
[00:00:00.000 --> 00:00:01.480]  各位親愛的兄弟姐妹
[00:02:31.120 --> 00:02:35.520]  都不能夠推諉一定要參與的大使命
[00:02:35.520 --> 00:02:39.360]  由於新型冠狀病毒疫情的限制
[00:02:39.360 --> 00:02:42.200]  我們今年的確沒有搞實體展覽
[00:02:42.200 --> 00:02:44.680]  不過我們仍然在未來的星期一
[00:02:44.680 --> 00:02:45.760]  星期三星期五
[00:02:46.000 --> 00:02:48.240]  以日本宣教不離地為題
[00:02:48.240 --> 00:02:49.760]  去舉辦猜拳的晚會
[00:02:49.760 --> 00:02:53.920]  我們邀請了一對中日婚姻的宣教士夫婦
[00:02:53.920 --> 00:02:55.400]  太太叫Francis
[00:02:55.400 --> 00:02:56.640]  顧映紅姐妹
[00:02:56.640 --> 00:02:58.760]  是我們支持的宣教士
[00:02:58.760 --> 00:03:00.600]  她先生是一位日本人
[00:03:00.600 --> 00:03:03.600]  叫做阿健高陽牧師
[00:03:03.600 --> 00:03:06.760]  高陽就不是那些高陽
[00:03:06.760 --> 00:03:09.120]  是Taka牧師我們通常叫他做
[00:03:09.120 --> 00:03:11.240]  他們在日本宣教多年
[00:03:11.240 --> 00:03:12.000]  牧會多年
[00:03:12.000 --> 00:03:14.160]  深入認識日本文化
[00:03:14.160 --> 00:03:16.160]  加上我們親愛的阿恩福神學院
[00:03:16.160 --> 00:03:17.800]  Alton羅士倫牧師
[00:03:17.800 --> 00:03:19.400]  其實他中堂也會講到
[00:03:19.400 --> 00:03:21.000]  他是日本通
[00:03:21.000 --> 00:03:22.520]  因為他很多年都是日本宣教
[00:03:22.520 --> 00:03:25.240]  成為我們三晚的晚會主講者
[00:03:25.240 --> 00:03:26.080]  除此之外
[00:03:26.080 --> 00:03:27.960]  其實我們還有兩位日本裔
[00:03:27.960 --> 00:03:31.120]  打正旗號真的講日文的日本裔的姐妹
[00:03:31.120 --> 00:03:33.880]  叫做明月美香和富田尤美子
[00:03:33.880 --> 00:03:37.920]  分別是從事演藝界和教育界的兩位姐妹
[00:03:37.920 --> 00:03:40.840]  親身分享她信耶穌的生命見證
[00:03:40.840 --> 00:03:42.240]  是不是很精彩
[00:03:42.760 --> 00:03:45.240]  鼓勵大家三晚都參與
[00:03:45.240 --> 00:03:47.480]  因為三晚真的有不同的內容
[00:03:47.480 --> 00:03:50.640]  而且無論你有沒有什麼通行證
[00:03:50.640 --> 00:03:52.560]  你都可以足本參與
[00:03:52.560 --> 00:03:54.280]  因為全網上
[00:03:54.280 --> 00:03:56.040]  YouTube放上去
[00:03:56.040 --> 00:03:56.920]  大家一路看
[00:03:56.920 --> 00:03:59.040]  到時我們還有Live chat
[00:03:59.040 --> 00:03:59.760]  很厲害
[00:03:59.760 --> 00:04:01.840]  除此之外
[00:04:01.840 --> 00:04:03.600]  容許我買個關子
[00:04:03.600 --> 00:04:04.840]  那三晚我保證
[00:04:04.840 --> 00:04:06.760]  每一晚都有一些特別
[00:04:06.760 --> 00:04:09.160]  你意想不到的彩蛋在裡面
[00:04:09.160 --> 00:04:11.360]  密切留意
[00:04:12.640 --> 00:04:17.640]  如果問猜拳宣教的工作最大的障礙是什麼
[00:04:17.640 --> 00:04:18.520]  你會怎麼回答呢
[00:04:18.520 --> 00:04:19.360]  你會怎麼想呢
[00:04:19.360 --> 00:04:21.560]  是不是不夠錢
[00:04:21.560 --> 00:04:24.160]  宣教很貴的
[00:04:24.160 --> 00:04:25.600]  不是
[00:04:25.600 --> 00:04:26.800]  動盪的政局
[00:04:26.800 --> 00:04:29.160]  一打起仗來都不知道該怎麼辦
[00:04:29.160 --> 00:04:31.720]  疫情的限制
[00:04:31.720 --> 00:04:32.880]  都很真實的
[00:04:32.880 --> 00:04:34.560]  封關怎麼辦呢
[00:04:34.560 --> 00:04:36.040]  還是什麼呢
[00:04:36.040 --> 00:04:38.560]  但我們想
[00:04:38.560 --> 00:04:40.560]  如果宣教的工作
[00:04:40.560 --> 00:04:43.560]  其實是神親自會動手的工作
[00:04:43.560 --> 00:04:46.560]  難道這些外在的障礙
[00:04:46.560 --> 00:04:47.840]  真的會是障礙來的嗎
[00:04:47.840 --> 00:04:52.880]  難道神不會親自去理順這些外在的問題嗎
[00:04:52.880 --> 00:04:57.840]  當耶穌向祂的門徒頒佈大使命的時候
[00:04:57.840 --> 00:04:59.840]  其實已經暗示了
[00:04:59.840 --> 00:05:01.960]  履行大使命的人
[00:05:01.960 --> 00:05:05.880]  才是宣教工作的最大障礙
[00:05:05.880 --> 00:05:08.680]  你有沒有想過
[00:05:09.400 --> 00:05:11.040]  因為原來在神的心意裡面
[00:05:11.040 --> 00:05:14.600]  人才是上帝唯一容許存在的變數來的
[00:05:14.600 --> 00:05:18.560]  上帝竟然容許人可以自由選擇
[00:05:18.560 --> 00:05:20.560]  怎麼回應這個使命
[00:05:20.560 --> 00:05:23.480]  其他祂的受造之物
[00:05:23.480 --> 00:05:25.480]  是沒有選擇餘地的
[00:05:25.480 --> 00:05:27.600]  當然
[00:05:27.600 --> 00:05:30.800]  上帝是會審判我們怎麼用這個自由的
[00:05:30.800 --> 00:05:34.320]  所以我們更加要小心
[00:05:34.320 --> 00:05:36.280]  去行使這份自由
[00:05:36.280 --> 00:05:37.800]  去向上帝交仗
[00:05:38.240 --> 00:05:41.560]  以致宣教生命不離地
[00:05:41.560 --> 00:05:45.320]  現在我們一起去透過哥林多前書九章
[00:05:45.320 --> 00:05:47.080]  十九到二十三節
[00:05:47.080 --> 00:05:49.440]  去看仕途保羅現身說法
[00:05:49.440 --> 00:05:54.920]  說他自己怎樣活出一個不離地的宣教生命
[00:05:54.920 --> 00:05:56.440]  很感謝神
[00:05:56.440 --> 00:05:57.840]  當我預備這篇講道的時候
[00:05:57.840 --> 00:06:00.160]  找到一個新的聖經翻譯
[00:06:00.160 --> 00:06:01.840]  叫做《環球聖經》
[00:06:01.840 --> 00:06:04.760]  亦本竟然是意想不到地驚喜
[00:06:05.440 --> 00:06:08.840]  是帶出一個原文應該要表達出來的訊息
[00:06:08.840 --> 00:06:10.840]  所以我這次選擇了這個譯本
[00:06:10.840 --> 00:06:12.840]  我們先看第一點
[00:06:12.840 --> 00:06:15.440]  放下自由的地位
[00:06:15.440 --> 00:06:18.000]  我們一起去重讀第十九節
[00:06:18.000 --> 00:06:19.760]  準備一二三
[00:06:19.760 --> 00:06:22.240]  我雖然自由
[00:06:22.240 --> 00:06:24.240]  不受任何人管轄
[00:06:24.240 --> 00:06:27.840]  卻讓自己成為所有人的奴僕
[00:06:27.840 --> 00:06:30.360]  好贏得更多的人
[00:06:32.480 --> 00:06:34.960]  保羅在這段經文開始去講道
[00:06:34.960 --> 00:06:36.960]  自己本來擁有自由的地位
[00:06:36.960 --> 00:06:39.560]  但他為了贏得更多的人
[00:06:39.560 --> 00:06:41.560]  他主動去放下
[00:06:41.560 --> 00:06:43.560]  不要這個地位
[00:06:43.560 --> 00:06:46.080]  究竟這個自由的地位是什麼來的呢
[00:06:46.080 --> 00:06:47.880]  有三重的意思
[00:06:47.880 --> 00:06:51.480]  第一是泛指沒有做過別人的奴僕
[00:06:51.480 --> 00:06:53.360]  所以他下一句就說
[00:06:53.360 --> 00:06:55.560]  不受任何人管轄的意思
[00:06:55.560 --> 00:06:59.880]  聖經其他地方都基於這個最普遍的意思
[00:06:59.880 --> 00:07:01.080]  去講自由這個字眼
[00:07:01.080 --> 00:07:03.480]  例如《約翰福音》八章三十三節
[00:07:03.480 --> 00:07:06.080]  當耶穌向眾人去教導
[00:07:06.080 --> 00:07:09.480]  真理必叫你們得自由的時候
[00:07:09.480 --> 00:07:13.480]  當時的聽眾其實就不是很明白
[00:07:13.480 --> 00:07:16.080]  為什麼真理會叫我得自由呢
[00:07:16.080 --> 00:07:17.880]  大哥我一向都有自由的
[00:07:17.880 --> 00:07:20.480]  為什麼那些人一向都覺得自己有自由呢
[00:07:20.480 --> 00:07:23.680]  因為他們覺得自己一向都沒有做過別人的奴僕
[00:07:23.680 --> 00:07:25.280]  經文那裡寫得很清楚
[00:07:25.280 --> 00:07:29.880]  所以當他們沒有做過別人的奴僕
[00:07:29.880 --> 00:07:31.080]  他們就覺得自己有自由
[00:07:31.080 --> 00:07:36.080]  但當然這個絕對不是耶穌在那番話裡面
[00:07:36.080 --> 00:07:37.280]  講到自由的意思
[00:07:37.280 --> 00:07:41.880]  保羅這裡講到他自由的地位
[00:07:41.880 --> 00:07:43.880]  除了是這種一般性
[00:07:43.880 --> 00:07:46.680]  沒有做過別人奴僕的自由的意思之外
[00:07:46.680 --> 00:07:48.480]  有沒有一些特殊的意思呢
[00:07:48.480 --> 00:07:49.080]  是有的
[00:07:49.080 --> 00:07:51.880]  其實自由可以進一步講到
[00:07:51.880 --> 00:07:55.680]  當時羅馬公民的身份
[00:07:55.680 --> 00:07:58.480]  斯諾恆傳講到
[00:07:58.680 --> 00:08:01.080]  這個羅馬公民的身份
[00:08:01.080 --> 00:08:03.480]  是擁有特別的法律保障地位
[00:08:03.480 --> 00:08:04.480]  有多特別呢
[00:08:04.480 --> 00:08:06.680]  獲得公平審訊
[00:08:06.680 --> 00:08:11.280]  未經審訊定罪就不用受刑
[00:08:11.280 --> 00:08:13.880]  不過你聽一聽
[00:08:13.880 --> 00:08:14.480]  你想一想
[00:08:14.480 --> 00:08:17.280]  其實從今天的文明標準來說
[00:08:17.280 --> 00:08:20.080]  這些應該是人人都有的權利
[00:08:20.080 --> 00:08:21.680]  就是得了
[00:08:21.680 --> 00:08:25.280]  不過當時的法律保障
[00:08:25.280 --> 00:08:27.880]  不是人人有這些權利
[00:08:28.880 --> 00:08:32.880]  當保羅被猶太人陷害
[00:08:32.880 --> 00:08:34.080]  他上告凱撒
[00:08:34.080 --> 00:08:36.880]  然後有一幕被千夫長審訊
[00:08:36.880 --> 00:08:38.680]  接著保羅跟千夫長說
[00:08:38.680 --> 00:08:39.480]  你不要亂來
[00:08:39.480 --> 00:08:42.280]  我生來就是羅馬公民
[00:08:42.280 --> 00:08:44.280]  我是要接受公平審訊的
[00:08:44.280 --> 00:08:46.680]  接著千夫長很驚訝
[00:08:46.680 --> 00:08:47.280]  啊?
[00:08:47.280 --> 00:08:50.280]  我用很多錢買回來的
[00:08:50.280 --> 00:08:51.480]  你一出生就有這個身份
[00:08:51.480 --> 00:08:56.280]  這個羅馬公民自由的身份
[00:08:56.680 --> 00:08:59.080]  就不是那麼簡單有人有的東西
[00:08:59.080 --> 00:09:02.080]  是一個很優越的地位
[00:09:02.080 --> 00:09:04.880]  保羅都願意放棄
[00:09:04.880 --> 00:09:10.480]  最後保羅其實說到自由的意思的時候
[00:09:10.480 --> 00:09:13.880]  是針對著當時哥林多這一班
[00:09:13.880 --> 00:09:17.480]  是深受希臘文化分逃的匯眾
[00:09:17.480 --> 00:09:21.880]  希臘人說到自由的意思
[00:09:21.880 --> 00:09:23.680]  其實是說自由意志
[00:09:23.680 --> 00:09:25.080]  就是
[00:09:25.880 --> 00:09:29.880]  我們認為自己有一個自由作決定
[00:09:29.880 --> 00:09:32.080]  作行動的一個能力
[00:09:32.080 --> 00:09:37.880]  保羅原來在哥林多前書第六至第十章
[00:09:37.880 --> 00:09:42.680]  一直環繞著基督徒應該怎樣運用自由意志
[00:09:42.680 --> 00:09:45.480]  啊?的主題去討論一些問題
[00:09:45.480 --> 00:09:50.080]  第六章就說到基督徒應該怎樣運用自由意志
[00:09:50.080 --> 00:09:51.880]  去管理自己的身體
[00:09:51.880 --> 00:09:55.680]  第七章就說到基督徒應該怎樣運用自由意志
[00:09:55.680 --> 00:09:59.080]  去選擇婚姻或者獨身
[00:09:59.080 --> 00:10:01.880]  然後第八章一直到第十章
[00:10:01.880 --> 00:10:04.280]  就是說我們今天讀的這段第九章
[00:10:04.280 --> 00:10:05.480]  都是中間的了
[00:10:05.480 --> 00:10:08.280]  就是說到基督徒應該怎樣運用自由意志
[00:10:08.280 --> 00:10:09.480]  去考量
[00:10:09.480 --> 00:10:12.880]  啊!究竟那些祭過偶像的食物
[00:10:12.880 --> 00:10:14.480]  能不能吃呢?
[00:10:14.480 --> 00:10:18.080]  在這個大段落六至十章裡面
[00:10:18.080 --> 00:10:20.280]  保羅在頭在尾
[00:10:20.280 --> 00:10:23.280]  用了差不多是一樣的兩句話
[00:10:23.280 --> 00:10:25.480]  成為這個討論的引言
[00:10:25.480 --> 00:10:26.480]  和總結
[00:10:26.480 --> 00:10:28.880]  第六章十二節說
[00:10:28.880 --> 00:10:30.880]  所有的事我都可以做
[00:10:30.880 --> 00:10:32.480]  但不是都是益處
[00:10:32.480 --> 00:10:34.080]  所有的事我都可以做
[00:10:34.080 --> 00:10:36.080]  但是我不會受它的克制
[00:10:36.080 --> 00:10:37.280]  言下之意
[00:10:37.280 --> 00:10:39.080]  其實這裡就是說到自由
[00:10:39.080 --> 00:10:42.480]  應該是一種不受克制的自由
[00:10:42.480 --> 00:10:45.080]  特別是說到不受罪惡克制
[00:10:45.080 --> 00:10:47.880]  第十章尾
[00:10:47.880 --> 00:10:48.880]  二十三二十四節
[00:10:48.880 --> 00:10:52.080]  作為整個討論自由的大段落的結尾
[00:10:52.080 --> 00:10:53.480]  保羅就這樣結論
[00:10:53.880 --> 00:10:55.880]  所有的事都可以做
[00:10:55.880 --> 00:10:57.680]  但並非都有益處
[00:10:57.680 --> 00:10:59.280]  跟六章十二節完全一樣的
[00:10:59.280 --> 00:11:00.680]  接著他再說
[00:11:00.680 --> 00:11:02.280]  所有的事都可以做
[00:11:02.280 --> 00:11:05.080]  但並非都造就別人
[00:11:05.080 --> 00:11:08.680]  誰都不要尋求自己的好處
[00:11:08.680 --> 00:11:12.080]  而要尋求別人的好處
[00:11:12.080 --> 00:11:14.080]  從這個結論
[00:11:14.080 --> 00:11:15.480]  保羅再進一步說
[00:11:15.480 --> 00:11:19.880]  其實自由不單止是那個不受克制的自由
[00:11:19.880 --> 00:11:23.480]  而且我們的自由不單止是free from
[00:11:23.880 --> 00:11:24.880]  一些restrictions
[00:11:24.880 --> 00:11:26.880]  evil restrictions
[00:11:26.880 --> 00:11:28.880]  而且是free for
[00:11:28.880 --> 00:11:29.880]  一些goodness
[00:11:29.880 --> 00:11:31.280]  free for
[00:11:31.280 --> 00:11:33.080]  為著一些好處
[00:11:33.080 --> 00:11:35.880]  我們能夠有自由的能力去尋求
[00:11:35.880 --> 00:11:36.880]  這是什麼好處
[00:11:36.880 --> 00:11:38.880]  是不是你自己的好處
[00:11:38.880 --> 00:11:42.880]  是別人的好處
[00:11:42.880 --> 00:11:44.880]  這裡是說到我們的自由
[00:11:44.880 --> 00:11:47.880]  應該是懂得為人設想
[00:11:47.880 --> 00:11:51.480]  為愛人的緣故去付諸行動
[00:11:51.480 --> 00:11:54.480]  freedom for others' interests
[00:11:54.480 --> 00:11:57.880]  保羅對自由的體會
[00:11:57.880 --> 00:12:00.880]  其實是相當發人深省
[00:12:00.880 --> 00:12:03.880]  今天我們的普世價值講自由是怎麼說的
[00:12:03.880 --> 00:12:07.880]  是一個不能逾越干犯的人權
[00:12:07.880 --> 00:12:10.880]  那我們怎麼用這個人權呢
[00:12:10.880 --> 00:12:13.880]  我們行使自由往往就是
[00:12:13.880 --> 00:12:15.880]  先想自己
[00:12:15.880 --> 00:12:17.880]  我有權做什麼就做什麼
[00:12:17.880 --> 00:12:19.880]  我喜歡做什麼就做什麼
[00:12:19.880 --> 00:12:23.880]  別人社會最好不要管我
[00:12:23.880 --> 00:12:24.880]  結果會怎樣呢
[00:12:24.880 --> 00:12:27.880]  這種以自我為中心的自由
[00:12:27.880 --> 00:12:31.880]  結果為世界帶來更大的紛亂和墮落
[00:12:31.880 --> 00:12:32.880]  你同意嗎
[00:12:32.880 --> 00:12:34.880]  但是聖經講的自由
[00:12:34.880 --> 00:12:37.880]  原來我們看回不是一種權利
[00:12:37.880 --> 00:12:42.880]  而是一種內在生命屬靈操練出來的情操
[00:12:43.880 --> 00:12:49.880]  原來自由最高尚的表達方式是寫記
[00:12:49.880 --> 00:12:54.880]  親愛的兄弟姐妹
[00:12:54.880 --> 00:12:58.880]  或者我們看回日本宣教歷史的時候
[00:12:58.880 --> 00:13:00.880]  在這個寫記的功課
[00:13:00.880 --> 00:13:04.880]  都有很大的學費交過
[00:13:04.880 --> 00:13:06.880]  1549年
[00:13:06.880 --> 00:13:10.880]  天主教耶穌會傳教士聖方濟沙弗略
[00:13:10.880 --> 00:13:11.880]  San Francisco Savior
[00:13:11.880 --> 00:13:13.880]  去到日本
[00:13:13.880 --> 00:13:16.880]  啟動了整個日本宣教的歷史
[00:13:16.880 --> 00:13:18.880]  他是第一個去到日本的
[00:13:18.880 --> 00:13:21.880]  基督宗教的傳教士
[00:13:21.880 --> 00:13:24.880]  他採用了一個叫做本土化
[00:13:24.880 --> 00:13:26.880]  Enculturation的宣教策略
[00:13:26.880 --> 00:13:30.880]  讓福音工作融入當地的文化
[00:13:30.880 --> 00:13:32.880]  和當地的文化互動
[00:13:32.880 --> 00:13:35.880]  然後讓這個互動產生出來
[00:13:35.880 --> 00:13:37.880]  有一些很本土化的教會
[00:13:37.880 --> 00:13:39.880]  禮儀、神學
[00:13:39.880 --> 00:13:41.880]  另一方面
[00:13:41.880 --> 00:13:45.880]  在信仰文化和當地文化的互動
[00:13:45.880 --> 00:13:48.880]  也希望提升當地的文化
[00:13:48.880 --> 00:13:50.880]  他的宣教工作
[00:13:50.880 --> 00:13:52.880]  透過這個進路
[00:13:52.880 --> 00:13:54.880]  其實很有成效
[00:13:54.880 --> 00:13:57.880]  1549年去到日本
[00:13:57.880 --> 00:13:58.880]  兩年課制
[00:13:58.880 --> 00:14:00.880]  1551年已經有統計說
[00:14:00.880 --> 00:14:04.880]  整個日本有1000個信徒
[00:14:04.880 --> 00:14:07.880]  如果你反觀
[00:14:07.880 --> 00:14:09.880]  其實在其他地方
[00:14:09.880 --> 00:14:11.880]  這是一個相當好的成果
[00:14:11.880 --> 00:14:15.880]  當時日本手握政治實權的一個人物
[00:14:15.880 --> 00:14:18.880]  領袖織田信長
[00:14:18.880 --> 00:14:20.880]  對天主教很歡迎
[00:14:20.880 --> 00:14:22.880]  令到天主教發展更加迅速
[00:14:22.880 --> 00:14:24.880]  學者相信
[00:14:24.880 --> 00:14:25.880]  在那段期間
[00:14:25.880 --> 00:14:29.880]  日本信徒人口曾經是達到6%
[00:14:29.880 --> 00:14:32.880]  今天你和我的香港
[00:14:32.880 --> 00:14:35.880]  每個星期在回教會的基督徒
[00:14:35.880 --> 00:14:38.880]  從來都沒有達到6%
[00:14:38.880 --> 00:14:41.880]  甚至有些統計說
[00:14:41.880 --> 00:14:42.880]  在某些地區
[00:14:42.880 --> 00:14:43.880]  例如大阪
[00:14:43.880 --> 00:14:46.880]  可能有五成的人是信徒
[00:14:46.880 --> 00:14:48.880]  不過
[00:14:48.880 --> 00:14:52.880]  沙忽略留在日本兩年課制就走了
[00:14:52.880 --> 00:14:54.880]  去了中國宣教
[00:14:54.880 --> 00:14:57.880]  天主教留在日本是什麼情況呢?
[00:14:57.880 --> 00:15:01.880]  天主教在日本的龐大的影響力
[00:15:01.880 --> 00:15:05.880]  結果很快就成為政治角力的火頭
[00:15:05.880 --> 00:15:11.880]  信奉佛教和神道教的封建地主
[00:15:11.880 --> 00:15:15.880]  和信奉天主教的封建地主
[00:15:15.880 --> 00:15:17.880]  互相攻擊
[00:15:17.880 --> 00:15:21.880]  後來葡萄牙的商人
[00:15:21.880 --> 00:15:26.880]  也因為有些奴隸販賣日本人的勾當
[00:15:26.880 --> 00:15:31.880]  令日本政府對於外來勢力
[00:15:31.880 --> 00:15:34.880]  包括宗教相當質疑
[00:15:34.880 --> 00:15:37.880]  後來這個織田信長死了
[00:15:37.880 --> 00:15:39.880]  繼任人豐臣秀吉
[00:15:39.880 --> 00:15:44.880]  在1587年發出驅趕宣教士的命令
[00:15:44.880 --> 00:15:47.880]  不過當時還沒有大規模迫害天主教
[00:15:47.880 --> 00:15:51.880]  後來在九年之後
[00:15:51.880 --> 00:15:54.880]  有一艘船進入日本港口
[00:15:54.880 --> 00:15:56.880]  船長對人說
[00:15:56.880 --> 00:16:00.880]  其實我們西班牙的傳教士
[00:16:00.880 --> 00:16:02.880]  是用來征服日本人的
[00:16:02.880 --> 00:16:04.880]  他亂說話
[00:16:04.880 --> 00:16:06.880]  他只是開玩笑
[00:16:06.880 --> 00:16:10.880]  後來這個流言傳到豐臣秀吉的耳中
[00:16:10.880 --> 00:16:13.880]  聽到會怎樣呢?
[00:16:13.880 --> 00:16:17.880]  結果他再發出禁教令
[00:16:17.880 --> 00:16:20.880]  而後來當時的方濟國會
[00:16:20.880 --> 00:16:23.880]  沒有理會這個禁令繼續傳教
[00:16:23.880 --> 00:16:25.880]  一年之後
[00:16:25.880 --> 00:16:29.880]  在日本發生26性人殉教事件
[00:16:29.880 --> 00:16:31.880]  6個西方傳教士
[00:16:31.880 --> 00:16:33.880]  3個日本傳教士
[00:16:33.880 --> 00:16:35.880]  和17個日本信徒
[00:16:35.880 --> 00:16:37.880]  就在長期被處死
[00:16:37.880 --> 00:16:40.880]  十多年後
[00:16:40.880 --> 00:16:42.880]  政權又易手了
[00:16:42.880 --> 00:16:44.880]  到了江戶幕府的時代
[00:16:44.880 --> 00:16:48.880]  正式下了一個全面禁教的命令
[00:16:48.880 --> 00:16:50.880]  如果你是幾年前看過一套
[00:16:50.880 --> 00:16:52.880]  馬田史高西斯的電影
[00:16:52.880 --> 00:16:54.880]  叫《沉默》
[00:16:54.880 --> 00:16:57.880]  就是講到江戶時代的禁教歷史
[00:16:57.880 --> 00:17:00.880]  長達250年
[00:17:00.880 --> 00:17:04.880]  要到1858年
[00:17:04.880 --> 00:17:07.880]  這個禁教歷史才終結
[00:17:07.880 --> 00:17:10.880]  一指錯滿盤皆落索
[00:17:10.880 --> 00:17:12.880]  250年
[00:17:12.880 --> 00:17:14.880]  歸納來說
[00:17:14.880 --> 00:17:17.880]  16世紀中葉日本處於一個戰亂的世代
[00:17:17.880 --> 00:17:19.880]  內部有動盪
[00:17:19.880 --> 00:17:22.880]  他們對外國進來的東西
[00:17:22.880 --> 00:17:24.880]  亦相當懷疑
[00:17:24.880 --> 00:17:25.880]  如果從事宣教工作的人
[00:17:25.880 --> 00:17:27.880]  對這種處境敏感度不足
[00:17:27.880 --> 00:17:29.880]  結果會怎樣呢?
[00:17:29.880 --> 00:17:31.880]  如果他們還堅持自己
[00:17:31.880 --> 00:17:34.880]  自由宣教的權利的時候
[00:17:34.880 --> 00:17:38.880]  其實很容易捲入政治漩渦而不自知
[00:17:38.880 --> 00:17:40.880]  結果釀成的悲劇
[00:17:40.880 --> 00:17:43.880]  可以是無可估量的
[00:17:43.880 --> 00:17:44.880]  求主幫助
[00:17:44.880 --> 00:17:46.880]  讓我們學習保羅
[00:17:46.880 --> 00:17:50.880]  放下自由地位的屬靈情操
[00:17:50.880 --> 00:17:54.880]  藉此能夠贏得更多的人
[00:17:54.880 --> 00:17:58.880]  我們一起去讀20到22節
[00:17:58.880 --> 00:18:01.880]  準備 1、2、3
[00:18:01.880 --> 00:18:02.880]  對猶太人
[00:18:02.880 --> 00:18:04.880]  我就成為像猶太人
[00:18:04.880 --> 00:18:07.880]  好贏得猶太人
[00:18:07.880 --> 00:18:08.880]  對律法之下的人
[00:18:08.880 --> 00:18:11.880]  我雖然自己不在律法之下
[00:18:11.880 --> 00:18:14.880]  還是成為像律法之下的人
[00:18:14.880 --> 00:18:16.880]  好贏得律法之下的人
[00:18:16.880 --> 00:18:18.880]  對在律法以外的人
[00:18:18.880 --> 00:18:21.880]  我就成為像律法以外的人
[00:18:21.880 --> 00:18:23.880]  好贏得在律法以外的人
[00:18:23.880 --> 00:18:26.880]  其實我不是在神的律法以外
[00:18:26.880 --> 00:18:28.880]  而是在基督的律法之下
[00:18:28.880 --> 00:18:29.880]  對軟弱的人
