
[00:00:00.000 --> 00:00:02.760]  今晚我想開始一個系列
[00:03:09.360 --> 00:03:12.880]  有一個四個字是最觸目驚心的
[00:03:12.880 --> 00:03:14.880]  在劇中的這四個字
[00:03:14.880 --> 00:03:19.040]  好像一個anchor不斷提醒
[00:03:19.040 --> 00:03:21.040]  當代的中國人
[00:03:21.040 --> 00:03:23.760]  這四個字叫做莫談國事
[00:03:23.760 --> 00:03:25.760]  不要說國家的事情
[00:03:25.760 --> 00:03:27.760]  這四個字很特別
[00:03:27.760 --> 00:03:29.760]  每經歷一個朝代
[00:03:29.760 --> 00:03:31.760]  就要再放大一次
[00:03:31.760 --> 00:03:33.760]  在清末的時候可能小小的字
[00:03:33.760 --> 00:03:35.760]  去到北洋軍閥的時候
[00:03:35.760 --> 00:03:37.760]  再大一點的字
[00:03:37.760 --> 00:03:39.760]  去到民國的時候再大一點的字
[00:03:39.760 --> 00:03:41.760]  可能是非公道
[00:03:41.760 --> 00:03:43.760]  一百年之後我們回望
[00:03:43.760 --> 00:03:45.760]  很清楚知道1919年的五四運動
[00:03:45.760 --> 00:03:47.760]  當時的學生上街
[00:03:47.760 --> 00:03:49.760]  向中國發出了吶喊
[00:03:49.760 --> 00:03:52.760]  我們都知道他們的善良
[00:03:52.760 --> 00:03:55.760]  1976年可能大家未必很熟悉
[00:03:55.760 --> 00:03:57.760]  當時在北京天安門
[00:03:57.760 --> 00:03:59.760]  有一個四五事件
[00:03:59.760 --> 00:04:01.760]  當時周恩來離世
[00:04:01.760 --> 00:04:03.760]  十里長街
[00:04:03.760 --> 00:04:06.760]  他們在天安門面前送別周恩來
[00:04:06.760 --> 00:04:08.760]  引發了暴動
[00:04:08.760 --> 00:04:10.760]  但都是是非分明的事情
[00:04:10.760 --> 00:04:12.760]  我們見到中國人愛中國的心
[00:04:12.760 --> 00:04:14.760]  但如果你活在當年
[00:04:14.760 --> 00:04:16.760]  你都可能好像常四爺
[00:04:16.760 --> 00:04:19.760]  大部分的中國人都是噤若寒蟬
[00:04:19.760 --> 00:04:22.760]  不敢對是非公正作出判斷
[00:04:22.760 --> 00:04:24.760]  最後可能我們的國人
[00:04:24.760 --> 00:04:26.760]  慢慢慢慢走下去
[00:04:26.760 --> 00:04:29.760]  我們都放下對是非曲直的判斷
[00:04:29.760 --> 00:04:33.760]  只是活出最有效自己的功利主義
[00:04:33.760 --> 00:04:35.760]  這個不是任何一個民族
[00:04:35.760 --> 00:04:37.760]  應該走下去的路
[00:04:37.760 --> 00:04:38.760]  我近來看了一本書
[00:04:38.760 --> 00:04:39.760]  或者很久之前看了一本書
[00:04:39.760 --> 00:04:40.760]  不是近來叫正義
[00:04:40.760 --> 00:04:41.760]  我近來再看過
[00:04:41.760 --> 00:04:44.760]  他說是哈佛大學唯一的公開課
[00:04:44.760 --> 00:04:46.760]  最多人上的公開課
[00:04:46.760 --> 00:04:47.760]  這個名字很吸引
[00:04:47.760 --> 00:04:49.760]  你覺得可能在西方找到正義
[00:04:49.760 --> 00:04:50.760]  不過我覺得這本書
[00:04:50.760 --> 00:04:53.760]  到最後只是在說正義的絕路
[00:04:53.760 --> 00:04:54.760]  簡單來說
[00:04:54.760 --> 00:04:56.760]  他覺得正義有兩個路向
[00:04:56.760 --> 00:04:58.760]  然後他提出第三個路向
[00:04:58.760 --> 00:05:00.760]  第一個路向就是功利主義
[00:05:00.760 --> 00:05:02.760]  或者最終是集體功利主義
[00:05:02.760 --> 00:05:03.760]  什麼叫正義呢
[00:05:03.760 --> 00:05:05.760]  就是最多人有最大的幸福
[00:05:05.760 --> 00:05:06.760]  這個就是正義
[00:05:06.760 --> 00:05:07.760]  不過你知道
[00:05:07.760 --> 00:05:11.760]  這個論點永遠站不住腳
[00:05:11.760 --> 00:05:12.760]  因為我們永遠在西方
[00:05:12.760 --> 00:05:13.760]  或者在東方的世界
[00:05:13.760 --> 00:05:16.760]  都不知道什麼才是最多人最大的幸福
[00:05:16.760 --> 00:05:19.760]  你認為賭錢合法是最大的幸福
[00:05:19.760 --> 00:05:22.760]  那些因為賭錢而身敗名裂的家庭
[00:05:22.760 --> 00:05:23.760]  又會有不同的看法
[00:05:23.760 --> 00:05:25.760]  所以覺得第一個功利主義不是出路
[00:05:25.760 --> 00:05:27.760]  第二個他說自由主義
[00:05:27.760 --> 00:05:29.760]  就是我們每一個人都做到自己的事情
[00:05:29.760 --> 00:05:31.760]  我們每一個人都做到最少的干涉
[00:05:31.760 --> 00:05:33.760]  我們賺的錢都是自己的
[00:05:33.760 --> 00:05:34.760]  我們的人生都是自己的
[00:05:34.760 --> 00:05:36.760]  不過他也說得出自由主義
[00:05:36.760 --> 00:05:37.760]  到最後的絕路
[00:05:37.760 --> 00:05:42.760]  就是放棄了道德和所有的操守
[00:05:42.760 --> 00:05:43.760]  因為在自由的裡面
[00:05:43.760 --> 00:05:45.760]  你可以做什麼都可以
[00:05:45.760 --> 00:05:47.760]  然後他提出了他的進路
[00:05:47.760 --> 00:05:49.760]  他說一個敘事的自我
[00:05:49.760 --> 00:05:51.760]  一個 Narrative Self
[00:05:51.760 --> 00:05:54.760]  就是我們不斷講述我們自己的故事
[00:05:54.760 --> 00:05:55.760]  以及我們彼此的對話
[00:05:55.760 --> 00:05:57.760]  我們在當中就尋求到公義
[00:05:57.760 --> 00:05:58.760]  不過他繼續抽象
[00:05:58.760 --> 00:05:59.760]  不過他是這樣去思想
[00:05:59.760 --> 00:06:02.760]  他說在民間的對話裡面就達到公義
[00:06:02.760 --> 00:06:05.760]  但是他也哀嘆民主的制度
[00:06:05.760 --> 00:06:08.760]  其實也是對話的終結
[00:06:08.760 --> 00:06:09.760]  這個我們在西方世界
[00:06:09.760 --> 00:06:11.760]  特別這次美國的選舉
[00:06:11.760 --> 00:06:13.760]  我們看不到民主帶來對話
[00:06:13.760 --> 00:06:16.760]  他看見民主帶來了對抗
[00:06:16.760 --> 00:06:18.760]  那什麼才是公義呢?
[00:06:18.760 --> 00:06:20.760]  或者社會氣氛撕裂下面
[00:06:20.760 --> 00:06:22.760]  我們是不是回到上四爺所說的
[00:06:22.760 --> 00:06:23.760]  莫談國事
[00:06:23.760 --> 00:06:26.760]  再一次說其實我們分不清什麼是公義
[00:06:26.760 --> 00:06:30.760]  以至社會走向好像老社那樣
[00:06:30.760 --> 00:06:32.760]  老社在寫完茶館之後
[00:06:32.760 --> 00:06:34.760]  不是很多年文化大革命來了
[00:06:34.760 --> 00:06:37.760]  他也在文化大革命的迫害裡面
[00:06:37.760 --> 00:06:38.760]  他自殺身亡
[00:06:38.760 --> 00:06:41.760]  這個也是那一代人的困局
[00:06:41.760 --> 00:06:43.760]  但是《針研書》四章十八節
[00:06:43.760 --> 00:06:45.760]  我覺得針研有一個很好的回應
[00:06:45.760 --> 00:06:46.760]  什麼才是公義
[00:06:46.760 --> 00:06:48.760]  《針研書》四章十八節說
[00:06:48.760 --> 00:06:51.760]  但二人的路好像黎明的光
[00:06:51.760 --> 00:06:54.760]  越照越明直到正午
[00:06:54.760 --> 00:06:57.760]  如果個人或者社會要走出
[00:06:57.760 --> 00:07:00.760]  不問是非曲直的愚昧困境
[00:07:00.760 --> 00:07:02.760]  我們首先從二人
[00:07:02.760 --> 00:07:06.760]  針研裡面說二人的結局去看
[00:07:06.760 --> 00:07:07.760]  二人的行動
[00:07:07.760 --> 00:07:08.760]  二人的結局
[00:07:08.760 --> 00:07:09.760]  二人的責任
[00:07:09.760 --> 00:07:10.760]  我想說三點
[00:07:10.760 --> 00:07:11.760]  二人的結局
[00:07:11.760 --> 00:07:13.760]  二人的行動和二人的責任
[00:07:13.760 --> 00:07:16.760]  去看出即或世界好荒亂
[00:07:16.760 --> 00:07:19.760]  我們怎樣能夠越照越明
[00:07:19.760 --> 00:07:21.760]  首先我想看result
[00:07:21.760 --> 00:07:22.760]  就是二人的結局
[00:07:22.760 --> 00:07:25.760]  我想說公義從來在聖經裡面
[00:07:25.760 --> 00:07:27.760]  不是外在的尋求
[00:07:27.760 --> 00:07:29.760]  而是內在的追求
[00:07:29.760 --> 00:07:31.760]  首先他說二人的結局
[00:07:31.760 --> 00:07:33.760]  針研裡面最多最多說公義的話
[00:07:33.760 --> 00:07:36.760]  就是說到二人是有什麼結局
[00:07:36.760 --> 00:07:38.760]  有這個推論我覺得
[00:07:38.760 --> 00:07:39.760]  原來聖經裡面看公義
[00:07:39.760 --> 00:07:41.760]  不是看外圍的司法制度
[00:07:41.760 --> 00:07:42.760]  不是看外圍的措施
[00:07:42.760 --> 00:07:44.760]  不是看外圍的社會是否公義
[00:07:44.760 --> 00:07:46.760]  而是他反而注重
[00:07:46.760 --> 00:07:49.760]  我們的生命是否活出公義
[00:07:49.760 --> 00:07:51.760]  這是一個很大的調轉
[00:07:51.760 --> 00:07:53.760]  我們很多時候追求社會不公義
[00:07:53.760 --> 00:07:54.760]  制度不公義
[00:07:54.760 --> 00:07:55.760]  司法不公義
[00:07:55.760 --> 00:07:56.760]  但是聖經說
[00:07:56.760 --> 00:07:57.760]  他問的問題就是
[00:07:57.760 --> 00:07:59.760]  你是否一個二人
[00:07:59.760 --> 00:08:01.760]  有時候我們很慨嘆
[00:08:01.760 --> 00:08:02.760]  這件事真的不公義
[00:08:03.760 --> 00:08:05.760]  但是針研裡面
[00:08:05.760 --> 00:08:08.760]  很多很多大部分關於公義的
[00:08:08.760 --> 00:08:10.760]  都是關於二人的結局
[00:08:10.760 --> 00:08:11.760]  首先我們看看二人有什麼結局
[00:08:11.760 --> 00:08:15.760]  首先我們看二人在他個人的身上
[00:08:15.760 --> 00:08:19.760]  他說二人在世是會蒙福的
[00:08:19.760 --> 00:08:22.760]  耶和華不會使二人捱餓
[00:08:22.760 --> 00:08:23.760]  這是針研所寫
[00:08:23.760 --> 00:08:26.760]  二人的心願必蒙應運
[00:08:26.760 --> 00:08:28.760]  然後他說二人有永久的根基
[00:08:28.760 --> 00:08:30.760]  二人的盼望帶來喜樂
[00:08:30.760 --> 00:08:32.760]  二人永不動搖
[00:08:32.760 --> 00:08:34.760]  二人的根結出果實
[00:08:34.760 --> 00:08:36.760]  二人必脫離患難
[00:08:36.760 --> 00:08:37.760]  然後他說
[00:08:37.760 --> 00:08:39.760]  再是二十四章十六節
[00:08:39.760 --> 00:08:41.760]  二人雖七次跌倒
[00:08:41.760 --> 00:08:43.760]  仍必興起
[00:08:43.760 --> 00:08:47.760]  原來我們追求內心的公義
[00:08:47.760 --> 00:08:48.760]  上帝保護我們
[00:08:48.760 --> 00:08:49.760]  不是哦
[00:08:49.760 --> 00:08:51.760]  禱告蒙應運
[00:08:51.760 --> 00:08:52.760]  有喜樂
[00:08:52.760 --> 00:08:53.760]  有果實
[00:08:53.760 --> 00:08:54.760]  脫離患難
[00:08:54.760 --> 00:08:55.760]  不動搖
[00:08:55.760 --> 00:08:58.760]  聖經不單止說二人自己本身的追求
[00:08:58.760 --> 00:08:59.760]  能夠有這些果效
[00:08:59.760 --> 00:09:02.760]  他說二人的家也會蒙福
[00:09:02.760 --> 00:09:06.760]  這是另一大篇說到二人的家的景況
[00:09:06.760 --> 00:09:07.760]  三章三十三節
[00:09:07.760 --> 00:09:10.760]  他說耶和華就坐惡人的家
[00:09:10.760 --> 00:09:13.760]  二人的居所他卻似福
[00:09:13.760 --> 00:09:15.760]  十一章二十一節
[00:09:15.760 --> 00:09:16.760]  二人的後裔
[00:09:16.760 --> 00:09:18.760]  說到二人的後裔必蒙拯救
[00:09:18.760 --> 00:09:19.760]  十二章第七節
[00:09:19.760 --> 00:09:22.760]  二人的家卻屹立不倒
[00:09:22.760 --> 00:09:23.760]  二十二節同義詞
[00:09:23.760 --> 00:09:25.760]  善人和二人差不多同義詞
[00:09:25.760 --> 00:09:26.760]  善人完全人
[00:09:26.760 --> 00:09:28.760]  給子孫遺留產業
[00:09:28.760 --> 00:09:29.760]  十章第七節
[00:09:29.760 --> 00:09:31.760]  二人行為順征
[00:09:31.760 --> 00:09:33.760]  他後代的子孫有福了
[00:09:33.760 --> 00:09:35.760]  原來二人行義的時候
[00:09:35.760 --> 00:09:38.760]  他不單止想著社會的結局
[00:09:38.760 --> 00:09:39.760]  自己得益處
[00:09:39.760 --> 00:09:41.760]  以至家人得益處
[00:09:41.760 --> 00:09:42.760]  屹立不倒
[00:09:42.760 --> 00:09:45.760]  甚至能夠遺留產業給子孫
[00:09:45.760 --> 00:09:49.760]  然後曾賢再將二人的結局再推前一步
[00:09:49.760 --> 00:09:52.760]  而這一步已經由地下到天上
[00:09:52.760 --> 00:09:55.760]  他說二人不單止在地上蒙福
[00:09:55.760 --> 00:09:57.760]  二人有永遠的生命
[00:09:57.760 --> 00:09:58.760]  十章第二節
[00:09:58.760 --> 00:10:01.760]  公義救人脫離死亡
[00:10:01.760 --> 00:10:03.760]  正直人的義必救自己
[00:10:03.760 --> 00:10:04.760]  十一章第九節
[00:10:04.760 --> 00:10:06.760]  真正行義的必得生命
[00:10:06.760 --> 00:10:07.760]  然後再行多一步
[00:10:07.760 --> 00:10:08.760]  十二章二十八節
[00:10:08.760 --> 00:10:09.760]  不單止得生命
[00:10:09.760 --> 00:10:11.760]  在公義的路上有生命
[00:10:11.760 --> 00:10:14.760]  然後在歧道上並無死亡
[00:10:14.760 --> 00:10:17.760]  甚至死亡臨到二人的身上
[00:10:17.760 --> 00:10:19.760]  十一章三十節
[00:10:19.760 --> 00:10:22.760]  二人的果實是生命樹
[00:10:22.760 --> 00:10:25.760]  原來我們就猶如在伊甸園吃了生命樹一樣
[00:10:25.760 --> 00:10:27.760]  所以他再推多一步
[00:10:27.760 --> 00:10:29.760]  原來在神面前的二人
[00:10:29.760 --> 00:10:31.760]  他不單止自己在世蒙了福
[00:10:31.760 --> 00:10:36.760]  甚至他的生命能夠轉向、催向、行向永生
[00:10:36.760 --> 00:10:38.760]  然後他再推多一步說
[00:10:38.760 --> 00:10:42.760]  二人的結局乃是和神有關係
[00:10:42.760 --> 00:10:43.760]  十五章第九節
[00:10:43.760 --> 00:10:47.760]  追求公義的為耶和華所喜愛
[00:10:47.760 --> 00:10:52.760]  耶和華遠離惡人卻聽二人的祈禱
[00:10:52.760 --> 00:10:54.760]  剛才所說的經文已經包括了
[00:10:54.760 --> 00:10:56.760]  《針研書》大部分對公義的描寫
[00:10:56.760 --> 00:10:59.760]  沒有一半都過了三分之二
[00:10:59.760 --> 00:11:01.760]  全部都是二人的好處
[00:11:01.760 --> 00:11:02.760]  二人的穩妥
[00:11:02.760 --> 00:11:03.760]  家庭的得益
[00:11:03.760 --> 00:11:05.760]  甚至蒙拯救
[00:11:05.760 --> 00:11:07.760]  生命延伸到永恆
[00:11:07.760 --> 00:11:09.760]  和上帝有關係
[00:11:09.760 --> 00:11:10.760]  《針研》這樣寫
[00:11:10.760 --> 00:11:12.760]  正是鼓勵每一代的信徒
[00:11:12.760 --> 00:11:14.760]  你走在一個不公義的世代裏
[00:11:14.760 --> 00:11:18.760]  首先要求的不是要求制度或外圍的要求
[00:11:18.760 --> 00:11:20.760]  而是對自己有要求
[00:11:20.760 --> 00:11:24.760]  更貼切的是你審視自己是否一個二人
[00:11:24.760 --> 00:11:25.760]  或者公義
[00:11:25.760 --> 00:11:27.760]  在正義這本書
[00:11:27.760 --> 00:11:29.760]  無論是功利主義
[00:11:29.760 --> 00:11:30.760]  自由主義
[00:11:30.760 --> 00:11:32.760]  或者人與人之間的對話
[00:11:32.760 --> 00:11:35.760]  其實都沒有一個
[00:11:35.760 --> 00:11:38.760]  外在的指標告訴你甚麼是公義
[00:11:38.760 --> 00:11:42.760]  但是聖經卻有一個超乎世上的外在指標
[00:11:42.760 --> 00:11:44.760]  告訴你甚麼是公義
[00:11:44.760 --> 00:11:47.760]  原來公義的指標最終在永恆
[00:11:47.760 --> 00:11:49.760]  和在上帝身上
[00:11:49.760 --> 00:11:51.760]  雖然是這樣說
[00:11:51.760 --> 00:11:53.760]  但是我們看見
[00:11:53.760 --> 00:11:55.760]  不公義是世上的常態
[00:11:55.760 --> 00:11:57.760]  在聯合國說
[00:11:57.760 --> 00:12:00.760]  今年因為迫害
[00:12:00.760 --> 00:12:01.760]  暴力
[00:12:01.760 --> 00:12:03.760]  戰爭和人道理由
[00:12:03.760 --> 00:12:05.760]  而離開家園的人口
[00:12:05.760 --> 00:12:09.760]  聯合國的數字統計有1億2千萬
[00:12:09.760 --> 00:12:11.760]  而這個數字
[00:12:11.760 --> 00:12:13.760]  也都繼續增長
[00:12:13.760 --> 00:12:15.760]  如果全球有70億人
[00:12:15.760 --> 00:12:17.760]  可能下一張投影片有這些數字
[00:12:17.760 --> 00:12:20.760]  如果全球有70億人
[00:12:20.760 --> 00:12:22.760]  每70個人裏面
[00:12:22.760 --> 00:12:25.760]  就有一個正在經歷極端的不公義
[00:12:25.760 --> 00:12:30.760]  而在地上
[00:12:30.760 --> 00:12:31.760]  離開自己的家園
[00:12:31.760 --> 00:12:33.760]  漂流在世
[00:12:33.760 --> 00:12:35.760]  包括如果大家認識的
[00:12:35.760 --> 00:12:36.760]  是蘇丹
[00:12:36.760 --> 00:12:37.760]  緬甸
[00:12:37.760 --> 00:12:39.760]  今日的巴勒斯坦
[00:12:39.760 --> 00:12:41.760]  他們所經歷的制度不公義
[00:12:41.760 --> 00:12:43.760]  不是我們坐在這裏的人能夠理解的
[00:12:43.760 --> 00:12:46.760]  沒有一個司法制度他們可以在他們的國家裏面相信
[00:12:46.760 --> 00:12:48.760]  沒有一個執法人員
[00:12:48.760 --> 00:12:49.760]  他們能夠不給錢
[00:12:49.760 --> 00:12:50.760]  能夠逃脫
[00:12:50.760 --> 00:12:52.760]  對於他們來說是難以理解
[00:12:52.760 --> 00:12:54.760]  如果你們對他們說
[00:12:54.760 --> 00:12:56.760]  你們不能在世上追求公義
[00:12:56.760 --> 00:12:58.760]  他們只是漂泊在世上
[00:12:58.760 --> 00:13:00.760]  對他們來說是一個笑話
[00:13:00.760 --> 00:13:02.760]  但同時
[00:13:02.760 --> 00:13:03.760]  如果你們對他們說
[00:13:03.760 --> 00:13:05.760]  你們要在世上追求公義
[00:13:05.760 --> 00:13:08.760]  對於他們來說同樣是笑話
[00:13:08.760 --> 00:13:10.760]  因為他們也追求不到
[00:13:10.760 --> 00:13:14.760]  傳道書三章16到17節這樣說
[00:13:14.760 --> 00:13:16.760]  他說
[00:13:16.760 --> 00:13:18.760]  我又見日光之下
[00:13:18.760 --> 00:13:20.760]  應有公平之處
[00:13:20.760 --> 00:13:22.760]  是會有艱惡
[00:13:22.760 --> 00:13:24.760]  應有公義的地方
[00:13:24.760 --> 00:13:26.760]  也有艱惡
[00:13:26.760 --> 00:13:30.760]  這個可能是我們心裏常常慨嘆的社會現實
[00:13:30.760 --> 00:13:32.760]  但傳道者他這樣說
[00:13:32.760 --> 00:13:34.760]  心裏說
[00:13:34.760 --> 00:13:36.760]  上帝必審判義人和惡人
[00:13:36.760 --> 00:13:38.760]  因為在那裏各樣事務
[00:13:38.760 --> 00:13:40.760]  一切工作都有定時
[00:13:40.760 --> 00:13:42.760]  在日光之下的地球
[00:13:42.760 --> 00:13:44.760]  如果你想尋求絕對的公義
[00:13:44.760 --> 00:13:48.760]  只是令到一代又一代的失敗和失望
[00:13:48.760 --> 00:13:51.760]  或許我們發動了一場轟烈的戰爭
[00:13:51.760 --> 00:13:52.760]  無數的死亡
[00:13:52.760 --> 00:13:55.760]  新的朝代取代了舊的不公義朝代
[00:13:55.760 --> 00:13:58.760]  但不公義又隨著新的朝代出現
[00:13:58.760 --> 00:14:01.760]  我們不是說我們從此不追求社會的公義
[00:14:01.760 --> 00:14:03.760]  曾賢亦不是這樣說
[00:14:03.760 --> 00:14:05.760]  但從曾賢的經文裏面看
[00:14:05.760 --> 00:14:08.760]  公義是從個人的身上做起
[00:14:08.760 --> 00:14:10.760]  我們明白日光之下
[00:14:10.760 --> 00:14:12.760]  可以沒有公義的張力下
[00:14:12.760 --> 00:14:14.760]  我們回歸到上帝的裏面
[00:14:14.760 --> 00:14:15.760]  不放棄
[00:14:15.760 --> 00:14:17.760]  我們因著神
[00:14:17.760 --> 00:14:20.760]  在自己身上尋求和出義
[00:14:20.760 --> 00:14:22.760]  我自己這樣想一個例子
[00:14:22.760 --> 00:14:26.760]  當以色列人在埃及遭遇到末代法老的迫迫
[00:14:26.760 --> 00:14:28.760]  他們經歷最不公義的事情
[00:14:28.760 --> 00:14:31.760]  法老因為對於埃及安全的擔心
[00:14:31.760 --> 00:14:33.760]  要將所有以色列的男孩
[00:14:33.760 --> 00:14:36.760]  在他們出生的時候就要面臨死亡
[00:14:36.760 --> 00:14:38.760]  這是人世間最不公義的制度
[00:14:38.760 --> 00:14:40.760]  但這個不公義的制度
[00:14:40.760 --> 00:14:42.760]  如果出生在埃及的時候
[00:14:42.760 --> 00:14:45.760]  你是無法逃離直到上帝的介入
[00:14:45.760 --> 00:14:47.760]  上帝將以色列人領出來
[00:14:47.760 --> 00:14:50.760]  神領他們出來不是對一個更公義的國家
[00:14:50.760 --> 00:14:52.760]  而是領他們出來
[00:14:52.760 --> 00:14:53.760]  首先去到西乃山
[00:14:53.760 --> 00:14:55.760]  來到上帝的面前
[00:14:55.760 --> 00:14:58.760]  和上帝建立一個異議的關係
[00:14:58.760 --> 00:15:00.760]  然後上帝將公義的律法攀給他們
[00:15:00.760 --> 00:15:02.760]  讓他們每一個人成為一個群體
[00:15:02.760 --> 00:15:05.760]  可以在上帝面前行出義
[00:15:05.760 --> 00:15:06.760]  所以亦提醒我們
[00:15:06.760 --> 00:15:08.760]  我們面對人生社會的不公
[00:15:08.760 --> 00:15:11.760]  曾經叫我們不要因不法的事增多
[00:15:11.760 --> 00:15:13.760]  就愛心冷淡
[00:15:13.760 --> 00:15:15.760]  放棄對公義的追求
[00:15:15.760 --> 00:15:16.760]  反而面對我們的時候
[00:15:16.760 --> 00:15:17.760]  更加要求我們
[00:15:17.760 --> 00:15:19.760]  面對世界的不公義的時候
[00:15:19.760 --> 00:15:20.760]  我們因為有神
[00:15:20.760 --> 00:15:22.760]  我們學習不放棄
[00:15:22.760 --> 00:15:23.760]  不灰心
[00:15:23.760 --> 00:15:26.760]  我們一方面不會變得憤世嫉俗
[00:15:26.760 --> 00:15:28.760]  這是很多人的回應
[00:15:28.760 --> 00:15:29.760]  另一方面的回應
[00:15:29.760 --> 00:15:31.760]  或許是放蕩不羈
[00:15:31.760 --> 00:15:33.760]  這亦不是應該信徒的回應
[00:15:33.760 --> 00:15:35.760]  而我們來到上帝的聖山面前
