
[00:00:00.000 --> 00:00:04.000]  好,各位大兄姊妹,早安
[00:02:33.000 --> 00:02:35.000]  我最喜歡回來青少講道,為什麼呢?
[00:02:35.000 --> 00:02:37.000]  因為成人講道,我不行的
[00:02:37.000 --> 00:02:42.000]  成人講道,我是要很正經的
[00:02:42.000 --> 00:02:45.000]  但青少講道,我覺得可以走來走去,很開心
[00:02:45.000 --> 00:02:50.000]  最真誠的一面,最開心的一面
[00:02:50.000 --> 00:02:53.000]  最想跟大家分享的一面,跟大家分享
[00:02:53.000 --> 00:02:57.000]  我問,回教會有沒有火?
[00:02:57.000 --> 00:03:00.000]  不是火災,有什麼火呢?
[00:03:00.000 --> 00:03:04.000]  我想問,你們想將來做什麼人?
[00:03:04.000 --> 00:03:07.000]  或者想做什麼?
[00:03:07.000 --> 00:03:10.000]  但原來我發覺,每天的經歷
[00:03:10.000 --> 00:03:13.000]  你遇到的人,你遇到的事
[00:03:13.000 --> 00:03:17.000]  其實是塑造你的人生
[00:03:17.000 --> 00:03:19.000]  你信不信?
[00:03:19.000 --> 00:03:21.000]  你猜猜我以前最想做什麼?
[00:03:21.000 --> 00:03:24.000]  我小時候呢
[00:03:24.000 --> 00:03:30.000]  你覺得我會想做什麼呢?
[00:03:30.000 --> 00:03:33.000]  我小時候有個夢想
[00:03:33.000 --> 00:03:36.000]  我已經講了很多年前
[00:03:36.000 --> 00:03:39.000]  我不知道為什麼,小學、中學
[00:03:39.000 --> 00:03:42.000]  我小時候很活潑
[00:03:42.000 --> 00:03:45.000]  如果我想起來,以前應該這樣說
[00:03:45.000 --> 00:03:49.000]  如果現在定,現在就是過度活躍症
[00:03:49.000 --> 00:03:51.000]  但那時候沒有這些字眼
[00:03:51.000 --> 00:03:54.000]  但現在我想起來,我小時候應該是過度活躍症
[00:03:54.000 --> 00:03:57.000]  就是跳來跳去,走來走去,最頑皮的是我
[00:03:57.000 --> 00:04:00.000]  我最想做什麼呢?我最想做消防員
[00:04:00.000 --> 00:04:04.000]  對嗎?完全是很適合的,做消防員
[00:04:04.000 --> 00:04:07.000]  但那時候還未信主,回望
[00:04:07.000 --> 00:04:10.000]  神就很奇妙,他帶領我不是做消防員
[00:04:10.000 --> 00:04:13.000]  我去了做救生員
[00:04:13.000 --> 00:04:16.000]  很奇妙,做了救生員之後,很多年前
[00:04:16.000 --> 00:04:19.000]  竟然今天我在教會裡面去幫忙
[00:04:19.000 --> 00:04:22.000]  想都想不到
[00:04:22.000 --> 00:04:26.000]  所以我覺得,原來今天你所面對的事情
[00:04:26.000 --> 00:04:28.000]  今天也是,很感謝你們
[00:04:28.000 --> 00:04:31.000]  花半個小時回來教會
[00:04:31.000 --> 00:04:34.000]  去聽Howard傳道講話
[00:04:34.000 --> 00:04:37.000]  Howard傳道之前也預備了一段很長的時間
[00:04:37.000 --> 00:04:40.000]  跟大家今天去講話,一起去聽神的話
[00:04:40.000 --> 00:04:44.000]  我覺得這個時刻是很好的
[00:04:44.000 --> 00:04:48.000]  讓我們可以一起在這個平台裡面
[00:04:48.000 --> 00:04:52.000]  去聽神的話,去聽Howard傳道的分享
[00:04:52.000 --> 00:04:54.000]  去聽我的生命見證
[00:04:54.000 --> 00:04:57.000]  我今天預備了,有幾件事很想跟大家說
[00:04:57.000 --> 00:05:00.000]  還有這幾件事,我想是以前
[00:05:00.000 --> 00:05:03.000]  或是過去,或是最近
[00:05:03.000 --> 00:05:06.000]  給我很多生命的
[00:05:06.000 --> 00:05:10.000]  一些歷程,一些體驗
[00:05:10.000 --> 00:05:13.000]  我今天找了一段經文跟大家分享
[00:05:13.000 --> 00:05:16.000]  不知道大家熟不熟,叫《馬可福音》
[00:05:16.000 --> 00:05:18.000]  一章,一至十一節
[00:05:18.000 --> 00:05:20.000]  有十一節經文
[00:05:20.000 --> 00:05:22.000]  我試一下大家
[00:05:22.000 --> 00:05:24.000]  我知道讀經文不容易
[00:05:24.000 --> 00:05:26.000]  但我相信你們一定做到
[00:05:26.000 --> 00:05:29.000]  只要你肯開聲,用心去讀
[00:05:29.000 --> 00:05:31.000]  這些是中文字,對吧?
[00:05:31.000 --> 00:05:34.000]  我想英文你們可能會更厲害
[00:05:34.000 --> 00:05:35.000]  我英文就不太行
[00:05:35.000 --> 00:05:36.000]  但這些是中文字
[00:05:36.000 --> 00:05:39.000]  大家一起幫我讀,好嗎?
[00:05:39.000 --> 00:05:40.000]  一至十一節
[00:05:40.000 --> 00:05:42.000]  好,預備,一二三
[00:05:42.000 --> 00:05:47.000]  神的兒子,耶穌基督福音的起頭
[00:05:47.000 --> 00:05:51.000]  正如先知以塞亞書上記著書
[00:05:51.000 --> 00:05:54.000]  看啊,我要差遣我的使者
[00:05:54.000 --> 00:05:57.000]  在你前面,預備道路
[00:05:57.000 --> 00:05:59.000]  有人聲喊著說
[00:05:59.000 --> 00:06:02.000]  預備主的道,修直他的路
[00:06:02.000 --> 00:06:05.000]  照這話,約翰來了
[00:06:05.000 --> 00:06:08.000]  在曠野施洗,全悔改的洗禮
[00:06:08.000 --> 00:06:10.000]  使罪得赦
[00:06:10.000 --> 00:06:13.000]  猶太傳遞和耶路撒冷的人
[00:06:13.000 --> 00:06:15.000]  都出去到約翰那裡
[00:06:15.000 --> 00:06:17.000]  承認他們的罪
[00:06:17.000 --> 00:06:20.000]  在約旦河裡受他的洗
[00:06:20.000 --> 00:06:23.000]  約翰穿下屠牧衣服
[00:06:23.000 --> 00:06:26.000]  腰束皮帶,吃的是蝗蟲野物
[00:06:26.000 --> 00:06:30.000]  他傳道說,有一位在我耳後來的
[00:06:30.000 --> 00:06:32.000]  能力比我更大
[00:06:32.000 --> 00:06:36.000]  我就是彎腰解鞋帶也不配的
[00:06:36.000 --> 00:06:39.000]  我是用水給你們施洗
[00:06:39.000 --> 00:06:42.000]  他卻要用聖靈給你們施洗
[00:06:42.000 --> 00:06:45.000]  那時,耶穌從加利利的拿撒勒來
[00:06:45.000 --> 00:06:49.000]  在約旦河裡受了約翰的洗
[00:06:49.000 --> 00:06:51.000]  他從水裡一上來
[00:06:51.000 --> 00:06:53.000]  就看見天裂開了
[00:06:53.000 --> 00:06:56.000]  聖靈仿黑甲子,乾在他身上
[00:06:56.000 --> 00:06:59.000]  又有聲音從天上來說
[00:06:59.000 --> 00:07:02.000]  你是我的愛子,我喜悅你
[00:07:02.000 --> 00:07:04.000]  多謝大家
[00:07:04.000 --> 00:07:06.000]  雖然聲音不多
[00:07:06.000 --> 00:07:08.000]  但我看見你們的眼睛看著PowerPoint
[00:07:08.000 --> 00:07:11.000]  我相信你們的心是在讀
[00:07:11.000 --> 00:07:16.000]  這個馬可福音一章有1至15節
[00:07:16.000 --> 00:07:18.000]  在PowerPoint裡
[00:07:18.000 --> 00:07:21.000]  你會看見有一個叫做交叉平衡體
[00:07:21.000 --> 00:07:28.000]  叫做A1 B1 C1 C2 B2 A2
[00:07:28.000 --> 00:07:31.000]  重點在C1和C2
[00:07:31.000 --> 00:07:34.000]  在約旦河中施洗的約翰
[00:07:34.000 --> 00:07:35.000]  在5至8節
[00:07:35.000 --> 00:07:38.000]  和在約旦河中被施洗的耶穌
[00:07:38.000 --> 00:07:39.000]  在9至11節
[00:07:39.000 --> 00:07:42.000]  但今天我只說1至11節
[00:07:42.000 --> 00:07:44.000]  在上面藍色的部分
[00:07:44.000 --> 00:07:46.000]  說出有兩個主角
[00:07:46.000 --> 00:07:47.000]  一個是施洗約翰
[00:07:47.000 --> 00:07:49.000]  第二個是誰呢
[00:07:49.000 --> 00:07:52.000]  主角就是耶穌
[00:07:52.000 --> 00:07:55.000]  馬可福音第一章第一節很好
[00:07:55.000 --> 00:07:57.000]  他講了一節經文
[00:07:57.000 --> 00:07:59.000]  其實不是很多字
[00:07:59.000 --> 00:08:02.000]  但這節經文正正說了一樣很重要的東西
[00:08:02.000 --> 00:08:07.000]  他說神的兒子耶穌基督福音的起頭
[00:08:07.000 --> 00:08:10.000]  這句話裡好像沒什麼特別
[00:08:10.000 --> 00:08:12.000]  神的兒子耶穌基督福音的起頭
[00:08:12.000 --> 00:08:14.000]  好像經常都聽
[00:08:14.000 --> 00:08:17.000]  但正正馬可福音一開始的時候
[00:08:17.000 --> 00:08:20.000]  講出一樣很重要的東西
[00:08:20.000 --> 00:08:24.000]  究竟我們信的是誰
[00:08:24.000 --> 00:08:26.000]  究竟我們信耶穌做什麼呢
[00:08:26.000 --> 00:08:27.000]  為什麼要信耶穌呢
[00:08:27.000 --> 00:08:29.000]  為什麼要回來教會呢
[00:08:29.000 --> 00:08:32.000]  原來我們是要認清楚
[00:08:32.000 --> 00:08:35.000]  誰是我們的主
[00:08:35.000 --> 00:08:36.000]  神的兒子
[00:08:36.000 --> 00:08:37.000]  神的兒子是誰
[00:08:37.000 --> 00:08:38.000]  耶穌基督
[00:08:38.000 --> 00:08:40.000]  耶穌基督來是做什麼
[00:08:40.000 --> 00:08:43.000]  是讓這個福音這個好消息
[00:08:43.000 --> 00:08:46.000]  帶給每一個弟兄姊妹當中
[00:08:46.000 --> 00:08:50.000]  我不知道你信耶穌對你有什麼影響
[00:08:50.000 --> 00:08:55.000]  信耶穌對我是一個很大的改變
[00:08:55.000 --> 00:08:57.000]  你讀書很重要
[00:08:57.000 --> 00:08:59.000]  打機很重要
[00:08:59.000 --> 00:09:00.000]  化妝都很重要
[00:09:00.000 --> 00:09:02.000]  你們的髮型都很重要
[00:09:02.000 --> 00:09:04.000]  你們穿的衣服都很重要
[00:09:04.000 --> 00:09:06.000]  不過有一樣東西不可缺的是什麼呢
[00:09:06.000 --> 00:09:10.000]  他說神的兒子耶穌基督福音的起頭
[00:09:10.000 --> 00:09:12.000]  你要認清楚
[00:09:12.000 --> 00:09:14.000]  在你人生裏面
[00:09:14.000 --> 00:09:16.000]  在你生命裏面
[00:09:16.000 --> 00:09:18.000]  在你讀書裏面
[00:09:18.000 --> 00:09:20.000]  在你生活裏面
[00:09:20.000 --> 00:09:22.000]  有一樣東西很重要不可缺
[00:09:22.000 --> 00:09:24.000]  就是神的話
[00:09:24.000 --> 00:09:26.000]  為什麼要回來教會
[00:09:26.000 --> 00:09:28.000]  為什麼要回來十二樓
[00:09:28.000 --> 00:09:31.000]  為什麼大家要坐在這裏一起聽神的話
[00:09:31.000 --> 00:09:37.000]  原來神的話是帶領我們走前面的方向
[00:09:37.000 --> 00:09:41.000]  以塞亞先知在舊約經文裏面
[00:09:41.000 --> 00:09:43.000]  他已經預言了有一個人
[00:09:43.000 --> 00:09:45.000]  這個人是誰呢
[00:09:45.000 --> 00:09:46.000]  就是施洗約翰
[00:09:46.000 --> 00:09:48.000]  他在四十章三節裏說
[00:09:48.000 --> 00:09:49.000]  有人聲喊著說
[00:09:49.000 --> 00:09:51.000]  在曠野預備耶穌的路
[00:09:51.000 --> 00:09:54.000]  在沙漠地修平我們神的道
[00:09:54.000 --> 00:09:59.000]  原來施洗約翰來到是預備耶穌
[00:09:59.000 --> 00:10:01.000]  做開路先鋒
[00:10:01.000 --> 00:10:03.000]  耶穌還沒有到
[00:10:03.000 --> 00:10:06.000]  他已經來到做開路先鋒
[00:10:06.000 --> 00:10:08.000]  讓人知道
[00:10:08.000 --> 00:10:11.000]  原來耶穌會來到當中
[00:10:11.000 --> 00:10:14.000]  施洗約翰很清楚他的使命
[00:10:14.000 --> 00:10:16.000]  以及他被差遣
[00:10:16.000 --> 00:10:19.000]  開始展開神的工作
[00:10:19.000 --> 00:10:21.000]  預備耶穌的降臨
[00:10:21.000 --> 00:10:22.000]  頂姐妹
[00:10:22.000 --> 00:10:25.000]  我不知道你們團伙在哪裏
[00:10:25.000 --> 00:10:29.000]  我不知道你們會不會為耶穌開路
[00:10:29.000 --> 00:10:32.000]  不知道你們會不會為耶穌
[00:10:32.000 --> 00:10:34.000]  預備神的道
[00:10:34.000 --> 00:10:37.000]  有一個powerpoint大家可以看看
[00:10:37.000 --> 00:10:40.000]  最近有沒有看奧運
[00:10:40.000 --> 00:10:42.000]  有的有的
[00:10:42.000 --> 00:10:44.000]  阿君也有說
[00:10:44.000 --> 00:10:48.000]  香港拿了很好的成績
[00:10:48.000 --> 00:10:50.000]  拿了兩面金牌
[00:10:50.000 --> 00:10:52.000]  大家那晚有沒有看
[00:10:52.000 --> 00:10:54.000]  都沒有吧
[00:10:54.000 --> 00:10:56.000]  我也是第二天早上看的
[00:10:56.000 --> 00:11:00.000]  很興奮很激勵
[00:11:00.000 --> 00:11:02.000]  很感動
[00:11:02.000 --> 00:11:04.000]  看到江...那個甚麼
[00:11:04.000 --> 00:11:08.000]  江文慧和張家朗
[00:11:08.000 --> 00:11:10.000]  他們能夠拿到金牌
[00:11:10.000 --> 00:11:13.000]  不知道為甚麼有一種很興奮的心情
[00:11:13.000 --> 00:11:15.000]  不過那些都不重要
[00:11:15.000 --> 00:11:17.000]  我覺得他們分享的
[00:11:17.000 --> 00:11:22.000]  是令我覺得很好的體會
[00:11:22.000 --> 00:11:25.000]  他說很感謝香港人對他們的支持
[00:11:25.000 --> 00:11:28.000]  很感謝他們的專業團隊
[00:11:28.000 --> 00:11:29.000]  對他們的support
[00:11:29.000 --> 00:11:38.000]  他很想將奧運裏的喜悅和香港人分享
[00:11:38.000 --> 00:11:40.000]  很想打好那場比賽
[00:11:40.000 --> 00:11:42.000]  很想將這個喜悅
[00:11:42.000 --> 00:11:47.000]  讓所有人都能夠經歷到那份喜悅
[00:11:47.000 --> 00:11:49.000]  還很想一班年青人
[00:11:49.000 --> 00:11:55.000]  能夠享受到運動的樂趣
[00:11:55.000 --> 00:11:57.000]  我覺得他在分享的時候
[00:11:57.000 --> 00:12:00.000]  他在說他對運動的使命
[00:12:00.000 --> 00:12:02.000]  我知道他們未必是基督徒
[00:12:02.000 --> 00:12:04.000]  應該不是
[00:12:04.000 --> 00:12:06.000]  但我覺得他在分享的時候
[00:12:06.000 --> 00:12:09.000]  他在說原來他的生命裏
[00:12:09.000 --> 00:12:12.000]  你會看到他流露的那種開心
[00:12:12.000 --> 00:12:14.000]  我不知道大家有沒有這種感覺
[00:12:14.000 --> 00:12:16.000]  看到江文慧 看到張家朗
[00:12:16.000 --> 00:12:21.000]  你會看到他能夠將那種喜悅和心情
[00:12:21.000 --> 00:12:23.000]  帶給其他人
[00:12:23.000 --> 00:12:25.000]  同樣我們今天的信仰也是
[00:12:25.000 --> 00:12:29.000]  我們信耶穌或經歷到這個信仰
[00:12:29.000 --> 00:12:35.000]  我們的生命同樣可以將這份喜悅和弟兄姊妹分享
[00:12:35.000 --> 00:12:37.000]  所以弟兄姊妹鼓勵你
[00:12:37.000 --> 00:12:40.000]  繼續在信仰路裏去成長
[00:12:40.000 --> 00:12:42.000]  繼續去學習
[00:12:42.000 --> 00:12:45.000]  將那份喜悅帶給其他人
[00:12:45.000 --> 00:12:47.000]  第二個重點是甚麼呢
[00:12:47.000 --> 00:12:50.000]  他能夠展開的作為在四至八節
[00:12:50.000 --> 00:12:53.000]  通常怎樣去介紹一個人呢
[00:12:53.000 --> 00:12:55.000]  我叫阿Ho
[00:12:55.000 --> 00:12:57.000]  傳道人
[00:12:57.000 --> 00:12:59.000]  我在長者裏面去服侍
[00:12:59.000 --> 00:13:01.000]  你會看到我平時喜歡做甚麼呢
[00:13:01.000 --> 00:13:09.000]  你會看到我很活躍
[00:13:09.000 --> 00:13:11.000]  你會看到我很喜歡運動
[00:13:11.000 --> 00:13:13.000]  所以我
[00:13:13.000 --> 00:13:15.000]  怎麼說呢
[00:13:15.000 --> 00:13:17.000]  我年輕的時候
[00:13:17.000 --> 00:13:20.000]  去了讀運動
[00:13:20.000 --> 00:13:22.000]  讀完運動後
[00:13:22.000 --> 00:13:23.000]  我讀了社工
[00:13:23.000 --> 00:13:25.000]  社工畢業後
[00:13:25.000 --> 00:13:27.000]  回到教會幫忙
[00:13:27.000 --> 00:13:30.000]  這段裏面正正經文說出
[00:13:30.000 --> 00:13:32.000]  究竟約翰是怎樣的
[00:13:32.000 --> 00:13:34.000]  他說約翰的工作
[00:13:34.000 --> 00:13:38.000]  約翰的外表和約翰的角色
[00:13:38.000 --> 00:13:40.000]  在第一裏面
[00:13:40.000 --> 00:13:42.000]  約翰的工作是甚麼呢
[00:13:42.000 --> 00:13:44.000]  他說他在曠野裏面施洗
[00:13:44.000 --> 00:13:45.000]  傳悔改的洗禮
[00:13:45.000 --> 00:13:46.000]  曠野是怎樣的呢
[00:13:46.000 --> 00:13:48.000]  曠野裏面是甚麼都沒有的
[00:13:48.000 --> 00:13:52.000]  好像一個山區的地方
[00:13:52.000 --> 00:13:54.000]  但竟然施洗約翰
[00:13:54.000 --> 00:13:58.000]  在那裏為耶穌開路
[00:13:58.000 --> 00:14:02.000]  去傳講悔改的洗禮
[00:14:02.000 --> 00:14:03.000]  我們也是的
[00:14:03.000 --> 00:14:04.000]  我們每個禮拜回來崇拜
[00:14:04.000 --> 00:14:06.000]  都是做很多預備的工作
[00:14:06.000 --> 00:14:08.000]  剛才我回來的時候
[00:14:08.000 --> 00:14:10.000]  整個禮堂都是侍奉人員
[00:14:10.000 --> 00:14:12.000]  影音隊 AV team
[00:14:12.000 --> 00:14:13.000]  剛才是敬拜隊
[00:14:13.000 --> 00:14:15.000]  他們未開始崇拜之前
[00:14:15.000 --> 00:14:17.000]  已經做了很多預備的工作
[00:14:17.000 --> 00:14:19.000]  在第六節特別的地方
[00:14:19.000 --> 00:14:21.000]  約翰穿駱駝毛的衣服
[00:14:21.000 --> 00:14:25.000]  腰束皮帶和吃蝗蟲野蜜
[00:14:25.000 --> 00:14:26.000]  很有趣的
[00:14:26.000 --> 00:14:27.000]  在經文裏面
[00:14:27.000 --> 00:14:29.000]  開頭是講約翰的工作
[00:14:29.000 --> 00:14:33.000]  第六節是講約翰的外表
[00:14:33.000 --> 00:14:35.000]  駱駝毛的衣服
[00:14:35.000 --> 00:14:39.000]  腰束皮帶和吃蝗蟲野蜜
[00:14:39.000 --> 00:14:40.000]  很特別的
[00:14:40.000 --> 00:14:43.000]  為何無端端有這節經文呢
[00:14:43.000 --> 00:14:45.000]  原來我在《釋經書》裏面說
[00:14:45.000 --> 00:14:47.000]  很詳細的講
[00:14:47.000 --> 00:14:51.000]  為何無端端要講他的駱駝毛衣服
[00:14:51.000 --> 00:14:53.000]  稍後我會講解
[00:14:53.000 --> 00:14:55.000]  為何會想講這個
[00:14:55.000 --> 00:14:56.000]  對於我來說
[00:14:56.000 --> 00:14:58.000]  我們不知道為何
[00:14:58.000 --> 00:15:01.000]  我想問你們會穿駱駝毛嗎
[00:15:01.000 --> 00:15:02.000]  不會吧
[00:15:02.000 --> 00:15:05.000]  你們會吃蝗蟲野蜜嗎
[00:15:05.000 --> 00:15:06.000]  應該不會吧
[00:15:06.000 --> 00:15:08.000]  這些衣服也好
[00:15:08.000 --> 00:15:09.000]  這些東西
[00:15:09.000 --> 00:15:11.000]  全部都在曠野裏面找到
[00:15:11.000 --> 00:15:13.000]  我覺得可能表達出
[00:15:13.000 --> 00:15:16.000]  約翰其實是一個很簡樸的生活
[00:15:16.000 --> 00:15:18.000]  很願意跟從
[00:15:18.000 --> 00:15:20.000]  第七、八節有一個特別的地方
[00:15:20.000 --> 00:15:24.000]  他講到原來他不是主角
[00:15:24.000 --> 00:15:26.000]  原來耶穌才是真正的主角
[00:15:26.000 --> 00:15:28.000]  他說傳道說
[00:15:28.000 --> 00:15:30.000]  有一位在我耳後來的
[00:15:30.000 --> 00:15:32.000]  能力比我更大
[00:15:32.000 --> 00:15:37.000]  我連彎腰解鞋帶也不配
[00:15:37.000 --> 00:15:40.000]  他演繹到約翰的心態
[00:15:40.000 --> 00:15:42.000]  他應該很受歡迎
[00:15:42.000 --> 00:15:44.000]  當時在猶大地方
[00:15:44.000 --> 00:15:47.000]  很多人擁戴他
[00:15:47.000 --> 00:15:48.000]  很多人認識他
[00:15:48.000 --> 00:15:51.000]  但他能夠很謙卑地說
[00:15:51.000 --> 00:15:52.000]  其實還有一位
[00:15:52.000 --> 00:15:53.000]  他耳後來
[00:15:53.000 --> 00:15:55.000]  他連解鞋帶也不配
[00:15:55.000 --> 00:15:57.000]  他只是用水施洗
[00:15:57.000 --> 00:16:00.000]  但耶穌是用聖靈施洗
[00:16:00.000 --> 00:16:02.000]  我很想講講
[00:16:02.000 --> 00:16:06.000]  2019年有一個文化短篇
[00:16:06.000 --> 00:16:09.000]  對我來說是很大的體會
[00:16:09.000 --> 00:16:10.000]  是甚麼呢
[00:16:10.000 --> 00:16:12.000]  我再搜索一下
[00:16:12.000 --> 00:16:15.000]  應該還有沒有人去過
[00:16:15.000 --> 00:16:16.000]  沒有的
[00:16:16.000 --> 00:16:17.000]  不要緊
[00:16:17.000 --> 00:16:20.000]  為何文化短篇對我來說
[00:16:20.000 --> 00:16:23.000]  是這麼深的體會呢
[00:16:23.000 --> 00:16:26.000]  其實當時我在青少部負責的時候
[00:16:26.000 --> 00:16:29.000]  多數是武漢、連南
[00:16:29.000 --> 00:16:31.000]  都是初中、高中
[00:16:31.000 --> 00:16:33.000]  這是我唯獨一個
[00:16:33.000 --> 00:16:37.000]  負責大專的文化交流
[00:16:37.000 --> 00:16:39.000]  當我有份去負責的時候
[00:16:39.000 --> 00:16:44.000]  我就去了一個泰國偏遠的地方
[00:16:44.000 --> 00:16:46.000]  為何剛才說
[00:16:46.000 --> 00:16:49.000]  經文裡說甚麼駱駝舞、蝗蟲野蜜
[00:16:49.000 --> 00:16:51.000]  我去到的時候
[00:16:51.000 --> 00:16:53.000]  那些小孩我現在用黑色點遮住了
[00:16:53.000 --> 00:16:55.000]  他們全部沒有穿衣服
[00:16:55.000 --> 00:16:57.000]  那些小孩
[00:16:57.000 --> 00:16:59.000]  我一去到
[00:16:59.000 --> 00:17:02.000]  一群黑漆漆的小孩沒有穿衣服
[00:17:02.000 --> 00:17:03.000]  湧出來
[00:17:03.000 --> 00:17:06.000]  然後幫我們搬東西
[00:17:06.000 --> 00:17:07.000]  這個也不要緊
[00:17:07.000 --> 00:17:10.000]  我們帶著使命
[00:17:10.000 --> 00:17:13.000]  雖然我們不是很直接去傳福音
[00:17:13.000 --> 00:17:15.000]  但其實我們也是帶著使命
[00:17:15.000 --> 00:17:17.000]  很想將這份愛
[00:17:17.000 --> 00:17:19.000]  傳遞給當地的人
[00:17:19.000 --> 00:17:21.000]  當然他們不知道
[00:17:21.000 --> 00:17:22.000]  但去到的時候
[00:17:22.000 --> 00:17:24.000]  一群小孩沒有穿衣服
[00:17:24.000 --> 00:17:26.000]  然後幫我們搬東西
[00:17:26.000 --> 00:17:28.000]  但最震撼我的地方是甚麼
[00:17:28.000 --> 00:17:31.000]  看到那條橋斷了嗎
[00:17:31.000 --> 00:17:33.000]  其實是當時的政治
[00:17:33.000 --> 00:17:36.000]  將那條橋弄塌了
[00:17:36.000 --> 00:17:41.000]  令到那個地方不能夠直接走回市區
[00:17:41.000 --> 00:17:43.000]  所以一定要透過船走過去
[00:17:43.000 --> 00:17:45.000]  我震撼的地方是甚麼
[00:17:45.000 --> 00:17:46.000]  我自己也有小孩
[00:17:46.000 --> 00:17:47.000]  我有兩個小孩
[00:17:47.000 --> 00:17:48.000]  他們年齡小一點
[00:17:48.000 --> 00:17:50.000]  他們應該五、六歲
[00:17:50.000 --> 00:17:52.000]  他們走上那條橋
[00:17:52.000 --> 00:17:54.000]  全部跳下去
[00:17:54.000 --> 00:17:57.000]  當時我一群同工在搬東西
[00:17:57.000 --> 00:17:59.000]  但看到一群小孩跳下來
[00:17:59.000 --> 00:18:01.000]  現在這裡應該是水退
[00:18:01.000 --> 00:18:03.000]  當時應該是水漲
[00:18:03.000 --> 00:18:06.000]  我很驚訝
[00:18:06.000 --> 00:18:09.000]  看到那些小孩在那條橋跳下去
[00:18:09.000 --> 00:18:10.000]  這是其中一幕
[00:18:10.000 --> 00:18:12.000]  第二,右邊那裡
[00:18:12.000 --> 00:18:15.000]  看到有一個小孩在那裡嗎
[00:18:15.000 --> 00:18:17.000]  知道他在做甚麼嗎
[00:18:17.000 --> 00:18:19.000]  不知道吧
[00:18:19.000 --> 00:18:21.000]  他在洗澡
[00:18:21.000 --> 00:18:23.000]  他在舀水洗澡
[00:18:23.000 --> 00:18:25.000]  為何會這麼震撼我
[00:18:25.000 --> 00:18:26.000]  很多幕
[00:18:26.000 --> 00:18:28.000]  我們洗澡是怎樣的
[00:18:28.000 --> 00:18:31.000]  我們穿熱水爐或煤氣爐
[00:18:31.000 --> 00:18:33.000]  用花灑沖洗
[00:18:33.000 --> 00:18:34.000]  沖到不出來
[00:18:34.000 --> 00:18:35.000]  很舒服
[00:18:35.000 --> 00:18:36.000]  然後塗上肥皂
[00:18:36.000 --> 00:18:37.000]  很棒的
[00:18:37.000 --> 00:18:38.000]  如果穿在身上
[00:18:38.000 --> 00:18:39.000]  但這個小孩
[00:18:39.000 --> 00:18:42.000]  他在水缸裡舀水洗澡
[00:18:42.000 --> 00:18:44.000]  而且肥皂是黑色的
