
[00:00:00.000 --> 00:00:02.000]  大家都看到了
[00:04:51.000 --> 00:04:55.000]  這是否得救的信心呢?
[00:04:55.000 --> 00:05:00.000]  雅各說了一個很落地的例子
[00:05:00.000 --> 00:05:03.000]  在你們中間有弟兄姊妹
[00:05:03.000 --> 00:05:06.000]  又不能穿,又不能吃
[00:05:06.000 --> 00:05:10.000]  但你跟他們說,平平安安地回家
[00:05:10.000 --> 00:05:14.000]  願你穿得暖,吃得飽
[00:05:14.000 --> 00:05:17.000]  平安這個字在希伯來人見面時
[00:05:17.000 --> 00:05:20.000]  打招呼時很常用的
[00:05:20.000 --> 00:05:22.000]  Shalom
[00:05:22.000 --> 00:05:25.000]  即是當分手時,說再見時
[00:05:25.000 --> 00:05:30.000]  是一個祝福語
[00:05:30.000 --> 00:05:32.000]  是否很諷刺呢?
[00:05:32.000 --> 00:05:35.000]  當你說再見,祝福他們時
[00:05:35.000 --> 00:05:39.000]  就要你穿得暖,吃得飽
[00:05:39.000 --> 00:05:43.000]  但其實對方是衣不遞體
[00:05:43.000 --> 00:05:46.000]  也缺乏日常飲食
[00:05:46.000 --> 00:05:50.000]  而你卻說了一句這麼空洞的話
[00:05:50.000 --> 00:05:54.000]  完全沒有為弟兄姊妹關心他們的需要
[00:05:54.000 --> 00:05:59.000]  又或者提供一些實際的幫助
[00:05:59.000 --> 00:06:01.000]  相信大家聽這節經文時
[00:06:01.000 --> 00:06:04.000]  心裏也很有感受
[00:06:04.000 --> 00:06:08.000]  是否就是這樣呢?
[00:06:08.000 --> 00:06:11.000]  這樣是否就是信心呢?
[00:06:11.000 --> 00:06:15.000]  所以雅各第二次說
[00:06:15.000 --> 00:06:20.000]  這樣的信心有甚麼益處呢?
[00:06:20.000 --> 00:06:23.000]  當我讀這段經文時
[00:06:23.000 --> 00:06:26.000]  我想起一段經歷
[00:06:26.000 --> 00:06:28.000]  那時讀神學,有位在神學院的同學
[00:06:28.000 --> 00:06:31.000]  他在國內有一些服侍
[00:06:31.000 --> 00:06:38.000]  有一年暑假,我和他一起去服侍
[00:06:38.000 --> 00:06:42.000]  有幾位姊妹和我們分享
[00:06:42.000 --> 00:06:46.000]  有位初信者,他是小三
[00:06:46.000 --> 00:06:49.000]  大家知不知道甚麼是小三嗎?
[00:06:49.000 --> 00:06:57.000]  是靠一個已經結婚的男人去供養
[00:06:57.000 --> 00:07:02.000]  這幾位姊妹都很鼓勵他
[00:07:02.000 --> 00:07:06.000]  不可以再繼續做人家的小三
[00:07:06.000 --> 00:07:09.000]  要自力更生
[00:07:09.000 --> 00:07:13.000]  但那位初信者沒有甚麼行動
[00:07:13.000 --> 00:07:16.000]  於是那些姊妹跟我們說
[00:07:16.000 --> 00:07:21.000]  她沒有信心,她不肯離開那個男人
[00:07:21.000 --> 00:07:25.000]  不做小三,不肯離開那個安書區
[00:07:25.000 --> 00:07:28.000]  那位同學就跟他們說
[00:07:28.000 --> 00:07:31.000]  那個男人每個月給她多少錢?
[00:07:31.000 --> 00:07:35.000]  你們給她吧
[00:07:35.000 --> 00:07:39.000]  那她就不用繼續依賴那個男人
[00:07:39.000 --> 00:07:42.000]  我聽完之後心裏覺得很感動
[00:07:42.000 --> 00:07:46.000]  同學提醒這幾位姊妹
[00:07:46.000 --> 00:07:51.000]  不是單單評論初信者沒有信心
[00:07:51.000 --> 00:07:54.000]  不肯走出那一步
[00:07:54.000 --> 00:07:57.000]  而是明白她的處境
[00:07:57.000 --> 00:08:05.000]  陪伴、幫助她脫離走出困難的處境
[00:08:05.000 --> 00:08:10.000]  無論對自己或對受幫助的那一個
[00:08:10.000 --> 00:08:12.000]  其實都是一起經歷神
[00:08:12.000 --> 00:08:16.000]  在主裏學習成長
[00:08:16.000 --> 00:08:20.000]  我們不是要質疑弟兄姊妹的信心
[00:08:20.000 --> 00:08:25.000]  我們每一個都有成長的空間
[00:08:25.000 --> 00:08:27.000]  生命仍然在地上
[00:08:27.000 --> 00:08:33.000]  我們依然有信心可以繼續成長
[00:08:33.000 --> 00:08:41.000]  但是我們又很流行評論別人
[00:08:41.000 --> 00:08:43.000]  彷彿別人的不足
[00:08:43.000 --> 00:08:48.000]  顯出我比他好,我比他強
[00:08:48.000 --> 00:08:51.000]  比他更加優越
[00:08:51.000 --> 00:08:55.000]  其實這正正是我們要好好去檢視自己
[00:08:55.000 --> 00:09:00.000]  首先別人的弱不代表我自己強
[00:09:00.000 --> 00:09:04.000]  也不代表我比他好
[00:09:04.000 --> 00:09:07.000]  其次這樣的評論人
[00:09:07.000 --> 00:09:11.000]  實際上是顯出自己的不夠寬容
[00:09:11.000 --> 00:09:14.000]  也不夠愛
[00:09:14.000 --> 00:09:16.000]  如果真的有更好的方法
[00:09:16.000 --> 00:09:18.000]  或者可以幫助到她
[00:09:18.000 --> 00:09:21.000]  我們可以用愛心說誠實話
[00:09:21.000 --> 00:09:23.000]  跟對方去商討
[00:09:23.000 --> 00:09:28.000]  而不是跟第三四五六七八者去說
[00:09:28.000 --> 00:09:33.000]  這樣做不僅不建立那一位弟兄或姊妹
[00:09:33.000 --> 00:09:35.000]  更加不建立自己
[00:09:35.000 --> 00:09:41.000]  也不建立那三四五六七八者
[00:09:41.000 --> 00:09:44.000]  在主裏我們是要彼此建立
[00:09:44.000 --> 00:09:46.000]  互相造就
[00:09:46.000 --> 00:09:50.000]  這樣才是弟兄姊妹之間有愛
[00:09:50.000 --> 00:09:53.000]  也是做有益的事
[00:09:53.000 --> 00:09:55.000]  所以雅各指出
[00:09:55.000 --> 00:09:57.000]  信心也是這樣
[00:09:57.000 --> 00:09:59.000]  如果沒有行為
[00:09:59.000 --> 00:10:04.000]  就只是說信心
[00:10:04.000 --> 00:10:08.000]  信心本身是死的
[00:10:08.000 --> 00:10:10.000]  十八節那裏
[00:10:10.000 --> 00:10:13.000]  必有人說你有信心我有行為
[00:10:13.000 --> 00:10:17.000]  你將你沒有行為的信心指給我看
[00:10:17.000 --> 00:10:19.000]  我便藉著我的行為
[00:10:19.000 --> 00:10:23.000]  將我的信心指給你看
[00:10:23.000 --> 00:10:26.000]  這一節經文在解釋上是有些困難的
[00:10:26.000 --> 00:10:29.000]  因為在原文是沒有標點符號
[00:10:29.000 --> 00:10:32.000]  而這一句一開始的時候
[00:10:32.000 --> 00:10:35.000]  應該是有一個「但是」這個字
[00:10:35.000 --> 00:10:38.000]  這個連接詞的時候
[00:10:38.000 --> 00:10:39.000]  很多時候我們都知道
[00:10:39.000 --> 00:10:41.000]  應該接下來說的東西
[00:10:41.000 --> 00:10:44.000]  和之前說的有信心要有行為
[00:10:44.000 --> 00:10:47.000]  是持相反意見的
[00:10:47.000 --> 00:10:49.000]  所以有些新的譯本
[00:10:49.000 --> 00:10:54.000]  為了看到那個意思更加清楚
[00:10:54.000 --> 00:10:58.000]  他們會中間加上「我就會說」
[00:10:58.000 --> 00:11:02.000]  去代表是雅各所回應的
[00:11:02.000 --> 00:11:06.000]  就好像《環球聖經》譯本
[00:11:06.000 --> 00:11:10.000]  來表示雅各回應之前說的
[00:11:10.000 --> 00:11:15.000]  說你有信心我有行為那個人
[00:11:15.000 --> 00:11:18.000]  其實說這句話的那個人
[00:11:18.000 --> 00:11:21.000]  他的意思應該就是
[00:11:21.000 --> 00:11:24.000]  有人有信心
[00:11:24.000 --> 00:11:27.000]  又有些人是有行為的
[00:11:27.000 --> 00:11:30.000]  表示信心和行為其實是可以分開的
[00:11:30.000 --> 00:11:33.000]  一個人不需要兩樣都有的
[00:11:33.000 --> 00:11:36.000]  聖靈按著自己的旨意
[00:11:36.000 --> 00:11:38.000]  將恩賜分給大家
[00:11:38.000 --> 00:11:40.000]  所以有些人是有信心
[00:11:40.000 --> 00:11:43.000]  有些人是有行為的
[00:11:43.000 --> 00:11:46.000]  但是雅各的回應非常清楚
[00:11:46.000 --> 00:11:51.000]  你將你沒有行為的信心指給我看
[00:11:51.000 --> 00:11:54.000]  而我就藉著我有行為的信心
[00:11:54.000 --> 00:11:56.000]  指給你看
[00:11:56.000 --> 00:12:00.000]  就是說如果沒有行為的信心
[00:12:00.000 --> 00:12:02.000]  根本是看不到
[00:12:02.000 --> 00:12:05.000]  也都是不存在的
[00:12:05.000 --> 00:12:07.000]  雅各也都舉了一個例子
[00:12:07.000 --> 00:12:10.000]  他說:你信神只有一位
[00:12:10.000 --> 00:12:11.000]  你信的不錯
[00:12:11.000 --> 00:12:13.000]  鬼魔也信
[00:12:13.000 --> 00:12:16.000]  卻是賤鯨
[00:12:16.000 --> 00:12:20.000]  雅各書收信的對象是猶太的信徒
[00:12:20.000 --> 00:12:23.000]  對他們來說非常清楚知道
[00:12:23.000 --> 00:12:26.000]  耶和華是獨一的神
[00:12:26.000 --> 00:12:30.000]  在《新冠紀》六章四至五節
[00:12:30.000 --> 00:12:33.000]  以色列你要聽
[00:12:33.000 --> 00:12:37.000]  耶和華我們的神是獨一的主
[00:12:37.000 --> 00:12:41.000]  你要盡心盡性盡力愛耶和華的神
[00:12:41.000 --> 00:12:45.000]  猶太人自小就要去背這段經文
[00:12:45.000 --> 00:12:49.000]  而且他們會將它放在經文盒裏
[00:12:49.000 --> 00:12:51.000]  綁在額頭上
[00:12:51.000 --> 00:12:53.000]  又綁在手臂上
[00:12:53.000 --> 00:12:56.000]  所以相信神是獨一的
[00:12:56.000 --> 00:12:58.000]  是很正確
[00:12:58.000 --> 00:13:04.000]  不過他們和神的關係又是怎樣呢?
[00:13:04.000 --> 00:13:08.000]  鬼魔也相信也知道神是獨一的
[00:13:08.000 --> 00:13:12.000]  而他們對神是「戰驚」
[00:13:12.000 --> 00:13:15.000]  即是因為懼怕而戰鬥
[00:13:15.000 --> 00:13:18.000]  即是驚到震
[00:13:18.000 --> 00:13:23.000]  那你們呢?
[00:13:23.000 --> 00:13:32.000]  對神是懼怕?敬畏?愛?
[00:13:32.000 --> 00:13:34.000]  你們對神的拯救
[00:13:34.000 --> 00:13:42.000]  祂的慈愛、憐憫、看顧、保護等等等等
[00:13:42.000 --> 00:13:44.000]  有認識多少呢?
[00:13:44.000 --> 00:13:50.000]  又有體會多少呢?
[00:13:50.000 --> 00:13:54.000]  當我們越去實踐神的教導
[00:13:54.000 --> 00:13:56.000]  越去行動
[00:13:56.000 --> 00:13:59.000]  就越經歷到神的愛
[00:13:59.000 --> 00:14:02.000]  認識神也會越多
[00:14:02.000 --> 00:14:05.000]  當然我們不能夠完全認識神
[00:14:05.000 --> 00:14:07.000]  因為神是無限的
[00:14:07.000 --> 00:14:09.000]  我們都是有限的人
[00:14:09.000 --> 00:14:12.000]  不能夠完全明白祂
[00:14:12.000 --> 00:14:14.000]  但是當我們實踐神那一道
[00:14:14.000 --> 00:14:17.000]  活出信心的生命的時候
[00:14:17.000 --> 00:14:20.000]  就會認識祂更加多
[00:14:20.000 --> 00:14:28.000]  其實雅各在一章22-25節教導信徒要聽道行道
[00:14:28.000 --> 00:14:33.000]  認識神不單單是頭腦上有很多的知識
[00:14:33.000 --> 00:14:36.000]  讀了很多聖經
[00:14:36.000 --> 00:14:39.000]  當然讀聖經也是很重要的
[00:14:39.000 --> 00:14:43.000]  不過更重要的是要去實踐
[00:14:43.000 --> 00:14:44.000]  要去行道
[00:14:44.000 --> 00:14:47.000]  否則我們就像法利賽人一樣
[00:14:47.000 --> 00:14:49.000]  只有頭腦的知識
[00:14:49.000 --> 00:14:51.000]  卻沒有生命
[00:14:51.000 --> 00:14:56.000]  活不出神給我們的豐盛的生命
[00:14:56.000 --> 00:14:58.000]  相信福音
[00:14:58.000 --> 00:15:02.000]  信主耶穌為我們的罪死在十字架上
[00:15:02.000 --> 00:15:05.000]  然後埋葬第三天復活
[00:15:05.000 --> 00:15:08.000]  接受祂成為我們生命的主
[00:15:08.000 --> 00:15:10.000]  這是第一步
[00:15:11.000 --> 00:15:16.000]  我們的內心因為信主而有所改變
[00:15:16.000 --> 00:15:18.000]  我們願意跟從祂
[00:15:18.000 --> 00:15:20.000]  聽從祂
[00:15:20.000 --> 00:15:23.000]  學習祂的教導
[00:15:23.000 --> 00:15:25.000]  不單信祂死而復活
[00:15:25.000 --> 00:15:28.000]  更是相信祂與我們同行
[00:15:28.000 --> 00:15:32.000]  與我們同在
[00:15:32.000 --> 00:15:36.000]  我們願意離開以前的行事為人
[00:15:36.000 --> 00:15:37.000]  價值觀
[00:15:37.000 --> 00:15:39.000]  因為有了新的生命
[00:15:39.000 --> 00:15:42.000]  而有新的生活
[00:15:42.000 --> 00:15:43.000]  正如保羅說
[00:15:43.000 --> 00:15:44.000]  行事為人
[00:15:44.000 --> 00:15:48.000]  配得上所蒙的恩典
[00:15:48.000 --> 00:15:50.000]  我們對神的信心
[00:15:50.000 --> 00:15:53.000]  也都因著我們實踐神的教導
[00:15:53.000 --> 00:15:55.000]  而有成長
[00:15:55.000 --> 00:15:56.000]  認識
[00:15:56.000 --> 00:15:59.000]  經歷更加多
[00:15:59.000 --> 00:16:03.000]  剛才說那位初信的小三
[00:16:03.000 --> 00:16:05.000]  當那幾位姊妹
[00:16:05.000 --> 00:16:09.000]  願意供給她每個月的需用
[00:16:09.000 --> 00:16:10.000]  這位姊妹
[00:16:10.000 --> 00:16:15.000]  她體會到前所未有的愛
[00:16:15.000 --> 00:16:19.000]  對神的信心也都更加堅定
[00:16:19.000 --> 00:16:22.000]  慢慢走出了小三的處境
[00:16:22.000 --> 00:16:25.000]  而這三位姊妹
[00:16:25.000 --> 00:16:29.000]  也都經歷到自己活出主耶穌的愛
[00:16:29.000 --> 00:16:33.000]  生命也都有成長
[00:16:34.000 --> 00:16:36.000]  那位
[00:16:36.000 --> 00:16:40.000]  從書信的一開始就說到
[00:16:40.000 --> 00:16:43.000]  信心是要經歷考驗的
[00:16:43.000 --> 00:16:45.000]  在一章三至四節他這樣說
[00:16:45.000 --> 00:16:47.000]  因為知道你們的信心
[00:16:47.000 --> 00:16:50.000]  經過試驗就生忍耐
[00:16:50.000 --> 00:16:53.000]  但忍耐也當成功
[00:16:53.000 --> 00:16:55.000]  使你們成全完備
[00:16:55.000 --> 00:16:57.000]  毫無缺陷
[00:16:57.000 --> 00:17:00.000]  到底你有多相信神
[00:17:00.000 --> 00:17:03.000]  你有多願意放下自己
[00:17:03.000 --> 00:17:05.000]  不經過考驗
[00:17:05.000 --> 00:17:09.000]  我們是不知道的
[00:17:09.000 --> 00:17:12.000]  你以為自己很愛神
[00:17:12.000 --> 00:17:14.000]  在考驗裏面才知道
[00:17:14.000 --> 00:17:18.000]  原來自己一直最愛的都是自己
[00:17:18.000 --> 00:17:20.000]  只是想以自己的方式
[00:17:20.000 --> 00:17:23.000]  去跟從神 服侍神
[00:17:23.000 --> 00:17:27.000]  以前我都是這樣
[00:17:27.000 --> 00:17:30.000]  雅各稱這些講有信心
[00:17:30.000 --> 00:17:33.000]  卻是沒有行為的人
[00:17:33.000 --> 00:17:35.000]  是虛浮的人
[00:17:35.000 --> 00:17:39.000]  意思是虛空 徒勞
[00:17:39.000 --> 00:17:42.000]  他很願意讓這些讀者知道
[00:17:42.000 --> 00:17:47.000]  因信心帶出外顯行為的重要
[00:17:47.000 --> 00:17:49.000]  經過考驗的信心
[00:17:49.000 --> 00:17:52.000]  是透過我們的抉擇
[00:17:52.000 --> 00:17:55.000]  我們的行為表現出來的
[00:17:55.000 --> 00:17:57.000]  所以雅各舉了兩個先祖
[00:17:57.000 --> 00:18:01.000]  作為有力的例證
[00:18:01.000 --> 00:18:05.000]  我們一起再讀這段經文
[00:18:05.000 --> 00:18:08.000]  21至26節 預備起
[00:18:08.000 --> 00:18:11.000]  我們的祖宗阿伯拉罕
[00:18:11.000 --> 00:18:15.000]  把他兒子以撒獻在壇上
[00:18:15.000 --> 00:18:18.000]  豈不是因行為稱義嗎
[00:18:18.000 --> 00:18:23.000]  可見信心是與他的行為並行
[00:18:23.000 --> 00:18:27.000]  而且信心因著行為才得成全
[00:18:27.000 --> 00:18:30.000]  這就應驗經上所說
[00:18:30.000 --> 00:18:32.000]  阿伯拉罕信神
[00:18:32.000 --> 00:18:35.000]  這就算為他的義
[00:18:35.000 --> 00:18:39.000]  他又稱為神的朋友
[00:18:39.000 --> 00:18:41.000]  這樣看來
[00:18:41.000 --> 00:18:44.000]  人稱義是因著信行為
[00:18:44.000 --> 00:18:47.000]  不是單因著信
[00:18:47.000 --> 00:18:50.000]  既屢拉合接待使者
[00:18:50.000 --> 00:18:54.000]  又放他們從別的路上去
[00:18:54.000 --> 00:18:58.000]  不也是因一樣行為稱義嗎
[00:18:58.000 --> 00:19:01.000]  身體沒有靈魂是死的
[00:19:01.000 --> 00:19:06.000]  信心沒有行為也是死的
[00:19:06.000 --> 00:19:09.000]  阿伯拉罕是猶太人的先祖
[00:19:09.000 --> 00:19:12.000]  神親自揀選他與他納約
[00:19:12.000 --> 00:19:16.000]  我們都稱他為信心之父
[00:19:16.000 --> 00:19:18.000]  他75歲的時候
[00:19:18.000 --> 00:19:20.000]  聽從神的吩咐
[00:19:20.000 --> 00:19:25.000]  離開自己的本地本族父家
[00:19:25.000 --> 00:19:29.000]  去到神要指示他的地方
[00:19:29.000 --> 00:19:33.000]  到他100歲就生而殺
[00:19:33.000 --> 00:19:37.000]  這二十多年他走過高高低低的路
[00:19:37.000 --> 00:19:42.000]  在過程中其實都有信心不足而犯錯的時候
[00:19:42.000 --> 00:19:45.000]  但是在這二十多年裡
[00:19:45.000 --> 00:19:48.000]  他就經歷到神的保護
[00:19:48.000 --> 00:19:51.000]  神的奇妙 神的能力
[00:19:51.000 --> 00:19:52.000]  二十三字說
[00:19:52.000 --> 00:19:56.000]  阿伯拉罕信神 者就算為他的義
[00:19:56.000 --> 00:20:01.000]  其實這一段經文是引自《創世紀》十五章六節
[00:20:01.000 --> 00:20:05.000]  是先於他獻以殺的
[00:20:05.000 --> 00:20:10.000]  這是聖經裡第一次指示人得救的方法
[00:20:10.000 --> 00:20:13.000]  所以保羅在《羅馬書》四章三節
[00:20:13.000 --> 00:20:15.000]  也都引用了這段經文
[00:20:15.000 --> 00:20:21.000]  去證明人是因信稱義的
[00:20:21.000 --> 00:20:23.000]  當時神應許阿伯拉罕
[00:20:23.000 --> 00:20:25.000]  他要親生一個兒子
[00:20:25.000 --> 00:20:28.000]  作為他的繼承人
[00:20:28.000 --> 00:20:30.000]  神更是對阿伯拉罕說
[00:20:30.000 --> 00:20:35.000]  他的後代要好像天上的星那麼多
[00:20:35.000 --> 00:20:37.000]  於是經文就說
[00:20:37.000 --> 00:20:39.000]  阿伯拉罕信耶和華
[00:20:39.000 --> 00:20:43.000]  耶和華就以此為他的義
[00:20:43.000 --> 00:20:45.000]  當時他仍未改名
[00:20:45.000 --> 00:20:47.000]  還是叫做阿伯拉
[00:20:47.000 --> 00:20:49.000]  然後神再應許他
[00:20:49.000 --> 00:20:53.000]  要像迦南地給他的後裔
[00:20:53.000 --> 00:20:56.000]  成為他們的產業
[00:20:56.000 --> 00:20:59.000]  來到這裡阿伯拉罕就問
[00:20:59.000 --> 00:21:03.000]  怎麼知道可以得到迦南地呢
[00:21:03.000 --> 00:21:06.000]  之後神就跟他納約
[00:21:06.000 --> 00:21:09.000]  當時阿伯拉罕應該是八十多歲
[00:21:09.000 --> 00:21:13.000]  直至他一百歲生以撒
[00:21:13.000 --> 00:21:16.000]  之後這十幾年都經歷了很多事
[00:21:16.000 --> 00:21:19.000]  包括他和撒拉的婢女
[00:21:19.000 --> 00:21:24.000]  埃及人夏格同房生了以實瑪利
[00:21:24.000 --> 00:21:26.000]  去到《創世紀》二十二章
[00:21:26.000 --> 00:21:28.000]  經文清楚說到
[00:21:28.000 --> 00:21:32.000]  神要試驗阿伯拉罕
[00:21:32.000 --> 00:21:38.000]  獻以撒是神給阿伯拉罕的一個試驗
[00:21:38.000 --> 00:21:41.000]  要試驗他什麼呢
[00:21:41.000 --> 00:21:45.000]  就是試驗他是否願意將自己所痛愛
[00:21:45.000 --> 00:21:50.000]  唯一的兒子以撒獻為凡世
[00:21:50.000 --> 00:21:53.000]  願意放下自己最愛
[00:21:53.000 --> 00:21:55.000]  最重要
[00:21:55.000 --> 00:21:58.000]  最寶貴的兒子
[00:21:58.000 --> 00:22:01.000]  換句話說
[00:22:01.000 --> 00:22:06.000]  神是否他心裏最重要
[00:22:06.000 --> 00:22:12.000]  抑或是他的兒子以撒更加重要呢
[00:22:12.000 --> 00:22:15.000]  其實亦都說到
[00:22:15.000 --> 00:22:21.000]  到底我們是抱著神所賜的恩典
[00:22:21.000 --> 00:22:26.000]  抑或是抱著神自己呢
[00:22:26.000 --> 00:22:30.000]  到底我們是抱著神所賜的恩典
[00:22:30.000 --> 00:22:36.000]  抑或我們是抱著賜恩典的這位神
[00:22:36.000 --> 00:22:39.000]  阿伯拉罕最後聽從神
[00:22:39.000 --> 00:22:41.000]  按照神的吩咐
[00:22:41.000 --> 00:22:45.000]  帶著自己所愛亦都是唯一的兒子以撒
[00:22:45.000 --> 00:22:48.000]  去到神所指定的地方
[00:22:48.000 --> 00:22:52.000]  要將以撒獻上
[00:22:52.000 --> 00:22:56.000]  當然到最後神用他的方法
[00:22:56.000 --> 00:22:59.000]  以撒沒有被獻上沒有死
[00:22:59.000 --> 00:23:04.000]  阿伯拉罕通過了考試
[00:23:04.000 --> 00:23:06.000]  他不單合格
[00:23:06.000 --> 00:23:09.000]  還拿到五星星
[00:23:09.000 --> 00:23:12.000]  阿伯拉罕相信神
[00:23:12.000 --> 00:23:17.000]  這個兒子是神在他一百歲的時候賜給他的
[00:23:17.000 --> 00:23:20.000]  是要繼承他的產業的
[00:23:20.000 --> 00:23:25.000]  神吩咐他將這個兒子獻為凡世
[00:23:25.000 --> 00:23:27.000]  大家知不知道什麼是凡世
[00:23:27.000 --> 00:23:30.000]  要將他燒了
[00:23:30.000 --> 00:23:33.000]  是不是很矛盾呢
[00:23:33.000 --> 00:23:36.000]  相信阿伯拉罕都不知道
[00:23:36.000 --> 00:23:39.000]  都不明白這件事是怎樣
[00:23:39.000 --> 00:23:41.000]  在希伯來書十一章
[00:23:41.000 --> 00:23:44.000]  數算信心英雄榜的時候就說到
[00:23:44.000 --> 00:23:48.000]  阿伯拉罕將以撒獻作凡世
[00:23:48.000 --> 00:23:53.000]  他以為神會將以撒從死裡復活
[00:23:53.000 --> 00:23:55.000]  雖然他不明白
[00:23:55.000 --> 00:23:58.000]  也不太知道這件事會怎樣發生
[00:23:58.000 --> 00:24:02.000]  但是他就是聽從神說
[00:24:02.000 --> 00:24:04.000]  照做
[00:24:04.000 --> 00:24:07.000]  所以雅各在二十二節說
[00:24:07.000 --> 00:24:11.000]  可見信心是與他的行為並行
