
[00:00:00.000 --> 00:00:03.200]  今天的講題叫「零小心零放心」
[00:03:59.200 --> 00:04:00.440]  有屬神的靈
[00:04:00.440 --> 00:04:03.280]  也有一些靈是不事出於神
[00:04:03.280 --> 00:04:05.000]  而他特別提到有一個叫
[00:04:05.000 --> 00:04:06.600]  「那迪基督」的靈
[00:04:06.600 --> 00:04:07.720]  在第三節
[00:04:07.720 --> 00:04:10.080]  就是說魔鬼撒旦
[00:04:10.080 --> 00:04:12.360]  聖經其實「那迪基督」的靈
[00:04:12.360 --> 00:04:13.880]  原文是強調
[00:04:13.880 --> 00:04:15.360]  它是一個有慧格
[00:04:15.360 --> 00:04:17.680]  不是純粹一種能量那麼簡單
[00:04:17.680 --> 00:04:18.800]  它是一個有慧格
[00:04:18.800 --> 00:04:20.600]  會說話、會迷惑人
[00:04:20.600 --> 00:04:23.080]  會欺騙人的惡者
[00:04:23.080 --> 00:04:25.480]  而且約翰也強調
[00:04:25.480 --> 00:04:27.480]  這個「那迪基督」的靈
[00:04:27.480 --> 00:04:29.200]  已經在世上了
[00:04:29.200 --> 00:04:30.520]  也是在提醒我們
[00:04:30.520 --> 00:04:33.160]  魔鬼撒旦的確會滲透在
[00:04:33.160 --> 00:04:35.160]  世界不同的事物
[00:04:35.160 --> 00:04:37.600]  可能是日常生活的一些說話
[00:04:37.600 --> 00:04:39.720]  一些人的偽論
[00:04:39.720 --> 00:04:41.200]  在影響我們
[00:04:41.200 --> 00:04:43.880]  而我相信魔鬼撒旦的目標
[00:04:43.880 --> 00:04:45.760]  歷史歷代都很清楚
[00:04:45.760 --> 00:04:47.160]  就是想我們一群信徒
[00:04:47.160 --> 00:04:49.960]  或者想一群人遠離神
[00:04:49.960 --> 00:04:50.760]  質疑神
[00:04:50.760 --> 00:04:51.600]  不相信神
[00:04:51.600 --> 00:04:54.520]  甚至想我們離開這個信仰
[00:04:54.520 --> 00:04:57.840]  所以約翰叫我們要小心
[00:04:57.840 --> 00:05:01.720]  並且他說到要察驗
[00:05:01.720 --> 00:05:02.320]  其實他說
[00:05:02.320 --> 00:05:05.720]  「總要察驗那些靈是否出於神」
[00:05:05.720 --> 00:05:07.800]  其實聖經這個字「察驗」
[00:05:07.800 --> 00:05:10.120]  在《新舊約》主要是用來形容
[00:05:10.120 --> 00:05:12.720]  一種是關於自我審查
[00:05:12.720 --> 00:05:15.240]  要察驗內心一些的思想
[00:05:15.240 --> 00:05:18.520]  個人內心一些的意念等等
[00:05:18.520 --> 00:05:21.000]  而怎樣去察驗呢?
[00:05:21.000 --> 00:05:24.560]  原來約翰都跟我們說過了
[00:05:24.560 --> 00:05:29.160]  在第二、第三節他在裡面有提到
[00:05:29.160 --> 00:05:29.880]  他說
[00:05:29.880 --> 00:05:30.680]  「凡」
[00:05:30.680 --> 00:05:32.560]  一個標準就是怎樣呢?
[00:05:32.560 --> 00:05:33.160]  怎樣察驗呢?
[00:05:33.160 --> 00:05:37.600]  就是「凡靈宣認耶穌基督是成了肉身的
[00:05:37.600 --> 00:05:39.120]  就是出於神」
[00:05:39.120 --> 00:05:39.960]  如果不是的話
[00:05:39.960 --> 00:05:41.760]  他們不認耶穌的靈
[00:05:41.760 --> 00:05:42.720]  就不是出於神
[00:05:42.720 --> 00:05:45.000]  就是那迪基督的靈
[00:05:45.000 --> 00:05:45.680]  你會問
[00:05:45.680 --> 00:05:48.080]  為甚麼約翰在這裡要特別強調
[00:05:48.080 --> 00:05:51.560]  要宣認耶穌基督是成了肉身呢?
[00:05:51.560 --> 00:05:53.560]  這裡要多說一點
[00:05:53.560 --> 00:05:56.560]  當時約翰一書的背景
[00:05:56.560 --> 00:05:58.040]  約翰寫這本書的時候
[00:05:58.040 --> 00:06:00.800]  正正當時是要抵抗一個叫做
[00:06:00.800 --> 00:06:02.680]  「諾斯底主義」
[00:06:02.680 --> 00:06:04.560]  這是一個異端
[00:06:04.560 --> 00:06:06.400]  他是怎樣去理解的呢?
[00:06:06.400 --> 00:06:07.400]  諾斯底主義
[00:06:07.400 --> 00:06:08.360]  他會認為
[00:06:08.360 --> 00:06:11.360]  屬靈是神聖美好的
[00:06:11.360 --> 00:06:17.560]  而肉體、物質的世界是邪惡、污穢、沒有價值的
[00:06:17.560 --> 00:06:19.520]  他會這樣認為
[00:06:19.520 --> 00:06:21.880]  一個屬靈、榮耀的上帝
[00:06:21.880 --> 00:06:27.600]  是不可能跟一個屬地、物質的世界有任何的接觸或關係的
[00:06:27.600 --> 00:06:29.920]  所以其實他們是否認
[00:06:29.920 --> 00:06:33.600]  耶穌有真真正正的肉身來到這個地上
[00:06:33.600 --> 00:06:35.480]  他們是不承認
[00:06:35.480 --> 00:06:40.360]  他們覺得耶穌的出現只是一個幻影般
[00:06:40.360 --> 00:06:43.160]  他認為十字架上
[00:06:43.160 --> 00:06:46.200]  耶穌的受苦、流血、受死
[00:06:46.200 --> 00:06:47.720]  好像在做一場表演
[00:06:47.720 --> 00:06:52.280]  好像幻影般呈現在人的面前
[00:06:52.280 --> 00:06:53.920]  約翰很強烈地說
[00:06:53.920 --> 00:06:57.040]  「凡宣認耶穌基督是成了肉身的
[00:06:57.040 --> 00:06:59.280]  就是出於神」
[00:06:59.280 --> 00:07:02.960]  「道成肉身」這個詞我們經常去聽
[00:07:02.960 --> 00:07:06.520]  不過其實在今天對我們來說是甚麼呢?
[00:07:06.520 --> 00:07:08.120]  其實它是在代表
[00:07:08.120 --> 00:07:11.440]  耶穌或我們的信仰從來都不是一個離地
[00:07:11.440 --> 00:07:14.120]  因為我們的主耶穌從來都不是那個
[00:07:14.120 --> 00:07:18.320]  在高高在上在天的樣子去看著我們
[00:07:18.320 --> 00:07:21.120]  而是祂很實實在在來到地上
[00:07:21.120 --> 00:07:24.680]  進入到我們這個充滿罪惡、限制
[00:07:24.680 --> 00:07:28.080]  很有汗水甚至有眼淚的現實
[00:07:28.080 --> 00:07:32.120]  還記得嗎?聖經也記載祂會疲累、祂會肚餓
[00:07:32.120 --> 00:07:34.080]  甚至祂也打過功架
[00:07:34.080 --> 00:07:36.480]  因為祂是做木匠做了很多年
[00:07:36.480 --> 00:07:38.480]  祂也有身水、身汗
[00:07:38.480 --> 00:07:42.080]  而且「道成了肉身」更加是
[00:07:42.080 --> 00:07:46.320]  上帝耶穌基督是用肉身為我們釘身受死
[00:07:46.320 --> 00:07:49.800]  更加是用肉身復活、升天
[00:07:49.800 --> 00:07:52.520]  告訴我們在這個物質現實世界
[00:07:52.520 --> 00:07:54.600]  我們同樣都可以像祂那樣
[00:07:54.600 --> 00:07:58.880]  能夠勝過罪惡和軟弱
[00:07:58.880 --> 00:08:02.560]  今天我想說
[00:08:02.560 --> 00:08:07.480]  那個時候約翰的年代是很多年前
[00:08:07.480 --> 00:08:10.560]  但今天我們也有一個現代版的諾斯大主
[00:08:10.560 --> 00:08:13.560]  魔鬼就是用這種去欺騙我們
[00:08:13.560 --> 00:08:15.200]  灌輸教的一個方言
[00:08:15.200 --> 00:08:16.560]  我會這樣形容
[00:08:16.560 --> 00:08:20.360]  祂會將我們的生活分為屬靈和屬世
[00:08:20.360 --> 00:08:22.160]  簡單來說祂會覺得
[00:08:22.160 --> 00:08:23.760]  基督徒是可以的
[00:08:23.760 --> 00:08:25.240]  你有你信仰的生活
[00:08:25.240 --> 00:08:27.880]  但是你在屬世上班的時候
[00:08:27.880 --> 00:08:29.880]  是一個分割的情況
[00:08:29.880 --> 00:08:32.880]  屬靈和屬世是不一樣的
[00:08:32.880 --> 00:08:35.560]  不能夠互相抵觸的一個情況
[00:08:35.560 --> 00:08:36.520]  即是怎樣呢?
[00:08:36.520 --> 00:08:38.520]  可能魔鬼會對我們說
[00:08:38.520 --> 00:08:41.120]  祂會說信仰是屬靈的神聖
[00:08:41.120 --> 00:08:44.280]  你星期六日回教會唱詩、祈禱
[00:08:44.280 --> 00:08:47.880]  聽說「夠了,很足夠,你已經做得很好」
[00:08:47.880 --> 00:08:50.760]  不過星期一到星期五上班
[00:08:50.760 --> 00:08:53.080]  面對那些無理的老闆
[00:08:53.080 --> 00:08:55.680]  辦公室政治、公司的潛規則
[00:08:55.680 --> 00:08:57.480]  或者生活上的東西
[00:08:57.480 --> 00:09:01.360]  可能他暗地裡會不斷說信仰是應付不來的
[00:09:01.360 --> 00:09:06.360]  你只可以跟隨世界的潛規則去生存
[00:09:06.360 --> 00:09:10.480]  這個可能也是現代版的諾斯底主義
[00:09:10.480 --> 00:09:13.360]  屬靈和屬世好像是二分法
[00:09:13.360 --> 00:09:15.760]  是分割那樣
[00:09:15.760 --> 00:09:18.360]  不過正如約翰在昔日
[00:09:18.360 --> 00:09:20.560]  甚至今天聖經也提醒我們
[00:09:20.560 --> 00:09:24.080]  當我們要宣認耶穌基督是道成肉身的時候
[00:09:24.080 --> 00:09:26.680]  我們就是向魔鬼宣告
[00:09:26.680 --> 00:09:31.960]  不是,我們的主和信仰從來都不是離地
[00:09:31.960 --> 00:09:37.360]  上帝或信仰也不單單活在我們屬靈的生活裡
[00:09:37.360 --> 00:09:42.960]  同時它也介入在我們星期一到星期五的辦公室、學校
[00:09:42.960 --> 00:09:45.960]  你跟同事、跟你客人的對話
[00:09:45.960 --> 00:09:48.560]  或者你手上在做的那份項目
[00:09:48.560 --> 00:09:52.360]  或者你寫的那份excel表
[00:09:52.360 --> 00:09:55.760]  同樣宣認耶穌基督是道成肉身
[00:09:55.760 --> 00:09:59.560]  也就是說當你上班覺得很辛苦
[00:09:59.560 --> 00:10:02.960]  或者你每一滴上班而流的眼淚
[00:10:02.960 --> 00:10:05.160]  每一口的冤屈
[00:10:05.160 --> 00:10:08.160]  或者每一次你想放棄的念頭
[00:10:08.160 --> 00:10:11.360]  耶穌基督是那位道成肉身的主
[00:10:11.360 --> 00:10:13.360]  祂完全地明白
[00:10:13.360 --> 00:10:17.160]  而且祂是那位勝過一切的主
[00:10:17.160 --> 00:10:21.960]  以致我們靠著這位勝過死亡、罪惡一切的主
[00:10:21.960 --> 00:10:24.160]  我們可以在現實
[00:10:24.160 --> 00:10:26.760]  在這個實質的世界裡面
[00:10:26.760 --> 00:10:30.560]  我們可以靠著耶穌基督去活出信仰
[00:10:30.560 --> 00:10:33.560]  我們不需要去隨波逐流
[00:10:33.560 --> 00:10:34.760]  究竟是怎樣呢?
[00:10:34.760 --> 00:10:37.760]  也容許我用兩個比較日常的
[00:10:37.760 --> 00:10:40.360]  接觸到的場景去作為例子
[00:10:40.360 --> 00:10:43.160]  如有雷同實屬巧合
[00:10:43.160 --> 00:10:46.160]  第一個場景就是職場
[00:10:46.160 --> 00:10:48.360]  例如不知道你有沒有經歷過
[00:10:48.360 --> 00:10:51.760]  上星期老闆就把另一個同事的鑊
[00:10:51.760 --> 00:10:55.760]  無理地射在你身上,總之他就覺得你要什麼
[00:10:55.760 --> 00:10:57.160]  你心裡面很委屈
[00:10:57.160 --> 00:10:59.160]  甚至覺得「唉,隨便吧」
[00:10:59.160 --> 00:11:01.960]  「這個世界是沒有公道的」
[00:11:01.960 --> 00:11:04.560]  察言是什麼呢?
[00:11:04.560 --> 00:11:06.960]  這種絕望、放棄的聲音
[00:11:06.960 --> 00:11:09.560]  是否出於上帝的靈呢?
[00:11:09.560 --> 00:11:10.960]  出於神的靈
[00:11:10.960 --> 00:11:13.760]  可能祂會讓你去想起
[00:11:13.760 --> 00:11:15.160]  其實耶穌明白你
[00:11:15.160 --> 00:11:17.560]  因為祂曾經也像你一樣
[00:11:17.560 --> 00:11:20.160]  也承受過不公平的對待
[00:11:20.160 --> 00:11:23.160]  祂明白你的委屈、受苦
[00:11:23.160 --> 00:11:25.960]  不過耶穌同樣在釘十字架的時候
[00:11:25.960 --> 00:11:26.960]  祂沒有用
[00:11:26.960 --> 00:11:29.160]  在面對不公、甚或委屈的時候
[00:11:29.160 --> 00:11:30.560]  祂沒有用報復
[00:11:30.560 --> 00:11:32.160]  也沒有放棄
[00:11:32.160 --> 00:11:36.960]  祂仍然堅持把自己的生命交在父神的手中
[00:11:36.960 --> 00:11:38.560]  堅守祂的使命
[00:11:38.560 --> 00:11:40.960]  遵行神的旨意到底
[00:11:40.960 --> 00:11:42.760]  我相信出於神的靈
[00:11:42.760 --> 00:11:44.560]  在你面對這個情景
[00:11:44.560 --> 00:11:46.560]  在你灰心、失望的時候
[00:11:46.560 --> 00:11:48.960]  神的靈會帶給你盼望
[00:11:48.960 --> 00:11:50.560]  也給你力量
[00:11:50.560 --> 00:11:53.760]  以你的生命繼續去做正確的事
[00:11:53.760 --> 00:11:57.160]  甚或你知道這位主是公義的主
[00:11:57.160 --> 00:11:59.560]  祂會為你去申冤
[00:11:59.560 --> 00:12:01.160]  第二個場景
[00:12:01.160 --> 00:12:03.160]  我就用面對社會的問題
[00:12:03.160 --> 00:12:05.760]  這個也是我自己親身經歷的
[00:12:05.760 --> 00:12:09.360]  早前「黃福苑」半年前的大火
[00:12:09.360 --> 00:12:11.960]  其實近期也有很多不同的調查
[00:12:11.960 --> 00:12:15.160]  很多人都在IG、不同的網絡媒體上發布
[00:12:15.160 --> 00:12:17.760]  當你看到很多不公義
[00:12:17.760 --> 00:12:20.960]  甚或很多隱然未見的事顯露出來的時候
[00:12:20.960 --> 00:12:24.160]  的確令人很生氣、很憤怒
[00:12:24.160 --> 00:12:25.960]  甚或在網上你看到一些留言
[00:12:25.960 --> 00:12:29.160]  都看到很多人用惡毒的言語去罵
[00:12:29.160 --> 00:12:32.560]  你問我自己心裏面也是有憤怒
[00:12:32.560 --> 00:12:35.160]  又或者那一刻雖然我沒有標籤
[00:12:35.160 --> 00:12:39.760]  不過我也默認了那些咒罵、咒詛
[00:12:39.760 --> 00:12:41.560]  測驗又是甚麼呢
[00:12:41.560 --> 00:12:43.960]  我記得當我在靜下來的時候
[00:12:43.960 --> 00:12:45.160]  晚上
[00:12:45.160 --> 00:12:47.160]  那一刻我覺得聖靈提醒我
[00:12:47.160 --> 00:12:49.560]  這些憤怒、這些惡毒
[00:12:49.560 --> 00:12:53.960]  是否在宣認耶穌基督是那位勝過罪惡的上帝
[00:12:53.960 --> 00:12:55.560]  我的救主呢
[00:12:55.560 --> 00:12:56.960]  聖靈提醒我
[00:12:56.960 --> 00:12:58.960]  有時上帝是很幽默的
[00:12:58.960 --> 00:13:00.960]  祂在我腦海中
[00:13:00.960 --> 00:13:04.160]  令我想起我自己曾經說的另一篇道
[00:13:04.160 --> 00:13:07.160]  那時候是在說利肯利害
[00:13:07.160 --> 00:13:08.360]  就在《雅各書》
[00:13:08.360 --> 00:13:11.760]  說到我們人會有一種罪性
[00:13:11.760 --> 00:13:14.960]  我們用我們的舌頭去讚頌我們的主
[00:13:14.960 --> 00:13:19.560]  但我們要用我們的舌頭去奏奏招臣形象做的人
[00:13:19.560 --> 00:13:22.360]  那一刻我覺得聖靈的提醒很即時
[00:13:22.360 --> 00:13:23.960]  我就馬上去上祢面前
[00:13:23.960 --> 00:13:25.160]  主啊,對不起
[00:13:25.160 --> 00:13:27.960]  願祢赦免幫助我
[00:13:27.960 --> 00:13:29.760]  因為我相信出於神的靈
[00:13:29.760 --> 00:13:33.160]  祂不會叫我們用以惡報惡的心態
[00:13:33.160 --> 00:13:35.160]  去回應一些事物
[00:13:35.160 --> 00:13:36.560]  相反祂提醒我們
[00:13:36.560 --> 00:13:40.160]  這位道成肉身的主同樣都是升天
[00:13:40.160 --> 00:13:42.360]  復活升天,坐在寶座
[00:13:42.360 --> 00:13:44.560]  祂是那位審判
[00:13:44.560 --> 00:13:46.560]  我可以將我的憤怒交給祂
[00:13:46.560 --> 00:13:51.160]  祂是那位伸冤審判的主
[00:13:51.160 --> 00:13:52.560]  頂姐妹
[00:13:52.560 --> 00:13:54.960]  其實很多時候魔鬼都未必會用一種
[00:13:54.960 --> 00:13:58.160]  好像魔鬼般的樣子出現
[00:13:58.160 --> 00:14:00.360]  聖經也有說過,在另一道說
[00:14:00.360 --> 00:14:04.960]  魔鬼撒旦都會裝作光明的天使去欺騙我們
[00:14:04.960 --> 00:14:06.760]  想哄我們樂達
[00:14:06.760 --> 00:14:08.360]  進入他的圈套
[00:14:08.360 --> 00:14:09.960]  他最厲害的是什麼呢?
[00:14:09.960 --> 00:14:12.360]  就是說很合理
[00:14:12.360 --> 00:14:14.160]  每個人都是這樣做的
[00:14:14.160 --> 00:14:17.160]  喂,你不跟大隊,你吃虧了
[00:14:17.160 --> 00:14:19.560]  這些聲音去引誘你
[00:14:19.560 --> 00:14:23.560]  引誘你將在主面前那份誠實無礙
[00:14:23.560 --> 00:14:26.560]  那份堅守信仰,視為愚蠢
[00:14:26.560 --> 00:14:29.160]  甚至他會去哄你
[00:14:29.160 --> 00:14:32.360]  就覺得要妥協,要跟風
[00:14:32.360 --> 00:14:34.560]  要妥協,是一種生存
[00:14:34.560 --> 00:14:38.560]  或者即場生存的計劃
[00:14:38.560 --> 00:14:40.160]  的確,我們每一天
[00:14:40.160 --> 00:14:44.360]  你起床張開眼睛,打開你的手機、IG
[00:14:44.360 --> 00:14:46.560]  網絡媒體,甚至你回到公司
[00:14:46.560 --> 00:14:49.960]  都有很多人去將他的想法、意見
[00:14:49.960 --> 00:14:52.560]  他做人的智慧帶給你
[00:14:52.560 --> 00:14:54.760]  不過今天經文提醒我們
[00:14:54.760 --> 00:14:58.160]  如果我們是零小心,Zero小心的話
[00:14:58.160 --> 00:15:03.360]  我們就會中了這些魔鬼在細節裡面的圈套
[00:15:03.360 --> 00:15:05.760]  所以我們都要去學習
[00:15:05.760 --> 00:15:08.360]  正如經文提醒我們
[00:15:08.360 --> 00:15:11.560]  他叫我們總要去察驗
[00:15:11.560 --> 00:15:15.160]  察驗那些是不是出於神的靈
[00:15:15.160 --> 00:15:19.360]  當你情緒被一些事物去波動的時候
[00:15:19.360 --> 00:15:22.160]  感到一些絕望、憤怒的時候
[00:15:22.160 --> 00:15:24.960]  我們靜下來去察驗,你求主的幫助你
[00:15:24.960 --> 00:15:27.360]  甚至你在職場遇到一些不公平
[00:15:27.360 --> 00:15:31.560]  你很想做一些事去跟大隊妥協
[00:15:31.560 --> 00:15:33.960]  或者耍手段的時候,還擊的時候
[00:15:33.960 --> 00:15:35.560]  你也要去察驗
[00:15:35.560 --> 00:15:38.760]  同樣當你被工作消磨到一個點
[00:15:38.760 --> 00:15:42.160]  你對神很有懷疑,人生沒有方向
[00:15:42.160 --> 00:15:43.760]  信仰失去信心的時候
[00:15:43.760 --> 00:15:46.960]  你也同樣去察驗
[00:15:46.960 --> 00:15:48.560]  求主幫助我們
[00:15:48.560 --> 00:15:51.560]  我們靠著上帝去明白
[00:15:51.560 --> 00:15:54.560]  究竟哪些聲音、哪些意念是出於神
[00:15:54.560 --> 00:15:58.160]  哪些是出於魔鬼撒旦的圈套
[00:15:58.160 --> 00:16:01.160]  我們進入到第二點
[00:16:01.160 --> 00:16:04.560]  第二點是去到經文的下半段
[00:16:04.560 --> 00:16:07.560]  就是第四到第六節
[00:16:07.560 --> 00:16:10.360]  約翰在第四到第六節分了兩批人
[00:16:10.360 --> 00:16:11.360]  很清楚的
[00:16:11.360 --> 00:16:12.360]  他在第五節就說
[00:16:12.360 --> 00:16:14.560]  有一批人是屬世界的
[00:16:14.560 --> 00:16:16.760]  另一批人是屬神的
[00:16:16.760 --> 00:16:20.760]  他用他們和我們去做分水嶺
[00:16:20.760 --> 00:16:23.160]  第五點同樣都點出一個事實
[00:16:23.160 --> 00:16:25.360]  他就說屬世界的人
[00:16:25.360 --> 00:16:28.960]  他們講論的是屬世界的標準和角度
[00:16:28.960 --> 00:16:29.560]  所以怎樣?
[00:16:29.560 --> 00:16:31.560]  他說世人都聽他們的
[00:16:31.560 --> 00:16:33.560]  很受世人的歡迎
[00:16:33.560 --> 00:16:34.760]  這令我想起
[00:16:34.760 --> 00:16:38.960]  我們有時也會聽到身邊的清笑話
[00:16:38.960 --> 00:16:40.960]  或者大家去分享
[00:16:40.960 --> 00:16:44.560]  當要面對一些未信的家人、朋友
[00:16:44.560 --> 00:16:45.760]  當要講到信仰
[00:16:45.760 --> 00:16:47.560]  甚至你去堅守你的信仰的時候
[00:16:47.560 --> 00:16:50.560]  都會遇到一些被刁難、不明白的時候
[00:16:50.560 --> 00:16:53.160]  可能會被標籤是甚麼呢?
[00:16:53.160 --> 00:16:55.360]  覺得我們思想守舊
[00:16:55.360 --> 00:16:57.160]  跟世界說的話那麼不同
[00:16:57.160 --> 00:16:58.160]  那麼歐的
[00:16:58.160 --> 00:17:01.160]  都不入流、離地等等
[00:17:01.160 --> 00:17:05.760]  我想這些世界的標籤的確會令信徒有灰心
[00:17:05.760 --> 00:17:07.360]  甚或不止你
[00:17:07.360 --> 00:17:10.560]  你在你的公司或者在你的學校裏
[00:17:10.560 --> 00:17:14.760]  你有沒有很明顯地表露自己的基督徒身份?
[00:17:14.760 --> 00:17:18.160]  還是你普遍都是選擇隱藏的呢?
[00:17:18.160 --> 00:17:20.760]  要說不屬神的人
[00:17:20.760 --> 00:17:23.760]  不喜歡聽我們講是正常的
[00:17:23.760 --> 00:17:27.560]  不過魔鬼同樣很喜歡用這種世界的標籤
