
[00:00:00.000 --> 00:00:09.000]  不知道大家有否聽過FOMO這個字
[00:07:49.000 --> 00:07:52.000]  但是這一切都
[00:07:52.000 --> 00:07:55.000]  在人來看是得到好處
[00:07:55.000 --> 00:07:58.000]  但是耶穌基督就不是這樣認為
[00:07:58.000 --> 00:08:01.000]  可以說他們都是一個
[00:08:01.000 --> 00:08:03.000]  我用現代的說法
[00:08:03.000 --> 00:08:05.000]  面子工程的高手
[00:08:05.000 --> 00:08:08.000]  很多事情他會懂得做給人看
[00:08:08.000 --> 00:08:10.000]  我記得很久很久以前
[00:08:10.000 --> 00:08:11.000]  我上暑期工
[00:08:11.000 --> 00:08:12.000]  就和同學
[00:08:12.000 --> 00:08:13.000]  就是我老闆
[00:08:13.000 --> 00:08:14.000]  一起去上暑期工
[00:08:14.000 --> 00:08:15.000]  在地盤
[00:08:15.000 --> 00:08:18.000]  要由地下走上三十樓
[00:08:18.000 --> 00:08:20.000]  走上三十樓才上班
[00:08:20.000 --> 00:08:22.000]  因為還沒做完
[00:08:22.000 --> 00:08:23.000]  走上去之後
[00:08:23.000 --> 00:08:24.000]  大家坐在那裡
[00:08:24.000 --> 00:08:25.000]  他坐在那裡不做事
[00:08:25.000 --> 00:08:27.000]  然後我就問他
[00:08:27.000 --> 00:08:32.000]  為什麼你坐在那裡不做事
[00:08:32.000 --> 00:08:33.000]  為什麼
[00:08:33.000 --> 00:08:34.000]  大家知道吧
[00:08:34.000 --> 00:08:37.000]  身為香港人知不知道
[00:08:37.000 --> 00:08:39.000]  他說很簡單
[00:08:39.000 --> 00:08:41.000]  這些時間是我們的
[00:08:41.000 --> 00:08:42.000]  喜歡做什麼就做什麼
[00:08:42.000 --> 00:08:44.000]  最重要是你一回來的時候
[00:08:44.000 --> 00:08:45.000]  有個勢
[00:08:45.000 --> 00:08:46.000]  拿到東西
[00:08:46.000 --> 00:08:47.000]  然後馬上上去
[00:08:47.000 --> 00:08:49.000]  裝模作樣做事就行了
[00:08:49.000 --> 00:08:50.000]  最重要是有這個感覺
[00:08:50.000 --> 00:08:52.000]  讓人看到你做得到
[00:08:52.000 --> 00:08:54.000]  那些人上到三十樓
[00:08:54.000 --> 00:08:56.000]  難道那個上司會走上來
[00:08:56.000 --> 00:08:57.000]  走上去三十樓
[00:08:57.000 --> 00:09:00.000]  看你上班還是在做什麼
[00:09:00.000 --> 00:09:02.000]  我就發現到
[00:09:02.000 --> 00:09:07.000]  我們很多在現實社會
[00:09:07.000 --> 00:09:08.000]  都會有很多
[00:09:08.000 --> 00:09:12.000]  做給人看的情況出現
[00:09:12.000 --> 00:09:14.000]  按照我們這個社會
[00:09:14.000 --> 00:09:16.000]  有人會欣賞
[00:09:16.000 --> 00:09:18.000]  這些就是會做人
[00:09:18.000 --> 00:09:19.000]  會做生意
[00:09:19.000 --> 00:09:22.000]  在世上就是要這樣
[00:09:22.000 --> 00:09:24.000]  但是如果我們是屬神的話
[00:09:24.000 --> 00:09:26.000]  有基督的生命
[00:09:26.000 --> 00:09:28.000]  這個好不好呢
[00:09:28.000 --> 00:09:31.000]  我們頭腦上知道是不好的
[00:09:31.000 --> 00:09:33.000]  但是人在江湖
[00:09:33.000 --> 00:09:34.000]  又是這一句
[00:09:34.000 --> 00:09:36.000]  不一定身不由己
[00:09:36.000 --> 00:09:39.000]  不過就是會有一個困難
[00:09:39.000 --> 00:09:41.000]  所以我們明白
[00:09:41.000 --> 00:09:43.000]  有這種常理
[00:09:43.000 --> 00:09:45.000]  因為全世界都是這樣生活
[00:09:45.000 --> 00:09:47.000]  要有個名字
[00:09:47.000 --> 00:09:48.000]  名字是很重要的
[00:09:48.000 --> 00:09:50.000]  特別我們中國人社會
[00:09:50.000 --> 00:09:51.000]  面子很重要
[00:09:51.000 --> 00:09:54.000]  在人面前可能我們過了關
[00:09:54.000 --> 00:09:55.000]  得到人的稱讚
[00:09:55.000 --> 00:09:56.000]  有不少掌聲
[00:09:56.000 --> 00:09:57.000]  但是在基督的眼裡
[00:09:57.000 --> 00:09:58.000]  神的面前
[00:09:58.000 --> 00:10:02.000]  這個名聲其實只有一個殼
[00:10:02.000 --> 00:10:03.000]  外面好看
[00:10:03.000 --> 00:10:08.000]  但是裡面是毫無生命可言
[00:10:08.000 --> 00:10:12.000]  正如耶穌在地上也說過一個評價
[00:10:12.000 --> 00:10:13.000]  我們一起讀
[00:10:13.000 --> 00:10:15.000]  馬太福音23:27
[00:10:15.000 --> 00:10:17.000]  你們這假冒為善的民事
[00:10:17.000 --> 00:10:19.000]  和法理錯人有禍了
[00:10:19.000 --> 00:10:22.000]  因為你們好像粉飾了的墳墓
[00:10:22.000 --> 00:10:24.000]  外面好看
[00:10:24.000 --> 00:10:27.000]  裡面確滿了死人的骨頭
[00:10:27.000 --> 00:10:30.000]  和一切的污穢
[00:10:30.000 --> 00:10:32.000]  這個評價是完全和
[00:10:32.000 --> 00:10:35.000]  撒迪的屬靈狀況不謀而合
[00:10:35.000 --> 00:10:37.000]  外表好看
[00:10:37.000 --> 00:10:39.000]  裡面好像死了一樣
[00:10:39.000 --> 00:10:43.000]  裝滿一切骨頭和一切污穢
[00:10:43.000 --> 00:10:44.000]  很正常
[00:10:44.000 --> 00:10:46.000]  因為太多運動會
[00:10:46.000 --> 00:10:48.000]  飲宴和宗教
[00:10:48.000 --> 00:10:53.000]  夾雜了很多不當或不潔淨的行為
[00:10:53.000 --> 00:10:55.000]  在神面前
[00:10:55.000 --> 00:10:57.000]  這一切都不合格
[00:10:57.000 --> 00:11:00.000]  耶穌很想提醒他們
[00:11:00.000 --> 00:11:02.000]  當門徒落在這個光景的時候
[00:11:02.000 --> 00:11:05.000]  主基督也給了相應的出路
[00:11:05.000 --> 00:11:07.000]  我們又繼續去看
[00:11:07.000 --> 00:11:08.000]  去到第二點
[00:11:08.000 --> 00:11:11.000]  出路就是第二到第三節
[00:11:11.000 --> 00:11:12.000]  我們一起讀
[00:11:12.000 --> 00:11:13.000]  1、2、3
[00:11:13.000 --> 00:11:15.000]  你要警醒
[00:11:15.000 --> 00:11:19.000]  堅固那些剩下快要死的
[00:11:19.000 --> 00:11:21.000]  因為我發現你的行為
[00:11:21.000 --> 00:11:23.000]  在我神面前
[00:11:23.000 --> 00:11:26.000]  沒有一樣是完全的
[00:11:26.000 --> 00:11:28.000]  所以要記得
[00:11:28.000 --> 00:11:31.000]  你所領受我聽見的
[00:11:31.000 --> 00:11:34.000]  要遵守並要悔改
[00:11:34.000 --> 00:11:36.000]  你若不警醒
[00:11:36.000 --> 00:11:38.000]  我必如賊一樣來到
[00:11:38.000 --> 00:11:39.000]  我幾時來到
[00:11:39.000 --> 00:11:41.000]  你那裡
[00:11:41.000 --> 00:11:44.000]  你絕不會知道
[00:11:44.000 --> 00:11:48.000]  在這裡主基督用了五個命令動詞
[00:11:48.000 --> 00:11:51.000]  有五個吩咐可以發出
[00:11:51.000 --> 00:11:54.000]  第一組是警醒、堅固
[00:11:54.000 --> 00:11:59.000]  第二組是要記得、要遵守、要悔改
[00:11:59.000 --> 00:12:02.000]  我們先看警醒和堅固
[00:12:02.000 --> 00:12:05.000]  警醒的意思是什麼?
[00:12:05.000 --> 00:12:06.000]  醒啊!
[00:12:06.000 --> 00:12:08.000]  起來啊!
[00:12:08.000 --> 00:12:09.000]  睡著了
[00:12:09.000 --> 00:12:11.000]  睡到死了一樣
[00:12:11.000 --> 00:12:13.000]  沉沉地睡了
[00:12:13.000 --> 00:12:15.000]  基督是要叫醒他們
[00:12:15.000 --> 00:12:17.000]  醒了的人要做什麼呢?
[00:12:17.000 --> 00:12:23.000]  就是去堅固那些剩下快要死的人
[00:12:23.000 --> 00:12:24.000]  是什麼呢?
[00:12:24.000 --> 00:12:27.000]  其中有解經家會理解為
[00:12:27.000 --> 00:12:29.000]  那些快要死的人
[00:12:29.000 --> 00:12:31.000]  就是一些屬靈的英雄
[00:12:31.000 --> 00:12:34.000]  或是初入教、初信教的弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  他未必出去那麼多應酬
[00:12:36.000 --> 00:12:37.000]  飲宴那麼多人邀請他
[00:12:37.000 --> 00:12:39.000]  因為他未出名
[00:12:39.000 --> 00:12:41.000]  不過如果他走那條路
[00:12:41.000 --> 00:12:43.000]  他都會好像死了一樣
[00:12:43.000 --> 00:12:46.000]  如果那些願意醒來的弟兄姊妹
[00:12:46.000 --> 00:12:49.000]  能夠從沉睡中起來的人
[00:12:49.000 --> 00:12:51.000]  就去堅固那些弟兄姊妹
[00:12:51.000 --> 00:12:53.000]  因為初信的時候都會
[00:12:53.000 --> 00:12:55.000]  很需要信心得堅固
[00:12:55.000 --> 00:12:57.000]  很需要心靈被餵養
[00:12:57.000 --> 00:13:02.000]  也要在主裡面得到那份成長
[00:13:02.000 --> 00:13:04.000]  我們一起讀羅馬書
[00:13:04.000 --> 00:13:06.000]  十五章一至三節上
[00:13:06.000 --> 00:13:08.000]  我們堅強的人
[00:13:08.000 --> 00:13:12.000]  應該分擔不堅強的人的軟弱
[00:13:12.000 --> 00:13:14.000]  不求自己的喜悅
[00:13:14.000 --> 00:13:18.000]  我們各人無必要讓鄰人喜悅
[00:13:18.000 --> 00:13:21.000]  使他得益處得早就
[00:13:21.000 --> 00:13:25.000]  因為基督也不求自己的喜悅
[00:13:25.000 --> 00:13:27.000]  這裡很清楚
[00:13:27.000 --> 00:13:29.000]  保羅講得很清晰那個心態
[00:13:29.000 --> 00:13:31.000]  不是將自己擺第一
[00:13:31.000 --> 00:13:33.000]  他將自己和自己的名聲擺第一
[00:13:33.000 --> 00:13:35.000]  保羅在這裡提醒我們
[00:13:35.000 --> 00:13:37.000]  如果在主基督裡面得堅固的人
[00:13:37.000 --> 00:13:40.000]  是要將別人的需要擺第一
[00:13:40.000 --> 00:13:42.000]  將基督更加擺第一
[00:13:42.000 --> 00:13:44.000]  不是求自己的喜悅
[00:13:44.000 --> 00:13:46.000]  是求神的喜悅
[00:13:46.000 --> 00:13:49.000]  如果弟兄姊妹近來
[00:13:49.000 --> 00:13:51.000]  可能有一些初信
[00:13:51.000 --> 00:13:53.000]  神將初信的弟兄姊妹
[00:13:53.000 --> 00:13:55.000]  放在你身邊的話
[00:13:55.000 --> 00:13:56.000]  有沒有這樣的弟兄姊妹?
[00:13:56.000 --> 00:13:57.000]  有沒有?
[00:13:57.000 --> 00:13:59.000]  有請舉手
[00:13:59.000 --> 00:14:00.000]  有沒有?
[00:14:00.000 --> 00:14:01.000]  有的
[00:14:01.000 --> 00:14:02.000]  好,謝謝
[00:14:02.000 --> 00:14:04.000]  你也可以影響到他們
[00:14:04.000 --> 00:14:06.000]  可以一樣聽從主的吩咐
[00:14:06.000 --> 00:14:08.000]  同主同躬
[00:14:08.000 --> 00:14:10.000]  去堅固他們的信心
[00:14:10.000 --> 00:14:12.000]  用你的榜樣,用你的見證
[00:14:12.000 --> 00:14:15.000]  用你的關係和他們同行
[00:14:15.000 --> 00:14:17.000]  在恩福做牧者
[00:14:17.000 --> 00:14:19.000]  做團契導師
[00:14:19.000 --> 00:14:21.000]  很多時候我們都和組長
[00:14:21.000 --> 00:14:24.000]  或者是助手一起緊密同行
[00:14:24.000 --> 00:14:29.000]  一同承擔堅固初信的這份使命
[00:14:29.000 --> 00:14:30.000]  感謝神
[00:14:30.000 --> 00:14:32.000]  今天神仍然將得救的人
[00:14:32.000 --> 00:14:34.000]  交給教會在香港
[00:14:34.000 --> 00:14:37.000]  我們職稱團契也有新朋友
[00:14:37.000 --> 00:14:38.000]  在座當中
[00:14:38.000 --> 00:14:42.000]  我估計也有一些初信的新朋友
[00:14:42.000 --> 00:14:43.000]  我都鼓勵大家
[00:14:43.000 --> 00:14:45.000]  一起來好好地成長
[00:14:45.000 --> 00:14:47.000]  操練耐力
[00:14:47.000 --> 00:14:50.000]  給自己一些成長目標
[00:14:50.000 --> 00:14:52.000]  這個不用舉手
[00:14:52.000 --> 00:14:54.000]  你已經讀完新舊約聖經一次
[00:14:54.000 --> 00:14:55.000]  你已經讀完了
[00:14:55.000 --> 00:14:57.000]  不用舉手
[00:14:57.000 --> 00:14:58.000]  你未讀完一次
[00:14:58.000 --> 00:15:01.000]  我鼓勵你去讀好它一次
[00:15:01.000 --> 00:15:02.000]  至少讀一次
[00:15:02.000 --> 00:15:04.000]  知道神給我們的說話
[00:15:04.000 --> 00:15:06.000]  神給我們的訊息
[00:15:06.000 --> 00:15:10.000]  至於回到五年、十年、二十年教會的弟兄姊妹
[00:15:10.000 --> 00:15:14.000]  我們可以學習領袖主的使命
[00:15:14.000 --> 00:15:16.000]  去堅固弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  去栽種、去囂觀
[00:15:18.000 --> 00:15:19.000]  向神求
[00:15:19.000 --> 00:15:21.000]  神求你給我一個愛你的心
[00:15:21.000 --> 00:15:23.000]  愛羊的心
[00:15:23.000 --> 00:15:24.000]  可能不用多
[00:15:24.000 --> 00:15:26.000]  可能一至兩位
[00:15:26.000 --> 00:15:27.000]  靠著神
[00:15:27.000 --> 00:15:28.000]  用這一年的時間
[00:15:28.000 --> 00:15:30.000]  好好地和他們同行
[00:15:30.000 --> 00:15:32.000]  去建立一份友誼
[00:15:32.000 --> 00:15:34.000]  走得多遠我們不知道
[00:15:34.000 --> 00:15:36.000]  但是做神要我們做的事
[00:15:36.000 --> 00:15:38.000]  無論是被牧養的
[00:15:38.000 --> 00:15:40.000]  或者去做牧養的
[00:15:40.000 --> 00:15:42.000]  一起去養賴神的恩典
[00:15:42.000 --> 00:15:44.000]  我們去忠心做好它
[00:15:44.000 --> 00:15:46.000]  結果交給神
[00:15:46.000 --> 00:15:48.000]  聽主的聲音
[00:15:48.000 --> 00:15:49.000]  我們要醒
[00:15:49.000 --> 00:15:52.000]  我們要彼此堅固
[00:15:52.000 --> 00:15:55.000]  第二組的基督的吩咐
[00:15:55.000 --> 00:16:00.000]  就是要記得
[00:16:00.000 --> 00:16:01.000]  要遵守
[00:16:01.000 --> 00:16:07.000]  要悔改
[00:16:07.000 --> 00:16:09.000]  基督要我們去記得
[00:16:09.000 --> 00:16:12.000]  回想你昔日怎樣領袖
[00:16:12.000 --> 00:16:15.000]  昔日聽到甚麼
[00:16:15.000 --> 00:16:16.000]  有人問
[00:16:16.000 --> 00:16:18.000]  其實這是甚麼
[00:16:18.000 --> 00:16:19.000]  弟兄姊妹
[00:16:19.000 --> 00:16:21.000]  你昔日最初信的日子
[00:16:21.000 --> 00:16:26.000]  領袖聽到的是甚麼訊息
[00:16:26.000 --> 00:16:28.000]  要和旁邊的人說
[00:16:28.000 --> 00:16:30.000]  可能有人會說是講福音
[00:16:30.000 --> 00:16:31.000]  講耶穌的死
[00:16:31.000 --> 00:16:33.000]  耶穌的復活
[00:16:33.000 --> 00:16:34.000]  又或是講聖經
[00:16:34.000 --> 00:16:37.000]  就是我們傳講真理的道
[00:16:37.000 --> 00:16:39.000]  這個也是真的
[00:16:39.000 --> 00:16:43.000]  但是如果針對尋尋遂死的教會
[00:16:43.000 --> 00:16:47.000]  它怎樣能夠起死回生呢
[00:16:47.000 --> 00:16:49.000]  是不是聽幾句說話
[00:16:49.000 --> 00:16:51.000]  聽個見證
[00:16:51.000 --> 00:16:54.000]  它就能夠醒過來呢
[00:16:54.000 --> 00:16:55.000]  睡著了
[00:16:55.000 --> 00:16:57.000]  你能不能夠醒過來呢
[00:16:57.000 --> 00:17:00.000]  其實不是那麼容易
[00:17:00.000 --> 00:17:01.000]  所以在這裡
