
[00:00:00.000 --> 00:00:02.560]  今天回來我們可能見到很多人
[00:02:02.880 --> 00:02:04.880]  所以希望用盡所有方法
[00:02:04.880 --> 00:02:05.880]  我猜大家都是
[00:02:05.880 --> 00:02:06.880]  用盡所有方法
[00:02:06.880 --> 00:02:08.880]  希望不要感染
[00:02:08.880 --> 00:02:09.880]  當然這個都是好的
[00:02:09.880 --> 00:02:10.880]  我們作為一個良好的公民
[00:02:10.880 --> 00:02:13.880]  確實是要注重身體健康
[00:02:13.880 --> 00:02:15.880]  現在過了中秋節
[00:02:15.880 --> 00:02:18.880]  大家的心願都是一家人整整齊齊
[00:02:18.880 --> 00:02:19.880]  吃一餐飯
[00:02:19.880 --> 00:02:20.880]  我見大家都很興奮
[00:02:20.880 --> 00:02:21.880]  最開心
[00:02:21.880 --> 00:02:23.880]  所以身體健康是沒有錯的
[00:02:23.880 --> 00:02:27.880]  不過如果你對身體
[00:02:27.880 --> 00:02:29.880]  特別有無止境的渴望
[00:02:29.880 --> 00:02:31.880]  我希望身體健康
[00:02:31.880 --> 00:02:32.880]  長命百歲
[00:02:32.880 --> 00:02:34.880]  無苦無痛
[00:02:34.880 --> 00:02:35.880]  都不是不好的
[00:02:35.880 --> 00:02:37.880]  不過可能反映我們心底裏
[00:02:37.880 --> 00:02:39.880]  其實有一份
[00:02:39.880 --> 00:02:42.880]  可能你對死亡的害怕
[00:02:42.880 --> 00:02:43.880]  所以今天這個講題
[00:02:43.880 --> 00:02:44.880]  其實是一個
[00:02:44.880 --> 00:02:46.880]  先後我和敬拜隊說
[00:02:46.880 --> 00:02:47.880]  都是一個很不容易的講題
[00:02:47.880 --> 00:02:50.880]  今天我們要說生和死
[00:02:50.880 --> 00:02:51.880]  再進深一點
[00:02:51.880 --> 00:02:52.880]  你想想在信仰當中
[00:02:52.880 --> 00:02:55.880]  作為一個信主的基督徒
[00:02:55.880 --> 00:02:57.880]  我們怎樣面對生死呢
[00:02:57.880 --> 00:02:58.880]  我們面對這個幻變的世代
[00:02:58.880 --> 00:02:59.880]  怎樣活出一個
[00:02:59.880 --> 00:03:02.880]  榮神益人的生命呢
[00:03:02.880 --> 00:03:04.880]  著名聖經教授朗文
[00:03:04.880 --> 00:03:06.880]  和輔導學教授艾德倫
[00:03:06.880 --> 00:03:07.880]  他有一本書
[00:03:07.880 --> 00:03:08.880]  他叫做
[00:03:08.880 --> 00:03:11.880]  我一直以為人生是這樣走的
[00:03:11.880 --> 00:03:12.880]  這本書
[00:03:12.880 --> 00:03:14.880]  他說我們渴望健康
[00:03:14.880 --> 00:03:15.880]  力量
[00:03:15.880 --> 00:03:16.880]  活力
[00:03:16.880 --> 00:03:17.880]  成長
[00:03:17.880 --> 00:03:19.880]  而且我們都可能擁有這些東西
[00:03:19.880 --> 00:03:20.880]  但我們知道
[00:03:20.880 --> 00:03:23.880]  這些東西只不過是暫時的
[00:03:23.880 --> 00:03:25.880]  生命的道路的盡頭
[00:03:25.880 --> 00:03:27.880]  往往就是死亡
[00:03:27.880 --> 00:03:29.880]  而人一般
[00:03:29.880 --> 00:03:31.880]  先要走過痛楚
[00:03:31.880 --> 00:03:34.880]  和衰竭的艱苦路段
[00:03:34.880 --> 00:03:36.880]  才能夠達到死亡
[00:03:36.880 --> 00:03:38.880]  他說我們當中很多人
[00:03:38.880 --> 00:03:40.880]  現在我們都很活躍的
[00:03:40.880 --> 00:03:41.880]  很健康的
[00:03:41.880 --> 00:03:42.880]  有家人
[00:03:42.880 --> 00:03:43.880]  有朋友在身邊
[00:03:43.880 --> 00:03:44.880]  但將來
[00:03:44.880 --> 00:03:46.880]  這些人都會離開
[00:03:46.880 --> 00:03:47.880]  可能
[00:03:47.880 --> 00:03:48.880]  我這樣說
[00:03:48.880 --> 00:03:49.880]  可能我們會在一個
[00:03:49.880 --> 00:03:51.880]  缺乏人情味的護理院
[00:03:51.880 --> 00:03:54.880]  度過無力照顧自己人生
[00:03:54.880 --> 00:03:55.880]  最後的幾個月
[00:03:55.880 --> 00:03:57.880]  這個最怕聽到
[00:03:57.880 --> 00:03:59.880]  或者幾年
[00:03:59.880 --> 00:04:01.880]  考慮到將來的事實
[00:04:01.880 --> 00:04:04.880]  我們怎樣去面對自己的生命
[00:04:04.880 --> 00:04:06.880]  和成就呢
[00:04:06.880 --> 00:04:08.880]  是不是聽起來都很害怕
[00:04:08.880 --> 00:04:09.880]  剛剛大家
[00:04:09.880 --> 00:04:11.880]  每天看新聞都知道
[00:04:11.880 --> 00:04:13.880]  英女皇幾歲
[00:04:13.880 --> 00:04:14.880]  96歲
[00:04:14.880 --> 00:04:16.880]  見證著
[00:04:16.880 --> 00:04:18.880]  差不多人類一個世紀
[00:04:18.880 --> 00:04:20.880]  急劇的轉變
[00:04:20.880 --> 00:04:22.880]  這個是我奶奶
[00:04:22.880 --> 00:04:24.880]  展示給大家看
[00:04:24.880 --> 00:04:26.880]  101歲
[00:04:26.880 --> 00:04:28.880]  厲害吧
[00:04:28.880 --> 00:04:33.880]  我見證了她人生最後的階段
[00:04:33.880 --> 00:04:34.880]  很感恩
[00:04:34.880 --> 00:04:36.880]  她是一間很有人情味的護理院
[00:04:36.880 --> 00:04:37.880]  那些員工
[00:04:37.880 --> 00:04:38.880]  很好的
[00:04:38.880 --> 00:04:39.880]  當她家人那樣照顧
[00:04:39.880 --> 00:04:41.880]  我感恩她人生
[00:04:41.880 --> 00:04:43.880]  面對最後的階段
[00:04:43.880 --> 00:04:45.880]  相信我們大部分的兄弟姐妹
[00:04:45.880 --> 00:04:47.880]  不怕死的
[00:04:47.880 --> 00:04:48.880]  我們不怕死的
[00:04:48.880 --> 00:04:49.880]  因為有應生
[00:04:49.880 --> 00:04:50.880]  最怕什麼
[00:04:50.880 --> 00:04:51.880]  最怕痛
[00:04:51.880 --> 00:04:52.880]  我見過很多學徒
[00:04:52.880 --> 00:04:53.880]  死沒問題
[00:04:53.880 --> 00:04:54.880]  最怕痛
[00:04:54.880 --> 00:04:56.880]  我見證著我奶奶
[00:04:56.880 --> 00:04:57.880]  90幾歲
[00:04:57.880 --> 00:04:59.880]  都很活力
[00:04:59.880 --> 00:05:01.880]  去到101歲的時候
[00:05:01.880 --> 00:05:02.880]  問醫生
[00:05:02.880 --> 00:05:04.880]  醫生為什麼她死了
[00:05:04.880 --> 00:05:06.880]  老死了
[00:05:06.880 --> 00:05:08.880]  她沒有任何危疾
[00:05:08.880 --> 00:05:10.880]  又沒有什麼特別大的問題
[00:05:10.880 --> 00:05:12.880]  她90幾歲都穿針紙都很厲害
[00:05:12.880 --> 00:05:14.880]  人就算沒有病沒有痛
[00:05:14.880 --> 00:05:18.880]  她有一天在老人院睡了
[00:05:18.880 --> 00:05:19.880]  睡著了
[00:05:19.880 --> 00:05:20.880]  送去醫院一個星期
[00:05:20.880 --> 00:05:21.880]  沒有病沒有痛
[00:05:21.880 --> 00:05:22.880]  就在星期日這些時候
[00:05:22.880 --> 00:05:23.880]  回到天家了
[00:05:23.880 --> 00:05:25.880]  我人生是不是期望最好
[00:05:25.880 --> 00:05:26.880]  是這樣
[00:05:26.880 --> 00:05:27.880]  多有福氣
[00:05:27.880 --> 00:05:29.880]  真的很好
[00:05:29.880 --> 00:05:31.880]  但是好像書中所說
[00:05:31.880 --> 00:05:33.880]  就算我奶奶這樣
[00:05:33.880 --> 00:05:34.880]  臨尾能夠順處
[00:05:34.880 --> 00:05:35.880]  洗禮
[00:05:35.880 --> 00:05:37.880]  見證四代同堂
[00:05:37.880 --> 00:05:39.880]  所以李仙樓福相最開心的女兒
[00:05:39.880 --> 00:05:40.880]  她抱著我女兒
[00:05:40.880 --> 00:05:42.880]  見到女兒第四代
[00:05:42.880 --> 00:05:43.880]  由細臭大到我
[00:05:43.880 --> 00:05:45.880]  到我生了女兒的時候
[00:05:45.880 --> 00:05:46.880]  很有福氣
[00:05:46.880 --> 00:05:47.880]  但是
[00:05:47.880 --> 00:05:49.880]  今天我們可能面對疫情
[00:05:49.880 --> 00:05:51.880]  我們可能仍然活著
[00:05:51.880 --> 00:05:53.880]  但是我們掙扎求存
[00:05:53.880 --> 00:05:56.880]  我們每天都可能被死亡這個陰霾
[00:05:56.880 --> 00:05:57.880]  籠罩著
[00:05:57.880 --> 00:05:59.880]  就算作為基督徒你和我
[00:05:59.880 --> 00:06:00.880]  我們知道
[00:06:00.880 --> 00:06:01.880]  死了我們有永生
[00:06:01.880 --> 00:06:02.880]  但好像我們看不到
[00:06:02.880 --> 00:06:04.880]  永生所帶來的曙光
[00:06:04.880 --> 00:06:07.880]  所以當說到生和死
[00:06:07.880 --> 00:06:08.880]  我不知道對你來說
[00:06:08.880 --> 00:06:11.880]  有沒有一段經文你很熟悉的
[00:06:11.880 --> 00:06:13.880]  這段經文就在詩篇九十篇
[00:06:13.880 --> 00:06:15.880]  我們一生的年日
[00:06:15.880 --> 00:06:16.880]  七十歲
[00:06:16.880 --> 00:06:19.880]  若是強壯可到八十歲
[00:06:19.880 --> 00:06:21.880]  但其中所驚誇的
[00:06:21.880 --> 00:06:24.880]  不過是勞苦受煩
[00:06:24.880 --> 00:06:25.880]  轉眼即逝
[00:06:25.880 --> 00:06:29.880]  我們便如飛而去
[00:06:29.880 --> 00:06:31.880]  你看到那幾個字
[00:06:31.880 --> 00:06:32.880]  人生都是
[00:06:32.880 --> 00:06:34.880]  我看大家都很頭痛
[00:06:34.880 --> 00:06:36.880]  勞苦受煩
[00:06:36.880 --> 00:06:37.880]  轉眼即逝
[00:06:37.880 --> 00:06:39.880]  如飛而去
[00:06:39.880 --> 00:06:43.880]  這個確實是可能我們的人生
[00:06:43.880 --> 00:06:44.880]  七十歲
[00:06:44.880 --> 00:06:45.880]  有沒有在座的七十歲的
[00:06:45.880 --> 00:06:46.880]  舉手好不好
[00:06:46.880 --> 00:06:48.880]  七十歲有沒有
[00:06:48.880 --> 00:06:49.880]  不要客氣
[00:06:49.880 --> 00:06:52.880]  有呀 給點掌聲去
[00:06:52.880 --> 00:06:54.880]  八十歲呢
[00:06:54.880 --> 00:06:55.880]  有沒有這八十歲的
[00:06:55.880 --> 00:06:58.880]  嘩 感恩
[00:06:58.880 --> 00:07:01.880]  九十歲有沒有
[00:07:01.880 --> 00:07:02.880]  九十歲有呀
[00:07:02.880 --> 00:07:04.880]  好 感謝主
[00:07:04.880 --> 00:07:06.880]  Alpha傳統的媽媽
[00:07:06.880 --> 00:07:08.880]  九十歲了
[00:07:08.880 --> 00:07:09.880]  人生
[00:07:09.880 --> 00:07:10.880]  你想想這裡所說的
[00:07:10.880 --> 00:07:11.880]  摩西所說的
[00:07:11.880 --> 00:07:13.880]  你直接過了摩西所說的八十歲
[00:07:13.880 --> 00:07:15.880]  人生我們活著很多
[00:07:15.880 --> 00:07:17.880]  但我們的生命是甚麼呢
[00:07:17.880 --> 00:07:19.880]  我們有這麼長的年日
[00:07:19.880 --> 00:07:20.880]  今天你活著
[00:07:20.880 --> 00:07:23.880]  一定神給你有一個更深厚的意義
[00:07:23.880 --> 00:07:26.880]  所以我們盼望今天看看詩篇九十篇
[00:07:26.880 --> 00:07:27.880]  很熟悉的
[00:07:27.880 --> 00:07:28.880]  一個摩西的祈禱
[00:07:28.880 --> 00:07:30.880]  我們如何在疫情變幻的時候
[00:07:30.880 --> 00:07:31.880]  不用怕
[00:07:31.880 --> 00:07:32.880]  因為我們知道
[00:07:32.880 --> 00:07:35.880]  神有一個很美好的心意給我們活著
[00:07:35.880 --> 00:07:36.880]  就是為了敬拜祂
[00:07:36.880 --> 00:07:37.880]  讓我們一起禱告
[00:07:37.880 --> 00:07:39.880]  神呀 我們仰望祢
[00:07:39.880 --> 00:07:40.880]  是呀 真是沒完沒了
[00:07:40.880 --> 00:07:42.880]  都不知道何時才可以脫口罩
[00:07:42.880 --> 00:07:44.880]  都不知道何時我們才可以回到以前的日子
[00:07:44.880 --> 00:07:46.880]  但我們不需要渴望這些
[00:07:46.880 --> 00:07:47.880]  我們盼望的就是
[00:07:47.880 --> 00:07:49.880]  祢給我們一生的年日
[00:07:49.880 --> 00:07:50.880]  為了去敬拜祢
[00:07:50.880 --> 00:07:52.880]  為了去榮耀祢
[00:07:52.880 --> 00:07:54.880]  但願祢藉著昔日摩西的禱告
[00:07:54.880 --> 00:07:55.880]  開我們的眼
[00:07:55.880 --> 00:07:57.880]  讓我們好像詩歌裡面所說
[00:07:57.880 --> 00:07:59.880]  看到祢 經歷祢的愛
[00:07:59.880 --> 00:08:00.880]  聽我們的祈禱
[00:08:00.880 --> 00:08:01.880]  奉主耶穌基督聖靈祈求
[00:08:01.880 --> 00:08:02.880]  阿們
[00:08:02.880 --> 00:08:05.880]  我們一起進入今天講道的第一點
[00:08:05.880 --> 00:08:08.880]  神的永恆 人的短暫
[00:08:08.880 --> 00:08:09.880]  我們一起重讀
[00:08:09.880 --> 00:08:11.880]  今天是經文詩篇九十篇一至六節
[00:08:11.880 --> 00:08:12.880]  我們一起讀
[00:08:12.880 --> 00:08:13.880]  準備 一二三
[00:08:13.880 --> 00:08:15.880]  主呀 祢世世代代
[00:08:15.880 --> 00:08:17.880]  作我們的居所
[00:08:17.880 --> 00:08:20.880]  珠山未曾生出
[00:08:20.880 --> 00:08:23.880]  地與世界祢未曾造成
[00:08:23.880 --> 00:08:25.880]  從耿古到永遠
[00:08:25.880 --> 00:08:26.880]  祢是神
[00:08:26.880 --> 00:08:29.880]  祢使人歸於塵土
[00:08:29.880 --> 00:08:33.880]  祢說 世人呀 你們要歸回
[00:08:33.880 --> 00:08:35.880]  在祢看來
[00:08:35.880 --> 00:08:38.880]  千年如已過的昨日
[00:08:38.880 --> 00:08:41.880]  猶如夜更的一更
[00:08:41.880 --> 00:08:43.880]  祢叫他們如水沖去
[00:08:43.880 --> 00:08:45.880]  他們如睡一覺
[00:08:45.880 --> 00:08:49.880]  早晨 他們如生長的草
[00:08:49.880 --> 00:08:51.880]  早晨 發芽生長
[00:08:51.880 --> 00:08:54.880]  晚上 葛下枯幹
[00:08:54.880 --> 00:08:56.880]  詩篇九十篇是詩篇裡面
[00:08:56.880 --> 00:08:58.880]  第四卷 卷四
[00:08:58.880 --> 00:09:00.880]  你知道詩篇有分開不同的卷
[00:09:00.880 --> 00:09:02.880]  這是第一篇在卷四裡
[00:09:02.880 --> 00:09:06.880]  標題是神人摩西的一個祈禱
[00:09:06.880 --> 00:09:08.880]  大家大部分時間都知道
[00:09:08.880 --> 00:09:12.880]  其實詩篇很多時候都是大衛所寫的
[00:09:12.880 --> 00:09:13.880]  但這裡所說
[00:09:13.880 --> 00:09:14.880]  聖經學者估計
[00:09:14.880 --> 00:09:16.880]  如果是摩西所撰寫的話
[00:09:16.880 --> 00:09:18.880]  可能是詩篇歷史當中
[00:09:18.880 --> 00:09:21.880]  歷史最悠久的一篇
[00:09:21.880 --> 00:09:22.880]  所以摩西一開始
[00:09:22.880 --> 00:09:24.880]  頭兩節他就發出一個重讚
[00:09:24.880 --> 00:09:27.880]  一個讚美的重讚
[00:09:27.880 --> 00:09:28.880]  第一節是這麼說的
[00:09:28.880 --> 00:09:29.880]  我們打出來看看
[00:09:29.880 --> 00:09:30.880]  他說 主啊
[00:09:30.880 --> 00:09:32.880]  祢世世代代
[00:09:32.880 --> 00:09:35.880]  作我們的居所
[00:09:35.880 --> 00:09:37.880]  麻煩你幫我打出來
[00:09:37.880 --> 00:09:38.880]  他說 主啊
[00:09:38.880 --> 00:09:40.880]  祢世世代代
[00:09:40.880 --> 00:09:42.880]  作我們的居所
[00:09:42.880 --> 00:09:45.880]  主啊這個字就是Adonai的意思
[00:09:45.880 --> 00:09:46.880]  就是說一開始
[00:09:46.880 --> 00:09:49.880]  摩西就發出一個很大的讚美
[00:09:49.880 --> 00:09:50.880]  就說 神啊
[00:09:50.880 --> 00:09:52.880]  一開始就是稱頌
[00:09:52.880 --> 00:09:53.880]  神啊
[00:09:53.880 --> 00:09:55.880]  這是一個不單只是迎信
[00:09:55.880 --> 00:09:58.880]  更加是對世人的宣告
[00:09:58.880 --> 00:10:00.880]  耶和華是獨一的神
[00:10:00.880 --> 00:10:01.880]  是我們的主
[00:10:01.880 --> 00:10:04.880]  世上一切的主權都是屬於祂的
[00:10:04.880 --> 00:10:06.880]  然後摩西就說了一句說話
[00:10:06.880 --> 00:10:07.880]  世世代代
[00:10:07.880 --> 00:10:11.880]  做我們的居所
[00:10:11.880 --> 00:10:13.880]  我想沒有人比香港人更加明白
[00:10:13.880 --> 00:10:15.880]  香港人最重要的是什麼
[00:10:15.880 --> 00:10:17.880]  層樓嘛
[00:10:17.880 --> 00:10:18.880]  居所
[00:10:18.880 --> 00:10:21.880]  最好這裡說是我們的幾座居所
[00:10:21.880 --> 00:10:23.880]  有幾座樓就最好了
[00:10:23.880 --> 00:10:25.880]  我們居所很重要的
[00:10:25.880 --> 00:10:26.880]  對香港人來說
[00:10:26.880 --> 00:10:28.880]  樓或居所給予我們什麼
[00:10:28.880 --> 00:10:30.880]  保障啦
[00:10:30.880 --> 00:10:31.880]  安全感啦
[00:10:31.880 --> 00:10:33.880]  但摩西就說什麼
[00:10:33.880 --> 00:10:36.880]  神是我們的居所
[00:10:36.880 --> 00:10:38.880]  耶和華是我們的避難所
[00:10:38.880 --> 00:10:39.880]  樓不會永恆的
[00:10:39.880 --> 00:10:41.880]  不過你現在忘記了
[00:10:41.880 --> 00:10:43.880]  可能很多人都忘記了那三個字
[00:10:43.880 --> 00:10:44.880]  負什麼
[00:10:44.880 --> 00:10:45.880]  負資產嘛
[00:10:45.880 --> 00:10:46.880]  哪有的
[00:10:46.880 --> 00:10:48.880]  買樓一定升的
[00:10:48.880 --> 00:10:50.880]  如果你住在香港就知道
[00:10:50.880 --> 00:10:51.880]  有負資產的
[00:10:51.880 --> 00:10:53.880]  樓不是永恆的
[00:10:53.880 --> 00:10:54.880]  你看看現在的颱風
[00:10:54.880 --> 00:10:55.880]  全部都不帶來香港的
[00:10:55.880 --> 00:10:56.880]  帶去哪裡
[00:10:56.880 --> 00:10:57.880]  韓國啊日本啊
[00:10:57.880 --> 00:10:58.880]  你看新聞就知道
[00:10:58.880 --> 00:10:59.880]  那些樓啊
[00:10:59.880 --> 00:11:01.880]  隨時被風啊
[00:11:01.880 --> 00:11:02.880]  浪啊
[00:11:02.880 --> 00:11:03.880]  撞過去的
[00:11:03.880 --> 00:11:04.880]  可能你沒經歷過
[00:11:04.880 --> 00:11:05.880]  香港是很安全的
[00:11:05.880 --> 00:11:07.880]  暫時風都打不下來
[00:11:07.880 --> 00:11:08.880]  你試一下你的居所啊
[00:11:08.880 --> 00:11:09.880]  你的樓啊
[00:11:09.880 --> 00:11:10.880]  失收啊
[00:11:10.880 --> 00:11:11.880]  什麼叫失收啊
[00:11:11.880 --> 00:11:12.880]  很簡單
[00:11:12.880 --> 00:11:14.880]  廁所漏水啊
[00:11:14.880 --> 00:11:16.880]  有沒有人經歷過
[00:11:16.880 --> 00:11:18.880]  只是廁所漏水都煩到你暈
[00:11:18.880 --> 00:11:20.880]  居所不是永恆的
[00:11:20.880 --> 00:11:21.880]  這裡摩西是說什麼
[00:11:21.880 --> 00:11:22.880]  你想想背景
[00:11:22.880 --> 00:11:23.880]  這段經文很熟的
[00:11:23.880 --> 00:11:25.880]  但是你想想摩西那時候的經歷
[00:11:25.880 --> 00:11:27.880]  你就會發覺他所說的
[00:11:27.880 --> 00:11:28.880]  不是容易的
[00:11:28.880 --> 00:11:31.880]  在曠野是居無定所的
[00:11:31.880 --> 00:11:33.880]  在一個曠野
[00:11:33.880 --> 00:11:34.880]  在沙漠裡面
[00:11:34.880 --> 00:11:35.880]  什麼都沒有的
[00:11:35.880 --> 00:11:36.880]  所以摩西說
[00:11:36.880 --> 00:11:38.880]  夜禍還說是我的居所啊
[00:11:38.880 --> 00:11:40.880]  是世世代代的
[00:11:40.880 --> 00:11:41.880]  不用怕樓價會起跌
[00:11:41.880 --> 00:11:43.880]  不用怕是不是負資產的
[00:11:43.880 --> 00:11:45.880]  摩西這個應訊和宣告
[00:11:45.880 --> 00:11:47.880]  就是神就是他的居所
[00:11:47.880 --> 00:11:48.880]  是他的避難所
[00:11:48.880 --> 00:11:49.880]  不是一天啊
[00:11:49.880 --> 00:11:51.880]  你知道我們買樓
[00:11:51.880 --> 00:11:53.880]  其實那座樓不是永遠是你的
[00:11:53.880 --> 00:11:54.880]  你記得要補地價
[00:11:54.880 --> 00:11:55.880]  很多東西
[00:11:55.880 --> 00:11:56.880]  我們以為買一套樓就是我的
[00:11:56.880 --> 00:11:57.880]  抱著它
[00:11:57.880 --> 00:11:58.880]  不是的
[00:11:58.880 --> 00:11:59.880]  但是摩西說
[00:11:59.880 --> 00:12:01.880]  夜禍說是我居所
[00:12:01.880 --> 00:12:02.880]  世世代代
[00:12:02.880 --> 00:12:04.880]  所以這裡說第二節
[00:12:04.880 --> 00:12:06.880]  從耿古到永遠
[00:12:06.880 --> 00:12:08.880]  其實我們看就容易
[00:12:08.880 --> 00:12:10.880]  其實你可以想像摩西的信心
[00:12:10.880 --> 00:12:11.880]  是匪夷所思的
[00:12:11.880 --> 00:12:13.880]  我們今天只是相信
[00:12:13.880 --> 00:12:14.880]  我看得見的
[00:12:14.880 --> 00:12:16.880]  在我銀行戶口有的
[00:12:16.880 --> 00:12:17.880]  我列出來的
[00:12:17.880 --> 00:12:18.880]  我的財產
[00:12:18.880 --> 00:12:19.880]  我的財富
[00:12:19.880 --> 00:12:20.880]  我的金錢
[00:12:20.880 --> 00:12:21.880]  或者我們先前所說
[00:12:21.880 --> 00:12:22.880]  我的健康
[00:12:22.880 --> 00:12:23.880]  我現在很厲害
[00:12:23.880 --> 00:12:25.880]  我的身體很健康
[00:12:25.880 --> 00:12:26.880]  這些都是好的
[00:12:26.880 --> 00:12:27.880]  但是
[00:12:27.880 --> 00:12:29.880]  我們對神的信心
[00:12:29.880 --> 00:12:31.880]  是很微小的
[00:12:31.880 --> 00:12:32.880]  因為
[00:12:32.880 --> 00:12:33.880]  我們看不到
[00:12:33.880 --> 00:12:34.880]  上帝好像
[00:12:34.880 --> 00:12:36.880]  實質上好像看不到
[00:12:36.880 --> 00:12:37.880]  更加莫論
[00:12:37.880 --> 00:12:39.880]  摩西在第二節說
[00:12:39.880 --> 00:12:42.880]  珠山未曾生出
[00:12:42.880 --> 00:12:44.880]  地與世界你未曾造成
[00:12:44.880 --> 00:12:46.880]  從耿古到永遠
[00:12:46.880 --> 00:12:48.880]  你是神
[00:12:48.880 --> 00:12:50.880]  這裡說的是
[00:12:50.880 --> 00:12:51.880]  摩西
[00:12:51.880 --> 00:12:52.880]  他看到
[00:12:52.880 --> 00:12:54.880]  在創世之先
[00:12:54.880 --> 00:12:55.880]  神已經創造我們了
[00:12:55.880 --> 00:12:57.880]  已經有那種
[00:12:57.880 --> 00:12:59.880]  很美麗的環境
[00:12:59.880 --> 00:13:01.880]  而接著第三節
[00:13:01.880 --> 00:13:02.880]  麻煩你出一出
[00:13:02.880 --> 00:13:03.880]  他說
[00:13:03.880 --> 00:13:05.880]  你是人
[00:13:05.880 --> 00:13:07.880]  歸於塵土
[00:13:07.880 --> 00:13:08.880]  世人啊
[00:13:08.880 --> 00:13:10.880]  你們要歸回
[00:13:10.880 --> 00:13:12.880]  他說我們都是塵土
[00:13:12.880 --> 00:13:13.880]  我們要真實
[00:13:13.880 --> 00:13:14.880]  或者無奈地去見證
[00:13:14.880 --> 00:13:15.880]  一個又一個
[00:13:15.880 --> 00:13:17.880]  我們心愛的人
[00:13:17.880 --> 00:13:18.880]  一個我們觸摸到
[00:13:18.880 --> 00:13:20.880]  原本很溫暖的身軀
[00:13:20.880 --> 00:13:22.880]  最後
[00:13:22.880 --> 00:13:23.880]  都要在骨灰瓦
[00:13:23.880 --> 00:13:26.880]  變成塵土
