
[00:00:00.000 --> 00:00:02.000]  頂英姐妹晚安
[00:01:21.000 --> 00:01:23.000]  謝謝Watchman幫忙捧在後面
[00:01:23.000 --> 00:01:25.000]  因為後面只有兩個人
[00:01:25.000 --> 00:01:29.000]  很開心今天和大家在網上或者在中間的頂英姐妹分享整個說話
[00:01:29.000 --> 00:01:31.000]  我記得不知道你有沒有印象
[00:01:31.000 --> 00:01:33.000]  這段時間標稱崇拜
[00:01:33.000 --> 00:01:35.000]  我們的主題都是在說
[00:01:35.000 --> 00:01:39.000]  我們如何可以用我們的生命去展現上帝的國度
[00:01:39.000 --> 00:01:41.000]  特別在這個月我們比較多想說
[00:01:41.000 --> 00:01:43.000]  關於人受罪的影響
[00:01:43.000 --> 00:01:45.000]  為什麼?因為當我們說要傳福音
[00:01:45.000 --> 00:01:47.000]  我們很想展現上帝的國度
[00:01:47.000 --> 00:01:49.000]  但是傳福音的人或者講福音的人
[00:01:49.000 --> 00:01:53.000]  其實他自己本身對於福音的真理
[00:01:53.000 --> 00:01:55.000]  未能夠太掌握的時候
[00:01:55.000 --> 00:01:57.000]  我們分享出去的東西
[00:01:57.000 --> 00:01:59.000]  其實有多少在這個信仰裡面很重要
[00:01:59.000 --> 00:02:03.000]  很核心的一些我們要去理解的真理呢?
[00:02:03.000 --> 00:02:06.000]  當然傳福音那一刻你不需要將所有東西都說完
[00:02:06.000 --> 00:02:07.000]  但起碼我們的生命
[00:02:07.000 --> 00:02:11.000]  在微信的人或者在我們朋友身邊去展現這個信仰
[00:02:11.000 --> 00:02:14.000]  應該有一些我們基督教信仰核心裡面
[00:02:14.000 --> 00:02:16.000]  應該會提到會說的話
[00:02:16.000 --> 00:02:18.000]  這個很重要的
[00:02:18.000 --> 00:02:19.000]  那麼今天的題目叫做
[00:02:19.000 --> 00:02:21.000]  死透才能活得自由
[00:02:21.000 --> 00:02:24.000]  我仍然相信作為基督徒
[00:02:24.000 --> 00:02:27.000]  如果我們不能夠在基督裡面真正明白
[00:02:27.000 --> 00:02:29.000]  死是會是什麼時候
[00:02:29.000 --> 00:02:31.000]  其實我們在生活裡面仍然受罪
[00:02:31.000 --> 00:02:35.000]  或者受這個世間裡面很多事情影響我們
[00:02:35.000 --> 00:02:38.000]  活不到一種在基督裡面的真自由
[00:02:38.000 --> 00:02:39.000]  什麼叫自由?
[00:02:39.000 --> 00:02:41.000]  自由不是任你想做什麼就做
[00:02:41.000 --> 00:02:44.000]  自由是因為我們可以在基督裡面選擇不做
[00:02:44.000 --> 00:02:47.000]  選擇不需要這樣去回應
[00:02:47.000 --> 00:02:48.000]  這個是自由
[00:02:48.000 --> 00:02:49.000]  是非常重要的
[00:02:49.000 --> 00:02:51.000]  盼望今天透過這個題目
[00:02:51.000 --> 00:02:52.000]  跟大家一起去認識一下
[00:02:52.000 --> 00:02:55.000]  一些很基本的信仰的核心的東西
[00:02:55.000 --> 00:02:57.000]  但這些很基本的信仰核心
[00:02:57.000 --> 00:02:59.000]  一些很基礎性的東西
[00:02:59.000 --> 00:03:01.000]  怎樣是影響我們日常的生活呢?
[00:03:01.000 --> 00:03:04.000]  今天我就用這段經文跟大家一起思考一下
[00:03:04.000 --> 00:03:06.000]  不過在進入今天經文之前
[00:03:06.000 --> 00:03:09.000]  如果你在家裡或者在這個地方裡面有聖經
[00:03:09.000 --> 00:03:10.000]  跟我一起看看好不好?
[00:03:10.000 --> 00:03:12.000]  因為今天都會講一下聖經
[00:03:12.000 --> 00:03:13.000]  一定是講聖經吧
[00:03:13.000 --> 00:03:14.000]  不過要解一下聖經的
[00:03:14.000 --> 00:03:17.000]  因為保羅談到信仰的核心的時候
[00:03:17.000 --> 00:03:20.000]  原來他不是用一兩句話就講完的
[00:03:20.000 --> 00:03:23.000]  他有一個過程裡面去跟你討論
[00:03:23.000 --> 00:03:25.000]  怎樣去理解這個信仰
[00:03:25.000 --> 00:03:26.000]  在進入經文之前
[00:03:26.000 --> 00:03:28.000]  我先問一下大家一個問題
[00:03:28.000 --> 00:03:29.000]  你幫我一起想一下
[00:03:29.000 --> 00:03:30.000]  如果你現在在家裡
[00:03:30.000 --> 00:03:31.000]  或者在你自己的地方的時候
[00:03:31.000 --> 00:03:32.000]  真的認真思考
[00:03:32.000 --> 00:03:35.000]  你去回應神的話
[00:03:35.000 --> 00:03:37.000]  我不知道你認為基督教信仰
[00:03:37.000 --> 00:03:40.000]  比你生命最重要的是什麼
[00:03:42.000 --> 00:03:46.000]  基督教信仰對你的生命
[00:03:46.000 --> 00:03:49.000]  最重要的是什麼呢?
[00:03:49.000 --> 00:03:54.000]  又或者我這樣問
[00:03:54.000 --> 00:03:55.000]  同一條問題來的
[00:03:55.000 --> 00:03:57.000]  不過可以另一個角度去思考
[00:03:57.000 --> 00:03:59.000]  基督教信仰在你生命裡面
[00:03:59.000 --> 00:04:02.000]  究竟是一個什麼樣的信仰呢?
[00:04:02.000 --> 00:04:06.000]  你怎樣可以用一兩句話就講出來呢?
[00:04:06.000 --> 00:04:09.000]  你怎樣用一兩句話去表達
[00:04:09.000 --> 00:04:10.000]  基督教信仰在你生命裡面
[00:04:10.000 --> 00:04:13.000]  最重要的是什麼呢?
[00:04:13.000 --> 00:04:14.000]  真的要想一下
[00:04:14.000 --> 00:04:15.000]  認真想一下
[00:04:15.000 --> 00:04:17.000]  你可以在YouTube下面留言
[00:04:17.000 --> 00:04:19.000]  寫出來,打出來都沒有問題的
[00:04:19.000 --> 00:04:21.000]  本來我打算有人在這裡叫你舉手
[00:04:21.000 --> 00:04:22.000]  說一下
[00:04:22.000 --> 00:04:23.000]  是什麼呢?
[00:04:23.000 --> 00:04:24.000]  這個信仰對你來說
[00:04:24.000 --> 00:04:25.000]  到了今天
[00:04:25.000 --> 00:04:27.000]  無論你信耶穌五年、十年
[00:04:27.000 --> 00:04:29.000]  甚至你只是剛剛回來教會兩三個月
[00:04:29.000 --> 00:04:31.000]  基督教信仰對你生命裡面
[00:04:31.000 --> 00:04:32.000]  最重要的是什麼呢?
[00:04:32.000 --> 00:04:34.000]  你會怎樣回答我這條問題
[00:04:34.000 --> 00:04:36.000]  我不知道你回答這條問題的時候
[00:04:36.000 --> 00:04:38.000]  有沒有想過或者這樣說
[00:04:38.000 --> 00:04:40.000]  當我問這條問題的時候
[00:04:40.000 --> 00:04:43.000]  我應該是假設了有不同的答案
[00:04:43.000 --> 00:04:44.000]  應該是吧?
[00:04:44.000 --> 00:04:45.000]  不然我也不會這樣問你
[00:04:45.000 --> 00:04:46.000]  因為在座的
[00:04:46.000 --> 00:04:47.000]  我相信大部分
[00:04:47.000 --> 00:04:48.000]  可能你想這個答案
[00:04:48.000 --> 00:04:50.000]  跟你旁邊那個
[00:04:50.000 --> 00:04:51.000]  都應該不同的
[00:04:51.000 --> 00:04:53.000]  所以我發問這條問題的時候
[00:04:53.000 --> 00:04:54.000]  你會發現
[00:04:54.000 --> 00:04:55.000]  其實我是假設了
[00:04:55.000 --> 00:04:57.000]  有很多不同的答案存在
[00:04:57.000 --> 00:04:58.000]  為什麼呢?
[00:04:58.000 --> 00:04:59.000]  因為這個答案
[00:04:59.000 --> 00:05:02.000]  是來自你自己的信仰經驗的
[00:05:02.000 --> 00:05:03.000]  聽得明白吧?
[00:05:03.000 --> 00:05:05.000]  因為你的信仰經驗
[00:05:05.000 --> 00:05:06.000]  你在教會裡面經驗到
[00:05:06.000 --> 00:05:08.000]  在神學說話裡面經驗到的信仰
[00:05:08.000 --> 00:05:10.000]  就建立了一個想法
[00:05:10.000 --> 00:05:11.000]  你認為這個信仰對你來說
[00:05:11.000 --> 00:05:13.000]  最重要的是什麼呢?
[00:05:13.000 --> 00:05:14.000]  所以某程度上
[00:05:14.000 --> 00:05:16.000]  我問這條問題的背後
[00:05:16.000 --> 00:05:17.000]  也是在說
[00:05:17.000 --> 00:05:20.000]  你是有一個信仰的看法
[00:05:20.000 --> 00:05:22.000]  如果用一個比較
[00:05:22.000 --> 00:05:24.000]  學術一點的表達
[00:05:24.000 --> 00:05:26.000]  就是說每個人都有一個信仰框架
[00:05:26.000 --> 00:05:28.000]  每個人都有一個神學想法
[00:05:28.000 --> 00:05:29.000]  每個人都要對信仰
[00:05:29.000 --> 00:05:32.000]  有一個你自己的全息的看法
[00:05:32.000 --> 00:05:33.000]  你認同嗎?
[00:05:33.000 --> 00:05:34.000]  應該是吧?
[00:05:34.000 --> 00:05:36.000]  因為每個人所經驗的東西不同
[00:05:36.000 --> 00:05:38.000]  每個人所受的訓練都不同
[00:05:38.000 --> 00:05:40.000]  每個人甚至讀的神學都不同
[00:05:40.000 --> 00:05:42.000]  你去全息這個信仰
[00:05:42.000 --> 00:05:44.000]  和你的生命所遇到的事情
[00:05:44.000 --> 00:05:47.000]  你總會有和你身旁的那個不同
[00:05:47.000 --> 00:05:49.000]  我不知道剛才你想的答案
[00:05:49.000 --> 00:05:52.000]  是不是我PowerPoint裡面所表達出來的
[00:05:52.000 --> 00:05:54.000]  這些我不知道剛才你有沒有想到
[00:05:54.000 --> 00:05:56.000]  可能中間有人想到
[00:05:56.000 --> 00:05:57.000]  中間這裡不是很多
[00:05:57.000 --> 00:05:58.000]  只有十幾個
[00:05:58.000 --> 00:05:59.000]  有沒有人想到
[00:05:59.000 --> 00:06:00.000]  當我問你
[00:06:00.000 --> 00:06:01.000]  這個信仰對你來說最重要的是什麼
[00:06:01.000 --> 00:06:03.000]  這幾個答案你有沒有分呢?
[00:06:03.000 --> 00:06:04.000]  有沒有?
[00:06:04.000 --> 00:06:05.000]  舉手看看
[00:06:05.000 --> 00:06:06.000]  如果有的話
[00:06:06.000 --> 00:06:07.000]  有的,真的有
[00:06:07.000 --> 00:06:08.000]  真的有些人有
[00:06:08.000 --> 00:06:10.000]  中間這裡有十幾個
[00:06:10.000 --> 00:06:11.000]  都有人有
[00:06:11.000 --> 00:06:13.000]  我相信PowerPoint裡面
[00:06:13.000 --> 00:06:15.000]  這四五個答案
[00:06:15.000 --> 00:06:17.000]  是很多人對於理解信仰
[00:06:17.000 --> 00:06:18.000]  是一個什麼事情的時候
[00:06:18.000 --> 00:06:21.000]  他心底裡對自己所認識的信仰
[00:06:21.000 --> 00:06:22.000]  是一個全息
[00:06:22.000 --> 00:06:23.000]  很真實的
[00:06:23.000 --> 00:06:25.000]  這是個個人的經驗
[00:06:25.000 --> 00:06:26.000]  不過我想這樣說
[00:06:26.000 --> 00:06:31.000]  如果這些是你對於信仰的看法的全息
[00:06:31.000 --> 00:06:35.000]  或者信仰框架是你個人的信仰框架的話
[00:06:35.000 --> 00:06:37.000]  就是說這些答案
[00:06:37.000 --> 00:06:40.000]  某程度上是由你去想出來的
[00:06:40.000 --> 00:06:42.000]  去建立出來的
[00:06:42.000 --> 00:06:44.000]  我不知道今天你明不明白我說到什麼
[00:06:44.000 --> 00:06:45.000]  希望我還是在引言
[00:06:45.000 --> 00:06:46.000]  我還沒有入經文
[00:06:46.000 --> 00:06:48.000]  但值得思考的是
[00:06:48.000 --> 00:06:51.000]  究竟我們每個人心裡面所理解的信仰是一回什麼事
[00:06:51.000 --> 00:06:53.000]  究竟我們是不是掌握
[00:06:53.000 --> 00:06:54.000]  即是保羅
[00:06:54.000 --> 00:06:57.000]  在聖經裡面去教導初期教會所面對
[00:06:57.000 --> 00:06:59.000]  生命或信仰的時候
[00:06:59.000 --> 00:07:01.000]  究竟是不是大家的東西是相同呢?
[00:07:01.000 --> 00:07:03.000]  這是很重要的
[00:07:03.000 --> 00:07:04.000]  又或者這樣說
[00:07:04.000 --> 00:07:06.000]  如果你每一個人
[00:07:06.000 --> 00:07:08.000]  就如我這句話所說
[00:07:08.000 --> 00:07:11.000]  都只是建立在各自建構出來一個信仰
[00:07:11.000 --> 00:07:14.000]  一個個人的信仰框架的話
[00:07:14.000 --> 00:07:16.000]  你覺得會有什麼問題?
[00:07:16.000 --> 00:07:18.000]  會不會有問題?
[00:07:18.000 --> 00:07:20.000]  如果我們的信仰核心
[00:07:20.000 --> 00:07:22.000]  我們所先說的福音
[00:07:22.000 --> 00:07:25.000]  讓別人去感受到的信仰
[00:07:25.000 --> 00:07:29.000]  是一個由你個人去建構出來的信仰框架
[00:07:29.000 --> 00:07:31.000]  一個信仰的詮釋
[00:07:31.000 --> 00:07:33.000]  只是這樣的話
[00:07:33.000 --> 00:07:34.000]  會有什麼問題呢?
[00:07:34.000 --> 00:07:35.000]  我就這樣想
[00:07:35.000 --> 00:07:38.000]  我不知道你認不認同我以下所說的事
[00:07:38.000 --> 00:07:40.000]  其實這個答案
[00:07:40.000 --> 00:07:44.000]  這四個答案不一定是基督教信仰裡面有的
[00:07:44.000 --> 00:07:45.000]  你試試看
[00:07:45.000 --> 00:07:47.000]  這個powerpoint有寫的
[00:07:47.000 --> 00:07:50.000]  佛教可以嗎?
[00:07:50.000 --> 00:07:51.000]  我去旅行
[00:07:51.000 --> 00:07:53.000]  去台灣就會看電視
[00:07:53.000 --> 00:07:56.000]  有一台叫大愛台
[00:07:56.000 --> 00:07:58.000]  不知道你們有沒有聽過
[00:07:58.000 --> 00:08:02.000]  有一個和尚還是出家的人
[00:08:02.000 --> 00:08:06.000]  尼姑就會說佛教的經
[00:08:06.000 --> 00:08:08.000]  他真的好像講道一樣
[00:08:08.000 --> 00:08:09.000]  我受神學訓練
[00:08:09.000 --> 00:08:10.000]  他坐在那裡聽
[00:08:10.000 --> 00:08:12.000]  我在酒店裡看他講
[00:08:12.000 --> 00:08:13.000]  他的內容
[00:08:13.000 --> 00:08:17.000]  七八成都是像我們基督教信仰的東西
[00:08:17.000 --> 00:08:18.000]  說愛
[00:08:18.000 --> 00:08:19.000]  說捨身
[00:08:19.000 --> 00:08:20.000]  說服侍
[00:08:20.000 --> 00:08:22.000]  說虛己
[00:08:22.000 --> 00:08:24.000]  這些內容很像的
[00:08:24.000 --> 00:08:25.000]  其實剛才說
[00:08:25.000 --> 00:08:27.000]  如果你心裡面想的那四件事
[00:08:27.000 --> 00:08:28.000]  我重申一次
[00:08:28.000 --> 00:08:29.000]  你不需要推論那四件事
[00:08:29.000 --> 00:08:30.000]  不過我只是想告訴你
[00:08:30.000 --> 00:08:31.000]  如果剛才你這樣想
[00:08:31.000 --> 00:08:33.000]  今天這篇講道就要告訴你
[00:08:33.000 --> 00:08:35.000]  你所想你所詮釋的
[00:08:35.000 --> 00:08:37.000]  是一個很重要的信仰經驗
[00:08:37.000 --> 00:08:38.000]  是好的
[00:08:38.000 --> 00:08:39.000]  因為你有整理過
[00:08:39.000 --> 00:08:40.000]  但你要記住
[00:08:40.000 --> 00:08:41.000]  這個不一定是一個信仰
[00:08:41.000 --> 00:08:42.000]  或者我們基督教信仰裡面
[00:08:42.000 --> 00:08:43.000]  一個很核心
[00:08:43.000 --> 00:08:45.000]  我們要掌握得實的東西
[00:08:45.000 --> 00:08:47.000]  不是說不重要
[00:08:47.000 --> 00:08:48.000]  又或者這樣說
[00:08:48.000 --> 00:08:49.000]  其實
[00:08:49.000 --> 00:08:51.000]  道教都可能是這樣的
[00:08:51.000 --> 00:08:52.000]  做些什麼
[00:08:52.000 --> 00:08:53.000]  我覺得心理學
[00:08:53.000 --> 00:08:55.000]  都是帶我們去這些目的地
[00:08:55.000 --> 00:08:56.000]  某程度上
[00:08:56.000 --> 00:08:59.000]  以下所說的都是我們所理解的事
[00:08:59.000 --> 00:09:01.000]  那我就問
[00:09:01.000 --> 00:09:04.000]  我們基督教信仰的核心是什麼?
[00:09:04.000 --> 00:09:05.000]  我們對於信仰
[00:09:05.000 --> 00:09:06.000]  對於耶穌基督
[00:09:06.000 --> 00:09:07.000]  祂所道成肉身
[00:09:07.000 --> 00:09:08.000]  成就的救恩
[00:09:08.000 --> 00:09:09.000]  背後我們所經驗的信仰
[00:09:09.000 --> 00:09:11.000]  所堅持的
[00:09:11.000 --> 00:09:12.000]  究竟是什麼?
[00:09:12.000 --> 00:09:13.000]  什麼真理?
[00:09:13.000 --> 00:09:14.000]  這個是我非常
[00:09:14.000 --> 00:09:16.000]  今天很想跟大家講
[00:09:16.000 --> 00:09:17.000]  我又會這樣說
[00:09:17.000 --> 00:09:18.000]  如果是這樣
[00:09:18.000 --> 00:09:19.000]  基督教信仰
[00:09:19.000 --> 00:09:20.000]  有沒有一些東西
[00:09:20.000 --> 00:09:21.000]  是不會改變
[00:09:21.000 --> 00:09:22.000]  不會忽略
[00:09:22.000 --> 00:09:23.000]  不會遺忘的
[00:09:23.000 --> 00:09:25.000]  一些很重要的信仰基礎
[00:09:25.000 --> 00:09:26.000]  而作為基督徒
[00:09:26.000 --> 00:09:27.000]  去傳福音
[00:09:27.000 --> 00:09:28.000]  去展現上帝的國
[00:09:28.000 --> 00:09:30.000]  和我們分享信仰的時候
[00:09:30.000 --> 00:09:32.000]  我們是必須要掌握
[00:09:32.000 --> 00:09:33.000]  和要很具體
[00:09:33.000 --> 00:09:35.000]  知道那些是什麼?
[00:09:35.000 --> 00:09:36.000]  因為那些東西
[00:09:36.000 --> 00:09:39.000]  是在幫我們和別人相處的時候
[00:09:39.000 --> 00:09:41.000]  去展現我們的信仰核心
[00:09:41.000 --> 00:09:43.000]  當我們和別人去展現信仰的時候
[00:09:43.000 --> 00:09:45.000]  只是上面那幾樣東西
[00:09:45.000 --> 00:09:46.000]  好不好?
[00:09:46.000 --> 00:09:47.000]  Good! 好的!
[00:09:47.000 --> 00:09:48.000]  但我覺得
[00:09:48.000 --> 00:09:50.000]  我們去到今天我想看的經文
[00:09:50.000 --> 00:09:51.000]  本來所說
[00:09:51.000 --> 00:09:53.000]  究竟我們在基督裡面
[00:09:53.000 --> 00:09:55.000]  成為一個新人的時候
[00:09:55.000 --> 00:09:58.000]  我們生命應該是如何看待呢?
[00:09:58.000 --> 00:09:59.000]  這個是非常重要
[00:09:59.000 --> 00:10:01.000]  不如我們今天試一下讀
[00:10:01.000 --> 00:10:02.000]  不是今天試一下
[00:10:02.000 --> 00:10:03.000]  就是要讀
[00:10:03.000 --> 00:10:04.000]  讀一下今天經文
[00:10:04.000 --> 00:10:05.000]  今天講到的經文
[00:10:05.000 --> 00:10:07.000]  在羅馬書六章一至十四節
[00:10:07.000 --> 00:10:09.000]  如果你在家的話
[00:10:09.000 --> 00:10:10.000]  你可以和我一起讀
[00:10:10.000 --> 00:10:11.000]  Power Point 也有講出來
[00:10:11.000 --> 00:10:12.000]  不如我讀給你聽
[00:10:12.000 --> 00:10:13.000]  好不好?
[00:10:13.000 --> 00:10:14.000]  因為在家裡很難
[00:10:14.000 --> 00:10:15.000]  弟兄姊妹你也可以
[00:10:15.000 --> 00:10:16.000]  在中間在禮堂
[00:10:16.000 --> 00:10:18.000]  幫忙侍奉弟兄姊妹
[00:10:18.000 --> 00:10:20.000]  經文在羅馬書六章一至十四節
[00:10:20.000 --> 00:10:22.000]  經文這樣講的
[00:10:22.000 --> 00:10:23.000]  它說
[00:10:23.000 --> 00:10:25.000]  「這讓我要怎麼說呢?
[00:10:25.000 --> 00:10:26.000]  我們可以仍在罪中
[00:10:26.000 --> 00:10:28.000]  洗恩典真多嗎?
[00:10:28.000 --> 00:10:29.000]  絕對不可!
[00:10:29.000 --> 00:10:31.000]  我們向罪死祿的人
[00:10:31.000 --> 00:10:33.000]  豈可仍在罪中活著呢?
[00:10:33.000 --> 00:10:35.000]  難道你們不知道
[00:10:35.000 --> 00:10:37.000]  我們這受洗歸入
[00:10:37.000 --> 00:10:38.000]  基督耶穌的人
[00:10:38.000 --> 00:10:40.000]  就是受洗歸入他的死嗎?
[00:10:40.000 --> 00:10:44.000]  所以我們藉著洗禮歸入死
[00:10:44.000 --> 00:10:46.000]  和他一同埋葬
[00:10:46.000 --> 00:10:48.000]  是要我們行事為人
[00:10:48.000 --> 00:10:50.000]  都有新生的樣子
[00:10:50.000 --> 00:10:52.000]  像基督藉著父的榮耀
[00:10:52.000 --> 00:10:54.000]  從死人中復活一樣
[00:10:54.000 --> 00:10:56.000]  我們若與他合一
[00:10:56.000 --> 00:10:58.000]  經歷與他一樣的死
[00:10:58.000 --> 00:11:01.000]  也將經歷與他一樣的復活
[00:11:01.000 --> 00:11:02.000]  我們知道
[00:11:02.000 --> 00:11:05.000]  我們的救人和他同釘十字架
[00:11:05.000 --> 00:11:06.000]  洗罪身滅絕
[00:11:06.000 --> 00:11:09.000]  叫我們不再作罪的奴隸
[00:11:09.000 --> 00:11:12.000]  因為已死的人是脫離了罪
[00:11:12.000 --> 00:11:14.000]  我們若與基督同死
[00:11:14.000 --> 00:11:16.000]  我們信也必與他同活
[00:11:16.000 --> 00:11:19.000]  因為知道基督既從死人中復活
[00:11:19.000 --> 00:11:20.000]  就不再死
[00:11:20.000 --> 00:11:23.000]  死也不再作他的死了
[00:11:23.000 --> 00:11:25.000]  是對罪死
[00:11:25.000 --> 00:11:26.000]  只這一次
[00:11:26.000 --> 00:11:28.000]  他活是對上帝活著
[00:11:28.000 --> 00:11:32.000]  這樣你們也要看自己對罪是死的
[00:11:32.000 --> 00:11:35.000]  在基督耶穌裡對上帝卻是活的
[00:11:35.000 --> 00:11:39.000]  所以不要讓罪在你們必死的身上掌權
[00:11:39.000 --> 00:11:42.000]  使你們順從身體的私慾
[00:11:42.000 --> 00:11:46.000]  也不要把你們的肢體獻給罪作不義的工具
[00:11:46.000 --> 00:11:48.000]  倒要像從死人中復活的人
[00:11:48.000 --> 00:11:50.000]  把自己獻給上帝
[00:11:50.000 --> 00:11:54.000]  並把你們的肢體獻給上帝作義的工具
[00:11:54.000 --> 00:11:56.000]  罪必不作你們的主
[00:11:56.000 --> 00:11:59.000]  因你們不在律法之下
[00:11:59.000 --> 00:12:01.000]  而是在恩典之下
[00:12:01.000 --> 00:12:03.000]  我們一起祈禱好不好?禱告
[00:12:03.000 --> 00:12:04.000]  參加聖靈幫助我們
[00:12:04.000 --> 00:12:06.000]  今天這個講道裡去明白
[00:12:06.000 --> 00:12:07.000]  原來你道成肉身
[00:12:07.000 --> 00:12:10.000]  但是給人生命有自由
[00:12:10.000 --> 00:12:12.000]  最重要最重要的是一回甚麼事?
[00:12:12.000 --> 00:12:13.000]  聖靈光照我們
[00:12:13.000 --> 00:12:15.000]  引導我們去深明白真理
[00:12:15.000 --> 00:12:16.000]  並且歸回在你裡面
[00:12:16.000 --> 00:12:18.000]  禱告奉主命求
[00:12:18.000 --> 00:12:21.000]  這段經文我不知道大家是否熟悉
[00:12:21.000 --> 00:12:22.000]  如果你看羅馬書
[00:12:22.000 --> 00:12:26.000]  特別發現其實保羅當時在羅馬九號裡
[00:12:26.000 --> 00:12:29.000]  有一群人在指控他
[00:12:29.000 --> 00:12:30.000]  那群人是甚麼人呢?
[00:12:30.000 --> 00:12:32.000]  那群是猶太律法主義者
[00:12:32.000 --> 00:12:33.000]  即是很講律法的
[00:12:33.000 --> 00:12:34.000]  很講猶太律法的
[00:12:34.000 --> 00:12:37.000]  他就覺得選了耶穌的人都要遵守
[00:12:37.000 --> 00:12:40.000]  因為猶太律法裡說的都是神的心意
[00:12:40.000 --> 00:12:42.000]  不要那些東西
[00:12:42.000 --> 00:12:44.000]  保羅在頭幾章裡跟他們討論
[00:12:44.000 --> 00:12:46.000]  究竟恩信、清義是甚麼回事
[00:12:46.000 --> 00:12:48.000]  因為那群猶太律法主義者覺得
[00:12:48.000 --> 00:12:50.000]  你要遵守很多規條
[00:12:50.000 --> 00:12:51.000]  才能夠得上對喜悅
[00:12:51.000 --> 00:12:52.000]  才能夠得救
[00:12:52.000 --> 00:12:53.000]  但保羅就說不是
[00:12:53.000 --> 00:12:54.000]  保羅說是恩信
[00:12:54.000 --> 00:12:56.000]  信耶穌就得救了
[00:12:56.000 --> 00:12:58.000]  所以那時有人指控保羅
[00:12:58.000 --> 00:12:59.000]  說他甚麼
[00:12:59.000 --> 00:13:00.000]  保羅你這樣說
[00:13:00.000 --> 00:13:01.000]  即是甚麼意思?
[00:13:01.000 --> 00:13:02.000]  不用遵守律法
[00:13:02.000 --> 00:13:03.000]  如果多些行惡
[00:13:03.000 --> 00:13:05.000]  那神的恩典不就很大了
[00:13:05.000 --> 00:13:06.000]  所以剛才你讀的時候
[00:13:06.000 --> 00:13:08.000]  第一第二節就問這句話
[00:13:08.000 --> 00:13:10.000]  是否多行惡恩典就更多呢?
[00:13:10.000 --> 00:13:12.000]  那些人就指控保羅
[00:13:12.000 --> 00:13:15.000]  經文發展到這段經文就知道
[00:13:15.000 --> 00:13:19.000]  保羅一直在回應這群人對他的挑戰
[00:13:19.000 --> 00:13:21.000]  如何回應他?
[00:13:21.000 --> 00:13:24.000]  頭四章其實是在說恩信、清義的道理
[00:13:24.000 --> 00:13:25.000]  去到第五、第六章
[00:13:25.000 --> 00:13:27.000]  特別是今天第六章
[00:13:27.000 --> 00:13:29.000]  是在說恩信、清義這個真理
[00:13:29.000 --> 00:13:34.000]  如何影響我們基督徒在地上的生活
[00:13:34.000 --> 00:13:35.000]  哇!恩信、清義
[00:13:35.000 --> 00:13:36.000]  恩信、清義這件事
[00:13:36.000 --> 00:13:37.000]  不是我們信主的那一刻
[00:13:37.000 --> 00:13:39.000]  很深刻體會的嗎?
[00:13:39.000 --> 00:13:41.000]  恩信、清義可以在信了耶穌
[00:13:41.000 --> 00:13:44.000]  五年、十年、二十年、三十年的人的生命裏面
[00:13:44.000 --> 00:13:46.000]  仍然影響他每天做決定的嗎?
[00:13:46.000 --> 00:13:47.000]  是的,沒錯
[00:13:47.000 --> 00:13:48.000]  保羅就說
[00:13:48.000 --> 00:13:50.000]  原來恩信、清義的真理
[00:13:50.000 --> 00:13:52.000]  確實是影響作為基督徒
[00:13:52.000 --> 00:13:54.000]  每天做決定的東西
