
[00:00:00.000 --> 00:00:05.120]  在說到之前,我也很想和心去禱告
[00:02:13.000 --> 00:02:16.000]  不知為何,我們就是沒有動力
[00:02:16.000 --> 00:02:19.000]  沒有行動力,有心無力
[00:02:19.000 --> 00:02:22.000]  不能將這個道實踐出來
[00:02:22.000 --> 00:02:28.000]  也不能將這個道在我們生命裡產生重要的影響
[00:02:28.000 --> 00:02:31.000]  今天就讓我們一起去看看
[00:02:31.000 --> 00:02:36.000]  《雅各書》裡也有說關於行道這個課題
[00:02:36.000 --> 00:02:42.000]  我們今天繼續來到教會崇拜雅各書的講道系列
[00:02:42.000 --> 00:02:46.000]  《宣覺經文》是一章十九至二十七節
[00:02:46.000 --> 00:02:52.000]  這封書信是雅各寫給當時分散在各地的猶太信徒
[00:02:52.000 --> 00:02:57.000]  特別是寫給患難中的信徒
[00:02:57.000 --> 00:03:04.000]  由第一章開始,雅各勸勉在試探中的信徒
[00:03:04.000 --> 00:03:07.000]  應該要起落,要持守信仰
[00:03:07.000 --> 00:03:12.000]  而且提醒那些經不起誘惑,又跌倒犯罪的信徒
[00:03:12.000 --> 00:03:14.000]  他們不要怪罪神
[00:03:14.000 --> 00:03:19.000]  因為試探不是來自神,而是來自各人的私慾
[00:03:19.000 --> 00:03:25.000]  還有,它也說了很多美好的作為、美善、不改變
[00:03:25.000 --> 00:03:30.000]  告訴他們,他們就是初熟的果子
[00:03:30.000 --> 00:03:33.000]  是擁有重生生命的人
[00:03:33.000 --> 00:03:38.000]  雅各很怕這些信徒的教導聽不入耳
[00:03:38.000 --> 00:03:44.000]  或者他也很想糾正他們只聽到不行動的弊病
[00:03:44.000 --> 00:03:50.000]  所以在這一段,他特別教導信徒行動的重要性
[00:03:50.000 --> 00:03:53.000]  就是要他們持守實踐的信心
[00:03:53.000 --> 00:03:59.000]  盼望透過今天的訊息,我們都能學會如何預備自己的行動
[00:03:59.000 --> 00:04:05.000]  特別是心態方面,或者行動方面,如何實踐行動
[00:04:05.000 --> 00:04:10.000]  我邀請大家一起讀第十九節至二十一節
[00:04:10.000 --> 00:04:14.000]  我親愛的弟兄們,你們要明白
[00:04:14.000 --> 00:04:20.000]  你們每一個人要快快地聽,慢慢地說,慢慢地動腦
[00:04:20.000 --> 00:04:25.000]  因為人的怒氣並不能實現神的義
[00:04:25.000 --> 00:04:30.000]  所以你們要除去一切的污穢和累積的惡毒
[00:04:30.000 --> 00:04:34.000]  並存溫柔的心,領受所栽種的道
[00:04:34.000 --> 00:04:38.000]  就是能救你們靈魂的道
[00:04:38.000 --> 00:04:42.000]  首先我們說到行動的預備要如何?
[00:04:42.000 --> 00:04:47.000]  脫去邪惡的念頭和領受真道
[00:04:47.000 --> 00:04:53.000]  在第十九節開始,雅各以我親愛的弟兄們作為開始
[00:04:53.000 --> 00:04:57.000]  表面上看來就像一句溫馨的提示
[00:04:57.000 --> 00:05:01.000]  其實是在表達一種命令的語氣
[00:05:01.000 --> 00:05:07.000]  就是要向教會的弟兄姊妹說一些他們要知道和明白的事
[00:05:07.000 --> 00:05:14.000]  就是要快快地聽,慢慢地說,慢慢地動腦
[00:05:14.000 --> 00:05:21.000]  其實這三句短句在猶太的智慧文學中經常都會出現
[00:05:21.000 --> 00:05:27.000]  所以我們不需要特別去說這幾句是指向神的道
[00:05:27.000 --> 00:05:36.000]  雅各其實可能是希望他的信徒在群體中間能夠學會和睦相處
[00:05:36.000 --> 00:05:43.000]  要慎言,要懂得去聆聽,以及不要隨便說一些急躁的話
[00:05:43.000 --> 00:05:49.000]  更加有可能的,是很想信徒能夠預備好自己去行動
[00:05:49.000 --> 00:05:59.000]  不知道大家是否認同,聽、說、動腦都是我們人際關係上經常會面對的問題
[00:05:59.000 --> 00:06:03.000]  究竟怎樣才算快快地聽呢?
[00:06:03.000 --> 00:06:09.000]  在實際的生活中,我們可能要快點工作,快點去崇拜,快點離開
[00:06:09.000 --> 00:06:15.000]  我們很少叫人快點聽,因為我們對耳朵不能調教速度
[00:06:15.000 --> 00:06:20.000]  頂多就是聽不到,聽不清楚,或者聽漏了
[00:06:20.000 --> 00:06:27.000]  快快地聽其實是有快速、迅速,或者不要遲延的意思
[00:06:27.000 --> 00:06:34.000]  準確來說就是要很敏銳地聽,以及隨時地聽的意思
[00:06:34.000 --> 00:06:43.000]  所以這不是關乎個人的聽力問題,而是我們聽那個人心態的問題
[00:06:43.000 --> 00:06:47.000]  弟兄姊妹,我們有沒有做到快快地聽呢?
[00:06:47.000 --> 00:06:50.000]  我們會否很喜歡聽一點,不聽一點呢?
[00:06:50.000 --> 00:06:56.000]  例如別人勸你的話,你就左耳入,右耳出呢?
[00:06:56.000 --> 00:07:02.000]  或者你對別人批評你的話,很賞心,聽得很清楚
[00:07:02.000 --> 00:07:08.000]  我們會否又聽得到別人的心聲,以及關心你自己的話呢?
[00:07:08.000 --> 00:07:14.000]  可以這樣說,如果我們能夠學會留心去聆聽的話
[00:07:14.000 --> 00:07:18.000]  很多人際關係上的問題都可以避免
[00:07:18.000 --> 00:07:21.000]  慢慢地說,又為什麼呢?
[00:07:21.000 --> 00:07:26.000]  是不是指著說話要慢慢地說呢?
[00:07:26.000 --> 00:07:31.000]  當然,這裡確實是有次換,很單一
[00:07:31.000 --> 00:07:37.000]  或者準確來說就是你不急於,不會輕易地、亂地發言
[00:07:37.000 --> 00:07:40.000]  是會想清楚才說的
[00:07:40.000 --> 00:07:44.000]  不過有時候我們會很快地說,很快地回應
[00:07:44.000 --> 00:07:48.000]  特別是在我們情緒不穩定的時候
[00:07:48.000 --> 00:07:53.000]  大家可能有試過很緊張的時候,很生氣
[00:07:53.000 --> 00:07:56.000]  或者很激動的時候,我們會怎樣呢?
[00:07:56.000 --> 00:07:58.000]  越說越快地說
[00:07:58.000 --> 00:08:02.000]  其實很容易說錯話去得罪別人
[00:08:02.000 --> 00:08:05.000]  結果我們很容易會做了一種人
[00:08:05.000 --> 00:08:08.000]  知道是什麼人嗎?
[00:08:08.000 --> 00:08:11.000]  是出口傷人
[00:08:11.000 --> 00:08:14.000]  這個懶得說,先搞一下
[00:08:14.000 --> 00:08:18.000]  就是嘴巴不收,只是傷人要害
[00:08:18.000 --> 00:08:22.000]  「大英姐妹,我們有沒有做過出口傷人的事?」
[00:08:22.000 --> 00:08:25.000]  「整天」,很誠實
[00:08:25.000 --> 00:08:29.000]  我們會否傷害了別人都不知道呢?
[00:08:29.000 --> 00:08:34.000]  我們可以跟上司或者同事說話,很客氣的
[00:08:34.000 --> 00:08:38.000]  你回公司不會很兇地對上司
[00:08:38.000 --> 00:08:42.000]  但你對自己的家人,或者對最熟的朋友
[00:08:42.000 --> 00:08:46.000]  你會否呼呼喝喝,或者態度一般般呢?
[00:08:46.000 --> 00:08:50.000]  要知道我們說了的話,是收不回來的
[00:08:50.000 --> 00:08:53.000]  所以我們更加要小心說話
[00:08:53.000 --> 00:08:57.000]  千萬不要隨便出口傷人
[00:08:57.000 --> 00:09:01.000]  至於慢慢地動腦,也不難理解
[00:09:01.000 --> 00:09:07.000]  就是很輕易地發怒,或者發脾氣
[00:09:07.000 --> 00:09:10.000]  不知道大家有沒有試過發怒?
[00:09:10.000 --> 00:09:12.000]  「整天」,是呀
[00:09:12.000 --> 00:09:16.000]  相信我們大家都有試過
[00:09:16.000 --> 00:09:19.000]  我記得很多年前
[00:09:19.000 --> 00:09:23.000]  很多年前我爸爸去世之後,很多事情要處理
[00:09:23.000 --> 00:09:26.000]  其中一件事就是想取消他的電話
[00:09:26.000 --> 00:09:30.000]  於是我就打去電訊公司
[00:09:30.000 --> 00:09:33.000]  說明了,因為我爸爸去世了
[00:09:33.000 --> 00:09:36.000]  所以想取消他的電話
[00:09:36.000 --> 00:09:39.000]  我不知道那位職員是否只聽到
[00:09:39.000 --> 00:09:42.000]  「我想取消他的電話」這幾個字
[00:09:42.000 --> 00:09:44.000]  於是他就說
[00:09:44.000 --> 00:09:48.000]  「那叫你爸爸直接打電話來取消他的電話」
[00:09:48.000 --> 00:09:52.000]  要他本人才可以取消電話
[00:09:52.000 --> 00:09:55.000]  其他人是不可以代他取消電話的
[00:09:55.000 --> 00:09:57.000]  取消了很多次
[00:09:57.000 --> 00:10:01.000]  當時我很傷心,也很煩惱
[00:10:01.000 --> 00:10:03.000]  做這些事情
[00:10:03.000 --> 00:10:07.000]  我那一刻,大家想像到我生氣得噴火
[00:10:07.000 --> 00:10:08.000]  我就回應他
[00:10:08.000 --> 00:10:11.000]  「我不是說了,我爸爸去世了」
[00:10:11.000 --> 00:10:15.000]  「我怎叫他打電話給你取消電話」
[00:10:15.000 --> 00:10:18.000]  「我也很想他打電話給你」
[00:10:18.000 --> 00:10:21.000]  「不如你不要跟我說話」
[00:10:21.000 --> 00:10:23.000]  「你叫經理來聽電話」
[00:10:23.000 --> 00:10:26.000]  當時的態度語氣也不是很好
[00:10:26.000 --> 00:10:28.000]  因為實在太生氣了
[00:10:28.000 --> 00:10:31.000]  原來人在生氣的時候
[00:10:31.000 --> 00:10:35.000]  最不能控制自己的情緒
[00:10:35.000 --> 00:10:39.000]  我們會說一些不應該說的話
[00:10:39.000 --> 00:10:42.000]  或者做一些不應該做的事
[00:10:42.000 --> 00:10:46.000]  但是人的怒氣不能夠實現神的意義
[00:10:46.000 --> 00:10:48.000]  即使我們多麼合理
[00:10:48.000 --> 00:10:51.000]  我們覺得自己做得多麼對
[00:10:51.000 --> 00:10:55.000]  其實我們也不應該亂向別人生氣
[00:10:55.000 --> 00:10:58.000]  這裡不是說人不可以生氣
[00:10:58.000 --> 00:11:03.000]  而是人的憤怒是有違上帝所要求的公義
[00:11:03.000 --> 00:11:05.000]  上帝所要求的公義
[00:11:05.000 --> 00:11:10.000]  不是透過人的憤怒可以達到
[00:11:10.000 --> 00:11:14.000]  相反,有時候我們急躁地發怒、發脾氣
[00:11:14.000 --> 00:11:16.000]  反應過分了
[00:11:16.000 --> 00:11:20.000]  往往會成事不足,敗事有餘
[00:11:20.000 --> 00:11:22.000]  因此好事變成壞事
[00:11:22.000 --> 00:11:24.000]  小事變成大事
[00:11:24.000 --> 00:11:29.000]  讓我們聽完別人說話的時候
[00:11:29.000 --> 00:11:31.000]  是否太快回應
[00:11:31.000 --> 00:11:34.000]  太輕易地發怒
[00:11:34.000 --> 00:11:37.000]  我們有時候為免錯怪別人
[00:11:37.000 --> 00:11:41.000]  我們最好是好好控制自己的怒氣
[00:11:41.000 --> 00:11:43.000]  心裡數五秒
[00:11:43.000 --> 00:11:45.000]  冷靜一點
[00:11:45.000 --> 00:11:47.000]  先聽了,了解了
[00:11:47.000 --> 00:11:49.000]  然後才好好地回應
[00:11:49.000 --> 00:11:52.000]  所以在第21節
[00:11:52.000 --> 00:11:54.000]  馬國提醒信徒
[00:11:54.000 --> 00:11:58.000]  如果要達成上帝所要求的公義
[00:11:58.000 --> 00:12:00.000]  要做到兩個行動
[00:12:00.000 --> 00:12:02.000]  第一,在消極方面
[00:12:02.000 --> 00:12:05.000]  要除去一些生活上的行為
[00:12:05.000 --> 00:12:07.000]  這裡說到污穢
[00:12:07.000 --> 00:12:12.000]  污穢是有污穢、貪婪和道德上的不潔
[00:12:12.000 --> 00:12:15.000]  它又有累積的惡毒
[00:12:15.000 --> 00:12:18.000]  加上累積的惡毒這兩個字一起用
[00:12:18.000 --> 00:12:23.000]  其實是有罪惡和惡意的含義
[00:12:23.000 --> 00:12:25.000]  馬國指出
[00:12:25.000 --> 00:12:29.000]  基督徒不僅要撇除我們的怒氣
[00:12:29.000 --> 00:12:34.000]  還要我們離開一些罪惡或者邪惡的念頭
[00:12:34.000 --> 00:12:36.000]  而在積極方面
[00:12:36.000 --> 00:12:42.000]  信徒應該以謙卑、溫柔的態度去領受神的道
[00:12:42.000 --> 00:12:46.000]  讓神的道可以在我們心裡紮根
[00:12:46.000 --> 00:12:48.000]  能夠可以茁壯成長
[00:12:48.000 --> 00:12:52.000]  就能夠培養出好的品格
[00:12:52.000 --> 00:12:54.000]  還有公義的行為
[00:12:54.000 --> 00:12:58.000]  頂姐妹,我們準備好去行道了嗎?
[00:12:58.000 --> 00:13:02.000]  想一想
[00:13:02.000 --> 00:13:05.000]  神在這一刻會不會提醒我們
[00:13:05.000 --> 00:13:07.000]  有什麼需要改變的地方呢?
[00:13:07.000 --> 00:13:10.000]  會不會是我們在人際上、工作上
[00:13:10.000 --> 00:13:12.000]  或者在說話上呢?
[00:13:12.000 --> 00:13:15.000]  求神賜給我們更新的力量
[00:13:15.000 --> 00:13:17.000]  預備好去行道
[00:13:17.000 --> 00:13:20.000]  預備好去行道之後
[00:13:20.000 --> 00:13:24.000]  我們更加要注重的是心態方面的調整
[00:13:24.000 --> 00:13:29.000]  我們一起去讀一章22至25節
[00:13:29.000 --> 00:13:32.000]  「但是你們要作行道的人
[00:13:32.000 --> 00:13:34.000]  不要只作聽道的人
[00:13:34.000 --> 00:13:36.000]  自己欺騙自己
[00:13:36.000 --> 00:13:39.000]  因為只聽道而不行道的
[00:13:39.000 --> 00:13:44.000]  就像人對著鏡子觀看自己本來的面目
[00:13:44.000 --> 00:13:46.000]  恕事後就離開
[00:13:46.000 --> 00:13:50.000]  鴨剋忘了自己的相貌如何
[00:13:50.000 --> 00:13:55.000]  有察看那完美使人自由的律法
[00:13:55.000 --> 00:13:59.000]  他不是聽了就忘
[00:13:59.000 --> 00:14:01.000]  而是切實行出來
[00:14:01.000 --> 00:14:06.000]  這樣的人在所行的事上必然蒙福」
[00:14:06.000 --> 00:14:09.000]  接著說到行道的心態
[00:14:09.000 --> 00:14:12.000]  要聽道,行道,不要自欺
[00:14:12.000 --> 00:14:15.000]  在22節,雅各說到
[00:14:15.000 --> 00:14:17.000]  我們要做一個行道的人
[00:14:17.000 --> 00:14:20.000]  不要做一個只聽道的人
[00:14:20.000 --> 00:14:23.000]  行道在此其實是指
[00:14:23.000 --> 00:14:27.000]  你不斷持續遵守神的教導
[00:14:27.000 --> 00:14:32.000]  然後能夠將神的話語應用在實際生活中
[00:14:32.000 --> 00:14:37.000]  而聽道的目的就是希望我們能夠行道
[00:14:37.000 --> 00:14:41.000]  聽完道又能夠實踐、應用這樣的信仰
[00:14:41.000 --> 00:14:44.000]  才能改變我們的生命
[00:14:44.000 --> 00:14:51.000]  雅各用了鏡子這個例子進一步解釋他的說法
[00:14:51.000 --> 00:14:57.000]  在當時的時代,鏡子是用黃銅和石合金造成的
[00:14:57.000 --> 00:15:02.000]  就像古裝劇一樣,黃黃的、朦朦朧朧的
[00:15:02.000 --> 00:15:08.000]  但它又能夠清楚反映自己容貌的用具
[00:15:08.000 --> 00:15:12.000]  當然,鏡子沒有我們現在用的那麼清楚
[00:15:12.000 --> 00:15:14.000]  但也能夠看到樣貌
[00:15:14.000 --> 00:15:17.000]  大家有沒有照鏡子的習慣?
[00:15:17.000 --> 00:15:23.000]  大家一大早出門,梳洗時也會照鏡子
[00:15:23.000 --> 00:15:27.000]  甚至有些姐妹或弟兄也有
[00:15:27.000 --> 00:15:30.000]  隨身有一塊鏡子照照
[00:15:30.000 --> 00:15:33.000]  不是吧?也有的
[00:15:33.000 --> 00:15:36.000]  買一塊鏡子,也不錯的
[00:15:36.000 --> 00:15:44.000]  我記得好幾年前,我們的辦公室搬到隔壁的工業大廈
[00:15:44.000 --> 00:15:46.000]  不知道大家有沒有來過
[00:15:46.000 --> 00:15:50.000]  有一件事,我不是很習慣,到現在也不是很習慣
[00:15:50.000 --> 00:15:54.000]  那部升降機是沒有鏡子的
[00:15:54.000 --> 00:16:03.000]  那時你在欣福搭升降機,你一進去時,有些鏡子在
[00:16:03.000 --> 00:16:07.000]  一關門就有一塊鏡子照照
[00:16:07.000 --> 00:16:10.000]  我們去崇拜的時候
[00:16:10.000 --> 00:16:15.000]  通常會借最後的機會照一照自己
[00:16:15.000 --> 00:16:18.000]  例如衣服有沒有弄出來
[00:16:18.000 --> 00:16:20.000]  或是頭髮有沒有亂
[00:16:20.000 --> 00:16:22.000]  或是樣貌會不會太差
[00:16:22.000 --> 00:16:24.000]  不過這件事是不能修改的
[00:16:24.000 --> 00:16:29.000]  鏡子可以讓我們看清楚自己外表而用
[00:16:29.000 --> 00:16:33.000]  可以這樣說,如果不是因為有鏡子之類的物件
[00:16:33.000 --> 00:16:37.000]  我們根本沒有辦法去看清楚自己
[00:16:37.000 --> 00:16:41.000]  其實人的本質就是看不到自己
[00:16:41.000 --> 00:16:46.000]  但是神的道就是要照出我們的本相
[00:16:46.000 --> 00:16:50.000]  為了要我們可以看到自己,認識自己
[00:16:50.000 --> 00:16:56.000]  能夠反映自己的內心,能夠整理到自己
[00:16:56.000 --> 00:17:00.000]  但是當人照完鏡子後,他覺得不妥
[00:17:00.000 --> 00:17:04.000]  又覺得不用理會他,又不會整理
[00:17:04.000 --> 00:17:09.000]  又或者看完之後,沒所謂,還是照過
[00:17:09.000 --> 00:17:14.000]  就像亞覺所形容那些只聽不去行道的人一樣
[00:17:14.000 --> 00:17:17.000]  聽了就算了,不去行道
[00:17:17.000 --> 00:17:19.000]  這樣就等於自欺
[00:17:19.000 --> 00:17:25.000]  自欺其實是有推算錯誤,或者誤導自己的意思
[00:17:25.000 --> 00:17:31.000]  弟兄姊妹,其實我們在信仰上是很有可能
[00:17:31.000 --> 00:17:36.000]  很容易落入一個自欺的狀況裏面
[00:17:36.000 --> 00:17:40.000]  例如我們聽到聖經說不要貪生,不要驕傲
[00:17:40.000 --> 00:17:43.000]  或者不要論斷人類的罪
[00:17:43.000 --> 00:17:46.000]  我們會不會給自己藉口
[00:17:46.000 --> 00:17:49.000]  或者合理化自己做了這些罪
[00:17:49.000 --> 00:17:52.000]  那個人都做了,有什麼所謂
[00:17:52.000 --> 00:17:55.000]  又或者我們原諒自己
[00:17:55.000 --> 00:17:58.000]  因為神最後都會原諒我的
[00:17:58.000 --> 00:18:02.000]  覺得沒所謂的,來欺騙自己
[00:18:02.000 --> 00:18:06.000]  又或者我們可能回到教會很久了
[00:18:06.000 --> 00:18:10.000]  有一段時間,我們都知道很多聖經的知識
[00:18:10.000 --> 00:18:14.000]  要愛神,愛人,又要傳福音
[00:18:14.000 --> 00:18:17.000]  我們會不會誤以為
[00:18:17.000 --> 00:18:21.000]  我們的屬靈生命已經去到某個程度
[00:18:21.000 --> 00:18:24.000]  我們知道當做了
[00:18:24.000 --> 00:18:27.000]  知道當做了,其實生命一點改變
[00:18:27.000 --> 00:18:31.000]  一點行動都沒有,來欺騙自己
[00:18:31.000 --> 00:18:33.000]  我們要問自己
[00:18:33.000 --> 00:18:38.000]  究竟神在我們的生命裏面有多重要
[00:18:38.000 --> 00:18:42.000]  如果我們的心裏根本沒有神
[00:18:42.000 --> 00:18:45.000]  但是又裝作好像有這樣
[00:18:45.000 --> 00:18:48.000]  這個才是最大的自欺
[00:18:48.000 --> 00:18:51.000]  就是連自己都欺騙
[00:18:51.000 --> 00:18:54.000]  亞各教我們如何不要落入自欺
[00:18:54.000 --> 00:18:59.000]  首先要查看完美私人自由的律法
[00:18:59.000 --> 00:19:01.000]  所謂完美的律法
[00:19:01.000 --> 00:19:04.000]  其實和道都是很相似的
[00:19:04.000 --> 00:19:07.000]  就是提供一個具體的生活指南
[00:19:07.000 --> 00:19:11.000]  我們簡單來說,可以說是神的旨意
[00:19:11.000 --> 00:19:13.000]  或者是耶穌的教訓
[00:19:13.000 --> 00:19:15.000]  亞各提醒我們
[00:19:15.000 --> 00:19:19.000]  一定要無時無刻地跟著神的旨意去做
[00:19:19.000 --> 00:19:21.000]  不是間不止去做
[00:19:21.000 --> 00:19:23.000]  而是經常都要去做
[00:19:23.000 --> 00:19:25.000]  而且不是聽完就算
[00:19:25.000 --> 00:19:27.000]  聽完就忘記
[00:19:27.000 --> 00:19:31.000]  而是要將神的旨意記在心裏
[00:19:31.000 --> 00:19:34.000]  而且會切實地走出來
[00:19:34.000 --> 00:19:38.000]  能夠把握時機去及時行動
[00:19:38.000 --> 00:19:41.000]  頂姐妹,在我們的人生裏面
[00:19:41.000 --> 00:19:46.000]  我們有沒有曾經錯失過很多可以及時行動的機會
[00:19:46.000 --> 00:19:49.000]  今天聖靈可能積著神的道
[00:19:49.000 --> 00:19:51.000]  感動我們
[00:19:51.000 --> 00:19:54.000]  要悔改,不要再犯罪
[00:19:54.000 --> 00:19:57.000]  要面對自己生命裏面的幽暗面
[00:19:57.000 --> 00:20:00.000]  或者要我們回到教會
[00:20:00.000 --> 00:20:02.000]  回到神的身邊
[00:20:02.000 --> 00:20:06.000]  要我們傳福音給未信的親友朋友聽
[00:20:06.000 --> 00:20:08.000]  要我們去參與侍奉
[00:20:08.000 --> 00:20:11.000]  或者要我們去愛身邊的人
[00:20:11.000 --> 00:20:15.000]  要我們去饒恕,得罪我們的人
[00:20:15.000 --> 00:20:19.000]  如果我們不是第一時間去回應的話
[00:20:19.000 --> 00:20:21.000]  我們打算等幾天
[00:20:21.000 --> 00:20:24.000]  等下星期
[00:20:24.000 --> 00:20:28.000]  這些感動其實就會慢慢地消失
[00:20:28.000 --> 00:20:32.000]  我們能夠做到的機會幾乎等於零
[00:20:32.000 --> 00:20:33.000]  在這一刻
[00:20:33.000 --> 00:20:37.000]  不知道神在我們心裏有什麼感動提醒呢?
[00:20:37.000 --> 00:20:39.000]  亞覺說
[00:20:39.000 --> 00:20:42.000]  能夠聽道又行道的人
[00:20:42.000 --> 00:20:45.000]  在他所行的事上必然蒙福
[00:20:45.000 --> 00:20:47.000]  意思是他所做的事
[00:20:47.000 --> 00:20:50.000]  一定可以在神那裏得到祝福
[00:20:50.000 --> 00:20:53.000]  而且這個祝福更加超出他所想所求
[00:20:53.000 --> 00:20:57.000]  今天我們願意認真地面對自己
[00:20:57.000 --> 00:21:01.000]  願意成為一個聽道又實踐主導的人
[00:21:01.000 --> 00:21:05.000]  心態調整之後
[00:21:05.000 --> 00:21:08.000]  我們更加要注重如何去實踐
[00:21:08.000 --> 00:21:12.000]  我們一起讀26至27節
[00:21:12.000 --> 00:21:15.000]  若有人自以為虔誠
[00:21:15.000 --> 00:21:18.000]  卻立不住自己的舌頭
[00:21:18.000 --> 00:21:20.000]  反欺控自己的心
[00:21:20.000 --> 00:21:23.000]  這人的虔誠是徒然的
[00:21:23.000 --> 00:21:26.000]  在神我們的父面前
[00:21:26.000 --> 00:21:29.000]  清潔沒有顛簸的虔誠
[00:21:29.000 --> 00:21:33.000]  就是看顧在患難中的孤兒寡婦
[00:21:33.000 --> 00:21:35.000]  並且保守自己
[00:21:35.000 --> 00:21:37.000]  不沾染世俗
[00:21:37.000 --> 00:21:40.000]  最後我們行道的實踐
[00:21:40.000 --> 00:21:42.000]  就是能夠說能夠做
[00:21:42.000 --> 00:21:44.000]  就是真正的虔誠
[00:21:44.000 --> 00:21:46.000]  亞覺指出真正的虔誠
[00:21:46.000 --> 00:21:49.000]  是能夠說得出做得到
[00:21:49.000 --> 00:21:52.000]  能夠將信仰實踐在生活裏
[00:21:52.000 --> 00:21:54.000]  虔誠這個字在這裏
[00:21:54.000 --> 00:21:57.000]  其實可以解釋為對神的敬畏
[00:21:57.000 --> 00:22:00.000]  或者我們有時候也會翻譯成
[00:22:00.000 --> 00:22:03.000]  宗教性的意思
[00:22:03.000 --> 00:22:08.000]  不知道大家覺得一個虔誠的基督徒是怎樣的呢?
[00:22:08.000 --> 00:22:12.000]  我記得我小時候上過教會
[00:22:12.000 --> 00:22:14.000]  很久之前
[00:22:14.000 --> 00:22:21.000]  當時我們通常認為一個虔誠的基督徒是怎樣的呢?
[00:22:21.000 --> 00:22:23.000]  在外表打扮方面
[00:22:23.000 --> 00:22:26.000]  是比較樸素平實的
[00:22:26.000 --> 00:22:29.000]  雖然說一句是有點老土
[00:22:29.000 --> 00:22:33.000]  在言行方面是很正經和嚴肅的
[00:22:33.000 --> 00:22:35.000]  又不好說了
[00:22:35.000 --> 00:22:38.000]  就是比較悶蛋和離地
[00:22:38.000 --> 00:22:42.000]  在生活方面對自己有很嚴格的要求
[00:22:42.000 --> 00:22:45.000]  例如不可以聽流行曲
[00:22:45.000 --> 00:22:47.000]  不可以看戲
[00:22:47.000 --> 00:22:49.000]  不可以唱卡拉OK
[00:22:49.000 --> 00:22:51.000]  有沒有經歷過?
[00:22:51.000 --> 00:22:54.000]  有些人也會這樣
[00:22:54.000 --> 00:22:57.000]  我覺得是不食人間煙火的
[00:22:57.000 --> 00:23:00.000]  經常會回教會
[00:23:00.000 --> 00:23:03.000]  有時候會有很多聖經
[00:23:03.000 --> 00:23:07.000]  要祈禱和很熱心的侍奉
[00:23:07.000 --> 00:23:10.000]  所以我覺得我自己
[00:23:10.000 --> 00:23:14.000]  應該不是一個很虔誠的基督徒
[00:23:14.000 --> 00:23:18.000]  但是雅各對於虔誠其實不是這樣理解的
[00:23:18.000 --> 00:23:22.000]  他不是著重於基督徒在教會裏面是怎樣的
[00:23:22.000 --> 00:23:26.000]  或者他做了甚麼宗教的行為
[00:23:26.000 --> 00:23:30.000]  他認為真實的虔誠取決於基督徒
[00:23:30.000 --> 00:23:33.000]  他有沒有將他的信心實踐
[00:23:33.000 --> 00:23:36.000]  或者延伸到他現實的生活裏面
