
[00:00:00.000 --> 00:00:06.140]  我哋畀啲掌聲我哋嘅天父
[00:04:22.140 --> 00:04:23.680]  這城名叫拿撒勒
[00:04:23.680 --> 00:04:25.720]  到一個童女那裡
[00:04:25.720 --> 00:04:29.320]  是已經許配大衛的一個人
[00:04:29.320 --> 00:04:30.840]  名叫約瑟
[00:04:30.840 --> 00:04:33.140]  童女的名字叫瑪麗亞
[00:04:33.140 --> 00:04:35.460]  大家好熟嘅一個經文
[00:04:35.460 --> 00:04:38.780]  經文一開始就提到到了第六個月
[00:04:38.780 --> 00:04:42.120]  呢個係指施洗約翰嘅母親伊麗莎白
[00:04:42.120 --> 00:04:44.420]  佢懷孕之後第六個月
[00:04:44.420 --> 00:04:45.700]  咁天使呢
[00:04:45.700 --> 00:04:51.320]  加伯列呢就前往加利利呢一個拿撒勒城嗰度呢就向
[00:04:51.580 --> 00:04:52.860]  邊個報喜呀
[00:04:52.860 --> 00:04:54.400]  瑪麗亞
[00:04:54.400 --> 00:05:00.020]  咁呢個經文呢就係向瑪麗亞報喜嘅經文啦其實好明顯就係同之前
[00:05:00.020 --> 00:05:03.620]  撒加利亞報喜嘅係互相平衡咗
[00:05:03.620 --> 00:05:08.740]  咁首先兩個報喜嘅訊息呢都係由邊個負責㗎
[00:05:08.740 --> 00:05:12.060]  邊個負責㗎
[00:05:12.060 --> 00:05:13.860]  天使加伯列去負責
[00:05:13.860 --> 00:05:17.180]  其次呢就係呢兩個訊息呢
[00:05:17.440 --> 00:05:22.060]  都係呢喺人眼中捍衛不可能懷孕嘅
[00:05:22.060 --> 00:05:23.840]  喜訊嚟嘅
[00:05:23.840 --> 00:05:26.660]  咁不過兩者明顯有啲差異啦
[00:05:26.660 --> 00:05:29.980]  對撒加利亞嚟講呢呢個絕大
[00:05:29.980 --> 00:05:31.780]  即係絕對
[00:05:31.780 --> 00:05:38.180]  係一個大喜嘅訊息呀因為呢嗰那素來稱為不生育的
[00:05:38.180 --> 00:05:41.500]  竟然能夠呢係蒙恩呀產子
[00:05:41.500 --> 00:05:45.080]  但係對於瑪麗亞嚟講佢係點樣呀
[00:05:45.080 --> 00:05:46.620]  你估佢
[00:05:46.880 --> 00:05:48.920]  覺得呢個係佢嘅喜訊啦
[00:05:48.920 --> 00:05:52.000]  稍後呢我哋會知道㗎啦睇佢嘅反應就
[00:05:52.000 --> 00:05:54.040]  不過我哋再睇一睇
[00:05:54.040 --> 00:05:57.620]  瑪麗亞嘅背景瑪麗亞居住喺邊度呀
[00:05:57.620 --> 00:06:03.260]  居住喺加利利境內嘅拿撒勒一個名不經傳
[00:06:03.260 --> 00:06:06.580]  以農務為主嘅小鎮
[00:06:06.580 --> 00:06:09.400]  佢呢
[00:06:09.400 --> 00:06:11.460]  係以乜嘢呀
[00:06:11.460 --> 00:06:14.780]  即係其實可以稱呼佢為小龍女呀其實
[00:06:16.060 --> 00:06:22.200]  因為佢以農務為生咁樣呀耕種呀其實我都係耕種出身嘅我都係小龍女呀
[00:06:22.200 --> 00:06:23.220]  事實上呢
[00:06:23.220 --> 00:06:25.780]  經文呢記載佢係同女呀
[00:06:25.780 --> 00:06:29.380]  已經呢係許配大為家嘅一個人
[00:06:29.380 --> 00:06:33.720]  當時嘅婚嫁習俗大家知唔知到係點樣㗎
[00:06:33.720 --> 00:06:38.580]  女孩子呀至少要12歲先可以結婚
[00:06:38.580 --> 00:06:40.900]  12歲先可以結婚呢
[00:06:40.900 --> 00:06:44.740]  其實聖經就冇講到瑪麗亞係幾多歲
[00:06:45.500 --> 00:06:49.340]  估計呢佢一個係相當之年輕嘅少女
[00:06:49.340 --> 00:06:53.440]  猶太人嘅婚姻呢通常係點樣㗎
[00:06:53.440 --> 00:06:57.020]  係一年前呢就進行一個訂婚
[00:06:57.020 --> 00:06:58.560]  一年後呢就點呀
[00:06:58.560 --> 00:07:00.860]  雙方呢就舉行婚禮
[00:07:00.860 --> 00:07:02.140]  瑪麗亞
[00:07:02.140 --> 00:07:04.960]  即係嫁娶嘅對象係邊個呀
[00:07:04.960 --> 00:07:07.260]  一個木匠
[00:07:07.260 --> 00:07:08.800]  佢叫約瑟
[00:07:08.800 --> 00:07:13.160]  從木匠同小龍女呢個配搭大家覺得點呀
[00:07:13.160 --> 00:07:14.440]  竹門
[00:07:14.440 --> 00:07:15.200]  對竹門
[00:07:15.720 --> 00:07:16.720]  即係我同我老公講
[00:07:16.720 --> 00:07:19.040]  一樣咁窮呀
[00:07:19.040 --> 00:07:22.120]  雙方都係一個平凡嘅家庭
[00:07:22.120 --> 00:07:23.120]  出身嘅
[00:07:23.120 --> 00:07:24.400]  基層家庭
[00:07:24.400 --> 00:07:27.220]  而將會組織另一個乜嘢嘅家庭呀
[00:07:27.220 --> 00:07:28.260]  都係平凡
[00:07:28.260 --> 00:07:29.780]  同埋基層嘅家庭呀
[00:07:29.780 --> 00:07:35.160]  咁所以呢喺呢度睇嚟呢其實瑪麗亞似乎就係各方面都係
[00:07:35.160 --> 00:07:41.820]  一無是處啦唔係好顯眼啦無論佢嘅背景啦身世啦佢將來嘅生活啦
[00:07:41.820 --> 00:07:44.640]  都會係點樣呀平平無奇
[00:07:45.400 --> 00:07:50.000]  但係點解上帝會揀佢嘅呢大家有冇諗過呀稍後再講下
[00:07:50.000 --> 00:07:56.160]  但係呢並唔係每一個姐妹都能夠成為母親嘅夫照
[00:07:56.160 --> 00:08:00.000]  呢段經文其實對我哋嚟講有咩關係呢咁樣
[00:08:00.000 --> 00:08:05.360]  咁原來呢段經文我諗到呢度嘅時候呢我曾經睇過一篇文章
[00:08:05.360 --> 00:08:08.700]  今日基督教裏面呢睇過一篇文章佢話呢
[00:08:08.700 --> 00:08:12.540]  母親並非係女性最高嘅夫照
[00:08:13.300 --> 00:08:16.880]  佢呢度提到呢佢話母親係好值得我哋去尊敬嘅
[00:08:16.880 --> 00:08:23.540]  但係呢成為耶穌嘅門徒先係每位女性最首要嘅聖經使命喎
[00:08:23.540 --> 00:08:30.460]  即係話呢從耶穌嘅榜樣嚟到睇啦我哋學到嘅無論係我哋嘅婚姻狀況
[00:08:30.460 --> 00:08:32.500]  無論我哋係咪父母嘅身份
[00:08:32.500 --> 00:08:36.860]  原來任何人最高嘅夫照係乜嘢呀
[00:08:36.860 --> 00:08:38.900]  跟隨耶穌
[00:08:40.440 --> 00:08:45.300]  而耶穌嘅門徒最高嘅夫照並唔係生兒育女但係都要生嘅
[00:08:45.300 --> 00:08:50.940]  咁呢就唔係全部都係生兒育女但係兩者都可以重疊嘅有啲又係媽媽
[00:08:50.940 --> 00:08:57.340]  有啲就係門徒裏面即係教會裏面嘅領導啦或者係一啲教會裏面嘅即係組長
[00:08:57.340 --> 00:09:00.160]  而門徒培育
[00:09:00.160 --> 00:09:06.560]  即係而去培育一啲門徒呢唔單止唔僅僅呢就喺屋企裏面
[00:09:06.560 --> 00:09:07.580]  其實
[00:09:07.840 --> 00:09:13.480]  遠至呢其實係要建立教會啦幫教會呢你行呢作為基督
[00:09:13.480 --> 00:09:15.020]  身體嘅夫照
[00:09:15.020 --> 00:09:21.920]  咁的確呢結婚生仔呢其實有仔女嘅基督徒呢的確就係被呼召去
[00:09:21.920 --> 00:09:27.040]  好好咁樣去照顧自己嘅屋企啦妥善去處理自己嘅家庭
[00:09:27.040 --> 00:09:28.840]  做媽媽辛苦呀
[00:09:28.840 --> 00:09:31.900]  有冇人係做媽媽唔使交水電會
[00:09:31.900 --> 00:09:34.480]  咁呢個就係老公做得好啦
[00:09:34.480 --> 00:09:36.520]  咁呢就
[00:09:37.280 --> 00:09:41.380]  有好多嘢要去做啦但係呢一行工作呢並唔係
[00:09:41.380 --> 00:09:44.720]  基督徒尤其係女性首要嘅夫照喎
[00:09:44.720 --> 00:09:51.360]  而呢一個呢其實係畀我哋去實踐呀一個終極嘅夫照嘅一個部分嘅啫
[00:09:51.360 --> 00:09:57.260]  即係話呢我哋嘅終極夫照呢其實係跟隨耶穌而你成為母親呢你就係
[00:09:57.260 --> 00:09:58.800]  跟隨耶穌
[00:09:58.800 --> 00:10:02.880]  之餘呢就係另外一個部分就係教養孩童咁樣啦
[00:10:03.920 --> 00:10:10.060]  咁或者唔係每一個姊妹都能夠成為育身母親嘅夫照
[00:10:10.060 --> 00:10:12.880]  不過喺上帝嘅心意裏邊
[00:10:12.880 --> 00:10:16.720]  喺教會嘅關係嘅裏邊呢能夠成為
[00:10:16.720 --> 00:10:23.120]  即係屬靈母親嘅夫照呢我相信在座呢即係都有好多係屬靈嘅
[00:10:23.120 --> 00:10:23.880]  母親
[00:10:23.880 --> 00:10:28.480]  所以上帝都向我哋夫照能夠呢成為屬靈嘅母親
[00:10:29.000 --> 00:10:35.400]  喺我舞會實習嘅時候呢我聽到一個宣教士嘅生命故事佢叫
[00:10:35.400 --> 00:10:37.200]  何以思
[00:10:37.200 --> 00:10:40.260]  佢1913年嘅時候19歲
[00:10:40.260 --> 00:10:46.660]  當佢係妙齡少女嘅時候佢就隻身嚟到中國廣東南海嗰度呢
[00:10:46.660 --> 00:10:49.740]  佢冇大型嘅差會嘅支持
[00:10:49.740 --> 00:10:56.140]  但係佢係有憑住佢媽媽啦佢親戚朋友啦嘅捐助啦同埋佢個人
[00:10:56.400 --> 00:11:01.260]  嘅信心佢就喺當地呢建立咗希伯倫會
[00:11:01.260 --> 00:11:05.620]  除咗建立教會之外呢佢仲開辦咗孤兒院啦
[00:11:05.620 --> 00:11:06.900]  仲有小學
[00:11:06.900 --> 00:11:08.440]  仲有呢女書院
[00:11:08.440 --> 00:11:09.720]  仲更加呢
[00:11:09.720 --> 00:11:13.300]  幫當地嘅婦女呢透過勞動呀
[00:11:13.300 --> 00:11:14.320]  自食其力
[00:11:14.320 --> 00:11:17.900]  嚟到呢係生活啦同埋呢並且呢
[00:11:17.900 --> 00:11:20.460]  係將福音呢傳畀佢哋喎
[00:11:22.000 --> 00:11:27.640]  當喺抗日戰爭嘅時候同埋好多次水災嘅時間佢都拒絕
[00:11:27.640 --> 00:11:32.240]  撤離中國繼續留守照顧難民兒童
[00:11:32.240 --> 00:11:39.400]  後嚟呢希伯倫嗰啲孩子各散東西啦但係呢當佢哋聚首一堂嘅時候
[00:11:39.400 --> 00:11:41.460]  都會細說一句說話
[00:11:41.460 --> 00:11:43.000]  就係冇咗何姑婆
[00:11:43.000 --> 00:11:45.040]  就冇我哋今日啦
[00:11:45.040 --> 00:11:50.160]  何以思宣教士呢佢一生呢都係冇結婚嘅
[00:11:51.960 --> 00:11:53.500]  佢欣著基督嘅熱愛
[00:11:53.500 --> 00:11:57.600]  欣著對基督嘅熱愛佢喺廣東同香港呢都
[00:11:57.600 --> 00:11:58.880]  即係培育咗
[00:11:58.880 --> 00:12:01.940]  無數嘅孤兒同埋呢信徒
[00:12:01.940 --> 00:12:03.740]  其中一個孤兒呢
[00:12:03.740 --> 00:12:06.300]  其實大家應該都聽過
[00:12:06.300 --> 00:12:07.580]  佢個名嘅
[00:12:07.580 --> 00:12:14.240]  就係呢忠臣前院長李思敬博士個爸爸李飛吾牧師
[00:12:14.240 --> 00:12:19.600]  又或者呢我哋呢都係咁樣呀可以透過呢即係
[00:12:19.600 --> 00:12:21.140]  作為屬靈嘅母親
[00:12:21.400 --> 00:12:23.180]  可以喺教會當中
[00:12:23.180 --> 00:12:25.500]  去牧養唔同嘅
[00:12:25.500 --> 00:12:27.540]  孩子啦
[00:12:27.540 --> 00:12:32.140]  牧養唔單止係孩子嘅譬如成人團契啦或者其他團契你都可以呢
[00:12:32.140 --> 00:12:33.940]  作為屬靈嘅母親
[00:12:33.940 --> 00:12:37.020]  培育呢我哋屬靈嘅bb去成長
[00:12:37.020 --> 00:12:38.300]  呢個我相信
[00:12:38.300 --> 00:12:41.620]  都係喺呢一度上帝向每一個
[00:12:41.620 --> 00:12:44.180]  人所發出嘅呼召
[00:12:44.180 --> 00:12:48.780]  你能唔能夠成為一個屬靈嘅母親呢
[00:12:50.060 --> 00:12:55.440]  好第二點呢想同大家去分享呢就係專注為大嘅照明
[00:12:55.440 --> 00:12:58.260]  我哋一齊去讀下經文預備起
[00:12:58.260 --> 00:13:07.480]  主和你同在了
[00:13:07.480 --> 00:13:11.320]  瑪利亞因這話就很驚慌
[00:13:11.320 --> 00:13:14.380]  又反覆思想這樣問安
[00:13:14.380 --> 00:13:16.180]  是什麼意思
[00:13:16.180 --> 00:13:18.220]  天使對他說
[00:13:18.220 --> 00:13:19.500]  瑪利亞
[00:13:19.760 --> 00:13:20.540]  不要怕
[00:13:20.540 --> 00:13:24.120]  你在神面前已經蒙恩了
[00:13:24.120 --> 00:13:26.680]  你懷孕生子
[00:13:26.680 --> 00:13:30.000]  可以給他起名叫耶穌
[00:13:30.000 --> 00:13:31.800]  他要為大
[00:13:31.800 --> 00:13:35.120]  稱為至高者的兒子
[00:13:35.120 --> 00:13:37.420]  主神要把他
[00:13:37.420 --> 00:13:40.240]  做大位的位給他
[00:13:40.240 --> 00:13:43.060]  他要做亞國家的王
[00:13:43.060 --> 00:13:44.860]  直到永遠
[00:13:44.860 --> 00:13:47.920]  他的國也沒有窮盡
[00:13:48.180 --> 00:13:50.740]  瑪利亞對天使說
[00:13:50.740 --> 00:13:52.540]  我沒有出嫁
[00:13:52.540 --> 00:13:54.840]  怎麼有這事呢
[00:13:54.840 --> 00:13:56.640]  天使回答說
[00:13:56.640 --> 00:13:59.960]  聖靈要降臨到你身上
[00:13:59.960 --> 00:14:03.540]  至高者的能力要任避你
[00:14:03.540 --> 00:14:09.440]  因此所要生的聖者必稱為神的兒子
[00:14:09.440 --> 00:14:13.280]  況且你的親戚伊麗莎白
[00:14:13.280 --> 00:14:15.320]  在年老的時候
[00:14:15.320 --> 00:14:17.360]  也懷了男胎
[00:14:17.620 --> 00:14:21.200]  就是那素來稱為不生育的
[00:14:21.200 --> 00:14:24.280]  現在有人六個月了
[00:14:24.280 --> 00:14:26.840]  因為出於神的話
[00:14:26.840 --> 00:14:29.660]  沒有一句不大能力的
[00:14:29.660 --> 00:14:37.840]  情願照你的話成就在我身上
[00:14:37.840 --> 00:14:40.920]  天使就離開他去了
[00:14:41.940 --> 00:14:48.080]  當我們討論到原來母親的召命是離不開實踐追隨基督的時候
[00:14:48.080 --> 00:14:51.660]  我們應該就開始明白到
[00:14:51.660 --> 00:14:55.000]  為什麼上帝就會向瑪利亞發出
[00:14:55.000 --> 00:14:57.300]  這個母親的召命
[00:14:57.300 --> 00:15:02.680]  他說當天使向瑪利亞問安的時候他就稱她為
[00:15:02.680 --> 00:15:05.500]  蒙大恩的女子
[00:15:05.500 --> 00:15:10.860]  這並非指瑪利亞擁有與別不同的超然地位
[00:15:11.120 --> 00:15:15.720]  所以我們基督教也沒有需要向聖母代求和代禱
[00:15:15.720 --> 00:15:22.120]  而這個其實是指她蒙受上帝特別的挑選
[00:15:22.120 --> 00:15:23.660]  和眷顧
[00:15:23.660 --> 00:15:29.300]  所以才能夠成就自古以來的耳馬內利的應許
[00:15:29.300 --> 00:15:32.360]  就是你要懷孕生子
[00:15:32.360 --> 00:15:34.920]  可以給他起名叫耶穌
[00:15:34.920 --> 00:15:38.760]  我們可以知道耶穌這個名字
[00:15:39.020 --> 00:15:43.640]  其實他背後所代表的意思和召命一點也不簡單
[00:15:43.640 --> 00:15:52.580]  因為耶穌這個名字就是他要把自己的百姓從罪女拯救出來
[00:15:52.580 --> 00:15:54.640]  不單止是這樣
[00:15:54.640 --> 00:16:01.040]  瑪利亞也不是很明白其實天使叫他的時候稱呼耶穌
[00:16:01.040 --> 00:16:05.140]  很多非比尋常的身份例如他說他要為大
[00:16:05.140 --> 00:16:06.680]  那是什麼呢
[00:16:07.960 --> 00:16:12.580]  跟施洗約翰的載主面前
[00:16:12.580 --> 00:16:14.360]  將要為大就有點不同
[00:16:14.360 --> 00:16:22.540]  耶穌的為大其實在文化當中的用法是絕對性的
[00:16:22.540 --> 00:16:26.660]  絕對性的意思是什麼呢就是用在舊約當中
[00:16:26.660 --> 00:16:30.480]  用來描寫描述耶和華
[00:16:30.480 --> 00:16:33.560]  耶和華即是至高者的意思
[00:16:33.560 --> 00:16:37.140]  至高者在舊約裏面是上帝的稱號
[00:16:37.900 --> 00:16:43.780]  所以至高者的遺址肯定就是耶穌基督的身份和尊榮
[00:16:43.780 --> 00:16:49.680]  大衛的為和永恆的國度又是什麼呢
[00:16:49.680 --> 00:16:56.340]  其實這個不難想像其實就是一個上帝和大衛所納的永約
[00:16:56.340 --> 00:17:03.500]  所以清楚地指出其實耶穌就是猶太人期待已久的尼塞亞
[00:17:05.040 --> 00:17:09.900]  面對突然其來的呼召我相信瑪利亞除了對耶穌身份
[00:17:09.900 --> 00:17:11.700]  拗爆頭之外
[00:17:11.700 --> 00:17:15.800]  摸不著頭腦之外他其實也有些問號
[00:17:15.800 --> 00:17:17.580]  他也問了一句話
[00:17:17.580 --> 00:17:22.440]  他說我沒有出嫁怎麼會有這事呢
[00:17:22.440 --> 00:17:24.500]  他說其實
[00:17:24.500 --> 00:17:27.560]  就算之後天使再三去解釋
[00:17:27.560 --> 00:17:30.900]  不過似乎也是
[00:17:30.900 --> 00:17:31.920]  他也是
[00:17:32.180 --> 00:17:36.780]  不太明白不過稍後大家會看到他怎麼做
[00:17:36.780 --> 00:17:38.580]  這個經文
[00:17:38.580 --> 00:17:42.160]  是藉著撒加利亞聽到不辱
[00:17:42.160 --> 00:17:44.980]  太太懷孕這個事件
[00:17:44.980 --> 00:17:51.380]  然後瑪利亞聽到聖靈感恩這個事件其實也是一樣做了一個平衡的對比
[00:17:51.380 --> 00:17:54.700]  相對撒加利亞
[00:17:54.700 --> 00:17:56.500]  這個屬靈領袖
[00:17:56.500 --> 00:17:57.780]  其實
[00:17:57.780 --> 00:18:00.840]  瑪利亞就比較簡單一點
[00:18:01.100 --> 00:18:02.640]  因為撒加利亞都是猶豫
[00:18:02.640 --> 00:18:04.180]  猶豫不信
[00:18:04.180 --> 00:18:09.300]  瑪利亞是一個平民的小農女的小薯仔
[00:18:09.300 --> 00:18:10.320]  他反而
[00:18:10.320 --> 00:18:11.080]  直接
[00:18:11.080 --> 00:18:12.620]  簡單地說
[00:18:12.620 --> 00:18:15.180]  我是主的侍女
[00:18:15.180 --> 00:18:18.260]  情願照你的話成就在我身上
[00:18:18.260 --> 00:18:23.620]  馬上就說了這個任務交給我
[00:18:23.620 --> 00:18:24.900]  就是這樣
[00:18:24.900 --> 00:18:30.020]  他這個看似很簡單但是殊不簡單的一個回應
[00:18:30.280 --> 00:18:31.820]  這個其實都反映了
[00:18:31.820 --> 00:18:34.880]  瑪利亞是怎樣
[00:18:34.880 --> 00:18:36.160]  很忠心
[00:18:36.160 --> 00:18:37.440]  很良善
[00:18:37.440 --> 00:18:38.980]  而且很信服
[00:18:38.980 --> 00:18:44.100]  他被稱為侍女
[00:18:44.100 --> 00:18:48.720]  他在過程中沒有詳問短
[00:18:48.720 --> 00:18:53.580]  他毫不猶豫就已經執行了主人的命令
[00:18:53.580 --> 00:18:55.880]  他就說
[00:18:55.880 --> 00:18:58.180]  照你的意思
[00:18:58.700 --> 00:19:02.800]  其實這裏反映了他尊主為大的信心
[00:19:02.800 --> 00:19:05.360]  這裏其實都意味著
[00:19:05.360 --> 00:19:07.140]  未婚懷孕
[00:19:07.140 --> 00:19:12.520]  其實在當時都是一個比較艱難的時間
[00:19:12.520 --> 00:19:16.360]  因為會被人誤解
[00:19:16.360 --> 00:19:19.940]  會含冤莫白或者是你怎樣解釋
[00:19:19.940 --> 00:19:22.760]  都解釋不了百詞莫辯
[00:19:22.760 --> 00:19:25.320]  或者是會被人憂氣
[00:19:25.320 --> 00:19:26.860]  逐出家門
[00:19:27.120 --> 00:19:29.420]  甚至乎是世俗去歧視他
[00:19:29.420 --> 00:19:37.100]  有機會負上生命的代價因為可能在別人眼中認為他是犯了奸淫
[00:19:37.100 --> 00:19:38.380]  而懷孕
[00:19:38.380 --> 00:19:40.940]  所以我們
[00:19:40.940 --> 00:19:47.340]  在想他能夠接受這個任務會不會是因為瑪利亞
[00:19:47.340 --> 00:19:50.160]  是我們屬靈的偉人
[00:19:50.160 --> 00:19:52.200]  是不是他厲害一點
[00:19:52.200 --> 00:19:54.000]  所以上帝選了他
[00:19:54.000 --> 00:19:56.820]  剛才我說了他是出生於哪裏
[00:19:58.100 --> 00:19:59.880]  小農村
[00:19:59.880 --> 00:20:03.980]  他的身份地位都不是很厲害
[00:20:03.980 --> 00:20:05.520]  只是種下菜
[00:20:05.520 --> 00:20:06.540]  所以呢
[00:20:06.540 --> 00:20:11.400]  我們覺得他是厲害一點其實不是
[00:20:11.400 --> 00:20:16.020]  原來上帝的祝福和重用才是最重要
[00:20:16.020 --> 00:20:19.340]  所以我們不要搞錯了方向也不要搞錯了
[00:20:19.340 --> 00:20:22.680]  不是因為我們偉大所以上帝使用我們
[00:20:22.680 --> 00:20:24.720]  而是因為
[00:20:24.980 --> 00:20:29.580]  我們願意被神使用才會有偉大這件事出現
[00:20:29.580 --> 00:20:33.420]  所以我們願意被神使用
[00:20:33.420 --> 00:20:37.520]  才能夠變成偉大和變成有能力
[00:20:37.520 --> 00:20:44.700]  所以瑪利亞其實同樣都是我們留心經文的時候他是有與別不同的
[00:20:44.700 --> 00:20:45.460]  信心
[00:20:45.460 --> 00:20:50.320]  因為他經常都將神的旨意存在哪裏
[00:20:50.320 --> 00:20:51.600]  心內
[00:20:51.600 --> 00:20:54.160]  並且反覆去思想
[00:20:54.680 --> 00:21:00.820]  他在迎接母親召命的過程裏面他立刻就說了一句話
[00:21:00.820 --> 00:21:04.140]  他說不要照我的意思
[00:21:04.140 --> 00:21:09.260]  只要照你的意思那個「你」就是上帝的意思
[00:21:09.260 --> 00:21:14.900]  這份謙卑和馴服的心是作為他最優先的考慮
[00:21:14.900 --> 00:21:22.840]  我們再想想如果我們將耶穌放在一個不是很謙卑不是很馴服的媽媽手裏面
