
[00:00:00.000 --> 00:00:05.000]  好,大家不要看了
[00:02:16.600 --> 00:02:19.400]  所以一開始很想跟大家說說
[00:02:19.400 --> 00:02:22.000]  關於以西傑書的背景
[00:02:22.000 --> 00:02:25.000]  以西傑書是以西傑寫的
[00:02:25.000 --> 00:02:26.000]  這是先知
[00:02:26.000 --> 00:02:28.400]  原來在以西傑的一章
[00:02:28.400 --> 00:02:30.400]  一開始的一至三節
[00:02:30.400 --> 00:02:31.800]  都給了一些資訊
[00:02:31.800 --> 00:02:35.200]  資訊我們去明白這書的背景是什麼
[00:02:35.200 --> 00:02:38.200]  特別一開始的第一章一至三節
[00:02:38.200 --> 00:02:43.000]  是說以西傑如何經歷上帝向他顯現
[00:02:43.000 --> 00:02:45.200]  呼召他成為先知
[00:02:45.200 --> 00:02:46.800]  今天我們之後會看第二章
[00:02:46.800 --> 00:02:49.800]  先在第一章了解背景
[00:02:49.800 --> 00:02:53.200]  第一章一至三節就開始說時間
[00:02:53.200 --> 00:02:55.800]  他說在30年4月初五
[00:02:55.800 --> 00:02:59.000]  這是根據猶太人的年曆來計算
[00:02:59.000 --> 00:03:01.600]  「我在加巴魯河邊」
[00:03:01.600 --> 00:03:04.200]  「我是誰」是在說以西傑
[00:03:04.200 --> 00:03:07.400]  以西傑在30年這個時間
[00:03:07.400 --> 00:03:09.800]  因為以西傑書的首幾章
[00:03:09.800 --> 00:03:12.600]  其實有點像以西傑自己的自傳
[00:03:12.600 --> 00:03:14.800]  他如何與神相遇的經歷
[00:03:14.800 --> 00:03:17.600]  所以很多聖經學者認為
[00:03:17.600 --> 00:03:19.600]  以西傑去遇見上帝
[00:03:19.600 --> 00:03:21.000]  去被神呼召的時間
[00:03:21.000 --> 00:03:22.800]  在30年就是他自己說
[00:03:22.800 --> 00:03:25.200]  他30歲的時間
[00:03:25.200 --> 00:03:28.000]  他說他在加巴魯河邊
[00:03:28.000 --> 00:03:30.600]  即是第三節他說加勒底人之地
[00:03:30.600 --> 00:03:32.800]  當時一個猶太人
[00:03:32.800 --> 00:03:35.200]  他不是在以色列地
[00:03:35.200 --> 00:03:36.800]  不是在猶太的地方
[00:03:36.800 --> 00:03:38.600]  他是在加勒底人的地方
[00:03:38.600 --> 00:03:39.400]  這個地方是甚麼呢
[00:03:39.400 --> 00:03:42.200]  其實就代表大家比較熟悉的名字
[00:03:42.200 --> 00:03:44.000]  是巴比倫這個地方
[00:03:44.000 --> 00:03:45.200]  是巴比倫
[00:03:45.200 --> 00:03:46.800]  為何會有巴比倫呢
[00:03:46.800 --> 00:03:50.000]  他說在秘魯的人當中
[00:03:50.000 --> 00:03:52.000]  秘魯是甚麼意思呢
[00:03:52.000 --> 00:03:55.600]  以前以色列都經歷過他們有亡國
[00:03:55.600 --> 00:03:57.600]  如果大家有印象
[00:03:57.600 --> 00:03:58.800]  是所羅門王
[00:03:58.800 --> 00:04:01.000]  所羅門王之後他分了
[00:04:01.000 --> 00:04:03.400]  本身是很盛大的一個以色列王國
[00:04:03.400 --> 00:04:05.200]  但之後他分了南北國
[00:04:05.200 --> 00:04:08.400]  總之在過程中被其他列強
[00:04:08.400 --> 00:04:09.800]  如果大家讀西史的話
[00:04:09.800 --> 00:04:12.800]  可能是亞述、巴比倫攻打
[00:04:12.800 --> 00:04:15.800]  他們當中為何會輸
[00:04:15.800 --> 00:04:19.000]  或被戰敗、擄去呢
[00:04:19.000 --> 00:04:21.200]  是因為這群以色列人犯罪
[00:04:21.200 --> 00:04:22.000]  得罪上帝
[00:04:22.000 --> 00:04:23.800]  上帝要審判他們
[00:04:23.800 --> 00:04:25.800]  在當中
[00:04:25.800 --> 00:04:28.200]  以色列加上其他人
[00:04:28.200 --> 00:04:29.400]  他們就被擄到
[00:04:29.400 --> 00:04:33.400]  當時是巴比倫人攻打一群以色列民
[00:04:33.400 --> 00:04:37.800]  這群以色列民有一批被擄到巴比倫這個地方
[00:04:37.800 --> 00:04:39.400]  當時就說
[00:04:39.400 --> 00:04:42.800]  以色列人到30歲的時候
[00:04:42.800 --> 00:04:44.000]  在巴比倫這個地方
[00:04:44.000 --> 00:04:46.400]  他說:我看見神的異象
[00:04:46.400 --> 00:04:47.600]  在巴比倫這個地方
[00:04:47.600 --> 00:04:50.800]  上帝親自向他顯現
[00:04:50.800 --> 00:04:52.400]  向他說話
[00:04:52.400 --> 00:04:55.600]  這裡再說多一點背景
[00:04:55.600 --> 00:04:58.800]  以色列人本身不是普通人
[00:04:58.800 --> 00:05:00.800]  他本身叫布西的兒子
[00:05:00.800 --> 00:05:02.600]  以色列祭司
[00:05:02.600 --> 00:05:06.400]  原來以色列人本身出生在祭司這個家族
[00:05:06.400 --> 00:05:08.600]  祭司不是隨便可以做的
[00:05:08.600 --> 00:05:11.400]  在猶太人的想法和律法中
[00:05:11.400 --> 00:05:14.800]  祭司必須是利美之派
[00:05:14.800 --> 00:05:16.800]  並且是利美之派的兒子
[00:05:16.800 --> 00:05:19.200]  才可以成為祭司
[00:05:19.200 --> 00:05:21.400]  甚至在其他經卷
[00:05:21.400 --> 00:05:23.400]  《聖經》《摩西律法》中提到
[00:05:23.400 --> 00:05:26.400]  知道什麼時候才可以正式做祭司嗎
[00:05:26.400 --> 00:05:28.800]  他們從小就知道自己要做祭司
[00:05:28.800 --> 00:05:30.000]  但不是一出生就做的
[00:05:30.000 --> 00:05:32.800]  原來他們要到30歲
[00:05:32.800 --> 00:05:35.600]  30歲才可以成為祭司
[00:05:35.600 --> 00:05:41.600]  他們正常在耶路撒冷聖殿裡做祭司
[00:05:41.600 --> 00:05:46.200]  處理憲制和聖殿運作
[00:05:46.200 --> 00:05:49.200]  這是一個小小的背景讓大家知道
[00:05:49.200 --> 00:05:53.000]  幫助我們到下面看二章時
[00:05:53.000 --> 00:05:57.000]  究竟上帝和以色列的呼召
[00:05:57.000 --> 00:06:01.200]  或顯現的內容對我們有什麼提醒
[00:06:01.200 --> 00:06:04.400]  我們正式進入以下的經文
[00:06:04.400 --> 00:06:09.000]  今天主要為大家看的是以西傑書二章一到第七節
[00:06:09.000 --> 00:06:11.600]  我們先讀以下的經文
[00:06:11.600 --> 00:06:13.000]  好,預備起
[00:06:13.000 --> 00:06:19.000]  「人子啊,你站起來,我要和你說話」
[00:06:19.000 --> 00:06:22.800]  「他對我說話的時候,寧進入我裡面」
[00:06:22.800 --> 00:06:27.000]  「使我站起來,我就聽見他對我說話」
[00:06:27.000 --> 00:06:31.800]  「他對我說:人子啊,我差你往撥逆我的國家」
[00:06:31.800 --> 00:06:35.400]  「以色列人那裡去,他們是撥逆我的」
[00:06:35.400 --> 00:06:39.600]  「他們和他們的祖先違背我,直到今天」
[00:06:39.600 --> 00:06:42.800]  「這些人口雀面皮,心裡剛硬」
[00:06:42.800 --> 00:06:45.200]  「我差你到他們那裡去」
[00:06:45.200 --> 00:06:49.000]  「你要對他們說:主耶和華如此說」
[00:06:49.000 --> 00:06:53.000]  「他們是撥逆之家,他們或聽或不聽」
[00:06:53.000 --> 00:06:56.400]  「必知道在你中間,有了先知」
[00:06:56.400 --> 00:07:00.800]  「你,人子啊,雖有荊棘和窒泥在你那裡」
[00:07:00.800 --> 00:07:04.800]  「你又住在蝎子中間,還不要怕他們」
[00:07:04.800 --> 00:07:09.200]  「也不要怕他們的話,他們雖是撥逆之家」
[00:07:09.200 --> 00:07:11.400]  「但你不要怕他們的話」
[00:07:11.400 --> 00:07:14.200]  「也不要因他們的臉色驚惶」
[00:07:14.200 --> 00:07:19.200]  「他們或聽或不聽,你只管將我的話告訴他們」
[00:07:19.200 --> 00:07:21.200]  「他們是極其撥逆的」
[00:07:21.200 --> 00:07:24.200]  我們在進入經文前一起禱告
[00:07:28.600 --> 00:07:31.200]  上帝多謝你留下聖經給我們
[00:07:31.200 --> 00:07:34.800]  讓我們在這個世代,在這個世上的時候
[00:07:34.800 --> 00:07:37.600]  我們都知道上帝你對我們的心意如何
[00:07:37.600 --> 00:07:40.000]  主耶和華願你幫助我們
[00:07:40.000 --> 00:07:41.800]  讓我們走在你的心意裡
[00:07:41.800 --> 00:07:43.800]  也願聖靈讓我們有尊心
[00:07:43.800 --> 00:07:47.200]  也去贊助你的話,成為我們隨時的提醒
[00:07:47.200 --> 00:07:48.600]  這樣你聽我們禱告
[00:07:48.600 --> 00:07:51.400]  耶穌禱告,奉主耶穌基督成名求
[00:07:51.400 --> 00:07:52.400]  阿門
[00:07:52.400 --> 00:07:56.800]  好,我們開始我們的第一點
[00:07:56.800 --> 00:07:59.600]  想跟大家分享認清使命
[00:07:59.600 --> 00:08:01.800]  認清使命要堅定
[00:08:01.800 --> 00:08:03.200]  剛剛提到
[00:08:03.200 --> 00:08:07.800]  以西傑出生在祭司的家族
[00:08:07.800 --> 00:08:09.400]  剛剛提到
[00:08:09.400 --> 00:08:11.400]  祭司是何時
[00:08:11.400 --> 00:08:16.000]  大家記得嗎?何時可以正式進入聖殿讀話
[00:08:16.000 --> 00:08:19.000]  30歲,大家有聽到
[00:08:19.000 --> 00:08:22.400]  以西傑應該正常
[00:08:22.400 --> 00:08:24.600]  他出生在祭司的家族
[00:08:24.600 --> 00:08:26.600]  我想他從小到大,甚至他爸爸
[00:08:26.600 --> 00:08:29.400]  或者他整個家族都會告訴他
[00:08:29.400 --> 00:08:31.800]  你是男丁,我們家族的男丁
[00:08:31.800 --> 00:08:33.400]  你預備好自己
[00:08:33.400 --> 00:08:36.400]  到你30歲,你就可以去耶路撒冷
[00:08:36.400 --> 00:08:39.400]  那裡的聖殿裡服侍上帝
[00:08:39.400 --> 00:08:41.800]  我想這是他一直以來
[00:08:41.800 --> 00:08:43.400]  甚至成為祭司
[00:08:43.400 --> 00:08:45.400]  在耶路撒冷的聖殿服侍
[00:08:45.400 --> 00:08:48.200]  是他生命一個很重要的目標
[00:08:48.200 --> 00:08:49.800]  甚至是他人生的方向
[00:08:49.800 --> 00:08:52.800]  當他出生在祭司的家族的時候
[00:08:52.800 --> 00:08:55.200]  剛剛提到
[00:08:55.200 --> 00:08:58.400]  以西傑身處在他的年代
[00:08:58.400 --> 00:09:01.000]  他是否在耶路撒冷?
[00:09:01.000 --> 00:09:02.000]  他不是
[00:09:02.000 --> 00:09:03.400]  原來剛剛提到
[00:09:03.400 --> 00:09:06.600]  當時整個以色列的民族
[00:09:06.600 --> 00:09:08.200]  他們被上帝審判
[00:09:08.200 --> 00:09:11.400]  甚至以西傑和某一群人
[00:09:11.400 --> 00:09:12.800]  某一部分的以色列民
[00:09:12.800 --> 00:09:14.600]  他們被擄到巴比倫
[00:09:14.600 --> 00:09:16.400]  離開了他們所認為的
[00:09:16.400 --> 00:09:19.200]  聖殿或者耶路撒冷這個聖城
[00:09:19.200 --> 00:09:21.200]  距離很遠的地方
[00:09:21.200 --> 00:09:23.600]  我想對於以西傑來說
[00:09:23.600 --> 00:09:24.800]  他從小到大
[00:09:24.800 --> 00:09:26.200]  他的心願就是
[00:09:26.200 --> 00:09:27.800]  30歲了
[00:09:27.800 --> 00:09:31.000]  就可以去耶路撒冷聖殿服侍
[00:09:31.000 --> 00:09:32.400]  但這個夢想
[00:09:32.400 --> 00:09:34.800]  是幻滅了的
[00:09:34.800 --> 00:09:37.000]  可以想像一下他的想法就是
[00:09:37.000 --> 00:09:38.800]  他被擄到巴比倫的時候
[00:09:38.800 --> 00:09:39.600]  可能他一直在等
[00:09:39.600 --> 00:09:41.800]  會不會有機會
[00:09:41.800 --> 00:09:45.400]  巴比倫國可以讓我們回到自己國家
[00:09:45.400 --> 00:09:47.000]  或者有很多的想法
[00:09:47.000 --> 00:09:50.000]  我想他的心仍然一直很想完成
[00:09:50.000 --> 00:09:53.600]  他從小到大或人生的目標
[00:09:53.600 --> 00:09:55.400]  但我想剛剛說到
[00:09:55.400 --> 00:09:57.200]  其實他30歲了
[00:09:57.200 --> 00:09:59.000]  踏入了30歲了
[00:09:59.000 --> 00:10:00.600]  他在巴比倫的地方
[00:10:00.600 --> 00:10:02.400]  他看到的是
[00:10:02.400 --> 00:10:04.400]  在一個合資格的年齡
[00:10:04.400 --> 00:10:08.200]  在一個合乎資格做祭司的年紀的時候
[00:10:08.200 --> 00:10:11.000]  他仍然不能實現他的人生目標
[00:10:11.000 --> 00:10:13.000]  甚至在巴比倫那裡
[00:10:13.000 --> 00:10:14.400]  是沒有聖殿的
[00:10:14.400 --> 00:10:15.800]  也沒有祭壇
[00:10:15.800 --> 00:10:17.400]  也無法獻祭
[00:10:17.400 --> 00:10:19.000]  因為聖殿也不在
[00:10:19.000 --> 00:10:21.200]  他不能做祭司
[00:10:21.200 --> 00:10:23.600]  他可能在不知道
[00:10:23.600 --> 00:10:26.000]  要怎樣去為神做工作
[00:10:26.000 --> 00:10:28.000]  或者去為神服侍的時候
[00:10:28.000 --> 00:10:31.000]  上帝在他30歲的年日
[00:10:31.000 --> 00:10:33.600]  在他那個時間
[00:10:33.600 --> 00:10:34.800]  他就出現了
[00:10:34.800 --> 00:10:38.200]  就和以西傑說話了
[00:10:38.200 --> 00:10:40.200]  這裏二章一節就是正式
[00:10:40.200 --> 00:10:42.600]  上帝向以西傑顯現
[00:10:42.600 --> 00:10:43.400]  他對他說話
[00:10:43.400 --> 00:10:44.200]  他說「人子啊」
[00:10:44.200 --> 00:10:45.200]  即是叫以西傑
[00:10:45.200 --> 00:10:46.200]  「你站起來」
[00:10:46.200 --> 00:10:48.800]  他說「我要對你去說話」
[00:10:48.800 --> 00:10:52.200]  而他給他的是一個新的身份
[00:10:52.200 --> 00:10:53.400]  一個使命
[00:10:53.400 --> 00:10:55.400]  原來上帝不是
[00:10:55.400 --> 00:10:56.400]  在他的生命裏面
[00:10:56.400 --> 00:10:59.200]  原來不是要他回去耶路撒冷做祭司
[00:10:59.200 --> 00:11:02.400]  而是他說要差派他成為先知
[00:11:02.400 --> 00:11:03.800]  在當中原來
[00:11:03.800 --> 00:11:06.000]  上帝是要去更新
[00:11:06.000 --> 00:11:09.000]  以西傑一直去到思想的一個
[00:11:09.000 --> 00:11:11.400]  人生的方向甚或目標
[00:11:11.400 --> 00:11:13.800]  在第三、第四節
[00:11:13.800 --> 00:11:14.800]  上帝強調
[00:11:14.800 --> 00:11:17.800]  他說「我現在差派你去以色列人那裏」
[00:11:17.800 --> 00:11:21.400]  第三和第四節兩次都提到差派
[00:11:21.400 --> 00:11:24.800]  上帝的差派很多時候是帶著一個使命
[00:11:24.800 --> 00:11:26.600]  帶著一個身份
[00:11:26.600 --> 00:11:27.800]  你就會說
[00:11:27.800 --> 00:11:30.600]  上帝差派他去哪裏呢?
[00:11:30.600 --> 00:11:32.200]  會不會就是以西傑所想
[00:11:32.200 --> 00:11:34.200]  「我回去耶路撒冷的聖殿」
[00:11:34.200 --> 00:11:35.800]  「去成為祭司」
[00:11:35.800 --> 00:11:37.800]  「我現在就是這樣」
[00:11:37.800 --> 00:11:39.200]  「你這樣服侍我」
[00:11:39.200 --> 00:11:40.200]  「成為祭司」
[00:11:40.200 --> 00:11:42.000]  原來在經文裏告訴你
[00:11:42.000 --> 00:11:43.000]  不是的
[00:11:43.000 --> 00:11:45.000]  上帝的差派
[00:11:45.000 --> 00:11:46.000]  差派他去哪裏呢?
[00:11:46.000 --> 00:11:49.800]  他說「去那些搏弈的以色列人當中」
[00:11:49.800 --> 00:11:50.800]  你會再問
[00:11:50.800 --> 00:11:52.800]  「那這些搏弈的以色列人在哪裏呢?」
[00:11:52.800 --> 00:11:54.600]  「是不是耶路撒冷那一群呢?」
[00:11:54.600 --> 00:11:55.800]  又不是
[00:11:55.800 --> 00:11:57.000]  原來他說
[00:11:57.000 --> 00:11:59.400]  「差派你到以色列人那裏去」
[00:11:59.400 --> 00:12:01.800]  其實在後面我們會再去看
[00:12:01.800 --> 00:12:03.800]  原來他是回去那一群
[00:12:03.800 --> 00:12:05.200]  和他一起被擄
[00:12:05.200 --> 00:12:07.600]  就是和他一起生活
[00:12:07.600 --> 00:12:11.800]  和他在很多年前一起被擄的那一群以色列民
[00:12:11.800 --> 00:12:14.800]  原來上帝對他的心意
[00:12:14.800 --> 00:12:17.800]  不是要他在耶路撒冷服侍主
[00:12:17.800 --> 00:12:19.200]  而是要他在巴比倫
[00:12:19.200 --> 00:12:22.400]  被擄的以色列民當中成為先知
[00:12:22.400 --> 00:12:25.200]  去將上帝的話告訴
[00:12:25.200 --> 00:12:27.400]  這群搏弈的以色列民
[00:12:27.400 --> 00:12:31.200]  其實上帝要你們歸向上帝
[00:12:31.200 --> 00:12:37.200]  其實上帝在巴比倫這個地方
[00:12:37.200 --> 00:12:39.200]  去向以西傑說話
[00:12:39.200 --> 00:12:41.600]  我想其實就是很想提醒
[00:12:41.600 --> 00:12:43.000]  提醒甚麼呢?
[00:12:43.000 --> 00:12:44.400]  提醒以西傑
[00:12:44.400 --> 00:12:47.200]  你不要再只顧著想
[00:12:47.200 --> 00:12:49.600]  你一直想的那個人生目標
[00:12:49.600 --> 00:12:51.000]  是的,30歲
[00:12:51.000 --> 00:12:52.400]  你應該一直去想
[00:12:52.400 --> 00:12:55.200]  你要實現的夢想在耶路撒冷的聖殿
[00:12:55.200 --> 00:12:58.200]  但原來上帝他來到他的面前
[00:12:58.200 --> 00:13:00.400]  在以西傑的面前顯現
[00:13:00.400 --> 00:13:01.600]  他和他說話
[00:13:01.600 --> 00:13:02.400]  是要告訴他
[00:13:02.400 --> 00:13:04.600]  原來上帝對他生命的心意
[00:13:04.600 --> 00:13:07.600]  不是以西傑一直所想的那一樣
[00:13:07.600 --> 00:13:12.200]  原來他不是要在耶路撒冷做祭司服侍神
[00:13:12.200 --> 00:13:16.800]  而是要求他做他現在可以做到的事
[00:13:16.800 --> 00:13:19.200]  現在你已經秘魯到巴比倫了
[00:13:19.200 --> 00:13:21.600]  但你仍然可以侍奉我
[00:13:21.600 --> 00:13:23.600]  你在這個外邦
[00:13:23.600 --> 00:13:26.400]  甚至在這個很搏弈的以色列民當中
[00:13:26.400 --> 00:13:29.000]  甚至在外邦這個地方不信上帝
[00:13:29.000 --> 00:13:31.000]  是拜其他神的一個地方
[00:13:31.000 --> 00:13:32.800]  他要給他一個使命
[00:13:32.800 --> 00:13:35.800]  要使用以西傑在當中成為先知
[00:13:35.800 --> 00:13:37.600]  去作上帝的工作
[00:13:37.600 --> 00:13:41.400]  要讓人知道主耶和華是怎樣說話
[00:13:41.400 --> 00:13:43.400]  他的心意是怎樣
[00:13:43.400 --> 00:13:45.600]  頂姐妹
[00:13:45.600 --> 00:13:47.000]  我想剛剛也說到
[00:13:47.000 --> 00:13:49.600]  以西傑他由出生到
[00:13:49.600 --> 00:13:53.000]  這張照片說到他30歲
[00:13:53.000 --> 00:13:53.800]  他一直都在想
[00:13:53.800 --> 00:13:55.200]  我的人生目標
[00:13:55.200 --> 00:13:58.400]  方向就是要回耶路撒冷做祭司
[00:13:58.400 --> 00:14:01.200]  這是我夢寐以求的一個想法
[00:14:01.200 --> 00:14:03.200]  一個人生方向
[00:14:03.200 --> 00:14:05.200]  頂姐妹
[00:14:05.200 --> 00:14:06.200]  又想問問你
[00:14:06.200 --> 00:14:09.200]  其實你的人生目標是甚麼呢
[00:14:10.800 --> 00:14:12.800]  在我高中的你們
[00:14:12.800 --> 00:14:15.200]  可能中四中五的你
[00:14:15.200 --> 00:14:17.200]  會不會想
[00:14:17.200 --> 00:14:20.200]  我的人生就是要考好我的公開試
[00:14:20.200 --> 00:14:21.200]  考好公開試
[00:14:21.200 --> 00:14:23.000]  不論是DSE、IB
[00:14:23.000 --> 00:14:24.400]  或是A-Level
[00:14:24.400 --> 00:14:29.000]  我就可以鋪排我美好的人生了
[00:14:29.000 --> 00:14:31.400]  或許你們會有夢想的職業
[00:14:31.400 --> 00:14:32.200]  我相信
[00:14:32.200 --> 00:14:33.000]  可能是
[00:14:33.000 --> 00:14:35.200]  不知道會不會是要讀醫學
[00:14:35.200 --> 00:14:37.400]  會不會是做一些專業人士
[00:14:37.400 --> 00:14:39.200]  甚至你說要創業的
[00:14:39.200 --> 00:14:42.400]  又或許最近Pokemon Go贏了冠軍
[00:14:42.400 --> 00:14:44.400]  會不會有人想做電競
[00:14:44.400 --> 00:14:46.400]  或是各方面的專業
[00:14:46.400 --> 00:14:49.200]  可能你都會有自己的想法
[00:14:49.200 --> 00:14:52.600]  或許你都會為著你的人生目標奮鬥
[00:14:52.600 --> 00:14:54.600]  快到九月了
[00:14:54.600 --> 00:14:56.000]  很快兩個星期後
[00:14:56.000 --> 00:14:56.800]  不是兩個星期
[00:14:56.800 --> 00:14:58.400]  一個多星期就開學
[00:14:58.400 --> 00:15:00.200]  你的人生
[00:15:00.200 --> 00:15:02.800]  你的生命會不會又為了這些人生目標
[00:15:02.800 --> 00:15:04.400]  去奔跑
[00:15:04.400 --> 00:15:06.200]  甚或簡單來說
[00:15:06.200 --> 00:15:07.400]  可能開學之後
[00:15:07.400 --> 00:15:09.400]  你會不會因為這個人生目標
[00:15:09.400 --> 00:15:12.000]  又回到那些很忙碌的循環中
[00:15:12.000 --> 00:15:14.200]  我知道你們很多時候
[00:15:14.200 --> 00:15:15.600]  每天的行程就是
[00:15:15.600 --> 00:15:18.200]  上學、補習、補課、溫書
[00:15:18.200 --> 00:15:20.400]  參加興趣班、參加課外活動
[00:15:20.400 --> 00:15:21.400]  可能去樂團
[00:15:21.400 --> 00:15:23.000]  甚或是做義工
[00:15:23.000 --> 00:15:25.600]  去寫好你們的學術專業
[00:15:25.600 --> 00:15:29.800]  很想幫你們進入一個更美好的人生
[00:15:29.800 --> 00:15:32.000]  去進入你們的專業
[00:15:32.000 --> 00:15:34.800]  或是為你的人生鋪路
[00:15:35.800 --> 00:15:37.800]  但我很想問你們一個問題
[00:15:37.800 --> 00:15:41.800]  當你去計劃你的人生目標
[00:15:41.800 --> 00:15:43.000]  很忙碌
[00:15:43.000 --> 00:15:44.800]  去為自己打算
[00:15:44.800 --> 00:15:46.800]  你們的人生目標的時候
[00:15:46.800 --> 00:15:48.800]  其實上帝
[00:15:48.800 --> 00:15:50.400]  或許你的信仰
[00:15:50.400 --> 00:15:51.800]  或許你基督徒的身份
[00:15:51.800 --> 00:15:54.200]  其實是否包含在當中的
[00:15:54.200 --> 00:15:55.200]  你呢
[00:15:55.200 --> 00:15:57.200]  其實有沒有問過上帝
[00:15:57.200 --> 00:16:00.400]  祂對你的生命的心意是怎樣的呢
[00:16:00.400 --> 00:16:01.200]  還是說
[00:16:01.200 --> 00:16:02.200]  當開學
[00:16:02.200 --> 00:16:04.200]  甚或可能暑假的時候你都很忙
[00:16:04.200 --> 00:16:06.400]  會不會其實你一直都很忙碌
[00:16:06.400 --> 00:16:08.400]  忙到連去問上帝
[00:16:08.400 --> 00:16:10.400]  在你生命的心意都沒有
[00:16:10.400 --> 00:16:11.600]  去尋求
[00:16:11.600 --> 00:16:13.600]  尋問上帝的時間都沒有
[00:16:13.600 --> 00:16:16.200]  我想正如
[00:16:16.200 --> 00:16:18.000]  上帝在30歲的時候
[00:16:18.000 --> 00:16:19.200]  臨在以西傑
[00:16:19.200 --> 00:16:21.600]  在他critical moment的時候
[00:16:21.600 --> 00:16:23.000]  他向他說話
[00:16:23.000 --> 00:16:24.800]  要是更新以西傑
[00:16:24.800 --> 00:16:26.600]  他的人生方向
[00:16:26.600 --> 00:16:28.400]  你呀,不要再想
[00:16:28.400 --> 00:16:32.800]  再想以前你打算成為耶路撒冷的祭司
[00:16:32.800 --> 00:16:34.800]  上帝說我要你的
[00:16:34.800 --> 00:16:36.400]  使命,給你的使命
[00:16:36.400 --> 00:16:37.400]  給你的心意呢
[00:16:37.400 --> 00:16:38.800]  不是的
[00:16:38.800 --> 00:16:39.600]  上帝呢
[00:16:39.600 --> 00:16:40.400]  他說
[00:16:40.400 --> 00:16:41.600]  他現在這個moment
[00:16:41.600 --> 00:16:44.800]  昔日他怎樣去在以西傑的生命去顯現
[00:16:44.800 --> 00:16:47.600]  告訴他生命的方向有更新的時候
[00:16:47.600 --> 00:16:49.200]  我想今天上帝都是
[00:16:49.200 --> 00:16:50.400]  那位耳馬內來
[00:16:50.400 --> 00:16:51.800]  那位與我們同在
[00:16:51.800 --> 00:16:53.200]  會與我們相遇
[00:16:53.200 --> 00:16:54.600]  當你去親近他
[00:16:54.600 --> 00:16:57.400]  他亦都會願意向你顯現的上帝的時候
[00:16:57.400 --> 00:17:00.400]  你又會不會想多一些時間去
[00:17:00.400 --> 00:17:03.200]  將上帝放在你計劃當中呢
[00:17:03.200 --> 00:17:04.000]  當你去
