
[00:00:00.000 --> 00:00:05.320]  就是今天跟大家分享的這段經文
[00:02:19.520 --> 00:02:21.720]  沒有玩跳下去
[00:02:21.720 --> 00:02:23.720]  但是玩走一個圈
[00:02:23.720 --> 00:02:27.320]  我其實畏高的
[00:02:27.320 --> 00:02:29.760]  但是拍拖嘛
[00:02:29.760 --> 00:02:30.760]  你明白的
[00:02:30.760 --> 00:02:34.760]  就是被迫上去
[00:02:34.760 --> 00:02:36.320]  被迫上去
[00:02:36.320 --> 00:02:38.480]  其實如果你去過
[00:02:38.480 --> 00:02:39.480]  你見過
[00:02:39.480 --> 00:02:42.000]  其實是一排人在那裡走
[00:02:42.000 --> 00:02:44.120]  吊一條繩在後面
[00:02:44.120 --> 00:02:45.960]  其實你出去之後
[00:02:45.960 --> 00:02:47.080]  是怎樣的
[00:02:47.080 --> 00:02:49.080]  你回不了頭的
[00:02:49.080 --> 00:02:51.640]  你就被迫走一個圈
[00:02:51.640 --> 00:02:55.720]  因為後面還有一個人跟著你
[00:02:55.720 --> 00:02:57.720]  其實是一隊人在那裡走
[00:02:57.720 --> 00:02:59.600]  然後圍著一個圈走
[00:02:59.600 --> 00:03:01.360]  又拍照
[00:03:01.360 --> 00:03:03.640]  又假裝跳下去
[00:03:03.640 --> 00:03:05.160]  其實我現在說起來
[00:03:05.160 --> 00:03:07.840]  我手心也有一點出汗
[00:03:07.840 --> 00:03:10.640]  這個其實就是我自己
[00:03:10.640 --> 00:03:12.640]  去經歷一個
[00:03:12.640 --> 00:03:18.440]  不能回頭的經歷
[00:03:18.440 --> 00:03:19.440]  但我不知道
[00:03:19.440 --> 00:03:20.680]  這個對比耶穌
[00:03:20.680 --> 00:03:22.680]  當然是小兒科
[00:03:22.680 --> 00:03:26.000]  只不過你一定會回來的
[00:03:26.000 --> 00:03:29.440]  你不會在外面過一輩子的
[00:03:29.440 --> 00:03:31.440]  但是這個感受
[00:03:31.440 --> 00:03:33.440]  也讓我自己很深刻
[00:03:33.440 --> 00:03:37.080]  其實當說十字架的時候
[00:03:37.080 --> 00:03:38.800]  是一條單向路的時候
[00:03:38.800 --> 00:03:42.080]  其實是不是我們想的這樣呢
[00:03:42.080 --> 00:03:44.560]  或者我們有沒有想過這樣呢
[00:03:45.560 --> 00:03:47.560]  再去看一下
[00:03:47.560 --> 00:03:50.560]  其實上下文上面
[00:03:50.560 --> 00:03:51.840]  你有沒有印象
[00:03:51.840 --> 00:03:53.040]  或者你有沒有記得
[00:03:53.040 --> 00:03:55.040]  其實上文是說什麼
[00:03:55.040 --> 00:03:58.040]  上文其實就是
[00:03:58.040 --> 00:03:59.560]  耶穌問彼得
[00:03:59.560 --> 00:04:01.560]  問他一個什麼問題
[00:04:01.560 --> 00:04:03.240]  就說你知不知道我是誰
[00:04:03.240 --> 00:04:04.760]  你說我是誰
[00:04:04.760 --> 00:04:07.560]  彼得就答對了問題
[00:04:07.560 --> 00:04:08.360]  其實他就
[00:04:08.360 --> 00:04:09.840]  答了什麼呢
[00:04:09.840 --> 00:04:12.840]  就是神所立的基督
[00:04:12.840 --> 00:04:16.240]  基督其實代表什麼意思
[00:04:16.240 --> 00:04:19.520]  基督就是代表彌賽亞的意思
[00:04:19.520 --> 00:04:20.520]  是一個救贖主
[00:04:20.520 --> 00:04:21.520]  一個受告者
[00:04:21.520 --> 00:04:24.000]  就是說你直接去理解
[00:04:24.000 --> 00:04:25.000]  是救贖主
[00:04:25.000 --> 00:04:29.000]  就是來救他們
[00:04:29.000 --> 00:04:31.000]  其實在舊約裡面
[00:04:31.000 --> 00:04:33.000]  這個其實
[00:04:33.000 --> 00:04:34.520]  基督是一個
[00:04:34.520 --> 00:04:36.000]  希伯來文的彌賽亞的
[00:04:36.000 --> 00:04:38.000]  希臘文的翻譯
[00:04:38.000 --> 00:04:40.520]  所以其實當彼得
[00:04:40.520 --> 00:04:42.520]  他這樣去說你是基督的時候
[00:04:42.520 --> 00:04:44.520]  其實他牽連去想的
[00:04:44.520 --> 00:04:47.520]  就是他當耶穌是彌賽亞
[00:04:47.520 --> 00:04:50.520]  在他的想法裡面
[00:04:50.520 --> 00:04:53.520]  其實一班的猶太人
[00:04:53.520 --> 00:04:54.520]  或者他們對於彌賽亞
[00:04:54.520 --> 00:04:59.520]  是有他們自己一直以來的期望
[00:04:59.520 --> 00:05:02.520]  或者是他們自己去想
[00:05:02.520 --> 00:05:07.520]  這個救贖主應該要做什麼
[00:05:07.520 --> 00:05:09.520]  那我問一下你
[00:05:09.520 --> 00:05:11.520]  你最初信主的時候
[00:05:11.520 --> 00:05:12.520]  不過可能有些
[00:05:12.520 --> 00:05:14.520]  你應該是小時候信主
[00:05:14.520 --> 00:05:15.520]  由你開始
[00:05:15.520 --> 00:05:17.520]  有意識地開始
[00:05:17.520 --> 00:05:19.520]  你知道你在教會
[00:05:19.520 --> 00:05:20.520]  你對這個信仰
[00:05:20.520 --> 00:05:22.520]  或者對這個神有什麼期望
[00:05:22.520 --> 00:05:24.520]  有嗎
[00:05:24.520 --> 00:05:26.520]  我很膚淺的
[00:05:26.520 --> 00:05:27.520]  我那時候的期望
[00:05:27.520 --> 00:05:30.520]  就是回到教會可以玩
[00:05:30.520 --> 00:05:33.520]  這個是對教會的期望
[00:05:33.520 --> 00:05:35.520]  也不要說對神的期望
[00:05:35.520 --> 00:05:37.520]  那你就去想一下
[00:05:37.520 --> 00:05:39.520]  當初你回到教會的時候
[00:05:39.520 --> 00:05:41.520]  認識神
[00:05:41.520 --> 00:05:43.520]  對神的期望
[00:05:43.520 --> 00:05:46.520]  和今天你回來當中
[00:05:46.520 --> 00:05:48.520]  對神的期望
[00:05:48.520 --> 00:05:50.520]  有沒有什麼不同
[00:05:50.520 --> 00:05:54.520]  有沒有不同
[00:05:54.520 --> 00:05:56.520]  在這裡去說
[00:05:56.520 --> 00:06:00.520]  其實這裡第一次去提及十字架
[00:06:00.520 --> 00:06:04.520]  就是說一條單程路回不了頭
[00:06:04.520 --> 00:06:06.520]  再看下去
[00:06:06.520 --> 00:06:08.520]  其實在十四章那裡
[00:06:08.520 --> 00:06:10.520]  又再說背十字架
[00:06:10.520 --> 00:06:12.520]  再說一次
[00:06:12.520 --> 00:06:14.520]  在這裡再說一次
[00:06:14.520 --> 00:06:16.520]  是怎麼說呢
[00:06:16.520 --> 00:06:19.520]  凡不背著自己十字架跟從我的
[00:06:19.520 --> 00:06:22.520]  也不能作我的門徒
[00:06:22.520 --> 00:06:24.520]  然後接著就這樣說
[00:06:24.520 --> 00:06:27.520]  你們哪一個要蓋一座樓
[00:06:27.520 --> 00:06:29.520]  不先在下計算花費
[00:06:29.520 --> 00:06:32.520]  能蓋成不能呢
[00:06:32.520 --> 00:06:35.520]  其實在這裡第二次去提出
[00:06:35.520 --> 00:06:38.520]  要去說背十字架的時候
[00:06:38.520 --> 00:06:41.520]  是耶穌去提醒人
[00:06:41.520 --> 00:06:44.520]  其實你有沒有計算過代價
[00:06:44.520 --> 00:06:46.520]  其實你有沒有計算過
[00:06:46.520 --> 00:06:48.520]  跟從的時候
[00:06:48.520 --> 00:06:52.520]  原來是要付代價的
[00:06:52.520 --> 00:06:53.520]  剛才問大家
[00:06:53.520 --> 00:06:55.520]  你最初信主
[00:06:55.520 --> 00:06:57.520]  或者是最初回到教會的時候
[00:06:57.520 --> 00:06:58.520]  到今天
[00:06:58.520 --> 00:07:00.520]  你的期望
[00:07:00.520 --> 00:07:02.520]  有沒有什麼不同
[00:07:02.520 --> 00:07:04.520]  是不是都一樣
[00:07:04.520 --> 00:07:08.520]  你有沒有想過
[00:07:08.520 --> 00:07:11.520]  去跟從耶穌的時候
[00:07:11.520 --> 00:07:14.520]  原來是有代價的
[00:07:14.520 --> 00:07:16.520]  當耶穌說
[00:07:16.520 --> 00:07:17.520]  你要背起
[00:07:17.520 --> 00:07:20.520]  要寫幾背十字架
[00:07:20.520 --> 00:07:23.520]  要去天天跟從他的時候
[00:07:23.520 --> 00:07:26.520]  其實再上一句
[00:07:26.520 --> 00:07:28.520]  剛剛上一句
[00:07:28.520 --> 00:07:29.520]  二十二節裡
[00:07:29.520 --> 00:07:31.520]  其實耶穌是這樣說的
[00:07:31.520 --> 00:07:33.520]  人子必須受許多的苦
[00:07:33.520 --> 00:07:37.520]  被長老、祭司和民事戲絕
[00:07:37.520 --> 00:07:39.520]  並且被殺
[00:07:39.520 --> 00:07:41.520]  第三天就復活了
[00:07:41.520 --> 00:07:43.520]  在這裡其實
[00:07:43.520 --> 00:07:47.520]  去跟一班門徒說
[00:07:47.520 --> 00:07:51.520]  你可能對我有什麼期望
[00:07:51.520 --> 00:07:53.520]  但我現在告訴你
[00:07:53.520 --> 00:07:56.520]  其實我將會是怎樣
[00:07:56.520 --> 00:07:58.520]  在這裡其實就是
[00:07:58.520 --> 00:08:01.520]  他再想或是強調
[00:08:01.520 --> 00:08:04.520]  為什麼我說再撕十字架
[00:08:04.520 --> 00:08:08.520]  其實我們對十字架有很多不同的期望
[00:08:08.520 --> 00:08:10.520]  甚至可以是一個裝飾品
[00:08:10.520 --> 00:08:12.520]  你去買銀器那些
[00:08:12.520 --> 00:08:13.520]  很野的那些
[00:08:13.520 --> 00:08:14.520]  其實都會有十字架
[00:08:14.520 --> 00:08:17.520]  都很型的、很漂亮的
[00:08:17.520 --> 00:08:19.520]  但是
[00:08:19.520 --> 00:08:23.520]  這個是我們自己主觀地去理解這個十字架
[00:08:23.520 --> 00:08:26.520]  但是其實十字架本身
[00:08:26.520 --> 00:08:29.520]  它的含義又是什麼呢
[00:08:29.520 --> 00:08:32.520]  在這裡很直接了當地去說
[00:08:32.520 --> 00:08:34.520]  是一個受苦的
[00:08:34.520 --> 00:08:37.520]  人子必須受許多的苦
[00:08:37.520 --> 00:08:39.520]  十字架的代表性
[00:08:39.520 --> 00:08:42.520]  其實是在表達苦
[00:08:42.520 --> 00:08:48.520]  我想我們最初去認識這個信仰的時候
[00:08:48.520 --> 00:08:52.520]  去跟神聯繫或是建立關係的時候
[00:08:52.520 --> 00:08:54.520]  沒有太多特別去想
[00:08:54.520 --> 00:08:57.520]  其實是受苦的
[00:08:57.520 --> 00:08:59.520]  他這裡再去形容就是
[00:08:59.520 --> 00:09:01.520]  他要被棄絕
[00:09:01.520 --> 00:09:05.520]  被一班有權勢的人去棄絕
[00:09:05.520 --> 00:09:09.520]  到最後其實他更加是要被殺
[00:09:09.520 --> 00:09:11.520]  而十字架到最後
[00:09:11.520 --> 00:09:16.520]  由一個這麼負面的表象
[00:09:16.520 --> 00:09:19.520]  演變成一個不只是受苦
[00:09:19.520 --> 00:09:22.520]  而是一個得勝的表象
[00:09:22.520 --> 00:09:24.520]  我們就要想
[00:09:24.520 --> 00:09:28.520]  其實為什麼我們的神
[00:09:28.520 --> 00:09:32.520]  要用這個方式去表達
[00:09:32.520 --> 00:09:36.520]  又或者是為什麼用這個方式
[00:09:36.520 --> 00:09:40.520]  去承擔人的罪呢
[00:09:40.520 --> 00:09:43.520]  我們就看一下
[00:09:43.520 --> 00:09:45.520]  新教的一個神學家
[00:09:45.520 --> 00:09:46.520]  馬丁路德
[00:09:46.520 --> 00:09:49.520]  馬丁路德其中一個神學很有名的
[00:09:49.520 --> 00:09:52.520]  或者是大家都會去研究的
[00:09:52.520 --> 00:09:54.520]  就是他的十格神學
[00:09:54.520 --> 00:09:58.520]  他的十格神學其實他所強調的是什麼事情呢
[00:09:58.520 --> 00:10:05.520]  就是他認為十字架成為了神整個自我啟示的核心
[00:10:05.520 --> 00:10:06.520]  什麼叫自我啟示呢
[00:10:06.520 --> 00:10:09.520]  就是我讓你去認識我
[00:10:09.520 --> 00:10:12.520]  其實我們平時認識朋友
[00:10:12.520 --> 00:10:16.520]  我們都去讓對方去認識自己
[00:10:16.520 --> 00:10:19.520]  透過不同的事情
[00:10:19.520 --> 00:10:21.520]  而馬丁路德他認為
[00:10:21.520 --> 00:10:22.520]  我們怎樣去認識神
[00:10:22.520 --> 00:10:27.520]  又或者是神怎樣讓人去認識一個他是一個怎樣的神呢
[00:10:27.520 --> 00:10:29.520]  就是透過十字架
[00:10:29.520 --> 00:10:31.520]  他認為這個是我們所有去認識神
[00:10:31.520 --> 00:10:33.520]  建立神學的一個中心
[00:10:33.520 --> 00:10:35.520]  一個基礎
[00:10:35.520 --> 00:10:40.520]  人對神的認識就應該是要在這個救恩論裏面
[00:10:40.520 --> 00:10:44.520]  我們形容十字架在救贖裏面
[00:10:44.520 --> 00:10:49.520]  其實是我們一個很重要去認識神的一個渠道
[00:10:49.520 --> 00:10:52.520]  以致我們不會想歪了
[00:10:52.520 --> 00:10:53.520]  什麼叫不會想歪了
[00:10:53.520 --> 00:10:54.520]  為什麼我們會想歪呢
[00:10:54.520 --> 00:10:58.520]  就是因為我們在罪影響裏面
[00:10:58.520 --> 00:11:03.520]  因為罪人會將神扭曲或者歪曲
[00:11:03.520 --> 00:11:05.520]  你說我哪有這樣
[00:11:05.520 --> 00:11:07.520]  你說我這麼邪惡
[00:11:07.520 --> 00:11:10.520]  其實你想想
[00:11:10.520 --> 00:11:18.520]  你對神的期望和真實的神有沒有落差呢
[00:11:18.520 --> 00:11:23.520]  這個落差其實是不是你一廂情願的想法呢
[00:11:23.520 --> 00:11:29.520]  我用一廂情願的想法就是其實是你自己主觀的理解
[00:11:29.520 --> 00:11:34.520]  以自己那個理性的知道
[00:11:34.520 --> 00:11:39.520]  來解讀十字架的救贖
[00:11:39.520 --> 00:11:41.520]  再去稱自己為異
[00:11:41.520 --> 00:11:44.520]  就是說其實我現在這樣就很好
[00:11:44.520 --> 00:11:49.520]  我現在已經是一個很虔誠的基督徒
[00:11:49.520 --> 00:11:51.520]  其實是不是呢
[00:11:51.520 --> 00:11:54.520]  是不是我們可以這樣自定義呢
[00:11:54.520 --> 00:11:58.520]  神就是透過十字架去啟示自己
[00:11:58.520 --> 00:12:04.520]  讓人對神的前設是要放下的
[00:12:04.520 --> 00:12:08.520]  我相信我們其實不要說對神
[00:12:08.520 --> 00:12:10.520]  我們對人都會的
[00:12:10.520 --> 00:12:14.520]  我們第一下觀感都會對人有個前設的
[00:12:14.520 --> 00:12:17.520]  就好像我這樣
[00:12:17.520 --> 00:12:20.520]  今天有人跟我說你的頭髮長得這麼快
[00:12:20.520 --> 00:12:22.520]  很長的
[00:12:22.520 --> 00:12:24.520]  然後我說是呀
[00:12:24.520 --> 00:12:26.520]  不過其實都是懶
[00:12:26.520 --> 00:12:28.520]  因為沒有去剪頭髮
[00:12:28.520 --> 00:12:31.520]  可能他就會覺得你這麼長的頭髮
[00:12:31.520 --> 00:12:33.520]  很噁心
[00:12:33.520 --> 00:12:37.520]  然後對我可能已經有一定的觀感
[00:12:37.520 --> 00:12:42.520]  我們對於事物
[00:12:42.520 --> 00:12:44.520]  對於人
[00:12:44.520 --> 00:12:45.520]  對於神
[00:12:45.520 --> 00:12:47.520]  對於任何的事情
[00:12:47.520 --> 00:12:50.520]  其實我們都會有我們一貫的想法
[00:12:50.520 --> 00:12:54.520]  或多或少都會有
[00:12:54.520 --> 00:12:56.520]  其實剛才一開始
[00:12:56.520 --> 00:13:00.520]  跟大家分享我幾個場景的裏面
[00:13:00.520 --> 00:13:03.520]  其實我都有我的前設想法去想
[00:13:03.520 --> 00:13:05.520]  神為什麼會這樣
[00:13:05.520 --> 00:13:08.520]  為什麼你這樣容許一些事情呢
[00:13:08.520 --> 00:13:15.520]  又或者是為什麼這個世界會這樣去發生一些事情
[00:13:15.520 --> 00:13:17.520]  我們就要去看看
[00:13:17.520 --> 00:13:21.520]  當我們有一個對神的正確觀念
[00:13:21.520 --> 00:13:24.520]  或者是我們重新透過十字架去認識神的時候
[00:13:24.520 --> 00:13:26.520]  我們又去看看
[00:13:26.520 --> 00:13:30.520]  其實我們這個世界又是一個怎樣的世界呢
[00:13:30.520 --> 00:13:35.520]  跟大家分享這個
[00:13:35.520 --> 00:13:39.520]  其實兩個角度我會形容是一個
[00:13:39.520 --> 00:13:42.520]  物質和卑詞這個比喻
[00:13:42.520 --> 00:13:46.520]  在馬太方案十三章二十四到三十節
[00:13:46.520 --> 00:13:49.520]  耶穌去講天國的時候
[00:13:49.520 --> 00:13:52.520]  他就用了這個比喻去講
[00:13:52.520 --> 00:13:54.520]  耶穌有次的比喻對他們說
[00:13:54.520 --> 00:13:57.520]  天國好像人殺好種在田裡
[00:13:57.520 --> 00:14:00.520]  及至人睡覺的時候有仇敵來
[00:14:00.520 --> 00:14:03.520]  就將卑詞殺在物質裏面
[00:14:03.520 --> 00:14:05.520]  就走了
[00:14:05.520 --> 00:14:07.520]  到長苗吐碎的時候
[00:14:07.520 --> 00:14:09.520]  卑詞就顯出來了
[00:14:09.520 --> 00:14:11.520]  田主的僕人來告訴他說
[00:14:11.520 --> 00:14:14.520]  主啊你不是殺好種在田裏面嗎
[00:14:14.520 --> 00:14:16.520]  從那裏來了卑詞
[00:14:16.520 --> 00:14:19.520]  主人就說這個是仇敵做的
[00:14:19.520 --> 00:14:21.520]  僕人就這樣去講
[00:14:21.520 --> 00:14:26.520]  你們要我們去hold出來
[00:14:26.520 --> 00:14:30.520]  將這個卑詞不是想要的
[00:14:30.520 --> 00:14:33.520]  主人就說不用了
[00:14:33.520 --> 00:14:36.520]  恐怕hold出卑詞的時候將物質都拔出來
[00:14:36.520 --> 00:14:40.520]  他就講了一個很重要的話
[00:14:40.520 --> 00:14:42.520]  容者兩樣一起長
[00:14:42.520 --> 00:14:44.520]  等著收割
[00:14:44.520 --> 00:14:46.520]  當收割的時候
[00:14:46.520 --> 00:14:49.520]  我們要對收割的人說
[00:14:49.520 --> 00:14:51.520]  先將卑詞hold出來
[00:14:51.520 --> 00:14:52.520]  捆成一群
[00:14:52.520 --> 00:14:53.520]  留著消
[00:14:53.520 --> 00:14:56.520]  唯有物質要收到倉裡
[00:14:56.520 --> 00:14:58.520]  這裏其實想講什麼呢
[00:14:58.520 --> 00:15:02.520]  就是我們現在身處的世界裏面
[00:15:02.520 --> 00:15:04.520]  我們現在身處的世界
[00:15:04.520 --> 00:15:07.520]  其實就是一個缺失的世界
[00:15:07.520 --> 00:15:09.520]  現在我們身處的世界
[00:15:09.520 --> 00:15:10.520]  為什麼說是缺失呢
[00:15:10.520 --> 00:15:14.520]  其實就是原本在神的國裏面
[00:15:14.520 --> 00:15:16.520]  只是物質
[00:15:16.520 --> 00:15:19.520]  但是在仇敵的裏面
[00:15:19.520 --> 00:15:21.520]  敵基督的裏面的時候
[00:15:21.520 --> 00:15:23.520]  就將這個卑詞
[00:15:23.520 --> 00:15:26.520]  一個不要的放在當中
[00:15:26.520 --> 00:15:30.520]  其實是形容我們同罪
[00:15:30.520 --> 00:15:33.520]  在同一個空間裏面
[00:15:33.520 --> 00:15:36.520]  我們就會明白
[00:15:36.520 --> 00:15:38.520]  或者要將這件事
[00:15:38.520 --> 00:15:40.520]  放在腦海裏面
[00:15:40.520 --> 00:15:43.520]  我們現在是在一個
[00:15:43.520 --> 00:15:45.520]  有罪的世界裏面
[00:15:45.520 --> 00:15:48.520]  而就會明白
[00:15:48.520 --> 00:15:50.520]  為什麼剛才一開始的時候
[00:15:50.520 --> 00:15:52.520]  講三個的情況
[00:15:52.520 --> 00:15:54.520]  又會這樣發生
[00:15:54.520 --> 00:15:58.520]  當我再去想
[00:15:58.520 --> 00:16:00.520]  其實我們身處的
[00:16:00.520 --> 00:16:02.520]  環境裏面的時候
[00:16:02.520 --> 00:16:05.520]  其實我們就是因為
[00:16:05.520 --> 00:16:08.520]  在這個罪裏面被影響
[00:16:08.520 --> 00:16:12.520]  有一天我和一個弟兄
[00:16:12.520 --> 00:16:15.520]  去討論信仰上的事情
[00:16:15.520 --> 00:16:17.520]  他近來就去讀心理學
[00:16:17.520 --> 00:16:22.520]  他就舉了一些心理學上的學說出來
[00:16:22.520 --> 00:16:24.520]  其實如果可以滿足到ABC
[00:16:24.520 --> 00:16:26.520]  其實人就會快樂
[00:16:26.520 --> 00:16:31.520]  另一個在當中一起討論的弟兄就說
[00:16:31.520 --> 00:16:34.520]  哪有得滿足得到
[00:16:34.520 --> 00:16:37.520]  這些都是坑人的
[00:16:37.520 --> 00:16:40.520]  接著就說這麼盡
[00:16:40.520 --> 00:16:42.520]  回應得
[00:16:42.520 --> 00:16:44.520]  你說是不是心理學的東西
[00:16:44.520 --> 00:16:46.520]  完全都是邪惡無用
[00:16:46.520 --> 00:16:48.520]  我覺得又不是
[00:16:48.520 --> 00:16:51.520]  但你說心理學是不是可以解決所有的東西
[00:16:51.520 --> 00:16:52.520]  又不是
[00:16:52.520 --> 00:16:53.520]  其實為什麼
[00:16:53.520 --> 00:16:56.520]  其實就是因為我們所有的
[00:16:56.520 --> 00:16:59.520]  學術上
[00:16:59.520 --> 00:17:01.520]  無論你是心理學上
[00:17:01.520 --> 00:17:06.520]  醫療科技科學哲學任何的東西
[00:17:06.520 --> 00:17:10.520]  那個理解那個研究
[00:17:10.520 --> 00:17:14.520]  其實都是在研究一個罪的世界的產物
[00:17:14.520 --> 00:17:17.520]  它能不能夠解決人的問題
[00:17:17.520 --> 00:17:20.520]  當你一直去看人的邪惡的時候
[00:17:20.520 --> 00:17:22.520]  其實心理學我想應該幫到一些
[00:17:22.520 --> 00:17:24.520]  是不是
[00:17:24.520 --> 00:17:26.520]  一些的科技醫療
[00:17:26.520 --> 00:17:27.520]  是不是我們現在長壽了很多
[00:17:27.520 --> 00:17:29.520]  但是能不能夠戰勝死亡
[00:17:29.520 --> 00:17:30.520]  不能夠
[00:17:30.520 --> 00:17:33.520]  但你要明白一樣的事情就是
[00:17:33.520 --> 00:17:35.520]  我們這裡所有的學術
[00:17:35.520 --> 00:17:37.520]  其實是
[00:17:37.520 --> 00:17:42.520]  在一個有罪的世界裡面的產物
[00:17:42.520 --> 00:17:45.520]  最終都不能夠去解決
[00:17:45.520 --> 00:17:50.520]  我們現在的問題
[00:17:50.520 --> 00:17:52.520]  不知道大家有沒有看過這套電影
[00:17:52.520 --> 00:17:55.520]  這套都很久了
[00:17:55.520 --> 00:17:57.520]  韓戰
[00:17:57.520 --> 00:17:58.520]  韓戰
[00:17:58.520 --> 00:18:03.520]  裡面有一個角色
[00:18:03.520 --> 00:18:05.520]  叫做李文斌
[00:18:05.520 --> 00:18:08.520]  他說了一段話
[00:18:08.520 --> 00:18:11.520]  我覺得都挺有意思的
[00:18:11.520 --> 00:18:15.520]  他其實就是在一個什麼場景裡面說這句話
[00:18:15.520 --> 00:18:19.520]  他其實就是被ICAC的人盤問的時候
[00:18:19.520 --> 00:18:22.520]  其實盤問他那些
[00:18:22.520 --> 00:18:24.520]  好像我們這些年輕一點
[00:18:24.520 --> 00:18:26.520]  對著老練一點的人
[00:18:26.520 --> 00:18:30.520]  這個警察就教這個ICAC
[00:18:30.520 --> 00:18:32.520]  他就說了
[00:18:32.520 --> 00:18:34.520]  每一個機構每一個部門
[00:18:34.520 --> 00:18:37.520]  每一個崗位都有他自己的遊戲規則
[00:18:37.520 --> 00:18:40.520]  不要管是明是暗
[00:18:40.520 --> 00:18:42.520]  第一步要做什麼
[00:18:42.520 --> 00:18:44.520]  他說學好它
[00:18:44.520 --> 00:18:46.520]  不過很多人走到這一步
[00:18:46.520 --> 00:18:48.520]  未學好的意思
[00:18:48.520 --> 00:18:50.520]  就已經死了
[00:18:50.520 --> 00:18:52.520]  知道為什麼
[00:18:52.520 --> 00:18:56.520]  人的自以為是
[00:18:56.520 --> 00:18:59.520]  第二件事要學的是什麼
[00:18:59.520 --> 00:19:02.520]  就是你要在這個遊戲裡面
[00:19:02.520 --> 00:19:05.520]  把線頭拉出來
[00:19:05.520 --> 00:19:07.520]  在一個混亂的狀態裡面
[00:19:07.520 --> 00:19:08.520]  你要知道頭尾
[00:19:08.520 --> 00:19:10.520]  其實你已經掌握了這件事
[00:19:10.520 --> 00:19:11.520]  我這樣去理解
[00:19:11.520 --> 00:19:14.520]  學會如何不去犯規
[00:19:14.520 --> 00:19:20.520]  懂得如何在這個線球裡面去玩
