
[00:00:00.000 --> 00:00:02.760]  今天我們的主題是
[00:01:52.000 --> 00:01:55.400]  發脾氣、貪心、自私、懶惰、說謊
[00:01:55.400 --> 00:01:57.200]  驕傲、愛世界
[00:01:57.200 --> 00:01:58.800]  以至有時會質疑自己
[00:01:58.800 --> 00:02:01.400]  是否有資格上天堂
[00:02:01.400 --> 00:02:03.200]  你有沒有試過?
[00:02:03.200 --> 00:02:05.000]  有
[00:02:05.000 --> 00:02:06.400]  而你有沒有聽過
[00:02:06.400 --> 00:02:08.600]  有些宗教這樣說
[00:02:08.600 --> 00:02:10.400]  虔誠的信徒
[00:02:10.400 --> 00:02:13.200]  是不能夠輸血的
[00:02:13.200 --> 00:02:14.800]  有人車禍受傷
[00:02:14.800 --> 00:02:16.600]  被送到醫院的時候
[00:02:16.600 --> 00:02:18.200]  意識已經不是很清楚
[00:02:18.200 --> 00:02:19.800]  但口裡仍然這樣說
[00:02:19.800 --> 00:02:21.200]  「千萬不要幫我輸血」
[00:02:21.200 --> 00:02:24.400]  「否則死了就上不了天堂」
[00:02:24.400 --> 00:02:26.800]  這個宗教認為
[00:02:26.800 --> 00:02:29.600]  輸血變相等於吃血
[00:02:29.600 --> 00:02:31.200]  怎樣都不可以
[00:02:31.200 --> 00:02:33.600]  寧死都不輸血
[00:02:33.600 --> 00:02:35.200]  1994年5月
[00:02:35.200 --> 00:02:38.200]  這個宗教所發行的《寓漢》雜誌
[00:02:38.200 --> 00:02:40.800]  封面寫著有26人
[00:02:40.800 --> 00:02:43.200]  將上帝放在首位
[00:02:43.200 --> 00:02:48.600]  意思是他們因為拒絕接受輸血而死
[00:02:48.600 --> 00:02:51.200]  如果看到此是非
[00:02:51.200 --> 00:02:53.000]  或者一些錯誤的觀念
[00:02:53.000 --> 00:02:56.200]  帶來的影響是可以很大
[00:02:56.200 --> 00:02:58.400]  影響同人、同神的關係
[00:02:58.400 --> 00:03:02.200]  甚至影響一個人的舊印
[00:03:02.200 --> 00:03:04.000]  初期的教會也曾經
[00:03:04.000 --> 00:03:09.000]  受過不同異端邪說的挑戰和衝擊
[00:03:09.000 --> 00:03:11.400]  因此保羅一而再、再而三的
[00:03:11.400 --> 00:03:15.800]  在書信裡面提醒讀者要額外小心
[00:03:15.800 --> 00:03:17.600]  放給錯誤的看法
[00:03:17.600 --> 00:03:20.800]  那些傳不正確福音的人
[00:03:20.800 --> 00:03:24.000]  今早我們一起來看的《迦太書》
[00:03:24.000 --> 00:03:26.800]  就是其中一封書信
[00:03:26.800 --> 00:03:28.600]  《迦太書》是保羅寫給
[00:03:28.600 --> 00:03:30.800]  迦太國教會的書信
[00:03:30.800 --> 00:03:33.400]  這些教會都是保羅和巴哈巴
[00:03:33.400 --> 00:03:36.400]  在第一次宣教時所建立的
[00:03:36.400 --> 00:03:38.800]  保羅可以說是他們的創會牧師
[00:03:38.800 --> 00:03:41.200]  也是他們的屬靈父親
[00:03:41.200 --> 00:03:43.000]  在四章十九節中說
[00:03:43.000 --> 00:03:46.400]  保羅稱他們為屬靈的兒女
[00:03:46.400 --> 00:03:49.200]  保羅在迦太建立教會之後
[00:03:49.200 --> 00:03:51.800]  就到其他地方傳道
[00:03:51.800 --> 00:03:56.600]  他們離開後有猶太教分子滲入教會
[00:03:56.600 --> 00:04:00.600]  引進猶太律法主義的傳統和文化
[00:04:00.600 --> 00:04:03.400]  帶來教會很大的混亂
[00:04:03.400 --> 00:04:05.400]  故事中保羅非常掛心
[00:04:05.400 --> 00:04:09.200]  就寫了這封信給迦太教會
[00:04:09.200 --> 00:04:11.000]  今早我們再看第一章
[00:04:11.000 --> 00:04:15.000]  全章充滿強烈的辯證味道
[00:04:15.000 --> 00:04:18.600]  保羅的語調很直接、很不客氣
[00:04:18.600 --> 00:04:21.600]  從子女行間看到他那份焦急
[00:04:21.600 --> 00:04:27.600]  以及流露他對維護純正福音的迫切心情
[00:04:27.600 --> 00:04:29.600]  在今天這個充斥著
[00:04:29.600 --> 00:04:31.800]  似是非、扭曲的看法
[00:04:31.800 --> 00:04:35.200]  以至異端猖獗的世代
[00:04:35.200 --> 00:04:37.600]  保羅透過保羅的教導
[00:04:37.600 --> 00:04:41.200]  再次提醒我們要明白福音的本質
[00:04:41.200 --> 00:04:44.200]  使能夠在真道上站立得穩
[00:04:44.200 --> 00:04:48.800]  成為榮耀神的見證
[00:04:48.800 --> 00:04:51.600]  大哥大哥
[00:04:51.600 --> 00:04:56.000]  福音的真諦一針見血
[00:04:56.000 --> 00:04:57.600]  我們一起讀出行話
[00:04:57.600 --> 00:05:00.400]  頭五節
[00:05:00.400 --> 00:05:05.600]  我使徒保羅和所有跟我一起的弟兄
[00:05:05.600 --> 00:05:09.000]  寫信給迦太教
[00:05:09.000 --> 00:05:11.600]  我使徒不是猶於人
[00:05:11.600 --> 00:05:13.600]  也不是直著人
[00:05:13.600 --> 00:05:15.600]  而是直著耶穌基督
[00:05:15.600 --> 00:05:19.400]  於是他從死人中復活的父上帝
[00:05:19.400 --> 00:05:23.400]  願因為平安從我們的父上帝
[00:05:23.400 --> 00:05:26.600]  和主耶穌基督歸給你們
[00:05:26.600 --> 00:05:29.800]  基督照我們父上帝的旨意
[00:05:29.800 --> 00:05:32.000]  為我們的罪捨己
[00:05:32.000 --> 00:05:36.200]  要救我們脫離現今者罪惡的世代
[00:05:36.200 --> 00:05:38.400]  願榮耀歸給上帝
[00:05:38.400 --> 00:05:42.200]  直到永遠遠 阿們
[00:05:42.200 --> 00:05:45.800]  保羅的書信都是以民安開始
[00:05:45.800 --> 00:05:48.400]  為對方求恩 為平安
[00:05:48.400 --> 00:05:50.000]  但這裡特別之處
[00:05:50.000 --> 00:05:51.400]  大家有沒有留意到
[00:05:51.400 --> 00:05:52.800]  在書信的開頭
[00:05:52.800 --> 00:05:54.800]  保羅怎麼稱呼自己
[00:05:54.800 --> 00:05:56.400]  是使徒保羅
[00:05:56.400 --> 00:06:00.000]  使徒這個字的基本意義是被差遣者
[00:06:00.000 --> 00:06:03.400]  是帶著差遣者賦予他的權柄
[00:06:03.400 --> 00:06:06.600]  為什麼保羅要提出身份的說明
[00:06:06.600 --> 00:06:08.400]  因為他的使徒身份
[00:06:08.400 --> 00:06:11.600]  他的權柄是受到挑戰
[00:06:11.600 --> 00:06:14.200]  猶太主義者詆毀保羅
[00:06:14.200 --> 00:06:17.400]  質疑他不是神所選派的使徒
[00:06:17.400 --> 00:06:21.000]  他所教訓的道不足信服
[00:06:21.000 --> 00:06:22.000]  這個可能是因為
[00:06:22.000 --> 00:06:25.800]  保羅不是主親手設立的使徒
[00:06:25.800 --> 00:06:27.600]  就像十二使徒
[00:06:27.600 --> 00:06:30.400]  並且保羅在主耶穌復活之後
[00:06:30.400 --> 00:06:32.600]  十二使徒開始傳道之時
[00:06:32.600 --> 00:06:36.000]  他才悔改歸主
[00:06:36.000 --> 00:06:37.800]  然而聖經裏面
[00:06:37.800 --> 00:06:39.800]  保羅強調他的身份
[00:06:39.800 --> 00:06:42.400]  是從人而來
[00:06:42.400 --> 00:06:43.200]  不是
[00:06:43.200 --> 00:06:46.400]  而是從主耶穌基督和父神
[00:06:46.400 --> 00:06:47.600]  第二次所講
[00:06:47.600 --> 00:06:49.000]  是藉著耶穌基督
[00:06:49.000 --> 00:06:52.600]  與使他從死人中復活的父上帝
[00:06:52.600 --> 00:06:54.400]  所以保羅傳的福音
[00:06:54.400 --> 00:06:56.800]  就是耶穌要他傳的福音
[00:06:56.800 --> 00:06:58.600]  拒絕保羅所傳的福音
[00:06:58.600 --> 00:07:02.600]  就等於拒絕神
[00:07:02.600 --> 00:07:05.200]  這樣
[00:07:05.200 --> 00:07:09.000]  什麼是保羅所傳基督的福音呢
[00:07:09.000 --> 00:07:13.400]  基督的福音又帶來什麼果效呢
[00:07:13.400 --> 00:07:14.800]  在第四節
[00:07:14.800 --> 00:07:16.600]  基督召我們父上帝的旨意
[00:07:16.600 --> 00:07:17.800]  為我們寫記
[00:07:17.800 --> 00:07:20.800]  要求我們脫離現今者罪惡的世代
[00:07:20.800 --> 00:07:22.400]  在此保羅直接指出
[00:07:22.400 --> 00:07:25.400]  福音以下幾方面的本質
[00:07:25.400 --> 00:07:28.000]  第一
[00:07:28.000 --> 00:07:32.800]  基督召我們父上帝的旨意
[00:07:32.800 --> 00:07:35.200]  在幾千年的寓言裏面
[00:07:35.200 --> 00:07:37.000]  若有關基督的受死
[00:07:37.000 --> 00:07:39.200]  很清楚地告訴我們
[00:07:39.200 --> 00:07:44.000]  父神定義耶穌犧牲他的性命來救贖我們
[00:07:44.000 --> 00:07:48.400]  為什麼耶穌要犧牲他的性命呢
[00:07:48.400 --> 00:07:50.800]  因為罪的公家乃是死
[00:07:50.800 --> 00:07:53.200]  神不可以當我們無罪
[00:07:53.200 --> 00:07:55.600]  有罪的人一定要死
[00:07:55.600 --> 00:07:57.000]  因為這樣的緣故
[00:07:57.000 --> 00:07:59.400]  神定義一個無罪的人
[00:07:59.400 --> 00:08:00.600]  替我們死
[00:08:00.600 --> 00:08:03.000]  以滿足刑罰的要求
[00:08:03.000 --> 00:08:05.000]  這樣神才可以赦免我們
[00:08:05.000 --> 00:08:08.400]  使我們進入他的救恩裏面
[00:08:08.400 --> 00:08:10.400]  耶穌為我們的罪釘身十家
[00:08:10.400 --> 00:08:12.200]  是出於神的旨意
[00:08:12.200 --> 00:08:15.400]  而是出於神的愛
[00:08:15.400 --> 00:08:17.000]  第二
[00:08:17.000 --> 00:08:21.000]  為我們的罪寫記
[00:08:21.000 --> 00:08:22.800]  基督為我們的罪寫記
[00:08:22.800 --> 00:08:26.400]  表明他對我們的愛是極深
[00:08:26.400 --> 00:08:30.400]  此提得著名的英國記者
[00:08:30.400 --> 00:08:32.800]  1912年4月15日
[00:08:32.800 --> 00:08:36.000]  當鐵達尼號撞上冰山的那一天
[00:08:36.000 --> 00:08:38.400]  史提德也在船上
[00:08:38.400 --> 00:08:40.000]  根據一份報告指出
[00:08:40.000 --> 00:08:42.400]  當時他幫助婦女和小朋友
[00:08:42.400 --> 00:08:43.800]  坐上救生艇
[00:08:43.800 --> 00:08:47.600]  之後他把自己的救生衣讓給其他人
[00:08:47.600 --> 00:08:51.000]  最後他讓出自己在救生艇上的位置
[00:08:51.000 --> 00:08:55.600]  給其他人犧牲了自己的性命
[00:08:55.600 --> 00:08:59.000]  史提德自我犧牲是震撼人心
[00:08:59.000 --> 00:09:02.800]  因為人的愛最多是為甚麼人死
[00:09:02.800 --> 00:09:05.400]  為自己所愛的人死
[00:09:05.400 --> 00:09:06.800]  但我想說的是
[00:09:06.800 --> 00:09:07.800]  基督的愛
[00:09:07.800 --> 00:09:09.800]  基督為你和我犧牲
[00:09:09.800 --> 00:09:11.600]  不單是震撼
[00:09:11.600 --> 00:09:14.600]  更是空前絕口
[00:09:14.600 --> 00:09:18.200]  因為沒有人願意為不可愛
[00:09:18.200 --> 00:09:21.000]  不愛自己的人犧牲
[00:09:21.000 --> 00:09:24.800]  沒有人會為罪人而死
[00:09:24.800 --> 00:09:27.800]  而神愛我們到一個地步
[00:09:27.800 --> 00:09:30.800]  就是為我們的罪去釘身實假
[00:09:30.800 --> 00:09:32.400]  為的是要和我們建立一份
[00:09:32.400 --> 00:09:35.600]  永遠都不會變愛的關係
[00:09:35.600 --> 00:09:38.800]  無論我們是否已經認罪悔改
[00:09:38.800 --> 00:09:40.800]  離棄惡行
[00:09:40.800 --> 00:09:42.800]  即是我們依然頂撞神
[00:09:42.800 --> 00:09:44.800]  當祂沒有到的時候
[00:09:44.800 --> 00:09:48.200]  祂仍然甘願為我們寫明
[00:09:48.200 --> 00:09:50.600]  就像保羅所說
[00:09:50.600 --> 00:09:53.000]  為二人死是少有
[00:09:53.000 --> 00:09:55.800]  為人人死或者有感作為
[00:09:55.800 --> 00:09:59.600]  唯有基督在我們患上罪人的時候為我們死
[00:09:59.600 --> 00:10:03.800]  神的愛就在此向我們顯明
[00:10:03.800 --> 00:10:05.000]  直到今天
[00:10:05.000 --> 00:10:08.600]  神甘願犧牲這份大愛
[00:10:08.600 --> 00:10:11.000]  仍繼續拯救萬民
[00:10:11.000 --> 00:10:15.800]  給予人永生的盼望
[00:10:15.800 --> 00:10:17.200]  第三方面
[00:10:17.200 --> 00:10:18.600]  基督的本質
[00:10:18.600 --> 00:10:21.000]  是要救我們脫離現今
[00:10:21.000 --> 00:10:24.200]  這罪惡的世代
[00:10:24.200 --> 00:10:26.200]  基督不單止擔當我們
[00:10:26.200 --> 00:10:28.400]  罪惡應受的刑罰
[00:10:28.400 --> 00:10:32.200]  也要在我們今天生活的世代裏面
[00:10:32.200 --> 00:10:36.200]  拯救我們脫離罪惡的勢力
[00:10:36.200 --> 00:10:38.200]  第四字 恆一字的經文
[00:10:38.200 --> 00:10:40.200]  保羅兩次提到罪
[00:10:40.200 --> 00:10:43.200]  特別強調罪的部分
[00:10:43.200 --> 00:10:44.800]  帶出我們作為人
[00:10:44.800 --> 00:10:50.000]  是沒有辦法靠自己解決罪的問題
[00:10:50.000 --> 00:10:52.800]  大約六十年前
[00:10:52.800 --> 00:10:56.200]  美國犯罪的道德問題很嚴重
[00:10:56.200 --> 00:10:57.600]  執政的民主黨
[00:10:57.600 --> 00:10:59.000]  因為犯罪的原因
[00:10:59.000 --> 00:11:02.000]  是因為人窮 無知
[00:11:02.000 --> 00:11:06.000]  故此政府增加社會福利的救濟
[00:11:06.000 --> 00:11:08.800]  又加強免費教育
[00:11:08.800 --> 00:11:12.400]  於是社會福利的開支大幅上升
[00:11:12.400 --> 00:11:16.000]  但人的道德不要因為這樣而改變
[00:11:16.000 --> 00:11:19.200]  犯罪率仍然高企
[00:11:19.200 --> 00:11:21.600]  到共和黨當政
[00:11:21.600 --> 00:11:25.000]  他們主張亂世當然要用重刑
[00:11:25.000 --> 00:11:29.200]  結果美國監獄人口增加了十倍
[00:11:29.200 --> 00:11:33.000]  為當時世界上囚犯最多的國家
[00:11:33.000 --> 00:11:39.600]  但國家犯罪道德問題仍然很嚴重
[00:11:39.600 --> 00:11:41.800]  反映了什麼?
[00:11:41.800 --> 00:11:44.400]  就是用教育 救濟 或重刑
[00:11:44.400 --> 00:11:46.400]  所謂軟硬兼併
[00:11:46.400 --> 00:11:51.400]  都不能解決人罪的問題
[00:11:51.400 --> 00:11:53.400]  就算最懂法律的人
[00:11:53.400 --> 00:11:57.400]  都無法在法律中找到救贖
[00:11:57.400 --> 00:12:00.800]  法律可以告訴我們什麼是罪行
[00:12:00.800 --> 00:12:04.400]  但無法讓我們不犯罪
[00:12:04.400 --> 00:12:06.400]  反而越懂法律
[00:12:06.400 --> 00:12:09.000]  更有機會令人走什麼?
[00:12:09.000 --> 00:12:13.000]  法律罅
[00:12:13.000 --> 00:12:15.800]  神學家奧古斯丁曾經說
[00:12:15.800 --> 00:12:17.200]  若無基督的福音
[00:12:17.200 --> 00:12:19.400]  人只有犯罪的自由
[00:12:19.400 --> 00:12:21.400]  方中情慾的自由
[00:12:21.400 --> 00:12:23.400]  卻無不犯罪的自由
[00:12:23.400 --> 00:12:28.000]  你認不認同?
[00:12:28.000 --> 00:12:31.000]  論語中孔子教導學生
[00:12:31.000 --> 00:12:33.400]  變成四非
[00:12:33.400 --> 00:12:38.200]  非禮勿視 非禮勿聽 非禮勿言 非禮勿動
[00:12:38.200 --> 00:12:40.600]  意思是不合乎禮節的事情
[00:12:40.600 --> 00:12:44.400]  我們不應該看 不應該聽 不應該說 不應該做
[00:12:44.400 --> 00:12:51.200]  在節目當中有沒有人說自己做到?
[00:12:51.200 --> 00:12:53.000]  羅馬書三章十字
[00:12:53.000 --> 00:12:54.800]  如經上所記
[00:12:54.800 --> 00:12:57.400]  沒有疑人 連一個也沒有
[00:12:57.400 --> 00:12:59.400]  人所有的疑在上帝面前
[00:12:59.400 --> 00:13:00.400]  以剉說話
[00:13:00.400 --> 00:13:04.400]  好像污糟的衣服
[00:13:04.400 --> 00:13:07.000]  加泰信徒從前認識神
[00:13:07.000 --> 00:13:09.400]  是罪的奴僕
[00:13:09.400 --> 00:13:11.200]  他們現在憑著信
[00:13:11.200 --> 00:13:13.400]  領受了基督已成全的救恩
[00:13:13.400 --> 00:13:15.000]  成為神的兒女
[00:13:15.000 --> 00:13:18.400]  得著釋放和自由
[00:13:18.400 --> 00:13:19.800]  但現在
[00:13:19.800 --> 00:13:21.400]  保羅眼見他們
[00:13:21.400 --> 00:13:23.200]  竟然走回頭路
[00:13:23.200 --> 00:13:26.400]  反反信仰道理的開端
[00:13:26.400 --> 00:13:27.800]  故此保羅在此
[00:13:27.800 --> 00:13:30.400]  再次清楚地告訴他們
[00:13:30.400 --> 00:13:34.600]  沒有人可以憑著自己的行為自恃
[00:13:34.600 --> 00:13:36.400]  人在上帝的面前
[00:13:36.400 --> 00:13:41.400]  絕不能因行為輕易得救
[00:13:41.400 --> 00:13:42.800]  只有基督的福音
[00:13:42.800 --> 00:13:45.600]  才能使人脫離罪
[00:13:45.600 --> 00:13:47.600]  只有基督的救恩下
[00:13:47.600 --> 00:13:51.000]  我們才能不再受罪的奴役
[00:13:51.000 --> 00:13:53.000]  得著真理的自由
[00:13:53.000 --> 00:13:55.600]  不犯罪的自由
[00:13:55.600 --> 00:13:57.000]  憑著聖靈的能力
[00:13:57.000 --> 00:13:58.600]  在每一天的生活中
[00:13:58.600 --> 00:14:00.200]  勝過罪惡
[00:14:00.200 --> 00:14:02.400]  這一切都是出於神的恩典
[00:14:02.400 --> 00:14:06.000]  神對我們的大愛
[00:14:06.000 --> 00:14:07.600]  弟兄姊妹
[00:14:07.600 --> 00:14:09.200]  保羅一針見血的
[00:14:09.200 --> 00:14:11.800]  指出福音的核心
[00:14:11.800 --> 00:14:13.400]  耶穌犧牲的大愛
[00:14:13.400 --> 00:14:17.000]  解決人我們罪的問題
[00:14:17.000 --> 00:14:21.800]  你又會怎樣回應呢?
[00:14:21.800 --> 00:14:23.200]  你願意靠主
[00:14:23.200 --> 00:14:26.400]  過著一個認罪悔改的生活嗎?
[00:14:26.400 --> 00:14:29.800]  願不願意?
[00:14:29.800 --> 00:14:31.400]  福音的本質
[00:14:31.400 --> 00:14:32.800]  真體
[00:14:32.800 --> 00:14:38.400]  你又有多少的認識呢?
[00:14:38.400 --> 00:14:39.800]  第二點
[00:14:39.800 --> 00:14:42.400]  別的福音討人歡喜
[00:14:42.400 --> 00:14:46.000]  我們一起讀出六至十節
[00:14:46.000 --> 00:14:49.200]  我很驚訝你們這麼快就離開
[00:14:49.200 --> 00:14:53.600]  那位藉著基督之音呼召你們的上帝
[00:14:53.600 --> 00:14:56.400]  而去隨從別的福音
[00:14:56.400 --> 00:14:58.800]  其實並沒有另一幅的福音
[00:14:58.800 --> 00:15:01.400]  不過有些人騷擾你們
[00:15:01.400 --> 00:15:04.200]  要把福音
[00:15:04.200 --> 00:15:06.000]  但無論是我們
[00:15:06.000 --> 00:15:08.400]  或是天上來的使者
[00:15:08.400 --> 00:15:10.400]  若傳福音給你們
[00:15:10.400 --> 00:15:13.400]  與我們所傳給你們的不同
[00:15:13.400 --> 00:15:16.000]  他該受就著
[00:15:16.000 --> 00:15:18.000]  我們已經說了
[00:15:18.000 --> 00:15:19.800]  現在再說
[00:15:19.800 --> 00:15:22.400]  若有人傳福音給你們
[00:15:22.400 --> 00:15:25.400]  與你們以往所領受的不同
[00:15:25.400 --> 00:15:27.600]  他該受就著
[00:15:27.600 --> 00:15:30.400]  我現在是要得人的心嗎?
[00:15:30.400 --> 00:15:33.000]  還是要得上帝的心呢?
[00:15:33.000 --> 00:15:36.200]  難道我再討人的歡喜嗎?
[00:15:36.200 --> 00:15:39.000]  若仍想討人的歡喜
[00:15:39.000 --> 00:15:42.000]  我就不是基督的僕人了
[00:15:42.000 --> 00:15:44.000]  謝謝
[00:15:44.000 --> 00:15:46.000]  在文後語後
[00:15:46.000 --> 00:15:49.200]  保羅以強硬的語氣拷問
[00:15:49.200 --> 00:15:51.200]  來譴責迦太信徒
[00:15:51.200 --> 00:15:53.400]  去順從別的福音
[00:15:53.400 --> 00:15:55.400]  別的福音一般認為
[00:15:55.400 --> 00:15:57.800]  是熱心於摩西律法
[00:15:57.800 --> 00:16:00.800]  自稱基督徒的猶太主義者
[00:16:00.800 --> 00:16:03.600]  他們來到教會將福音扭曲
[00:16:03.600 --> 00:16:05.800]  認為外邦人要接受國禮
[00:16:05.800 --> 00:16:08.800]  完全猶太化後才能得救
[00:16:08.800 --> 00:16:11.600]  國禮的意思是所有的男丁
[00:16:11.600 --> 00:16:13.000]  在出世後第八天
[00:16:13.000 --> 00:16:15.000]  要割一塊包皮
[00:16:15.000 --> 00:16:17.200]  這是神和以色列人的祖宗
[00:16:17.200 --> 00:16:19.200]  阿伯拉罕所立的約
[00:16:19.200 --> 00:16:23.200]  是每個世代的以色列人都要遵守
[00:16:23.200 --> 00:16:25.200]  其實仔細想想
[00:16:25.200 --> 00:16:28.800]  今天有一些極端的教導
[00:16:28.800 --> 00:16:32.800]  都是說人要達到某些行為上的標準
[00:16:32.800 --> 00:16:34.800]  才能得救
[00:16:34.800 --> 00:16:36.800]  不相信恩信、清義
[00:16:36.800 --> 00:16:38.800]  只靠恩典、清義的福音
[00:16:38.800 --> 00:16:40.800]  就好像天主教
[00:16:40.800 --> 00:16:43.800]  他看耶穌的救贖是不完全的
[00:16:43.800 --> 00:16:47.800]  信心以外也要加上善行和誠禮
[00:16:47.800 --> 00:16:50.800]  摩門教看真正的救恩
[00:16:50.800 --> 00:16:52.800]  除了相信耶穌之外
[00:16:52.800 --> 00:16:54.800]  還要在摩門教的教會洗禮
[00:16:54.800 --> 00:16:57.800]  得到摩門教長老的按受
[00:16:57.800 --> 00:17:00.800]  統一教看救恩
[00:17:00.800 --> 00:17:02.800]  就是加入統一教
[00:17:02.800 --> 00:17:05.800]  接受文史名為真父母
[00:17:05.800 --> 00:17:07.800]  成為真家庭的一份子
[00:17:07.800 --> 00:17:08.800]  以至有一天
[00:17:08.800 --> 00:17:11.800]  上帝的真救恩臨到人類
[00:17:11.800 --> 00:17:14.800]  而見證人同樣認為
[00:17:14.800 --> 00:17:16.800]  單靠基督的保育是不夠的
[00:17:16.800 --> 00:17:21.800]  最終人能不能得救仍要視乎行為
[00:17:21.800 --> 00:17:23.800]  想說的是
[00:17:23.800 --> 00:17:26.800]  福音是靠恩兆
[00:17:26.800 --> 00:17:28.800]  剛才第六節說
[00:17:28.800 --> 00:17:30.800]  這是福音的本質
[00:17:30.800 --> 00:17:32.800]  先是主張守律法
[00:17:32.800 --> 00:17:33.800]  行國禮
[00:17:33.800 --> 00:17:36.800]  才得救的猶太主義者
[00:17:36.800 --> 00:17:38.800]  以至剛才說的部分異端
[00:17:38.800 --> 00:17:41.800]  對救恩的看法
[00:17:41.800 --> 00:17:43.800]  他們的性質截然不同
[00:17:43.800 --> 00:17:45.800]  實際上是棄絕那位
[00:17:45.800 --> 00:17:48.800]  因召人歸向自己的主
[00:17:48.800 --> 00:17:52.800]  帶來同主的隔絕
[00:17:52.800 --> 00:17:54.800]  保羅在五章四字
[00:17:54.800 --> 00:17:55.800]  很清楚地說到
[00:17:55.800 --> 00:17:57.800]  你們自己靠律法清義的
[00:17:57.800 --> 00:17:59.800]  是與基督隔絕
[00:17:59.800 --> 00:18:03.800]  從恩典中墜落了
[00:18:03.800 --> 00:18:05.800]  我們收到假鈔票
[00:18:05.800 --> 00:18:10.800]  損失不過是錢
[00:18:10.800 --> 00:18:12.800]  即使不經意用了假鈔票
[00:18:12.800 --> 00:18:14.800]  這麼不幸
[00:18:14.800 --> 00:18:18.800]  最多被抓坐牢
[00:18:18.800 --> 00:18:21.800]  但我想很久都會被釋放出來
[00:18:21.800 --> 00:18:24.800]  應該不會終身監禁吧
[00:18:24.800 --> 00:18:27.800]  二人接受錯誤的福音
[00:18:27.800 --> 00:18:30.800]  後果可以是怎樣
[00:18:30.800 --> 00:18:33.800]  不得救
[00:18:33.800 --> 00:18:36.800]  保羅兩次在八和九字
[00:18:36.800 --> 00:18:41.800]  說到猶太主義者該受咒助
[00:18:41.800 --> 00:18:44.800]  說到無論我們或天上來的使者
[00:18:44.800 --> 00:18:46.800]  只要傳的福音與他所傳的
[00:18:46.800 --> 00:18:49.800]  不一樣就會被咒助
[00:18:49.800 --> 00:18:51.800]  不是因為與保羅的意見不同
[00:18:51.800 --> 00:18:52.800]  就會被咒助
[00:18:52.800 --> 00:18:57.800]  而是強調所有人都不能更改福音的本質
[00:18:57.800 --> 00:18:59.800]  沒有一個人例外
[00:18:59.800 --> 00:19:03.800]  我們只是福音的領袖者
[00:19:03.800 --> 00:19:05.800]  傳揚者、見證者
[00:19:05.800 --> 00:19:10.800]  而不是福音的更改者
[00:19:10.800 --> 00:19:12.800]  耶穌基督已經成就咎因
[00:19:12.800 --> 00:19:17.800]  耶穌的咎因已足夠拯救一切信祂的人
[00:19:17.800 --> 00:19:19.800]  咎因是憑信心接受
