
[00:00:00.000 --> 00:00:02.980]  感謝岳聖牧師帶領我們
[00:02:59.080 --> 00:03:00.840]  每一個弟兄姊妹的時候
[00:03:00.840 --> 00:03:02.320]  一切都不一樣
[00:03:02.320 --> 00:03:03.200]  是沒錯
[00:03:03.200 --> 00:03:05.000]  恩福是一個很大的群體
[00:03:05.000 --> 00:03:06.400]  我們未必認識或者
[00:03:06.400 --> 00:03:08.280]  每一個肢體可能我們都未必深教
[00:03:08.280 --> 00:03:11.320]  但是我們是同屬耶穌基督
[00:03:11.320 --> 00:03:13.320]  我們有這個一體性
[00:03:13.320 --> 00:03:15.080]  簡單講例子你一講就明白
[00:03:15.080 --> 00:03:16.360]  不過這個不是很全面的
[00:03:16.360 --> 00:03:17.520]  不過我講你就明白
[00:03:17.520 --> 00:03:18.720]  咦 有電話響
[00:03:18.720 --> 00:03:21.400]  沒錯
[00:03:21.400 --> 00:03:23.000]  一個電話響
[00:03:23.000 --> 00:03:25.280]  影響了全部人
[00:03:25.280 --> 00:03:27.800]  你認識不認識那個人都不要緊
[00:03:27.800 --> 00:03:29.480]  一個電話響
[00:03:29.480 --> 00:03:32.240]  整個群體都會被影響
[00:03:32.240 --> 00:03:33.400]  哪怕很小聲
[00:03:33.400 --> 00:03:36.920]  這個就是個人和群體的關係
[00:03:36.920 --> 00:03:38.480]  電話響沒什麼問題
[00:03:38.480 --> 00:03:39.280]  有時候真的不記得
[00:03:39.280 --> 00:03:40.680]  可能我現在都不記得關
[00:03:40.680 --> 00:03:42.040]  影響不是很大
[00:03:42.040 --> 00:03:44.040]  一時沒有專心
[00:03:44.280 --> 00:03:46.640]  但是如果是一些罪行
[00:03:46.640 --> 00:03:49.920]  怎樣影響整個群體
[00:03:49.920 --> 00:03:52.720]  所以今天約書亞記第七章
[00:03:52.720 --> 00:03:54.480]  是一個很嚴肅
[00:03:54.480 --> 00:03:57.160]  和一個不容易講的課題
[00:03:57.160 --> 00:04:00.320]  但是就讓我們一起去看這個議題
[00:04:00.320 --> 00:04:01.800]  今天我給的講題是
[00:04:01.800 --> 00:04:04.280]  一罪累全家
[00:04:04.280 --> 00:04:05.840]  一個不容易講的議題
[00:04:05.840 --> 00:04:07.160]  但是我們同心圍圖講
[00:04:07.160 --> 00:04:09.000]  親愛的主耶穌基督
[00:04:09.000 --> 00:04:10.720]  你是教會的元首
[00:04:10.720 --> 00:04:11.720]  我們是身體
[00:04:11.720 --> 00:04:13.560]  幫助我們不是看人
[00:04:13.560 --> 00:04:14.360]  是看你
[00:04:14.360 --> 00:04:16.320]  同樣也給我們看到
[00:04:16.320 --> 00:04:18.840]  我們每一個人都要為整個群體負責
[00:04:18.840 --> 00:04:20.520]  我們是憐於耶穌基督
[00:04:20.520 --> 00:04:22.800]  所以求你的話語光照我們
[00:04:22.800 --> 00:04:23.560]  提醒我們
[00:04:23.560 --> 00:04:26.080]  不單止是今天我們恩福家每一個弟兄姊妹
[00:04:26.080 --> 00:04:28.240]  也都為了我們整個城市去禱告
[00:04:28.240 --> 00:04:29.960]  因為我們都屬於這個城市
[00:04:29.960 --> 00:04:31.760]  我們都活在這個城市當中
[00:04:31.760 --> 00:04:33.640]  讓我們都是帶著這份的心
[00:04:33.640 --> 00:04:36.800]  帶著一份仰望敬畏你的心
[00:04:36.800 --> 00:04:39.000]  賤經的心去領受你的話
[00:04:39.000 --> 00:04:39.800]  聽我們的祈禱
[00:04:39.800 --> 00:04:41.320]  奉主耶穌基督的聖名祈求
[00:04:41.320 --> 00:04:42.040]  阿們
[00:04:42.600 --> 00:04:44.640]  沒錯 今天的講題是一罪類傳家
[00:04:44.640 --> 00:04:46.760]  我們先看今天講到第一點
[00:04:46.760 --> 00:04:48.320]  沒有自省的群體
[00:04:48.320 --> 00:04:50.400]  在約書亞記七章一至九節
[00:04:50.400 --> 00:04:51.040]  我們一起讀
[00:04:51.040 --> 00:04:54.680]  以色列人在當滅之物上犯了罪
[00:04:54.680 --> 00:04:56.600]  猶大之派中
[00:04:56.600 --> 00:04:58.200]  謝拉的曾孫
[00:04:58.200 --> 00:04:59.920]  撒底的孫子
[00:04:59.920 --> 00:05:01.560]  加米的兒子
[00:05:01.560 --> 00:05:02.360]  阿干
[00:05:02.360 --> 00:05:04.160]  取了當滅之物
[00:05:04.160 --> 00:05:07.960]  耶和華的怒氣就向以色列人發作
[00:05:07.960 --> 00:05:11.040]  約書亞從耶利哥派人往
[00:05:11.040 --> 00:05:12.560]  伯特利東邊
[00:05:12.720 --> 00:05:15.640]  靠近伯亞民的艾城去
[00:05:15.640 --> 00:05:17.040]  對他們說
[00:05:17.040 --> 00:05:19.320]  你們想去窺探那地
[00:05:19.320 --> 00:05:22.480]  那些人就上去窺探艾城
[00:05:22.480 --> 00:05:25.800]  他們回到約書亞那裡對他說
[00:05:25.800 --> 00:05:28.240]  眾百姓不必都上去
[00:05:28.240 --> 00:05:30.920]  只要二三千人上去
[00:05:30.920 --> 00:05:32.720]  就能攻取艾城
[00:05:32.720 --> 00:05:35.760]  不必勞動眾百姓都上去
[00:05:35.760 --> 00:05:38.040]  因為他們人少
[00:05:38.040 --> 00:05:42.400]  於是百姓中若有三千人上那裡去
[00:05:42.760 --> 00:05:46.600]  但他們竟在艾城的人面前逃跑
[00:05:46.600 --> 00:05:50.320]  艾城的人擊殺他們約三十六人
[00:05:50.320 --> 00:05:53.360]  從城門前追趕他們
[00:05:53.360 --> 00:05:55.240]  直到士巴林
[00:05:55.240 --> 00:05:58.400]  在下坡的地方擊敗他們
[00:05:58.400 --> 00:06:01.080]  他們都膽戰心驚
[00:06:01.080 --> 00:06:02.920]  融化如水
[00:06:02.920 --> 00:06:07.240]  約書亞和以色列的長老就撕裂衣服
[00:06:07.240 --> 00:06:10.800]  在耶和華的約跪前臉伏於地
[00:06:10.800 --> 00:06:12.440]  直到晚上
[00:06:12.720 --> 00:06:15.480]  他們把灰剎在頭上
[00:06:15.480 --> 00:06:16.800]  約書亞說
[00:06:16.800 --> 00:06:19.160]  哎 主耶和華
[00:06:19.160 --> 00:06:22.920]  你為什麼領著百姓過約旦河
[00:06:22.920 --> 00:06:26.600]  把我們交在阿摩利人手中
[00:06:26.600 --> 00:06:28.680]  使我們滅亡呢?
[00:06:28.680 --> 00:06:32.520]  我們不如住在約旦河的那邊
[00:06:32.520 --> 00:06:34.880]  主啊 求求你
[00:06:34.880 --> 00:06:39.320]  以色列人既在仇敵面前轉身逃跑
[00:06:39.320 --> 00:06:42.040]  我還有什麼可說的呢?
[00:06:42.600 --> 00:06:45.560]  迦南人和這地所有的居民
[00:06:45.560 --> 00:06:48.720]  聽見了就必圍困我們
[00:06:48.720 --> 00:06:52.160]  把我們的命從地上除去
[00:06:52.160 --> 00:06:53.360]  那時
[00:06:53.360 --> 00:06:57.600]  你為你自大的命要怎麼做呢?
[00:06:57.600 --> 00:06:59.520]  正如我們剛才所說
[00:06:59.520 --> 00:07:02.440]  這段是關乎一個個人和群體的經文
[00:07:02.440 --> 00:07:05.080]  第一節就列出了整張的重點
[00:07:05.080 --> 00:07:07.960]  就是阿干取了當滅之物
[00:07:07.960 --> 00:07:09.360]  就好像一開始
[00:07:09.360 --> 00:07:10.880]  一個電影開頭的時候
[00:07:10.880 --> 00:07:14.800]  導演就將整套戲的結局和主題說出來了
[00:07:14.800 --> 00:07:17.400]  第一節可以說是延續上一章
[00:07:17.400 --> 00:07:18.720]  我們上次看到了
[00:07:18.720 --> 00:07:20.240]  以色列人攻耶利哥城
[00:07:20.240 --> 00:07:22.200]  學了一個很特別的功課
[00:07:22.200 --> 00:07:26.640]  神幫助以色列人攻破耶利哥城
[00:07:26.640 --> 00:07:27.840]  但是在攻城的那一刻
[00:07:27.840 --> 00:07:29.840]  約書亞就提醒
[00:07:29.840 --> 00:07:32.120]  這個是在約書亞記六章十八節
[00:07:32.120 --> 00:07:32.960]  我們一起讀
[00:07:32.960 --> 00:07:35.880]  但你們務要謹慎
[00:07:35.880 --> 00:07:38.560]  不可取那當滅的物
[00:07:38.680 --> 00:07:40.920]  免得你們受咒咒
[00:07:40.920 --> 00:07:43.120]  取了那當滅的物
[00:07:43.120 --> 00:07:46.680]  使以色列全營成為咒咒
[00:07:46.680 --> 00:07:48.680]  而遭受災禍
[00:07:48.680 --> 00:07:52.880]  這裡說的是一開始攻城的那一刻
[00:07:52.880 --> 00:07:53.800]  沒錯了
[00:07:53.800 --> 00:07:54.720]  不攻自破
[00:07:54.720 --> 00:07:56.600]  但是約書亞提醒了他們
[00:07:56.600 --> 00:07:59.120]  不要拿當滅之物
[00:07:59.120 --> 00:08:03.160]  所以到今天我們看約書亞記第七章一節
[00:08:03.160 --> 00:08:04.200]  一開始
[00:08:04.200 --> 00:08:05.520]  其實那裡說的是
[00:08:05.520 --> 00:08:07.080]  以色列人
[00:08:07.080 --> 00:08:09.840]  很特別這句不是說阿干
[00:08:09.840 --> 00:08:11.840]  是說以色列人
[00:08:11.840 --> 00:08:15.280]  當中是包括阿干的四代人
[00:08:15.280 --> 00:08:18.480]  這裡說的是他們犯了罪
[00:08:18.480 --> 00:08:22.200]  原文的意思其實有不忠和叛逆的意思
[00:08:22.200 --> 00:08:23.640]  所以這裡說的是
[00:08:23.640 --> 00:08:28.560]  以色列人在當滅之物當中犯了罪
[00:08:28.560 --> 00:08:31.000]  犯罪是叛逆
[00:08:31.000 --> 00:08:33.720]  不單只是貪心或者信守軒揚
[00:08:33.720 --> 00:08:36.720]  而是說他們對神的叛逆
[00:08:37.120 --> 00:08:38.680]  這裡說的當滅之物就是
[00:08:38.680 --> 00:08:40.880]  本來他們應該全部奉獻
[00:08:40.880 --> 00:08:41.520]  不准拿的
[00:08:41.520 --> 00:08:42.240]  分別為聖的
[00:08:42.240 --> 00:08:43.240]  但是他據為己有
[00:08:43.240 --> 00:08:44.800]  所以這裡很嚴重的
[00:08:44.800 --> 00:08:47.360]  因為說的是有人對神不忠
[00:08:47.360 --> 00:08:50.040]  這裡不是說他只是一個個人的行為
[00:08:50.040 --> 00:08:52.160]  這裡說的是
[00:08:52.160 --> 00:08:54.800]  這個個人行為影響了全部人
[00:08:54.800 --> 00:08:58.640]  就好像我們一看最開頭那一頁
[00:08:58.640 --> 00:08:59.720]  一罪累全家
[00:08:59.720 --> 00:09:00.920]  好像一粒墨水
[00:09:00.920 --> 00:09:03.520]  很小的滴在一杯水裡
[00:09:03.520 --> 00:09:05.720]  於是整杯水都黑了
[00:09:05.720 --> 00:09:08.000]  又或者我們古時的人經常說
[00:09:08.000 --> 00:09:08.760]  一說你就知道了
[00:09:08.760 --> 00:09:10.240]  就是豬狗族
[00:09:10.240 --> 00:09:13.880]  一個人如果犯了嚴重的罪的時候
[00:09:13.880 --> 00:09:15.280]  會影響很多人
[00:09:15.280 --> 00:09:17.080]  所以這裡說的是
[00:09:17.080 --> 00:09:18.560]  阿干的罪
[00:09:18.560 --> 00:09:20.440]  阿干犯了罪之後
[00:09:20.440 --> 00:09:23.600]  令到整個以色列人都好像犯了罪
[00:09:23.600 --> 00:09:28.320]  而他們結果就是要承受耶和華的怒氣
[00:09:28.320 --> 00:09:30.960]  神的審判不單只是向阿干一人
[00:09:30.960 --> 00:09:33.800]  而是整個以色列族都要承擔
[00:09:34.160 --> 00:09:38.120]  一人的罪過百萬人要去承受這個惡果
[00:09:38.120 --> 00:09:41.000]  所以經文指出耶和華的怒氣
[00:09:41.000 --> 00:09:43.640]  在詩篇七十六篇同樣有這樣說
[00:09:43.640 --> 00:09:44.600]  你經常讀
[00:09:44.600 --> 00:09:47.960]  你唯獨你是可為的
[00:09:47.960 --> 00:09:49.960]  你的怒氣一發
[00:09:49.960 --> 00:09:53.640]  誰能在你面前站立得住呢
[00:09:53.640 --> 00:09:56.320]  沒錯這裡說的是神的怒氣
[00:09:56.320 --> 00:09:58.560]  所以弟兄姊妹不要輕看
[00:09:58.560 --> 00:10:01.360]  不要輕看個人的行為
[00:10:01.360 --> 00:10:04.080]  從阿干的犯罪
[00:10:04.560 --> 00:10:05.760]  我們有什麼學習到呢
[00:10:05.760 --> 00:10:07.480]  正如你經常說
[00:10:07.480 --> 00:10:10.520]  一個家庭如果有一個人有問題
[00:10:10.520 --> 00:10:12.920]  其實不是一個個人的問題
[00:10:12.920 --> 00:10:16.800]  我們可能覺得都是這個家庭的成員不好
[00:10:16.800 --> 00:10:18.920]  其實一個人的問題
[00:10:18.920 --> 00:10:20.920]  是反映整個家庭的問題
[00:10:20.920 --> 00:10:24.600]  個人的問題是影響整個群體的問題
[00:10:24.600 --> 00:10:26.240]  所以我們看看第七章
[00:10:26.240 --> 00:10:28.480]  其實除了阿干很清楚
[00:10:28.480 --> 00:10:29.560]  他是拿了當面之物
[00:10:29.560 --> 00:10:31.360]  但是整個屬靈的群體
[00:10:31.360 --> 00:10:32.760]  究竟有什麼問題呢
[00:10:33.240 --> 00:10:34.720]  這裡第七章是說
[00:10:34.720 --> 00:10:36.720]  以色列要攻破
[00:10:36.720 --> 00:10:38.040]  攻破了耶利哥之後
[00:10:38.040 --> 00:10:38.840]  他們做了什麼呢
[00:10:38.840 --> 00:10:40.520]  我們先從第二節看到
[00:10:40.520 --> 00:10:42.640]  約書亞就派人去到
[00:10:42.640 --> 00:10:45.400]  在耶利哥附近一個城叫艾城
[00:10:45.400 --> 00:10:46.320]  然後
[00:10:46.320 --> 00:10:47.880]  好像平常那樣
[00:10:47.880 --> 00:10:51.960]  他們就派探子去窺探這個城
[00:10:51.960 --> 00:10:55.160]  約書亞選了這個艾城的地方
[00:10:55.160 --> 00:10:56.640]  作為下一個攻擊點
[00:10:56.640 --> 00:10:58.920]  而探子的回報很特別
[00:10:58.920 --> 00:11:00.840]  探子的回報就是
[00:11:02.680 --> 00:11:04.920]  他說派兩三千人上去就可以了
[00:11:04.920 --> 00:11:07.400]  他沒有說艾城是一個什麼地方
[00:11:07.400 --> 00:11:08.640]  你記得昔日
[00:11:08.640 --> 00:11:11.320]  摩西派十二個探子
[00:11:11.320 --> 00:11:13.520]  約書亞也是其中一個
[00:11:13.520 --> 00:11:14.960]  他們會說一下
[00:11:14.960 --> 00:11:16.680]  耶利哥或者迦蘭地的人是怎樣
[00:11:16.680 --> 00:11:19.160]  很特別這批探子沒有說
[00:11:19.160 --> 00:11:20.800]  他反而就馬上已經說
[00:11:20.800 --> 00:11:23.520]  派兩三千個人去就可以了
[00:11:23.520 --> 00:11:24.040]  為什麼
[00:11:24.040 --> 00:11:24.680]  因為什麼
[00:11:24.680 --> 00:11:25.400]  紅色的字
[00:11:25.400 --> 00:11:27.520]  人少
[00:11:27.520 --> 00:11:29.120]  那裡很少人而已
[00:11:29.120 --> 00:11:30.320]  用不著這麼多人吧
[00:11:30.320 --> 00:11:32.120]  這裡說的就是
[00:11:32.480 --> 00:11:33.520]  兩三千人就可以了
[00:11:33.520 --> 00:11:35.560]  很出奇地很快就
[00:11:35.560 --> 00:11:36.960]  結果真的有兩三千人
[00:11:36.960 --> 00:11:38.480]  馬上他們就去了
[00:11:38.480 --> 00:11:40.000]  結果
[00:11:40.000 --> 00:11:41.120]  都還沒打仗
[00:11:41.120 --> 00:11:41.840]  他們怎樣
[00:11:41.840 --> 00:11:43.080]  逃跑
[00:11:43.080 --> 00:11:43.760]  全都走了
[00:11:43.760 --> 00:11:45.920]  結果有三十六個人
[00:11:45.920 --> 00:11:48.120]  就是這樣陣亡了出去
[00:11:48.120 --> 00:11:51.640]  以色列人更加臨陣退縮
[00:11:51.640 --> 00:11:53.320]  全部人一起走
[00:11:53.320 --> 00:11:55.800]  然後去到最後說的
[00:11:55.800 --> 00:11:56.400]  他們都是
[00:11:56.400 --> 00:11:58.240]  擔驚受怕
[00:11:58.240 --> 00:12:00.400]  融化如水
[00:12:02.040 --> 00:12:03.560]  擔驚受怕原文這個字
[00:12:03.560 --> 00:12:05.080]  其實在之前
[00:12:05.080 --> 00:12:06.760]  一個很
[00:12:06.760 --> 00:12:08.960]  可以說是很對比性的
[00:12:08.960 --> 00:12:10.400]  是拉合
[00:12:10.400 --> 00:12:13.720]  當以色列人去到耶利哥城
[00:12:13.720 --> 00:12:15.280]  妓女的拉合就說
[00:12:15.280 --> 00:12:17.720]  哇你們以色列人很厲害
[00:12:17.720 --> 00:12:19.520]  因為你們出埃及的時候
[00:12:19.520 --> 00:12:20.600]  我一聽見就
[00:12:20.600 --> 00:12:22.880]  擔驚受怕了
[00:12:22.880 --> 00:12:25.520]  那些迦蘭地的人
[00:12:25.520 --> 00:12:28.320]  本來是他們擔驚受怕
[00:12:28.320 --> 00:12:30.760]  不是以色列人
[00:12:30.760 --> 00:12:31.800]  但今天反過來
[00:12:32.840 --> 00:12:34.640]  是以色列人他們擔驚受怕
[00:12:34.640 --> 00:12:36.160]  為什麼會是這樣的呢
[00:12:36.160 --> 00:12:38.520]  以色列人不是剛剛
[00:12:38.520 --> 00:12:39.440]  攻陷了一個
[00:12:39.440 --> 00:12:41.120]  牢不可破的耶利哥城嗎
[00:12:41.120 --> 00:12:42.840]  但如果你細心一點看
[00:12:42.840 --> 00:12:44.960]  其實你不會發現到
[00:12:44.960 --> 00:12:46.000]  問題在哪裡
[00:12:46.000 --> 00:12:47.160]  很簡單的
[00:12:47.160 --> 00:12:47.800]  你想一下
[00:12:47.800 --> 00:12:49.080]  有時候我們都會的
[00:12:49.080 --> 00:12:51.840]  由第二至到第五節
[00:12:51.840 --> 00:12:54.200]  由探子
[00:12:54.200 --> 00:12:55.160]  去了
[00:12:55.160 --> 00:12:56.080]  回來說
[00:12:56.080 --> 00:12:57.680]  兩三千個人去就可以了
[00:12:57.680 --> 00:12:59.160]  接著兩三千個人就去
[00:12:59.160 --> 00:13:00.160]  然後打輸了
[00:13:00.160 --> 00:13:01.120]  三十六個人死了
[00:13:01.120 --> 00:13:01.840]  接著全都走了
[00:13:02.240 --> 00:13:03.360]  在二到五節
[00:13:03.360 --> 00:13:06.000]  耶和華的名
[00:13:06.000 --> 00:13:08.160]  耶和華從來沒有出現過
[00:13:08.160 --> 00:13:09.840]  沒有人去禱告問一下
[00:13:09.840 --> 00:13:12.080]  之前在耶利哥的時候
[00:13:12.080 --> 00:13:14.480]  每一步都有神的吩咐
[00:13:14.480 --> 00:13:15.680]  每一步
[00:13:15.680 --> 00:13:16.520]  每一圈
[00:13:16.520 --> 00:13:17.960]  都有神的帶領
[00:13:17.960 --> 00:13:19.040]  但是
[00:13:19.040 --> 00:13:20.320]  有時候就是這樣
[00:13:20.320 --> 00:13:21.440]  勝利過後
[00:13:21.440 --> 00:13:22.760]  以色列人選擇一個
[00:13:22.760 --> 00:13:25.040]  用自己的角度去客觀的分析
[00:13:25.040 --> 00:13:26.360]  人少嘛
[00:13:26.360 --> 00:13:27.760]  派這麼多人做什麼
[00:13:27.760 --> 00:13:28.440]  祈禱
[00:13:28.440 --> 00:13:29.440]  很慢啊
[00:13:29.440 --> 00:13:30.240]  出去吧
[00:13:30.240 --> 00:13:31.440]  結果怎麼樣呢
[00:13:31.800 --> 00:13:32.960]  他們的信心
[00:13:32.960 --> 00:13:34.400]  融化如水
[00:13:34.400 --> 00:13:36.640]  聽節目有時候我們都是那些信心
[00:13:36.640 --> 00:13:37.680]  來得快
[00:13:37.680 --> 00:13:38.800]  走得快
[00:13:38.800 --> 00:13:40.960]  我們的屬靈生命有時候都是這樣
[00:13:40.960 --> 00:13:42.080]  好像以色列人所說
[00:13:42.080 --> 00:13:44.240]  有時候我們經歷所謂的成功
[00:13:44.240 --> 00:13:45.720]  經歷神的幫助
[00:13:45.720 --> 00:13:47.000]  經歷神的醫治
[00:13:47.000 --> 00:13:48.680]  這一刻醫好了你
[00:13:48.680 --> 00:13:50.240]  那一刻你就立刻
[00:13:50.240 --> 00:13:51.920]  又有病的時候
[00:13:51.920 --> 00:13:52.800]  你會很害怕
[00:13:52.800 --> 00:13:55.160]  我們又會用自己的方法
[00:13:55.160 --> 00:13:57.040]  我們又會用自己的經驗
[00:13:57.040 --> 00:13:59.880]  我們又會用常理去解決問題
[00:13:59.880 --> 00:14:01.320]  這些不一定是錯的
[00:14:01.640 --> 00:14:02.400]  但是
[00:14:02.400 --> 00:14:04.760]  最重要的是以色列人你看到
[00:14:04.760 --> 00:14:06.200]  打完耶利哥城之後
[00:14:06.200 --> 00:14:07.400]  連約書亞都是
[00:14:07.400 --> 00:14:10.240]  整個民族忘記了去尋求神
[00:14:10.240 --> 00:14:12.040]  你可以說
[00:14:12.040 --> 00:14:13.280]  我給這個叫幻想
[00:14:13.280 --> 00:14:14.600]  屬靈驕傲症
[00:14:14.600 --> 00:14:15.920]  上一次
[00:14:15.920 --> 00:14:16.640]  成功了嘛
[00:14:16.640 --> 00:14:17.720]  成功了嘛
[00:14:17.720 --> 00:14:19.800]  以為自己很明白神的心意
[00:14:19.800 --> 00:14:20.640]  不用問了
[00:14:20.640 --> 00:14:21.960]  很快就可以了
[00:14:21.960 --> 00:14:23.240]  用不著靜下來去問
[00:14:23.240 --> 00:14:24.480]  見到這麼少人
[00:14:24.480 --> 00:14:25.320]  派人去
[00:14:25.320 --> 00:14:26.000]  打
[00:14:26.000 --> 00:14:27.000]  應該很快贏的
[00:14:27.000 --> 00:14:29.400]  快不一定是錯的
[00:14:30.080 --> 00:14:32.360]  但是沒有了屬靈的自省
[00:14:32.360 --> 00:14:34.080]  只是看環境
[00:14:34.080 --> 00:14:36.200]  先頭的師哥提醒我們
[00:14:36.200 --> 00:14:37.480]  反過來
[00:14:37.480 --> 00:14:39.040]  不見耶穌只見一人
[00:14:39.040 --> 00:14:40.240]  一個人而已
[00:14:40.240 --> 00:14:41.200]  用不著派這麼多
[00:14:41.200 --> 00:14:42.200]  自己的能力
[00:14:42.200 --> 00:14:43.480]  所以信心
[00:14:43.480 --> 00:14:45.120]  就融化如水
[00:14:45.120 --> 00:14:47.440]  然後就是膽戰心驚
[00:14:47.440 --> 00:14:50.200]  有一本書叫做
[00:14:50.200 --> 00:14:51.160]  慢
[00:14:51.160 --> 00:14:52.520]  是他故意的
[00:14:52.520 --> 00:14:53.360]  我喜歡這本書
[00:14:53.360 --> 00:14:54.400]  封面很有趣
[00:14:54.400 --> 00:14:56.160]  好像耶穌牽著一隻龜一樣
[00:14:56.160 --> 00:14:58.320]  很慢
[00:14:58.880 --> 00:15:00.280]  他說趕急
[00:15:00.280 --> 00:15:01.920]  是一個很大的試探
[00:15:01.920 --> 00:15:03.480]  趕急的結果就是
[00:15:03.480 --> 00:15:05.080]  不經大腦的即時反應
