
[00:00:00.000 --> 00:00:05.000]  很感謝警備隊,其實我們生命裏面就可以體會到那份盼望和平安
[00:03:22.000 --> 00:03:26.000]  就是講王的故事,究竟一個合神心意的王應該是怎樣
[00:03:26.000 --> 00:03:32.000]  以色列人很想要一個王,好像外邦人一樣,上帝就給了他們,就是蘇羅
[00:03:32.000 --> 00:03:39.000]  但蘇羅,倍放越下,越來越差,不敬愛神不得止,犯了罪之後,還要阻遮又掩蓋來掩蓋去
[00:03:39.000 --> 00:03:44.000]  直到在中間的時間,上帝就出手,選了一個真正合他心意的王,大衛
[00:03:44.000 --> 00:03:51.000]  究竟兩個王怎樣去面對困難和挑戰呢?他們有什麼特質不同呢?
[00:03:51.000 --> 00:03:59.000]  當中就會告訴我們,原來一種方法去面對逆境的時候,會帶來的是無助和絕望
[00:03:59.000 --> 00:04:04.000]  而有另一種方法去面對的時候,我們就可以有信心和勇氣
[00:04:04.000 --> 00:04:07.000]  究竟我們怎樣可以有下面那個信心和勇氣呢?
[00:04:07.000 --> 00:04:09.000]  今天就會看到這件事
[00:04:09.000 --> 00:04:14.000]  首先我們一起祈禱,進入經文
[00:04:34.000 --> 00:04:42.000]  首先我們有少少背景的時間,免得大家讀太多經文,我就這樣講給大家聽
[00:04:42.000 --> 00:04:49.000]  基本上就是以色列人和非利士人打仗,這段很多人都聽過,如果你是兒童出行
[00:04:49.000 --> 00:04:55.000]  就是哥利亞對大衛,一開始哥利亞那邊就排了陣
[00:04:55.000 --> 00:05:03.000]  這裡七節的經文裡面,七節經文都是形容哥利亞是怎樣的
[00:05:03.000 --> 00:05:09.000]  你會覺得,為什麼用七節經文去形容一個人呢?一個對手呢?
[00:05:09.000 --> 00:05:13.000]  其實作者正正就告訴你,這是一個很特別的人物
[00:05:13.000 --> 00:05:16.000]  你要留意一下他有多厲害,就是告訴你
[00:05:16.000 --> 00:05:20.000]  你要留意到他有多厲害,你就知道為什麼以色列人那麼害怕
[00:05:20.000 --> 00:05:26.000]  多厲害啊這個,這個哥利亞有九尺九高,就是兩個watchman那麼高
[00:05:26.000 --> 00:05:31.000]  然後他穿的裝甲是怎樣呢?就是57公斤重,就是整個人那麼重
[00:05:31.000 --> 00:05:35.000]  或者我會想,其實你對著那個人就好像這樣
[00:05:35.000 --> 00:05:39.000]  是Hulk不止,你知不知道誰是Hulk?綠色那隻很厲害
[00:05:39.000 --> 00:05:44.000]  Hulk說自己本身都打贏你,但是他還要穿上裝甲,Hulkbuster
[00:05:44.000 --> 00:05:51.000]  基本上一句話就死定了,來到的時候他不用跟你打,壓下來你已經死了
[00:05:51.000 --> 00:05:55.000]  所以其實你就會知道以色列人為什麼那麼害怕
[00:05:55.000 --> 00:05:59.000]  以色列人怎樣去面對他們的恐懼,為什麼他們會害怕呢?
[00:05:59.000 --> 00:06:03.000]  就是他們選擇了一個方法去面對這個哥利亞
[00:06:03.000 --> 00:06:06.000]  就是他們用自身的能力和擁有去依靠
[00:06:06.000 --> 00:06:09.000]  就是覺得,如果我要靠的是什麼呢?
[00:06:09.000 --> 00:06:11.000]  我靠我的能力,哇,我厲害嗎?
[00:06:11.000 --> 00:06:14.000]  哇,我有多少個裝備呢?我有多少個擁有呢?
[00:06:14.000 --> 00:06:19.000]  當他們數過量過的時候,他們就發覺自己不夠齊
[00:06:19.000 --> 00:06:23.000]  原來是一樣東西,當人面對困難的時候
[00:06:23.000 --> 00:06:27.000]  他們在看自己有什麼能力和擁有的時候
[00:06:27.000 --> 00:06:30.000]  終有一天你會發覺自己不夠齊
[00:06:30.000 --> 00:06:34.000]  終有一天你會發覺有些困難是你沒有辦法處理的
[00:06:34.000 --> 00:06:36.000]  你就會活在那個恐懼的裡面
[00:06:36.000 --> 00:06:44.000]  我們一起去讀這段經文,我們看看以色列人是怎樣去面對哥利亞
[00:06:44.000 --> 00:06:45.000]  一起讀吧
[00:06:45.000 --> 00:06:49.000]  大家可以看到,在二十四節裡面
[00:06:49.000 --> 00:06:53.000]  他們就說到他們正在面對哥利亞
[00:06:53.000 --> 00:06:56.000]  其實哥利亞還沒有打過來,其實是在對面的谷
[00:06:56.000 --> 00:06:59.000]  正在挑戰,在撩交打
[00:06:59.000 --> 00:07:02.000]  但是以色列人已經害怕到傻了
[00:07:02.000 --> 00:07:08.000]  甚至蘇羅已經列出,如果有人可以出去打贏哥利亞的話
[00:07:08.000 --> 00:07:09.000]  我就會賞賜你什麼?
[00:07:09.000 --> 00:07:13.000]  哇,又有錢,又有很多東西,又有公主,你介入王室
[00:07:13.000 --> 00:07:16.000]  不是介入王室,是娶入王室
[00:07:16.000 --> 00:07:18.000]  然後還說以後都不用交稅
[00:07:18.000 --> 00:07:22.000]  所以你知道,哇,很棒啊,所有你想得到的東西都有了
[00:07:22.000 --> 00:07:25.000]  但是他一個以色列人都沒有走出來
[00:07:25.000 --> 00:07:26.000]  為什麼呢?
[00:07:26.000 --> 00:07:32.000]  其實原來他暗啟的關鍵在於在第38節
[00:07:32.000 --> 00:07:37.000]  作者特別留意形容蘇羅怎樣將他的戰衣之後
[00:07:37.000 --> 00:07:41.000]  戰衣,銅盔和海甲給了大衛
[00:07:41.000 --> 00:07:43.000]  為什麼突然之間說這件事呢?
[00:07:43.000 --> 00:07:46.000]  為什麼特意說他給衣服他又穿不下呢?
[00:07:46.000 --> 00:07:53.000]  因為其實有色經學家說,他在回應之前哥利亞所有的裝備
[00:07:53.000 --> 00:07:56.000]  哥利亞有什麼裝備?銅盔、戰衣和海甲
[00:07:56.000 --> 00:08:00.000]  在這裡蘇羅將他的銅盔、戰衣和海甲給了大衛
[00:08:00.000 --> 00:08:05.000]  也就是說,其實以色列人當中有銅盔、戰衣、海甲的是誰?
[00:08:05.000 --> 00:08:09.000]  就是蘇羅,蘇羅是有銅盔、戰衣、海甲的那個
[00:08:09.000 --> 00:08:12.000]  並且因為大衛穿不下,你們知道的話
[00:08:12.000 --> 00:08:14.000]  大衛穿不下其實是在說什麼呢?
[00:08:14.000 --> 00:08:16.000]  就是因為蘇羅高
[00:08:16.000 --> 00:08:19.000]  蘇羅當時做王,他想躲起來不想做王
[00:08:19.000 --> 00:08:22.000]  但是人們都找到他,因為他高人一等
[00:08:22.000 --> 00:08:25.000]  為什麼以色列人找蘇羅做王?
[00:08:25.000 --> 00:08:28.000]  或者為什麼他們這麼喜歡蘇羅做王呢?
[00:08:28.000 --> 00:08:31.000]  就是因為蘇羅又高又有裝備
[00:08:31.000 --> 00:08:33.000]  正正就好像哥利亞一樣
[00:08:33.000 --> 00:08:38.000]  但是他們現在來到蘇羅,他們是怕到鼻孔都沒有肉
[00:08:38.000 --> 00:08:39.000]  是因為什麼?
[00:08:39.000 --> 00:08:42.000]  就是因為這個高和這個裝備是比他還要多,比他還要高
[00:08:42.000 --> 00:08:45.000]  以致他都不敢出去迎戰
[00:08:45.000 --> 00:08:48.000]  但是你想一下,幻想一下整個場面
[00:08:48.000 --> 00:08:52.000]  整個場面,整隊軍裡面最強的都不敢出去打
[00:08:52.000 --> 00:08:55.000]  躲在裡面,他叫你出去打,你會不會打?
[00:08:55.000 --> 00:08:58.000]  不會吧,是吧,真的嚇到傻了
[00:08:58.000 --> 00:09:01.000]  所以其實蘇羅這個舉動就很嚴重
[00:09:01.000 --> 00:09:04.000]  因為最應該打仗的是他,但是他不敢去打
[00:09:04.000 --> 00:09:08.000]  以致整個以色列軍都很害怕,沒有人敢出去打
[00:09:08.000 --> 00:09:11.000]  在這裡我們正正就看到
[00:09:11.000 --> 00:09:15.000]  在回應十六章那裡說了一句話
[00:09:15.000 --> 00:09:18.000]  就是人事看外貌,而無話事,看內心
[00:09:18.000 --> 00:09:23.000]  以色列人看的是看外貌,外表有什麼能力和擁有
[00:09:23.000 --> 00:09:26.000]  但是上帝是看他們的內心敬不敬愛神
[00:09:26.000 --> 00:09:30.000]  以色列人覺得高就行了,打得就行了
[00:09:30.000 --> 00:09:33.000]  但是結果上帝揭了他們的底牌
[00:09:33.000 --> 00:09:36.000]  就給了一個更高,更能打的給他們
[00:09:36.000 --> 00:09:40.000]  以致他們到最後都是徬徨無助
[00:09:40.000 --> 00:09:45.000]  他們面對這個困難的時間只有恐懼和無助在裡面
[00:09:45.000 --> 00:09:48.000]  因為他們不夠齊
[00:09:48.000 --> 00:09:52.000]  大英姐妹,不知道你生命裡面有沒有面對一些恐懼
[00:09:52.000 --> 00:09:57.000]  或者生命裡面你平時你的安全感是從哪裡來的
[00:09:57.000 --> 00:10:01.000]  會不會有時候你說只要我可以做到一些很厲害的事
[00:10:01.000 --> 00:10:05.000]  或者我可以擁有一些東西,我就會有安全的感覺
[00:10:05.000 --> 00:10:08.000]  可能你說讀書只要很厲害,我就有安全感
[00:10:08.000 --> 00:10:13.000]  或者我有些才藝,音樂很厲害,我就會有安全感
[00:10:13.000 --> 00:10:17.000]  其實我小時候也有這種掙扎在裡面
[00:10:17.000 --> 00:10:20.000]  我講一點我的故事給大家聽
[00:10:20.000 --> 00:10:23.000]  我小時候很羨慕我爸爸
[00:10:23.000 --> 00:10:27.000]  因為我覺得我爸爸是很厲害,很勁成個超人
[00:10:27.000 --> 00:10:33.000]  他讀書是讀黃人,那時候除了DG就是黃人兩間爭狀元
[00:10:33.000 --> 00:10:36.000]  所以他是讀書讀黃人,最好成績
[00:10:36.000 --> 00:10:43.000]  學校校隊是田徑,游水,足球,籃球,四個校隊
[00:10:43.000 --> 00:10:47.000]  他樂器是怎樣呢?是自己學小提琴
[00:10:47.000 --> 00:10:53.000]  學到進了香港小交響樂團的前身第二把交椅的小提琴
[00:10:53.000 --> 00:10:57.000]  我就說這個是不是傻的?這個超人來的
[00:10:57.000 --> 00:11:00.000]  我小時候就很羨慕,很想做到好像我爸爸那樣
[00:11:00.000 --> 00:11:06.000]  但不行,人的能力,資質有限,這個世界是不公平的
[00:11:06.000 --> 00:11:10.000]  但我沒什麼厲害,很多東西都不行,讀書也不行
[00:11:10.000 --> 00:11:15.000]  每一樣東西都不行,所以我就很竭力想找一樣東西證明自己有些價值
[00:11:15.000 --> 00:11:18.000]  我想找一些安全感,我就不斷找
[00:11:18.000 --> 00:11:20.000]  會不會踢球呢?我就嘗試去踢球
[00:11:20.000 --> 00:11:24.000]  踢得好好的,突然有一球漏了,掉手了
[00:11:24.000 --> 00:11:29.000]  然後全隊罵我,我就沒心機,以後都不踢球
[00:11:29.000 --> 00:11:35.000]  然後就去空手道試試,就去打,打到快要黑大了
[00:11:35.000 --> 00:11:39.000]  誰知道出去比賽,打到缺氧,被人抬出來
[00:11:39.000 --> 00:11:43.000]  真的很慘,然後我就鬆空手道不是屬於我的東西
[00:11:43.000 --> 00:11:45.000]  然後我就不去打空手道了
[00:11:45.000 --> 00:11:49.000]  最後找到一樣東西,這個很棒,就是夾band
[00:11:49.000 --> 00:11:52.000]  夾band和音樂不同,都是音樂來的
[00:11:52.000 --> 00:11:56.000]  但平時音樂要看五線譜,夾band只看ABCD
[00:11:56.000 --> 00:12:00.000]  然後我覺得很開心,終於有些東西我做得到,看得明白
[00:12:00.000 --> 00:12:02.000]  我就很開心地夾band
[00:12:02.000 --> 00:12:06.000]  連續同時間有四隊band在外面發生
[00:12:06.000 --> 00:12:11.000]  所以我經常覺得夾band就是代表我了
[00:12:11.000 --> 00:12:16.000]  這個就是我擁有,我的能力的地方所在
[00:12:16.000 --> 00:12:18.000]  所以那時候很開心
[00:12:18.000 --> 00:12:22.000]  但後來Sanek跟我說,其實我不應該要靠這東西
[00:12:22.000 --> 00:12:27.000]  有一次我的手指突然間這根筋很痛
[00:12:27.000 --> 00:12:31.000]  然後完全無緣無故就痛,我碰一碰就痛
[00:12:31.000 --> 00:12:36.000]  你想想這隻手指痛的話,打鼓打不到,彈bass彈不到
[00:12:36.000 --> 00:12:39.000]  彈結他也掃不到,我什麼都做不到
[00:12:39.000 --> 00:12:42.000]  然後去很多地方醫治都醫不了
[00:12:42.000 --> 00:12:45.000]  甚至連手術都做了,把這根筋解開了
[00:12:45.000 --> 00:12:48.000]  然後都處理不了
[00:12:48.000 --> 00:12:51.000]  我那時候問神,如果我夾不到band的話
[00:12:51.000 --> 00:12:54.000]  我還可以是誰呢?
[00:12:54.000 --> 00:12:57.000]  結果上帝給我看了一段經文
[00:12:57.000 --> 00:12:59.000]  那時候就解了我的心結
[00:12:59.000 --> 00:13:01.000]  那段經文是告訴我們
[00:13:01.000 --> 00:13:05.000]  其實我們不能帶著一個心態
[00:13:05.000 --> 00:13:07.000]  覺得神應該去服侍我們
[00:13:07.000 --> 00:13:09.000]  要聽我們什麼,為我們做什麼
[00:13:09.000 --> 00:13:12.000]  而我們只不過是一個無用的僕人
[00:13:12.000 --> 00:13:17.000]  你聽到會覺得很硬,神這麼冷漠
[00:13:17.000 --> 00:13:19.000]  但我那時候體會到一樣東西
[00:13:19.000 --> 00:13:23.000]  我體會到原來我自己過去一直都在跟神
[00:13:23.000 --> 00:13:26.000]  好像在當神是一個服侍我的對象
[00:13:26.000 --> 00:13:28.000]  好像在利用神做一個工具
[00:13:28.000 --> 00:13:32.000]  我體會到自己那種驕傲和自我
[00:13:32.000 --> 00:13:35.000]  我那時候哭了
[00:13:35.000 --> 00:13:39.000]  我心裡好像跪在神面前,我不敢再求什麼
[00:13:39.000 --> 00:13:41.000]  但那時候神安慰了我
[00:13:41.000 --> 00:13:43.000]  一個無用的僕人
[00:13:43.000 --> 00:13:47.000]  但上帝願意參與獨生子主耶穌基督為你而死
[00:13:47.000 --> 00:13:49.000]  其實祂真的愛你愛到底
[00:13:49.000 --> 00:13:53.000]  所以那一夜之後,我就祈禱了
[00:13:53.000 --> 00:13:55.000]  神啊,我這隻手指什麼都做不到
[00:13:55.000 --> 00:13:57.000]  我就交回給你了
[00:13:57.000 --> 00:14:01.000]  我願意將我的生命價值都放在你那裡
[00:14:01.000 --> 00:14:03.000]  但很神奇
[00:14:03.000 --> 00:14:07.000]  那段事之後,我的手指突然又無緣無故康復了
[00:14:07.000 --> 00:14:09.000]  做了一次針灸之後,突然康復了
[00:14:09.000 --> 00:14:11.000]  也想不到
[00:14:11.000 --> 00:14:15.000]  就好像神帶我繞了一圈過山車
[00:14:15.000 --> 00:14:17.000]  (笑)
[00:14:17.000 --> 00:14:19.000]  對不起
[00:14:19.000 --> 00:14:21.000]  讓我體會到一件事
[00:14:21.000 --> 00:14:23.000]  原來我不能再靠著這個指甲
[00:14:23.000 --> 00:14:25.000]  去代表我自己的生命價值
[00:14:25.000 --> 00:14:27.000]  大英姐妹
[00:14:27.000 --> 00:14:29.000]  不知道你在生命裡
[00:14:29.000 --> 00:14:31.000]  有沒有一些東西
[00:14:31.000 --> 00:14:33.000]  你都很著緊很抓緊
[00:14:33.000 --> 00:14:35.000]  你覺得那樣東西在代表著你
[00:14:35.000 --> 00:14:38.000]  或者那樣東西是你安全感的來源
[00:14:38.000 --> 00:14:41.000]  如果有一天,那樣東西走了
[00:14:41.000 --> 00:14:43.000]  或者沒有了
[00:14:43.000 --> 00:14:45.000]  其實有時候我們會發覺
[00:14:45.000 --> 00:14:48.000]  (咳嗽)
[00:14:48.000 --> 00:14:50.000]  不好意思
[00:14:50.000 --> 00:14:52.000]  我們都會發覺可能我們生命裡
[00:14:52.000 --> 00:14:54.000]  會有一個中無助的感覺
[00:14:54.000 --> 00:14:56.000]  所以其實這段經文正正告訴我們
[00:14:56.000 --> 00:14:58.000]  我們不可以去靠那些東西
[00:14:58.000 --> 00:15:00.000]  倚靠那些
[00:15:00.000 --> 00:15:02.000]  (無言)
[00:15:02.000 --> 00:15:04.000]  (無言)
[00:15:04.000 --> 00:15:06.000]  (無言)
[00:15:06.000 --> 00:15:08.000]  (無言)
[00:15:08.000 --> 00:15:10.000]  (無言)
[00:15:10.000 --> 00:15:12.000]  (無言)
[00:15:12.000 --> 00:15:14.000]  所以
[00:15:14.000 --> 00:15:16.000]  我們面對困難的時候
[00:15:16.000 --> 00:15:18.000]  我們有什麼方法可以去面對呢
[00:15:18.000 --> 00:15:20.000]  其實經文在下半部分
[00:15:20.000 --> 00:15:22.000]  就告訴我們這件事
[00:15:22.000 --> 00:15:24.000]  原來我們不可以靠自己的能力
[00:15:24.000 --> 00:15:26.000]  和擁有安全感
[00:15:26.000 --> 00:15:28.000]  但反而
[00:15:28.000 --> 00:15:30.000]  安全感其實我們要知道
[00:15:30.000 --> 00:15:32.000]  我們要帶著敬畏的心
[00:15:32.000 --> 00:15:34.000]  去面對生命的挑戰
[00:15:34.000 --> 00:15:36.000]  敬畏上帝才是我們的倚靠
[00:15:36.000 --> 00:15:38.000]  我們要敬畏上帝
[00:15:38.000 --> 00:15:40.000]  敬畏上帝裡面,你的心就來得安定
[00:15:40.000 --> 00:15:42.000]  待會我們看一看大衛的故事
[00:15:42.000 --> 00:15:44.000]  你就會看到他其實心可以去多安定
[00:15:44.000 --> 00:15:46.000]  面對困難和挑戰
[00:15:46.000 --> 00:15:48.000]  我們一起讀這段經文吧
[00:15:48.000 --> 00:15:50.000]  好,起
[00:15:50.000 --> 00:15:52.000]  在經文裡面我們看到一件事
[00:15:52.000 --> 00:15:54.000]  就是大衛是那個
[00:15:54.000 --> 00:15:56.000]  夠膽去挑戰哥利亞的那個
[00:15:56.000 --> 00:15:58.000]  大衛其實本身在戰場
[00:15:58.000 --> 00:16:00.000]  做什麼呢
[00:16:00.000 --> 00:16:02.000]  其實他是帶一些食物給他哥哥
[00:16:02.000 --> 00:16:04.000]  一些食物給他哥哥
[00:16:04.000 --> 00:16:06.000]  簡單來說,他是一個外賣仔
[00:16:06.000 --> 00:16:08.000]  deliveroo去到那裡,然後就變成去打仗
[00:16:08.000 --> 00:16:10.000]  其實究竟為什麼一個外賣仔
[00:16:10.000 --> 00:16:12.000]  他可以有那個勇氣
[00:16:12.000 --> 00:16:14.000]  去打仗呢
[00:16:14.000 --> 00:16:16.000]  其實正正就是因為他生命裡面
[00:16:16.000 --> 00:16:18.000]  有那種敬畏的心
[00:16:18.000 --> 00:16:20.000]  他願意去敬畏上帝
[00:16:20.000 --> 00:16:22.000]  他看得見上帝才是生命的主宰
[00:16:22.000 --> 00:16:24.000]  並且這場仗是屬於上帝的
[00:16:24.000 --> 00:16:26.000]  他去打,他不需要害怕
[00:16:26.000 --> 00:16:28.000]  其實
[00:16:28.000 --> 00:16:30.000]  在經文裡面不斷重複的一個字
[00:16:30.000 --> 00:16:32.000]  就是這個字
[00:16:32.000 --> 00:16:34.000]  叫Haraf這個字
[00:16:34.000 --> 00:16:36.000]  Haraf這個字其實是在說藐視
[00:16:36.000 --> 00:16:38.000]  你會看到一樣東西
[00:16:38.000 --> 00:16:40.000]  哥利亞說我藐視著以色列人
[00:16:40.000 --> 00:16:42.000]  以色列人就說
[00:16:42.000 --> 00:16:44.000]  哥利亞在藐視著我們以色列人
[00:16:44.000 --> 00:16:46.000]  但是去到最後
[00:16:46.000 --> 00:16:48.000]  大衛他卻是在說
[00:16:48.000 --> 00:16:50.000]  其實哥利亞
[00:16:50.000 --> 00:16:52.000]  是在藐視著耶和華的軍隊
[00:16:52.000 --> 00:16:54.000]  永生神的軍隊
[00:16:54.000 --> 00:16:56.000]  大衛看到的不只是
[00:16:56.000 --> 00:16:58.000]  自己的榮辱,不是自己國家的榮辱
[00:16:58.000 --> 00:17:00.000]  這麼簡單,是神的榮辱
[00:17:00.000 --> 00:17:02.000]  所以整件事就很不同了
[00:17:02.000 --> 00:17:04.000]  你想一想,以色列人
[00:17:04.000 --> 00:17:06.000]  他說別人在藐視我們
[00:17:06.000 --> 00:17:08.000]  藐視就藐視吧
[00:17:08.000 --> 00:17:10.000]  說我差就差吧
[00:17:10.000 --> 00:17:12.000]  我不用去送命給別人
[00:17:12.000 --> 00:17:14.000]  所以就變成
[00:17:14.000 --> 00:17:16.000]  可以計較,可以稱度
[00:17:16.000 --> 00:17:18.000]  之後就覺得這場仗不值
[00:17:18.000 --> 00:17:20.000]  所以沒有一個以色列人會去打這場仗
[00:17:20.000 --> 00:17:22.000]  別人笑我們就笑我們
[00:17:22.000 --> 00:17:24.000]  我不想送命給別人
[00:17:24.000 --> 00:17:26.000]  所以當中
[00:17:26.000 --> 00:17:28.000]  沒有一個以色列人出去
[00:17:28.000 --> 00:17:30.000]  就唯有大衛,因為大衛看到這場仗
[00:17:30.000 --> 00:17:32.000]  是屬於上帝的,是上帝的戰爭
[00:17:32.000 --> 00:17:34.000]  並且第二件事
[00:17:34.000 --> 00:17:36.000]  他知道上帝是帶領他
[00:17:36.000 --> 00:17:38.000]  和為他而戰的
[00:17:38.000 --> 00:17:40.000]  在這裡說到
[00:17:40.000 --> 00:17:42.000]  大衛他打得贏
[00:17:42.000 --> 00:17:44.000]  打得贏獅子和熊
[00:17:44.000 --> 00:17:46.000]  我們當中有誰打得贏獅子和熊
[00:17:46.000 --> 00:17:48.000]  沒有吧
[00:17:48.000 --> 00:17:50.000]  我都不行,一定不行,被人吃了
[00:17:50.000 --> 00:17:52.000]  但是大衛他打得贏獅子和熊
[00:17:52.000 --> 00:17:54.000]  主要其實他可以
[00:17:54.000 --> 00:17:56.000]  很囂張,很自大
[00:17:56.000 --> 00:17:58.000]  嘩,這麼厲害打得贏獅子和熊
[00:17:58.000 --> 00:18:00.000]  但他最後卻是說
[00:18:00.000 --> 00:18:02.000]  是耶和華救了他
[00:18:02.000 --> 00:18:04.000]  在這件事裡
[00:18:04.000 --> 00:18:06.000]  一個本身可以去
[00:18:06.000 --> 00:18:08.000]  誇耀自己能力和擁有的
[00:18:08.000 --> 00:18:10.000]  大衛,他卻是
[00:18:10.000 --> 00:18:12.000]  將焦點放在神那裡
[00:18:12.000 --> 00:18:14.000]  是神拯救他
[00:18:14.000 --> 00:18:16.000]  並且這場仗是上帝的仗
[00:18:16.000 --> 00:18:18.000]  所以他不再需要怕
[00:18:18.000 --> 00:18:20.000]  正正就是這個原因
[00:18:20.000 --> 00:18:22.000]  他可以夠膽挑戰哥利亞
[00:18:22.000 --> 00:18:24.000]  並且戰勝
[00:18:24.000 --> 00:18:26.000]  因為他看到這一切
[00:18:26.000 --> 00:18:28.000]  都是屬於上帝,他有敬畏上帝的心
[00:18:28.000 --> 00:18:30.000]  原來敬畏上帝的心
[00:18:30.000 --> 00:18:32.000]  可以帶領我們
[00:18:32.000 --> 00:18:34.000]  去面對一個困難
[00:18:34.000 --> 00:18:36.000]  以致我們的心來得安穩
[00:18:36.000 --> 00:18:38.000]  這件事在我
[00:18:38.000 --> 00:18:40.000]  在我爸爸的故事裡
[00:18:40.000 --> 00:18:42.000]  我學到其實
[00:18:42.000 --> 00:18:44.000]  有兩個故事很相近的
[00:18:44.000 --> 00:18:46.000]  就是我爸爸的故事和我自己的故事
[00:18:46.000 --> 00:18:48.000]  就是讀神學的故事
[00:18:48.000 --> 00:18:50.000]  我爸爸去讀神學的時候
[00:18:50.000 --> 00:18:52.000]  他和我媽媽
[00:18:52.000 --> 00:18:54.000]  那時候他們剛好有了我
[00:18:54.000 --> 00:18:56.000]  他們銀行戶口試過一段時間
[00:18:56.000 --> 00:18:58.000]  很困難,讀書讀到
[00:18:58.000 --> 00:19:00.000]  只剩下九毫九紙美金
[00:19:00.000 --> 00:19:02.000]  就是多少錢?一元左右
[00:19:02.000 --> 00:19:04.000]  你想想銀行只剩下一元
[00:19:04.000 --> 00:19:06.000]  你怕不怕?很怯
[00:19:06.000 --> 00:19:08.000]  還要交學費,很困難
[00:19:08.000 --> 00:19:10.000]  不知道怎麼辦,但他們那時候
[00:19:10.000 --> 00:19:12.000]  他們卻是願意一直去
[00:19:12.000 --> 00:19:14.000]  祈求、倚靠神、尋求神
[00:19:14.000 --> 00:19:16.000]  他們沒有很怕、很恐懼
