
[00:00:00.000 --> 00:00:04.020]  不知道大家同神同行的距離有多近呢?
[00:05:39.440 --> 00:05:41.280]  我們又一起讀
[00:06:10.440 --> 00:06:13.600]  這裡第六章說到
[00:06:13.600 --> 00:06:16.760]  城和其中所有是歸誰的?
[00:06:16.760 --> 00:06:18.200]  耶和華的
[00:06:18.200 --> 00:06:21.560]  百姓如果拿了城裡面多滅之物
[00:06:21.560 --> 00:06:24.760]  當作戰利品可以嗎?
[00:06:24.760 --> 00:06:26.440]  是不可以的
[00:06:26.440 --> 00:06:28.920]  那金紙銀紙自己可以帶走嗎?
[00:06:28.920 --> 00:06:30.320]  又不可以
[00:06:30.320 --> 00:06:32.640]  那些金紙銀紙都是耶和華的
[00:06:32.640 --> 00:06:34.520]  要進入耶和華的庫裡面
[00:06:34.520 --> 00:06:36.520]  都是屬神的
[00:06:36.520 --> 00:06:41.360]  如果拿了多滅之物有什麼後果?
[00:06:41.360 --> 00:06:42.960]  以色列全營
[00:06:42.960 --> 00:06:44.920]  即是他們全部人
[00:06:44.920 --> 00:06:49.600]  一人犯罪是整個群體都要受懲罰的
[00:06:49.600 --> 00:06:52.560]  所以為什麼阿干一個人拿了多滅之物
[00:06:52.560 --> 00:06:55.960]  但是以色列人犯了罪?
[00:06:55.960 --> 00:06:58.680]  阿干拿了多滅之物
[00:06:58.680 --> 00:07:02.720]  我們見到經文是以色列人在艾城戰敗
[00:07:02.720 --> 00:07:06.520]  然後裡面有三十多人被殺
[00:07:06.520 --> 00:07:08.920]  百姓的心都消化如水
[00:07:08.920 --> 00:07:11.120]  即是他們沒有戰鬥的意志
[00:07:11.120 --> 00:07:12.720]  最嚴重的就是
[00:07:12.720 --> 00:07:16.720]  原來耶和華的怒氣在他們身上發作
[00:07:16.720 --> 00:07:19.920]  不參與他們的戰爭
[00:07:19.920 --> 00:07:23.320]  但是不知道大家會不會覺得有些
[00:07:23.320 --> 00:07:24.920]  好像不是很成比例
[00:07:24.920 --> 00:07:27.320]  罪只是拿了一些東西
[00:07:27.320 --> 00:07:29.720]  但是懲罰好像很大
[00:07:29.720 --> 00:07:32.520]  很大後果又輸了戰爭
[00:07:32.520 --> 00:07:33.920]  又死人
[00:07:33.920 --> 00:07:36.320]  然後耶和華又不在他們當中
[00:07:36.320 --> 00:07:38.720]  為什麼會這樣呢?
[00:07:38.720 --> 00:07:42.720]  因為其實多滅之物真的不是一個普通的錯誤
[00:07:42.720 --> 00:07:44.920]  它正正是觸碰了神
[00:07:44.920 --> 00:07:47.120]  很體重的一樣東西就是
[00:07:47.120 --> 00:07:49.320]  就是神的聖潔
[00:07:49.320 --> 00:07:52.120]  其實多滅之物是什麼來的呢?
[00:07:52.120 --> 00:07:56.920]  我們又看看《新命紀》七章25至26節
[00:07:56.920 --> 00:07:58.920]  摩西起入迦南之前
[00:07:58.920 --> 00:08:00.520]  他就吩咐以色列人
[00:08:00.520 --> 00:08:02.920]  如果他們進入那個城
[00:08:02.920 --> 00:08:04.520]  有一些偶像
[00:08:04.520 --> 00:08:06.320]  就要燒掉他們
[00:08:06.320 --> 00:08:08.320]  而偶像上面有一些金銀
[00:08:08.320 --> 00:08:09.720]  他們都不可以拿的
[00:08:09.720 --> 00:08:11.320]  都不可以貪的
[00:08:11.320 --> 00:08:14.520]  也不可以將這些可憎之物
[00:08:14.520 --> 00:08:16.320]  就是那些金銀、那些偶像
[00:08:16.320 --> 00:08:17.720]  帶回他家
[00:08:17.720 --> 00:08:21.120]  否則他們自己就成為多滅之物
[00:08:21.120 --> 00:08:23.920]  這是摩西在《新命紀》說的
[00:08:23.920 --> 00:08:26.120]  所以多滅之物原來就是
[00:08:26.120 --> 00:08:28.520]  在那些外邦人的城裡面
[00:08:28.520 --> 00:08:32.320]  因為他們拜偶像的風氣都是非常盛行
[00:08:32.320 --> 00:08:35.320]  變成城裡面差不多什麼都和偶像有關
[00:08:35.320 --> 00:08:37.920]  所以整個城都要燒掉
[00:08:37.920 --> 00:08:40.920]  沒有一樣東西可以留下
[00:08:40.920 --> 00:08:45.120]  所以看到阿干其實不是拿了一些東西這麼簡單
[00:08:45.120 --> 00:08:48.120]  是拿了神很憎惡不潔的東西
[00:08:48.120 --> 00:08:52.520]  帶入了神子民當中
[00:08:52.520 --> 00:08:53.920]  我也舉個例子
[00:08:53.920 --> 00:08:55.920]  有一個人犯罪
[00:08:55.920 --> 00:08:58.520]  可能你覺得他是一個人的事
[00:08:58.520 --> 00:08:59.920]  那大家
[00:08:59.920 --> 00:09:03.520]  如果你想一下你在一個港鐵的車廂裡面
[00:09:03.520 --> 00:09:07.520]  你附近有兩個人在口角吵架
[00:09:07.520 --> 00:09:08.920]  越吵越大聲
[00:09:08.920 --> 00:09:10.920]  吵著吵著還動手
[00:09:10.920 --> 00:09:14.120]  你有什麼感受?
[00:09:14.120 --> 00:09:15.920]  害不害怕?
[00:09:15.920 --> 00:09:17.520]  會不會走過去?
[00:09:17.520 --> 00:09:18.520]  不會走過去
[00:09:18.520 --> 00:09:19.920]  你都會走開
[00:09:19.920 --> 00:09:21.320]  氣氛又緊張
[00:09:21.320 --> 00:09:22.720]  心裡面又不安
[00:09:22.720 --> 00:09:26.320]  所以你都想走開避開這些衝突
[00:09:26.320 --> 00:09:28.920]  所以其實都是他們兩個打架而已
[00:09:28.920 --> 00:09:29.720]  不關你的事
[00:09:29.720 --> 00:09:31.720]  但你都會受到影響
[00:09:31.720 --> 00:09:32.720]  這個空間
[00:09:32.720 --> 00:09:35.120]  氣氛都會緊張很多
[00:09:35.120 --> 00:09:38.120]  同樣地教會裡面都是這樣的
[00:09:38.120 --> 00:09:40.920]  如果群體裡面出了一些問題
[00:09:40.920 --> 00:09:43.720]  例如領袖之間不和
[00:09:43.720 --> 00:09:46.720]  一些男女關係很混亂
[00:09:46.720 --> 00:09:50.320]  一些不是很誠實的處事
[00:09:50.320 --> 00:09:52.920]  看到一些罪又視而不見
[00:09:52.920 --> 00:09:56.120]  可能你看到群體運作都很正常
[00:09:56.120 --> 00:09:57.120]  都是這樣而已
[00:09:57.120 --> 00:10:00.520]  但其實裡面整個熟人群體的氣氛
[00:10:00.520 --> 00:10:01.920]  都是很受影響
[00:10:01.920 --> 00:10:04.920]  都是很差的
[00:10:04.920 --> 00:10:07.720]  我們再看第二第三節的時候
[00:10:07.720 --> 00:10:10.720]  其實以色列人他們的軍事行動
[00:10:10.720 --> 00:10:12.720]  其實他們都很厲害
[00:10:12.720 --> 00:10:15.920]  首先派人去窺探
[00:10:15.920 --> 00:10:17.920]  去看一下敵方的情況是怎樣
[00:10:17.920 --> 00:10:20.320]  再評估一下對方是幾多人
[00:10:20.320 --> 00:10:21.320]  我們是幾多人
[00:10:21.320 --> 00:10:22.520]  然後就制定策略了
[00:10:22.520 --> 00:10:24.320]  他說二三千人就可以了
[00:10:24.320 --> 00:10:25.920]  他都很保守的
[00:10:25.920 --> 00:10:28.520]  用三千用上限去打別人
[00:10:28.520 --> 00:10:30.320]  所以他想著
[00:10:30.320 --> 00:10:32.920]  這些他們的評估他們的經驗
[00:10:32.920 --> 00:10:34.920]  他們的紀律都很好的
[00:10:34.920 --> 00:10:36.520]  但都輸了
[00:10:36.520 --> 00:10:39.120]  那問題在哪裡呢
[00:10:39.120 --> 00:10:41.520]  他們贏了耶利哥之後
[00:10:41.520 --> 00:10:43.920]  他們就可能心裡面想了
[00:10:43.920 --> 00:10:45.720]  我們可以了
[00:10:45.720 --> 00:10:46.520]  贏了
[00:10:46.520 --> 00:10:48.320]  有經驗打聖仗
[00:10:48.320 --> 00:10:50.120]  要知道怎樣做了
[00:10:50.120 --> 00:10:53.120]  以為自己用很好的方法去處理
[00:10:53.120 --> 00:10:56.120]  但是聖裡面第一節
[00:10:56.120 --> 00:10:59.120]  但神的怒氣就向他們發作
[00:10:59.120 --> 00:11:01.520]  他們所以失敗
[00:11:01.520 --> 00:11:05.320]  不是因為他們這些軍事的準備
[00:11:05.320 --> 00:11:09.120]  他們的軍事的策略不行
[00:11:09.120 --> 00:11:10.920]  而是因為他們
[00:11:10.920 --> 00:11:15.120]  當中沒有神參與在他們的戰爭裡面
[00:11:15.120 --> 00:11:17.120]  所以弟兄姊妹今天我們
[00:11:17.120 --> 00:11:19.720]  都有一個很重要的反省
[00:11:19.720 --> 00:11:22.720]  我們自己會不會有些隱言未言的罪
[00:11:22.720 --> 00:11:26.920]  令到神其實向教會發怒氣呢
[00:11:26.920 --> 00:11:31.320]  我們都很值得自己去反思一下
[00:11:31.320 --> 00:11:33.520]  而當中我們今年的連題是
[00:11:33.520 --> 00:11:35.120]  有關傳承的
[00:11:35.120 --> 00:11:37.320]  是教鵬培育下一代
[00:11:37.320 --> 00:11:39.520]  我們都要問一個問題
[00:11:39.520 --> 00:11:42.920]  我們最重要是承傳什麼呢
[00:11:42.920 --> 00:11:44.720]  我們下一代需要什麼
[00:11:44.720 --> 00:11:48.720]  讓他們成為一個屬神的群體呢
[00:11:48.720 --> 00:11:50.720]  原來我們忽視這些罪
[00:11:50.720 --> 00:11:52.720]  好像剛才說領袖的不和
[00:11:52.720 --> 00:11:54.320]  有些罪又不處理
[00:11:54.320 --> 00:11:56.320]  原來我們帶給下一代
[00:11:56.320 --> 00:11:57.920]  是一些屬靈的破口
[00:11:57.920 --> 00:12:01.320]  一大堆屬靈的爛攤子給他們
[00:12:01.320 --> 00:12:06.320]  他們接棒的時候會很辛苦
[00:12:06.320 --> 00:12:09.120]  如果一個屬靈群體
[00:12:09.120 --> 00:12:10.920]  有剛才很多的問題
[00:12:10.920 --> 00:12:14.320]  當領袖交棒給新的領袖的時候
[00:12:14.320 --> 00:12:15.520]  會發生什麼事呢
[00:12:15.520 --> 00:12:17.720]  你猜他可不可以好好地
[00:12:17.720 --> 00:12:19.320]  繼續發展那個群體
[00:12:19.320 --> 00:12:20.520]  發展事工
[00:12:20.520 --> 00:12:21.720]  繼續去敬拜神
[00:12:21.720 --> 00:12:22.920]  都很難的
[00:12:22.920 --> 00:12:25.520]  可能他變成一個消防員
[00:12:25.520 --> 00:12:26.920]  周圍去救火
[00:12:26.920 --> 00:12:28.520]  這裡有問題那裡有問題
[00:12:28.520 --> 00:12:31.720]  他要周圍去救火
[00:12:31.720 --> 00:12:33.320]  變成都很難做的
[00:12:33.320 --> 00:12:34.520]  要交棒的時候
[00:12:34.520 --> 00:12:35.520]  所以突然之間
[00:12:35.520 --> 00:12:37.520]  這裡經文告訴我們
[00:12:37.520 --> 00:12:38.920]  原來一個人的罪
[00:12:38.920 --> 00:12:41.320]  是影響了整個群體
[00:12:41.320 --> 00:12:43.320]  而隱藏的問題
[00:12:43.320 --> 00:12:46.120]  會帶來全面的失敗
[00:12:46.120 --> 00:12:48.120]  一個被忽視的屬靈狀況
[00:12:48.120 --> 00:12:51.920]  也都導致神不再和這個群體去同行
[00:12:51.920 --> 00:12:55.720]  所以我們都要很嚴肅地去面對
[00:12:55.720 --> 00:12:57.920]  原來神是不會和
[00:12:57.920 --> 00:13:00.520]  帶著未對付罪的百姓同行
[00:13:00.520 --> 00:13:01.520]  這些百姓
[00:13:01.520 --> 00:13:03.520]  他們還有一些未處理的罪
[00:13:03.520 --> 00:13:06.920]  神是不會和他們同行的
[00:13:06.920 --> 00:13:09.520]  如果問題在罪那裡
[00:13:09.520 --> 00:13:12.120]  問題是神不再和他們同行
[00:13:12.120 --> 00:13:13.920]  那我們應該怎樣回應
[00:13:13.920 --> 00:13:15.520]  應該怎樣做
[00:13:15.520 --> 00:13:18.520]  我們一起看第六至十五節
[00:13:18.520 --> 00:13:20.120]  我們一起讀
[00:13:20.120 --> 00:13:24.720]  約書亞和以色列的長老就撕裂衣服
[00:13:24.720 --> 00:13:26.920]  在耶和華的約會前
[00:13:26.920 --> 00:13:29.920]  臉覆於地直到晚上
[00:13:29.920 --> 00:13:32.720]  他們把灰撒在頭上
[00:13:32.720 --> 00:13:34.120]  約書亞說
[00:13:34.120 --> 00:13:36.120]  主耶和華
[00:13:36.120 --> 00:13:39.520]  你為什麼令這百姓過躍但和
[00:13:39.520 --> 00:13:42.720]  把我們交在阿摩利人手中
[00:13:42.720 --> 00:13:44.720]  使我們滅亡呢
[00:13:44.720 --> 00:13:48.320]  我們不如住在約旦河的那邊
[00:13:48.320 --> 00:13:50.120]  主耶和華求你
[00:13:50.120 --> 00:13:54.120]  以色列人既在仇敵面前轉身逃跑
[00:13:54.120 --> 00:13:57.320]  我還有什麼可說的呢
[00:13:57.320 --> 00:14:01.320]  迦南人和這地所有的居民
[00:14:01.320 --> 00:14:03.920]  聽見了就必圍困我們
[00:14:03.920 --> 00:14:07.120]  把我們的命從地上除去
[00:14:07.120 --> 00:14:11.920]  那時你為你自大的命要怎樣做呢
[00:14:11.920 --> 00:14:14.120]  耶和華對約書亞說
[00:14:14.120 --> 00:14:17.920]  起來你的念為何這樣苦服呢
[00:14:17.920 --> 00:14:19.920]  以色列犯了罪
[00:14:19.920 --> 00:14:23.320]  又違背了我所吩咐他們的約
[00:14:23.320 --> 00:14:25.520]  又取了當滅之物
[00:14:25.520 --> 00:14:28.720]  他們又偷竊又行詭詐
[00:14:28.720 --> 00:14:33.920]  又把那當滅的物與自己的氣命放在一起
[00:14:33.920 --> 00:14:38.720]  因此以色列人在仇敵面前站立不住
[00:14:38.720 --> 00:14:42.320]  他們在仇敵面前轉身逃跑
[00:14:42.320 --> 00:14:45.320]  因為他們成了當滅的物
[00:14:45.320 --> 00:14:49.720]  你們若不把當滅的物從你們中間除掉
[00:14:49.720 --> 00:14:52.720]  我就不再與你們同在了
[00:14:52.720 --> 00:14:56.320]  你起來去叫百姓分別為聖
[00:14:56.320 --> 00:15:01.120]  說你們要為了明天使自己分別為聖
[00:15:01.120 --> 00:15:04.920]  因為耶和華以色列的神這樣說
[00:15:04.920 --> 00:15:08.520]  以色列在你中間有當滅的物
[00:15:08.520 --> 00:15:12.920]  你們若不把你們中間當滅之物除掉
[00:15:12.920 --> 00:15:16.520]  你在仇敵面前必站立不住
[00:15:16.520 --> 00:15:18.520]  到了早晨
[00:15:18.520 --> 00:15:21.920]  你們要按著支派近前來
[00:15:21.920 --> 00:15:27.120]  耶和華所選的支派要按著宗族近前來
[00:15:27.120 --> 00:15:32.320]  耶和華所選的宗族要按著家族近前來
[00:15:32.320 --> 00:15:38.320]  耶和華所選的家族要按著南丁一個一個近前來
[00:15:38.320 --> 00:15:42.320]  被選的人有當滅之物在他那裡
[00:15:42.320 --> 00:15:45.920]  他和他所有的必被火焚燒
[00:15:45.920 --> 00:15:49.120]  因為他違背了耶和華的約
[00:15:49.120 --> 00:15:53.520]  有因他在以色列中做了愚妄的事
[00:15:55.120 --> 00:15:58.920]  當以色列人在艾城戰敗之後
[00:15:58.920 --> 00:16:01.520]  約書亞和長老的第一個反應就是
[00:16:01.520 --> 00:16:04.720]  去到神面前俯伏去祈禱
[00:16:04.720 --> 00:16:06.720]  我覺得他們很好
[00:16:06.720 --> 00:16:08.320]  一個謙卑的姿態
[00:16:08.320 --> 00:16:09.520]  撕裂衣服
[00:16:09.520 --> 00:16:12.920]  撒灰在頭上直到晚上
[00:16:12.920 --> 00:16:17.720]  都是在表達他們很深的哀痛和困惑
[00:16:17.720 --> 00:16:22.120]  約書亞在禱告裡面也提出幾個掙扎
[00:16:22.120 --> 00:16:25.320]  為什麼神帶他們去大人河
[00:16:25.320 --> 00:16:27.320]  又交在別人手裡
[00:16:27.320 --> 00:16:29.920]  還有他看到迦南人這麼厲害
[00:16:29.920 --> 00:16:31.720]  他們處境很危險
[00:16:31.720 --> 00:16:33.320]  第三就是
[00:16:33.320 --> 00:16:35.320]  他們輸了
[00:16:35.320 --> 00:16:36.720]  去逃跑
[00:16:36.720 --> 00:16:39.720]  有損神的名
[00:16:39.720 --> 00:16:43.320]  他的禱告真的很真誠和很真實
[00:16:43.320 --> 00:16:47.320]  但是神的回應都很出乎意料之外
[00:16:47.320 --> 00:16:49.120]  第十節裡面
[00:16:49.120 --> 00:16:51.920]  神對約書亞說了一句很直接的話
[00:16:51.920 --> 00:16:53.320]  起來是命令
[00:16:53.320 --> 00:16:54.320]  你起來吧
[00:16:54.320 --> 00:16:56.320]  為什麼這樣趴著
[00:16:56.320 --> 00:16:58.120]  為什麼要俯伏
[00:16:58.120 --> 00:17:01.320]  神這樣說不是否定他禱告的
[00:17:01.320 --> 00:17:04.920]  現在的問題不是哀傷的時間
[00:17:04.920 --> 00:17:09.920]  要真正去面對背後困難的原因
[00:17:09.920 --> 00:17:11.320]  約書亞就以為
[00:17:11.320 --> 00:17:13.320]  會不會是他們的戰略不好
[00:17:13.320 --> 00:17:15.120]  他們的環境不好
[00:17:15.120 --> 00:17:16.320]  敵人太強
[00:17:16.320 --> 00:17:20.320]  或者是他們的城太堅固
[00:17:20.320 --> 00:17:23.120]  但是神在第十一節就說
[00:17:23.120 --> 00:17:25.120]  以色列人犯了罪
[00:17:25.120 --> 00:17:28.320]  這是這段經文很重要的轉接
[00:17:28.320 --> 00:17:30.320]  一個軍事的問題
[00:17:30.320 --> 00:17:31.920]  現在神就告訴他
[00:17:31.920 --> 00:17:33.720]  其實這是屬靈的問題
[00:17:33.720 --> 00:17:37.720]  給他一個屬靈的診斷
[00:17:37.720 --> 00:17:40.320]  在教會裡面有時候我們都會這樣
[00:17:40.320 --> 00:17:42.120]  有些事工做得不好
[00:17:42.120 --> 00:17:43.320]  或者效果很差
[00:17:43.320 --> 00:17:44.320]  我們會問
[00:17:44.320 --> 00:17:46.320]  是不是不夠資源
[00:17:46.320 --> 00:17:47.720]  不夠童工
[00:17:47.720 --> 00:17:50.120]  會不會是環境很差
[00:17:50.120 --> 00:17:53.120]  不夠人侍奉
[00:17:53.120 --> 00:17:55.320]  或者人心很硬
[00:17:55.320 --> 00:17:59.920]  還是這個時代已經不是很相信神
[00:17:59.920 --> 00:18:01.920]  我們會提出很多問題
[00:18:01.920 --> 00:18:03.320]  在外面的問題
[00:18:03.320 --> 00:18:07.320]  但可能我們要反思一個這麼深層的問題
[00:18:07.320 --> 00:18:13.520]  會不會是我們有沒有仍然活在神的聖潔裡面
[00:18:13.520 --> 00:18:15.520]  還是我們在裡面
[00:18:15.520 --> 00:18:20.120]  都是可能冒著神的命
[00:18:20.120 --> 00:18:21.520]  可能繼續去做侍奉
[00:18:21.520 --> 00:18:24.720]  繼續去服侍其他人
[00:18:24.720 --> 00:18:28.520]  都是很值得我們去反思的
[00:18:28.520 --> 00:18:30.920]  第十一節也是很重要
[00:18:30.920 --> 00:18:33.320]  神用一連串的動詞
[00:18:33.320 --> 00:18:35.520]  去描述以色列人的罪
[00:18:35.520 --> 00:18:36.920]  首先就是犯了罪
[00:18:36.920 --> 00:18:39.720]  接著是違背了神的約
[00:18:39.720 --> 00:18:42.520]  接著就是取了當滅之物
[00:18:42.520 --> 00:18:44.320]  他們又是偷竊
[00:18:44.320 --> 00:18:45.520]  行詭詐
[00:18:45.520 --> 00:18:46.520]  就是行騙
[00:18:46.520 --> 00:18:52.120]  也把當滅之物放在自己的物件裡面一起
[00:18:52.120 --> 00:18:55.720]  所以有時候一個很熟悉的敗壞
[00:18:55.720 --> 00:18:57.920]  未必是個別一個行動
[00:18:57.920 --> 00:19:01.320]  而是當中有一連串不同的事情在發生
[00:19:01.320 --> 00:19:02.320]  違背了約
[00:19:02.320 --> 00:19:04.920]  就是破壞了和神的關係
[00:19:04.920 --> 00:19:06.120]  拿了當滅之物
[00:19:06.120 --> 00:19:08.320]  就是侵犯神的聖潔
[00:19:08.320 --> 00:19:09.520]  神的主權
[00:19:09.520 --> 00:19:11.120]  而偷竊、行騙
[00:19:11.120 --> 00:19:15.120]  也是犯罪的人的內心誠實
[00:19:15.120 --> 00:19:16.920]  品格的問題
[00:19:16.920 --> 00:19:18.720]  我們看到原來犯罪裡面
[00:19:18.720 --> 00:19:20.520]  不只是我們表面看到
[00:19:20.520 --> 00:19:21.920]  偷了東西
[00:19:21.920 --> 00:19:23.520]  拿了當滅之物
[00:19:23.520 --> 00:19:26.520]  更加是裡面和神的關係
[00:19:26.520 --> 00:19:31.920]  自己的內在生命素質的問題
[00:19:31.920 --> 00:19:34.720]  接著我們再看十二節裡面
[00:19:34.720 --> 00:19:36.920]  神也說得很清楚
[00:19:36.920 --> 00:19:37.720]  祂說
[00:19:37.720 --> 00:19:39.720]  我不再與你們同在
