
[00:00:00.000 --> 00:00:05.000]  今日和大家分享的經文是
[00:01:52.000 --> 00:01:53.000]  初回教會的時候
[00:01:53.000 --> 00:01:55.000]  他們是信耶穌的
[00:01:55.000 --> 00:01:58.000]  但慢慢就模糊了
[00:01:58.000 --> 00:02:00.000]  在教會就只見到人
[00:02:00.000 --> 00:02:03.000]  而沒有見到耶穌
[00:02:03.000 --> 00:02:06.000]  只是與人建立關係
[00:02:06.000 --> 00:02:09.000]  而與主耶穌基督
[00:02:09.000 --> 00:02:12.000]  就沒有建立關係
[00:02:12.000 --> 00:02:15.000]  人如果這樣來回教會信耶穌
[00:02:15.000 --> 00:02:19.000]  他的信仰是不穩定的
[00:02:19.000 --> 00:02:24.000]  因為他沒有跟耶穌建立深入和正確的關係
[00:02:24.000 --> 00:02:26.000]  他也不能成長
[00:02:26.000 --> 00:02:31.000]  遇到阻攔或不如意的事
[00:02:31.000 --> 00:02:33.000]  就會不回教會
[00:02:33.000 --> 00:02:35.000]  或者不信耶穌
[00:02:35.000 --> 00:02:40.000]  恩福堂是一個資源集中的地方
[00:02:40.000 --> 00:02:44.000]  禮堂大家都享受
[00:02:44.000 --> 00:02:46.000]  很寬敞
[00:02:46.000 --> 00:02:49.000]  設備很完善
[00:02:49.000 --> 00:02:53.000]  恩福堂也有很多樓層
[00:02:53.000 --> 00:02:56.000]  有十多個樓層
[00:02:56.000 --> 00:03:00.000]  可以供團體使用
[00:03:00.000 --> 00:03:02.000]  還有書室
[00:03:02.000 --> 00:03:04.000]  神學院
[00:03:04.000 --> 00:03:06.000]  有很多幫助自己
[00:03:06.000 --> 00:03:11.000]  和提升自己的講座課程
[00:03:11.000 --> 00:03:14.000]  你們有沒有去參加?
[00:03:14.000 --> 00:03:16.000]  這些課程、講座
[00:03:16.000 --> 00:03:21.000]  包括有心理、健康、養兒、夫妻關係
[00:03:21.000 --> 00:03:30.000]  關懷貧窮、門徒成長、宣教猜拳、擴闊視野等等
[00:03:30.000 --> 00:03:33.000]  大大小小的講座
[00:03:33.000 --> 00:03:37.000]  來到教會有這麼多東西可以學
[00:03:37.000 --> 00:03:41.000]  如果在這些方面有屬靈胃口的人
[00:03:41.000 --> 00:03:44.000]  就一定很喜歡恩福堂這個教會
[00:03:44.000 --> 00:03:46.000]  教會這麼完善
[00:03:46.000 --> 00:03:50.000]  也感到很驕傲
[00:03:50.000 --> 00:03:54.000]  在這教會有很多得著
[00:03:54.000 --> 00:03:56.000]  但我想問
[00:03:56.000 --> 00:04:03.000]  你們有沒有得著基督耶穌的豐盛呢?
[00:04:03.000 --> 00:04:07.000]  其實教會不是一個建築物
[00:04:07.000 --> 00:04:11.000]  不是充滿完善、完備的東西
[00:04:11.000 --> 00:04:13.000]  地上的教會
[00:04:13.000 --> 00:04:19.000]  是由一群接受了主基督耶穌的人組成的
[00:04:19.000 --> 00:04:26.000]  就像剛才大家讀的哥羅西書第二章第六節所提及
[00:04:26.000 --> 00:04:32.000]  教會是一群接受了主基督耶穌的人組成的
[00:04:32.000 --> 00:04:34.000]  主基督耶穌
[00:04:34.000 --> 00:04:39.000]  這個名字是主耶穌的全含
[00:04:39.000 --> 00:04:41.000]  即是Full Title
[00:04:41.000 --> 00:04:43.000]  保羅在這裡這麼說
[00:04:43.000 --> 00:04:48.000]  表示了哥羅西教會的人對主的信仰是純正的
[00:04:48.000 --> 00:04:50.000]  他們信什麼呢?
[00:04:50.000 --> 00:04:55.000]  他們信耶穌是道成肉身的
[00:04:55.000 --> 00:05:00.000]  也是神所應許要來拯救世人的尼賽亞基督
[00:05:00.000 --> 00:05:03.000]  也是統管萬有的主
[00:05:03.000 --> 00:05:05.000]  換句話說
[00:05:05.000 --> 00:05:08.000]  他們所信的、所接受的
[00:05:08.000 --> 00:05:11.000]  是一位具備完全人性
[00:05:11.000 --> 00:05:17.000]  也具備完全神性的世人的宗保救主
[00:05:17.000 --> 00:05:20.000]  這就是得救的信心
[00:05:20.000 --> 00:05:23.000]  一個得救的人必須因信
[00:05:23.000 --> 00:05:27.000]  接受主這三個主要的身份
[00:05:27.000 --> 00:05:32.000]  我們都知道保羅寫這個哥羅西書
[00:05:32.000 --> 00:05:36.000]  是要對付當時的所謂哥羅西異端
[00:05:36.000 --> 00:05:39.000]  而當時的異端主要的思想
[00:05:39.000 --> 00:05:42.000]  就是否定耶穌基督道成肉身的真理
[00:05:42.000 --> 00:05:46.000]  因為他們相信物質是邪惡的
[00:05:46.000 --> 00:05:48.000]  而神是聖潔的
[00:05:48.000 --> 00:05:52.000]  於是神就不可以成為人
[00:05:52.000 --> 00:05:56.000]  保羅在哥羅西書往後的篇章
[00:05:56.000 --> 00:05:59.000]  就辨識和對付這個異端
[00:05:59.000 --> 00:06:02.000]  保羅在開頭的一兩章
[00:06:02.000 --> 00:06:04.000]  就先在這裡提到
[00:06:04.000 --> 00:06:08.000]  哥羅西教會的人的純正信仰
[00:06:08.000 --> 00:06:12.000]  實在是必須和有重要的意義
[00:06:12.000 --> 00:06:14.000]  主基督耶穌
[00:06:14.000 --> 00:06:19.000]  這個片語的直譯英文就是
[00:06:19.000 --> 00:06:22.000]  The Christ Jesus the Lord
[00:06:22.000 --> 00:06:24.000]  中文就是
[00:06:24.000 --> 00:06:28.000]  這基督耶穌,這主
[00:06:28.000 --> 00:06:30.000]  而這個稱號
[00:06:30.000 --> 00:06:33.000]  根據哥羅西書第一章十五至二十節
[00:06:33.000 --> 00:06:35.000]  這一段被視為
[00:06:35.000 --> 00:06:37.000]  他是萬有之主
[00:06:37.000 --> 00:06:39.000]  這一首宏偉的詩歌
[00:06:39.000 --> 00:06:41.000]  以及二章第二節
[00:06:41.000 --> 00:06:47.000]  提到他是神奧秘的中心
[00:06:47.000 --> 00:06:50.000]  而在哥羅西書裡面
[00:06:50.000 --> 00:06:53.000]  基督超越一切的啟示
[00:06:53.000 --> 00:06:59.000]  就是哥羅西書的特點
[00:06:59.000 --> 00:07:04.000]  也是哥羅西書主要的教訓
[00:07:04.000 --> 00:07:06.000]  哥羅西書主要的教訓就是
[00:07:06.000 --> 00:07:10.000]  萬有是藉著主耶穌而做的
[00:07:10.000 --> 00:07:16.000]  他是在一切創造之上的元首
[00:07:16.000 --> 00:07:19.000]  他是首先從死裡復活的
[00:07:19.000 --> 00:07:27.000]  所以他是在救贖中的元首
[00:07:27.000 --> 00:07:34.000]  他是在一切創造之上的元首
[00:07:34.000 --> 00:07:37.000]  他是首先從死裡復活的
[00:07:37.000 --> 00:07:41.000]  他是在救贖中的元首
[00:07:41.000 --> 00:07:43.000]  哥羅西書提到
[00:07:43.000 --> 00:07:46.000]  在螢光幕上大家看到
[00:07:46.000 --> 00:07:48.000]  這些經文提到
[00:07:48.000 --> 00:07:52.000]  基督是元首
[00:07:52.000 --> 00:07:55.000]  基督是神奧秘的中心
[00:07:55.000 --> 00:07:59.000]  是萬有之主
[00:07:59.000 --> 00:08:05.000]  我們一起來看看
[00:08:05.000 --> 00:08:10.000]  哥羅西書第一章第十九節
[00:08:10.000 --> 00:08:12.000]  我們一起來讀
[00:08:12.000 --> 00:08:19.000]  神喜歡將一切的豐盛在他裡面居住
[00:08:19.000 --> 00:08:23.000]  我們接受了主基督耶穌
[00:08:23.000 --> 00:08:27.000]  講明了我們信仰真正的意義
[00:08:27.000 --> 00:08:29.000]  我們接受了基督耶穌
[00:08:29.000 --> 00:08:32.000]  是接受他是主
[00:08:32.000 --> 00:08:38.000]  我們必須將人生的主權完全交給他
[00:08:38.000 --> 00:08:40.000]  由他來掌管一切
[00:08:40.000 --> 00:08:41.000]  頂子妹
[00:08:41.000 --> 00:08:44.000]  你是否這樣去接受他是主
[00:08:44.000 --> 00:08:50.000]  讓基督在你的人生裡居首位
[00:08:50.000 --> 00:08:53.000]  哥羅西書真的很寶貴
[00:08:53.000 --> 00:08:54.000]  主耶穌基督
[00:08:54.000 --> 00:08:58.000]  他是各樣執政掌權者的元首
[00:08:58.000 --> 00:09:02.000]  現在這個世界這麼混亂
[00:09:02.000 --> 00:09:03.000]  聖經說
[00:09:03.000 --> 00:09:07.000]  主耶穌是一切執政掌權者的元首
[00:09:07.000 --> 00:09:10.000]  所以他是我們的主
[00:09:10.000 --> 00:09:17.000]  讓我們的人生跟從這位為首的主是合宜的
[00:09:17.000 --> 00:09:21.000]  保羅在第二章第六節說
[00:09:21.000 --> 00:09:24.000]  既然你們接受了主基督耶穌
[00:09:24.000 --> 00:09:27.000]  就要靠著他而生活
[00:09:27.000 --> 00:09:30.000]  聖經這一節的經文
[00:09:30.000 --> 00:09:34.000]  前半句在文法來說是一個直述句
[00:09:34.000 --> 00:09:37.000]  後半句是一個命令句
[00:09:37.000 --> 00:09:43.000]  就陳述了既然你們接受了主基督耶穌這個事
[00:09:43.000 --> 00:09:50.000]  繼而命令我們就要靠著他而生活
[00:09:50.000 --> 00:09:54.000]  中文文法上既然這個字接著
[00:09:54.000 --> 00:09:57.000]  就應該有個就字
[00:09:57.000 --> 00:09:58.000]  如果沒有的話
[00:09:58.000 --> 00:10:00.000]  這個句子就不完整了
[00:10:00.000 --> 00:10:02.000]  所以這樣看來
[00:10:02.000 --> 00:10:08.000]  如果我們只是接受了主基督耶穌而沒有靠著他而生活
[00:10:08.000 --> 00:10:13.000]  我們對主的信仰就不算得上完整
[00:10:13.000 --> 00:10:16.000]  主耶穌也對猶太人說
[00:10:16.000 --> 00:10:19.000]  你們若繼續遵守我的道
[00:10:19.000 --> 00:10:21.000]  就真是我的門徒了
[00:10:21.000 --> 00:10:24.000]  在《約翰福音》第八章三十一節說
[00:10:24.000 --> 00:10:28.000]  主耶穌這句話不是對那些不信的人說
[00:10:28.000 --> 00:10:30.000]  而是對信他的人說的
[00:10:30.000 --> 00:10:36.000]  可見我們信而遵守他的道的人
[00:10:36.000 --> 00:10:39.000]  才真正是他的門徒
[00:10:39.000 --> 00:10:42.000]  我們的信仰才完整
[00:10:42.000 --> 00:10:46.000]  我會和大家來看看
[00:10:46.000 --> 00:10:52.000]  「靠他而活」到底是什麼意思呢?
[00:10:52.000 --> 00:10:58.000]  「靠他而活」在和合本的翻譯就是「遵他而行」
[00:10:58.000 --> 00:11:02.000]  我用的是和修本
[00:11:02.000 --> 00:11:08.000]  原文的意思就是「在他裡面行動」
[00:11:08.000 --> 00:11:10.000]  我們接受了基督
[00:11:10.000 --> 00:11:13.000]  不是接受一套理論
[00:11:13.000 --> 00:11:16.000]  叫我們去思考
[00:11:16.000 --> 00:11:17.000]  我們接受基督
[00:11:17.000 --> 00:11:20.000]  不是接受一套教條、律法
[00:11:20.000 --> 00:11:22.000]  叫我們去遵行
[00:11:22.000 --> 00:11:26.000]  其實主耶穌基督是生命、是能力
[00:11:26.000 --> 00:11:28.000]  我們接受了主基督
[00:11:28.000 --> 00:11:30.000]  我們是在祂裡面
[00:11:30.000 --> 00:11:34.000]  與祂有屬靈生命的聯合
[00:11:34.000 --> 00:11:38.000]  祂的能力會散佈在我們裡面
[00:11:38.000 --> 00:11:42.000]  以致我們的思想、意志和感情
[00:11:42.000 --> 00:11:44.000]  因祂親自與我們同在
[00:11:44.000 --> 00:11:47.000]  在我們裡面而起變化
[00:11:47.000 --> 00:11:54.000]  慢慢我們就會形成像主的樣式
[00:11:54.000 --> 00:11:55.000]  我們像主
[00:11:55.000 --> 00:11:57.000]  我們活在祂裡面
[00:11:57.000 --> 00:12:00.000]  才能行出主的道理
[00:12:00.000 --> 00:12:02.000]  所以「靠著他而活」
[00:12:02.000 --> 00:12:04.000]  「遵他而行」
[00:12:04.000 --> 00:12:08.000]  「在他裡面行動」就是這個意思
[00:12:08.000 --> 00:12:12.000]  所以「靠著他而生活」
[00:12:12.000 --> 00:12:13.000]  「遵他而行」
[00:12:13.000 --> 00:12:17.000]  是一種屬靈生命的情況
[00:12:17.000 --> 00:12:18.000]  這種生命情況
[00:12:18.000 --> 00:12:22.000]  是基督徒堅穩實在的情況
[00:12:22.000 --> 00:12:25.000]  所以追求「靠著他而活」
[00:12:25.000 --> 00:12:28.000]  不是追求去守律法
[00:12:28.000 --> 00:12:32.000]  而是追求生命成長
[00:12:32.000 --> 00:12:35.000]  就像我信主之後
[00:12:35.000 --> 00:12:42.000]  我刻意地追求愛人、關心人
[00:12:42.000 --> 00:12:45.000]  我也會知道在什麼情況下
[00:12:45.000 --> 00:12:51.000]  我們如何關心、照顧人
[00:12:51.000 --> 00:12:54.000]  很懂得怎麼做
[00:12:54.000 --> 00:12:59.000]  但慢慢地我覺得做得不開心
[00:12:59.000 --> 00:13:03.000]  接受的人也覺得我只是出於責任
[00:13:03.000 --> 00:13:05.000]  去關心、幫助他
[00:13:05.000 --> 00:13:07.000]  於是我自己就在想
[00:13:07.000 --> 00:13:10.000]  問題出在哪裡呢?
[00:13:10.000 --> 00:13:13.000]  後來我發覺原來我自己
[00:13:13.000 --> 00:13:19.000]  只是一直追求遵守愛的命令
[00:13:19.000 --> 00:13:23.000]  什麼事情都是想到這樣
[00:13:23.000 --> 00:13:24.000]  我就有責任
[00:13:24.000 --> 00:13:26.000]  或者神的命令是這樣
[00:13:26.000 --> 00:13:28.000]  我就去做
[00:13:28.000 --> 00:13:31.000]  這是沒有錯的
[00:13:31.000 --> 00:13:39.000]  但我發現原來我要追求愛的生命
[00:13:39.000 --> 00:13:43.000]  是被主的愛充滿的生命
[00:13:43.000 --> 00:13:47.000]  於是我就在靈修、默想裡
[00:13:47.000 --> 00:13:50.000]  多去思想主耶穌的樣式
[00:13:50.000 --> 00:13:54.000]  在聖經裡靈修的時候
[00:13:54.000 --> 00:13:55.000]  多給點時間
[00:13:55.000 --> 00:13:58.000]  去思想主行事為人是怎樣的呢?
[00:13:58.000 --> 00:14:00.000]  他怎樣對門徒呢?
[00:14:00.000 --> 00:14:05.000]  門徒都不聽他說
[00:14:05.000 --> 00:14:07.000]  說他將會怎樣
[00:14:07.000 --> 00:14:09.000]  但在彼此之間就說
[00:14:09.000 --> 00:14:13.000]  誰大一點、誰小一點
[00:14:13.000 --> 00:14:16.000]  但耶穌還是很悉心地教導他們
[00:14:16.000 --> 00:14:18.000]  愛門徒、引導他們
[00:14:18.000 --> 00:14:22.000]  耶穌還為他們洗腳
[00:14:22.000 --> 00:14:25.000]  作一個謙卑服事的榜樣
[00:14:25.000 --> 00:14:28.000]  當我去默想經文
[00:14:28.000 --> 00:14:29.000]  默想主耶穌的樣式的時候
[00:14:29.000 --> 00:14:32.000]  我就被他吸引了
[00:14:32.000 --> 00:14:33.000]  被主耶穌吸引的時候
[00:14:33.000 --> 00:14:35.000]  我發覺裡面有力量
[00:14:35.000 --> 00:14:39.000]  有一種力量去做愛人的服事
[00:14:39.000 --> 00:14:43.000]  所以追求愛的生命
[00:14:43.000 --> 00:14:50.000]  是比單單實行愛的命令重要
[00:14:50.000 --> 00:14:56.000]  我們可以怎樣去靠著他而生活呢?
[00:14:56.000 --> 00:14:58.000]  遵他而行呢?
[00:14:58.000 --> 00:15:03.000]  在哥羅西書第二章第七節
[00:15:03.000 --> 00:15:08.000]  這個經文有四個分詞
[00:15:08.000 --> 00:15:10.000]  這段經文是由四個分詞組成的
[00:15:10.000 --> 00:15:15.000]  就是生根、建造、建固和充滿著
[00:15:15.000 --> 00:15:19.000]  這幾個分詞都是形容前面的動詞
[00:15:19.000 --> 00:15:22.000]  即是靠著他而生活
[00:15:22.000 --> 00:15:26.000]  是遵行神的旨意
[00:15:26.000 --> 00:15:30.000]  這四個分詞正正告訴我們
[00:15:30.000 --> 00:15:35.000]  我們怎樣可以靠著他而生活
[00:15:35.000 --> 00:15:38.000]  在基督裡面的生活
[00:15:38.000 --> 00:15:43.000]  如果我們要靠著基督而生活
[00:15:43.000 --> 00:15:49.000]  第一,就要在基督裡面紮根
[00:15:49.000 --> 00:15:53.000]  根是植物看不見的部分
[00:15:53.000 --> 00:15:55.000]  但非常重要
[00:15:55.000 --> 00:16:00.000]  植物如果沒有根就不能生長
[00:16:00.000 --> 00:16:04.000]  這棵樹也會死
[00:16:04.000 --> 00:16:12.000]  紮根有根,表示有生命
[00:16:12.000 --> 00:16:16.000]  經文說在他裡面生根
[00:16:16.000 --> 00:16:19.000]  在他裡面即是在基督裡面
[00:16:19.000 --> 00:16:25.000]  在基督裡面在新約聖經是一個很重要的題目
[00:16:25.000 --> 00:16:29.000]  按經文位篇所記載
[00:16:29.000 --> 00:16:33.000]  在新約裡面提及在基督裡
[00:16:33.000 --> 00:16:35.000]  在基督耶穌裡
[00:16:35.000 --> 00:16:41.000]  或者在主裡等類的篇語
[00:16:41.000 --> 00:16:44.000]  有九十多次以上
[00:16:44.000 --> 00:16:50.000]  其中包括在基督裡成性
[00:16:50.000 --> 00:16:52.000]  在基督裡得性
[00:16:52.000 --> 00:16:55.000]  在基督裡有信心和愛心
[00:16:55.000 --> 00:16:58.000]  在基督裡有好的品行
[00:16:58.000 --> 00:17:04.000]  而《羅西書2章》第二節的下半節
[00:17:04.000 --> 00:17:08.000]  第三節我們一起讀
[00:17:08.000 --> 00:17:10.000]  看完那一幕
[00:17:10.000 --> 00:17:14.000]  「好心知神的奧秘就是基督
[00:17:14.000 --> 00:17:19.000]  在他裡面蘊藏著一切智慧和知識」
[00:17:19.000 --> 00:17:22.000]  我們讀《羅西書2章》九至十節
[00:17:22.000 --> 00:17:25.000]  「因為神本性一切的豐盛
[00:17:25.000 --> 00:17:30.000]  都有形有體地居住在基督裡面
[00:17:30.000 --> 00:17:35.000]  你們在他裡面也已經成了豐盛
[00:17:35.000 --> 00:17:39.000]  他是所有執政掌權者的元首」
[00:17:39.000 --> 00:17:43.000]  所以豐盛的源頭就是在基督裡
[00:17:43.000 --> 00:17:46.000]  基督徒在基督裡生根
[00:17:46.000 --> 00:17:51.000]  就是培育我們生命中不為人見的部分
[00:17:51.000 --> 00:17:59.000]  是指我們私下的靈修、讀經、禱告的生活
[00:17:59.000 --> 00:18:08.000]  而且是一種自深處追求與基督豐盛生命聯合的生活
[00:18:08.000 --> 00:18:12.000]  靈修、禱告、讀經我們經常做
[00:18:12.000 --> 00:18:17.000]  但是你有沒有通過靈修、讀經、祈禱
[00:18:17.000 --> 00:18:26.000]  達到一種自深處追求與基督豐盛生命聯合的生活呢?
[00:18:26.000 --> 00:18:27.000]  我先講禱告
[00:18:27.000 --> 00:18:37.000]  有些人拿著代禱的內容去讀
[00:18:37.000 --> 00:18:45.000]  如果只是這樣去讀、這樣去祈禱是沒有感情的
[00:18:45.000 --> 00:18:50.000]  可能讀的時候以為有功效的、有好處的
[00:18:50.000 --> 00:18:59.000]  但是這些禱告並不是與神聯繫的
[00:18:59.000 --> 00:19:05.000]  或者我們吃飯的時候祈禱
[00:19:05.000 --> 00:19:07.000]  早上起床的時候祈禱
[00:19:07.000 --> 00:19:10.000]  晚上的祈禱是怎樣的呢?
[00:19:10.000 --> 00:19:15.000]  還是循例式的去禱告呢?
[00:19:15.000 --> 00:19:21.000]  禱告是向天父說話或者與天父聊天
[00:19:21.000 --> 00:19:24.000]  心裡面有感情的
[00:19:24.000 --> 00:19:29.000]  有意念、思想、憂慮、快樂都與天父說
[00:19:29.000 --> 00:19:34.000]  甚至有時候內心很羞愧的事情
[00:19:34.000 --> 00:19:40.000]  都可以與天父慢慢慢慢去說
[00:19:40.000 --> 00:19:46.000]  我自己就經歷到有時候內心很羞愧的事情
[00:19:46.000 --> 00:19:49.000]  真的被困在心裡
[00:19:49.000 --> 00:19:52.000]  原來我之前是不會與天父說的
[00:19:52.000 --> 00:19:55.000]  後來我連這些都與天父說的時候
[00:19:55.000 --> 00:19:58.000]  說完之後心裡很舒服
[00:19:58.000 --> 00:20:02.000]  因為知道天父接納我
[00:20:02.000 --> 00:20:06.000]  禱告是與神溝通、來往
[00:20:06.000 --> 00:20:09.000]  我們與一個人見面、聊天
[00:20:09.000 --> 00:20:13.000]  經常說來說去都是那幾句敷衍的話
[00:20:13.000 --> 00:20:16.000]  或者我們與另一個人說話
[00:20:16.000 --> 00:20:20.000]  快樂、患難、哭泣
[00:20:20.000 --> 00:20:21.000]  什麼都談得來
[00:20:21.000 --> 00:20:23.000]  又得到他的回應
[00:20:23.000 --> 00:20:25.000]  有他與我一起面對
[00:20:25.000 --> 00:20:26.000]  得到他的幫助
[00:20:26.000 --> 00:20:27.000]  我想問問
[00:20:27.000 --> 00:20:30.000]  誰能夠建立交情
[00:20:30.000 --> 00:20:34.000]  和建立情感的深厚
[00:20:34.000 --> 00:20:37.000]  當然是後者
[00:20:37.000 --> 00:20:40.000]  我們的紮根
[00:20:40.000 --> 00:20:43.000]  或者不為人見
[00:20:43.000 --> 00:20:46.000]  那些屬靈的追求生活
[00:20:46.000 --> 00:20:48.000]  實質是怎樣的呢?
[00:20:48.000 --> 00:20:51.000]  我們真的要好好去反省一下
[00:20:51.000 --> 00:20:54.000]  另外我講一下靈修
[00:20:54.000 --> 00:20:59.000]  我們每一天都嚴嚴守著要去靈修
[00:20:59.000 --> 00:21:03.000]  但是我們當中靈修的質素是怎樣的?
[00:21:03.000 --> 00:21:08.000]  我經常在WhatsApp群組看到
[00:21:08.000 --> 00:21:11.000]  很多靈修資料每天都放上去
[00:21:11.000 --> 00:21:13.000]  很忠心的組長
[00:21:13.000 --> 00:21:18.000]  很勤力每天都發放一些靈修資料
[00:21:18.000 --> 00:21:20.000]  在自己的小組群組
[00:21:20.000 --> 00:21:25.000]  有些是簡單的一張圖檔
[00:21:25.000 --> 00:21:29.000]  然後有錄音播放
[00:21:29.000 --> 00:21:36.000]  也有些有詩歌、經文、相片、靈修內容
[00:21:36.000 --> 00:21:39.000]  每天看這些靈修的資料
[00:21:39.000 --> 00:21:41.000]  我不是說不好
[00:21:41.000 --> 00:21:42.000]  但是我們要反省一下
[00:21:42.000 --> 00:21:46.000]  這些靈修有沒有觸及我們內心呢?
[00:21:46.000 --> 00:21:49.000]  我們看這些靈修資料的時候
[00:21:49.000 --> 00:21:53.000]  是不是很馬虎虎、匆匆而過?
[00:21:53.000 --> 00:21:57.000]  我們有沒有真正和主結連呢?
[00:21:57.000 --> 00:21:59.000]  這些靈修的資料
[00:21:59.000 --> 00:22:03.000]  每天看有沒有令到我們生命有改變呢?
[00:22:03.000 --> 00:22:05.000]  還是說我看完了
[00:22:05.000 --> 00:22:06.000]  做完功課了
[00:22:06.000 --> 00:22:08.000]  盡了責任了
[00:22:08.000 --> 00:22:10.000]  我做了靈修了
[00:22:10.000 --> 00:22:12.000]  頂枝梅
[00:22:12.000 --> 00:22:14.000]  我們要追求
[00:22:14.000 --> 00:22:18.000]  期望與神進入隱密處的靈交
[00:22:18.000 --> 00:22:21.000]  這些生根的追求
[00:22:21.000 --> 00:22:26.000]  就是追求與我們的神基督有更深的關係
[00:22:26.000 --> 00:22:29.000]  我們與神的關係有多深呢?
[00:22:29.000 --> 00:22:31.000]  曾經有一次
[00:22:31.000 --> 00:22:33.000]  我打完風
[00:22:33.000 --> 00:22:36.000]  和家人下街散步的時候
[00:22:36.000 --> 00:22:37.000]  看到一棵樹
[00:22:37.000 --> 00:22:40.000]  原本長得很高、很茂盛
[00:22:40.000 --> 00:22:43.000]  但是吹到倒塌了
[00:22:43.000 --> 00:22:44.000]  走過去看
[00:22:44.000 --> 00:22:47.000]  原來它的根不深
[00:22:47.000 --> 00:22:50.000]  不夠緊
[00:22:50.000 --> 00:22:53.000]  大風一吹就倒塌了
[00:22:53.000 --> 00:22:57.000]  在中國教會歷史裡記載
[00:22:57.000 --> 00:23:00.000]  有一段時期
[00:23:00.000 --> 00:23:05.000]  受清末文初反基督教的迫害的時候
[00:23:05.000 --> 00:23:10.000]  大部分的信徒和傳道人都妥協失敗了
[00:23:10.000 --> 00:23:12.000]  因為那一代的傳道人
[00:23:12.000 --> 00:23:16.000]  只知道基本的福音好處
[00:23:16.000 --> 00:23:21.000]  但是很少有人知道十字架道路的意思
[00:23:21.000 --> 00:23:27.000]  好像主一樣會受苦難
[00:23:27.000 --> 00:23:29.000]  在教會歷史裡記載
[00:23:29.000 --> 00:23:32.000]  在當中有些能夠站穩
[00:23:32.000 --> 00:23:35.000]  又剛強不屈的
[00:23:35.000 --> 00:23:40.000]  這些傳道信徒的情況是怎樣的呢?
[00:23:40.000 --> 00:23:43.000]  這些能夠站穩、剛強不屈的
[00:23:43.000 --> 00:23:48.000]  都是那些注重內在生命追求的基督徒
[00:23:48.000 --> 00:23:51.000]  他們和基督是時時結連的
[00:23:51.000 --> 00:23:57.000]  他們是真實紮根在基督裡面的生命
[00:23:57.000 --> 00:24:00.000]  但願我們都肯花時間
[00:24:00.000 --> 00:24:05.000]  在主耶穌的裡面生根、紮根
[00:24:05.000 --> 00:24:07.000]  藉著這些深處的追求
[00:24:07.000 --> 00:24:14.000]  使我們和基督的關係深厚和穩固
[00:24:14.000 --> 00:24:16.000]  好,繼續下去
[00:24:16.000 --> 00:24:19.000]  我們若要靠著他而生活
[00:24:19.000 --> 00:24:26.000]  第二,我們要在他裡面建造
[00:24:26.000 --> 00:24:30.000]  生根就是基督徒看不見的部分
[00:24:30.000 --> 00:24:34.000]  建造就是基督徒生命看得見的部分
[00:24:34.000 --> 00:24:37.000]  就好像主耶穌說過
[00:24:37.000 --> 00:24:39.000]  你們是世上的光
[00:24:39.000 --> 00:24:42.000]  光要照在人的前面
[00:24:42.000 --> 00:24:45.000]  要叫人看見你們的好行為
[00:24:45.000 --> 00:24:47.000]  將榮耀歸給天上的父神
[00:24:47.000 --> 00:24:49.000]  所以我們的好行為
[00:24:49.000 --> 00:24:52.000]  要在基督裡面建造起來
[00:24:52.000 --> 00:24:59.000]  建造原文是現在時式的分詞
