
[00:00:00.000 --> 00:00:04.600]  今天聖道的經文有提及「各盡奇蹟,建立基督的身體」
[00:03:54.240 --> 00:03:58.160]  作為一群建殿的建築界工人
[00:03:58.160 --> 00:04:00.240]  其實要建一座教會
[00:04:00.240 --> 00:04:01.520]  要很成功的話
[00:04:01.520 --> 00:04:03.760]  其中一個元素是合一的
[00:04:03.760 --> 00:04:05.600]  但是同心合一
[00:04:05.600 --> 00:04:08.000]  事實上又不是一件很容易的事情
[00:04:08.000 --> 00:04:11.600]  今天也願意透過保羅這個建殿者
[00:04:11.600 --> 00:04:13.320]  真是耶穌的僕人
[00:04:13.320 --> 00:04:16.040]  我們學習怎樣合一的去建神家
[00:04:16.040 --> 00:04:19.360]  首先就讓我們大家一起同心合一去祈禱
[00:04:19.360 --> 00:04:22.720]  不是靠勢力
[00:04:22.720 --> 00:04:23.960]  不是靠才能
[00:04:23.960 --> 00:04:27.440]  而是靠神祢的靈才方能成事
[00:04:27.440 --> 00:04:30.120]  主啊,就求祢的靈與我們眾人同在
[00:04:30.120 --> 00:04:32.760]  求祢親自去指教我們眾人
[00:04:32.760 --> 00:04:37.080]  因為我們都是一群不配的蒙恩的罪人
[00:04:37.080 --> 00:04:38.600]  主,如果不是祢的幫助的話
[00:04:38.600 --> 00:04:40.920]  我們今天不能夠成為祢的兒女
[00:04:40.920 --> 00:04:42.920]  不能夠成為光明的子女
[00:04:42.920 --> 00:04:46.120]  主啊,就求祢在這一刻與我們眾人同在
[00:04:46.120 --> 00:04:47.040]  求祢去祝福
[00:04:47.040 --> 00:04:49.680]  求祢去幫助我們明白主的道
[00:04:49.680 --> 00:04:53.120]  以上的禱告是奉主耶穌基督德性的名義祈求
[00:04:53.120 --> 00:04:54.120]  阿們
[00:04:54.120 --> 00:04:58.240]  今天的題目就是建殿者的呼聲
[00:04:58.240 --> 00:05:03.000]  基本上這段經文是以分所需四章一至十六節
[00:05:03.000 --> 00:05:05.920]  我略略講講主耶穌基督的分為兩大部分
[00:05:05.920 --> 00:05:09.240]  第一部分是講同心合一的秘訣
[00:05:09.240 --> 00:05:12.560]  第二部分是講合一建神家的秘訣
[00:05:12.560 --> 00:05:14.400]  當中也有很多細節
[00:05:14.400 --> 00:05:15.880]  你會看到有很多洞洞
[00:05:15.880 --> 00:05:17.120]  大家就不要睡覺了
[00:05:17.120 --> 00:05:19.080]  稍後就填那些洞洞
[00:05:19.080 --> 00:05:22.480]  首先我們去看第一個小節
[00:05:22.480 --> 00:05:24.400]  就是同心合一的秘訣
[00:05:24.400 --> 00:05:25.880]  極其第一節
[00:05:25.880 --> 00:05:27.520]  就是四章一至三節
[00:05:27.520 --> 00:05:30.520]  是講到愛與和平中互相的寬容
[00:05:30.520 --> 00:05:32.800]  保守合一
[00:05:32.800 --> 00:05:35.400]  我們一起去讀這段經文
[00:05:35.400 --> 00:05:36.600]  預備起
[00:05:36.600 --> 00:05:39.560]  我為主被囚的勸你們
[00:05:39.560 --> 00:05:42.480]  既然蒙召行事為人
[00:05:42.480 --> 00:05:46.400]  就當與蒙召的恩相請
[00:05:46.400 --> 00:05:51.360]  這段經文第一節其實是第四章的引言
[00:05:51.360 --> 00:05:54.320]  甚至乎這個引言是去到第六章的
[00:05:54.320 --> 00:05:56.160]  而當中的重點是要講什麼呢?
[00:05:56.160 --> 00:05:58.160]  就是要講行事為人
[00:05:58.160 --> 00:06:01.320]  就當與蒙召的恩去相請
[00:06:01.320 --> 00:06:03.320]  這個是重點
[00:06:03.320 --> 00:06:05.360]  保羅一開始就很強調
[00:06:05.360 --> 00:06:09.080]  他說我是為主被囚的勸你們
[00:06:09.080 --> 00:06:13.320]  的確保羅為了去傳福音的緣故
[00:06:13.320 --> 00:06:15.120]  為了耶穌基督的緣故
[00:06:15.120 --> 00:06:18.440]  被囚禁在羅馬這地方
[00:06:18.440 --> 00:06:21.000]  保羅去強調自己的身份
[00:06:21.000 --> 00:06:23.520]  可能是很多好賞的動之以情
[00:06:23.520 --> 00:06:25.280]  勸以不所的信徒
[00:06:25.280 --> 00:06:29.040]  就說既然蒙召行事為人
[00:06:29.040 --> 00:06:31.800]  就當與蒙召的去相請
[00:06:31.800 --> 00:06:33.120]  什麼叫蒙召呢?
[00:06:33.120 --> 00:06:35.960]  簡單講蒙召就是成為神的兒女
[00:06:35.960 --> 00:06:37.960]  蒙召的恩是什麼恩呢?
[00:06:37.960 --> 00:06:41.720]  這個恩就是原本我們死在過犯罪惡之中
[00:06:41.720 --> 00:06:42.720]  永死的
[00:06:42.720 --> 00:06:44.200]  但是由於神的恩典
[00:06:44.200 --> 00:06:46.680]  我們能夠得到這個永生的禮物
[00:06:46.680 --> 00:06:49.320]  甚至我們可以離開這個圍爐之地
[00:06:49.320 --> 00:06:51.200]  這個埃及誤再成為罪的爐火
[00:06:51.200 --> 00:06:54.120]  甚至有人可能因為上帝的恩典
[00:06:54.120 --> 00:06:55.840]  離開了他的危難
[00:06:55.840 --> 00:06:59.120]  所以這個就是上帝給我們的恩
[00:06:59.120 --> 00:07:00.840]  保羅就勸信徒
[00:07:00.840 --> 00:07:03.240]  就要真的行事為人
[00:07:03.240 --> 00:07:05.240]  要配得蒙召的恩
[00:07:05.240 --> 00:07:08.040]  到底信徒要怎樣行事為人
[00:07:08.040 --> 00:07:11.480]  才可以配得上蒙召的恩呢?
[00:07:11.480 --> 00:07:16.680]  保羅在第二和第六節就強調其中一個重點
[00:07:16.680 --> 00:07:20.680]  就是這個重點對於當時史弗所的教會很重要
[00:07:20.680 --> 00:07:24.080]  甚至對於今天的教會都是很迫切很需要的
[00:07:24.080 --> 00:07:26.880]  就是信徒在教會裡面要同心的合一
[00:07:26.880 --> 00:07:28.320]  保羅接著就說
[00:07:28.320 --> 00:07:29.600]  第二和第三節
[00:07:29.600 --> 00:07:33.280]  他就說出怎樣可以同心合一的
[00:07:33.280 --> 00:07:35.040]  在教會那裡生活
[00:07:35.040 --> 00:07:36.080]  他就說到什麼?
[00:07:36.080 --> 00:07:39.320]  凡事要謙虛、溫柔、忍耐
[00:07:39.320 --> 00:07:41.240]  用愛心互相寬容
[00:07:41.240 --> 00:07:43.360]  用和平彼此的聯絡
[00:07:43.360 --> 00:07:47.120]  竭力保守聖靈所賜合一的心
[00:07:47.120 --> 00:07:49.600]  其實你單單去看第二和第三節
[00:07:49.600 --> 00:07:51.760]  好像有很多零碎的提醒
[00:07:51.760 --> 00:07:54.760]  但其實這兩句是一個平衡句子
[00:07:54.760 --> 00:07:56.600]  而且都是互相去補充
[00:07:56.600 --> 00:07:59.240]  這兩句裡面一個很重要的思想
[00:07:59.240 --> 00:08:00.440]  其實怎樣可以看到呢?
[00:08:00.440 --> 00:08:04.120]  如果看原文就會比較容易看到他們怎樣平衡
[00:08:04.120 --> 00:08:06.840]  以下就是一個原文的譯法
[00:08:06.840 --> 00:08:08.000]  如果大家留意第二節
[00:08:08.000 --> 00:08:11.240]  一開始是說凡事謙虛、溫柔、忍耐
[00:08:11.240 --> 00:08:12.280]  接著他就說什麼?
[00:08:12.280 --> 00:08:16.000]  他就說去互相的寬容
[00:08:16.000 --> 00:08:17.440]  在愛中
[00:08:17.440 --> 00:08:19.640]  接著第三節他就將
[00:08:19.640 --> 00:08:20.720]  他特別不同的
[00:08:20.720 --> 00:08:22.680]  跟我們原本的譯本
[00:08:22.680 --> 00:08:24.920]  他是要竭力行先的
[00:08:24.920 --> 00:08:28.120]  接著就是去保守聖靈所賜及合一
[00:08:28.120 --> 00:08:31.280]  接著在和平中彼此的聯繫
[00:08:31.280 --> 00:08:33.800]  其實凡事要竭力
[00:08:33.800 --> 00:08:35.200]  其實意思是差不多
[00:08:35.200 --> 00:08:37.120]  愚民凡事是什麼意思呢?
[00:08:37.120 --> 00:08:38.720]  就是盡一切
[00:08:38.720 --> 00:08:40.480]  用盡所有的意思
[00:08:40.480 --> 00:08:41.840]  所以跟竭力都是一樣
[00:08:41.840 --> 00:08:42.800]  是互相平衡
[00:08:42.800 --> 00:08:44.760]  這兩句另外有個重點
[00:08:44.760 --> 00:08:45.680]  就是什麼重點呢?
[00:08:45.680 --> 00:08:47.120]  就是淺藍色
[00:08:47.120 --> 00:08:48.640]  第二節就說
[00:08:48.640 --> 00:08:50.640]  去互相寬容是重點
[00:08:50.640 --> 00:08:51.520]  第三節呢
[00:08:51.520 --> 00:08:54.160]  就是去保守聖靈所賜及合一
[00:08:54.160 --> 00:08:55.280]  接著再加
[00:08:55.280 --> 00:08:57.280]  彼此聯繫是微微的
[00:08:57.280 --> 00:08:59.520]  這兩句其實是互相補充
[00:08:59.520 --> 00:09:00.640]  他想說什麼呢?
[00:09:00.640 --> 00:09:03.080]  如果能夠互相的寬容
[00:09:03.080 --> 00:09:06.680]  就能夠去保守聖靈所賜及合一
[00:09:06.680 --> 00:09:08.960]  接著就彼此的聯繫
[00:09:08.960 --> 00:09:11.920]  這是這兩句重點互相的補充
[00:09:11.920 --> 00:09:13.360]  到最後大家留意
[00:09:13.360 --> 00:09:15.360]  他寫在愛中
[00:09:15.360 --> 00:09:18.320]  一個就是在和平中
[00:09:18.320 --> 00:09:21.680]  其實和平可以解作和好的意思
[00:09:21.680 --> 00:09:24.280]  愛和和好或者和平
[00:09:24.280 --> 00:09:26.840]  在神學來說都是一個很重要的關係
[00:09:26.840 --> 00:09:28.040]  什麼關係呢?
[00:09:28.040 --> 00:09:31.800]  就是神因為祂的大愛去寬容我們
[00:09:31.800 --> 00:09:35.360]  以致我們可以和神有一個和好的關係
[00:09:35.360 --> 00:09:38.160]  甚至和人都有一個和好的關係
[00:09:38.160 --> 00:09:39.120]  所以
[00:09:39.120 --> 00:09:43.360]  關於如果我們要互相的合一
[00:09:43.360 --> 00:09:44.680]  要怎樣去互相合一呢?
[00:09:44.680 --> 00:09:46.120]  就是要在愛中
[00:09:46.120 --> 00:09:47.600]  要在和平中
[00:09:47.600 --> 00:09:51.680]  甚至乎就是用神那種的愛
[00:09:51.680 --> 00:09:54.000]  我們去互相的寬容
[00:09:54.000 --> 00:09:57.040]  甚至乎是因為神與我們和好
[00:09:57.040 --> 00:09:58.960]  我們也要用和好的語
[00:09:58.960 --> 00:10:01.840]  弟兄姊妹與大家一起去連結
[00:10:01.840 --> 00:10:04.640]  去保守聖靈所賜的合一
[00:10:04.640 --> 00:10:07.600]  如果是這樣做的話
[00:10:07.600 --> 00:10:09.400]  就可以成為合一
[00:10:09.400 --> 00:10:11.800]  但是在這個關係裡面
[00:10:11.800 --> 00:10:14.920]  一個很重要的重點就是要在神的愛
[00:10:14.920 --> 00:10:16.560]  和神的和好的當中
[00:10:16.560 --> 00:10:19.560]  關於常常在神的愛裡面
[00:10:19.560 --> 00:10:20.960]  我想問大家
[00:10:20.960 --> 00:10:24.440]  你們是不是常常在神的愛裡面呢?
[00:10:24.840 --> 00:10:28.920]  就是常常在憤怒或者怨恨當中呢?
[00:10:28.920 --> 00:10:30.840]  一個常在神愛裡的人
[00:10:30.840 --> 00:10:33.080]  就是常常會感受到神的愛
[00:10:33.080 --> 00:10:34.840]  如果常常感受到神的愛
[00:10:34.840 --> 00:10:36.160]  那心裡面是什麼呢?
[00:10:36.160 --> 00:10:37.960]  充滿神的愛
[00:10:37.960 --> 00:10:41.760]  就不應該有怨恨和仇恨在裡面
[00:10:41.760 --> 00:10:43.360]  大家認為是不是呢?
[00:10:43.360 --> 00:10:45.840]  有一段的經文很寶貴的
[00:10:45.840 --> 00:10:47.840]  就是說我們愛
[00:10:47.840 --> 00:10:49.240]  因為什麼呢?
[00:10:49.240 --> 00:10:50.840]  神先愛我們
[00:10:50.840 --> 00:10:52.760]  其中的一個應用是怎樣應用呢?
[00:10:52.760 --> 00:10:55.440]  就是我們能夠愛得罪我們的人
[00:10:55.440 --> 00:10:58.840]  首先我們要感受到神愛我們
[00:10:58.840 --> 00:11:01.240]  怎樣才能夠感受到神愛我們呢?
[00:11:01.240 --> 00:11:04.440]  就是要常常去親近神
[00:11:04.440 --> 00:11:06.680]  甚至乎怎樣可以親近神呢?
[00:11:06.680 --> 00:11:08.240]  就是我們不要犯罪
[00:11:08.240 --> 00:11:10.840]  剛才敬拜也有強調
[00:11:10.840 --> 00:11:12.680]  神是不喜歡人犯罪的
[00:11:12.680 --> 00:11:14.360]  神是厭惡人犯罪的
[00:11:14.360 --> 00:11:16.440]  所以我們怎樣在神的愛裡面
[00:11:16.440 --> 00:11:18.000]  就是要常常去親近神
[00:11:18.000 --> 00:11:19.760]  以及不要犯罪
[00:11:19.760 --> 00:11:22.640]  我記得有一次在團體的退休當中
[00:11:22.640 --> 00:11:24.960]  有一位弟兄在入營之前
[00:11:24.960 --> 00:11:26.560]  很憎恨另一個組員的
[00:11:26.560 --> 00:11:28.040]  很為深山湖大行
[00:11:28.040 --> 00:11:29.240]  看到他前面
[00:11:29.240 --> 00:11:31.000]  就憎恨他後面那一個
[00:11:31.000 --> 00:11:33.640]  但是退休之後就很奇妙
[00:11:33.640 --> 00:11:37.960]  這位弟兄居然願意去寬恕這位得罪他的組員
[00:11:37.960 --> 00:11:40.960]  甚至乎說要買一份禮物給這個組員
[00:11:40.960 --> 00:11:43.440]  就是想跟他和好
[00:11:43.440 --> 00:11:46.240]  其實這位弟兄為什麼會突然有這麼大的改變呢?
[00:11:46.240 --> 00:11:47.960]  因為他願意親近神
[00:11:47.960 --> 00:11:49.760]  很感受到神的愛
[00:11:49.760 --> 00:11:52.040]  於是乎他就有這個力量
[00:11:52.040 --> 00:11:55.040]  去寬容這位得罪了他的組員
[00:11:55.040 --> 00:11:57.560]  保羅用了兩句平行句去重點
[00:11:57.560 --> 00:11:58.560]  一個重點就是
[00:11:58.560 --> 00:12:03.040]  要竭力保守彼此聖靈所賜的合一
[00:12:03.040 --> 00:12:05.160]  要用愛和和平
[00:12:05.160 --> 00:12:06.760]  其實這件事就是
[00:12:06.760 --> 00:12:08.120]  剛剛保羅所說
[00:12:08.120 --> 00:12:09.400]  行事為人
[00:12:09.400 --> 00:12:11.080]  配得所蒙召的恩
[00:12:11.080 --> 00:12:13.440]  相似的事
[00:12:13.440 --> 00:12:17.240]  其實要人合一最大的困難是什麼呢?
[00:12:17.240 --> 00:12:19.160]  當中是自我
[00:12:19.160 --> 00:12:20.320]  自我中心
[00:12:20.320 --> 00:12:21.440]  自以為是
[00:12:21.440 --> 00:12:22.280]  甚至乎有時候
[00:12:22.280 --> 00:12:23.680]  堅持己見的時候
[00:12:23.680 --> 00:12:25.600]  同樣發生一些憤怒的對話
[00:12:25.600 --> 00:12:26.840]  或者磨擦
[00:12:26.840 --> 00:12:28.600]  所以保羅他就其中一樣東西
[00:12:28.600 --> 00:12:29.680]  勉勵信徒要什麼呢?
[00:12:29.680 --> 00:12:32.640]  要謙卑、溫柔、忍耐的
[00:12:32.640 --> 00:12:34.200]  互相的寬容
[00:12:34.200 --> 00:12:36.720]  曾經聽過美國有一間教會
[00:12:36.720 --> 00:12:38.880]  為了換大堂的地毯
[00:12:38.880 --> 00:12:41.360]  因為顏色的選擇
[00:12:41.360 --> 00:12:43.200]  就是喜好不同
[00:12:43.200 --> 00:12:45.080]  於是搞到教會分裂
[00:12:45.080 --> 00:12:46.920]  然後有另一間教會
[00:12:46.920 --> 00:12:48.880]  因為放在奉獻箱的位置
[00:12:48.880 --> 00:12:49.880]  也是有爭執
[00:12:49.880 --> 00:12:51.880]  於是又分了堂
[00:12:51.880 --> 00:12:53.920]  大家覺得會不會很無聊
[00:12:53.920 --> 00:12:55.680]  這樣去分裂了一間教會
[00:12:55.680 --> 00:12:57.960]  其實可能我們有很多的爭執
[00:12:57.960 --> 00:12:59.360]  在神的眼中
[00:12:59.360 --> 00:13:00.960]  都是覺得很無聊的
[00:13:00.960 --> 00:13:04.160]  我們怎麼可以減低這麼無聊的爭執呢?
[00:13:04.160 --> 00:13:06.840]  其中一個方法就是想想那件事
[00:13:06.840 --> 00:13:09.000]  究竟是不是絕對真理的事
[00:13:09.000 --> 00:13:11.200]  如果那件事不關乎絕對真理
[00:13:11.200 --> 00:13:13.080]  又或者不關乎死人倒樓的事
[00:13:13.080 --> 00:13:14.440]  就好像換地毯這些
[00:13:14.440 --> 00:13:17.680]  我們或者學習怎麼謙卑的去聆聽
[00:13:17.680 --> 00:13:20.720]  甚至乎去接受對方的意見
[00:13:20.720 --> 00:13:22.720]  其實這個是很重要的
[00:13:22.720 --> 00:13:26.320]  其實要謙卑、要溫柔、要忍耐
[00:13:26.320 --> 00:13:28.320]  其實說可能容易
[00:13:28.320 --> 00:13:30.800]  但是做其實也是不容易
[00:13:30.800 --> 00:13:32.160]  原因是什麼呢?
[00:13:32.160 --> 00:13:33.760]  因為我們每個人都有罪性
[00:13:33.760 --> 00:13:35.400]  甚至我們有很多的不同
[00:13:35.400 --> 00:13:36.520]  有什麼不同呢?
[00:13:36.520 --> 00:13:38.160]  成長的不同
[00:13:38.160 --> 00:13:39.480]  背景的不同
[00:13:39.480 --> 00:13:41.640]  甚至我們觀點與角度
[00:13:41.640 --> 00:13:42.760]  都是很多的不同
[00:13:42.760 --> 00:13:45.160]  這些東西都是導致我們很難合理的
[00:13:45.160 --> 00:13:46.480]  但不過保羅說
[00:13:46.480 --> 00:13:48.600]  如果當我們要以愛
[00:13:48.600 --> 00:13:50.520]  在整個愛中互相的寬容
[00:13:50.520 --> 00:13:52.160]  又或者以和平
[00:13:52.160 --> 00:13:55.760]  在神的和好當中彼此連結的話
[00:13:55.760 --> 00:13:58.080]  其實是有盼望、有希望的
[00:13:58.080 --> 00:13:59.840]  好,來到第二點
[00:13:59.840 --> 00:14:00.800]  第二點是什麼呢?
[00:14:00.800 --> 00:14:03.040]  就是共同的一
[00:14:03.040 --> 00:14:04.840]  這個的一就是大家填格仔
[00:14:04.840 --> 00:14:06.720]  就是四至六節
[00:14:06.720 --> 00:14:08.240]  保羅說什麼呢?
[00:14:08.240 --> 00:14:10.440]  他說身體只有一個
[00:14:10.440 --> 00:14:11.960]  靈只有一個
[00:14:11.960 --> 00:14:13.680]  正如你們夢照
[00:14:13.680 --> 00:14:16.000]  同有一個的子夢
[00:14:16.000 --> 00:14:17.400]  保羅進一步說
[00:14:17.400 --> 00:14:18.880]  他用身體作為一個比喻
[00:14:18.880 --> 00:14:21.000]  他說如果當身體有一個的時候
[00:14:21.000 --> 00:14:23.000]  其實靈應該有多少個呢?
[00:14:23.000 --> 00:14:24.360]  都是只有一個
[00:14:24.360 --> 00:14:26.480]  所以其實合一這個
[00:14:26.480 --> 00:14:30.200]  都是基督徒一個理所當然的事情
[00:14:30.200 --> 00:14:32.160]  因為其實如果身體只有一個
[00:14:32.160 --> 00:14:34.400]  其實靈都是只有一個的
[00:14:34.400 --> 00:14:35.600]  保羅繼續說
[00:14:35.600 --> 00:14:37.520]  他說正如你們夢照
[00:14:37.520 --> 00:14:40.040]  同有一個的子夢
[00:14:40.040 --> 00:14:42.200]  其實這個子夢是指什麼意思呢?
[00:14:42.200 --> 00:14:44.400]  在《以忽所恕》其實也有出現過幾次
[00:14:44.400 --> 00:14:46.400]  這個子夢其實是在說舊恩
[00:14:46.400 --> 00:14:48.200]  以及得救的盼望
[00:14:48.200 --> 00:14:49.680]  其實我們行事為人
[00:14:49.680 --> 00:14:51.920]  應該有一個合一的信仰的生活
[00:14:51.920 --> 00:14:55.280]  因為我們是同出於一個的子夢
[00:14:55.280 --> 00:14:56.680]  一個的舊恩
[00:14:56.680 --> 00:14:57.800]  在這個舊恩裡面
[00:14:57.800 --> 00:15:00.800]  我們共同有很多很重要的同一
[00:15:00.800 --> 00:15:01.960]  或者基督徒
[00:15:01.960 --> 00:15:03.120]  或者我們的合一
[00:15:03.120 --> 00:15:05.480]  都是建在這些很多的同一之上
[00:15:05.480 --> 00:15:06.840]  有什麼的同一呢?
[00:15:06.840 --> 00:15:09.160]  接著保羅就在另外兩節說
[00:15:09.160 --> 00:15:10.800]  不如我們一起讀這兩節經文吧
[00:15:10.800 --> 00:15:11.800]  預備起
[00:15:11.800 --> 00:15:15.560]  一主一信一洗一神
[00:15:15.560 --> 00:15:17.600]  就是眾人的父
[00:15:17.600 --> 00:15:19.880]  超乎眾人之上
[00:15:19.880 --> 00:15:21.880]  觀乎眾人之中
[00:15:21.880 --> 00:15:24.560]  也住在眾人之內
[00:15:24.560 --> 00:15:26.360]  這裡有很多個一
[00:15:26.360 --> 00:15:28.280]  首先有什麼一呢?
[00:15:28.280 --> 00:15:31.440]  一主一信一洗和一神
[00:15:31.440 --> 00:15:33.000]  其實一主是什麼意思呢?
[00:15:33.000 --> 00:15:34.600]  我們有同一位的救主
[00:15:34.600 --> 00:15:36.000]  同一位救主是誰呢?
[00:15:36.000 --> 00:15:36.920]  耶穌基督
[00:15:36.920 --> 00:15:38.120]  我們有同一個信
[00:15:38.120 --> 00:15:39.400]  是同一個信仰
[00:15:39.400 --> 00:15:40.520]  這是什麼信仰呢?
[00:15:40.520 --> 00:15:42.800]  就是恩信、清義的信仰
[00:15:42.800 --> 00:15:44.320]  另外我們有同一個洗
[00:15:44.320 --> 00:15:45.680]  這是什麼洗呢?
[00:15:45.680 --> 00:15:47.440]  與基督同埋葬
[00:15:47.440 --> 00:15:48.560]  同復活
[00:15:48.560 --> 00:15:50.040]  這是洗禮
[00:15:50.040 --> 00:15:51.240]  另外有一神
[00:15:51.240 --> 00:15:52.320]  是同一位的神
[00:15:52.320 --> 00:15:53.640]  這個神是什麼神呢?
[00:15:53.640 --> 00:15:55.520]  是眾人之父
