
[00:00:00.000 --> 00:00:02.000]  剛才也說了數算
[00:02:15.840 --> 00:02:17.240]  他們對他說
[00:02:17.240 --> 00:02:21.000]  拉比,你在哪裡住?
[00:02:21.000 --> 00:02:22.520]  你們來看
[00:02:22.520 --> 00:02:25.720]  他們就去看他在哪裡住
[00:02:25.720 --> 00:02:29.000]  這一天他就跟他們同住
[00:02:29.000 --> 00:02:32.080]  那時大約是下午四點鐘
[00:02:32.080 --> 00:02:34.600]  耶穌聽見了約翰的話
[00:02:34.600 --> 00:02:37.400]  而跟從的那兩個人
[00:02:37.400 --> 00:02:41.440]  其中一個是西門彼得的弟弟安德烈
[00:02:41.440 --> 00:02:44.280]  他先找到自己的哥哥西門
[00:02:44.280 --> 00:02:45.400]  對他說
[00:02:45.400 --> 00:02:47.920]  我遇見了尼塞亞
[00:02:47.920 --> 00:02:51.640]  於是安德烈領西門去見耶穌
[00:02:51.640 --> 00:02:53.480]  耶穌看著他說
[00:02:53.480 --> 00:02:55.920]  你是約翰的兒子西門
[00:02:55.920 --> 00:02:58.040]  你要稱為基伐
[00:02:58.040 --> 00:03:01.040]  我們一起低頭禱告
[00:03:01.040 --> 00:03:02.680]  親愛的天父,很感謝祢
[00:03:02.680 --> 00:03:04.880]  讓我們能夠平安回到祢
[00:03:04.880 --> 00:03:06.040]  我們在祢的殿當中
[00:03:06.040 --> 00:03:09.600]  我們能夠專心去敬拜祢
[00:03:09.600 --> 00:03:12.440]  此刻我們也有學習祢話語的時間
[00:03:12.440 --> 00:03:14.680]  求主去潔淨我們的心
[00:03:14.680 --> 00:03:17.400]  下去一切讓我們分心的事
[00:03:17.400 --> 00:03:20.200]  讓我們能夠單單去學悟祢
[00:03:20.200 --> 00:03:22.240]  主也求祢開我們的眼
[00:03:22.240 --> 00:03:24.760]  使我們能夠看到祢的真理
[00:03:24.760 --> 00:03:26.000]  也開我們的耳朵
[00:03:26.000 --> 00:03:28.520]  使我們能夠聽到祢的聲音
[00:03:28.520 --> 00:03:29.960]  也開我們的心
[00:03:29.960 --> 00:03:33.000]  使我們願意信奉在祢的旨意下
[00:03:33.000 --> 00:03:36.440]  將我們今天的整個過程都交上給祢
[00:03:36.440 --> 00:03:37.040]  感謝祢
[00:03:37.040 --> 00:03:38.440]  逢主耶穌基督得勝
[00:03:38.440 --> 00:03:39.480]  明治其穹
[00:03:39.480 --> 00:03:40.560]  阿們
[00:03:40.560 --> 00:03:42.960]  說說背景
[00:03:42.960 --> 00:03:44.760]  上星期Edith傳道
[00:03:44.760 --> 00:03:48.360]  她說的是一章的1至34節
[00:03:48.360 --> 00:03:50.200]  其實在一章29節中
[00:03:50.200 --> 00:03:51.560]  不知道大家是否記得
[00:03:51.560 --> 00:03:56.200]  當時施洗約翰看到耶穌去找他
[00:03:56.200 --> 00:03:57.880]  要接受他的洗禮
[00:03:57.880 --> 00:04:00.640]  當施洗約翰一看到耶穌的時候
[00:04:00.640 --> 00:04:03.000]  他就大聲宣告
[00:04:03.000 --> 00:04:04.480]  他是神的羔羊
[00:04:04.480 --> 00:04:06.440]  除去世人的罪
[00:04:06.440 --> 00:04:11.000]  並且他最後在34節更加指出
[00:04:11.000 --> 00:04:14.040]  耶穌就是神的兒子
[00:04:14.040 --> 00:04:16.960]  而今天的經文緊接著
[00:04:16.960 --> 00:04:19.840]  施洗約翰看到耶穌之後
[00:04:19.840 --> 00:04:21.640]  第二天發生的事
[00:04:21.640 --> 00:04:23.760]  施洗約翰看到耶穌之後
[00:04:23.760 --> 00:04:26.160]  他立刻帶著兩個門徒
[00:04:26.160 --> 00:04:28.840]  主動去找耶穌
[00:04:28.840 --> 00:04:30.840]  經文提到那兩個門徒
[00:04:30.840 --> 00:04:32.640]  其實在40節剛才讀的時候
[00:04:32.640 --> 00:04:34.360]  大家應該都知道
[00:04:34.360 --> 00:04:35.840]  一個就是安德烈
[00:04:35.840 --> 00:04:38.080]  另一個沒有記名
[00:04:38.080 --> 00:04:39.280]  很多學者都認為
[00:04:39.280 --> 00:04:41.920]  那個就是《約翰福音》的作者
[00:04:41.920 --> 00:04:43.720]  阿約翰
[00:04:43.720 --> 00:04:45.200]  安德烈和約翰
[00:04:45.200 --> 00:04:48.240]  就是施洗約翰的門徒
[00:04:48.240 --> 00:04:49.560]  大家有沒有想過
[00:04:49.560 --> 00:04:54.040]  為什麼他們兩個會跟著施洗約翰去找耶穌
[00:04:54.040 --> 00:04:57.000]  他們有什麼目的呢?
[00:04:57.000 --> 00:04:58.480]  在第37節
[00:04:58.480 --> 00:05:02.760]  我們看到施洗約翰再次看到
[00:05:02.760 --> 00:05:04.520]  耶穌經過的時候
[00:05:04.520 --> 00:05:06.400]  他又再一次大聲叫
[00:05:06.400 --> 00:05:08.800]  看啊 神的羔羊
[00:05:08.800 --> 00:05:13.920]  接著這兩個門徒一聽到施洗約翰宣告之後
[00:05:13.920 --> 00:05:17.360]  他們就立刻跟從了耶穌
[00:05:17.360 --> 00:05:22.040]  而當耶穌轉身來看到他們跟著的時候
[00:05:22.040 --> 00:05:24.640]  大家知不知道
[00:05:24.640 --> 00:05:26.200]  在聖經裏面
[00:05:26.200 --> 00:05:27.520]  那個跟從
[00:05:27.520 --> 00:05:29.760]  其實是什麼意思呢?
[00:05:29.760 --> 00:05:31.640]  有沒有人知道?
[00:05:31.640 --> 00:05:33.120]  其實我們可能會以為
[00:05:33.120 --> 00:05:34.880]  這是在說字面上
[00:05:34.880 --> 00:05:36.680]  在後面不斷跟著
[00:05:36.680 --> 00:05:39.320]  所以耶穌才會發現了它
[00:05:39.320 --> 00:05:42.080]  但是其實這個跟從的字
[00:05:42.080 --> 00:05:44.320]  在猶太文化當中
[00:05:44.320 --> 00:05:46.640]  是一個專門的用語
[00:05:46.640 --> 00:05:51.680]  是用來描述門徒和他的老師的關係
[00:05:51.680 --> 00:05:54.360]  門徒不只是一個學習者
[00:05:54.360 --> 00:05:56.720]  他更加是一個追隨者
[00:05:56.720 --> 00:06:00.200]  而且跟隨這個意味著
[00:06:00.200 --> 00:06:04.040]  他要全心忠於一個拉比
[00:06:04.040 --> 00:06:06.760]  並且要活出他的教導
[00:06:06.760 --> 00:06:09.200]  就是說這兩個門徒
[00:06:09.200 --> 00:06:13.000]  剛才說過他們是跟從施洗約翰的
[00:06:13.000 --> 00:06:18.040]  他們應該要全心忠於一個拉比
[00:06:18.040 --> 00:06:22.840]  但是他們現在卻選擇離開他的師父
[00:06:22.840 --> 00:06:24.480]  轉身去跟隨耶穌
[00:06:24.480 --> 00:06:28.320]  成為耶穌的門徒
[00:06:28.320 --> 00:06:29.600]  大家有沒有覺得
[00:06:29.600 --> 00:06:32.080]  他們兩個很現實
[00:06:32.080 --> 00:06:33.680]  有大跟大
[00:06:33.680 --> 00:06:35.960]  這樣做對嗎?
[00:06:35.960 --> 00:06:37.480]  我們待會
[00:06:37.480 --> 00:06:39.520]  我們會再找出這個答案
[00:06:39.520 --> 00:06:40.960]  我們先看看
[00:06:40.960 --> 00:06:43.760]  當耶穌看到這兩個門徒跟著他
[00:06:43.760 --> 00:06:45.400]  要跟從他的時候
[00:06:45.400 --> 00:06:48.280]  耶穌對他有什麼反應?
[00:06:48.280 --> 00:06:49.960]  我們在經文中看到
[00:06:49.960 --> 00:06:52.760]  耶穌沒有馬上接受他們的跟從
[00:06:52.760 --> 00:06:55.000]  也沒有拒絕他們
[00:06:55.000 --> 00:06:57.320]  而是先問了他們一條問題
[00:06:57.320 --> 00:06:58.680]  這條問題就是
[00:06:58.680 --> 00:06:59.280]  「你」
[00:06:59.280 --> 00:07:01.720]  「你們要什麼?」
[00:07:01.720 --> 00:07:04.120]  為什麼耶穌會這樣問他們?
[00:07:04.120 --> 00:07:06.920]  我們試試看ESV的譯本
[00:07:06.920 --> 00:07:07.680]  他說
[00:07:07.680 --> 00:07:09.400]  這句話其實是
[00:07:09.400 --> 00:07:11.200]  「你們要什麼?」
[00:07:11.200 --> 00:07:13.280]  「要」這個字
[00:07:13.280 --> 00:07:15.360]  其實是帶有一個積極
[00:07:15.360 --> 00:07:16.360]  和主動
[00:07:16.360 --> 00:07:18.920]  並且竭力追求的意思
[00:07:18.920 --> 00:07:20.400]  就是說一個人
[00:07:20.400 --> 00:07:25.240]  他的內心深處渴望和目標是什麼?
[00:07:25.240 --> 00:07:29.800]  耶穌會不會不知道他們跟從的動機呢?
[00:07:29.800 --> 00:07:31.720]  我相信你和我都會知道
[00:07:31.720 --> 00:07:33.960]  一個全知的神子
[00:07:33.960 --> 00:07:36.080]  他沒有理由不知道
[00:07:36.080 --> 00:07:38.000]  那我又會問
[00:07:38.000 --> 00:07:41.360]  為什麼耶穌會問他們呢?
[00:07:41.360 --> 00:07:43.880]  其實耶穌提出這個問題
[00:07:43.880 --> 00:07:46.000]  不是要向他們施加壓力
[00:07:46.000 --> 00:07:47.920]  或者攔阻他們跟從
[00:07:47.920 --> 00:07:52.560]  而是祂帶有一個啟發和邀請的意味
[00:07:52.560 --> 00:07:54.800]  祂很想幫這兩個門徒
[00:07:54.800 --> 00:07:58.400]  更加清楚認識他們自己內心
[00:07:58.400 --> 00:08:01.640]  真正的動機和目標
[00:08:01.640 --> 00:08:04.040]  讓他們在跟從的路上
[00:08:04.040 --> 00:08:06.840]  可以對準方向
[00:08:06.840 --> 00:08:08.560]  各位弟兄姊妹
[00:08:08.560 --> 00:08:11.360]  如果今天耶穌站在你們面前
[00:08:11.360 --> 00:08:12.640]  祂問你
[00:08:12.640 --> 00:08:15.640]  「你在尋求什麼?」
[00:08:15.640 --> 00:08:17.000]  又或者問
[00:08:17.000 --> 00:08:22.760]  「你內心竭盡全力在追求什麼?」
[00:08:22.760 --> 00:08:25.280]  你會怎樣回答祂呢?
[00:08:25.280 --> 00:08:30.800]  你內心真正渴望的是什麼呢?
[00:08:30.800 --> 00:08:33.800]  其實當時耶穌問這個問題的時候
[00:08:33.800 --> 00:08:38.120]  祂絕對不是要責怪或批評他們
[00:08:38.120 --> 00:08:42.600]  其實祂是很想邀請我們停下來
[00:08:42.600 --> 00:08:46.320]  好好留意一下我們自己的心
[00:08:46.320 --> 00:08:49.800]  因為人內心最深處的渴望
[00:08:49.800 --> 00:08:52.680]  才是推動我們一切行動
[00:08:52.680 --> 00:08:56.400]  選擇行為的真正動力
[00:08:56.400 --> 00:09:00.080]  祂會塑造我們人生的優先次序
[00:09:00.080 --> 00:09:04.000]  祂影響我們怎樣做一個決定
[00:09:04.000 --> 00:09:09.320]  甚至決定我們最終會跟隨誰
[00:09:09.320 --> 00:09:12.960]  以及我們最終會追求什麼
[00:09:12.960 --> 00:09:14.360]  簡單地說
[00:09:14.360 --> 00:09:16.760]  其實我們心裡最想要什麼
[00:09:16.760 --> 00:09:20.160]  就決定我們怎樣過我們的生活
[00:09:20.160 --> 00:09:24.080]  怎樣用我們的時間和精力
[00:09:24.080 --> 00:09:27.520]  所以你內心真正渴望的
[00:09:27.520 --> 00:09:32.080]  就好像你生命裡的GPS一樣
[00:09:32.080 --> 00:09:37.280]  如果你的方向和路線都定了
[00:09:37.280 --> 00:09:39.400]  而這個GPS定位錯了
[00:09:39.400 --> 00:09:44.120]  你整個人生就會跟著錯誤的路徑走下去
[00:09:44.120 --> 00:09:47.240]  甚至越走越遠
[00:09:47.240 --> 00:09:49.160]  所以弟兄姊妹
[00:09:49.160 --> 00:09:50.400]  我們有時都會問
[00:09:50.400 --> 00:09:53.120]  為什麼我們不能夠很單純
[00:09:53.120 --> 00:09:54.760]  很想認識更多人
[00:09:54.760 --> 00:09:57.400]  這樣去跟隨祂呢?
[00:09:57.400 --> 00:09:58.960]  其實我們每一個人都是
[00:09:58.960 --> 00:10:00.760]  不只是你會問這個問題
[00:10:00.760 --> 00:10:02.720]  我們也會問這個問題
[00:10:02.720 --> 00:10:04.720]  因為我們人生的方向
[00:10:04.720 --> 00:10:11.200]  本質上都是由我們內心的愛和慾望去定位的
[00:10:11.200 --> 00:10:12.960]  我們向著哪條路走
[00:10:12.960 --> 00:10:14.880]  我們做什麼抉擇
[00:10:14.880 --> 00:10:20.360]  最終取決的是我們心深處真正的渴望
[00:10:20.360 --> 00:10:24.800]  而當我們將這些慾望對準的是世界的事的時候
[00:10:24.800 --> 00:10:27.560]  例如我們的成就
[00:10:27.560 --> 00:10:28.920]  我們的財富
[00:10:28.920 --> 00:10:30.240]  我們的工資有多高
[00:10:30.240 --> 00:10:32.760]  我們的職位有多高等等
[00:10:32.760 --> 00:10:36.960]  甚至我們將這些放在別人的眼光裡
[00:10:36.960 --> 00:10:38.160]  定位的裡面
[00:10:38.160 --> 00:10:41.200]  或者別人的掌聲裡的時候
[00:10:41.200 --> 00:10:46.120]  而當這些目標不再是神的國度和祂自己的話
[00:10:46.120 --> 00:10:48.400]  我們的心就會被拉走
[00:10:48.400 --> 00:10:53.240]  跟隨主的決心就會變得更加軟弱
[00:10:53.240 --> 00:10:58.400]  甚至不知不覺我們就會偏離了祂的道路
[00:10:58.400 --> 00:11:00.360]  說到這裡我想分享一個
[00:11:00.360 --> 00:11:02.480]  我先生曾經跟我分享
[00:11:02.480 --> 00:11:05.760]  他網上看到的一個新聞
[00:11:05.760 --> 00:11:07.920]  就是有一次有位男士
[00:11:07.920 --> 00:11:14.440]  他想在深水埗坐的士去荃灣的88廣場
[00:11:14.440 --> 00:11:16.800]  這段路他坐了很多次
[00:11:16.800 --> 00:11:19.680]  他大約知道五六十元就夠了
[00:11:19.680 --> 00:11:20.800]  他就可以放
[00:11:20.800 --> 00:11:22.560]  他一上車就很放心
[00:11:22.560 --> 00:11:24.040]  因為他去過很多次
[00:11:24.040 --> 00:11:25.320]  上車之後就很放心
[00:11:25.320 --> 00:11:27.040]  他就在看手機
[00:11:27.040 --> 00:11:28.800]  有司機帶他去
[00:11:28.800 --> 00:11:32.440]  誰知道那輛車越走越不對路
[00:11:32.440 --> 00:11:35.480]  因為這位男士發現了
[00:11:35.480 --> 00:11:39.640]  為什麼我的的士現在進入了獅子山隧道
[00:11:39.640 --> 00:11:43.200]  正在向沙田方向進發呢
[00:11:43.200 --> 00:11:44.120]  是不是很奇怪呢
[00:11:44.120 --> 00:11:45.440]  為什麼呢
[00:11:45.440 --> 00:11:47.920]  接著那位男士發現的時候
[00:11:47.920 --> 00:11:49.240]  當然好像大家一樣
[00:11:49.240 --> 00:11:50.240]  發生什麼事了
[00:11:50.240 --> 00:11:52.360]  他就問司機
[00:11:52.360 --> 00:11:54.000]  師傅你正在去哪裡
[00:11:54.000 --> 00:11:55.640]  你要載我去哪裡
[00:11:55.640 --> 00:11:59.120]  司機就很有自信地回應他
[00:11:59.120 --> 00:12:01.560]  他說你不是去88廣場嗎
[00:12:01.560 --> 00:12:03.440]  我現在就正在去
[00:12:03.440 --> 00:12:07.320]  原來司機用Google定位的時候
[00:12:07.320 --> 00:12:10.800]  他輸入了88廣場
[00:12:10.800 --> 00:12:14.040]  系統原來88廣場預設了
[00:12:14.040 --> 00:12:18.320]  就是帶你去大埔的88Plaza
[00:12:18.320 --> 00:12:22.600]  兩個地方是完全相隔很遠的地方
[00:12:22.600 --> 00:12:25.840]  最後這位男士繞了一個很大很大的圈
[00:12:25.840 --> 00:12:27.440]  車費當然很貴
[00:12:27.440 --> 00:12:30.760]  他甚至想一度打電話去報警求助
[00:12:30.760 --> 00:12:36.720]  我很八卦地用Google去打88廣場
[00:12:36.720 --> 00:12:37.440]  真的
[00:12:37.440 --> 00:12:42.240]  他真的輸入了大埔的88Plaza
[00:12:42.240 --> 00:12:44.040]  其實兩個地方
[00:12:44.040 --> 00:12:47.240]  因為荃灣那個是Plaza88
[00:12:47.240 --> 00:12:53.240]  兩個地方是擁有兩個完全一樣的英文生字
[00:12:53.240 --> 00:12:59.720]  但是原來當這兩樣東西先後次序調轉了的時候
[00:12:59.720 --> 00:13:04.800]  我們就已經在去一個完全不同的地方
[00:13:04.800 --> 00:13:08.440]  其實跟我們信仰都很相似
[00:13:08.440 --> 00:13:10.560]  有時候我們以為自己
[00:13:10.560 --> 00:13:14.480]  都正在向著一個正確的目標前進
[00:13:14.480 --> 00:13:19.800]  但是因為一開始定位上有一點偏差
[00:13:19.800 --> 00:13:22.480]  又或者在中途受到一些干預
[00:13:22.480 --> 00:13:25.880]  令到我們影響了我們的目標
[00:13:25.880 --> 00:13:29.360]  接著我們就不知不覺地越走越遠
[00:13:29.360 --> 00:13:35.480]  甚至偏離了我們原本想去的地方
[00:13:35.480 --> 00:13:38.480]  因為耶穌就是這樣明白我們
[00:13:38.480 --> 00:13:42.560]  祂知道我們的心就是這麼容易被拉走
[00:13:42.560 --> 00:13:45.880]  所以祂先會很溫柔地問我們
[00:13:45.880 --> 00:13:48.400]  你在找什麼
[00:13:48.400 --> 00:13:50.440]  這個絕對不是一個責備
[00:13:50.440 --> 00:13:54.320]  而是充滿愛的提醒和邀請
[00:13:54.320 --> 00:13:59.680]  祂很想我們能夠上上去察覺察我們自己的心
[00:13:59.680 --> 00:14:03.640]  我們現在真正在尋找的是什麼呢
[00:14:03.640 --> 00:14:07.560]  當我們有這一份對自己內心的意識的時候
[00:14:07.560 --> 00:14:11.400]  我們就能夠及時發現我們有沒有偏差
[00:14:11.400 --> 00:14:15.120]  如果偏差了我們可以即時作出調整
[00:14:15.120 --> 00:14:19.560]  重新將我們的GPS指向神
[00:14:19.560 --> 00:14:25.280]  讓祂成為我們生命當中真正的方向和終點
[00:14:25.280 --> 00:14:27.120]  我們要坦白承認
[00:14:27.120 --> 00:14:32.080]  我們的心真的很容易被我們的慾望拉走了
[00:14:32.080 --> 00:14:35.640]  有時候我們以為自己在服侍主
[00:14:35.640 --> 00:14:38.360]  我們在做一些屬靈的事
[00:14:38.360 --> 00:14:42.120]  但是其實我們心裡面某個角落
[00:14:42.120 --> 00:14:46.560]  可能已經不知不覺被這個世界拉走了
[00:14:46.560 --> 00:14:48.760]  所以我們才要停下來
[00:14:48.760 --> 00:14:51.960]  去誠實地面對我們自己
[00:14:51.960 --> 00:14:55.560]  我們需要操練一種屬靈的洞察力
[00:14:55.560 --> 00:14:59.040]  我們經常都要問自己幾個簡單的問題
[00:14:59.040 --> 00:15:03.320]  我們真正渴望的是什麼呢
[00:15:03.320 --> 00:15:07.200]  今天我的動力是從哪裡而來的
[00:15:07.200 --> 00:15:11.880]  我的心是不是還在對準神呢
[00:15:11.880 --> 00:15:16.280]  當我們對自己的內心動機變得敏銳的話
[00:15:16.280 --> 00:15:18.440]  我們就能夠透過禱告當中
[00:15:18.440 --> 00:15:21.400]  我們將我們的焦點轉向神
[00:15:21.400 --> 00:15:24.080]  我們當重新定精在神身上
[00:15:24.080 --> 00:15:26.280]  去竭力追求真理
[00:15:26.280 --> 00:15:28.440]  更深認識祂的心意
[00:15:28.440 --> 00:15:31.280]  讓在祂的同在和旨意
[00:15:31.280 --> 00:15:35.360]  成為我們生命裡面最大的滿足
[00:15:35.360 --> 00:15:42.240]  而當我們開始覺察和認清自己跟隨主的動機之後
[00:15:42.240 --> 00:15:44.080]  下一個問題就是
[00:15:44.080 --> 00:15:48.800]  我們要怎樣才能夠真正轉化生命呢
[00:15:48.800 --> 00:15:53.080]  讓我們跟隨不再只是表面呢
[00:15:53.080 --> 00:16:00.840]  其實答案一直隱藏在他們對耶穌這個問題的回應裡面
[00:16:00.840 --> 00:16:02.760]  我們可以看一看經文
[00:16:02.760 --> 00:16:05.680]  當耶穌問他們「你們要什麼」
[00:16:05.680 --> 00:16:07.440]  安德烈和約翰就回答
[00:16:07.440 --> 00:16:09.760]  「拉比,你住在哪裡」
[00:16:09.760 --> 00:16:12.400]  其實我們聽的時候會不會覺得
[00:16:12.400 --> 00:16:13.800]  「哇,九不搭八的」
[00:16:13.800 --> 00:16:16.400]  「你問我要什麼,我問你住在哪裡」
[00:16:16.400 --> 00:16:17.640]  但是我想說
[00:16:17.640 --> 00:16:20.480]  你再留心去留意一下
[00:16:20.480 --> 00:16:24.080]  裡面你就會發現他們背後的想法
[00:16:24.080 --> 00:16:25.240]  首先當日
[00:16:25.240 --> 00:16:27.880]  施洗約翰他第一次宣告
[00:16:27.880 --> 00:16:29.480]  看那神的羔羊
[00:16:29.480 --> 00:16:31.720]  除去世人的罪孽
[00:16:31.720 --> 00:16:35.360]  並且他宣告這就是神的兒子的時候
[00:16:35.360 --> 00:16:38.280]  其實這兩個門徒他都在現場
[00:16:38.280 --> 00:16:45.000]  這也反映了過去安德烈和約翰一直都在認真地尋求
[00:16:45.000 --> 00:16:48.760]  以及等候著尼塞亞的出現
[00:16:48.760 --> 00:16:53.840]  他們對神的話語不只是停留在認識的層面
[00:16:53.840 --> 00:16:57.360]  他們更努力追求認識更加多
[00:16:57.360 --> 00:17:00.880]  而且他們對耶穌問題當中的回應
[00:17:00.880 --> 00:17:05.080]  我們更加能夠看到他們內心真實的渴望
[00:17:05.080 --> 00:17:08.120]  他們不只是想跟耶穌聊兩句
[00:17:08.120 --> 00:17:09.240]  打個招呼
[00:17:09.240 --> 00:17:10.080]  社交一下
[00:17:10.080 --> 00:17:11.360]  這麼簡單的
[00:17:11.360 --> 00:17:15.960]  其實他們很想知道耶穌住在哪裡是有原因的
[00:17:15.960 --> 00:17:18.720]  因為當時猶太文化當中
[00:17:18.720 --> 00:17:21.040]  門徒要跟隨他的老師
[00:17:21.040 --> 00:17:22.200]  就是拉比
[00:17:22.200 --> 00:17:26.680]  他們最理想的方式就是能夠跟他一起住
[00:17:26.680 --> 00:17:27.560]  一起生活
[00:17:27.560 --> 00:17:28.640]  一起吃飯
[00:17:28.640 --> 00:17:32.640]  讓拉比可以隨時隨地去教導他們
[00:17:32.640 --> 00:17:36.640]  這樣門徒就能夠在日常生活當中
[00:17:36.640 --> 00:17:39.040]  很近距離地觀察他
[00:17:39.040 --> 00:17:43.400]  去經歷並且學習拉比的為人
[00:17:43.400 --> 00:17:47.360]  並且以他的教導和生活方式
[00:17:47.360 --> 00:17:50.920]  成為他的學習目標
[00:17:50.920 --> 00:17:53.640]  所以其實這一句「你住在哪裡」
[00:17:53.640 --> 00:17:57.960]  最真實的表達可以是這樣說的
[00:17:57.960 --> 00:18:00.120]  我們很想跟隨你
[00:18:00.120 --> 00:18:02.240]  我們不只是想聽到
[00:18:02.240 --> 00:18:04.760]  而是我們很想跟你一起住
[00:18:04.760 --> 00:18:09.160]  因為我們很想學習你的生活方式
[00:18:09.160 --> 00:18:12.840]  這就是成為門徒的起點
[00:18:12.840 --> 00:18:17.000]  不只是在追求知識的累積
[00:18:17.000 --> 00:18:21.520]  而是生命連結和效法
[00:18:21.520 --> 00:18:25.560]  所以當耶穌知道他們內心的渴望的時候
[00:18:25.560 --> 00:18:29.320]  耶穌對他們的請求的回應是甚麼呢?
[00:18:29.320 --> 00:18:30.880]  「你們來看」
[00:18:30.880 --> 00:18:32.440]  Come and see
[00:18:32.440 --> 00:18:35.760]  緊接著耶穌對他們的邀請
[00:18:35.760 --> 00:18:38.520]  這兩個門徒一聽到「Come and see」
[00:18:38.520 --> 00:18:43.200]  他們的反應就是用行動去回應
[00:18:43.200 --> 00:18:47.200]  他們就跟耶穌同住了
[00:18:47.200 --> 00:18:53.280]  這兩個門徒的內心渴望是跟耶穌同住
[00:18:53.280 --> 00:18:54.720]  一起生活
[00:18:54.720 --> 00:18:58.480]  他們兩個不只是想聽幾堂道
[00:18:58.480 --> 00:19:05.240]  而是他們很想跟耶穌建立一個深入親密的關係
[00:19:05.240 --> 00:19:10.160]  從而讓他們完全改變自己
[00:19:10.160 --> 00:19:13.720]  弟子們,這一個生命轉化的關鍵
[00:19:13.720 --> 00:19:17.600]  就是跟隨耶穌不只是參加聚會
[00:19:17.600 --> 00:19:22.200]  聽道、侍奉這些外顯的行為
[00:19:22.200 --> 00:19:26.080]  而是願意認識他們的話語更多
[00:19:26.080 --> 00:19:31.720]  並且邀請他們進入我們生命的每一個角落
[00:19:31.720 --> 00:19:38.840]  我們的家庭、日常生活、時間、關係
