
[00:00:00.000 --> 00:00:02.000]  大英姐妹各位朋友
[00:01:16.000 --> 00:01:18.000]  情緒智商
[00:01:18.000 --> 00:01:20.000]  EQ 你們聽過
[00:01:20.000 --> 00:01:22.000]  但有沒有聽過情感健康
[00:01:22.000 --> 00:01:24.000]  這個字呢 沒有聽過
[00:01:24.000 --> 00:01:26.000]  甚麼是情感健康呢
[00:01:26.000 --> 00:01:28.000]  原來是
[00:01:28.000 --> 00:01:30.000]  根據世衛的定義
[00:01:30.000 --> 00:01:32.000]  是這樣的
[00:01:32.000 --> 00:01:34.000]  情感健康包括了
[00:01:34.000 --> 00:01:36.000]  以下四個方面
[00:01:36.000 --> 00:01:38.000]  第一方面就是
[00:01:38.000 --> 00:01:40.000]  一個情感健康的人
[00:01:40.000 --> 00:01:42.000]  能夠覺察和接納
[00:01:42.000 --> 00:01:44.000]  自己的情緒
[00:01:44.000 --> 00:01:46.000]  意思是甚麼呢
[00:01:46.000 --> 00:01:48.000]  這個人能夠誠實面對
[00:01:48.000 --> 00:01:50.000]  自己的真我
[00:01:50.000 --> 00:01:52.000]  能夠辨識並承認
[00:01:52.000 --> 00:01:54.000]  自己當下的不同情緒
[00:01:54.000 --> 00:01:56.000]  包括喜怒哀樂
[00:01:56.000 --> 00:01:58.000]  他不會刻意
[00:01:58.000 --> 00:02:00.000]  壓抑或否定
[00:02:00.000 --> 00:02:02.000]  自己的感受
[00:02:02.000 --> 00:02:04.000]  另一方面
[00:02:04.000 --> 00:02:06.000]  覺察和接納情緒的人
[00:02:06.000 --> 00:02:08.000]  會懂得接納
[00:02:08.000 --> 00:02:10.000]  自己的不完美
[00:02:10.000 --> 00:02:12.000]  他能夠正面去看自己
[00:02:12.000 --> 00:02:14.000]  包容自己的長處
[00:02:14.000 --> 00:02:16.000]  和短處
[00:02:16.000 --> 00:02:18.000]  這個就是情感健康的第一點
[00:02:18.000 --> 00:02:20.000]  第二點就是
[00:02:20.000 --> 00:02:22.000]  情緒健康的人
[00:02:22.000 --> 00:02:24.000]  能夠有情緒調節
[00:02:24.000 --> 00:02:26.000]  和適應力
[00:02:26.000 --> 00:02:28.000]  甚麼意思呢
[00:02:28.000 --> 00:02:30.000]  就是壓力的管理
[00:02:30.000 --> 00:02:32.000]  相信大家都會面對壓力
[00:02:32.000 --> 00:02:34.000]  面對壓力的時候
[00:02:34.000 --> 00:02:36.000]  你會怎樣做呢
[00:02:36.000 --> 00:02:38.000]  都是其中一個情感健康的指標
[00:02:38.000 --> 00:02:40.000]  情感健康的人
[00:02:40.000 --> 00:02:42.000]  能夠有一些建設性的方法
[00:02:42.000 --> 00:02:44.000]  去應對
[00:02:44.000 --> 00:02:46.000]  他日常生活裏的挫折
[00:02:46.000 --> 00:02:48.000]  焦慮
[00:02:48.000 --> 00:02:50.000]  和壓力
[00:02:50.000 --> 00:02:52.000]  另一方面
[00:02:52.000 --> 00:02:54.000]  情緒有調節和適應力的人
[00:02:54.000 --> 00:02:56.000]  他有一種叫情緒的彈性
[00:02:56.000 --> 00:02:58.000]  情緒彈性是甚麼意思呢
[00:02:58.000 --> 00:03:00.000]  就是當一個人
[00:03:00.000 --> 00:03:02.000]  遇到逆境的時候
[00:03:02.000 --> 00:03:04.000]  他會有一些負面的情緒
[00:03:04.000 --> 00:03:06.000]  或者是
[00:03:06.000 --> 00:03:08.000]  跌落情緒的低谷
[00:03:08.000 --> 00:03:10.000]  但這個人情緒健康的話
[00:03:10.000 --> 00:03:12.000]  他能夠反彈
[00:03:12.000 --> 00:03:14.000]  彈性的意思就是
[00:03:14.000 --> 00:03:16.000]  他能夠彈上來
[00:03:16.000 --> 00:03:18.000]  他不會輕易被
[00:03:18.000 --> 00:03:20.000]  他所遇到的逆境
[00:03:20.000 --> 00:03:22.000]  或者情緒的低谷
[00:03:22.000 --> 00:03:24.000]  去打敗他
[00:03:24.000 --> 00:03:26.000]  這個是第二點
[00:03:26.000 --> 00:03:28.000]  關於情緒調節和適應力
[00:03:28.000 --> 00:03:30.000]  第三點是有一種
[00:03:30.000 --> 00:03:32.000]  健康的人際關係
[00:03:32.000 --> 00:03:34.000]  這個比較簡單
[00:03:34.000 --> 00:03:36.000]  一個情感健康的人應該和人
[00:03:36.000 --> 00:03:38.000]  能夠有彼此的尊重
[00:03:38.000 --> 00:03:40.000]  有同理心
[00:03:40.000 --> 00:03:42.000]  理解對方
[00:03:42.000 --> 00:03:44.000]  能夠有一個支持的人際網絡的關係
[00:03:44.000 --> 00:03:46.000]  在溝通裏面
[00:03:46.000 --> 00:03:48.000]  能夠清晰表達自己的需要
[00:03:48.000 --> 00:03:50.000]  表達自己的界線
[00:03:50.000 --> 00:03:52.000]  最後一個
[00:03:52.000 --> 00:03:54.000]  就是正向的自我觀感
[00:03:54.000 --> 00:03:56.000]  即是說一個情緒健康的人
[00:03:56.000 --> 00:03:58.000]  他能夠相信自己有能力
[00:03:58.000 --> 00:04:00.000]  去克服困難
[00:04:00.000 --> 00:04:02.000]  他的價值是能夠自我肯定
[00:04:02.000 --> 00:04:04.000]  他不會過度依賴
[00:04:04.000 --> 00:04:06.000]  其他人的評價
[00:04:06.000 --> 00:04:08.000]  去定義自己
[00:04:08.000 --> 00:04:10.000]  聽了這四方面
[00:04:10.000 --> 00:04:12.000]  你又評估一下自己
[00:04:12.000 --> 00:04:14.000]  是否一個情感健康的人
[00:04:14.000 --> 00:04:16.000]  是的,可不可以舉手
[00:04:16.000 --> 00:04:18.000]  都有
[00:04:18.000 --> 00:04:20.000]  其實不容易
[00:04:20.000 --> 00:04:22.000]  我自問
[00:04:22.000 --> 00:04:24.000]  我看這四方面
[00:04:24.000 --> 00:04:26.000]  我都不是很健康的人
[00:04:26.000 --> 00:04:28.000]  我有時會不健康
[00:04:28.000 --> 00:04:30.000]  如果你們已經是情緒健康
[00:04:30.000 --> 00:04:32.000]  真的很感恩
[00:04:32.000 --> 00:04:34.000]  華人教會的傳統
[00:04:34.000 --> 00:04:36.000]  一向比較看重
[00:04:36.000 --> 00:04:38.000]  就是健康
[00:04:38.000 --> 00:04:40.000]  看重靈性的健康
[00:04:40.000 --> 00:04:42.000]  在教會內
[00:04:42.000 --> 00:04:44.000]  聽到的各樣東西
[00:04:44.000 --> 00:04:46.000]  都會告訴你
[00:04:46.000 --> 00:04:48.000]  你靈修了嗎?
[00:04:48.000 --> 00:04:50.000]  靈性健不健康?
[00:04:50.000 --> 00:04:52.000]  通常你會問這些問題
[00:04:52.000 --> 00:04:54.000]  我們橫教會比較著重
[00:04:54.000 --> 00:04:56.000]  靈性健康
[00:04:56.000 --> 00:04:58.000]  但這個著重
[00:04:58.000 --> 00:05:00.000]  反映在背後的一些想法
[00:05:00.000 --> 00:05:02.000]  那個想法是什麼呢?
[00:05:02.000 --> 00:05:04.000]  就是我們會用
[00:05:04.000 --> 00:05:06.000]  三個不同的部分
[00:05:06.000 --> 00:05:08.000]  去分割一個人
[00:05:08.000 --> 00:05:10.000]  一個人
[00:05:10.000 --> 00:05:12.000]  為什麼分三部分呢?
[00:05:12.000 --> 00:05:14.000]  在聖經中說
[00:05:14.000 --> 00:05:16.000]  一個人有靈魂
[00:05:16.000 --> 00:05:18.000]  有靈、有魂和有體
[00:05:18.000 --> 00:05:20.000]  即是靈魂體
[00:05:20.000 --> 00:05:22.000]  所以我們一向都習慣
[00:05:22.000 --> 00:05:24.000]  用這樣的分類去看一個人
[00:05:24.000 --> 00:05:26.000]  但其實這樣分開
[00:05:26.000 --> 00:05:28.000]  三個部分去看一個人
[00:05:28.000 --> 00:05:30.000]  其實不是一個很整全的觀念
[00:05:30.000 --> 00:05:32.000]  一個比較理想的觀念
[00:05:32.000 --> 00:05:34.000]  我們怎樣看一個人呢?
[00:05:34.000 --> 00:05:36.000]  是三方面
[00:05:36.000 --> 00:05:38.000]  我們有靈魂體
[00:05:38.000 --> 00:05:40.000]  或者我們有物質和非物質的
[00:05:40.000 --> 00:05:42.000]  兩個部分
[00:05:42.000 --> 00:05:44.000]  但這兩個部分是怎樣呢?
[00:05:44.000 --> 00:05:46.000]  是可以重疊或交叉重疊
[00:05:46.000 --> 00:05:48.000]  即是說這三樣東西
[00:05:48.000 --> 00:05:50.000]  是可以互相影響的
[00:05:50.000 --> 00:05:52.000]  亦都是互相扣連
[00:05:52.000 --> 00:05:54.000]  沒有說是一樣獨立
[00:05:54.000 --> 00:05:56.000]  一樣去看
[00:05:56.000 --> 00:05:58.000]  所以其實我們
[00:05:58.000 --> 00:06:00.000]  為什麼說我們橫教的傳統
[00:06:00.000 --> 00:06:02.000]  是比較著重靈性的健康呢?
[00:06:02.000 --> 00:06:04.000]  我們就是很容易被這種
[00:06:04.000 --> 00:06:06.000]  看人的觀念影響
[00:06:06.000 --> 00:06:08.000]  所以就特別強調
[00:06:08.000 --> 00:06:10.000]  我們說信耶穌我們要靈性的健康
[00:06:10.000 --> 00:06:12.000]  但很少去重視
[00:06:12.000 --> 00:06:14.000]  我們在
[00:06:14.000 --> 00:06:16.000]  其他方面的健康
[00:06:16.000 --> 00:06:18.000]  包括今天說的、剛才說的
[00:06:18.000 --> 00:06:20.000]  那種情感健不健康
[00:06:20.000 --> 00:06:22.000]  這件事
[00:06:22.000 --> 00:06:24.000]  其實情感健不健康
[00:06:24.000 --> 00:06:26.000]  其實是很影響
[00:06:26.000 --> 00:06:28.000]  我們對神的
[00:06:28.000 --> 00:06:30.000]  一些看法
[00:06:30.000 --> 00:06:32.000]  甚至是可以影響
[00:06:32.000 --> 00:06:34.000]  我們跟神建立的關係
[00:06:34.000 --> 00:06:36.000]  當我們沒有去
[00:06:36.000 --> 00:06:38.000]  誠實地面對自己
[00:06:38.000 --> 00:06:40.000]  情感的世界
[00:06:40.000 --> 00:06:42.000]  我們跟神的關係有些時候
[00:06:42.000 --> 00:06:44.000]  會停留在一個
[00:06:44.000 --> 00:06:46.000]  頭腦上
[00:06:46.000 --> 00:06:48.000]  或是我們的認知上
[00:06:48.000 --> 00:06:50.000]  我們很容易錯過了
[00:06:50.000 --> 00:06:52.000]  在情感方面
[00:06:52.000 --> 00:06:54.000]  跟神的交流
[00:06:54.000 --> 00:06:56.000]  我們知道我們所信靠的神
[00:06:56.000 --> 00:06:58.000]  是一位怎樣的神
[00:06:58.000 --> 00:07:00.000]  祂不單是一個很有能力
[00:07:00.000 --> 00:07:02.000]  很愛護我們
[00:07:02.000 --> 00:07:04.000]  而且
[00:07:04.000 --> 00:07:06.000]  祂自己也是一個
[00:07:06.000 --> 00:07:08.000]  充滿著情感的
[00:07:08.000 --> 00:07:10.000]  一個上帝
[00:07:10.000 --> 00:07:12.000]  我們過去在
[00:07:12.000 --> 00:07:14.000]  恩福不居堂
[00:07:14.000 --> 00:07:16.000]  完結了希伯來書的講道
[00:07:16.000 --> 00:07:18.000]  在接下來的日子
[00:07:18.000 --> 00:07:20.000]  我們會用九篇的講道
[00:07:20.000 --> 00:07:22.000]  講到大家很熟悉的
[00:07:22.000 --> 00:07:24.000]  就是聖靈的果子
[00:07:24.000 --> 00:07:26.000]  大家很清楚
[00:07:26.000 --> 00:07:28.000]  聖靈有果子
[00:07:28.000 --> 00:07:30.000]  有九個方面
[00:07:30.000 --> 00:07:32.000]  我們會用九次的講道
[00:07:32.000 --> 00:07:34.000]  去講這九個
[00:07:34.000 --> 00:07:36.000]  不同的方面
[00:07:36.000 --> 00:07:38.000]  講完這九次的講道之後
[00:07:38.000 --> 00:07:40.000]  我們會開始一段新的
[00:07:40.000 --> 00:07:42.000]  舊約經卷的講道系列
[00:07:42.000 --> 00:07:44.000]  稍後我們會
[00:07:44.000 --> 00:07:46.000]  跟大家再分享多一點
[00:07:46.000 --> 00:07:48.000]  我將
[00:07:48.000 --> 00:07:50.000]  聖靈的果子
[00:07:50.000 --> 00:07:52.000]  跟情感連上關係
[00:07:52.000 --> 00:07:54.000]  為什麼我會連上關係呢?
[00:07:54.000 --> 00:07:56.000]  因為我很清楚知道
[00:07:56.000 --> 00:07:58.000]  今天我們每一個信主的人
[00:07:58.000 --> 00:08:00.000]  聖靈是內在我們生命裏面
[00:08:00.000 --> 00:08:02.000]  而聖靈
[00:08:02.000 --> 00:08:04.000]  同樣都是帶著
[00:08:04.000 --> 00:08:06.000]  豐富的情感
[00:08:06.000 --> 00:08:08.000]  而信徒在聖靈的感化下
[00:08:08.000 --> 00:08:10.000]  而來的生命質素
[00:08:10.000 --> 00:08:12.000]  其實
[00:08:12.000 --> 00:08:14.000]  都是跟情感
[00:08:14.000 --> 00:08:16.000]  相當有關係
[00:08:16.000 --> 00:08:18.000]  而我們今天第一樣講的
[00:08:18.000 --> 00:08:20.000]  情感是什麼呢?
[00:08:20.000 --> 00:08:22.000]  大家記不記得聖靈
[00:08:22.000 --> 00:08:24.000]  第一方面是什麼呢?
[00:08:24.000 --> 00:08:26.000]  是的
[00:08:26.000 --> 00:08:28.000]  就是人愛
[00:08:28.000 --> 00:08:30.000]  就是愛
[00:08:30.000 --> 00:08:32.000]  這個似乎是我們
[00:08:32.000 --> 00:08:34.000]  很熟悉的一件事
[00:08:34.000 --> 00:08:36.000]  因為我們信耶穌
[00:08:36.000 --> 00:08:38.000]  很多時候都會講到神的愛
[00:08:38.000 --> 00:08:40.000]  講到我們怎樣去愛
[00:08:40.000 --> 00:08:42.000]  但是我們看看
[00:08:42.000 --> 00:08:44.000]  在加拉太書裏面
[00:08:44.000 --> 00:08:46.000]  究竟怎樣講聖靈
[00:08:46.000 --> 00:08:48.000]  和情感之間的關係
[00:08:48.000 --> 00:08:50.000]  我們一起
[00:08:50.000 --> 00:08:52.000]  讀一讀這段經文
[00:08:52.000 --> 00:08:54.000]  加拉太書五章廿二節
[00:08:54.000 --> 00:08:56.000]  到廿三節上
[00:08:56.000 --> 00:08:58.000]  大家一起讀
[00:08:58.000 --> 00:09:00.000]  聖靈的果子就是人愛
[00:09:00.000 --> 00:09:02.000]  喜樂和平
[00:09:02.000 --> 00:09:04.000]  忍耐恩慈良善
[00:09:04.000 --> 00:09:06.000]  信實溫柔
[00:09:06.000 --> 00:09:08.000]  節制
[00:09:08.000 --> 00:09:10.000]  這九樣東西
[00:09:10.000 --> 00:09:12.000]  我相信大家都很清楚
[00:09:12.000 --> 00:09:14.000]  大家也很清楚
[00:09:14.000 --> 00:09:16.000]  知道這九樣東西
[00:09:16.000 --> 00:09:18.000]  其實是一個果子的九個面向
[00:09:18.000 --> 00:09:20.000]  加拉太書
[00:09:20.000 --> 00:09:22.000]  是保羅比較早期的
[00:09:22.000 --> 00:09:24.000]  一個作品
[00:09:24.000 --> 00:09:26.000]  在整個加拉太書裏面
[00:09:26.000 --> 00:09:28.000]  講到聖靈其實不只是在這裏講
[00:09:28.000 --> 00:09:30.000]  其實在加拉太書裏面
[00:09:30.000 --> 00:09:32.000]  保羅在很早的時間
[00:09:32.000 --> 00:09:34.000]  已經帶出
[00:09:34.000 --> 00:09:36.000]  聖靈這件事
[00:09:36.000 --> 00:09:38.000]  包括我們現在看到
[00:09:38.000 --> 00:09:40.000]  在加拉太書裏面第三章
[00:09:40.000 --> 00:09:42.000]  一到五節
[00:09:42.000 --> 00:09:44.000]  裏面已經三次提到
[00:09:44.000 --> 00:09:46.000]  聖靈
[00:09:46.000 --> 00:09:48.000]  去到第四章
[00:09:48.000 --> 00:09:50.000]  我們也看到保羅繼續
[00:09:50.000 --> 00:09:52.000]  提到聖靈
[00:09:52.000 --> 00:09:54.000]  又或者在第四章六到七節裏面
[00:09:54.000 --> 00:09:56.000]  說到神猜他
[00:09:56.000 --> 00:09:58.000]  兒子的靈
[00:09:58.000 --> 00:10:00.000]  他兒子的靈通常會和
[00:10:00.000 --> 00:10:02.000]  聖靈互通運用
[00:10:02.000 --> 00:10:04.000]  所以這裏也是說到聖靈
[00:10:04.000 --> 00:10:06.000]  去到第五章
[00:10:06.000 --> 00:10:08.000]  我們看到更加多
[00:10:08.000 --> 00:10:10.000]  靠著聖靈
[00:10:10.000 --> 00:10:12.000]  行著信心等等
[00:10:12.000 --> 00:10:14.000]  包括剛才說到順著聖靈
[00:10:14.000 --> 00:10:16.000]  而行等等的經文
[00:10:16.000 --> 00:10:18.000]  去到第六章
[00:10:18.000 --> 00:10:20.000]  這裏也是第五章
[00:10:20.000 --> 00:10:22.000]  仍然說到聖靈
[00:10:22.000 --> 00:10:24.000]  去到第六章仍然有提到聖靈
[00:10:24.000 --> 00:10:26.000]  即是說保羅在
[00:10:26.000 --> 00:10:28.000]  總共六章的加拉太書裏面
[00:10:28.000 --> 00:10:30.000]  由第三章去到第六章
[00:10:30.000 --> 00:10:32.000]  其實也有提到聖靈
[00:10:32.000 --> 00:10:34.000]  所以我們看到
[00:10:34.000 --> 00:10:36.000]  保羅
[00:10:36.000 --> 00:10:38.000]  和當時
[00:10:38.000 --> 00:10:40.000]  那群修信的信仰群體
[00:10:40.000 --> 00:10:42.000]  其實認不認識聖靈
[00:10:42.000 --> 00:10:44.000]  其實認識聖靈
[00:10:44.000 --> 00:10:46.000]  他們對聖靈
[00:10:46.000 --> 00:10:48.000]  已經不是一個陌生
[00:10:48.000 --> 00:10:50.000]  他們已經很清楚
[00:10:50.000 --> 00:10:52.000]  知道他們所信的上帝
[00:10:52.000 --> 00:10:54.000]  是一個三一的真神
[00:10:54.000 --> 00:10:56.000]  聖父、聖子、聖靈
[00:10:56.000 --> 00:10:58.000]  三個
[00:10:58.000 --> 00:11:00.000]  是同榮同尊
[00:11:00.000 --> 00:11:02.000]  而聖靈在當時的基督徒群體裏面
[00:11:02.000 --> 00:11:04.000]  已經被廣泛
[00:11:04.000 --> 00:11:06.000]  被視為信徒
[00:11:06.000 --> 00:11:08.000]  得救的憑據和見證
[00:11:08.000 --> 00:11:10.000]  所以今天我們這裏每一個
[00:11:10.000 --> 00:11:12.000]  在我們信主的時候
[00:11:12.000 --> 00:11:14.000]  已經領受了聖靈
[00:11:14.000 --> 00:11:16.000]  這個聖靈已經是內在我們生命裏面
[00:11:16.000 --> 00:11:18.000]  而聖靈的工作
[00:11:18.000 --> 00:11:20.000]  是包括了當我們信了主之後
[00:11:20.000 --> 00:11:22.000]  我們面對生命裏面的
[00:11:22.000 --> 00:11:24.000]  試探、掙扎
[00:11:24.000 --> 00:11:26.000]  或者軟弱的時候
[00:11:26.000 --> 00:11:28.000]  聖靈幫助我們
[00:11:28.000 --> 00:11:30.000]  透過神的說話
[00:11:30.000 --> 00:11:32.000]  去更新和改變我們的生命
[00:11:32.000 --> 00:11:34.000]  所以聖靈果子
[00:11:34.000 --> 00:11:36.000]  第五章的聖靈果子
[00:11:36.000 --> 00:11:38.000]  其實是保羅在加拉太書裏面
[00:11:38.000 --> 00:11:40.000]  提到的聖靈
[00:11:40.000 --> 00:11:42.000]  其中一方面的工作
[00:11:42.000 --> 00:11:44.000]  而信徒
[00:11:44.000 --> 00:11:46.000]  能否結出這些聖靈果子
[00:11:46.000 --> 00:11:48.000]  就很在乎我們
[00:11:48.000 --> 00:11:50.000]  是否靠著聖靈而行
[00:11:50.000 --> 00:11:52.000]  順著聖靈而行
[00:11:52.000 --> 00:11:54.000]  或者我們的生命裏面
[00:11:54.000 --> 00:11:56.000]  去被聖靈引導
[00:11:56.000 --> 00:11:58.000]  聖靈是和神同等
[00:11:58.000 --> 00:12:00.000]  它內在我們生命
[00:12:00.000 --> 00:12:02.000]  很自然就和我們
[00:12:02.000 --> 00:12:04.000]  整體的生命狀況
[00:12:04.000 --> 00:12:06.000]  有一個很緊密的關係
[00:12:06.000 --> 00:12:08.000]  如果我們剛才說
[00:12:08.000 --> 00:12:10.000]  我們的生命不是
[00:12:10.000 --> 00:12:12.000]  三個分割開的靈魂體
[00:12:12.000 --> 00:12:14.000]  而是一個整全的
[00:12:14.000 --> 00:12:16.000]  一個獨立的
[00:12:16.000 --> 00:12:18.000]  一個個體的時候
[00:12:18.000 --> 00:12:20.000]  如果聖靈內在我們生命裏面
[00:12:20.000 --> 00:12:22.000]  即是說我們生命裏面所有的東西
[00:12:22.000 --> 00:12:24.000]  都在聖靈的掌管下
[00:12:24.000 --> 00:12:26.000]  包括我們的情感
[00:12:26.000 --> 00:12:28.000]  所以我們的情感
[00:12:28.000 --> 00:12:30.000]  都需要在聖靈的
[00:12:30.000 --> 00:12:32.000]  引導下被更新
[00:12:32.000 --> 00:12:34.000]  和轉化
[00:12:34.000 --> 00:12:36.000]  而當我們這樣去馴服聖靈下的時候
[00:12:36.000 --> 00:12:38.000]  我們的生命
[00:12:38.000 --> 00:12:40.000]  就能夠結出這些果子
[00:12:40.000 --> 00:12:42.000]  其中第一樣的面向
[00:12:42.000 --> 00:12:44.000]  就是講到愛
[00:12:44.000 --> 00:12:46.000]  保羅是很多時候
[00:12:46.000 --> 00:12:48.000]  講到愛的
[00:12:48.000 --> 00:12:50.000]  大家最記得保羅講愛是哪一段經文?
[00:12:50.000 --> 00:12:54.000]  哥林多前書十三章
[00:12:54.000 --> 00:12:56.000]  但其實不止
[00:12:56.000 --> 00:12:58.000]  其實保羅在很多書信裏面
[00:12:58.000 --> 00:13:00.000]  都有提到愛
[00:13:00.000 --> 00:13:02.000]  在加拉太書裏面
[00:13:02.000 --> 00:13:04.000]  保羅提到愛是有原因
[00:13:04.000 --> 00:13:06.000]  因為當時加拉太教會
[00:13:06.000 --> 00:13:08.000]  正是受住
[00:13:08.000 --> 00:13:10.000]  他們彼此分黨
[00:13:10.000 --> 00:13:12.000]  分派的一個問題
[00:13:12.000 --> 00:13:14.000]  在教會裏面
[00:13:14.000 --> 00:13:16.000]  所以保羅特別在加拉太書裏面
[00:13:16.000 --> 00:13:18.000]  都提到聖靈的果子
[00:13:18.000 --> 00:13:20.000]  第一個面向就是愛
[00:13:20.000 --> 00:13:22.000]  愛這個字
[00:13:22.000 --> 00:13:24.000]  對我們一點都不陌生
[00:13:24.000 --> 00:13:26.000]  但我們很少去
[00:13:26.000 --> 00:13:28.000]  仔細去想
[00:13:28.000 --> 00:13:30.000]  其實愛是一樣什麼呢?
[00:13:30.000 --> 00:13:32.000]  在古典的希臘文裏面
[00:13:32.000 --> 00:13:34.000]  愛這個字有三個表達
[00:13:34.000 --> 00:13:36.000]  第一個表達就是
[00:13:36.000 --> 00:13:38.000]  philia
[00:13:38.000 --> 00:13:40.000]  就是一般的愛的用語
[00:13:40.000 --> 00:13:42.000]  很一般性的用語
[00:13:42.000 --> 00:13:44.000]  就是愛啦愛啦
[00:13:44.000 --> 00:13:46.000]  但他們很仔細
[00:13:46.000 --> 00:13:48.000]  愛裏面有另外兩個意思
[00:13:48.000 --> 00:13:50.000]  第二個 eros
[00:13:50.000 --> 00:13:52.000]  就是指男女之間的愛
[00:13:52.000 --> 00:13:54.000]  第三個是 stogie
[00:13:54.000 --> 00:13:56.000]  就是指家庭成員之間的愛
[00:13:56.000 --> 00:14:00.000]  所以我們看到古典希臘文裏面
[00:14:00.000 --> 00:14:02.000]  愛這個字其實分得很仔細
[00:14:02.000 --> 00:14:04.000]  我們就很少
[00:14:04.000 --> 00:14:06.000]  因為我們只說愛
[00:14:06.000 --> 00:14:08.000]  愛很普遍
[00:14:08.000 --> 00:14:10.000]  很大
[00:14:10.000 --> 00:14:12.000]  但保羅在古典希臘文裏面
[00:14:12.000 --> 00:14:14.000]  愛是這樣分層次
[00:14:14.000 --> 00:14:16.000]  另一個我們很熟悉的愛
[00:14:16.000 --> 00:14:18.000]  就是 agape
[00:14:18.000 --> 00:14:20.000]  大家都聽過
[00:14:20.000 --> 00:14:22.000]  這個 agape 這個希臘文
[00:14:22.000 --> 00:14:24.000]  是在七十事易本出現
[00:14:24.000 --> 00:14:26.000]  去描述愛
[00:14:26.000 --> 00:14:28.000]  這個字在新約裏面
[00:14:28.000 --> 00:14:30.000]  又出現了
[00:14:30.000 --> 00:14:32.000]  差不多一百二十次
[00:14:32.000 --> 00:14:34.000]  一百二十次
[00:14:34.000 --> 00:14:36.000]  在七十事易本
[00:14:36.000 --> 00:14:38.000]  出現了二十次
[00:14:38.000 --> 00:14:40.000]  在新約聖經出現了一百二十次
[00:14:40.000 --> 00:14:42.000]  而在保羅書信裏面
[00:14:42.000 --> 00:14:44.000]  出現了七十五次
[00:14:44.000 --> 00:14:46.000]  即是佔了絕大的比例
[00:14:46.000 --> 00:14:48.000]  在新約聖經裏面愛這個字出現
[00:14:48.000 --> 00:14:50.000]  都是保羅寫的
[00:14:50.000 --> 00:14:52.000]  很多人都覺得
[00:14:52.000 --> 00:14:54.000]  為什麼要用 agape 這個字呢
[00:14:54.000 --> 00:14:56.000]  有些人解釋
[00:14:56.000 --> 00:14:58.000]  agape 是比一般的愛
[00:14:58.000 --> 00:15:00.000]  更加超越
[00:15:00.000 --> 00:15:02.000]  是在說耶穌基督的愛
[00:15:02.000 --> 00:15:04.000]  這個是對的
[00:15:04.000 --> 00:15:06.000]  但也不是全部的意思
[00:15:06.000 --> 00:15:08.000]  這個愛的重要
[00:15:08.000 --> 00:15:10.000]  agape 這個字的重要意思
[00:15:10.000 --> 00:15:12.000]  是通常連繫
[00:15:12.000 --> 00:15:14.000]  其他相關的概念
[00:15:14.000 --> 00:15:16.000]  譬如剛才我講到
[00:15:16.000 --> 00:15:18.000]  就是指神
[00:15:18.000 --> 00:15:20.000]  基督對我們的愛
[00:15:20.000 --> 00:15:22.000]  譬如羅馬書的五章五節
[00:15:22.000 --> 00:15:24.000]  八節和八章三十五節
[00:15:24.000 --> 00:15:26.000]  又或者講到
[00:15:26.000 --> 00:15:28.000]  我們對神或者對基督的愛
