
[00:00:00.000 --> 00:00:04.160]  早安,我們先介紹一下自己
[00:01:40.320 --> 00:01:42.320]  建立第四子堂
[00:01:42.320 --> 00:01:47.320]  在2025年3月22日
[00:01:47.320 --> 00:01:51.320]  兩位牧者和一班第四子堂的核心成員
[00:01:51.320 --> 00:01:53.320]  以及康體部的同工
[00:01:53.320 --> 00:01:55.320]  已經由荔枝角恩福母堂
[00:01:55.320 --> 00:01:57.320]  步行到城門水塘
[00:01:57.320 --> 00:02:01.320]  象徵著建堂籌款旅程的開始
[00:02:01.320 --> 00:02:04.320]  感恩當日天父賜給我們
[00:02:04.320 --> 00:02:05.320]  由晴朗的天氣
[00:02:05.320 --> 00:02:07.320]  微風相伴
[00:02:07.320 --> 00:02:10.320]  大家一路欣賞神創造的風景
[00:02:10.320 --> 00:02:12.320]  一路昂首闊步
[00:02:12.320 --> 00:02:13.320]  彼此分享
[00:02:13.320 --> 00:02:15.320]  士氣非常高昂
[00:02:15.320 --> 00:02:18.320]  我們已經由恩福來到九龍水塘的入口
[00:02:18.320 --> 00:02:21.320]  表示我們已經邁向新界的進程
[00:02:21.320 --> 00:02:23.320]  高昂
[00:02:23.320 --> 00:02:25.320]  建堂義將
[00:02:25.320 --> 00:02:27.320]  你我同行
[00:02:27.320 --> 00:02:30.320]  這次北區大步走籌款
[00:02:30.320 --> 00:02:32.320]  不單是金錢上的奉獻
[00:02:32.320 --> 00:02:34.320]  更是全教會之體
[00:02:34.320 --> 00:02:37.320]  同心參與的見證
[00:02:37.320 --> 00:02:39.320]  無論你是參加跑步
[00:02:39.320 --> 00:02:40.320]  還是步行
[00:02:40.320 --> 00:02:42.320]  或者是金錢奉獻
[00:02:42.320 --> 00:02:43.320]  每個弟兄姊妹
[00:02:43.320 --> 00:02:46.320]  都能成為北區建堂的一份子
[00:02:46.320 --> 00:02:48.320]  建立第四子
[00:02:48.320 --> 00:02:49.320]  你我都有份
[00:02:49.320 --> 00:02:52.320]  讓我們繼續以信心和行動
[00:02:52.320 --> 00:02:54.320]  回應神的呼召
[00:02:54.320 --> 00:02:58.320]  弟兄姊妹和我們一起
[00:02:58.320 --> 00:03:01.320]  一樣都預備了整裝待發
[00:03:01.320 --> 00:03:02.320]  不過我記得一個片段
[00:03:02.320 --> 00:03:05.320]  是建立牧師是一個很能跑的牧師
[00:03:05.320 --> 00:03:08.320]  有一次他約我一起從大學跑到大埔
[00:03:08.320 --> 00:03:10.320]  我覺得是一個很美好的經歷
[00:03:10.320 --> 00:03:12.320]  不過很期望不是單我們兩個跑
[00:03:12.320 --> 00:03:14.320]  而是恩福眾弟兄姊妹一起跑
[00:03:14.320 --> 00:03:16.320]  因為第四子都會有我們的家人
[00:03:16.320 --> 00:03:18.320]  在北區裏面住
[00:03:18.320 --> 00:03:20.320]  都會有我們的親戚朋友
[00:03:20.320 --> 00:03:22.320]  在北區裏面住
[00:03:22.320 --> 00:03:23.320]  很期望大家一起藉著
[00:03:23.320 --> 00:03:24.320]  接下來的籌款活動
[00:03:24.320 --> 00:03:25.320]  一起參與
[00:03:25.320 --> 00:03:27.320]  我們可能或行或跑
[00:03:27.320 --> 00:03:28.320]  你做好我好像這樣
[00:03:28.320 --> 00:03:30.320]  做好全身的裝備
[00:03:30.320 --> 00:03:32.320]  到時可以一起參與
[00:03:32.320 --> 00:03:33.320]  成為我們一起擁抱的
[00:03:33.320 --> 00:03:35.320]  彼此的服侍
[00:03:35.320 --> 00:03:37.320]  很想大家一起去參與
[00:03:37.320 --> 00:03:38.320]  去支持我們
[00:03:38.320 --> 00:03:41.320]  恩福北區堂大步走需要你
[00:03:41.320 --> 00:03:44.320]  恩福北區堂大步走需要你
[00:03:44.320 --> 00:03:53.320]  大家好主內平安
[00:03:53.320 --> 00:03:54.320]  我是二妹恩牧師
[00:03:54.320 --> 00:03:57.320]  今天是恩福北區堂主日
[00:03:57.320 --> 00:03:59.320]  很感恩可以在這裏
[00:03:59.320 --> 00:04:00.320]  用神的話
[00:04:00.320 --> 00:04:02.320]  我們彼此激勵彼此提醒
[00:04:02.320 --> 00:04:05.320]  今天想和大家思考的經文
[00:04:05.320 --> 00:04:07.320]  記載在約翰福音
[00:04:07.320 --> 00:04:09.320]  八章十二到二十節
[00:04:09.320 --> 00:04:12.320]  我給的題目是世界之光
[00:04:12.320 --> 00:04:14.320]  好問一下大家
[00:04:14.320 --> 00:04:18.320]  小時候有沒有吃過以下的糖果
[00:04:18.320 --> 00:04:21.320]  有多少人有吃過這些糖果
[00:04:21.320 --> 00:04:23.320]  嘩很厲害
[00:04:23.320 --> 00:04:27.320]  因為很多已經不再出產
[00:04:27.320 --> 00:04:33.320]  我相信我和大家的生存年代
[00:04:33.320 --> 00:04:35.320]  都很近似
[00:04:35.320 --> 00:04:37.320]  我也有吃過
[00:04:37.320 --> 00:04:39.320]  美水的時候也有吃過
[00:04:39.320 --> 00:04:44.320]  吃的時候很難得
[00:04:44.320 --> 00:04:47.320]  還記得小時候
[00:04:47.320 --> 00:04:51.320]  因為家裡不太富裕
[00:04:51.320 --> 00:04:54.320]  所以很少買新衣服
[00:04:54.320 --> 00:04:55.320]  吃零食
[00:04:55.320 --> 00:04:56.320]  和現在很不同
[00:04:56.320 --> 00:04:57.320]  到處都有零食店
[00:04:57.320 --> 00:04:59.320]  吃到你不吃
[00:04:59.320 --> 00:05:02.320]  很怕自己會不斷長大
[00:05:02.320 --> 00:05:05.320]  小時候不是這樣的
[00:05:05.320 --> 00:05:12.320]  當這些糖果出現在超級市場的時候
[00:05:12.320 --> 00:05:13.320]  代表什麼
[00:05:13.320 --> 00:05:17.320]  就是農曆年已經很快到了
[00:05:17.320 --> 00:05:21.320]  因為農曆年可以買新衣服
[00:05:21.320 --> 00:05:22.320]  買新鞋
[00:05:22.320 --> 00:05:25.320]  團年飯有雞腿吃
[00:05:25.320 --> 00:05:28.320]  以前不是經常有雞腿吃
[00:05:28.320 --> 00:05:31.320]  農曆年媽媽會買很多隻雪藏雞腿
[00:05:31.320 --> 00:05:33.320]  大家都有一隻雞腿
[00:05:33.320 --> 00:05:34.320]  很開心
[00:05:34.320 --> 00:05:35.320]  有利是
[00:05:35.320 --> 00:05:39.320]  拜年的時候去到不同的親友家
[00:05:39.320 --> 00:05:42.320]  任你拿糖果放題
[00:05:42.320 --> 00:05:44.320]  在傳盒任你拿
[00:05:44.320 --> 00:05:49.320]  農曆年給人一種充滿歡樂的氣氛
[00:05:49.320 --> 00:05:54.320]  事實上以前很多人都很期待農曆年的來臨
[00:05:54.320 --> 00:05:55.320]  為什麼呢
[00:05:55.320 --> 00:05:58.320]  因為以前絕大部分的店鋪
[00:05:58.320 --> 00:06:00.320]  不知道是什麼年代
[00:06:00.320 --> 00:06:04.320]  在那個年代農曆年會不會開店
[00:06:04.320 --> 00:06:05.320]  不會的
[00:06:05.320 --> 00:06:06.320]  去到什麼時候
[00:06:06.320 --> 00:06:09.320]  有些去到年初五、年初六
[00:06:09.320 --> 00:06:10.320]  或者年十幾
[00:06:10.320 --> 00:06:14.320]  因為一年只有一次這麼長的假期
[00:06:14.320 --> 00:06:16.320]  在那個年代
[00:06:16.320 --> 00:06:18.320]  不用開工
[00:06:18.320 --> 00:06:21.320]  農曆年就成為一家人
[00:06:21.320 --> 00:06:23.320]  能夠齊齊整整
[00:06:23.320 --> 00:06:25.320]  在一起過一個大節日
[00:06:25.320 --> 00:06:27.320]  說起節日
[00:06:27.320 --> 00:06:29.320]  弟兄姊妹今天我們要看的經文
[00:06:29.320 --> 00:06:33.320]  也記載著一個很特別的節日
[00:06:33.320 --> 00:06:35.320]  就是鑄盤節
[00:06:35.320 --> 00:06:38.320]  而這個經文的發生背景
[00:06:38.320 --> 00:06:40.320]  就在鑄盤節的底下
[00:06:40.320 --> 00:06:43.320]  現在我邀請大家去重讀
[00:06:43.320 --> 00:06:46.320]  《約翰呼音八章》十二到二十節
[00:06:46.320 --> 00:06:49.320]  我們會分開三個段落去讀
[00:06:49.320 --> 00:06:51.320]  大家留心
[00:06:51.320 --> 00:06:55.320]  弟兄請你讀十二到十三節
[00:06:55.320 --> 00:06:59.320]  接著姊妹會讀十四至十八節
[00:06:59.320 --> 00:07:01.320]  最後那兩節就由我讀出
[00:07:01.320 --> 00:07:02.320]  不過不用怕
[00:07:02.320 --> 00:07:05.320]  PowerPoint的左上角有顏色提示
[00:07:05.320 --> 00:07:07.320]  藍色就是弟兄
[00:07:07.320 --> 00:07:09.320]  紫色就是姊妹
[00:07:09.320 --> 00:07:11.320]  預備好了沒有?
[00:07:11.320 --> 00:07:12.320]  好 非常好
[00:07:12.320 --> 00:07:14.320]  弟兄開始
[00:07:14.320 --> 00:07:16.320]  耶穌又對眾人說
[00:07:16.320 --> 00:07:19.320]  我就是世界的光
[00:07:19.320 --> 00:07:23.320]  跟從我的必不在黑暗裡走
[00:07:23.320 --> 00:07:26.320]  卻要得著生命的光
[00:07:26.320 --> 00:07:28.320]  法利賽人對他說
[00:07:28.320 --> 00:07:31.320]  你是為自己作見證
[00:07:31.320 --> 00:07:34.320]  你的見證不真
[00:07:34.320 --> 00:07:35.320]  姊妹
[00:07:35.320 --> 00:07:37.320]  耶穌回答他們
[00:07:37.320 --> 00:07:39.320]  對他們說
[00:07:39.320 --> 00:07:42.320]  即使我為自己作見證
[00:07:42.320 --> 00:07:44.320]  我的見證還是真的
[00:07:44.320 --> 00:07:46.320]  因為我知道
[00:07:46.320 --> 00:07:49.320]  從哪裡來到哪裡去
[00:07:49.320 --> 00:07:51.320]  你們卻不知道
[00:07:51.320 --> 00:07:54.320]  我從哪裡來到哪裡去
[00:07:54.320 --> 00:07:58.320]  你們是以人的標準來判斷人
[00:07:58.320 --> 00:08:01.320]  我不判斷任何人
[00:08:01.320 --> 00:08:03.320]  即使我判斷人
[00:08:03.320 --> 00:08:06.320]  我的判斷也是真確的
[00:08:06.320 --> 00:08:09.320]  因為不是我獨自在判斷
[00:08:09.320 --> 00:08:11.320]  而是差我來的父
[00:08:11.320 --> 00:08:14.320]  與我一同判斷
[00:08:14.320 --> 00:08:17.320]  你們的律法也記著說
[00:08:17.320 --> 00:08:21.320]  兩個人的見證才算為真
[00:08:21.320 --> 00:08:24.320]  我是為自己作見證
[00:08:24.320 --> 00:08:26.320]  還有差我來的父
[00:08:26.320 --> 00:08:30.320]  也為我作見證
[00:08:30.320 --> 00:08:32.320]  耶穌又對眾人說
[00:08:32.320 --> 00:08:35.320]  我就是世界的光
[00:08:35.320 --> 00:08:38.320]  跟從我的必不在黑暗裡走
[00:08:38.320 --> 00:08:41.320]  卻要得著生命的光
[00:08:41.320 --> 00:08:43.320]  這些話
[00:08:43.320 --> 00:08:45.320]  是耶穌在聖殿的銀庫裡
[00:08:45.320 --> 00:08:48.320]  教導人的時候說的
[00:08:48.320 --> 00:08:50.320]  當時沒有人捉拿他
[00:08:50.320 --> 00:08:53.320]  因為他的時候還沒有到
[00:08:53.320 --> 00:08:56.320]  頂姊妹讓我們同心去禱告
[00:08:56.320 --> 00:09:01.320]  親愛的天父
[00:09:01.320 --> 00:09:03.320]  感謝你的恩典
[00:09:03.320 --> 00:09:05.320]  讓教會在這個時代
[00:09:05.320 --> 00:09:08.320]  仍然能夠繼續傳揚你的福音
[00:09:08.320 --> 00:09:10.320]  去建立主的門徒
[00:09:10.320 --> 00:09:11.320]  主耶穌
[00:09:11.320 --> 00:09:15.320]  求你帶領恩福北區堂的開展
[00:09:15.320 --> 00:09:18.320]  在過程中見證著你自己的信實
[00:09:18.320 --> 00:09:20.320]  和豐富的供應
[00:09:20.320 --> 00:09:23.320]  因為你才是教會的元首
[00:09:23.320 --> 00:09:24.320]  真你的聖靈
[00:09:24.320 --> 00:09:27.320]  求你差我們出去
[00:09:27.320 --> 00:09:29.320]  為你去作供
[00:09:29.320 --> 00:09:30.320]  引導我們
[00:09:30.320 --> 00:09:33.320]  又幫助我們有一顆柔軟的心
[00:09:33.320 --> 00:09:35.320]  聽到你的說話
[00:09:35.320 --> 00:09:37.320]  心裡面就被感動
[00:09:37.320 --> 00:09:39.320]  願意以行動作出的回應
[00:09:39.320 --> 00:09:40.320]  求主席主
[00:09:40.320 --> 00:09:42.320]  我們這兩天特別的主日
[00:09:42.320 --> 00:09:45.320]  激勵眾弟兄姊妹的心
[00:09:45.320 --> 00:09:47.320]  為北區堂禱告
[00:09:47.320 --> 00:09:49.320]  參與奉獻
[00:09:49.320 --> 00:09:50.320]  讓更多的北區居民
[00:09:50.320 --> 00:09:52.320]  能夠得聞福音
[00:09:52.320 --> 00:09:53.320]  祝福以下的港島
[00:09:53.320 --> 00:09:55.320]  讓聽的、說的
[00:09:55.320 --> 00:09:58.320]  能夠被你的說話更新改變
[00:09:58.320 --> 00:10:01.320]  奉耶穌基督得聖的名字祈求
[00:10:01.320 --> 00:10:03.320]  阿門
[00:10:03.320 --> 00:10:05.320]  剛才提到
[00:10:05.320 --> 00:10:09.320]  約翰福音八章十二到二十節
[00:10:09.320 --> 00:10:13.320]  在駐彭捷的背景下發生
[00:10:13.320 --> 00:10:16.320]  原來駐彭捷希伯來文叫Sukkot
[00:10:16.320 --> 00:10:20.320]  就是猶太人三大的重要節期
[00:10:20.320 --> 00:10:23.320]  踏入了巴勒斯坦的秋季
[00:10:23.320 --> 00:10:27.320]  即是現在我們西歷的九至十月之間
[00:10:27.320 --> 00:10:31.320]  才有猶太的新年
[00:10:31.320 --> 00:10:35.320]  猶太的新年標記的是什麼呢?
[00:10:35.320 --> 00:10:37.320]  就是當祭司吹起國聲
[00:10:37.320 --> 00:10:39.320]  在新月的時候
[00:10:39.320 --> 00:10:41.320]  吹起號角
[00:10:41.320 --> 00:10:44.320]  這個就標誌著猶太的新年
[00:10:44.320 --> 00:10:47.320]  喚醒人來到神的面前
[00:10:47.320 --> 00:10:49.320]  去反省自己的生命
[00:10:49.320 --> 00:10:52.320]  十日之後就是贖罪日
[00:10:52.320 --> 00:10:56.320]  再過五日就展開一連七日的駐彭節
[00:10:56.320 --> 00:11:00.320]  駐彭節是神在利未記的吩咐
[00:11:00.320 --> 00:11:03.320]  要以色列人在駐彭的時候
[00:11:03.320 --> 00:11:06.320]  用彭去搭建一些小屋
[00:11:06.320 --> 00:11:08.320]  為什麼要這樣做呢?
[00:11:08.320 --> 00:11:10.320]  就是用來提醒以色列民
[00:11:10.320 --> 00:11:15.320]  在曠野漂流四十年過去的時間
[00:11:15.320 --> 00:11:20.320]  因為當時他們都是住在臨時搭建的彭子裡
[00:11:20.320 --> 00:11:23.320]  曠野的環境很惡劣
[00:11:23.320 --> 00:11:26.320]  在那四十年的旅途
[00:11:26.320 --> 00:11:28.320]  神信實地公認
[00:11:28.320 --> 00:11:32.320]  喝的是從岩石湧出的泉水
[00:11:32.320 --> 00:11:35.320]  吃的是天上的瑪拿鵪鶉
[00:11:35.320 --> 00:11:36.320]  聖經說
[00:11:36.320 --> 00:11:38.320]  在四十年裡頭
[00:11:38.320 --> 00:11:40.320]  他們腳上的鞋子
[00:11:40.320 --> 00:11:41.320]  有沒有壞過?
[00:11:41.320 --> 00:11:42.320]  沒有壞過
[00:11:42.320 --> 00:11:44.320]  八日有雲柱
[00:11:44.320 --> 00:11:46.320]  夜晚有火柱
[00:11:46.320 --> 00:11:49.320]  雲柱和火柱不單止是引領著
[00:11:49.320 --> 00:11:52.320]  以色列民要走的方向
[00:11:52.320 --> 00:11:56.320]  也確保了他們的保護
[00:11:56.320 --> 00:12:00.320]  雲柱遮蔽了正午烈日的陽光
[00:12:00.320 --> 00:12:02.320]  火柱在寒冷的沙漠
[00:12:02.320 --> 00:12:05.320]  在黑暗裡照亮他們
[00:12:05.320 --> 00:12:07.320]  也給他們溫暖
[00:12:07.320 --> 00:12:09.320]  而駐彭節就是要慶祝
[00:12:09.320 --> 00:12:13.320]  神子們對上帝信實的公認
[00:12:13.320 --> 00:12:15.320]  過了很多年之後
[00:12:15.320 --> 00:12:17.320]  到了耶穌的年代
[00:12:17.320 --> 00:12:19.320]  猶太人又在駐彭節
[00:12:19.320 --> 00:12:22.320]  增添了兩個慶典
[00:12:22.320 --> 00:12:25.320]  第一個慶典就是電水禮
[00:12:25.320 --> 00:12:27.320]  駐彭節最後的一天早上
[00:12:27.320 --> 00:12:31.320]  在聖殿祭司會用一個金色的器皿
[00:12:31.320 --> 00:12:34.320]  去到西羅亞的池子裡
[00:12:34.320 --> 00:12:36.320]  裝一壺水
[00:12:36.320 --> 00:12:39.320]  這壺水大概有一公升這麼多
[00:12:39.320 --> 00:12:41.320]  然後他們會倒在
[00:12:41.320 --> 00:12:44.320]  聖殿祭壇的西南方向
[00:12:44.320 --> 00:12:47.320]  因為西以色列地的雨雲
[00:12:47.320 --> 00:12:51.320]  通常都是從西南方向吹過來
[00:12:51.320 --> 00:12:52.320]  透過電水禮
[00:12:52.320 --> 00:12:54.320]  猶太人就好像昔日的
[00:12:54.320 --> 00:12:56.320]  以色列民一樣
[00:12:56.320 --> 00:12:59.320]  向那位信實的主禱告
[00:12:59.320 --> 00:13:01.320]  這一年求主給他們
[00:13:01.320 --> 00:13:03.320]  有充足的雨水供應
[00:13:03.320 --> 00:13:06.320]  以致他們能夠耕種有收成
[00:13:06.320 --> 00:13:08.320]  不單止是這樣
[00:13:08.320 --> 00:13:11.320]  在亡國被擄的猶太人來說
[00:13:11.320 --> 00:13:15.320]  電水禮還有一層更深的意義
[00:13:15.320 --> 00:13:18.320]  在耶穌時代的駐彭節
[00:13:18.320 --> 00:13:20.320]  除了歡樂之外
[00:13:20.320 --> 00:13:23.320]  還帶給人一份很真實的盼望
[00:13:23.320 --> 00:13:27.320]  就是他們展望彌賽亞的來臨
[00:13:27.320 --> 00:13:34.320]  以賽亞書十二章三節
[00:13:34.320 --> 00:13:35.320]  這裡說
[00:13:35.320 --> 00:13:38.320]  「你們必從救恩的傳言
[00:13:38.320 --> 00:13:40.320]  歡言取水」
[00:13:40.320 --> 00:13:42.320]  才知彌賽亞勉勵
[00:13:42.320 --> 00:13:45.320]  當時亡國被擄的以色列民
[00:13:45.320 --> 00:13:48.320]  叫他們仍然要堅持這份盼望
[00:13:48.320 --> 00:13:50.320]  因為救恩的傳言
[00:13:50.320 --> 00:13:53.320]  彌賽亞一定會來
[00:13:53.320 --> 00:13:57.320]  《約翰福音》第七章告訴我們
[00:13:57.320 --> 00:14:01.320]  在那年門徒上了耶路撒冷
[00:14:01.320 --> 00:14:02.320]  去守住彭節
[00:14:02.320 --> 00:14:04.320]  耶穌就留下了
[00:14:04.320 --> 00:14:07.320]  之後耶穌就一個人
[00:14:07.320 --> 00:14:10.320]  靜悄悄地上到耶路撒冷
[00:14:11.320 --> 00:14:14.320]  就在駐彭節的最後一天
[00:14:14.320 --> 00:14:18.320]  主耶穌就站在聖殿的院子裡
[00:14:18.320 --> 00:14:19.320]  大聲地說
[00:14:19.320 --> 00:14:22.320]  「人喝了,到我這裡來喝
[00:14:22.320 --> 00:14:25.320]  信我的人,就如經上所說
[00:14:25.320 --> 00:14:30.320]  從他腹中將流出活水的光學來」
[00:14:30.320 --> 00:14:32.320]  耶穌這一番講話
[00:14:32.320 --> 00:14:35.320]  很可能就是在一個什麼場景
[00:14:35.320 --> 00:14:37.320]  就是那一群人
[00:14:37.320 --> 00:14:40.320]  在看著電水禮的群眾的時候去講
[00:14:40.320 --> 00:14:44.320]  對於熟悉舊約的祭司和法利賽人
[00:14:44.320 --> 00:14:49.320]  當聽到耶穌說自己就是活水光學
[00:14:49.320 --> 00:14:51.320]  一定非常震撼
[00:14:51.320 --> 00:14:54.320]  將電水禮所提到救恩的傳言
[00:14:54.320 --> 00:14:59.320]  和耶穌說自己是活水光學放在一起
[00:14:59.320 --> 00:15:01.320]  耶穌已經暗示了
[00:15:01.320 --> 00:15:03.320]  祂就是那位彌賽亞
[00:15:03.320 --> 00:15:05.320]  在耶穌時代
[00:15:05.320 --> 00:15:08.320]  駐彭節第二個增添的慶典
[00:15:08.320 --> 00:15:10.320]  就是那一晚的晚上
[00:15:10.320 --> 00:15:15.320]  就會舉行一個名為「全員城之樂」
[00:15:15.320 --> 00:15:16.320]  快樂的樂
[00:15:16.320 --> 00:15:18.320]  「全員城之樂」是什麼意思呢?
[00:15:18.320 --> 00:15:19.320]  就是在說
[00:15:19.320 --> 00:15:23.320]  聖殿就是有全員湧流的城
[00:15:23.320 --> 00:15:26.320]  就是神同在的地方
[00:15:26.320 --> 00:15:28.320]  人就能夠歡樂
[00:15:28.320 --> 00:15:31.320]  有上帝同在的地方
[00:15:31.320 --> 00:15:33.320]  就能夠有歡樂
[00:15:33.320 --> 00:15:36.320]  在駐彭節的第一晚和最後一晚
[00:15:36.320 --> 00:15:40.320]  來敬拜的群眾來到婦女院
[00:15:40.320 --> 00:15:43.320]  那裡已經預備了很盛大的佈置
[00:15:43.320 --> 00:15:47.320]  婦女院裡設了四座金色的燈台
[00:15:47.320 --> 00:15:50.320]  每座燈台有四個金碗
[00:15:50.320 --> 00:15:52.320]  旁邊就有四堂梯
[00:15:52.320 --> 00:15:55.320]  四位祭司後裔的青年
[00:15:55.320 --> 00:15:59.320]  就會拿著大約有19公升的油壺
[00:15:59.320 --> 00:16:01.320]  裝滿每一個碗
[00:16:01.320 --> 00:16:06.320]  而那些燈簫就是用祭司穿過的舊禮服造成
[00:16:06.320 --> 00:16:11.320]  接著德高望重的長輩
[00:16:11.320 --> 00:16:13.320]  留著長長的鬍鬚
[00:16:13.320 --> 00:16:15.320]  他們就會高聲去唱詩
[00:16:15.320 --> 00:16:21.320]  而利美人就會拿著樹琴、筆、豪閣等等樂器
[00:16:21.320 --> 00:16:28.320]  站在庭院通往婦女院的15級台階頂端
[00:16:28.320 --> 00:16:36.320]  這15級台階是對應著詩篇第120到134篇
[00:16:36.320 --> 00:16:38.320]  那是甚麼詩呢?
[00:16:38.320 --> 00:16:42.320]  那是《上行之詩》或者叫《登山之歌》
[00:16:42.320 --> 00:16:45.320]  他們每唱一首新的詩篇
[00:16:45.320 --> 00:16:47.320]  就會走到一級樓梯
[00:16:47.320 --> 00:16:49.320]  走到最後一級
[00:16:49.320 --> 00:16:50.320]  他們就會宣告
[00:16:50.320 --> 00:16:53.320]  昔日我們的列祖在這裡
[00:16:53.320 --> 00:16:57.320]  背靠著耶和華聖所面向東方
[00:16:57.320 --> 00:17:01.320]  今日我們雙眼要仰望耶和華
[00:17:01.320 --> 00:17:04.320]  在耶穌時代黃昏之後
[00:17:04.320 --> 00:17:06.320]  是沒有街燈的
[00:17:06.320 --> 00:17:08.320]  到處都漆黑一片
[00:17:08.320 --> 00:17:14.320]  從聖殿發出的光芒照亮著周圍的黑暗
[00:17:14.320 --> 00:17:17.320]  點燃了耶路撒冷每一個角落
[00:17:17.320 --> 00:17:19.320]  象徵著神同在
[00:17:19.320 --> 00:17:22.320]  同時聖殿發出的光芒
[00:17:22.320 --> 00:17:25.320]  就好像以賽亞先知所預言的
[00:17:25.320 --> 00:17:32.320]  「行在黑暗中的百姓將會見到大光」
[00:17:32.320 --> 00:17:35.320]  頂姐妹,人能夠歡喜快樂
[00:17:35.320 --> 00:17:37.320]  因為這位理賽亞
[00:17:37.320 --> 00:17:40.320]  未來的君王將照耀
[00:17:40.320 --> 00:17:44.320]  住在死淫之地的人身上
[00:17:44.320 --> 00:17:48.320]  當時耶穌大概就是利用這個場景
[00:17:48.320 --> 00:17:54.320]  作出宣告「我就是世界的光」
[00:17:54.320 --> 00:18:01.320]  對於當時身處在聖殿的人
[00:18:01.320 --> 00:18:04.320]  聽到耶穌這一番話
[00:18:04.320 --> 00:18:07.320]  的確帶來很大的震撼
[00:18:07.320 --> 00:18:11.320]  耶穌說「我就是世界的光」
[00:18:11.320 --> 00:18:16.320]  並且說「跟從我的必不在黑暗裡走」
[00:18:16.320 --> 00:18:19.320]  「卻要得著生命的光」
[00:18:19.320 --> 00:18:22.320]  由於耶穌說得非常絕對
[00:18:22.320 --> 00:18:26.320]  所以聽的人有些人有反應
[00:18:26.320 --> 00:18:28.320]  有抗議
[00:18:28.320 --> 00:18:30.320]  他所說的話
[00:18:30.320 --> 00:18:32.320]  無論是直接還是間接
[00:18:32.320 --> 00:18:35.320]  都說明了他就是神的兒子
[00:18:35.320 --> 00:18:37.320]  在聖經裡
[00:18:37.320 --> 00:18:40.320]  我們很容易看見光明和黑暗的對比
[00:18:40.320 --> 00:18:42.320]  特別是使徒約翰
[00:18:42.320 --> 00:18:45.320]  所以約翰福音一章五節
[00:18:45.320 --> 00:18:47.320]  已經很清楚地表達
[00:18:47.320 --> 00:18:50.320]  「光照在黑暗裡頭
[00:18:50.320 --> 00:18:53.320]  黑暗卻沒有勝過光」
[00:18:53.320 --> 00:18:55.320]  黑暗就代表著撒旦的權勢
[00:18:55.320 --> 00:18:58.320]  而光就代表上帝
[00:18:58.320 --> 00:19:02.320]  黑暗帶來的是罪惡、墮落和死亡
[00:19:02.320 --> 00:19:07.320]  光明就是代表聖潔、拯救和生命
[00:19:07.320 --> 00:19:09.320]  熟悉舊約的猶太人很清楚
[00:19:09.320 --> 00:19:11.320]  耶穌要宣告
[00:19:11.320 --> 00:19:16.320]  他就是過往眾仙之所預言的尼塞亞
[00:19:16.320 --> 00:19:20.320]  原來當耶穌宣告自己是世界的光
[00:19:20.320 --> 00:19:21.320]  聽完之後
[00:19:21.320 --> 00:19:24.320]  不同的人有不同的反應
[00:19:24.320 --> 00:19:27.320]  第一點很想和大家分享
