
[00:00:00.000 --> 00:00:05.000]  歡迎大家來到周六晚堂崇拜的弟兄姊妹及新朋友
[00:18:24.000 --> 00:18:26.000]  或一個運動日
[00:18:26.000 --> 00:18:30.000]  但看到弟兄姊妹可以衝破很多的隔膜
[00:18:30.000 --> 00:18:34.000]  拉近彼此之間的距離
[00:18:34.000 --> 00:18:35.000]  透過這次服侍
[00:18:35.000 --> 00:18:40.000]  神讓我們體會到弟兄姊妹那份關係
[00:18:40.000 --> 00:18:42.000]  那份一起辛苦
[00:18:42.000 --> 00:18:44.000]  一起經歷神
[00:18:44.000 --> 00:18:48.000]  一起禱告的喜樂
[00:18:48.000 --> 00:18:51.000]  今天我們可以問問自己
[00:18:51.000 --> 00:18:59.000]  我參與服侍教會的寫照是怎樣的呢?
[00:18:59.000 --> 00:19:01.000]  第一
[00:19:01.000 --> 00:19:05.000]  我會不會只是在教會參與服侍呢?
[00:19:05.000 --> 00:19:07.000]  是沒有關係的
[00:19:07.000 --> 00:19:10.000]  因為我只是出席崇拜
[00:19:10.000 --> 00:19:11.000]  第二
[00:19:11.000 --> 00:19:15.000]  我在教會負責很多僕人的工作
[00:19:15.000 --> 00:19:18.000]  大部分都是令人滿足的
[00:19:18.000 --> 00:19:20.000]  第三
[00:19:20.000 --> 00:19:22.000]  我在教會負責很多僕人的工作
[00:19:22.000 --> 00:19:26.000]  但大部分都是使人厭惡的
[00:19:26.000 --> 00:19:28.000]  第四
[00:19:28.000 --> 00:19:34.000]  我最享受在教會做服侍人的工作
[00:19:34.000 --> 00:19:36.000]  第五
[00:19:36.000 --> 00:19:38.000]  我會刻意選擇教會
[00:19:38.000 --> 00:19:46.000]  避免負責卑微或微不足道的工作
[00:19:46.000 --> 00:19:48.000]  這些不同的寫照
[00:19:48.000 --> 00:19:52.000]  都是很希望鼓勵弟兄姊妹
[00:19:52.000 --> 00:19:55.000]  鼓勵新朋友
[00:19:55.000 --> 00:20:01.000]  你都可以慢慢嘗試投入恩福堂這個教會
[00:20:01.000 --> 00:20:04.000]  能夠加入我們的團契
[00:20:04.000 --> 00:20:07.000]  與弟兄姊妹建立一個親密的關係
[00:20:07.000 --> 00:20:09.000]  並透過服侍
[00:20:09.000 --> 00:20:14.000]  你能夠經歷那份與人一起辛苦
[00:20:14.000 --> 00:20:15.000]  一起享受
[00:20:15.000 --> 00:20:19.000]  一起彼此支持的關係
[00:20:19.000 --> 00:20:20.000]  毫無疑問
[00:20:20.000 --> 00:20:24.000]  洗腳是一個很卑下的工作
[00:20:24.000 --> 00:20:29.000]  在耶穌替門徒洗腳這件事上
[00:20:29.000 --> 00:20:32.000]  耶穌對彼得說
[00:20:32.000 --> 00:20:38.000]  「我若不洗你,你就與我無分了」
[00:20:38.000 --> 00:20:43.000]  究竟耶穌在說什麼呢?
[00:20:43.000 --> 00:20:49.000]  明明覺得讓你洗腳是不恰當的
[00:20:49.000 --> 00:20:51.000]  因為耶穌是我的主
[00:20:51.000 --> 00:20:53.000]  你是我的老師
[00:20:53.000 --> 00:20:58.000]  我怎能讓你洗我的腳呢?
[00:20:58.000 --> 00:21:00.000]  但耶穌說
[00:21:00.000 --> 00:21:05.000]  「如果你不讓我洗,你就與我無分」
[00:21:05.000 --> 00:21:08.000]  啊?這麼嚴重?
[00:21:08.000 --> 00:21:12.000]  原來耶穌這裡的意思是
[00:21:12.000 --> 00:21:17.000]  除了洗你的腳之外
[00:21:17.000 --> 00:21:20.000]  還有一個更深層的意思
[00:21:20.000 --> 00:21:24.000]  就是清洗你的嘴
[00:21:24.000 --> 00:21:28.000]  在這裡耶穌預告
[00:21:28.000 --> 00:21:31.000]  祂會為世人
[00:21:31.000 --> 00:21:34.000]  寫起自己的聖名
[00:21:34.000 --> 00:21:36.000]  藉著祂的死
[00:21:36.000 --> 00:21:43.000]  世人的罪可以被洗淨
[00:21:43.000 --> 00:21:47.000]  在13章9至11節
[00:21:47.000 --> 00:21:51.000]  耶穌繼續說
[00:21:51.000 --> 00:21:55.000]  凡洗過醋的人只要把腳洗
[00:21:55.000 --> 00:21:58.000]  全身就乾淨了
[00:21:58.000 --> 00:22:00.000]  你們是乾淨的
[00:22:00.000 --> 00:22:05.000]  然而不都是乾淨的
[00:22:05.000 --> 00:22:09.000]  耶穌知道要賣他的是誰
[00:22:09.000 --> 00:22:15.000]  所以說你們不都是乾淨的
[00:22:15.000 --> 00:22:20.000]  這裡是說什麼意思呢?
[00:22:20.000 --> 00:22:23.000]  耶穌在13章9至的時候
[00:22:23.000 --> 00:22:26.000]  「我若不洗你,你就與我無分了」
[00:22:26.000 --> 00:22:30.000]  讓彼得知道其實我洗你的腳
[00:22:30.000 --> 00:22:36.000]  是代表著我能夠潔淨你的罪
[00:22:36.000 --> 00:22:38.000]  「你就與我無分」的意思是
[00:22:38.000 --> 00:22:39.000]  如果我洗你的腳
[00:22:39.000 --> 00:22:41.000]  你就與我有分
[00:22:41.000 --> 00:22:43.000]  我能夠潔淨你的罪
[00:22:43.000 --> 00:22:47.000]  你就可以加入我的國裡面
[00:22:47.000 --> 00:22:48.000]  神的國度裡面
[00:22:48.000 --> 00:22:52.000]  你與我有分,與我有關係
[00:22:52.000 --> 00:22:55.000]  所以彼得急著說
[00:22:55.000 --> 00:22:59.000]  「主啊,那不要只洗腳了」
[00:22:59.000 --> 00:23:02.000]  「手和頭也要洗乾淨」
[00:23:02.000 --> 00:23:05.000]  「洗得乾淨一點」
[00:23:05.000 --> 00:23:08.000]  但耶穌的解釋是
[00:23:08.000 --> 00:23:12.000]  「彼得,你又過了龍」
[00:23:12.000 --> 00:23:16.000]  不是說每一塊都要洗乾淨
[00:23:16.000 --> 00:23:18.000]  耶穌說凡洗過錯的人
[00:23:18.000 --> 00:23:19.000]  只要把腳一洗
[00:23:19.000 --> 00:23:22.000]  全身就都乾淨了
[00:23:22.000 --> 00:23:23.000]  這裡說到
[00:23:23.000 --> 00:23:26.000]  洗腳是代表著
[00:23:26.000 --> 00:23:29.000]  當你願意向神悔改
[00:23:29.000 --> 00:23:32.000]  認罪的時候
[00:23:32.000 --> 00:23:35.000]  神就可以潔淨你
[00:23:35.000 --> 00:23:37.000]  你可以與祂有分
[00:23:37.000 --> 00:23:39.000]  與祂有關係
[00:23:39.000 --> 00:23:41.000]  而在這裡所說的
[00:23:41.000 --> 00:23:43.000]  「把腳一洗」的「洗」字
[00:23:43.000 --> 00:23:47.000]  本身這個詞語是一個動詞
[00:23:47.000 --> 00:23:51.000]  是說在過去到現在
[00:23:51.000 --> 00:23:53.000]  都要不斷發生
[00:23:53.000 --> 00:23:55.000]  是什麼意思呢?
[00:23:55.000 --> 00:23:57.000]  起先說「被耶穌洗腳」
[00:23:57.000 --> 00:23:59.000]  是代表著與祂有分
[00:23:59.000 --> 00:24:01.000]  與祂有關係
[00:24:01.000 --> 00:24:03.000]  因為你的罪已得赦免
[00:24:03.000 --> 00:24:05.000]  已被潔淨
[00:24:05.000 --> 00:24:07.000]  因著耶穌一次的死
[00:24:07.000 --> 00:24:12.000]  我們就可以罪得潔淨
[00:24:12.000 --> 00:24:13.000]  但是這裡說到
[00:24:13.000 --> 00:24:16.000]  過去到現在要不斷做的
[00:24:16.000 --> 00:24:17.000]  「把腳一洗」
[00:24:17.000 --> 00:24:18.000]  要天天去洗
[00:24:18.000 --> 00:24:20.000]  是什麼意思呢?
[00:24:20.000 --> 00:24:22.000]  我們今天仍然要每天
[00:24:22.000 --> 00:24:24.000]  去潔淨自己的罪
[00:24:24.000 --> 00:24:26.000]  象徵著經常
[00:24:26.000 --> 00:24:29.000]  就是經文裡要經常的洗腳
[00:24:29.000 --> 00:24:32.000]  耶穌用洗腳來比喻
[00:24:32.000 --> 00:24:33.000]  因為祂知道
[00:24:33.000 --> 00:24:37.000]  並非所有人都是誠心悔改
[00:24:37.000 --> 00:24:40.000]  並非所有人都是乾淨的
[00:24:40.000 --> 00:24:43.000]  正如聖經裡說
[00:24:43.000 --> 00:24:44.000]  祂心裡知道
[00:24:44.000 --> 00:24:47.000]  要出賣祂的其中一個門徒
[00:24:47.000 --> 00:24:50.000]  猶大
