
[00:00:00.000 --> 00:00:04.000]  (主席)大家好,各位平安
[00:04:52.000 --> 00:04:54.000]  (主席)有沒有人認同?
[00:04:54.000 --> 00:04:57.000]  (主席)我記得你小時候
[00:04:57.000 --> 00:05:00.000]  (主席)很喜歡賭錢
[00:05:00.000 --> 00:05:03.000]  (主席)小朋友也好大人也好都會賭錢
[00:05:03.000 --> 00:05:05.000]  (主席)打麻將
[00:05:06.000 --> 00:05:08.000]  (主席)有些人還未到18歲
[00:05:08.000 --> 00:05:10.000]  (主席)為甚麼?
[00:05:10.000 --> 00:05:12.000]  (主席)買六合彩
[00:05:12.000 --> 00:05:14.000]  (主席)買馬
[00:05:14.000 --> 00:05:16.000]  (主席)否則做不到
[00:05:16.000 --> 00:05:19.000]  (主席)在一個普遍的聊天會接觸到
[00:05:19.000 --> 00:05:22.000]  (主席)根本我們身處這個文化
[00:05:22.000 --> 00:05:24.000]  (主席)長大了
[00:05:24.000 --> 00:05:26.000]  (主席)我又發現很有趣
[00:05:26.000 --> 00:05:30.000]  (主席)很多人都喜歡和我分享他們的發達大計
[00:05:30.000 --> 00:05:32.000]  (主席)他們想辦法
[00:05:33.000 --> 00:05:37.000]  (主席)搜羅全香港所有最有錢的5%的人的手提電話
[00:05:37.000 --> 00:05:39.000]  (主席)現在已經有了
[00:05:39.000 --> 00:05:42.000]  (主席)為甚麼每天都有這麼多這些網片呢?
[00:05:42.000 --> 00:05:45.000]  (主席)所以很多人都在想
[00:05:45.000 --> 00:05:47.000]  (主席)怎樣可以發大達
[00:05:47.000 --> 00:05:51.000]  (主席)我看推亞推拉城市都有點相似
[00:05:51.000 --> 00:05:53.000]  (主席)所以今晚的訊息
[00:05:53.000 --> 00:05:55.000]  (主席)都是和我們身在香港的信徒說話
[00:05:55.000 --> 00:05:59.000]  (主席)推亞推拉城是一個經濟主導推動的城市
[00:05:59.000 --> 00:06:01.000]  (主席)是較為開放
[00:06:02.000 --> 00:06:03.000]  (主席)很活躍的
[00:06:03.000 --> 00:06:06.000]  (主席)不是靜態是動態
[00:06:06.000 --> 00:06:08.000]  (主席)但又讓大家猜猜
[00:06:08.000 --> 00:06:11.000]  (主席)你猜猜他們和政府的關係是怎樣的?
[00:06:11.000 --> 00:06:13.000]  (主席)你猜好不好?
[00:06:13.000 --> 00:06:18.000]  (主席)其實是好的
[00:06:18.000 --> 00:06:21.000]  (主席)基本上羅馬政府是不太理會他們的
[00:06:21.000 --> 00:06:23.000]  (主席)因為收多些稅收多些錢
[00:06:23.000 --> 00:06:26.000]  (主席)他都要供應他們周圍的住房城
[00:06:26.000 --> 00:06:28.000]  (主席)軍隊的糧餉等等
[00:06:28.000 --> 00:06:30.000]  (主席)所以和他們的關係是好的
[00:06:31.000 --> 00:06:34.000]  (主席)他們不會特別太多去管理他們
[00:06:34.000 --> 00:06:40.000]  (主席)首先已經很立體看到推亞推拉城市文化的面貌
[00:06:40.000 --> 00:06:42.000]  (主席)它的經濟是怎樣
[00:06:42.000 --> 00:06:44.000]  (主席)它的政治狀況和一些特色
[00:06:44.000 --> 00:06:46.000]  (主席)在進入主基督
[00:06:46.000 --> 00:06:48.000]  (主席)怎樣看推亞推拉教會之前
[00:06:48.000 --> 00:06:51.000]  (主席)我們都稍微理解一下
[00:06:51.000 --> 00:06:56.000]  (主席)究竟推亞推拉教會的成立是從哪裡出來的呢?
[00:06:56.000 --> 00:07:00.000]  (主席)一般的解經家都會看到這一段
[00:07:01.000 --> 00:07:02.000]  (主席)我們查一下這一段
[00:07:02.000 --> 00:07:04.000]  (主席)司徒函傳十六章
[00:07:04.000 --> 00:07:06.000]  (主席)我們一起讀一讀
[00:07:06.000 --> 00:07:08.000]  (主席)一二三
[00:07:08.000 --> 00:07:11.000]  (主席)在安息日我們出城門
[00:07:11.000 --> 00:07:13.000]  (主席)到了河邊
[00:07:13.000 --> 00:07:16.000]  (主席)知道那裡有一個禱告的地方
[00:07:16.000 --> 00:07:18.000]  (主席)我們就坐下來
[00:07:18.000 --> 00:07:21.000]  (主席)對那些聚會的婦女講道
[00:07:21.000 --> 00:07:24.000]  (主席)有一個賣紫色布的婦人
[00:07:24.000 --> 00:07:26.000]  (主席)名叫呂底亞
[00:07:26.000 --> 00:07:29.000]  (主席)是推亞推拉城的人
[00:07:30.000 --> 00:07:31.000]  (主席)來敬拜神
[00:07:31.000 --> 00:07:33.000]  (主席)她在聽著
[00:07:33.000 --> 00:07:35.000]  (主席)主就開道她的心
[00:07:35.000 --> 00:07:39.000]  (主席)使她留心聽保羅所講的話
[00:07:39.000 --> 00:07:42.000]  (主席)她和她一家都另了洗
[00:07:42.000 --> 00:07:44.000]  (主席)就求我們說
[00:07:44.000 --> 00:07:48.000]  (主席)你們若以為我是真心信主的
[00:07:48.000 --> 00:07:51.000]  (主席)請到我家裡來住
[00:07:51.000 --> 00:07:55.000]  (主席)於是她堅決請我們留下
[00:07:55.000 --> 00:07:59.000]  (主席)一般就認為是呂底亞
[00:08:00.000 --> 00:08:02.000]  (主席)把福音帶回自己家鄉
[00:08:02.000 --> 00:08:04.000]  (主席)呂底亞是誰呢?
[00:08:04.000 --> 00:08:06.000]  (主席)是一個做生意的人
[00:08:06.000 --> 00:08:08.000]  (主席)買紫色布和貴價布的人
[00:08:08.000 --> 00:08:11.000]  (主席)簡單當她是一個有錢的姐妹
[00:08:11.000 --> 00:08:15.000]  (主席)你猜猜主認不認識
[00:08:15.000 --> 00:08:18.000]  (主席)推亞推拉城市的文化特色呢?
[00:08:18.000 --> 00:08:20.000]  (主席)當基督升天之後
[00:08:20.000 --> 00:08:22.000]  (主席)祂將大使命交給第一代門徒
[00:08:22.000 --> 00:08:26.000]  (主席)祂想不想將方傳給有錢城市的人呢?
[00:08:26.000 --> 00:08:28.000]  (主席)祂一樣都想傳
[00:08:29.000 --> 00:08:30.000]  (主席)這是祂的策略
[00:08:30.000 --> 00:08:32.000]  (主席)這次的策略很有趣
[00:08:32.000 --> 00:08:36.000]  (主席)祂不是猜人進城市
[00:08:36.000 --> 00:08:38.000]  (主席)是善用他們的特色
[00:08:38.000 --> 00:08:41.000]  (主席)因為商業主導是他們賺錢的特色
[00:08:41.000 --> 00:08:43.000]  (主席)他們做生意的時候
[00:08:43.000 --> 00:08:46.000]  (主席)一定會四處找商機
[00:08:46.000 --> 00:08:49.000]  (主席)有一次呂底亞這個女士
[00:08:49.000 --> 00:08:51.000]  (主席)出差到菲臘比這個城市
[00:08:51.000 --> 00:08:53.000]  (主席)去菲臘比城市之前
[00:08:53.000 --> 00:08:56.000]  (主席)保羅還在探索
[00:08:57.000 --> 00:09:00.000]  (主席)第二次宣教旅程的路線
[00:09:00.000 --> 00:09:02.000]  (主席)保羅看到異象
[00:09:02.000 --> 00:09:05.000]  (主席)他聽到馬其頓的呼聲
[00:09:05.000 --> 00:09:07.000]  (主席)他本來以為去A去B
[00:09:07.000 --> 00:09:09.000]  (主席)不是,神說要你去C
[00:09:09.000 --> 00:09:12.000]  (主席)還聽到有馬其頓人的呼聲
[00:09:12.000 --> 00:09:15.000]  (主席)保羅和他的團隊就去到這裡
[00:09:15.000 --> 00:09:17.000]  (主席)第一個帶他去信主的是誰?
[00:09:17.000 --> 00:09:19.000]  (主席)就是呂底亞
[00:09:19.000 --> 00:09:21.000]  (主席)在背後有神的手
[00:09:21.000 --> 00:09:25.000]  (主席)來引領他促成宣教的工作
[00:09:26.000 --> 00:09:27.000]  (主席)很快就結了一個果子
[00:09:27.000 --> 00:09:30.000]  (主席)不只是他預想了
[00:09:30.000 --> 00:09:32.000]  (主席)這裡是主預備了他的心
[00:09:32.000 --> 00:09:34.000]  (主席)他在聽的時候
[00:09:34.000 --> 00:09:36.000]  (主席)主是開導他的心
[00:09:36.000 --> 00:09:39.000]  (主席)他留心聽保羅所說的話
[00:09:39.000 --> 00:09:41.000]  (主席)接著信了耶穌
[00:09:41.000 --> 00:09:43.000]  (主席)看來經文很快
[00:09:43.000 --> 00:09:45.000]  (主席)他和他一家都受洗了
[00:09:45.000 --> 00:09:47.000]  (主席)這麼快可以
[00:09:47.000 --> 00:09:49.000]  (主席)一聽就轉過頭
[00:09:49.000 --> 00:09:51.000]  (主席)信了主就馬上洗了
[00:09:51.000 --> 00:09:53.000]  (主席)經文沒有特別交代
[00:09:53.000 --> 00:09:55.000]  (主席)我估計也有一點時間
[00:09:56.000 --> 00:09:57.000]  (主席)一次他也很快
[00:09:57.000 --> 00:09:59.000]  (主席)真心真意歸向主基督
[00:09:59.000 --> 00:10:04.000]  (主席)我們看回今天的背景
[00:10:04.000 --> 00:10:06.000]  (主席)看回今晚我們推亞推拉的經文
[00:10:06.000 --> 00:10:08.000]  (主席)在啟示錄裡面
[00:10:08.000 --> 00:10:10.000]  (主席)二章十八到二十九節
[00:10:10.000 --> 00:10:12.000]  (主席)我們分了三個段落去看
[00:10:12.000 --> 00:10:14.000]  (主席)第一段主要是看到
[00:10:14.000 --> 00:10:16.000]  (主席)主基督對推亞推拉教會的稱讚
[00:10:16.000 --> 00:10:18.000]  (主席)我們一起讀十八、十九節
[00:10:18.000 --> 00:10:20.000]  (主席)請
[00:10:20.000 --> 00:10:23.000]  (主席)你要寫信給推亞推拉教會的使者
[00:10:24.000 --> 00:10:27.000]  (主席)神的兒子,那位眼睛如火焰
[00:10:27.000 --> 00:10:32.000]  (主席)雙腳像發亮的銅的者揚說
[00:10:32.000 --> 00:10:34.000]  (主席)我知道你的行為
[00:10:34.000 --> 00:10:38.000]  (主席)愛心、信心、勤勞、忍耐
[00:10:38.000 --> 00:10:42.000]  (主席)又知道你末後所行的善事
[00:10:42.000 --> 00:10:45.000]  (主席)比起起初所行的更多
[00:10:45.000 --> 00:10:47.000]  (主席)從這裡看來
[00:10:47.000 --> 00:10:50.000]  (主席)那個稱讚其實很明顯
[00:10:50.000 --> 00:10:53.000]  (主席)很正面
[00:10:54.000 --> 00:10:55.000]  (主席)是被肯定的
[00:10:55.000 --> 00:10:57.000]  (主席)他們有信、有望、有愛
[00:10:57.000 --> 00:11:00.000]  (主席)為何我會說亡上加亡
[00:11:00.000 --> 00:11:02.000]  (主席)因為他後來所行的
[00:11:02.000 --> 00:11:04.000]  (主席)會比先前更多
[00:11:04.000 --> 00:11:06.000]  (主席)服事不斷
[00:11:06.000 --> 00:11:08.000]  (主席)不過我們首先要看的
[00:11:08.000 --> 00:11:10.000]  (主席)就是主基督的形象
[00:11:10.000 --> 00:11:12.000]  (主席)每一次主跟不同教會說話的時候
[00:11:12.000 --> 00:11:14.000]  (主席)他都有他的形象告訴他
[00:11:14.000 --> 00:11:16.000]  (主席)在這次裏面
[00:11:16.000 --> 00:11:18.000]  (主席)我在網上找一些圖片
[00:11:18.000 --> 00:11:20.000]  (主席)試一下
[00:11:20.000 --> 00:11:22.000]  (主席)就是找到這個
[00:11:23.000 --> 00:11:24.000]  (主席)這裡有個圖片
[00:11:24.000 --> 00:11:26.000]  (主席)神的兒子
[00:11:26.000 --> 00:11:28.000]  (主席)眼睛如火焰
[00:11:28.000 --> 00:11:30.000]  (主席)雙腳像發亮的銅
[00:11:30.000 --> 00:11:32.000]  (主席)是這幅圖畫
[00:11:32.000 --> 00:11:34.000]  (主席)這個形象
[00:11:34.000 --> 00:11:36.000]  (主席)這個圖畫
[00:11:36.000 --> 00:11:38.000]  (主席)神的兒子
[00:11:38.000 --> 00:11:40.000]  (主席)也就是說耶穌用他的身份
[00:11:40.000 --> 00:11:42.000]  (主席)去顯明他是誰
[00:11:42.000 --> 00:11:45.000]  (主席)他是被神所任命的王
[00:11:45.000 --> 00:11:47.000]  (主席)當時推亞推拉城市
[00:11:47.000 --> 00:11:49.000]  (主席)在拜的是誰呢
[00:11:49.000 --> 00:11:51.000]  (主席)在拜阿波羅神
[00:11:52.000 --> 00:11:53.000]  (主席)這班做生意的人
[00:11:53.000 --> 00:11:55.000]  (主席)通常都有拜神的習慣
[00:11:55.000 --> 00:11:57.000]  (主席)而在他們的眼中
[00:11:57.000 --> 00:11:59.000]  (主席)他們將凱撒視為
[00:11:59.000 --> 00:12:02.000]  (主席)阿波羅神的化身
[00:12:02.000 --> 00:12:04.000]  (主席)所以當然關係好
[00:12:04.000 --> 00:12:06.000]  (主席)他自己也會拜他
[00:12:06.000 --> 00:12:08.000]  (主席)所以不會有太多
[00:12:08.000 --> 00:12:11.000]  (主席)政治上的迫害
[00:12:11.000 --> 00:12:13.000]  (主席)是很安全的
[00:12:13.000 --> 00:12:15.000]  (主席)基本上他沒有什麼外憂
[00:12:15.000 --> 00:12:17.000]  (主席)有的是內患
[00:12:17.000 --> 00:12:19.000]  (主席)待會在第二點
[00:12:19.000 --> 00:12:21.000]  (主席)我會補充一下
[00:12:22.000 --> 00:12:23.000]  (主席)因此在這裡
[00:12:23.000 --> 00:12:25.000]  (主席)主基督要強調
[00:12:25.000 --> 00:12:27.000]  (主席)祂才是神的兒子
[00:12:27.000 --> 00:12:29.000]  (主席)這些是拜阿波羅也好
[00:12:29.000 --> 00:12:31.000]  (主席)拜誰也好
[00:12:31.000 --> 00:12:33.000]  (主席)祂才是那位
[00:12:33.000 --> 00:12:35.000]  (主席)父神所任命在地上
[00:12:35.000 --> 00:12:37.000]  (主席)做萬王之王
[00:12:37.000 --> 00:12:39.000]  (主席)萬主之主的那一位
[00:12:39.000 --> 00:12:41.000]  (主席)是配受萬族萬民的敬拜
[00:12:41.000 --> 00:12:43.000]  (主席)包括我和你
[00:12:43.000 --> 00:12:45.000]  (主席)剛才一起敬拜的主
[00:12:45.000 --> 00:12:47.000]  (主席)唯獨祂是主
[00:12:47.000 --> 00:12:49.000]  (主席)只要我們將人生的擺位
[00:12:49.000 --> 00:12:51.000]  (主席)搞對
[00:12:52.000 --> 00:12:53.000]  (主席)不是第一重要
[00:12:53.000 --> 00:12:56.000]  (主席)凱撒和政權不是第一重要
[00:12:56.000 --> 00:12:58.000]  (主席)祂就是想說這一點
[00:12:58.000 --> 00:13:00.000]  (主席)什麼最重要?
[00:13:00.000 --> 00:13:02.000]  (主席)基督才是主
[00:13:02.000 --> 00:13:04.000]  (主席)第一個是這個
[00:13:04.000 --> 00:13:06.000]  (主席)第二個就是眼睛如火焰
[00:13:06.000 --> 00:13:08.000]  (主席)如果你想想
[00:13:08.000 --> 00:13:11.000]  (主席)眼睛如火焰是什麼感覺
[00:13:11.000 --> 00:13:13.000]  (主席)這幅圖畫給你
[00:13:13.000 --> 00:13:15.000]  (主席)如果你回家
[00:13:15.000 --> 00:13:17.000]  (主席)你旁邊那個人眼睛如火焰的時候
[00:13:17.000 --> 00:13:19.000]  (主席)他看著你
[00:13:19.000 --> 00:13:21.000]  (主席)你有什麼感覺?
[00:13:22.000 --> 00:13:23.000]  (主席)立刻大家笑
[00:13:23.000 --> 00:13:26.000]  (主席)你會感覺有點害怕
[00:13:26.000 --> 00:13:28.000]  (主席)很專注
[00:13:28.000 --> 00:13:30.000]  (主席)他金睛火眼
[00:13:30.000 --> 00:13:32.000]  (主席)他有要求
[00:13:32.000 --> 00:13:34.000]  (主席)他很眼利
[00:13:34.000 --> 00:13:36.000]  (主席)他有些事情發生了
[00:13:36.000 --> 00:13:38.000]  (主席)想跟你說
[00:13:38.000 --> 00:13:40.000]  (主席)不過在等候時機
[00:13:40.000 --> 00:13:42.000]  (主席)這些只是猜測
[00:13:42.000 --> 00:13:44.000]  (主席)而在經文裡想告訴你
[00:13:44.000 --> 00:13:46.000]  (主席)最重要的是想表示
[00:13:46.000 --> 00:13:48.000]  (主席)基督的眼睛如火焰
[00:13:48.000 --> 00:13:50.000]  (主席)是說祂看穿一切
[00:13:51.000 --> 00:13:52.000]  (主席)其實祂全部都看到
[00:13:52.000 --> 00:13:54.000]  (主席)祂全部都知道
[00:13:54.000 --> 00:13:56.000]  (主席)祂只是看著
[00:13:56.000 --> 00:13:58.000]  (主席)祂沒有被任何的行動
[00:13:58.000 --> 00:14:00.000]  (主席)祂只是看到
[00:14:00.000 --> 00:14:02.000]  (主席)就好像剛才說到
[00:14:02.000 --> 00:14:04.000]  (主席)女帝雅去歸順耶穌的時候一樣
[00:14:04.000 --> 00:14:06.000]  (主席)主是看到一切
[00:14:06.000 --> 00:14:08.000]  (主席)也善用這一切
[00:14:08.000 --> 00:14:10.000]  (主席)在適當的時機
[00:14:10.000 --> 00:14:12.000]  (主席)將人的心開到祂的時候
[00:14:12.000 --> 00:14:14.000]  (主席)祂聽得明福音
[00:14:14.000 --> 00:14:16.000]  (主席)能夠去接受耶穌
[00:14:16.000 --> 00:14:18.000]  (主席)成為祂的救主
[00:14:18.000 --> 00:14:20.000]  (主席)問題就是
[00:14:21.000 --> 00:14:22.000]  (主席)祂預備好了嗎?
[00:14:22.000 --> 00:14:24.000]  (主席)如果今天神將女帝雅
[00:14:24.000 --> 00:14:26.000]  (主席)帶到你面前
[00:14:26.000 --> 00:14:28.000]  (主席)你預備好跟祂作見證了嗎?
[00:14:28.000 --> 00:14:30.000]  (主席)我不管你是商人也好
[00:14:30.000 --> 00:14:32.000]  (主席)不是商人也好
[00:14:32.000 --> 00:14:34.000]  (主席)祂預備好祂的心了
[00:14:34.000 --> 00:14:36.000]  (主席)有人帶到你面前
[00:14:36.000 --> 00:14:38.000]  (主席)你預備好了嗎?
[00:14:38.000 --> 00:14:40.000]  (主席)另外
[00:14:40.000 --> 00:14:42.000]  (主席)雙腳像發亮的銅
[00:14:42.000 --> 00:14:44.000]  (主席)又是什麼意思呢?
[00:14:44.000 --> 00:14:46.000]  (主席)基督既是王
[00:14:46.000 --> 00:14:48.000]  (主席)又名冊秋毫
[00:14:48.000 --> 00:14:50.000]  (主席)看穿一切
[00:14:51.000 --> 00:14:52.000]  (主席)是一個重要的商品
[00:14:52.000 --> 00:14:55.000]  (主席)因為祂是造給軍人穿的
[00:14:55.000 --> 00:14:58.000]  (主席)造給打仗時用的
[00:14:58.000 --> 00:15:01.000]  (主席)但祂的特色是銅是發亮的
[00:15:01.000 --> 00:15:03.000]  (主席)不是暗啞的
[00:15:03.000 --> 00:15:05.000]  (主席)給人感覺很高貴
[00:15:05.000 --> 00:15:07.000]  (主席)貴金屬的感覺
[00:15:07.000 --> 00:15:09.000]  (主席)而主基督的形象
[00:15:09.000 --> 00:15:11.000]  (主席)就用祂們能夠明白的言語
[00:15:11.000 --> 00:15:13.000]  (主席)祂們的配備
[00:15:13.000 --> 00:15:15.000]  (主席)跟祂們說話
[00:15:15.000 --> 00:15:17.000]  (主席)告訴祂們
[00:15:17.000 --> 00:15:19.000]  (主席)誰才有真正終極審判的權柄
[00:15:21.000 --> 00:15:22.000]  (主席)穿在腳上
[00:15:22.000 --> 00:15:24.000]  (主席)說的是什麼
[00:15:24.000 --> 00:15:26.000]  (主席)祂可以踐踏
[00:15:26.000 --> 00:15:28.000]  (主席)祂可以走出來
[00:15:28.000 --> 00:15:30.000]  (主席)耶穌基督不但看到一切
[00:15:30.000 --> 00:15:32.000]  (主席)判斷一切
[00:15:32.000 --> 00:15:34.000]  (主席)並且會走出祂所看見
[00:15:34.000 --> 00:15:36.000]  (主席)祂所判斷的時刻
[00:15:36.000 --> 00:15:39.000]  (主席)不過這是等待神的時刻
[00:15:39.000 --> 00:15:41.000]  (主席)整個主基督的形象
[00:15:41.000 --> 00:15:43.000]  (主席)告訴我們祂是神的兒子
[00:15:43.000 --> 00:15:45.000]  (主席)也只有祂是神的兒子
[00:15:45.000 --> 00:15:47.000]  (主席)凱撒不是
[00:15:47.000 --> 00:15:49.000]  (主席)沒有任何受導之民可以是
[00:15:50.000 --> 00:15:51.000]  (主席)祂現在還在觀察著我們
[00:15:51.000 --> 00:15:53.000]  (主席)祂看穿一切
[00:15:53.000 --> 00:15:55.000]  (主席)看透一切
[00:15:55.000 --> 00:15:57.000]  (主席)在適當的時候
[00:15:57.000 --> 00:15:59.000]  (主席)祂會執行祂的判決
[00:15:59.000 --> 00:16:01.000]  (主席)我不知道整個形象
[00:16:01.000 --> 00:16:03.000]  (主席)當你看見的時候
[00:16:03.000 --> 00:16:05.000]  (主席)聽得見的時候
[00:16:05.000 --> 00:16:07.000]  (主席)對你有什麼反應
[00:16:07.000 --> 00:16:09.000]  (主席)主繼續直接說出
[00:16:09.000 --> 00:16:11.000]  (主席)祂裡面的訊息
[00:16:11.000 --> 00:16:14.000]  (主席)主對推也推拉的稱讚是什麼呢
[00:16:14.000 --> 00:16:16.000]  (主席)就是這個
[00:16:16.000 --> 00:16:18.000]  (主席)這個很好
[00:16:19.000 --> 00:16:20.000]  (主席)有忍耐有勤勞
[00:16:20.000 --> 00:16:22.000]  (主席)末後所行的善事
[00:16:22.000 --> 00:16:24.000]  (主席)善行比先前更多
[00:16:24.000 --> 00:16:26.000]  (主席)如果你的小組這樣被稱讚
[00:16:26.000 --> 00:16:28.000]  (主席)你會開心嗎
[00:16:28.000 --> 00:16:30.000]  (主席)你的小組是怎樣
[00:16:30.000 --> 00:16:32.000]  (主席)我的小組很厲害
[00:16:32.000 --> 00:16:34.000]  (主席)有信心、有愛心、有忍耐、有勤勞
[00:16:34.000 --> 00:16:36.000]  (主席)有些組叫信心組、愛心組、忍耐組
[00:16:36.000 --> 00:16:38.000]  (主席)勤勞組
[00:16:38.000 --> 00:16:40.000]  (主席)末後所行的比先前更多
[00:16:40.000 --> 00:16:43.000]  (主席)這個真是很好的稱讚
