
[00:00:00.000 --> 00:00:05.280]  今天很感恩來到副宗宣講上帝的說話
[00:04:50.880 --> 00:04:52.640]  這本書其實很出名
[00:04:52.640 --> 00:04:56.640]  這本書是1988年巴西一個作家
[00:04:56.640 --> 00:05:00.160]  他的中文名叫做保羅科爾賀
[00:05:00.160 --> 00:05:01.520]  英文我不懂讀
[00:05:01.520 --> 00:05:06.000]  當時這本書出來的時候
[00:05:06.000 --> 00:05:09.200]  其實都被翻譯了
[00:05:09.200 --> 00:05:11.520]  在香港都出版了
[00:05:11.520 --> 00:05:14.640]  其實當時都帶來很多人的回響
[00:05:14.640 --> 00:05:15.920]  和去反思
[00:05:15.920 --> 00:05:17.680]  因為這本書其實講什麼呢
[00:05:17.680 --> 00:05:19.920]  就是講一個少年的牧羊人
[00:05:19.920 --> 00:05:22.320]  在他追求夢想的過程裏面
[00:05:22.320 --> 00:05:25.040]  發現了很多對他生命來講
[00:05:25.040 --> 00:05:28.160]  很大的突破的一些人
[00:05:28.160 --> 00:05:30.160]  一些很奇幻的一些經歷
[00:05:30.160 --> 00:05:32.400]  這本書其實都啟發了
[00:05:32.400 --> 00:05:35.280]  當時楊牧谷牧師寫了一本書
[00:05:35.280 --> 00:05:38.320]  有興趣有機會回去看看
[00:05:38.320 --> 00:05:40.720]  因為這本書其實都帶出了
[00:05:40.720 --> 00:05:43.200]  很多很寶貴的人生哲理
[00:05:43.200 --> 00:05:44.400]  很值得看
[00:05:44.400 --> 00:05:47.360]  這本書其實都是用牧羊人這個角色
[00:05:47.360 --> 00:05:50.960]  去帶引出整個故事的發展
[00:05:50.960 --> 00:05:52.960]  講一個少年的牧羊人
[00:05:52.960 --> 00:05:55.280]  所以在文學世界裏面
[00:05:55.280 --> 00:05:57.680]  其實都很多時候用牧羊人
[00:05:57.840 --> 00:06:00.960]  去讓我們代入一個角色
[00:06:00.960 --> 00:06:05.040]  好像是一個很浪漫的角色
[00:06:05.040 --> 00:06:07.040]  但其實牧羊人
[00:06:07.040 --> 00:06:09.200]  他的工作是否真的這麼容易呢
[00:06:09.200 --> 00:06:10.560]  其實都不是
[00:06:10.560 --> 00:06:12.800]  牧羊人其實他的工作
[00:06:12.800 --> 00:06:14.400]  很多時候都是
[00:06:14.400 --> 00:06:19.600]  好像帶著羊在青草地裏吃草喝水
[00:06:19.600 --> 00:06:20.720]  我們的印象裏面
[00:06:20.720 --> 00:06:23.840]  都覺得牧羊人的工作很悠閒
[00:06:23.840 --> 00:06:25.360]  很舒適
[00:06:25.360 --> 00:06:27.360]  很浪漫
[00:06:27.360 --> 00:06:28.960]  坐在草原裏
[00:06:28.960 --> 00:06:30.960]  可能想到作一些詩
[00:06:30.960 --> 00:06:33.760]  或者畫畫
[00:06:33.760 --> 00:06:36.080]  可能我們有這樣的印象
[00:06:36.080 --> 00:06:38.720]  但是真正牧羊人的工作
[00:06:38.720 --> 00:06:40.560]  其實都有很多挑戰
[00:06:40.560 --> 00:06:43.840]  如果大家記得《創世記》31章39節
[00:06:43.840 --> 00:06:48.400]  那裏講到雅各和拉班的一個對話
[00:06:48.400 --> 00:06:52.640]  當時雅各知道拉班的舅父騙了他之後
[00:06:52.640 --> 00:06:54.560]  他和拉班有一段對話
[00:06:54.560 --> 00:06:58.960]  他講他自己怎樣幫拉班去牧養羊群的時候
[00:06:58.960 --> 00:07:05.040]  他提到其實牧羊人經常面對有些人去搶羊
[00:07:05.040 --> 00:07:08.160]  當時牧羊人的工作其實很多人做
[00:07:08.160 --> 00:07:10.160]  但在做的過程裏面
[00:07:10.160 --> 00:07:13.440]  很多牧羊人都要保護他的羊群
[00:07:13.440 --> 00:07:16.880]  不用給其他牧羊人去搶他的羊
[00:07:16.880 --> 00:07:19.680]  另外一個就是大家應該記得大衛
[00:07:19.680 --> 00:07:22.880]  大衛在他迎戰哥拉尼亞之前
[00:07:22.880 --> 00:07:24.560]  和素羅講過一句話
[00:07:24.560 --> 00:07:27.920]  就是他說他經常在牧羊的過程裏面
[00:07:27.920 --> 00:07:29.920]  都要面對很多什麼呢
[00:07:29.920 --> 00:07:31.520]  很多猛獸
[00:07:31.520 --> 00:07:34.000]  即是熊、獅子
[00:07:34.000 --> 00:07:38.880]  所以當時他說我連這些熊和獅子都打得贏
[00:07:38.880 --> 00:07:40.320]  我就不怕哥拉尼亞了
[00:07:40.320 --> 00:07:43.040]  大家如果記得大衛
[00:07:43.040 --> 00:07:45.760]  都是在他聖經裏面描述過
[00:07:45.760 --> 00:07:49.920]  他做牧羊人的時候面對很多困難和危險
[00:07:49.920 --> 00:07:51.760]  所以其實做牧羊人
[00:07:51.760 --> 00:07:54.000]  真正的牧羊人其實他的工作
[00:07:54.000 --> 00:07:56.000]  並不是這麼簡單
[00:07:56.000 --> 00:07:58.000]  面對很多挑戰
[00:07:58.000 --> 00:08:00.720]  並不是我們想像中那麼浪漫
[00:08:00.720 --> 00:08:03.440]  今天我們在以西傑書裏面
[00:08:03.440 --> 00:08:05.440]  第34章的描述
[00:08:05.440 --> 00:08:08.160]  我希望當中的經文
[00:08:08.160 --> 00:08:10.160]  幫助我們再去想想
[00:08:10.160 --> 00:08:14.480]  究竟以西傑他為什麼用牧羊人這個角色
[00:08:14.480 --> 00:08:16.480]  去帶出他當時要講的東西
[00:08:16.480 --> 00:08:18.480]  和我們今天關係是什麼呢
[00:08:18.480 --> 00:08:20.800]  希望我們今天看的過程裏面
[00:08:20.800 --> 00:08:22.800]  能夠給我們有些發言
[00:08:22.800 --> 00:08:24.800]  不如我們也有一個簡單禱告
[00:08:24.800 --> 00:08:26.800]  我們一起祈禱
[00:08:26.800 --> 00:08:28.800]  天父我們感謝你
[00:08:28.800 --> 00:08:32.240]  讓我們今天在紀念你降生的日子裏面
[00:08:32.240 --> 00:08:34.240]  回到你的家
[00:08:34.240 --> 00:08:36.240]  我們一起在你的說話裏面
[00:08:36.240 --> 00:08:38.240]  去聆聽、學習
[00:08:38.240 --> 00:08:42.080]  主要我們知道你是那位大牧者
[00:08:42.080 --> 00:08:44.080]  你牧養我們
[00:08:44.080 --> 00:08:47.200]  也在我們人生裏面去帶領我們
[00:08:47.200 --> 00:08:49.200]  願你親自去
[00:08:49.200 --> 00:08:52.240]  透過以西傑書的第34章
[00:08:52.240 --> 00:08:54.240]  讓我們更加清楚
[00:08:54.240 --> 00:08:57.120]  上帝你透過這章的經文
[00:08:57.120 --> 00:08:59.520]  他跟我們講了什麼話
[00:08:59.520 --> 00:09:02.080]  求聖靈引導我們以下的時間
[00:09:02.080 --> 00:09:03.200]  我們同心禱告
[00:09:03.200 --> 00:09:04.960]  奉靠耶穌基督得勝名至
[00:09:04.960 --> 00:09:06.960]  祈求 阿們
[00:09:06.960 --> 00:09:11.120]  首先我想跟大家看第一個經文的段落
[00:09:11.120 --> 00:09:13.120]  就是第一到第十節
[00:09:13.120 --> 00:09:15.120]  因為經文比較多
[00:09:15.120 --> 00:09:17.120]  我就不會全部讀完
[00:09:17.120 --> 00:09:20.480]  我會選一些經文跟大家一起讀
[00:09:20.480 --> 00:09:25.120]  我們首先讀第一到第六節
[00:09:25.120 --> 00:09:27.120]  我們不讀完第一到第十節
[00:09:27.120 --> 00:09:29.120]  我們只讀第一到第六節
[00:09:29.120 --> 00:09:31.120]  我想請弟兄讀單節
[00:09:31.120 --> 00:09:33.120]  姐妹讀雙節
[00:09:33.120 --> 00:09:35.120]  好 大家準備好沒有
[00:09:35.120 --> 00:09:37.120]  準備好我們一起讀
[00:09:37.120 --> 00:09:39.120]  弟兄
[00:09:39.120 --> 00:09:41.120]  耶和華的話臨到我說
[00:09:41.120 --> 00:10:01.120]  你們吃肥油穿羊毛宰殺肥羊
[00:10:01.120 --> 00:10:03.120]  卻不牧養群羊
[00:10:03.120 --> 00:10:23.120]  他們因無牧人就分散
[00:10:23.120 --> 00:10:37.120]  既分散就成為一切野獸的食物
[00:10:37.120 --> 00:10:39.120]  我們讀到這裡
[00:10:39.120 --> 00:10:43.120]  其實第34章的經文裡頭一個的部分
[00:10:43.120 --> 00:10:49.120]  其實是以西傑帶出一個失職的牧人帶來的惡果
[00:10:49.120 --> 00:10:51.120]  他描述一個失職的牧人
[00:10:51.120 --> 00:10:53.120]  因為他的疏忽職守
[00:10:53.120 --> 00:10:58.120]  令到虛弱生病的行動不便的迷路走失的羊
[00:10:58.120 --> 00:11:02.120]  得不到他們應該要得到的保護
[00:11:02.120 --> 00:11:04.120]  他們不單止是這樣
[00:11:04.120 --> 00:11:06.120]  他們不單止疏忽職守
[00:11:06.120 --> 00:11:08.120]  他們更加是透過他們的工作
[00:11:08.120 --> 00:11:10.120]  他們養的羊
[00:11:10.120 --> 00:11:15.120]  他們在這些羊的身上取得自己的利益
[00:11:15.120 --> 00:11:17.120]  經文形容他們
[00:11:17.120 --> 00:11:20.120]  吃肥油穿羊毛宰殺肥羊
[00:11:20.120 --> 00:11:23.120]  卻是吾牧羊群羊
[00:11:23.120 --> 00:11:25.120]  即是說這群惡牧人
[00:11:25.120 --> 00:11:27.120]  他們疏忽職守之餘
[00:11:27.120 --> 00:11:29.120]  他們更加透過他們的工作
[00:11:29.120 --> 00:11:32.120]  他們牧養的羊去自肥
[00:11:32.120 --> 00:11:34.120]  牧羊人不應該做
[00:11:34.120 --> 00:11:36.120]  他們就去做
[00:11:36.120 --> 00:11:38.120]  就是用所牧養的羊
[00:11:38.120 --> 00:11:41.120]  他們中飽私囊去滿足自己的私慾
[00:11:41.120 --> 00:11:45.120]  但牧羊人應該做的卻是沒有去做
[00:11:45.120 --> 00:11:47.120]  牧羊人應該做的是什麼呢
[00:11:47.120 --> 00:11:50.120]  就是包括了剛才我們看的經文
[00:11:50.120 --> 00:11:53.120]  其實牧羊人真的有很多工作要做
[00:11:53.120 --> 00:11:57.120]  因為牧羊群裡面有些會受病傷
[00:11:57.120 --> 00:11:59.120]  失喪被逐
[00:11:59.120 --> 00:12:03.120]  甚至這裡形容是用暴力
[00:12:03.120 --> 00:12:06.120]  嚴嚴地去核製牠們
[00:12:06.120 --> 00:12:11.120]  牧羊人之所以有吸引牧羊群跟著牧羊
[00:12:11.120 --> 00:12:13.120]  其實是有原因的
[00:12:13.120 --> 00:12:15.120]  最大的主要原因
[00:12:15.120 --> 00:12:19.120]  為何羊會認得牧羊人或跟著牧羊人
[00:12:19.120 --> 00:12:23.120]  就是牧羊人覺得牧羊人是撲心撲命
[00:12:23.120 --> 00:12:25.120]  願意為牠們的好處著想
[00:12:25.120 --> 00:12:29.120]  願意為牠們的安全而付出努力
[00:12:29.120 --> 00:12:31.120]  正如剛才我們開始的時候
[00:12:31.120 --> 00:12:33.120]  弟兄剛才有回中提到
[00:12:33.120 --> 00:12:36.120]  耶穌說自己是好牧人
[00:12:36.120 --> 00:12:38.120]  他說好牧人其中一個特質就是
[00:12:38.120 --> 00:12:41.120]  他願意為羊捨命
[00:12:41.120 --> 00:12:42.120]  大家記得嗎
[00:12:42.120 --> 00:12:43.120]  《楊峰第十章》
[00:12:43.120 --> 00:12:47.120]  其實這裡正正說了牧人的職責就是
[00:12:47.120 --> 00:12:50.120]  他不能見著受的病的受傷被逐失喪的
[00:12:50.120 --> 00:12:51.120]  自知不理的
[00:12:51.120 --> 00:12:54.120]  他們要顧及這些羊的安全
[00:12:54.120 --> 00:12:57.120]  但是當時的以色列的重牧人
[00:12:57.120 --> 00:13:01.120]  包括了那些負責管治國家的王
[00:13:01.120 --> 00:13:05.120]  或者是在宗教上帶領以色列的領袖
[00:13:05.120 --> 00:13:08.120]  他們都沒有盡牧人的職責
[00:13:08.120 --> 00:13:10.120]  他們為了自己一己的利益
[00:13:10.120 --> 00:13:13.120]  而將羊群的好處自知不理
[00:13:13.120 --> 00:13:17.120]  沒有主動去尋找那些走失的羊
[00:13:17.120 --> 00:13:20.120]  我們要知道羊是很容易走失的
[00:13:20.120 --> 00:13:22.120]  大家知道吧
[00:13:22.120 --> 00:13:25.120]  羊很容易因為環境
[00:13:25.120 --> 00:13:28.120]  因為種種不同的因素而迷失了
[00:13:28.120 --> 00:13:32.120]  很容易被野獸所擔負
[00:13:32.120 --> 00:13:35.120]  所以其實牧羊人其中一個工作就是
[00:13:35.120 --> 00:13:39.120]  他經常要去找回那些走失了的羊
[00:13:39.120 --> 00:13:44.120]  以致他們未至於在危險的處境之前
[00:13:44.120 --> 00:13:47.120]  能夠保護到他的羊群
[00:13:47.120 --> 00:13:49.120]  我們看到在經文裏面
[00:13:49.120 --> 00:13:52.120]  以色列描述了這些惡的牧人
[00:13:52.120 --> 00:13:55.120]  但是在經文裏面也同時間提到
[00:13:55.120 --> 00:14:00.120]  上帝沒有當這些事情是看不到的
[00:14:00.120 --> 00:14:03.120]  這班惡牧人要面對上帝的審判
[00:14:03.120 --> 00:14:06.120]  他們要自食其果
[00:14:06.120 --> 00:14:08.120]  在第十節裏面
[00:14:08.120 --> 00:14:10.120]  其中一節經文是這樣形容
[00:14:10.120 --> 00:14:12.120]  剛才沒有跟大家讀
[00:14:12.120 --> 00:14:13.120]  經文裏面說
[00:14:13.120 --> 00:14:15.120]  漢那,我必與牧羊為敵
[00:14:15.120 --> 00:14:18.120]  從他們手裏面討回我的羊
[00:14:18.120 --> 00:14:20.120]  讓他們不再牧放群羊
[00:14:20.120 --> 00:14:22.120]  牧人也不再餵養自己
[00:14:22.120 --> 00:14:24.120]  我必救我的羊脫離他們的口
[00:14:24.120 --> 00:14:27.120]  不再作他們的食物
[00:14:27.120 --> 00:14:29.120]  如果我們說牧羊人基本的責任
[00:14:29.120 --> 00:14:31.120]  就是要養好羊
[00:14:31.120 --> 00:14:33.120]  令到羊安全
[00:14:33.120 --> 00:14:35.120]  受了傷要醫治
[00:14:35.120 --> 00:14:37.120]  走失了要找回牠
[00:14:37.120 --> 00:14:39.120]  領回牠的話
[00:14:39.120 --> 00:14:41.120]  這個是牧羊人的基本責任
[00:14:41.120 --> 00:14:43.120]  如果連牧羊人這些基本責任
[00:14:43.120 --> 00:14:45.120]  他也做不到的話
[00:14:45.120 --> 00:14:47.120]  上帝在這裏怎麽說
[00:14:47.120 --> 00:14:49.120]  他説他就與這些牧人為敵
[00:14:49.120 --> 00:14:51.120]  從他們手裏面討回他的羊
[00:14:51.120 --> 00:14:53.120]  即是說
[00:14:53.120 --> 00:14:55.120]  上帝說既然我給了這個職份你去做
[00:14:55.120 --> 00:14:57.120]  你沒有做好
[00:14:57.120 --> 00:14:59.120]  我就乾脆拿回這個職份
[00:14:59.120 --> 00:15:01.120]  我親自去牧養我的群羊
[00:15:03.120 --> 00:15:05.120]  各位記者
[00:15:05.120 --> 00:15:07.120]  在我們開始講道的時候
[00:15:07.120 --> 00:15:09.120]  提到一樣東西
[00:15:09.120 --> 00:15:11.120]  以西傑書裏面講到這個牧羊人
[00:15:11.120 --> 00:15:15.120]  是用來比喻當時的政治和宗教的領袖
[00:15:15.120 --> 00:15:17.120]  我們都很希望
[00:15:17.120 --> 00:15:21.120]  無論在政治上或宗教上的領袖
[00:15:21.120 --> 00:15:23.120]  能夠做得好
[00:15:23.120 --> 00:15:25.120]  這個是人之常情
[00:15:25.120 --> 00:15:29.120]  我們都希望那些領袖能夠做得稱職
[00:15:29.120 --> 00:15:31.120]  我們都期望那些領袖
[00:15:31.120 --> 00:15:35.120]  能夠去體貼到我們一班人的需要
[00:15:35.120 --> 00:15:37.120]  但是我們要面對一個現實
[00:15:37.120 --> 00:15:41.120]  就是人真的有很多不完美的地方
[00:15:41.120 --> 00:15:47.120]  亦都人有很多時有他失職的時候
[00:15:47.120 --> 00:15:49.120]  我自問自己作為牧者
[00:15:49.120 --> 00:15:51.120]  在牧養的過程裏面
[00:15:51.120 --> 00:15:55.120]  其實我都很多時會做錯了一些東西
[00:15:55.120 --> 00:15:57.120]  即是大家當然不會知道
[00:15:57.120 --> 00:16:01.120]  你做羊仔
[00:16:01.120 --> 00:16:03.120]  牧羊人做錯了東西
[00:16:03.120 --> 00:16:05.120]  你知不知道呢?很多時你未必知道
[00:16:05.120 --> 00:16:08.120]  但有時我自問我做牧羊人的時間
[00:16:08.120 --> 00:16:10.120]  我做牧者的過程裏面
[00:16:10.120 --> 00:16:12.120]  其實我真的有做錯了東西
[00:16:12.120 --> 00:16:14.120]  有做錯了決定
[00:16:14.120 --> 00:16:16.120]  或做了一些很傻的決定
[00:16:16.120 --> 00:16:18.120]  做了一些錯的決定
[00:16:18.120 --> 00:16:19.120]  這個是走不掉的
[00:16:19.120 --> 00:16:20.120]  因為你一定會錯的
[00:16:20.120 --> 00:16:22.120]  因為我只不過是一個人
[00:16:22.120 --> 00:16:24.120]  我們有些時候
[00:16:24.120 --> 00:16:27.120]  我們會期望我們的領袖
[00:16:27.120 --> 00:16:30.120]  無論在宗教上或政治上都好
[00:16:30.120 --> 00:16:34.120]  我們都期望他有一個很有帶領能力
[00:16:34.120 --> 00:16:38.120]  能夠讓我們在迷霧的處境裏面
[00:16:38.120 --> 00:16:40.120]  能夠好像有一個明光指引
[00:16:40.120 --> 00:16:42.120]  帶領我們走出一個迷霧
[00:16:42.120 --> 00:16:44.120]  一個這樣的領袖
[00:16:44.120 --> 00:16:46.120]  但是我們從歷史裏面
[00:16:46.120 --> 00:16:48.120]  或從我們實際的經驗裏面
[00:16:48.120 --> 00:16:51.120]  告訴我們一個我們不想接受的事實
[00:16:51.120 --> 00:16:55.120]  就是稱職的牧人很少
[00:16:55.120 --> 00:16:59.120]  但是失職的牧人就真的很多
[00:16:59.120 --> 00:17:03.120]  事實上歷史上
[00:17:03.120 --> 00:17:05.120]  以色列人之所以被擄
[00:17:05.120 --> 00:17:07.120]  其實聖經很清楚
[00:17:07.120 --> 00:17:09.120]  幾大部份的責任
[00:17:09.120 --> 00:17:14.120]  是在於那班在上的君王、領袖和權貴
[00:17:14.120 --> 00:17:17.120]  我們一起讀這段經文好不好
[00:17:17.120 --> 00:17:19.120]  耶利米蘇第23章1到2節
[00:17:20.120 --> 00:17:41.120]  (聖經)
[00:17:41.120 --> 00:17:44.120]  原來牧羊人這個表達
[00:17:44.120 --> 00:17:47.120]  不是最早出現在二世傑書
[00:17:47.120 --> 00:17:49.120]  其實再早的時間
[00:17:49.120 --> 00:17:52.120]  在耶利米蘇上帝已經藉著耶利米
[00:17:52.120 --> 00:17:54.120]  去表達上帝要審判
[00:17:54.120 --> 00:17:57.120]  這些牧羊人的一個神諭
[00:17:57.120 --> 00:17:59.120]  而這裏正正就是指到
[00:17:59.120 --> 00:18:02.120]  當時南北角那些在上的君王
[00:18:02.120 --> 00:18:04.120]  和整個的統治團體
[00:18:04.120 --> 00:18:06.120]  所以上帝說
[00:18:06.120 --> 00:18:08.120]  他一定會施行審判
[00:18:08.120 --> 00:18:11.120]  必定會懲罰你們的惡行
[00:18:11.120 --> 00:18:15.120]  今天其實在世界不同的地方
[00:18:15.120 --> 00:18:18.120]  很多人因為政權的殘暴
[00:18:18.120 --> 00:18:21.120]  愚昧、貪得無厭和亂斬權衛
[00:18:21.120 --> 00:18:26.120]  而被傷害、囚禁、屈枉、趕散
[00:18:26.120 --> 00:18:28.120]  甚至是流離失所
[00:18:28.120 --> 00:18:32.120]  根據聯合國難民署
[00:18:32.120 --> 00:18:35.120]  截止到2022年5月為止
[00:18:35.120 --> 00:18:38.120]  全球有超過一億人
[00:18:38.120 --> 00:18:42.120]  是因為遭受迫害、衝突、暴力
[00:18:42.120 --> 00:18:44.120]  人權的侵犯
[00:18:44.120 --> 00:18:47.120]  或者是其他嚴重影響公共安全的事件
[00:18:47.120 --> 00:18:50.120]  而被迫流離失所
[00:18:50.120 --> 00:18:55.120]  今天我們看到世界上有很多地方
[00:18:55.120 --> 00:19:00.120]  有很多人都因為在上者的問題
[00:19:00.120 --> 00:19:04.120]  而導致他們被迫流離失所
[00:19:04.120 --> 00:19:06.120]  成為難民
[00:19:06.120 --> 00:19:09.120]  今天我們有沒有去紀念
[00:19:09.120 --> 00:19:12.120]  這些處於不平安的日子
[00:19:12.120 --> 00:19:15.120]  或者環境的這些人呢
[00:19:15.120 --> 00:19:19.120]  我們有沒有指出這些政權的惡和罪行呢
[00:19:19.120 --> 00:19:24.120]  當我們說今天教會是作為先知的角色的時候
[00:19:24.120 --> 00:19:28.120]  當見到政權的問題、錯誤
[00:19:28.120 --> 00:19:33.120]  我們有沒有指出來或者去說出他們的錯
[00:19:33.120 --> 00:19:38.120]  而去直接帶出上帝會宣佈審判的訊息呢
[00:19:38.120 --> 00:19:41.120]  更加具體的就是我們今天
[00:19:41.120 --> 00:19:45.120]  當面對這些流離失所、被傷害的人
[00:19:45.120 --> 00:19:48.120]  我們有沒有具體的行動可以去做呢
[00:19:48.120 --> 00:19:51.120]  除了我們留意這些新聞之外
[00:19:51.120 --> 00:19:54.120]  我們可以怎樣為他們禱告
[00:19:54.120 --> 00:19:59.120]  又或者我們認識一些專門幫助這些人的組織
[00:19:59.120 --> 00:20:03.120]  我們又可不可以透過實際的行動
[00:20:03.120 --> 00:20:07.120]  去表達對這些人的關心和支持呢
