
[00:00:00.000 --> 00:00:06.000]  今天是第四主日,教會有一個主題的講道
[00:04:13.000 --> 00:04:15.000]  在耶穌傳道的時候
[00:04:15.000 --> 00:04:16.000]  會堂講道
[00:04:16.000 --> 00:04:20.000]  兄弟或家人就在踩台
[00:04:20.000 --> 00:04:24.000]  耶穌不要到處說,出來吧
[00:04:24.000 --> 00:04:26.000]  不要搗亂
[00:04:26.000 --> 00:04:29.000]  我相信早期的兄弟拒絕
[00:04:29.000 --> 00:04:31.000]  耶穌這位是實的兒子
[00:04:31.000 --> 00:04:34.000]  你瘋了嗎?
[00:04:34.000 --> 00:04:35.000]  聖經記載
[00:04:35.000 --> 00:04:38.000]  但後來當耶穌復升天
[00:04:38.000 --> 00:04:40.000]  耶穌是真的
[00:04:40.000 --> 00:04:43.000]  耶穌的十字架的愛是真的
[00:04:43.000 --> 00:04:45.000]  祂有復活顯現給眾人看
[00:04:45.000 --> 00:04:48.000]  於是這班兄弟
[00:04:48.000 --> 00:04:50.000]  這班家人開始相信
[00:04:50.000 --> 00:04:53.000]  耶穌是神的度身子
[00:04:53.000 --> 00:04:55.000]  當耶穌復升天之後
[00:04:55.000 --> 00:04:56.000]  剛剛教會成立
[00:04:56.000 --> 00:04:59.000]  所謂群龍無首
[00:04:59.000 --> 00:05:03.000]  彼得、約翰都是知識份子
[00:05:03.000 --> 00:05:04.000]  比較低的
[00:05:04.000 --> 00:05:06.000]  搞不定那班大帝
[00:05:06.000 --> 00:05:08.000]  於是怎麼辦呢?
[00:05:08.000 --> 00:05:12.000]  就找耶穌的育身弟弟雅各
[00:05:12.000 --> 00:05:15.000]  過來幫忙做教會領袖
[00:05:15.000 --> 00:05:17.000]  所以在聖經當中
[00:05:17.000 --> 00:05:18.000]  無論教會還是太師說
[00:05:18.000 --> 00:05:20.000]  見耶穌的兄弟雅各
[00:05:20.000 --> 00:05:22.000]  就是指他
[00:05:22.000 --> 00:05:25.000]  雅各坦白說
[00:05:25.000 --> 00:05:27.000]  沒有跟隨耶穌那麼多
[00:05:27.000 --> 00:05:29.000]  小時候一起長大之外
[00:05:29.000 --> 00:05:31.000]  可能聽過《珍珊寶訓》
[00:05:31.000 --> 00:05:33.000]  之後都沒有跟隨他到處走
[00:05:33.000 --> 00:05:34.000]  所以對耶穌的教導
[00:05:34.000 --> 00:05:36.000]  雅各不是那麼熟悉
[00:05:36.000 --> 00:05:37.000]  但他熟悉什麼呢?
[00:05:37.000 --> 00:05:39.000]  雅各應該像耶穌一樣
[00:05:39.000 --> 00:05:42.000]  受到拉比的訓練
[00:05:42.000 --> 00:05:43.000]  所以聖經說
[00:05:43.000 --> 00:05:47.000]  雅各很熟悉舊約的教導
[00:05:47.000 --> 00:05:48.000]  甚至聖經學者說
[00:05:48.000 --> 00:05:53.000]  雅各書等於新約智慧書的質素
[00:05:53.000 --> 00:05:54.000]  可想而知
[00:05:54.000 --> 00:05:57.000]  雅各對智慧很掌握
[00:05:57.000 --> 00:06:02.000]  對舊約的傳統非常把握
[00:06:02.000 --> 00:06:05.000]  當然有些聖經學者比較
[00:06:05.000 --> 00:06:07.000]  雅各書的作者和內容
[00:06:07.000 --> 00:06:10.000]  跟《珍珊寶訓》的內容很相似
[00:06:10.000 --> 00:06:12.000]  所以有另一方面的話題
[00:06:12.000 --> 00:06:15.000]  當然當時教會很慘
[00:06:15.000 --> 00:06:17.000]  因為教會剛剛成立
[00:06:17.000 --> 00:06:19.000]  外有迫不及待
[00:06:19.000 --> 00:06:21.000]  剛剛司題法被人擲死
[00:06:21.000 --> 00:06:23.000]  門徒又要四散
[00:06:23.000 --> 00:06:24.000]  內有混亂
[00:06:24.000 --> 00:06:26.000]  所有組織開始都是混亂
[00:06:26.000 --> 00:06:29.000]  你知道沒有什麼制度可言
[00:06:29.000 --> 00:06:30.000]  有些人吵架
[00:06:30.000 --> 00:06:32.000]  有些人崇拜八十張椅子
[00:06:32.000 --> 00:06:34.000]  那你又怎麼處理呢?
[00:06:34.000 --> 00:06:36.000]  很多古靈精怪的事情
[00:06:36.000 --> 00:06:39.000]  於是雅各就在雅各書中
[00:06:39.000 --> 00:06:43.000]  教導或處理當時教會
[00:06:43.000 --> 00:06:46.000]  有些得把口信仰的人
[00:06:46.000 --> 00:06:48.000]  信恨不合一的人
[00:06:48.000 --> 00:06:50.000]  所以雅各書不斷提醒我們
[00:06:50.000 --> 00:06:52.000]  你信耶穌不要得把口
[00:06:52.000 --> 00:06:55.000]  你有實際表現生命的質素
[00:06:55.000 --> 00:06:56.000]  所以看雅各書
[00:06:56.000 --> 00:07:00.000]  某個程度上除了困難中
[00:07:00.000 --> 00:07:02.000]  堅定信心的回應之外
[00:07:02.000 --> 00:07:05.000]  更加是教會管理的搜查
[00:07:05.000 --> 00:07:07.000]  這個管理不是管別人
[00:07:07.000 --> 00:07:08.000]  是管自己
[00:07:08.000 --> 00:07:11.000]  用來述聆智慧
[00:07:11.000 --> 00:07:14.000]  說完雅各書的背景之後
[00:07:14.000 --> 00:07:17.000]  我想問在在弟兄姊妹
[00:07:17.000 --> 00:07:19.000]  不知道你們有沒有試過
[00:07:19.000 --> 00:07:23.000]  在不適合的場地說錯話的經驗呢?
[00:07:23.000 --> 00:07:25.000]  有點噁心
[00:07:25.000 --> 00:07:26.000]  什麼情況?
[00:07:26.000 --> 00:07:28.000]  我講幾個例子
[00:07:28.000 --> 00:07:29.000]  兩個例子
[00:07:29.000 --> 00:07:32.000]  我以前在潮州教會
[00:07:32.000 --> 00:07:33.000]  很多年
[00:07:33.000 --> 00:07:35.000]  潮州人的阿婆
[00:07:35.000 --> 00:07:37.000]  我們叫做婦女
[00:07:37.000 --> 00:07:40.000]  都說感謝神
[00:07:40.000 --> 00:07:42.000]  潮州話感謝聲
[00:07:42.000 --> 00:07:45.000]  每個對話都說感謝神
[00:07:45.000 --> 00:07:49.000]  於是有些地方不太合宜
[00:07:49.000 --> 00:07:52.000]  有一次我去喪禮的時候
[00:07:52.000 --> 00:07:56.000]  有個阿婆走到主街面前
[00:07:56.000 --> 00:07:59.000]  感謝神
[00:07:59.000 --> 00:08:03.000]  家人還未信耶穌
[00:08:03.000 --> 00:08:04.000]  還要感謝神
[00:08:04.000 --> 00:08:06.000]  拿經年陣興
[00:08:06.000 --> 00:08:08.000]  一個很噁心的情景
[00:08:08.000 --> 00:08:10.000]  另外一個情景
[00:08:10.000 --> 00:08:11.000]  有個主席
[00:08:11.000 --> 00:08:13.000]  這個不是潮州教會的經驗
[00:08:13.000 --> 00:08:15.000]  有個主席
[00:08:15.000 --> 00:08:18.000]  可能不太熟習做主席
[00:08:18.000 --> 00:08:20.000]  在喪禮的祈禱裡
[00:08:20.000 --> 00:08:23.000]  很多基督徒開口閉口
[00:08:23.000 --> 00:08:24.000]  口頭禪
[00:08:24.000 --> 00:08:26.000]  親愛天父我讚美你
[00:08:26.000 --> 00:08:27.000]  我歌頌你
[00:08:27.000 --> 00:08:28.000]  我感謝你
[00:08:28.000 --> 00:08:29.000]  很驚訝
[00:08:29.000 --> 00:08:31.000]  誰知一開口
[00:08:31.000 --> 00:08:32.000]  親愛天父我感謝你
[00:08:32.000 --> 00:08:33.000]  我讚美你
[00:08:33.000 --> 00:08:34.000]  我歌頌你
[00:08:34.000 --> 00:08:37.000]  突然覺得說感謝神
[00:08:37.000 --> 00:08:39.000]  好像不太合宜
[00:08:39.000 --> 00:08:40.000]  他停下來
[00:08:40.000 --> 00:08:42.000]  通常告訴你
[00:08:42.000 --> 00:08:43.000]  錯了沒問題
[00:08:43.000 --> 00:08:44.000]  不要停
[00:08:44.000 --> 00:08:46.000]  停了就大件事
[00:08:46.000 --> 00:08:47.000]  很礙眼
[00:08:47.000 --> 00:08:48.000]  他停了
[00:08:48.000 --> 00:08:50.000]  他有點怯
[00:08:50.000 --> 00:08:52.000]  然後不知如何繞
[00:08:52.000 --> 00:08:54.000]  停了這麼久
[00:08:54.000 --> 00:08:56.000]  大家有點滴汗
[00:08:56.000 --> 00:08:57.000]  停了一會
[00:08:57.000 --> 00:08:59.000]  他繼續下去祈禱
[00:08:59.000 --> 00:09:02.000]  真的有點抹汗
[00:09:02.000 --> 00:09:04.000]  有些說話
[00:09:04.000 --> 00:09:08.000]  不太適合在很哀傷的環境裡說
[00:09:08.000 --> 00:09:09.000]  感謝
[00:09:09.000 --> 00:09:11.000]  讚美
[00:09:11.000 --> 00:09:13.000]  於是我看雅各書
[00:09:13.000 --> 00:09:15.000]  就開始出現問題
[00:09:15.000 --> 00:09:17.000]  雅各書第二節說
[00:09:17.000 --> 00:09:19.000]  我們弟兄們
[00:09:19.000 --> 00:09:21.000]  你們樂在的百般是念中
[00:09:21.000 --> 00:09:24.000]  都要以為大喜樂
[00:09:24.000 --> 00:09:27.000]  裸景還是振興
[00:09:27.000 --> 00:09:30.000]  你面對弟兄姐妹樂在百般是念中
[00:09:30.000 --> 00:09:32.000]  你要以為大喜樂
[00:09:32.000 --> 00:09:34.000]  坦白說
[00:09:34.000 --> 00:09:37.000]  如果你遇到有些人失業
[00:09:37.000 --> 00:09:38.000]  弟兄
[00:09:38.000 --> 00:09:40.000]  你遇在百般的失業是念中
[00:09:40.000 --> 00:09:42.000]  你要大喜樂
[00:09:42.000 --> 00:09:43.000]  你暈了嗎
[00:09:43.000 --> 00:09:45.000]  有些特朗普加稅
[00:09:45.000 --> 00:09:47.000]  那間廠要倒閉
[00:09:47.000 --> 00:09:48.000]  沒有單出
[00:09:48.000 --> 00:09:50.000]  你們加稅的是念中
[00:09:50.000 --> 00:09:52.000]  都要以為大喜樂
[00:09:52.000 --> 00:09:53.000]  你搞什麼
[00:09:53.000 --> 00:09:55.000]  接著最慘的
[00:09:55.000 --> 00:09:58.000]  我遇到人間悲劇
[00:09:58.000 --> 00:10:00.000]  在我團體裡
[00:10:00.000 --> 00:10:03.000]  有些很年輕的姐妹
[00:10:03.000 --> 00:10:05.000]  一位太太
[00:10:05.000 --> 00:10:06.000]  她很年輕
[00:10:06.000 --> 00:10:08.000]  但患了末期癌症
[00:10:08.000 --> 00:10:09.000]  不能再醫
[00:10:09.000 --> 00:10:11.000]  要吃標靶
[00:10:11.000 --> 00:10:12.000]  都不能吃
[00:10:12.000 --> 00:10:16.000]  要吃那些延長生命的藥
[00:10:16.000 --> 00:10:19.000]  最慘的兩個小朋友在做小學
[00:10:19.000 --> 00:10:21.000]  我怎麼能說
[00:10:21.000 --> 00:10:22.000]  姐妹
[00:10:22.000 --> 00:10:25.000]  你在這個患末期癌症當中
[00:10:25.000 --> 00:10:27.000]  你都要以為大喜樂
[00:10:27.000 --> 00:10:28.000]  你不掃把
[00:10:28.000 --> 00:10:30.000]  把我推出門嗎
[00:10:30.000 --> 00:10:32.000]  我說不出
[00:10:32.000 --> 00:10:34.000]  有時候我就不明白
[00:10:34.000 --> 00:10:37.000]  為什麼雅各說得這麼盡
[00:10:37.000 --> 00:10:38.000]  百般是念中
[00:10:38.000 --> 00:10:40.000]  都要以為大喜樂
[00:10:40.000 --> 00:10:43.000]  跟我們生活很落差
[00:10:43.000 --> 00:10:46.000]  於是我在想這段經文
[00:10:46.000 --> 00:10:48.000]  我去怎麼說這段經文的時候
[00:10:48.000 --> 00:10:50.000]  我想有幾個方向
[00:10:50.000 --> 00:10:54.000]  讓我找到出路
[00:10:54.000 --> 00:10:55.000]  第一個出路
[00:10:55.000 --> 00:10:56.000]  坦白說
[00:10:56.000 --> 00:11:00.000]  我們人生真是苦樂參半
[00:11:00.000 --> 00:11:03.000]  可能懷孕了
[00:11:03.000 --> 00:11:05.000]  一半開心一半快樂
[00:11:05.000 --> 00:11:07.000]  但你有沒有發現這個現象
[00:11:07.000 --> 00:11:10.000]  快樂你會很快過
[00:11:10.000 --> 00:11:12.000]  快樂快樂
[00:11:12.000 --> 00:11:14.000]  快樂不知道日子過
[00:11:14.000 --> 00:11:16.000]  快快樂樂
[00:11:16.000 --> 00:11:18.000]  但你痛苦的事
[00:11:18.000 --> 00:11:19.000]  很短的痛苦
[00:11:19.000 --> 00:11:22.000]  但你會延長很久
[00:11:22.000 --> 00:11:24.000]  你最難受的日子
[00:11:24.000 --> 00:11:26.000]  渡日如年的時候
[00:11:26.000 --> 00:11:28.000]  你最痛苦的時候
[00:11:28.000 --> 00:11:30.000]  你老闆抓你的時候
[00:11:30.000 --> 00:11:34.000]  你老婆罵你的時候
[00:11:34.000 --> 00:11:37.000]  你被人氣壞的時候
[00:11:37.000 --> 00:11:39.000]  那段日子很漫長
[00:11:39.000 --> 00:11:41.000]  原來真是
[00:11:41.000 --> 00:11:44.000]  原來雖然人生是苦樂參半
[00:11:44.000 --> 00:11:46.000]  但效果是苦
[00:11:46.000 --> 00:11:50.000]  是佔據你太多心靈空間
[00:11:50.000 --> 00:11:52.000]  於是有一個給我
[00:11:52.000 --> 00:11:54.000]  這個屬靈智慧
[00:11:54.000 --> 00:11:58.000]  你不要被困難苦楚困住你
[00:11:58.000 --> 00:12:01.000]  你要在百般的試煉中大起來
[00:12:01.000 --> 00:12:04.000]  希望你有正面的角度
[00:12:04.000 --> 00:12:06.000]  去看這些試煉苦難
[00:12:06.000 --> 00:12:09.000]  這個真是屬靈的智慧
[00:12:09.000 --> 00:12:11.000]  我記得以前看粵語長片
[00:12:11.000 --> 00:12:13.000]  吳楚帆很流行說
[00:12:13.000 --> 00:12:15.000]  人們食糊面反患大
[00:12:15.000 --> 00:12:17.000]  有沒有看過?
[00:12:17.000 --> 00:12:19.000]  我看過
[00:12:19.000 --> 00:12:23.000]  他不斷重複一個精神病患者的現象
[00:12:23.000 --> 00:12:24.000]  很慘
[00:12:24.000 --> 00:12:26.000]  他仍然活在過去的痛苦
[00:12:26.000 --> 00:12:28.000]  被人虧負的過程中
[00:12:28.000 --> 00:12:30.000]  多麼悽慘
[00:12:30.000 --> 00:12:32.000]  被人找一次病就算了
[00:12:32.000 --> 00:12:34.000]  你不要將病找到永遠
[00:12:34.000 --> 00:12:37.000]  原來你在百般的試煉中
[00:12:37.000 --> 00:12:39.000]  不要被苦難困住
[00:12:39.000 --> 00:12:41.000]  你要有正面的角度
[00:12:41.000 --> 00:12:42.000]  正面的角度是什麼呢?
[00:12:42.000 --> 00:12:44.000]  譬如我們遇到困難
[00:12:44.000 --> 00:12:45.000]  遇到苦楚
[00:12:45.000 --> 00:12:46.000]  被人找病
[00:12:46.000 --> 00:12:48.000]  你第一件事會問什麼?
[00:12:48.000 --> 00:12:51.000]  在這件事上我學到什麼功課?
[00:12:51.000 --> 00:12:54.000]  這就是大起來的原因
[00:12:54.000 --> 00:12:55.000]  有第二個原因
[00:12:55.000 --> 00:12:57.000]  坦白說
[00:12:57.000 --> 00:13:00.000]  事實上在在各位
[00:13:00.000 --> 00:13:04.000]  你們人生最成長的是哪個時段?
[00:13:04.000 --> 00:13:07.000]  是遇到困難的時段
[00:13:07.000 --> 00:13:09.000]  是你人生最成長的時段
[00:13:09.000 --> 00:13:10.000]  是不是?
[00:13:10.000 --> 00:13:12.000]  遇到一些難關
[00:13:12.000 --> 00:13:13.000]  你要挑戰
[00:13:13.000 --> 00:13:14.000]  你要跨過
[00:13:14.000 --> 00:13:16.000]  你就學習突破
[00:13:16.000 --> 00:13:20.000]  我24歲就做傳導人
[00:13:20.000 --> 00:13:22.000]  俗稱死小孩的時候做傳導人
[00:13:22.000 --> 00:13:24.000]  什麼都不懂
[00:13:24.000 --> 00:13:25.000]  我務會的時候
[00:13:25.000 --> 00:13:26.000]  務養青少年工作
[00:13:26.000 --> 00:13:30.000]  遇到一些青年人有知覺失調
[00:13:30.000 --> 00:13:32.000]  我不知道怎麼幫他
[00:13:32.000 --> 00:13:33.000]  我有一個姐妹
[00:13:33.000 --> 00:13:34.000]  她有驗食症
[00:13:34.000 --> 00:13:36.000]  進了醫院
[00:13:36.000 --> 00:13:38.000]  我不敢探望她
[00:13:38.000 --> 00:13:40.000]  我覺得我什麼都不懂
[00:13:40.000 --> 00:13:41.000]  很羞愧
[00:13:41.000 --> 00:13:43.000]  你做牧者什麼都不懂
[00:13:43.000 --> 00:13:44.000]  你怎麼幫人?
[00:13:44.000 --> 00:13:46.000]  在這時候我務養了十年後
[00:13:46.000 --> 00:13:47.000]  不行了
[00:13:47.000 --> 00:13:48.000]  我要保重
[00:13:48.000 --> 00:13:53.000]  於是我就毅然去神學院讀Master
[00:13:53.000 --> 00:13:54.000]  讀Master的時候
[00:13:54.000 --> 00:13:55.000]  我就問神學院
[00:13:55.000 --> 00:13:58.000]  又要牧會又讀書很辛苦
[00:13:58.000 --> 00:13:59.000]  我就問他
[00:13:59.000 --> 00:14:01.000]  這個課程讀多久?
[00:14:01.000 --> 00:14:02.000]  最長讀五年
[00:14:02.000 --> 00:14:04.000]  那能不能延長?
[00:14:04.000 --> 00:14:05.000]  延長兩年
[00:14:05.000 --> 00:14:06.000]  就是七年
[00:14:06.000 --> 00:14:08.000]  就決定七年讀完這個課程
[00:14:08.000 --> 00:14:10.000]  一課一科棄兩科止
[00:14:10.000 --> 00:14:12.000]  那個過程裡面是科科A的
[00:14:12.000 --> 00:14:14.000]  還有第二件事就是
[00:14:14.000 --> 00:14:16.000]  你將你以前牧會的問題
[00:14:16.000 --> 00:14:18.000]  帶到神學院問老師
[00:14:18.000 --> 00:14:20.000]  那時候所有屈位號的課
[00:14:20.000 --> 00:14:21.000]  狂修
[00:14:21.000 --> 00:14:24.000]  狂修輔導的技巧
[00:14:24.000 --> 00:14:26.000]  原來我人生最成長的那幾年
[00:14:26.000 --> 00:14:28.000]  就是那七年
[00:14:28.000 --> 00:14:30.000]  弟兄姊妹
[00:14:30.000 --> 00:14:33.000]  原來當你人生是面對困難限制
[00:14:33.000 --> 00:14:35.000]  可能是上帝逼你成長
[00:14:35.000 --> 00:14:38.000]  是這個困難呼喚你轉變
[00:14:38.000 --> 00:14:39.000]  更新
[00:14:39.000 --> 00:14:42.000]  當然
[00:14:42.000 --> 00:14:44.000]  在我們人生的階段裡
[00:14:44.000 --> 00:14:48.000]  我們見到很多成長的過程裡
[00:14:48.000 --> 00:14:50.000]  都是有歷練的人
[00:14:50.000 --> 00:14:53.000]  我們俗稱有故事的人
[00:14:53.000 --> 00:14:55.000]  人因為有歷練
[00:14:55.000 --> 00:14:56.000]  有困難
[00:14:56.000 --> 00:14:57.000]  自然有豐富人生
[00:14:57.000 --> 00:14:59.000]  境界提升的一刻
[00:14:59.000 --> 00:15:03.000]  我記得有位近代出名的神學家
[00:15:03.000 --> 00:15:04.000]  叫潘火華
[00:15:04.000 --> 00:15:06.000]  他成長的時候
[00:15:06.000 --> 00:15:08.000]  就是納粹德國的年代
[00:15:08.000 --> 00:15:10.000]  他二十多歲拿到博士學位
[00:15:10.000 --> 00:15:12.000]  在神學上明日之星
[00:15:12.000 --> 00:15:15.000]  但是因為納粹德國要求教會
[00:15:15.000 --> 00:15:19.000]  你所有講章要交給政府審核
[00:15:19.000 --> 00:15:22.000]  查一下和政府的政策一不一樣
[00:15:22.000 --> 00:15:24.000]  於是覺得不行
[00:15:24.000 --> 00:15:26.000]  於是他就帶了一班神學生
[00:15:26.000 --> 00:15:27.000]  走去郊區
[00:15:27.000 --> 00:15:29.000]  去當中靜修
[00:15:29.000 --> 00:15:31.000]  甚至去當中的屬靈追求
[00:15:31.000 --> 00:15:33.000]  但是那段日子
[00:15:33.000 --> 00:15:35.000]  我讀了我人生最出名的兩本書
[00:15:35.000 --> 00:15:38.000]  就是《團契生活》和《跟隨基督》
[00:15:38.000 --> 00:15:40.000]  這兩本書我中學階段看
[00:15:40.000 --> 00:15:41.000]  很棒
[00:15:41.000 --> 00:15:45.000]  燃燒我一生跟隨主的力量
[00:15:45.000 --> 00:15:47.000]  原來很多時候困難的出現
[00:15:47.000 --> 00:15:50.000]  成為我們成長的幫助
[00:15:50.000 --> 00:15:54.000]  當然亞葛在第三節提出一句話
[00:15:54.000 --> 00:15:55.000]  很重要的
[00:15:55.000 --> 00:15:56.000]  因為你們知道
[00:15:56.000 --> 00:15:58.000]  你們有信心經過試驗
[00:15:58.000 --> 00:16:00.000]  就身人來
[00:16:00.000 --> 00:16:01.000]  坦白說
[00:16:01.000 --> 00:16:03.000]  因為試驗下
[00:16:03.000 --> 00:16:05.000]  令你更加成熟成長
[00:16:05.000 --> 00:16:08.000]  引導甚至更加不會亂來
[00:16:08.000 --> 00:16:12.000]  試驗這個原文這個字
[00:16:12.000 --> 00:16:14.000]  叫做Dokimion
[00:16:14.000 --> 00:16:18.000]  Dokimion是指黃金鍛鍊的過程
[00:16:18.000 --> 00:16:19.000]  你知道
[00:16:19.000 --> 00:16:22.000]  金是純度最高的金
[00:16:22.000 --> 00:16:23.000]  999金
[00:16:23.000 --> 00:16:26.000]  是要最高溫度才能溶掉
[00:16:26.000 --> 00:16:29.000]  其他的銀
[00:16:29.000 --> 00:16:32.000]  銅或其他的雜質
[00:16:32.000 --> 00:16:35.000]  在最高溫度之前已經溶掉了
[00:16:35.000 --> 00:16:41.000]  所以煉金師將金燒到溶掉了雜質
[00:16:41.000 --> 00:16:46.000]  最後那些是100%999金
[00:16:46.000 --> 00:16:48.000]  原來當這些試煉
[00:16:48.000 --> 00:16:51.000]  你會視為對生命的鍛鍊
[00:16:51.000 --> 00:16:54.000]  溶掉了不必要的雜質
[00:16:54.000 --> 00:16:55.000]  可以這麼說
[00:16:55.000 --> 00:16:58.000]  幫你排好人生次序
[00:16:58.000 --> 00:17:00.000]  坦白說
[00:17:00.000 --> 00:17:02.000]  我做過很多家庭輔導
[00:17:02.000 --> 00:17:07.000]  發現很多人家庭人生混亂的原因是什麼呢
[00:17:07.000 --> 00:17:09.000]  是分不清次序的
[00:17:09.000 --> 00:17:10.000]  什麼都很重要
[00:17:10.000 --> 00:17:12.000]  就是每樣東西都重要
[00:17:12.000 --> 00:17:14.000]  是不是
[00:17:14.000 --> 00:17:17.000]  你發覺有些人又要這樣又要這樣
[00:17:17.000 --> 00:17:20.000]  那你就什麼都做不到
[00:17:20.000 --> 00:17:22.000]  我最慘的
[00:17:22.000 --> 00:17:24.000]  我見很多家庭衝突
[00:17:24.000 --> 00:17:25.000]  吵架的原因
[00:17:25.000 --> 00:17:28.000]  是不關重要的東西衝突
[00:17:28.000 --> 00:17:29.000]  你想想
[00:17:29.000 --> 00:17:32.000]  你上次和你家人吵架是什麼內容
[00:17:32.000 --> 00:17:34.000]  都是不關重要的東西
[00:17:34.000 --> 00:17:36.000]  但這些東西放在很重要
