
[00:00:00.000 --> 00:00:04.440]  今天我們延續《約翰福音》系列
[00:03:14.160 --> 00:03:15.920]  就好像抽盲盒一樣
[00:03:15.920 --> 00:03:19.480]  我們今天不知道明天會發生什麼事
[00:03:19.480 --> 00:03:22.720]  不知道下一步會遇到什麼
[00:03:22.720 --> 00:03:25.160]  今天可能很順利
[00:03:25.160 --> 00:03:29.320]  明天可能突然間遇到疾病
[00:03:29.320 --> 00:03:30.600]  失業
[00:03:30.600 --> 00:03:31.960]  家庭問題
[00:03:31.960 --> 00:03:33.200]  甚至乎嚴重一點
[00:03:33.200 --> 00:03:34.880]  好像今天我們要看的經文
[00:03:34.880 --> 00:03:37.200]  失去了自親也不奇怪
[00:03:37.200 --> 00:03:39.880]  或者正正讀書的你
[00:03:39.880 --> 00:03:42.520]  可能正正規劃人生的未來
[00:03:42.520 --> 00:03:44.480]  我很努力讀書
[00:03:44.480 --> 00:03:46.440]  想掌握我們的人生
[00:03:46.440 --> 00:03:49.680]  但往往我們發現了
[00:03:49.680 --> 00:03:54.720]  原來人生太多事情並不是我們掌控之內
[00:03:54.720 --> 00:03:56.440]  說到這樣
[00:03:56.440 --> 00:03:58.400]  我們作為信徒
[00:03:58.400 --> 00:03:59.640]  可以怎麼面對
[00:03:59.640 --> 00:04:01.160]  我們有什麼出路
[00:04:01.160 --> 00:04:04.520]  今天我們就看看一段經文
[00:04:04.520 --> 00:04:06.720]  是《約翰福音》十一章裡面
[00:04:06.720 --> 00:04:12.000]  是他們關於馬利亞、馬大、馬利亞一家人
[00:04:12.000 --> 00:04:13.280]  和耶穌的一個經歷
[00:04:13.280 --> 00:04:15.520]  我們一起去進入經文
[00:04:15.520 --> 00:04:20.120]  去看看耶穌和那一家人發生了什麼事
[00:04:20.120 --> 00:04:23.280]  對我們生命裡面有沒有一些提醒
[00:04:23.280 --> 00:04:24.880]  好,我們進入經文
[00:04:24.880 --> 00:04:27.600]  我們由第十一章十七節開始
[00:04:27.600 --> 00:04:28.800]  我們一起去讀
[00:04:28.800 --> 00:04:29.800]  一二三
[00:04:29.800 --> 00:04:33.080]  慈悲能量的天父感謝祢
[00:04:33.080 --> 00:04:35.840]  感謝祢讓我們回到祢的教會裡面
[00:04:35.840 --> 00:04:37.440]  一起去敬拜祢
[00:04:37.440 --> 00:04:38.960]  去聽祢的話語
[00:04:38.960 --> 00:04:41.120]  讓聖靈帶領我們各人
[00:04:41.120 --> 00:04:46.280]  一時間在廳道裡面能夠有所得著
[00:04:46.280 --> 00:04:47.760]  生命有所反思
[00:04:47.760 --> 00:04:49.320]  求聖靈去引導我們
[00:04:49.320 --> 00:04:51.680]  給到孩子所準備的
[00:04:51.680 --> 00:04:55.720]  求主祢也給聖靈帶領孩子去宣講所準備的
[00:04:55.720 --> 00:04:56.920]  求主引導我們
[00:04:56.920 --> 00:04:59.120]  加力在各人的心裡面
[00:04:59.120 --> 00:04:59.640]  感謝祢
[00:04:59.640 --> 00:05:00.440]  逢主命求
[00:05:00.440 --> 00:05:01.120]  阿們
[00:05:01.120 --> 00:05:03.440]  今天經文會比較長一點
[00:05:03.440 --> 00:05:06.640]  我們會分上下半一起去讀
[00:05:06.640 --> 00:05:08.840]  待會我們會讀下半節
[00:05:08.840 --> 00:05:11.360]  第十一章十七節
[00:05:11.360 --> 00:05:14.320]  其實整個十一章都是圍繞著拉薩路
[00:05:14.320 --> 00:05:17.800]  馬大、瑪利亞這一家人的一個經歷
[00:05:17.800 --> 00:05:20.800]  這段第十一章是在說
[00:05:20.800 --> 00:05:23.480]  拉薩路病得很重
[00:05:23.480 --> 00:05:25.000]  他們那一家人
[00:05:25.000 --> 00:05:28.520]  馬大和瑪利亞派人去找耶穌
[00:05:28.520 --> 00:05:29.960]  去傳一個口信
[00:05:29.960 --> 00:05:31.440]  告訴耶穌
[00:05:31.440 --> 00:05:33.800]  拉薩路病了
[00:05:33.800 --> 00:05:35.240]  病得很嚴重
[00:05:35.440 --> 00:05:39.880]  為什麼要故意去跟耶穌說這件事呢
[00:05:39.880 --> 00:05:42.160]  經文告訴我們
[00:05:42.160 --> 00:05:47.280]  因為他們這一家人跟耶穌的感情關係非常熟悉
[00:05:47.280 --> 00:05:51.600]  在第十一章三和五節裡面都這樣去形容
[00:05:51.600 --> 00:05:55.880]  那兩姐妹打發了一個人去見耶穌
[00:05:55.880 --> 00:05:56.920]  去傳一個口信
[00:05:56.920 --> 00:05:57.400]  就是說
[00:05:57.400 --> 00:05:58.080]  主啊
[00:05:58.080 --> 00:05:59.160]  祢所愛的人
[00:05:59.160 --> 00:06:00.240]  就是拉薩路
[00:06:00.240 --> 00:06:01.360]  病了
[00:06:01.360 --> 00:06:03.120]  而第五節就是說
[00:06:03.120 --> 00:06:09.080]  耶穌素來愛馬大和他妹妹以及拉薩路
[00:06:09.080 --> 00:06:11.320]  馬大和他妹妹
[00:06:11.320 --> 00:06:14.800]  就是我們經常說的馬大和瑪利亞
[00:06:14.800 --> 00:06:17.280]  傳了這個口信
[00:06:17.280 --> 00:06:18.880]  在經文中表示
[00:06:18.880 --> 00:06:21.720]  他們的關係都非同小可
[00:06:21.720 --> 00:06:23.040]  是非常深厚的
[00:06:23.040 --> 00:06:25.920]  但是造成了這個背景
[00:06:25.920 --> 00:06:27.160]  是在說什麼呢
[00:06:27.160 --> 00:06:31.560]  原來耶穌去到一個地方
[00:06:31.560 --> 00:06:33.640]  叫做耶路撒冷的地方
[00:06:33.640 --> 00:06:35.120]  去傳道去服侍
[00:06:35.120 --> 00:06:36.520]  但是這一家人
[00:06:36.520 --> 00:06:39.640]  在伯大利這個地方居住
[00:06:39.640 --> 00:06:42.600]  他們相距的距離不是很遠
[00:06:42.600 --> 00:06:45.680]  但是耶穌用了四天時間
[00:06:45.680 --> 00:06:47.440]  才去到那個地方
[00:06:47.440 --> 00:06:49.400]  為什麼要用四天的時間呢
[00:06:49.400 --> 00:06:50.920]  待會我會再說
[00:06:50.920 --> 00:06:52.000]  那麼
[00:06:52.000 --> 00:06:54.760]  伯大利和耶路撒冷
[00:06:54.760 --> 00:06:57.160]  在現在這個時代裡面
[00:06:57.160 --> 00:06:59.600]  其實都是在說三公里而已
[00:06:59.760 --> 00:07:02.080]  三公里你要走多久呢
[00:07:02.080 --> 00:07:04.760]  你要走多久呢
[00:07:04.760 --> 00:07:06.000]  可能一個小時
[00:07:06.000 --> 00:07:10.360]  現在這個環境裡面
[00:07:10.360 --> 00:07:11.440]  很舒服
[00:07:11.440 --> 00:07:12.920]  地面又很平坦
[00:07:12.920 --> 00:07:14.960]  可能一個小時怎麼都會去到
[00:07:14.960 --> 00:07:17.080]  如果我們幻想一下
[00:07:17.080 --> 00:07:19.160]  當時可能有些山路
[00:07:19.160 --> 00:07:20.280]  三公里
[00:07:20.280 --> 00:07:21.560]  我想可以比進去一天
[00:07:21.560 --> 00:07:22.920]  但是
[00:07:22.920 --> 00:07:26.400]  耶穌足以用了四天時間
[00:07:26.400 --> 00:07:29.800]  才去到這個地方去安慰這一家人
[00:07:29.800 --> 00:07:34.760]  當拉撒路在病重期間
[00:07:34.760 --> 00:07:36.360]  離開了這個世界
[00:07:36.360 --> 00:07:39.560]  在周邊他的家人、他的朋友
[00:07:39.560 --> 00:07:42.680]  紛紛去到他的家中安慰他
[00:07:42.680 --> 00:07:48.520]  耶穌在四天後到達他們的家
[00:07:48.520 --> 00:07:50.720]  他看到馬大和瑪利亞
[00:07:50.720 --> 00:07:54.040]  在馬大和瑪利亞看到耶穌的時候
[00:07:54.040 --> 00:07:56.640]  不約而同都跟耶穌說了一句話
[00:07:56.640 --> 00:07:58.000]  主啊
[00:07:58.000 --> 00:08:00.480]  你若早在這裏
[00:08:00.480 --> 00:08:02.880]  我弟弟就不會死了
[00:08:02.880 --> 00:08:05.800]  馬大和瑪利亞
[00:08:05.800 --> 00:08:10.440]  同樣都這樣跟耶穌說出這句話
[00:08:10.440 --> 00:08:12.560]  原文其實很特別
[00:08:12.560 --> 00:08:14.240]  這句話原文裡面
[00:08:14.240 --> 00:08:16.320]  其實是沒有若早在的
[00:08:16.320 --> 00:08:17.840]  原文是這麼說
[00:08:17.840 --> 00:08:18.440]  主啊
[00:08:18.440 --> 00:08:20.480]  你若在這裏
[00:08:20.480 --> 00:08:22.240]  我弟弟就不會死了
[00:08:22.520 --> 00:08:25.640]  當然這句話好像顯出了
[00:08:25.640 --> 00:08:29.360]  這兩姐妹對耶穌能夠醫治弟弟的病
[00:08:29.360 --> 00:08:30.640]  充滿了信心
[00:08:30.640 --> 00:08:32.920]  但是我覺得翻譯
[00:08:32.920 --> 00:08:34.520]  翻譯得非常好
[00:08:34.520 --> 00:08:37.040]  他加上了若早在
[00:08:37.040 --> 00:08:42.480]  這個若早在其實很足以表達這兩姐妹
[00:08:42.480 --> 00:08:45.400]  遞抵離開了世界的心情
[00:08:45.400 --> 00:08:51.040]  好像說了她心裏面很多的無奈和遺憾
[00:08:52.320 --> 00:08:53.320]  她在說
[00:08:53.320 --> 00:08:54.320]  耶穌
[00:08:54.320 --> 00:08:56.720]  你來得太遲了
[00:08:56.720 --> 00:08:59.440]  為什麼你不早一點來呢?
[00:08:59.440 --> 00:09:02.600]  你回想一下
[00:09:02.600 --> 00:09:06.080]  耶穌是否需要親自來到才能夠醫治他的弟弟呢?
[00:09:06.080 --> 00:09:07.360]  其實不需要的
[00:09:07.360 --> 00:09:08.120]  是不是?
[00:09:08.120 --> 00:09:11.240]  但是《約翰福音》有一個特別的地方
[00:09:11.240 --> 00:09:13.320]  在耶穌第一次行神蹟
[00:09:13.320 --> 00:09:16.600]  在迦勒婚宴裡面
[00:09:16.600 --> 00:09:19.720]  由水面走的神蹟開始
[00:09:19.720 --> 00:09:23.360]  一直都是依照著祂自己的時間
[00:09:23.360 --> 00:09:26.120]  祂自己的方式去行事
[00:09:26.120 --> 00:09:32.600]  耶穌一直都不是跟著我們心想的時間去進行
[00:09:32.600 --> 00:09:41.440]  前陣子我聽一位弟兄分享
[00:09:41.440 --> 00:09:46.480]  他在外地服事員的一個場合分享
[00:09:46.480 --> 00:09:48.960]  他在服事裡面的一些得著
[00:09:50.000 --> 00:09:54.400]  他提到在服事裡面認識另外一位弟兄
[00:09:54.400 --> 00:09:58.400]  他覺得另外一位弟兄在當地的服事
[00:09:58.400 --> 00:09:59.640]  全時間服事
[00:09:59.640 --> 00:10:01.200]  很有信心
[00:10:01.200 --> 00:10:05.200]  他覺得上帝跟他很接近
[00:10:05.200 --> 00:10:06.440]  很親近
[00:10:06.440 --> 00:10:11.920]  在他跟服事的場地的那位弟兄說
[00:10:11.920 --> 00:10:16.120]  他很願意去馴服在上帝的心意裡面
[00:10:16.120 --> 00:10:18.440]  仔細我不在這裡說了
[00:10:18.440 --> 00:10:22.560]  不過我跟那位弟兄去傾談之間
[00:10:22.560 --> 00:10:23.800]  他有一個反思
[00:10:23.800 --> 00:10:25.600]  他覺得聖靈提醒了他
[00:10:25.600 --> 00:10:29.400]  原來在他信主這麼久
[00:10:29.400 --> 00:10:34.440]  他超過了八至九成的禱告裡面
[00:10:34.440 --> 00:10:40.080]  其實都是想上帝去完成他心裡面的賞望
[00:10:40.080 --> 00:10:46.360]  他不是完全很想上帝是依照著上帝自己的心意去進行
[00:10:46.360 --> 00:10:49.280]  他每一次禱告他都在說
[00:10:49.280 --> 00:10:53.920]  其實上帝快點完成我的禱告的內容
[00:10:53.920 --> 00:10:58.400]  很多時候我們可能都是這樣
[00:10:58.400 --> 00:10:59.680]  面對困難
[00:10:59.680 --> 00:11:02.600]  很想上帝立刻去拿走
[00:11:02.600 --> 00:11:04.880]  面對挑戰
[00:11:04.880 --> 00:11:07.800]  很想上帝立刻去解決
[00:11:07.800 --> 00:11:10.280]  讓我們跨過這個挑戰
[00:11:10.280 --> 00:11:13.480]  好像等半分鐘都不行
[00:11:13.480 --> 00:11:18.800]  我們很希望上帝立刻去完成我們心裡面所有的賞望
[00:11:18.800 --> 00:11:23.240]  這位弟兄和我的交談裡面
[00:11:23.240 --> 00:11:26.000]  很真誠地反思一件事
[00:11:26.000 --> 00:11:28.920]  原來他一直以來的祈禱
[00:11:28.920 --> 00:11:34.760]  一直都是想上帝完成他的賞望
[00:11:34.760 --> 00:11:40.240]  究竟什麼才是真正的交託
[00:11:40.680 --> 00:11:44.080]  究竟什麼才是真正的信教
[00:11:44.080 --> 00:11:49.120]  究竟他自己有這麼說
[00:11:49.120 --> 00:11:51.760]  究竟他和上帝之間的關係
[00:11:51.760 --> 00:11:56.600]  其實我當上帝是為我滿足我們
[00:11:56.600 --> 00:11:59.240]  還是祂是我們的主呢
[00:11:59.240 --> 00:12:04.840]  我覺得他這次服事的確是一個很大的得著
[00:12:04.840 --> 00:12:08.280]  同樣我聽到他的分享
[00:12:08.880 --> 00:12:11.280]  我覺得上帝真的很厲害
[00:12:11.280 --> 00:12:14.400]  連一個從小到大返回教會的人
[00:12:14.400 --> 00:12:18.560]  一次的服事裡面都能夠很大的提醒
[00:12:18.560 --> 00:12:23.600]  今天同樣我也很想邀請你們
[00:12:23.600 --> 00:12:24.320]  弟兄姊妹
[00:12:24.320 --> 00:12:28.680]  當你去和上帝禱告的時候
[00:12:28.680 --> 00:12:31.960]  究竟是抱著什麼心思呢
[00:12:33.560 --> 00:12:39.720]  究竟你是很想上帝去成就你心裡面的賞望
[00:12:39.720 --> 00:12:41.280]  去滿足你的禱告
[00:12:41.280 --> 00:12:47.440]  還是真正願意去交託這件事給上帝去帶領你呢
[00:12:47.440 --> 00:12:54.080]  真正的帶領是按照上帝的時間和方式
[00:12:54.080 --> 00:13:00.920]  真正的信教不是請上帝配合我們自己的安排
[00:13:02.040 --> 00:13:07.720]  而是我們相信上帝的心意比我們看得更遠更深
[00:13:07.720 --> 00:13:09.080]  甚至乎更好
[00:13:09.080 --> 00:13:17.760]  更加重要的是我們相信上帝的帶領當中必然有最好的旨意
[00:13:17.760 --> 00:13:21.720]  《約翰福音》裡面經常說
[00:13:21.720 --> 00:13:25.400]  耶穌不斷地說祂是光
[00:13:26.760 --> 00:13:33.880]  究竟你願不願意被耶穌基督的光去照你前面的前路呢
[00:13:33.880 --> 00:13:40.760]  這個可能也是我們和瑪利亞馬大需要學的功課
[00:13:40.760 --> 00:13:45.240]  也可能我們心裡面很多的賞望
[00:13:45.240 --> 00:13:48.840]  究竟我們願不願意去馴服上帝
[00:13:48.840 --> 00:13:52.600]  我們願不願意去單靠上帝呢
[00:13:54.000 --> 00:13:57.280]  就是我們願不願意可能未有回應
[00:13:57.280 --> 00:14:00.240]  好像上帝不聽我們禱告的時候
[00:14:00.240 --> 00:14:03.960]  我們相信上帝從來沒有離開
[00:14:03.960 --> 00:14:09.560]  是會按照祂的心意和時間去進行
[00:14:09.560 --> 00:14:18.080]  我們接下來很想繼續去看看《約翰福音》的經文
[00:14:18.080 --> 00:14:20.080]  我們一起再去讀一下
[00:14:20.840 --> 00:14:24.320]  我們由33節讀到46節
[00:14:24.320 --> 00:14:25.240]  1 2 3
[00:14:25.240 --> 00:14:32.240]  耶穌去到墳墓前面
[00:14:32.240 --> 00:14:38.160]  去吩咐人將封在墳墓門口的石頭拿開
[00:14:38.160 --> 00:14:41.960]  但是馬大馬上阻擋住
[00:14:41.960 --> 00:14:42.880]  他說什麼呢
[00:14:42.880 --> 00:14:44.680]  他說:主啊!
[00:14:45.240 --> 00:14:51.400]  祂現在必定發臭了,因為已經死了四天了
[00:14:51.400 --> 00:14:56.720]  經文特別去強調四天
[00:14:56.720 --> 00:15:01.080]  耶穌用了四天的時間
[00:15:01.080 --> 00:15:04.120]  由一個離路殺人的地方
[00:15:04.120 --> 00:15:06.320]  去三公里以外的地方
[00:15:06.320 --> 00:15:11.040]  作者很刻意地提出四天這個觀點
[00:15:11.040 --> 00:15:14.880]  因為在當時猶太文化裡面
[00:15:14.880 --> 00:15:16.160]  很多文獻記載
[00:15:16.160 --> 00:15:21.960]  猶太人民間裡面很多都會相信
[00:15:21.960 --> 00:15:28.040]  人的靈魂死了之後會停留在屍體裡面三天
[00:15:28.040 --> 00:15:31.400]  如果第四天他就會離開了
[00:15:31.400 --> 00:15:33.440]  換句話說
[00:15:33.440 --> 00:15:36.760]  去到第四天之後
[00:15:36.760 --> 00:15:42.520]  人已經沒有機會去被醫好
[00:15:42.520 --> 00:15:44.040]  甚至乎不能挽回
[00:15:44.720 --> 00:15:46.080]  是徹底的死亡
[00:15:46.080 --> 00:15:49.520]  馬大這個反應
[00:15:49.520 --> 00:15:53.200]  很真實地反映出他內心的想法
[00:15:53.200 --> 00:15:57.320]  一切都已經結束了
[00:15:57.320 --> 00:15:59.440]  不能挽回
[00:15:59.440 --> 00:16:01.680]  不能改變的了耶穌
[00:16:01.680 --> 00:16:05.720]  可能我們都會這樣
[00:16:05.720 --> 00:16:09.520]  很容易受過往的經歷
[00:16:09.520 --> 00:16:10.840]  經驗
[00:16:10.840 --> 00:16:13.520]  甚至乎既有的觀念
[00:16:13.520 --> 00:16:16.720]  甚至乎既有的想法所影響
[00:16:16.720 --> 00:16:22.080]  我們認為事情必定是按著某一種方式發生
[00:16:22.080 --> 00:16:23.560]  才會是最好
[00:16:23.560 --> 00:16:28.680]  甚至乎按著我們自己理解的方法去進行
[00:16:28.680 --> 00:16:30.360]  才會得到成功
[00:16:30.360 --> 00:16:31.480]  才可行的
[00:16:31.480 --> 00:16:35.000]  我們受著很多根深蒂固的觀念
[00:16:35.000 --> 00:16:40.400]  往往成為我們對著耶穌的信心的限制
[00:16:42.040 --> 00:16:47.960]  我們面對著馬大這四天的一個說法
[00:16:47.960 --> 00:16:49.960]  同樣
[00:16:49.960 --> 00:16:55.200]  馬大對耶穌開始產生了懷疑
[00:16:55.200 --> 00:17:01.160]  他阻礙了他真的經歷上帝一個神蹟的作為
[00:17:01.160 --> 00:17:05.160]  不過耶穌對馬大這樣說
[00:17:05.160 --> 00:17:07.880]  「我不是跟你說過嗎?」
[00:17:09.000 --> 00:17:13.960]  「你若信,就必看見上帝的榮耀嗎?」
[00:17:13.960 --> 00:17:19.640]  「你若信,就必看見上帝的榮耀?」
[00:17:19.640 --> 00:17:22.200]  正正跟那兩姐妹
[00:17:22.200 --> 00:17:23.920]  跟耶穌所說
[00:17:23.920 --> 00:17:28.600]  「你若早在這裏,我弟弟就必定得救」
[00:17:28.600 --> 00:17:34.840]  正正對比著兩姐妹的目光
[00:17:34.840 --> 00:17:37.160]  停留了絕望
[00:17:37.160 --> 00:17:38.240]  充滿了遺憾
[00:17:39.600 --> 00:17:43.760]  甚至停留了他自己固有的思想和觀念
[00:17:43.760 --> 00:17:47.560]  但耶穌這個「你若信」
[00:17:47.560 --> 00:17:53.360]  的確打破了人類的眼光
[00:17:53.360 --> 00:17:57.360]  將我們人的眼光轉向了
[00:17:57.360 --> 00:18:01.600]  耶穌不僅是停留在現在
[00:18:01.600 --> 00:18:03.720]  不是停留在絕望當中
[00:18:03.720 --> 00:18:06.040]  而是帶來了盼望
[00:18:07.040 --> 00:18:10.000]  耶穌提醒了馬大和瑪利亞
[00:18:10.000 --> 00:18:12.320]  同樣今日提醒我們
[00:18:12.320 --> 00:18:18.280]  人的眼光裏可能只會看見不可能
[00:18:18.280 --> 00:18:21.560]  看見絕境、看見困難
[00:18:21.560 --> 00:18:26.880]  但上帝的能力並不會受到這些限制
[00:18:26.880 --> 00:18:31.760]  當我們願意憑信心去仰望祂的時候
[00:18:33.880 --> 00:18:37.160]  最不可能的事情,可能同樣
[00:18:37.160 --> 00:18:41.480]  耶穌的工作就是那時候會發生
[00:18:41.480 --> 00:18:46.640]  「你若信」其實是一個前設
[00:18:46.640 --> 00:18:49.120]  其實你是相信
[00:18:49.120 --> 00:18:55.360]  但這個「你若信」在原文裏面帶著了
[00:18:55.360 --> 00:18:59.600]  「你相信的話,請你繼續相信」
[00:18:59.600 --> 00:19:02.760]  你要堅持繼續去信
[00:19:03.280 --> 00:19:05.960]  必定看到上帝的榮耀
[00:19:05.960 --> 00:19:13.080]  這是上帝對馬大和瑪利亞的應許
[00:19:13.080 --> 00:19:16.960]  今天最後提到
[00:19:16.960 --> 00:19:23.240]  當耶穌基督去吩咐那些人拿開石頭後
[00:19:23.240 --> 00:19:25.880]  大叫「拉薩路」出來
[00:19:25.880 --> 00:19:29.680]  神蹟的確發生
[00:19:29.680 --> 00:19:32.720]  死了四天的拉薩路
[00:19:34.080 --> 00:19:38.640]  在眾目睽睽之下走出來墳墓外
[00:19:38.640 --> 00:19:45.960]  但同一個神蹟有兩班人出現了
[00:19:45.960 --> 00:19:50.640]  一班人看到神蹟,選擇相信耶穌
[00:19:50.640 --> 00:19:56.760]  一班人看到神蹟,卻選擇拒絕耶穌
[00:19:56.760 --> 00:19:58.600]  去告發耶穌
[00:20:00.240 --> 00:20:05.320]  經歷神蹟,可能未必會將人的生命改變
[00:20:05.320 --> 00:20:09.320]  但唯有相信、信靠耶穌
[00:20:09.320 --> 00:20:12.600]  生命才會得到改變
[00:20:12.600 --> 00:20:17.480]  今天,耶穌同樣跟我們說
[00:20:17.480 --> 00:20:21.560]  祂就是復活,祂就是生命
[00:20:21.560 --> 00:20:24.680]  正如天主父的分享
[00:20:24.680 --> 00:20:30.320]  祂沒有保證承諾人生會風平浪靜
[00:20:30.320 --> 00:20:36.240]  但祂保證生命的源頭就在祂的手中
[00:20:36.240 --> 00:20:39.520]  祂是掌管所有生命的各位上帝
[00:20:39.520 --> 00:20:41.680]  祂就是光
[00:20:41.680 --> 00:20:46.880]  祂照亮一切困難之中的黑暗
[00:20:46.880 --> 00:20:48.360]  有請勁買隊
[00:20:48.360 --> 00:20:51.440]  今天有兩個學習
[00:20:51.440 --> 00:20:53.400]  有兩個提醒
[00:20:54.240 --> 00:20:57.240]  第一個學習真正的信靠
[00:20:57.240 --> 00:21:01.200]  是將我們生命的主權交給上帝
[00:21:01.200 --> 00:21:05.240]  就如瑪大和瑪利亞一樣
[00:21:05.240 --> 00:21:07.560]  他們做盡一切通知耶穌
[00:21:07.560 --> 00:21:09.600]  等待耶穌的到來
[00:21:09.600 --> 00:21:13.600]  但結果往往不是他們心目中的發生
[00:21:13.600 --> 00:21:18.320]  信心不是甚麼都不做
[00:21:18.840 --> 00:21:24.640]  是願意將生命的主權和結果交給上帝
[00:21:24.640 --> 00:21:27.360]  去馴服上帝的旨意
[00:21:27.360 --> 00:21:30.920]  我們希望掌管一切
[00:21:30.920 --> 00:21:35.480]  希望事情會按照自己的想法去發展
[00:21:35.480 --> 00:21:40.920]  但真正的信靠並不是要求上帝配合我們
