
[00:00:00.000 --> 00:00:07.520]  逢第二周我們都是講關於職場行者的講題
[00:07:06.880 --> 00:07:09.880]  這個不是世界的智慧
[00:07:09.880 --> 00:07:11.880]  不是跟世俗的風氣
[00:07:11.880 --> 00:07:14.880]  這個簡直就是明智的抉擇
[00:07:14.880 --> 00:07:16.880]  是否這樣說
[00:07:16.880 --> 00:07:19.880]  更加三到四節那裡
[00:07:19.880 --> 00:07:22.880]  不可使慈愛和誠信離開你
[00:07:22.880 --> 00:07:24.880]  要繫在你頸銬上
[00:07:24.880 --> 00:07:26.880]  刻在你心板上
[00:07:26.880 --> 00:07:29.880]  這樣你必在神和世人眼前
[00:07:29.880 --> 00:07:32.880]  蒙恩惠有美好的見識
[00:07:32.880 --> 00:07:34.880]  這個就是美好的見識
[00:07:34.880 --> 00:07:38.880]  意思是實踐主的真理
[00:07:38.880 --> 00:07:42.880]  慈愛和誠信是跟神的屬性有關
[00:07:42.880 --> 00:07:44.880]  要繫在你的頸銬上
[00:07:44.880 --> 00:07:45.880]  刻在你的心板上
[00:07:45.880 --> 00:07:47.880]  意思是要牢記
[00:07:47.880 --> 00:07:49.880]  不要忘記
[00:07:49.880 --> 00:07:53.880]  特別在講求效率
[00:07:53.880 --> 00:07:56.880]  管理架構和多元社會裡面
[00:07:56.880 --> 00:08:01.880]  在職場面對很多變幻
[00:08:01.880 --> 00:08:06.880]  有時候公司突然間倒閉
[00:08:06.880 --> 00:08:08.880]  你不知道今天上班
[00:08:08.880 --> 00:08:09.880]  明天回去
[00:08:09.880 --> 00:08:11.880]  是否會關門大吉
[00:08:11.880 --> 00:08:13.880]  你真的不知道
[00:08:13.880 --> 00:08:17.880]  所以有什麼要謹記的
[00:08:17.880 --> 00:08:20.880]  這裡說到不可使慈愛和誠信離開你
[00:08:20.880 --> 00:08:24.880]  什麼是必須記取的
[00:08:24.880 --> 00:08:27.880]  特別今天無論在我們當中
[00:08:27.880 --> 00:08:30.880]  你是作為上司也好
[00:08:30.880 --> 00:08:33.880]  或者你作為下屬也好
[00:08:33.880 --> 00:08:36.880]  或者你跟別人拍檔也好
[00:08:36.880 --> 00:08:41.880]  都要彼此更多的體恤和包容
[00:08:41.880 --> 00:08:42.880]  特別在疫情底下
[00:08:42.880 --> 00:08:45.880]  我們真的要多些體諒
[00:08:45.880 --> 00:08:47.880]  有些緊密接觸者
[00:08:47.880 --> 00:08:49.880]  他不敢上班的時候
[00:08:49.880 --> 00:08:51.880]  或者他的家人確診
[00:08:51.880 --> 00:08:54.880]  或者子女有事
[00:08:54.880 --> 00:08:56.880]  你都多些的包容
[00:08:56.880 --> 00:08:57.880]  多些的體恤
[00:08:57.880 --> 00:08:58.880]  別人做不到的
[00:08:58.880 --> 00:09:02.880]  你就去做他那份也好
[00:09:02.880 --> 00:09:03.880]  你不要跟著計較
[00:09:03.880 --> 00:09:06.880]  仍然是以基督的慈愛
[00:09:06.880 --> 00:09:10.880]  來誠信待人
[00:09:10.880 --> 00:09:16.880]  我們要做有見識的抉擇
[00:09:16.880 --> 00:09:19.880]  是明智之舉
[00:09:19.880 --> 00:09:20.880]  也都待人處事
[00:09:20.880 --> 00:09:24.880]  跟世界的價值觀是不一樣的
[00:09:24.880 --> 00:09:25.880]  面對吃虧
[00:09:25.880 --> 00:09:26.880]  你仍然能夠堅持
[00:09:26.880 --> 00:09:31.880]  是以基督的慈愛和善良來待他
[00:09:31.880 --> 00:09:33.880]  親愛的兄弟姐妹
[00:09:33.880 --> 00:09:35.880]  我們要效法主
[00:09:35.880 --> 00:09:38.880]  成為慈愛和有誠信的人
[00:09:38.880 --> 00:09:43.880]  在職場見證信仰的真實
[00:09:43.880 --> 00:09:46.880]  主必然會報答你
[00:09:46.880 --> 00:09:48.880]  主會讓你經歷到
[00:09:48.880 --> 00:09:52.880]  他的信實和慈愛
[00:09:52.880 --> 00:09:53.880]  兄弟姐妹
[00:09:53.880 --> 00:09:54.880]  在職場上
[00:09:54.880 --> 00:09:57.880]  你會怎樣去持守真理見證神呢?
[00:09:57.880 --> 00:09:59.880]  特別是那種
[00:09:59.880 --> 00:10:01.880]  以儒我詐
[00:10:01.880 --> 00:10:04.880]  或者是踩著肩膀上位的那些
[00:10:04.880 --> 00:10:06.880]  用世界的手段來上位
[00:10:06.880 --> 00:10:09.880]  在你身邊有沒有這樣的人呢?
[00:10:09.880 --> 00:10:12.880]  你是不是仍然都可以
[00:10:12.880 --> 00:10:14.880]  堅守神的真道
[00:10:14.880 --> 00:10:18.880]  特別是當自己的努力被對方邀功
[00:10:18.880 --> 00:10:25.880]  你會不會感到非常之不服氣
[00:10:25.880 --> 00:10:28.880]  但是你是不是仍然經過掙扎之後
[00:10:28.880 --> 00:10:30.880]  都可以冷靜下來
[00:10:30.880 --> 00:10:32.880]  你不去思想報復
[00:10:32.880 --> 00:10:34.880]  你知道神是公義的
[00:10:34.880 --> 00:10:38.880]  你將一切交託給主
[00:10:38.880 --> 00:10:40.880]  有一位弟兄
[00:10:40.880 --> 00:10:42.880]  在早幾年
[00:10:42.880 --> 00:10:44.880]  早幾年的時候
[00:10:44.880 --> 00:10:45.880]  都叫做好景
[00:10:45.880 --> 00:10:49.880]  公司很多都要三班制
[00:10:49.880 --> 00:10:52.880]  找人加班等等各樣東西
[00:10:52.880 --> 00:10:54.880]  現在當然不同
[00:10:54.880 --> 00:10:56.880]  早幾年那位弟兄
[00:10:56.880 --> 00:11:00.880]  公司的人就很不想加班
[00:11:00.880 --> 00:11:03.880]  特別是一些不是太好的工種
[00:11:03.880 --> 00:11:06.880]  長時間在公司真的沒有人喜歡
[00:11:06.880 --> 00:11:10.880]  很想做完就下班就算了
[00:11:10.880 --> 00:11:13.880]  每次加班都找他
[00:11:13.880 --> 00:11:17.880]  或者他都在心裏都會覺得
[00:11:17.880 --> 00:11:19.880]  又是找我
[00:11:19.880 --> 00:11:22.880]  甚至有時候過時過節
[00:11:22.880 --> 00:11:28.880]  年初一那些都找他去加班
[00:11:28.880 --> 00:11:32.880]  在這些節日其實他都很多的掙扎
[00:11:32.880 --> 00:11:34.880]  但在掙扎過程裏面
[00:11:34.880 --> 00:11:38.880]  他又看回聖經的真理教導
[00:11:38.880 --> 00:11:40.880]  讓他不去計較
[00:11:40.880 --> 00:11:42.880]  他也不怕吃虧
[00:11:42.880 --> 00:11:45.880]  他願意去承擔
[00:11:45.880 --> 00:11:47.880]  當同事不願意加班
[00:11:47.880 --> 00:11:49.880]  他就說當然有他的原因
[00:11:49.880 --> 00:11:50.880]  我去做的時候
[00:11:50.880 --> 00:11:52.880]  我忠心的
[00:11:52.880 --> 00:11:55.880]  服侍最大的老闆
[00:11:55.880 --> 00:11:57.880]  所以他的努力
[00:11:57.880 --> 00:12:04.880]  不單止滿足父臣提醒和要求
[00:12:04.880 --> 00:12:08.880]  他更加得到地上的大老闆對他的賞識
[00:12:08.880 --> 00:12:12.880]  今天很多人面對裁員或者沒有班加的時候
[00:12:12.880 --> 00:12:13.880]  他有
[00:12:13.880 --> 00:12:17.880]  他亦都能夠得到這份晉升的機會
[00:12:17.880 --> 00:12:20.880]  這就是聖經說的
[00:12:20.880 --> 00:12:22.880]  這樣你必在神和世人眼前
[00:12:22.880 --> 00:12:25.880]  蒙恩位有美好的見識
[00:12:25.880 --> 00:12:31.880]  就是這樣他能夠得到神給他的信實和賞識
[00:12:31.880 --> 00:12:34.880]  所以職場行者的智慧
[00:12:34.880 --> 00:12:37.880]  首先不要斤斤計較
[00:12:37.880 --> 00:12:39.880]  是要做有見識的抉擇
[00:12:39.880 --> 00:12:43.880]  這個明智的抉擇就是聽取聖經的教誨
[00:12:43.880 --> 00:12:45.880]  不要怕吃虧
[00:12:45.880 --> 00:12:48.880]  彰顯基督的慈愛和誠信
[00:12:48.880 --> 00:12:50.880]  當人有需要的時候
[00:12:50.880 --> 00:12:52.880]  你去幫人一把
[00:12:52.880 --> 00:12:53.880]  不單止這樣
[00:12:53.880 --> 00:12:58.880]  更加需要有價值觀的改變
[00:12:58.880 --> 00:13:00.880]  這就是第二點所說的
[00:13:00.880 --> 00:13:03.880]  認定蒙福的指引在五到十節
[00:13:03.880 --> 00:13:06.880]  蒙福之道不會走歪路
[00:13:06.880 --> 00:13:09.880]  五至六節我們一起再讀一讀
[00:13:09.880 --> 00:13:13.880]  你要專心仰賴耶和華
[00:13:13.880 --> 00:13:16.880]  不可以靠自己的聰明
[00:13:16.880 --> 00:13:18.880]  在你一切所行的路上
[00:13:18.880 --> 00:13:20.880]  都要認定他
[00:13:20.880 --> 00:13:24.880]  他必使你的道路平直
[00:13:24.880 --> 00:13:31.880]  這裡讓我們看回我們需要謙卑的
[00:13:31.880 --> 00:13:33.880]  不要依靠自己的聰明
[00:13:33.880 --> 00:13:35.880]  我們面對艱難
[00:13:35.880 --> 00:13:37.880]  在職場裡雖然有很多掙扎
[00:13:37.880 --> 00:13:39.880]  很多的幽暗位
[00:13:39.880 --> 00:13:43.880]  但是我們不要用自己的想法
[00:13:43.880 --> 00:13:46.880]  我們需要去謙卑的依靠神
[00:13:46.880 --> 00:13:49.880]  人是有很多的小聰明
[00:13:49.880 --> 00:13:51.880]  但是當我們願意放下這些小聰明
[00:13:51.880 --> 00:13:53.880]  去依靠神的時候
[00:13:53.880 --> 00:13:55.880]  我們就能夠看到前面的路
[00:13:55.880 --> 00:13:57.880]  應該怎樣去走
[00:13:57.880 --> 00:13:59.880]  就好像詩人
[00:13:59.880 --> 00:14:01.880]  詩篇25篇12節說到
[00:14:01.880 --> 00:14:03.880]  誰敬畏耶和華
[00:14:03.880 --> 00:14:08.880]  耶和華必教導他當選擇的道路
[00:14:08.880 --> 00:14:09.880]  所以弟兄姊妹
[00:14:09.880 --> 00:14:12.880]  不知道你現時在職場上
[00:14:12.880 --> 00:14:14.880]  正在面對什麼苦惱
[00:14:14.880 --> 00:14:16.880]  什麼掙扎
[00:14:16.880 --> 00:14:20.880]  或者什麼挑戰
[00:14:20.880 --> 00:14:22.880]  可能你回到教會
[00:14:22.880 --> 00:14:24.880]  也不太方便說
[00:14:24.880 --> 00:14:26.880]  但是在這一刻
[00:14:26.880 --> 00:14:34.880]  你願不願意向神尋求智慧和出路
[00:14:34.880 --> 00:14:36.880]  第二點就是說到
[00:14:36.880 --> 00:14:40.880]  「蒙福之道,身心得釋放」
[00:14:40.880 --> 00:14:42.880]  七至八節
[00:14:42.880 --> 00:14:43.880]  我們再讀一次
[00:14:43.880 --> 00:14:50.880]  「不要自以為有智慧,要敬畏耶和華遠離惡事,
[00:14:50.880 --> 00:14:55.880]  這便醫治你的肉體,滋潤你的白骨。」
[00:14:55.880 --> 00:14:56.880]  這裡很清楚
[00:14:56.880 --> 00:14:58.880]  當人願意敬畏神
[00:14:58.880 --> 00:14:59.880]  放下自我中心
[00:14:59.880 --> 00:15:01.880]  選擇遵行神的道的時候
[00:15:01.880 --> 00:15:07.880]  使身體和心靈都能夠感到釋放和舒暢
[00:15:07.880 --> 00:15:09.880]  人放下自己的
[00:15:09.880 --> 00:15:11.880]  不去計算別人
[00:15:11.880 --> 00:15:15.880]  不會計算著
[00:15:15.880 --> 00:15:17.880]  所謂君子坦蕩蕩
[00:15:17.880 --> 00:15:19.880]  小人就長戚戚
[00:15:19.880 --> 00:15:23.880]  經常計算著
[00:15:23.880 --> 00:15:25.880]  怕死是抵
[00:15:25.880 --> 00:15:28.880]  但是當人願意放下自己
[00:15:28.880 --> 00:15:29.880]  敬畏神
[00:15:29.880 --> 00:15:30.880]  因為神掌管一切
[00:15:30.880 --> 00:15:32.880]  選擇遵行神的道的時候
[00:15:32.880 --> 00:15:35.880]  他將一切能夠交託的時候
[00:15:35.880 --> 00:15:39.880]  心靈就能夠經歷那種釋放和平安
[00:15:39.880 --> 00:15:41.880]  亦都會感到很舒暢
[00:15:41.880 --> 00:15:46.880]  這些也曾經有弟兄在職場經歷過
[00:15:46.880 --> 00:15:48.880]  當他不知如何是好的時候
[00:15:48.880 --> 00:15:49.880]  他願意謙卑
[00:15:49.880 --> 00:15:52.880]  去倚靠如果你是獨一的真神
[00:15:52.880 --> 00:15:55.880]  我就將我的難處交託給你
[00:15:55.880 --> 00:15:59.880]  當他願意這樣謙卑下來交託的時候
[00:15:59.880 --> 00:16:00.880]  翌日睡醒
[00:16:00.880 --> 00:16:03.880]  他公司就發生了一些新的事情
[00:16:03.880 --> 00:16:04.880]  是他意想不到的
[00:16:04.880 --> 00:16:06.880]  是解決了他的難處
[00:16:06.880 --> 00:16:10.880]  這些也曾經聽過弟兄的分享
[00:16:10.880 --> 00:16:16.880]  《夢幅之道》應許更加得奉祝
[00:16:16.880 --> 00:16:22.880]  在九到十節
[00:16:22.880 --> 00:16:24.880]  一起讀一讀
[00:16:24.880 --> 00:16:28.880]  你要以財物和一切初熟的土產
[00:16:28.880 --> 00:16:30.880]  專崇耶和華
[00:16:30.880 --> 00:16:34.880]  這樣你的倉庫必充滿有餘
[00:16:34.880 --> 00:16:38.880]  你的酒池有新酒盈日
[00:16:38.880 --> 00:16:43.880]  以色列每年都和神納約
[00:16:43.880 --> 00:16:45.880]  能夠去到迦南地
[00:16:45.880 --> 00:16:46.880]  得到那份祝福
[00:16:46.880 --> 00:16:50.880]  他們需要將新油、新酒、新穀
[00:16:50.880 --> 00:16:52.880]  初熟的土產獻給神
[00:16:52.880 --> 00:16:56.880]  原因是這是一個信仰的表白
[00:16:56.880 --> 00:17:00.880]  意味著他們承認一切的收穫
[00:17:00.880 --> 00:17:01.880]  一切的土產
[00:17:01.880 --> 00:17:03.880]  土地都是神賜福的
[00:17:03.880 --> 00:17:06.880]  凡是遵守這個命令
[00:17:06.880 --> 00:17:08.880]  神就會傾福給他們
[00:17:08.880 --> 00:17:11.880]  使他們能夠豐足有餘
[00:17:11.880 --> 00:17:21.880]  所以《夢幅之道》應許得奉祝
[00:17:21.880 --> 00:17:28.880]  這個奉祝是神保佑和照顧他們的名正
[00:17:28.880 --> 00:17:32.880]  奉獻更加是讓神在當中得著尊榮
[00:17:32.880 --> 00:17:36.880]  表示神給他們的祝福是有餘的
[00:17:36.880 --> 00:17:38.880]  是可以有能力去奉獻的
[00:17:38.880 --> 00:17:42.880]  所以神將物質、財富各方面的好處
[00:17:42.880 --> 00:17:45.880]  賞賜那些對神忠誠的人
[00:17:45.880 --> 00:17:48.880]  那些用奉獻去尊榮神的人
[00:17:48.880 --> 00:17:53.880]  必定會發現他們已經做了很穩固的投資
[00:17:53.880 --> 00:17:56.880]  回報也是豐足
[00:17:56.880 --> 00:17:58.880]  特別在《馬拉基書》那裡
[00:17:58.880 --> 00:18:03.880]  也曾經提到不妨以此試試
[00:18:03.880 --> 00:18:07.880]  整本聖經只准許我們試神
[00:18:07.880 --> 00:18:10.880]  神會打開天上的窗戶
[00:18:10.880 --> 00:18:11.880]  傾福於我們
[00:18:11.880 --> 00:18:12.880]  甚至無處可用
[00:18:12.880 --> 00:18:16.880]  那些福氣多到回報豐足
[00:18:16.880 --> 00:18:22.880]  我們需要有眼光去做贖靈長遠的投資
[00:18:22.880 --> 00:18:24.880]  這是給我們很大的提醒
[00:18:24.880 --> 00:18:26.880]  弟兄姊妹
[00:18:26.880 --> 00:18:31.880]  也有些人在這方面是沒有信心的
[00:18:31.880 --> 00:18:34.880]  有時候甚至走精面
[00:18:34.880 --> 00:18:36.880]  什麼叫做走精面呢?
[00:18:36.880 --> 00:18:38.880]  自以為聰明
[00:18:38.880 --> 00:18:41.880]  因為要面對供樓
[00:18:41.880 --> 00:18:44.880]  子女龐大的教育經費
[00:18:44.880 --> 00:18:46.880]  生活的開支
[00:18:46.880 --> 00:18:48.880]  他怎樣走精面呢?
[00:18:48.880 --> 00:18:52.880]  他說減少那個奉獻
[00:18:52.880 --> 00:18:55.880]  在應該奉獻給神的地方
[00:18:55.880 --> 00:18:57.880]  他沒有這樣做
[00:18:57.880 --> 00:19:00.880]  所以這件事給我們很大的提醒
[00:19:00.880 --> 00:19:02.880]  在應該奉獻給神的地方
[00:19:02.880 --> 00:19:06.880]  我們應該忠實地讓神得到那份尊榮
[00:19:06.880 --> 00:19:08.880]  我們作為神的兒女
[00:19:08.880 --> 00:19:13.880]  神又怎會讓我們有缺乏呢?
[00:19:13.880 --> 00:19:17.880]  神將會以財富回報那些忠誠信實的人
[00:19:17.880 --> 00:19:19.880]  這樣的話
[00:19:19.880 --> 00:19:24.880]  你是否也願意有信心來奉獻呢?
[00:19:24.880 --> 00:19:27.880]  這是一個挑戰
[00:19:27.880 --> 00:19:29.880]  奉獻真是信心的功課
[00:19:29.880 --> 00:19:31.880]  也是蒙福的體驗
[00:19:31.880 --> 00:19:32.880]  你願意踏出一步
[00:19:32.880 --> 00:19:35.880]  你就能夠經歷一睹
[00:19:35.880 --> 00:19:37.880]  有一對初信的夫婦
[00:19:37.880 --> 00:19:41.880]  我記得他們也曾經跟我分享過
[00:19:41.880 --> 00:19:46.880]  說「天鳳,你說奉獻十分之一」
[00:19:46.880 --> 00:19:48.880]  「我真的做不到」
[00:19:48.880 --> 00:19:50.880]  我說這是一個信心
[00:19:50.880 --> 00:19:53.880]  你最初就嘗試用幾百元
[00:19:53.880 --> 00:19:55.880]  不要先用十分之一
[00:19:55.880 --> 00:19:57.880]  你一步一步踏上
[00:19:57.880 --> 00:19:58.880]  如果你奉獻了幾百元
[00:19:58.880 --> 00:19:59.880]  你也覺得夠用
[00:19:59.880 --> 00:20:01.880]  那你再進一步奉獻多一點
[00:20:01.880 --> 00:20:05.880]  直至你真的可以做到十一奉獻
[00:20:05.880 --> 00:20:07.880]  當他們被鼓勵
[00:20:07.880 --> 00:20:10.880]  憑信心踏出第一步的時候
[00:20:10.880 --> 00:20:12.880]  後來他們看到我
[00:20:12.880 --> 00:20:13.880]  他們告訴我
[00:20:13.880 --> 00:20:16.880]  「天鳳,神真的很信實」
[00:20:16.880 --> 00:20:18.880]  「當我願意這樣做的時候」
[00:20:18.880 --> 00:20:19.880]  「我今天可以做到十一奉獻」
[00:20:19.880 --> 00:20:22.880]  「很感恩,我的經濟沒有缺乏」
[00:20:22.880 --> 00:20:24.880]  「甚至連病痛也減少了」
[00:20:24.880 --> 00:20:27.880]  「看醫生的費用也減少了」
[00:20:27.880 --> 00:20:30.880]  所以你說他們是否很驚訝呢?
[00:20:30.880 --> 00:20:32.880]  他們很驚訝神的信實
[00:20:32.880 --> 00:20:33.880]  所以弟兄姊妹
[00:20:33.880 --> 00:20:37.880]  職場行者的智慧不是跟世界的手段
[00:20:37.880 --> 00:20:39.880]  不是要看風洗舌
[00:20:39.880 --> 00:20:41.880]  走捷徑、走正面
[00:20:41.880 --> 00:20:45.880]  而是要作有見識的抉擇
[00:20:45.880 --> 00:20:47.880]  聽取神的教誨
[00:20:47.880 --> 00:20:50.880]  除了認定蒙福的指引
[00:20:50.880 --> 00:20:54.880]  我們仍然都需要有足夠的心理準備
[00:20:54.880 --> 00:21:00.880]  去接受不能抗拒的管教
[00:21:00.880 --> 00:21:04.880]  我們一起讀十一至十二節
[00:21:04.880 --> 00:21:08.880]  「所以,不可輕看耶和華的管教」
[00:21:08.880 --> 00:21:12.880]  「也不可厭煩他的責備」
[00:21:12.880 --> 00:21:15.880]  「因為耶和華所愛的他必責備」
[00:21:15.880 --> 00:21:20.880]  「正如父親責備所喜愛的兒子」
