
[00:00:00.000 --> 00:00:01.800]  剛才聽到Lisa說到
[00:03:30.680 --> 00:03:32.560]  可以看到我們雖然
[00:03:32.560 --> 00:03:35.920]  有時候奉行中國的傳統習俗
[00:03:35.920 --> 00:03:37.840]  但是大多數
[00:03:37.840 --> 00:03:40.000]  我們都會不太清楚
[00:03:40.000 --> 00:03:41.720]  為什麼我們要守節日
[00:03:41.720 --> 00:03:43.560]  不知道那個意義
[00:03:43.560 --> 00:03:44.680]  到了現在
[00:03:44.680 --> 00:03:45.840]  我相信很多人
[00:03:45.840 --> 00:03:48.000]  每逢我們說到中秋節
[00:03:48.000 --> 00:03:49.120]  或者端午節的時候
[00:03:49.120 --> 00:03:50.960]  我們通常會怎樣呢
[00:03:50.960 --> 00:03:53.280]  計算一下有多少天假
[00:03:53.280 --> 00:03:54.360]  有多少天假的時候
[00:03:54.360 --> 00:03:56.320]  接著就是去旅行
[00:03:56.320 --> 00:03:59.520]  又或者就算找不到便宜的票
[00:03:59.520 --> 00:04:00.400]  我們會怎樣呢
[00:04:00.400 --> 00:04:03.160]  看看今年有沒有什麼新的出品
[00:04:03.160 --> 00:04:05.480]  有什麼新的種子口味
[00:04:05.480 --> 00:04:08.440]  又或者有什麼新的冰皮月餅
[00:04:08.440 --> 00:04:09.680]  都會是這樣
[00:04:09.680 --> 00:04:11.080]  所以慢慢慢慢的時候
[00:04:11.080 --> 00:04:12.360]  我們守這些節的時候
[00:04:12.360 --> 00:04:16.160]  都不知道那個節期的目的和意義
[00:04:16.160 --> 00:04:17.320]  同樣的
[00:04:17.320 --> 00:04:20.800]  如果我們不細心的去了解
[00:04:20.800 --> 00:04:22.880]  在基督徒群體當中
[00:04:22.880 --> 00:04:25.360]  守的一些禮儀和習慣
[00:04:25.360 --> 00:04:29.720]  我們也都會在不知不覺當中迷失了方向
[00:04:29.720 --> 00:04:31.000]  連得罪了神
[00:04:31.000 --> 00:04:32.960]  我們都不知道
[00:04:32.960 --> 00:04:35.600]  我們今天要一起看的詩篇50篇
[00:04:35.600 --> 00:04:38.320]  就是耶和華神要向他的子民
[00:04:38.320 --> 00:04:41.240]  一切屬他的人發出的提醒
[00:04:41.240 --> 00:04:43.680]  以免我們到了基督再來的日子
[00:04:43.680 --> 00:04:45.160]  審判的日子來到
[00:04:45.160 --> 00:04:46.560]  才恍然大悟
[00:04:46.560 --> 00:04:49.840]  讓我們一起祈禱
[00:04:49.840 --> 00:04:52.000]  天上的父神很感謝你
[00:04:52.000 --> 00:04:53.680]  你切下你的話語
[00:04:53.680 --> 00:04:55.400]  讓我們可以藉著你的話語
[00:04:55.400 --> 00:04:56.960]  去明白你的心意
[00:04:56.960 --> 00:04:59.040]  讓我們可以藉著你的話語
[00:04:59.040 --> 00:05:01.160]  可以知道怎樣去緊靠你
[00:05:01.160 --> 00:05:02.040]  依靠你
[00:05:02.040 --> 00:05:03.600]  以致不會得罪你
[00:05:03.600 --> 00:05:05.640]  求你開我們每個人的眼睛
[00:05:05.640 --> 00:05:07.320]  讓我們今天都可以明白
[00:05:07.320 --> 00:05:09.040]  你要藉著詩篇50篇
[00:05:09.040 --> 00:05:11.280]  跟我們每個人說什麼話
[00:05:11.280 --> 00:05:13.040]  我們感謝神你聽我們的祈禱
[00:05:13.040 --> 00:05:16.960]  禱告奉主耶穌的得勝命求
[00:05:16.960 --> 00:05:20.320]  我們從詩篇第50篇的標題就看到
[00:05:20.320 --> 00:05:23.080]  這首詩就是亞撒的詩
[00:05:23.080 --> 00:05:26.520]  究竟亞撒是誰來的呢?
[00:05:26.520 --> 00:05:30.280]  如果我們看到歷代至上第六章的時候
[00:05:30.280 --> 00:05:34.040]  我們知道亞撒其實就是尼美的大兒子
[00:05:34.040 --> 00:05:35.800]  甲遜的後人
[00:05:35.800 --> 00:05:37.600]  不是甲遜 是甲遜
[00:05:37.600 --> 00:05:38.600]  OK
[00:05:38.600 --> 00:05:41.880]  接著我好像看到一個圖
[00:05:41.880 --> 00:05:43.480]  一直看下去的時候
[00:05:43.480 --> 00:05:45.640]  其實由尼美至亞撒
[00:05:45.640 --> 00:05:48.280]  差不多有14代
[00:05:48.280 --> 00:05:52.000]  而我們如果看回在《獵王記》上第16章
[00:05:52.000 --> 00:05:53.400]  第4至7節那裡
[00:05:53.400 --> 00:05:57.120]  那裡是記載當年大衛怎樣將約瑰
[00:05:57.120 --> 00:06:00.200]  遷移回耶路撒冷的事件
[00:06:00.200 --> 00:06:04.480]  我們知道亞撒就是被大衛委任
[00:06:04.480 --> 00:06:07.240]  去敲那些筆
[00:06:07.240 --> 00:06:08.640]  那些叫什麼?
[00:06:08.640 --> 00:06:10.520]  那些筆總之
[00:06:10.520 --> 00:06:12.920]  帶著他的樂師
[00:06:12.920 --> 00:06:15.280]  在約瑰之前奏樂
[00:06:15.280 --> 00:06:17.560]  以及用詩歌去傳揚
[00:06:17.560 --> 00:06:20.360]  以及讚美耶和華的領隊
[00:06:20.360 --> 00:06:21.720]  所以我們可以知道
[00:06:21.720 --> 00:06:24.520]  亞撒是大衛詩班的班長
[00:06:24.520 --> 00:06:27.360]  是負責帶領其他歌唱的尼美人
[00:06:27.360 --> 00:06:31.800]  用詩歌來讚美神和傳講神的訊息
[00:06:31.800 --> 00:06:33.960]  到了希西加亞年代
[00:06:33.960 --> 00:06:36.560]  那時候亞撒已經離世了
[00:06:36.560 --> 00:06:39.520]  不過記載在歷代之下
[00:06:39.520 --> 00:06:42.840]  那裡29章30節那裡這麼說
[00:06:42.840 --> 00:06:47.360]  「希西加王與眾首領又吩咐尼美人」
[00:06:47.360 --> 00:06:51.720]  「用大衛和先知亞撒的詩詞」
[00:06:51.720 --> 00:06:53.840]  「重讚耶和華」
[00:06:53.840 --> 00:06:55.320]  所以在這段經文
[00:06:55.320 --> 00:06:58.760]  我們知道亞撒不單止是詩班班長
[00:06:58.760 --> 00:07:00.760]  他也像大衛一樣
[00:07:00.760 --> 00:07:02.280]  有作詩
[00:07:02.280 --> 00:07:06.920]  而且經文告訴我們他是先知
[00:07:06.920 --> 00:07:09.560]  所以耶和華神是藉著亞撒
[00:07:09.560 --> 00:07:13.040]  編寫詩歌去啟示他的子民
[00:07:13.040 --> 00:07:14.880]  去跟他們說話
[00:07:14.880 --> 00:07:17.000]  亞撒寫的詩不是很多
[00:07:17.000 --> 00:07:19.160]  總共寫了12篇
[00:07:19.160 --> 00:07:21.960]  而詩篇第50篇是其中一首
[00:07:21.960 --> 00:07:25.160]  是耶和華神要透過他去審問
[00:07:25.160 --> 00:07:28.040]  和勸誡以色列人的詩
[00:07:28.040 --> 00:07:29.280]  我們一起讀一下
[00:07:29.280 --> 00:07:32.960]  首先讀1至6節
[00:07:32.960 --> 00:07:34.680]  1、2、3
[00:07:34.680 --> 00:07:36.000]  大能者神
[00:07:36.000 --> 00:07:39.760]  耶和華已經發言呼召天下
[00:07:39.760 --> 00:07:43.000]  從日出之地到日落之處
[00:07:43.000 --> 00:07:46.000]  從全然美麗的石案中
[00:07:46.000 --> 00:07:48.120]  神已經發光了
[00:07:48.120 --> 00:07:50.080]  我們的神要來
[00:07:50.080 --> 00:07:51.600]  絕不閉口
[00:07:51.600 --> 00:07:54.960]  有烈火在他面前吞滅
[00:07:54.960 --> 00:07:58.160]  有暴風在他四圍刮起
[00:07:58.160 --> 00:07:58.680]  咦?
[00:07:58.680 --> 00:07:59.360]  是不是?
[00:07:59.360 --> 00:08:02.000]  (大能者神要來)
[00:08:02.000 --> 00:08:04.440]  為要審判他的子民
[00:08:04.440 --> 00:08:06.360]  召集我的聖民
[00:08:06.360 --> 00:08:10.440]  就是那些用祭物與我納藥的人
[00:08:10.440 --> 00:08:12.240]  到我這裡來
[00:08:12.240 --> 00:08:15.200]  諸天必表明他的公義
[00:08:15.200 --> 00:08:19.280]  因為神是施行審判的
[00:08:19.280 --> 00:08:21.480]  在詩歌一開始
[00:08:21.480 --> 00:08:24.520]  亞撒就將敬拜者
[00:08:24.520 --> 00:08:30.080]  帶到耶和華神要降臨耶路撒冷的場景
[00:08:30.080 --> 00:08:31.840]  我們讀過新約的時候
[00:08:31.840 --> 00:08:33.720]  以及接受了福音的人
[00:08:33.720 --> 00:08:36.760]  就應該明白到這個場景是指什麼
[00:08:36.760 --> 00:08:42.120]  是指耶穌基督要再來審判的場景
[00:08:42.120 --> 00:08:43.600]  經文告訴我們
[00:08:43.600 --> 00:08:46.600]  那時候從東面至西面
[00:08:46.600 --> 00:08:49.360]  沒有人不會看到他的榮光
[00:08:49.360 --> 00:08:51.040]  所以不是好像第一次
[00:08:51.040 --> 00:08:52.320]  耶穌來的時候
[00:08:52.320 --> 00:08:54.040]  他是靜悄悄地
[00:08:54.040 --> 00:08:57.520]  在伯利恆一個沒有人知道的馬槽裡面出現
[00:08:57.520 --> 00:08:58.400]  這一次
[00:08:58.400 --> 00:09:00.920]  他要出現在耶路撒冷
[00:09:00.920 --> 00:09:03.120]  並且會以大能者
[00:09:03.120 --> 00:09:06.720]  即是帶著威榮和能力的姿態出現
[00:09:06.720 --> 00:09:08.200]  而在第三節那裡
[00:09:08.200 --> 00:09:09.240]  又告訴我們
[00:09:09.240 --> 00:09:12.160]  他回來的時候是絕不閉口
[00:09:12.160 --> 00:09:13.960]  跟第一次都很不同
[00:09:13.960 --> 00:09:14.760]  第一次的時候
[00:09:14.760 --> 00:09:17.080]  他要在十字架上被欺壓
[00:09:17.080 --> 00:09:17.960]  受苦
[00:09:17.960 --> 00:09:19.760]  仍然不開口的情況
[00:09:19.760 --> 00:09:22.080]  形成很大的對比
[00:09:22.080 --> 00:09:22.880]  這一次
[00:09:22.880 --> 00:09:24.880]  他不僅不會閉口
[00:09:24.880 --> 00:09:25.960]  在他出現的時候
[00:09:25.960 --> 00:09:27.080]  經文告訴我們
[00:09:27.080 --> 00:09:29.080]  還有烈火在他前面
[00:09:29.080 --> 00:09:31.760]  也有暴風在他周圍
[00:09:31.760 --> 00:09:33.160]  所以可以想像
[00:09:33.160 --> 00:09:35.280]  那個情景是多麼的震撼
[00:09:35.280 --> 00:09:37.800]  和多麼的驚嚇
[00:09:37.800 --> 00:09:38.680]  今天
[00:09:38.680 --> 00:09:41.480]  當我們很多基督徒看到這個情景的時候
[00:09:41.480 --> 00:09:42.680]  可能就會想
[00:09:42.680 --> 00:09:43.760]  好了
[00:09:43.760 --> 00:09:45.960]  耶穌基督終於要回來了
[00:09:45.960 --> 00:09:47.360]  他要審判世界
[00:09:47.360 --> 00:09:49.280]  要為我申冤
[00:09:49.280 --> 00:09:51.440]  要為我殺光那些壞人
[00:09:51.440 --> 00:09:52.440]  惡人
[00:09:52.440 --> 00:09:55.040]  要毀滅撒旦的權勢
[00:09:55.040 --> 00:09:57.600]  是不是很巨大?
[00:09:57.600 --> 00:10:01.240]  但當我們再仔細地看下去的時候
[00:10:01.240 --> 00:10:04.720]  原來耶和華神要亞撒舍這首詩
[00:10:04.720 --> 00:10:07.440]  並不是要講述基督再來的時候
[00:10:07.440 --> 00:10:09.800]  他會怎樣審判這個世界
[00:10:09.800 --> 00:10:12.320]  會怎樣去消滅撒旦
[00:10:12.320 --> 00:10:13.600]  在第四和第五節
[00:10:13.600 --> 00:10:14.840]  我們剛才讀過
[00:10:14.840 --> 00:10:15.760]  告訴我們
[00:10:15.760 --> 00:10:16.400]  沒錯
[00:10:16.400 --> 00:10:17.800]  當基督再來的時候
[00:10:17.800 --> 00:10:21.760]  他要呼召上天地下所有的受造物
[00:10:21.760 --> 00:10:24.360]  來為他的審判作見證
[00:10:24.360 --> 00:10:26.440]  但是審判的對象
[00:10:26.440 --> 00:10:28.040]  是他的子民
[00:10:28.040 --> 00:10:30.560]  就是我們
[00:10:30.560 --> 00:10:31.760]  在第五節
[00:10:31.760 --> 00:10:33.560]  神又稱呼他的子民
[00:10:33.560 --> 00:10:35.240]  為聖民
[00:10:35.240 --> 00:10:38.120]  和用祭物跟他納約的人
[00:10:38.120 --> 00:10:40.520]  用意就是要幫助他們記得
[00:10:40.520 --> 00:10:43.120]  神曾經跟我們納約
[00:10:43.120 --> 00:10:46.760]  要他們透過獻祭和遵從他的律法
[00:10:46.760 --> 00:10:49.560]  成為他聖潔的國民
[00:10:49.560 --> 00:10:52.200]  而在我們今天現今身處的
[00:10:52.200 --> 00:10:53.880]  新約時代
[00:10:53.880 --> 00:10:55.800]  他的審判對象
[00:10:55.800 --> 00:10:58.480]  當然是指每一個聽過福音
[00:10:58.480 --> 00:11:00.360]  願意跟神納約
[00:11:00.360 --> 00:11:04.280]  接受基督為他救主和生命主的人
[00:11:04.280 --> 00:11:06.120]  當基督再來的時候
[00:11:06.120 --> 00:11:08.520]  他不單止要審判撒旦
[00:11:08.520 --> 00:11:10.240]  要審判不信的人
[00:11:10.240 --> 00:11:12.760]  他也要按著他的公義
[00:11:12.760 --> 00:11:14.840]  來審判我們
[00:11:14.840 --> 00:11:16.360]  要看看我們這一群
[00:11:16.360 --> 00:11:18.120]  領受了他的恩典
[00:11:18.120 --> 00:11:19.480]  被分別出來
[00:11:19.480 --> 00:11:21.480]  去歸於他的人
[00:11:21.480 --> 00:11:25.400]  有沒有按著我們跟他納的約
[00:11:25.400 --> 00:11:28.200]  去過生活
[00:11:28.200 --> 00:11:29.160]  接著
[00:11:29.160 --> 00:11:31.280]  在第七至二十一節
[00:11:31.280 --> 00:11:33.120]  神就藉著阿撒的詩
[00:11:33.120 --> 00:11:35.400]  指出他子民的問題
[00:11:35.400 --> 00:11:36.640]  讓我們一起讀
[00:11:36.640 --> 00:11:38.120]  一二三
[00:11:38.120 --> 00:11:41.560]  「兄啊,我的子民,我要說話」
[00:11:41.560 --> 00:11:44.400]  「以色列啊,我要審問你」
[00:11:44.400 --> 00:11:46.840]  「我是神,是你的神」
[00:11:46.840 --> 00:11:50.160]  「我並不因你的祭物協被你」
[00:11:50.160 --> 00:11:53.760]  「你的凡祭常在我面前」
[00:11:53.760 --> 00:11:56.560]  「我不從你家中取弓牛」
[00:11:56.560 --> 00:11:59.840]  「也不從你圈內取弓山羊」
[00:11:59.840 --> 00:12:02.840]  「因為林中的白獸是我的」
[00:12:02.840 --> 00:12:05.800]  「千山的牲畜也是我的」
[00:12:05.800 --> 00:12:08.640]  「山中的飛鳥我都知道」
[00:12:08.640 --> 00:12:11.840]  「田野的走獸也都屬我」
[00:12:11.840 --> 00:12:15.040]  「我若是飢餓,不用告訴你」
[00:12:15.040 --> 00:12:19.680]  「因為世界和其中所充滿的都是我的」
[00:12:19.680 --> 00:12:22.240]  「我豈吃弓牛肉呢?」
[00:12:22.240 --> 00:12:25.320]  「我豈喝弓羊血呢?」
[00:12:25.320 --> 00:12:29.000]  「你們要以感謝為祭獻給神」
[00:12:29.000 --> 00:12:32.240]  「又要向至高者還你的怨」
[00:12:32.240 --> 00:12:35.680]  「並要在患難之日求告我」
[00:12:35.680 --> 00:12:39.640]  「我必答救你,你也要榮耀我」
[00:12:42.880 --> 00:12:45.800]  獻祭是耶和華在西乃山
[00:12:45.800 --> 00:12:49.760]  吩咐摩西教以色列人做的一件事
[00:12:49.760 --> 00:12:52.560]  他們要將沒有瑕疵的祭身
[00:12:52.560 --> 00:12:54.840]  帶到祭司那裡
[00:12:54.840 --> 00:12:57.960]  要放在壇上,然後燒了
[00:12:57.960 --> 00:12:59.920]  行贖罪禮
[00:12:59.920 --> 00:13:02.400]  藉著祭身所流的血
[00:13:02.400 --> 00:13:04.400]  去遮蓋他們的罪
[00:13:04.400 --> 00:13:07.280]  修復他們和神的關係
[00:13:07.280 --> 00:13:09.600]  今天我們信主的人
[00:13:09.600 --> 00:13:12.200]  不需要再獻祭身
[00:13:12.200 --> 00:13:16.160]  是因為耶穌基督已經成為了我們贖罪的羔羊
[00:13:16.160 --> 00:13:18.160]  祂為我們釘在十字架上
[00:13:18.160 --> 00:13:19.880]  祂所流的血
[00:13:19.880 --> 00:13:23.800]  已經一次過洗掉我們所有的罪
[00:13:23.800 --> 00:13:25.360]  在經文裡說
[00:13:25.360 --> 00:13:28.840]  耶和華很清楚告訴當時的以色列人
[00:13:28.840 --> 00:13:30.760]  祂要指控他們的
[00:13:30.760 --> 00:13:33.160]  不是因為他們的祭品
[00:13:33.160 --> 00:13:36.480]  不合禮儀上的規格
[00:13:36.480 --> 00:13:38.840]  所以我們知道當時的以色列人
[00:13:38.840 --> 00:13:43.080]  並不是像馬拉基先知那時代的以色列人那樣
[00:13:43.080 --> 00:13:45.160]  將一些老弱
[00:13:45.160 --> 00:13:49.280]  傷殘,不合格的羔羊獻給神
[00:13:49.280 --> 00:13:51.960]  如果代入今天的教會生活
[00:13:51.960 --> 00:13:58.440]  可以說是信徒並不是沒有十一奉獻
[00:13:58.440 --> 00:14:00.520]  但在第十四節
[00:14:00.520 --> 00:14:02.720]  耶和華告訴他們
[00:14:02.720 --> 00:14:10.080]  他們的問題是在於他們並沒有帶著感恩的心來獻祭
[00:14:10.080 --> 00:14:13.400]  無論是他們的贖罪祭或者還願祭
[00:14:13.400 --> 00:14:18.600]  他們都是抱著例行公事的態度去奉獻
[00:14:18.600 --> 00:14:19.560]  在當時
[00:14:19.560 --> 00:14:22.440]  以色列人都算是在當中的少數民族
[00:14:22.440 --> 00:14:25.120]  因為他們人不是很多,比起其他人
[00:14:25.120 --> 00:14:28.560]  他們周圍住了很多不同的民族
[00:14:28.560 --> 00:14:33.720]  而這些外邦人都相信他們以祭神去供奉神明
[00:14:33.720 --> 00:14:38.520]  是因為他們的神明要靠人的祭物為生
[00:14:38.520 --> 00:14:41.120]  就好像今天的中國人的傳統
[00:14:41.120 --> 00:14:45.240]  在拜神和祭祖的時候都會預備三種畜生
[00:14:45.240 --> 00:14:48.440]  和私人所喜愛的食物一樣
[00:14:48.440 --> 00:14:52.080]  但在第九至十三節
[00:14:52.080 --> 00:14:54.560]  耶和華神告訴以色列人
[00:14:54.560 --> 00:14:57.480]  祂不是那些外邦人的假神
[00:14:57.480 --> 00:15:00.400]  祂根本不需要他們的牛羊
[00:15:00.400 --> 00:15:02.640]  也不會吃那些牛肉
[00:15:02.640 --> 00:15:04.600]  或者是和牛
[00:15:04.600 --> 00:15:07.120]  或者是喝那些山羊的血
[00:15:07.120 --> 00:15:13.160]  因為所有的生畜和動物都是屬於祂的
[00:15:13.160 --> 00:15:17.600]  耶和華神並不需要人來周祭祂
[00:15:17.600 --> 00:15:19.480]  相反的
[00:15:19.480 --> 00:15:21.880]  祂
[00:15:21.880 --> 00:15:25.520]  祂擁有一切的
[00:15:25.520 --> 00:15:27.440]  祂們所擁有一切的
[00:15:27.440 --> 00:15:29.240]  都是屬於耶和華神
[00:15:29.240 --> 00:15:32.840]  都是神賞賜的
[00:15:32.840 --> 00:15:36.040]  耶和華叫摩西教導以色列人去獻祭
[00:15:36.040 --> 00:15:40.040]  是因為祂要祂的子民藉著獻祭這個禮儀
[00:15:40.040 --> 00:15:43.000]  去記得祂赦罪之恩
[00:15:43.000 --> 00:15:46.720]  記得他們所有的都是從耶和華而來
[00:15:46.720 --> 00:15:50.960]  所以必須帶著感恩的心來獻祭
[00:15:50.960 --> 00:15:52.280]  換言之
[00:15:52.280 --> 00:15:57.280]  只是借助那些生畜和獻祭的時候的禮儀
[00:15:57.280 --> 00:16:01.160]  去向耶和華獻上他們感恩的心
[00:16:01.160 --> 00:16:01.920]  否則
[00:16:01.920 --> 00:16:04.680]  他們所獻的和所做的
[00:16:04.680 --> 00:16:06.560]  都是去由其表
[00:16:06.560 --> 00:16:09.560]  都是徒然
[00:16:09.560 --> 00:16:11.120]  大英姐妹
[00:16:11.120 --> 00:16:14.280]  不知道每當你們領聖餐
[00:16:14.280 --> 00:16:16.480]  或者奉獻的時候
[00:16:16.480 --> 00:16:19.720]  又抱著什麼心態呢
[00:16:19.720 --> 00:16:22.520]  會不會在不知不覺當中
[00:16:22.520 --> 00:16:28.440]  都將這些禮儀視為例行公事
[00:16:28.440 --> 00:16:30.560]  在香港這個科技發達
[00:16:30.560 --> 00:16:32.800]  分秒必爭的社會
[00:16:32.800 --> 00:16:34.560]  我們被訓練到
[00:16:34.560 --> 00:16:36.520]  什麼事都要講求效率
[00:16:36.520 --> 00:16:38.520]  是不是要快
[00:16:38.520 --> 00:16:41.520]  那我們又會不會在不知不覺當中
[00:16:41.520 --> 00:16:43.800]  跌進了這些陷阱
[00:16:43.800 --> 00:16:48.440]  而忘記了我們這些禮儀背後的意義呢
[00:16:48.440 --> 00:16:51.120]  不知道大家有沒有像我一樣
[00:16:51.120 --> 00:16:53.600]  犯過以下的錯
[00:16:53.600 --> 00:17:00.680]  或者是被魔鬼試探而掉進這些陷阱當中
[00:17:00.680 --> 00:17:02.600]  不知道大家有沒有試過
[00:17:02.600 --> 00:17:04.760]  在領聖餐之後
[00:17:04.760 --> 00:17:08.760]  當牧師要開始祈禱的時候
[00:17:08.760 --> 00:17:11.400]  因為我們剛剛領完聖餐
[00:17:11.400 --> 00:17:13.480]  杯子仍然在手上
[00:17:13.480 --> 00:17:15.160]  仍然有個袋子
[00:17:15.160 --> 00:17:16.680]  牧師就一邊祈禱
[00:17:16.680 --> 00:17:17.880]  我就一邊祈禱
[00:17:17.880 --> 00:17:19.200]  好像在祈禱一樣
[00:17:19.200 --> 00:17:22.680]  一邊很急忙地將杯子放在袋子裡
[00:17:22.680 --> 00:17:24.680]  不單只是放在袋子裡
[00:17:24.680 --> 00:17:28.680]  我還要把那張膠紙撕掉
[00:17:28.680 --> 00:17:30.160]  然後關上袋子
[00:17:30.160 --> 00:17:34.560]  才可以安心地去祈禱
[00:17:34.560 --> 00:17:36.560]  因為怕手靜髒了
[00:17:36.560 --> 00:17:39.800]  因為怕那件事還沒做完
[00:17:39.800 --> 00:17:42.120]  又或者你有沒有試過
[00:17:42.120 --> 00:17:45.320]  覺得每個星期拿一些現金
[00:17:45.320 --> 00:17:46.720]  或者寫支票
[00:17:46.720 --> 00:17:49.480]  或者將那些轉帳單放在奉獻袋
[00:17:49.480 --> 00:17:51.000]  很麻煩
[00:17:51.000 --> 00:17:56.800]  就索性一年一次奉獻全年的數目
[00:17:56.800 --> 00:18:00.560]  我記得有一次被我的同工提醒過我
[00:18:00.560 --> 00:18:03.520]  因為他每個星期都會寫支票
