
[00:00:00.000 --> 00:00:03.000]  好,今天你看到我的衣著有什麼不同?
[00:02:39.000 --> 00:02:40.000]  也沒有什麼感動
[00:02:40.000 --> 00:02:42.000]  因為已經每個月都守了
[00:02:42.000 --> 00:02:45.000]  第四種情況就是弟兄姊妹信了主很多年
[00:02:45.000 --> 00:02:47.000]  仍然是沒有洗禮
[00:02:47.000 --> 00:02:49.000]  也沒有試過零聖餐
[00:02:49.000 --> 00:02:50.000]  有幾種情況
[00:02:50.000 --> 00:02:53.000]  所以我認為在守聖餐上
[00:02:53.000 --> 00:02:56.000]  我們的心態應該是要更新
[00:02:56.000 --> 00:02:58.000]  不可以這麼殷秦
[00:02:58.000 --> 00:02:59.000]  是要更新的
[00:02:59.000 --> 00:03:00.000]  所以今天我們會提一段經文
[00:03:00.000 --> 00:03:03.000]  就是聖餐禮通常都會讀到的經文
[00:03:03.000 --> 00:03:05.000]  就是盧家福音第二十二章
[00:03:05.000 --> 00:03:08.000]  今天我會用新漢語譯本
[00:03:08.000 --> 00:03:10.000]  二十二章第一節這裡說到
[00:03:10.000 --> 00:03:14.000]  除教節又叫禹節快到了
[00:03:14.000 --> 00:03:19.000]  禹節是猶太人的一個很重要的節期
[00:03:19.000 --> 00:03:24.000]  就是紀念神拯救以色列人出埃及
[00:03:24.000 --> 00:03:26.000]  但是禹節有另外一個名字
[00:03:26.000 --> 00:03:27.000]  叫做除教節
[00:03:27.000 --> 00:03:29.000]  為什麼叫除教節呢
[00:03:29.000 --> 00:03:31.000]  看出埃及記就知道了
[00:03:31.000 --> 00:03:33.000]  出埃及記十二章這裡說到
[00:03:33.000 --> 00:03:39.000]  耶和華在埃及地告訴摩西和亞倫
[00:03:39.000 --> 00:03:42.000]  你們要吃無教餅七天
[00:03:42.000 --> 00:03:47.000]  但是第一天你們要將教從你們的家中除去
[00:03:47.000 --> 00:03:49.000]  因為從第一天直到第七天
[00:03:49.000 --> 00:03:52.000]  凡吃有教之物的亞人
[00:03:52.000 --> 00:03:55.000]  必從以色列中被除滅
[00:03:55.000 --> 00:03:56.000]  所以很嚴重
[00:03:56.000 --> 00:03:58.000]  如果吃了有教的東西
[00:03:58.000 --> 00:03:59.000]  所以就叫除教節
[00:03:59.000 --> 00:04:03.000]  因為他們猶太人的家
[00:04:03.000 --> 00:04:06.000]  在過這個禹節之前
[00:04:06.000 --> 00:04:07.000]  都要大清洗
[00:04:07.000 --> 00:04:10.000]  所有有教的食物都要扔掉清除
[00:04:10.000 --> 00:04:14.000]  有點像我們剛剛新年的年夜八洗邋遢
[00:04:14.000 --> 00:04:17.000]  他們就過這個很重要的節日
[00:04:17.000 --> 00:04:19.000]  還有另一個在新約來看
[00:04:19.000 --> 00:04:21.000]  教其實是象徵不好的東西
[00:04:21.000 --> 00:04:24.000]  保羅說教是象徵罪
[00:04:24.000 --> 00:04:27.000]  所以在舊約的時候
[00:04:27.000 --> 00:04:29.000]  已經要除教了
[00:04:29.000 --> 00:04:30.000]  所以叫除教節
[00:04:30.000 --> 00:04:33.000]  我們看完整段
[00:04:33.000 --> 00:04:34.000]  第一至第八節
[00:04:34.000 --> 00:04:37.000]  除教節又叫做如月節快到了
[00:04:37.000 --> 00:04:40.000]  祭司長和律法教師正想法子
[00:04:40.000 --> 00:04:43.000]  怎樣去殺害耶穌
[00:04:43.000 --> 00:04:47.000]  撒旦就進入了清維加略人猶太的心
[00:04:47.000 --> 00:04:51.000]  猶太就是為數十二人的使徒裏面的一個
[00:04:51.000 --> 00:04:57.000]  猶太就去跟祭司長和聖殿的警衛長協定
[00:04:57.000 --> 00:05:00.000]  怎樣將耶穌交給他們
[00:05:00.000 --> 00:05:02.000]  我們在這裏看到
[00:05:02.000 --> 00:05:04.000]  在如月節快到的時候
[00:05:04.000 --> 00:05:07.000]  那些宗教領袖想怎樣
[00:05:07.000 --> 00:05:09.000]  想殺死耶穌
[00:05:09.000 --> 00:05:12.000]  要透過十二門徒之一的猶太
[00:05:12.000 --> 00:05:13.000]  出賣了耶穌
[00:05:13.000 --> 00:05:17.000]  然後猶太會將耶穌交給宗教領袖
[00:05:17.000 --> 00:05:19.000]  宗教領袖就會將他殺死
[00:05:19.000 --> 00:05:20.000]  第七節又說
[00:05:20.000 --> 00:05:22.000]  除教節真的到了
[00:05:22.000 --> 00:05:26.000]  當日必須宰殺如月節的羔羊
[00:05:26.000 --> 00:05:28.000]  其實如果我們心水清的
[00:05:28.000 --> 00:05:32.000]  其實知道不是真的只是殺如月節的羔羊
[00:05:32.000 --> 00:05:35.000]  真正如月節的羔羊是預表哪一位
[00:05:35.000 --> 00:05:37.000]  是耶穌基督
[00:05:37.000 --> 00:05:40.000]  所以要殺的羔羊其實就是耶穌
[00:05:40.000 --> 00:05:43.000]  耶穌就是那隻代罪羔羊
[00:05:43.000 --> 00:05:45.000]  接著第八節
[00:05:45.000 --> 00:05:48.000]  耶穌就差遣彼得和約翰
[00:05:48.000 --> 00:05:52.000]  你們兩個為我們去預備如月節的晚餐
[00:05:52.000 --> 00:05:54.000]  好讓我們一起吃
[00:05:54.000 --> 00:05:57.000]  彼得和約翰就去預備
[00:05:57.000 --> 00:06:00.000]  十三個人份量的如月節晚餐
[00:06:00.000 --> 00:06:02.000]  看看他們預備什麼
[00:06:02.000 --> 00:06:04.000]  如月節晚餐一定有東西喝
[00:06:04.000 --> 00:06:07.000]  就是喝葡萄酒
[00:06:07.000 --> 00:06:09.000]  如果是小朋友就喝葡萄汁
[00:06:09.000 --> 00:06:11.000]  他們有四個杯
[00:06:11.000 --> 00:06:15.000]  每個杯都有背後的屬靈意義
[00:06:15.000 --> 00:06:17.000]  第一個杯是承聖之杯
[00:06:17.000 --> 00:06:19.000]  第二個杯是審判之杯
[00:06:19.000 --> 00:06:21.000]  第三個杯是救贖之杯
[00:06:21.000 --> 00:06:23.000]  第四個杯是讚美之杯
[00:06:23.000 --> 00:06:26.000]  他們要將那些杯倒滿
[00:06:26.000 --> 00:06:27.000]  滿日
[00:06:27.000 --> 00:06:29.000]  代表他們喜樂滿日
[00:06:29.000 --> 00:06:33.000]  因為神將他們從埃及地拯救出來
[00:06:33.000 --> 00:06:35.000]  他們不用再做奴隸了
[00:06:35.000 --> 00:06:36.000]  他們得自由了
[00:06:36.000 --> 00:06:38.000]  所以很開心喜樂滿日
[00:06:38.000 --> 00:06:40.000]  所以杯是滿的
[00:06:40.000 --> 00:06:43.000]  除了葡萄酒還有什麼東西吃呢
[00:06:43.000 --> 00:06:46.000]  吃無教餅
[00:06:46.000 --> 00:06:50.000]  根據出埃及的十二章三十九節說到
[00:06:50.000 --> 00:06:54.000]  他們從埃及帶出來的生麵
[00:06:54.000 --> 00:06:56.000]  控成了無教的圓餅
[00:06:56.000 --> 00:06:59.000]  這個生麵原來是沒有發過孝的
[00:06:59.000 --> 00:07:02.000]  因為他們被驅逐離開埃及
[00:07:02.000 --> 00:07:04.000]  所以不能停留
[00:07:04.000 --> 00:07:06.000]  也沒有為自己預備糧食
[00:07:06.000 --> 00:07:08.000]  為什麼吃無教餅呢
[00:07:08.000 --> 00:07:10.000]  因為趕著離開埃及
[00:07:10.000 --> 00:07:11.000]  很趕
[00:07:11.000 --> 00:07:15.000]  沒有時間再做發孝的麵包去吃
[00:07:15.000 --> 00:07:17.000]  所以就做了無教餅
[00:07:17.000 --> 00:07:21.000]  所以我們今天的聖餐餅
[00:07:21.000 --> 00:07:23.000]  其實都是無教餅
[00:07:23.000 --> 00:07:24.000]  沒有發過孝
[00:07:24.000 --> 00:07:26.000]  而且也是圓形的
[00:07:26.000 --> 00:07:30.000]  跟著余節晚餐的圓餅
[00:07:30.000 --> 00:07:32.000]  剛才說教代表什麼
[00:07:32.000 --> 00:07:33.000]  代表罪
[00:07:33.000 --> 00:07:35.000]  所以無教餅
[00:07:35.000 --> 00:07:38.000]  我們手上的圓形無教餅
[00:07:38.000 --> 00:07:41.000]  代表耶穌基督是無罪的身體
[00:07:41.000 --> 00:07:42.000]  如果餅是有教
[00:07:42.000 --> 00:07:43.000]  用麵包的
[00:07:43.000 --> 00:07:45.000]  那耶穌豈不是有嘴
[00:07:45.000 --> 00:07:47.000]  所以一定是無教餅
[00:07:47.000 --> 00:07:48.000]  首聖餐的餅
[00:07:48.000 --> 00:07:52.000]  余節晚餐不只是吃這兩樣東西
[00:07:52.000 --> 00:07:54.000]  餅這麼齋
[00:07:54.000 --> 00:07:55.000]  是不夠的
[00:07:55.000 --> 00:07:58.000]  因為余節晚餐有很多食物
[00:07:58.000 --> 00:08:01.000]  第一有青菜鹽水
[00:08:01.000 --> 00:08:02.000]  他們預備
[00:08:02.000 --> 00:08:04.000]  第二是熟蛋
[00:08:04.000 --> 00:08:05.000]  有苦菜
[00:08:05.000 --> 00:08:06.000]  第四有辣根
[00:08:06.000 --> 00:08:08.000]  或者辣根醬
[00:08:08.000 --> 00:08:10.000]  第五是甜泥醬
[00:08:10.000 --> 00:08:14.000]  每一個食材背後都有熟齡的意義
[00:08:14.000 --> 00:08:15.000]  剛才那個無教餅
[00:08:15.000 --> 00:08:18.000]  就會蘸辣根醬
[00:08:18.000 --> 00:08:20.000]  或者甜泥醬去吃
[00:08:20.000 --> 00:08:22.000]  其實是很好吃的
[00:08:22.000 --> 00:08:23.000]  我吃過的
[00:08:23.000 --> 00:08:27.000]  但最重要都不是那些醬
[00:08:27.000 --> 00:08:28.000]  最重要是第六
[00:08:28.000 --> 00:08:30.000]  羊小腿骨
[00:08:30.000 --> 00:08:33.000]  因為余節那隻羔羊要被宰殺
[00:08:33.000 --> 00:08:35.000]  代表耶穌基督
[00:08:35.000 --> 00:08:37.000]  這個羊小腿骨
[00:08:37.000 --> 00:08:39.000]  羊是最重要的
[00:08:39.000 --> 00:08:41.000]  所以這兩位門頭
[00:08:41.000 --> 00:08:44.000]  就預備了余節的晚餐
[00:08:44.000 --> 00:08:48.000]  很感恩我們和沙那團契
[00:08:48.000 --> 00:08:50.000]  邀請到選民事公差會
[00:08:50.000 --> 00:08:52.000]  來我們團契兩次
[00:08:52.000 --> 00:08:56.000]  講余節晚餐的講座
[00:08:56.000 --> 00:08:58.000]  讓我們弟兄姊妹更加認識聖經
[00:08:58.000 --> 00:09:00.000]  認識猶太人的文化
[00:09:00.000 --> 00:09:02.000]  和認識主耶穌
[00:09:02.000 --> 00:09:04.000]  因為耶穌是猶太人
[00:09:04.000 --> 00:09:06.000]  認識他們的文化就是認識耶穌
[00:09:06.000 --> 00:09:08.000]  我們有兩次
[00:09:08.000 --> 00:09:12.000]  都吃了一個簡化版的余節晚餐
[00:09:12.000 --> 00:09:14.000]  因為如果你吃完整個正餐
[00:09:14.000 --> 00:09:16.000]  是要兩三個小時
[00:09:16.000 --> 00:09:17.000]  我們吃了一個簡化版
[00:09:17.000 --> 00:09:19.000]  這張照片是我們一起舉杯
[00:09:19.000 --> 00:09:21.000]  去喝葡萄汁
[00:09:21.000 --> 00:09:24.000]  當時我們坐在椅子上
[00:09:24.000 --> 00:09:27.000]  但是耶穌他們那時吃余節晚餐
[00:09:27.000 --> 00:09:29.000]  不是坐在椅子上
[00:09:29.000 --> 00:09:30.000]  他們是怎樣的呢
[00:09:30.000 --> 00:09:31.000]  我們看回經文
[00:09:31.000 --> 00:09:34.000]  22章13-14節
[00:09:34.000 --> 00:09:38.000]  他們兩個門頭就預備好余節晚餐
[00:09:38.000 --> 00:09:40.000]  事後到了
[00:09:40.000 --> 00:09:42.000]  耶穌和使徒一同坐直
[00:09:42.000 --> 00:09:45.000]  如果看中文好像坐在這裡
[00:09:45.000 --> 00:09:47.000]  但是如果你看英文
[00:09:47.000 --> 00:09:49.000]  是reclined at table
[00:09:49.000 --> 00:09:51.000]  就是斜臥
[00:09:51.000 --> 00:09:53.000]  就好像這樣
[00:09:53.000 --> 00:09:55.000]  全部靠在這裡
[00:09:55.000 --> 00:09:57.000]  為什麼是斜臥呢
[00:09:57.000 --> 00:09:59.000]  因為斜臥是代表自由人
[00:09:59.000 --> 00:10:01.000]  可以享福了
[00:10:01.000 --> 00:10:03.000]  我們不是奴隸
[00:10:03.000 --> 00:10:07.000]  奴隸是不可以這樣靠的
[00:10:07.000 --> 00:10:10.000]  主席位就是主耶穌坐
[00:10:10.000 --> 00:10:13.000]  他也是余節的男主人
[00:10:13.000 --> 00:10:16.000]  負責捉肚子、抹餅
[00:10:16.000 --> 00:10:22.000]  15節耶穌對門頭說
[00:10:22.000 --> 00:10:24.000]  我非常渴望
[00:10:24.000 --> 00:10:26.000]  在自己受難之前
[00:10:26.000 --> 00:10:29.000]  跟你們一起吃這個余節晚餐
[00:10:29.000 --> 00:10:30.000]  我告訴你們
[00:10:30.000 --> 00:10:32.000]  我不再吃這晚餐
[00:10:32.000 --> 00:10:35.000]  直到它實現在神的國內
[00:10:35.000 --> 00:10:37.000]  耶穌第一句已經說
[00:10:37.000 --> 00:10:39.000]  我非常渴望
[00:10:39.000 --> 00:10:40.000]  在原文裡面
[00:10:40.000 --> 00:10:44.000]  直譯是with desire I desired
[00:10:44.000 --> 00:10:45.000]  很強調
[00:10:45.000 --> 00:10:48.000]  我很想很想在受難之前
[00:10:48.000 --> 00:10:49.000]  跟你們吃這個晚餐
[00:10:49.000 --> 00:10:51.000]  就好像有親友
[00:10:51.000 --> 00:10:53.000]  快要移居外地
[00:10:53.000 --> 00:10:54.000]  他farewell
[00:10:54.000 --> 00:10:55.000]  他要寬送他
[00:10:55.000 --> 00:10:57.000]  如果他臨走之前
[00:10:57.000 --> 00:10:58.000]  那一餐都跟你吃
[00:10:58.000 --> 00:11:00.000]  代表什麼呢
[00:11:00.000 --> 00:11:02.000]  他真的跟你關係很好
[00:11:02.000 --> 00:11:04.000]  很重視你
[00:11:04.000 --> 00:11:06.000]  才最後一餐會跟你吃
[00:11:06.000 --> 00:11:08.000]  所以我們看到主耶穌
[00:11:08.000 --> 00:11:11.000]  很愛這十二個門徒
[00:11:11.000 --> 00:11:14.000]  17節
[00:11:14.000 --> 00:11:16.000]  耶穌拿起杯來
[00:11:16.000 --> 00:11:18.000]  獻上了感謝
[00:11:18.000 --> 00:11:19.000]  when he has given thanks
[00:11:19.000 --> 00:11:24.000]  所以獻上感謝是一個感謝的禱告
[00:11:24.000 --> 00:11:25.000]  然後他就說
[00:11:25.000 --> 00:11:27.000]  你們拿起這個杯
[00:11:27.000 --> 00:11:29.000]  大家分著喝
[00:11:29.000 --> 00:11:30.000]  說到這裡
[00:11:30.000 --> 00:11:32.000]  其實他們吃余節晚餐
[00:11:32.000 --> 00:11:34.000]  就在喝第一杯葡萄酒
[00:11:34.000 --> 00:11:36.000]  就是誠聖之杯
[00:11:36.000 --> 00:11:38.000]  喝這個杯之前
[00:11:38.000 --> 00:11:39.000]  耶穌就祝謝
[00:11:39.000 --> 00:11:41.000]  這個男主人就會祝謝
[00:11:41.000 --> 00:11:42.000]  他就會說
[00:11:42.000 --> 00:11:44.000]  稱頌上主
[00:11:44.000 --> 00:11:45.000]  我們的神
[00:11:45.000 --> 00:11:46.000]  宇宙的王
[00:11:46.000 --> 00:11:48.000]  因你創造了葡萄
[00:11:48.000 --> 00:11:49.000]  祝謝完
[00:11:49.000 --> 00:11:51.000]  大家就喝這個杯
[00:11:51.000 --> 00:11:54.000]  喝完這個杯之後
[00:11:54.000 --> 00:11:56.000]  18至19節
[00:11:56.000 --> 00:11:58.000]  主耶穌這樣說
[00:11:58.000 --> 00:11:59.000]  我告訴你們
[00:11:59.000 --> 00:12:00.000]  從今以後
[00:12:00.000 --> 00:12:02.000]  我不再喝這葡萄酒
[00:12:02.000 --> 00:12:04.000]  直到神的國來到
[00:12:05.000 --> 00:12:07.000]  之後耶穌又拿起餅來
[00:12:07.000 --> 00:12:10.000]  獻上了感謝
[00:12:10.000 --> 00:12:11.000]  就像剛才一樣
[00:12:11.000 --> 00:12:13.000]  一個祝謝的禱文
[00:12:13.000 --> 00:12:15.000]  然後就張開餅
[00:12:15.000 --> 00:12:16.000]  broke it
[00:12:16.000 --> 00:12:17.000]  真是一個無教餅
[00:12:17.000 --> 00:12:18.000]  是大塊一點的
[00:12:18.000 --> 00:12:20.000]  然後就張開了
[00:12:20.000 --> 00:12:22.000]  然後就給他們
[00:12:22.000 --> 00:12:23.000]  遞給門徒
[00:12:23.000 --> 00:12:24.000]  然後就說
[00:12:24.000 --> 00:12:26.000]  這是我的身體
[00:12:26.000 --> 00:12:28.000]  是為你們捨的
[00:12:28.000 --> 00:12:29.000]  given for you
[00:12:29.000 --> 00:12:30.000]  是為你們捨去的
[00:12:30.000 --> 00:12:32.000]  是給你們的
[00:12:32.000 --> 00:12:33.000]  你們要這樣做
[00:12:33.000 --> 00:12:35.000]  為的是紀念我
[00:12:35.000 --> 00:12:37.000]  就是要這樣去擦餅
[00:12:37.000 --> 00:12:38.000]  去紀念耶穌
[00:12:38.000 --> 00:12:41.000]  去為我們擦開身體
[00:12:41.000 --> 00:12:43.000]  在這裡看到主
[00:12:43.000 --> 00:12:45.000]  他設立了聖餐
[00:12:45.000 --> 00:12:47.000]  這個聖餐
[00:12:47.000 --> 00:12:49.000]  當時是有幾個步驟的
[00:12:49.000 --> 00:12:51.000]  是拿餅
[00:12:51.000 --> 00:12:52.000]  先拿起餅
[00:12:52.000 --> 00:12:53.000]  然後祝謝了
[00:12:53.000 --> 00:12:55.000]  然後擦開餅
[00:12:55.000 --> 00:12:57.000]  然後才遞給門徒
[00:12:57.000 --> 00:12:59.000]  所以今天教會的聖餐禮
[00:12:59.000 --> 00:13:01.000]  大致上都是跟這個程序
[00:13:01.000 --> 00:13:03.000]  不過不同的就不是遞給你們
[00:13:03.000 --> 00:13:04.000]  已經遞了
[00:13:04.000 --> 00:13:09.000]  你們已經是拿了餅杯
[00:13:09.000 --> 00:13:13.000]  他們設立了聖餐禮之後
[00:13:13.000 --> 00:13:15.000]  第二十節
[00:13:15.000 --> 00:13:16.000]  飯後
[00:13:16.000 --> 00:13:18.000]  英文是after they had eaten
[00:13:18.000 --> 00:13:19.000]  他們不是吃飯
[00:13:19.000 --> 00:13:21.000]  他們不是吃米飯
[00:13:21.000 --> 00:13:23.000]  他們是吃完無教餅
[00:13:23.000 --> 00:13:24.000]  吃完無教餅之後
[00:13:24.000 --> 00:13:28.000]  耶穌就照樣拿起杯來說
[00:13:28.000 --> 00:13:32.000]  這杯是用我的血所納的新藥
[00:13:32.000 --> 00:13:35.000]  這個血是為你們流的
[00:13:35.000 --> 00:13:36.000]  這個新藥
[00:13:36.000 --> 00:13:37.000]  The New Covenant
[00:13:37.000 --> 00:13:39.000]  是很重要的
[00:13:39.000 --> 00:13:42.000]  在這個設立聖餐裡面很重要
[00:13:42.000 --> 00:13:44.000]  因為舊的藥
[00:13:44.000 --> 00:13:45.000]  其實舊藥裡面
[00:13:45.000 --> 00:13:46.000]  每一個藥
[00:13:46.000 --> 00:13:49.000]  都是用濟生的血去納藥的
[00:13:49.000 --> 00:13:52.000]  但是現在納這個新藥
[00:13:52.000 --> 00:13:53.000]  不是用濟生的血
[00:13:53.000 --> 00:13:55.000]  是用誰的血
[00:13:55.000 --> 00:13:59.000]  是耶穌用自己的血去納這個新藥
[00:13:59.000 --> 00:14:00.000]  而這個新藥
[00:14:00.000 --> 00:14:03.000]  取代了舊藥的獻祭制度
[00:14:03.000 --> 00:14:04.000]  由新藥開始
[00:14:04.000 --> 00:14:05.000]  神的指紋
[00:14:05.000 --> 00:14:06.000]  你有罪的時候
[00:14:06.000 --> 00:14:08.000]  你不需要再殺隻動物
[00:14:08.000 --> 00:14:09.000]  獻隻動物給神
[00:14:09.000 --> 00:14:12.000]  然後就罪得赦免
[00:14:12.000 --> 00:14:15.000]  而是你只要信靠主耶穌基督
[00:14:15.000 --> 00:14:17.000]  那隻代罪羔羊
[00:14:17.000 --> 00:14:19.000]  你接受耶穌為你個人的救主
[00:14:19.000 --> 00:14:20.000]  為你生命的主
[00:14:20.000 --> 00:14:22.000]  你相信祂
[00:14:22.000 --> 00:14:26.000]  耶穌的血就可以洗淨我們的罪
[00:14:26.000 --> 00:14:30.000]  所以耶穌就是一次性的獻上祂自己
[00:14:30.000 --> 00:14:32.000]  成為這隻代罪羔羊
[00:14:32.000 --> 00:14:33.000]  一次性的贖罪祭
[00:14:33.000 --> 00:14:34.000]  我們相信祂
[00:14:34.000 --> 00:14:37.000]  我們就可以和上帝和好了
[00:14:37.000 --> 00:14:40.000]  我們留意最後一句
[00:14:40.000 --> 00:14:43.000]  就是這個血是為你們流的
[00:14:43.000 --> 00:14:44.000]  如果是英文版
[00:14:44.000 --> 00:14:46.000]  就是Pulled out for you
[00:14:46.000 --> 00:14:47.000]  直譯就是
[00:14:47.000 --> 00:14:50.000]  這個血是為你們傾倒出來
[00:14:50.000 --> 00:14:52.000]  不是一滴滴的流
[00:14:52.000 --> 00:14:55.000]  而是很多血傾倒出來
[00:14:55.000 --> 00:14:56.000]  為我們傾倒出來
[00:14:56.000 --> 00:14:58.000]  為什麼這麼多血呢
[00:14:58.000 --> 00:15:00.000]  發生什麼事呢
[00:15:00.000 --> 00:15:03.000]  耶穌被釘在十字架上
[00:15:03.000 --> 00:15:06.000]  為我們流了很多的補血
[00:15:06.000 --> 00:15:09.000]  他們吃完這個正餐之後
[00:15:09.000 --> 00:15:11.000]  就是杯子、餅又吃了
[00:15:11.000 --> 00:15:12.000]  吃完正餐之後
[00:15:12.000 --> 00:15:14.000]  接著就喝第三杯的葡萄酒
[00:15:14.000 --> 00:15:17.000]  就是叫做救贖之杯
[00:15:17.000 --> 00:15:21.000]  就代表本來是罪的奴僕
[00:15:21.000 --> 00:15:24.000]  無論是當時的門徒
[00:15:24.000 --> 00:15:26.000]  或者我們今天的基督徒
[00:15:26.000 --> 00:15:27.000]  我們本來是罪的奴僕
[00:15:27.000 --> 00:15:29.000]  我們不是在埃及做奴隸
[00:15:29.000 --> 00:15:31.000]  而是我們是罪的奴隸
[00:15:31.000 --> 00:15:32.000]  但是主耶穌的補血
[00:15:32.000 --> 00:15:34.000]  買熟了我們每一個
[00:15:34.000 --> 00:15:36.000]  我們可以成為自由人
[00:15:36.000 --> 00:15:38.000]  然後就喝這個救贖之杯
[00:15:38.000 --> 00:15:40.000]  所以這個第三個杯
[00:15:40.000 --> 00:15:41.000]  救贖之杯
[00:15:41.000 --> 00:15:43.000]  就是我們聖餐裡面的杯子
[00:15:43.000 --> 00:15:46.000]  就是這第三個杯子
[00:15:46.000 --> 00:15:49.000]  我邀請大家讀
[00:15:49.000 --> 00:15:52.000]  PowerPoint上面這一節經文
[00:15:52.000 --> 00:15:54.000]  預備起
[00:15:54.000 --> 00:15:56.000]  由拿起餅來
[00:15:56.000 --> 00:15:57.000]  向上而感謝
[00:15:57.000 --> 00:15:58.000]  就抹開
[00:15:58.000 --> 00:16:00.000]  遞給他滅絕
[00:16:00.000 --> 00:16:02.000]  這是我的身體
[00:16:02.000 --> 00:16:04.000]  是為你而寫的
[00:16:04.000 --> 00:16:06.000]  你願意這樣做
[00:16:06.000 --> 00:16:09.000]  為的是紀念我
[00:16:09.000 --> 00:16:10.000]  英文是
[00:16:10.000 --> 00:16:12.000]  Do this in remembrance of me
[00:16:12.000 --> 00:16:16.000]  所以見到耶穌設立這個聖餐的意義
[00:16:16.000 --> 00:16:20.000]  就是要紀念他
