
[00:00:00.000 --> 00:00:03.000]  今天我的題目是「代代平安」
[00:08:14.000 --> 00:08:18.000]  克里特島裡面有一個米洛斯迷宮
[00:08:18.000 --> 00:08:24.000]  是一個叫米洛陶洛斯的東西住的地方
[00:08:24.000 --> 00:08:29.000]  而米洛陶洛斯是米洛斯女王違反人倫
[00:08:29.000 --> 00:08:37.000]  和公牛雜交而生的一個牛頭人身的怪物
[00:08:37.000 --> 00:08:41.000]  從這些故事和遺跡我們可以看到
[00:08:41.000 --> 00:08:48.000]  當代人對克里特島的人的印象真的非常差
[00:08:48.000 --> 00:08:52.000]  在第一節的鄭重聲明之後
[00:08:52.000 --> 00:08:58.000]  保羅在第二節就講述他對基督徒家庭的要求
[00:08:58.000 --> 00:09:02.000]  有人說保羅是為基督教家庭
[00:09:02.000 --> 00:09:07.000]  訂立一個合乎基督教信仰倫常道德的家庭守則
[00:09:07.000 --> 00:09:11.000]  首先他講論的是年長的男人
[00:09:11.000 --> 00:09:15.000]  在裡面有兩組對年長男人的美德
[00:09:15.000 --> 00:09:20.000]  第一組就是有節制、莊重、自律
[00:09:20.000 --> 00:09:24.000]  這個重點是放在自我管理的層面上
[00:09:24.000 --> 00:09:30.000]  第二組的要求就是信心、愛心和忍耐
[00:09:30.000 --> 00:09:35.000]  是作為他們在生活和道德決策上的指引
[00:09:35.000 --> 00:09:39.000]  是要成為基督徒的基本道德典範
[00:09:39.000 --> 00:09:42.000]  即是對神有信心、對人有愛心
[00:09:42.000 --> 00:09:46.000]  和有直到末世的忍耐
[00:09:46.000 --> 00:09:51.000]  整體來說,從這些詞語
[00:09:51.000 --> 00:09:57.000]  保羅是描述出一個有個很榜樣的生命
[00:09:57.000 --> 00:10:00.000]  很榜樣的生活
[00:10:00.000 --> 00:10:06.000]  很榜樣是保羅要求年長基督徒男人應有的特質
[00:10:06.000 --> 00:10:12.000]  很榜樣,也就像神學家John Stokes所形容的
[00:10:12.000 --> 00:10:21.000]  是外顯的生命,顯出你的內在的靈明、毀身的證據
[00:10:21.000 --> 00:10:31.000]  同樣,保羅也要求老年婦女要有這種毀身的證據
[00:10:31.000 --> 00:10:38.000]  保羅在他對年長婦女的道德渲染裡面
[00:10:38.000 --> 00:10:47.000]  首先他要強調的是在言行舉止中要顯出敬虔
[00:10:47.000 --> 00:10:56.000]  然後要他們以善道去教訓年輕的婦女
[00:10:56.000 --> 00:11:01.000]  另外,保羅也很嚴厲地命令這班年長的婦女
[00:11:01.000 --> 00:11:07.000]  不可以惡意毀綁,也不可以被走所奴役
[00:11:07.000 --> 00:11:12.000]  惡意毀綁這個就不需要解釋了
[00:11:12.000 --> 00:11:16.000]  就是勒住你的舌頭,不要說三說四,這點很容易明白
[00:11:16.000 --> 00:11:22.000]  但是不要被走所奴役,這個聽起來就有點奇怪了
[00:11:22.000 --> 00:11:28.000]  原文更加是在走這個字之後,加上大量多量
[00:11:28.000 --> 00:11:31.000]  就是說不要被大量的走徵所奴役
[00:11:31.000 --> 00:11:38.000]  這是否暗示克里特年長女信徒有過酗酒的情況呢?
[00:11:38.000 --> 00:11:40.000]  沉溺在喝酒呢?
[00:11:40.000 --> 00:11:48.000]  喝酒確實很多時候是和說是非有關的
[00:11:48.000 --> 00:11:51.000]  喝大了嘴巴就不收,亂說的
[00:11:51.000 --> 00:11:54.000]  記得很多年前,很多年前
[00:11:54.000 --> 00:12:00.000]  電視台曾經有一個深夜節目,好像是叫「今夜不折房」
[00:12:00.000 --> 00:12:02.000]  不知道你們有沒有印象
[00:12:02.000 --> 00:12:09.000]  有幾個本地的才子拿著酒杯底去和嘉賓做訪問
[00:12:09.000 --> 00:12:15.000]  結果當然是隨著酒意越說越出位,越說越離譜
[00:12:15.000 --> 00:12:18.000]  說回新約時代的羅馬世界
[00:12:18.000 --> 00:12:26.000]  當時的人總是把酗酒和惡意毀綁放在一起
[00:12:26.000 --> 00:12:31.000]  還要批評成人婦女
[00:12:31.000 --> 00:12:36.000]  從今天的觀點,是有點不公平
[00:12:36.000 --> 00:12:38.000]  就像我們說到美國人一樣
[00:12:38.000 --> 00:12:43.000]  馬上就想起一個黑板形象,就是美國人每個都戴槍出街
[00:12:43.000 --> 00:12:49.000]  但是對當時的羅馬世界來說,尤其是放縱的克里特人來說
[00:12:49.000 --> 00:12:54.000]  某程度上是反映出一些實況的
[00:12:54.000 --> 00:12:59.000]  當時的羅馬世界湧現了一批反父權的新女性
[00:12:59.000 --> 00:13:02.000]  這班人是上層社會的
[00:13:02.000 --> 00:13:08.000]  他們經常是勇於表達自己的自由和性別解放
[00:13:08.000 --> 00:13:12.000]  除了反傳統和在性方面放縱之外
[00:13:12.000 --> 00:13:17.000]  這班新女性有一樣事是要和男人看齊的
[00:13:17.000 --> 00:13:19.000]  就是酗酒
[00:13:19.000 --> 00:13:24.000]  酗酒成為他們追求自由和反傳統的一種表現
[00:13:24.000 --> 00:13:32.000]  從古代的文獻,我們看到當時的人對這班新女性的評論是很負面的
[00:13:32.000 --> 00:13:38.000]  而且由於他們對社會傳統價值產生一定的破壞
[00:13:38.000 --> 00:13:46.000]  以致連羅馬皇帝奧古斯都都要立法禁止這班新女性的某些行為表現
[00:13:46.000 --> 00:13:54.000]  新女性應該是對克里特的基督徒婦產生一些非常壞的影響
[00:13:54.000 --> 00:13:58.000]  以致保羅要發出這麼嚴厲的勸勉和命令
[00:13:58.000 --> 00:14:07.000]  從古至今,社會風氣對我們基督徒是有影響的
[00:14:07.000 --> 00:14:09.000]  我們不會免疫的
[00:14:09.000 --> 00:14:15.000]  不知道你跟我今天對社會風氣有沒有時刻的警醒呢?
[00:14:15.000 --> 00:14:22.000]  當然,保羅是不會忽視男人都會酗酒和講是非的
[00:14:22.000 --> 00:14:31.000]  他在提摩太前書亦都對教會男性領袖提出勸誡和提醒
[00:14:31.000 --> 00:14:34.000]  不要一口多言,不要好酒
[00:14:34.000 --> 00:14:39.000]  其實就好像他講論夫婦關係和子女關係一樣
[00:14:39.000 --> 00:14:43.000]  他經常強調的是彼此的責任
[00:14:43.000 --> 00:14:48.000]  妻子要信服,但丈夫要對妻子有寫生的愛
[00:14:48.000 --> 00:14:53.000]  子女要信服,但父母不要惹子女的氣
[00:14:53.000 --> 00:14:57.000]  就是所謂一隻手打不響
[00:14:57.000 --> 00:15:01.000]  任何問題都存在於你我彼此之間的責任
[00:15:01.000 --> 00:15:05.000]  不可能只怪其中一方
[00:15:05.000 --> 00:15:10.000]  再看提多斯,我們發現保羅
[00:15:10.000 --> 00:15:15.000]  保羅要長輩,長輩要怎樣呢?
[00:15:15.000 --> 00:15:23.000]  強調他們要在生命當中樹立榜樣,以致被晚輩尊重
[00:15:23.000 --> 00:15:27.000]  事實上一個失榜樣,沒有自制的長輩年輕人
[00:15:27.000 --> 00:15:32.000]  是不會心悅誠服地去接受他們的教導的
[00:15:32.000 --> 00:15:41.000]  但當一個長輩有好榜樣,敬虔的人必然能成就上帝的託付
[00:15:41.000 --> 00:15:48.000]  敬虔的母親培育出被譽為「牧者中的牧者」的
[00:15:48.000 --> 00:15:50.000]  Eugene Peterson,不得生
[00:15:50.000 --> 00:15:58.000]  不得生很感恩地說,他有一位重視神和擁抱生命的女士
[00:15:58.000 --> 00:16:04.000]  陪著他走過這段險峻又聖潔的人生之路
[00:16:04.000 --> 00:16:10.000]  同樣敬虔的克里特魯蓮夫人
[00:16:10.000 --> 00:16:15.000]  亦都可以成為指教年輕婦女的好老師
[00:16:15.000 --> 00:16:25.000]  訓練這個詞亦都有指教的意思
[00:16:25.000 --> 00:16:30.000]  更有的是,令人清醒的給她一巴掌當頭棒喝
[00:16:30.000 --> 00:16:35.000]  還有強烈的要喚醒人的理性的含義
[00:16:35.000 --> 00:16:41.000]  究竟要喚醒年輕婦女甚麼呢?
[00:16:41.000 --> 00:16:44.000]  愛丈夫愛兒女
[00:16:44.000 --> 00:16:49.000]  老實說,愛丈夫愛兒女在希臘和猶太文化中
[00:16:49.000 --> 00:16:53.000]  是基本的責任
[00:16:53.000 --> 00:16:56.000]  理所當然的是不需要提及
[00:16:56.000 --> 00:16:58.000]  有這兩個基本要求
[00:16:58.000 --> 00:17:02.000]  下面的自律、貞潔、持家良善和信服自己的丈夫
[00:17:02.000 --> 00:17:04.000]  就可以做到
[00:17:04.000 --> 00:17:08.000]  愛丈夫愛兒女這些興奮的事不用提及
[00:17:08.000 --> 00:17:10.000]  但很有趣的是
[00:17:10.000 --> 00:17:14.000]  只出現在整本西約聖經的這裏
[00:17:14.000 --> 00:17:16.000]  提多書二章
[00:17:16.000 --> 00:17:22.000]  可以看到當時克里特島的家庭
[00:17:22.000 --> 00:17:25.000]  面臨的危機有多嚴峻
[00:17:25.000 --> 00:17:32.000]  以至保羅要發出聲明、教導去勸勉這班婦女
[00:17:32.000 --> 00:17:36.000]  對年輕婦女作出訓誡之後
[00:17:36.000 --> 00:17:42.000]  在第六節,保羅對年輕男性作出提點
[00:17:42.000 --> 00:17:46.000]  剛才你讀的新約、新漢語
[00:17:46.000 --> 00:17:49.000]  本是將第六和第七節放在一起
[00:17:49.000 --> 00:17:50.000]  成為一句
[00:17:50.000 --> 00:17:56.000]  又或者我們可以再將這部分擴展到第八節一起看
[00:17:56.000 --> 00:18:01.000]  是包括對提多這位年輕目者的提點
[00:18:01.000 --> 00:18:06.000]  對勸勉年輕人只有一件事
[00:18:06.000 --> 00:18:10.000]  就好像年長男人和年輕婦女一樣
[00:18:10.000 --> 00:18:13.000]  凡事要自律
[00:18:13.000 --> 00:18:18.000]  保羅很簡短地給她一個很重要的忠告
[00:18:18.000 --> 00:18:21.000]  就是以身作則
[00:18:21.000 --> 00:18:24.000]  尤其是在行為和教導上
[00:18:24.000 --> 00:18:26.000]  要以身作則
[00:18:26.000 --> 00:18:28.000]  以身作則
[00:18:28.000 --> 00:18:34.000]  以至反對的人找不到甚麼可以說我們的壞話
[00:18:34.000 --> 00:18:39.000]  保羅認定以身作則是產生好行為和教導
[00:18:39.000 --> 00:18:43.000]  是保護基督教信仰、基督教信息
[00:18:43.000 --> 00:18:47.000]  不會被毀謗的一個很重要的途徑
[00:18:47.000 --> 00:18:51.000]  這一點我相信沒有人會反對
[00:18:51.000 --> 00:18:54.000]  以身作則的教導
[00:18:54.000 --> 00:18:58.000]  不能夠以身作則的教導是甚麼?
[00:18:58.000 --> 00:19:01.000]  是虛假、虛偽的教導
[00:19:01.000 --> 00:19:06.000]  這些令我想起以前我中學中文科老師
[00:19:06.000 --> 00:19:09.000]  說過一句我永世難忘的話
[00:19:09.000 --> 00:19:13.000]  他就說道學不是一個問題
[00:19:13.000 --> 00:19:15.000]  聽著,道學不是一個問題
[00:19:15.000 --> 00:19:18.000]  假道學才是問題
[00:19:18.000 --> 00:19:21.000]  真的,假道學才是問題
[00:19:21.000 --> 00:19:23.000]  道學有甚麼問題?
[00:19:23.000 --> 00:19:27.000]  所以耶穌對法利錯人最大的責難是甚麼?
[00:19:27.000 --> 00:19:31.000]  不是他們嚴守律法,而是他們假冒為善
[00:19:31.000 --> 00:19:37.000]  所以各位請以身作則,活出基督
[00:19:37.000 --> 00:19:47.000]  最後,保羅以第九至十節對僕人的勸勉作為整段的結束
[00:19:47.000 --> 00:19:50.000]  僕人直譯就是奴隸
[00:19:50.000 --> 00:19:55.000]  十至九節這個教導我們今時今日很多時就是運用在職場上
[00:19:55.000 --> 00:19:57.000]  因為今時今日我們社會沒有奴隸了
[00:19:57.000 --> 00:20:01.000]  在職場上對信徒作為一個行為指引
[00:20:01.000 --> 00:20:03.000]  而不是家庭裏面的
[00:20:03.000 --> 00:20:05.000]  所以這一點我不會多說
[00:20:05.000 --> 00:20:09.000]  但大家要留意,在當時的羅馬世界裏面
[00:20:09.000 --> 00:20:15.000]  僕人或奴隸經常被視為家裏的一份子
[00:20:15.000 --> 00:20:19.000]  所以在保羅的《以佛所書》、《古羅西書》和《腓利門書》
[00:20:19.000 --> 00:20:21.000]  有關僕人的教導
[00:20:21.000 --> 00:20:29.000]  就像提多書一樣,放在家庭生活規範裏面出現
[00:20:29.000 --> 00:20:35.000]  而保羅在這裏的焦點和之前的經文一樣
[00:20:35.000 --> 00:20:39.000]  在於行為見證上
[00:20:39.000 --> 00:20:45.000]  試想想,如果每個人在一個不在自己家庭裏面
[00:20:45.000 --> 00:20:49.000]  譬如職場裏面、學校裏面、環境裏面
[00:20:49.000 --> 00:20:55.000]  能夠像對家人一樣,活出一種完全美善的忠誠
[00:20:55.000 --> 00:20:58.000]  就像奴隸本身不是屬於一個家庭裏面
[00:20:58.000 --> 00:21:01.000]  活出一種真正家人的樣式
[00:21:01.000 --> 00:21:05.000]  這絕對是對上帝所作的美好見證
[00:21:05.000 --> 00:21:09.000]  是為上帝作的美好見證
[00:21:09.000 --> 00:21:12.000]  在一至十節裏面,保羅的焦點很清楚
[00:21:12.000 --> 00:21:17.000]  就是榜樣加教導
[00:21:17.000 --> 00:21:23.000]  是要基督徒藉著家庭的好榜樣、好教導
[00:21:23.000 --> 00:21:27.000]  在克里特這個風氣極敗壞的地方
[00:21:27.000 --> 00:21:33.000]  去維護上帝之道的好明星
[00:21:33.000 --> 00:21:39.000]  並且積極榮耀我們上帝的教導
[00:21:39.000 --> 00:21:43.000]  他的焦點很清楚
[00:21:43.000 --> 00:21:48.000]  但要做到保羅所說的好榜樣、好教導的要求
[00:21:48.000 --> 00:21:50.000]  我不知道你們有沒有發覺
[00:21:50.000 --> 00:21:55.000]  當中包含著一種我們這班活在後現代時代的人
[00:21:55.000 --> 00:21:58.000]  極之不願意做的兩件事
[00:21:58.000 --> 00:22:04.000]  就是自制和馴服
[00:22:04.000 --> 00:22:09.000]  在今天,當我們對個人過於肯定
[00:22:09.000 --> 00:22:12.000]  對權威過於否定的這個年代
[00:22:12.000 --> 00:22:18.000]  必然的結果就是不願意自制和不願意馴服
[00:22:18.000 --> 00:22:22.000]  在家庭裏面,沒有自制的長輩
[00:22:22.000 --> 00:22:27.000]  是很難以生命去樹立好榜樣
[00:22:27.000 --> 00:22:32.000]  失去榜樣的長輩很難叫後輩心甘情願地去馴服
[00:22:32.000 --> 00:22:39.000]  沒有馴服,一切的建立和教導都是枉然
[00:22:39.000 --> 00:22:45.000]  問題是我們每個人,我們身心靈的成長
[00:22:45.000 --> 00:22:48.000]  我們都渴求有榜樣
[00:22:48.000 --> 00:22:52.000]  能夠給我們有方向、有挑戰、有鼓勵
[00:22:52.000 --> 00:22:56.000]  我們渴望能夠馴服一個可以給我們
[00:22:56.000 --> 00:23:01.000]  可以真正馴服和學習的好榜樣
[00:23:01.000 --> 00:23:06.000]  榜樣就是教導
[00:23:06.000 --> 00:23:11.000]  保羅因為這樣
[00:23:11.000 --> 00:23:16.000]  保羅從來不會猶豫地用他的仕途身份去叫人
[00:23:16.000 --> 00:23:20.000]  以他做榜樣去效法他
[00:23:20.000 --> 00:23:25.000]  保羅這樣做是因為他是以基督為榜樣
[00:23:25.000 --> 00:23:28.000]  他是效法基督
[00:23:28.000 --> 00:23:35.000]  很明顯,基督就是保羅這個倫理教導的根源和依據
[00:23:35.000 --> 00:23:41.000]  在一至十節,保羅做了教導、勸勉和命令之後
[00:23:41.000 --> 00:23:45.000]  他在一至十五節說出他的神學理據
[00:23:45.000 --> 00:23:49.000]  請大家一起讀出十一至十五節
[00:23:49.000 --> 00:23:50.000]  十一至十五節
[00:23:50.000 --> 00:23:53.000]  (念經)
[00:23:53.000 --> 00:23:56.000]  (念經)
[00:23:56.000 --> 00:23:59.000]  (念經)
