
[00:00:00.000 --> 00:00:03.640]  今天是端午節
[00:03:41.640 --> 00:03:42.320]  看一看他
[00:03:42.320 --> 00:03:43.640]  其實都是一個服侍
[00:03:43.640 --> 00:03:45.160]  我看見很多人在看
[00:03:45.160 --> 00:03:45.920]  看一看隔壁那個
[00:03:45.920 --> 00:03:47.320]  歡迎你回來
[00:03:47.320 --> 00:03:49.680]  讓我們今晚不會那麼孤單
[00:03:49.680 --> 00:03:50.880]  我們彼此鼓勵
[00:03:50.880 --> 00:03:53.160]  其實魏拓星80年前的提醒
[00:03:53.160 --> 00:03:54.680]  對我們今天依然有提醒
[00:03:54.680 --> 00:03:56.840]  我們如何在亂世的時候
[00:03:56.840 --> 00:03:58.360]  做一個行動的教會
[00:03:58.360 --> 00:03:59.840]  所以我們用《雅各書》
[00:03:59.840 --> 00:04:02.000]  亦在壽夫節
[00:04:02.000 --> 00:04:03.640]  我們都在講窮盡一生
[00:04:03.640 --> 00:04:06.360]  不斷在講我們在信仰
[00:04:06.360 --> 00:04:08.120]  來了中國200年之後
[00:04:08.120 --> 00:04:10.200]  我們如何能夠生根在中國
[00:04:10.200 --> 00:04:13.320]  我們如何能夠跟身邊的社區有關係
[00:04:13.320 --> 00:04:14.720]  才是最重要的
[00:04:14.720 --> 00:04:15.720]  不過
[00:04:15.720 --> 00:04:17.160]  今天寫《雅各書》的總論
[00:04:17.160 --> 00:04:19.000]  我就是想帶出一個很重要的
[00:04:19.000 --> 00:04:20.520]  雅各的感情
[00:04:20.520 --> 00:04:21.720]  寫《雅各書》
[00:04:21.720 --> 00:04:22.800]  你見到他寫很多東西
[00:04:22.800 --> 00:04:23.840]  好像針研一樣很多東西
[00:04:23.840 --> 00:04:25.480]  不過他有一個感情在裡面
[00:04:25.480 --> 00:04:29.520]  那個感情就是你要轉日
[00:04:29.520 --> 00:04:31.840]  這個我們拍拖的時候都經歷過
[00:04:31.840 --> 00:04:33.360]  今晚我們再去經歷
[00:04:33.360 --> 00:04:35.040]  你要轉日這個感情
[00:04:35.040 --> 00:04:36.320]  我們一起看一些經文
[00:04:36.320 --> 00:04:37.480]  我們一起讀這些經文
[00:04:37.480 --> 00:04:39.600]  首先我想讀舊約的經文
[00:04:39.600 --> 00:04:41.760]  是出埃及記的
[00:04:41.760 --> 00:04:43.320]  《雅各書》有引用這段經文
[00:04:43.320 --> 00:04:43.640]  好
[00:04:43.640 --> 00:04:44.960]  1、2、3
[00:04:44.960 --> 00:04:48.040]  「不可為自己雕刻偶像
[00:04:48.040 --> 00:04:50.920]  也不可做什麼形象
[00:04:50.920 --> 00:04:53.200]  彷彿上天、下地
[00:04:53.200 --> 00:04:56.520]  和地底下水中的白物
[00:04:56.520 --> 00:04:58.960]  不可跪拜那些像
[00:04:58.960 --> 00:05:01.520]  也不可侍奉他們
[00:05:01.520 --> 00:05:03.200]  因為我耶和華
[00:05:03.200 --> 00:05:06.080]  你的神是忌邪的神
[00:05:06.080 --> 00:05:07.200]  恨我的
[00:05:07.200 --> 00:05:09.960]  我必懲罰他們的罪
[00:05:09.960 --> 00:05:13.720]  至父及子直到三、四代
[00:05:13.720 --> 00:05:16.480]  愛我守我誡命的
[00:05:16.480 --> 00:05:19.360]  我必向他們施慈愛
[00:05:19.360 --> 00:05:21.160]  直到千代」
[00:05:21.160 --> 00:05:22.840]  然後《雅各書》一章八節
[00:05:22.840 --> 00:05:24.240]  1、2、3
[00:05:24.240 --> 00:05:26.520]  「三心兩意的人
[00:05:26.520 --> 00:05:29.520]  在他一切所行的路上
[00:05:29.520 --> 00:05:31.440]  都搖擺不定」
[00:05:31.440 --> 00:05:33.120]  然後二章四節
[00:05:33.120 --> 00:05:37.040]  「這豈不是你們偏心待人
[00:05:37.040 --> 00:05:39.800]  用惡意評斷人嗎?」
[00:05:39.800 --> 00:05:42.520]  然後《雅各書》四章八至十節
[00:05:42.520 --> 00:05:44.160]  「要親近神
[00:05:44.160 --> 00:05:46.920]  神就必親近你們
[00:05:46.920 --> 00:05:50.880]  有罪的人也要潔淨你們的手
[00:05:50.880 --> 00:05:55.800]  心懷疑的人也要清潔你們的心
[00:05:55.800 --> 00:05:58.080]  你們要受苦
[00:05:58.080 --> 00:06:00.000]  悲哀哭泣
[00:06:00.000 --> 00:06:03.240]  要將歡笑變為悲哀
[00:06:03.240 --> 00:06:05.720]  歡樂變為愁悶
[00:06:05.720 --> 00:06:08.600]  要在主面前謙卑
[00:06:08.600 --> 00:06:11.720]  他就使你們高興」
[00:06:11.720 --> 00:06:12.920]  我們一起有個禱告
[00:06:12.920 --> 00:06:15.320]  安靜在上帝面前
[00:06:15.320 --> 00:06:16.640]  天父剛才我們聽見
[00:06:16.640 --> 00:06:18.040]  Wendy傳道給我們說
[00:06:18.040 --> 00:06:20.800]  「神安置在我們裏面的靈
[00:06:20.800 --> 00:06:23.440]  是愛到嫉妒的地步
[00:06:23.440 --> 00:06:26.640]  你們以為這話是徒然的嗎
[00:06:26.640 --> 00:06:29.880]  但是它似更多的恩惠
[00:06:29.880 --> 00:06:31.600]  所以要順福神
[00:06:31.600 --> 00:06:33.480]  要抵擋魔鬼
[00:06:33.480 --> 00:06:35.880]  魔鬼就必逃避你們」
[00:06:35.880 --> 00:06:38.360]  主要是這個世代上有很多的混亂
[00:06:38.360 --> 00:06:41.280]  我們自己的心很多時候都不定
[00:06:41.280 --> 00:06:44.320]  我們都追求著世上很多很多的事情
[00:06:44.320 --> 00:06:46.720]  主要是求祢讓我們今晚再一次來到祂裏面
[00:06:46.720 --> 00:06:49.760]  去思想亞各整個的感情
[00:06:49.760 --> 00:06:53.160]  我們怎樣再一次不再與世俗為友
[00:06:53.160 --> 00:06:56.360]  因為與世俗為友就是與神為敵
[00:06:56.360 --> 00:06:59.720]  求主幫助我們再一次來到上帝的面前
[00:06:59.720 --> 00:07:01.960]  和神成為朋友
[00:07:01.960 --> 00:07:06.720]  我們這樣的禱告奉耶穌基督的名而求
[00:07:06.720 --> 00:07:10.560]  亞各在整卷書中有個很重要的訊息
[00:07:10.560 --> 00:07:12.480]  就是你要歸一
[00:07:12.480 --> 00:07:14.960]  因為神是一個嫉妒的神
[00:07:14.960 --> 00:07:16.000]  亞各不斷說
[00:07:16.000 --> 00:07:18.280]  你不可以心懷異議
[00:07:18.280 --> 00:07:20.400]  只能夠一心一意
[00:07:20.400 --> 00:07:24.520]  在說亞各書我們都要認識亞各是哪一位的亞各
[00:07:24.520 --> 00:07:28.800]  亞各應該就是主耶穌的弟弟亞各
[00:07:28.800 --> 00:07:31.080]  我們看看他在主耶穌升天之前
[00:07:31.080 --> 00:07:33.080]  他是怎樣看待耶穌的
[00:07:33.080 --> 00:07:34.400]  在《讓福音》記載
[00:07:34.400 --> 00:07:36.600]  「耶穌的兄弟對他們說」
[00:07:36.600 --> 00:07:38.400]  耶穌的兄弟包括亞各
[00:07:38.400 --> 00:07:41.360]  對耶穌說「你離開這裡上猶太去吧
[00:07:41.360 --> 00:07:44.200]  好讓你的門徒也看見你所做的事
[00:07:44.200 --> 00:07:45.760]  因為人要揚名
[00:07:45.760 --> 00:07:48.400]  沒有在隱蔽的地方行事的
[00:07:48.400 --> 00:07:50.280]  如果你要做這些事
[00:07:50.280 --> 00:07:52.680]  該把自己顯給世人看」
[00:07:52.680 --> 00:07:53.840]  然後約翰寫了一句
[00:07:53.840 --> 00:07:57.360]  「原來連他的兄弟們也不信他」
[00:07:57.360 --> 00:07:59.680]  亞各的弟弟和世人一樣
[00:07:59.680 --> 00:08:01.680]  他很求世上的名
[00:08:01.680 --> 00:08:05.800]  很期望耶穌揚名立萬出人頭地
[00:08:05.800 --> 00:08:07.600]  當他們這樣期望的時候
[00:08:07.600 --> 00:08:10.640]  經文的定義就是他們不信耶穌
[00:08:10.640 --> 00:08:12.440]  不信耶穌不是因為他們沒見過耶穌
[00:08:12.440 --> 00:08:13.440]  他們見過耶穌
[00:08:13.440 --> 00:08:14.440]  耶穌是他們的哥哥
[00:08:14.440 --> 00:08:15.680]  不過他們不信耶穌
[00:08:15.680 --> 00:08:17.280]  將要成為一個寂寂無名
[00:08:17.280 --> 00:08:18.560]  一事無成
[00:08:18.560 --> 00:08:20.040]  成為一個受盡羞辱
[00:08:20.040 --> 00:08:22.000]  死在十格的救主
[00:08:22.000 --> 00:08:23.880]  他們只相信你要揚名
[00:08:23.880 --> 00:08:25.240]  教會要揚名
[00:08:25.240 --> 00:08:27.440]  這就是亞各的不信
[00:08:27.440 --> 00:08:28.880]  但是到了主復活之後
[00:08:28.880 --> 00:08:30.280]  我們看到亞各有一個轉變
[00:08:30.280 --> 00:08:31.720]  《使徒行傳》一章十四節
[00:08:31.720 --> 00:08:33.680]  說到教會初次相聚的時候
[00:08:33.680 --> 00:08:36.120]  說到「十一個使徒和幾個婦人
[00:08:36.120 --> 00:08:39.840]  包括耶穌的母親瑪利亞和耶穌的兄弟
[00:08:39.840 --> 00:08:43.320]  都同心合意地懇切禱告」
[00:08:43.320 --> 00:08:45.560]  這個不信的弟弟在主復活之後
[00:08:45.560 --> 00:08:47.720]  居然跟著十一個使徒的帶領
[00:08:47.720 --> 00:08:50.200]  在教會裡懇切地祈禱
[00:08:50.200 --> 00:08:52.960]  證明耶穌真的帶了他一家
[00:08:52.960 --> 00:08:54.080]  就像聖經所說
[00:08:54.080 --> 00:08:56.720]  「當信主耶穌,你和你一家都必得救」
[00:08:56.720 --> 00:09:00.120]  後來亞各在教會最關鍵的時候
[00:09:00.120 --> 00:09:02.600]  他講出了福音的真道
[00:09:02.600 --> 00:09:03.920]  到了《使徒行傳》十五章
[00:09:03.920 --> 00:09:05.240]  教會正在問
[00:09:05.240 --> 00:09:07.200]  外邦人,即那些不是猶太人
[00:09:07.200 --> 00:09:09.920]  是否需要守舊約律法才得救
[00:09:09.920 --> 00:09:11.320]  一個很嚴峻的問題
[00:09:11.320 --> 00:09:12.640]  在很多討論之後
[00:09:12.640 --> 00:09:15.120]  亞各用了《阿摩斯第九章》作回應
[00:09:15.120 --> 00:09:15.760]  然後他說
[00:09:15.760 --> 00:09:18.680]  「所以我的意見是不可難毀
[00:09:18.680 --> 00:09:21.320]  那歸向神的外邦人」
[00:09:21.320 --> 00:09:22.760]  很短的一句話
[00:09:22.760 --> 00:09:24.880]  但是一個聖靈的心意
[00:09:24.880 --> 00:09:26.480]  就是在說我們外邦人
[00:09:26.480 --> 00:09:28.080]  或者甚至猶太人
[00:09:28.080 --> 00:09:30.280]  從來不是憑行為得救的
[00:09:30.280 --> 00:09:32.000]  我們能夠恩順清義
[00:09:32.000 --> 00:09:34.120]  所以我們不用再守國禮
[00:09:34.120 --> 00:09:40.920]  也不用再守舊約的一些禮儀的要求
[00:09:40.920 --> 00:09:44.000]  在這裡亞各成為了教會的領袖
[00:09:44.000 --> 00:09:45.120]  最後
[00:09:45.120 --> 00:09:46.520]  當亞各寫《亞各書》的時候
[00:09:46.520 --> 00:09:48.000]  他第一章是這樣寫的
[00:09:48.000 --> 00:09:49.480]  亞各稱自己的時候
[00:09:49.480 --> 00:09:52.320]  「神和主耶穌基督的僕人亞各
[00:09:52.320 --> 00:09:56.040]  問候散居在各處的十二個支派的人」
[00:09:56.040 --> 00:09:59.520]  亞各在這裡稱自己為主耶穌基督的僕人
[00:09:59.520 --> 00:10:01.320]  我覺得很特別一件事情
[00:10:01.320 --> 00:10:03.480]  當然他知道耶穌已經復活了
[00:10:03.480 --> 00:10:05.720]  他也不覺得自己是耶穌的弟弟
[00:10:05.720 --> 00:10:06.440]  有什麼厲害
[00:10:06.440 --> 00:10:09.000]  他只是稱自己為耶穌基督的僕人
[00:10:09.000 --> 00:10:10.480]  這是他最珍貴的身份
[00:10:10.480 --> 00:10:12.360]  我不知道大家有什麼身份是最珍貴的
[00:10:12.360 --> 00:10:14.280]  牧師可能是傳道
[00:10:14.280 --> 00:10:16.040]  可能是你的工作的身份
[00:10:16.040 --> 00:10:18.120]  原來亞各一切的身份都不最珍貴
[00:10:18.120 --> 00:10:21.480]  最珍貴的身份就是耶穌基督的僕人
[00:10:21.480 --> 00:10:22.440]  這就是亞各
[00:10:22.440 --> 00:10:25.280]  我們看到他一點生命的點滴
[00:10:25.280 --> 00:10:28.320]  但是亞各最關心的就是猶太人
[00:10:28.320 --> 00:10:30.240]  所以他寫給這本《亞各書》
[00:10:30.240 --> 00:10:34.160]  最主要寫給散居在各處十二支派的人
[00:10:34.160 --> 00:10:37.360]  亞各一生最關心猶太人
[00:10:37.360 --> 00:10:39.200]  亞各一生留在耶路撒冷
[00:10:39.200 --> 00:10:41.080]  猶太人的教會沒有離開
[00:10:41.080 --> 00:10:42.400]  直到他殉道
[00:10:42.400 --> 00:10:44.080]  很特別的是他殉道這件事
[00:10:44.080 --> 00:10:47.200]  從側面給我們看見耶穌的復活
[00:10:47.200 --> 00:10:51.200]  因為亞各的殉道記載在一本很特別的書上
[00:10:51.200 --> 00:10:55.280]  那本書是一個不信主的史學家叫做約瑟夫
[00:10:55.280 --> 00:10:58.080]  我不知道有沒有這本書的封面
[00:10:58.080 --> 00:11:00.520]  應該是下了封面
[00:11:00.520 --> 00:11:03.000]  不知道後面追不追得及
[00:11:03.000 --> 00:11:06.320]  這本書約瑟夫是一個什麼特別的人
[00:11:06.320 --> 00:11:08.120]  是在這本書約瑟夫的著作精選
[00:11:08.120 --> 00:11:09.960]  約瑟夫是一個不信耶穌的人
[00:11:09.960 --> 00:11:12.360]  不過他是和使徒同時期
[00:11:12.360 --> 00:11:14.080]  同地區出現的一個史學家
[00:11:14.080 --> 00:11:14.840]  很難得的
[00:11:14.840 --> 00:11:17.280]  同時期同地區出現的一個史學家
[00:11:17.280 --> 00:11:20.440]  他的生命很奇妙
[00:11:20.440 --> 00:11:21.280]  很特別
[00:11:21.280 --> 00:11:21.840]  不要說很奇妙
[00:11:21.840 --> 00:11:22.320]  很特別
[00:11:22.320 --> 00:11:25.200]  他是幫助猶太人對抗羅馬人
[00:11:25.200 --> 00:11:26.280]  不過打輸了仗之後
[00:11:26.280 --> 00:11:27.760]  他就投降了羅馬人
[00:11:27.760 --> 00:11:30.720]  然後寫下了整段猶太人的歷史
[00:11:30.720 --> 00:11:33.920]  他寫的時候清楚記載到
[00:11:33.920 --> 00:11:35.880]  在主後大約62年
[00:11:35.880 --> 00:11:38.200]  一位新任的大祭司到耶路撒冷
[00:11:38.200 --> 00:11:40.560]  這個大祭司很剛愧自用
[00:11:40.560 --> 00:11:42.480]  他趁著羅馬總督還沒上任之前
[00:11:42.480 --> 00:11:43.520]  召開了工會
[00:11:43.520 --> 00:11:45.360]  這句話是他寫的
[00:11:45.360 --> 00:11:50.240]  用石頭打死那稱為基督的耶穌的弟弟亞各
[00:11:50.240 --> 00:11:53.240]  那稱為基督的耶穌的弟弟亞各
[00:11:53.240 --> 00:11:56.240]  整個的名號出現在約瑟夫這本書
[00:11:56.240 --> 00:11:58.240]  不單止這本書,他有很多的抄本
[00:11:58.240 --> 00:12:00.240]  都出現在他的抄本上
[00:12:00.240 --> 00:12:05.680]  從側面上肯定了耶穌和亞各是真有其人
[00:12:05.680 --> 00:12:06.720]  大家可能不知道
[00:12:06.720 --> 00:12:09.400]  我之前也很喜歡上深圳
[00:12:09.400 --> 00:12:10.920]  我有一次上深圳
[00:12:10.920 --> 00:12:13.120]  我去了一個很大的書城
[00:12:13.120 --> 00:12:14.320]  去到很大的書城的時候
[00:12:14.320 --> 00:12:14.920]  我就祈禱
[00:12:14.920 --> 00:12:16.320]  哇,這麼大的書城買什麼書好呢?
[00:12:16.320 --> 00:12:17.560]  很多書都不等用的
[00:12:17.560 --> 00:12:18.560]  大家知道的
[00:12:18.560 --> 00:12:19.800]  真的很大很誇張
[00:12:19.800 --> 00:12:20.360]  很大的書城
[00:12:20.360 --> 00:12:21.920]  我就祈禱給我一本我看到的書
[00:12:21.920 --> 00:12:25.320]  居然我看到一本約瑟夫的《猶大戰爭史》
[00:12:25.320 --> 00:12:26.880]  國內有人翻譯成中文
[00:12:26.880 --> 00:12:29.880]  是整本翻譯成第一次人這麼翻譯
[00:12:29.880 --> 00:12:31.000]  我真的很感恩
[00:12:31.000 --> 00:12:35.360]  在那裡看到一本從側面證實了主的一本書
[00:12:35.360 --> 00:12:40.000]  亞各是一個由不信慢慢肯定復活了的主
[00:12:40.000 --> 00:12:43.200]  在他生命裡面的這位信徒
[00:12:43.200 --> 00:12:44.480]  所以他寫信的時候
[00:12:44.480 --> 00:12:47.840]  是寫給散居給十二支派的猶太人
[00:12:47.840 --> 00:12:52.680]  也教導他們如何面對一個即將很混亂的世界
[00:12:52.680 --> 00:12:54.520]  和屈原有一點點相似
[00:12:54.520 --> 00:12:56.840]  屈原在他…
[00:12:56.840 --> 00:12:59.000]  為什麼他會做傻事呢?
[00:12:59.000 --> 00:13:00.040]  我們用這句字
[00:13:00.040 --> 00:13:02.000]  就是期望大家不要做他做傻事
[00:13:02.000 --> 00:13:06.880]  就是因為他自己的國家的皇帝被秦朝抓了
[00:13:06.880 --> 00:13:10.360]  他就在這個激憤下做了這件事情
[00:13:10.360 --> 00:13:12.040]  因為我想他預計到
[00:13:12.040 --> 00:13:14.000]  其實在他死了之後大概七十年
[00:13:14.000 --> 00:13:15.880]  秦國就統一了中國
[00:13:15.880 --> 00:13:19.480]  就是說他死後的七十年是一場很劇烈的戰爭
[00:13:19.480 --> 00:13:22.320]  是中國經歷了一場很大的內戰
[00:13:22.320 --> 00:13:23.960]  在一個這樣的情況
[00:13:23.960 --> 00:13:24.800]  他寫下了
[00:13:24.800 --> 00:13:26.520]  他做了他生命的一些抉擇
[00:13:26.520 --> 00:13:29.200]  但是亞國他做了另外一個抉擇
[00:13:29.200 --> 00:13:30.800]  在整個的角度
[00:13:30.800 --> 00:13:32.920]  其實在他死之前
[00:13:32.920 --> 00:13:33.640]  在他死了之後
[00:13:33.640 --> 00:13:36.600]  羅馬人就攻陷了整個耶路撒冷
[00:13:36.600 --> 00:13:39.200]  猶太人就從此亡國千幾年
[00:13:39.200 --> 00:13:40.320]  幾千年
[00:13:40.320 --> 00:13:43.160]  去到一九四百年才能夠復國
[00:13:43.160 --> 00:13:45.880]  是一個很長期的戰爭史
[00:13:45.880 --> 00:13:48.360]  其實亞國面對著猶太人的亡國
[00:13:48.360 --> 00:13:50.840]  亦都亡國幾千年一段時間
[00:13:50.840 --> 00:13:53.920]  但是亞國他在當時鼓勵了信徒
[00:13:53.920 --> 00:13:57.240]  做了另一個的一個的抉擇
[00:13:57.240 --> 00:14:01.600]  就是要歸向獨一的主
[00:14:01.600 --> 00:14:03.200]  在這裡亞國書開始的時候
[00:14:03.200 --> 00:14:04.000]  亞國是這樣教導
[00:14:04.000 --> 00:14:04.720]  我的弟兄們
[00:14:04.720 --> 00:14:06.600]  你們遭受各種試煉時
[00:14:06.600 --> 00:14:08.480]  都要認為是大喜樂
[00:14:08.480 --> 00:14:12.440]  因為知道你們的信心經過考驗就生忍耐
[00:14:12.440 --> 00:14:14.880]  但要讓忍耐發揮完全的功用
[00:14:14.880 --> 00:14:17.880]  使你們能又完全又完整
[00:14:17.880 --> 00:14:19.880]  亞國知道他接下來的世代很混亂
[00:14:19.880 --> 00:14:21.600]  就像我們面對的世代很混亂一樣
[00:14:21.600 --> 00:14:22.600]  不過他說
[00:14:22.600 --> 00:14:23.760]  其實這麼混亂的世代
[00:14:23.760 --> 00:14:25.240]  幫助我們做一件事情
[00:14:25.240 --> 00:14:28.840]  就是幫助我們成為一個又完全又完整的人
[00:14:28.840 --> 00:14:31.000]  大家想不想做一個完全的人
[00:14:31.000 --> 00:14:32.120]  想的吧
[00:14:32.120 --> 00:14:34.120]  我給一個完全的標準給你
[00:14:34.120 --> 00:14:35.920]  不是不難做
[00:14:35.920 --> 00:14:36.920]  不難明的
[00:14:36.920 --> 00:14:37.680]  不過看難不難做
[00:14:37.680 --> 00:14:38.600]  大家各自想想
[00:14:38.600 --> 00:14:40.520]  亞國寫了完全的標準是甚麼
[00:14:40.520 --> 00:14:41.360]  三章二節
[00:14:41.360 --> 00:14:42.160]  他很簡單的
[00:14:42.160 --> 00:14:42.720]  他說
[00:14:42.720 --> 00:14:46.360]  若有人在言語上沒有過失
[00:14:46.360 --> 00:14:49.600]  他就是完全人
[00:14:49.600 --> 00:14:50.240]  我們讀一次
[00:14:50.240 --> 00:14:50.840]  1 2 3
[00:14:50.840 --> 00:14:52.400]  1 2 3
[00:14:52.400 --> 00:14:56.440]  若有人在言語上沒有過失
[00:14:56.440 --> 00:14:59.320]  他就是完全的人
[00:14:59.320 --> 00:15:01.440]  難不難明
[00:15:01.440 --> 00:15:02.600]  不難明
[00:15:02.600 --> 00:15:04.360]  難不難做
[00:15:04.360 --> 00:15:05.160]  很難做
[00:15:05.160 --> 00:15:07.640]  但亞國就想我們成為一個這樣的人
