
[00:00:00.000 --> 00:00:03.000]  我們在聽到之先一起祈禱
[00:06:10.000 --> 00:06:17.000]  他指出貪愛銀子,不會因為得到銀子而滿足
[00:06:17.000 --> 00:06:23.000]  貪愛財富也不會因為得利而知足,這也是虛空
[00:06:23.000 --> 00:06:29.000]  這次經文裡,你會看到重複出現了兩次的貪字
[00:06:29.000 --> 00:06:32.000]  不滿足和不知足
[00:06:32.000 --> 00:06:41.000]  讓我們看到貪字和不知足和不滿足是有密切的關係
[00:06:41.000 --> 00:06:51.000]  貪是什麼呢?貪就是渴望得到更多,甚至超過我們所需要的意思
[00:06:51.000 --> 00:06:58.000]  貪愛錢就是把錢放在一切之上的人
[00:06:58.000 --> 00:07:03.000]  永遠都不會得到滿足
[00:07:03.000 --> 00:07:10.000]  因為貪錢的人終日只想賺取更多的錢
[00:07:10.000 --> 00:07:16.000]  大家有沒有留意到有不少電話生產商
[00:07:16.000 --> 00:07:21.000]  他們都不斷想賺取更多顧客的錢
[00:07:21.000 --> 00:07:33.000]  於是他們每年都在市場推出快又多用途的手機
[00:07:33.000 --> 00:07:42.000]  吸引人去換手機,這樣就可以不斷賺取更多的錢
[00:07:42.000 --> 00:07:47.000]  傳道者在這裡有沒有說財富不好
[00:07:47.000 --> 00:07:54.000]  事實上傳道者本身也擁有相當多的財富
[00:07:54.000 --> 00:07:59.000]  他在這裡所說的是一個知足的問題
[00:07:59.000 --> 00:08:07.000]  他相信不知足的人才是財主的最大敵人
[00:08:07.000 --> 00:08:13.000]  越有錢的人,其實他們的心底裡是越不滿足的
[00:08:13.000 --> 00:08:18.000]  因為他們的心裡很想賺取更多的錢
[00:08:18.000 --> 00:08:21.000]  為什麼人會不滿足呢?
[00:08:21.000 --> 00:08:29.000]  其實人不滿足的根源問題就是來自人的貪婪
[00:08:29.000 --> 00:08:33.000]  以及他們沒有那份安全感
[00:08:33.000 --> 00:08:36.000]  就是因為在這樣的因素影響之下
[00:08:36.000 --> 00:08:42.000]  人就拼命積存更多的財產
[00:08:42.000 --> 00:08:48.000]  話說有一個地方在開發初期的時候
[00:08:48.000 --> 00:08:52.000]  地方很大,但人很稀疏
[00:08:52.000 --> 00:08:56.000]  所以地價非常便宜
[00:08:56.000 --> 00:09:04.000]  當時土地的出售是以每一個人一天所跑的範圍為準則
[00:09:04.000 --> 00:09:11.000]  有一個人付了錢,於是就拼命地跑
[00:09:11.000 --> 00:09:14.000]  由清早跑到中午
[00:09:14.000 --> 00:09:17.000]  這個人完全不敢去休息
[00:09:17.000 --> 00:09:23.000]  因為他很怕自己一停下來,就會損失了一些土地
[00:09:23.000 --> 00:09:25.000]  於是就不斷地跑
[00:09:25.000 --> 00:09:30.000]  跑到黃昏的時候,他又看到太陽快要下山了
[00:09:30.000 --> 00:09:37.000]  於是他要快點跑回終點,否則他就前功盡廢了
[00:09:37.000 --> 00:09:42.000]  於是他又拼命地跑
[00:09:42.000 --> 00:09:45.000]  但是他真的沒有想到
[00:09:45.000 --> 00:09:50.000]  當他費盡所有的力氣去跑到終點的時候
[00:09:50.000 --> 00:09:58.000]  結果人因為透支過度,就立即跌倒,然後就死了
[00:09:58.000 --> 00:10:05.000]  賣地的主人只好將他埋葬在一個所佔的地方
[00:10:05.000 --> 00:10:10.000]  只不過是一個棺木,一個空間的地方
[00:10:10.000 --> 00:10:15.000]  原來當一個人一心想得到更多的時候
[00:10:15.000 --> 00:10:21.000]  以為擁有越多就是最快樂和最好的時候
[00:10:21.000 --> 00:10:27.000]  但是他沒有想過原來他背後是要付出更多的
[00:10:27.000 --> 00:10:32.000]  甚至連自己的性命他都賠上了
[00:10:32.000 --> 00:10:36.000]  在聖經裡的馬太福音十六章二十六節說
[00:10:36.000 --> 00:10:45.000]  人若果你賺得全世界,賠上自己的生命有什麼益處呢?
[00:10:45.000 --> 00:10:50.000]  人還能拿什麼來換取生命呢?
[00:10:50.000 --> 00:10:56.000]  其實貪婪會帶給我們人不少的痛苦
[00:10:56.000 --> 00:11:01.000]  因為它可以耗盡我們人所有的精力
[00:11:01.000 --> 00:11:08.000]  而且貪婪又不能帶給我們人真正的滿足
[00:11:08.000 --> 00:11:15.000]  就像十誡裡教導我們不要貪戀
[00:11:15.000 --> 00:11:20.000]  這個誡命其實就是針對人那份慾望
[00:11:20.000 --> 00:11:28.000]  如果我們不加以控制慾望,就會產生一些行為
[00:11:28.000 --> 00:11:31.000]  而當這個慾望化成行為的時候
[00:11:31.000 --> 00:11:35.000]  就會對社會造成一些傷害
[00:11:35.000 --> 00:11:38.000]  所以保羅曾經說過
[00:11:38.000 --> 00:11:42.000]  貪財是萬惡之根
[00:11:42.000 --> 00:11:46.000]  金錢本身其實沒有分善和惡
[00:11:46.000 --> 00:11:51.000]  只不過敗壞是從貪這個字開始的
[00:11:51.000 --> 00:11:57.000]  而那些貪得無厭的人就會造成很多問題
[00:11:57.000 --> 00:12:04.000]  會引來人與人之間很多的勾心鬥角,永無寧日
[00:12:04.000 --> 00:12:09.000]  所以傳道者說這些也是虛空
[00:12:09.000 --> 00:12:12.000]  不知道大家早前有沒有留意一宗新聞
[00:12:12.000 --> 00:12:15.000]  是說有四姊妹
[00:12:15.000 --> 00:12:20.000]  懷疑因為買樓的問題而起了爭執
[00:12:20.000 --> 00:12:27.000]  然後大姐姐就拿著一把刀指著其餘三姊妹
[00:12:27.000 --> 00:12:32.000]  其中有一個小妹被捅了一刀
[00:12:32.000 --> 00:12:36.000]  而且在混亂期間,單位起火
[00:12:36.000 --> 00:12:39.000]  結果四姊妹都被燒傷
[00:12:39.000 --> 00:12:43.000]  而其中被涉嫌傷人被捕的大姐姐
[00:12:43.000 --> 00:12:47.000]  全身燒到七成重創
[00:12:47.000 --> 00:12:51.000]  於是在事發後的第二天離世
[00:12:51.000 --> 00:12:54.000]  而另外一位最小的小妹
[00:12:54.000 --> 00:12:56.000]  也是因為嚴重的燒傷
[00:12:56.000 --> 00:13:00.000]  在同日不治離世
[00:13:00.000 --> 00:13:04.000]  其實我們看到原先是一家人
[00:13:04.000 --> 00:13:11.000]  但卻為了錢造成家散人亡
[00:13:11.000 --> 00:13:14.000]  實在是一個很大的悲劇
[00:13:14.000 --> 00:13:17.000]  今天我們以為得到很多錢
[00:13:17.000 --> 00:13:20.000]  就可以帶給我們很多快樂
[00:13:20.000 --> 00:13:23.000]  但我們有沒有想過
[00:13:23.000 --> 00:13:27.000]  當我們的收入越高的時候
[00:13:27.000 --> 00:13:32.000]  其實我們對物質的要求也會提高
[00:13:32.000 --> 00:13:33.000]  認不認同?
[00:13:33.000 --> 00:13:35.000]  當你多些錢的時候
[00:13:35.000 --> 00:13:37.000]  你可以吃,可以吃好些
[00:13:37.000 --> 00:13:41.000]  可以買的東西也可以好些
[00:13:41.000 --> 00:13:45.000]  傳道者在第十一節裡說到
[00:13:45.000 --> 00:13:51.000]  「財物增加,吃用的人也會增加」
[00:13:51.000 --> 00:13:54.000]  物主除了他的眼睛可以看到之外
[00:13:54.000 --> 00:13:57.000]  他還有甚麼記憶處呢?
[00:13:57.000 --> 00:14:02.000]  科物在這裡的原文解作是好的事物
[00:14:02.000 --> 00:14:10.000]  是指財富和隨之而來的一切享受和吃的人
[00:14:10.000 --> 00:14:17.000]  吃的人可能是指財主跟隨著他賺錢的人
[00:14:17.000 --> 00:14:19.000]  或者是他的親戚
[00:14:19.000 --> 00:14:22.000]  在現代中文翻譯裡說
[00:14:22.000 --> 00:14:27.000]  「你越富有,靠你吃飯的人就越多」
[00:14:27.000 --> 00:14:29.000]  換句話說
[00:14:29.000 --> 00:14:36.000]  財主的收入和支出也成為一個正比
[00:14:36.000 --> 00:14:42.000]  不知道大家有沒有聽過或認識閃紀賢這個人
[00:14:42.000 --> 00:14:43.000]  有沒有聽過?
[00:14:43.000 --> 00:14:46.000]  可能有些人聽過,可能有些人未必聽過
[00:14:46.000 --> 00:14:52.000]  原來他在九十年代是一位很出名的導演
[00:14:52.000 --> 00:14:57.000]  當時他說在他的事業去到一個高峰的時候
[00:14:57.000 --> 00:15:01.000]  他的收入也是很高的
[00:15:01.000 --> 00:15:07.000]  過去他的生活,他自己是「要風得風,要雨得雨」
[00:15:07.000 --> 00:15:10.000]  他說今天很悶的時候
[00:15:10.000 --> 00:15:16.000]  他會買一張機票飛到英國看一套電影
[00:15:16.000 --> 00:15:21.000]  他說他要買一支鏡頭,二百多萬的
[00:15:21.000 --> 00:15:24.000]  他說買吧,不需要分期付款
[00:15:24.000 --> 00:15:29.000]  他說當他知道在美國有一些好的電影的時候
[00:15:29.000 --> 00:15:34.000]  一張機票,當時是一千元
[00:15:34.000 --> 00:15:36.000]  他說他可以買十張
[00:15:36.000 --> 00:15:39.000]  甚至他說他買一棟樓
[00:15:39.000 --> 00:15:43.000]  好像買一棵菜一樣簡單
[00:15:43.000 --> 00:15:47.000]  我們看到閃紀賢的經歷
[00:15:47.000 --> 00:15:50.000]  當他賺到很多錢的時候
[00:15:50.000 --> 00:15:53.000]  他也是怎樣?他也是花得很快
[00:15:53.000 --> 00:15:57.000]  他不斷提高自己的消費
[00:15:57.000 --> 00:16:01.000]  所以錢來得容易的時候
[00:16:01.000 --> 00:16:04.000]  同樣是失去得很快
[00:16:04.000 --> 00:16:07.000]  這也是一件很真實的事
[00:16:07.000 --> 00:16:12.000]  所以傳道者說即使人賺到很多錢
[00:16:12.000 --> 00:16:15.000]  但因為他的支出相對增加
[00:16:15.000 --> 00:16:21.000]  到頭來他也未必可以有這麼多的收入
[00:16:21.000 --> 00:16:27.000]  隨之而來的享受也只是即時滿足他
[00:16:27.000 --> 00:16:31.000]  但這件事是不會是長久的
[00:16:31.000 --> 00:16:34.000]  我們再看看第十二節
[00:16:34.000 --> 00:16:36.000]  第十二節說到
[00:16:36.000 --> 00:16:40.000]  他說勞力的人無論吃多吃少
[00:16:40.000 --> 00:16:42.000]  都是睡得甘甜
[00:16:42.000 --> 00:16:47.000]  財主的豐足卻不容他安睡
[00:16:47.000 --> 00:16:52.000]  為什麼財主睡得不好?
[00:16:52.000 --> 00:16:56.000]  因為他有很多錢?
[00:16:56.000 --> 00:16:58.000]  可能有幾個可能性
[00:16:58.000 --> 00:17:02.000]  第一個可能性是財主擔心
[00:17:02.000 --> 00:17:06.000]  自己有很多錢會被人謀財害命
[00:17:06.000 --> 00:17:09.000]  甚至會被綁架
[00:17:09.000 --> 00:17:11.000]  所以你有沒有留意到
[00:17:11.000 --> 00:17:15.000]  有些很有錢的人身邊會有什麼人?
[00:17:15.000 --> 00:17:17.000]  是有保鑣的
[00:17:17.000 --> 00:17:19.000]  要綁住自己
[00:17:19.000 --> 00:17:21.000]  避免被人綁架
[00:17:21.000 --> 00:17:24.000]  到時真的很慘
[00:17:24.000 --> 00:17:26.000]  另外一個可能性是
[00:17:26.000 --> 00:17:31.000]  錢多了又會擔心
[00:17:31.000 --> 00:17:34.000]  究竟要怎樣處理呢?
[00:17:34.000 --> 00:17:37.000]  不知道大家會不會這樣想?
[00:17:37.000 --> 00:17:39.000]  也會吧?
[00:17:39.000 --> 00:17:41.000]  不會吧?
[00:17:41.000 --> 00:17:43.000]  如果你有錢的話
[00:17:43.000 --> 00:17:49.000]  你會怎樣去保值呢?
[00:17:49.000 --> 00:17:52.000]  有些人會用來投資
[00:17:52.000 --> 00:17:56.000]  更多的人可能會去買磚頭
[00:17:56.000 --> 00:18:00.000]  但今天買磚頭都要很小心
[00:18:00.000 --> 00:18:04.000]  可能財主為了守住這些錢
[00:18:04.000 --> 00:18:07.000]  可能日夜都要費神
[00:18:07.000 --> 00:18:10.000]  甚至連自己的睡眠也睡得不好
[00:18:10.000 --> 00:18:14.000]  令自己的身體日漸衰弱
[00:18:14.000 --> 00:18:19.000]  如果錢真的能夠滿足到人
[00:18:19.000 --> 00:18:25.000]  為什麼人無止境地不斷追求更多呢?
[00:18:25.000 --> 00:18:28.000]  根據傳道者所說
[00:18:28.000 --> 00:18:32.000]  錢不但不能夠完全滿足到我們
[00:18:32.000 --> 00:18:38.000]  而且還會帶來一些禍患
[00:18:38.000 --> 00:18:43.000]  我們來看看傳道者為什麼這樣說
[00:18:43.000 --> 00:18:47.000]  我們看第十三至十七節
[00:18:47.000 --> 00:18:53.000]  傳道者說出有兩個令人痛心的憾事
[00:18:53.000 --> 00:18:57.000]  有些翻譯會說是一些大禍患
[00:18:57.000 --> 00:19:00.000]  第一個令人痛心的憾事
[00:19:00.000 --> 00:19:02.000]  就在第十三節裡說
[00:19:02.000 --> 00:19:04.000]  他說:我見到日光之下
[00:19:04.000 --> 00:19:07.000]  有一件令人很痛心的憾事
[00:19:07.000 --> 00:19:11.000]  就是財主積聚他的財富
[00:19:11.000 --> 00:19:14.000]  反而受到其害
[00:19:14.000 --> 00:19:16.000]  遭遇這些禍患
[00:19:16.000 --> 00:19:19.000]  財富就盡失
[00:19:19.000 --> 00:19:23.000]  傳道者在這裡沒有很清楚交代
[00:19:23.000 --> 00:19:27.000]  這個禍患究竟是指到什麼
[00:19:27.000 --> 00:19:30.000]  但如果我們按照上下文去看
[00:19:30.000 --> 00:19:34.000]  這個禍患應該和金錢有關係
[00:19:34.000 --> 00:19:41.000]  很有可能是和理財方面的禍患有關係
[00:19:41.000 --> 00:19:45.000]  理財的禍患可以有很多種
[00:19:45.000 --> 00:19:50.000]  可能是處理財務上的不當
[00:19:50.000 --> 00:19:56.000]  又或者可能會遇上金融危機的災禍
[00:19:56.000 --> 00:19:59.000]  無論在什麼禍患裡
[00:19:59.000 --> 00:20:04.000]  都會把人很辛苦積聚回來的錢
[00:20:04.000 --> 00:20:09.000]  轉眼間可以化為烏有
[00:20:09.000 --> 00:20:13.000]  這一類人以為積聚很多財富
[00:20:13.000 --> 00:20:17.000]  為自己帶來一些好處
[00:20:17.000 --> 00:20:19.000]  但他沒有想過
[00:20:19.000 --> 00:20:22.000]  當他遭遇一些禍患的時候
[00:20:22.000 --> 00:20:26.000]  財富可以盡失
[00:20:26.000 --> 00:20:30.000]  我不知道你們有沒有這樣的經歷
[00:20:30.000 --> 00:20:32.000]  有沒有?
[00:20:32.000 --> 00:20:34.000]  有些人說有
[00:20:34.000 --> 00:20:37.000]  又或者你們有沒有見過類似的人
[00:20:37.000 --> 00:20:39.000]  有這樣的經歷?
[00:20:39.000 --> 00:20:41.000]  有沒有?
[00:20:41.000 --> 00:20:44.000]  我記得,不知道大家還記不記得
[00:20:44.000 --> 00:20:46.000]  在97年的時候
[00:20:46.000 --> 00:20:48.000]  亞洲爆發了什麼
[00:20:48.000 --> 00:20:51.000]  一場金融的風暴
[00:20:51.000 --> 00:20:56.000]  當時很多炒股的人損失慘重
[00:20:56.000 --> 00:21:00.000]  洪福堂集團的董事司徒永富
[00:21:00.000 --> 00:21:05.000]  他分享他在金融風暴裡的一些經歷
[00:21:05.000 --> 00:21:09.000]  他說他見到當時投資的活動
[00:21:09.000 --> 00:21:12.000]  他覺得好像人家踩滑板一樣
[00:21:12.000 --> 00:21:14.000]  大家都玩得很開心
[00:21:14.000 --> 00:21:18.000]  很忘形地不斷地在炒賣
[00:21:18.000 --> 00:21:21.000]  但是因為炒得太快
[00:21:21.000 --> 00:21:23.000]  玩得太瘋狂
[00:21:23.000 --> 00:21:27.000]  根本沒有時間去分辨到
[00:21:27.000 --> 00:21:31.000]  究竟前面的方向是否正確
[00:21:31.000 --> 00:21:33.000]  結果是怎樣呢?
[00:21:33.000 --> 00:21:36.000]  他說就搞到損手爛腳
[00:21:36.000 --> 00:21:43.000]  在2008年有另外一個更大的金融海嘯
[00:21:43.000 --> 00:21:44.000]  大家還記不記得
[00:21:44.000 --> 00:21:48.000]  當年雷曼兄弟宣佈破產的時候
[00:21:48.000 --> 00:21:51.000]  導致全球股市下滑
[00:21:51.000 --> 00:21:54.000]  構成了股災
[00:21:54.000 --> 00:21:57.000]  而香港當時最大的保險公司
[00:21:57.000 --> 00:22:01.000]  是美國的友邦的母公司
[00:22:01.000 --> 00:22:03.000]  美國國際集團AIG
[00:22:03.000 --> 00:22:06.000]  也是瀕臨崩潰
[00:22:06.000 --> 00:22:09.000]  金融海嘯其實當時也是掀起
[00:22:09.000 --> 00:22:13.000]  在香港零售業倒閉潮
[00:22:13.000 --> 00:22:18.000]  由於金融海嘯的影響很深遠
[00:22:18.000 --> 00:22:22.000]  就衍生了一連串很多的事件
[00:22:22.000 --> 00:22:25.000]  當時聽到一些資體
[00:22:25.000 --> 00:22:27.000]  甚至他的家人
[00:22:27.000 --> 00:22:30.000]  都是因為將自己的積蓄
[00:22:30.000 --> 00:22:33.000]  以及很多退休金
[00:22:33.000 --> 00:22:36.000]  全部買了雷曼的債券
[00:22:36.000 --> 00:22:37.000]  結果是怎樣呢?
[00:22:37.000 --> 00:22:39.000]  損失慘重
[00:22:39.000 --> 00:22:41.000]  當時真的很慘
[00:22:41.000 --> 00:22:44.000]  其實在今年上半年
[00:22:44.000 --> 00:22:47.000]  在美國大家有沒有留意新聞
[00:22:47.000 --> 00:22:49.000]  美國的銀行也是倒閉
[00:22:49.000 --> 00:22:53.000]  也開始令到一些人很擔心
[00:22:53.000 --> 00:22:58.000]  他說金融風暴會不會再一次捲土重來
[00:22:58.000 --> 00:23:00.000]  大家留意新聞
[00:23:00.000 --> 00:23:03.000]  最近國內又發生了什麼事呢?
[00:23:03.000 --> 00:23:07.000]  國內的房地產出現了債務危機
[00:23:07.000 --> 00:23:12.000]  頻頻有很多消息爆破
[00:23:12.000 --> 00:23:17.000]  最大的房企之一碧桂園
[00:23:17.000 --> 00:23:21.000]  突然之間面臨資金鏈的斷裂
[00:23:21.000 --> 00:23:24.000]  也令到很多人很擔心
[00:23:24.000 --> 00:23:29.000]  整個經濟將會造成一個很嚴重的影響
[00:23:29.000 --> 00:23:32.000]  所謂天有不測之風雲
[00:23:32.000 --> 00:23:36.000]  縱使人為自己積聚了很多的財富
[00:23:36.000 --> 00:23:40.000]  也不能有什麼保障
[00:23:40.000 --> 00:23:43.000]  一次錯誤的投資
[00:23:43.000 --> 00:23:45.000]  或者一次生意的失敗
[00:23:45.000 --> 00:23:52.000]  都可以令到人的畢生積蓄一無所有
[00:23:52.000 --> 00:23:55.000]  所以難怪耶穌在馬太福音
[00:23:55.000 --> 00:23:57.000]  六章十九到二十節
[00:23:57.000 --> 00:23:59.000]  我們一起讀吧
[00:23:59.000 --> 00:24:03.000]  「不要為自己積攢財寶在地上
[00:24:03.000 --> 00:24:10.000]  地上有蟲子咬,能受壞也有賊或窿來偷
[00:24:10.000 --> 00:24:13.000]  只要積攢財寶在天上
[00:24:13.000 --> 00:24:17.000]  天上沒有蟲子咬,不能受壞
[00:24:17.000 --> 00:24:21.000]  也沒有賊或窿來偷」
[00:24:21.000 --> 00:24:25.000]  接著傳道者再指出
[00:24:25.000 --> 00:24:29.000]  有第二個令到人很痛心的陷阱
[00:24:29.000 --> 00:24:32.000]  我們一起去看第十五到十六節
[00:24:32.000 --> 00:24:35.000]  「他怎養蟲」
[00:24:35.000 --> 00:24:56.000]  「他怎養蟲」
[00:24:56.000 --> 00:24:59.000]  在這兩節經文中
[00:24:59.000 --> 00:25:06.000]  我們會看到「蟲」複出了「來」和「去」字
[00:25:06.000 --> 00:25:09.000]  「來」指人的出生
[00:25:09.000 --> 00:25:13.000]  「去」指人的離世
[00:25:13.000 --> 00:25:20.000]  人當日來到世界上是空手而來
[00:25:20.000 --> 00:25:23.000]  當我們有一天要離開的時候
[00:25:23.000 --> 00:25:26.000]  同樣我們也是空手而去
[00:25:26.000 --> 00:25:28.000]  傳道者在這裡提醒我們
[00:25:28.000 --> 00:25:31.000]  對錢的使用一個原則
[00:25:31.000 --> 00:25:36.000]  原來人用錢是有其期限的
[00:25:36.000 --> 00:25:42.000]  只能夠在你在世的日子才能享用
[00:25:42.000 --> 00:25:45.000]  但當人離開世界之後
[00:25:45.000 --> 00:25:52.000]  你不能將任何一毫子帶到來世享用」
[00:25:52.000 --> 00:25:55.000]  大家認不認識亞歷山大帝?
[00:25:55.000 --> 00:25:57.000]  有沒有聽過他的名字?
[00:25:57.000 --> 00:26:05.000]  他在古代史上是一個很有名的軍事家和政治家
[00:26:05.000 --> 00:26:08.000]  在他三十三歲病重的時候
[00:26:08.000 --> 00:26:12.000]  臨死之前他吩咐他的手下
[00:26:12.000 --> 00:26:15.000]  如果他死了之後
[00:26:15.000 --> 00:26:19.000]  將他的棺木劃出兩個洞
[00:26:19.000 --> 00:26:22.000]  一個在左邊一個在右邊
[00:26:22.000 --> 00:26:27.000]  將他的雙手放在這兩個洞的外邊
[00:26:27.000 --> 00:26:30.000]  他要讓世人知道一件事
[00:26:30.000 --> 00:26:34.000]  他出生的時候是兩手空空
[00:26:34.000 --> 00:26:38.000]  他死的時候也是兩手空空
[00:26:38.000 --> 00:26:40.000]  當他將要離世的時候
[00:26:40.000 --> 00:26:44.000]  他很深深體會到一件事
[00:26:44.000 --> 00:26:48.000]  縱然自己過去多麼風光
[00:26:48.000 --> 00:26:52.000]  我擁有多少財富又如何呢?
[00:26:52.000 --> 00:26:55.000]  當自己真的要離開世界的時候
[00:26:55.000 --> 00:27:01.000]  的確不能夠帶走他生前任何的東西
[00:27:01.000 --> 00:27:06.000]  假如我們不是善用我們的錢財
[00:27:06.000 --> 00:27:09.000]  只顧著死守著錢
[00:27:09.000 --> 00:27:11.000]  當期限一過
[00:27:11.000 --> 00:27:16.000]  我們就錯失了享用這些錢財的機會
[00:27:16.000 --> 00:27:22.000]  不要以為有錢的人一定很懂得享受
[00:27:22.000 --> 00:27:25.000]  的確有些人的滿足
[00:27:25.000 --> 00:27:31.000]  只是在乎銀行簿上的數字
[00:27:31.000 --> 00:27:36.000]  其實自己真的沒有真真正正去享用過
[00:27:36.000 --> 00:27:38.000]  我曾經看過一篇文章
[00:27:38.000 --> 00:27:43.000]  分享到一位很節儉的伯伯的故事
