
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹,早晨
[00:03:59.000 --> 00:04:03.000]  因為死亡是所有人必定會面對的結局
[00:04:03.000 --> 00:04:06.000]  傳道者用光和日開始
[00:04:06.000 --> 00:04:10.000]  是要勸導人當我們仍然生存的時候
[00:04:10.000 --> 00:04:14.000]  趁著還有機會就要好好享受生活
[00:04:14.000 --> 00:04:16.000]  享受我們的生命
[00:04:16.000 --> 00:04:17.000]  他叫我們記住
[00:04:17.000 --> 00:04:21.000]  可以享受人生的日子不會很長久
[00:04:21.000 --> 00:04:24.000]  因為這裡告訴我們人生是短暫的
[00:04:24.000 --> 00:04:29.000]  人怎樣才可以做到把握機會享受人生呢
[00:04:29.000 --> 00:04:31.000]  而答案他給了我們
[00:04:31.000 --> 00:04:34.000]  他說是要想到黑暗的日子
[00:04:34.000 --> 00:04:36.000]  在每一天的生活裡面
[00:04:36.000 --> 00:04:41.000]  人要記住黑暗的日子隨時都會出現
[00:04:41.000 --> 00:04:43.000]  黑暗的日子是指什麼日子呢
[00:04:43.000 --> 00:04:49.000]  是指一些艱難、受煩、灰暗的日子和經歷
[00:04:49.000 --> 00:04:56.000]  人要記住有些日子是我們不可以在當中享受我們的生命
[00:04:56.000 --> 00:05:02.000]  而這些有困難、煩惱、灰暗的日子其實隨時都會來到
[00:05:02.000 --> 00:05:07.000]  而這些令人不快樂的日子是會有很多的
[00:05:07.000 --> 00:05:12.000]  所以人應該把握機會去享受我們的生命
[00:05:12.000 --> 00:05:16.000]  我們試試看近日的新聞
[00:05:16.000 --> 00:05:22.000]  早幾天意大利有一輛載著15個人的登山纜車
[00:05:22.000 --> 00:05:25.000]  在到達最後一個電纜塔之前
[00:05:25.000 --> 00:05:27.000]  在20米的高空掉下來
[00:05:27.000 --> 00:05:30.000]  15個人當中有14個人死了
[00:05:30.000 --> 00:05:33.000]  而唯一生還的是一個5歲的男孩
[00:05:33.000 --> 00:05:36.000]  現在仍然在留醫中
[00:05:36.000 --> 00:05:39.000]  剛果火山爆發
[00:05:39.000 --> 00:05:43.000]  我們看新聞發現原來有數以千計的居民
[00:05:43.000 --> 00:05:46.000]  在當時慌忙地逃難
[00:05:46.000 --> 00:05:50.000]  也有100個小孩失蹤
[00:05:50.000 --> 00:05:53.000]  當中有一個68歲的婦女接受訪問
[00:05:53.000 --> 00:05:55.000]  她一直被訪問的時候哭泣
[00:05:55.000 --> 00:05:59.000]  她說熔岩逼近她們住的房間的時候
[00:05:59.000 --> 00:06:02.000]  她嘗試帶著她的丈夫離開
[00:06:02.000 --> 00:06:07.000]  但很可惜她丈夫的病是很重的病
[00:06:07.000 --> 00:06:10.000]  逃不掉而燒死了
[00:06:10.000 --> 00:06:14.000]  甘肅在中國有一個越野賽跑
[00:06:14.000 --> 00:06:19.000]  賽事進行的時候突然間受到極端的天氣影響
[00:06:19.000 --> 00:06:23.000]  那些冰雹、凍雨、大風這些災害性的天氣
[00:06:23.000 --> 00:06:25.000]  令到氣溫驟降
[00:06:25.000 --> 00:06:28.000]  當時的參加者開始出現身體不適
[00:06:28.000 --> 00:06:30.000]  失溫等的情況
[00:06:30.000 --> 00:06:32.000]  在172個參加者當中
[00:06:32.000 --> 00:06:37.000]  有21個人因為極端寒冷的天氣而死亡
[00:06:37.000 --> 00:06:41.000]  在香港有一個年輕的女士失蹤了幾天
[00:06:41.000 --> 00:06:44.000]  家人報警希望能找到她
[00:06:44.000 --> 00:06:49.000]  她的妹妹也在社交媒體登陳尋人啟事
[00:06:49.000 --> 00:06:52.000]  但爭取了這個尋人啟事不久之後
[00:06:52.000 --> 00:06:54.000]  就發現原來姐姐已經死了
[00:06:54.000 --> 00:06:57.000]  也有一個男人自己去行山
[00:06:57.000 --> 00:06:59.000]  失蹤了五天之後
[00:06:59.000 --> 00:07:02.000]  被救援人員終於發現了他的遺體
[00:07:02.000 --> 00:07:05.000]  我也曾經見過在我家附近
[00:07:05.000 --> 00:07:09.000]  有跑步客暈倒了之後送院不治
[00:07:09.000 --> 00:07:14.000]  我相信經歷這些意外的朋友
[00:07:14.000 --> 00:07:15.000]  和他們的家人
[00:07:15.000 --> 00:07:17.000]  他們是從來沒有想過
[00:07:17.000 --> 00:07:21.000]  出街、參加越野賽、行山或旅行
[00:07:21.000 --> 00:07:23.000]  會發生這些事
[00:07:23.000 --> 00:07:28.000]  黑暗的日子將會有很多
[00:07:28.000 --> 00:07:30.000]  其實不是在恐嚇大家
[00:07:30.000 --> 00:07:32.000]  我們可以在每日的新聞
[00:07:32.000 --> 00:07:35.000]  或同事、同學、親友之間的經歷
[00:07:35.000 --> 00:07:37.000]  都告訴我們
[00:07:37.000 --> 00:07:40.000]  傳導者所說的是很真實的
[00:07:40.000 --> 00:07:42.000]  所以傳導者要提醒人
[00:07:42.000 --> 00:07:45.000]  要趁著這些日子還未來到之前
[00:07:45.000 --> 00:07:48.000]  抓緊機會享受這個生活
[00:07:48.000 --> 00:07:52.000]  因為這些艱難、受煩、灰暗的日子會有很多
[00:07:52.000 --> 00:07:56.000]  所以要趁現在就好好享受生活
[00:07:56.000 --> 00:07:58.000]  剛才讀的第八節尾
[00:07:58.000 --> 00:08:00.000]  他說要來的都是虛空
[00:08:00.000 --> 00:08:04.000]  要來的只僅是每一個來到世界上的人
[00:08:04.000 --> 00:08:07.000]  都是虛空是告訴我們
[00:08:07.000 --> 00:08:10.000]  人的存在是很短暫的
[00:08:10.000 --> 00:08:13.000]  黑暗的日子讓人記得
[00:08:13.000 --> 00:08:15.000]  其實連日是不多的
[00:08:15.000 --> 00:08:17.000]  提醒人要把握時機
[00:08:17.000 --> 00:08:19.000]  在黑暗日子未來到之前
[00:08:19.000 --> 00:08:23.000]  好好享受生命中光明的日子
[00:08:23.000 --> 00:08:27.000]  如果現在不善用時間去享受生命的快樂
[00:08:27.000 --> 00:08:29.000]  當黑暗的日子來到的時候
[00:08:29.000 --> 00:08:31.000]  就會後悔莫及
[00:08:31.000 --> 00:08:33.000]  仍然是提醒我們
[00:08:33.000 --> 00:08:36.000]  要抓緊現在的機會快樂地享受生活
[00:08:36.000 --> 00:08:39.000]  我們再看九到十節
[00:08:39.000 --> 00:08:41.000]  我們一起讀
[00:08:41.000 --> 00:08:45.000]  年輕人啊!你在幼年時要快樂
[00:08:45.000 --> 00:08:49.000]  在壯年的日子要使你的心寬暢
[00:08:49.000 --> 00:08:51.000]  順著你心所願的
[00:08:51.000 --> 00:08:53.000]  眼所見的去行
[00:08:53.000 --> 00:08:55.000]  不過你要知道
[00:08:55.000 --> 00:08:57.000]  為了這一切事
[00:08:57.000 --> 00:08:59.000]  神必審問你
[00:08:59.000 --> 00:09:03.000]  所以你當除掉心中的煩惱
[00:09:03.000 --> 00:09:05.000]  除去肉體的疾苦
[00:09:05.000 --> 00:09:08.000]  因為無論是幼年或是壯年
[00:09:08.000 --> 00:09:10.000]  都是虛空
[00:09:10.000 --> 00:09:13.000]  其實生命是美好的
[00:09:13.000 --> 00:09:16.000]  但這個美好是不會長久的
[00:09:16.000 --> 00:09:18.000]  所以傳道者提醒人
[00:09:18.000 --> 00:09:19.000]  在第九節說
[00:09:19.000 --> 00:09:21.000]  你在年幼時要快樂
[00:09:21.000 --> 00:09:23.000]  在壯年日子要使你的心寬暢
[00:09:23.000 --> 00:09:25.000]  順著你心所願的
[00:09:25.000 --> 00:09:27.000]  眼所見的去行
[00:09:27.000 --> 00:09:29.000]  即是說人應該趁年輕的時候
[00:09:29.000 --> 00:09:32.000]  跟隨自己心中所想的去做
[00:09:32.000 --> 00:09:34.000]  不要錯過這些機會
[00:09:34.000 --> 00:09:38.000]  讀到這裡大家不知道
[00:09:38.000 --> 00:09:40.000]  有什麼想法呢?
[00:09:40.000 --> 00:09:45.000]  其實這個勸勉好像跟我們傳統教導有衝突
[00:09:45.000 --> 00:09:48.000]  我記得我讀小學的時候
[00:09:48.000 --> 00:09:50.000]  畢業時很喜歡寫紀念冊
[00:09:50.000 --> 00:09:52.000]  現在不知道還寫不寫
[00:09:52.000 --> 00:09:56.000]  紀念冊上你收到最多的留言是什麼?
[00:09:56.000 --> 00:09:58.000]  通常是叫你少壯不努力
[00:09:58.000 --> 00:09:59.000]  老大徒悲傷
[00:09:59.000 --> 00:10:01.000]  或者要愛惜剛陰
[00:10:01.000 --> 00:10:03.000]  所有同學都是寫這些
[00:10:03.000 --> 00:10:05.000]  幸好我沒有寫這些給別人
[00:10:05.000 --> 00:10:08.000]  他提醒同學說要把握時間
[00:10:08.000 --> 00:10:10.000]  在年輕力壯的時候要發奮圖強
[00:10:10.000 --> 00:10:14.000]  否則老了就哭也無謂
[00:10:14.000 --> 00:10:17.000]  但現在傳統教導叫我們做什麼?
[00:10:17.000 --> 00:10:21.000]  叫我們趁著年輕隨心所想的去做
[00:10:21.000 --> 00:10:24.000]  同時他又提醒年輕人
[00:10:24.000 --> 00:10:26.000]  神會審問
[00:10:26.000 --> 00:10:27.000]  那我就在這裡問
[00:10:27.000 --> 00:10:30.000]  究竟是要隨心所想去做
[00:10:30.000 --> 00:10:33.000]  還是不要隨心所想去做呢?
[00:10:33.000 --> 00:10:37.000]  為什麼神要為了這一切的事而審問人呢?
[00:10:37.000 --> 00:10:40.000]  如果要明白傳道者的意思
[00:10:40.000 --> 00:10:44.000]  就要知道這一切事是在說什麼
[00:10:44.000 --> 00:10:48.000]  這一切事可以有兩方面的解釋
[00:10:48.000 --> 00:10:51.000]  第一可能是指人的享樂
[00:10:51.000 --> 00:10:52.000]  如果是這樣
[00:10:52.000 --> 00:10:55.000]  神要為人的享樂而審問人
[00:10:55.000 --> 00:10:58.000]  人雖然可以享受生命的樂趣
[00:10:58.000 --> 00:11:00.000]  但依然要向神負責
[00:11:00.000 --> 00:11:03.000]  不可以因為享樂而犯罪
[00:11:03.000 --> 00:11:05.000]  第二種解釋
[00:11:05.000 --> 00:11:08.000]  這一切事也可能是指著
[00:11:08.000 --> 00:11:12.000]  順著你的心所願、眼所見的去行
[00:11:12.000 --> 00:11:13.000]  意思就是說
[00:11:13.000 --> 00:11:17.000]  人本來應該得到某一些快樂
[00:11:17.000 --> 00:11:21.000]  但因為沒有把握機會而失去了快樂
[00:11:21.000 --> 00:11:22.000]  而為了這個緣故
[00:11:22.000 --> 00:11:24.000]  神就要審問人
[00:11:24.000 --> 00:11:28.000]  即是向人追究為什麼會失去快樂
[00:11:28.000 --> 00:11:32.000]  第一個解釋我們是很容易明白的
[00:11:32.000 --> 00:11:34.000]  享樂是有界線
[00:11:34.000 --> 00:11:38.000]  不能夠為了滿足一己的私慾而犯罪得罪神
[00:11:38.000 --> 00:11:41.000]  第二個解釋就有少少難理解
[00:11:41.000 --> 00:11:45.000]  通常因為人顧著享樂
[00:11:45.000 --> 00:11:47.000]  不讀書、不做功課、不工作
[00:11:47.000 --> 00:11:49.000]  才會被人說
[00:11:49.000 --> 00:11:50.000]  有沒有想過
[00:11:50.000 --> 00:11:56.000]  神會因為人不懂得享受生命而向人問責?
[00:11:56.000 --> 00:11:59.000]  其實原因很簡單
[00:11:59.000 --> 00:12:02.000]  快樂是神賜給人的恩典
[00:12:02.000 --> 00:12:05.000]  神的旨意就是叫人得著快樂
[00:12:05.000 --> 00:12:09.000]  人如果沒有按照神的旨意享受生活
[00:12:09.000 --> 00:12:10.000]  天天苦口苦面
[00:12:10.000 --> 00:12:12.000]  這就是違背神的旨意
[00:12:12.000 --> 00:12:15.000]  所以神要向人問責
[00:12:15.000 --> 00:12:19.000]  第九節說
[00:12:19.000 --> 00:12:22.000]  年輕人啊!你在幼年的時候要快樂
[00:12:22.000 --> 00:12:24.000]  在壯年的日子
[00:12:24.000 --> 00:12:26.000]  要使你的心寬暢
[00:12:26.000 --> 00:12:29.000]  順著你的心所願、眼所見的去行
[00:12:29.000 --> 00:12:32.000]  不過你要知道
[00:12:32.000 --> 00:12:33.000]  為了這一切事
[00:12:33.000 --> 00:12:35.000]  神必審問你
[00:12:35.000 --> 00:12:37.000]  這是一個命令
[00:12:37.000 --> 00:12:40.000]  命令年輕人趁著年輕
[00:12:40.000 --> 00:12:41.000]  在未死之前
[00:12:41.000 --> 00:12:43.000]  要快樂地度日
[00:12:43.000 --> 00:12:45.000]  但是不要忘記神給我們的誡命
[00:12:45.000 --> 00:12:48.000]  因為年輕的日子很快會過去
[00:12:48.000 --> 00:12:52.000]  傳道書第四到第六章告訴我們
[00:12:52.000 --> 00:12:55.000]  傳道者見過有人終日營營役役
[00:12:55.000 --> 00:12:57.000]  拼命地工作、追求財富
[00:12:57.000 --> 00:13:00.000]  但是失去了享受人生的機會
[00:13:00.000 --> 00:13:04.000]  也有人家道豐厚、富有
[00:13:04.000 --> 00:13:07.000]  但是沒有機會享受人生就去世了
[00:13:07.000 --> 00:13:10.000]  這些沒有在黑暗的日子來到之前
[00:13:10.000 --> 00:13:12.000]  享受人生的人的經歷
[00:13:12.000 --> 00:13:15.000]  成為我們今天的警惕
[00:13:15.000 --> 00:13:17.000]  享受人生是神的命令
[00:13:17.000 --> 00:13:19.000]  生命是屬於神的
[00:13:19.000 --> 00:13:23.000]  我們有責任好好地管理神給我們的生命
[00:13:23.000 --> 00:13:25.000]  如果在這方面失職
[00:13:25.000 --> 00:13:28.000]  神就會向我們追究責任
[00:13:28.000 --> 00:13:30.000]  我聽過有人說
[00:13:30.000 --> 00:13:33.000]  我們一直都為日後的生活做準備
[00:13:33.000 --> 00:13:37.000]  但是從未好好地生活過
[00:13:37.000 --> 00:13:39.000]  這句話令我想起自己
[00:13:39.000 --> 00:13:41.000]  我記得很小的時候
[00:13:41.000 --> 00:13:43.000]  小學四年級的時候
[00:13:43.000 --> 00:13:46.000]  我就立志定了自己的人生目標
[00:13:46.000 --> 00:13:47.000]  我要成為
[00:13:47.000 --> 00:13:50.000]  長大之後成為一個成功的商人
[00:13:50.000 --> 00:13:51.000]  在讀書的年代
[00:13:51.000 --> 00:13:53.000]  我除了讀書之外
[00:13:53.000 --> 00:13:55.000]  學校有假期的時候
[00:13:55.000 --> 00:13:57.000]  我就會做兼職賺錢
[00:13:57.000 --> 00:13:59.000]  同時是爭取人生經驗
[00:13:59.000 --> 00:14:01.000]  當時我覺得那些什麼
[00:14:01.000 --> 00:14:03.000]  踩單車、游泳、打球
[00:14:03.000 --> 00:14:05.000]  是很無聊的浪費時間
[00:14:05.000 --> 00:14:06.000]  所以我沒有學過
[00:14:06.000 --> 00:14:09.000]  我到今時今日都不懂這些東西
[00:14:09.000 --> 00:14:11.000]  讀完書之後
[00:14:11.000 --> 00:14:13.000]  出來社會工作
[00:14:13.000 --> 00:14:15.000]  發覺原來競爭很大
[00:14:15.000 --> 00:14:17.000]  我那個年代競爭很大
[00:14:17.000 --> 00:14:19.000]  現在我就不知道了
[00:14:19.000 --> 00:14:21.000]  人人都說要爭執為自己
[00:14:21.000 --> 00:14:23.000]  所以那個年代的人
[00:14:23.000 --> 00:14:24.000]  很喜歡讀書進修
[00:14:24.000 --> 00:14:26.000]  因為不想被淘汰
[00:14:26.000 --> 00:14:28.000]  就在公餘時間進修
[00:14:28.000 --> 00:14:30.000]  我也是其中的一份子
[00:14:30.000 --> 00:14:33.000]  那個時候除了工作就是讀書
[00:14:33.000 --> 00:14:36.000]  假期都是在工作和做功課
[00:14:36.000 --> 00:14:39.000]  我很少和家人朋友相聚
[00:14:39.000 --> 00:14:41.000]  更加不用和我說要回教會
[00:14:41.000 --> 00:14:44.000]  那個時候我以為自己很聰明
[00:14:44.000 --> 00:14:47.000]  但是現在回想起來
[00:14:47.000 --> 00:14:48.000]  才覺得自己很笨
[00:14:48.000 --> 00:14:50.000]  人生匆匆幾十年
[00:14:50.000 --> 00:14:54.000]  我們為什麼要花那麼多時間在工作上呢
[00:14:54.000 --> 00:14:59.000]  現在有時候我見到朋友、同事、同工去打球的時候
[00:14:59.000 --> 00:15:01.000]  他們問我為什麼你不打
[00:15:01.000 --> 00:15:04.000]  我就會說其實我是不懂得打的
[00:15:04.000 --> 00:15:07.000]  當他們享受這些的時候
[00:15:07.000 --> 00:15:08.000]  我是不懂得的
[00:15:08.000 --> 00:15:09.000]  我告訴他們
[00:15:09.000 --> 00:15:12.000]  讀書時期除了讀書就是兼職
[00:15:12.000 --> 00:15:17.000]  從來沒有經歷過青少年時期那些無憂無慮的快樂日子
[00:15:17.000 --> 00:15:20.000]  直到我出來社會工作
[00:15:20.000 --> 00:15:22.000]  又身處在工作壓力底下
[00:15:22.000 --> 00:15:24.000]  除了去外地公幹
[00:15:24.000 --> 00:15:26.000]  很少去旅行
[00:15:26.000 --> 00:15:28.000]  賺到錢都沒有地方用
[00:15:28.000 --> 00:15:31.000]  現在真的有點後悔
[00:15:31.000 --> 00:15:33.000]  我沒有好好享受我的生活
[00:15:33.000 --> 00:15:36.000]  剛才第九節說
[00:15:36.000 --> 00:15:39.000]  順著你的心所願的、眼所見的去行
[00:15:39.000 --> 00:15:43.000]  其實純粹是勸人把握機會享受人生
[00:15:43.000 --> 00:15:49.000]  不要讓任何事令你煩惱或痛苦
[00:15:49.000 --> 00:15:52.000]  而不是叫我們任意妄為
[00:15:52.000 --> 00:15:55.000]  人要把握享受人生的機會
[00:15:55.000 --> 00:15:56.000]  因為年輕的日子
[00:15:56.000 --> 00:15:57.000]  眨眼就過去
[00:15:57.000 --> 00:16:01.000]  總有一天煩惱、痛苦的日子會來到
[00:16:01.000 --> 00:16:04.000]  到時候就沒有機會去享受了
[00:16:04.000 --> 00:16:08.000]  但是享樂不等於貪愛世界
[00:16:08.000 --> 00:16:11.000]  神的審問其實是評估人的生命
[00:16:11.000 --> 00:16:15.000]  是否得著豐盛而不是責備人貪愛世界
[00:16:15.000 --> 00:16:17.000]  傳道書的二章一至三節
[00:16:17.000 --> 00:16:20.000]  強調快樂是不會長久的
[00:16:20.000 --> 00:16:23.000]  所以在十一章七至十節
[00:16:23.000 --> 00:16:24.000]  即是今天的正道經文
[00:16:24.000 --> 00:16:26.000]  鼓勵人要快樂
[00:16:26.000 --> 00:16:27.000]  趁年輕的時候
[00:16:27.000 --> 00:16:30.000]  趁還有機會的時候享受快樂
[00:16:30.000 --> 00:16:32.000]  過真正享受生命的生活
[00:16:32.000 --> 00:16:36.000]  不要讓任何事令你煩惱或痛苦
[00:16:36.000 --> 00:16:39.000]  傳道者期望所有人
[00:16:39.000 --> 00:16:42.000]  都能夠快快樂樂地去過每一天
[00:16:42.000 --> 00:16:44.000]  因為人生在世
[00:16:44.000 --> 00:16:47.000]  黑暗的日子隨時都會來
[00:16:47.000 --> 00:16:48.000]  弟兄姊妹
[00:16:48.000 --> 00:16:50.000]  經文告訴我們
[00:16:50.000 --> 00:16:53.000]  原來神的旨意是要人享受快樂
[00:16:53.000 --> 00:16:56.000]  享受快樂不需要有罪疚感
[00:16:56.000 --> 00:16:58.000]  我們要學習的只是
[00:16:58.000 --> 00:17:02.000]  在讀書、工作、教會、家庭、享樂等等
[00:17:02.000 --> 00:17:05.000]  不同的生活範疇裏面分優先次序
[00:17:05.000 --> 00:17:08.000]  在合適的時間做合適的事情
[00:17:08.000 --> 00:17:10.000]  讀書時讀書
[00:17:10.000 --> 00:17:11.000]  工作時工作
[00:17:11.000 --> 00:17:12.000]  玩樂時玩樂
[00:17:12.000 --> 00:17:16.000]  同時謹記不要做一些有違聖經教導的事
[00:17:16.000 --> 00:17:18.000]  說到這裏
[00:17:18.000 --> 00:17:21.000]  究竟怎樣才可以快樂呢
[00:17:21.000 --> 00:17:24.000]  最近我又看到
[00:17:24.000 --> 00:17:26.000]  有一個機構訪問了
[00:17:26.000 --> 00:17:29.000]  大約一千位十五歲以上的香港市民
[00:17:29.000 --> 00:17:33.000]  他發現經歷了社會事件和疫情之後
[00:17:33.000 --> 00:17:36.000]  香港人的情緒健康是不合格的
[00:17:36.000 --> 00:17:38.000]  只有四十多分
[00:17:38.000 --> 00:17:40.000]  面對社會事件
[00:17:40.000 --> 00:17:41.000]  疫情的困擾
[00:17:41.000 --> 00:17:46.000]  再加上疾病、失業、停課等等的不同壓力
[00:17:46.000 --> 00:17:49.000]  確實令到很多人有負面的情緒
[00:17:49.000 --> 00:17:53.000]  而這些負面的情緒令到人不快樂
[00:17:53.000 --> 00:17:56.000]  其實我們想深一層
[00:17:56.000 --> 00:17:59.000]  人由讀幼稚園到大學
[00:17:59.000 --> 00:18:02.000]  由大學到出來社會工作
[00:18:02.000 --> 00:18:03.000]  到退休
[00:18:03.000 --> 00:18:05.000]  過完一關又一關
[00:18:05.000 --> 00:18:07.000]  其實每一關都充滿挑戰
[00:18:07.000 --> 00:18:10.000]  當人年紀漸漸大
[00:18:10.000 --> 00:18:12.000]  要承擔的責任越來越多
[00:18:12.000 --> 00:18:13.000]  越來越重
[00:18:13.000 --> 00:18:16.000]  好像要照顧父母
[00:18:16.000 --> 00:18:17.000]  教養子女
[00:18:17.000 --> 00:18:21.000]  面對退休和親友的生老病死
[00:18:21.000 --> 00:18:24.000]  其實生活真的充滿了壓力
[00:18:24.000 --> 00:18:25.000]  在這樣的環境下
[00:18:25.000 --> 00:18:29.000]  怎樣才可以享受人生和快樂呢
[00:18:29.000 --> 00:18:33.000]  其實答案就在主耶穌基督裏面
[00:18:33.000 --> 00:18:35.000]  對基督徒而言
[00:18:35.000 --> 00:18:37.000]  我們已經得到救恩
[00:18:37.000 --> 00:18:39.000]  救恩的果效
[00:18:39.000 --> 00:18:42.000]  不單單是將來才會發生的
[00:18:42.000 --> 00:18:46.000]  其實是對現在的生活已經有影響
[00:18:46.000 --> 00:18:49.000]  我們在地上的日子
[00:18:49.000 --> 00:18:52.000]  現在就可以享受將來的福樂
[00:18:52.000 --> 00:18:55.000]  但怎樣才能夠做到呢
[00:18:55.000 --> 00:18:58.000]  人生全時候所做的決定
[00:18:58.000 --> 00:19:00.000]  就很重要了
[00:19:00.000 --> 00:19:04.000]  因為會直接影響我們的人生取向
[00:19:04.000 --> 00:19:09.000]  有人說其實人不是被發生的事情困擾
[00:19:09.000 --> 00:19:13.000]  而是被他們對那件事的看法所困擾
[00:19:13.000 --> 00:19:17.000]  而這個看法是控制著人的情緒和行為
[00:19:17.000 --> 00:19:20.000]  即是說人對事情的看法和自己的性格
[00:19:20.000 --> 00:19:24.000]  影響我們能不能夠快樂
[00:19:24.000 --> 00:19:26.000]  我自己未做全糧之前
[00:19:26.000 --> 00:19:28.000]  在一間外資公司工作
[00:19:28.000 --> 00:19:31.000]  當時時時要和老闆一起見客
[00:19:31.000 --> 00:19:36.000]  我當時遇到的客人大部分都很挑剔
[00:19:36.000 --> 00:19:38.000]  我老闆要求又很高
[00:19:38.000 --> 00:19:40.000]  要隨時按喇叭喚名
