
[00:00:00.000 --> 00:00:01.480]  鄧姊妹
[00:06:39.400 --> 00:06:42.320]  以至尼希米評價他是
[00:06:42.320 --> 00:06:45.000]  「敬畏神過於眾人」
[00:06:45.000 --> 00:06:49.640]  哈拿尼其實就是尼希米記
[00:06:49.640 --> 00:06:52.320]  第一章二節提及的
[00:06:52.320 --> 00:06:55.440]  就是在那個張猶大的狀況
[00:06:55.440 --> 00:06:58.560]  通知尼希米那一位弟兄
[00:06:58.560 --> 00:07:02.720]  相信哈拿尼他盡心竭力地
[00:07:02.720 --> 00:07:05.800]  在主裡面去追求成長
[00:07:05.800 --> 00:07:08.040]  以至他能夠被評為
[00:07:08.040 --> 00:07:10.920]  「敬畏神過於眾人」
[00:07:10.920 --> 00:07:14.760]  他一定是用心地去裝備自己
[00:07:14.760 --> 00:07:18.560]  起來在耶路撒冷裡面去侍奉
[00:07:18.560 --> 00:07:22.760]  尼希米在這個這麼重要的時刻
[00:07:22.760 --> 00:07:26.480]  他確實是很需要有人跟他去同工
[00:07:26.480 --> 00:07:31.240]  於是他就安排了各方面的侍奉者
[00:07:31.240 --> 00:07:33.640]  去守護這個聖城
[00:07:34.120 --> 00:07:36.960]  他又派定了敬畏神的
[00:07:36.960 --> 00:07:40.520]  和可靠的哈拿尼去做領袖
[00:07:40.520 --> 00:07:42.760]  與他一起去同工
[00:07:42.760 --> 00:07:46.880]  在內外夾擊的時候
[00:07:46.880 --> 00:07:50.440]  這個安排其實真的很重要
[00:07:50.440 --> 00:07:53.080]  因為敵人都想殺他
[00:07:53.080 --> 00:07:56.800]  甚至跟一些猶大的貴族串通
[00:07:56.800 --> 00:07:59.520]  我們看看以下這三段的經文
[00:07:59.520 --> 00:08:01.040]  就可以看得到了
[00:08:01.040 --> 00:08:03.720]  在尼希米記六章十節
[00:08:03.720 --> 00:08:06.200]  十七節和十九節
[00:08:06.200 --> 00:08:08.440]  我們看到尼希米
[00:08:08.440 --> 00:08:10.920]  他用第一身的表達
[00:08:10.920 --> 00:08:14.000]  去說到有人想殺他
[00:08:14.000 --> 00:08:16.520]  這些人的計劃
[00:08:16.520 --> 00:08:19.520]  令到他有很大的懼怕
[00:08:19.520 --> 00:08:22.000]  所以尼希米
[00:08:22.000 --> 00:08:25.040]  他要建好這些門扇
[00:08:25.040 --> 00:08:26.560]  成長之後
[00:08:26.560 --> 00:08:29.680]  他就去派定侍奉的人員了
[00:08:29.680 --> 00:08:32.400]  這些人員包括守門的人
[00:08:32.400 --> 00:08:35.080]  歌唱的人和利尾人
[00:08:35.080 --> 00:08:38.160]  由哈拿尼去管理
[00:08:38.160 --> 00:08:40.480]  我們看到他的安排
[00:08:40.480 --> 00:08:43.000]  有三方面的意義
[00:08:43.000 --> 00:08:46.600]  首先守門的人
[00:08:46.600 --> 00:08:50.800]  就是對身體和道德上的保護
[00:08:50.800 --> 00:08:52.360]  而歌唱的人
[00:08:52.360 --> 00:08:57.320]  就是靈性上作出啟發人心的敬拜
[00:08:57.320 --> 00:09:00.320]  第三方面是利尾人的安排
[00:09:00.320 --> 00:09:04.640]  他們就是作良好的教導和以身作則
[00:09:04.640 --> 00:09:08.320]  我們細緻一點去看這三方面
[00:09:08.320 --> 00:09:12.400]  對身體和道德上的保護
[00:09:12.400 --> 00:09:14.880]  我們看到尼希米
[00:09:14.880 --> 00:09:19.920]  他察覺到守護城門的出入是很重要的
[00:09:19.920 --> 00:09:23.240]  因為這樣可以防備一些不法之徒
[00:09:23.240 --> 00:09:25.240]  進入城內
[00:09:25.240 --> 00:09:27.960]  特別是他們現在面對敵人
[00:09:27.960 --> 00:09:30.440]  想方設法地攻擊
[00:09:30.440 --> 00:09:32.840]  雖然城牆已經建好
[00:09:32.840 --> 00:09:35.080]  也安好門扇
[00:09:35.080 --> 00:09:37.400]  但如果不小心的話
[00:09:37.400 --> 00:09:39.760]  就會讓敵人有機可乘
[00:09:39.760 --> 00:09:43.080]  再次攻擊和破壞
[00:09:43.080 --> 00:09:47.240]  所以必定要好好地去防守
[00:09:47.240 --> 00:09:50.440]  我們看到剛才讀的經文第三節
[00:09:50.440 --> 00:09:54.760]  就顯示尼希米很細心地去安排
[00:09:54.760 --> 00:09:56.880]  怎樣去守護
[00:09:56.880 --> 00:10:00.080]  第二方面就是指導靈性上
[00:10:00.080 --> 00:10:03.280]  作啟發人心的敬拜
[00:10:03.280 --> 00:10:07.280]  尼希米設立唱詩的人
[00:10:07.280 --> 00:10:10.680]  表示他很看重敬拜神
[00:10:10.680 --> 00:10:15.240]  歌唱的人帶領百姓去歌頌讚美神
[00:10:15.240 --> 00:10:18.720]  提醒猶大人不要只顧著生活
[00:10:18.720 --> 00:10:21.720]  而忽略了屬靈的需要
[00:10:21.720 --> 00:10:26.080]  並且要常常保持敬拜和親近神
[00:10:26.080 --> 00:10:28.760]  以致他們不會被世俗的事
[00:10:28.760 --> 00:10:32.440]  掩護了他們愛神的心
[00:10:32.440 --> 00:10:36.160]  第三方面就是作良好的教導
[00:10:36.160 --> 00:10:38.560]  和以身作則
[00:10:38.560 --> 00:10:40.360]  在《以食列人》裏面
[00:10:40.360 --> 00:10:41.680]  大家都會知道
[00:10:41.680 --> 00:10:43.360]  利美人的角色
[00:10:43.360 --> 00:10:45.280]  除了做祭司
[00:10:45.280 --> 00:10:47.880]  在聖殿裏面服侍之外
[00:10:47.880 --> 00:10:51.000]  他們也擔當牧養、教導
[00:10:51.000 --> 00:10:54.040]  和以身作則的功能
[00:10:54.040 --> 00:10:57.920]  他們的角色在信仰群體裏面
[00:10:57.920 --> 00:11:01.120]  是非常之重要的
[00:11:01.120 --> 00:11:02.120]  弟兄姊妹
[00:11:02.120 --> 00:11:04.320]  耶路撒冷是聖城
[00:11:04.320 --> 00:11:07.480]  是猶大人的信仰核心之地
[00:11:07.480 --> 00:11:09.880]  尼希米排除萬難
[00:11:09.880 --> 00:11:12.160]  重建這個地方
[00:11:12.160 --> 00:11:14.400]  所以他立定心志
[00:11:14.400 --> 00:11:18.040]  要好好地去保衛這片土地
[00:11:18.040 --> 00:11:22.120]  因為耶路撒冷就是神的家
[00:11:22.120 --> 00:11:24.720]  從他所派定的侍奉人員
[00:11:24.720 --> 00:11:25.960]  我們看到
[00:11:25.960 --> 00:11:29.800]  他不單止是看重保衛硬件
[00:11:29.800 --> 00:11:35.880]  他也看重維護和建立人的心靈
[00:11:35.880 --> 00:11:38.280]  我們看到尼希米的安排
[00:11:38.280 --> 00:11:41.880]  和我們今天有什麼關係
[00:11:41.880 --> 00:11:45.480]  對我們有什麼提醒和應用呢?
[00:11:45.480 --> 00:11:47.640]  我們看看一節經文
[00:11:47.640 --> 00:11:51.280]  哥倫多前書三章十六至十七節
[00:11:51.280 --> 00:11:52.800]  不如請大家一起讀
[00:11:52.800 --> 00:11:53.800]  預備起
[00:11:53.800 --> 00:11:56.880]  「天下之靈是神之靈
[00:11:56.880 --> 00:12:00.120]  神的靈體在你門徒的口下
[00:12:00.120 --> 00:12:02.680]  能夠神的靈使使者
[00:12:02.680 --> 00:12:05.600]  地面就是你的門」
[00:12:05.600 --> 00:12:07.040]  謝謝
[00:12:07.040 --> 00:12:07.960]  沒錯
[00:12:07.960 --> 00:12:10.240]  經文很清楚告訴我們
[00:12:10.240 --> 00:12:13.280]  今天我們作為神的門徒
[00:12:13.280 --> 00:12:16.480]  我們每一個都是神的殿
[00:12:16.480 --> 00:12:18.800]  我們組成了教會
[00:12:18.800 --> 00:12:21.480]  即是組成了神的家
[00:12:21.480 --> 00:12:27.240]  我們也會面對大大小小的挑戰和試探
[00:12:27.240 --> 00:12:28.720]  在恩福家裏
[00:12:28.720 --> 00:12:30.200]  我們很感恩
[00:12:30.200 --> 00:12:33.560]  我們有堂主任的團隊帶領我們
[00:12:33.560 --> 00:12:38.280]  他們盡心竭力地為主去牧養教會
[00:12:38.280 --> 00:12:39.800]  我們每一個團契
[00:12:39.800 --> 00:12:41.680]  又有牧者去帶領
[00:12:41.680 --> 00:12:43.440]  去牧養弟兄姊妹
[00:12:43.440 --> 00:12:46.400]  和教導神的真理
[00:12:46.400 --> 00:12:50.920]  讓我們可以一起去成長
[00:12:50.920 --> 00:12:54.680]  很感謝神賜給我們這一切
[00:12:54.680 --> 00:12:57.400]  很值得我們去反思一下
[00:12:57.400 --> 00:12:58.680]  昔日尼熹米
[00:12:58.680 --> 00:13:03.000]  他派定人在聖城裏面去侍奉
[00:13:03.000 --> 00:13:05.000]  守門的人
[00:13:05.000 --> 00:13:08.000]  和有歌唱的人和利尾人
[00:13:08.000 --> 00:13:09.920]  他們的侍奉內涵
[00:13:09.920 --> 00:13:15.080]  其實在今天我們的教會裏面都有
[00:13:15.080 --> 00:13:21.080]  讓我們看看這些侍奉崗位的現代意義
[00:13:21.080 --> 00:13:22.000]  第一方面
[00:13:22.000 --> 00:13:25.760]  對身體和道德上的保護
[00:13:25.760 --> 00:13:29.840]  耶路撒冷就是舊約裏面的神的家
[00:13:29.840 --> 00:13:34.400]  所以尼熹米很重視這個城裏面的人
[00:13:34.400 --> 00:13:37.640]  和他們的道德操守
[00:13:37.640 --> 00:13:40.800]  今天我們每一個人都是神的殿
[00:13:40.800 --> 00:13:42.160]  組成了教會
[00:13:42.160 --> 00:13:43.760]  即是神的家
[00:13:43.760 --> 00:13:47.360]  既然我們就是神的殿
[00:13:47.360 --> 00:13:51.960]  我們就要好好去保護個人和教會
[00:13:51.960 --> 00:13:54.880]  我們要怎樣做?
[00:13:54.880 --> 00:13:59.480]  我們要盡力去守護好自己的身體
[00:13:59.480 --> 00:14:00.760]  保持健康
[00:14:00.760 --> 00:14:02.240]  多點去做運動
[00:14:02.240 --> 00:14:04.640]  作息有時
[00:14:04.640 --> 00:14:06.760]  大家都認同
[00:14:06.760 --> 00:14:11.720]  有健康才有精神體力去侍奉和工作
[00:14:11.720 --> 00:14:13.880]  有多少人同意?
[00:14:13.880 --> 00:14:17.080]  應該很多人都會同意
[00:14:17.080 --> 00:14:18.400]  除了這樣之外
[00:14:18.400 --> 00:14:23.640]  我們也要盡力去持守良好的道德操守
[00:14:23.640 --> 00:14:25.240]  去遠離罪惡
[00:14:25.240 --> 00:14:28.400]  保護、愛護我們的社區
[00:14:28.400 --> 00:14:33.560]  為社會的道德禱告和守望
[00:14:33.560 --> 00:14:34.880]  還有
[00:14:34.880 --> 00:14:37.000]  無論我們回團契
[00:14:37.000 --> 00:14:38.360]  或回崇拜
[00:14:38.360 --> 00:14:39.840]  或去上班
[00:14:39.840 --> 00:14:41.600]  都不要遲到早退
[00:14:41.600 --> 00:14:44.280]  除非我們有特別的事情
[00:14:44.280 --> 00:14:50.600]  我們也很需要常存謙卑和溫柔的態度
[00:14:50.600 --> 00:14:54.040]  亦都很想溫馨提示一下大家
[00:14:54.040 --> 00:14:57.160]  我們要愛護教會的公物
[00:14:57.160 --> 00:15:00.640]  特別是用完的禮堂、房間
[00:15:00.640 --> 00:15:03.520]  請大家都關掉那些電器
[00:15:03.520 --> 00:15:08.920]  例如燈、冷氣、投影機和電腦等等
[00:15:08.920 --> 00:15:09.960]  特別是
[00:15:09.960 --> 00:15:11.120]  都想提一提
[00:15:11.120 --> 00:15:15.080]  有時我們借了樓層的AV盒
[00:15:15.080 --> 00:15:18.640]  都很需要大家按照那個圖示
[00:15:18.640 --> 00:15:20.880]  放好那些物品
[00:15:20.880 --> 00:15:23.600]  以致下一位再用的時候
[00:15:23.600 --> 00:15:26.800]  就會更加暢順
[00:15:26.800 --> 00:15:27.920]  而第二方面
[00:15:27.920 --> 00:15:32.200]  在靈性上作啟發人心的敬拜
[00:15:32.200 --> 00:15:33.400]  我們又看到
[00:15:33.400 --> 00:15:36.600]  李希米他設立歌唱的人
[00:15:36.600 --> 00:15:40.320]  可見他看重歌頌敬拜神
[00:15:40.320 --> 00:15:43.040]  神就是那位創天造地
[00:15:43.040 --> 00:15:46.280]  滿有恩典憐憫的大能神
[00:15:46.280 --> 00:15:51.440]  很配得我們去敬拜、歌頌祂
[00:15:51.440 --> 00:15:55.160]  教會無論是崇拜還是團契
[00:15:55.160 --> 00:15:58.080]  都有唱詩敬拜的時段
[00:15:58.080 --> 00:16:01.840]  為的就是預備人的心去敬拜神
[00:16:01.840 --> 00:16:03.880]  聽神的話語
[00:16:03.880 --> 00:16:06.680]  所以我們亦都要
[00:16:06.680 --> 00:16:09.680]  跟神保持親密的關係
[00:16:09.680 --> 00:16:11.000]  靈修的時候
[00:16:11.000 --> 00:16:15.560]  我們都可以用詩歌去敬拜神開始
[00:16:15.560 --> 00:16:19.920]  不過靈修一定要有神的話
[00:16:19.920 --> 00:16:21.440]  除此之外
[00:16:21.440 --> 00:16:25.360]  我們還要積極投入教會的生活
[00:16:25.360 --> 00:16:29.200]  穩定地參與崇拜和團契
[00:16:29.200 --> 00:16:31.920]  保持良好的敬拜生活
[00:16:31.920 --> 00:16:35.880]  在《羅馬書》十二章一節提到
[00:16:35.880 --> 00:16:39.800]  「所以弟兄們,我以神的慈悲勸你們
[00:16:39.800 --> 00:16:42.640]  將身體獻上當作活祭
[00:16:42.640 --> 00:16:45.480]  是聖潔的,是神所喜悅的
[00:16:45.480 --> 00:16:50.560]  你們如此侍奉乃是理所當然的」
[00:16:50.560 --> 00:16:54.040]  這段經文大家應該很熟悉
[00:16:54.040 --> 00:16:55.840]  經文提醒我們
[00:16:55.840 --> 00:16:59.760]  要去將身體獻上給神使用
[00:16:59.760 --> 00:17:02.200]  這是理所當然的
[00:17:02.200 --> 00:17:05.000]  而且是神所喜悅的
[00:17:05.000 --> 00:17:08.920]  「侍奉」這個字也可以解作「敬拜」
[00:17:08.920 --> 00:17:13.360]  所以我們「侍奉神」也等於「敬拜神」
[00:17:13.360 --> 00:17:15.640]  鼓勵大家按你的恩賜
[00:17:15.640 --> 00:17:20.240]  在教會不同的領域裡去侍奉
[00:17:20.240 --> 00:17:22.000]  第三方面就是
[00:17:22.000 --> 00:17:26.400]  「作良好的教導以身作則」
[00:17:26.400 --> 00:17:29.840]  彼得前書二章九節說
[00:17:29.840 --> 00:17:33.120]  「不過你們是被揀選的一族
[00:17:33.120 --> 00:17:35.520]  是君尊的祭司
[00:17:35.520 --> 00:17:37.320]  是神聖的國度
[00:17:37.320 --> 00:17:39.200]  是屬神的子民
[00:17:39.200 --> 00:17:42.400]  要使你們宣揚那照你們出黑暗
[00:17:42.400 --> 00:17:46.240]  入奇妙光明者的美德」
[00:17:46.240 --> 00:17:47.680]  親愛的兄姊妹
[00:17:47.680 --> 00:17:50.800]  我們已經得蒙耶穌的拯救
[00:17:50.800 --> 00:17:52.320]  得著救恩
[00:17:52.320 --> 00:17:56.320]  我們每一個都擁有祭司的身份
[00:17:56.320 --> 00:18:01.360]  而且我們是神國裡的皇家御用
[00:18:01.360 --> 00:18:03.160]  既然如此
[00:18:03.160 --> 00:18:08.160]  我們也擁有祭司的職責
[00:18:08.160 --> 00:18:10.280]  我們要怎樣做呢?
[00:18:10.280 --> 00:18:12.360]  我們要做好本份
[00:18:12.360 --> 00:18:15.240]  為神作美好的見證
[00:18:15.240 --> 00:18:18.680]  也要竭力地認識神的話
[00:18:18.680 --> 00:18:20.200]  裝備好自己
[00:18:20.200 --> 00:18:24.040]  以致我們都可以去教導別人
[00:18:24.040 --> 00:18:28.360]  在提摩太后書二章十五節說
[00:18:28.360 --> 00:18:33.400]  「你當竭力在神面前作一個經得起考驗
[00:18:33.400 --> 00:18:35.080]  無愧的工人
[00:18:35.080 --> 00:18:39.080]  按著正義講解真理的話」
[00:18:39.080 --> 00:18:42.760]  這段經文不只是給目者的
[00:18:42.760 --> 00:18:45.760]  是給所有的信徒的
[00:18:45.760 --> 00:18:49.360]  所以我們要建立好自己的屬靈品格
[00:18:49.360 --> 00:18:52.360]  和追求靈明的成長
[00:18:52.360 --> 00:18:55.160]  求主去幫助我們
[00:18:55.160 --> 00:19:01.040]  以致我們可以在主裡面去助己、助人
[00:19:01.040 --> 00:19:05.160]  鼓勵大家一起起來去侍奉、去服侍
[00:19:05.160 --> 00:19:07.840]  昔日的尼熙米派定了人
[00:19:07.840 --> 00:19:11.160]  在聖城裡面去服侍、去侍奉
[00:19:11.160 --> 00:19:15.080]  今天我們不用被人派定
[00:19:15.080 --> 00:19:18.840]  而是我們自己自由去參與的
[00:19:18.840 --> 00:19:22.360]  鼓勵大家為主獻上
[00:19:22.360 --> 00:19:24.360]  裝備好自己
[00:19:24.360 --> 00:19:28.360]  起來服侍神的家
[00:19:28.360 --> 00:19:30.360]  親愛的兄姊妹
[00:19:30.360 --> 00:19:33.160]  你們願意去做好裝備
[00:19:33.160 --> 00:19:37.160]  積極去侍奉嗎?
[00:19:37.160 --> 00:19:41.960]  你看見神的家有什麼需要嗎?
[00:19:41.960 --> 00:19:43.560]  不知道大家會不會說
[00:19:43.560 --> 00:19:47.160]  我不知道教會裡面有什麼侍奉崗位
[00:19:47.160 --> 00:19:49.960]  有什麼地方要服侍
[00:19:49.960 --> 00:19:53.360]  有沒有人知道?
[00:19:53.360 --> 00:19:56.360]  沒有人舉手,即是每個人都知道
[00:19:56.360 --> 00:19:59.760]  教會有很多需要
[00:19:59.760 --> 00:20:01.360]  如果大家想知道
[00:20:01.360 --> 00:20:05.160]  其實你上網或者在樓下
[00:20:05.160 --> 00:20:08.360]  你會看到各個牧區裡面
[00:20:08.360 --> 00:20:13.760]  都有一些團契和部門在裡面
[00:20:13.760 --> 00:20:15.960]  你在當中去看一下
[00:20:15.960 --> 00:20:19.360]  你就可以按神感動你的地方
[00:20:19.360 --> 00:20:21.760]  在當中去參與
[00:20:21.760 --> 00:20:25.560]  這也是回報神大愛的好機會
[00:20:25.560 --> 00:20:29.560]  如果神感動你在哪一方面去服侍
[00:20:29.560 --> 00:20:30.960]  請你快快行動
[00:20:30.960 --> 00:20:34.960]  不要消滅聖靈的感動
[00:20:34.960 --> 00:20:37.560]  尼西米作為省長
[00:20:37.560 --> 00:20:40.760]  他派定了聖神的侍奉崗位
[00:20:40.760 --> 00:20:42.160]  也吩咐侍奉者
[00:20:42.160 --> 00:20:44.560]  如何去守護聖神
[00:20:44.560 --> 00:20:46.560]  守護了聖神之後
[00:20:46.560 --> 00:20:50.560]  尼西米發現另一個問題
[00:20:50.560 --> 00:20:53.560]  他想到要建立這個地方
[00:20:53.560 --> 00:20:55.960]  很需要人口增加
[00:20:55.960 --> 00:21:00.160]  才可以很有效地去重建聖城
[00:21:00.160 --> 00:21:02.960]  於是他就要想辦法了
[00:21:02.960 --> 00:21:04.760]  尼西米怎麼做呢?
[00:21:04.760 --> 00:21:07.760]  不如我們看一下五至六節
[00:21:07.760 --> 00:21:10.760]  請大家一起中讀,預備起
[00:21:10.760 --> 00:21:13.960]  (中文)
[00:21:13.960 --> 00:21:19.360]  我召集貴族、官長和百姓要登記加譜
[00:21:19.360 --> 00:21:23.160]  我找到第一次上來之人的加譜
[00:21:23.160 --> 00:21:25.160]  發現上面寫著
[00:21:25.160 --> 00:21:34.160]  (中文)
[00:21:34.160 --> 00:21:37.560]  他們重返耶路撒冷和猶大
[00:21:37.560 --> 00:21:41.160]  各歸本城
[00:21:41.160 --> 00:21:42.960]  按合理的猜測
[00:21:42.960 --> 00:21:46.560]  尼西米他一定是為了這件事
[00:21:46.560 --> 00:21:49.960]  很懇切地向神去呼求
[00:21:49.960 --> 00:21:52.560]  以致他被神感動
[00:21:52.560 --> 00:21:57.560]  他就去聯絡猶大的貴族、官長和百姓
[00:21:57.560 --> 00:22:00.960]  希望做一次人口的普查
[00:22:00.960 --> 00:22:06.160]  因而他就找到第一次回歸耶路撒冷的人的加譜
[00:22:06.160 --> 00:22:10.760]  這個加譜由第七節至到六十三節
[00:22:10.760 --> 00:22:13.560]  有五十七節經文這麼長
[00:22:13.560 --> 00:22:16.360]  所以今天就不跟大家讀了
[00:22:16.360 --> 00:22:18.360]  透過這一次的普查
[00:22:18.360 --> 00:22:21.160]  尼西米掌握到回歸的人
[00:22:21.160 --> 00:22:24.560]  他們的背景和人數
