
[00:00:00.000 --> 00:00:05.000]  不知道大家近來有沒有收到一些電話是詐騙的呢?
[00:01:58.000 --> 00:02:00.000]  他真的幫我接了他
[00:02:00.000 --> 00:02:01.000]  接了他之後
[00:02:01.000 --> 00:02:03.000]  有一個人跟我說
[00:02:03.000 --> 00:02:07.000]  我們是要視像對話的
[00:02:07.000 --> 00:02:10.000]  於是他就跟我視像通電話
[00:02:10.000 --> 00:02:13.000]  讓我看到一間警察局的模式
[00:02:13.000 --> 00:02:15.000]  一個警員坐在那裏
[00:02:15.000 --> 00:02:17.000]  穿著國內警察的制服
[00:02:17.000 --> 00:02:19.000]  然後拿著一個警察證給我看
[00:02:19.000 --> 00:02:20.000]  這個就是我的警察證
[00:02:20.000 --> 00:02:24.000]  我跟他越談就越不妥
[00:02:24.000 --> 00:02:26.000]  我一時想
[00:02:26.000 --> 00:02:27.000]  我為什麼這麼蠢
[00:02:27.000 --> 00:02:29.000]  我跟他談了一個小時
[00:02:29.000 --> 00:02:32.000]  後來我說對不起
[00:02:32.000 --> 00:02:33.000]  我有事要做
[00:02:33.000 --> 00:02:36.000]  如果這些問題真的有問題
[00:02:36.000 --> 00:02:38.000]  我會去香港警察局報案
[00:02:38.000 --> 00:02:40.000]  我先收了他
[00:02:40.000 --> 00:02:43.000]  後來他就不斷打電話給我
[00:02:43.000 --> 00:02:45.000]  我後來就把他的電話鎖了
[00:02:46.000 --> 00:02:50.000]  其實我們看到今時今日這個世界
[00:02:50.000 --> 00:02:53.000]  為什麼人們這麼喜歡行騙
[00:02:53.000 --> 00:02:55.000]  你想想
[00:02:55.000 --> 00:02:58.000]  半年騙了44.8億
[00:02:58.000 --> 00:03:01.000]  就算我每天去做騙徒
[00:03:01.000 --> 00:03:03.000]  我打一千個電話
[00:03:03.000 --> 00:03:05.000]  只要有一個電話給我打得到
[00:03:05.000 --> 00:03:07.000]  然後他又上當的話
[00:03:07.000 --> 00:03:09.000]  可能我已經很快了
[00:03:09.000 --> 00:03:13.000]  可能比我找幾個月的工作好
[00:03:13.000 --> 00:03:16.000]  甚至乎成年的收入
[00:03:16.000 --> 00:03:19.000]  所以我們看到今時今日
[00:03:19.000 --> 00:03:21.000]  那些欺騙的事件
[00:03:21.000 --> 00:03:23.000]  真的層出不窮
[00:03:23.000 --> 00:03:24.000]  最可悲的
[00:03:24.000 --> 00:03:26.000]  不單單是騙人
[00:03:26.000 --> 00:03:29.000]  連在美國總統大選裡面
[00:03:29.000 --> 00:03:33.000]  都一樣有很多詐騙
[00:03:33.000 --> 00:03:37.000]  雙方會用AI去製造一些假象
[00:03:37.000 --> 00:03:41.000]  假聲音去抹黑對方
[00:03:41.000 --> 00:03:43.000]  然後有些人更加懂得
[00:03:43.000 --> 00:03:45.000]  今時今日的年青人
[00:03:45.000 --> 00:03:46.000]  他們很重要的就是
[00:03:46.000 --> 00:03:48.000]  他們的智能電話
[00:03:48.000 --> 00:03:52.000]  所以他們能夠擁有那些網絡平台
[00:03:52.000 --> 00:03:58.000]  就是能夠贏得這些人的投票
[00:03:58.000 --> 00:04:00.000]  據美國統計
[00:04:00.000 --> 00:04:05.000]  這次特朗普能夠成功贏得這次美國大選的原因
[00:04:05.000 --> 00:04:10.000]  是因為他用了一個叫做 Broadcast 的平台
[00:04:10.000 --> 00:04:12.000]  去訪問那裡說話
[00:04:12.000 --> 00:04:14.000]  然後他能夠吸引了美國大約
[00:04:14.000 --> 00:04:19.000]  由18到39歲的年青人的群體
[00:04:19.000 --> 00:04:24.000]  以致他能夠贏得賀錦麗
[00:04:24.000 --> 00:04:26.000]  賀錦麗比較傳統一點
[00:04:26.000 --> 00:04:30.000]  她只相信美國三大傳媒
[00:04:30.000 --> 00:04:34.000]  但是統計裡面發現
[00:04:34.000 --> 00:04:36.000]  原來美國人來到港
[00:04:36.000 --> 00:04:39.000]  去看這三大傳媒
[00:04:39.000 --> 00:04:41.000]  人數越來越少
[00:04:41.000 --> 00:04:46.000]  大概只佔整個美國的人口不到兩成
[00:04:46.000 --> 00:04:50.000]  所以賀錦麗就輸了這場比賽
[00:04:50.000 --> 00:04:53.000]  所以今天我們看到
[00:04:53.000 --> 00:04:58.000]  這個世界為什麼會這樣呢?
[00:04:58.000 --> 00:05:00.000]  有時候真的
[00:05:00.000 --> 00:05:03.000]  那些人為什麼會用這樣的方法
[00:05:03.000 --> 00:05:04.000]  來騙人
[00:05:04.000 --> 00:05:07.000]  騙人不是很快樂的呢?
[00:05:07.000 --> 00:05:09.000]  其實早在聖經
[00:05:09.000 --> 00:05:12.000]  在所羅門王的時代
[00:05:12.000 --> 00:05:15.000]  距離我們現在大概三千年的時候
[00:05:15.000 --> 00:05:17.000]  已經是這樣的情況
[00:05:17.000 --> 00:05:20.000]  今天我們就一起來看看
[00:05:20.000 --> 00:05:23.000]  透過傳道書第四章
[00:05:23.000 --> 00:05:26.000]  看看傳道者給我們一些什麼樣的出路
[00:05:26.000 --> 00:05:29.000]  我們先看第一段
[00:05:29.000 --> 00:05:33.000]  就是希臘盧碌的驅賈
[00:05:33.000 --> 00:05:38.000]  我們先請姊妹去讀出一到六節
[00:05:38.000 --> 00:05:39.000]  預備起
[00:05:39.000 --> 00:05:45.000]  我又看到日光之下發生的一切欺壓的事
[00:05:45.000 --> 00:05:47.000]  受欺壓的人流淚
[00:05:47.000 --> 00:05:49.000]  竟然無人安慰
[00:05:49.000 --> 00:05:53.000]  他們被手握大權的人欺壓
[00:05:53.000 --> 00:05:55.000]  竟然無人安慰
[00:05:55.000 --> 00:05:59.000]  因此我讚賞那些早已死去的人
[00:05:59.000 --> 00:06:04.000]  他們比那些現在仍然活著的人幸運
[00:06:04.000 --> 00:06:07.000]  但是比這兩種人更幸運的
[00:06:07.000 --> 00:06:10.000]  就是那尚未在
[00:06:10.000 --> 00:06:14.000]  沒有見過日光之下發生的惡事的人
[00:06:14.000 --> 00:06:19.000]  我看到人一切的勞碌和各樣工作成就
[00:06:19.000 --> 00:06:24.000]  都是人彼此增強好勝的結果
[00:06:24.000 --> 00:06:26.000]  也時虛空
[00:06:26.000 --> 00:06:28.000]  也時暴風
[00:06:28.000 --> 00:06:31.000]  人抱著手吃自己的肉
[00:06:31.000 --> 00:06:33.000]  一掌滿有安慰
[00:06:33.000 --> 00:06:38.000]  勝過雙掌滿是勞碌和暴風
[00:06:38.000 --> 00:06:43.000]  在這裡傳道者一開始的時候
[00:06:43.000 --> 00:06:44.000]  就告訴我
[00:06:44.000 --> 00:06:47.000]  他說我又看到
[00:06:47.000 --> 00:06:51.000]  就是說他在觀察裡面看到這些事情
[00:06:51.000 --> 00:06:54.000]  而且他不是一次
[00:06:54.000 --> 00:06:57.000]  如果我們看回第四章裡面
[00:06:57.000 --> 00:07:00.000]  傳道者在這裡說了四次
[00:07:00.000 --> 00:07:02.000]  我又看到或者我看到
[00:07:02.000 --> 00:07:06.000]  分別在第四節、第七節和第十五節
[00:07:06.000 --> 00:07:08.000]  他兩次用到我又看到
[00:07:08.000 --> 00:07:12.000]  兩次用到我看到
[00:07:12.000 --> 00:07:14.000]  而他所看到的
[00:07:14.000 --> 00:07:18.000]  這些事情發生的場景
[00:07:18.000 --> 00:07:19.000]  在什麼裡面呢?
[00:07:19.000 --> 00:07:21.000]  就是在日光之下
[00:07:21.000 --> 00:07:25.000]  就是說是在我們活著的世界裡面
[00:07:25.000 --> 00:07:29.000]  是我們眼睛所能夠看見
[00:07:29.000 --> 00:07:34.000]  他是一個人活著、存活的世界
[00:07:34.000 --> 00:07:37.000]  不過,在我們基督徒來說
[00:07:37.000 --> 00:07:39.000]  在日光之下的世界
[00:07:39.000 --> 00:07:42.000]  並不是一個永恆的世界
[00:07:42.000 --> 00:07:46.000]  而且神的創造計劃裡面
[00:07:46.000 --> 00:07:49.000]  在這裡發生的一切都會過去
[00:07:49.000 --> 00:07:52.000]  唯有在日光之上的世界
[00:07:52.000 --> 00:07:56.000]  那裡的一切才能夠傳道永恆
[00:07:56.000 --> 00:07:59.000]  值得我們去追求、持守
[00:07:59.000 --> 00:08:03.000]  所以,我們要分清楚
[00:08:03.000 --> 00:08:07.000]  究竟什麼是有永恆價值
[00:08:07.000 --> 00:08:11.000]  值得我們將我們的生命去投資
[00:08:11.000 --> 00:08:14.000]  但是很可惜
[00:08:14.000 --> 00:08:15.000]  今天的世界的人
[00:08:15.000 --> 00:08:18.000]  只看到日光之下的世界
[00:08:18.000 --> 00:08:23.000]  我們就以我們所看到的東西
[00:08:23.000 --> 00:08:26.000]  我們以為就是永恆的世界
[00:08:26.000 --> 00:08:28.000]  所以很多人不惜一切
[00:08:28.000 --> 00:08:31.000]  在追逐日光之下的事
[00:08:31.000 --> 00:08:36.000]  好像金錢、學問、職業、地位
[00:08:36.000 --> 00:08:39.000]  甚至到政治權力
[00:08:39.000 --> 00:08:41.000]  他殊不知道
[00:08:41.000 --> 00:08:43.000]  原來這些都會過去
[00:08:43.000 --> 00:08:46.000]  不能夠傳道永遠
[00:08:46.000 --> 00:08:49.000]  傳道者第一個觀察到的事情
[00:08:49.000 --> 00:08:53.000]  就是發生在欺壓的事情裡面
[00:08:53.000 --> 00:08:55.000]  在一般情況下
[00:08:55.000 --> 00:08:59.000]  我們都是會一廂情願地去想
[00:08:59.000 --> 00:09:01.000]  人是會有同情心
[00:09:01.000 --> 00:09:03.000]  對那些被欺壓的人
[00:09:03.000 --> 00:09:05.000]  是會伸手去援助
[00:09:05.000 --> 00:09:08.000]  但是事已願違
[00:09:08.000 --> 00:09:11.000]  我們看到受欺壓的人流淚
[00:09:11.000 --> 00:09:12.000]  竟然是什麼?
[00:09:12.000 --> 00:09:14.000]  沒有人安慰
[00:09:14.000 --> 00:09:19.000]  而且往往是那些有手握大權的人
[00:09:19.000 --> 00:09:21.000]  去欺壓人
[00:09:21.000 --> 00:09:27.000]  傳道者連續用了兩次警無人安慰
[00:09:27.000 --> 00:09:31.000]  來表現出人那種冷酷
[00:09:31.000 --> 00:09:34.000]  弱勢社群得不到保障
[00:09:34.000 --> 00:09:35.000]  不過我們發現
[00:09:35.000 --> 00:09:39.000]  傳道者並不是在提供解決的辦法
[00:09:39.000 --> 00:09:42.000]  也沒有斥責這種行為
[00:09:42.000 --> 00:09:47.000]  他只是緊緊去揭露這種殘酷的實況
[00:09:47.000 --> 00:09:50.000]  在第二節到第三節
[00:09:50.000 --> 00:09:52.000]  他講出他的感受
[00:09:52.000 --> 00:09:55.000]  他讚賞說那些早已死去的人
[00:09:55.000 --> 00:09:59.000]  因為他們比現在仍然活著的人幸運
[00:09:59.000 --> 00:10:00.000]  為什麼?
[00:10:00.000 --> 00:10:04.000]  因為意味著仍然活在世界的人
[00:10:04.000 --> 00:10:08.000]  他們活在一個越來越差的世界
[00:10:08.000 --> 00:10:11.000]  這些情況會日益的嚴重
[00:10:11.000 --> 00:10:13.000]  以至他竟然覺得
[00:10:13.000 --> 00:10:15.000]  尚未存在
[00:10:15.000 --> 00:10:20.000]  沒有見過日光之下發生的惡事的人
[00:10:20.000 --> 00:10:24.000]  比前兩者更加幸福
[00:10:24.000 --> 00:10:26.000]  從這裡來看
[00:10:26.000 --> 00:10:28.000]  傳道者是否認
[00:10:28.000 --> 00:10:32.000]  否認人生不如
[00:10:32.000 --> 00:10:33.000]  不是
[00:10:33.000 --> 00:10:36.000]  生不如死
[00:10:36.000 --> 00:10:40.000]  但是從整卷的傳道書來看
[00:10:40.000 --> 00:10:42.000]  又不是這樣
[00:10:42.000 --> 00:10:45.000]  因為死亡無論如何
[00:10:45.000 --> 00:10:48.000]  都不是一個可行的選擇
[00:10:48.000 --> 00:10:51.000]  傳道者這番話的目的
[00:10:51.000 --> 00:10:56.000]  是要讓讀者去正視人的價值問題
[00:10:56.000 --> 00:10:59.000]  有聖經學者甚至認為
[00:10:59.000 --> 00:11:02.000]  傳道者的話其實是反映出
[00:11:02.000 --> 00:11:06.000]  他對生命的重視和熱愛
[00:11:06.000 --> 00:11:08.000]  他之所以認為
[00:11:08.000 --> 00:11:10.000]  還活著的人比已死
[00:11:10.000 --> 00:11:14.000]  和未曾出生的人更糟
[00:11:14.000 --> 00:11:18.000]  是因為欺壓和不義的存在
[00:11:18.000 --> 00:11:22.000]  這些事情是讓生命無法去發揮
[00:11:22.000 --> 00:11:26.000]  它本身應有的意義和力量
[00:11:26.000 --> 00:11:29.000]  所以他才有這種的感慨
[00:11:29.000 --> 00:11:30.000]  這樣
[00:11:30.000 --> 00:11:34.000]  活在這種情況之下的你和我
[00:11:34.000 --> 00:11:36.000]  我們又如何去自處呢?
[00:11:36.000 --> 00:11:39.000]  當然我們作為基督徒
[00:11:39.000 --> 00:11:45.000]  都知道神最終會審判那些欺壓別人的人
[00:11:45.000 --> 00:11:48.000]  但是首先我們要自省
[00:11:48.000 --> 00:11:50.000]  在我們的生活中
[00:11:50.000 --> 00:11:54.000]  我們有沒有有意或無意地
[00:11:54.000 --> 00:11:59.000]  去成為了對別人欺壓的加害者
[00:11:59.000 --> 00:12:01.000]  我們既然知道神不起悅
[00:12:01.000 --> 00:12:03.000]  行這樣的事的人
[00:12:03.000 --> 00:12:07.000]  我們有沒有好好地提醒自己
[00:12:07.000 --> 00:12:10.000]  或者我們對這些事情
[00:12:10.000 --> 00:12:13.000]  我們已經變得麻木不仁
[00:12:13.000 --> 00:12:15.000]  我們都不覺是一回事
[00:12:15.000 --> 00:12:18.000]  我們要很警醒
[00:12:18.000 --> 00:12:23.000]  我們不要讓自己落在這種情況之中
[00:12:23.000 --> 00:12:25.000]  接著傳道者
[00:12:25.000 --> 00:12:28.000]  跟我們談論第二個問題
[00:12:28.000 --> 00:12:33.000]  問題是人彼此增強好勝
[00:12:33.000 --> 00:12:37.000]  這竟然成為了人工作的動力
[00:12:37.000 --> 00:12:41.000]  推動成功的催化劑
[00:12:41.000 --> 00:12:43.000]  原來人的成功
[00:12:43.000 --> 00:12:48.000]  是由於人彼此增強好勝去推動
[00:12:48.000 --> 00:12:52.000]  人若果想超越其他人
[00:12:52.000 --> 00:12:54.000]  就要用千方百計
[00:12:54.000 --> 00:12:58.000]  去爭取更大的成果或成就
[00:12:58.000 --> 00:13:00.000]  這種動機
[00:13:00.000 --> 00:13:05.000]  可以說是現代資本主義的經濟動力
[00:13:05.000 --> 00:13:08.000]  但是在傳道者的角度來看
[00:13:08.000 --> 00:13:14.000]  他卻認為這是人性陰暗面的彰顯
[00:13:14.000 --> 00:13:18.000]  因為他不是完全否決牢獄
[00:13:18.000 --> 00:13:22.000]  但是他否定出於不良動機
[00:13:22.000 --> 00:13:26.000]  所以他認為這些都是虛空、是暴風
[00:13:26.000 --> 00:13:29.000]  即是說是沒有實質意義的
[00:13:29.000 --> 00:13:32.000]  在第四章五到六節
[00:13:32.000 --> 00:13:35.000]  他對第四節作出了回應
[00:13:35.000 --> 00:13:42.000]  雖然他對人的勞碌工作的動機感到失望
[00:13:42.000 --> 00:13:44.000]  但是他卻是指出了
[00:13:44.000 --> 00:13:48.000]  這個總是比懶惰的人要好
[00:13:48.000 --> 00:13:50.000]  在第五節和第六節
[00:13:50.000 --> 00:13:53.000]  是當時可以說是一種流行的諺語
[00:13:53.000 --> 00:13:56.000]  勞碌會令人彼此增強好勝
[00:13:56.000 --> 00:14:00.000]  但是總好過完全不做工
[00:14:00.000 --> 00:14:03.000]  第五節是從一個消極的方面
[00:14:03.000 --> 00:14:06.000]  來警告人不要躲懶
[00:14:06.000 --> 00:14:09.000]  而第六節就是從一個積極的方面
[00:14:09.000 --> 00:14:11.000]  來勉勵人要勞碌
[00:14:11.000 --> 00:14:15.000]  但是不要勞碌過度
[00:14:15.000 --> 00:14:19.000]  其實今天的世界何嘗不是這樣
[00:14:19.000 --> 00:14:21.000]  在我們的工作裏
[00:14:21.000 --> 00:14:26.000]  我們可能會將某些人視為自己增強好勝的對象
[00:14:26.000 --> 00:14:30.000]  覺得要超越對方、壓過對方
[00:14:30.000 --> 00:14:33.000]  從而凸顯自己的成功
[00:14:33.000 --> 00:14:37.000]  就算我們已經身在某個高度上
[00:14:37.000 --> 00:14:42.000]  我們都會為自己去假設一個虛擬的競爭對手
[00:14:42.000 --> 00:14:46.000]  要達到或超越這個對手
[00:14:46.000 --> 00:14:48.000]  才感到滿足
[00:14:48.000 --> 00:14:53.000]  這就是對一些具有積極人生目標
[00:14:53.000 --> 00:14:55.000]  喜歡鬥勁的人來說
[00:14:55.000 --> 00:15:01.000]  至於對於一些不屑與世俗競爭的人
[00:15:01.000 --> 00:15:05.000]  他們可能將自己關在一個象牙塔裏面
[00:15:05.000 --> 00:15:09.000]  他們寧願做一個宅男、宅女
[00:15:09.000 --> 00:15:12.000]  過著一個躺平的生活
[00:15:12.000 --> 00:15:14.000]  治國安好的生活
[00:15:14.000 --> 00:15:16.000]  就好像在第五章所說
[00:15:16.000 --> 00:15:20.000]  愚人抱著手吃自己的肉
[00:15:20.000 --> 00:15:24.000]  抱著手的意思就是甚麼都不做
[00:15:24.000 --> 00:15:30.000]  吃自己的肉就是暗指懶惰的人沒有好的下場
[00:15:30.000 --> 00:15:33.000]  最終是朝至滅亡
[00:15:33.000 --> 00:15:36.000]  連食都沒有,要咬自己
[00:15:36.000 --> 00:15:37.000]  在第六節
[00:15:37.000 --> 00:15:43.000]  一掌滿有安寧勝過兩掌滿是牢鑼和暴風
[00:15:43.000 --> 00:15:48.000]  是針對那些過於積極工作的人來說
[00:15:48.000 --> 00:15:51.000]  合而來工作,合而來作息
[00:15:51.000 --> 00:15:54.000]  讓自己享受工作得來的安逸
[00:15:54.000 --> 00:15:58.000]  總是比雙掌滿是牢鑼好
[00:15:58.000 --> 00:16:01.000]  雖然他們工作有成果
[00:16:01.000 --> 00:16:08.000]  但自己卻不能夠被工作佔據了自己生活的大部分時間
[00:16:08.000 --> 00:16:14.000]  對於均衡生活完全只是一個夢想的想法
[00:16:14.000 --> 00:16:17.000]  在他們現實的生活裡
[00:16:17.000 --> 00:16:21.000]  完全是一個虛幻、不真實的說法
[00:16:21.000 --> 00:16:24.000]  這樣勞碌得來的成果
[00:16:24.000 --> 00:16:26.000]  對他們就是暴風
[00:16:26.000 --> 00:16:29.000]  就是一個空洞無益
[00:16:29.000 --> 00:16:35.000]  我曾經聽過一些從事金融投資的人的分享
[00:16:35.000 --> 00:16:39.000]  他說他們每天都很忙碌
[00:16:39.000 --> 00:16:43.000]  每天大概香港九點半就要開市
[00:16:43.000 --> 00:16:45.000]  準備看好香港股市
[00:16:45.000 --> 00:16:47.000]  一直忙到四點多
[00:16:47.000 --> 00:16:49.000]  香港股市就要收市了
[00:16:49.000 --> 00:16:52.000]  於是他們休息一下,去喝下午茶
[00:16:52.000 --> 00:16:53.000]  吃晚飯
[00:16:53.000 --> 00:16:57.000]  接著歐洲開市了
[00:16:57.000 --> 00:16:59.000]  然後就美國開市了
[00:16:59.000 --> 00:17:05.000]  一直忙到美國的下午四點收市
[00:17:05.000 --> 00:17:09.000]  就是香港的凌晨五點
[00:17:09.000 --> 00:17:12.000]  他們才可以休息
[00:17:12.000 --> 00:17:13.000]  但睡一睡
[00:17:13.000 --> 00:17:15.000]  九點又要起床
[00:17:15.000 --> 00:17:17.000]  又要準備一天
[00:17:17.000 --> 00:17:18.000]  聽到他們這樣分享的時候
[00:17:18.000 --> 00:17:19.000]  我就問
[00:17:19.000 --> 00:17:23.000]  你們的生活有什麼價值?
[00:17:23.000 --> 00:17:26.000]  你們這麼勞碌、這麼辛苦
[00:17:26.000 --> 00:17:28.000]  是為了什麼呢?
[00:17:28.000 --> 00:17:30.000]  聖經告訴我們
[00:17:30.000 --> 00:17:32.000]  賺得全世界
[00:17:32.000 --> 00:17:34.000]  卻賠上自己的生命
[00:17:34.000 --> 00:17:36.000]  有什麼益處呢?
[00:17:36.000 --> 00:17:38.000]  所以有時候
[00:17:38.000 --> 00:17:40.000]  他們都不知道自己為了什麼
[00:17:40.000 --> 00:17:42.000]  要這麼勞碌
[00:17:42.000 --> 00:17:45.000]  可能就是只顧著賺錢賺錢
[00:17:45.000 --> 00:17:46.000]  然後到某一天
[00:17:46.000 --> 00:17:48.000]  就放假去
[00:17:48.000 --> 00:17:50.000]  就去花錢花錢
[00:17:50.000 --> 00:17:51.000]  但是
[00:17:51.000 --> 00:17:52.000]  你想想
[00:17:52.000 --> 00:17:54.000]  你一年裡
[00:17:54.000 --> 00:17:57.000]  忙碌了大部分的時間
[00:17:57.000 --> 00:17:59.000]  可能你只是休息一個星期、兩個星期
[00:17:59.000 --> 00:18:01.000]  我給你一個月
[00:18:01.000 --> 00:18:02.000]  但是對你來說
[00:18:02.000 --> 00:18:04.000]  絕對是不夠的
[00:18:04.000 --> 00:18:06.000]  那又何苦呢?
[00:18:06.000 --> 00:18:09.000]  所以去面對勞碌
[00:18:09.000 --> 00:18:12.000]  面對欺壓這些事情
[00:18:12.000 --> 00:18:14.000]  對我們基督徒來說
[00:18:14.000 --> 00:18:16.000]  我們都要很小心
[00:18:16.000 --> 00:18:19.000]  我們不要落在這種網絡裡面
[00:18:19.000 --> 00:18:20.000]  然後
[00:18:20.000 --> 00:18:23.000]  傳道者看到第三個景象
[00:18:23.000 --> 00:18:26.000]  是從第四節到第七節
[00:18:26.000 --> 00:18:29.000]  我們可以請弟兄們來中讀
[00:18:29.000 --> 00:18:34.000]  傳道書四章七到十二節
[00:18:34.000 --> 00:18:36.000]  我們請弟兄們
[00:18:36.000 --> 00:19:03.000]  (主席)
[00:19:03.000 --> 00:19:06.000]  二人比孤身一人好
[00:19:06.000 --> 00:19:08.000]  因為二人一起勞碌
[00:19:08.000 --> 00:19:10.000]  有美好的酬勞
[00:19:10.000 --> 00:19:12.000]  要是一人跌倒
[00:19:12.000 --> 00:19:16.000]  另一人扶起來
[00:19:16.000 --> 00:19:18.000]  但孤身一人跌倒
[00:19:18.000 --> 00:19:21.000]  沒有旁人把他扶起來
[00:19:21.000 --> 00:19:23.000]  他就慘了
[00:19:23.000 --> 00:19:24.000]  此外
[00:19:24.000 --> 00:19:26.000]  二人如果躺在一起
[00:19:26.000 --> 00:19:28.000]  就可互相保暖
[00:19:28.000 --> 00:19:30.000]  如果孤身一人
[00:19:30.000 --> 00:19:32.000]  怎能暖和呢?
[00:19:32.000 --> 00:19:35.000]  孤身一人容易被人制服
[00:19:35.000 --> 00:19:37.000]  二人協助
[00:19:37.000 --> 00:19:39.000]  就可抵擋對手
[00:19:39.000 --> 00:19:41.000]  三股合成的繩索
[00:19:41.000 --> 00:19:44.000]  不容易截斷
[00:19:44.000 --> 00:19:50.000]  在這裡傳道者又用另一面的觀察
[00:19:50.000 --> 00:19:55.000]  同樣是發生在日光之下的場景
[00:19:55.000 --> 00:20:00.000]  而這個場景給他的感覺
[00:20:00.000 --> 00:20:02.000]  是一件虛空的事
[00:20:02.000 --> 00:20:06.000]  因為有人孤單無伴
[00:20:06.000 --> 00:20:09.000]  沒有兒子也沒有兄弟
[00:20:09.000 --> 00:20:12.000]  卻不停勞碌沒完沒了
[00:20:12.000 --> 00:20:16.000]  連財富也不能滿足他的眼目
[00:20:16.000 --> 00:20:20.000]  這個人是一個勞碌的人
[00:20:20.000 --> 00:20:24.000]  但沒有人成為他的競爭對手
[00:20:24.000 --> 00:20:26.000]  更可悲的是
[00:20:26.000 --> 00:20:29.000]  他連一個親人也沒有
[00:20:29.000 --> 00:20:33.000]  所以他無需擔心照顧誰
[00:20:33.000 --> 00:20:38.000]  也不需要顧及將來自己的錢
[00:20:38.000 --> 00:20:40.000]  遺產如何分配
[00:20:40.000 --> 00:20:43.000]  一般人看上來
[00:20:43.000 --> 00:20:45.000]  可能會覺得這個人也不錯
[00:20:45.000 --> 00:20:47.000]  自由自在
[00:20:47.000 --> 00:20:48.000]  無牽無掛
[00:20:48.000 --> 00:20:51.000]  過著悠哉悠哉的生活
[00:20:51.000 --> 00:20:55.000]  但在傳道者的角度
[00:20:55.000 --> 00:20:56.000]  卻不是
[00:20:56.000 --> 00:20:58.000]  所以傳道者形容他
[00:20:58.000 --> 00:21:01.000]  不停勞碌沒完沒了
[00:21:01.000 --> 00:21:05.000]  財富也不能滿足他的眼目
[00:21:05.000 --> 00:21:10.000]  有時候我自己工作很忙
[00:21:10.000 --> 00:21:13.000]  有時候很晚才回家
[00:21:13.000 --> 00:21:15.000]  自己一個人吃飯
[00:21:15.000 --> 00:21:17.000]  感覺很慘
[00:21:17.000 --> 00:21:19.000]  孤單一個人吃飯
[00:21:19.000 --> 00:21:22.000]  好像很可憐
[00:21:22.000 --> 00:21:26.000]  所以我很希望我們一家人坐在一起吃飯
[00:21:26.000 --> 00:21:28.000]  那種感覺是很好的
[00:21:28.000 --> 00:21:30.000]  在台灣
[00:21:30.000 --> 00:21:33.000]  有一個牧師叫黃陽明
[00:21:33.000 --> 00:21:35.000]  他寫了一本書
[00:21:35.000 --> 00:21:43.000]  叫《窮到只剩下錢》
[00:21:43.000 --> 00:21:46.000]  這本書的內容
[00:21:46.000 --> 00:21:49.000]  是介紹生活的幸福
[00:21:49.000 --> 00:21:52.000]  不是等於生命的幸福
[00:21:52.000 --> 00:21:55.000]  兩樣的幸福都是我們需要的
[00:21:55.000 --> 00:21:58.000]  而這本書從現實人生切入
