
[00:00:00.000 --> 00:00:04.100]  不見一人 只見耶穌
[00:01:09.380 --> 00:01:10.380]  或者姐妹們
[00:01:10.380 --> 00:01:11.380]  今天可能不關我的事
[00:01:11.380 --> 00:01:13.380]  可以休息一會
[00:01:13.380 --> 00:01:15.380]  不是 對每一個
[00:01:15.380 --> 00:01:16.380]  每一個弟兄姐妹
[00:01:16.380 --> 00:01:20.380]  因為我們都有同一個的天賦
[00:01:20.380 --> 00:01:22.380]  所以我很想今天我們父親節
[00:01:22.380 --> 00:01:25.380]  我們嘗試從地上的父親
[00:01:25.380 --> 00:01:27.380]  轉眼仰望天上的父
[00:01:27.380 --> 00:01:29.380]  向我們天上的阿爸父
[00:01:29.380 --> 00:01:31.380]  說一聲父親節快樂
[00:01:31.380 --> 00:01:32.380]  所以我數三聲
[00:01:32.380 --> 00:01:34.380]  大家說 親愛天父
[00:01:34.380 --> 00:01:35.380]  父親節快樂
[00:01:35.380 --> 00:01:37.380]  準備 1 2 3
[00:01:37.380 --> 00:01:39.380]  親愛天父
[00:01:39.380 --> 00:01:41.380]  父親節快樂
[00:01:41.380 --> 00:01:42.380]  感謝主
[00:01:42.380 --> 00:01:43.380]  我們給些掌聲給神好不好
[00:01:43.380 --> 00:01:51.380]  因為我們的父神是滿有慈愛和憐憫的
[00:01:51.380 --> 00:01:53.380]  他看顧我們每一個屬祂的兒女
[00:01:53.380 --> 00:01:55.380]  所以我今天定的講道題目
[00:01:55.380 --> 00:01:58.380]  就是阿爸父的憐憫
[00:01:58.380 --> 00:02:01.380]  今天我們嘗試將我們的焦點
[00:02:01.380 --> 00:02:02.380]  放在我們的父神身上
[00:02:02.380 --> 00:02:04.380]  今年我們恩福男人事工
[00:02:04.380 --> 00:02:05.380]  大夜小組的主題
[00:02:05.380 --> 00:02:07.380]  就是學像基督男人
[00:02:07.380 --> 00:02:09.380]  上個月我和弟兄妹一起
[00:02:09.380 --> 00:02:11.380]  去看基督的憐憫
[00:02:11.380 --> 00:02:13.380]  完了之後
[00:02:13.380 --> 00:02:14.380]  很多弟兄跟我說
[00:02:14.380 --> 00:02:15.380]  很多得著和反思
[00:02:15.380 --> 00:02:16.380]  所以沒錯
[00:02:16.380 --> 00:02:18.380]  對我們男人來說
[00:02:18.380 --> 00:02:20.380]  愛或者憐憫
[00:02:20.380 --> 00:02:23.380]  如果講上帝的愛
[00:02:23.380 --> 00:02:24.380]  在我們的生命裏面
[00:02:24.380 --> 00:02:26.380]  有時我們都可能很頭腦上知道
[00:02:26.380 --> 00:02:30.380]  但我們比較少去感受到天父的憐憫和關愛
[00:02:30.380 --> 00:02:31.380]  我們可能都會覺得
[00:02:31.380 --> 00:02:34.380]  父神他高高在上
[00:02:34.380 --> 00:02:36.380]  他在寶座上高
[00:02:36.380 --> 00:02:39.380]  好像這麼近又那麼遠
[00:02:39.380 --> 00:02:41.380]  又或者可能我們原生家庭的父親
[00:02:41.380 --> 00:02:42.380]  我們都可能
[00:02:42.380 --> 00:02:44.380]  男士我們都比較少說話
[00:02:44.380 --> 00:02:45.380]  我們很少會講
[00:02:45.380 --> 00:02:46.380]  我兒子我愛你
[00:02:46.380 --> 00:02:49.380]  或者感覺上可能比較疏離和不親密
[00:02:49.380 --> 00:02:51.380]  所以我在男士宮服侍這麼多年
[00:02:51.380 --> 00:02:52.380]  我都接觸不少弟兄
[00:02:52.380 --> 00:02:54.380]  原來有時我們地上的父親
[00:02:54.380 --> 00:02:55.380]  和地上父親的關係
[00:02:55.380 --> 00:02:59.380]  都會影響我們和天上的父親的關係
[00:02:59.380 --> 00:03:00.380]  蔡玄文醫生
[00:03:00.380 --> 00:03:02.380]  在從未遇上的父親這本書
[00:03:02.380 --> 00:03:03.380]  有分析
[00:03:03.380 --> 00:03:05.380]  他說哈佛大學的心理學家這樣說
[00:03:05.380 --> 00:03:08.380]  一般人都傾向用自己的想像去填補
[00:03:08.380 --> 00:03:10.380]  對父親了解不足
[00:03:10.380 --> 00:03:11.380]  在想像當中
[00:03:11.380 --> 00:03:14.380]  我們很容易將父親理想化
[00:03:14.380 --> 00:03:15.380]  爸爸永遠都最好的
[00:03:15.380 --> 00:03:17.380]  但亦都有時會醜化
[00:03:17.380 --> 00:03:18.380]  爸爸永遠最不好
[00:03:18.380 --> 00:03:20.380]  其實無論是將父親神化
[00:03:20.380 --> 00:03:22.380]  或者變成一個危機
[00:03:22.380 --> 00:03:23.380]  我們有時都會對我們的動物主人
[00:03:23.380 --> 00:03:27.380]  因為我們天父產生了一個錯誤的形象
[00:03:27.380 --> 00:03:30.380]  蔡醫就找了很多一些人問他
[00:03:30.380 --> 00:03:33.380]  你心目中你對天父父神有什麼形象呢
[00:03:33.380 --> 00:03:35.380]  他得到一些答案
[00:03:35.380 --> 00:03:36.380]  不知道是否在座
[00:03:36.380 --> 00:03:37.380]  無論是弟兄還是姐妹
[00:03:37.380 --> 00:03:39.380]  你覺得神是怎樣的呢
[00:03:39.380 --> 00:03:41.380]  有些人覺得神是沒有影像的
[00:03:41.380 --> 00:03:42.380]  想不到的
[00:03:42.380 --> 00:03:43.380]  哇 神啊
[00:03:43.380 --> 00:03:44.380]  哇 好大喔
[00:03:44.380 --> 00:03:45.380]  我不知道是什麼
[00:03:45.380 --> 00:03:48.380]  或者有些人覺得父神是很嚴厲的
[00:03:48.380 --> 00:03:50.380]  很深不可測的
[00:03:50.380 --> 00:03:52.380]  一想起就覺得是舊約的神
[00:03:52.380 --> 00:03:54.380]  有時我們覺得祂好像在看我們工作
[00:03:54.380 --> 00:03:57.380]  但大部份時間又覺得祂好像不在
[00:03:57.380 --> 00:04:01.380]  另一方面有些事上我們向神祈求
[00:04:01.380 --> 00:04:03.380]  祂又會保守我們
[00:04:03.380 --> 00:04:05.380]  另外有些人就會覺得
[00:04:05.380 --> 00:04:07.380]  神是好像很遙遠
[00:04:07.380 --> 00:04:09.380]  但有時又是很近的
[00:04:09.380 --> 00:04:11.380]  很嚴峻
[00:04:11.380 --> 00:04:12.380]  但沒有廉恤
[00:04:12.380 --> 00:04:14.380]  我們出個泡泡繼續
[00:04:14.380 --> 00:04:16.380]  和神有一種距離
[00:04:16.380 --> 00:04:18.380]  沒有主動地接觸我們
[00:04:18.380 --> 00:04:21.380]  但我們又要去祂那裡
[00:04:21.380 --> 00:04:23.380]  或者覺得神是什麼
[00:04:23.380 --> 00:04:24.380]  哇 祂很忙的
[00:04:24.380 --> 00:04:25.380]  祂那麼多子民
[00:04:25.380 --> 00:04:27.380]  哪能猜到我呢
[00:04:27.380 --> 00:04:29.380]  又或者覺得神很溫柔
[00:04:29.380 --> 00:04:32.380]  祂伸出雙手去迎接我們
[00:04:32.380 --> 00:04:34.380]  我不知道對你來說
[00:04:34.380 --> 00:04:36.380]  父神有什麼形象
[00:04:36.380 --> 00:04:38.380]  塞爾就是這樣說的
[00:04:38.380 --> 00:04:41.380]  他說最讓他感到驚訝的就是
[00:04:41.380 --> 00:04:43.380]  我們心中天父的形象
[00:04:43.380 --> 00:04:47.380]  和我們心中父親的形象比一比
[00:04:47.380 --> 00:04:49.380]  發覺有時原來很近
[00:04:49.380 --> 00:04:52.380]  不知不覺間原來我們對父親的形象
[00:04:52.380 --> 00:04:54.380]  可能會影響我們對天父的感受
[00:04:54.380 --> 00:04:56.380]  我就問一些在恩福裡面
[00:04:56.380 --> 00:04:58.380]  一些即稱的弟兄
[00:04:58.380 --> 00:05:00.380]  他們小時候已經回恩福大
[00:05:00.380 --> 00:05:01.380]  我就問他
[00:05:01.380 --> 00:05:03.380]  你覺得神是怎麼樣
[00:05:03.380 --> 00:05:04.380]  回教會怎麼樣
[00:05:04.380 --> 00:05:07.380]  他們多數都說回教會很好的
[00:05:07.380 --> 00:05:09.380]  我說不如你說一次
[00:05:09.380 --> 00:05:11.380]  和父神一個很親密的關係
[00:05:11.380 --> 00:05:14.380]  一個很親密的經歷
[00:05:14.380 --> 00:05:15.380]  很多都說不到
[00:05:15.380 --> 00:05:17.380]  只是說教會很好
[00:05:17.380 --> 00:05:18.380]  導師很好
[00:05:18.380 --> 00:05:19.380]  電影節目很好
[00:05:19.380 --> 00:05:21.380]  那麼神呢
[00:05:21.380 --> 00:05:24.380]  神好像很遠
[00:05:24.380 --> 00:05:26.380]  平常的節目沒有問題
[00:05:26.380 --> 00:05:28.380]  但是當我們遇到危機
[00:05:28.380 --> 00:05:29.380]  挑戰
[00:05:29.380 --> 00:05:30.380]  疾病
[00:05:30.380 --> 00:05:31.380]  分離的時候
[00:05:31.380 --> 00:05:32.380]  你就會突然間覺得
[00:05:32.380 --> 00:05:34.380]  神好像很遠
[00:05:34.380 --> 00:05:36.380]  在屬靈上我們好像感受不到
[00:05:36.380 --> 00:05:37.380]  天父的憐憫和看顧
[00:05:37.380 --> 00:05:38.380]  所以塞爾就是這樣說
[00:05:38.380 --> 00:05:41.380]  教會可以成為一個治療的群體
[00:05:41.380 --> 00:05:43.380]  因為這個群體可以彼此認罪
[00:05:43.380 --> 00:05:44.380]  我們出一個拋光
[00:05:44.380 --> 00:05:46.380]  互相代求
[00:05:46.380 --> 00:05:49.380]  彼此安慰和扶持
[00:05:49.380 --> 00:05:51.380]  人總是需要關懷和支持
[00:05:51.380 --> 00:05:54.380]  我們集體來到天父的根前的時候
[00:05:54.380 --> 00:05:56.380]  同心合意的祈禱
[00:05:56.380 --> 00:05:58.380]  並發出一個更大的力量
[00:05:58.380 --> 00:05:59.380]  治療的群體
[00:05:59.380 --> 00:06:01.380]  就是將天父的慈愛和赦免
[00:06:01.380 --> 00:06:03.380]  具體的呈現出來
[00:06:03.380 --> 00:06:04.380]  我們有時候一個人這樣想
[00:06:04.380 --> 00:06:06.380]  或者可能我們經歷了父親的體會
[00:06:06.380 --> 00:06:09.380]  我們對父神真正的形象
[00:06:09.380 --> 00:06:11.380]  和對父神的認識不是很足夠
[00:06:11.380 --> 00:06:13.380]  但是教會就是我們聚在一起
[00:06:13.380 --> 00:06:14.380]  我們一起去分享
[00:06:14.380 --> 00:06:15.380]  我們和神的經歷的時候
[00:06:15.380 --> 00:06:18.380]  我們會發覺原來是很豐足的
[00:06:18.380 --> 00:06:20.380]  原來上帝是很憐憫的
[00:06:20.380 --> 00:06:22.380]  所以今天早上我盼望
[00:06:22.380 --> 00:06:24.380]  我們不只是在在的父親或弟兄
[00:06:24.380 --> 00:06:26.380]  我們整個教會的群體
[00:06:26.380 --> 00:06:28.380]  我們一起來到天父的面前
[00:06:28.380 --> 00:06:30.380]  我們去反思和體驗一下
[00:06:30.380 --> 00:06:33.380]  其實父神其中一個很重要的屬性
[00:06:33.380 --> 00:06:35.380]  就是憐憫
[00:06:35.380 --> 00:06:37.380]  讓我們同心會透過
[00:06:37.380 --> 00:06:38.380]  真是天父
[00:06:38.380 --> 00:06:40.380]  今天我們每一個屬你的兒女
[00:06:40.380 --> 00:06:41.380]  來到你的庚前
[00:06:41.380 --> 00:06:43.380]  不單止和你說一聲父親節快樂
[00:06:43.380 --> 00:06:45.380]  更加透過認識耶穌
[00:06:45.380 --> 00:06:47.380]  去和我們說一個比喻
[00:06:47.380 --> 00:06:49.380]  讓我們更加去明白
[00:06:49.380 --> 00:06:51.380]  三一神裏面的慈愛
[00:06:51.380 --> 00:06:53.380]  不單止是聖經的知識
[00:06:53.380 --> 00:06:55.380]  更加在我們的生命裏面
[00:06:55.380 --> 00:06:56.380]  原來上上的彰顯
[00:06:56.380 --> 00:06:59.380]  有時候我們可能只是看到我們的艱難
[00:06:59.380 --> 00:07:00.380]  但是好像仙樓師哥所說
[00:07:00.380 --> 00:07:01.380]  讓我們不見一人
[00:07:01.380 --> 00:07:03.380]  只見耶穌
[00:07:03.380 --> 00:07:04.380]  讓我們不見苦難
[00:07:04.380 --> 00:07:06.380]  只是感受到你對我們的憐憫
[00:07:06.380 --> 00:07:08.380]  你對我們的關愛
[00:07:08.380 --> 00:07:09.380]  求你開我們的眼睛
[00:07:09.380 --> 00:07:10.380]  聽我們的祈禱
[00:07:10.380 --> 00:07:12.380]  奉主耶穌基督的聖名祈求
[00:07:12.380 --> 00:07:13.380]  阿門
[00:07:13.380 --> 00:07:14.380]  是的沒錯
[00:07:14.380 --> 00:07:15.380]  今天的講題就是
[00:07:15.380 --> 00:07:16.380]  阿爸父的憐憫
[00:07:16.380 --> 00:07:18.380]  我們今天會透過
[00:07:18.380 --> 00:07:19.380]  馬太福音十八章
[00:07:19.380 --> 00:07:20.380]  耶穌說的一個比喻
[00:07:20.380 --> 00:07:22.380]  我們一起去領受
[00:07:22.380 --> 00:07:24.380]  究竟神的憐憫是什麼呢
[00:07:24.380 --> 00:07:26.380]  第一點是經歷無條件的憐憫
[00:07:26.380 --> 00:07:27.380]  讓我們一起中讀
[00:07:27.380 --> 00:07:28.380]  馬太福音十八章
[00:07:28.380 --> 00:07:30.380]  二十一到二十七節
[00:07:30.380 --> 00:07:31.380]  準備一二三
[00:07:31.380 --> 00:07:33.380]  那時彼得進前來
[00:07:33.380 --> 00:07:34.380]  對耶穌說
[00:07:34.380 --> 00:07:35.380]  主呀
[00:07:35.380 --> 00:07:37.380]  我弟兄得罪我
[00:07:37.380 --> 00:07:39.380]  我當饒恕他幾次呢
[00:07:39.380 --> 00:07:41.380]  到七次夠嗎
[00:07:41.380 --> 00:07:42.380]  耶穌說
[00:07:42.380 --> 00:07:43.380]  我告訴你
[00:07:43.380 --> 00:07:45.380]  不是到七次
[00:07:45.380 --> 00:07:47.380]  而是到七十個七次
[00:07:47.380 --> 00:07:49.380]  因為天國抱著一個和
[00:07:49.380 --> 00:07:52.380]  要和他僕人算帳
[00:07:52.380 --> 00:07:54.380]  他開始算的時候
[00:07:54.380 --> 00:07:56.380]  有人帶了一個欠他
[00:07:56.380 --> 00:07:59.380]  一萬他憐得的僕人來
[00:07:59.380 --> 00:08:02.380]  因為他沒有什麼償還之物
[00:08:02.380 --> 00:08:06.380]  主人下令把他和他妻子兒女
[00:08:06.380 --> 00:08:10.380]  以及一切所有的都賣了償還
[00:08:10.380 --> 00:08:14.380]  那僕人就苦服向他偷偷說
[00:08:14.380 --> 00:08:15.380]  寬容我吧
[00:08:15.380 --> 00:08:17.380]  我都會還你的
[00:08:17.380 --> 00:08:21.380]  那僕人的主人就動了持心
[00:08:21.380 --> 00:08:23.380]  把他釋放了
[00:08:23.380 --> 00:08:26.380]  並且免了他的罪
[00:08:26.380 --> 00:08:27.380]  很熟悉的一段經文
[00:08:27.380 --> 00:08:29.380]  可能你查《經主的學》都上過
[00:08:29.380 --> 00:08:32.380]  經文背景當時彼得就去問
[00:08:32.380 --> 00:08:34.380]  你知道彼得一向都是比較冷醒的
[00:08:34.380 --> 00:08:35.380]  主啊
[00:08:35.380 --> 00:08:36.380]  我弟兄得罪了我
[00:08:36.380 --> 00:08:38.380]  我當饒恕他幾次呢
[00:08:38.380 --> 00:08:40.380]  七次夠嗎
[00:08:40.380 --> 00:08:43.380]  彼得為什麼這樣問呢
[00:08:43.380 --> 00:08:44.380]  其實很特別的
[00:08:44.380 --> 00:08:47.380]  根據當時的猶太拉比的教導
[00:08:47.380 --> 00:08:51.380]  一個人如果是做錯事
[00:08:51.380 --> 00:08:53.380]  三次就足夠了
[00:08:53.380 --> 00:08:54.380]  三次
[00:08:54.380 --> 00:08:55.380]  你寬恕了三次
[00:08:55.380 --> 00:08:58.380]  第四次其實這個人都沒有心悔改
[00:08:58.380 --> 00:08:59.380]  又在做錯了
[00:08:59.380 --> 00:09:01.380]  所以三次就足夠了
[00:09:01.380 --> 00:09:03.380]  彼得所以就問
[00:09:03.380 --> 00:09:04.380]  我們出個powerpoint
[00:09:04.380 --> 00:09:06.380]  七次
[00:09:06.380 --> 00:09:09.380]  猶太拉比說四次就已經夠了
[00:09:09.380 --> 00:09:10.380]  我說七次
[00:09:10.380 --> 00:09:12.380]  那耶穌一定讚我
[00:09:12.380 --> 00:09:13.380]  一定沒走雞了
[00:09:13.380 --> 00:09:15.380]  誰知道耶穌就回應
[00:09:15.380 --> 00:09:17.380]  我告訴你不是七次
[00:09:17.380 --> 00:09:19.380]  是七十個七次
[00:09:19.380 --> 00:09:20.380]  這裡說什麼呢
[00:09:20.380 --> 00:09:21.380]  有耿家就說
[00:09:21.380 --> 00:09:24.380]  耶穌可能就是引用創世紀四章二十四節
[00:09:24.380 --> 00:09:28.380]  他就說虐殺該人遭報七倍
[00:09:28.380 --> 00:09:31.380]  撒拉麥的必遭報七十七倍
[00:09:31.380 --> 00:09:34.380]  所以這裡說的如果是七十個七次
[00:09:34.380 --> 00:09:36.380]  就是四百九十次
[00:09:36.380 --> 00:09:40.380]  其實原文可能是說七十七次
[00:09:40.380 --> 00:09:41.380]  無論是七十七次
[00:09:41.380 --> 00:09:42.380]  或者是四百九十次
[00:09:42.380 --> 00:09:46.380]  其實意思都是無限的去寬恕
[00:09:46.380 --> 00:09:48.380]  無限的去寬恕
[00:09:48.380 --> 00:09:49.380]  一個人得罪你
[00:09:49.380 --> 00:09:50.380]  你看看你旁邊那個人
[00:09:50.380 --> 00:09:53.380]  你可不可以無限的去寬恕他
[00:09:53.380 --> 00:09:54.380]  你還是笑一下
[00:09:54.380 --> 00:09:55.380]  笑一下而已
[00:09:55.380 --> 00:09:57.380]  無限的去寬恕
[00:09:57.380 --> 00:09:59.380]  行不行呢
[00:09:59.380 --> 00:10:01.380]  耶穌說的是不是一個
[00:10:01.380 --> 00:10:04.380]  凡人都不能達到的天花板的高度呢
[00:10:04.380 --> 00:10:06.380]  但事實上
[00:10:06.380 --> 00:10:08.380]  耶穌所要求的是不是真的這麼堅離地呢
[00:10:08.380 --> 00:10:11.380]  作為主的門徒我們應該怎樣去實踐呢
[00:10:11.380 --> 00:10:13.380]  面對好像一個很簡單
[00:10:13.380 --> 00:10:16.380]  但其實都是一個信仰的難題
[00:10:16.380 --> 00:10:20.380]  耶穌很多時候就會用比喻來教導門徒
[00:10:20.380 --> 00:10:23.380]  所以二十三到二十五節耶穌就分享了這個比喻
[00:10:23.380 --> 00:10:26.380]  說上一個不饒恕人的惡部
[00:10:26.380 --> 00:10:28.380]  從中去引申作為一個門徒
[00:10:28.380 --> 00:10:29.380]  我們在信仰的群體當中
[00:10:29.380 --> 00:10:32.380]  我們怎樣去做一個饒恕的功課
[00:10:32.380 --> 00:10:34.380]  我們先來悼念經文
[00:10:34.380 --> 00:10:38.380]  一開始耶穌在十八章二十三節那裏說
[00:10:38.380 --> 00:10:40.380]  他一開始就在說一樣很重要的東西
[00:10:40.380 --> 00:10:43.380]  他說因為什麼
[00:10:43.380 --> 00:10:48.380]  天國好將一個王要和他僕人算帳
[00:10:48.380 --> 00:10:50.380]  沒錯天國
[00:10:50.380 --> 00:10:52.380]  天國在馬太福音是一個很特定的形容詞
[00:10:52.380 --> 00:10:54.380]  形容神的國
[00:10:54.380 --> 00:10:56.380]  所以耶穌一開始宣告傳道的時候
[00:10:56.380 --> 00:10:59.380]  他就說你們要悔改
[00:10:59.380 --> 00:11:01.380]  因為什麼
[00:11:01.380 --> 00:11:04.380]  天國近了
[00:11:04.380 --> 00:11:06.380]  馬太福音其實就是形容
[00:11:06.380 --> 00:11:08.380]  耶穌一開始我們繼續出德
[00:11:08.380 --> 00:11:12.380]  耶穌一開始在各城各鄉宣講天國的福音
[00:11:12.380 --> 00:11:15.380]  所以天國是很重要的
[00:11:15.380 --> 00:11:17.380]  而這個天國就是在說什麼呢
[00:11:17.380 --> 00:11:19.380]  一路耶穌在說一些比喻的時候
[00:11:19.380 --> 00:11:23.380]  就是說天國就好比人殺好種在田裏面
[00:11:23.380 --> 00:11:25.380]  天國就好比一粒芥菜種
[00:11:25.380 --> 00:11:27.380]  天國好比面孝
[00:11:27.380 --> 00:11:29.380]  一路說很多不同的比喻
[00:11:29.380 --> 00:11:31.380]  無論在百福裏面都有說
[00:11:31.380 --> 00:11:34.380]  天國心靈貧窮的人
[00:11:34.380 --> 00:11:35.380]  天國是他們的
[00:11:35.380 --> 00:11:36.380]  為義逼百的人
[00:11:36.380 --> 00:11:37.380]  天國是他們的
[00:11:37.380 --> 00:11:38.380]  一路一路說
[00:11:38.380 --> 00:11:41.380]  說到今天我們馬太福音十八章這裏
[00:11:41.380 --> 00:11:44.380]  其實一開始如果你看回第一節的時候
[00:11:44.380 --> 00:11:48.380]  門徒都問天國裏誰是最大
[00:11:48.380 --> 00:11:50.380]  究竟天國是說什麼呢
[00:11:50.380 --> 00:11:52.380]  這個比喻又是說天國
[00:11:52.380 --> 00:11:53.380]  如果大家記得
[00:11:53.380 --> 00:11:54.380]  今年我們壽苦節和復活節
[00:11:54.380 --> 00:11:56.380]  各個聚會的主題就是叫做
[00:11:56.380 --> 00:11:57.380]  已然未然
[00:11:57.380 --> 00:11:59.380]  Already but not yet
[00:11:59.380 --> 00:12:01.380]  其實這裏就是在說天國
[00:12:01.380 --> 00:12:03.380]  天國來了
[00:12:03.380 --> 00:12:05.380]  不過未完全的臨到
[00:12:05.380 --> 00:12:06.380]  神的國
[00:12:06.380 --> 00:12:08.380]  神的王權已經藉著耶穌基督的福音
[00:12:08.380 --> 00:12:09.380]  來到了
[00:12:09.380 --> 00:12:12.380]  福音的能力已經在眾人的心中做出來了
[00:12:12.380 --> 00:12:14.380]  神已經在我們生命當中掌權
[00:12:14.380 --> 00:12:16.380]  聖靈已經除去
[00:12:16.380 --> 00:12:18.380]  更新我們舊有的生命
[00:12:18.380 --> 00:12:22.380]  不過我們這一刻都好像耶穌的年代信徒一樣
[00:12:22.380 --> 00:12:24.380]  我們仍然活在一個罪惡的世界
[00:12:24.380 --> 00:12:27.380]  仍然每一天都是聖靈和情慾相爭
[00:12:27.380 --> 00:12:29.380]  直到耶穌再來作王的時候
[00:12:29.380 --> 00:12:32.380]  天國才是完全的降臨
[00:12:32.380 --> 00:12:33.380]  所以先後Vicky師母
[00:12:33.380 --> 00:12:34.380]  我沒有和她夾過
[00:12:34.380 --> 00:12:37.380]  她安靜的時候帶我們用什麼去安靜
[00:12:37.380 --> 00:12:38.380]  如果早來的弟兄姊妹
[00:12:38.380 --> 00:12:40.380]  用主禱文
[00:12:40.380 --> 00:12:43.380]  我們在天上的乎
[00:12:43.380 --> 00:12:46.380]  然後呢
[00:12:46.380 --> 00:12:47.380]  然後呢
[00:12:47.380 --> 00:12:50.380]  願你的國降臨
[00:12:50.380 --> 00:12:51.380]  這個就是我的祈禱
[00:12:51.380 --> 00:12:53.380]  願你的國降臨
[00:12:53.380 --> 00:12:54.380]  天國已經降臨
[00:12:54.380 --> 00:12:56.380]  不過未完全
[00:12:56.380 --> 00:12:58.380]  所以耶穌在說天國這個比喻
[00:12:58.380 --> 00:12:59.380]  就是我們每一個人
[00:12:59.380 --> 00:13:00.380]  我們都要去做
[00:13:00.380 --> 00:13:03.380]  不過是有一個難處的
[00:13:03.380 --> 00:13:04.380]  天國不是遙不可及的
[00:13:04.380 --> 00:13:06.380]  不是要等到主再來的時候才有天國的
[00:13:06.380 --> 00:13:08.380]  所以學習遙恕人
[00:13:08.380 --> 00:13:10.380]  是沒錯
[00:13:10.380 --> 00:13:11.380]  七十個七次
[00:13:11.380 --> 00:13:12.380]  或者七十七次
[00:13:12.380 --> 00:13:13.380]  或者四百九十次
[00:13:13.380 --> 00:13:14.380]  或者無限這樣
[00:13:14.380 --> 00:13:15.380]  還不行
[00:13:15.380 --> 00:13:16.380]  不過
[00:13:16.380 --> 00:13:18.380]  都總有個開始吧
[00:13:18.380 --> 00:13:19.380]  是吧
[00:13:19.380 --> 00:13:20.380]  由第一次開始
[00:13:20.380 --> 00:13:21.380]  第二次
[00:13:21.380 --> 00:13:22.380]  第三次
[00:13:22.380 --> 00:13:23.380]  這個就是在說
[00:13:23.380 --> 00:13:24.380]  今天我們在天國
[00:13:24.380 --> 00:13:25.380]  未臨
[00:13:25.380 --> 00:13:26.380]  但是已臨之際
[00:13:26.380 --> 00:13:28.380]  我們就要去學習這個功課
[00:13:28.380 --> 00:13:29.380]  所以預備好了嗎
[00:13:29.380 --> 00:13:30.380]  弟兄姊妹
[00:13:30.380 --> 00:13:32.380]  比喻好像很簡單
[00:13:32.380 --> 00:13:33.380]  什麼意思呢
[00:13:33.380 --> 00:13:35.380]  就是你好像很明白
[00:13:35.380 --> 00:13:37.380]  這個比喻我聽過很多次了
[00:13:37.380 --> 00:13:39.380]  接著你就跟你的背後說
[00:13:39.380 --> 00:13:41.380]  你應該學一下這個比喻
[00:13:41.380 --> 00:13:42.380]  知道嗎
[00:13:42.380 --> 00:13:43.380]  寬恕
[00:13:43.380 --> 00:13:45.380]  這樣的意思就是說什麼呢
[00:13:45.380 --> 00:13:48.380]  其實你未明白這個比喻說什麼
[00:13:48.380 --> 00:13:49.380]  比喻是像什麼呢
[00:13:49.380 --> 00:13:51.380]  用我這樣形容
[00:13:51.380 --> 00:13:53.380]  比喻像是探熱針
[00:13:53.380 --> 00:13:54.380]  當你探一下對方
[00:13:54.380 --> 00:13:56.380]  發覺對方發燒的時候
[00:13:56.380 --> 00:13:58.380]  其實原來病的是誰
[00:13:58.380 --> 00:13:59.380]  是你自己
[00:13:59.380 --> 00:14:00.380]  沒錯
[00:14:00.380 --> 00:14:01.380]  比喻就是這樣
[00:14:01.380 --> 00:14:02.380]  當你以為別人的時候
[00:14:02.380 --> 00:14:04.380]  其實原來自己有沒有學到呢
[00:14:04.380 --> 00:14:06.380]  所以這個比喻是探什麼呢
[00:14:06.380 --> 00:14:08.380]  探寬恕
[00:14:08.380 --> 00:14:10.380]  待會我們會再慢慢看
[00:14:10.380 --> 00:14:12.380]  其實就是探我們今天的講題
