
[00:00:00.000 --> 00:00:02.760]  其實在我以前回恩福堂之前
[00:01:16.880 --> 00:01:18.280]  或者傳福音
[00:01:18.280 --> 00:01:20.680]  其實我是不是有這個責任呢
[00:01:20.680 --> 00:01:23.880]  今天我們會說《雅各書》的最後一章
[00:01:23.880 --> 00:01:28.080]  其實《雅各書》是跟一群猶太的信徒說的
[00:01:28.080 --> 00:01:30.480]  一群猶太信了耶穌的人
[00:01:30.480 --> 00:01:33.320]  其實他們相當之算是這樣的了
[00:01:33.320 --> 00:01:34.720]  因為猶太人信耶穌
[00:01:34.720 --> 00:01:37.360]  其實要經過很重的心理關口
[00:01:37.360 --> 00:01:39.840]  因為跟舊約律法是有一點不同的
[00:01:39.840 --> 00:01:43.000]  而且要被視為被背叛猶太教
[00:01:43.000 --> 00:01:45.320]  背叛摩西律法的異端
[00:01:45.320 --> 00:01:46.520]  就是那時候信耶穌
[00:01:46.520 --> 00:01:49.560]  所以說他們信了耶穌之後也會斷肋
[00:01:49.560 --> 00:01:51.720]  但是《雅各》特別之處
[00:01:51.720 --> 00:01:54.920]  就是對這群猶太信徒要求也挺高的
[00:01:54.920 --> 00:01:56.120]  也挺多的
[00:01:56.120 --> 00:01:57.280]  在第一章
[00:01:57.280 --> 00:01:58.360]  又要跟他們說
[00:01:58.360 --> 00:02:00.840]  你們的心是不可以沒有信心的
[00:02:00.840 --> 00:02:03.440]  你沒有信心祈禱又疑惑的話
[00:02:03.440 --> 00:02:05.840]  就好像在海裡翻騰一樣
[00:02:05.840 --> 00:02:07.520]  而且你們不要妄求
[00:02:07.520 --> 00:02:09.720]  不要用錯誤的動機去求
[00:02:09.720 --> 00:02:11.560]  還有你們做生意
[00:02:11.560 --> 00:02:14.360]  想著說我們明天可以去某個地方做生意
[00:02:14.360 --> 00:02:15.320]  那你就是錯了
[00:02:15.320 --> 00:02:17.280]  你怎麼知道你有命到明天呢
[00:02:17.280 --> 00:02:20.640]  還有你的嘴巴要勒住舌頭
[00:02:20.640 --> 00:02:23.760]  不然的話,你整個人都會敗壞了
[00:02:23.760 --> 00:02:25.880]  其實有時候我們說一些事實
[00:02:25.880 --> 00:02:28.440]  例如說梁振偉牧師說得很差
[00:02:28.440 --> 00:02:29.720]  也是一個事實而已
[00:02:29.720 --> 00:02:33.040]  何須說得又勒住舌頭這麼嚴重呢
[00:02:33.040 --> 00:02:35.320]  是非和事實都是差不多的
[00:02:35.320 --> 00:02:37.320]  有時候不要這麼執著
[00:02:37.320 --> 00:02:38.600]  信心動搖
[00:02:38.600 --> 00:02:40.400]  基督徒很平常而已
[00:02:40.400 --> 00:02:41.800]  每個人的信心都動搖
[00:02:41.800 --> 00:02:43.320]  你看到這個世界這麼亂
[00:02:43.320 --> 00:02:44.520]  你的信心不動搖嗎?
[00:02:44.520 --> 00:02:45.920]  人們多問你兩句
[00:02:45.920 --> 00:02:47.000]  耶穌在哪裡?
[00:02:47.000 --> 00:02:48.720]  為什麼不阻止你這麼慘的事情發生
[00:02:48.720 --> 00:02:49.960]  你就又動搖
[00:02:49.960 --> 00:02:51.360]  信心動搖
[00:02:51.360 --> 00:02:52.360]  很平常
[00:02:52.360 --> 00:02:55.080]  但是在雅各的眼中
[00:02:55.080 --> 00:02:57.760]  這些都是不容許的
[00:02:57.760 --> 00:02:59.720]  因為這些在他的眼中
[00:02:59.720 --> 00:03:01.680]  他覺得都是我們要努力
[00:03:01.680 --> 00:03:03.600]  去對付的一些軟弱
[00:03:03.600 --> 00:03:05.880]  甚至是一些心裡面的罪惡
[00:03:05.880 --> 00:03:08.160]  雖然雅各書裡面的雅各
[00:03:08.160 --> 00:03:08.880]  你會看到
[00:03:08.880 --> 00:03:12.360]  其實我覺得他比保羅更加嚴格的人
[00:03:12.360 --> 00:03:15.560]  但是這種嚴格對於我們今天這個時代
[00:03:15.560 --> 00:03:17.720]  其實特別是我們信了耶穌的人
[00:03:17.720 --> 00:03:19.240]  都真的很有意思
[00:03:19.240 --> 00:03:20.720]  因為我們經常都會覺得
[00:03:20.720 --> 00:03:22.840]  我們都算是這樣的了
[00:03:22.840 --> 00:03:24.720]  但是其實雅各的眼中
[00:03:24.720 --> 00:03:26.080]  就是你們很不濟
[00:03:26.080 --> 00:03:26.880]  很嚴重
[00:03:26.880 --> 00:03:27.800]  他就是這樣
[00:03:27.800 --> 00:03:29.920]  我們看第一節的五章
[00:03:29.920 --> 00:03:32.240]  警告不義的有錢人
[00:03:32.240 --> 00:03:34.360]  相信他不義的有錢人
[00:03:34.360 --> 00:03:36.960]  是包括了微信的有錢人
[00:03:36.960 --> 00:03:39.960]  和一些信了猶太的有錢人
[00:03:39.960 --> 00:03:42.440]  之前在雅各書也罵過一些人
[00:03:42.440 --> 00:03:44.040]  你有錢
[00:03:44.040 --> 00:03:45.280]  你又不照顧人
[00:03:45.280 --> 00:03:46.720]  有信心又沒有行為
[00:03:46.720 --> 00:03:48.560]  又不照顧寡婦
[00:03:48.560 --> 00:03:52.520]  所以相信他也罵一些信了主
[00:03:52.520 --> 00:03:54.560]  但是有錢的猶太人
[00:03:54.560 --> 00:03:55.640]  他這麼說
[00:03:55.640 --> 00:03:56.880]  你們富有的人
[00:03:56.880 --> 00:04:00.600]  應當為那將要臨到你們的災禍
[00:04:00.600 --> 00:04:02.080]  哭泣哀號
[00:04:02.080 --> 00:04:04.240]  你們的財物扭壞了
[00:04:04.240 --> 00:04:06.000]  你們的衣服吸住了
[00:04:06.000 --> 00:04:07.760]  你們的金銀山壽
[00:04:07.760 --> 00:04:10.360]  這手要成為控告你們的鐵證
[00:04:10.360 --> 00:04:12.920]  又要像火一樣吞吃你們的肉
[00:04:12.920 --> 00:04:16.960]  你們竟然在這末後的日子積聚財寶
[00:04:16.960 --> 00:04:19.480]  這裡說你們有錢的人
[00:04:19.480 --> 00:04:20.480]  很大件事
[00:04:20.480 --> 00:04:23.040]  因為災禍哭泣哀號要來臨
[00:04:23.040 --> 00:04:24.760]  你的錢會扭壞
[00:04:24.760 --> 00:04:26.240]  你的衣服會吸住
[00:04:26.240 --> 00:04:27.880]  金銀又山壽
[00:04:27.880 --> 00:04:29.680]  還有那些吸住的東西
[00:04:29.680 --> 00:04:31.200]  會成為你的鐵證
[00:04:31.200 --> 00:04:32.800]  他會吞吃你的肉
[00:04:32.800 --> 00:04:35.160]  證明在主載回來的時候
[00:04:35.160 --> 00:04:36.560]  證明你是錯的
[00:04:36.560 --> 00:04:38.320]  你把財寶都拿去益自己
[00:04:38.320 --> 00:04:39.920]  沒有去為主作供
[00:04:39.920 --> 00:04:41.280]  第四節
[00:04:41.280 --> 00:04:43.840]  看!工人為你們收割莊稼
[00:04:43.840 --> 00:04:46.480]  你們竟然剋扣他們的工資
[00:04:46.480 --> 00:04:48.640]  工資必為他們敷冤
[00:04:48.640 --> 00:04:52.760]  收割者的呼聲已經達到萬軍之主的耳中了
[00:04:52.760 --> 00:04:55.320]  你們再世窮遮極似養肥了
[00:04:55.320 --> 00:04:58.520]  自己竟不知屠宰的日子到了
[00:04:58.520 --> 00:05:00.640]  你們把義人定罪殺害
[00:05:00.640 --> 00:05:02.880]  但他並沒有反抗
[00:05:02.880 --> 00:05:03.800]  第四節
[00:05:03.800 --> 00:05:04.320]  看!
[00:05:04.320 --> 00:05:07.200]  這個動詞是命令式
[00:05:07.200 --> 00:05:10.040]  他說其實工人收取莊稼
[00:05:10.040 --> 00:05:13.200]  應該是收回一個相應的工錢
[00:05:13.200 --> 00:05:14.760]  但你們這些有錢的人
[00:05:14.760 --> 00:05:17.080]  包括有錢的猶太信徒
[00:05:17.080 --> 00:05:19.080]  就欺騙了他們的工錢
[00:05:19.080 --> 00:05:22.760]  這些怨聲已經達到萬軍之主的耳中了
[00:05:22.760 --> 00:05:24.000]  其實說真的
[00:05:24.000 --> 00:05:25.440]  就算信了耶穌的人
[00:05:25.440 --> 00:05:27.120]  特別是聽弟兄的分享
[00:05:27.120 --> 00:05:29.080]  做生意要老實
[00:05:29.080 --> 00:05:30.640]  也不是那麼容易
[00:05:30.640 --> 00:05:33.440]  特別我以前做政府工作
[00:05:33.440 --> 00:05:34.880]  其實說監管的事情
[00:05:34.880 --> 00:05:37.280]  都真的給我一張證書當真
[00:05:37.280 --> 00:05:38.360]  有空跟你查一下
[00:05:38.360 --> 00:05:39.960]  是不是真是假
[00:05:39.960 --> 00:05:41.240]  很多事情要做
[00:05:41.240 --> 00:05:43.240]  但是這些你看起來
[00:05:43.240 --> 00:05:45.120]  我相信耶穌算是這樣的
[00:05:45.120 --> 00:05:47.680]  我叫積極一點做事
[00:05:47.680 --> 00:05:49.080]  但不代表不隨便
[00:05:49.080 --> 00:05:50.760]  我也有回教會
[00:05:50.760 --> 00:05:51.920]  有奉獻
[00:05:51.920 --> 00:05:53.920]  我給一些不積極的同事
[00:05:53.920 --> 00:05:55.240]  也積極一點
[00:05:55.240 --> 00:05:57.160]  也看看證書的印章是否真
[00:05:57.160 --> 00:05:57.960]  也不會打去查
[00:05:57.960 --> 00:05:58.960]  也很正常
[00:05:58.960 --> 00:06:01.200]  但是他在這裡說
[00:06:01.200 --> 00:06:03.280]  你在工作上
[00:06:03.280 --> 00:06:05.240]  如果你跟一般生意人一樣
[00:06:05.240 --> 00:06:06.480]  剋扣工資
[00:06:06.480 --> 00:06:08.440]  或者我們自己工作上
[00:06:08.440 --> 00:06:09.800]  我們的身份上
[00:06:09.800 --> 00:06:11.000]  你有些位置
[00:06:11.000 --> 00:06:12.560]  隨隨便便
[00:06:12.560 --> 00:06:15.320]  其實都在神的眼中很嚴重
[00:06:15.320 --> 00:06:18.280]  最後告訴你是可大可小
[00:06:18.280 --> 00:06:19.520]  當然我們今天知道
[00:06:19.520 --> 00:06:21.240]  是可以害死很多人
[00:06:21.240 --> 00:06:22.520]  當然我們也知道
[00:06:22.520 --> 00:06:24.120]  是在得罪神
[00:06:24.120 --> 00:06:25.280]  所以他就說
[00:06:25.280 --> 00:06:27.120]  你好像存了這些錢
[00:06:27.120 --> 00:06:28.520]  或者你工作隨隨便便
[00:06:28.520 --> 00:06:29.760]  讓自己有些舒適
[00:06:29.760 --> 00:06:31.600]  不用為神很多掙扎
[00:06:31.600 --> 00:06:33.680]  就好像窮奢極侈一樣
[00:06:33.680 --> 00:06:35.080]  養肥了自己
[00:06:35.080 --> 00:06:37.440]  你好像生畜一樣養肥了自己
[00:06:37.440 --> 00:06:39.120]  最後就等神的審判
[00:06:39.120 --> 00:06:40.720]  就好像宰殺你一樣
[00:06:40.720 --> 00:06:41.480]  還有
[00:06:41.480 --> 00:06:43.800]  他說你們好像將義人定罪
[00:06:43.800 --> 00:06:45.080]  但是他們沒有反抗
[00:06:45.080 --> 00:06:46.600]  這班人
[00:06:46.600 --> 00:06:48.160]  其實只是做生意而已
[00:06:48.160 --> 00:06:49.960]  或者他做生意是騙工錢而已
[00:06:49.960 --> 00:06:52.680]  為什麼會牽連到義人定罪呢
[00:06:52.680 --> 00:06:56.240]  相信他是在說罪一直膨脹
[00:06:56.240 --> 00:06:58.360]  每個人都隨隨便便的時候
[00:06:58.360 --> 00:07:00.320]  最後你害了一些義人
[00:07:00.320 --> 00:07:02.360]  甚至害了一些沒有犯罪
[00:07:02.360 --> 00:07:04.040]  但是又無辜的人
[00:07:04.040 --> 00:07:06.040]  要解釋這段本來是很難
[00:07:06.040 --> 00:07:07.960]  但是今天在香港這個環境
[00:07:07.960 --> 00:07:09.400]  你是很容易理解
[00:07:09.400 --> 00:07:10.360]  我們會說人
[00:07:10.360 --> 00:07:11.440]  為什麼你這樣錯
[00:07:11.440 --> 00:07:12.560]  他又這樣錯
[00:07:12.560 --> 00:07:14.640]  但是我有時候想起
[00:07:14.640 --> 00:07:16.920]  那時候新朋友那個男人
[00:07:16.920 --> 00:07:18.520]  如果我跟他傳了福音
[00:07:18.520 --> 00:07:19.720]  就算他意外死了
[00:07:19.720 --> 00:07:21.480]  他也可能聽了福音
[00:07:21.480 --> 00:07:23.200]  或者已經有永生
[00:07:23.200 --> 00:07:25.560]  但是如果他真的走出教會
[00:07:25.560 --> 00:07:27.200]  就被車車死的話
[00:07:27.200 --> 00:07:29.360]  那我就是見死不救的人
[00:07:29.360 --> 00:07:31.400]  那我是不是也有我們的罪呢
[00:07:31.400 --> 00:07:33.760]  所以不只是說大家有沒有錢
[00:07:33.760 --> 00:07:35.000]  我們要小心
[00:07:35.000 --> 00:07:36.600]  其實富足的人
[00:07:36.600 --> 00:07:38.080]  都要祈禱的
[00:07:38.080 --> 00:07:41.160]  這個祈禱是讓我們有的資源
[00:07:41.160 --> 00:07:42.680]  特別是我們有的時間
[00:07:42.680 --> 00:07:44.680]  不會成為最後審判的時候
[00:07:44.680 --> 00:07:46.640]  是控訴我們的證據
[00:07:46.640 --> 00:07:49.400]  財富可能成為控訴我們的證據
[00:07:49.400 --> 00:07:50.880]  而我們的時間
[00:07:50.880 --> 00:07:51.800]  我們的愛心
[00:07:51.800 --> 00:07:53.200]  如果是沒有善用的話
[00:07:53.200 --> 00:07:54.600]  這些不義之財
[00:07:54.600 --> 00:07:55.600]  或者這些時間
[00:07:55.600 --> 00:07:58.080]  愛心都會成為控訴我們的證據
[00:07:58.080 --> 00:07:59.360]  在末日當中
[00:07:59.360 --> 00:08:00.480]  主的審判
[00:08:00.480 --> 00:08:02.240]  都會來到我們的身上
[00:08:02.240 --> 00:08:05.320]  雖則然我們未至於說沒有了永生
[00:08:05.320 --> 00:08:07.160]  但是神的審判的嚴厲
[00:08:07.160 --> 00:08:08.600]  也會來到我們的身上
[00:08:08.600 --> 00:08:10.000]  所以我們要善於
[00:08:10.000 --> 00:08:12.640]  信徒用感恩的心去管理我們的資源
[00:08:12.640 --> 00:08:13.600]  我們的時間
[00:08:13.600 --> 00:08:14.480]  我們的愛心
[00:08:14.480 --> 00:08:17.080]  怎樣去施予關心身邊的人
[00:08:17.080 --> 00:08:18.600]  其實是很重要的
[00:08:18.600 --> 00:08:22.320]  我記得自己在讀神學之前
[00:08:22.320 --> 00:08:24.520]  其實都是做一些政府工作
[00:08:24.520 --> 00:08:26.040]  也是衛生督察
[00:08:26.040 --> 00:08:29.000]  其實時間對於我來說也挺重要的
[00:08:29.000 --> 00:08:31.360]  因為我那時候想過讀神學
[00:08:31.360 --> 00:08:34.200]  但是有一個特別之處
[00:08:34.200 --> 00:08:36.320]  就是如果你做政府工作足夠10年
[00:08:36.320 --> 00:08:37.400]  我研究過
[00:08:37.400 --> 00:08:38.960]  還有跟同事聊天
[00:08:38.960 --> 00:08:40.480]  你就有長工資了
[00:08:40.480 --> 00:08:42.840]  就是你失去工作
[00:08:42.840 --> 00:08:44.160]  也會有長工資給你
[00:08:44.160 --> 00:08:45.480]  還有一個
[00:08:45.480 --> 00:08:49.280]  是終身幫助你的一個政府的醫療
[00:08:49.280 --> 00:08:51.240]  就是你去政府醫院看醫生
[00:08:51.240 --> 00:08:52.240]  也不用錢
[00:08:52.240 --> 00:08:56.320]  就像公務員一樣的福利
[00:08:56.320 --> 00:08:58.320]  當然我今天就會覺得你年紀大
[00:08:58.320 --> 00:08:59.720]  這些福利也挺重要的
[00:08:59.720 --> 00:09:01.040]  可以省下不少錢
[00:09:01.040 --> 00:09:03.280]  但是那時候我又受感動
[00:09:03.280 --> 00:09:04.280]  想去讀神學
[00:09:04.280 --> 00:09:05.800]  就差了三年
[00:09:05.800 --> 00:09:07.480]  結果還是算了
[00:09:07.480 --> 00:09:09.600]  差了三年就不要等了
[00:09:09.600 --> 00:09:10.800]  最後辭了職
[00:09:10.800 --> 00:09:12.720]  其實辭了職之後
[00:09:12.720 --> 00:09:13.400]  我就會覺得
[00:09:13.400 --> 00:09:15.440]  自己辭了職之後
[00:09:15.440 --> 00:09:16.920]  好像什麼都沒有了
[00:09:16.920 --> 00:09:18.360]  因為本來是一個公務員
[00:09:18.360 --> 00:09:20.440]  現在見到朋友問我
[00:09:20.440 --> 00:09:21.360]  你現在在做什麼
[00:09:21.360 --> 00:09:23.640]  現在我是一個代業的青年
[00:09:23.640 --> 00:09:25.040]  什麼叫做代業呢
[00:09:25.040 --> 00:09:26.800]  就是有待就業的青年
[00:09:26.800 --> 00:09:29.880]  我那時候就沒有一些叫做邪降族
[00:09:29.880 --> 00:09:31.080]  如果我叫邪降族
[00:09:31.080 --> 00:09:33.320]  我就會說現在在做散工的邪降族
[00:09:33.320 --> 00:09:34.240]  馬上威風了很多
[00:09:34.240 --> 00:09:34.920]  你明白嗎?
[00:09:34.920 --> 00:09:36.520]  身份是有點不同的
[00:09:36.520 --> 00:09:39.560]  但是在那個困難裡面
[00:09:39.560 --> 00:09:40.440]  我又祈禱
[00:09:40.440 --> 00:09:42.840]  原來今天可以為了處理
[00:09:42.840 --> 00:09:44.360]  去放下工作
[00:09:44.360 --> 00:09:46.080]  其實是一個恩典
[00:09:46.080 --> 00:09:48.560]  因為我為什麼會放下工作呢?
[00:09:48.560 --> 00:09:50.760]  當然工作有很多試探困難
[00:09:50.760 --> 00:09:54.760]  但是因為我聽到一個神學院的老師分享
[00:09:54.760 --> 00:09:55.520]  他說
[00:09:55.520 --> 00:09:57.440]  其實你有沒有想過
[00:09:57.440 --> 00:09:59.600]  如果在你最青春的時間
[00:09:59.600 --> 00:10:00.920]  可以奉獻給神
[00:10:01.240 --> 00:10:04.120]  這是最富足的恩典
[00:10:04.120 --> 00:10:06.280]  所以今天我們經常會覺得
[00:10:06.280 --> 00:10:07.680]  時間用來做什麼呢?
[00:10:07.680 --> 00:10:10.200]  那當然是工作辛苦就去玩玩
[00:10:10.200 --> 00:10:11.760]  錢用來做什麼呢?
[00:10:11.760 --> 00:10:13.480]  如果沒有災難的時候
[00:10:13.480 --> 00:10:14.880]  我們都是用在自己身上
[00:10:14.880 --> 00:10:16.920]  有災難的時候我們就去捐出來
[00:10:16.920 --> 00:10:19.480]  但是平時沒有病沒有痛
[00:10:19.480 --> 00:10:20.520]  天下太平的時候
[00:10:20.520 --> 00:10:22.920]  其實我們怎樣用我們的恩典
[00:10:22.920 --> 00:10:26.920]  我們的富足是不是要在我們人生裡面善用呢?
[00:10:26.920 --> 00:10:29.720]  所以我們要看看我們怎樣應用我們的富足
[00:10:29.720 --> 00:10:32.160]  是不是一切資源我們都要善用呢?
[00:10:32.160 --> 00:10:34.400]  神給我們一個時間
[00:10:34.400 --> 00:10:36.280]  讓我們在這個家庭裡面
[00:10:36.280 --> 00:10:37.640]  我們有沒有做好見證
[00:10:37.640 --> 00:10:39.280]  關心這個家庭的人呢?
[00:10:39.280 --> 00:10:41.800]  我的財富是不是在祝福其他人呢?
[00:10:41.800 --> 00:10:43.560]  如果我是其他人的父母
[00:10:43.560 --> 00:10:45.720]  我有沒有教導我的孩子和家人
[00:10:45.720 --> 00:10:48.480]  用感恩的心去管理他身邊的東西呢?
[00:10:48.480 --> 00:10:50.400]  培養私語的習慣
[00:10:50.400 --> 00:10:52.960]  和一起參與一些慈善活動都重要的
[00:10:52.960 --> 00:10:55.520]  因為我們自己把握我們有的影響力
[00:10:55.520 --> 00:10:56.560]  可以見證
[00:10:56.560 --> 00:10:57.880]  可以為身邊的人
[00:10:57.880 --> 00:11:00.000]  去作最好最好的見證
[00:11:00.000 --> 00:11:01.120]  其實很多時候
[00:11:01.120 --> 00:11:03.280]  我不知道在災難的過程裡面
[00:11:03.280 --> 00:11:05.800]  其實有一句話是經常都會聽到的
[00:11:05.800 --> 00:11:06.800]  就是說
[00:11:06.800 --> 00:11:08.880]  我不知道自己可以做什麼
[00:11:08.880 --> 00:11:11.560]  但是我捐了錢
[00:11:11.560 --> 00:11:13.840]  或者可以有一些力量付出的話
[00:11:13.840 --> 00:11:14.960]  我就很感恩
[00:11:14.960 --> 00:11:16.560]  但是如果我做不到的時候
[00:11:16.560 --> 00:11:17.360]  我是很內疚的
[00:11:17.360 --> 00:11:18.960]  因為我看到一些意外
[00:11:18.960 --> 00:11:20.840]  和這麼慘的事情發生
[00:11:20.840 --> 00:11:22.160]  我是做不到什麼
[00:11:22.160 --> 00:11:24.800]  但是有時候我們要祈禱去想一件事
[00:11:24.800 --> 00:11:25.960]  在災難的時候
[00:11:25.960 --> 00:11:27.560]  我們不知道做些什麼
[00:11:27.560 --> 00:11:28.760]  或者你突然間想到
[00:11:28.760 --> 00:11:29.880]  我要捐很多錢
[00:11:29.880 --> 00:11:31.560]  我要怎樣去幫助身邊的人
[00:11:31.560 --> 00:11:34.080]  但是在太平的時候
[00:11:34.080 --> 00:11:36.160]  你何嘗想過運用這些資源
[00:11:36.160 --> 00:11:37.760]  去關心身邊的人呢?
[00:11:37.760 --> 00:11:40.280]  所以我們其實無論在太平
[00:11:40.280 --> 00:11:42.560]  和在災難的當中
[00:11:42.560 --> 00:11:44.640]  我們都要去禱告
[00:11:44.640 --> 00:11:47.320]  特別我覺得付足的時候的禱告
[00:11:47.320 --> 00:11:48.800]  是最難的
[00:11:48.800 --> 00:11:50.560]  因為在天下太平的時候
[00:11:50.560 --> 00:11:52.040]  你是很容易忘記神
[00:11:52.040 --> 00:11:54.360]  你覺得神的恩典就是老馮的
[00:11:54.360 --> 00:11:56.360]  老馮要我們天下太平
[00:11:56.360 --> 00:11:58.160]  我們整個世界都很和平
[00:11:58.160 --> 00:12:00.000]  但是其實我們沒有想過
[00:12:00.000 --> 00:12:02.320]  我們怎樣用我們的資源
[00:12:02.320 --> 00:12:03.880]  是不是吃喝玩樂
[00:12:03.880 --> 00:12:05.520]  是不是用在自己鋪排
[00:12:05.520 --> 00:12:07.040]  我們可以安享晚年
[00:12:07.040 --> 00:12:09.040]  還是我們真的把握時間
[00:12:09.040 --> 00:12:11.080]  運用這些資源去見證神
[00:12:11.080 --> 00:12:12.600]  去關心身邊的人
[00:12:12.600 --> 00:12:15.600]  我記得自己在最困難的時候
[00:12:15.600 --> 00:12:16.880]  其實就最壞的了
[00:12:16.880 --> 00:12:18.160]  我是一個壞人
[00:12:18.160 --> 00:12:22.160]  就是我多回到我媽媽和爸爸那裡吃飯
[00:12:22.160 --> 00:12:23.480]  在我最困難的時候
[00:12:23.480 --> 00:12:24.560]  因為在最困難的時候
[00:12:24.560 --> 00:12:26.800]  就想起家庭的溫暖也很重要
[00:12:26.800 --> 00:12:30.040]  但是我記得我平時很忙的時候
[00:12:30.040 --> 00:12:31.520]  我是很少回去的
[00:12:31.520 --> 00:12:32.720]  到今時今日
[00:12:32.720 --> 00:12:33.960]  我都盡量一兩個星期
[00:12:33.960 --> 00:12:35.720]  就回去和爸媽吃飯
[00:12:35.720 --> 00:12:36.520]  關心他們
[00:12:36.520 --> 00:12:39.120]  因為其實經歷了一些困難之後
[00:12:39.120 --> 00:12:41.280]  當然我發現自己是一個很賤格的人
[00:12:41.280 --> 00:12:42.520]  就是有事才回家
[00:12:42.520 --> 00:12:43.320]  平時很忙
[00:12:43.320 --> 00:12:44.280]  沒有事天下太平
[00:12:44.280 --> 00:12:45.840]  就很少關心他們兩老
[00:12:45.840 --> 00:12:47.480]  但是現在我就發現
[00:12:47.480 --> 00:12:51.880]  還可以回去陪爸爸覆診
[00:12:51.880 --> 00:12:53.600]  還可以和他吃頓飯
[00:12:53.960 --> 00:12:55.280]  很感恩
[00:12:55.280 --> 00:12:56.760]  還可以和他見證神
[00:12:56.760 --> 00:12:58.520]  又有機會帶他們信耶穌
[00:12:58.520 --> 00:12:59.920]  都很感恩
[00:12:59.920 --> 00:13:01.120]  但是今天
[00:13:01.120 --> 00:13:02.800]  如果不是一些困難的時候
[00:13:02.800 --> 00:13:05.120]  我們怎樣去運用我們的付足呢?
[00:13:05.120 --> 00:13:07.320]  我們每天都要祈禱
[00:13:07.320 --> 00:13:08.800]  好像有些韓星
[00:13:08.800 --> 00:13:10.080]  好像宋慧喬那樣
[00:13:10.080 --> 00:13:11.160]  最近聽他分享
[00:13:11.160 --> 00:13:13.120]  就說他寫了一個感恩的日記
[00:13:13.120 --> 00:13:14.240]  因為他離婚之後
[00:13:14.240 --> 00:13:15.760]  他很多情緒低落
[00:13:15.760 --> 00:13:19.040]  有一個心靈大師還是前輩教他
[00:13:19.040 --> 00:13:20.920]  你每天寫十樣感恩的東西
[00:13:20.920 --> 00:13:22.560]  雖然感恩日記裡面
[00:13:22.560 --> 00:13:24.920]  他們應該是不包括感謝神
[00:13:24.920 --> 00:13:27.000]  因為他們應該沒有說他們信耶穌
[00:13:27.000 --> 00:13:29.400]  但是今天如果你寫一些感恩日記
[00:13:29.400 --> 00:13:31.520]  你每天寫十樣東西感謝神
[00:13:31.520 --> 00:13:35.400]  你要為你十樣每天可以做到的事
[00:13:35.400 --> 00:13:37.320]  可以有的恩典去感謝神
[00:13:37.320 --> 00:13:38.920]  已經很足夠
[00:13:38.920 --> 00:13:40.760]  因為你再祈禱的時候
[00:13:40.760 --> 00:13:41.320]  你會想一下
[00:13:41.320 --> 00:13:42.480]  我有這麼多恩典
[00:13:42.480 --> 00:13:45.000]  我應該怎樣在太平或者患難的日子
[00:13:45.000 --> 00:13:46.040]  我怎樣運用呢?
[00:13:46.040 --> 00:13:47.240]  這件事很重要
[00:13:47.240 --> 00:13:49.080]  因為亞國就會跟你說
