
[00:00:00.000 --> 00:00:03.240]  我們先檢查一下自己的手提電話
[00:02:39.720 --> 00:02:41.240]  你愛我們
[00:02:41.240 --> 00:02:45.160]  以致你讓我們能夠經歷你的恩典
[00:02:45.160 --> 00:02:47.160]  天父我們讚美你
[00:02:47.160 --> 00:02:49.240]  因為你的恩典
[00:02:49.240 --> 00:02:53.680]  你的創造是在窮倉之上去表彰
[00:02:53.680 --> 00:02:56.080]  你藉著耶穌基督的道成肉身
[00:02:56.080 --> 00:03:01.400]  讓我們經驗上帝你自己那種源源全全的拯救
[00:03:01.400 --> 00:03:03.120]  神來求你也幫助我們
[00:03:03.120 --> 00:03:07.400]  能夠全然的去敬拜、去讚美你
[00:03:07.400 --> 00:03:10.320]  也讓我們去默唸主耶穌基督
[00:03:10.320 --> 00:03:14.520]  你在我們身上所作的拯救的恩情
[00:03:14.520 --> 00:03:19.480]  求主你也藉著今天查爾斯牧師的宣講
[00:03:19.480 --> 00:03:22.000]  讓我們再次去思想
[00:03:22.000 --> 00:03:24.000]  已不鎖書的訊息
[00:03:24.000 --> 00:03:27.000]  帶給我們今天有什麼提醒
[00:03:27.000 --> 00:03:30.960]  讓我們也能夠藉著聖靈的光照、加力
[00:03:30.960 --> 00:03:36.600]  讓我們的生命能夠滿載上帝你自己奇妙的恩典
[00:03:36.600 --> 00:03:41.960]  讓我們的生命能夠成為別人的榮幸
[00:03:41.960 --> 00:03:45.800]  讓我們的生命能夠成為別人的見證
[00:03:45.800 --> 00:03:50.120]  同樣地也紀念我們每一個在臺上的侍奉人員
[00:03:50.120 --> 00:03:52.520]  臺下的敬拜隊
[00:03:52.520 --> 00:03:54.520]  還有後面的AV、SISI
[00:03:54.520 --> 00:03:56.760]  讓我們能夠一同、同心
[00:03:56.760 --> 00:04:00.440]  在你的殿裡面去敬拜、讚美你
[00:04:00.440 --> 00:04:05.960]  也讓我們弟兄姊妹能夠有一個專一、專注的靈
[00:04:05.960 --> 00:04:07.960]  在當中去敬拜
[00:04:07.960 --> 00:04:11.400]  去召見我們這位永生的上帝
[00:04:11.400 --> 00:04:15.080]  祈禱奉主耶穌明智而強
[00:04:15.080 --> 00:04:17.080]  阿們
[00:04:17.080 --> 00:04:27.400]  弟兄姊妹早晨
[00:04:27.400 --> 00:04:30.120]  很高興今天在教會裡面見到大家
[00:04:30.120 --> 00:04:33.400]  不如我們跟旁邊的弟兄姊妹說一聲主內平安
[00:04:33.400 --> 00:04:37.400]  主內平安
[00:04:37.400 --> 00:04:42.520]  神招聚我們讓我們能夠有生命氣息回到教會當中
[00:04:42.520 --> 00:04:45.720]  實在是值得我們去勾歌頌讚他
[00:04:45.720 --> 00:04:47.720]  阿們
[00:04:47.720 --> 00:04:49.720]  我們都是信主的羊
[00:04:49.720 --> 00:04:51.720]  無論處於什麼環境
[00:04:51.720 --> 00:04:53.720]  神都是與我們同在
[00:04:53.720 --> 00:04:57.400]  一會兒施班將會為大家獻唱「我是主的羊」
[00:04:57.400 --> 00:05:01.400]  就讓我們一同放下我們心裡的思慮纏繞
[00:05:01.400 --> 00:05:04.040]  專心一同去敬拜我們的主
[00:05:04.040 --> 00:05:06.520]  請大家留意螢光幕上的歌詞
[00:05:06.520 --> 00:05:08.520]  有請施班
[00:05:36.520 --> 00:05:38.520]  「我是主的羊」
[00:05:38.520 --> 00:05:43.520]  護衛與保守
[00:05:43.520 --> 00:05:47.520]  共祝公羽
[00:05:47.520 --> 00:05:51.520]  主看護小羊
[00:05:51.520 --> 00:05:55.520]  每步寧靜
[00:05:55.520 --> 00:05:59.520]  患難同坐
[00:05:59.520 --> 00:06:04.520]  耶穌安慰
[00:06:04.520 --> 00:06:10.520]  主看護小羊
[00:06:10.520 --> 00:06:15.520]  去或聚埋
[00:06:15.520 --> 00:06:25.520]  和你一起
[00:06:25.520 --> 00:06:29.520]  共祝公羽
[00:06:29.520 --> 00:06:33.520]  主看護小羊
[00:06:33.520 --> 00:06:37.520]  每步寧靜
[00:06:37.520 --> 00:06:41.520]  患難同坐
[00:06:41.520 --> 00:06:45.520]  耶穌安慰
[00:06:45.520 --> 00:06:51.520]  主看護小羊
[00:06:51.520 --> 00:06:55.520]  去或聚埋
[00:06:57.520 --> 00:07:03.520]  和你一起
[00:07:03.520 --> 00:07:07.520]  共祝公羽
[00:07:07.520 --> 00:07:11.520]  主看護小羊
[00:07:11.520 --> 00:07:15.520]  每步寧靜
[00:07:15.520 --> 00:07:19.520]  患難同坐
[00:07:19.520 --> 00:07:23.520]  耶穌安慰
[00:07:23.520 --> 00:07:27.520]  主看護小羊
[00:07:27.520 --> 00:07:31.520]  去或聚埋
[00:07:31.520 --> 00:07:35.520]  和你一起
[00:07:35.520 --> 00:07:39.520]  共祝公羽
[00:07:39.520 --> 00:07:43.520]  主看護小羊
[00:07:43.520 --> 00:07:47.520]  去或聚埋
[00:07:47.520 --> 00:07:51.520]  耶穌安慰
[00:07:51.520 --> 00:07:55.520]  每步寧靜
[00:07:55.520 --> 00:07:59.520]  患難同坐
[00:07:59.520 --> 00:08:03.520]  耶穌安慰
[00:08:03.520 --> 00:08:07.520]  主看護小羊
[00:08:07.520 --> 00:08:11.520]  去或聚埋
[00:08:21.520 --> 00:08:27.520]  和你一起
[00:08:27.520 --> 00:08:31.520]  共祝公羽
[00:08:31.520 --> 00:08:35.520]  主看護小羊
[00:08:35.520 --> 00:08:39.520]  每步寧靜
[00:08:39.520 --> 00:08:43.520]  患難同坐
[00:08:43.520 --> 00:08:47.520]  耶穌安慰
[00:08:47.520 --> 00:08:51.520]  主看護小羊
[00:08:51.520 --> 00:08:55.520]  去或聚埋
[00:08:55.520 --> 00:08:59.520]  和你一起
[00:08:59.520 --> 00:09:03.520]  共祝公羽
[00:09:03.520 --> 00:09:07.520]  主看護小羊
[00:09:07.520 --> 00:09:11.520]  去或聚埋
[00:09:11.520 --> 00:09:15.520]  和你一起
[00:09:15.520 --> 00:09:19.520]  共祝公羽
[00:09:19.520 --> 00:09:23.520]  祝公羽
[00:09:23.520 --> 00:09:27.520]  祝公羽
[00:09:27.520 --> 00:09:31.520]  和你一起
[00:09:31.520 --> 00:09:35.520]  共祝公羽
[00:09:35.520 --> 00:09:39.520]  祝公羽
[00:09:39.520 --> 00:09:43.520]  祝公羽
[00:09:43.520 --> 00:09:47.520]  祝公羽
[00:09:47.520 --> 00:09:51.520]  祝公羽
[00:09:51.520 --> 00:09:55.520]  祝公羽
[00:09:55.520 --> 00:09:59.520]  祝公羽
[00:09:59.520 --> 00:10:03.520]  祝公羽
[00:10:03.520 --> 00:10:07.520]  祝公羽
[00:10:07.520 --> 00:10:11.520]  和你一起
[00:10:11.520 --> 00:10:15.320]  大有權能 憑着你席外
[00:10:15.320 --> 00:10:19.520]  只救我靈魂自身傷
[00:10:19.520 --> 00:10:26.820]  諸雨天淨白 傳言述說 負你大能
[00:10:26.820 --> 00:10:33.220]  來吧宇宙衆星 勾個高牆你心揚
[00:10:33.220 --> 00:10:36.220]  遠赴你的天 獲福音
[00:10:36.220 --> 00:10:40.520]  衝破黑暗 引光永相近
[00:10:40.520 --> 00:10:47.320]  從此靠那救主 一起高崇上帝揚
[00:10:47.320 --> 00:10:54.420]  願榮耀充滿天空 充滿心中 全望你斷能
[00:10:54.420 --> 00:11:00.920]  成就永活 救恩你是大能神
[00:11:00.920 --> 00:11:03.920]  遠赴你的天 獲福音
[00:11:03.920 --> 00:11:08.320]  衝破黑暗 引光永相近
[00:11:08.320 --> 00:11:15.120]  從此靠那救主 一起高崇上帝揚
[00:11:15.120 --> 00:11:22.320]  願榮耀充滿天空 充滿心中 全望你斷能
[00:11:22.320 --> 00:11:29.120]  成就永活 救恩你是大能神
[00:11:29.120 --> 00:11:36.120]  成就永活 救恩你是大能神
[00:11:36.120 --> 00:11:42.320]  成就永活 救恩你是大能神
[00:11:42.320 --> 00:11:46.320]  我們的神是除他以外 別無拯救
[00:11:46.320 --> 00:11:55.320]  除你以外 找不到珍貴像你
[00:11:55.320 --> 00:12:02.320]  除你以外 找不到更美名詞
[00:12:02.320 --> 00:12:10.320]  除你以外 並沒有 沒有別名
[00:12:10.320 --> 00:12:17.320]  可以配受權力 讚美以及送給
[00:12:17.320 --> 00:12:22.320]  聖意過度榮耀傳送給
[00:12:22.320 --> 00:12:25.320]  神啊 大地都要一起重贊你
[00:12:27.320 --> 00:12:34.320]  大地重贊寬敞 贊給你名字
[00:12:34.320 --> 00:12:41.320]  耶穌轉歸谷照過一切
[00:12:41.320 --> 00:12:48.320]  萬族萬國高唱 贊給你名字
[00:12:48.320 --> 00:12:56.320]  從永遠到永遠 地超過天天
[00:12:56.320 --> 00:13:03.320]  除你以外 找不到珍貴像你
[00:13:03.320 --> 00:13:10.320]  除你以外 找不到更美名詞
[00:13:10.320 --> 00:13:18.320]  除你以外 並沒有 沒有別名
[00:13:18.320 --> 00:13:25.320]  可以配受權力 讚美以及送給
[00:13:25.320 --> 00:13:31.320]  聖意過度榮耀傳送給
[00:13:31.320 --> 00:13:38.320]  除你以外 找不到珍貴像你
[00:13:38.320 --> 00:13:45.320]  除你以外 找不到更美名詞
[00:13:45.320 --> 00:13:53.320]  除你以外 並沒有 沒有別名
[00:13:53.320 --> 00:14:00.320]  可以配受權力 讚美以及送給
[00:14:00.320 --> 00:14:05.320]  聖意過度榮耀傳送給
[00:14:05.320 --> 00:14:09.320]  最大的掌聲歸給我們的救主耶穌基督
[00:14:09.320 --> 00:14:13.320]  會衆請坐
[00:14:19.320 --> 00:14:23.320]  弟妹 神差派他的獨生子耶穌基督
[00:14:23.320 --> 00:14:24.320]  來去拯救我們
[00:14:24.320 --> 00:14:27.320]  讓我們從罪裏面得到釋放
[00:14:27.320 --> 00:14:30.320]  我們有這份永生的福氣
[00:14:30.320 --> 00:14:33.320]  又怎樣不能夠爲祂而活呢
[00:14:33.320 --> 00:14:48.320]  我盡能夠 爲這結果
[00:14:48.320 --> 00:14:55.320]  引住耶穌爲我定時再施加
[00:14:55.320 --> 00:15:02.320]  流出寶水 洗我罪過
[00:15:02.320 --> 00:15:09.320]  如此後恩永遠難報答
[00:15:09.320 --> 00:15:16.320]  你捐贈我 在重施之前
[00:15:16.320 --> 00:15:23.320]  你接納我 隨我並不完全
[00:15:23.320 --> 00:15:30.320]  你已知我 讓我揹負華爲登天
[00:15:30.320 --> 00:15:37.320]  使我生命成爲奇蹟
[00:15:37.320 --> 00:15:45.320]  現在活着的不再是我
[00:15:45.320 --> 00:15:51.320]  那是基督在我的邊過着
[00:15:51.320 --> 00:15:56.320]  我如今再如神活着
[00:15:56.320 --> 00:15:59.320]  喜新嫉妒而我
[00:15:59.320 --> 00:16:06.320]  祂是愛我 爲我設定
[00:16:06.320 --> 00:16:14.320]  我的一切皆由神所賜
[00:16:14.320 --> 00:16:20.320]  生命般遠離好你而已
[00:16:20.320 --> 00:16:25.320]  主啊我有什麼權利
[00:16:25.320 --> 00:16:28.320]  虧不爲你而我
[00:16:28.320 --> 00:16:36.320]  我將一切完全獻與你
[00:16:40.320 --> 00:16:44.320]  親愛的姐妹 我們都是主的羊
[00:16:44.320 --> 00:16:46.320]  本應去跟從祂
[00:16:46.320 --> 00:16:49.320]  但是我們都是魚羊走迷
[00:16:49.320 --> 00:16:51.320]  各人偏行幾路
[00:16:51.320 --> 00:16:54.320]  即使如此 神的恩典
[00:16:54.320 --> 00:16:57.320]  從來都沒有離開過我們
[00:16:57.320 --> 00:16:59.320]  就讓我們安靜片刻
[00:16:59.320 --> 00:17:02.320]  思想一下 神在我們身上
[00:17:02.320 --> 00:17:05.320]  所施行的神蹟 恩典
[00:17:05.320 --> 00:17:08.320]  倘若我們有得罪主的地方
[00:17:08.320 --> 00:17:12.320]  求我們也在主面前 認罪悔改
[00:17:38.320 --> 00:18:06.320]  (音樂)
[00:18:06.320 --> 00:18:09.320]  主啊 我們在生活當中
[00:18:09.320 --> 00:18:12.320]  總很喜歡按心意而行
[00:18:12.320 --> 00:18:16.320]  但是你卻沒有離開過我們
[00:18:16.320 --> 00:18:19.320]  你帶領我們走過死任憂曲
[00:18:19.320 --> 00:18:22.320]  讓我們得着這份平安
[00:18:22.320 --> 00:18:25.320]  我們又怎麼能夠不爲你而活呢
[00:18:25.320 --> 00:18:29.320]  就讓我們一同肯定地再唱一次
[00:18:29.320 --> 00:18:32.320]  將我們的一生獻給主
[00:18:32.320 --> 00:18:42.320]  (音樂)
[00:19:02.320 --> 00:19:11.320]  我 如此厚恩 永遠難報答
[00:19:11.320 --> 00:19:18.320]  你堅持我 在重生之前
[00:19:18.320 --> 00:19:25.320]  你接納我 生活並不完全
[00:19:25.320 --> 00:19:32.320]  你抑制我 讓我被誤破爲感變
[00:19:32.320 --> 00:19:39.320]  使我神祕成爲寂靜
[00:19:39.320 --> 00:19:47.320]  現在過程已不再是我
[00:19:47.320 --> 00:19:53.320]  那是記錄在我裏面活着
[00:19:53.320 --> 00:19:57.320]  我如今再如神活着
[00:19:57.320 --> 00:20:01.320]  心心記錄而我
[00:20:01.320 --> 00:20:08.320]  那是愛我 爲我設計
[00:20:08.320 --> 00:20:15.320]  我的一切皆由神所賜
[00:20:15.320 --> 00:20:22.320]  生命般遠與你高低而立
[00:20:22.320 --> 00:20:27.320]  主啊我有什麼權利
[00:20:27.320 --> 00:20:30.320]  可以不爲你而活
[00:20:30.320 --> 00:20:37.320]  我將一切完全獻與你
[00:20:37.320 --> 00:20:42.320]  主啊我有什麼權利
[00:20:42.320 --> 00:20:47.320]  可以不爲你而活
[00:20:47.320 --> 00:20:58.320]  我將一切完全獻與你
[00:20:58.320 --> 00:21:03.320]  弟兄姊妹
[00:21:03.320 --> 00:21:04.320]  因着主的犧牲
[00:21:04.320 --> 00:21:07.320]  我們今天都能夠重生得救
[00:21:07.320 --> 00:21:09.320]  縱然生活有多少困難
[00:21:09.320 --> 00:21:13.320]  主必會帶領我們走出黑暗
[00:21:13.320 --> 00:21:16.320]  就好像昔日以色列民走出曠野一樣
[00:21:16.320 --> 00:21:18.320]  就讓我們一同帶着信心
[00:21:18.320 --> 00:21:20.320]  一同立志廣傳福音
[00:21:20.320 --> 00:21:23.320]  讓更加多人得着這份永生的盼望
[00:21:23.320 --> 00:21:26.320]  去回應主給我們的愛
[00:21:26.320 --> 00:21:30.320]  烈日裏呼求
[00:21:30.320 --> 00:21:34.320]  令我走出曠野
[00:21:34.320 --> 00:21:40.320]  神都已救贖已擺在面前
[00:21:40.320 --> 00:21:43.320]  但望向家園
[00:21:43.320 --> 00:21:47.320]  怨惱多少兇險
[00:21:47.320 --> 00:21:53.320]  誰應對這地名字也甘甜
[00:21:53.320 --> 00:21:57.320]  步伐在拖延
[00:21:57.320 --> 00:22:01.320]  已褪色的鐵鏈
[00:22:01.320 --> 00:22:02.320]  頭突破
[00:22:02.320 --> 00:22:07.320]  放下左肩軟弱勢
[00:22:07.320 --> 00:22:10.320]  站在壓迫前
[00:22:10.320 --> 00:22:14.320]  重新離弊的點
[00:22:14.320 --> 00:22:16.320]  離開舊事
[00:22:16.320 --> 00:22:22.320]  靠相對共在光景
[00:22:22.320 --> 00:22:26.320]  帶着信心起來
[00:22:26.320 --> 00:22:32.320]  跟隨終會的神話圖
[00:22:32.320 --> 00:22:36.320]  以信神來對應
[00:22:36.320 --> 00:22:43.320]  走夜要思念進行一切論法
[00:22:43.320 --> 00:22:45.320]  前或退
[00:22:45.320 --> 00:22:48.320]  腳步沒有偏差
[00:22:48.320 --> 00:22:51.320]  伴舞壯膽起來
[00:22:51.320 --> 00:22:56.320]  剛強快的對話
[00:22:56.320 --> 00:23:01.320]  無論荒馬地亦能高
[00:23:01.320 --> 00:23:06.320]  不看上帝升旗飄揚
[00:23:06.320 --> 00:23:09.320]  真理實詞
[00:23:09.320 --> 00:23:14.320]  延續這使命讓你在意
[00:23:14.320 --> 00:23:18.320]  傳出的美老師
[00:23:18.320 --> 00:23:19.320]  弟子妹
[00:23:19.320 --> 00:23:21.320]  就讓我們繼續以堅定的信心
[00:23:21.320 --> 00:23:22.320]  實踐真理
[00:23:22.320 --> 00:23:24.320]  讓更加多人認識主
[00:23:24.320 --> 00:23:27.320]  得到這份永生的福氣
[00:23:27.320 --> 00:23:31.320]  愛步進階梯
[00:23:31.320 --> 00:23:35.320]  以決心挑戰
[00:23:35.320 --> 00:23:41.320]  神道一約爲你走在面前
[00:23:41.320 --> 00:23:44.320]  斷絕衆歲月
[00:23:44.320 --> 00:23:48.320]  停駐一旦可
[00:23:48.320 --> 00:23:50.320]  離開缺殼
[00:23:50.320 --> 00:23:54.320]  要靠相對着靠
[00:23:54.320 --> 00:23:57.320]  沉默對要識
[00:23:57.320 --> 00:24:01.320]  聽惡性呼應
[00:24:01.320 --> 00:24:07.320]  盼着信盼望再經歷轉機
[00:24:07.320 --> 00:24:10.320]  奉上帝的命
[00:24:10.320 --> 00:24:14.320]  前路快着開啓
[00:24:14.320 --> 00:24:16.320]  齊聲呼哈
[00:24:16.320 --> 00:24:22.320]  看百姓將再達位
[00:24:22.320 --> 00:24:25.320]  帶着信心起來
[00:24:25.320 --> 00:24:31.320]  跟隨租會的神話語
[00:24:31.320 --> 00:24:35.320]  以信神來對應
[00:24:35.320 --> 00:24:38.320]  早夜要思念
[00:24:38.320 --> 00:24:42.320]  進行一切論化
[00:24:42.320 --> 00:24:47.320]  前往去腳步沒有偏差
[00:24:47.320 --> 00:24:52.320]  拂抱壯膽起來高強
[00:24:52.320 --> 00:24:55.320]  不叫對抗
[00:24:55.320 --> 00:25:00.320]  無論禍那地亦能高
[00:25:00.320 --> 00:25:03.320]  盼看上帝升旗
[00:25:03.320 --> 00:25:07.320]  朝陽真的實施
[00:25:07.320 --> 00:25:13.320]  延續這使命讓地差矣
[00:25:13.320 --> 00:25:16.320]  領略你的心意
[00:25:16.320 --> 00:25:19.320]  靠着你真摯
[00:25:19.320 --> 00:25:23.320]  天靈鬼神買布踏出疆界
[00:25:23.320 --> 00:25:28.320]  直到世界終結各地也響應
[00:25:28.320 --> 00:25:31.320]  靠着你得勢
[00:25:31.320 --> 00:25:36.320]  讓大教主舉手方式呼哈
[00:25:36.320 --> 00:25:42.320]  迎向世界表天
[00:25:42.320 --> 00:25:45.320]  帶着信心起來
[00:25:45.320 --> 00:25:51.320]  跟隨租會的神話語
[00:25:51.320 --> 00:25:55.320]  以信神來對應
[00:25:55.320 --> 00:25:58.320]  早夜要思念
[00:25:58.320 --> 00:26:02.320]  進行一切論化
[00:26:02.320 --> 00:26:07.320]  前往去腳步沒有偏差
[00:26:07.320 --> 00:26:12.320]  拂抱壯膽起來高強
[00:26:12.320 --> 00:26:15.320]  不叫對抗
[00:26:15.320 --> 00:26:21.320]  無論禍那地亦能高
[00:26:21.320 --> 00:26:24.320]  盼看上帝升旗
[00:26:24.320 --> 00:26:28.320]  朝陽真的實施
[00:26:28.320 --> 00:26:33.320]  延續這使命讓地差矣
[00:26:33.320 --> 00:26:36.320]  靠着你真摯
[00:26:42.320 --> 00:26:45.320]  時刻記住是有主同行
[00:26:45.320 --> 00:26:47.320]  大膽向我們身邊的人傳福音
[00:26:47.320 --> 00:26:49.320]  走出你喜悅的人生
[00:26:49.320 --> 00:26:51.320]  奉主明求 阿們
[00:27:12.320 --> 00:27:14.320]  人生其實是相當軟弱
[00:27:14.320 --> 00:27:17.320]  很多時候也是很退縮的
[00:27:17.320 --> 00:27:21.320]  但神的恩典對我來說實在是十分之大
[00:27:21.320 --> 00:27:24.320]  我們在恩福堂辦公室的門前
[00:27:24.320 --> 00:27:28.320]  其實有廣場貼了我們恩福堂的一些歷史
[00:27:28.320 --> 00:27:31.320]  給張powerpoint我們可以看看
[00:27:31.320 --> 00:27:33.320]  那些歷史
[00:27:33.320 --> 00:27:36.320]  左邊那幅圖就是建恩福堂的時候是怎樣
[00:27:36.320 --> 00:27:38.320]  右邊那幅圖就是
[00:27:38.320 --> 00:27:44.320]  恩福堂由籌款到電機建的時候的情況
[00:27:44.320 --> 00:27:46.320]  我記得我回恩福堂的時候
[00:27:46.320 --> 00:27:50.320]  1998年回團契的新人組
[00:27:50.320 --> 00:27:54.320]  自此和恩福堂好像結下了一個關係
[00:27:54.320 --> 00:27:58.320]  在新人組裏面改變了我人生的走向
[00:27:58.320 --> 00:28:03.320]  後來亦在2003年度有機會在恩福堂做幹事
[00:28:03.320 --> 00:28:05.320]  可以全職爲主去侍奉
[00:28:05.320 --> 00:28:10.320]  甚至還誇了那時在羅氏廣場的聚會
[00:28:10.320 --> 00:28:11.320]  長廣的聚會
[00:28:11.320 --> 00:28:14.320]  去到恩福堂建好之後在這裏的聚會
[00:28:14.320 --> 00:28:18.320]  其實有很多美麗的圖畫和很多很感恩的恩典
[00:28:18.320 --> 00:28:20.320]  這張我想告訴你
[00:28:20.320 --> 00:28:22.320]  新人組是很重要的
[00:28:22.320 --> 00:28:24.320]  所以如果你有興趣可以回來
[00:28:24.320 --> 00:28:26.320]  我是活水抗力團契的新人組
[00:28:26.320 --> 00:28:30.320]  就是這個星期四晚的七點半到九點四十五分
[00:28:30.320 --> 00:28:31.320]  關係很好的
[00:28:31.320 --> 00:28:32.320]  容易相處
[00:28:32.320 --> 00:28:33.320]  有情有義
[00:28:33.320 --> 00:28:34.320]  侍奉都很認真的
[00:28:34.320 --> 00:28:35.320]  下一張
[00:28:35.320 --> 00:28:36.320]  記住了
[00:28:36.320 --> 00:28:38.320]  到時你還有一張
[00:28:38.320 --> 00:28:41.320]  我們是晚上七點半開始
[00:28:41.320 --> 00:28:43.320]  記住我們是夫婦團
[00:28:43.320 --> 00:28:45.320]  在十七樓兩夫婦要一起回來
[00:28:45.320 --> 00:28:48.320]  詳情可以到YouTube搜索這個頻道
[00:28:48.320 --> 00:28:50.320]  活水抗力團契介紹
[00:28:50.320 --> 00:28:52.320]  也可以到小弟的頻道
[00:28:52.320 --> 00:28:54.320]  炎柱良木那裏去看看
[00:28:54.320 --> 00:28:56.320]  有些聖經的講解
[00:28:56.320 --> 00:28:57.320]  下一張
[00:28:57.320 --> 00:29:00.320]  其實我也不想在這裏買廣告
[00:29:00.320 --> 00:29:04.320]  但是我們身爲神的人都是盡力爲團契去辦事
[00:29:04.320 --> 00:29:06.320]  希望大家諒解
[00:29:06.320 --> 00:29:10.320]  但其實有時回顧下以前回新人組的情況
[00:29:10.320 --> 00:29:12.320]  都有一些唏噓
[00:29:12.320 --> 00:29:16.320]  因爲有很多弟兄姊妹原來已經沒有回教會了
[00:29:16.320 --> 00:29:18.320]  或者他又去了第二間教會
[00:29:18.320 --> 00:29:20.320]  甚至他連耶穌都不信
[00:29:20.320 --> 00:29:23.320]  有些他盡忠職守
[00:29:23.320 --> 00:29:24.320]  爲主作供
[00:29:24.320 --> 00:29:27.320]  去到他生命的盡頭又迴天教
[00:29:27.320 --> 00:29:30.320]  所以那些感覺就有些好像很唏噓
[00:29:30.320 --> 00:29:32.320]  又有些很懷念以前的日子
[00:29:32.320 --> 00:29:34.320]  所以偶爾都聽到弟兄姊妹說
[00:29:34.320 --> 00:29:38.320]  那時候我們在方方幼稚園聚會是怎樣
[00:29:38.320 --> 00:29:42.320]  在羅士和長廣那裏聚會又怎樣
[00:29:42.320 --> 00:29:44.320]  這些都有很多美麗的圖畫
[00:29:44.320 --> 00:29:45.320]  有時都很開心
[00:29:45.320 --> 00:29:47.320]  但是又有些唏噓
[00:29:47.320 --> 00:29:49.320]  不同的思想不同的感受
[00:29:49.320 --> 00:29:50.320]  有時會想起自己
[00:29:50.320 --> 00:29:52.320]  有時會想起教會
[00:29:52.320 --> 00:29:54.320]  但是在前進的時候
[00:29:54.320 --> 00:29:58.320]  我們都要去想一想究竟要最重要的
[00:29:58.320 --> 00:30:00.320]  想的東西在哪裏
[00:30:00.320 --> 00:30:03.320]  今日這段經文都很想提一提
[00:30:03.320 --> 00:30:06.320]  我們做一個信徒一陣就不要那麼肉酸
[00:30:06.320 --> 00:30:10.320]  正如江汶慧她贏奧運的重劍金牌的時候
[00:30:10.320 --> 00:30:12.320]  她那時候輸很多先
[00:30:12.320 --> 00:30:14.320]  輸很多先的時候
[00:30:14.320 --> 00:30:15.320]  她就心裏想
[00:30:15.320 --> 00:30:17.320]  不可以就這樣輸
[00:30:17.320 --> 00:30:19.320]  因爲未打出香港人的精神
[00:30:19.320 --> 00:30:21.320]  就已經輸了就很肉酸
[00:30:21.320 --> 00:30:24.320]  究竟已忽所需提醒我們
[00:30:24.320 --> 00:30:27.320]  有什麼要強調自己要想多一點
[00:30:27.320 --> 00:30:30.320]  以至自己不要做一個很肉酸的信徒
[00:30:30.320 --> 00:30:33.320]  願主帶領我們低頭祈禱
[00:30:33.320 --> 00:30:36.320]  慈悲因果父神願主帶領我們
[00:30:36.320 --> 00:30:39.320]  讓我們在當中懷着謙卑的心去領受你的話語
[00:30:39.320 --> 00:30:42.320]  特別看到保羅他怎樣去看自己的使命
[00:30:42.320 --> 00:30:44.320]  其實都是一個提醒
[00:30:44.320 --> 00:30:46.320]  讓我們真的懂得去前進
