
[00:00:00.000 --> 00:00:04.540]  很感恩每個星期日我們都可以用我們的聲音去讚美主
[00:01:08.640 --> 00:01:09.640]  你轉一轉團契
[00:01:09.640 --> 00:01:12.940]  這個輪迴又會再起一次
[00:01:12.940 --> 00:01:16.540]  你第一次聽就說很珍惜
[00:01:16.540 --> 00:01:17.440]  聽多幾次
[00:01:17.440 --> 00:01:19.640]  你上教會十年八載
[00:01:19.640 --> 00:01:21.840]  你應該在這個輪迴循環了多久
[00:01:21.840 --> 00:01:25.940]  可能你心裡對教會的安排充滿怨氣
[00:01:25.940 --> 00:01:28.040]  但有時我們對神的安排
[00:01:28.040 --> 00:01:29.740]  都應該是有些埋怨的
[00:01:29.740 --> 00:01:31.340]  因為我這麼忠心為神
[00:01:31.340 --> 00:01:34.540]  為什麼我自己也會遭遇這麼多困難呢?
[00:01:34.540 --> 00:01:36.240]  今天我們在使徒行傳
[00:01:36.240 --> 00:01:37.540]  看看一些人
[00:01:37.540 --> 00:01:39.440]  他們領受了神的恩典
[00:01:39.440 --> 00:01:40.840]  或者他領受之前
[00:01:40.840 --> 00:01:44.240]  其實他如何去珍惜神給他的安排
[00:01:44.240 --> 00:01:46.940]  所以他們的題目就叫做珍惜眼前神
[00:01:46.940 --> 00:01:48.740]  我們先低頭有個禱告
[00:01:48.740 --> 00:01:51.440]  慈悲及慾天父願主
[00:01:51.440 --> 00:01:53.140]  祢都帶領我們在經文當中
[00:01:53.140 --> 00:01:55.840]  看看不同的初期教會的使徒
[00:01:55.840 --> 00:01:57.640]  他們是如何回應主的恩典
[00:01:57.640 --> 00:01:59.540]  而他們的對話
[00:01:59.540 --> 00:02:00.740]  他們的行動反映出
[00:02:00.740 --> 00:02:03.540]  他們如何珍惜他眼前的這位主耶穌
[00:02:03.540 --> 00:02:05.440]  讓他們當中都能夠一同學習
[00:02:05.440 --> 00:02:06.140]  多謝主
[00:02:06.140 --> 00:02:06.940]  以上祈禱交上
[00:02:06.940 --> 00:02:08.640]  奉耶穌基督明治而求
[00:02:08.640 --> 00:02:09.440]  阿們
[00:02:09.440 --> 00:02:12.340]  這段記載相信大家都會看過
[00:02:12.340 --> 00:02:15.140]  就是使徒行傳的九章一至三十一節
[00:02:15.140 --> 00:02:17.440]  第一節他這麼說
[00:02:17.440 --> 00:02:19.140]  「素羅迎向主的門徒
[00:02:19.140 --> 00:02:22.640]  恐嚇兇殺的話
[00:02:22.640 --> 00:02:24.640]  他到大祭司那裡
[00:02:24.640 --> 00:02:28.240]  要求他發公函給大馬士革國堂會
[00:02:28.240 --> 00:02:30.940]  如果發現奉行者道的人
[00:02:30.940 --> 00:02:35.140]  准他連男帶女緝拿到耶路撒冷」
[00:02:35.140 --> 00:02:39.440]  那時候其實斯提反已經被迫害致死
[00:02:39.440 --> 00:02:42.540]  素羅就是後期的那位保羅
[00:02:42.540 --> 00:02:47.240]  他就是當初忠於猶太教的一位猶太教的信徒
[00:02:47.240 --> 00:02:48.940]  而且他是年輕有為的
[00:02:48.940 --> 00:02:50.040]  很熱心的
[00:02:50.040 --> 00:02:51.840]  所以很珍惜機會
[00:02:51.840 --> 00:02:54.340]  迫害他當時眼中的異端
[00:02:54.340 --> 00:02:55.740]  就是基督徒
[00:02:55.740 --> 00:02:58.840]  而他當時不停會和一些基督徒
[00:02:58.840 --> 00:03:00.440]  發一些恐嚇的說話
[00:03:00.440 --> 00:03:01.340]  兇殺的說話
[00:03:01.340 --> 00:03:03.540]  使他們離開耶穌
[00:03:03.540 --> 00:03:06.340]  他也親自到大祭司
[00:03:06.340 --> 00:03:10.440]  可以說是宗教勢力最龐大的機構裡面
[00:03:10.440 --> 00:03:14.040]  申請他可以要求其他地方
[00:03:14.040 --> 00:03:15.840]  就是去到大馬士革國堂會
[00:03:15.840 --> 00:03:18.240]  特別是他當時去到大馬士革這個地方
[00:03:18.240 --> 00:03:20.340]  希望和國會堂
[00:03:20.340 --> 00:03:22.940]  就是那時候猶太有很多的祠堂
[00:03:22.940 --> 00:03:23.840]  或者我們今天叫做
[00:03:23.840 --> 00:03:25.040]  很多會堂
[00:03:25.040 --> 00:03:27.440]  就說你出封信給他們
[00:03:27.440 --> 00:03:28.940]  讓我去到哪裡
[00:03:28.940 --> 00:03:30.540]  大馬士革的每一個會堂
[00:03:30.540 --> 00:03:32.840]  我都有權可以抓那些基督徒
[00:03:32.840 --> 00:03:34.640]  哇,權力是很大的
[00:03:34.640 --> 00:03:36.840]  就是他類似一些欽差大臣
[00:03:36.840 --> 00:03:39.540]  他是可以隨意去抓那些基督徒
[00:03:39.540 --> 00:03:42.840]  在他現今的記載裡面
[00:03:42.840 --> 00:03:44.840]  他已經迫害了很多基督徒
[00:03:44.840 --> 00:03:47.440]  而且那時候的基督徒除了迫害之外
[00:03:47.440 --> 00:03:49.840]  你知道抓了他就不會好聲好氣
[00:03:49.840 --> 00:03:51.040]  又會審他
[00:03:51.040 --> 00:03:52.040]  又會虐待他
[00:03:52.040 --> 00:03:54.340]  甚至乎相信有些已經死了
[00:03:54.340 --> 00:03:55.540]  或者是殉道了
[00:03:55.540 --> 00:03:58.840]  所以素羅的名字在基督徒裡面
[00:03:58.840 --> 00:04:01.640]  在教會界裡面是聞風喪膽的
[00:04:01.640 --> 00:04:03.440]  那麼他就很熱心
[00:04:03.440 --> 00:04:04.040]  第三節
[00:04:04.040 --> 00:04:06.540]  他快去到大馬士革這個地方
[00:04:06.540 --> 00:04:10.440]  之前已經叫了大祭司出信給當地人
[00:04:10.440 --> 00:04:12.140]  去到就立刻抓那些基督徒
[00:04:12.140 --> 00:04:16.840]  忽然有光從天上向他四面照射
[00:04:16.840 --> 00:04:18.340]  哇,在四面台
[00:04:18.340 --> 00:04:19.040]  四面燈
[00:04:19.040 --> 00:04:20.240]  好像紅館一樣
[00:04:20.240 --> 00:04:22.440]  照到他無所遁形
[00:04:22.440 --> 00:04:24.240]  他就立刻跌倒在地上
[00:04:24.240 --> 00:04:25.440]  有聲音跟他說
[00:04:25.440 --> 00:04:28.240]  素羅,素羅,為什麼你迫害我呢?
[00:04:28.240 --> 00:04:30.640]  這個相信也是主耶穌的聲音
[00:04:30.640 --> 00:04:32.640]  因為素羅迫害教會太多
[00:04:32.640 --> 00:04:34.440]  教會是基督的身體
[00:04:34.440 --> 00:04:37.040]  就等於迫害耶穌基督他自己
[00:04:37.040 --> 00:04:39.240]  他說主啊,你是誰?
[00:04:39.240 --> 00:04:42.640]  因為素羅他從來覺得自己在服侍的是神
[00:04:42.640 --> 00:04:44.440]  他覺得耶穌是假的
[00:04:44.440 --> 00:04:46.240]  他就認識不到耶穌
[00:04:46.240 --> 00:04:48.040]  他就說你究竟是誰呢?
[00:04:48.040 --> 00:04:51.440]  主就說我就是你所迫害的耶穌
[00:04:51.440 --> 00:04:52.840]  起來進城去
[00:04:52.840 --> 00:04:55.840]  你當作的時一定有人告訴你
[00:04:55.840 --> 00:04:57.240]  就是一定有人告訴你
[00:04:57.240 --> 00:04:59.640]  起來是一個命令的語氣
[00:04:59.640 --> 00:05:02.240]  這段經文有很多命令語氣
[00:05:02.240 --> 00:05:04.240]  他就命令你進城
[00:05:04.240 --> 00:05:06.640]  你進城就知道你下一步要怎麼做了
[00:05:06.640 --> 00:05:11.240]  第七節就說同行的人聽見聲音卻看不見人
[00:05:11.240 --> 00:05:12.040]  哇,很害怕
[00:05:12.040 --> 00:05:14.840]  原來聽到聲音又看不到人
[00:05:14.840 --> 00:05:15.840]  大家都很害怕
[00:05:15.840 --> 00:05:18.840]  同行的人相信是有些和素羅一起
[00:05:18.840 --> 00:05:21.640]  「茲事穆定口外的站在那裡」
[00:05:21.640 --> 00:05:22.840]  嚇都嚇死
[00:05:22.840 --> 00:05:25.440]  素羅終於在地上爬起來
[00:05:25.440 --> 00:05:26.640]  睜開雙眼
[00:05:26.640 --> 00:05:29.440]  但雙眼卻什麼都看不見
[00:05:29.440 --> 00:05:33.240]  「他們牽著他的手,領他進到大馬士革」
[00:05:33.240 --> 00:05:37.040]  「他三日都不能看見什麼,不吃也不喝」
[00:05:37.040 --> 00:05:40.240]  相信這個經歷對於素羅來說是太過震撼
[00:05:40.240 --> 00:05:41.640]  震撼到他吃不到
[00:05:41.640 --> 00:05:42.840]  也喝不到
[00:05:42.840 --> 00:05:45.640]  因為相信他這個異象一定是來自神
[00:05:45.640 --> 00:05:49.240]  但原來這個神就是他迫害的耶穌
[00:05:49.240 --> 00:05:51.040]  他又不知道下一步要怎麼做
[00:05:51.040 --> 00:05:54.440]  他只是跟著珍惜那個誡命
[00:05:54.440 --> 00:05:56.840]  叫我起來進城
[00:05:56.840 --> 00:05:58.440]  他就進到城裡
[00:05:58.440 --> 00:06:00.240]  他身邊的人雖然聽不到
[00:06:00.240 --> 00:06:04.240]  但身邊的人只能極其量扶他到大馬士革
[00:06:04.240 --> 00:06:05.640]  讓他可以安頓
[00:06:05.640 --> 00:06:07.240]  另一邊廂
[00:06:07.240 --> 00:06:08.240]  在第十節
[00:06:08.240 --> 00:06:11.840]  在大馬士革有一個門徒名叫阿拿利亞
[00:06:11.840 --> 00:06:14.040]  住在異象中就跟他說
[00:06:14.040 --> 00:06:17.040]  阿拿利亞,他就說主啊,我在這裡
[00:06:17.040 --> 00:06:21.240]  深信這個阿拿利亞應該跟耶穌的關係很密切
[00:06:21.240 --> 00:06:23.240]  基本上耶穌一叫到他
[00:06:23.240 --> 00:06:24.040]  他就懂得回答
[00:06:24.040 --> 00:06:25.240]  主啊,我在這裡
[00:06:25.240 --> 00:06:29.840]  他也準備好聽主的吩咐去做
[00:06:29.840 --> 00:06:32.240]  主說你又起來
[00:06:32.240 --> 00:06:33.840]  他又叫他起來
[00:06:33.840 --> 00:06:36.240]  主耶穌叫素羅起來
[00:06:36.240 --> 00:06:38.440]  又叫阿拿利亞,你又起來
[00:06:38.440 --> 00:06:39.640]  起來去哪裡呢?
[00:06:39.640 --> 00:06:41.440]  就是去到藉街的路上
[00:06:41.440 --> 00:06:44.240]  要在尤大加找一個大素人
[00:06:44.240 --> 00:06:47.440]  大素其實是素羅的鄉下
[00:06:47.440 --> 00:06:50.240]  這個大素人就叫素羅
[00:06:50.240 --> 00:06:52.240]  你看他正在禱告
[00:06:52.240 --> 00:06:53.840]  這個就怪怪的
[00:06:53.840 --> 00:06:56.640]  不過我想現今的科技會讓你容易一點明白
[00:06:56.640 --> 00:06:58.840]  就是說你在這裡跟主耶穌對話
[00:06:58.840 --> 00:07:00.640]  耶穌就叫你起來
[00:07:00.640 --> 00:07:02.240]  他起來可能他在睡覺
[00:07:02.240 --> 00:07:03.240]  可能他在吃飯
[00:07:03.240 --> 00:07:04.840]  總之他就要起來
[00:07:04.840 --> 00:07:05.840]  你起來了
[00:07:05.840 --> 00:07:07.040]  快點去到那裡
[00:07:07.040 --> 00:07:10.440]  就是尤大加有一個大素的素羅在那裡
[00:07:10.440 --> 00:07:12.840]  你看他正在禱告
[00:07:12.840 --> 00:07:15.240]  就是說他一起來之餘
[00:07:15.240 --> 00:07:17.640]  就看到有一個時窗在這裡
[00:07:17.640 --> 00:07:21.640]  時窗就拍著那個素羅正在禱告等著你
[00:07:21.640 --> 00:07:23.240]  這件事就怪怪的
[00:07:23.240 --> 00:07:25.640]  你還要展示給我聽他在等著我
[00:07:25.640 --> 00:07:28.040]  你還沒問我會不會去
[00:07:28.040 --> 00:07:31.240]  你就要強行展示給我看他的狀態
[00:07:31.240 --> 00:07:33.240]  現在你就容易明白一點
[00:07:33.240 --> 00:07:35.240]  然後就說
[00:07:35.240 --> 00:07:37.840]  素羅在他的時窗裡面
[00:07:37.840 --> 00:07:40.240]  在他意象中都看到一個人
[00:07:40.240 --> 00:07:41.840]  就名叫阿拿尼亞
[00:07:41.840 --> 00:07:43.440]  就盡力為他按手
[00:07:43.440 --> 00:07:45.640]  讓他可以再看得見
[00:07:45.640 --> 00:07:47.640]  這件事也挺搞笑的
[00:07:47.640 --> 00:07:49.840]  就是耶穌你叫我做事
[00:07:49.840 --> 00:07:52.040]  其實你早就把局放在這裡了
[00:07:52.040 --> 00:07:55.240]  局就是你已經叫他在禱告裡面
[00:07:55.240 --> 00:07:57.640]  還要讓他在禱告裡面看到時窗
[00:07:57.640 --> 00:08:00.040]  就說我會去按他的
[00:08:00.040 --> 00:08:02.840]  這件事你都沒問過我通知
[00:08:02.840 --> 00:08:05.240]  你也知道這些素羅的人
[00:08:05.240 --> 00:08:06.640]  都不是小事
[00:08:06.640 --> 00:08:09.640]  所以阿拿尼亞他做得來
[00:08:09.640 --> 00:08:11.840]  他也不是傻的
[00:08:11.840 --> 00:08:12.440]  他就問
[00:08:12.440 --> 00:08:13.040]  主啊
[00:08:13.040 --> 00:08:16.040]  聽說很多人說這個人
[00:08:16.040 --> 00:08:18.440]  就在耶路撒冷做了很多
[00:08:18.440 --> 00:08:20.440]  苦害你聖徒的事
[00:08:20.440 --> 00:08:23.640]  並且他來這裡得到祭司獎的授權
[00:08:23.640 --> 00:08:26.440]  是要綑綁所有求告你命的人
[00:08:26.440 --> 00:08:28.240]  其實他這樣問
[00:08:28.240 --> 00:08:29.640]  當然他有個疑問
[00:08:29.640 --> 00:08:31.840]  為什麼要幫素羅去按手呢?
[00:08:31.840 --> 00:08:33.240]  另外一個疑問
[00:08:33.240 --> 00:08:35.040]  我想他心裡面也會問的
[00:08:35.040 --> 00:08:37.640]  這個人是迫害你的人
[00:08:37.640 --> 00:08:39.040]  是敵人
[00:08:39.040 --> 00:08:43.640]  你是不是真的要我幫他按手祈禱呢?
[00:08:43.640 --> 00:08:44.640]  還有
[00:08:44.640 --> 00:08:47.440]  這個人迫害你的信徒
[00:08:47.440 --> 00:08:48.440]  說真的
[00:08:48.440 --> 00:08:51.440]  那些信徒其實很多都是被他害
[00:08:51.440 --> 00:08:52.240]  被他抓的
[00:08:52.240 --> 00:08:53.440]  有些死了
[00:08:53.440 --> 00:08:54.640]  還有
[00:08:54.640 --> 00:08:56.240]  你叫我過去
[00:08:56.240 --> 00:08:58.840]  同一個擺明要抓我的人
[00:08:58.840 --> 00:09:00.040]  去幫他按手
[00:09:00.040 --> 00:09:02.240]  其實也有一點像作弄我
[00:09:02.240 --> 00:09:03.040]  還有
[00:09:03.040 --> 00:09:03.840]  有時候你想想
[00:09:03.840 --> 00:09:04.440]  不是的
[00:09:04.440 --> 00:09:05.440]  他已經擺定陣了
[00:09:05.440 --> 00:09:07.040]  他已經答應了
[00:09:07.040 --> 00:09:08.440]  素羅你會過去的
[00:09:08.440 --> 00:09:10.240]  他的意象裡面
[00:09:10.240 --> 00:09:11.640]  素羅祈禱的意象裡面
[00:09:11.640 --> 00:09:13.240]  有阿拿尼亞的樣子
[00:09:13.240 --> 00:09:14.640]  你會幫他按手祈禱
[00:09:14.640 --> 00:09:15.840]  你不去的話
[00:09:15.840 --> 00:09:18.040]  就好像神騙了他一樣
[00:09:18.040 --> 00:09:22.840]  主就真的再解釋給阿拿尼亞聽
[00:09:22.840 --> 00:09:24.040]  再命令他
[00:09:24.040 --> 00:09:25.040]  主對他說
[00:09:25.040 --> 00:09:26.040]  你去吧
[00:09:26.040 --> 00:09:26.840]  不要說那麼多了
[00:09:26.840 --> 00:09:27.440]  你照樣去吧
[00:09:27.440 --> 00:09:29.440]  這人是我揀選的器皿
[00:09:29.440 --> 00:09:32.240]  為要把我的名傳給外族人
[00:09:32.240 --> 00:09:34.040]  君王和以色列人
[00:09:34.040 --> 00:09:35.640]  我要指示他
[00:09:35.640 --> 00:09:38.840]  為了我的名必受許多的苦
[00:09:38.840 --> 00:09:40.440]  這裡就說明給他聽
[00:09:40.440 --> 00:09:41.640]  你也是去吧
[00:09:41.640 --> 00:09:43.440]  命令你不要推遲了
[00:09:43.440 --> 00:09:45.240]  這是我揀選的器皿
[00:09:45.240 --> 00:09:47.240]  他會將我的名傳給外邦人
[00:09:47.240 --> 00:09:48.840]  君王、以色列人
[00:09:48.840 --> 00:09:49.840]  什麼人都有了
[00:09:49.840 --> 00:09:53.240]  因為他包含了全世界不同層次的人
[00:09:53.240 --> 00:09:54.440]  我會指示他
[00:09:54.440 --> 00:09:56.440]  他為我的名受很多的苦
[00:09:56.440 --> 00:09:58.040]  以前他又迫害基督徒
[00:09:58.040 --> 00:10:02.040]  然後他以後就會為了耶穌的名受很多的苦
[00:10:02.040 --> 00:10:03.840]  但是如果你想深一層
[00:10:03.840 --> 00:10:06.040]  耶穌如果要吩咐阿拿尼亞
[00:10:06.040 --> 00:10:08.040]  其實不用跟他解釋那麼多
[00:10:08.040 --> 00:10:12.640]  你看到很多生活例子或者聖經都有說
[00:10:12.640 --> 00:10:14.840]  耶穌命令你
[00:10:14.840 --> 00:10:16.440]  何必跟你解釋那麼多
[00:10:16.440 --> 00:10:18.240]  高層老闆叫你做事
[00:10:18.240 --> 00:10:19.040]  何必跟你解釋
[00:10:19.040 --> 00:10:19.640]  你明白嗎?
[00:10:19.640 --> 00:10:22.640]  總之跟你解釋是多餘的
[00:10:22.640 --> 00:10:24.040]  已經命令你去了
[00:10:24.040 --> 00:10:26.240]  但是其實解釋的原因
[00:10:26.240 --> 00:10:28.040]  其實我覺得是重要的
[00:10:28.040 --> 00:10:30.240]  就是說你這個舉動
[00:10:30.240 --> 00:10:32.240]  好像不是很合理
[00:10:32.240 --> 00:10:35.440]  但是你這個舉動是滿有恩典的
[00:10:35.440 --> 00:10:37.440]  你幫了保羅之後
[00:10:37.440 --> 00:10:39.840]  他後期改了名叫保羅素羅
[00:10:39.840 --> 00:10:43.840]  他後期就會廣傳福音給任何的人
[00:10:43.840 --> 00:10:46.040]  而且他自己也會受苦的
[00:10:46.040 --> 00:10:49.040]  他也會體會被迫害的那種苦
[00:10:49.040 --> 00:10:51.040]  所以他解釋了這個意義
[00:10:51.040 --> 00:10:51.640]  就告訴你
[00:10:51.640 --> 00:10:53.240]  你這次的風險
[00:10:53.240 --> 00:10:55.040]  或者這次你有一點點
[00:10:55.040 --> 00:10:57.040]  嚇倒了不想去做的事情
[00:10:57.040 --> 00:10:59.040]  其實是有意義的
[00:10:59.040 --> 00:11:00.240]  有恩典的
[00:11:00.240 --> 00:11:01.440]  是有恩惠的
[00:11:01.440 --> 00:11:03.440]  亞拿利亞也沒辦法了
[00:11:03.440 --> 00:11:04.840]  我想他也是照樣去
[00:11:04.840 --> 00:11:07.640]  進到家中為素羅按手
[00:11:07.640 --> 00:11:10.840]  他說素羅弟兄在你的來的路上
[00:11:10.840 --> 00:11:13.840]  向你顯現的耶穌就是主差我來
[00:11:13.840 --> 00:11:15.240]  使你可以看見
[00:11:15.240 --> 00:11:17.440]  又被聖靈充滿
[00:11:17.440 --> 00:11:19.440]  如果你看回他的稱呼
[00:11:19.440 --> 00:11:20.840]  他叫素羅做什麼?
[00:11:20.840 --> 00:11:22.240]  弟兄嘛
[00:11:22.240 --> 00:11:25.840]  他接受了這個迫害他們的人
[00:11:25.840 --> 00:11:26.640]  是什麼?
[00:11:26.640 --> 00:11:28.040]  是弟兄
[00:11:28.040 --> 00:11:31.440]  他已經珍惜了這個機會
[00:11:31.440 --> 00:11:33.640]  以及接受了這個人
[00:11:33.640 --> 00:11:35.040]  他是一個恩典
[00:11:35.040 --> 00:11:36.240]  他不是一個敵人
[00:11:36.240 --> 00:11:37.640]  他是一個恩惠
[00:11:37.640 --> 00:11:39.840]  因為神要用他作為器皿
[00:11:39.840 --> 00:11:42.040]  而他是我們寶貴的弟兄
[00:11:42.040 --> 00:11:43.840]  而接受他成為弟兄之後
[00:11:43.840 --> 00:11:44.840]  就解釋給他聽
[00:11:44.840 --> 00:11:46.840]  我是代表你顯現的耶穌
[00:11:46.840 --> 00:11:48.240]  來到當中
[00:11:48.240 --> 00:11:49.240]  使你看見
[00:11:49.240 --> 00:11:51.640]  也使你可以被聖靈充滿
[00:11:51.640 --> 00:11:55.840]  那一刻有輪狀的東西從素羅的眼裡掉下來
[00:11:55.840 --> 00:11:56.840]  他就看見了
[00:11:56.840 --> 00:11:58.840]  於是又起來受了洗
[00:11:58.840 --> 00:12:01.240]  可能他的眼睛曬傷了
[00:12:01.240 --> 00:12:02.440]  或者曬的過程
[00:12:02.440 --> 00:12:03.440]  可能是結了焦
[00:12:03.440 --> 00:12:04.440]  還是有些物質
[00:12:04.440 --> 00:12:07.040]  就像魚鱗一樣遮住眼睛
[00:12:07.040 --> 00:12:08.240]  很神奇地
[00:12:08.240 --> 00:12:09.240]  一按手之後
[00:12:09.240 --> 00:12:11.240]  這些魚鱗或者這些結了焦
[00:12:11.240 --> 00:12:12.440]  就全都落地了
[00:12:12.440 --> 00:12:14.440]  就可以看東西了
[00:12:14.440 --> 00:12:16.840]  他三天以來都不見天日
[00:12:16.840 --> 00:12:17.840]  而三天裡面
[00:12:17.840 --> 00:12:19.440]  我覺得你也可以說
[00:12:19.440 --> 00:12:21.640]  他經歷了整個人生的死亡
[00:12:21.640 --> 00:12:23.040]  或者比死更慘
[00:12:23.040 --> 00:12:24.240]  還有你想一想
[00:12:24.240 --> 00:12:25.840]  其實耶穌也是死了之後
[00:12:25.840 --> 00:12:27.240]  第三天復活的
[00:12:27.240 --> 00:12:29.640]  就是耶穌經歷的事情
[00:12:29.640 --> 00:12:33.840]  差不多素羅他這一刻都重新體會過一次
[00:12:33.840 --> 00:12:36.440]  最後他可以開眼看回事情
[00:12:36.440 --> 00:12:37.240]  他就知道
[00:12:37.240 --> 00:12:39.640]  原來身邊這些人不是敵人
[00:12:39.640 --> 00:12:40.840]  是弟兄
[00:12:40.840 --> 00:12:44.240]  這是他生命裡面很大的恩典
[00:12:44.240 --> 00:12:45.640]  很大的恩惠
[00:12:45.640 --> 00:12:48.040]  所以我們今天也要學到一件事
[00:12:48.040 --> 00:12:49.840]  就是我們珍惜我們的神
[00:12:49.840 --> 00:12:51.840]  其實有一樣東西要珍惜是什麼呢?
[00:12:51.840 --> 00:12:53.440]  就是無忘恩惠
[00:12:53.440 --> 00:12:56.040]  以及珍惜一些機會
[00:12:56.040 --> 00:12:57.240]  其實很多機會
[00:12:57.240 --> 00:12:58.440]  我們都會錯過
[00:12:58.440 --> 00:13:01.240]  因為我們對人是有一些固定的看法
[00:13:01.240 --> 00:13:04.840]  特別我記得剛剛回教會的時候
[00:13:04.840 --> 00:13:07.640]  我是經歷到教會一些文化
[00:13:07.640 --> 00:13:09.040]  有好有不好
[00:13:09.040 --> 00:13:12.640]  其中我是小六的時候信耶穌的
[00:13:12.640 --> 00:13:15.440]  我剛剛中一的時候又開始回教會了
[00:13:15.440 --> 00:13:18.040]  我回到教會發現有一個文化很特別的
[00:13:18.040 --> 00:13:19.840]  就是歡迎新朋友
[00:13:19.840 --> 00:13:22.040]  我們今天有梁振偉來
[00:13:22.040 --> 00:13:23.840]  我們歡迎他拍手
[00:13:23.840 --> 00:13:25.640]  就像我們剛剛做的事情一樣
[00:13:25.640 --> 00:13:28.240]  但是歡迎完新朋友
[00:13:28.240 --> 00:13:30.840]  就沒有人再跟這個新朋友聊天了
[00:13:30.840 --> 00:13:32.240]  就是歡迎那一刻而已
[00:13:32.240 --> 00:13:33.840]  之後就沒有了
[00:13:33.840 --> 00:13:36.040]  然後又沒有人告訴你回教會做什麼
[00:13:36.040 --> 00:13:37.840]  只是說你過來玩玩
[00:13:37.840 --> 00:13:40.440]  總之就是去什麼組
[00:13:40.440 --> 00:13:41.440]  玩玩什麼
[00:13:41.440 --> 00:13:42.240]  一會兒吃東西
[00:13:42.240 --> 00:13:43.440]  一會兒出去踩單車
[00:13:43.440 --> 00:13:44.640]  搞了一大輪
[00:13:44.640 --> 00:13:49.040]  那六年大概在不同教會不停做新朋友
[00:13:49.040 --> 00:13:51.240]  不停要融入別人家中
[00:13:51.240 --> 00:13:53.840]  不停要去踩單車和吃東西
[00:13:53.840 --> 00:13:55.640]  在這裡搞了很久
[00:13:55.640 --> 00:13:56.440]  搞了六年
[00:13:56.440 --> 00:13:58.440]  但是搞了六年之後
[00:13:58.440 --> 00:13:59.440]  中七了
[00:13:59.440 --> 00:14:00.640]  就是那時候還是中七
[00:14:00.640 --> 00:14:02.840]  到了一間教會
[00:14:02.840 --> 00:14:05.840]  終於有一個哥哥跟我坐下來聊天了
[00:14:05.840 --> 00:14:07.240]  就是他歡迎完新朋友
[00:14:07.240 --> 00:14:09.040]  真的完了聚會會過來聊天
[00:14:09.040 --> 00:14:10.240]  他就問了
[00:14:10.240 --> 00:14:12.040]  假設你今天死了
[00:14:12.040 --> 00:14:14.040]  你可不可以肯定自己上天堂
[00:14:14.040 --> 00:14:17.040]  這個問題對於我來說很贊心
[00:14:17.040 --> 00:14:18.440]  因為我回了六年教會
[00:14:18.440 --> 00:14:19.440]  都沒有人跟我說過
[00:14:19.440 --> 00:14:21.440]  我會死了去不去天堂
[00:14:21.440 --> 00:14:22.240]  很贊心的
[00:14:22.240 --> 00:14:23.840]  我平時都是吃東西踩單車
[00:14:23.840 --> 00:14:25.240]  和融入家中
[00:14:25.240 --> 00:14:27.840]  最後我就說
[00:14:27.840 --> 00:14:29.440]  我應該也上不了
[00:14:29.440 --> 00:14:30.840]  我做過很多壞事
[00:14:30.840 --> 00:14:31.440]  我跟他說
[00:14:31.440 --> 00:14:34.440]  我回教會也希望看看怎樣可以做得更好
[00:14:34.440 --> 00:14:35.240]  上天堂
[00:14:35.240 --> 00:14:37.040]  他就跟我說
[00:14:37.040 --> 00:14:39.640]  你真的要聽一聽
[00:14:39.640 --> 00:14:40.840]  他就將福音
[00:14:40.840 --> 00:14:42.440]  後期我知道這個福音
[00:14:42.440 --> 00:14:46.240]  是來自於三元福音配俊訓練的內容
[00:14:46.240 --> 00:14:47.640]  就跟他說了一次
[00:14:47.640 --> 00:14:49.840]  接著我就覺得很棒
