
[00:00:00.000 --> 00:00:03.000]  讓我們正道之先有一個禱告
[00:03:35.000 --> 00:03:37.000]  已達到神面前
[00:03:37.000 --> 00:03:39.000]  蒙紀念了
[00:03:39.000 --> 00:03:42.000]  現在你要派人往約帕去
[00:03:42.000 --> 00:03:46.000]  請一位稱為彼得的西門來
[00:03:46.000 --> 00:03:50.000]  他在一個皮夾像西門的家裡
[00:03:50.000 --> 00:03:52.000]  房子就在海邊
[00:03:52.000 --> 00:03:56.000]  向他說話的天使離開後
[00:03:56.000 --> 00:03:59.000]  哥利留叫了兩個僕人
[00:03:59.000 --> 00:04:03.000]  和嘗試後他的一個虔誠的兵來
[00:04:03.000 --> 00:04:06.000]  把一切的事都告訴他們
[00:04:06.000 --> 00:04:10.000]  然後就派他們往約帕去」
[00:04:10.000 --> 00:04:13.000]  各位姐妹
[00:04:13.000 --> 00:04:15.000]  在這段經文一開始
[00:04:15.000 --> 00:04:20.000]  就提到在凱撒利亞有一位白夫長
[00:04:20.000 --> 00:04:22.000]  他叫做哥利留
[00:04:22.000 --> 00:04:24.000]  他是一個怎樣的人呢?
[00:04:24.000 --> 00:04:26.000]  讓我一會兒去解釋
[00:04:26.000 --> 00:04:28.000]  我們現在先看一看
[00:04:28.000 --> 00:04:33.000]  哥利留他身處在什麼文化背景
[00:04:33.000 --> 00:04:38.000]  按著學者Barrick所說的見解
[00:04:38.000 --> 00:04:43.000]  哥利留處身在一個這樣的世代景況
[00:04:43.000 --> 00:04:46.000]  有不少的文獻記載
[00:04:46.000 --> 00:04:48.000]  當時在會堂裡
[00:04:48.000 --> 00:04:52.000]  有一群敬畏耶和華的外邦人
[00:04:52.000 --> 00:04:57.000]  他們被猶太人的道德觀、神學和敬拜所吸引
[00:04:57.000 --> 00:05:02.000]  不過就沒有接受割禮加入猶太教
[00:05:02.000 --> 00:05:06.000]  在一些城市或者地方
[00:05:06.000 --> 00:05:11.000]  這一群人被公認在會堂裡敬拜
[00:05:11.000 --> 00:05:15.000]  在當中佔了很重要的成份
[00:05:15.000 --> 00:05:21.000]  這一群人也成為了基督教傳道的對象
[00:05:21.000 --> 00:05:25.000]  按著《使徒行傳》的內容去看
[00:05:25.000 --> 00:05:31.000]  作者路加很明顯知道有這一群人的存在
[00:05:31.000 --> 00:05:36.000]  哥利留很可能是以上的其中一位成員
[00:05:36.000 --> 00:05:40.000]  他是一位意大利型的白夫長
[00:05:40.000 --> 00:05:43.000]  我們看《環球聖經》譯本
[00:05:43.000 --> 00:05:48.000]  就將意大利型譯為意大利的步兵大隊
[00:05:48.000 --> 00:05:53.000]  他帶領著意大利步兵肯定就是外邦人
[00:05:53.000 --> 00:05:57.000]  在第一至二節介紹哥利留
[00:05:57.000 --> 00:06:01.000]  他是愛神、愛人又敬虔的人
[00:06:01.000 --> 00:06:03.000]  按著他的表現
[00:06:03.000 --> 00:06:07.000]  相信他追求猶太人的信仰
[00:06:07.000 --> 00:06:10.000]  他沒有加入猶太教
[00:06:10.000 --> 00:06:12.000]  他常常禱告
[00:06:12.000 --> 00:06:15.000]  相信是指他像猶太人一樣
[00:06:15.000 --> 00:06:18.000]  每天三次禱告
[00:06:18.000 --> 00:06:22.000]  禱告這個字也指到祈求
[00:06:22.000 --> 00:06:24.000]  他常常都禱告、祈求
[00:06:24.000 --> 00:06:29.000]  顯示出他因為在猶太會堂裡敬拜
[00:06:29.000 --> 00:06:31.000]  因而對神有認識
[00:06:31.000 --> 00:06:35.000]  所以他很願意依靠耶和華
[00:06:35.000 --> 00:06:37.000]  在經文也顯示
[00:06:37.000 --> 00:06:39.000]  他未認識耶穌
[00:06:39.000 --> 00:06:41.000]  但他卻是一個好人
[00:06:41.000 --> 00:06:44.000]  甚至是一個慈善家
[00:06:44.000 --> 00:06:47.000]  哥利留是一位好官
[00:06:47.000 --> 00:06:49.000]  也是一位慈善家
[00:06:49.000 --> 00:06:53.000]  令我想起田家炳先生
[00:06:53.000 --> 00:06:56.000]  田家炳先生和哥利留一樣
[00:06:56.000 --> 00:06:58.000]  都是慈善家
[00:06:58.000 --> 00:07:03.000]  相信大家對田家炳先生應該不陌生
[00:07:03.000 --> 00:07:07.000]  他在1982年創立了田家炳基金會
[00:07:07.000 --> 00:07:12.000]  他致力於慈善公益事業上努力
[00:07:12.000 --> 00:07:17.000]  默默地支持香港和中國大陸的教育事業
[00:07:17.000 --> 00:07:21.000]  在不同的學校、不同的大學建築物
[00:07:21.000 --> 00:07:24.000]  都以他的名字命名
[00:07:24.000 --> 00:07:26.000]  香港也有很多大學
[00:07:26.000 --> 00:07:32.000]  裡面也有田家炳樓、田家炳演講廳等等
[00:07:32.000 --> 00:07:36.000]  他也曾經為了捐款的承諾
[00:07:36.000 --> 00:07:41.000]  賣了他自己住了37年這麼久的一間屋
[00:07:41.000 --> 00:07:45.000]  還將賣到的錢5600萬元
[00:07:45.000 --> 00:07:47.000]  全數捐了出來
[00:07:47.000 --> 00:07:50.000]  成為了城中的佳華
[00:07:50.000 --> 00:07:54.000]  在2013年5月27日
[00:07:54.000 --> 00:07:59.000]  田家炳先生在播道會恩福堂接受洗禮
[00:07:59.000 --> 00:08:02.000]  他當日精神飽滿
[00:08:02.000 --> 00:08:05.000]  而且心情愉快地坐在台上
[00:08:05.000 --> 00:08:10.000]  他用國語讀出了他自己的受洗見證
[00:08:10.000 --> 00:08:13.000]  他說自己少年的時候
[00:08:13.000 --> 00:08:17.000]  已經通過傳教士去接觸基督教
[00:08:17.000 --> 00:08:19.000]  當時他不覺得怎樣
[00:08:19.000 --> 00:08:25.000]  但是對傳教士服侍社會的精神也很佩服
[00:08:25.000 --> 00:08:28.000]  對耶穌相當敬重
[00:08:28.000 --> 00:08:32.000]  甚至認同要以福音去感化同胞
[00:08:32.000 --> 00:08:34.000]  在他未信主的時候
[00:08:34.000 --> 00:08:44.000]  他已經本著耶穌寫給為人和傳教士服務社會的精神去生活
[00:08:44.000 --> 00:08:46.000]  他在見證裡又說
[00:08:46.000 --> 00:08:50.000]  很多人都不知道為什麼我會信耶穌
[00:08:50.000 --> 00:08:51.000]  坦白說
[00:08:51.000 --> 00:08:56.000]  我生平都是憑著良心去做人的
[00:08:56.000 --> 00:09:01.000]  我會一點都不臉紅地說我是一個好人
[00:09:01.000 --> 00:09:04.000]  根本就不需要信耶穌
[00:09:04.000 --> 00:09:09.000]  但是人眼中的好人都有七情六慾
[00:09:09.000 --> 00:09:11.000]  一樣會犯罪
[00:09:11.000 --> 00:09:13.000]  一樣會犯錯
[00:09:13.000 --> 00:09:16.000]  所以在人眼中的好人
[00:09:16.000 --> 00:09:21.000]  在神的眼裡仍然是一個罪人
[00:09:21.000 --> 00:09:26.000]  所以有一個聽起來好像很矛盾的道理
[00:09:26.000 --> 00:09:28.000]  在神的眼中
[00:09:28.000 --> 00:09:31.000]  沒有一個人有資格做義人
[00:09:31.000 --> 00:09:34.000]  但是同樣在神的眼裡
[00:09:34.000 --> 00:09:38.000]  每一個人都可以成為義人
[00:09:38.000 --> 00:09:44.000]  只要你願意接受耶穌做救主就可以了
[00:09:44.000 --> 00:09:46.000]  田家炳先生又表示
[00:09:46.000 --> 00:09:49.000]  他走到人生最後
[00:09:49.000 --> 00:09:51.000]  他終於明白
[00:09:51.000 --> 00:09:55.000]  靈魂救贖是更大的歸宿
[00:09:55.000 --> 00:09:57.000]  頂姐妹
[00:09:57.000 --> 00:10:00.000]  田家炳先生他從少年的時候
[00:10:00.000 --> 00:10:03.000]  就明白耶穌和宣教士的偉大
[00:10:03.000 --> 00:10:07.000]  並且對他們非常的敬佩
[00:10:07.000 --> 00:10:12.000]  但是他到了95歲的高齡才信耶穌
[00:10:12.000 --> 00:10:17.000]  原來在背後都有很多人去為他祈禱
[00:10:17.000 --> 00:10:19.000]  他在見證裡也分享到
[00:10:19.000 --> 00:10:22.000]  這些常常為他祈禱的人
[00:10:22.000 --> 00:10:25.000]  也是他心交的朋友
[00:10:25.000 --> 00:10:28.000]  也是一些他不太熟悉的
[00:10:28.000 --> 00:10:32.000]  當然他的家人都時時為他禱告
[00:10:32.000 --> 00:10:36.000]  他自己就會間中向神祈求
[00:10:36.000 --> 00:10:37.000]  很感謝神
[00:10:37.000 --> 00:10:39.000]  他最終明白
[00:10:39.000 --> 00:10:42.000]  唯有耶穌是靈魂的救贖者
[00:10:42.000 --> 00:10:46.000]  唯有相信耶穌才能得救
[00:10:46.000 --> 00:10:51.000]  所以他願意在眾人面前受洗去見證神
[00:10:51.000 --> 00:10:53.000]  真的很感謝主
[00:10:53.000 --> 00:10:55.000]  我們看回戈尼璐
[00:10:55.000 --> 00:10:58.000]  他和田家炳先生很相似
[00:10:58.000 --> 00:11:00.000]  不過經文描述
[00:11:00.000 --> 00:11:03.000]  戈尼璐是常常禱告的
[00:11:03.000 --> 00:11:05.000]  他未認識耶穌的時候
[00:11:05.000 --> 00:11:08.000]  已經常常禱告了
[00:11:08.000 --> 00:11:10.000]  我們看看三至六節
[00:11:10.000 --> 00:11:15.000]  他在一次的禱告裡發生了什麼事
[00:11:16.000 --> 00:11:19.000]  在這段經文裡告訴我們
[00:11:19.000 --> 00:11:22.000]  戈尼璐有一次禱告
[00:11:22.000 --> 00:11:25.000]  神派了天使來指示他
[00:11:25.000 --> 00:11:29.000]  派人去找彼得尼和他相見
[00:11:29.000 --> 00:11:32.000]  當時戈尼璐並不知道
[00:11:32.000 --> 00:11:36.000]  神為什麼要他請彼得尼
[00:11:36.000 --> 00:11:38.000]  不過他很快行動
[00:11:38.000 --> 00:11:41.000]  他馬上就叫了兩個僕人
[00:11:41.000 --> 00:11:45.000]  和一位時時都和他一起
[00:11:45.000 --> 00:11:49.000]  在信仰上追求的虔誠士兵
[00:11:49.000 --> 00:11:54.000]  叫他們出發邀請彼得尼到他家
[00:11:54.000 --> 00:12:00.000]  戈尼璐是一位藉著禱告蒙恩的慈善家
[00:12:00.000 --> 00:12:03.000]  他的信服和迅速回應神
[00:12:03.000 --> 00:12:06.000]  令他一家到蒙恩
[00:12:06.000 --> 00:12:10.000]  在下文我們都看到
[00:12:10.000 --> 00:12:14.000]  又是高官又是慈善家的戈尼璐
[00:12:14.000 --> 00:12:16.000]  他很值得我們學習
[00:12:16.000 --> 00:12:19.000]  他對神的崇敬和信服
[00:12:19.000 --> 00:12:22.000]  是我們的好榜樣
[00:12:22.000 --> 00:12:25.000]  在座當中每一位和我們
[00:12:25.000 --> 00:12:28.000]  都信了主一段時間
[00:12:28.000 --> 00:12:33.000]  我們對神的心又是怎樣的呢?
[00:12:33.000 --> 00:12:36.000]  很值得我們去反思
[00:12:36.000 --> 00:12:37.000]  來到這裡
[00:12:37.000 --> 00:12:40.000]  不知道大家會不會有一個疑問
[00:12:40.000 --> 00:12:43.000]  既然上帝已經派了天使
[00:12:43.000 --> 00:12:45.000]  去向戈尼璐顯現
[00:12:45.000 --> 00:12:47.000]  又讚賞他
[00:12:47.000 --> 00:12:52.000]  為什麼神不請天使直接向他傳福音呢?
[00:12:52.000 --> 00:12:54.000]  答案很簡單
[00:12:54.000 --> 00:12:57.000]  因為神不單要戈尼璐
[00:12:57.000 --> 00:13:01.000]  知道神拯救外邦人的心意
[00:13:01.000 --> 00:13:05.000]  也要使彼得和耶路撒冷教會
[00:13:05.000 --> 00:13:08.000]  都知道神的心意
[00:13:08.000 --> 00:13:11.000]  亦展開了上帝的計劃
[00:13:11.000 --> 00:13:14.000]  一個新的福音契機
[00:13:14.000 --> 00:13:18.000]  既然神要展開一個福音的新里程
[00:13:18.000 --> 00:13:22.000]  當然不可以只有對象
[00:13:22.000 --> 00:13:27.000]  而是要有執行的門徒去發展
[00:13:27.000 --> 00:13:29.000]  去執行才可以
[00:13:29.000 --> 00:13:32.000]  讓我們看看神怎樣打開
[00:13:32.000 --> 00:13:34.000]  這個福音的契機
[00:13:34.000 --> 00:13:36.000]  請大家一起讀
[00:13:37.000 --> 00:13:39.000]  9至23節
[00:13:40.000 --> 00:13:41.000]  第二天
[00:13:41.000 --> 00:13:44.000]  他們走路將近那城
[00:13:44.000 --> 00:13:46.000]  約在正午
[00:13:46.000 --> 00:13:49.000]  彼得上房頂去禱告
[00:13:49.000 --> 00:13:52.000]  他覺得餓了想要吃
[00:13:52.000 --> 00:13:55.000]  那家的人正預備飯的時候
[00:13:55.000 --> 00:13:57.000]  彼得雲游在外
[00:13:57.000 --> 00:13:59.000]  看見天開了
[00:13:59.000 --> 00:14:03.000]  有一塊好像大布的東西降下
[00:14:03.000 --> 00:14:06.000]  四角雕著誰在地上
[00:14:06.000 --> 00:14:10.000]  裡面有地上各樣四腳的走獸
[00:14:10.000 --> 00:14:13.000]  爬蟲和天上的飛鳥
[00:14:13.000 --> 00:14:16.000]  又有聲音對他說
[00:14:16.000 --> 00:14:18.000]  彼得起來再了吃
[00:14:18.000 --> 00:14:20.000]  彼得卻說
[00:14:20.000 --> 00:14:22.000]  主啊絕對不可
[00:14:22.000 --> 00:14:25.000]  犯污俗和不潔淨的東西
[00:14:25.000 --> 00:14:28.000]  我從來沒有吃過
[00:14:28.000 --> 00:14:31.000]  第二次有聲音再對他說
[00:14:31.000 --> 00:14:33.000]  神所潔淨的
[00:14:33.000 --> 00:14:35.000]  你不可當作污俗的
[00:14:35.000 --> 00:14:38.000]  這樣一連三次
[00:14:38.000 --> 00:14:42.000]  那東西隨即收回天上去了
[00:14:42.000 --> 00:14:45.000]  正當彼得心裡困惑
[00:14:45.000 --> 00:14:49.000]  不知所看見的異象是什麼意思時
[00:14:49.000 --> 00:14:51.000]  哥利留所差來的人
[00:14:51.000 --> 00:14:54.000]  已經找到了西門的家
[00:14:54.000 --> 00:14:56.000]  站在門外
[00:14:56.000 --> 00:14:58.000]  喊著問有沒有一位
[00:14:58.000 --> 00:15:02.000]  稱為彼得的西門住在這裡
[00:15:02.000 --> 00:15:06.000]  彼得還在思考那異象的時候
[00:15:06.000 --> 00:15:08.000]  聖靈對他說
[00:15:08.000 --> 00:15:10.000]  有三個人來找你
[00:15:10.000 --> 00:15:14.000]  起來 下去 跟他們同去
[00:15:14.000 --> 00:15:16.000]  不要疑惑
[00:15:16.000 --> 00:15:18.000]  因為
[00:15:18.000 --> 00:15:25.000]  說 我就是你們要找的人
[00:15:25.000 --> 00:15:29.000]  你們是為了什麼緣故在這裡
[00:15:29.000 --> 00:15:31.000]  他們說
[00:15:31.000 --> 00:15:34.000]  白夫長哥利留是個異人
[00:15:34.000 --> 00:15:35.000]  敬畏神
[00:15:35.000 --> 00:15:38.000]  為猶太全民族所稱讚
[00:15:38.000 --> 00:15:41.000]  他蒙一位聖天使指示
[00:15:41.000 --> 00:15:45.000]  叫他請你到他家裡去
[00:15:45.000 --> 00:15:47.000]  要聽你的話
[00:15:47.000 --> 00:15:50.000]  彼得就請他們進去住宿
[00:15:50.000 --> 00:15:54.000]  次日他起身和他同去
[00:15:54.000 --> 00:15:59.000]  還有約帕的幾個兄弟跟他一起去
[00:15:59.000 --> 00:16:03.000]  在《仕途行傳》第九章
[00:16:03.000 --> 00:16:08.000]  說到彼得周遊各處去傳福音
[00:16:08.000 --> 00:16:11.000]  去到第九章的43節
[00:16:11.000 --> 00:16:12.000]  那裡說
[00:16:12.000 --> 00:16:17.000]  此後彼得在約帕一個皮夾像西門的家裡
[00:16:17.000 --> 00:16:20.000]  住了好些日子
[00:16:20.000 --> 00:16:23.000]  在這節的經文裡
[00:16:23.000 --> 00:16:28.000]  讓我們看到彼得似乎在這裡安頓下來
[00:16:28.000 --> 00:16:31.000]  就在哥利留的僕人和親信
[00:16:31.000 --> 00:16:34.000]  出發後的第二天
[00:16:34.000 --> 00:16:38.000]  彼得也在禱告裡見到異象
[00:16:38.000 --> 00:16:41.000]  在第十至十六節提到
[00:16:41.000 --> 00:16:44.000]  這個異象出現了三次
[00:16:44.000 --> 00:16:51.000]  彼得看見神從天上掉了一塊大布下來
[00:16:51.000 --> 00:16:55.000]  裡面有地上各樣四腳的走獸
[00:16:55.000 --> 00:16:58.000]  爬蟲和天上的飛鳥
[00:16:58.000 --> 00:17:01.000]  又有一把聲音跟他說
[00:17:01.000 --> 00:17:05.000]  彼得,起來,宰了牠們來吃
[00:17:05.000 --> 00:17:06.000]  請大家留意
[00:17:06.000 --> 00:17:09.000]  在第十四至十五節
[00:17:09.000 --> 00:17:11.000]  彼得怎樣回應?
[00:17:11.000 --> 00:17:12.000]  彼得說
[00:17:12.000 --> 00:17:14.000]  主啊,絕對不可以的
[00:17:14.000 --> 00:17:17.000]  凡污濁和不潔淨的東西
[00:17:17.000 --> 00:17:19.000]  我從來都沒有吃過
[00:17:19.000 --> 00:17:22.000]  誰知天上又有第二次
[00:17:22.000 --> 00:17:25.000]  有一把聲音跟他說
[00:17:25.000 --> 00:17:30.000]  神所潔淨的,你不可當作污濁的
[00:17:30.000 --> 00:17:32.000]  彼得是大使徒
[00:17:32.000 --> 00:17:35.000]  他滿懷愛神愛人的心
[00:17:35.000 --> 00:17:38.000]  但是他看到這個異象
[00:17:38.000 --> 00:17:41.000]  他很堅持拒絕
[00:17:41.000 --> 00:17:46.000]  不肯去殺這些不潔的之物來吃
[00:17:46.000 --> 00:17:50.000]  其實彼得當時的感覺是怎樣的呢?
[00:17:50.000 --> 00:17:53.000]  在第十節說到
[00:17:53.000 --> 00:17:57.000]  彼得覺得餓了,想要吃
[00:17:57.000 --> 00:18:00.000]  在這一節的經文
[00:18:00.000 --> 00:18:02.000]  他餓了,想要吃
[00:18:02.000 --> 00:18:06.000]  經文的解釋其實是非常肚餓
[00:18:06.000 --> 00:18:09.000]  很想吃東西的意思
[00:18:09.000 --> 00:18:15.000]  看來神的工作使彼得在這個感覺裡
[00:18:15.000 --> 00:18:17.000]  看到異象
[00:18:17.000 --> 00:18:21.000]  但是彼得在這個情況下看到異象
[00:18:21.000 --> 00:18:27.000]  又聽見神命令他起來去宰這些東西來吃
[00:18:27.000 --> 00:18:31.000]  他在一個非常非常肚餓的情況
[00:18:31.000 --> 00:18:34.000]  仍然不為所動
[00:18:34.000 --> 00:18:39.000]  在第十七節描述他心裡很困惑
[00:18:39.000 --> 00:18:44.000]  原文這個字很疑惑,非常疑惑
[00:18:44.000 --> 00:18:47.000]  疑惑到不知所措的意思
[00:18:47.000 --> 00:18:50.000]  在利明記十一章列明了
[00:18:50.000 --> 00:18:54.000]  猶太人不能吃的飛禽走獸
[00:18:54.000 --> 00:18:57.000]  彼得看到異象裡的活物
[00:18:57.000 --> 00:19:01.000]  都是猶太人不能吃的東西
[00:19:01.000 --> 00:19:04.000]  你想想他怎會破戒呢?
[00:19:04.000 --> 00:19:07.000]  因為他一向堅守信仰
[00:19:07.000 --> 00:19:10.000]  很遵守誡命
[00:19:10.000 --> 00:19:15.000]  其實他這樣真的無可厚非
[00:19:15.000 --> 00:19:21.000]  不過神卻想他跳出固有的框框
[00:19:21.000 --> 00:19:24.000]  猶太人要嚴守律法
[00:19:24.000 --> 00:19:28.000]  要他們跳出框框真的不容易
[00:19:28.000 --> 00:19:32.000]  尤其是彼得這位大使徒
[00:19:32.000 --> 00:19:34.000]  他是初期教會的領袖
[00:19:34.000 --> 00:19:37.000]  要突破固有的觀念
[00:19:37.000 --> 00:19:40.000]  真的談何容易呢?
[00:19:40.000 --> 00:19:42.000]  就在彼得對神的吩咐
[00:19:42.000 --> 00:19:45.000]  心裡充滿疑惑的時候
[00:19:45.000 --> 00:19:49.000]  過利流派來的人已經到了
[00:19:49.000 --> 00:19:54.000]  於是聖靈向彼得說話
[00:19:54.000 --> 00:19:57.000]  解開了他的疑惑
[00:19:57.000 --> 00:19:59.000]  聖靈對彼得說
[00:19:59.000 --> 00:20:02.000]  這幾個人是我差你的人
[00:20:02.000 --> 00:20:06.000]  還叫彼得到樓下去見他們
[00:20:06.000 --> 00:20:09.000]  弟子們今時今日
[00:20:09.000 --> 00:20:12.000]  我們這一班外邦信徒
[00:20:12.000 --> 00:20:16.000]  雖然沒有舊約時代的以色列人
[00:20:16.000 --> 00:20:18.000]  要守這麼多的誡命
[00:20:18.000 --> 00:20:23.000]  但仍然有一些傳福音的固有框框
[00:20:23.000 --> 00:20:28.000]  例如我們傳福音多數是舉辦報道會
[00:20:28.000 --> 00:20:31.000]  當我們去關心社區的時候
[00:20:31.000 --> 00:20:34.000]  我們就會以探訪為主
[00:20:34.000 --> 00:20:36.000]  這些都是好的
[00:20:36.000 --> 00:20:40.000]  但有時我們要去突破框框
[00:20:40.000 --> 00:20:42.000]  採納一些新思維
[00:20:42.000 --> 00:20:44.000]  並不是容易的事
[00:20:44.000 --> 00:20:48.000]  不過我很想和弟子們分享
[00:20:48.000 --> 00:20:51.000]  我牧羊的團契有三位姊妹
[00:20:51.000 --> 00:20:55.000]  他們從神領受了異象
[00:20:55.000 --> 00:20:57.000]  非常有感動
[00:20:57.000 --> 00:21:00.000]  以義務的展發方式
[00:21:00.000 --> 00:21:03.000]  去傳福音和關愛社會
[00:21:03.000 --> 00:21:06.000]  他們有異象和理想
[00:21:06.000 --> 00:21:10.000]  但亦要評估很多問題
[00:21:10.000 --> 00:21:12.000]  例如什麼?
[00:21:12.000 --> 00:21:17.000]  義展需要一班有展發經驗技巧的弟兄姊妹
[00:21:17.000 --> 00:21:19.000]  人手夠不夠?
[00:21:19.000 --> 00:21:21.000]  除此之外
[00:21:21.000 --> 00:21:25.000]  如果能邀請資深的展發導師
[00:21:25.000 --> 00:21:27.000]  來培訓弟兄姊妹
[00:21:27.000 --> 00:21:29.000]  讓他們去學
[00:21:29.000 --> 00:21:31.000]  亦很需要有練習的對象
[00:21:31.000 --> 00:21:34.000]  有沒有人願意讓他們練習呢?
[00:21:34.000 --> 00:21:40.000]  還要考慮服侍的對象
[00:21:40.000 --> 00:21:43.000]  在哪裡找到服侍的對象呢?
[00:21:43.000 --> 00:21:45.000]  除此之外
[00:21:45.000 --> 00:21:48.000]  還有透過義展信主的對象
[00:21:48.000 --> 00:21:51.000]  如何在主之中成長呢?
[00:21:51.000 --> 00:21:54.000]  等等這些問題
[00:21:54.000 --> 00:21:57.000]  以上的問題確實是存在的
[00:21:57.000 --> 00:22:00.000]  但要突破這些限制
[00:22:00.000 --> 00:22:03.000]  為了突破這些限制
[00:22:03.000 --> 00:22:05.000]  於是他們就和牧者
[00:22:05.000 --> 00:22:08.000]  透過禱告去倚靠神
[00:22:08.000 --> 00:22:11.000]  直至聖靈的帶領
[00:22:11.000 --> 00:22:14.000]  經過了一段不短的時間
[00:22:14.000 --> 00:22:17.000]  去商議、去籌劃、去禱告
[00:22:17.000 --> 00:22:21.000]  他們訂立了一個目標
[00:22:21.000 --> 00:22:23.000]  這個目標就是
[00:22:23.000 --> 00:22:26.000]  凝聚弟兄姊妹的愛心
[00:22:26.000 --> 00:22:30.000]  和因此燃點傳福音的心志
[00:22:30.000 --> 00:22:33.000]  一起啟動去服侍社群
[00:22:33.000 --> 00:22:35.000]  以愛去傳承
[00:22:35.000 --> 00:22:38.000]  建立宣教的契機
[00:22:38.000 --> 00:22:40.000]  他們訂立了這個目標之後
[00:22:40.000 --> 00:22:42.000]  有行動的
[00:22:42.000 --> 00:22:46.000]  他們安排了對內的行動是什麼呢?
[00:22:46.000 --> 00:22:49.000]  就是開辦這個展法班
[00:22:49.000 --> 00:22:52.000]  配合願意服侍的信徒
[00:22:52.000 --> 00:22:55.000]  他們的展法技巧
[00:22:55.000 --> 00:22:58.000]  是一行薪火相傳
[00:22:58.000 --> 00:23:00.000]  第二方面就是凝聚
