
[00:00:00.000 --> 00:00:01.280]  很特別的
[00:01:34.920 --> 00:01:35.440]  她說
[00:01:35.440 --> 00:01:37.120]  很興奮
[00:01:37.120 --> 00:01:39.120]  我說第二天開學就很興奮
[00:01:39.120 --> 00:01:41.680]  我說通常老師都不是這樣表達的
[00:01:41.680 --> 00:01:42.960]  很大壓力
[00:01:42.960 --> 00:01:43.960]  又怎樣
[00:01:43.960 --> 00:01:44.800]  很興奮
[00:01:44.800 --> 00:01:46.400]  我在淘寶買了一些
[00:01:46.400 --> 00:01:47.400]  不可以說名字
[00:01:47.400 --> 00:01:48.920]  淘什麼買了一些
[00:01:48.920 --> 00:01:52.320]  那些黑
[00:01:52.320 --> 00:01:55.200]  關燈才可以發光的
[00:01:55.200 --> 00:01:55.960]  寶石
[00:01:55.960 --> 00:01:56.920]  其實不是寶石
[00:01:56.920 --> 00:01:58.040]  是膠那些
[00:01:58.040 --> 00:02:00.520]  讓小朋友可以明白
[00:02:00.520 --> 00:02:02.560]  在黑暗世界裡面
[00:02:02.560 --> 00:02:04.640]  是可以有光的
[00:02:04.640 --> 00:02:06.920]  很有深度
[00:02:06.920 --> 00:02:08.480]  我K3的小朋友
[00:02:08.480 --> 00:02:10.720]  怎樣明白黑暗世界裡面有光
[00:02:10.720 --> 00:02:12.400]  他說你不要管
[00:02:12.400 --> 00:02:13.200]  他們明白
[00:02:13.200 --> 00:02:15.920]  謝謝你林姑娘
[00:02:15.920 --> 00:02:17.000]  再見了
[00:02:17.000 --> 00:02:18.760]  但是我明白了一個道理
[00:02:18.760 --> 00:02:21.400]  原來現在這個世界
[00:02:21.400 --> 00:02:24.040]  由K3開始教導他們
[00:02:24.040 --> 00:02:25.840]  世界有邪惡的了
[00:02:25.840 --> 00:02:26.640]  頂智妹
[00:02:26.640 --> 00:02:29.200]  你媽媽爸爸有沒有K3的時候
[00:02:29.200 --> 00:02:29.880]  K1的時候
[00:02:29.880 --> 00:02:31.480]  M班的時候已經教你
[00:02:31.480 --> 00:02:33.480]  這個世界有壞人的
[00:02:33.480 --> 00:02:35.320]  別人給你糖
[00:02:35.320 --> 00:02:36.720]  你就不要跟著他走
[00:02:36.720 --> 00:02:37.520]  有沒有這樣
[00:02:37.520 --> 00:02:38.840]  有
[00:02:38.840 --> 00:02:39.240]  不好意思
[00:02:39.240 --> 00:02:40.800]  我爸爸媽媽沒有教我
[00:02:40.800 --> 00:02:42.680]  所以可能
[00:02:42.680 --> 00:02:44.200]  我被騙了也不止
[00:02:44.200 --> 00:02:46.800]  今天很想跟京文一樣
[00:02:46.800 --> 00:02:49.280]  我們都在自己的年齡層裡面
[00:02:49.280 --> 00:02:51.160]  我們標稱的年齡層裡面
[00:02:51.160 --> 00:02:52.200]  或者你是
[00:02:52.720 --> 00:02:54.480]  今天可能平時不是回標稱的
[00:02:54.480 --> 00:02:56.840]  但是你今天也是屬於標稱的年齡層
[00:02:56.840 --> 00:02:57.920]  OK
[00:02:57.920 --> 00:02:58.480]  對了
[00:02:58.480 --> 00:03:00.000]  那就一起去體會
[00:03:00.000 --> 00:03:01.400]  我們很需要
[00:03:01.400 --> 00:03:04.560]  在我們黑暗邪惡的世界裡面看到
[00:03:04.560 --> 00:03:05.880]  我們的寶石
[00:03:05.880 --> 00:03:09.160]  我們都是神的羊
[00:03:09.160 --> 00:03:10.360]  我們都是
[00:03:10.360 --> 00:03:11.880]  我記得我老公說過一篇道
[00:03:11.880 --> 00:03:12.760]  是關於羊
[00:03:12.760 --> 00:03:13.600]  是初中
[00:03:13.600 --> 00:03:15.400]  然後最後
[00:03:15.400 --> 00:03:17.040]  每個人都得到一個訊息
[00:03:17.040 --> 00:03:18.520]  羊是很蠢的
[00:03:18.520 --> 00:03:20.000]  然後他們就死了
[00:03:20.000 --> 00:03:22.280]  因為不聽任何人的指示
[00:03:22.280 --> 00:03:25.360]  所以今天很想我們一群
[00:03:25.360 --> 00:03:27.840]  無論你覺得自己是不是迷失
[00:03:27.840 --> 00:03:29.520]  或者是深度迷失
[00:03:29.520 --> 00:03:30.600]  中度迷失
[00:03:30.600 --> 00:03:32.160]  淺度迷失的當中
[00:03:32.160 --> 00:03:35.080]  都願意我們緊緊抓住我們的寶石
[00:03:35.080 --> 00:03:35.840]  我們的光
[00:03:35.840 --> 00:03:37.480]  我們榮耀的上帝
[00:03:37.480 --> 00:03:40.280]  我們繼續錄的時候
[00:03:40.280 --> 00:03:41.280]  重溫一下
[00:03:41.280 --> 00:03:46.160]  因為這六至七章是連在一起的
[00:03:46.160 --> 00:03:49.960]  重溫一下上次我們說四至五章的時候
[00:03:49.960 --> 00:03:53.520]  說到我們熟練靈性的視野
[00:03:53.520 --> 00:03:56.440]  是直接影響到我們人生的視野
[00:03:56.440 --> 00:03:57.200]  就是說
[00:03:57.200 --> 00:03:58.480]  呼
[00:03:58.480 --> 00:03:59.360]  先休息一下
[00:03:59.360 --> 00:04:00.280]  呼
[00:04:00.280 --> 00:04:00.800]  OK
[00:04:00.800 --> 00:04:02.200]  就是
[00:04:02.200 --> 00:04:04.520]  當我們看到原來我們的神是很寬闊
[00:04:04.520 --> 00:04:06.720]  好像詩歌一樣很偉大
[00:04:06.720 --> 00:04:09.240]  還有大家很大聲唱第二首是什麼
[00:04:09.240 --> 00:04:09.840]  記得嗎?
[00:04:09.840 --> 00:04:11.720]  第二首唱什麼?
[00:04:11.720 --> 00:04:12.680]  我忘記了
[00:04:12.680 --> 00:04:14.120]  對了
[00:04:14.120 --> 00:04:15.120]  很多什麼
[00:04:15.120 --> 00:04:16.400]  這首真的很大聲
[00:04:16.400 --> 00:04:18.080]  然後繼續就很大聲了
[00:04:18.080 --> 00:04:19.640]  很尊貴的神
[00:04:19.640 --> 00:04:21.160]  祂創造了我們
[00:04:21.160 --> 00:04:25.360]  其實原來我們看到神的計劃越闊
[00:04:25.360 --> 00:04:27.760]  包括祈禱錄裡面祂的祈禱
[00:04:27.760 --> 00:04:30.360]  原來是直接影響到我們這一刻
[00:04:30.360 --> 00:04:31.680]  在這個時間
[00:04:31.680 --> 00:04:33.440]  在這個時空裡面
[00:04:33.440 --> 00:04:34.800]  我們的視野
[00:04:34.800 --> 00:04:36.240]  無論在教會裡面
[00:04:36.240 --> 00:04:37.920]  可能在人際關係裡面
[00:04:37.920 --> 00:04:39.440]  很卡的位置
[00:04:39.440 --> 00:04:40.560]  其實原來
[00:04:40.560 --> 00:04:42.240]  也可能有機會
[00:04:42.240 --> 00:04:43.320]  聖靈會感動你
[00:04:43.320 --> 00:04:45.320]  開闊了你某些視野
[00:04:45.320 --> 00:04:47.120]  如果記得
[00:04:47.120 --> 00:04:49.360]  除了一個宇宙大敬拜
[00:04:49.360 --> 00:04:51.120]  我們上一次說過了
[00:04:51.120 --> 00:04:52.880]  我們也說過一個書卷
[00:04:52.880 --> 00:04:53.760]  這個書卷
[00:04:53.760 --> 00:04:56.440]  其實是當時象徵一個繼承權
[00:04:56.440 --> 00:05:02.480]  就是代表天父要在時代轉換的時候
[00:05:02.480 --> 00:05:06.600]  將繼承權交給聖子主耶穌基督
[00:05:06.600 --> 00:05:08.000]  就是羔羊
[00:05:08.000 --> 00:05:10.920]  這個你可以回去重溫
[00:05:10.920 --> 00:05:13.000]  就是說到五章八節
[00:05:13.000 --> 00:05:15.080]  主耶穌拿了書卷之後
[00:05:15.080 --> 00:05:17.080]  四活脈和二十四位長老
[00:05:17.080 --> 00:05:19.080]  都在羔羊面前
[00:05:19.080 --> 00:05:21.080]  去敬拜祂
[00:05:21.080 --> 00:05:23.720]  如果大家不是很記得也不要緊
[00:05:23.720 --> 00:05:25.720]  其實今天也一定會跟進到的
[00:05:25.720 --> 00:05:30.520]  再簡介一下我們的啟示錄
[00:05:30.520 --> 00:05:32.000]  如果大家回去
[00:05:32.000 --> 00:05:35.160]  有一個功能就是可以快速立的
[00:05:35.160 --> 00:05:37.160]  快速立這個啟示錄
[00:05:37.160 --> 00:05:38.440]  由頭立到尾
[00:05:38.440 --> 00:05:40.920]  你會發現到一個模式
[00:05:40.920 --> 00:05:42.080]  就是地
[00:05:42.080 --> 00:05:43.280]  先說地
[00:05:43.280 --> 00:05:46.000]  然後天、地、天、地、天、地、天
[00:05:46.000 --> 00:05:47.360]  四組的
[00:05:47.360 --> 00:05:51.160]  結構上為什麼要這樣運作呢?
[00:05:51.160 --> 00:05:54.360]  原來地與天的交替描述
[00:05:54.360 --> 00:05:55.960]  是告訴我們
[00:05:55.960 --> 00:05:57.760]  縱使在地上
[00:05:57.760 --> 00:06:00.240]  我們看到很多邪惡、很多苦難
[00:06:00.240 --> 00:06:01.720]  很多我們不明白的事情
[00:06:01.720 --> 00:06:04.600]  但是原來地和天是連接的
[00:06:04.600 --> 00:06:08.400]  神依然會透過我們的啟示錄作者
[00:06:08.400 --> 00:06:09.120]  仕途若寒
[00:06:09.120 --> 00:06:11.320]  跟我們這一刻說話的
[00:06:11.320 --> 00:06:13.160]  我們這一刻的信徒說話
[00:06:13.160 --> 00:06:15.600]  讓我們預知他的計劃的時候
[00:06:15.600 --> 00:06:16.480]  有什麼好處呢?
[00:06:16.480 --> 00:06:17.680]  弟兄姊妹
[00:06:17.680 --> 00:06:19.160]  就是讓我們警醒
[00:06:19.160 --> 00:06:20.680]  以及作準備
[00:06:20.680 --> 00:06:22.720]  讓我們不會像一般人
[00:06:22.720 --> 00:06:25.080]  看到什麼就很害怕
[00:06:25.080 --> 00:06:30.480]  這個啟示錄包括了三種問題
[00:06:30.480 --> 00:06:34.000]  包括有啟示性、先知性和書卷問題
[00:06:34.000 --> 00:06:37.480]  對我們《釋經》有什麼作用和啟示呢?
[00:06:37.480 --> 00:06:38.800]  啟示性的時候
[00:06:38.800 --> 00:06:39.680]  我們會知道
[00:06:39.680 --> 00:06:41.880]  原來這一章是啟示性的
[00:06:41.880 --> 00:06:44.000]  我們應該是字面解釋
[00:06:44.000 --> 00:06:45.560]  還是象徵性解釋呢?
[00:06:45.560 --> 00:06:47.000]  原來先知性的
[00:06:47.000 --> 00:06:48.760]  原來我們這一刻發生
[00:06:48.760 --> 00:06:51.640]  可能就預表了我們未來的時候
[00:06:51.640 --> 00:06:56.360]  有更具體、更多百分比的事情會再展現
[00:06:56.360 --> 00:06:57.600]  如果是書信的話
[00:06:57.600 --> 00:06:58.560]  你就會知道
[00:06:58.560 --> 00:07:00.760]  這件事情跟我們這一刻
[00:07:00.760 --> 00:07:02.400]  在教會生活裡面
[00:07:02.400 --> 00:07:04.400]  是有一個教導性的意義
[00:07:04.400 --> 00:07:06.560]  所以我們認知了問題
[00:07:06.560 --> 00:07:09.520]  在《釋經》上也有直接的幫助
[00:07:09.520 --> 00:07:10.760]  至於成書
[00:07:10.760 --> 00:07:14.320]  我就是一個遲約的
[00:07:14.320 --> 00:07:16.720]  是95-96AD的
[00:07:16.720 --> 00:07:20.480]  今天主要講的很簡單
[00:07:20.480 --> 00:07:21.520]  就是三點
[00:07:21.520 --> 00:07:22.120]  第一
[00:07:22.120 --> 00:07:24.400]  我們看到六章裡面
[00:07:24.400 --> 00:07:26.000]  講到神的公義
[00:07:26.000 --> 00:07:28.480]  然後看到第七章
[00:07:28.480 --> 00:07:30.000]  講神的憐憫
[00:07:30.000 --> 00:07:32.240]  最後就是我們的回應
[00:07:32.240 --> 00:07:35.680]  再講多一點
[00:07:35.680 --> 00:07:37.280]  公義和憐憫
[00:07:37.280 --> 00:07:40.280]  是好像一個硬幣的兩面
[00:07:40.280 --> 00:07:43.560]  如果我們只是聚焦在神的公義
[00:07:43.560 --> 00:07:47.360]  和審判而忽略了祂的憐憫
[00:07:47.360 --> 00:07:51.080]  其實我們就未必完全明白到神自己
[00:07:51.080 --> 00:07:56.720]  原來我們在《啟示錄》裡面
[00:07:56.720 --> 00:07:59.200]  今天看第六章的錄音當中
[00:07:59.200 --> 00:08:02.280]  在福音書裡面也有平衡的解釋
[00:08:02.280 --> 00:08:04.680]  包括在《瑪泰》、《瑪可》
[00:08:04.680 --> 00:08:06.360]  還有《盧迦福音》裡面
[00:08:06.480 --> 00:08:10.280]  無論是次序和他講的重點
[00:08:10.280 --> 00:08:12.520]  其實都是很一樣的
[00:08:12.520 --> 00:08:14.080]  是有一個一致性
[00:08:14.080 --> 00:08:17.120]  就是表明其實《啟示錄》是直接呼應著
[00:08:17.120 --> 00:08:18.520]  深化著基督教
[00:08:18.520 --> 00:08:21.720]  解釋著基督教的教導
[00:08:21.720 --> 00:08:25.680]  資料其實也介紹了這個網址給大家
[00:08:25.680 --> 00:08:28.080]  是我們的教授
[00:08:28.080 --> 00:08:29.320]  學院的教授
[00:08:29.320 --> 00:08:30.600]  Dr. Constable
[00:08:30.600 --> 00:08:31.400]  他裡面
[00:08:31.400 --> 00:08:33.400]  其實sonic.light.com
[00:08:33.400 --> 00:08:35.000]  大家也可以去查看
[00:08:35.000 --> 00:08:38.800]  可以看到在《啟示錄》裡面不同的觀點
[00:08:38.800 --> 00:08:41.680]  還有深化的解釋
[00:08:41.680 --> 00:08:43.680]  好了
[00:08:43.680 --> 00:08:46.720]  神以公義審判
[00:08:46.720 --> 00:08:47.240]  耶
[00:08:47.240 --> 00:08:50.000]  我們的角度就是用
[00:08:50.000 --> 00:08:51.160]  我們是主義羊
[00:08:51.160 --> 00:08:52.800]  屬神的人去看
[00:08:52.800 --> 00:08:55.640]  我們有請各位姐妹一起
[00:08:55.640 --> 00:08:57.480]  讀一至二節
[00:08:57.480 --> 00:08:58.480]  預備起
[00:08:58.880 --> 00:09:21.080]  (廣東話)
[00:09:21.080 --> 00:09:22.560]  感謝大家
[00:09:22.560 --> 00:09:23.600]  很好齊
[00:09:23.600 --> 00:09:26.560]  我們看到第一個印刷開的
[00:09:26.560 --> 00:09:29.560]  是羔羊自己親自去揭開的時候
[00:09:29.560 --> 00:09:33.080]  所以我們第一個碼
[00:09:33.080 --> 00:09:34.880]  雖然是白碼
[00:09:34.880 --> 00:09:37.200]  但是不可能是基督自己的
[00:09:37.200 --> 00:09:40.360]  所以這裡是在說一個敵基督的身份
[00:09:40.360 --> 00:09:42.760]  他是一個偽裝者的身份
[00:09:42.760 --> 00:09:44.960]  而冠冕Stefanos
[00:09:44.960 --> 00:09:47.760]  也不是之後說到主在內
[00:09:47.760 --> 00:09:51.160]  冠冕的意思
[00:09:51.160 --> 00:09:53.320]  所以這裡是說到
[00:09:53.320 --> 00:09:55.680]  第一擊的審判
[00:09:55.680 --> 00:09:58.720]  是有關於敵基督假先知、假教道
[00:09:58.720 --> 00:10:01.080]  無論在世界的文化塑造
[00:10:01.080 --> 00:10:04.400]  在我們教會裡面的教道
[00:10:04.400 --> 00:10:06.120]  都滲透了一些
[00:10:06.120 --> 00:10:08.640]  不是屬於純正真理的教道
[00:10:08.640 --> 00:10:14.000]  這個就是第一個印刷的內容
[00:10:14.000 --> 00:10:15.960]  我們可以看到
[00:10:15.960 --> 00:10:17.480]  他是聖利的
[00:10:17.480 --> 00:10:19.960]  而活物也在每一個印刷裡面
[00:10:19.960 --> 00:10:22.160]  都會說是里奈
[00:10:23.480 --> 00:10:25.480]  然後我們看到
[00:10:25.480 --> 00:10:27.720]  馬太福音也有類似
[00:10:27.720 --> 00:10:30.080]  耶穌平衡的教導
[00:10:30.080 --> 00:10:32.080]  然後我們看第二個印刷
[00:10:32.080 --> 00:10:33.440]  大家可不可以幫忙讀
[00:10:33.440 --> 00:10:34.440]  預備起
[00:10:34.640 --> 00:10:54.880]  (廣東話)
[00:10:54.880 --> 00:10:57.280]  很明顯第二匹馬是紅色的
[00:10:57.280 --> 00:11:01.640]  所以四匹馬是一組去看整個context
[00:11:01.640 --> 00:11:04.800]  也是羔羊親自揭開第二個印
[00:11:04.800 --> 00:11:07.240]  然後也是活物說里奈
[00:11:07.240 --> 00:11:09.240]  然後很特別的說到
[00:11:09.240 --> 00:11:13.320]  世界上會有暴力、傷殺
[00:11:13.320 --> 00:11:15.120]  還有他有一個工具
[00:11:15.120 --> 00:11:16.080]  就是一把刀
[00:11:16.080 --> 00:11:20.480]  其實就是象徵著一個無愛的結果
[00:11:20.480 --> 00:11:22.680]  無神的愛的結果
[00:11:22.680 --> 00:11:25.440]  當中看到有權柄
[00:11:25.440 --> 00:11:30.200]  有權柄就是神容讓人去承受罪的結果
[00:11:30.200 --> 00:11:32.200]  還有公家的意思
[00:11:32.200 --> 00:11:34.920]  然後我們就直接下第三個印
[00:11:34.920 --> 00:11:36.920]  大家預備起
[00:11:36.920 --> 00:12:02.920]  (廣東話)
[00:12:02.920 --> 00:12:04.480]  我們看到同一個pattern
[00:12:04.480 --> 00:12:06.480]  也是羔羊去揭印
[00:12:06.480 --> 00:12:08.200]  活物說里奈
[00:12:08.200 --> 00:12:10.200]  然後馬是黑色的
[00:12:10.200 --> 00:12:13.520]  然後騎著馬上撈著天秤
[00:12:13.520 --> 00:12:20.440]  其實意思是神容讓人承受在經濟上的罪的功架
[00:12:20.440 --> 00:12:26.320]  無論是自私、競爭、自愛中心的功架
[00:12:26.320 --> 00:12:30.600]  然後最特別就是四個活物裡面
[00:12:30.600 --> 00:12:34.000]  有一個聲音去定一個通脹的價格
[00:12:34.000 --> 00:12:38.560]  這個通脹的價格就是為一個銀幣買一星物質等等
[00:12:38.560 --> 00:12:43.800]  但是有兩樣東西是神限止不可以接觸的
[00:12:43.800 --> 00:12:45.800]  就是油和酒
[00:12:45.800 --> 00:12:52.240]  《解經》說一個銀幣就相當於當時一個人一天的工資
[00:12:52.240 --> 00:12:54.360]  所以簡單來說
[00:12:54.360 --> 00:12:56.160]  如果你有家室的話
[00:12:56.160 --> 00:12:58.840]  你就很難去養活它
[00:12:58.840 --> 00:13:02.920]  甚至你有長輩或者一些特殊需要的家人在家
[00:13:02.920 --> 00:13:04.640]  在這個情況
[00:13:04.640 --> 00:13:06.840]  在七年大災難裡面
[00:13:06.840 --> 00:13:08.360]  在這個情況裡面
[00:13:08.360 --> 00:13:10.360]  就很難去存活
[00:13:10.360 --> 00:13:11.600]  或者有艱難
[00:13:11.600 --> 00:13:14.720]  甚至是我們現在所說的在職貧窮
[00:13:14.720 --> 00:13:17.760]  但是我們看到神也有憐憫
[00:13:17.760 --> 00:13:21.720]  祂限止了油和酒的不可以租賃
[00:13:21.720 --> 00:13:24.160]  仍然可以被使用
[00:13:24.160 --> 00:13:27.440]  然後我們繼續看第四個人
[00:13:27.440 --> 00:13:29.440]  有請大家預備起
[00:13:29.440 --> 00:13:52.640]  (廣東話)
[00:13:52.640 --> 00:13:56.960]  在第四個印我們會看到同一個圖案
[00:13:56.960 --> 00:13:59.240]  然後看到一個灰色的馬
[00:13:59.240 --> 00:14:02.560]  馬上騎著的騎士
[00:14:02.560 --> 00:14:04.120]  名字叫做"死"
[00:14:04.120 --> 00:14:06.160]  就是說有陰間隨著他
[00:14:06.160 --> 00:14:11.040]  就是說神容許人在地上去承受
[00:14:11.040 --> 00:14:14.600]  最高功架就是受到瘟疫
[00:14:14.600 --> 00:14:15.600]  有疾病
[00:14:15.600 --> 00:14:18.600]  但是當中神也有憐憫
[00:14:18.600 --> 00:14:25.800]  祂去容讓這個審判發生在四分之一人的身上
[00:14:25.800 --> 00:14:28.360]  四分之三人被存留
[00:14:28.360 --> 00:14:30.920]  然後也用了四個方法
[00:14:30.920 --> 00:14:33.800]  去讓瘟疫發生
[00:14:33.800 --> 00:14:36.200]  或者這些死亡的情況去發生
[00:14:36.200 --> 00:14:39.400]  就是刀劍、饑荒、瘟疫和野獸
[00:14:39.400 --> 00:14:42.120]  說到這裡大家是不是覺得
[00:14:42.120 --> 00:14:43.120]  好像很不安
[00:14:43.120 --> 00:14:44.120]  有四隻馬
[00:14:44.120 --> 00:14:45.720]  有很多顏色
[00:14:45.720 --> 00:14:47.200]  其實不要擔心
[00:14:47.200 --> 00:14:48.800]  在這一刻
[00:14:48.800 --> 00:14:50.680]  其實我們的定位就是
[00:14:50.680 --> 00:14:51.640]  我們這一刻
[00:14:51.640 --> 00:14:54.600]  我們信徒怎樣看神
[00:14:54.600 --> 00:14:56.600]  在這個印裡面的審判
[00:14:56.600 --> 00:15:00.400]  以及我們可以怎樣去預備我們自己呢?
[00:15:00.400 --> 00:15:01.720]  之後我會再說的
[00:15:01.720 --> 00:15:04.880]  大家的心不要急急跳得那麼厲害
[00:15:04.880 --> 00:15:06.880]  先情緒管理一下
[00:15:06.880 --> 00:15:10.920]  其實神要透過這些情況去達到什麼目的呢?
[00:15:10.920 --> 00:15:13.160]  就是讓人再一次去體會
[00:15:13.160 --> 00:15:16.200]  原來罪帶來的邪惡
[00:15:16.200 --> 00:15:21.760]  而這些情況不是因為神的不好
[00:15:21.760 --> 00:15:26.360]  而是因為人首先背棄離棄了神
[00:15:26.360 --> 00:15:28.600]  所以這個就是罪的結果
[00:15:28.600 --> 00:15:32.120]  正如我剛才每一次都有重複
[00:15:32.120 --> 00:15:35.560]  然後我們繼續看第五印的時候
[00:15:35.560 --> 00:15:37.560]  我們會看到一個空間
[00:15:37.560 --> 00:15:40.800]  在四個騎士之後看到一個空間
[00:15:40.800 --> 00:15:42.000]  我們現在看看
[00:15:42.000 --> 00:15:42.800]  預備
[00:15:42.800 --> 00:15:44.120]  第九和第十節
[00:15:44.120 --> 00:15:44.640]  預備
[00:15:44.640 --> 00:15:45.200]  請
[00:15:45.400 --> 00:16:08.600]  (國語)
[00:16:08.600 --> 00:16:10.000]  可能這個第十節
[00:16:10.000 --> 00:16:12.000]  可能是你心裡面的問題
[00:16:12.000 --> 00:16:14.160]  你說要到什麼時候呢?
[00:16:14.160 --> 00:16:18.440]  這些驚嚇的情況
[00:16:18.440 --> 00:16:20.080]  或者令人不安的情況
[00:16:20.080 --> 00:16:21.320]  一些負面的情況
[00:16:21.320 --> 00:16:23.080]  要到什麼時候呢?
[00:16:23.080 --> 00:16:26.000]  但是第五印我們再看深一層
[00:16:26.000 --> 00:16:26.640]  弟兄姊妹
[00:16:26.640 --> 00:16:27.680]  再看深一層
[00:16:27.680 --> 00:16:29.880]  其實真的在說什麼呢?
[00:16:29.880 --> 00:16:31.600]  我們看到殉道
[00:16:31.600 --> 00:16:32.960]  可能已經很害怕了
[00:16:32.960 --> 00:16:34.200]  可能你心裡面說
[00:16:34.200 --> 00:16:35.360]  我不想殉道
[00:16:35.360 --> 00:16:36.400]  這碟子
[00:16:36.400 --> 00:16:37.840]  但是我們看到
[00:16:37.840 --> 00:16:41.080]  其實要看經文裡面的中心思想
[00:16:41.080 --> 00:16:42.840]  中心思想在說什麼呢?
[00:16:42.840 --> 00:16:43.920]  原來殉道
[00:16:43.920 --> 00:16:46.720]  對於我們早期的教父來說
[00:16:46.720 --> 00:16:48.360]  就是我們旁邊這幅
[00:16:48.360 --> 00:16:48.720]  他說
[00:16:48.720 --> 00:16:52.680]  "You can kill us, but you cannot do us any real harm."
[00:16:52.680 --> 00:16:54.880]  我們看到原來殉道者
[00:16:54.880 --> 00:16:56.760]  他為了見證神
[00:16:56.760 --> 00:16:58.600]  放棄他的生命
[00:16:58.600 --> 00:17:00.160]  為了見證神
[00:17:00.160 --> 00:17:02.560]  到了生命呼吸的最後一刻
[00:17:02.560 --> 00:17:03.880]  但是轉過頭來
[00:17:03.880 --> 00:17:05.000]  他在天上
[00:17:05.000 --> 00:17:08.600]  已經繼續為地上的人禱告
[00:17:08.600 --> 00:17:10.080]  看到嗎?
[00:17:10.080 --> 00:17:12.960]  看到那個生命神嗎?
[00:17:12.960 --> 00:17:15.240]  原來就是讓屬於他的人
[00:17:15.240 --> 00:17:18.280]  縱使在地上失去了生命
[00:17:18.280 --> 00:17:19.720]  但是真的
[00:17:19.720 --> 00:17:21.120]  他們真的有永生
[00:17:21.120 --> 00:17:23.040]  在天上繼續他的靈魂
[00:17:23.040 --> 00:17:25.640]  可以不停地向神禱告
[00:17:25.640 --> 00:17:28.280]  他會為地上的不公義禱告
[00:17:28.280 --> 00:17:31.240]  也看到地上發生的一切
[00:17:31.240 --> 00:17:33.280]  而這些人
[00:17:33.280 --> 00:17:34.400]  紫色的部分說到
[00:17:34.400 --> 00:17:36.920]  他們是為神的道去見證
[00:17:36.920 --> 00:17:38.560]  我們的反思就是
[00:17:38.560 --> 00:17:38.880]  第一
[00:17:38.880 --> 00:17:40.560]  我們是否認識神的道
[00:17:40.560 --> 00:17:42.520]  還有願不願意呢?
[00:17:42.720 --> 00:17:44.280]  去排除萬難
[00:17:44.280 --> 00:17:45.880]  去為神去見證
[00:17:45.880 --> 00:17:48.200]  這件事是很難去消化
[00:17:48.200 --> 00:17:49.440]  以及很難吃得下的
[00:17:49.440 --> 00:17:51.800]  但是當我們繼續看的時候
[00:17:51.800 --> 00:17:53.160]  我們會被鼓勵到
[00:17:53.160 --> 00:17:54.520]  就是在第十節說到
[00:17:54.520 --> 00:17:56.720]  縱使這群信徒
