
[00:00:00.000 --> 00:00:07.200]  今天我想跟大家分享的經文是來自《傳道書》五章一到七節
[00:01:52.240 --> 00:01:56.520]  大家都會為自己訂立一個新年大計
[00:01:56.520 --> 00:01:58.760]  所以我們才會有
[00:01:58.760 --> 00:02:01.200]  「一年之計在於春
[00:02:01.200 --> 00:02:04.480]  一日之計在於晨」這樣的算法
[00:02:04.480 --> 00:02:10.960]  不知道你在新的一年開始的時候
[00:02:10.960 --> 00:02:15.960]  你有沒有為自己訂下一年的大計呢?
[00:02:15.960 --> 00:02:18.760]  作為一個基督徒
[00:02:19.240 --> 00:02:22.440]  你有沒有想過
[00:02:22.440 --> 00:02:27.880]  當你去決志接受耶穌基督為救主
[00:02:27.880 --> 00:02:30.320]  或者你受洗那一刻
[00:02:30.320 --> 00:02:32.360]  你有沒有想過
[00:02:32.360 --> 00:02:36.720]  你要怎樣去過你一個基督徒的生活呢?
[00:02:36.720 --> 00:02:40.440]  所以「一年之計在於晨」
[00:02:40.440 --> 00:02:42.440]  並不是單單就是說
[00:02:42.440 --> 00:02:43.760]  「晨我們做了一些事
[00:02:43.760 --> 00:02:46.160]  什麼有時什麼有時我們就不用做」
[00:02:46.160 --> 00:02:46.680]  不是
[00:02:46.680 --> 00:02:48.720]  「一年之計在於晨」
[00:02:48.800 --> 00:02:50.720]  其實我們都要做的
[00:02:50.720 --> 00:02:54.880]  在我們一生裡面
[00:02:54.880 --> 00:02:58.600]  當我們決定接受耶穌為救主的時候
[00:02:58.600 --> 00:03:01.720]  我們就以神為我們生命的中心
[00:03:01.720 --> 00:03:06.840]  因為這就是我們決志信主的時候的凝訊
[00:03:06.840 --> 00:03:09.360]  又或者我們受洗的時候
[00:03:09.360 --> 00:03:11.640]  曾經作過的一個承諾
[00:03:11.640 --> 00:03:15.800]  記得在我們受洗的時候
[00:03:15.960 --> 00:03:19.760]  牧師都會在台上有一個問訊
[00:03:19.760 --> 00:03:23.200]  然後會眾會在台下回答
[00:03:23.200 --> 00:03:27.280]  通常我們回答那個問訊的時候
[00:03:27.280 --> 00:03:31.320]  我們都是用《加拉太書》二章二十節
[00:03:31.320 --> 00:03:33.160]  那裡是這樣說的
[00:03:33.160 --> 00:03:37.640]  他說「我已經與基督一同被釘在十字架上
[00:03:37.640 --> 00:03:40.120]  現在活著的不再是我
[00:03:40.120 --> 00:03:42.360]  而是基督活在我裡面
[00:03:42.520 --> 00:03:46.360]  我如今在肉身活著的生命
[00:03:46.360 --> 00:03:48.760]  是因信神的兒子而活
[00:03:48.760 --> 00:03:50.280]  他愛我
[00:03:50.280 --> 00:03:52.800]  為我寫記」
[00:03:52.800 --> 00:03:55.720]  其實這個凝訊
[00:03:55.720 --> 00:03:58.280]  就好比一對新人
[00:03:58.280 --> 00:04:01.720]  他們結婚走進禮堂的時候
[00:04:01.720 --> 00:04:05.040]  在神的面前共定婚文
[00:04:05.040 --> 00:04:07.640]  這是一個莊嚴
[00:04:07.640 --> 00:04:10.560]  而且是一生的持守
[00:04:10.880 --> 00:04:14.000]  同樣當我們作為基督徒的時候
[00:04:14.000 --> 00:04:17.840]  我們也都與神訂立了這個文約
[00:04:17.840 --> 00:04:23.200]  所以我們必須做好這個計劃
[00:04:23.200 --> 00:04:25.840]  我們要做好我們那一部分
[00:04:25.840 --> 00:04:28.600]  正如一對新人他們結婚的時候
[00:04:28.600 --> 00:04:32.560]  不只是新郎哥向新娘去納願
[00:04:32.560 --> 00:04:36.800]  同樣新娘都要向新郎哥納願
[00:04:36.800 --> 00:04:39.320]  而一段美滿的婚姻
[00:04:39.480 --> 00:04:45.640]  是需要夫婦一同去建造
[00:04:45.640 --> 00:04:47.760]  一同去灌溉
[00:04:47.760 --> 00:04:51.160]  同樣地我們一個屬靈的生命都一樣
[00:04:51.160 --> 00:04:53.240]  神做了他那部分
[00:04:53.240 --> 00:04:56.480]  我們也有我們那部分要做
[00:04:56.480 --> 00:04:59.560]  而今天我要和大家思想的
[00:04:59.560 --> 00:05:02.080]  就是我們那部分要怎麼做
[00:05:02.080 --> 00:05:06.400]  我給第二個題目就是
[00:05:06.400 --> 00:05:09.200]  在神面前要謹言慎行
[00:05:09.600 --> 00:05:14.560]  我們一起去讀傳道書第五章一到三節
[00:05:14.560 --> 00:05:15.760]  我們一起讀
[00:05:15.760 --> 00:05:18.160]  「你進入神的殿
[00:05:18.160 --> 00:05:20.640]  要當心你的腳步
[00:05:20.640 --> 00:05:22.320]  近前聆聽
[00:05:22.320 --> 00:05:25.040]  聖過獻於人的祭
[00:05:25.040 --> 00:05:29.000]  因為他們不知道這是在作惡
[00:05:29.000 --> 00:05:33.000]  你在神面前不要務實開口
[00:05:33.000 --> 00:05:35.200]  不可心急發言
[00:05:35.440 --> 00:05:39.320]  因為神在天上而你在地上
[00:05:39.320 --> 00:05:42.440]  所以你要少言寡語
[00:05:42.440 --> 00:05:46.000]  事無多就夜有所夢
[00:05:46.000 --> 00:05:49.800]  言語多就有愚昧的話」
[00:05:49.800 --> 00:05:52.640]  讀完這三節經文
[00:05:52.640 --> 00:05:54.000]  你可能會問
[00:05:54.000 --> 00:06:00.120]  這和一生之計在於神有什麼關係呢?
[00:06:00.120 --> 00:06:03.320]  傳道者一開始的時候就說
[00:06:03.400 --> 00:06:05.640]  「你進入神的殿
[00:06:05.640 --> 00:06:08.360]  要當心你的腳步」
[00:06:08.360 --> 00:06:11.280]  神的殿我們很容易明白
[00:06:11.280 --> 00:06:14.360]  那就是敬拜神的處所
[00:06:14.360 --> 00:06:18.160]  在耶穌的時代就是聖殿
[00:06:18.160 --> 00:06:21.680]  而今天就是教會
[00:06:21.680 --> 00:06:24.480]  但那只是一個有形體的
[00:06:24.480 --> 00:06:28.920]  四面一幕長的建築物的空間而已
[00:06:28.920 --> 00:06:32.280]  耶穌所建立的神的國
[00:06:32.560 --> 00:06:39.720]  是不受地域、語言、種族、時間和空間的限制
[00:06:39.720 --> 00:06:43.520]  凡是接受耶穌基督為主的人
[00:06:43.520 --> 00:06:46.520]  都有資格進入神的國
[00:06:46.520 --> 00:06:51.720]  所以傳道者才進一步提醒我們
[00:06:51.720 --> 00:06:54.960]  要當心你的腳步
[00:06:54.960 --> 00:06:58.680]  在這七節經文裡面
[00:06:58.880 --> 00:07:03.040]  他用了很多個命令的動詞
[00:07:03.040 --> 00:07:05.640]  來吩咐信主的人
[00:07:05.640 --> 00:07:09.360]  在第一節說「要當心」
[00:07:09.360 --> 00:07:13.760]  在第二節說「不要無室開口」
[00:07:13.760 --> 00:07:16.000]  「不可心急發言」
[00:07:16.000 --> 00:07:19.160]  第四節「不可拖延」
[00:07:19.160 --> 00:07:21.920]  第六節「不要讓」
[00:07:21.920 --> 00:07:23.400]  「不要再」
[00:07:23.400 --> 00:07:27.200]  然後到第七節「要敬畏神」
[00:07:28.080 --> 00:07:31.960]  在每一個命令發出之後
[00:07:31.960 --> 00:07:35.240]  他都會解釋為什麼會有這個命令
[00:07:35.240 --> 00:07:37.960]  所以在這七節經文裡面
[00:07:37.960 --> 00:07:42.400]  你會發現出現了很多次「因為」這個字眼
[00:07:42.400 --> 00:07:49.400]  傳道者一開始就叫那些到神面前的人要當心
[00:07:49.880 --> 00:07:52.800]  「或本」就譯作為「謹慎」
[00:07:52.800 --> 00:07:56.480]  當心你的腳步
[00:07:56.480 --> 00:07:59.560]  或者是小心謹慎你的腳步
[00:07:59.560 --> 00:08:04.080]  也就是說我們要小心自己的行事為人
[00:08:04.080 --> 00:08:10.200]  而下半節就是解釋為什麼要小心謹慎
[00:08:10.200 --> 00:08:12.640]  「近前聆聽」
[00:08:12.640 --> 00:08:15.480]  不是指近前聽見
[00:08:15.480 --> 00:08:19.200]  而是指有行動的去聽
[00:08:19.800 --> 00:08:23.200]  而「聖歌獻如人」的「濟」
[00:08:23.200 --> 00:08:30.920]  是指那些徒有外表卻沒有敬畏神的實質行動的人
[00:08:30.920 --> 00:08:32.200]  就是「如人」
[00:08:32.200 --> 00:08:39.400]  就是說叫信徒不要做一些說到做不到的話
[00:08:39.400 --> 00:08:43.720]  那就是一些「如枉人」所獻的「濟」
[00:08:43.720 --> 00:08:48.320]  很多人在信主的初時心裡面火熱
[00:08:48.560 --> 00:08:52.000]  立志說我每天都要讀經祈禱
[00:08:52.000 --> 00:08:53.400]  要親近神
[00:08:53.400 --> 00:08:55.240]  但是日子一久
[00:08:55.240 --> 00:08:58.440]  這團火就會慢慢地減弱
[00:08:58.440 --> 00:09:01.440]  有時候早上睡過頭
[00:09:01.440 --> 00:09:04.480]  一起床就要趕著上班上學
[00:09:04.480 --> 00:09:06.440]  就沒時間靈修了
[00:09:06.440 --> 00:09:07.960]  也沒有祈禱
[00:09:07.960 --> 00:09:09.320]  於是就跟神說
[00:09:09.320 --> 00:09:11.200]  我今晚回來繼續做
[00:09:11.200 --> 00:09:14.240]  但是到晚上回來的時候
[00:09:14.240 --> 00:09:16.880]  就帶著一個很疲憊的身體
[00:09:16.960 --> 00:09:19.400]  回到家裡就會對自己說
[00:09:19.400 --> 00:09:20.560]  辛苦了一天
[00:09:20.560 --> 00:09:22.840]  都應該讓自己休息一下吧
[00:09:22.840 --> 00:09:25.400]  於是就坐在電視機前面
[00:09:25.400 --> 00:09:30.080]  或者在電腦前面一坐就三四個小時
[00:09:30.080 --> 00:09:34.320]  到你想起要靈修的時候
[00:09:34.320 --> 00:09:35.240]  就很睏了
[00:09:35.240 --> 00:09:37.280]  於是你就會跟神說
[00:09:37.280 --> 00:09:39.360]  主啊,今天我想請假
[00:09:39.360 --> 00:09:41.200]  我明天補上吧
[00:09:41.200 --> 00:09:43.320]  於是你就睡上床
[00:09:43.320 --> 00:09:45.200]  做個簡單的祈禱
[00:09:45.360 --> 00:09:47.800]  親愛的天父感謝你
[00:09:47.800 --> 00:09:50.640]  就開始打鼻鼾
[00:09:50.640 --> 00:09:53.200]  到第二天睡醒的時候發覺
[00:09:53.200 --> 00:09:55.000]  咦,我昨天好像還沒啞悶
[00:09:55.000 --> 00:10:00.800]  這種情景我也試過
[00:10:00.800 --> 00:10:04.520]  真的有時候忙起來的時候
[00:10:04.520 --> 00:10:05.920]  我們就會這樣
[00:10:05.920 --> 00:10:07.840]  其實到第二天
[00:10:07.840 --> 00:10:09.160]  當我們起床的時候
[00:10:09.160 --> 00:10:11.440]  也是匆匆忙忙趕著回去
[00:10:11.440 --> 00:10:13.200]  於是我們也是這樣
[00:10:13.200 --> 00:10:14.560]  又過了
[00:10:15.120 --> 00:10:16.000]  慢慢
[00:10:16.000 --> 00:10:20.320]  我們這團每天要讀經、祈禱的火
[00:10:20.320 --> 00:10:22.280]  就會越來越冷
[00:10:22.280 --> 00:10:25.600]  於是沒有靈修
[00:10:25.600 --> 00:10:27.800]  沒有讀經、沒有祈禱
[00:10:27.800 --> 00:10:31.640]  都是我們日常的表現
[00:10:31.640 --> 00:10:33.720]  你說不是啊,牧師我有祈禱的
[00:10:33.720 --> 00:10:34.640]  一天三次
[00:10:34.640 --> 00:10:37.040]  借飯禱告
[00:10:37.040 --> 00:10:39.840]  早餐、午餐、晚上
[00:10:39.840 --> 00:10:41.960]  那就沒什麼祈禱了
[00:10:41.960 --> 00:10:44.800]  其實這個真的是一個很大的問題
[00:10:45.800 --> 00:10:49.480]  其實當我們真的缺志
[00:10:49.480 --> 00:10:52.480]  說我們要每天去親近神的時候
[00:10:52.480 --> 00:10:54.720]  我們千萬不要懶散
[00:10:54.720 --> 00:10:58.320]  有時候真的是不容易的
[00:10:58.320 --> 00:11:01.320]  我正如看到一些人去做運動也是
[00:11:01.320 --> 00:11:05.480]  他每天都給自己很有規律去做
[00:11:05.480 --> 00:11:08.280]  其實去親近神也是一樣的
[00:11:08.280 --> 00:11:10.080]  你不一定要早上
[00:11:10.080 --> 00:11:13.000]  你是一個你較為安靜的時間
[00:11:13.000 --> 00:11:14.600]  去親近神就可以
[00:11:15.000 --> 00:11:17.760]  只要你願意每天恆常去做
[00:11:17.760 --> 00:11:19.240]  就好像你做運動
[00:11:19.240 --> 00:11:20.880]  或者你做某些事情一樣
[00:11:20.880 --> 00:11:23.880]  你就會慢慢養成這個習慣
[00:11:23.880 --> 00:11:26.800]  你不做就覺得很不舒服
[00:11:26.800 --> 00:11:27.920]  你就會做
[00:11:27.920 --> 00:11:32.520]  但最怕就是我們慢慢將靈修
[00:11:32.520 --> 00:11:34.120]  回教會
[00:11:34.120 --> 00:11:35.680]  回團契
[00:11:35.680 --> 00:11:38.720]  都變成一種宗教的活動
[00:11:38.720 --> 00:11:43.440]  只不過是我眾多活動裡面的一個
[00:11:44.160 --> 00:11:46.880]  有時候有時間就回去
[00:11:46.880 --> 00:11:49.080]  沒時間就不回去了
[00:11:49.080 --> 00:11:50.800]  這樣就很大件事
[00:11:50.800 --> 00:11:56.760]  慢慢我們就會變成了一個信仰的老油條
[00:11:56.760 --> 00:11:58.640]  知道什麼叫老油條嗎?
[00:11:58.640 --> 00:12:00.680]  就是隔夜油條
[00:12:00.680 --> 00:12:02.800]  又軟又不脆
[00:12:02.800 --> 00:12:04.240]  這樣就很大問題
[00:12:04.240 --> 00:12:06.560]  所以我們一定要記住
[00:12:06.560 --> 00:12:09.440]  我們要小心
[00:12:09.440 --> 00:12:13.280]  傳道者在這裡當頭拍下頭跟我們說
[00:12:13.400 --> 00:12:17.800]  因為他們不知道這是作惡
[00:12:17.800 --> 00:12:19.920]  當我們沒有這麼做的時候
[00:12:19.920 --> 00:12:21.320]  原來是在作惡
[00:12:21.320 --> 00:12:24.440]  原本人不知道自己正在作惡
[00:12:24.440 --> 00:12:26.720]  這個絕對知道
[00:12:26.720 --> 00:12:32.640]  因為他們只覺得神可以欺負
[00:12:32.640 --> 00:12:34.680]  正如今天很多信徒
[00:12:34.680 --> 00:12:37.320]  都做一些神不喜悅的事情
[00:12:37.320 --> 00:12:40.760]  只是因為他們覺得神不會追究
[00:12:40.880 --> 00:12:43.560]  或者他們輕視神的追討
[00:12:43.560 --> 00:12:47.960]  他們會當神沒有到
[00:12:47.960 --> 00:12:49.960]  因為他們讀聖經的時候
[00:12:49.960 --> 00:12:51.760]  永遠都是選一些聖經來讀的
[00:12:51.760 --> 00:12:55.280]  正如你讀出埃及記
[00:12:55.280 --> 00:12:58.120]  你會讀二十章第六節
[00:12:58.120 --> 00:13:00.960]  但你不會讀第三到第五節
[00:13:00.960 --> 00:13:03.880]  二十章第六節說什麼呢?
[00:13:04.120 --> 00:13:11.920]  「愛我的,遵守我誡命的人,
[00:13:11.920 --> 00:13:16.920]  我以忠誠之愛對待他們,直到千代。」
[00:13:16.920 --> 00:13:19.440]  但他忘記前面怎麼說的
[00:13:19.440 --> 00:13:20.880]  前面是這麼說的
[00:13:20.880 --> 00:13:23.600]  「除我以外,你不可有別的神,
[00:13:23.600 --> 00:13:27.920]  你不可以做雕像或任何形式的偶像,
[00:13:28.000 --> 00:13:34.240]  來代替天上地下或海裡的東西,
[00:13:34.240 --> 00:13:38.160]  不可向他們下拜,不可侍奉他們,
[00:13:38.160 --> 00:13:42.400]  因為我要說你的神是痛恨不忠的神,
[00:13:42.400 --> 00:13:45.720]  恨我的人,我追討他們的罪債,
[00:13:45.720 --> 00:13:50.640]  懲罰他們的兒子,第三代、第四代。」
[00:13:50.640 --> 00:13:52.320]  然後才說
[00:13:52.320 --> 00:13:55.560]  「愛我的,遵守我誡命的人,
[00:13:55.800 --> 00:14:00.320]  我以忠誠之愛對待他們,直到千代。」
[00:14:00.320 --> 00:14:03.200]  很多時候我們讀聖經
[00:14:03.200 --> 00:14:05.680]  我們讀好的
[00:14:05.680 --> 00:14:09.080]  那些不好的我們忽略了這麼說
[00:14:09.080 --> 00:14:11.960]  但那些正正是給我們好的提醒
[00:14:11.960 --> 00:14:16.680]  其實今天我們可能說
[00:14:16.680 --> 00:14:18.080]  我們沒有偶像
[00:14:18.080 --> 00:14:19.240]  我們也不是這樣
[00:14:19.240 --> 00:14:22.520]  但有些東西可能你將它取代了神的位置
[00:14:24.160 --> 00:14:26.080]  你的智能電話
[00:14:26.080 --> 00:14:28.840]  你每天有多少時間對著它?
[00:14:28.840 --> 00:14:32.280]  你沒有它的時候,你的心裡面會怎樣?
[00:14:32.280 --> 00:14:35.040]  可能你喜歡某些電視劇
[00:14:35.040 --> 00:14:38.400]  你每天到時候會坐著看
[00:14:38.400 --> 00:14:41.640]  但是對神,你又會怎樣?
[00:14:41.640 --> 00:14:44.800]  這些都是給我們好的提醒
[00:14:44.800 --> 00:14:49.520]  保羅在《迦太太書》六章七節告訴我們
[00:14:49.520 --> 00:14:54.040]  他說:「不要搞錯,神是不可以輕慢的,
[00:14:54.200 --> 00:14:57.320]  人種的是什麼,收的就是什麼。」
[00:14:57.320 --> 00:15:01.840]  所以當我們不以神為神的時候
[00:15:01.840 --> 00:15:05.840]  我們也會落在神的憤怒裡面
[00:15:05.840 --> 00:15:11.840]  傳道者在第二節進一步提醒讀者
[00:15:11.840 --> 00:15:16.680]  他說:「不要務實開口,不可心急發言,
[00:15:16.680 --> 00:15:19.680]  你要小言寡語。」
[00:15:20.360 --> 00:15:24.240]  這三個動詞都是指向一個方向
[00:15:24.240 --> 00:15:27.880]  就是說話要謹慎小心
[00:15:27.880 --> 00:15:33.000]  這正是現代人最容易犯的毛病
[00:15:33.000 --> 00:15:36.480]  現今是一個後現代主義的時代
[00:15:36.480 --> 00:15:38.920]  大家都不喜歡權威
[00:15:38.920 --> 00:15:44.120]  每個人都只是想表達自己的看法
[00:15:44.120 --> 00:15:49.080]  當你坐在一群人裡面一言不發的時候
[00:15:49.440 --> 00:15:53.200]  你就會發覺自己好像失落一樣
[00:15:53.200 --> 00:15:54.840]  被人遺棄了一樣
[00:15:54.840 --> 00:15:59.480]  唯有你在當中你能夠去發表意見
[00:15:59.480 --> 00:16:02.840]  吸引很多人來聽你所說的時候
[00:16:02.840 --> 00:16:04.720]  你才覺得你的存在
[00:16:04.720 --> 00:16:10.480]  傳道者卻在這裡提醒我們
[00:16:10.480 --> 00:16:14.680]  在神面前不要務實開口
[00:16:14.680 --> 00:16:17.360]  不可以心急發言
[00:16:17.880 --> 00:16:22.400]  原因就是神在天上而你在地上
[00:16:22.400 --> 00:16:25.560]  所以你要小言寡語
[00:16:25.560 --> 00:16:27.960]  很多色經學者去解釋
[00:16:27.960 --> 00:16:30.480]  神在天上,你在地上
[00:16:30.480 --> 00:16:32.040]  有很多不同的解釋
[00:16:32.040 --> 00:16:35.240]  有些說因為神是創造主,人是被造物
[00:16:35.240 --> 00:16:37.080]  所以神知道我們一切
[00:16:37.080 --> 00:16:40.360]  我自己的看法就比較特別一點
[00:16:40.360 --> 00:16:43.480]  我覺得神在天上是告訴我們一件事
[00:16:43.800 --> 00:16:49.040]  神是一位從太初一直到世界結束
[00:16:49.040 --> 00:16:52.280]  祂都在看著這個世界的發展
[00:16:52.280 --> 00:16:57.200]  而你和我只是活在某一個時間的空間
[00:16:57.200 --> 00:16:58.680]  某一個地域裡面
[00:16:58.680 --> 00:17:00.800]  我們所做的每一件事
[00:17:00.800 --> 00:17:02.160]  所說的每一句話
[00:17:02.160 --> 00:17:05.600]  其實神就像一個太空的衛星一樣
[00:17:05.600 --> 00:17:09.160]  看著你所說所做的每一件事
[00:17:09.160 --> 00:17:12.000]  其實神都知道
[00:17:12.680 --> 00:17:14.960]  神都會跟你算的
[00:17:14.960 --> 00:17:18.520]  所以我們要小言寡語
[00:17:18.520 --> 00:17:21.080]  我們不要務實開口
[00:17:21.080 --> 00:17:23.720]  我們不要以為說了就算了
[00:17:23.720 --> 00:17:24.960]  沒有人去計較的
[00:17:24.960 --> 00:17:26.320]  沒有人會記得的
[00:17:26.320 --> 00:17:28.320]  但是我們不要忘記
[00:17:28.320 --> 00:17:31.160]  我們的神什麼都會記得
[00:17:31.160 --> 00:17:33.200]  還有我們不要忘記
[00:17:33.200 --> 00:17:37.920]  有一天我們都要去到基督的審判台前
[00:17:37.920 --> 00:17:39.880]  我們要接受審判
[00:17:40.200 --> 00:17:41.440]  你說過什麼
[00:17:41.440 --> 00:17:42.800]  你做過什麼
[00:17:42.800 --> 00:17:44.600]  神都會跟你算的
[00:17:44.600 --> 00:17:46.960]  在第三節
[00:17:46.960 --> 00:17:50.240]  它當然是我們生活的寫照
[00:17:50.240 --> 00:17:51.320]  它說
[00:17:51.320 --> 00:17:59.080]  "事無多,就夜有所夢;言語多,就有愚昧的話"
[00:17:59.080 --> 00:18:01.080]  對我來說
[00:18:01.080 --> 00:18:05.200]  這句話也真的比較深刻的體會
[00:18:05.200 --> 00:18:07.960]  在我的侍奉上
[00:18:07.960 --> 00:18:09.680]  我作為一個牧師
[00:18:09.680 --> 00:18:12.160]  我覺得教導是我的職責
[00:18:12.160 --> 00:18:16.480]  所以每一次當我要去講道的時候
[00:18:16.480 --> 00:18:18.880]  我都很重視那一次的講道
[00:18:18.880 --> 00:18:20.000]  我要想
[00:18:20.000 --> 00:18:21.360]  我要祈禱
[00:18:21.360 --> 00:18:23.080]  神要我講什麼
[00:18:23.080 --> 00:18:24.760]  去牧羊你的羊呢?
[00:18:24.760 --> 00:18:26.440]  當我決定了之後
[00:18:26.440 --> 00:18:28.760]  我要好好去研讀那段聖經
[00:18:28.760 --> 00:18:30.360]  我要去識經
[00:18:30.360 --> 00:18:31.960]  但是我發覺
[00:18:31.960 --> 00:18:34.600]  研經識經都不是最重要的
[00:18:34.600 --> 00:18:35.760]  因為十個小時
[00:18:35.760 --> 00:18:37.840]  十二十個小時一定會做到的
[00:18:38.200 --> 00:18:39.800]  但是最難的就是什麼呢?
[00:18:39.800 --> 00:18:41.640]  就是我看見聖經裡面
[00:18:41.640 --> 00:18:46.080]  究竟我要帶些什麼給我的會眾
[00:18:46.080 --> 00:18:48.640]  讓他們回來敬拜神之後
[00:18:48.640 --> 00:18:51.080]  他們不是空空地離開這個禮堂
[00:18:51.080 --> 00:18:54.200]  而是帶著一些的使命
[00:18:54.200 --> 00:18:55.880]  一些的目標
[00:18:55.880 --> 00:18:56.840]  離開
[00:18:56.840 --> 00:18:58.880]  所以我就要去想
[00:18:58.880 --> 00:19:00.640]  那些的應用
[00:19:00.640 --> 00:19:02.840]  以及那些的實例
[00:19:02.840 --> 00:19:05.920]  以致到我要求大家去做的時候
[00:19:06.040 --> 00:19:10.160]  那些並不是一些離地的要求
[00:19:10.160 --> 00:19:12.520]  而是大家真的可以在生活上
[00:19:12.520 --> 00:19:13.680]  去實踐
[00:19:13.680 --> 00:19:14.640]  去活出來
[00:19:14.640 --> 00:19:17.600]  我自己每次講道的時候
[00:19:17.600 --> 00:19:18.840]  我就經常會想
[00:19:18.840 --> 00:19:20.680]  我要用什麼例子
[00:19:20.680 --> 00:19:22.360]  在這段經文裡面
[00:19:22.360 --> 00:19:24.480]  哪個位置是最適合
[00:19:24.480 --> 00:19:29.600]  又能夠引起他們的思考呢?
[00:19:29.600 --> 00:19:31.680]  我有時候想的時候
[00:19:31.680 --> 00:19:33.360]  我會走路又會想
[00:19:33.360 --> 00:19:34.800]  吃飯又會想
[00:19:35.120 --> 00:19:37.720]  甚至連做夢都會想
[00:19:37.720 --> 00:19:40.640]  所以有時候
[00:19:40.640 --> 00:19:41.800]  睡到很熟睡
[00:19:41.800 --> 00:19:43.400]  都會記住那段經文講什麼
[00:19:43.400 --> 00:19:44.880]  然後會想起那些事情
[00:19:44.880 --> 00:19:46.640]  其實
[00:19:46.640 --> 00:19:48.680]  這個我相信不是就是我
[00:19:48.680 --> 00:19:49.720]  是不是?
[00:19:49.720 --> 00:19:52.080]  可能你們在座很多人都一樣
[00:19:52.080 --> 00:19:56.120]  剛剛過去了除夕
[00:19:56.120 --> 00:19:59.360]  可能你們很多家人回家團年
[00:19:59.360 --> 00:20:01.760]  那些做家庭主婦的都會在想
[00:20:01.760 --> 00:20:03.160]  要煮什麼菜呢?
[00:20:03.160 --> 00:20:04.240]  在計劃
[00:20:04.240 --> 00:20:05.640]  要在這裡想
[00:20:05.640 --> 00:20:08.040]  在這裡想想買了什麼
[00:20:08.040 --> 00:20:10.200]  你可能在這裡想很多事情
[00:20:10.200 --> 00:20:12.040]  連你做夢的時候都會想
[00:20:12.040 --> 00:20:13.640]  我要煮什麼湯
[00:20:13.640 --> 00:20:15.120]  要蒸什麼魚
[00:20:15.120 --> 00:20:19.720]  於是你就會整天在想這些事情
[00:20:19.720 --> 00:20:22.200]  所以
[00:20:22.200 --> 00:20:24.440]  中國人說
[00:20:24.440 --> 00:20:25.760]  日有所思
[00:20:25.760 --> 00:20:27.360]  夜有所夢
[00:20:27.360 --> 00:20:29.040]  這是對的
[00:20:29.040 --> 00:20:31.120]  當我們整個人
[00:20:31.360 --> 00:20:35.240]  都在這個事件裡面的時候
[00:20:35.240 --> 00:20:39.560]  我們就容易出現這種情況
[00:20:39.560 --> 00:20:43.600]  至於言語上來說
[00:20:43.600 --> 00:20:45.520]  我相信作為父母的
[00:20:45.520 --> 00:20:47.520]  你應該更加有這種體會
[00:20:47.520 --> 00:20:49.680]  當你發覺你的子女
