
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹朋友早安
[00:01:46.000 --> 00:01:48.000]  在中堂就在這裡分享了第一章
[00:01:48.000 --> 00:01:50.000]  回家開淺的結束
[00:01:50.000 --> 00:01:52.000]  還有第二章
[00:01:52.000 --> 00:01:54.000]  獨立的續二因
[00:01:54.000 --> 00:01:56.000]  之後一年多已經過去了
[00:01:56.000 --> 00:01:58.000]  都還沒有機會和大家在路德記裡面
[00:01:58.000 --> 00:02:00.000]  去完結這個開淺
[00:02:00.000 --> 00:02:02.000]  所以來到2023年的年尾
[00:02:02.000 --> 00:02:04.000]  有這個正道的機會
[00:02:04.000 --> 00:02:06.000]  我就希望把握和大家跳過第三章
[00:02:06.000 --> 00:02:08.000]  去到路德記的結尾第四章
[00:02:08.000 --> 00:02:10.000]  在年終的時候
[00:02:10.000 --> 00:02:12.000]  帶大家去到劇終
[00:02:12.000 --> 00:02:14.000]  其實每每事情
[00:02:14.000 --> 00:02:16.000]  能夠可以有頭有尾
[00:02:16.000 --> 00:02:18.000]  能夠有圓滿
[00:02:18.000 --> 00:02:20.000]  特別是圓滿的事情
[00:02:20.000 --> 00:02:22.000]  大團圓結局
[00:02:22.000 --> 00:02:24.000]  實在會令人有很多的歡愉
[00:02:24.000 --> 00:02:26.000]  所以大家想一下
[00:02:26.000 --> 00:02:28.000]  自己童年的時候
[00:02:28.000 --> 00:02:30.000]  我們小時候聽童話故事
[00:02:30.000 --> 00:02:32.000]  去到結尾去到劇終的時候
[00:02:32.000 --> 00:02:34.000]  通常有一句是什麼
[00:02:34.000 --> 00:02:36.000]  從此過著幸福快樂的生活
[00:02:36.000 --> 00:02:38.000]  從此快快樂樂地生活下去
[00:02:38.000 --> 00:02:40.000]  現在人大了
[00:02:40.000 --> 00:02:42.000]  除非我們和小朋友講
[00:02:42.000 --> 00:02:44.000]  Bedtime story
[00:02:44.000 --> 00:02:46.000]  否則我們很少看童話
[00:02:46.000 --> 00:02:48.000]  但我們會看電影
[00:02:48.000 --> 00:02:50.000]  你想想現代的電影
[00:02:50.000 --> 00:02:52.000]  好像好萊塢的電影
[00:02:52.000 --> 00:02:54.000]  Hollywood 或者 Marvel
[00:02:54.000 --> 00:02:56.000]  即萬威的電影
[00:02:56.000 --> 00:02:58.000]  或者陪著我們帶的粵語長片
[00:02:58.000 --> 00:03:00.000]  絕大多數其實都是大團圓結局
[00:03:00.000 --> 00:03:02.000]  大家想一下
[00:03:02.000 --> 00:03:04.000]  特別是愛情故事的電影
[00:03:04.000 --> 00:03:06.000]  經歷了緊張的情節
[00:03:06.000 --> 00:03:08.000]  緊湊的劇情的轉折
[00:03:08.000 --> 00:03:10.000]  高潮之後
[00:03:10.000 --> 00:03:12.000]  觀眾都期望有幸福圓滿的結局
[00:03:12.000 --> 00:03:14.000]  如果有時不是大團圓結局
[00:03:14.000 --> 00:03:16.000]  我們有時就會覺得
[00:03:16.000 --> 00:03:18.000]  為什麼會這樣
[00:03:18.000 --> 00:03:20.000]  我們希望男女主角
[00:03:20.000 --> 00:03:22.000]  從此有幸福快樂的生活
[00:03:22.000 --> 00:03:24.000]  我們今天要完結的路德記
[00:03:24.000 --> 00:03:26.000]  和結局
[00:03:26.000 --> 00:03:28.000]  結局是不是和港產片
[00:03:28.000 --> 00:03:30.000]  好萊塢的電影一樣
[00:03:30.000 --> 00:03:32.000]  一脈相承是大團圓結局呢
[00:03:32.000 --> 00:03:34.000]  在我們追片之先
[00:03:34.000 --> 00:03:36.000]  我們一起去禱告
[00:03:36.000 --> 00:03:40.000]  天父啊求你
[00:03:40.000 --> 00:03:42.000]  以你的話祝福我們
[00:03:42.000 --> 00:03:44.000]  我們讚美你歌頌你的慈愛
[00:03:44.000 --> 00:03:46.000]  我們感謝你
[00:03:46.000 --> 00:03:48.000]  從歲首到年終
[00:03:48.000 --> 00:03:50.000]  每一日都保守看顧
[00:03:50.000 --> 00:03:52.000]  神啊今天我們聚集
[00:03:52.000 --> 00:03:54.000]  打開你的聖言
[00:03:54.000 --> 00:03:56.000]  求你同時間打開我們每一個人的耳和心
[00:03:56.000 --> 00:03:58.000]  主啊觸動我們每一個的靈
[00:03:58.000 --> 00:04:00.000]  經歷你的救贖
[00:04:00.000 --> 00:04:02.000]  醫治和復興
[00:04:02.000 --> 00:04:04.000]  將心歸你
[00:04:04.000 --> 00:04:06.000]  禱告奉耶穌基督的名祈求
[00:04:06.000 --> 00:04:08.000]  阿們
[00:04:08.000 --> 00:04:10.000]  在第一章我和大家說過
[00:04:10.000 --> 00:04:12.000]  路德記是一個出去回來
[00:04:12.000 --> 00:04:14.000]  移民回流
[00:04:14.000 --> 00:04:16.000]  回家的故事
[00:04:16.000 --> 00:04:18.000]  在以色列葛事斯的時期
[00:04:18.000 --> 00:04:20.000]  有一家人在巴黎住住
[00:04:20.000 --> 00:04:22.000]  四口子的家庭
[00:04:22.000 --> 00:04:24.000]  丈夫伊利米勒太太
[00:04:24.000 --> 00:04:26.000]  他們一口子四口子的家庭
[00:04:26.000 --> 00:04:28.000]  在饑荒的威脅下
[00:04:28.000 --> 00:04:30.000]  跨境到摩亞地去找食
[00:04:30.000 --> 00:04:32.000]  但是只是
[00:04:32.000 --> 00:04:34.000]  十年的時間
[00:04:34.000 --> 00:04:36.000]  奈何米的丈夫和兩個兒子都死了
[00:04:36.000 --> 00:04:38.000]  四口子出去的家庭
[00:04:38.000 --> 00:04:40.000]  現在只剩下一個人
[00:04:40.000 --> 00:04:42.000]  從空空的米缸
[00:04:42.000 --> 00:04:44.000]  到空空的房子
[00:04:44.000 --> 00:04:46.000]  在路德記的起手
[00:04:46.000 --> 00:04:48.000]  我們聽到
[00:04:48.000 --> 00:04:50.000]  看到奈何米的傷痛和痛苦
[00:04:50.000 --> 00:04:52.000]  在異地
[00:04:52.000 --> 00:04:54.000]  他埋葬配偶
[00:04:54.000 --> 00:04:56.000]  埋葬他每一個的孩子
[00:04:56.000 --> 00:04:58.000]  那份心碎和絕望
[00:04:58.000 --> 00:05:00.000]  天災
[00:05:00.000 --> 00:05:02.000]  死亡 喪親
[00:05:02.000 --> 00:05:04.000]  生活的困苦
[00:05:04.000 --> 00:05:06.000]  叫奈何米的心被苦毒的黑暗遮蓋
[00:05:06.000 --> 00:05:08.000]  直到有一天
[00:05:08.000 --> 00:05:10.000]  他聽到一個好消息
[00:05:10.000 --> 00:05:12.000]  在耶和華眷顧他自己的百姓
[00:05:12.000 --> 00:05:14.000]  在伯利恆那裡賜糧
[00:05:14.000 --> 00:05:16.000]  給伯利恆城的居民
[00:05:16.000 --> 00:05:18.000]  他看到
[00:05:18.000 --> 00:05:20.000]  他想到伯利恆的滿滿
[00:05:20.000 --> 00:05:22.000]  再看到自己生命的空空
[00:05:22.000 --> 00:05:24.000]  奈何米就像浪子比喻的浪子一樣
[00:05:24.000 --> 00:05:26.000]  他想起
[00:05:26.000 --> 00:05:28.000]  要回父家的那個豐富
[00:05:28.000 --> 00:05:30.000]  於是奈何米決定再一次上路
[00:05:30.000 --> 00:05:32.000]  去尋覓
[00:05:32.000 --> 00:05:34.000]  去起身 回轉 回流 回家
[00:05:34.000 --> 00:05:36.000]  帶著奈何米
[00:05:36.000 --> 00:05:38.000]  對他不離不棄的息父路德
[00:05:38.000 --> 00:05:40.000]  他們回到當日
[00:05:40.000 --> 00:05:42.000]  出發的起點 伯利恆城
[00:05:42.000 --> 00:05:44.000]  看來一切都要結束了
[00:05:44.000 --> 00:05:46.000]  但是這只是序幕
[00:05:46.000 --> 00:05:48.000]  開前的結束
[00:05:48.000 --> 00:05:50.000]  第一章是在豐盛
[00:05:50.000 --> 00:05:52.000]  豐收的大麥圖片的期待裡的結束
[00:05:52.000 --> 00:05:54.000]  來到第二章
[00:05:54.000 --> 00:05:56.000]  我們讀到路德記
[00:05:56.000 --> 00:05:58.000]  是一個沉沉密密的故事
[00:05:58.000 --> 00:06:00.000]  就好像你和我的童年玩捕捉伊因一樣
[00:06:00.000 --> 00:06:02.000]  第二章裡
[00:06:02.000 --> 00:06:04.000]  充滿著一個又一個的
[00:06:04.000 --> 00:06:06.000]  尋找捉伊人
[00:06:06.000 --> 00:06:08.000]  和躲藏的人
[00:06:08.000 --> 00:06:10.000]  路德出去田間找東西吃
[00:06:10.000 --> 00:06:12.000]  同時他想尋找
[00:06:12.000 --> 00:06:14.000]  對他有恩慈的人
[00:06:14.000 --> 00:06:16.000]  躲藏在他後面
[00:06:16.000 --> 00:06:18.000]  但同時路德
[00:06:18.000 --> 00:06:20.000]  也躲藏在神的翅膀下
[00:06:20.000 --> 00:06:24.000]  而波亞斯
[00:06:24.000 --> 00:06:26.000]  他也是一個
[00:06:26.000 --> 00:06:28.000]  因為他希望
[00:06:28.000 --> 00:06:30.000]  他是第一個找到路德的人
[00:06:30.000 --> 00:06:32.000]  而且他也是尋求在法律裡
[00:06:32.000 --> 00:06:34.000]  活出精義的虔誠的伊斯利人
[00:06:34.000 --> 00:06:36.000]  南米其實也是一個
[00:06:36.000 --> 00:06:38.000]  捉伊人
[00:06:38.000 --> 00:06:40.000]  雖然他的沉迷比較被動
[00:06:40.000 --> 00:06:42.000]  像浪子一樣空空的回家
[00:06:42.000 --> 00:06:44.000]  但他還是躲藏在神的翅膀下
[00:06:44.000 --> 00:06:46.000]  在第二章裡
[00:06:46.000 --> 00:06:48.000]  我們在看電影
[00:06:48.000 --> 00:06:50.000]  也沒有這麼巧
[00:06:50.000 --> 00:06:52.000]  這麼多巧合的背後
[00:06:52.000 --> 00:06:54.000]  我們清楚看到
[00:06:54.000 --> 00:06:56.000]  其實最重要的是神
[00:06:56.000 --> 00:06:58.000]  是所有沉迷者背後的終極捉伊人
[00:06:58.000 --> 00:07:00.000]  他以隱形的慈神愛索
[00:07:00.000 --> 00:07:02.000]  穿插在所有巧合的背後
[00:07:02.000 --> 00:07:04.000]  耶和華不但知道那兩個寡婦
[00:07:04.000 --> 00:07:06.000]  需要有東西吃
[00:07:06.000 --> 00:07:08.000]  他還知道他們內心需要安慰
[00:07:08.000 --> 00:07:10.000]  更加看到他們真實的需要
[00:07:10.000 --> 00:07:12.000]  就是要為他們帶來一個救贖者
[00:07:12.000 --> 00:07:14.000]  波亞斯
[00:07:14.000 --> 00:07:16.000]  在二章二十節南米告訴路德
[00:07:16.000 --> 00:07:18.000]  那個人是我們本族的親人
[00:07:18.000 --> 00:07:20.000]  是一個可以救贖我們產業的至親
[00:07:20.000 --> 00:07:22.000]  原來波亞斯不單是有錢人
[00:07:22.000 --> 00:07:24.000]  他還是救贖者
[00:07:24.000 --> 00:07:26.000]  救贖者是誰呢
[00:07:26.000 --> 00:07:28.000]  根據伊斯利的法律習慣
[00:07:28.000 --> 00:07:30.000]  救贖者對他的家庭有特殊義務
[00:07:30.000 --> 00:07:32.000]  有需要的時候
[00:07:32.000 --> 00:07:34.000]  要贖債贖身贖地幫助他的親戚
[00:07:34.000 --> 00:07:36.000]  就是這樣
[00:07:36.000 --> 00:07:38.000]  路德遇上了波亞斯
[00:07:38.000 --> 00:07:40.000]  這個家屬的救贖者
[00:07:40.000 --> 00:07:42.000]  聽到之後好像突然醒了
[00:07:42.000 --> 00:07:44.000]  一個全新的眼光去看自己的將來
[00:07:44.000 --> 00:07:46.000]  但是最重要的是
[00:07:46.000 --> 00:07:48.000]  他有一個新的視野去看神
[00:07:48.000 --> 00:07:50.000]  他看到神再次打擊他
[00:07:50.000 --> 00:07:52.000]  他的手不只是降禍給他
[00:07:52.000 --> 00:07:54.000]  他開口跟路德說
[00:07:54.000 --> 00:07:56.000]  耶和華是一個不斷
[00:07:56.000 --> 00:07:58.000]  因待活人死人的神
[00:07:58.000 --> 00:08:00.000]  神不怕拋棄他們活人
[00:08:00.000 --> 00:08:02.000]  就是他和路德
[00:08:02.000 --> 00:08:04.000]  死人就是他丈夫
[00:08:04.000 --> 00:08:06.000]  以利米勒一家和他的兒子
[00:08:06.000 --> 00:08:08.000]  如果波亞斯真的成為他們的救贖者
[00:08:08.000 --> 00:08:10.000]  以利米勒的家族
[00:08:10.000 --> 00:08:12.000]  就會有新的希望
[00:08:12.000 --> 00:08:14.000]  就在這個期盼裡
[00:08:14.000 --> 00:08:16.000]  路德記進入了第三章
[00:08:16.000 --> 00:08:18.000]  這章我們看到路德記
[00:08:18.000 --> 00:08:20.000]  是一個愛情故事
[00:08:20.000 --> 00:08:22.000]  路德是跟從婆婆的計劃
[00:08:22.000 --> 00:08:24.000]  他向波亞斯求婚
[00:08:24.000 --> 00:08:26.000]  並且得到波亞斯即時的答覆
[00:08:26.000 --> 00:08:28.000]  劇情好像進入了直路
[00:08:28.000 --> 00:08:30.000]  直至波亞斯說
[00:08:30.000 --> 00:08:34.000]  「可視,可視,有一個比他更親的救贖者排在頭位」
[00:08:34.000 --> 00:08:36.000]  波亞斯答應
[00:08:36.000 --> 00:08:38.000]  如果對方不熟悉,他就會接棒
[00:08:38.000 --> 00:08:40.000]  他還給了定情信物
[00:08:40.000 --> 00:08:42.000]  六部機的大麥
[00:08:42.000 --> 00:08:44.000]  給路德回去見拿揚米
[00:08:44.000 --> 00:08:46.000]  而第三章
[00:08:46.000 --> 00:08:48.000]  拿揚米是在充滿信心的情況下
[00:08:48.000 --> 00:08:50.000]  結束這一章
[00:08:50.000 --> 00:08:52.000]  他安慰路德說
[00:08:52.000 --> 00:08:54.000]  「看看結局如何
[00:08:54.000 --> 00:08:56.000]  因為那人今天不辦妥這事
[00:08:56.000 --> 00:08:58.000]  必不罷休」
[00:08:58.000 --> 00:09:00.000]  「必不罷休」
[00:09:00.000 --> 00:09:02.000]  很肯定的語氣
[00:09:02.000 --> 00:09:04.000]  結果是怎樣呢?波亞斯有沒有解決這個問題?
[00:09:04.000 --> 00:09:06.000]  路德是否也會嫁給他?
[00:09:06.000 --> 00:09:10.000]  但新郎哥究竟是波亞斯還是某某先生呢?
[00:09:10.000 --> 00:09:12.000]  路德記會不會大團圓結局呢?
[00:09:12.000 --> 00:09:14.000]  波亞斯和路德會不會從此
[00:09:14.000 --> 00:09:16.000]  幸福快樂地一起生活呢?
[00:09:16.000 --> 00:09:18.000]  我們一起來看路德記的結局篇
[00:09:20.000 --> 00:09:23.000]  路德記第四章我想大家用啟認的方式讀
[00:09:23.000 --> 00:09:26.000]  我讀單數字,大家讀雙數字加入
[00:09:26.000 --> 00:09:28.000]  因為收音的緣故,我雙數字都會讀
[00:09:28.000 --> 00:09:30.000]  我先讀
[00:09:30.000 --> 00:09:33.000]  波亞斯上到城門,坐在那裡
[00:09:33.000 --> 00:09:37.000]  看啊,波亞斯所說那個可以屬產業的至親經過
[00:09:37.000 --> 00:09:41.000]  波亞斯說:某某先生,請你轉回來坐在這裡
[00:09:41.000 --> 00:09:43.000]  他就轉回來坐下
[00:09:43.000 --> 00:09:47.000]  波亞斯又請了本城的十個長老來
[00:09:47.000 --> 00:09:50.000]  去他們說:請你們坐在這裡
[00:09:50.000 --> 00:09:52.000]  他們都坐下
[00:09:52.000 --> 00:09:56.000]  波亞斯對那至親說:從摩亞地回來的那兒米
[00:09:56.000 --> 00:09:59.000]  現在要賣我們弟兄爾利米勒的那塊地
[00:09:59.000 --> 00:10:02.000]  我應該向你說清楚
[00:10:02.000 --> 00:10:04.000]  你可以買那塊地
[00:10:04.000 --> 00:10:09.000]  當著在座的眾人和我百姓的長老面前
[00:10:09.000 --> 00:10:11.000]  你若要屬就屬吧
[00:10:11.000 --> 00:10:14.000]  倘若你不屬就告訴我
[00:10:14.000 --> 00:10:17.000]  讓我知道,因為除了你以外
[00:10:17.000 --> 00:10:19.000]  沒有人可以先屬
[00:10:19.000 --> 00:10:22.000]  在你之後才輪到我
[00:10:22.000 --> 00:10:24.000]  那人說:我要屬
[00:10:24.000 --> 00:10:29.000]  波亞斯說:你從那兒米和摩亞女子路德手中買這塊地的時候
[00:10:29.000 --> 00:10:31.000]  也當買死人的妻子
[00:10:31.000 --> 00:10:33.000]  使死人在產業上留名
[00:10:33.000 --> 00:10:36.000]  那至親說:這樣我就不屬了
[00:10:36.000 --> 00:10:39.000]  免得對我的產業有損
[00:10:39.000 --> 00:10:42.000]  你儘管去屬我所當屬的吧
[00:10:42.000 --> 00:10:44.000]  我不能屬了
[00:10:44.000 --> 00:10:47.000]  從前在以色列中要確認任何交易
[00:10:47.000 --> 00:10:49.000]  無論是屬業或買賣
[00:10:49.000 --> 00:10:51.000]  一方必須脫鞋給另一方
[00:10:51.000 --> 00:10:53.000]  以色列中都以此為證
[00:10:53.000 --> 00:10:57.000]  那至親對波亞斯說:你自己買吧
[00:10:57.000 --> 00:11:00.000]  於是把鞋脫掉下來
[00:11:00.000 --> 00:11:03.000]  波亞斯對長老和所有在場的百姓說
[00:11:03.000 --> 00:11:05.000]  你們今天都是證人
[00:11:05.000 --> 00:11:08.000]  凡屬爾利米勒以及基連王馬倫的
[00:11:08.000 --> 00:11:11.000]  我都從那兒米手中買下來了
[00:11:11.000 --> 00:11:15.000]  我也娶馬倫的妻子摩亞女子路德
[00:11:15.000 --> 00:11:18.000]  好讓死人可以在產業上留名
[00:11:18.000 --> 00:11:23.000]  免得她的名在本族本鄉的城門中消失了
[00:11:23.000 --> 00:11:26.000]  你們今天都是證人
[00:11:26.000 --> 00:11:29.000]  在城門坐著的所有百姓和中長老說
[00:11:29.000 --> 00:11:31.000]  我們都是證人
[00:11:31.000 --> 00:11:33.000]  願耶和華使進你家的這女子
[00:11:33.000 --> 00:11:36.000]  將建立以色列家的拉傑和利亞二人一樣
[00:11:36.000 --> 00:11:38.000]  又願你在以法他德亨通
[00:11:38.000 --> 00:11:40.000]  在伯利恆有名聲
[00:11:40.000 --> 00:11:43.000]  願耶和華從這年輕女子
[00:11:43.000 --> 00:11:46.000]  賜你後裔使你的家
[00:11:46.000 --> 00:11:48.000]  將她馬猶大所生
[00:11:48.000 --> 00:11:50.000]  法勒斯的家一樣
[00:11:50.000 --> 00:11:53.000]  於是波亞斯娶了路德為妻
[00:11:53.000 --> 00:11:54.000]  與她同房
[00:11:54.000 --> 00:11:57.000]  耶和華使她懷孕生了一個兒子
[00:11:57.000 --> 00:11:59.000]  婦女們對撈米說
[00:11:59.000 --> 00:12:02.000]  耶和華是應當稱重的
[00:12:02.000 --> 00:12:05.000]  因為她今天沒有使你斷絕
[00:12:05.000 --> 00:12:07.000]  可以屬產業的至親
[00:12:07.000 --> 00:12:11.000]  願這孩子在以色列中得名聲
[00:12:11.000 --> 00:12:13.000]  她必振奮你的精神
[00:12:13.000 --> 00:12:14.000]  奉養你的晚年
[00:12:14.000 --> 00:12:17.000]  因為她是愛慕你的媳婦所生的
[00:12:17.000 --> 00:12:20.000]  有這樣的媳婦比有七個兒子更好
[00:12:20.000 --> 00:12:23.000]  撈米接過孩子來
[00:12:23.000 --> 00:12:25.000]  抱在懷中撫養她
[00:12:25.000 --> 00:12:27.000]  鄰居的婦人給孩子起名說
[00:12:27.000 --> 00:12:29.000]  撈米得了一個孩子了
[00:12:29.000 --> 00:12:32.000]  她們就給他起名叫俄比德
[00:12:32.000 --> 00:12:34.000]  俄比德是耶西的父親
[00:12:34.000 --> 00:12:35.000]  是大衛的祖父
[00:12:35.000 --> 00:12:38.000]  這是法拉斯的後代
[00:12:38.000 --> 00:12:40.000]  法拉斯生希斯倫
[00:12:40.000 --> 00:12:43.000]  希斯倫難生阿米拿達
[00:12:43.000 --> 00:12:45.000]  阿米拿達生拿信
[00:12:45.000 --> 00:12:47.000]  拿信生薩門
[00:12:47.000 --> 00:12:49.000]  薩門生波亞斯
[00:12:49.000 --> 00:12:51.000]  波亞斯生俄比德
[00:12:51.000 --> 00:12:53.000]  俄比德生耶西
[00:12:53.000 --> 00:12:55.000]  耶西生大衛
[00:12:55.000 --> 00:12:56.000]  多謝大家
[00:12:56.000 --> 00:12:58.000]  請大家再聽我讀一次四章一節
[00:12:58.000 --> 00:13:00.000]  波亞斯上到城門坐在那裏
[00:13:00.000 --> 00:13:04.000]  波亞斯說可以屬產業的至親經過了
[00:13:04.000 --> 00:13:08.000]  波亞斯說某某先生請你轉回坐在這裏
[00:13:08.000 --> 00:13:10.000]  他就轉回坐下來
[00:13:10.000 --> 00:13:14.000]  波亞斯很大可能像撈米般預料
[00:13:14.000 --> 00:13:16.000]  不做妥就不休息不擺休
[00:13:16.000 --> 00:13:19.000]  他天一亮就離開了田地
[00:13:19.000 --> 00:13:21.000]  直接就去到城門
[00:13:21.000 --> 00:13:24.000]  他一到城門就坐在那裏
[00:13:24.000 --> 00:13:26.000]  但他不是坐在那裏吃早餐
[00:13:26.000 --> 00:13:28.000]  他坐在那裏等那個
[00:13:28.000 --> 00:13:30.000]  他說更親比他伊利米勒
[00:13:30.000 --> 00:13:32.000]  那個更親的排頭位的救贖者經過
[00:13:32.000 --> 00:13:34.000]  大家想想在沒有電話聯絡
[00:13:34.000 --> 00:13:37.000]  沒有WhatsApp E-mail可以預先約定人的社會
[00:13:37.000 --> 00:13:40.000]  城門真是找人最好的地方
[00:13:40.000 --> 00:13:44.000]  因為每一個人都要經過城門往返田鄉
[00:13:44.000 --> 00:13:46.000]  因此城門也是很多時候法律
[00:13:46.000 --> 00:13:49.000]  商業交易協議見證的地方
[00:13:49.000 --> 00:13:52.000]  大家再聽我講第一節的後半部
[00:13:52.000 --> 00:13:54.000]  救贖者就是波亞斯說的那個
[00:13:54.000 --> 00:13:56.000]  可以屬產業的至親經過了
[00:13:56.000 --> 00:13:58.000]  朋友你們聽不聽到
[00:13:58.000 --> 00:14:02.000]  這位救贖者在沒有任何預約的情況下
[00:14:02.000 --> 00:14:06.000]  恰巧剛巧地在正確的時間和地點出現
[00:14:06.000 --> 00:14:08.000]  這個情景令我們想起什麼
[00:14:08.000 --> 00:14:10.000]  第二章
[00:14:10.000 --> 00:14:14.000]  是神在所有恰巧背後穿插的東西
[00:14:14.000 --> 00:14:16.000]  這個連名字都沒有
[00:14:16.000 --> 00:14:18.000]  大家看看他叫某某的救贖者出現
[00:14:18.000 --> 00:14:20.000]  是不是剛巧地
[00:14:20.000 --> 00:14:22.000]  而是一個God moment
[00:14:22.000 --> 00:14:25.000]  是經文告訴我們神今天在場
[00:14:25.000 --> 00:14:27.000]  在第二章第一節
[00:14:27.000 --> 00:14:29.000]  我們記得介紹波亞斯出場的時候
[00:14:29.000 --> 00:14:32.000]  我們說他不單只是一個財主
[00:14:32.000 --> 00:14:34.000]  他還是一個很有地位的人
[00:14:34.000 --> 00:14:38.000]  城門這一幕就很證實到這一點
[00:14:38.000 --> 00:14:42.000]  波亞斯召喚路過的救贖者過來
[00:14:42.000 --> 00:14:44.000]  他說你轉過來坐下
[00:14:44.000 --> 00:14:47.000]  然後經文就說他轉過來就坐下
[00:14:47.000 --> 00:14:49.000]  然後在大家想像下
[00:14:49.000 --> 00:14:51.000]  現在開工的時候九點鐘
[00:14:51.000 --> 00:14:53.000]  外面的大男世界一字不墨
[00:14:53.000 --> 00:14:54.000]  很多人人來人往
[00:14:54.000 --> 00:14:57.000]  突然之間叫十個人停下來
[00:14:57.000 --> 00:14:59.000]  站在那裡其實是很難的
[00:14:59.000 --> 00:15:01.000]  叫他坐下更加難
[00:15:01.000 --> 00:15:02.000]  叫十個CEO坐下
[00:15:02.000 --> 00:15:05.000]  但是波亞斯一下就叫了十個長老來
[00:15:05.000 --> 00:15:07.000]  而且請他坐下了
[00:15:07.000 --> 00:15:11.000]  說回這十個人物坐下了
[00:15:11.000 --> 00:15:13.000]  波亞斯這個顯赫的人物又坐下的時候
[00:15:13.000 --> 00:15:15.000]  關鍵的時刻就來了
[00:15:15.000 --> 00:15:18.000]  我們和中俗者一直期待的懸念
[00:15:18.000 --> 00:15:20.000]  我們在想究竟是怎樣的呢
[00:15:20.000 --> 00:15:21.000]  很快就有答案了
[00:15:21.000 --> 00:15:23.000]  這位某某先生他會不會取路呢
[00:15:23.000 --> 00:15:26.000]  還是波亞斯有機會成功取得路呢
[00:15:26.000 --> 00:15:28.000]  真相很快就揭曉
[00:15:28.000 --> 00:15:30.000]  但是最令人驚訝的第三節
[00:15:30.000 --> 00:15:32.000]  在波亞斯開始說話的時候
[00:15:32.000 --> 00:15:34.000]  他完全沒有提過路德
[00:15:34.000 --> 00:15:37.000]  完全沒有提過他要結婚
[00:15:37.000 --> 00:15:38.000]  會不會娶他
