
[00:00:00.000 --> 00:00:07.000]  各位恩福家中堂的弟兄姊妹,早安!
[00:02:40.000 --> 00:02:47.000]  獅子先生又跟她說,你這樣去見朱小姐,
[00:02:47.000 --> 00:02:52.000]  好像你不是很夠威猛,
[00:02:52.000 --> 00:02:57.000]  不如這樣吧,我把我的中毛又借了給你,
[00:02:57.000 --> 00:03:01.000]  於是她又帶了獅子的中毛,
[00:03:01.000 --> 00:03:07.000]  再去的時候,她又遇到另一個朋友,就是斑馬小姐,
[00:03:07.000 --> 00:03:14.000]  大家知道結果是怎樣的,斑馬小姐把她一身的條紋又借了給朱先生,
[00:03:14.000 --> 00:03:20.000]  朱先生就帶著狐狸的尾巴,獅子的中毛,
[00:03:20.000 --> 00:03:26.000]  和一身斑馬的條紋,去到朱小姐的門口,
[00:03:26.000 --> 00:03:33.000]  於是叮噹的按了鐘,大家知道,朱小姐一開門的時候,
[00:03:33.000 --> 00:03:41.000]  嚇得花容失色,就昏過去了,
[00:03:41.000 --> 00:03:48.000]  在這裡告訴我們,原來在現實當中,我們對自己的身份角色,
[00:03:48.000 --> 00:03:54.000]  有時候都會有一種模糊化,導致在我們一些表現、行為上,
[00:03:54.000 --> 00:04:01.000]  令人感到有些詫異和失望,個人如此,
[00:04:01.000 --> 00:04:08.000]  有時候組織也是一樣,最近好像有一套電影上映,我還沒看,
[00:04:08.000 --> 00:04:14.000]  好像是在說幾年前,一個老人院的一些事情,
[00:04:14.000 --> 00:04:25.000]  是一個記者追訪老人院裡發生的一些集體對老人家的虐待情況,
[00:04:25.000 --> 00:04:30.000]  在天台上全部脫光衣服,有沒有印象?
[00:04:30.000 --> 00:04:36.000]  幫他們排隊洗澡,原本是一個護老院,
[00:04:36.000 --> 00:04:49.000]  但卻成為了疏忽照顧老人家,沒多久之前,又有另一個稱為保護兒童的機構,
[00:04:49.000 --> 00:04:57.000]  但竟然發生了集體虐兒的一些情況,
[00:04:57.000 --> 00:05:07.000]  原來這裡告訴我們,公眾對一些不同的機構,特別是一些慈善團體,
[00:05:07.000 --> 00:05:13.000]  或者一些服務性的行業,我們會說都有一些應有的合理的期望,
[00:05:13.000 --> 00:05:21.000]  這是相當自然的事情,我相信大眾對教會都是一樣,
[00:05:21.000 --> 00:05:27.000]  究竟教會的本質是什麼呢?
[00:05:27.000 --> 00:05:37.000]  是NGO,慈善的團體,是有限公司,還是社會的一些服務的機構,
[00:05:37.000 --> 00:05:45.000]  我相信這些都是教會裡面某一方面的功能,但卻不是教會的本質,
[00:05:45.000 --> 00:05:51.000]  什麼是稱為教會這個群體,是不能夠缺少的呢?
[00:05:51.000 --> 00:05:59.000]  如果缺少了這些東西,這個群體就不能夠稱為教會,
[00:05:59.000 --> 00:06:06.000]  今天跟大家去思想,以弗所書第二章一到十節,
[00:06:06.000 --> 00:06:10.000]  希望透過這段經文,讓我們去思想一下,
[00:06:10.000 --> 00:06:17.000]  聖經裡面給我們有什麼啟迪呢?我們讀一讀以弗所書第二章一到十節,
[00:06:17.000 --> 00:06:19.000]  我們一起讀,
[00:06:19.000 --> 00:06:27.000]  「……死在過萬罪惡之中,他叫你們活過來,那時你們在其中行事為人,
[00:06:27.000 --> 00:06:33.000]  隨從今世的風俗,順服空中掌權者的手令,
[00:06:33.000 --> 00:06:37.000]  就是現今在活役之子心中運行的邪靈。
[00:06:37.000 --> 00:06:43.000]  我們從前也都在他們中間,放縱肉體的私慾,
[00:06:43.000 --> 00:06:51.000]  隨著肉體和心中所喜好的去行,本為可怒之子,和別人一樣。
[00:06:51.000 --> 00:06:56.000]  然而,神既有豐富的憐憫,因他愛我們的大愛,
[00:06:56.000 --> 00:07:03.000]  當我們死在過萬中的時候,便叫我們與基督一同活過來,
[00:07:03.000 --> 00:07:05.000]  你們得救是本福音。
[00:07:05.000 --> 00:07:11.000]  他又叫我們與基督耶穌一同復活,一同坐在天上,
[00:07:11.000 --> 00:07:14.000]  獲得了我們父的恩典,
[00:07:14.000 --> 00:07:22.000]  就是他在基督耶穌裡向我們所施的恩賜,顯明給後來的世代看,
[00:07:22.000 --> 00:07:26.000]  你們得救是本福音,也因著信,
[00:07:26.000 --> 00:07:34.000]  這並不是出於自己,乃是神所賜的,也不是出於行為,免得有人自誇。
[00:07:34.000 --> 00:07:39.000]  我們原是他的工作,在基督耶穌裡造成的,
[00:07:39.000 --> 00:07:45.000]  為要叫我們行善,就是神所預備叫我們行的。
[00:07:45.000 --> 00:07:55.000]  首先我們去思想第一至第三節,就是過萬當中徹底的死亡。
[00:07:55.000 --> 00:08:01.000]  John Stock Muxi在他的《已不所書》的注釋裡,
[00:08:01.000 --> 00:08:03.000]  有一段這樣的說話,
[00:08:03.000 --> 00:08:09.000]  他說我們的問題部分是來自日趨嚴重的經濟問題,
[00:08:09.000 --> 00:08:18.000]  當中包括人口的增長,天然資源的濫用,通貨膨脹,失業和飢餓。
[00:08:18.000 --> 00:08:23.000]  也有一部分是來自社會的衝突的蔓延,
[00:08:23.000 --> 00:08:32.000]  包括一些種族主義,部落主義,階級的鬥爭,家庭制度的瓦解。
[00:08:32.000 --> 00:08:41.000]  而另一部分,他就說是來自欠缺公認的一個道德的標準。
[00:08:41.000 --> 00:08:50.000]  因此也有所謂的暴力、欺騙、淫亂等等的事情。
[00:08:50.000 --> 00:08:55.000]  他說人類似乎沒辦法靠自己自身的力量,
[00:08:55.000 --> 00:08:58.000]  修身齊家治國平天下,
[00:08:58.000 --> 00:09:01.000]  因為人本身就不正,
[00:09:01.000 --> 00:09:04.000]  欲振弗力,
[00:09:04.000 --> 00:09:08.000]  很想做好,但是原來都沒有能力。
[00:09:08.000 --> 00:09:11.000]  在《已不所需》第二章一開始,
[00:09:11.000 --> 00:09:15.000]  保羅就斬釘截鐵地表達,
[00:09:15.000 --> 00:09:20.000]  他說我們死在過犯當中的情況,
[00:09:20.000 --> 00:09:26.000]  過犯是指失足,
[00:09:26.000 --> 00:09:29.000]  或者越界越軌的意思,
[00:09:29.000 --> 00:09:36.000]  罪惡是指不中的,達不到標準。
[00:09:36.000 --> 00:09:41.000]  一個是積極的,一個是消極的,
[00:09:41.000 --> 00:09:46.000]  一個是主動的,而另一個卻是被動的。
[00:09:46.000 --> 00:09:50.000]  結果就將我們陷在罪孽之中,
[00:09:50.000 --> 00:09:55.000]  使我們跟神的關係完全隔絕。
[00:09:55.000 --> 00:09:57.000]  在第二章的第一節,
[00:09:57.000 --> 00:10:03.000]  在原文裡面,其實是沒有下半節叫你們活過來,
[00:10:03.000 --> 00:10:07.000]  所以保羅在第二章一開始,
[00:10:07.000 --> 00:10:10.000]  劈頭就告訴我們,
[00:10:10.000 --> 00:10:14.000]  我們的生命的實況,
[00:10:14.000 --> 00:10:18.000]  死在過犯罪惡之中。
[00:10:18.000 --> 00:10:23.000]  然後第二至三節,
[00:10:23.000 --> 00:10:28.000]  我們就問保羅為什麼有這樣的判斷呢?
[00:10:28.000 --> 00:10:32.000]  而第二至三節,就是他作出一些解釋,
[00:10:32.000 --> 00:10:37.000]  在這兩節的經文裡面出現了三個詞彙,
[00:10:37.000 --> 00:10:40.000]  是來看到我們生命裡面的實況,
[00:10:40.000 --> 00:10:44.000]  第一個就是隨從今世的風俗,
[00:10:44.000 --> 00:10:49.000]  今世是相對於永恆的角度,
[00:10:49.000 --> 00:10:57.000]  意思就是說,我們在一個沒有神的世俗主義當中,
[00:10:57.000 --> 00:10:59.000]  隨波逐流,
[00:10:59.000 --> 00:11:02.000]  馴服空中掌權者的首領,
[00:11:02.000 --> 00:11:06.000]  就是現今在潑逆之子心裡面運行的邪靈,
[00:11:06.000 --> 00:11:10.000]  就是在魔鬼撒旦的權勢底下,
[00:11:10.000 --> 00:11:12.000]  來被操控,
[00:11:12.000 --> 00:11:15.000]  放縱肉體的私慾,
[00:11:15.000 --> 00:11:19.000]  就指到無止境的慾望,
[00:11:19.000 --> 00:11:22.000]  不滿足的一種渴求。
[00:11:22.000 --> 00:11:25.000]  這三方面的力量,
[00:11:25.000 --> 00:11:30.000]  使人源源全全被罪惡牽引,
[00:11:30.000 --> 00:11:35.000]  以致人徹底的失敗,並且無法自救。
[00:11:35.000 --> 00:11:40.000]  最終,人在上帝的面前,
[00:11:40.000 --> 00:11:43.000]  我們成了可怒之子。
[00:11:44.000 --> 00:11:47.000]  葛文慈牧師用了三個詞彙,
[00:11:47.000 --> 00:11:50.000]  形容到人的狀況,
[00:11:50.000 --> 00:11:52.000]  包括今世之子,
[00:11:52.000 --> 00:11:55.000]  就是沒有永恆,沒有將來的人,
[00:11:55.000 --> 00:11:57.000]  潑逆之子,
[00:11:57.000 --> 00:12:01.000]  說到我們與神的關係,
[00:12:01.000 --> 00:12:03.000]  與神為敵,
[00:12:03.000 --> 00:12:04.000]  可怒之子,
[00:12:04.000 --> 00:12:07.000]  這是我們生命終極的結果,
[00:12:07.000 --> 00:12:11.000]  就是要面對神公義的憤怒。
[00:12:13.000 --> 00:12:14.000]  保羅在此,
[00:12:14.000 --> 00:12:17.000]  他先用「你們」,
[00:12:17.000 --> 00:12:21.000]  第一至二節原文出現了兩次,
[00:12:21.000 --> 00:12:24.000]  即是指到外邦的信徒,
[00:12:24.000 --> 00:12:26.000]  然後就用「我們」,
[00:12:26.000 --> 00:12:29.000]  當然是指到猶太人,
[00:12:29.000 --> 00:12:32.000]  然後就說,
[00:12:32.000 --> 00:12:36.000]  是我們和別人一樣,
[00:12:36.000 --> 00:12:42.000]  這個表達就像羅馬書第一至三章裡面,
[00:12:42.000 --> 00:12:51.000]  將所有人都被牽入徹底死亡和絕望的狀態,
[00:12:51.000 --> 00:12:55.000]  所以今日世界的潮流,
[00:12:55.000 --> 00:12:59.000]  仍然好像波濤湧流一樣,
[00:12:59.000 --> 00:13:03.000]  要將人捲入一個罪惡的漩渦當中,
[00:13:03.000 --> 00:13:07.000]  魔鬼仍然遍地遊行,
[00:13:07.000 --> 00:13:10.000]  要尋找可吞吃的人,
[00:13:10.000 --> 00:13:14.000]  我們內在生命的那種私慾,
[00:13:14.000 --> 00:13:17.000]  仍然是蠢蠢欲動,
[00:13:17.000 --> 00:13:19.000]  眼目的情慾,
[00:13:19.000 --> 00:13:20.000]  肉體的情慾,
[00:13:20.000 --> 00:13:22.000]  和今生的驕傲,
[00:13:22.000 --> 00:13:26.000]  不時去挑動人的慾望,
[00:13:26.000 --> 00:13:27.000]  以至不少人,
[00:13:27.000 --> 00:13:31.000]  我們為自己的軟弱和犯罪,
[00:13:31.000 --> 00:13:34.000]  來提供藉口,
[00:13:34.000 --> 00:13:36.000]  因此,
[00:13:38.000 --> 00:13:42.000]  教會不能不說的是什麼呢?
[00:13:42.000 --> 00:13:45.000]  就是人的罪,
[00:13:45.000 --> 00:13:50.000]  人在罪惡這個世界裡面的本相,
[00:13:50.000 --> 00:13:56.000]  當然我的意思不是說我們經常站在一個道德的高地裡面,
[00:13:56.000 --> 00:13:59.000]  經常去指斥別人的罪,
[00:13:59.000 --> 00:14:01.000]  而是相反,
[00:14:01.000 --> 00:14:03.000]  是告訴我們,
[00:14:03.000 --> 00:14:08.000]  我們自己對自我生命的一種認知,
[00:14:08.000 --> 00:14:11.000]  認罪,
[00:14:11.000 --> 00:14:13.000]  是我們每一個信徒,
[00:14:13.000 --> 00:14:16.000]  我們生命的一個入門,
[00:14:16.000 --> 00:14:20.000]  可以這麼說,
[00:14:20.000 --> 00:14:21.000]  是教徒,
[00:14:21.000 --> 00:14:23.000]  我們常常在上帝面前,
[00:14:23.000 --> 00:14:26.000]  一個生命的反思和狀況,
[00:14:26.000 --> 00:14:28.000]  教會,
[00:14:28.000 --> 00:14:32.000]  就是一群在上帝面前承認自己犯罪,
[00:14:32.000 --> 00:14:35.000]  並且無力自救的罪人,
[00:14:35.000 --> 00:14:38.000]  保羅提醒我們,
[00:14:38.000 --> 00:14:43.000]  這個是教會或者信徒群體過去的光景,
[00:14:43.000 --> 00:14:49.000]  而神的旨意就是要從世界的風俗,
[00:14:49.000 --> 00:14:53.000]  魔鬼的權勢和人的私慾當中,
[00:14:53.000 --> 00:14:55.000]  將我們拯救出來,
[00:14:55.000 --> 00:15:00.000]  也都因著上帝這份恩典,
[00:15:00.000 --> 00:15:04.000]  帶給我們人生命的一個轉機,
[00:15:04.000 --> 00:15:06.000]  所以第二方面,
[00:15:06.000 --> 00:15:09.000]  我們看到第四到第六節,
[00:15:09.000 --> 00:15:11.000]  在主的愛當中,
[00:15:11.000 --> 00:15:13.000]  得蒙救贖,
[00:15:13.000 --> 00:15:16.000]  我們一起讀一讀,
[00:15:16.000 --> 00:15:18.000]  四到六節,
[00:15:18.000 --> 00:15:19.000]  請讀,
[00:15:19.000 --> 00:15:22.000]  然而神既有豐富的憐憫,
[00:15:22.000 --> 00:15:24.000]  因他愛我們的大愛,
[00:15:24.000 --> 00:15:27.000]  當我們死在過萬中的時候,
[00:15:27.000 --> 00:15:30.000]  便叫我們與基督一同活過來,
[00:15:30.000 --> 00:15:33.000]  你們得救是本乎因,
[00:15:33.000 --> 00:15:37.000]  他又叫我們因與耶穌一同復活,
[00:15:37.000 --> 00:15:39.000]  一同坐在天上。
[00:15:39.000 --> 00:15:41.000]  第四節一開始,
[00:15:41.000 --> 00:15:43.000]  然而,
[00:15:43.000 --> 00:15:45.000]  然而,
[00:15:45.000 --> 00:15:47.000]  然而,
[00:15:47.000 --> 00:15:50.000]  我說了幾次,
[00:15:50.000 --> 00:15:52.000]  不是我不記得說什麼,
[00:15:52.000 --> 00:15:54.000]  而是告訴我們,
[00:15:54.000 --> 00:16:00.000]  然而給我們一個新的轉變,
[00:16:00.000 --> 00:16:04.000]  就好像在黑暗隧道盡頭的一個光明,
[00:16:04.000 --> 00:16:10.000]  是絕境人生的一個重要的轉捩點,
[00:16:10.000 --> 00:16:11.000]  不過,
[00:16:11.000 --> 00:16:15.000]  聖經又很清楚地告訴我們,
[00:16:15.000 --> 00:16:21.000]  我們只能夠從神裡面得到這份恩典,
[00:16:21.000 --> 00:16:25.000]  是完全基於神自己的愛,
[00:16:25.000 --> 00:16:28.000]  然而,
[00:16:28.000 --> 00:16:30.000]  神既有豐富的憐憫,
[00:16:30.000 --> 00:16:33.000]  因他愛我們的大愛,
[00:16:33.000 --> 00:16:34.000]  首先這裡說,
[00:16:34.000 --> 00:16:38.000]  是因為出於神自己豐富的憐憫,
[00:16:38.000 --> 00:16:40.000]  直譯的意思是,
[00:16:40.000 --> 00:16:44.000]  神在憐憫上是豐富的神,
[00:16:44.000 --> 00:16:49.000]  神在憐憫上是豐富的神,
[00:16:49.000 --> 00:16:53.000]  神看到人生命的困境,
[00:16:53.000 --> 00:16:58.000]  由心來發出憐憫之情,
[00:16:58.000 --> 00:17:02.000]  對人的一份的姑息,
[00:17:02.000 --> 00:17:05.000]  也因著神這一份的愛,
[00:17:05.000 --> 00:17:08.000]  愛我們的大愛,
[00:17:08.000 --> 00:17:10.000]  這個愛是阿加皮的愛,
[00:17:10.000 --> 00:17:14.000]  是指到神對人定義的犧牲的大愛,
[00:17:14.000 --> 00:17:17.000]  從聖經裡面,
[00:17:18.000 --> 00:17:23.000]  當《創世紀》第三章提到始祖犯罪,
[00:17:23.000 --> 00:17:26.000]  人徹底失敗的時候,
[00:17:26.000 --> 00:17:32.000]  神就已經即時預言到他整個救贖計劃的開始,
[00:17:32.000 --> 00:17:38.000]  所以在《創世紀》第三章第十五節說到,
[00:17:38.000 --> 00:17:42.000]  女人的後裔要重擊蛇的頭,
[00:17:42.000 --> 00:17:47.000]  使人可以得以脫離罪的權勢,
[00:17:48.000 --> 00:17:52.000]  到了阿伯拉罕的時候,
[00:17:52.000 --> 00:17:55.000]  我們聽到有阿伯拉罕的約,
[00:17:55.000 --> 00:17:59.000]  我們看到神的揀選和呼召,
[00:17:59.000 --> 00:18:03.000]  使人可以重新與神建立那份關係,
[00:18:03.000 --> 00:18:08.000]  而這份恩約不單只是給以色列人,
[00:18:08.000 --> 00:18:10.000]  或者阿伯拉罕的後裔,
[00:18:10.000 --> 00:18:14.000]  也是給世上所有的人,
[00:18:14.000 --> 00:18:17.000]  因為聖經很清楚地說,
[00:18:17.000 --> 00:18:22.000]  告訴我們,萬國都要因他而得福,
[00:18:22.000 --> 00:18:29.000]  《創世紀》第十二章,第十五章和十七章都出現這個,
[00:18:29.000 --> 00:18:36.000]  而耶穌降世正正就是按著神自己的應許和計劃,
[00:18:36.000 --> 00:18:39.000]  來發生的一個事實,
[00:18:39.000 --> 00:18:43.000]  所以我們這麼說,
[00:18:43.000 --> 00:18:48.000]  教會不單是一個罪人的群體,
[00:18:48.000 --> 00:18:52.000]  更加是一個蒙恩的罪人的群體,
[00:18:52.000 --> 00:18:59.000]  而這個轉變完全是基於神自己的屬性,
[00:18:59.000 --> 00:19:02.000]  祂對人的愛和憐憫,
[00:19:02.000 --> 00:19:07.000]  祂將我們生命的狀況帶來一個徹底的改變,
[00:19:07.000 --> 00:19:12.000]  有些稱為教會的群體,
[00:19:12.000 --> 00:19:17.000]  在教會當中充滿了林林總總的一些活動,
[00:19:17.000 --> 00:19:20.000]  但是祂很少說到罪,
[00:19:20.000 --> 00:19:26.000]  信徒之間也未能夠很真誠地彼此認罪,
[00:19:26.000 --> 00:19:30.000]  甚至因為個人的私隱,
[00:19:30.000 --> 00:19:33.000]  因為教會的明星,
[00:19:33.000 --> 00:19:35.000]  有時會淡化了罪,
[00:19:35.000 --> 00:19:37.000]  隱藏了罪,
[00:19:37.000 --> 00:19:41.000]  有一個同工跟我說,
[00:19:41.000 --> 00:19:43.000]  最近有一位資深的同工,
[00:19:43.000 --> 00:19:45.000]  不是我們恩福堂,
[00:19:45.000 --> 00:19:47.000]  跟他說,
[00:19:47.000 --> 00:19:51.000]  如果你聽到教會的領袖有軟弱有犯罪,
[00:19:51.000 --> 00:19:53.000]  你不需要震驚,
[00:19:53.000 --> 00:19:57.000]  我想我們大家都明白他的意思,
[00:19:57.000 --> 00:19:59.000]  不過,
[00:19:59.000 --> 00:20:02.000]  我又跟這個同工說,
[00:20:02.000 --> 00:20:05.000]  我說我的看法剛剛相反,
[00:20:05.000 --> 00:20:07.000]  相反的意思是,
[00:20:07.000 --> 00:20:10.000]  我們應該要詫異,要驚奇,
[00:20:10.000 --> 00:20:13.000]  並且要問,為什麼呢?
[00:20:13.000 --> 00:20:15.000]  你想想,
[00:20:15.000 --> 00:20:21.000]  如果教會的領袖或教會充滿了罪,
[00:20:21.000 --> 00:20:25.000]  大家都覺得這是見怪不怪的事情,
[00:20:25.000 --> 00:20:29.000]  我們豈不是應該更加震驚呢?
[00:20:29.000 --> 00:20:32.000]  所以,弟兄姊妹,
[00:20:32.000 --> 00:20:34.000]  剛才敬拜隊,
[00:20:34.000 --> 00:20:37.000]  帶領我們敬拜的姐妹,
[00:20:37.000 --> 00:20:40.000]  她帶領我們禱告的時候,
[00:20:40.000 --> 00:20:43.000]  問我們今天回來,
[00:20:43.000 --> 00:20:48.000]  你有沒有什麼罪需要在上帝的面前去面對呢?
[00:20:48.000 --> 00:20:52.000]  我不知道大家有多認真聽到這段話,
[00:20:52.000 --> 00:20:55.000]  我也不知道大家在我們心裡,
[00:20:55.000 --> 00:20:57.000]  作了一個怎樣的回應,
[00:20:57.000 --> 00:21:00.000]  說許多時候,我們回來,
[00:21:00.000 --> 00:21:07.000]  我們就是帶著很多的生命的狀況進來,
[00:21:07.000 --> 00:21:11.000]  但是當我們完了敬拜,出去的時候,
[00:21:11.000 --> 00:21:17.000]  似乎我們仍然是帶著舊有的生命離開,
[00:21:17.000 --> 00:21:22.000]  會不會這是我們今天的狀況呢?
[00:21:22.000 --> 00:21:26.000]  也有些信徒的群體,
[00:21:26.000 --> 00:21:28.000]  我們彷彿忘記了,
[00:21:28.000 --> 00:21:32.000]  我們生命的狀態能夠得到徹底的改變,
[00:21:32.000 --> 00:21:35.000]  這是完全出於神祂自己白白的恩典,
[00:21:35.000 --> 00:21:41.000]  甚至有些人會將教會私有化,
[00:21:41.000 --> 00:21:44.000]  教會變成了一個會所,
[00:21:44.000 --> 00:21:49.000]  教會的生活成為了我們另類生活的一個調劑,
[00:21:49.000 --> 00:21:51.000]  或者安慰劑,
[00:21:51.000 --> 00:21:55.000]  我們是忘記了真正屬基督的群體,
[00:21:55.000 --> 00:22:01.000]  是應該在神的愛當中彼此分享和分擔,
[00:22:01.000 --> 00:22:05.000]  所以在愛中,
[00:22:05.000 --> 00:22:07.000]  我們蒙簡選,
[00:22:07.000 --> 00:22:11.000]  聖經給我們看見是完全出於神的愛,
[00:22:11.000 --> 00:22:18.000]  並且祂帶給我們一個出死入生的改變,
[00:22:18.000 --> 00:22:20.000]  在第五節,
[00:22:20.000 --> 00:22:24.000]  祂說我們與基督一同活過來,
[00:22:24.000 --> 00:22:26.000]  第六節,
[00:22:26.000 --> 00:22:29.000]  祂說我們與基督耶穌一同復活,
[00:22:29.000 --> 00:22:31.000]  一同坐在天上,
[00:22:31.000 --> 00:22:36.000]  所以第五和第六節兩次提到「與基督」,
[00:22:36.000 --> 00:22:38.000]  意思是什麼?
[00:22:38.000 --> 00:22:41.000]  就是在基督的裡面,
[00:22:41.000 --> 00:22:43.000]  我們與基督有份,
[00:22:43.000 --> 00:22:47.000]  與基督結連在一起,
[00:22:47.000 --> 00:22:49.000]  在這裡,
[00:22:49.000 --> 00:22:54.000]  也同時出現了三次相同的動詞,
[00:22:54.000 --> 00:22:58.000]  就是「與基督一同」,
[00:22:58.000 --> 00:23:02.000]  這裡我們看到,
[00:23:02.000 --> 00:23:06.000]  其實是與使徒信經裡面,
[00:23:06.000 --> 00:23:10.000]  對耶穌基督的身份,
[00:23:10.000 --> 00:23:13.000]  那種展現是一樣的,
[00:23:13.000 --> 00:23:17.000]  就是第三天從死人當中復活升天,
[00:23:17.000 --> 00:23:22.000]  坐在全能父神上帝的右邊,
[00:23:22.000 --> 00:23:26.000]  然而保羅將用在基督耶穌身上,
[00:23:26.000 --> 00:23:29.000]  上帝這個復活的大能,
[00:23:29.000 --> 00:23:35.000]  今天用在教會的身上,
[00:23:35.000 --> 00:23:40.000]  用在信徒群體的身上,
[00:23:40.000 --> 00:23:43.000]  就正如第一章,
[00:23:43.000 --> 00:23:47.000]  保羅為以弗所教會去禱告的時候,
[00:23:47.000 --> 00:23:50.000]  第一章的十七到二十節,
[00:23:50.000 --> 00:23:52.000]  時間關係我只讀十七和二十節,
[00:23:52.000 --> 00:23:56.000]  他說「求我們主耶穌基督的神榮耀的父,
[00:23:56.000 --> 00:24:01.000]  將那賜人智慧和啟示的靈賞給你們,
[00:24:01.000 --> 00:24:04.000]  使你們真知道祂。」
[00:24:04.000 --> 00:24:05.000]  二十節,
[00:24:05.000 --> 00:24:10.000]  「就是召祂在基督身上所運行的大能和大力,
[00:24:10.000 --> 00:24:13.000]  使祂從死裡復活,
[00:24:13.000 --> 00:24:16.000]  叫祂在天上坐在自己的右邊。」
[00:24:16.000 --> 00:24:20.000]  所以整個禱告就是要我們真知道神,
[00:24:20.000 --> 00:24:27.000]  要我們真知道我們今天在基督耶穌裡面那份恩兆是何等的豪大,
[00:24:27.000 --> 00:24:34.000]  要我們知道祂在信徒身上彰顯的大能和大力,
[00:24:34.000 --> 00:24:37.000]  是有多麼的豐富和榮耀。
[00:24:37.000 --> 00:24:41.000]  所以今天說到這裡,
[00:24:41.000 --> 00:24:42.000]  剛才說了些什麼,
[00:24:42.000 --> 00:24:44.000]  你忘記了不要緊,
[00:24:44.000 --> 00:24:46.000]  你睡了覺聽不到不要緊,
[00:24:46.000 --> 00:24:50.000]  不過這一句你一定要記住,
[00:24:50.000 --> 00:24:53.000]  最重要的就是說,
[00:24:53.000 --> 00:24:58.000]  上帝在耶穌基督身上這個復活的大能,
[00:24:58.000 --> 00:25:03.000]  今天祂仍然要在教會裡面去彰顯,
[00:25:03.000 --> 00:25:08.000]  意思就是說,祂仍然要在你和我生命裡面,
[00:25:08.000 --> 00:25:13.000]  讓我們去經歷上帝的大能。
[00:25:13.000 --> 00:25:16.000]  第一至三節,
[00:25:16.000 --> 00:25:22.000]  說到我們過去在過犯當中徹底的死亡,
[00:25:22.000 --> 00:25:25.000]  第四至第六節,
[00:25:25.000 --> 00:25:28.000]  說到我們在主愛裡面,
[00:25:28.000 --> 00:25:32.000]  怎樣能夠去經歷蒙恩德救贖,
[00:25:32.000 --> 00:25:36.000]  我們從出死入生的改變,
[00:25:36.000 --> 00:25:38.000]  然後第三,
[00:25:38.000 --> 00:25:41.000]  第七至第十節,
[00:25:41.000 --> 00:25:47.000]  說到在新生中去見證神的恩典,
[00:25:47.000 --> 00:25:50.000]  我們一起讀第七至第十節,
[00:25:50.000 --> 00:25:53.000]  要將祂極豐富的恩典,
[00:25:53.000 --> 00:25:55.000]  就是祂在基督耶穌裡,
[00:25:55.000 --> 00:25:58.000]  向我們所施的恩賜,
[00:25:58.000 --> 00:26:01.000]  顯明給後來的世代看,
[00:26:01.000 --> 00:26:03.000]  你們得救是本乎恩,
[00:26:03.000 --> 00:26:04.000]  也是恩著信,
[00:26:04.000 --> 00:26:06.000]  這並不是出於自己,
[00:26:06.000 --> 00:26:08.000]  乃是神所賜的,
[00:26:08.000 --> 00:26:10.000]  也不是出於行為,
[00:26:10.000 --> 00:26:12.000]  免得有人自誇,
[00:26:12.000 --> 00:26:14.000]  我們原是祂的工作,
[00:26:14.000 --> 00:26:17.000]  在基督耶穌裡造成的,
[00:26:17.000 --> 00:26:19.000]  為要叫我們行善,
