
[00:00:00.000 --> 00:00:01.280]  好,再一次平安
[00:01:59.200 --> 00:02:00.040]  直到現在
[00:02:00.040 --> 00:02:01.560]  已經過了200年了
[00:02:01.560 --> 00:02:05.360]  但是其實他仍然沒有變到裡面的裝飾
[00:02:05.360 --> 00:02:06.920]  門口還有一個牌匾寫著
[00:02:06.920 --> 00:02:09.320]  貝多芬曾經在這裡住過
[00:02:09.320 --> 00:02:12.560]  所以等於姐妹有機會都可以去看看
[00:02:12.560 --> 00:02:14.040]  但是可能你會說
[00:02:14.040 --> 00:02:15.560]  但是我還是有點害怕
[00:02:15.560 --> 00:02:17.440]  還沒有出去旅遊
[00:02:17.440 --> 00:02:18.720]  在本地怎麼辦呢?
[00:02:18.720 --> 00:02:19.600]  不要緊
[00:02:19.600 --> 00:02:21.200]  原來現在在香港
[00:02:21.200 --> 00:02:23.760]  都可以去參觀名人的故居
[00:02:23.760 --> 00:02:24.880]  大家知不知道
[00:02:24.880 --> 00:02:26.840]  西九正在舉行一個叫做
[00:02:26.840 --> 00:02:30.360]  尋找觸人莫萊沉浸的體驗展
[00:02:30.360 --> 00:02:31.440]  不知道有沒有人去過
[00:02:31.440 --> 00:02:32.600]  他在介紹裡面
[00:02:32.600 --> 00:02:36.240]  他說有200幅莫萊的作品
[00:02:36.240 --> 00:02:37.640]  若離畫框
[00:02:37.640 --> 00:02:40.560]  仿如觀眾在莫萊的世界裡面
[00:02:40.560 --> 00:02:43.880]  同時觀眾可以透過VR的眼鏡
[00:02:43.880 --> 00:02:47.440]  進入莫萊在吉維尼的故居裡面
[00:02:47.440 --> 00:02:51.160]  來一趟虛擬的實景的故居之旅
[00:02:51.160 --> 00:02:52.240]  是不是太誇張了?
[00:02:52.240 --> 00:02:52.880]  頂姐妹
[00:02:52.880 --> 00:02:53.880]  去到九龍
[00:02:53.880 --> 00:02:57.960]  其實你們就可以去參觀名人的故居了
[00:02:57.960 --> 00:02:59.960]  不過如果不說
[00:02:59.960 --> 00:03:01.200]  這個虛擬世界
[00:03:01.200 --> 00:03:02.240]  說回實體世界
[00:03:02.240 --> 00:03:05.240]  我不知道你走過深水埗
[00:03:05.240 --> 00:03:06.840]  深水灣的時候
[00:03:06.840 --> 00:03:07.960]  你有沒有想過
[00:03:07.960 --> 00:03:10.120]  進去李嘉誠大宅坐坐
[00:03:10.120 --> 00:03:12.080]  又或者你去美國
[00:03:12.080 --> 00:03:13.080]  去白宮拍照
[00:03:13.080 --> 00:03:13.960]  不斷拍照的時候
[00:03:13.960 --> 00:03:14.800]  你有沒有想過
[00:03:14.800 --> 00:03:16.920]  會不會進去跟美國總統握握手
[00:03:16.920 --> 00:03:18.080]  喝喝下午茶
[00:03:18.080 --> 00:03:19.200]  又或者
[00:03:19.200 --> 00:03:20.080]  你有沒有想過
[00:03:20.080 --> 00:03:21.960]  去到唐寧街的門口
[00:03:21.960 --> 00:03:24.560]  或者跟英女皇的白宮旁邊拍照的時候
[00:03:24.560 --> 00:03:25.760]  如果可以進去
[00:03:25.760 --> 00:03:27.200]  真的喝下午茶
[00:03:27.200 --> 00:03:29.200]  跟英女皇喝下午茶就好了
[00:03:29.200 --> 00:03:30.000]  不行,現在不行
[00:03:30.000 --> 00:03:30.920]  對不起
[00:03:30.920 --> 00:03:33.960]  跟親的國王去喝下午茶就好了
[00:03:33.960 --> 00:03:36.880]  我相信我們有這種期望的人
[00:03:36.880 --> 00:03:38.480]  其實不多的
[00:03:38.480 --> 00:03:39.560]  但是我們知道
[00:03:39.560 --> 00:03:42.440]  如果這個人是住在這裡的
[00:03:42.440 --> 00:03:43.360]  或者名人住在這裡
[00:03:43.360 --> 00:03:45.720]  我們知道他生活的小小部分
[00:03:45.720 --> 00:03:47.680]  其實我們就會覺得熟悉了
[00:03:47.680 --> 00:03:50.200]  對他的生活
[00:03:50.200 --> 00:03:53.000]  所以名人連同他們所住的地方
[00:03:53.000 --> 00:03:54.920]  都是很受人注目的
[00:03:54.920 --> 00:03:55.720]  那麼耶穌呢
[00:03:55.720 --> 00:03:57.480]  他二千年來都挺出名的
[00:03:57.480 --> 00:03:59.440]  那麼他的故居不知道在哪裡呢
[00:03:59.440 --> 00:04:01.040]  大家有沒有去過
[00:04:01.040 --> 00:04:03.160]  耶路撒冷旅行呢
[00:04:03.160 --> 00:04:04.960]  不知道有沒有這個景點的
[00:04:04.960 --> 00:04:06.000]  你去參加旅行團
[00:04:06.000 --> 00:04:08.680]  就說這個就是耶穌的故居了
[00:04:08.680 --> 00:04:10.880]  那麼神又住在哪裡呢
[00:04:10.880 --> 00:04:13.680]  我們知道今天我們找地方其實很容易的
[00:04:13.680 --> 00:04:14.640]  打開手機
[00:04:14.640 --> 00:04:15.840]  一按一按Google Map
[00:04:15.840 --> 00:04:17.320]  哪裡都可以去
[00:04:17.320 --> 00:04:19.160]  我試過有一次去日本旅行
[00:04:19.160 --> 00:04:20.720]  我和我朋友自駕遊
[00:04:20.720 --> 00:04:22.320]  我們不懂日文那麼多
[00:04:22.320 --> 00:04:24.280]  但是一按進去的號碼
[00:04:24.280 --> 00:04:25.280]  一按進去的地址
[00:04:25.280 --> 00:04:27.320]  就哪裡都可以去的了
[00:04:27.320 --> 00:04:28.320]  那麼
[00:04:28.320 --> 00:04:31.400]  原來GPS導航是可以很有用的
[00:04:31.400 --> 00:04:32.160]  那麼我想問
[00:04:32.160 --> 00:04:33.880]  如果你想進神的地址
[00:04:33.880 --> 00:04:35.440]  在GPS的導航
[00:04:35.440 --> 00:04:37.000]  你會進什麼地址呢
[00:04:37.000 --> 00:04:39.680]  那個地址會不會好像白宮一樣
[00:04:39.680 --> 00:04:41.200]  很大的門口呢
[00:04:41.200 --> 00:04:42.680]  還是像唐寧街的門口
[00:04:42.680 --> 00:04:44.320]  很小的呢
[00:04:44.320 --> 00:04:45.920]  不知道前面是花園
[00:04:45.920 --> 00:04:48.160]  還是後面才有水池呢
[00:04:48.160 --> 00:04:49.600]  我記得我有三個兒子
[00:04:49.600 --> 00:04:50.840]  其實三個兒子
[00:04:50.840 --> 00:04:51.920]  那麼他小的時候
[00:04:51.920 --> 00:04:53.080]  我記得小孩子
[00:04:53.080 --> 00:04:54.840]  或者兒子都會有問這個問題的
[00:04:54.840 --> 00:04:55.440]  就是
[00:04:55.440 --> 00:04:57.400]  神住在哪裡呢
[00:04:57.400 --> 00:04:58.920]  那麼我通常很聰明的
[00:04:58.920 --> 00:04:59.880]  好像大茶經一樣
[00:04:59.880 --> 00:05:02.000]  都會說那你說呢
[00:05:02.000 --> 00:05:04.280]  那麼小孩子就會說
[00:05:04.280 --> 00:05:06.480]  住在天上的
[00:05:06.480 --> 00:05:09.000]  二兒子就會說住在心上的
[00:05:09.000 --> 00:05:09.880]  那麼你說呢
[00:05:09.880 --> 00:05:12.120]  你又說神住在哪裡呢
[00:05:12.120 --> 00:05:12.960]  那麼我禱告
[00:05:12.960 --> 00:05:16.120]  我們今天每一個離開禮堂的時候
[00:05:16.120 --> 00:05:18.080]  或者離開港島的時候
[00:05:18.080 --> 00:05:20.000]  都會清楚神住在哪裡
[00:05:20.000 --> 00:05:21.520]  在GPS的導航裡面
[00:05:21.520 --> 00:05:23.480]  其實是進入哪一個地址呢
[00:05:23.480 --> 00:05:24.840]  我們一起禱告好嗎
[00:05:24.840 --> 00:05:29.400]  守約斯慈愛的神
[00:05:29.400 --> 00:05:32.280]  求祢讓我們都知道祢的住處
[00:05:32.280 --> 00:05:34.080]  祢天天不變的愛
[00:05:34.080 --> 00:05:35.880]  祢奇妙的救恩
[00:05:35.880 --> 00:05:36.400]  聖靈啊
[00:05:36.400 --> 00:05:38.800]  求祢更新我們每一個的生命
[00:05:38.800 --> 00:05:39.800]  讓我們今天
[00:05:39.800 --> 00:05:41.280]  藉著祢的聖言
[00:05:41.280 --> 00:05:42.160]  能夠去經歷
[00:05:42.160 --> 00:05:43.400]  轉移自己的大能
[00:05:43.400 --> 00:05:45.360]  我們禱告奉耶穌基督的名求
[00:05:45.360 --> 00:05:46.360]  阿們
[00:05:47.280 --> 00:05:48.880]  那麼今天正道的經文就是
[00:05:48.880 --> 00:05:51.480]  列王記上八章一至五十三節
[00:05:51.480 --> 00:05:53.480]  那麼列王記上五至七章
[00:05:53.480 --> 00:05:54.160]  其實就是說
[00:05:54.160 --> 00:05:57.000]  所羅門王他預備自己建聖殿
[00:05:57.000 --> 00:05:58.520]  還有他自己的宮
[00:05:58.520 --> 00:06:00.320]  那麼從六章一節
[00:06:00.320 --> 00:06:01.320]  在經文看到
[00:06:01.320 --> 00:06:05.560]  就是所羅門王在他在位第四年二月開始建耶和華的殿
[00:06:05.560 --> 00:06:07.880]  那麼出動了十八萬人去建的
[00:06:07.880 --> 00:06:11.680]  直到所羅門王在位的第十一年八月才建好
[00:06:11.680 --> 00:06:14.080]  所以這個宏偉巨大的建築物
[00:06:14.080 --> 00:06:15.080]  這個聖殿
[00:06:15.080 --> 00:06:17.240]  是建了足足七年半的時間
[00:06:17.240 --> 00:06:19.400]  而落成之後又過了十一個月
[00:06:19.400 --> 00:06:20.520]  他不是立刻入火的
[00:06:20.520 --> 00:06:22.280]  他建完之後可能有很多漏水
[00:06:22.280 --> 00:06:24.480]  他等了十一個月才入火
[00:06:24.480 --> 00:06:26.600]  那麼今天列王記上八章
[00:06:26.600 --> 00:06:28.400]  就是讀到所羅門王
[00:06:28.400 --> 00:06:32.080]  在他輝煌的聖殿舉行一個隆重的獻殿禮
[00:06:32.080 --> 00:06:35.000]  所以其實今天是帶大家重溫
[00:06:35.000 --> 00:06:36.200]  建聖殿的時候
[00:06:36.200 --> 00:06:38.080]  建聖殿禮這個獻殿禮
[00:06:38.080 --> 00:06:39.880]  那麼我讀給大家聽經文
[00:06:39.880 --> 00:06:42.560]  是的
[00:06:42.560 --> 00:06:43.800]  可以收起樣子
[00:06:43.800 --> 00:06:46.880]  那時所羅門召集以色列的長老
[00:06:46.880 --> 00:06:51.480]  各支派的領袖和以色列人的族長
[00:06:51.480 --> 00:06:52.960]  到耶路撒冷
[00:06:52.960 --> 00:06:55.680]  所羅門王那裡要把耶和華的約季
[00:06:55.680 --> 00:06:58.960]  從大衛城就是錫安接上來
[00:06:58.960 --> 00:07:01.080]  以他年月就是七月
[00:07:01.080 --> 00:07:02.240]  在節期
[00:07:02.240 --> 00:07:05.880]  所有的以色列人都聚集到所羅門王那裡
[00:07:05.880 --> 00:07:07.880]  以色列眾長老一來到
[00:07:07.880 --> 00:07:10.280]  祭司就抬起約季
[00:07:10.280 --> 00:07:14.760]  祭司和利未人將耶和華的約季請上來
[00:07:14.760 --> 00:07:18.440]  由把會幕和每幕一切的聖器名都帶上來
[00:07:18.440 --> 00:07:21.000]  所羅門王和聚集到他那裡的
[00:07:21.000 --> 00:07:23.800]  以色列傳媒眾一同在約季前
[00:07:23.800 --> 00:07:25.440]  獻牛羊為祭
[00:07:25.440 --> 00:07:27.000]  多得不可聲數
[00:07:27.000 --> 00:07:28.520]  無法計算
[00:07:28.520 --> 00:07:31.280]  祭司將耶和華的約季請進內殿
[00:07:31.280 --> 00:07:32.840]  就是致勝所
[00:07:32.840 --> 00:07:36.520]  安置在兩個基魯柏翅膀底下的約季地方
[00:07:36.520 --> 00:07:40.120]  原來獻殿禮剛才看到
[00:07:40.120 --> 00:07:42.920]  舉行的月份是猶太人的七月
[00:07:42.920 --> 00:07:44.160]  就是以他年月
[00:07:44.160 --> 00:07:47.200]  當中提到的節期就是駐彭捷
[00:07:47.200 --> 00:07:50.320]  當時所羅門王叫齊所有的以色人
[00:07:50.320 --> 00:07:53.160]  連同VIP去參加這個獻殿禮
[00:07:53.160 --> 00:07:55.160]  而VIP的名單就在第一節
[00:07:55.160 --> 00:07:56.720]  他說以色列的長老
[00:07:56.720 --> 00:07:59.360]  各國即十二個支派的首領、族長
[00:07:59.360 --> 00:08:01.360]  全部都被召到耶路撒冷
[00:08:01.360 --> 00:08:03.440]  而獻殿禮分開三步
[00:08:03.440 --> 00:08:06.680]  第一步就是在祭司將耶和華的約季
[00:08:06.680 --> 00:08:09.680]  會幕和一切分別為聖的器具
[00:08:09.680 --> 00:08:11.120]  由大衛的石安城
[00:08:11.120 --> 00:08:12.880]  本來放在大衛的石安
[00:08:12.880 --> 00:08:14.880]  運上耶路撒冷
[00:08:14.880 --> 00:08:17.200]  第二步就是所羅門王叫齊
[00:08:17.200 --> 00:08:19.200]  所有以色列的傳媒眾
[00:08:19.200 --> 00:08:22.680]  一起在約季前獻牛羊
[00:08:22.680 --> 00:08:24.320]  這些獻為祭
[00:08:24.320 --> 00:08:26.840]  而當時剛才提到的數目是多不勝數
[00:08:26.840 --> 00:08:28.200]  即是數不到那麼多
[00:08:28.200 --> 00:08:30.400]  第三步就是第六節告訴我們
[00:08:30.400 --> 00:08:32.320]  祭司將耶和華的約季
[00:08:32.320 --> 00:08:36.920]  先由外面搬回到殿內的致勝所
[00:08:36.920 --> 00:08:38.920]  三個步驟
[00:08:38.920 --> 00:08:40.640]  剛才說錯了
[00:08:40.640 --> 00:08:42.240]  其實九月的時候
[00:08:42.240 --> 00:08:44.720]  英女皇離世的前夕
[00:08:44.720 --> 00:08:46.720]  和她國葬的前夕
[00:08:46.720 --> 00:08:49.920]  英國的天空出現了兩道雙彩虹
[00:08:49.920 --> 00:08:51.920]  可能有人看過這個新聞
[00:08:51.920 --> 00:08:54.360]  很多人覺得不可思議
[00:08:54.360 --> 00:08:57.360]  今天我們看的聖殿入火獻殿禮
[00:08:57.360 --> 00:09:01.520]  當祭司將約季放在致勝所
[00:09:01.520 --> 00:09:02.960]  出來的時候
[00:09:02.960 --> 00:09:06.480]  有一件事發生比雙彩虹更不可思議
[00:09:06.480 --> 00:09:08.480]  在天空發生了
[00:09:08.480 --> 00:09:09.880]  如果當時有YouTube
[00:09:09.880 --> 00:09:11.720]  我相信被人拍了
[00:09:11.720 --> 00:09:13.240]  好像剛才大家看到的彩虹
[00:09:13.240 --> 00:09:15.040]  被人拍了放上網
[00:09:15.040 --> 00:09:17.240]  然後瘋狂點擊
[00:09:17.240 --> 00:09:19.240]  可能還做了榜首
[00:09:19.240 --> 00:09:20.440]  有什麼事發生呢
[00:09:20.440 --> 00:09:24.200]  當祭司將約季放在致勝所出來的時候
[00:09:24.200 --> 00:09:26.960]  經文十節和第十一節是這樣寫的
[00:09:26.960 --> 00:09:29.640]  祭司從聖所出來的時候
[00:09:29.640 --> 00:09:31.960]  有雲彩充滿耶和華的電
[00:09:31.960 --> 00:09:35.560]  祭司因雲彩的緣故不能站立公職
[00:09:35.560 --> 00:09:37.560]  因為耶和華的榮光
[00:09:37.560 --> 00:09:39.560]  充滿了耶和華的電
[00:09:40.520 --> 00:09:41.800]  大家看到嗎
[00:09:41.800 --> 00:09:44.760]  原來傳說中的雲彩再次出現
[00:09:44.760 --> 00:09:46.600]  雲彩圍繞著
[00:09:46.600 --> 00:09:49.640]  圍繞著整個新建好的紅位的殿
[00:09:49.640 --> 00:09:51.320]  為什麼我說傳說中
[00:09:51.320 --> 00:09:52.920]  為什麼我說再出現呢
[00:09:52.920 --> 00:09:54.440]  以色列人出埃及之後
[00:09:54.440 --> 00:09:57.160]  如果大家記得要吩咐摩西建會幕
[00:09:57.160 --> 00:10:01.560]  就會將有法版的約季放在這個會幕裡
[00:10:01.560 --> 00:10:04.280]  而當摩西建好會幕的時候
[00:10:04.280 --> 00:10:05.640]  在出埃及的四十章
[00:10:05.640 --> 00:10:07.640]  三十四、三十三至三十五節
[00:10:07.640 --> 00:10:11.000]  雲彩就出現了遮蓋當時的會幕
[00:10:11.000 --> 00:10:13.160]  雲彩的出現表示神的臨在
[00:10:13.160 --> 00:10:16.360]  而榮光就充滿了那個帳幕
[00:10:16.360 --> 00:10:17.720]  不知道大家有沒有看到
[00:10:17.720 --> 00:10:19.320]  建好會幕的時候
[00:10:19.320 --> 00:10:22.200]  和建好聖殿的時候的情景是一樣的
[00:10:22.200 --> 00:10:25.320]  就是雲彩的出現和臨在
[00:10:25.320 --> 00:10:27.000]  大家有沒有上過十八樓
[00:10:27.000 --> 00:10:29.000]  大家應該有上過十八樓我們的禮堂
[00:10:29.000 --> 00:10:31.800]  裡面我們用一個雲柱和火柱的設計
[00:10:31.800 --> 00:10:33.000]  去建這個禮堂
[00:10:33.000 --> 00:10:34.040]  在聖經裡面
[00:10:34.040 --> 00:10:35.000]  出埃及的四十章
[00:10:35.000 --> 00:10:36.760]  他說雲彩帶領以色列人
[00:10:36.760 --> 00:10:38.760]  走這個曠野四十年的路
[00:10:38.760 --> 00:10:41.160]  每逢雲彩在帳幕上收上去
[00:10:41.160 --> 00:10:42.360]  以色列人就起行
[00:10:42.360 --> 00:10:44.360]  雲彩不收他們就不走
[00:10:44.360 --> 00:10:46.040]  直到雲彩收上去
[00:10:46.040 --> 00:10:46.600]  就是這樣
[00:10:46.600 --> 00:10:49.960]  耶和華的雲彩在日間帶領以色列人四十年
[00:10:49.960 --> 00:10:52.920]  雲彩的出現表示神的臨在
[00:10:52.920 --> 00:10:54.360]  但是自從他們進入埃及
[00:10:54.360 --> 00:10:55.880]  雲彩就沒有再出現了
[00:10:55.880 --> 00:10:56.920]  大家算一下數
[00:10:56.920 --> 00:10:59.320]  剛才我們讀到六章一節說
[00:10:59.320 --> 00:11:01.400]  這個殿是在出埃及之後
[00:11:01.400 --> 00:11:03.240]  四百八十年建的
[00:11:03.240 --> 00:11:05.240]  他們在曠野有四十年
[00:11:05.240 --> 00:11:07.240]  那就是雲彩上次出現是多少年?
[00:11:07.240 --> 00:11:10.200]  四百四十年前的事
[00:11:10.200 --> 00:11:12.680]  相信那些只是祖先的祖先的祖先
[00:11:12.680 --> 00:11:14.520]  聽到有雲彩的以色列人
[00:11:14.520 --> 00:11:16.360]  當日必定非常激動
[00:11:16.360 --> 00:11:17.480]  在獻殿禮那裡
[00:11:17.480 --> 00:11:17.960]  他說
[00:11:17.960 --> 00:11:18.760]  Hallelujah
[00:11:18.760 --> 00:11:19.800]  榮耀歸神
[00:11:19.800 --> 00:11:21.160]  神祢終於回來了
[00:11:21.160 --> 00:11:21.960]  因為對於他們來說
[00:11:21.960 --> 00:11:23.560]  雲彩就是神的同在
[00:11:23.560 --> 00:11:25.560]  我們等了祢四百四十年
[00:11:25.560 --> 00:11:29.320]  所羅門王應該都被這個雲彩的圖像很震撼
[00:11:29.320 --> 00:11:31.880]  於是八章十三節他是這樣說
[00:11:31.880 --> 00:11:35.720]  「我的確為祢建造了一座宏偉的殿宇
[00:11:35.720 --> 00:11:40.440]  作為祢永遠居住的地方」
[00:11:40.440 --> 00:11:41.400]  所羅門王也說
[00:11:41.400 --> 00:11:43.960]  神不要走,不要再搬屋了
[00:11:43.960 --> 00:11:46.040]  會幕和聖殿起好姿勢
[00:11:46.040 --> 00:11:48.680]  雲彩的出現代表神的臨在
[00:11:48.680 --> 00:11:51.320]  那是不是代表神的地址
[00:11:51.320 --> 00:11:53.800]  先是會幕,後是聖殿?
[00:11:53.800 --> 00:11:56.360]  神現在已經從沒有屋搬上樓了
[00:11:56.360 --> 00:12:00.280]  而不是由朝降晚策的會幕搬到永久的聖殿
[00:12:00.280 --> 00:12:02.280]  從埃及被救出來的以色列人
[00:12:02.280 --> 00:12:04.600]  本來和法老建大宮殿
[00:12:04.600 --> 00:12:07.880]  現在改為和神建豪華版的聖殿
[00:12:07.880 --> 00:12:11.560]  神和法老又有什麼分別呢?
[00:12:11.560 --> 00:12:14.440]  所羅門被雲彩和榮光震撼之後
[00:12:14.440 --> 00:12:16.760]  接著在八章十四至二十一節
[00:12:16.760 --> 00:12:19.320]  他開口為以色列人祝福
[00:12:19.320 --> 00:12:22.440]  他還說了為何要建這座殿的理由
[00:12:22.440 --> 00:12:25.960]  在十四至二十節,我讀給大家聽
[00:12:25.960 --> 00:12:29.240]  「王尊哥面來,為以色列人傳會眾祝福
[00:12:29.240 --> 00:12:31.400]  以色列傳會眾都讚立」
[00:12:31.400 --> 00:12:32.360]  所羅門說
[00:12:32.360 --> 00:12:35.320]  「耶和華以色列的神是應當稱重的
[00:12:35.320 --> 00:12:38.440]  人他親口向我父大衛應許的
[00:12:38.440 --> 00:12:40.360]  也親手成就了」
[00:12:40.360 --> 00:12:41.400]  他曾說
[00:12:41.400 --> 00:12:45.080]  「自從那一日我令我百姓以色列出埃及以來
[00:12:45.080 --> 00:12:48.680]  我未曾在以色列各支派中選擇一城
[00:12:48.680 --> 00:12:50.920]  在那裡為我的名建造殿宇
[00:12:50.920 --> 00:12:54.680]  但我揀選大衛治理我百姓以色列」
[00:12:54.680 --> 00:12:56.120]  我們一起讀
[00:12:56.280 --> 00:12:59.800]  「我父大衛的心意是要為耶和華
[00:12:59.800 --> 00:13:02.040]  以色列神的名建殿
[00:13:02.040 --> 00:13:04.920]  耶和華卻對我父大衛說
[00:13:04.920 --> 00:13:07.560]  你有心為我的名建殿
[00:13:07.560 --> 00:13:09.480]  這心意是好的
[00:13:09.480 --> 00:13:11.320]  但你不可建殿
[00:13:11.320 --> 00:13:15.720]  唯有你親生的兒子才可為我的名建殿
[00:13:15.720 --> 00:13:19.320]  現在耶和華實現了他應許的話
[00:13:19.320 --> 00:13:23.720]  使我接續我父大衛在以色列的王位
[00:13:23.720 --> 00:13:25.880]  正如耶和華所說的
[00:13:25.880 --> 00:13:30.600]  「我又為耶和華以色列神的名建造了這殿」
[00:13:30.600 --> 00:13:35.640]  《所羅門王》其實是複述了撒慕爾記下七章五至七節
[00:13:35.640 --> 00:13:39.800]  他知道神從來沒有要求人為他選址建造豪宅
[00:13:39.800 --> 00:13:42.840]  起殿的心意是來自他父大衛
[00:13:42.840 --> 00:13:47.400]  當時大衛已經搬到耶路撒冷住在香柏木宮中
[00:13:47.400 --> 00:13:50.840]  但他想起神的約櫃仍然很單薄地住在會幕裡
[00:13:50.840 --> 00:13:53.320]  所以他想著為耶和華的名建殿
[00:13:53.320 --> 00:13:57.880]  神沒有需要或沒有主動要求人為他建建豪宅
[00:13:57.880 --> 00:13:59.640]  但他閱納大衛的心意
[00:13:59.640 --> 00:14:01.640]  還點名他的兒子所羅門建殿
[00:14:01.640 --> 00:14:03.880]  我請大家讀的時候有沒有留意
[00:14:03.880 --> 00:14:04.920]  在十六至二十節中
[00:14:04.920 --> 00:14:08.680]  其實大家讀的四節或我之前讀的第五節
[00:14:08.680 --> 00:14:10.360]  其實每一節都有一個字
[00:14:10.360 --> 00:14:12.120]  「為我的名建殿」
[00:14:12.120 --> 00:14:15.800]  所羅門強調這個聖殿是為神的名而建的
[00:14:15.800 --> 00:14:19.800]  雖然他絕對知道神住不下這麼小的屋子
[00:14:19.800 --> 00:14:23.080]  但他說這個殿是用神的名建的
[00:14:23.080 --> 00:14:26.120]  門口有個牌匾寫著神的名
[00:14:26.120 --> 00:14:28.760]  他希望會幕和會幕一樣
[00:14:28.760 --> 00:14:31.560]  聖殿的樹立彰顯神的臨在
[00:14:31.560 --> 00:14:34.280]  代表神願意和他的子民一起
[00:14:34.280 --> 00:14:35.880]  當子民在地上
[00:14:35.880 --> 00:14:39.880]  在為神的名而建的殿裡禱告
[00:14:39.880 --> 00:14:42.680]  神就會在天上垂聽
[00:14:42.680 --> 00:14:44.520]  所羅門的祈禱裡
[00:14:44.520 --> 00:14:46.280]  八章二十七節有一句是這麼說的
[00:14:46.280 --> 00:14:48.200]  「神果真住在地上嗎?
[00:14:48.200 --> 00:14:51.160]  看那天和天上的天尚且不足你居住
[00:14:51.160 --> 00:14:53.400]  何況我所建造這殿呢?」
[00:14:53.400 --> 00:14:56.040]  所以所羅門絕對知道天外的天
[00:14:56.040 --> 00:14:57.560]  地球外的地球的宇宙
[00:14:57.560 --> 00:15:00.040]  其實都容不住這個創天造地的神住
[00:15:00.040 --> 00:15:01.000]  全球都是
[00:15:01.000 --> 00:15:02.760]  全地球都是神所住所生
[00:15:02.760 --> 00:15:06.360]  根本沒有需要人為他做房屋、做住處
[00:15:06.360 --> 00:15:07.400]  弟兄姊妹
[00:15:07.400 --> 00:15:09.960]  其實建會幕、建聖殿
[00:15:09.960 --> 00:15:14.280]  都是為人而不是為神的需要而建造
[00:15:14.280 --> 00:15:17.960]  如果你看回神叫摩西建會幕的原因就更加清楚
[00:15:17.960 --> 00:15:20.840]  在初一及二十五章第八節是這樣寫的
