
[00:00:00.000 --> 00:00:04.000]  在聽神的到之前,我們一同禱告:
[00:06:43.000 --> 00:06:44.000]  你要享福,
[00:06:44.000 --> 00:06:46.000]  凡事順利,
[00:06:46.000 --> 00:06:48.000]  你妻子在你內室,
[00:06:48.000 --> 00:06:52.000]  好像多結果子的葡萄樹,
[00:06:52.000 --> 00:06:55.000]  你兒子圍繞你的桌子,
[00:06:55.000 --> 00:06:58.000]  如同橄欖樹苗。」
[00:06:58.000 --> 00:07:02.000]  經文的一開始就用「有福」作為開始,
[00:07:02.000 --> 00:07:06.000]  然後第二個字在原文來算就是「凡」字,
[00:07:06.000 --> 00:07:11.000]  換句話說是有福的人,
[00:07:11.000 --> 00:07:14.000]  「凡」,你根據以下去做,
[00:07:14.000 --> 00:07:16.000]  你就有了。
[00:07:16.000 --> 00:07:20.000]  這個「有福」對於猶太人來說是什麼意思呢?
[00:07:20.000 --> 00:07:23.000]  第一個「遵行神的話有福」,
[00:07:23.000 --> 00:07:26.000]  和「你要享福」,
[00:07:26.000 --> 00:07:29.000]  「享福」這兩個字在原文是同一個字,
[00:07:29.000 --> 00:07:34.000]  引申說是因為你敬畏耶和華,
[00:07:34.000 --> 00:07:36.000]  你行他的道的時候,
[00:07:36.000 --> 00:07:38.000]  神與你的同在,
[00:07:38.000 --> 00:07:40.000]  你感受到的滿足,
[00:07:40.000 --> 00:07:41.000]  平安,
[00:07:41.000 --> 00:07:44.000]  是別的東西換不到的。
[00:07:44.000 --> 00:07:48.000]  因此這幅圖畫就讓我們看見,
[00:07:48.000 --> 00:07:51.000]  我們就要去問,
[00:07:51.000 --> 00:07:56.000]  我怎樣才能夠滿足到這個「蒙福」的條件呢?
[00:07:56.000 --> 00:07:59.000]  在這裡我們會看見,
[00:07:59.000 --> 00:08:00.000]  剛才也說過了,
[00:08:00.000 --> 00:08:01.000]  「凡」,
[00:08:01.000 --> 00:08:05.000]  即是以下有福的秘笈,
[00:08:05.000 --> 00:08:08.000]  又或者是有福需要的條件,
[00:08:08.000 --> 00:08:11.000]  又或者是有福全部的指引。
[00:08:11.000 --> 00:08:16.000]  因此在這裡以下我會看見有兩個指引,
[00:08:16.000 --> 00:08:19.000]  第一個是敬畏,
[00:08:19.000 --> 00:08:20.000]  什麼是敬畏呢?
[00:08:20.000 --> 00:08:22.000]  有「驚」的意思。
[00:08:22.000 --> 00:08:26.000]  引申的消極的意思是,
[00:08:26.000 --> 00:08:29.000]  聖經說了我不可以做的,
[00:08:29.000 --> 00:08:31.000]  因為我敬畏神,
[00:08:31.000 --> 00:08:32.000]  或者叫我「驚」,
[00:08:32.000 --> 00:08:34.000]  所以我不敢做。
[00:08:34.000 --> 00:08:36.000]  積極的意思是,
[00:08:36.000 --> 00:08:37.000]  神要你做的,
[00:08:37.000 --> 00:08:39.000]  聖經說得很清楚的,
[00:08:39.000 --> 00:08:41.000]  我因為「驚」神,
[00:08:41.000 --> 00:08:43.000]  或者叫我「敬畏神」,
[00:08:43.000 --> 00:08:44.000]  所以我要怎樣?
[00:08:44.000 --> 00:08:46.000]  我就做。
[00:08:46.000 --> 00:08:48.000]  有這樣的意思。
[00:08:48.000 --> 00:08:50.000]  進行神道,
[00:08:50.000 --> 00:08:53.000]  基本上是指導神指引你的道路,
[00:08:53.000 --> 00:08:55.000]  要你有的行為,
[00:08:55.000 --> 00:08:56.000]  你的方向,
[00:08:56.000 --> 00:08:58.000]  或者是方法。
[00:08:58.000 --> 00:08:59.000]  換句話說,
[00:08:59.000 --> 00:09:01.000]  就是聖經裡面的教導,
[00:09:01.000 --> 00:09:03.000]  你要認定這些真理,
[00:09:03.000 --> 00:09:07.000]  是幫助你得到祝福的源頭。
[00:09:07.000 --> 00:09:10.000]  最後就是有福了。
[00:09:10.000 --> 00:09:11.000]  所以,
[00:09:11.000 --> 00:09:13.000]  《護合本》譯得不錯的,
[00:09:13.000 --> 00:09:14.000]  就是這樣去排的時候,
[00:09:14.000 --> 00:09:16.000]  你這樣做,
[00:09:16.000 --> 00:09:18.000]  符合這兩個條件,
[00:09:18.000 --> 00:09:19.000]  你就有福了。
[00:09:19.000 --> 00:09:20.000]  那我就要問,
[00:09:20.000 --> 00:09:25.000]  怎樣才能夠符合這兩個條件?
[00:09:25.000 --> 00:09:30.000]  《生命記》基本上已經幫你做了這個括弧,
[00:09:30.000 --> 00:09:33.000]  那個也是《生命記》重要的主題。
[00:09:33.000 --> 00:09:35.000]  它說:以色列,
[00:09:35.000 --> 00:09:36.000]  現在耶和華,
[00:09:36.000 --> 00:09:37.000]  你的神,
[00:09:37.000 --> 00:09:40.000]  向你所要的是什麼呢?
[00:09:40.000 --> 00:09:42.000]  只要你敬畏耶和華,
[00:09:42.000 --> 00:09:43.000]  你的神,
[00:09:43.000 --> 00:09:44.000]  進行祂的道,
[00:09:44.000 --> 00:09:45.000]  愛祂,
[00:09:45.000 --> 00:09:48.000]  盡聖侍奉祂,
[00:09:48.000 --> 00:09:50.000]  遵守祂的誡命,
[00:09:50.000 --> 00:09:52.000]  就是我今天所吩咐你的。
[00:09:52.000 --> 00:09:53.000]  最後幾個紅色字,
[00:09:53.000 --> 00:09:57.000]  你幫我讀吧。
[00:09:57.000 --> 00:10:01.000]  這樣就是有福了。
[00:10:01.000 --> 00:10:04.000]  加上,
[00:10:04.000 --> 00:10:06.000]  第二和第三節,
[00:10:06.000 --> 00:10:08.000]  是很具體地告訴我們,
[00:10:08.000 --> 00:10:10.000]  你怎樣做。
[00:10:10.000 --> 00:10:11.000]  是有板有眼,
[00:10:11.000 --> 00:10:12.000]  就是說,
[00:10:12.000 --> 00:10:14.000]  你是可以跟足來做的,
[00:10:14.000 --> 00:10:16.000]  而且告訴你,
[00:10:16.000 --> 00:10:19.000]  你拿到什麼福氣。
[00:10:19.000 --> 00:10:23.000]  你說聖經是不是很好呢?
[00:10:23.000 --> 00:10:24.000]  它要說到,
[00:10:24.000 --> 00:10:28.000]  你要吃,
[00:10:28.000 --> 00:10:30.000]  勞碌得來的,
[00:10:30.000 --> 00:10:31.000]  凡事順利。
[00:10:31.000 --> 00:10:33.000]  這個是指個人,
[00:10:33.000 --> 00:10:34.000]  所以說,
[00:10:34.000 --> 00:10:37.000]  婚姻狀態如何也好,
[00:10:37.000 --> 00:10:39.000]  這個全部是一網打盡,
[00:10:39.000 --> 00:10:43.000]  所有人都適合用的。
[00:10:43.000 --> 00:10:47.000]  生命記怎樣說呢?
[00:10:47.000 --> 00:10:49.000]  它說,
[00:10:49.000 --> 00:10:51.000]  你若聽從耶和華的話,
[00:10:51.000 --> 00:10:53.000]  以下的事情會追著你的,
[00:10:53.000 --> 00:10:55.000]  好不好?
[00:10:55.000 --> 00:10:58.000]  包括了什麼淋到你身上,
[00:10:58.000 --> 00:10:59.000]  出入平安,
[00:10:59.000 --> 00:11:02.000]  不是你家裡唸的那些揮春,
[00:11:02.000 --> 00:11:03.000]  是要做的,
[00:11:03.000 --> 00:11:04.000]  做了才有的,
[00:11:04.000 --> 00:11:08.000]  所以唸了其實是提醒你,
[00:11:08.000 --> 00:11:10.000]  你做了沒有。
[00:11:10.000 --> 00:11:11.000]  所以以後你唸這些,
[00:11:11.000 --> 00:11:13.000]  你記得是在提醒自己,
[00:11:13.000 --> 00:11:14.000]  你要做,
[00:11:14.000 --> 00:11:16.000]  不做千萬不要唸,
[00:11:16.000 --> 00:11:18.000]  沒有好處的。
[00:11:18.000 --> 00:11:19.000]  生養眾多,
[00:11:19.000 --> 00:11:23.000]  就是說你家裡有呼吸的都會多,
[00:11:23.000 --> 00:11:25.000]  不管你是養的也好,
[00:11:25.000 --> 00:11:26.000]  子女也好,
[00:11:26.000 --> 00:11:27.000]  豬也好,
[00:11:27.000 --> 00:11:28.000]  牛也好,
[00:11:28.000 --> 00:11:29.000]  雞也好,
[00:11:29.000 --> 00:11:30.000]  什麼都多,
[00:11:30.000 --> 00:11:31.000]  好不好?
[00:11:31.000 --> 00:11:32.000]  還有,
[00:11:32.000 --> 00:11:33.000]  物產豐富,
[00:11:33.000 --> 00:11:36.000]  米缸常滿,
[00:11:36.000 --> 00:11:40.000]  還有就是你所做的都順利,
[00:11:40.000 --> 00:11:42.000]  就是說什麼?
[00:11:42.000 --> 00:11:45.000]  所有的機會,
[00:11:45.000 --> 00:11:46.000]  不只出入平安,
[00:11:46.000 --> 00:11:47.000]  貨如輪轉,
[00:11:47.000 --> 00:11:49.000]  一管萬利,
[00:11:49.000 --> 00:11:52.000]  那些全部都齊了,
[00:11:52.000 --> 00:11:53.000]  換句話說,
[00:11:53.000 --> 00:11:55.000]  你肯聽的時候就有了,
[00:11:55.000 --> 00:11:56.000]  還有你說,
[00:11:56.000 --> 00:11:57.000]  死了,
[00:11:57.000 --> 00:11:58.000]  聽什麼?
[00:11:58.000 --> 00:12:00.000]  怎樣才能做到?
[00:12:00.000 --> 00:12:02.000]  大家是不是很心急?
[00:12:02.000 --> 00:12:07.000]  我幫大家在新命紀22章至26章,
[00:12:07.000 --> 00:12:09.000]  幫你們全部撮出來,
[00:12:09.000 --> 00:12:13.000]  撮出來說什麼?
[00:12:13.000 --> 00:12:14.000]  他說第一,
[00:12:14.000 --> 00:12:16.000]  你在日常生活裡面,
[00:12:16.000 --> 00:12:18.000]  你要做的是什麼?
[00:12:18.000 --> 00:12:21.000]  你必須要和你的同事,
[00:12:21.000 --> 00:12:23.000]  你的朋友,
[00:12:23.000 --> 00:12:25.000]  要有守望精神,
[00:12:25.000 --> 00:12:27.000]  第二,
[00:12:27.000 --> 00:12:30.000]  你要做到可持續發展,
[00:12:30.000 --> 00:12:34.000]  不要吃個蛋就宰了個雞,
[00:12:34.000 --> 00:12:35.000]  那是沒有的,
[00:12:35.000 --> 00:12:37.000]  就是說你要做到環保,
[00:12:37.000 --> 00:12:39.000]  可持續發展,
[00:12:39.000 --> 00:12:43.000]  還有不要賺到盡,
[00:12:43.000 --> 00:12:46.000]  要有人道精神,
[00:12:46.000 --> 00:12:49.000]  不要放高利貸,
[00:12:49.000 --> 00:12:51.000]  要遵守承諾,
[00:12:51.000 --> 00:12:55.000]  對人要有憐憫的心,
[00:12:55.000 --> 00:12:58.000]  有錢借給人拿抵押品,
[00:12:58.000 --> 00:13:00.000]  都要有人道,
[00:13:00.000 --> 00:13:02.000]  等於連人家的內褲都拿了,
[00:13:02.000 --> 00:13:03.000]  不可以的,
[00:13:03.000 --> 00:13:05.000]  就是說你一定要給人家一些東西,
[00:13:05.000 --> 00:13:07.000]  人家可以生存才行,
[00:13:07.000 --> 00:13:09.000]  就是這個意思,
[00:13:09.000 --> 00:13:13.000]  不可以刻薄你的工人,
[00:13:13.000 --> 00:13:15.000]  然後是,
[00:13:15.000 --> 00:13:18.000]  不要屈枉過正直,
[00:13:18.000 --> 00:13:21.000]  要給窮人有得吃,
[00:13:21.000 --> 00:13:24.000]  不可以隨意去侮辱人,
[00:13:24.000 --> 00:13:29.000]  要善待上帝所做的生物,
[00:13:29.000 --> 00:13:31.000]  為了家人你要盡本份,
[00:13:31.000 --> 00:13:34.000]  交易你不可以欺詐,
[00:13:34.000 --> 00:13:36.000]  最後一樣是最重要的,
[00:13:36.000 --> 00:13:38.000]  用的經文都不少,
[00:13:38.000 --> 00:13:40.000]  他說你最後要將榮耀歸給神,
[00:13:40.000 --> 00:13:44.000]  你也要將奉獻奉獻給神,
[00:13:44.000 --> 00:13:47.000]  不要當是你自己的本事,
[00:13:47.000 --> 00:13:49.000]  這裡面其實還有講到婚姻,
[00:13:49.000 --> 00:13:51.000]  我先把它拿出來,
[00:13:51.000 --> 00:13:54.000]  放到第二個部分跟大家說,
[00:13:54.000 --> 00:13:56.000]  換句話說,
[00:13:56.000 --> 00:13:59.000]  勞碌得位是提醒我們每一個人,
[00:13:59.000 --> 00:14:02.000]  你的工作你要腳踏實地,
[00:14:02.000 --> 00:14:04.000]  你要仰望神,
[00:14:04.000 --> 00:14:06.000]  你要默默耕耘,
[00:14:06.000 --> 00:14:08.000]  不要投機,
[00:14:08.000 --> 00:14:09.000]  不要欺壓,
[00:14:09.000 --> 00:14:11.000]  不要剝削人,
[00:14:11.000 --> 00:14:15.000]  我自己信主之後,
[00:14:15.000 --> 00:14:16.000]  我現在信主來說,
[00:14:16.000 --> 00:14:19.000]  到現在仰望三十年,
[00:14:19.000 --> 00:14:22.000]  我很努力去學習這個勞碌得位,
[00:14:22.000 --> 00:14:25.000]  我發覺真的不容易,
[00:14:25.000 --> 00:14:27.000]  是很大的挑戰,
[00:14:27.000 --> 00:14:30.000]  但當你願意默默去做的時候,
[00:14:30.000 --> 00:14:32.000]  你身邊的人是看得到的,
[00:14:32.000 --> 00:14:35.000]  而且你自己可以心安理得,
[00:14:35.000 --> 00:14:38.000]  我自己這樣做的時候,
[00:14:38.000 --> 00:14:40.000]  二十年前左右,
[00:14:40.000 --> 00:14:41.000]  我老闆第一天跟我說,
[00:14:41.000 --> 00:14:44.000]  你跟我回國內發展,
[00:14:44.000 --> 00:14:47.000]  我其實不是很想,
[00:14:47.000 --> 00:14:50.000]  不過原來很多人都很渴望,
[00:14:50.000 --> 00:14:52.000]  我跟我老闆說,
[00:14:52.000 --> 00:14:55.000]  其實中文我不是很好,
[00:14:55.000 --> 00:14:57.000]  英文比中文更差,
[00:14:57.000 --> 00:15:00.000]  你找我,你沒什麼好處,
[00:15:00.000 --> 00:15:03.000]  還有我說老婆不讓我回去,
[00:15:03.000 --> 00:15:06.000]  所以基本上你找錯人,
[00:15:06.000 --> 00:15:08.000]  我老闆想都不用想,
[00:15:08.000 --> 00:15:10.000]  他說這些問題我都想好了,
[00:15:10.000 --> 00:15:13.000]  他說我國內請兩個大學生跟你,
[00:15:13.000 --> 00:15:15.000]  你有什麼不懂的,
[00:15:15.000 --> 00:15:16.000]  不懂字的,
[00:15:16.000 --> 00:15:17.000]  你告訴他們,
[00:15:17.000 --> 00:15:19.000]  還有你說的國語他不懂聽的,
[00:15:19.000 --> 00:15:21.000]  千萬不要請,
[00:15:21.000 --> 00:15:23.000]  也挺好的,
[00:15:23.000 --> 00:15:26.000]  他說老婆不讓你一個人回去,
[00:15:26.000 --> 00:15:29.000]  沒有說不准你帶她回去,
[00:15:29.000 --> 00:15:32.000]  我就真的帶老婆上班,
[00:15:32.000 --> 00:15:34.000]  也挺絕無僅有的,
[00:15:34.000 --> 00:15:36.000]  我回去才發覺,
[00:15:36.000 --> 00:15:43.000]  原來在國內工作的試探真的很大,
[00:15:43.000 --> 00:15:45.000]  幸好帶老婆上班,
[00:15:45.000 --> 00:15:47.000]  也叫做安全很多,
[00:15:47.000 --> 00:15:49.000]  他也說保護我,
[00:15:49.000 --> 00:15:50.000]  他也很幫助我,
[00:15:50.000 --> 00:15:53.000]  因為他真的轉了半職跟我回去,
[00:15:53.000 --> 00:15:55.000]  我也做到,
[00:15:55.000 --> 00:15:57.000]  總之他不上去那天,
[00:15:57.000 --> 00:15:59.000]  老闆打死我都不回來了,
[00:15:59.000 --> 00:16:01.000]  他又肯,
[00:16:01.000 --> 00:16:03.000]  在這個時候,
[00:16:03.000 --> 00:16:06.000]  我也說上帝很特別的呼召我,
[00:16:06.000 --> 00:16:08.000]  全時間服侍他的時候,
[00:16:08.000 --> 00:16:10.000]  他給我什麼呢?
[00:16:10.000 --> 00:16:13.000]  第一他給了我三高,
[00:16:13.000 --> 00:16:15.000]  你知不知道三高是什麼?
[00:16:15.000 --> 00:16:18.000]  血糖、血脂、血壓,
[00:16:18.000 --> 00:16:22.000]  我就去思考人生的意義是不是這樣,
[00:16:22.000 --> 00:16:26.000]  我是不是應該更好地去用我的人生呢?
[00:16:26.000 --> 00:16:28.000]  然後試探再來,
[00:16:28.000 --> 00:16:30.000]  在準備去,
[00:16:30.000 --> 00:16:32.000]  跟蘇牧師已經說了一次,
[00:16:32.000 --> 00:16:34.000]  我說我很想全時間侍奉,
[00:16:34.000 --> 00:16:37.000]  蘇牧師當然說好,
[00:16:37.000 --> 00:16:40.000]  在這個時候我在國內,
[00:16:40.000 --> 00:16:41.000]  一份合同,
[00:16:41.000 --> 00:16:45.000]  人家說你想收多少承諾,
[00:16:45.000 --> 00:16:46.000]  我想都不想,
[00:16:46.000 --> 00:16:48.000]  但那次我只能夠說上帝保守我,
[00:16:48.000 --> 00:16:50.000]  10%,
[00:16:50.000 --> 00:16:52.000]  打了合同,
[00:16:52.000 --> 00:16:53.000]  做員工福利,
[00:16:53.000 --> 00:16:55.000]  就穩陣了,
[00:16:55.000 --> 00:16:58.000]  在國內和香港都容許的,
[00:16:58.000 --> 00:17:00.000]  我認識了他之後,
[00:17:00.000 --> 00:17:02.000]  我再跟他談,
[00:17:02.000 --> 00:17:04.000]  他是基督徒,
[00:17:04.000 --> 00:17:06.000]  再問他回恩福,
[00:17:06.000 --> 00:17:07.000]  再談,
[00:17:07.000 --> 00:17:11.000]  他說他爸爸跟蘇牧師是同學,
[00:17:11.000 --> 00:17:14.000]  還有他跟蘇牧師都很熟,
[00:17:14.000 --> 00:17:18.000]  我心想如果我收了他這次的錢,
[00:17:18.000 --> 00:17:20.000]  我真的蒙召去侍奉,
[00:17:20.000 --> 00:17:23.000]  你猜我在這裡站得安不安心?
[00:17:23.000 --> 00:17:27.000]  我只能夠說上帝的憐憫和保守,
[00:17:27.000 --> 00:17:32.000]  我今天仍然可以說到這個見證,
[00:17:32.000 --> 00:17:35.000]  都感恩上帝的保守,
[00:17:35.000 --> 00:17:37.000]  我多約六個月,
[00:17:37.000 --> 00:17:39.000]  我就完成上帝的呼召,
[00:17:39.000 --> 00:17:41.000]  我可以退休了,
[00:17:41.000 --> 00:17:45.000]  退休當然不是真的什麼都不做,
[00:17:45.000 --> 00:17:51.000]  而是做另外一樣的不同的服侍,
[00:17:51.000 --> 00:17:53.000]  所以勞碌得來,
[00:17:53.000 --> 00:17:56.000]  是給我們一個很大的提醒,
[00:17:56.000 --> 00:17:58.000]  你是會心安理得,
[00:17:58.000 --> 00:18:02.000]  你真的感受到那種得福和蒙福,
[00:18:02.000 --> 00:18:06.000]  那種感覺是別的東西換不到的,
[00:18:06.000 --> 00:18:10.000]  而另外一個給我們一個很有板有眼的去看,
[00:18:10.000 --> 00:18:12.000]  就是什麼呢?
[00:18:12.000 --> 00:18:18.000]  就是講到夫婦的關係和教養系統,
[00:18:18.000 --> 00:18:20.000]  其實這個都給我們學習,
[00:18:20.000 --> 00:18:22.000]  怎樣和男性相處,
[00:18:22.000 --> 00:18:24.000]  怎樣和女性相處,
[00:18:24.000 --> 00:18:25.000]  怎樣和上一代相處,
[00:18:25.000 --> 00:18:28.000]  怎樣和下一代相處,
[00:18:28.000 --> 00:18:31.000]  為什麼這樣說呢?
[00:18:31.000 --> 00:18:34.000]  究竟一個敬畏神的人,
[00:18:34.000 --> 00:18:37.000]  是怎樣和太太去生活的呢?
[00:18:37.000 --> 00:18:39.000]  經文裡面是講到,
[00:18:39.000 --> 00:18:42.000]  你的妻子在你的內室,
[00:18:42.000 --> 00:18:44.000]  先講內室的意思,
[00:18:44.000 --> 00:18:47.000]  如果是屋,
[00:18:47.000 --> 00:18:48.000]  就是最深的地方,
[00:18:48.000 --> 00:18:50.000]  最安全的地方,
