
[00:00:00.000 --> 00:00:06.280]  近來我幫爸爸在他的手機上安裝WhatsApp
[00:01:16.840 --> 00:01:18.920]  不過感恩 最後都沒事
[00:01:18.920 --> 00:01:21.320]  避過一劫
[00:01:21.320 --> 00:01:24.720]  雖然我看到這些訊息很流行
[00:01:24.720 --> 00:01:26.680]  大家通常一早就知道
[00:01:26.680 --> 00:01:28.320]  小心收到這些訊息的時候
[00:01:28.320 --> 00:01:29.400]  千萬不要回覆
[00:01:29.400 --> 00:01:31.280]  所以我都有心理準備
[00:01:31.280 --> 00:01:35.480]  但是我都曾經被人騙過
[00:01:35.480 --> 00:01:41.920]  就是我曾經買過一個二手的耳機
[00:01:41.920 --> 00:01:44.560]  是蘋果的耳機
[00:01:44.560 --> 00:01:46.960]  我一直都以為它是真的
[00:01:46.960 --> 00:01:47.920]  為什麼呢
[00:01:47.920 --> 00:01:50.120]  因為我的電話可以查到它
[00:01:50.120 --> 00:01:52.320]  有編號在裡面
[00:01:52.320 --> 00:01:54.400]  我就覺得是真的
[00:01:54.400 --> 00:01:56.920]  就繼續用
[00:01:56.920 --> 00:01:59.320]  用久了發覺有些不妥的時候
[00:01:59.320 --> 00:02:02.600]  我就真的去了蘋果店
[00:02:02.600 --> 00:02:05.600]  就跟他說可不可以幫我維修
[00:02:05.600 --> 00:02:08.200]  接著那個店員
[00:02:08.200 --> 00:02:11.840]  就用了一點點懷疑的眼神來看著我
[00:02:11.840 --> 00:02:14.280]  你的耳機在哪裡賣的
[00:02:14.280 --> 00:02:16.080]  當時我都不以為意
[00:02:16.080 --> 00:02:20.120]  我說是二手的
[00:02:20.120 --> 00:02:22.200]  接著他查完之後就說
[00:02:22.200 --> 00:02:24.560]  你知不知道你這個耳機是冒牌的
[00:02:24.560 --> 00:02:27.120]  我當時的心裡怯不怯
[00:02:27.120 --> 00:02:30.000]  因為我都覺得是不是我在騙他
[00:02:30.000 --> 00:02:33.040]  好像他都在懷疑我是不是拿個假的來
[00:02:33.040 --> 00:02:35.480]  想我幫你維修
[00:02:35.480 --> 00:02:40.320]  由於這個世界實在太多的騙子
[00:02:40.320 --> 00:02:41.760]  周圍都是
[00:02:41.760 --> 00:02:43.160]  手法也層出不窮
[00:02:43.160 --> 00:02:47.680]  所以政府就呼籲市民要提高警覺
[00:02:47.680 --> 00:02:53.320]  所以就製作了一個叫做防騙的吉祥物
[00:02:53.320 --> 00:02:55.200]  大家知不知道是什麼
[00:02:55.200 --> 00:02:57.520]  是啦,大家都很聰明
[00:02:57.520 --> 00:02:58.640]  提子
[00:02:58.640 --> 00:03:01.120]  哇,我覺得政府很聰明
[00:03:01.120 --> 00:03:02.800]  因為從此之後
[00:03:02.800 --> 00:03:04.400]  你無論去到哪裡
[00:03:04.400 --> 00:03:07.600]  你一見到提子
[00:03:07.600 --> 00:03:10.520]  你就會想起騙子
[00:03:10.520 --> 00:03:12.560]  你吃提子的時候
[00:03:12.560 --> 00:03:15.480]  你就想清楚究竟那顆是真的提子
[00:03:15.480 --> 00:03:16.840]  還是假的提子
[00:03:16.840 --> 00:03:18.080]  因為怎樣都好
[00:03:18.080 --> 00:03:21.360]  提子就離不開騙子
[00:03:21.360 --> 00:03:23.040]  所以大家手性餐的時候
[00:03:23.040 --> 00:03:25.800]  希望大家不要受到影響
[00:03:25.800 --> 00:03:27.240]  不過關於提子
[00:03:27.240 --> 00:03:31.320]  其實我想說的不是怎樣叫大家提防騙子
[00:03:31.320 --> 00:03:32.520]  因為在AI的時代
[00:03:32.520 --> 00:03:36.280]  其實我們是越來越難去分辨真假
[00:03:36.280 --> 00:03:41.600]  甚至那些科學家都說
[00:03:41.600 --> 00:03:45.200]  AI你猜他會不會騙人
[00:03:45.200 --> 00:03:47.040]  如果他立刻獨立思考的時候
[00:03:47.040 --> 00:03:51.560]  你猜他會不會學了人一樣去騙人
[00:03:51.560 --> 00:03:53.720]  因為AI都是學人的
[00:03:53.720 --> 00:03:55.520]  你這樣去跟人聊天
[00:03:55.520 --> 00:03:57.080]  他就這樣跟人聊天
[00:03:57.080 --> 00:03:59.560]  你餵什麼資料給他
[00:03:59.560 --> 00:04:02.240]  他就出什麼出來
[00:04:02.240 --> 00:04:05.000]  他自己都可能會騙人
[00:04:05.000 --> 00:04:08.320]  也很視乎背後操縱AI的人
[00:04:08.320 --> 00:04:09.640]  他的立心是怎樣
[00:04:09.640 --> 00:04:12.760]  他都可以來騙人
[00:04:12.760 --> 00:04:15.200]  當我寫這篇講章的時候
[00:04:15.200 --> 00:04:17.240]  我就突然間收到一個消息
[00:04:17.240 --> 00:04:19.880]  這個消息不知道你之前有沒有聽過
[00:04:19.880 --> 00:04:22.480]  或者你有沒有看韓劇
[00:04:22.480 --> 00:04:26.840]  現在無論什麼人都會看韓劇
[00:04:26.840 --> 00:04:30.880]  大家都知道之前有一個案件
[00:04:30.880 --> 00:04:33.040]  金秀賢
[00:04:33.040 --> 00:04:34.600]  大家知不知道
[00:04:34.600 --> 00:04:37.840]  知道吧 大家都知道吧
[00:04:37.840 --> 00:04:41.720]  他就說金賽倫的死跟他有關
[00:04:41.720 --> 00:04:43.880]  那時候就真的是晴天霹靂
[00:04:43.880 --> 00:04:46.040]  可能大家如果喜歡金秀賢
[00:04:46.040 --> 00:04:48.800]  你都會發現眼鏡都掉在地上
[00:04:48.800 --> 00:04:51.400]  但我忽然間收到一個消息
[00:04:51.400 --> 00:04:53.600]  原來金賽倫死亡的原因
[00:04:53.600 --> 00:04:57.760]  警方已經認定了跟金秀賢無關
[00:04:57.760 --> 00:05:00.840]  為什麼大反轉
[00:05:00.840 --> 00:05:04.920]  他說原來之前那些對話錄音的檔案
[00:05:04.920 --> 00:05:08.280]  全部是AI偽造的
[00:05:08.280 --> 00:05:11.480]  忽然間你發覺究竟我應該信誰呢
[00:05:11.480 --> 00:05:14.920]  為什麼之前好像證據確鑿
[00:05:14.920 --> 00:05:17.120]  現在反過來警方查完之後
[00:05:17.120 --> 00:05:19.400]  就發覺可以全部推翻
[00:05:19.400 --> 00:05:23.040]  這個世界其實真的騙子隨處可見
[00:05:23.040 --> 00:05:24.360]  令人防不勝防
[00:05:24.360 --> 00:05:26.720]  就算他大大聲說自己是真的
[00:05:26.720 --> 00:05:29.160]  就算他開咪高峰說自己是真的
[00:05:29.160 --> 00:05:31.720]  到頭來都可以是假的
[00:05:31.720 --> 00:05:34.520]  所以無論你多聰明
[00:05:34.520 --> 00:05:36.880]  無論你多淑女
[00:05:36.880 --> 00:05:38.920]  都沒有絕對的保證
[00:05:38.920 --> 00:05:40.920]  你不會掉進這些陷阱裡面
[00:05:40.920 --> 00:05:43.880]  今天我要說的
[00:05:43.880 --> 00:05:46.200]  其中一個受騙的人
[00:05:46.200 --> 00:05:48.720]  這個其實可能你都猜不到
[00:05:48.720 --> 00:05:51.640]  他是一個叫做天選之人
[00:05:51.640 --> 00:05:53.520]  不是Donald Trump
[00:05:53.520 --> 00:05:56.480]  是約書亞
[00:05:56.480 --> 00:05:59.240]  但記得耶和華曾經跟他這樣說的
[00:05:59.240 --> 00:06:02.040]  在約書亞的一章五節
[00:06:02.040 --> 00:06:02.880]  他就說什麼呢
[00:06:02.880 --> 00:06:04.240]  他說你一生的日子
[00:06:04.240 --> 00:06:07.320]  必無人能在你面前站立得住
[00:06:07.320 --> 00:06:08.120]  大英姐妹
[00:06:08.120 --> 00:06:10.480]  如果有人這樣跟你說你會怎樣
[00:06:10.480 --> 00:06:11.920]  你開心嗎
[00:06:11.920 --> 00:06:13.120]  嘩 飄飄然
[00:06:13.120 --> 00:06:14.640]  即使是假的也好
[00:06:14.640 --> 00:06:15.240]  假的也好
[00:06:15.240 --> 00:06:16.080]  如果有人這樣跟你說
[00:06:16.080 --> 00:06:16.960]  嘩 真的很崇拜你
[00:06:16.960 --> 00:06:18.000]  嘩 你真的很厲害
[00:06:18.000 --> 00:06:19.360]  沒有人能夠比得過你
[00:06:19.360 --> 00:06:20.480]  你的心都飄飄然
[00:06:20.480 --> 00:06:21.400]  但這句話
[00:06:21.400 --> 00:06:24.440]  約書亞是神跟他說的
[00:06:24.440 --> 00:06:24.800]  是不是
[00:06:24.800 --> 00:06:25.400]  那就是說
[00:06:25.400 --> 00:06:31.160]  嘩 絕對不是他比別人好一點這麼簡單
[00:06:31.160 --> 00:06:32.680]  在他生平裡面
[00:06:32.680 --> 00:06:36.160]  沒有人在他面前能夠站立得住
[00:06:36.160 --> 00:06:40.600]  不過這次是他自己被陷害
[00:06:40.600 --> 00:06:41.040]  沒錯
[00:06:41.040 --> 00:06:43.160]  沒有人能夠在他面前站立得住
[00:06:43.160 --> 00:06:45.320]  不過他自己被陷害就零計
[00:06:45.320 --> 00:06:48.400]  所以這個也不代表他一定沒事
[00:06:48.400 --> 00:06:49.840]  而且我們看到的就是
[00:06:49.840 --> 00:06:51.800]  他剛剛才被陷害
[00:06:51.800 --> 00:06:52.640]  是不是
[00:06:52.640 --> 00:06:54.280]  就是在第八章裡面
[00:06:54.280 --> 00:06:55.160]  艾成
[00:06:55.160 --> 00:06:56.240]  阿干犯罪
[00:06:56.240 --> 00:06:58.440]  如果大家之前有聽的訊息
[00:06:58.440 --> 00:06:59.720]  或者你有看約書亞記的時候
[00:06:59.720 --> 00:07:03.520]  你知道阿干在以色列人中間犯罪
[00:07:03.520 --> 00:07:05.760]  所以以色列人攻打艾成的時候
[00:07:05.760 --> 00:07:06.800]  就戰敗
[00:07:06.800 --> 00:07:08.520]  並且傷亡慘重
[00:07:08.520 --> 00:07:10.520]  這個是一個很深刻的教訓
[00:07:10.520 --> 00:07:12.640]  這件事是第八章才開始
[00:07:12.640 --> 00:07:13.800]  就是講完
[00:07:13.800 --> 00:07:15.080]  然後第九章
[00:07:15.080 --> 00:07:17.920]  他又再善多獲
[00:07:17.920 --> 00:07:20.960]  究竟他是無辜
[00:07:20.960 --> 00:07:22.080]  他是疏忽
[00:07:22.080 --> 00:07:23.720]  他是自討苦吃
[00:07:23.720 --> 00:07:24.920]  究竟是什麼
[00:07:24.920 --> 00:07:26.200]  面對被騙
[00:07:26.200 --> 00:07:29.400]  除了教我們要學聰明點之外
[00:07:29.400 --> 00:07:32.480]  還有什麼寶貴的功課我們要學
[00:07:32.480 --> 00:07:34.160]  我們今天一起來看看
[00:07:34.160 --> 00:07:36.280]  約書亞記九章的經文
[00:07:36.280 --> 00:07:39.200]  當以色列人再次跌倒
[00:07:39.200 --> 00:07:40.720]  當約書亞
[00:07:40.720 --> 00:07:43.120]  這位被神認為
[00:07:43.120 --> 00:07:44.880]  或者被神宣告為一個
[00:07:44.880 --> 00:07:46.000]  在他生平裡面
[00:07:46.000 --> 00:07:49.960]  沒有人能在他面前站立得住的人
[00:07:49.960 --> 00:07:51.880]  他如何跌倒
[00:07:51.880 --> 00:07:55.200]  以致成為我們一個的尷尬
[00:07:55.200 --> 00:07:56.400]  如果他也會跌倒
[00:07:56.400 --> 00:07:57.400]  今天你和我
[00:07:57.400 --> 00:07:58.720]  在美國的光景
[00:07:58.720 --> 00:08:01.280]  我們應該有什麼需要繼續學習呢
[00:08:01.280 --> 00:08:04.240]  我們一起看看今天的經文
[00:08:04.240 --> 00:08:08.640]  我們首先讀第一第二節
[00:08:08.640 --> 00:08:10.640]  準備一二三
[00:08:10.640 --> 00:08:12.160]  約旦河西
[00:08:12.160 --> 00:08:13.280]  住山區
[00:08:13.280 --> 00:08:15.560]  低地和懸大海
[00:08:15.560 --> 00:08:18.080]  一帶直到黎巴嫩的諸王
[00:08:18.080 --> 00:08:20.160]  就是客人
[00:08:20.160 --> 00:08:21.320]  阿摩尼人
[00:08:21.320 --> 00:08:22.240]  迦南人
[00:08:22.240 --> 00:08:23.400]  比利洗人
[00:08:23.400 --> 00:08:24.360]  希美人
[00:08:24.360 --> 00:08:26.720]  耶布斯人和諸王
[00:08:26.720 --> 00:08:28.120]  聽見這事
[00:08:28.120 --> 00:08:29.400]  就刀聚集
[00:08:29.400 --> 00:08:30.840]  同心合意
[00:08:30.840 --> 00:08:34.520]  要與約書亞和以色列人作戰
[00:08:34.520 --> 00:08:37.680]  第八章就講到
[00:08:37.680 --> 00:08:40.640]  自從以色列人他敗走艾城之後
[00:08:40.640 --> 00:08:44.480]  整個局勢就完全的扭轉
[00:08:44.480 --> 00:08:48.680]  過去當迦南人聽到以色列人所行的事的時候
[00:08:48.680 --> 00:08:51.520]  他們的反應都會膽戰心驚
[00:08:51.520 --> 00:08:53.400]  避個洞都沒有肉的
[00:08:53.400 --> 00:08:55.120]  我們看回之前
[00:08:55.120 --> 00:08:58.120]  其他人對以色列人的反應是怎樣呢
[00:08:58.120 --> 00:09:01.280]  約書亞的二章十至十一節
[00:09:01.280 --> 00:09:02.520]  他就是這樣講
[00:09:02.520 --> 00:09:03.080]  我們一起讀
[00:09:03.080 --> 00:09:04.080]  一二三
[00:09:04.080 --> 00:09:07.240]  因為我們聽見你們出埃及的時候
[00:09:07.240 --> 00:09:11.200]  耶和華怎樣在你們面前使紅海的水乾了
[00:09:11.200 --> 00:09:15.600]  並且你們怎樣處置約旦河東的兩個阿摩尼王
[00:09:15.600 --> 00:09:16.760]  西弘和岳
[00:09:16.760 --> 00:09:18.600]  把他們完全消滅
[00:09:18.600 --> 00:09:21.320]  我們一聽見就膽戰心驚
[00:09:21.320 --> 00:09:24.640]  人人因你們的怨顧勇氣全失
[00:09:24.640 --> 00:09:28.720]  耶和華你們的神是天上地下的神
[00:09:28.720 --> 00:09:31.280]  這裏是約書亞的二章
[00:09:31.280 --> 00:09:33.960]  那時候的人
[00:09:33.960 --> 00:09:37.200]  四面的人對以色列人的看法
[00:09:37.200 --> 00:09:38.080]  膽戰心驚
[00:09:38.080 --> 00:09:39.480]  勇氣全失
[00:09:39.480 --> 00:09:42.360]  接著第五章又怎樣呢
[00:09:42.360 --> 00:09:43.520]  我們讀完這段經文
[00:09:43.520 --> 00:09:44.520]  一二三
[00:09:44.520 --> 00:09:47.760]  約旦河西阿摩尼和人的和縱王
[00:09:47.760 --> 00:09:50.920]  和靠海迦南人的縱王
[00:09:50.920 --> 00:09:53.880]  聽見耶和華在以色列人前面使
[00:09:53.880 --> 00:09:55.720]  約旦河的水乾了
[00:09:55.720 --> 00:09:57.520]  直到他們過了河
[00:09:57.520 --> 00:09:59.840]  縱王因以色列人的怨顧
[00:09:59.840 --> 00:10:01.680]  都膽戰心驚
[00:10:01.680 --> 00:10:03.880]  勇氣全失
[00:10:03.880 --> 00:10:07.200]  他們全部的反應都是膽戰心驚
[00:10:07.200 --> 00:10:08.320]  勇氣全失
[00:10:08.320 --> 00:10:09.840]  這個是之前
[00:10:09.840 --> 00:10:11.640]  但剛才讀的經文一至二節那裏
[00:10:11.640 --> 00:10:12.760]  就告訴我們知道
[00:10:12.760 --> 00:10:15.440]  現在迦南人聽到這事
[00:10:15.440 --> 00:10:16.480]  就怎樣呢
[00:10:16.480 --> 00:10:20.880]  他說他們竟然是同心合意
[00:10:20.880 --> 00:10:25.440]  要與約書亞和以色列人作戰
[00:10:25.440 --> 00:10:27.480]  為甚麼有這麼大的轉變呢
[00:10:27.480 --> 00:10:30.080]  究竟他們聽到甚麼事
[00:10:30.080 --> 00:10:34.080]  以至和他們之前所聽到的有不同呢
[00:10:34.080 --> 00:10:35.480]  其實很簡單
[00:10:35.480 --> 00:10:37.040]  就是第八章
[00:10:37.040 --> 00:10:38.840]  就是他們知道
[00:10:38.840 --> 00:10:42.200]  原來這一班的以色列人
[00:10:42.200 --> 00:10:44.560]  他們之前是膽戰心驚的
[00:10:44.560 --> 00:10:47.440]  但現在他們就變了戰狼
[00:10:47.440 --> 00:10:50.920]  即是那些迦南人
[00:10:50.920 --> 00:10:55.600]  就因為以色列人他們在艾城這一戰裏面打敗了
[00:10:55.600 --> 00:10:57.520]  並且損失慘重
[00:10:57.520 --> 00:10:59.320]  走到一仆一窿
[00:10:59.320 --> 00:11:00.400]  迦南人就知道
[00:11:00.400 --> 00:11:02.800]  原來你都是講的
[00:11:02.800 --> 00:11:04.600]  講就天下無敵
[00:11:04.600 --> 00:11:07.560]  原來都會戰敗
[00:11:07.560 --> 00:11:09.040]  都會跌倒的
[00:11:09.040 --> 00:11:11.120]  所以現在反過來
[00:11:11.120 --> 00:11:12.520]  所以在這裏我們見到
[00:11:12.520 --> 00:11:14.880]  阿干犯罪的影響性
[00:11:14.880 --> 00:11:17.560]  不只是輸了一場仗這麼簡單
[00:11:17.560 --> 00:11:20.240]  不只是一次的教訓這麼簡單
[00:11:20.240 --> 00:11:22.240]  而是令到整個的迦南人
[00:11:22.240 --> 00:11:24.760]  那時候他們進了迦南就被人圍住了
[00:11:24.760 --> 00:11:27.760]  入了虎穴裏面就被人圍住了
[00:11:27.760 --> 00:11:28.960]  是整個的迦南人
[00:11:28.960 --> 00:11:31.000]  他們都奮起抵抗主動出擊
[00:11:31.000 --> 00:11:33.840]  來迎戰以色列人
[00:11:33.840 --> 00:11:36.960]  由於阿干的犯罪整個局勢就改變了
[00:11:36.960 --> 00:11:39.160]  有人就密謀反擊
[00:11:39.160 --> 00:11:43.720]  亦都有人想不同的求生妙計
[00:11:43.720 --> 00:11:46.280]  以色列人由過去主動的
[00:11:46.280 --> 00:11:47.880]  來攻打
[00:11:47.880 --> 00:11:49.880]  得取迦南地
[00:11:49.880 --> 00:11:52.680]  現在它就變成被動的迎戰
[00:11:52.680 --> 00:11:54.880]  所以第九章
[00:11:54.880 --> 00:11:57.280]  我們這裏看到整個的局勢
[00:11:57.280 --> 00:11:59.920]  是反過來的
[00:11:59.920 --> 00:12:02.400]  我們今天就首先來看看
[00:12:02.400 --> 00:12:05.360]  第一班主動的來找以色列人的迦南人
[00:12:05.360 --> 00:12:06.720]  他們是何方神聖呢
[00:12:06.720 --> 00:12:10.600]  他們又怎樣來反客為主呢
[00:12:10.600 --> 00:12:14.160]  我們一起繼續讀
[00:12:14.160 --> 00:12:17.600]  第三節去到第十三節
[00:12:17.600 --> 00:12:20.600]  我們慢慢讀
[00:12:20.600 --> 00:12:21.480]  我們一起讀
[00:12:21.480 --> 00:12:22.680]  1、2、3
[00:12:22.680 --> 00:12:23.920]  忌騙的居民
[00:12:23.920 --> 00:12:28.080]  聽見約書亞向耶利哥和艾成所做的事
[00:12:28.080 --> 00:12:32.120]  就設詭計假扮侍者出去
[00:12:32.120 --> 00:12:36.960]  他們拿舊布袋和破裂保過的舊皮袋
[00:12:36.960 --> 00:12:39.160]  酒袋伏在爐上
[00:12:39.160 --> 00:12:42.240]  將補過的舊鞋穿在腳上
[00:12:42.240 --> 00:12:44.760]  把舊衣服穿在身上
[00:12:44.760 --> 00:12:46.160]  作食物的餅
[00:12:46.160 --> 00:12:48.240]  刀又乾又長尿霉
[00:12:48.240 --> 00:12:51.480]  他們到吉甲營中約書亞那裏
[00:12:51.480 --> 00:12:53.800]  對他和以色列人說
[00:12:53.800 --> 00:12:55.880]  我們是從遠地來的
[00:12:55.880 --> 00:12:59.400]  現在求你與我們納約
[00:12:59.400 --> 00:13:01.800]  以色列人對希美人說
[00:13:01.800 --> 00:13:05.120]  或許你是住在我附近的
[00:13:05.120 --> 00:13:06.320]  若是這樣
[00:13:06.320 --> 00:13:08.800]  我怎能和你們納約呢
[00:13:08.800 --> 00:13:10.800]  他對約書亞說
[00:13:10.800 --> 00:13:12.560]  我們是你的僕人
[00:13:12.560 --> 00:13:14.480]  約書亞對他們說
[00:13:14.480 --> 00:13:15.720]  你們是什麼人?
[00:13:15.720 --> 00:13:17.160]  是從哪裡來的?
[00:13:17.160 --> 00:13:18.600]  他們對他說
[00:13:18.600 --> 00:13:20.840]  你的僕人是因耶和華
[00:13:20.840 --> 00:13:24.200]  你上帝的名從極遠之地來的
[00:13:24.200 --> 00:13:26.400]  我們聽見他的名聲
[00:13:26.400 --> 00:13:30.120]  他在埃及所做的一切
[00:13:30.120 --> 00:13:35.280]  以及向約旦河東的兩個阿摩利和
[00:13:35.280 --> 00:13:40.160]  希實本王西弘和在阿斯他祿的
[00:13:40.160 --> 00:13:42.920]  巴山王岳所做的一切
[00:13:42.920 --> 00:13:47.200]  我們的長老和我們當地所有的居民
[00:13:47.200 --> 00:13:49.440]  都對我們說
[00:13:49.440 --> 00:13:53.200]  你們手裏要拿著路上用的乾糧
[00:13:53.200 --> 00:13:54.520]  去迎接以色列人
[00:13:54.520 --> 00:13:56.120]  對他們說
[00:13:56.120 --> 00:13:58.120]  我們是你們的僕人
[00:13:58.120 --> 00:14:01.840]  現在求你與我們納約
[00:14:01.840 --> 00:14:06.480]  我們出來要望你們這裏來的那日
[00:14:06.480 --> 00:14:10.360]  這從我們家裏帶出來的餅是熱的
[00:14:10.360 --> 00:14:14.840]  現在這餅又長了霉
[00:14:14.840 --> 00:14:18.520]  這些皮酒袋我們盛走的時候
[00:14:18.520 --> 00:14:21.720]  還是新的
[00:14:21.720 --> 00:14:23.520]  現在已經破裂了
[00:14:23.520 --> 00:14:25.240]  我們這些衣服和鞋
[00:14:25.240 --> 00:14:27.640]  因為路途非常遙遠
[00:14:27.640 --> 00:14:31.560]  也都穿舊了
[00:14:31.560 --> 00:14:35.040]  第一批來找以色列人的人
[00:14:35.040 --> 00:14:38.400]  他們的名字叫做「機騙人」
[00:14:38.400 --> 00:14:42.000]  一聽到名字就知道有些不對勁
[00:14:42.000 --> 00:14:45.800]  有機會就騙
[00:14:45.800 --> 00:14:48.080]  當然這是中文名字
[00:14:48.080 --> 00:14:51.920]  他們和之前的諸王不同
[00:14:51.920 --> 00:14:54.440]  之前一二節說的諸王是怎樣
[00:14:54.440 --> 00:14:56.920]  聚集起來就要和以色列人迎戰
[00:14:56.920 --> 00:14:58.080]  要去攻打他
[00:14:58.080 --> 00:15:02.920]  但這班人就想用詭計欺騙以色列人
[00:15:02.920 --> 00:15:05.040]  他們是用另外一種
[00:15:05.040 --> 00:15:07.840]  用虎肉計 用詭計
[00:15:07.840 --> 00:15:09.360]  提起欺騙
[00:15:09.360 --> 00:15:11.760]  可能大家都會想起約書亞
[00:15:11.760 --> 00:15:13.680]  另外一個人物
[00:15:13.680 --> 00:15:15.360]  你會想起誰
[00:15:15.360 --> 00:15:17.840]  第二章
[00:15:17.840 --> 00:15:20.680]  大家好像沒看過約書亞記
[00:15:20.680 --> 00:15:22.240]  妓女
[00:15:22.240 --> 00:15:23.560]  拉合
[00:15:23.560 --> 00:15:27.480]  她不是欺騙以色列人
[00:15:27.480 --> 00:15:30.200]  她是說謊
[00:15:30.200 --> 00:15:42.640]  以至她能夠讓以色列人可以來攻打耶利哥
[00:15:42.640 --> 00:15:44.320]  現在的機騙人
[00:15:44.320 --> 00:15:47.560]  他們都好像有樣學樣
[00:15:47.560 --> 00:15:51.160]  似乎他們認定了只有這個方法才可以逃出生天
[00:15:51.160 --> 00:15:52.960]  所以即使其他的王
[00:15:52.960 --> 00:15:56.520]  他們都想來迎戰以色列人
[00:15:56.520 --> 00:16:03.040]  但他們就用詭計去求生
[00:16:03.040 --> 00:16:06.560]  這是他們的方法
[00:16:06.560 --> 00:16:09.480]  他們就來向以色列人傳遞了
[00:16:09.480 --> 00:16:12.920]  剛才我們的經文裏面有三個訊息
[00:16:12.920 --> 00:16:16.360]  因為剛才十一節的經文比較多
[00:16:16.360 --> 00:16:18.200]  所以我將它撮要了
[00:16:18.200 --> 00:16:20.720]  大家就容易一點去掌握
[00:16:20.720 --> 00:16:22.560]  他們向以色列人傳遞了三個訊息
[00:16:22.560 --> 00:16:25.200]  第一就是他們是從很遠而來的
[00:16:25.200 --> 00:16:27.240]  是要和以色列人納約的
[00:16:27.240 --> 00:16:29.560]  以致他們這樣說的時候
[00:16:29.560 --> 00:16:32.800]  他們就減低了以色列人的戒心
[00:16:32.800 --> 00:16:34.240]  我不是來宣戰
[00:16:34.240 --> 00:16:35.520]  我來納約
[00:16:35.520 --> 00:16:36.320]  我是很遠來的
[00:16:36.320 --> 00:16:37.720]  所以你不用擔心
[00:16:37.720 --> 00:16:41.600]  這都是令到以色列人放低了他們的戒心
[00:16:41.600 --> 00:16:43.520]  這是第一訊息的第一方面
[00:16:43.520 --> 00:16:47.360]  他們來和以色列人講的訊息的第二方面
[00:16:47.360 --> 00:16:48.600]  就是他們宣稱
[00:16:48.600 --> 00:16:51.760]  因為他們聽到耶和華的大能
[00:16:51.760 --> 00:16:53.760]  是慕名而來的
[00:16:53.760 --> 00:16:56.280]  所以他們所說的
[00:16:56.280 --> 00:17:00.640]  其實和之前拉合向以色列人探子所說的
[00:17:00.640 --> 00:17:03.080]  其實是很相似的
[00:17:03.080 --> 00:17:12.160]  就是這裏
[00:17:12.160 --> 00:17:13.880]  我們讀一讀
[00:17:13.880 --> 00:17:18.600]  這就是之前拉合和以色列人說的話
[00:17:18.600 --> 00:17:21.240]  其實我們之前已經讀過一次
[00:17:21.240 --> 00:17:21.840]  我們再讀一次
[00:17:21.840 --> 00:17:22.840]  1、2、3
[00:17:22.840 --> 00:17:26.560]  因為我們聽見你們出埃及的時候
[00:17:26.560 --> 00:17:30.960]  耶和華怎樣在你們面前使紅海的水乾了
[00:17:30.960 --> 00:17:36.080]  並且你們怎樣處置約旦河東的兩個阿摩尼王
[00:17:36.080 --> 00:17:37.040]  西弘王岳
[00:17:37.040 --> 00:17:39.120]  把他們完全消滅
[00:17:39.120 --> 00:17:41.480]  我們一聽見就膽戰心驚
[00:17:41.480 --> 00:17:43.080]  人人因你們的怨顧
[00:17:43.080 --> 00:17:44.200]  勇氣全失
[00:17:44.200 --> 00:17:48.760]  耶和華你們的神是天上地下的神
[00:17:49.760 --> 00:17:53.160]  即是欺騙人來到以色列人的中間的時候
[00:17:53.160 --> 00:17:56.000]  重複了這一段的說話
