
[00:00:00.000 --> 00:00:02.840]  今天是第四個主日
[00:01:59.280 --> 00:02:00.280]  水管
[00:02:00.280 --> 00:02:02.160]  你想想二千年前
[00:02:02.160 --> 00:02:05.000]  竟然有這麼多的水管
[00:02:05.000 --> 00:02:07.680]  就是說這個城市是
[00:02:07.680 --> 00:02:08.800]  發展得挺好的
[00:02:08.800 --> 00:02:10.320]  是一個很先進
[00:02:10.320 --> 00:02:12.320]  是一個很發達的城市
[00:02:12.320 --> 00:02:13.640]  好,看看這張
[00:02:13.640 --> 00:02:14.640]  猜猜是什麼呢?
[00:02:14.640 --> 00:02:18.040]  公廁
[00:02:18.040 --> 00:02:19.440]  哈哈哈
[00:02:19.440 --> 00:02:21.600]  是的,你可以坐在這裡
[00:02:21.600 --> 00:02:22.240]  是的
[00:02:22.240 --> 00:02:24.720]  大家除了坐在這裡之外
[00:02:24.720 --> 00:02:27.600]  還可以談論大事
[00:02:27.600 --> 00:02:28.760]  政治
[00:02:28.760 --> 00:02:30.280]  所以是很重要的地方
[00:02:30.280 --> 00:02:32.720]  因為大家聚集
[00:02:32.720 --> 00:02:35.280]  除了公廁之外
[00:02:35.280 --> 00:02:37.760]  他們的設計是非常完善的
[00:02:37.760 --> 00:02:39.920]  前面有個水池
[00:02:39.920 --> 00:02:41.120]  然後有魚
[00:02:41.120 --> 00:02:42.120]  為什麼呢?
[00:02:42.120 --> 00:02:44.320]  廢物利用
[00:02:44.320 --> 00:02:45.680]  就去餵魚
[00:02:45.680 --> 00:02:49.200]  所以他們當時已經有環保的意識
[00:02:49.200 --> 00:02:51.920]  你猜保羅會不會在這裡坐過呢?
[00:02:51.920 --> 00:02:53.680]  兩年零三個月
[00:02:53.680 --> 00:02:54.640]  可能在這裡坐過
[00:02:54.640 --> 00:02:55.600]  你猜他在這裡做什麼呢?
[00:02:55.600 --> 00:02:56.600]  坐在這裡
[00:02:56.600 --> 00:02:59.040]  跟旁邊的人傳福音
[00:02:59.040 --> 00:03:00.400]  是的,所以
[00:03:00.400 --> 00:03:02.200]  是不是很值得去二筆鎖呢?
[00:03:02.200 --> 00:03:03.200]  去看看
[00:03:03.200 --> 00:03:05.480]  不知道保羅有沒有坐過這裡
[00:03:05.480 --> 00:03:07.600]  但是肯定來過這個地方
[00:03:07.600 --> 00:03:09.800]  大劇場
[00:03:09.800 --> 00:03:10.800]  The Great Theatre
[00:03:10.800 --> 00:03:12.840]  因為《史堂行傳》十九章
[00:03:12.840 --> 00:03:15.920]  記載過在二筆鎖這個大劇場
[00:03:15.920 --> 00:03:18.160]  有一個全城的大騷動
[00:03:18.160 --> 00:03:20.520]  保羅也在當中
[00:03:20.520 --> 00:03:22.920]  在這個暴動之後
[00:03:22.920 --> 00:03:25.880]  保羅離開了二筆鎖這個地方
[00:03:25.880 --> 00:03:27.880]  後來他就去其他地方
[00:03:27.880 --> 00:03:30.280]  然後在耶路撒冷被人抓了
[00:03:30.280 --> 00:03:31.400]  就去坐牢
[00:03:31.400 --> 00:03:35.840]  他坐牢其實也是一個很寶貴的時間
[00:03:35.840 --> 00:03:37.880]  因為他可以寫很多封書信
[00:03:37.880 --> 00:03:41.840]  其中一封就是寫給二筆鎖教會的書信
[00:03:41.840 --> 00:03:44.720]  就是保羅在羅馬坐牢的時候
[00:03:44.720 --> 00:03:48.120]  寫了一封信給二筆鎖的教會
[00:03:48.120 --> 00:03:51.520]  不僅是給二筆鎖的信徒
[00:03:51.520 --> 00:03:53.800]  也給各處的信徒
[00:03:53.800 --> 00:03:56.360]  包括今天我們也在寫給我們看
[00:03:56.360 --> 00:03:59.240]  為什麼保羅要寫二筆鎖書呢?
[00:03:59.240 --> 00:04:02.680]  目的就是要解釋給他們聽
[00:04:02.680 --> 00:04:04.680]  教會的性質是什麼
[00:04:04.680 --> 00:04:06.520]  教會的使命是什麼
[00:04:06.520 --> 00:04:09.560]  讓他們知道教會是怎樣的
[00:04:09.560 --> 00:04:11.800]  以至兼顧他們的信心
[00:04:11.800 --> 00:04:14.960]  所以今天我們同樣透過二筆鎖書
[00:04:14.960 --> 00:04:16.640]  知道教會的性質
[00:04:16.640 --> 00:04:17.840]  知道教會的使命
[00:04:17.840 --> 00:04:20.200]  願意神透過這本書
[00:04:20.200 --> 00:04:22.680]  去兼顧我們的信心
[00:04:22.680 --> 00:04:25.680]  我們重溫一下二筆鎖書的大綱
[00:04:25.680 --> 00:04:29.160]  前十四節是說到屬靈的福分
[00:04:29.160 --> 00:04:33.680]  之後保羅為二筆鎖教會去感謝神
[00:04:33.680 --> 00:04:37.400]  然後上個月是說到
[00:04:37.400 --> 00:04:41.360]  我們得救是靠著恩典藉著信心
[00:04:41.360 --> 00:04:44.200]  今天是第四講
[00:04:44.200 --> 00:04:46.280]  二章十一至二十二節
[00:04:46.280 --> 00:04:48.560]  就是從前有冤仇
[00:04:48.560 --> 00:04:50.440]  如今有和平
[00:04:50.440 --> 00:04:51.960]  是一個很大的對比
[00:04:51.960 --> 00:04:53.280]  因為在原文裏面
[00:04:53.280 --> 00:04:56.960]  冤仇這個字在這一段裏面出現了兩次
[00:04:56.960 --> 00:04:58.520]  和平出現了四次
[00:04:58.520 --> 00:05:01.160]  所以是一個重要的字詞
[00:05:01.160 --> 00:05:05.240]  所以我今天定的講題就是
[00:05:05.240 --> 00:05:08.040]  從冤仇到和平
[00:05:08.040 --> 00:05:11.520]  我很喜歡這個背景的圖
[00:05:11.520 --> 00:05:14.920]  看到左下角是什麼嗎?
[00:05:14.920 --> 00:05:16.080]  鎖鏈
[00:05:16.080 --> 00:05:21.440]  然後鎖鏈就斷了
[00:05:21.440 --> 00:05:26.240]  然後變成一隻很自由自在的小鳥
[00:05:26.240 --> 00:05:28.080]  如果我們跟別人有冤仇
[00:05:28.080 --> 00:05:31.760]  其實就好像有一個鎖鏈鎖住
[00:05:31.760 --> 00:05:32.880]  很不自由
[00:05:32.880 --> 00:05:35.520]  就是很束縛
[00:05:35.520 --> 00:05:36.640]  很多綑綁
[00:05:36.640 --> 00:05:40.280]  但是當這條鎖鏈弄斷了之後
[00:05:40.280 --> 00:05:43.000]  就可以自由翱翔
[00:05:43.000 --> 00:05:44.200]  自由地飛
[00:05:44.320 --> 00:05:45.920]  得到和平
[00:05:45.920 --> 00:05:47.520]  這個和平
[00:05:47.520 --> 00:05:49.960]  那如何弄斷這條鎖鏈呢?
[00:05:49.960 --> 00:05:53.840]  今天二弗所書的經文就會告訴我們
[00:05:53.840 --> 00:05:55.520]  在我們看經文之前
[00:05:55.520 --> 00:05:57.280]  我們一起去禱告吧
[00:05:57.280 --> 00:05:59.640]  七位天父我們感謝你
[00:05:59.640 --> 00:06:04.000]  感謝你賜給我們二弗所書這本寶貴的書
[00:06:04.000 --> 00:06:06.720]  告訴我們教會的性質是什麼
[00:06:06.720 --> 00:06:08.880]  以及教會的使命是什麼
[00:06:08.880 --> 00:06:12.960]  求天父你透過真理去兼顧我們的信心
[00:06:12.960 --> 00:06:16.640]  教導我們如何從冤仇到和平
[00:06:16.640 --> 00:06:18.720]  我們逢主耶穌基督的聖名祈禱
[00:06:18.720 --> 00:06:19.480]  阿們
[00:06:19.480 --> 00:06:25.560]  今天我選了新漢語譯本跟大家一起看
[00:06:25.560 --> 00:06:27.000]  先看經文
[00:06:27.000 --> 00:06:30.960]  二章十一節
[00:06:30.960 --> 00:06:32.800]  本來說到
[00:06:32.800 --> 00:06:35.280]  所以你們要記得
[00:06:35.280 --> 00:06:36.920]  已經有一個命令在這裡
[00:06:36.920 --> 00:06:38.640]  記得什麼呢?
[00:06:38.640 --> 00:06:41.320]  就是你們從前按肉體來說
[00:06:41.320 --> 00:06:43.320]  是外族人
[00:06:43.320 --> 00:06:45.320]  什麼叫外族人呢?
[00:06:45.320 --> 00:06:47.800]  就是非猶太裔的人就是外族人
[00:06:47.800 --> 00:06:49.200]  外邦人
[00:06:49.200 --> 00:06:53.720]  然後有一個解釋
[00:06:53.720 --> 00:06:57.480]  就說那些稱為受了割禮的人
[00:06:57.480 --> 00:06:59.680]  就是猶太人
[00:06:59.680 --> 00:07:06.120]  猶太人就是在肉體上受過人手所行割禮的人
[00:07:06.120 --> 00:07:08.240]  就是保羅說得很仔細
[00:07:08.240 --> 00:07:13.720]  就是猶太人的男人在身體上要接受割禮
[00:07:13.720 --> 00:07:17.560]  簡單來說就是要挨一刀
[00:07:17.560 --> 00:07:21.520]  然後那些猶太人就說你們是外邦人
[00:07:21.520 --> 00:07:25.440]  說你們稱你們為沒有受過割禮的人
[00:07:25.440 --> 00:07:28.320]  這麼長這麼累贅說什麼呢?
[00:07:28.320 --> 00:07:30.320]  總之這裡有兩群人
[00:07:30.320 --> 00:07:32.160]  一群人就是猶太人
[00:07:32.160 --> 00:07:35.000]  要遵守摩西律法要受割禮
[00:07:35.000 --> 00:07:37.200]  然後一群是什麼人呢?
[00:07:37.200 --> 00:07:38.640]  外族人、外邦人
[00:07:38.640 --> 00:07:40.440]  他們不需要受摩西律法
[00:07:40.440 --> 00:07:42.360]  是不需要受割禮的
[00:07:42.360 --> 00:07:45.280]  那麼哪一群覺得自己厲害一點呢?
[00:07:45.280 --> 00:07:46.320]  就是猶太人覺得厲害一點
[00:07:46.320 --> 00:07:47.600]  我們受了割禮
[00:07:47.600 --> 00:07:49.440]  我們受摩西律法
[00:07:49.440 --> 00:07:50.760]  我們是神的子民
[00:07:50.760 --> 00:07:51.800]  我們是會得救的
[00:07:51.800 --> 00:07:54.880]  但是你們這群人是沒有受割禮的
[00:07:54.880 --> 00:07:57.120]  是外族人來的
[00:07:57.120 --> 00:07:58.480]  神沒有揀選你們
[00:07:58.480 --> 00:08:00.040]  你們是不得救的
[00:08:00.040 --> 00:08:01.360]  你們不可以親近神的
[00:08:01.360 --> 00:08:04.320]  所以你看起來好像沒什麼
[00:08:04.320 --> 00:08:06.600]  其實是有一些貶義的意思
[00:08:06.600 --> 00:08:08.400]  就是說你們以弗所的信徒
[00:08:08.400 --> 00:08:09.960]  你們是外邦人
[00:08:09.960 --> 00:08:12.400]  就是低等一點的
[00:08:12.400 --> 00:08:14.560]  神跟你沒有分的
[00:08:14.560 --> 00:08:17.000]  好,那麼先看回那篇經文
[00:08:17.000 --> 00:08:20.160]  那裡說到你們是誰呢?
[00:08:20.160 --> 00:08:22.400]  你們就是以弗所教會的人
[00:08:22.400 --> 00:08:26.320]  他們是外邦人還是猶太人?
[00:08:26.320 --> 00:08:29.200]  大部分都是外邦人
[00:08:29.200 --> 00:08:32.960]  所以我們看以弗所書的時候
[00:08:32.960 --> 00:08:34.240]  可以代入他們
[00:08:34.240 --> 00:08:35.720]  因為說到你們
[00:08:35.720 --> 00:08:36.920]  其實就是我們
[00:08:36.920 --> 00:08:37.960]  因為我們是外邦人
[00:08:37.960 --> 00:08:40.560]  我們沒有猶太人血統的
[00:08:40.560 --> 00:08:42.040]  以我所知
[00:08:42.040 --> 00:08:44.360]  印度太平洋沒有猶太人
[00:08:44.360 --> 00:08:48.080]  就是崇拜的時候應該沒有猶太人
[00:08:48.080 --> 00:08:49.880]  那麼
[00:08:49.880 --> 00:08:51.200]  我們可以這樣看
[00:08:51.200 --> 00:08:54.080]  然後我們繼續看12節
[00:08:54.080 --> 00:08:57.480]  你們這群外邦人要記得
[00:08:57.480 --> 00:08:58.480]  那時候
[00:08:58.480 --> 00:08:59.600]  你們微信主的時候
[00:08:59.600 --> 00:09:02.520]  你們與基督是毫無關係
[00:09:02.520 --> 00:09:06.600]  你們與以色列的群體是隔絕的
[00:09:06.600 --> 00:09:08.520]  在應許之約上面
[00:09:08.520 --> 00:09:09.360]  是外人
[00:09:09.360 --> 00:09:10.240]  是strangers
[00:09:10.240 --> 00:09:11.080]  陌生人
[00:09:11.080 --> 00:09:12.480]  就是沒有分
[00:09:12.480 --> 00:09:14.440]  你們在世上是沒有盼望
[00:09:14.440 --> 00:09:15.160]  沒有哭
[00:09:15.160 --> 00:09:15.960]  沒有神
[00:09:15.960 --> 00:09:18.040]  好像什麼都沒有這樣說
[00:09:18.040 --> 00:09:20.160]  但是13節
[00:09:20.160 --> 00:09:24.120]  但是你們這些從前遠離的人
[00:09:24.120 --> 00:09:25.240]  far off的人
[00:09:25.240 --> 00:09:27.360]  如今在基督耶穌裡面
[00:09:27.360 --> 00:09:28.680]  靠著基督的血
[00:09:28.680 --> 00:09:29.960]  已經靠近了
[00:09:29.960 --> 00:09:31.040]  已經brought near了
[00:09:31.040 --> 00:09:33.040]  你見到以前很遠的
[00:09:33.040 --> 00:09:34.120]  現在是近了的
[00:09:34.120 --> 00:09:35.360]  以前什麼都沒有的
[00:09:35.360 --> 00:09:37.800]  現在好像什麼都有
[00:09:37.800 --> 00:09:39.880]  是一個很大的對比
[00:09:39.880 --> 00:09:41.760]  我們嘗試填充一下
[00:09:41.760 --> 00:09:45.320]  你們程序表都有內容的第一點
[00:09:45.320 --> 00:09:50.560]  就是靠著基督的什麼已經靠近了呢?
[00:09:50.560 --> 00:09:52.240]  血
[00:09:52.240 --> 00:09:54.720]  基督的血已經靠近了
[00:09:54.720 --> 00:09:57.800]  靠近了什麼呢?
[00:09:57.800 --> 00:09:59.400]  靠近了
[00:09:59.400 --> 00:10:00.720]  神
[00:10:00.720 --> 00:10:03.400]  靠近了以色列的群體
[00:10:03.400 --> 00:10:06.160]  靠近了應許的約
[00:10:06.160 --> 00:10:07.720]  所以
[00:10:07.720 --> 00:10:08.840]  他說已經靠近了
[00:10:08.840 --> 00:10:10.800]  其實是包含很多的意思
[00:10:10.800 --> 00:10:12.880]  靠近了很多很重要的東西
[00:10:12.880 --> 00:10:16.920]  為什麼靠著耶穌的血就靠近神
[00:10:16.920 --> 00:10:19.000]  又可以靠近猶太人呢?
[00:10:19.000 --> 00:10:20.880]  我們通常沒有什麼想法
[00:10:20.880 --> 00:10:21.960]  靠著耶穌的血
[00:10:21.960 --> 00:10:23.400]  我們可以靠近猶太人
[00:10:23.400 --> 00:10:24.560]  我們沒有什麼想法
[00:10:24.560 --> 00:10:25.760]  靠近神我們知道
[00:10:25.760 --> 00:10:27.000]  好 繼續看
[00:10:27.000 --> 00:10:28.400]  14節
[00:10:28.400 --> 00:10:29.040]  為什麼呢?
[00:10:29.040 --> 00:10:32.280]  因為基督自己是我們的和平
[00:10:32.280 --> 00:10:32.840]  Peace
[00:10:32.840 --> 00:10:33.600]  剛才我說了
[00:10:33.600 --> 00:10:34.680]  在原文裡面
[00:10:34.680 --> 00:10:37.280]  這一段出現了四次的和平
[00:10:37.280 --> 00:10:37.840]  Peace
[00:10:37.840 --> 00:10:39.600]  所以是一個關鍵字
[00:10:39.600 --> 00:10:41.880]  是一個重要的字詞
[00:10:41.880 --> 00:10:43.680]  基督是我們的和平
[00:10:43.680 --> 00:10:46.640]  基督使雙方合而為一
[00:10:46.640 --> 00:10:48.480]  怎樣為之雙方呢?
[00:10:48.480 --> 00:10:50.840]  如果你看英文會比較清楚一點
[00:10:50.840 --> 00:10:52.400]  Has made the two groups one
[00:10:52.400 --> 00:10:53.600]  就是有兩班人
[00:10:53.600 --> 00:10:56.000]  一班是猶太人
[00:10:56.000 --> 00:10:58.000]  一班是外族人
[00:10:58.000 --> 00:10:59.080]  外邦人
[00:10:59.080 --> 00:11:00.480]  這兩班人
[00:11:00.480 --> 00:11:03.160]  耶穌基督使他們合而為一
[00:11:03.160 --> 00:11:06.320]  所以和合本是將兩下合而為一
[00:11:06.320 --> 00:11:07.320]  以前我看和合本
[00:11:07.320 --> 00:11:08.920]  是不知道什麼叫兩下合而為一
[00:11:08.920 --> 00:11:10.480]  現在我明白了
[00:11:10.480 --> 00:11:12.720]  就是他們就和平了
[00:11:12.720 --> 00:11:16.160]  因為耶穌自己拆了在他們中間
[00:11:16.160 --> 00:11:17.480]  左隔的牆
[00:11:17.480 --> 00:11:19.040]  是有一個dividing wall
[00:11:19.040 --> 00:11:21.080]  是分隔了他們的
[00:11:21.080 --> 00:11:22.720]  耶穌自己拆毀了
[00:11:22.720 --> 00:11:26.400]  以自己的身體除掉了冤仇
[00:11:26.400 --> 00:11:27.560]  這個hostility
[00:11:27.560 --> 00:11:29.560]  就是出現了兩次的冤仇
[00:11:29.560 --> 00:11:32.360]  好
[00:11:32.360 --> 00:11:33.680]  那麼
[00:11:33.680 --> 00:11:36.160]  十五節了
[00:11:36.160 --> 00:11:37.360]  繼續說
[00:11:37.360 --> 00:11:40.000]  耶穌除掉了冤仇
[00:11:40.000 --> 00:11:41.600]  或者那個牆是什麼呢?
[00:11:41.600 --> 00:11:44.360]  就是律法上的誡明
[00:11:44.360 --> 00:11:48.280]  和其中種種的規條
[00:11:48.280 --> 00:11:51.120]  剛才說到上面十一節
[00:11:51.120 --> 00:11:54.400]  其中一個規條摩西律法是要守什麼?
[00:11:54.400 --> 00:11:55.920]  守國禮
[00:11:55.920 --> 00:11:59.040]  但是保羅在這裡很清楚說
[00:11:59.040 --> 00:12:00.280]  耶穌的身體
[00:12:00.280 --> 00:12:01.520]  他釘在十字架上
[00:12:01.520 --> 00:12:04.400]  已經除掉了這些誡明
[00:12:04.400 --> 00:12:06.360]  摩西的律法是不需要守了
[00:12:06.360 --> 00:12:07.840]  其中一個就是國禮
[00:12:07.840 --> 00:12:08.400]  我想問問
[00:12:08.400 --> 00:12:12.200]  如果耶穌沒有除掉這些律法
[00:12:12.200 --> 00:12:15.080]  即是今天在座的弟兄們
[00:12:15.080 --> 00:12:17.040]  是要行國禮的
[00:12:17.040 --> 00:12:18.960]  倘若你們要行國禮
[00:12:18.960 --> 00:12:20.400]  要挨一刀
[00:12:20.400 --> 00:12:25.640]  我想問有多少人願意挨這一刀?
[00:12:25.640 --> 00:12:26.160]  沒有人舉手
[00:12:26.160 --> 00:12:27.840]  那支牧師呢?
[00:12:27.840 --> 00:12:30.000]  不見了
[00:12:30.000 --> 00:12:30.920]  會不會挨一刀?
[00:12:30.920 --> 00:12:32.680]  或者誰知道要挨一刀
[00:12:32.680 --> 00:12:33.520]  要守國禮
[00:12:33.520 --> 00:12:35.040]  一定要守摩西律法
[00:12:35.040 --> 00:12:37.960]  是會走的
[00:12:37.960 --> 00:12:39.400]  又沒有人會走
[00:12:39.400 --> 00:12:41.520]  就是在糾結
[00:12:41.520 --> 00:12:43.080]  究竟要不要挨這一刀
[00:12:43.080 --> 00:12:46.800]  但是剛才那一節很重要
[00:12:46.800 --> 00:12:47.240]  十五節
[00:12:47.240 --> 00:12:49.360]  保羅告訴我們
[00:12:49.360 --> 00:12:50.800]  放心
[00:12:50.800 --> 00:12:55.560]  耶穌基督的身體已經除掉了摩西的律法
[00:12:55.560 --> 00:12:56.840]  以及種種的規條
[00:12:56.840 --> 00:12:58.040]  N這麼多的條
[00:12:58.040 --> 00:13:03.080]  你們是不需要接受猶太人的國禮
[00:13:03.080 --> 00:13:04.040]  問問大家
[00:13:04.040 --> 00:13:05.800]  考考大家
[00:13:05.800 --> 00:13:08.480]  摩西律法總共有多少條?
[00:13:08.480 --> 00:13:11.600]  有多少百條?
[00:13:11.600 --> 00:13:12.840]  我之前說過
[00:13:12.840 --> 00:13:14.280]  不過忘記了
[00:13:14.280 --> 00:13:16.400]  613條
[00:13:16.400 --> 00:13:17.960]  這麼多
[00:13:17.960 --> 00:13:20.360]  但是一個好消息就是
[00:13:20.360 --> 00:13:24.080]  基督徒不需要再守摩西的律法
[00:13:24.080 --> 00:13:26.000]  尤其是什麼呢?
[00:13:26.000 --> 00:13:27.440]  下面這裡寫著
[00:13:27.440 --> 00:13:29.920]  綠色字就是禮儀的律法
[00:13:29.920 --> 00:13:31.160]  Ceremonial laws
[00:13:31.160 --> 00:13:32.480]  就是國禮
[00:13:32.480 --> 00:13:34.000]  你怎樣獻祭
[00:13:34.000 --> 00:13:34.800]  吃什麼
[00:13:34.800 --> 00:13:35.400]  不潔
[00:13:35.400 --> 00:13:37.080]  那些就是禮儀的律法
[00:13:37.080 --> 00:13:41.920]  我們今天愛邦人的信徒是不需要守的
[00:13:41.920 --> 00:13:43.120]  是猶太人才要守的
[00:13:43.120 --> 00:13:46.080]  另外第二樣就是民事的律法
[00:13:46.080 --> 00:13:46.720]  Civil laws
[00:13:46.720 --> 00:13:48.440]  是我們愛邦人都不需要守的
[00:13:48.440 --> 00:13:50.960]  比如他們的奴隸制
[00:13:50.960 --> 00:13:54.000]  還是怎樣的民事的律例
[00:13:54.000 --> 00:13:56.240]  我們今天需要守什麼呢?
[00:13:56.240 --> 00:13:59.040]  摩西的律法如果是關於道德性的
[00:13:59.040 --> 00:14:00.320]  我們仍然需要守
[00:14:00.320 --> 00:14:01.000]  Moral laws
[00:14:01.000 --> 00:14:03.440]  例如是孝順父母
[00:14:03.440 --> 00:14:05.080]  不可以犯姦淫
[00:14:05.080 --> 00:14:07.000]  這些我們今天都要守的
[00:14:07.000 --> 00:14:09.560]  還有所有新約的教導
[00:14:09.560 --> 00:14:10.800]  我們都要遵守
[00:14:10.800 --> 00:14:15.960]  所以我們沒有那些613條
[00:14:15.960 --> 00:14:16.720]  全部都要守
[00:14:16.720 --> 00:14:17.960]  我們只守部分
[00:14:17.960 --> 00:14:20.400]  就是道德的那些
[00:14:20.400 --> 00:14:22.400]  我們繼續看下去
[00:14:22.400 --> 00:14:24.920]  為什麼要除掉這個律法呢?
[00:14:24.920 --> 00:14:30.000]  為要使雙方這兩班人在基督裡面成為一個新人
[00:14:30.000 --> 00:14:31.800]  一體的一個新人
[00:14:31.800 --> 00:14:32.840]  締造和平
[00:14:32.840 --> 00:14:35.000]  沒有了那個冤仇
[00:14:35.000 --> 00:14:36.720]  就不會說我高等一點
[00:14:36.720 --> 00:14:37.560]  你低等一點
[00:14:37.560 --> 00:14:38.760]  你又不守摩西律法
[00:14:38.760 --> 00:14:39.360]  你又不行國禮
[00:14:39.360 --> 00:14:43.120]  沒有了這個大家都很和平了
[00:14:43.120 --> 00:14:43.920]  十六節
[00:14:43.920 --> 00:14:47.960]  基督又藉著十字架滅掉了冤仇
[00:14:47.960 --> 00:14:49.120]  剛才出現了一次
[00:14:49.120 --> 00:14:50.720]  現在又再強調
[00:14:50.720 --> 00:14:51.920]  已經沒有了
[00:14:51.920 --> 00:14:54.600]  兩個群體之間的冤仇已經沒有了
[00:14:54.600 --> 00:14:58.960]  又藉著十字架使雙方成為一個新體
[00:14:58.960 --> 00:15:00.520]  與神福和
[00:15:00.520 --> 00:15:03.800]  所以也是再強調十五節所說的話
[00:15:03.800 --> 00:15:04.920]  在原文裡面
[00:15:04.920 --> 00:15:07.400]  希臘文四十五十六
[00:15:07.400 --> 00:15:08.320]  其實是一節來的
[00:15:08.320 --> 00:15:09.440]  很長的
[00:15:09.440 --> 00:15:11.040]  你看到《新漢語》的譯本
[00:15:11.040 --> 00:15:12.920]  其實它都是譯一節
[00:15:12.920 --> 00:15:14.560]  一句句子
[00:15:14.560 --> 00:15:15.840]  其實
[00:15:15.840 --> 00:15:17.400]  說的話其實很簡單
[00:15:17.400 --> 00:15:23.080]  就是說神的計劃就是要建立一個新體
[00:15:23.080 --> 00:15:24.120]  如同一個人
[00:15:24.120 --> 00:15:24.920]  一個新人
[00:15:24.920 --> 00:15:27.720]  透過耶穌在十字架上
[00:15:27.720 --> 00:15:28.560]  流補血
[00:15:28.560 --> 00:15:32.040]  寫生的救贖
[00:15:32.040 --> 00:15:35.080]  就是成就了這件很偉大的事
[00:15:35.080 --> 00:15:36.320]  就是只有一個新體
[00:15:36.320 --> 00:15:37.960]  無論有多少個群體也好
[00:15:37.960 --> 00:15:39.960]  都是一個人
[00:15:39.960 --> 00:15:44.160]  為什麼耶穌要廢掉律法上的誡命
[00:15:44.160 --> 00:15:49.040]  為什麼是一道牆隔開了兩群人呢?
[00:15:49.040 --> 00:15:52.960]  你們猜猜這裡是哪裡呢?
[00:15:52.960 --> 00:15:53.480]  哭場
[00:15:53.480 --> 00:15:56.960]  是耶路撒冷的哭場
[00:15:56.960 --> 00:15:59.240]  人們在下面祈禱
[00:15:59.240 --> 00:16:02.120]  你猜這群人是什麼人?
[00:16:02.120 --> 00:16:02.920]  是猶太人
[00:16:02.920 --> 00:16:04.840]  猶太人分很多派
[00:16:04.840 --> 00:16:06.160]  這一派
[00:16:06.160 --> 00:16:09.880]  叫做正統派的猶太教徒
[00:16:09.880 --> 00:16:11.360]  Orthodox Jews
