
[00:00:00.000 --> 00:00:02.880]  讓我們聽道之先有一個祈禱
[00:05:57.520 --> 00:05:59.520]  目的就是要使出
[00:05:59.520 --> 00:06:04.520]  要指出他們落入了屬靈的淫亂裏面
[00:06:04.520 --> 00:06:06.520]  對神不轉日
[00:06:06.520 --> 00:06:09.520]  又愛神又愛世界
[00:06:09.520 --> 00:06:11.520]  就是與神為敵
[00:06:11.520 --> 00:06:15.520]  《雅各》在上文裏已經說明
[00:06:15.520 --> 00:06:19.520]  基督徒群體發生不同的嫉妒紛爭
[00:06:19.520 --> 00:06:22.520]  乃是由於他們貪圖享樂
[00:06:22.520 --> 00:06:25.520]  渴望滿足自己而來
[00:06:25.520 --> 00:06:27.520]  他在第四節指出
[00:06:27.520 --> 00:06:30.520]  追求這些滿足的態度
[00:06:30.520 --> 00:06:34.520]  就等於與世界為友
[00:06:34.520 --> 00:06:38.520]  這個態度構成了靈性的問題
[00:06:38.520 --> 00:06:42.520]  大大影響了信徒與神的關係
[00:06:42.520 --> 00:06:46.520]  《雅各》亦很鄭重地指出
[00:06:46.520 --> 00:06:50.520]  以上的行為是嚴重的得罪神
[00:06:50.520 --> 00:06:52.520]  將會引致嚴重的後果
[00:06:52.520 --> 00:06:57.520]  所以在下文《雅各》就作出提醒
[00:06:57.520 --> 00:07:01.520]  在《雅各書》四章五節
[00:07:01.520 --> 00:07:03.520]  那裏說:經上說
[00:07:03.520 --> 00:07:06.520]  神愛安置在我們裏面的靈
[00:07:06.520 --> 00:07:08.520]  愛到嫉妒的地步
[00:07:08.520 --> 00:07:12.520]  你們以為這話是圖言的嗎?
[00:07:12.520 --> 00:07:15.520]  在這裏《雅各》一開始就說
[00:07:15.520 --> 00:07:17.520]  經上說
[00:07:17.520 --> 00:07:20.520]  但是我們找不到這段經文
[00:07:20.520 --> 00:07:23.520]  在舊約哪裏出現
[00:07:23.520 --> 00:07:25.520]  在哪一個出處
[00:07:25.520 --> 00:07:30.520]  相信是將很多段經文總括起來
[00:07:30.520 --> 00:07:35.520]  然後去說明神做事一貫的法則
[00:07:35.520 --> 00:07:38.520]  在這段經文的結構比較複雜
[00:07:38.520 --> 00:07:42.520]  因而學者都有不同的解釋
[00:07:42.520 --> 00:07:45.520]  如果按照和修本的解釋
[00:07:45.520 --> 00:07:48.520]  我們可以理解為神是忌邪的神
[00:07:48.520 --> 00:07:51.520]  祂用嫉妒的愛去愛我們
[00:07:51.520 --> 00:07:57.520]  同時也要求我們用尊一的愛去回應
[00:07:57.520 --> 00:08:00.520]  不容許有第三者
[00:08:00.520 --> 00:08:04.520]  不論是偶像、人或物件的介入
[00:08:04.520 --> 00:08:06.520]  我剛才也提到
[00:08:06.520 --> 00:08:10.520]  在舊約聖經裏面描述耶和華是丈夫
[00:08:10.520 --> 00:08:12.520]  以色列文是妻子
[00:08:12.520 --> 00:08:14.520]  在新約同樣
[00:08:14.520 --> 00:08:18.520]  耶穌也提及我們是祂的身父
[00:08:18.520 --> 00:08:21.520]  斯問:在一段婚姻裏面
[00:08:21.520 --> 00:08:28.520]  有誰會被第三者佔據了配偶的愛而不嫉妒呢?
[00:08:28.520 --> 00:08:30.520]  所以我們不難理解
[00:08:30.520 --> 00:08:34.520]  神用嫉妒的愛去愛我們
[00:08:34.520 --> 00:08:38.520]  並不是表示神心胸狹窄
[00:08:38.520 --> 00:08:41.520]  而是因為祂是獨一的
[00:08:41.520 --> 00:08:46.520]  而且祂是我們的創造主和救贖主
[00:08:46.520 --> 00:08:52.520]  祂絕對有權要求我們用尊一的愛去愛祂
[00:08:52.520 --> 00:08:57.520]  我們會有甚麼表現
[00:08:57.520 --> 00:09:01.520]  是又愛神又愛世界的呢?
[00:09:01.520 --> 00:09:06.520]  大家會否經常在星期六放假
[00:09:06.520 --> 00:09:08.520]  就會去大玩特玩
[00:09:08.520 --> 00:09:13.520]  特別是現在北上消費很熱門
[00:09:13.520 --> 00:09:16.520]  有多少人會去?
[00:09:16.520 --> 00:09:19.520]  也有,看見不是很多
[00:09:19.520 --> 00:09:22.520]  我們會北上
[00:09:22.520 --> 00:09:25.520]  當然交通雖然很方便
[00:09:25.520 --> 00:09:28.520]  但也會玩到盡興
[00:09:28.520 --> 00:09:31.520]  玩到很晚才回來
[00:09:31.520 --> 00:09:34.520]  然後我們主日返崇拜的時候
[00:09:34.520 --> 00:09:37.520]  可能就會睡眠不安
[00:09:37.520 --> 00:09:39.520]  不停地釣魚
[00:09:39.520 --> 00:09:41.520]  可能大家會說
[00:09:41.520 --> 00:09:44.520]  我也很重視返崇拜
[00:09:44.520 --> 00:09:46.520]  雖然玩到很累
[00:09:46.520 --> 00:09:48.520]  但我仍然返崇拜
[00:09:48.520 --> 00:09:50.520]  我都沒有說不返
[00:09:50.520 --> 00:09:56.520]  又或者在職場裡說白色的謊言
[00:09:56.520 --> 00:09:59.520]  明明是人為的錯誤
[00:09:59.520 --> 00:10:02.520]  就說是網絡出現問題
[00:10:02.520 --> 00:10:06.520]  這樣做完全是為了工作順利
[00:10:06.520 --> 00:10:10.520]  公司的利益實在無傷大雅
[00:10:10.520 --> 00:10:14.520]  以上的例子都是隨從個人的私慾
[00:10:14.520 --> 00:10:17.520]  滿足個人的渴望而做的
[00:10:17.520 --> 00:10:21.520]  大家認為這樣是不是與世俗為友?
[00:10:21.520 --> 00:10:24.520]  有多少人認為是的?
[00:10:24.520 --> 00:10:26.520]  不是很多
[00:10:26.520 --> 00:10:28.520]  也有,中間有些
[00:10:28.520 --> 00:10:32.520]  雅各很清楚告訴我們
[00:10:32.520 --> 00:10:36.520]  與世俗為友就等於與神為敵
[00:10:36.520 --> 00:10:39.520]  後果堪輿
[00:10:39.520 --> 00:10:43.520]  因為要承擔所帶來的惡果
[00:10:43.520 --> 00:10:44.520]  是甚麼?
[00:10:44.520 --> 00:10:46.520]  是野神發怒
[00:10:46.520 --> 00:10:48.520]  親愛的兄姊妹
[00:10:48.520 --> 00:10:53.520]  你在生活裡有甚麼人、事或物件
[00:10:53.520 --> 00:10:56.520]  牽引你遠離神
[00:10:56.520 --> 00:10:59.520]  甚至變成與神為敵?
[00:10:59.520 --> 00:11:03.520]  請大家用半分鐘思想
[00:11:03.520 --> 00:11:06.520]  請你為很快在腦海裡出現
[00:11:06.520 --> 00:11:10.520]  牽引你遠離神的事
[00:11:10.520 --> 00:11:11.520]  禱告
[00:11:11.520 --> 00:11:14.520]  求主幫你去羅開
[00:11:14.520 --> 00:11:27.520]  大兄姊妹
[00:11:27.520 --> 00:11:29.520]  我們作為基督徒
[00:11:29.520 --> 00:11:31.520]  活在這個世界裡
[00:11:31.520 --> 00:11:34.520]  不可以抽身離開世俗
[00:11:34.520 --> 00:11:38.520]  時時面對世界的人和事的誘惑
[00:11:38.520 --> 00:11:41.520]  要入世而不熟悉
[00:11:41.520 --> 00:11:43.520]  談何容易呢?
[00:11:43.520 --> 00:11:47.520]  我們陷入與神為敵的邊緣的時候
[00:11:47.520 --> 00:11:49.520]  可以怎樣去面對呢?
[00:11:49.520 --> 00:11:54.520]  讓我們看看第六至第十節
[00:11:54.520 --> 00:11:56.520]  請大家一起中讀
[00:11:56.520 --> 00:11:57.520]  預備起
[00:11:57.520 --> 00:12:01.520]  但是他似更多的恩典
[00:12:01.520 --> 00:12:03.520]  正如經常說
[00:12:03.520 --> 00:12:05.520]  神抵擋驕傲的人
[00:12:05.520 --> 00:12:08.520]  但似恩給謙卑的人
[00:12:08.520 --> 00:12:11.520]  所以要信服神
[00:12:11.520 --> 00:12:13.520]  要抵擋魔鬼
[00:12:13.520 --> 00:12:16.520]  魔鬼就必逃避你們
[00:12:16.520 --> 00:12:18.520]  要親近神
[00:12:18.520 --> 00:12:20.520]  神就必親近你們
[00:12:20.520 --> 00:12:22.520]  有罪的人
[00:12:22.520 --> 00:12:25.520]  要潔淨你們的手
[00:12:25.520 --> 00:12:27.520]  心懷異議的人
[00:12:27.520 --> 00:12:30.520]  要清潔你們的心
[00:12:30.520 --> 00:12:32.520]  你們要受苦
[00:12:32.520 --> 00:12:33.520]  被愛
[00:12:33.520 --> 00:12:34.520]  哭泣
[00:12:34.520 --> 00:12:37.520]  要將歡笑變為悲哀
[00:12:37.520 --> 00:12:40.520]  歡樂變為愁悶
[00:12:40.520 --> 00:12:43.520]  但要在主面前謙卑
[00:12:43.520 --> 00:12:46.520]  他就使你們高勝
[00:12:46.520 --> 00:12:48.520]  親愛的兄姊妹
[00:12:48.520 --> 00:12:51.520]  雖然我們活在罪的世界裡
[00:12:51.520 --> 00:12:53.520]  很容易被撒旦誘惑
[00:12:53.520 --> 00:12:55.520]  與神背道而行
[00:12:55.520 --> 00:12:59.520]  但只要我們願意仰望神
[00:12:59.520 --> 00:13:01.520]  必定有出路
[00:13:01.520 --> 00:13:05.520]  如果我們細心地去閱讀第六節的話
[00:13:05.520 --> 00:13:07.520]  我們看看
[00:13:07.520 --> 00:13:11.520]  但是他似更多的恩典
[00:13:11.520 --> 00:13:13.520]  正如經常說
[00:13:13.520 --> 00:13:15.520]  神抵擋驕傲的人
[00:13:15.520 --> 00:13:18.520]  但似恩給謙卑的人
[00:13:18.520 --> 00:13:20.520]  大家留意到嗎?
[00:13:20.520 --> 00:13:24.520]  神賜給恩典出現了兩次
[00:13:24.520 --> 00:13:28.520]  我專用紅色來顯示
[00:13:28.520 --> 00:13:31.520]  神沒有憐憫恩慈
[00:13:31.520 --> 00:13:36.520]  他不會讓人隨便被魔鬼擄去
[00:13:36.520 --> 00:13:40.520]  但他會賜下更大的恩典
[00:13:40.520 --> 00:13:44.520]  這句話說明了神樂意去施恩
[00:13:44.520 --> 00:13:45.520]  這應許
[00:13:45.520 --> 00:13:49.520]  讓人感到實在是多麼大的安慰
[00:13:49.520 --> 00:13:52.520]  神有赦罪之恩
[00:13:52.520 --> 00:13:56.520]  作者在第六節下半節
[00:13:56.520 --> 00:14:00.520]  引用了《針研》三章三十四節
[00:14:00.520 --> 00:14:03.520]  說明了人的回應
[00:14:03.520 --> 00:14:08.520]  要謙卑回轉作為對神的回應
[00:14:08.520 --> 00:14:09.520]  在第七節
[00:14:09.520 --> 00:14:13.520]  作者用了「所以」來開始
[00:14:13.520 --> 00:14:15.520]  是承接上文
[00:14:15.520 --> 00:14:19.520]  也帶出下文作出回應
[00:14:19.520 --> 00:14:25.520]  在七至十節當中有十個命令動詞
[00:14:25.520 --> 00:14:29.520]  說明了我們回應神的大恩
[00:14:29.520 --> 00:14:32.520]  我們就要負上責任
[00:14:32.520 --> 00:14:35.520]  我們看看第七至十節
[00:14:35.520 --> 00:14:38.520]  了解當中的命令動詞
[00:14:38.520 --> 00:14:40.520]  你看看這個PARPON
[00:14:40.520 --> 00:14:42.520]  有很多紅色字
[00:14:43.520 --> 00:14:45.520]  從第七至十節
[00:14:45.520 --> 00:14:48.520]  我們看到我們能夠擁有
[00:14:48.520 --> 00:14:51.520]  入世而不熟世的智慧
[00:14:51.520 --> 00:14:57.520]  可以朝著以下三個方向去成長
[00:14:57.520 --> 00:15:00.520]  第一就是信服神
[00:15:00.520 --> 00:15:03.520]  第二就是親近神
[00:15:03.520 --> 00:15:06.520]  第三就是在主前謙卑
[00:15:06.520 --> 00:15:08.520]  我們看看第一項
[00:15:08.520 --> 00:15:10.520]  信服神
[00:15:10.520 --> 00:15:12.520]  在第七節
[00:15:12.520 --> 00:15:14.520]  「所以」要信服神
[00:15:14.520 --> 00:15:16.520]  要抵擋魔鬼
[00:15:16.520 --> 00:15:19.520]  魔鬼就必逃避利門
[00:15:19.520 --> 00:15:23.520]  在這節經文中有兩個命令動詞
[00:15:23.520 --> 00:15:25.520]  意思是完全相反
[00:15:25.520 --> 00:15:28.520]  對象也完全不同
[00:15:28.520 --> 00:15:32.520]  信服這個命令是要信服神
[00:15:32.520 --> 00:15:37.520]  是在意志上降服和聽從神
[00:15:37.520 --> 00:15:41.520]  而抵擋又是一個不同的對象
[00:15:41.520 --> 00:15:48.520]  抵擋魔鬼是要立定心智去拒絕魔鬼
[00:15:48.520 --> 00:15:50.520]  這裡提醒我們
[00:15:50.520 --> 00:15:52.520]  必須信服神
[00:15:52.520 --> 00:15:54.520]  同時要抗拒魔鬼
[00:15:54.520 --> 00:16:01.520]  大家知不知道魔鬼的名字是什麼意思?
[00:16:01.520 --> 00:16:03.520]  原來魔鬼的名字
[00:16:03.520 --> 00:16:08.520]  就是「抵擋者」和「控告者」
[00:16:08.520 --> 00:16:10.520]  魔鬼抵擋神
[00:16:10.520 --> 00:16:13.520]  也抵擋神的兒女
[00:16:13.520 --> 00:16:16.520]  如果我們與世界為友
[00:16:16.520 --> 00:16:18.520]  就等於與神為敵
[00:16:18.520 --> 00:16:20.520]  我們必須信服神
[00:16:20.520 --> 00:16:23.520]  站在神的那一方
[00:16:23.520 --> 00:16:26.520]  就必定可以擊退魔鬼
[00:16:26.520 --> 00:16:30.520]  要信服神容易嗎?
[00:16:30.520 --> 00:16:32.520]  有多少人說容易?
[00:16:32.520 --> 00:16:34.520]  沒有嗎?
[00:16:34.520 --> 00:16:36.520]  真的很難吧?
[00:16:36.520 --> 00:16:37.520]  我們看看
[00:16:37.520 --> 00:16:39.520]  最近我在網上
[00:16:39.520 --> 00:16:42.520]  「恩福頻道」「信仰生活圈」
[00:16:42.520 --> 00:16:46.520]  看到一段分享見證
[00:16:46.520 --> 00:16:49.520]  就是伊甸天倫的團友
[00:16:49.520 --> 00:16:53.520]  吳廣祥Ken弟兄的分享
[00:16:53.520 --> 00:16:57.520]  題目是「掙扎中的一流侍奉」
[00:16:57.520 --> 00:17:04.520]  這段分享是在2023年6月發表的文章
[00:17:04.520 --> 00:17:06.520]  Ken弟兄在教會裡
[00:17:06.520 --> 00:17:08.520]  參與過不同的侍奉
[00:17:08.520 --> 00:17:10.520]  很多次
[00:17:10.520 --> 00:17:12.520]  參與教會的關愛維修服侍
[00:17:12.520 --> 00:17:15.520]  當時已經有幾年了
[00:17:15.520 --> 00:17:19.520]  他在這段見證裡說
[00:17:19.520 --> 00:17:24.520]  記得當初他出席了關愛維修的講解會
[00:17:24.520 --> 00:17:27.520]  他有一些不以為然
[00:17:27.520 --> 00:17:30.520]  更加因為他看到侍奉的照片
[00:17:30.520 --> 00:17:33.520]  很多都是姊妹
[00:17:33.520 --> 00:17:35.520]  幾乎全部都是姊妹
[00:17:35.520 --> 00:17:38.520]  於是他就開玩笑地說
[00:17:38.520 --> 00:17:42.520]  「哎!弟兄們去了哪裡?」
[00:17:42.520 --> 00:17:46.520]  當時李敏充牧師也在他旁邊
[00:17:46.520 --> 00:17:49.520]  於是立刻回應他
[00:17:49.520 --> 00:17:53.520]  「你就是弟兄,你可以參與的」
[00:17:53.520 --> 00:17:56.520]  後來他真的參與了
[00:17:56.520 --> 00:18:00.520]  他開始參加關愛維修的時候
[00:18:00.520 --> 00:18:03.520]  內心充滿了掙扎
[00:18:03.520 --> 00:18:05.520]  他第一句就問自己
[00:18:05.520 --> 00:18:08.520]  「關我什麼事?」
[00:18:08.520 --> 00:18:13.520]  可能這句話是來自撒旦的聲音
[00:18:13.520 --> 00:18:14.520]  但很奇怪
[00:18:14.520 --> 00:18:19.520]  聖靈在他內心不斷地催迫和提醒
[00:18:19.520 --> 00:18:21.520]  聖靈跟他說
[00:18:21.520 --> 00:18:24.520]  「你是在這個社區長大的」
[00:18:24.520 --> 00:18:26.520]  「你熟悉這一區」
[00:18:26.520 --> 00:18:30.520]  「你看到這裡的需要」
[00:18:30.520 --> 00:18:32.520]  弟兄又想到
[00:18:32.520 --> 00:18:35.520]  加上他有探訪基層的經驗
[00:18:35.520 --> 00:18:37.520]  也很明白
[00:18:37.520 --> 00:18:40.520]  關心人不是只能說的
[00:18:40.520 --> 00:18:42.520]  一定要有行動
[00:18:42.520 --> 00:18:45.520]  被探訪的人
[00:18:45.520 --> 00:18:48.520]  才會感受到上帝的愛
[00:18:48.520 --> 00:18:50.520]  在聖靈一再催迫之下
[00:18:50.520 --> 00:18:56.520]  他就決定參加關愛維修的侍奉
[00:18:56.520 --> 00:19:02.520]  後來他還成為了他們的核心小組成員
[00:19:02.520 --> 00:19:04.520]  他又分享到
[00:19:04.520 --> 00:19:07.520]  在他參加這個侍奉的初期
[00:19:07.520 --> 00:19:10.520]  也有來自家庭的掙扎
[00:19:10.520 --> 00:19:13.520]  因為當時他太太還沒有參加
[00:19:13.520 --> 00:19:17.520]  不清楚他每個星期出去究竟搞什麼
[00:19:17.520 --> 00:19:20.520]  而且也因為私隱的關係
[00:19:20.520 --> 00:19:22.520]  很多服侍的內容
[00:19:22.520 --> 00:19:25.520]  都不方便跟他說太多
[00:19:25.520 --> 00:19:28.520]  所以當時他真的感受到
[00:19:28.520 --> 00:19:33.520]  太太給了他一些無形的壓力
[00:19:33.520 --> 00:19:36.520]  但後來他太太看見弟兄
[00:19:36.520 --> 00:19:38.520]  在侍奉裡的改變
[00:19:38.520 --> 00:19:41.520]  看到他時時充滿喜樂
[00:19:41.520 --> 00:19:45.520]  他後來也加入了這個侍奉的行列
[00:19:45.520 --> 00:19:47.520]  接受裝備
[00:19:47.520 --> 00:19:52.520]  轉眼間他們兩個都在關愛維修那裡
[00:19:52.520 --> 00:19:56.520]  服侍了四五年
[00:19:56.520 --> 00:20:00.520]  後來他太太患了癌症
[00:20:00.520 --> 00:20:04.520]  他們才暫停這個服侍
[00:20:04.520 --> 00:20:07.520]  Ken弟兄形容關愛維修的成員
[00:20:07.520 --> 00:20:10.520]  是三流的侍奉人員
[00:20:10.520 --> 00:20:11.520]  為什麼?
[00:20:11.520 --> 00:20:14.520]  是不是不夠高尚的侍奉?
[00:20:14.520 --> 00:20:17.520]  原來三流的侍奉
[00:20:17.520 --> 00:20:22.520]  三流就是流血、流淚和流汗
[00:20:22.520 --> 00:20:27.520]  流血就是維修的時候總會有受傷
[00:20:27.520 --> 00:20:29.520]  那就會流血
[00:20:29.520 --> 00:20:33.520]  流淚就是他們聽到街坊的故事
[00:20:33.520 --> 00:20:35.520]  會觸動他們落淚
[00:20:35.520 --> 00:20:40.520]  去求問上帝為什麼他們這麼苦呢?
[00:20:40.520 --> 00:20:43.520]  而流汗當然不用說了
[00:20:43.520 --> 00:20:47.520]  大熱天時去裝冷氣、幫人維修
[00:20:47.520 --> 00:20:50.520]  一定會流汗
[00:20:50.520 --> 00:20:52.520]  但是弟兄分享到
[00:20:52.520 --> 00:20:56.520]  他們所參與的是一流的侍奉
[00:20:56.520 --> 00:21:00.520]  是上帝的一流侍奉
[00:21:00.520 --> 00:21:03.520]  參與了很多年不同的侍奉
[00:21:03.520 --> 00:21:08.520]  Ken弟兄從來都不會覺得自己很成功
[00:21:08.520 --> 00:21:12.520]  他自覺仍然離上帝的計劃還有很遠的距離
[00:21:12.520 --> 00:21:17.520]  身邊仍然有很多街坊未決志去接受福音
[00:21:17.520 --> 00:21:21.520]  但是在侍奉裏令他很甘甜
[00:21:21.520 --> 00:21:26.520]  讓他可以持續不斷地侍奉
[00:21:26.520 --> 00:21:28.520]  親愛的弟兄姊妹
[00:21:28.520 --> 00:21:32.520]  Ken弟兄沒有看重自己的想法
[00:21:32.520 --> 00:21:37.520]  也沒有被撒旦打沉了他侍奉的心智
[00:21:37.520 --> 00:21:40.520]  他信奉聖靈的帶領
[00:21:40.520 --> 00:21:44.520]  而且降伏於神和聽從神
[00:21:44.520 --> 00:21:47.520]  使他很享受侍奉的甘甜
[00:21:47.520 --> 00:21:52.520]  可以說是榮神益人
[00:21:52.520 --> 00:21:53.520]  弟兄姊妹
[00:21:53.520 --> 00:21:56.520]  我們除了要信奉神之外
[00:21:56.520 --> 00:22:01.520]  第二個方向就是要好好地去親近神
[00:22:01.520 --> 00:22:03.520]  請大家讀第八節
[00:22:03.520 --> 00:22:05.520]  預備起
[00:22:05.520 --> 00:22:06.520]  要親近神
[00:22:06.520 --> 00:22:09.520]  神就必親近你們
[00:22:09.520 --> 00:22:13.520]  有罪的人要潔淨你們的手
[00:22:13.520 --> 00:22:18.520]  心懷異議的人要清潔你們的心
[00:22:18.520 --> 00:22:24.520]  我們立定心志降伏於神和聽從神的話
[00:22:24.520 --> 00:22:27.520]  就要常常去親近神
[00:22:27.520 --> 00:22:32.520]  透過讀經、祈禱、個人和集體的敬拜
[00:22:32.520 --> 00:22:36.520]  還有手聖餐和投入團旗
[00:22:36.520 --> 00:22:40.520]  和神去建立健康的三角關係
[00:22:40.520 --> 00:22:45.520]  這個三角關係不是搞婚外情那種三角關係
[00:22:45.520 --> 00:22:50.520]  而是我們每一個人都要向上
[00:22:50.520 --> 00:22:54.520]  自視去跟隨神、仰望神
[00:22:54.520 --> 00:22:57.520]  又有一個橫向的關係
[00:22:57.520 --> 00:23:00.520]  就是我們和肢體之間
[00:23:00.520 --> 00:23:03.520]  要保持緊密的聯繫
[00:23:03.520 --> 00:23:09.520]  一起在神裡面成長和彼此關心
[00:23:09.520 --> 00:23:11.520]  這個也很重要
[00:23:11.520 --> 00:23:13.520]  這些屬靈的行動
[00:23:13.520 --> 00:23:17.520]  大家聽下去已經是老生常談
[00:23:17.520 --> 00:23:20.520]  每個信徒都知道要做
[00:23:20.520 --> 00:23:25.520]  但是要立定心志去親近神
[00:23:25.520 --> 00:23:28.520]  我們會遇到什麼阻礙呢?
