
[00:00:00.000 --> 00:00:02.760]  好,謝謝敬拜隊帶我們敬拜
[00:04:22.640 --> 00:04:25.680]  讓我們看見我們在信仰上
[00:04:25.680 --> 00:04:27.680]  我們在生命的操練上
[00:04:27.680 --> 00:04:30.360]  我們知道怎樣可以去遊方向
[00:04:30.360 --> 00:04:31.240]  主願你帶領我們
[00:04:31.240 --> 00:04:33.240]  祈禱教授,奉主命求,阿門
[00:04:33.240 --> 00:04:37.040]  剛才大家讀了一大堆的經文
[00:04:37.040 --> 00:04:39.040]  很多什麼加上什麼
[00:04:39.040 --> 00:04:42.640]  有些重複的字眼稍後也會提到
[00:04:42.640 --> 00:04:47.240]  不過我們先看看第三至第四節的經文
[00:04:47.240 --> 00:04:51.320]  彼得很想在一開始提到
[00:04:51.320 --> 00:04:54.160]  基督徒信仰的核心是什麼
[00:04:54.160 --> 00:04:58.960]  如果我們從早就指將第三至第四節再鋪排的時候
[00:04:58.960 --> 00:05:00.280]  我們可以這樣去理解
[00:05:00.280 --> 00:05:05.800]  因為我們認識用自己的榮耀和彼得治我們的上帝
[00:05:05.800 --> 00:05:08.800]  所以他的神能
[00:05:08.800 --> 00:05:12.200]  已經將所有關乎生命和乾淨的事
[00:05:12.200 --> 00:05:13.200]  已經給了我們
[00:05:13.200 --> 00:05:16.560]  因此我們有這個英賜給我們
[00:05:16.560 --> 00:05:21.360]  以致我們既可以脫離世上情欲的敗壞
[00:05:21.360 --> 00:05:23.840]  也可以跟神的聖情有份
[00:05:23.840 --> 00:05:25.840]  當我們這樣看的時候
[00:05:25.840 --> 00:05:29.280]  我們就知道第三至第四節的脈絡大概是這樣去理解
[00:05:29.280 --> 00:05:34.880]  第二節其實彼得已經用了認識耶穌或者認識基督
[00:05:34.880 --> 00:05:36.080]  認識主這個字
[00:05:36.080 --> 00:05:40.880]  去帶出的就是原來我們認識基督是多麼重要
[00:05:40.880 --> 00:05:45.080]  剛才也有說過認識這個字在第一章一直出現
[00:05:45.080 --> 00:05:46.280]  其實他在說什麼呢
[00:05:46.280 --> 00:05:53.080]  就是在說原來耶穌基督和我們要有一個親密的連結和關係
[00:05:53.080 --> 00:05:56.680]  我們會看到的是神先去呼召我們
[00:05:56.680 --> 00:05:58.080]  去揀選我們
[00:05:58.080 --> 00:06:00.080]  彼得很想先看一件事
[00:06:00.080 --> 00:06:04.080]  原來我們和耶穌的關係其實是恩典
[00:06:04.080 --> 00:06:07.080]  是出於他榮耀的作為
[00:06:07.080 --> 00:06:10.080]  不過當我們能夠經歷這份恩典
[00:06:10.080 --> 00:06:11.080]  人的回應是什麼呢
[00:06:11.080 --> 00:06:14.080]  就是我們要對主有更加多的認識
[00:06:14.080 --> 00:06:15.080]  我們會看到的是
[00:06:15.080 --> 00:06:18.080]  經文說當我們這樣去認識主的時候
[00:06:18.080 --> 00:06:26.080]  神就會給了我們一切我們可以知道關乎生命和乾淨的事的能力
[00:06:26.080 --> 00:06:28.080]  我們會問的是
[00:06:28.080 --> 00:06:30.080]  我們經常說乾淨
[00:06:30.080 --> 00:06:32.080]  乾淨是什麼呢
[00:06:32.080 --> 00:06:35.080]  乾淨這個字的直譯原來很特別
[00:06:35.080 --> 00:06:38.080]  它有一種叫做好的敬拜的意思
[00:06:38.080 --> 00:06:42.080]  可能我們會想好的敬拜是不是剛才大敬拜很好的意思呢
[00:06:42.080 --> 00:06:47.080]  其實原來是更加說到一種敬畏神的態度
[00:06:47.080 --> 00:06:52.080]  其實在聖經裡面不停地說乾淨、敬乾這件事
[00:06:52.080 --> 00:06:56.080]  其實當我們回到彼得後書這節經文
[00:06:56.080 --> 00:06:58.080]  彼得很想說一件事
[00:06:58.080 --> 00:07:01.080]  就是當我們去認識主的時候
[00:07:01.080 --> 00:07:03.080]  在這個認識的過程
[00:07:03.080 --> 00:07:05.080]  我們就知道原來我們的生命
[00:07:05.080 --> 00:07:09.080]  其實可以怎樣去活出一個敬畏神的生命
[00:07:09.080 --> 00:07:12.080]  去活出一個神所喜悅的生活方式
[00:07:12.080 --> 00:07:15.080]  同樣藉著這份應許
[00:07:15.080 --> 00:07:18.080]  帶給我們生命有什麼不同呢
[00:07:18.080 --> 00:07:20.080]  就是原來在這個過程裡面
[00:07:20.080 --> 00:07:24.080]  我們藉著這樣去活出一個這樣的生活方式的時候
[00:07:24.080 --> 00:07:29.080]  原來我們可以得到分享上帝的本性
[00:07:29.080 --> 00:07:33.080]  和我們可以脫離世上帶來的情慾的敗壞
[00:07:33.080 --> 00:07:34.080]  是什麼呢
[00:07:34.080 --> 00:07:41.080]  就是說一方面我們能夠享有神給我們的一些特質
[00:07:41.080 --> 00:07:45.080]  而同樣這些特質可以帶給我們做什麼呢
[00:07:45.080 --> 00:07:47.080]  就是脫離一些世上所帶來的
[00:07:47.080 --> 00:07:50.080]  那些私慾帶來的情慾和敗壞
[00:07:50.080 --> 00:07:55.080]  原來彼得很想在這兩節的經文帶出一個很重要的核心
[00:07:55.080 --> 00:08:01.080]  就是他先去提醒原來我們能夠成為基督徒
[00:08:01.080 --> 00:08:03.080]  我們這個身份是怎樣來的
[00:08:03.080 --> 00:08:05.080]  原來是基於神的揀選
[00:08:05.080 --> 00:08:08.080]  原來是基於在過程裡面
[00:08:08.080 --> 00:08:10.080]  神去拯救我們
[00:08:10.080 --> 00:08:11.080]  這個是因典
[00:08:11.080 --> 00:08:15.080]  不過同樣彼得在這裡也很想提醒
[00:08:15.080 --> 00:08:17.080]  我們人的回應是要做什麼呢
[00:08:17.080 --> 00:08:19.080]  我們是要去認識祂
[00:08:19.080 --> 00:08:22.080]  透過這個過程我們認識祂的時候
[00:08:22.080 --> 00:08:25.080]  我們就知道原來神很想我們生命
[00:08:25.080 --> 00:08:28.080]  怎樣去展現一個敬虔的生命出來
[00:08:28.080 --> 00:08:30.080]  而當我們這樣去展現的時候
[00:08:30.080 --> 00:08:35.080]  我們才能夠去抵抗很多我們生活上的一些試探
[00:08:35.080 --> 00:08:36.080]  一些私慾
[00:08:36.080 --> 00:08:37.080]  一些罪惡
[00:08:37.080 --> 00:08:39.080]  我們會看到的是
[00:08:39.080 --> 00:08:41.080]  由第二節開始到第三第四節
[00:08:41.080 --> 00:08:44.080]  其實彼得很想帶出一個字
[00:08:44.080 --> 00:08:48.080]  就是我們有多認識上帝呢
[00:08:48.080 --> 00:08:50.080]  不過當我們想認識上帝的時候
[00:08:50.080 --> 00:08:53.080]  可能我們也會落入一個這樣的想法
[00:08:53.080 --> 00:08:54.080]  我們會做什麼呢
[00:08:54.080 --> 00:08:59.080]  我們會覺得其實我們也算是很認識祂
[00:08:59.080 --> 00:09:00.080]  不過我會說的是
[00:09:00.080 --> 00:09:02.080]  其實有時候我們認識祂
[00:09:02.080 --> 00:09:05.080]  很多都是在吃老本
[00:09:05.080 --> 00:09:07.080]  這個字好像很像上一個年代
[00:09:07.080 --> 00:09:08.080]  即是什麼呢
[00:09:08.080 --> 00:09:11.080]  我們其實認識神有多少呢
[00:09:11.080 --> 00:09:13.080]  很多時候我們傾向什麼呢
[00:09:13.080 --> 00:09:15.080]  在詩歌裡面聽到
[00:09:15.080 --> 00:09:16.080]  唯有主幾多
[00:09:16.080 --> 00:09:18.080]  要還諸罪人事唯我死
[00:09:18.080 --> 00:09:20.080]  就知道原來神是怎樣怎樣
[00:09:20.080 --> 00:09:23.080]  或者我們單從聽別人說
[00:09:23.080 --> 00:09:25.080]  就知道其實神是怎樣怎樣
[00:09:25.080 --> 00:09:27.080]  不過很坦白說
[00:09:27.080 --> 00:09:31.080]  有時候我們主動地去認識上帝
[00:09:31.080 --> 00:09:32.080]  其實很坦白
[00:09:32.080 --> 00:09:35.080]  一本聖經我們又認識多少呢
[00:09:35.080 --> 00:09:38.080]  我們很多時候我們滿足了
[00:09:38.080 --> 00:09:40.080]  聽到、唱到詩歌
[00:09:40.080 --> 00:09:41.080]  認識神是怎樣
[00:09:41.080 --> 00:09:43.080]  大概怎樣怎樣就OK了
[00:09:43.080 --> 00:09:46.080]  但是我們有時我們生命的惰性
[00:09:46.080 --> 00:09:50.080]  令到我們只滿足於我們認識神的這一邊
[00:09:50.080 --> 00:09:52.080]  一些很片面的東西就足夠
[00:09:52.080 --> 00:09:54.080]  不過頂姐妹
[00:09:54.080 --> 00:09:55.080]  我想提醒大家的是
[00:09:55.080 --> 00:09:58.080]  可能單憑我們一些經歷
[00:09:58.080 --> 00:10:00.080]  單憑那些感覺去認識上帝
[00:10:00.080 --> 00:10:03.080]  其實未能夠完全讓我們認識
[00:10:03.080 --> 00:10:05.080]  我們相信的神是怎樣
[00:10:05.080 --> 00:10:06.080]  頂姐妹
[00:10:06.080 --> 00:10:07.080]  我會說
[00:10:07.080 --> 00:10:08.080]  多時候說裝備
[00:10:08.080 --> 00:10:11.080]  我們經常說很著重Being
[00:10:11.080 --> 00:10:13.080]  很著重Doing
[00:10:13.080 --> 00:10:15.080]  不過在這兩樣之前
[00:10:15.080 --> 00:10:18.080]  其實Knowing是更加重要
[00:10:18.080 --> 00:10:22.080]  當我們說要進入去服事的時候
[00:10:22.080 --> 00:10:23.080]  我們有問心
[00:10:23.080 --> 00:10:24.080]  我們要為主做
[00:10:24.080 --> 00:10:26.080]  但我們有多知道
[00:10:26.080 --> 00:10:28.080]  其實這個主是一個怎樣的主呢
[00:10:28.080 --> 00:10:30.080]  舉一個例子
[00:10:30.080 --> 00:10:33.080]  通常我會說有很多簡單的東西
[00:10:33.080 --> 00:10:35.080]  通常都會被輕看
[00:10:35.080 --> 00:10:36.080]  當我們去做服事
[00:10:36.080 --> 00:10:37.080]  當我們參與短宣
[00:10:37.080 --> 00:10:40.080]  我猜大家去短宣的時候
[00:10:40.080 --> 00:10:42.080]  都會有一些靈修的資料
[00:10:42.080 --> 00:10:45.080]  但是我們要花多少時間
[00:10:45.080 --> 00:10:48.080]  我們會在短宣裏靈修呢
[00:10:48.080 --> 00:10:49.080]  舉個例子
[00:10:49.080 --> 00:10:50.080]  可能在我們開組
[00:10:50.080 --> 00:10:52.080]  有時可能去短宣或做服事
[00:10:52.080 --> 00:10:53.080]  我們開組的時候
[00:10:53.080 --> 00:10:55.080]  我們大部分時間會做甚麼呢
[00:10:55.080 --> 00:10:58.080]  談談明天的programme怎樣去做
[00:10:58.080 --> 00:11:01.080]  即是我們怎樣去處理小朋友
[00:11:01.080 --> 00:11:03.080]  有甚麼可以做得好一點
[00:11:03.080 --> 00:11:06.080]  又或者要和我旁邊的組員認識
[00:11:06.080 --> 00:11:10.080]  希望知道背景是怎樣
[00:11:10.080 --> 00:11:12.080]  很想和他建立關係
[00:11:12.080 --> 00:11:14.080]  不過想深一層
[00:11:14.080 --> 00:11:15.080]  有很多時候
[00:11:15.080 --> 00:11:18.080]  當我們去參與短宣或服事
[00:11:18.080 --> 00:11:20.080]  那些短宣的材料裏面
[00:11:20.080 --> 00:11:22.080]  那些靈修的部分
[00:11:22.080 --> 00:11:24.080]  我們都很容易忽略
[00:11:24.080 --> 00:11:25.080]  明天才靈修
[00:11:25.080 --> 00:11:28.080]  在廁所的時候才靈修
[00:11:28.080 --> 00:11:30.080]  但是有諷刺地
[00:11:30.080 --> 00:11:32.080]  當我們去參與短宣
[00:11:32.080 --> 00:11:34.080]  當我們去參與服事的時候
[00:11:34.080 --> 00:11:37.080]  我們說我們是為神去做事
[00:11:37.080 --> 00:11:39.080]  我們是為神去服事
[00:11:39.080 --> 00:11:43.080]  但是如果我不花時間去認識神
[00:11:43.080 --> 00:11:45.080]  去knowing God的時候
[00:11:45.080 --> 00:11:46.080]  我們又怎知道
[00:11:46.080 --> 00:11:47.080]  其實神在短宣
[00:11:47.080 --> 00:11:49.080]  在這個服事的過程上
[00:11:49.080 --> 00:11:51.080]  想我們看到甚麼呢
[00:11:51.080 --> 00:11:54.080]  頂梓梅很想藉著這個過程
[00:11:54.080 --> 00:11:55.080]  去鼓勵大家
[00:11:55.080 --> 00:11:58.080]  我想比起去問
[00:11:58.080 --> 00:12:00.080]  我們being和doing是怎樣之前
[00:12:00.080 --> 00:12:03.080]  回到我們信仰最基本的部分
[00:12:03.080 --> 00:12:06.080]  我們有多knowing God
[00:12:06.080 --> 00:12:08.080]  我們有多認識
[00:12:08.080 --> 00:12:13.080]  我們為神出去服事的神
[00:12:13.080 --> 00:12:15.080]  我們在這個過程中
[00:12:15.080 --> 00:12:16.080]  我們都反思
[00:12:16.080 --> 00:12:19.080]  究竟我們把knowing God
[00:12:19.080 --> 00:12:22.080]  放在我們心中有多重要呢
[00:12:22.080 --> 00:12:24.080]  之後去到第五到第八節
[00:12:24.080 --> 00:12:26.080]  他就說了一連串
[00:12:26.080 --> 00:12:28.080]  剛才大家讀的特質是甚麼
[00:12:28.080 --> 00:12:30.080]  彼得很想說的就是
[00:12:30.080 --> 00:12:32.080]  當我們knowing God之後
[00:12:32.080 --> 00:12:34.080]  我們就要在這個過程中
[00:12:34.080 --> 00:12:37.080]  不斷在生命中追求成熟
[00:12:37.080 --> 00:12:38.080]  你會看到的是
[00:12:38.080 --> 00:12:39.080]  剛才那段經文說了
[00:12:39.080 --> 00:12:41.080]  神已經給了一切
[00:12:41.080 --> 00:12:42.080]  我們所需要的東西
[00:12:42.080 --> 00:12:45.080]  我們知道怎樣去走出敬虔的生命
[00:12:45.080 --> 00:12:47.080]  你會看到的是彼得在這個過程中
[00:12:47.080 --> 00:12:48.080]  他提醒我們
[00:12:48.080 --> 00:12:50.080]  我們要奮愛努力
[00:12:50.080 --> 00:12:52.080]  這個很簡單的字
[00:12:52.080 --> 00:12:54.080]  其實有一個背後的含義
[00:12:54.080 --> 00:12:59.080]  就是原來我們要更加有熱切的心去追求
[00:12:59.080 --> 00:13:01.080]  甚至有一個意思就是
[00:13:01.080 --> 00:13:03.080]  我們要日復日不停地
[00:13:03.080 --> 00:13:06.080]  擺出心力去投入在這個過程中
[00:13:06.080 --> 00:13:08.080]  建立甚麼呢
[00:13:08.080 --> 00:13:10.080]  剛才大家都讀了
[00:13:10.080 --> 00:13:14.080]  八個特質或者character
[00:13:14.080 --> 00:13:17.080]  這個手法是當時
[00:13:17.080 --> 00:13:19.080]  一些文學的用法
[00:13:19.080 --> 00:13:20.080]  就是甚麼加上甚麼
[00:13:20.080 --> 00:13:23.080]  不過這個不是一個次序
[00:13:23.080 --> 00:13:25.080]  不是說有了信心之後就怎樣怎樣
[00:13:25.080 --> 00:13:28.080]  而是其實是同樣地重要
[00:13:28.080 --> 00:13:30.080]  現在更加的是甚麼呢
[00:13:30.080 --> 00:13:34.080]  就是原來要一樣加上一樣
[00:13:34.080 --> 00:13:36.080]  彼得很想說的是
[00:13:36.080 --> 00:13:39.080]  原來我們信徒要在這八方面
[00:13:39.080 --> 00:13:41.080]  我們要去努力地成長
[00:13:41.080 --> 00:13:43.080]  我們要去努力地展現
[00:13:43.080 --> 00:13:44.080]  很特別的是
[00:13:44.080 --> 00:13:46.080]  不知道大家有沒有看到
[00:13:46.080 --> 00:13:51.080]  信心是操練上最開始說的話
[00:13:51.080 --> 00:13:53.080]  而去到最終極的位置
[00:13:53.080 --> 00:13:55.080]  就是指向愛
[00:13:55.080 --> 00:13:58.080]  愛弟兄和愛人
[00:13:58.080 --> 00:14:00.080]  我們會問的是
[00:14:00.080 --> 00:14:02.080]  這八方面我們都經常聽到
[00:14:02.080 --> 00:14:03.080]  是甚麼呢
[00:14:03.080 --> 00:14:05.080]  逐樣介紹給大家聽
[00:14:05.080 --> 00:14:07.080]  信心是說甚麼呢
[00:14:07.080 --> 00:14:10.080]  信心是說人去回應神的呼召
[00:14:10.080 --> 00:14:12.080]  用信心去回應
[00:14:12.080 --> 00:14:14.080]  同樣是說我們對神有多信靠
[00:14:14.080 --> 00:14:16.080]  我們有多信祂的救恩
[00:14:16.080 --> 00:14:18.080]  英許和能力
[00:14:18.080 --> 00:14:20.080]  彼得用這個信心
[00:14:20.080 --> 00:14:24.080]  通常都是說對比假教師不相信信仰
[00:14:24.080 --> 00:14:25.080]  或者一早信了
[00:14:25.080 --> 00:14:27.080]  但之後就走回頭路
[00:14:27.080 --> 00:14:29.080]  這是信心
[00:14:29.080 --> 00:14:31.080]  德行在當時的希臘文化
[00:14:31.080 --> 00:14:35.080]  通常都是說一個人在理智上是完全的
[00:14:35.080 --> 00:14:37.080]  不過在聖經裏通常都是說
[00:14:37.080 --> 00:14:41.080]  人怎樣去活出神所喜悅的生命
[00:14:41.080 --> 00:14:43.080]  甚至特別在道德上
[00:14:43.080 --> 00:14:46.080]  怎樣有一個好的行為可以展現出來
[00:14:46.080 --> 00:14:49.080]  這就是德行的解釋
[00:14:49.080 --> 00:14:50.080]  下一個
[00:14:50.080 --> 00:14:51.080]  知識
[00:14:51.080 --> 00:14:53.080]  知識是說甚麼呢
[00:14:53.080 --> 00:14:54.080]  其實很簡單
[00:14:54.080 --> 00:14:56.080]  去分辨是非
[00:14:56.080 --> 00:14:58.080]  在過程中甚至說
[00:14:58.080 --> 00:15:01.080]  怎樣可以去分辨哪些是異端
[00:15:01.080 --> 00:15:03.080]  我們去遠離呢
[00:15:03.080 --> 00:15:05.080]  彼得在這裏很想說
[00:15:05.080 --> 00:15:06.080]  我們作為信徒
[00:15:06.080 --> 00:15:08.080]  我們要體驗神的旨意是甚麼
[00:15:08.080 --> 00:15:10.080]  當我們越去認識神的時候
[00:15:10.080 --> 00:15:14.080]  我們才知道神給我們生命的方向是怎樣去走
[00:15:14.080 --> 00:15:15.080]  節制
[00:15:15.080 --> 00:15:18.080]  這也是當時希臘文化
[00:15:18.080 --> 00:15:20.080]  經常提倡的一件事
[00:15:20.080 --> 00:15:23.080]  就是怎樣不要被人的思想
[00:15:23.080 --> 00:15:25.080]  情緒影響了
[00:15:25.080 --> 00:15:27.080]  特別在聖經裏面
[00:15:27.080 --> 00:15:29.080]  原來我們人是有自由意志
[00:15:29.080 --> 00:15:31.080]  選擇做甚麼不做甚麼
[00:15:31.080 --> 00:15:33.080]  而我們做這個決定
[00:15:33.080 --> 00:15:35.080]  其實我們要學習的是
[00:15:35.080 --> 00:15:37.080]  不要受其他影響
[00:15:37.080 --> 00:15:39.080]  壓力的影響去篩選了我們
[00:15:39.080 --> 00:15:41.080]  甚至更加是
[00:15:41.080 --> 00:15:43.080]  原來這個節制是幫我們
[00:15:43.080 --> 00:15:47.080]  可以免於我們陷入放縱情慾的試探裏
[00:15:47.080 --> 00:15:49.080]  這就是節制
[00:15:49.080 --> 00:15:51.080]  我們學習的東西
[00:15:51.080 --> 00:15:53.080]  第幾
[00:15:53.080 --> 00:15:55.080]  忍耐
[00:15:55.080 --> 00:15:57.080]  其實很簡單
[00:15:57.080 --> 00:15:59.080]  就是我們怎樣持守信心
[00:15:59.080 --> 00:16:01.080]  怎樣忍受痛苦
[00:16:01.080 --> 00:16:03.080]  特別在彼得後書裏說甚麼呢
[00:16:03.080 --> 00:16:05.080]  因為彼得後書的背景
[00:16:05.080 --> 00:16:07.080]  那些人面對著一個甚麼挑戰呢
[00:16:07.080 --> 00:16:09.080]  原來很多人對他們的信仰去攬招熱奉
[00:16:09.080 --> 00:16:11.080]  但彼得很想鼓勵他們的是
[00:16:11.080 --> 00:16:13.080]  面對攬招熱奉
[00:16:13.080 --> 00:16:15.080]  你覺得是苦難的時候
[00:16:15.080 --> 00:16:17.080]  你怎樣繼續去信靠神
[00:16:17.080 --> 00:16:19.080]  怎樣在這個困境裏面
[00:16:19.080 --> 00:16:21.080]  繼續去持守神給你
[00:16:21.080 --> 00:16:23.080]  去行這個信仰呢
[00:16:23.080 --> 00:16:25.080]  這就是忍耐的意思
[00:16:25.080 --> 00:16:27.080]  去到敬虔了
[00:16:27.080 --> 00:16:29.080]  剛才也說了和我們的生命有關
[00:16:29.080 --> 00:16:31.080]  就是我們的生命怎樣在每一個方面
[00:16:31.080 --> 00:16:33.080]  都成為神所喜悅的人
[00:16:33.080 --> 00:16:35.080]  去到最後
[00:16:35.080 --> 00:16:37.080]  你會見到是愛弟兄的心
[00:16:37.080 --> 00:16:39.080]  和愛眾人的心
[00:16:39.080 --> 00:16:41.080]  很特別的
[00:16:41.080 --> 00:16:43.080]  去到最後這個愛這個字
[00:16:43.080 --> 00:16:45.080]  在中文的時候好像是同一個字
[00:16:45.080 --> 00:16:47.080]  不過在原文裏是這樣用法
[00:16:47.080 --> 00:16:49.080]  如果大家有記得
[00:16:49.080 --> 00:16:51.080]  阿加皮和Fileo
[00:16:51.080 --> 00:16:53.080]  這兩個字的話
[00:16:53.080 --> 00:16:55.080]  阿加皮我們常常聽
[00:16:55.080 --> 00:16:57.080]  好像比較厲害
[00:16:57.080 --> 00:16:59.080]  但在這裏很特別
[00:16:59.080 --> 00:17:01.080]  他用愛弟兄的心反而是用Fileo
[00:17:01.080 --> 00:17:03.080]  他用愛眾人的心
[00:17:03.080 --> 00:17:05.080]  就是用阿加皮
[00:17:05.080 --> 00:17:07.080]  我們會問為甚麼呢
[00:17:07.080 --> 00:17:09.080]  不是友善一點的才是愛
[00:17:09.080 --> 00:17:11.080]  才是厲害一點的嗎
[00:17:11.080 --> 00:17:13.080]  彼得用Fileo這個字
[00:17:13.080 --> 00:17:15.080]  去形容愛弟兄的心
[00:17:15.080 --> 00:17:17.080]  其實很想表達一個
[00:17:17.080 --> 00:17:19.080]  很簡單的概念
[00:17:19.080 --> 00:17:21.080]  就是原來信徒要彼此相顧
[00:17:21.080 --> 00:17:23.080]  要互相守望
[00:17:23.080 --> 00:17:25.080]  才能讓這個群體能夠
[00:17:25.080 --> 00:17:27.080]  抵擋一些異端的攻擊
[00:17:27.080 --> 00:17:29.080]  甚至令到他們不好忍
[00:17:29.080 --> 00:17:31.080]  離開了真道
[00:17:31.080 --> 00:17:33.080]  不過當他在說阿加皮
[00:17:33.080 --> 00:17:35.080]  是用在愛眾人的心的時候
[00:17:35.080 --> 00:17:37.080]  其實他是在說一個更加大的
[00:17:37.080 --> 00:17:39.080]  愛的擴展
[00:17:39.080 --> 00:17:41.080]  就是原來我們作為信徒
[00:17:41.080 --> 00:17:43.080]  我們要信從聖靈的引領
[00:17:43.080 --> 00:17:45.080]  我們對身邊所有的人
[00:17:45.080 --> 00:17:47.080]  我們要更加大的犧牲
[00:17:47.080 --> 00:17:49.080]  去答出更加多的
[00:17:49.080 --> 00:17:51.080]  他主動向不同的人
