
[00:00:00.000 --> 00:00:03.080]  很開心今天我們可以來敬拜神
[00:17:53.760 --> 00:17:54.760]  肺炎疫情
[00:17:54.760 --> 00:17:56.760]  我們離世團契
[00:17:56.760 --> 00:17:59.760]  都可以用Zoom聚會
[00:17:59.760 --> 00:18:03.760]  每次250人以上
[00:18:03.760 --> 00:18:07.760]  一起在視像大組聚會
[00:18:07.760 --> 00:18:13.760]  或小組都可以用視像查經
[00:18:13.760 --> 00:18:17.760]  長者應有自由
[00:18:17.760 --> 00:18:25.760]  得到與下一代建立有意義的關係
[00:18:25.760 --> 00:18:29.760]  可以與下一代有很好的溝通
[00:18:29.760 --> 00:18:33.760]  事實上我們都看到不少長者
[00:18:33.760 --> 00:18:38.760]  與下一代有很融洽和諧的相處
[00:18:38.760 --> 00:18:41.760]  甚至隔代的關係感情都很好
[00:18:41.760 --> 00:18:43.760]  我在醫院做院務的時候
[00:18:43.760 --> 00:18:49.760]  看到不少長者有病入院
[00:18:49.760 --> 00:18:53.760]  很多孝子賢孫天天去探望
[00:18:53.760 --> 00:18:57.760]  天天陪伴不離不棄
[00:18:57.760 --> 00:19:00.760]  我接觸年長的會友
[00:19:00.760 --> 00:19:05.760]  他們與孫兒的關係都非常好
[00:19:05.760 --> 00:19:08.760]  我們辦一些安息禮
[00:19:08.760 --> 00:19:11.760]  團友的安息禮
[00:19:11.760 --> 00:19:14.760]  我看到幾歲的孫子孫女
[00:19:14.760 --> 00:19:20.760]  在祖母的心裡哭得很哀動
[00:19:20.760 --> 00:19:23.760]  可見他們的關係非常好
[00:19:23.760 --> 00:19:27.760]  我們應該給長者有以上的自由和保護
[00:19:27.760 --> 00:19:29.760]  不應該標籤他們
[00:19:29.760 --> 00:19:32.760]  否則他們得不到自由
[00:19:32.760 --> 00:19:34.760]  亦沒有享受到自由的權利
[00:19:34.760 --> 00:19:39.760]  我們應該讓他們繼續獲得自由
[00:19:39.760 --> 00:19:45.760]  長者也不要輕看自己家中的影響力
[00:19:45.760 --> 00:19:50.760]  家中長者的影響力其實是家人的凝聚力
[00:19:50.760 --> 00:19:52.760]  大家贊不贊成?
[00:19:52.760 --> 00:19:55.760]  香港人很忙碌
[00:19:55.760 --> 00:19:58.760]  很難一家聚首一堂
[00:19:58.760 --> 00:20:00.760]  但過時過節
[00:20:00.760 --> 00:20:06.760]  父母在家聚首一堂一起吃飯
[00:20:06.760 --> 00:20:11.760]  家中長者不知不覺將家人連繫起來
[00:20:11.760 --> 00:20:13.760]  保持著接觸
[00:20:13.760 --> 00:20:16.760]  不會因為各有各忙而疏遠
[00:20:16.760 --> 00:20:20.760]  另外長者養大自己的兒女
[00:20:20.760 --> 00:20:23.760]  養育他們成長
[00:20:23.760 --> 00:20:26.760]  固然對兒女有很大影響力
[00:20:26.760 --> 00:20:29.760]  但不要忽略長者對自己的第三代
[00:20:29.760 --> 00:20:33.760]  亦頗有影響力
[00:20:33.760 --> 00:20:36.760]  兒女要上班謀生
[00:20:36.760 --> 00:20:40.760]  於是將子女交給父母托管
[00:20:40.760 --> 00:20:43.760]  長者就幫忙照顧孫子和孫女
[00:20:43.760 --> 00:20:46.760]  可以產生很大的影響力
[00:20:46.760 --> 00:20:49.760]  以下我要講一個名人的故事
[00:20:49.760 --> 00:20:51.760]  芬妮克羅斯比
[00:20:51.760 --> 00:20:54.760]  英文叫Fanny Crosby
[00:20:54.760 --> 00:21:00.760]  芬妮是教會裡很有名的失明詩人
[00:21:00.760 --> 00:21:05.760]  雖然遇到失明的不幸
[00:21:05.760 --> 00:21:09.760]  但她是一位靈命極其豐富
[00:21:09.760 --> 00:21:11.760]  被神所重用的侍女
[00:21:11.760 --> 00:21:14.760]  她寫了很多美麗的聖詩
[00:21:14.760 --> 00:21:21.760]  直到現在仍然在教會裡被千萬的聖徒寶貴
[00:21:21.760 --> 00:21:26.760]  很喜歡頌唱成為教會極大的祝福
[00:21:26.760 --> 00:21:30.760]  她的作品有福的確據
[00:21:30.760 --> 00:21:32.760]  讚美主
[00:21:32.760 --> 00:21:34.760]  榮耀歸於真神
[00:21:34.760 --> 00:21:36.760]  她成就大事
[00:21:36.760 --> 00:21:39.760]  安穩在耶穌手中
[00:21:39.760 --> 00:21:48.760]  這位芬妮生於1820年3月24日
[00:21:48.760 --> 00:21:51.760]  她在紐約普蘭鎮
[00:21:51.760 --> 00:21:54.760]  一個窮苦的家庭出生
[00:21:54.760 --> 00:21:57.760]  她出母胎後幾個星期
[00:21:57.760 --> 00:22:00.760]  眼睛就瞎了
[00:22:00.760 --> 00:22:03.760]  她父母雖然出身卑微
[00:22:03.760 --> 00:22:06.760]  但也是很健健的基督徒
[00:22:06.760 --> 00:22:08.760]  全家熱愛主
[00:22:08.760 --> 00:22:13.760]  在芬妮還不到一歲的時候
[00:22:13.760 --> 00:22:15.760]  她爸爸不幸去世
[00:22:15.760 --> 00:22:19.760]  於是她媽媽因為很多事要忙
[00:22:19.760 --> 00:22:24.760]  要照顧其他兒女、家庭、工作
[00:22:24.760 --> 00:22:32.760]  所以就請祖母來照顧這位盲眼女孩
[00:22:32.760 --> 00:22:40.760]  芬妮從小就很喜歡坐在祖母的膝蓋上聽祖母講故事
[00:22:40.760 --> 00:22:43.760]  她祖母時時都告訴芬妮
[00:22:43.760 --> 00:22:49.760]  神所創造的宇宙是多麼奇妙、廣大和美麗
[00:22:49.760 --> 00:22:51.760]  藉著祖母的教導
[00:22:51.760 --> 00:22:55.760]  芬妮也有了日出日落的觀念
[00:22:55.760 --> 00:23:02.760]  她知道閃爍的星辰會在長夜裡照耀
[00:23:02.760 --> 00:23:07.760]  又有銀色的月光繞地而行
[00:23:07.760 --> 00:23:10.760]  她也知道各式各樣的雲彩
[00:23:10.760 --> 00:23:15.760]  白日的雲彩、雨前的雲、雨後的彩虹
[00:23:15.760 --> 00:23:20.760]  她也知道彩虹是神與人納約的記號
[00:23:20.760 --> 00:23:24.760]  她的祖母是一位非常愛主的姐妹
[00:23:24.760 --> 00:23:27.760]  而且也相當認識主
[00:23:27.760 --> 00:23:32.760]  當她的祖母抱芬妮在她膝蓋上的時候
[00:23:32.760 --> 00:23:43.760]  她的祖母就將神的大愛、主的救贖和聖經的奇妙灌輸到她的心裡
[00:23:43.760 --> 00:23:48.760]  所以芬妮在她很小的時候就有了重新的經歷
[00:23:48.760 --> 00:23:52.760]  而且很喜歡與主有親密的交通
[00:23:52.760 --> 00:23:57.760]  她深深被救主的十誡寫明的大愛所感動
[00:23:57.760 --> 00:24:00.760]  她的祖母也將聖經讀給她聽
[00:24:00.760 --> 00:24:04.760]  所以她從小就記得很多很長的經文
[00:24:04.760 --> 00:24:12.760]  她祖母所學的功夫對芬妮以後一生的侍奉有深刻的影響
[00:24:12.760 --> 00:24:18.760]  這些寶貴的聖經就成為了她一生享用不盡的財富
[00:24:18.760 --> 00:24:22.760]  這位祖母帶出了一位偉人
[00:24:22.760 --> 00:24:27.760]  所以大家不要輕視帶孫子的工作
[00:24:27.760 --> 00:24:34.760]  你可以將你的愛、人生的閱歷、信仰和與他們分享
[00:24:34.760 --> 00:24:40.760]  與他們一起經歷神,建立你的孫子、孫女
[00:24:40.760 --> 00:24:44.760]  我們繼續看經文
[00:24:44.760 --> 00:24:53.760]  在詩篇七十一篇第七至十二節裡
[00:24:53.760 --> 00:25:03.760]  這位長者向神申訴自己受到歧視之苦
[00:25:03.760 --> 00:25:07.760]  「許多人以我為怪」
[00:25:07.760 --> 00:25:13.760]  「怪」字基本上是指與平常不同
[00:25:13.760 --> 00:25:23.760]  年齡歧視的基本定義就是因年齡的緣故而將人視為平常以外
[00:25:23.760 --> 00:25:33.760]  年長的人被視為與眾不同、不正常、與正常的社會步伐脫節
[00:25:33.760 --> 00:25:45.760]  以致造成很多人逃避年長的文化
[00:25:45.760 --> 00:25:51.760]  如果有人祝你青春常駐
[00:25:51.760 --> 00:25:55.760]  這肯定是你樂意接受的祝福
[00:25:55.760 --> 00:25:59.760]  如果有人說你老了
[00:25:59.760 --> 00:26:03.760]  這肯定不是一個祝福
[00:26:03.760 --> 00:26:11.760]  所以有老而不化、老氣橫秋、老調重彈
[00:26:11.760 --> 00:26:16.760]  這些詞語形容老是不好的
[00:26:16.760 --> 00:26:20.760]  老彷彿成為一個咒詛
[00:26:20.760 --> 00:26:23.760]  會不會呢?
[00:26:23.760 --> 00:26:30.760]  長者們,你們如何看自己老的事實呢?
[00:26:30.760 --> 00:26:39.760]  弟兄姊妹,你們又如何看老這個人生階段呢?
[00:26:39.760 --> 00:26:44.760]  老是否就是怪、咒詛呢?
