
[00:00:00.000 --> 00:00:03.280]  其實就像凌峰所說 我認識了他很久
[00:08:55.080 --> 00:08:56.480]  那些人就說
[00:08:56.480 --> 00:08:58.280]  外國人非常好
[00:08:58.280 --> 00:08:59.080]  以前來說
[00:08:59.080 --> 00:09:00.920]  你去寄居者
[00:09:00.920 --> 00:09:03.680]  你去到別人地方的時候
[00:09:03.680 --> 00:09:05.960]  你其實是為了拿資源
[00:09:05.960 --> 00:09:07.440]  為了找東西吃
[00:09:07.440 --> 00:09:10.040]  其實是討人厭的
[00:09:10.040 --> 00:09:11.440]  在另一方面
[00:09:11.440 --> 00:09:14.320]  寄居者是沒有法律地位
[00:09:14.320 --> 00:09:15.720]  所以就算你被人偷東西
[00:09:15.720 --> 00:09:16.880]  被人打劫
[00:09:16.880 --> 00:09:18.080]  那些人都不會在乎你
[00:09:18.080 --> 00:09:21.040]  因為你只不過是寄居而已
[00:09:21.040 --> 00:09:21.880]  所以你可以想像
[00:09:21.880 --> 00:09:24.800]  其實以撒他真的很害怕
[00:09:24.800 --> 00:09:26.720]  他去到這個地方的時候
[00:09:26.720 --> 00:09:28.440]  他得不到保護
[00:09:28.440 --> 00:09:30.760]  還會惹人厭
[00:09:30.760 --> 00:09:33.400]  簡單來說
[00:09:33.400 --> 00:09:35.720]  他就預了被人欺負
[00:09:35.720 --> 00:09:38.880]  所以也很合理
[00:09:38.880 --> 00:09:40.200]  當他去
[00:09:40.200 --> 00:09:42.160]  當菲律賓人問他
[00:09:42.160 --> 00:09:43.960]  他的妻子李百嘉的時候
[00:09:43.960 --> 00:09:46.360]  他說這位女士你是哪一位呢
[00:09:46.360 --> 00:09:47.600]  你可以想像
[00:09:47.600 --> 00:09:49.920]  以撒他心跳加速
[00:09:49.920 --> 00:09:51.680]  手中無汗
[00:09:51.680 --> 00:09:53.480]  腦海有很多小劇場
[00:09:53.480 --> 00:09:54.920]  小聲音
[00:09:54.920 --> 00:09:56.720]  他的阿嬌
[00:09:56.720 --> 00:09:57.800]  就不停跟他說
[00:09:57.800 --> 00:09:58.840]  要死了
[00:09:58.840 --> 00:09:59.880]  怎麼辦
[00:09:59.880 --> 00:10:01.640]  他想娶我老婆
[00:10:01.640 --> 00:10:06.000]  在這個電光火石之間
[00:10:06.000 --> 00:10:07.760]  看看有沒有阿嬌的照片
[00:10:07.760 --> 00:10:09.960]  是沒有的
[00:10:09.960 --> 00:10:10.960]  在這個電光火
[00:10:10.960 --> 00:10:12.720]  好像有
[00:10:12.720 --> 00:10:13.640]  給大家聽下去
[00:10:13.640 --> 00:10:14.400]  有有有
[00:10:14.400 --> 00:10:16.280]  是
[00:10:16.280 --> 00:10:18.760]  在這個電光火石之間
[00:10:18.760 --> 00:10:20.240]  以撒他想起他爸爸
[00:10:20.240 --> 00:10:22.280]  那條舊計
[00:10:22.280 --> 00:10:24.560]  因為亞伯拉罕在以前
[00:10:24.560 --> 00:10:26.840]  都遇過這種情況
[00:10:26.840 --> 00:10:30.520]  還兩次在這個異邦的地裏
[00:10:30.520 --> 00:10:31.720]  去聲稱
[00:10:31.720 --> 00:10:33.400]  以撒的媽媽
[00:10:33.400 --> 00:10:34.360]  即是他老婆
[00:10:34.360 --> 00:10:37.120]  以撒的媽媽
[00:10:37.120 --> 00:10:39.160]  亞伯拉罕的老婆
[00:10:39.160 --> 00:10:40.640]  是自己的妹妹
[00:10:40.640 --> 00:10:43.920]  最後避過兩劫
[00:10:43.920 --> 00:10:45.000]  以撒心想
[00:10:45.000 --> 00:10:45.840]  都快死了
[00:10:45.840 --> 00:10:47.200]  不管了
[00:10:47.200 --> 00:10:50.280]  不如照抄老爸的功課
[00:10:50.280 --> 00:10:54.520]  用這個謊言去回應這個提問
[00:10:54.520 --> 00:10:55.920]  所以以撒
[00:10:55.920 --> 00:10:57.520]  真的好像經文所說
[00:10:57.520 --> 00:10:58.560]  他說
[00:10:58.560 --> 00:11:00.800]  她是我妹妹
[00:11:00.800 --> 00:11:02.520]  因為她害怕說
[00:11:02.520 --> 00:11:03.520]  我的妻子
[00:11:03.520 --> 00:11:08.520]  他用了這個很奸詐
[00:11:08.520 --> 00:11:12.280]  和很愚蠢的回覆
[00:11:12.280 --> 00:11:14.560]  去回答這個菲律斯人
[00:11:14.560 --> 00:11:16.440]  為什麼我會覺得是
[00:11:16.440 --> 00:11:18.560]  很愚蠢呢
[00:11:18.560 --> 00:11:19.840]  因為如果你看經文
[00:11:19.840 --> 00:11:21.440]  其實
[00:11:21.440 --> 00:11:23.840]  他在形容菲律斯人本身
[00:11:23.840 --> 00:11:26.120]  他問是問得很平淡
[00:11:26.120 --> 00:11:28.640]  他只是說問起
[00:11:28.640 --> 00:11:32.160]  他是沒有包括任何的動作
[00:11:32.160 --> 00:11:34.200]  也沒有說我想娶她
[00:11:34.200 --> 00:11:36.920]  她是不是你誰
[00:11:36.920 --> 00:11:39.720]  他單單一個問起
[00:11:39.720 --> 00:11:41.640]  就令到以撒那麼痛心
[00:11:41.640 --> 00:11:47.320]  第二
[00:11:47.320 --> 00:11:49.440]  其實聖經另一個地方
[00:11:49.440 --> 00:11:50.360]  都有說
[00:11:50.360 --> 00:11:53.200]  以撒是很愛他妻子
[00:11:53.200 --> 00:11:56.360]  愛到地步就是當他妻子
[00:11:56.360 --> 00:11:57.960]  沒了身慾的時候
[00:11:57.960 --> 00:12:00.200]  他會為她祈禱
[00:12:00.200 --> 00:12:01.760]  還有以撒
[00:12:01.760 --> 00:12:05.640]  是很少數沒有納妾的男人
[00:12:05.640 --> 00:12:06.880]  在舊約聖經裡面
[00:12:06.880 --> 00:12:08.840]  所以真的很愛他妻子
[00:12:08.840 --> 00:12:09.720]  但如果這樣說
[00:12:09.720 --> 00:12:10.440]  這個是我妹妹
[00:12:10.440 --> 00:12:12.160]  其實不就是等於
[00:12:12.160 --> 00:12:14.000]  告訴別人
[00:12:14.000 --> 00:12:16.440]  尼伯加是可以給你娶
[00:12:16.440 --> 00:12:19.320]  他即將想送她給別人
[00:12:19.320 --> 00:12:22.400]  所以這是很愚蠢的答案
[00:12:22.400 --> 00:12:23.880]  第三
[00:12:23.880 --> 00:12:25.400]  在第八節是說
[00:12:25.400 --> 00:12:28.880]  他們在那裡住了一段很長的日子
[00:12:28.880 --> 00:12:32.200]  其實如果真的那麼危險
[00:12:32.200 --> 00:12:34.120]  其實他們是不會住那麼久的
[00:12:34.120 --> 00:12:36.680]  神都會帶走他們
[00:12:36.680 --> 00:12:38.080]  所以很明顯
[00:12:38.080 --> 00:12:42.600]  以撒是誤判了形勢
[00:12:42.600 --> 00:12:44.560]  而第四就是最重要
[00:12:44.560 --> 00:12:47.200]  為什麼我說他這個答案是很愚蠢
[00:12:47.200 --> 00:12:51.720]  就因為當他的大話被揭發的時候
[00:12:51.720 --> 00:12:55.280]  這個大話即將要成為
[00:12:55.280 --> 00:12:58.280]  他被定罪的一個原因
[00:12:58.280 --> 00:13:01.200]  他是一個寄居者
[00:13:01.200 --> 00:13:04.400]  他在別人的地方說大話
[00:13:04.400 --> 00:13:09.360]  其實很容易朝野殺身之禍
[00:13:09.360 --> 00:13:11.280]  就算不被人殺
[00:13:11.280 --> 00:13:15.120]  都可能被人趕走
[00:13:15.120 --> 00:13:18.360]  可見以撒他真的很害怕
[00:13:18.360 --> 00:13:24.320]  害怕到他失去了冷靜思考能力
[00:13:24.320 --> 00:13:27.520]  更加忘記剛剛才說
[00:13:27.520 --> 00:13:30.440]  上帝在他生命中顯現
[00:13:30.440 --> 00:13:33.640]  一切都拋諸腦後
[00:13:33.640 --> 00:13:34.440]  大家還記不記得
[00:13:34.440 --> 00:13:37.200]  剛剛我說的那個英許
[00:13:37.200 --> 00:13:38.920]  他說除了與你同在之外
[00:13:38.920 --> 00:13:40.160]  你看看第三
[00:13:40.160 --> 00:13:44.240]  他說英許你會有地和後裔
[00:13:44.240 --> 00:13:49.160]  其實暗示以撒是會有下一代
[00:13:49.160 --> 00:13:50.560]  如果以撒這一刻死了
[00:13:50.560 --> 00:13:52.320]  那怎麼會有下一代呢
[00:13:52.320 --> 00:13:55.080]  所以神早就已經跟你說
[00:13:55.080 --> 00:13:56.640]  你一定有命出來
[00:13:56.640 --> 00:13:58.920]  你一定有命下去
[00:13:58.920 --> 00:14:01.920]  但以撒他不記得
[00:14:01.920 --> 00:14:04.520]  他寧願用他自己的方法
[00:14:04.520 --> 00:14:09.920]  用這些大話去保護自己的身份
[00:14:09.920 --> 00:14:12.720]  我們今天又會不會有什麼
[00:14:12.720 --> 00:14:16.720]  令我們去忘記神呢
[00:14:16.720 --> 00:14:20.680]  去阻礙我們與神親密的同行
[00:14:20.680 --> 00:14:22.720]  我們會不會好像以撒一樣
[00:14:22.720 --> 00:14:24.800]  因為環境因素
[00:14:24.800 --> 00:14:26.720]  學業的壓力
[00:14:26.720 --> 00:14:29.080]  或者可能是一些人際關係
[00:14:29.080 --> 00:14:31.600]  產生了一些思緒
[00:14:31.600 --> 00:14:33.080]  甚至容忍這些害怕
[00:14:33.080 --> 00:14:36.720]  這些絕望孤單填滿我們內心
[00:14:36.720 --> 00:14:39.440]  去侵蝕我們的信仰
[00:14:39.440 --> 00:14:44.240]  令我們想不起我們的上帝呢
[00:14:44.240 --> 00:14:45.400]  想不起那位
[00:14:45.400 --> 00:14:55.000]  美善和切實掌權的神呢
[00:14:55.000 --> 00:14:57.520]  抑或我們總是覺得自己
[00:14:57.520 --> 00:14:59.840]  犯了很多過錯
[00:14:59.840 --> 00:15:02.880]  做了很多神喜悅的事
[00:15:02.880 --> 00:15:06.320]  可能上網看了很多不應該看的東西
[00:15:06.320 --> 00:15:09.720]  對人說了很多不應該說的話
[00:15:09.720 --> 00:15:11.200]  在人前人後
[00:15:11.200 --> 00:15:14.440]  是兩個不同的生命
[00:15:14.440 --> 00:15:17.160]  是很虛假
[00:15:17.160 --> 00:15:20.560]  生命不是永要神
[00:15:20.560 --> 00:15:24.200]  所以當我們面對挫折困難的時候
[00:15:24.200 --> 00:15:25.480]  我們就會覺得
[00:15:25.480 --> 00:15:27.080]  這些是很合理的
[00:15:27.080 --> 00:15:28.520]  是我自己拿來的
[00:15:28.520 --> 00:15:30.280]  是神在懲罰我
[00:15:30.280 --> 00:15:36.400]  因為神怎會幫我這個罪人
[00:15:36.400 --> 00:15:39.840]  頂姐妹我們可能回教會很久
[00:15:39.840 --> 00:15:42.120]  一早就知道上帝很有能力
[00:15:42.120 --> 00:15:45.400]  都知道上帝很恨惡罪
[00:15:45.400 --> 00:15:48.040]  我們會不會都很難相信
[00:15:48.040 --> 00:15:50.800]  上帝真的接納我們這個
[00:15:50.800 --> 00:15:55.120]  反反覆覆的罪人呢
[00:15:55.120 --> 00:15:58.360]  可能對於某些的頂姐妹來說
[00:15:58.360 --> 00:16:01.480]  真正阻礙人去建立
[00:16:01.480 --> 00:16:03.480]  即是和神建立關係的
[00:16:03.480 --> 00:16:06.280]  可能就是這一份羞恥感
[00:16:06.280 --> 00:16:07.640]  我們覺得在神面前
[00:16:07.640 --> 00:16:08.920]  我們很沒有地位
[00:16:08.920 --> 00:16:09.600]  或者是
[00:16:09.600 --> 00:16:11.040]  我都不被接納
[00:16:11.040 --> 00:16:12.120]  或者我太醜了
[00:16:12.120 --> 00:16:14.320]  我不想在你面前
[00:16:14.320 --> 00:16:15.520]  去和你同行
[00:16:15.520 --> 00:16:19.480]  我覺得自己很不配
[00:16:19.480 --> 00:16:21.400]  我邀請你去想一想
[00:16:21.400 --> 00:16:25.520]  耶穌基督
[00:16:25.520 --> 00:16:28.880]  耶穌是怎樣去釘上十字架呢
[00:16:28.880 --> 00:16:29.720]  可能大家都知道
[00:16:29.720 --> 00:16:31.320]  很血淋淋
[00:16:31.320 --> 00:16:32.800]  他的經濟官臉
[00:16:32.800 --> 00:16:34.600]  他的血在臉上滴下來
[00:16:34.600 --> 00:16:36.040]  很痛
[00:16:36.040 --> 00:16:37.760]  呼吸的時候不能動
[00:16:37.760 --> 00:16:42.160]  他很累很辛苦
[00:16:42.160 --> 00:16:44.360]  耶穌在十字架上
[00:16:44.360 --> 00:16:45.160]  是沒有穿衣服的
[00:16:45.160 --> 00:16:47.600]  你知不知道
[00:16:47.600 --> 00:16:48.720]  《馬太福音》說
[00:16:48.720 --> 00:16:50.520]  在二十七章說
[00:16:50.520 --> 00:16:54.760]  冰冰將耶穌的衣服瓜分了
[00:16:54.760 --> 00:16:56.720]  我們這些藝術家很好
[00:16:56.720 --> 00:16:59.080]  他留一塊布給耶穌
[00:16:59.080 --> 00:16:59.640]  但事實是
[00:16:59.640 --> 00:17:00.760]  耶穌是沒有穿衣服
[00:17:00.760 --> 00:17:04.080]  這樣釘上十字架
[00:17:04.080 --> 00:17:06.800]  他就是如此的赤裸
[00:17:06.800 --> 00:17:08.920]  四肢被釘緊
[00:17:08.920 --> 00:17:10.400]  動不了
[00:17:10.400 --> 00:17:12.920]  在各個他山上
[00:17:12.920 --> 00:17:14.400]  受著眾人的議論
[00:17:14.400 --> 00:17:15.760]  和目光底下
[00:17:15.760 --> 00:17:19.480]  公開去受刑
[00:17:19.480 --> 00:17:21.800]  耶穌所釘死的
[00:17:21.800 --> 00:17:23.680]  除了是我們的罪
[00:17:23.680 --> 00:17:27.600]  還是我們的羞恥
[00:17:27.600 --> 00:17:29.480]  所以當耶穌在十字架上
[00:17:29.480 --> 00:17:31.600]  在斷氣之前說「成了」
[00:17:31.600 --> 00:17:34.160]  其實就是按照他的救贖大能
[00:17:34.160 --> 00:17:36.040]  一次過釋放我們
[00:17:36.040 --> 00:17:38.440]  令我們不再被罪
[00:17:38.440 --> 00:17:42.600]  被這些羞恥捆綁
[00:17:42.600 --> 00:17:44.240]  所以弟兄姊妹
[00:17:44.240 --> 00:17:45.520]  有甚麼難阻我們
[00:17:45.520 --> 00:17:50.000]  和神建立關係呢
[00:17:50.000 --> 00:17:52.680]  就算我們有多少懼怕
[00:17:52.680 --> 00:17:56.880]  絕望 孤單
[00:17:56.880 --> 00:17:58.760]  甚至是羞恥
[00:17:58.760 --> 00:18:00.480]  我們都可以回想起
[00:18:00.480 --> 00:18:03.480]  基督的十字架
[00:18:03.480 --> 00:18:07.160]  我們是多麼的軟弱不濟
[00:18:07.160 --> 00:18:11.960]  耶穌卻仍然甘心為你和我
[00:18:11.960 --> 00:18:14.080]  用行動表達這一份
[00:18:14.080 --> 00:18:18.240]  深刻 完全的接納
[00:18:18.240 --> 00:18:21.000]  求主憐憫我們和幫助我們
[00:18:21.000 --> 00:18:22.640]  在危機之中
[00:18:22.640 --> 00:18:24.000]  仍然有智慧
[00:18:24.000 --> 00:18:25.680]  沒有犯罪
[00:18:25.680 --> 00:18:26.880]  在軟弱之中
[00:18:26.880 --> 00:18:34.080]  有勇氣去尋求我們的天賦
[00:18:34.080 --> 00:18:38.000]  很快 回到耳撒
