
[00:00:00.000 --> 00:00:04.040]  今天的講道我沒有用 PowerPoint
[00:04:32.000 --> 00:04:37.280]  因為我們的喜樂的源頭是來自神
[00:04:37.280 --> 00:04:39.960]  有了這個喜樂的源頭
[00:04:39.960 --> 00:04:43.920]  我們才能得到真正的滿足
[00:04:43.920 --> 00:04:48.040]  今天我們要進入到傳道書的第三講
[00:04:48.040 --> 00:04:52.080]  我們要怎樣才能夠從無奈
[00:04:52.080 --> 00:04:56.040]  或者好像沒有意義的人生裡面
[00:04:56.040 --> 00:05:03.360]  找到人生的真正意義
[00:05:03.360 --> 00:05:06.880]  在經文十七節一開始的時候
[00:05:06.880 --> 00:05:12.760]  傳道者說:我又看見日光之下
[00:05:12.760 --> 00:05:16.480]  傳道者以一個旁觀者的角度
[00:05:16.480 --> 00:05:19.920]  去觀看世間所發生的事
[00:05:19.920 --> 00:05:24.960]  他發現人世間充滿了姦惡的問題
[00:05:24.960 --> 00:05:27.760]  在審判的地方有姦惡
[00:05:27.760 --> 00:05:32.240]  在公義的地方同樣有姦惡
[00:05:32.240 --> 00:05:36.680]  在十六、十七節兩節的經文裡面
[00:05:36.680 --> 00:05:44.120]  「姦惡」或者「惡人」這個詞語出現了三次
[00:05:44.120 --> 00:05:51.560]  問題的所在是我們只是從我們的角度去看事物
[00:05:51.560 --> 00:05:54.320]  我們只是看見日光之下
[00:05:54.320 --> 00:05:57.200]  卻看不到日光之上
[00:05:57.200 --> 00:06:02.680]  其實人往往只是從我們有限的角度來看事物
[00:06:02.680 --> 00:06:08.280]  來猜想神應該怎樣去處理這些事
[00:06:08.280 --> 00:06:11.640]  就好像我們初信主的時候
[00:06:11.640 --> 00:06:16.840]  我們經常會質疑神是不是無所不能的呢?
[00:06:16.840 --> 00:06:20.360]  記得那時候很喜歡問一個問題
[00:06:20.360 --> 00:06:27.320]  就是神能不能做一塊石頭大到祂舉不起呢?
[00:06:27.320 --> 00:06:32.560]  如果神能夠做一塊大石大到祂舉不起的話
[00:06:32.560 --> 00:06:40.640]  這樣神豈不是無所不能呢?
[00:06:40.640 --> 00:06:43.880]  其實人的智慧很有限
[00:06:43.880 --> 00:06:50.840]  我們常常以為自己可以通過知識來解決所有的問題
[00:06:50.840 --> 00:06:54.560]  但事實並不是這樣
[00:06:54.560 --> 00:06:57.560]  回顧二十世紀初的時候
[00:06:57.560 --> 00:07:02.360]  當人類看見人類的科學越來越發達
[00:07:02.360 --> 00:07:04.640]  越來越進步的時候
[00:07:04.640 --> 00:07:07.320]  當時的人甚至相信
[00:07:07.320 --> 00:07:13.440]  在未來人類的科技可以去挑戰神
[00:07:13.440 --> 00:07:16.400]  他們憧憬人類未來的社會
[00:07:16.400 --> 00:07:20.400]  可以完美神所說的天堂
[00:07:20.400 --> 00:07:23.560]  但是踏入二十世紀
[00:07:23.560 --> 00:07:25.880]  不足四十年的裏面
[00:07:25.880 --> 00:07:31.200]  竟然連續發生了兩次世界大戰
[00:07:31.200 --> 00:07:34.760]  在這兩次的戰爭裏面死傷無數
[00:07:34.760 --> 00:07:41.760]  參與戰爭的國家之間的殘暴殺戮令人心寒
[00:07:41.760 --> 00:07:46.160]  使人終於意識到人的自私自利
[00:07:46.160 --> 00:07:53.080]  發現到人是沒有辦法像神一樣這麼慈愛
[00:07:53.080 --> 00:07:56.000]  在審判的地方有間惡
[00:07:56.000 --> 00:07:59.480]  在公義的地方也有間惡
[00:07:59.480 --> 00:08:04.040]  這是傳道者觀察到的情況
[00:08:04.040 --> 00:08:06.200]  在人的主觀裏面
[00:08:06.200 --> 00:08:09.480]  審判的地方或者公義的地方
[00:08:09.480 --> 00:08:13.080]  應該是一個彰顯正義的場所
[00:08:13.080 --> 00:08:14.880]  作奸犯科的人
[00:08:14.880 --> 00:08:19.480]  在這些地方裏面都會得到他們應得的懲罰
[00:08:19.480 --> 00:08:24.800]  但為什麼這些地方會出現間惡呢?
[00:08:24.800 --> 00:08:28.000]  問題不是出在神那裏
[00:08:28.000 --> 00:08:31.440]  而是出現在人的身上
[00:08:31.440 --> 00:08:37.560]  記得去年香港有一套賣座十分厲害的電影
[00:08:37.560 --> 00:08:42.040]  破了香港電影史以來的紀錄
[00:08:42.040 --> 00:08:45.560]  那套電影就是《毒舌大狀》
[00:08:45.560 --> 00:08:48.800]  電影最吸引觀眾的地方
[00:08:48.800 --> 00:08:52.200]  就是一直被視為最公正
[00:08:52.200 --> 00:08:55.480]  最能夠秉持公義的法庭
[00:08:55.480 --> 00:09:00.480]  竟然被社會上有權有勢的人把持
[00:09:00.480 --> 00:09:04.600]  使一個無辜的母親被冤枉
[00:09:04.600 --> 00:09:09.400]  她成為謀殺自己女兒的犯人
[00:09:09.400 --> 00:09:12.280]  而一個不被看好的大律師
[00:09:12.280 --> 00:09:19.280]  就去為被冤枉的母親去打這場官司
[00:09:19.280 --> 00:09:25.680]  最後她能夠為這個母親尋冤得雪
[00:09:25.680 --> 00:09:29.200]  整套電影最吸引人的片段
[00:09:29.200 --> 00:09:32.960]  就是在法院審理案件的那一部分
[00:09:32.960 --> 00:09:35.240]  特別是最後那一部分
[00:09:35.240 --> 00:09:39.680]  大律師在質問女孩的父親
[00:09:39.680 --> 00:09:41.680]  為什麼說謊話
[00:09:41.680 --> 00:09:46.680]  大罵權貴在玩弄法律
[00:09:46.680 --> 00:09:48.400]  而且最重要的是
[00:09:48.400 --> 00:09:51.680]  在片段裏面有很多的金句
[00:09:51.680 --> 00:09:53.840]  成為很多人很樂意
[00:09:53.840 --> 00:09:57.240]  很回味的一些金句
[00:09:57.240 --> 00:10:01.080]  就好像王子華在當中說
[00:10:01.080 --> 00:10:05.640]  以前個個都說法律面前人人平等
[00:10:05.640 --> 00:10:09.240]  但今時今日人人都改口了
[00:10:09.240 --> 00:10:13.680]  是法律面前窮人死定了
[00:10:13.680 --> 00:10:16.480]  這套電影大賣的原因
[00:10:16.480 --> 00:10:22.520]  就是因為片中滿足了人們主觀的意願
[00:10:22.520 --> 00:10:27.640]  奸人必定得著他們應該得到的下場
[00:10:27.640 --> 00:10:32.280]  不過世界並不一定是這樣
[00:10:32.280 --> 00:10:35.920]  我們經常都見到作奸犯科的人
[00:10:35.920 --> 00:10:38.040]  穿金戴銀
[00:10:38.040 --> 00:10:42.840]  所以我們經常聽到中國人有些諺語這樣說
[00:10:42.840 --> 00:10:46.120]  殺人放火禁要大
[00:10:46.120 --> 00:10:49.440]  修橋保路無屍骸
[00:10:49.440 --> 00:10:55.000]  這樣充滿了質疑和反問的諺語
[00:10:55.000 --> 00:10:57.480]  不過在第十七節
[00:10:57.480 --> 00:11:00.360]  作者又告訴我們
[00:11:00.360 --> 00:11:02.320]  他說
[00:11:02.320 --> 00:11:06.360]  「義人和惡人神都會審判
[00:11:06.360 --> 00:11:13.120]  因為一切的事務一切的工作都有其時候」
[00:11:13.120 --> 00:11:16.240]  傳道者要告訴他的讀者
[00:11:16.240 --> 00:11:19.200]  不要心急要知道結果
[00:11:19.200 --> 00:11:22.080]  因為神在他的時間裏面
[00:11:22.080 --> 00:11:26.080]  他必定會審判義人和惡人
[00:11:26.080 --> 00:11:29.000]  正如中國也有句諺語說
[00:11:29.000 --> 00:11:33.240]  「善有善報,惡有惡報
[00:11:33.240 --> 00:11:37.240]  若然未報,是時辰未到」
[00:11:37.240 --> 00:11:41.680]  其實人總是想自己像神一樣
[00:11:41.680 --> 00:11:44.240]  來審判善惡
[00:11:44.240 --> 00:11:48.640]  或者希望自己看到事情的結局
[00:11:48.640 --> 00:11:52.560]  但傳道者讓我們認識一件事
[00:11:52.560 --> 00:11:55.760]  我們只不過是被造者
[00:11:55.760 --> 00:12:03.040]  我們沒有權力要求創造者按我們的心意來行事
[00:12:03.040 --> 00:12:07.360]  相反我們要知道自己的身份
[00:12:07.360 --> 00:12:09.880]  守住自己的本份
[00:12:09.880 --> 00:12:14.760]  並且信得過神安排和掌管
[00:12:14.760 --> 00:12:19.640]  這就是我們人所能夠應該做的事
[00:12:19.640 --> 00:12:21.400]  在第十八到二十一節
[00:12:21.400 --> 00:12:22.600]  我給一個題目就是
[00:12:22.600 --> 00:12:24.440]  最終的結局都是一樣
[00:12:24.440 --> 00:12:27.320]  我們何不放過自己
[00:12:27.320 --> 00:12:28.800]  在一段開始
[00:12:28.800 --> 00:12:33.080]  傳道者繼續對自己的心來說話
[00:12:33.080 --> 00:12:34.720]  他對自己說
[00:12:34.720 --> 00:12:36.760]  人生的觀察
[00:12:36.760 --> 00:12:39.240]  他做了一個小結
[00:12:39.240 --> 00:12:40.920]  他說:至於人
[00:12:40.920 --> 00:12:42.640]  神考驗他們
[00:12:42.640 --> 00:12:48.640]  讓他們看見自己與生促無異
[00:12:48.640 --> 00:12:52.360]  人經常說自己是萬物之靈
[00:12:52.360 --> 00:12:54.120]  神做人的時候
[00:12:54.120 --> 00:12:55.920]  向人吹了一口氣
[00:12:55.920 --> 00:12:59.440]  人就成為了有靈的人
[00:12:59.440 --> 00:13:04.840]  人就自視自己比一切受造之物都要高
[00:13:04.840 --> 00:13:09.120]  但當人犯罪墮落之後
[00:13:09.120 --> 00:13:12.120]  神的形象在人的裡面
[00:13:12.120 --> 00:13:15.320]  受到嚴重的損毀
[00:13:15.320 --> 00:13:18.760]  神那種的聖潔和公義
[00:13:18.760 --> 00:13:21.720]  不復存在在我們裡面
[00:13:21.720 --> 00:13:24.520]  人變得自私自利
[00:13:24.520 --> 00:13:26.400]  互相的爭鬥
[00:13:26.400 --> 00:13:29.880]  就好像那些禽獸生促一樣
[00:13:29.880 --> 00:13:32.280]  互相踐踏欺壓
[00:13:32.280 --> 00:13:36.240]  帶來了不公義和苦難
[00:13:36.240 --> 00:13:40.280]  於是人和生促無異
[00:13:40.280 --> 00:13:43.520]  都是要面對著死亡
[00:13:43.520 --> 00:13:45.280]  在第十九節
[00:13:45.280 --> 00:13:47.240]  傳道者這樣形容
[00:13:47.240 --> 00:13:52.520]  他說世人與生促的命運都一樣
[00:13:52.520 --> 00:13:58.320]  命運可以逆造機遇或者遭遇
[00:13:58.320 --> 00:14:03.160]  這個命運就是生存和死亡
[00:14:03.160 --> 00:14:05.360]  生命有
[00:14:05.360 --> 00:14:09.080]  一個人的生命有意思
[00:14:09.080 --> 00:14:10.640]  有靈性的人
[00:14:10.640 --> 00:14:13.480]  居然好像生促一樣
[00:14:13.480 --> 00:14:16.160]  不能夠比他們更加的優勝
[00:14:16.160 --> 00:14:19.800]  難怪他在這裡感慨地說
[00:14:19.800 --> 00:14:23.120]  他說人並不勝於生促
[00:14:23.120 --> 00:14:26.320]  一切都是虛空
[00:14:26.320 --> 00:14:29.240]  虛空這裡是有一種
[00:14:29.240 --> 00:14:33.400]  徒然白費心機的意思
[00:14:33.400 --> 00:14:37.960]  因為大家都傳到同一個地方
[00:14:37.960 --> 00:14:40.120]  都是從塵土而出
[00:14:40.120 --> 00:14:43.040]  也回歸塵土
[00:14:43.040 --> 00:14:46.920]  傳道者在有限的啟示裡面
[00:14:46.920 --> 00:14:50.680]  他所看到的人和生促的遭遇
[00:14:50.680 --> 00:14:53.520]  是同樣的命運
[00:14:53.520 --> 00:14:56.200]  在這裡所指的命運
[00:14:56.200 --> 00:15:00.360]  就是局限於日光之下的遭遇
[00:15:00.360 --> 00:15:03.160]  在肉眼所見的範圍裡面
[00:15:03.160 --> 00:15:07.440]  人和生促的氣息實在是無異
[00:15:07.440 --> 00:15:11.880]  當兩者他們都斷氣而死的時候
[00:15:11.880 --> 00:15:15.640]  死後他們都歸回塵土
[00:15:15.640 --> 00:15:17.560]  不過在第21節
[00:15:17.560 --> 00:15:21.240]  傳道者竟然告訴我們一個很大的轉變
[00:15:21.240 --> 00:15:26.400]  他說誰曉得人的生命氣息是往上升高
[00:15:26.400 --> 00:15:31.880]  生促的生命氣息是向下入地呢?
[00:15:31.880 --> 00:15:34.200]  當我讀到這裡的時候
[00:15:34.200 --> 00:15:35.760]  我起初覺得
[00:15:35.760 --> 00:15:38.640]  傳道者為什麼自己打自己嘴巴呢?
[00:15:38.640 --> 00:15:40.560]  他明明說我們都會死
[00:15:40.560 --> 00:15:43.560]  我們都會進入地下
[00:15:43.560 --> 00:15:47.000]  為什麼突然間會有這樣的轉變呢?
[00:15:47.000 --> 00:15:50.480]  但是當我細心去思考的時候
[00:15:50.480 --> 00:15:54.080]  我覺得這個絕對是聖靈
[00:15:54.080 --> 00:15:59.400]  對傳道書作者的帶領所給人的出路
[00:15:59.400 --> 00:16:03.320]  就好像約伯當他面對三個朋友
[00:16:03.320 --> 00:16:06.360]  向他質問對話的時候
[00:16:06.360 --> 00:16:08.640]  他忽然在約伯記第十九章
[00:16:08.640 --> 00:16:12.120]  25到26節那裡這樣說
[00:16:12.120 --> 00:16:17.960]  他說:然而我深信救贖主活著
[00:16:17.960 --> 00:16:22.200]  沒了祂要在塵土中站起來作證
[00:16:22.200 --> 00:16:25.280]  我的皮膚這樣剝落以後
[00:16:25.280 --> 00:16:31.000]  我將從肉體中看得見神
[00:16:31.000 --> 00:16:35.440]  如果這個不是聖靈的工作
[00:16:35.440 --> 00:16:41.040]  以約伯當時對神有限的啟示、認知
[00:16:41.040 --> 00:16:48.080]  他完全不可能說得出這些出路、這些說話
[00:16:48.080 --> 00:16:52.400]  同樣傳道者在聖靈的引導下
[00:16:52.400 --> 00:16:54.880]  給我們讀者一個出路
[00:16:54.880 --> 00:16:59.720]  就是我們的身體都是由塵土所造
[00:16:59.720 --> 00:17:01.040]  當我們死後
[00:17:01.040 --> 00:17:04.200]  我們的身體便歸回塵土
[00:17:04.200 --> 00:17:11.040]  但由於我們接受了耶穌基督為我們的救主
[00:17:11.040 --> 00:17:13.840]  我們便與神和好
[00:17:13.840 --> 00:17:18.200]  以前我們未接受耶穌基督為主的時候
[00:17:18.200 --> 00:17:22.440]  我們活在死亡和罪的裡面
[00:17:22.440 --> 00:17:26.360]  但當我們接受耶穌基督為主之後
[00:17:26.360 --> 00:17:29.280]  我們便與神和好
[00:17:29.280 --> 00:17:35.360]  我們的靈便可以回到次靈的父那裡去
[00:17:35.360 --> 00:17:38.640]  記得《約翰福音》第十一章二十五、二十六節
[00:17:38.640 --> 00:17:41.640]  耶穌曾經這樣對馬大馬尼亞說
[00:17:41.640 --> 00:17:43.480]  「我就是復活
[00:17:43.480 --> 00:17:44.720]  就是生命
[00:17:44.720 --> 00:17:48.720]  信我的人雖然死了也必復活
[00:17:48.720 --> 00:17:53.600]  所有活著又信我的人必定永遠不死
[00:17:53.600 --> 00:17:56.000]  你信者華嗎?」
[00:17:56.000 --> 00:18:01.880]  耶穌在這裡並不是說我們的肉身不死
[00:18:01.880 --> 00:18:07.720]  如果不是這樣說
[00:18:07.720 --> 00:18:14.320]  祂就不會說信我的人雖然死了也要活過來
[00:18:14.320 --> 00:18:17.800]  所以我們信耶穌之後
[00:18:17.800 --> 00:18:21.160]  我們的肉身都會有死亡的一刻
[00:18:21.160 --> 00:18:23.280]  而耶穌在這裡所說
[00:18:23.280 --> 00:18:27.320]  「我們活著又信我的人必定不死
[00:18:27.320 --> 00:18:28.520]  永遠不死」
[00:18:28.520 --> 00:18:32.360]  這不是指我們的肉身不死
[00:18:32.360 --> 00:18:35.760]  而是指我們的靈魂不死
[00:18:35.760 --> 00:18:40.240]  因為當我們接受耶穌為救主的時候
[00:18:40.240 --> 00:18:42.520]  我們就與神復活
[00:18:42.520 --> 00:18:44.640]  我們就能夠得著神的應許
[00:18:44.640 --> 00:18:47.600]  給我們每一個信耶穌的人的應許
[00:18:47.600 --> 00:18:51.840]  所以信耶穌的人並不怕死
[00:18:51.840 --> 00:18:53.880]  死對我們來說
[00:18:53.880 --> 00:18:58.000]  我們只不過是完了我們在世上寄居的日子
[00:18:58.000 --> 00:19:02.600]  記得保羅在《哥林多後書》五章一節這樣說
[00:19:02.600 --> 00:19:07.360]  「如果我們在地上的帳篷居所被拆毀了
[00:19:07.360 --> 00:19:10.480]  我們就有從神而來的房屋
[00:19:10.480 --> 00:19:12.800]  那不是人手所做的
[00:19:12.800 --> 00:19:16.320]  而是天上永存的居所」
[00:19:16.320 --> 00:19:18.160]  地上的帳篷
[00:19:18.160 --> 00:19:21.480]  就是指我們活著的身體
[00:19:21.480 --> 00:19:24.600]  這個帳篷是會被拆毀的
[00:19:24.600 --> 00:19:29.440]  我們每一個人由小時候慢慢成長到年青
[00:19:29.440 --> 00:19:31.960]  慢慢由年青到中年到老年
[00:19:31.960 --> 00:19:34.200]  我們越來越衰老
[00:19:34.200 --> 00:19:37.200]  我們這個帳篷就是這樣會拆毀
[00:19:37.200 --> 00:19:39.720]  但是我們得著一個很大的應許
[00:19:39.720 --> 00:19:41.840]  就是我們在信神的人
[00:19:41.840 --> 00:19:45.200]  我們有天上永存的居所
[00:19:45.200 --> 00:19:47.720]  這就指我們在神國裡面
[00:19:47.720 --> 00:19:49.720]  那個永恆的居所
[00:19:49.720 --> 00:19:53.200]  那個才是我們人生裡面所追求
[00:19:53.200 --> 00:19:54.440]  今天
[00:19:54.440 --> 00:19:58.800]  很多人只是著眼於眼前日光之下的事物
[00:19:58.800 --> 00:20:02.680]  而卻忽略了我們信耶穌為主的人
[00:20:02.680 --> 00:20:05.240]  我們已經在神國裡面
[00:20:05.240 --> 00:20:09.920]  有不老壞穩固的居所
[00:20:09.920 --> 00:20:14.280]  我以前也是一個追求日光之下的事物的人
[00:20:14.280 --> 00:20:17.280]  常常會和別人去比較
[00:20:17.280 --> 00:20:20.640]  當自己不如人的時候
[00:20:20.640 --> 00:20:22.280]  就會很不開心
[00:20:22.280 --> 00:20:26.720]  會懷疑自己是不是能力不濟
[00:20:26.720 --> 00:20:28.200]  做好一點
[00:20:28.200 --> 00:20:29.760]  得多一點
[00:20:29.760 --> 00:20:32.120]  但我總是覺得不滿足
[00:20:32.120 --> 00:20:34.440]  但當我知道
[00:20:34.440 --> 00:20:37.560]  一切都在神的掌管下
[00:20:37.560 --> 00:20:39.600]  祂有最好的安排
[00:20:39.600 --> 00:20:42.920]  只要我做好神給我的功課
[00:20:42.920 --> 00:20:44.640]  盡我的本分
[00:20:44.640 --> 00:20:47.400]  我將來去到神那裡的時候
[00:20:47.400 --> 00:20:49.000]  神就會對我說
[00:20:49.000 --> 00:20:50.040]  做得好
[00:20:50.040 --> 00:20:52.560]  又好又忠心的勞僕
[00:20:52.560 --> 00:20:56.560]  你既然在小許的事上面忠心
[00:20:56.560 --> 00:20:59.640]  我要派你管理許多的事務
[00:20:59.640 --> 00:21:04.280]  盡來享受你主人的快樂吧
[00:21:04.280 --> 00:21:06.560]  當我能夠這樣的時候
[00:21:06.560 --> 00:21:08.120]  我就足夠
[00:21:08.120 --> 00:21:13.640]  於是我就不再著眼於世上那些事物
[00:21:13.640 --> 00:21:16.840]  或者我所的追求
[00:21:16.840 --> 00:21:22.680]  最後來到這段經文的總結
[00:21:22.680 --> 00:21:24.720]  是三章二十二節
[00:21:24.720 --> 00:21:30.640]  那裡說:我看見人最好在所做的事上
[00:21:30.640 --> 00:21:32.240]  自得其樂
[00:21:32.240 --> 00:21:34.960]  因為這是他的份額
[00:21:34.960 --> 00:21:42.480]  試問有誰能帶他去看自己死後的事呢?
[00:21:42.480 --> 00:21:46.040]  傳道者要結束這一段觀察的時候
[00:21:46.040 --> 00:21:49.560]  他對他的讀者提出了他的忠告
[00:21:49.560 --> 00:21:55.200]  他說:人最好在所做的事上自得其樂
[00:21:55.200 --> 00:21:58.880]  因為這是他的份額
[00:21:58.880 --> 00:22:02.560]  人很多時候在他所做的事上
[00:22:02.560 --> 00:22:04.360]  希望獲得更多
[00:22:04.360 --> 00:22:07.680]  以致他整天忙忙碌碌
[00:22:07.680 --> 00:22:13.560]  都不能夠享受他自己工作所得來的喜樂
[00:22:13.560 --> 00:22:16.520]  所以很多的香港人
[00:22:16.520 --> 00:22:22.360]  都以有屬於自己的一層樓為目標
[00:22:22.360 --> 00:22:24.760]  並且這個並不是錯的
[00:22:24.760 --> 00:22:27.960]  每個人都很想安居樂業
[00:22:27.960 --> 00:22:29.800]  這是人之常情
[00:22:29.800 --> 00:22:33.600]  但有時候我們卻成為了一個「樓奴」
[00:22:33.600 --> 00:22:38.280]  每天都為了那層樓努力工作
[00:22:38.280 --> 00:22:40.520]  做到筋疲力盡
[00:22:40.520 --> 00:22:43.880]  回到家裡的時候只剩下半條人命
[00:22:43.880 --> 00:22:47.480]  躺在沙發上的時候動彈不得
[00:22:47.480 --> 00:22:54.240]  自己的房子怎樣都不能慢慢地享用、體會
[00:22:54.240 --> 00:22:56.560]  傳道者建議讀者們
[00:22:56.560 --> 00:23:00.680]  在所做的事上要自得其樂
[00:23:00.680 --> 00:23:05.240]  即是說他能夠享受他這份工作
[00:23:05.240 --> 00:23:07.800]  而且又能夠藉著這份工作
[00:23:07.800 --> 00:23:11.520]  得著自己生活的所需
[00:23:11.520 --> 00:23:15.520]  我剛剛放完大家
[00:23:15.520 --> 00:23:18.160]  在這近十年裡
[00:23:18.160 --> 00:23:21.920]  我每一年都會和家人一起放一個大家
[00:23:21.920 --> 00:23:23.680]  一起去旅行
[00:23:23.680 --> 00:23:26.480]  我們利用這十天、八天
[00:23:26.480 --> 00:23:28.840]  一家人好好相處
[00:23:28.840 --> 00:23:33.120]  因為平時我們都十分忙碌
[00:23:33.120 --> 00:23:34.800]  各有各忙
[00:23:34.800 --> 00:23:39.720]  大家都比較少坐下來聊天
[00:23:39.720 --> 00:23:42.480]  所以我們決定每一年
[00:23:42.480 --> 00:23:46.200]  我們一家人都會放假去一次旅行
[00:23:46.200 --> 00:23:48.200]  而我們選擇的地方
[00:23:48.200 --> 00:23:53.640]  都是去一些較為清幽、人煙稀少的地方
[00:23:53.640 --> 00:23:57.080]  而我們用的旅遊方法就是自駕遊
[00:23:57.080 --> 00:23:58.640]  我們不跟團
[00:23:58.640 --> 00:24:00.440]  自駕遊有什麼好處呢?
[00:24:00.440 --> 00:24:02.920]  就是我們一家人將行李放在車上
[00:24:02.920 --> 00:24:04.400]  我們上車後
[00:24:04.400 --> 00:24:07.600]  我們就可以在車裡聊天、分享
[00:24:07.600 --> 00:24:10.200]  有時候一起聽詩歌
[00:24:10.200 --> 00:24:12.200]  有時候一起分享經文
[00:24:12.200 --> 00:24:16.920]  有時候一起分享自己近來的情況
[00:24:16.920 --> 00:24:23.600]  這些就是我們去培養家庭關係的一個好的方法
[00:24:23.600 --> 00:24:26.360]  有時候我們太忙碌
[00:24:26.360 --> 00:24:28.880]  以致我們對我們的家人
[00:24:28.880 --> 00:24:32.440]  或者我們的妻兒都忽略
[00:24:32.440 --> 00:24:35.240]  以致我們對他們的關心不足
[00:24:35.240 --> 00:24:40.680]  我們不能夠享受我們勞碌得來的成果
