
[00:00:00.000 --> 00:00:04.920]  好,謝謝勁靶女帶領我們一起唱詩的時間
[00:09:21.440 --> 00:09:25.040]  《創世紀》的一、二章都出現了這個句式
[00:09:25.040 --> 00:09:26.440]  這個文法
[00:09:26.440 --> 00:09:29.640]  就是說上帝創造天地的時候
[00:09:29.640 --> 00:09:32.440]  神看著是好的
[00:09:32.440 --> 00:09:36.040]  是相似的一個狀態
[00:09:36.040 --> 00:09:38.040]  其實這裡代表甚麼呢?
[00:09:38.040 --> 00:09:42.040]  這裡是第一次說人看見一些東西為好
[00:09:42.040 --> 00:09:43.240]  他就去做
[00:09:43.240 --> 00:09:45.040]  原來這裡表達的是
[00:09:45.040 --> 00:09:48.240]  人開始很想自己去做主
[00:09:48.240 --> 00:09:49.640]  他很想覺得
[00:09:49.640 --> 00:09:52.640]  應該由我自己去決定甚麼是正
[00:09:52.640 --> 00:09:55.240]  甚麼是對,甚麼是好
[00:09:55.240 --> 00:09:57.440]  按著自己的慾望
[00:09:57.440 --> 00:10:00.040]  或者按著自己想要去行動
[00:10:00.040 --> 00:10:03.840]  背後,其實夏娃暗地裡是在質疑
[00:10:03.840 --> 00:10:07.840]  反映她不相信上帝所說之前的命令
[00:10:07.840 --> 00:10:11.640]  禁果對人不好,一定會死的命令
[00:10:11.640 --> 00:10:13.640]  她覺得應該不是真的
[00:10:13.640 --> 00:10:16.040]  上帝其實是不想我們拿到
[00:10:16.040 --> 00:10:17.640]  所以就說這個命令
[00:10:17.640 --> 00:10:19.040]  有一些懷疑
[00:10:19.040 --> 00:10:23.040]  有一些不明白、不理解在當中
[00:10:23.040 --> 00:10:26.440]  她以致到最後按著她自己的標準
[00:10:26.440 --> 00:10:28.040]  這個禁果是好的
[00:10:28.040 --> 00:10:29.640]  是正的,是對的
[00:10:29.640 --> 00:10:32.840]  她就去判斷,就去犯罪
[00:10:32.840 --> 00:10:34.440]  我想要補充一點的就是
[00:10:34.440 --> 00:10:36.240]  這裡好像我們一直讀的時候
[00:10:36.240 --> 00:10:38.840]  好像是蛇和夏娃的一個對話
[00:10:38.840 --> 00:10:40.640]  亞當好像很被動
[00:10:40.640 --> 00:10:43.040]  沒有說過一句話,好像很無辜
[00:10:43.040 --> 00:10:44.240]  究竟是不是呢?
[00:10:44.240 --> 00:10:46.640]  其實我們要知道亞當是首先被動
[00:10:46.640 --> 00:10:49.640]  創世紀2章17節提到
[00:10:49.640 --> 00:10:51.840]  上帝所說的命令
[00:10:51.840 --> 00:10:54.240]  「分別是我樹上的果子,你不可以吃」
[00:10:54.240 --> 00:10:55.240]  其實是對著亞當
[00:10:55.240 --> 00:10:56.840]  當時夏娃還沒有做
[00:10:56.840 --> 00:11:00.040]  之後亞當就告訴他的妻子
[00:11:00.040 --> 00:11:01.640]  這個命令是這樣的
[00:11:01.640 --> 00:11:02.840]  上帝是這樣說的
[00:11:02.840 --> 00:11:04.640]  所以亞當其實是很清楚
[00:11:04.640 --> 00:11:08.040]  同樣知道神的吩咐和命令就是
[00:11:08.040 --> 00:11:11.440]  「不可吃,分別是我樹上的果子」
[00:11:11.440 --> 00:11:14.240]  而我們再看剛才的經文的時候
[00:11:14.240 --> 00:11:16.840]  當夏娃被蛇引誘的時候
[00:11:16.840 --> 00:11:19.440]  亞當其實就在旁邊
[00:11:19.440 --> 00:11:24.240]  他沒有出面阻止這件事的發生
[00:11:24.240 --> 00:11:28.640]  並且他最後也吃了夏娃給他的果子
[00:11:28.640 --> 00:11:30.840]  我們再看多一點就是
[00:11:30.840 --> 00:11:34.440]  當亞當和夏娃違背了上帝的命令的時候
[00:11:34.440 --> 00:11:37.040]  犯罪的後果是很即時
[00:11:37.040 --> 00:11:40.240]  甚或是帶來一個很大的破壞性
[00:11:40.240 --> 00:11:42.440]  我嘗試了
[00:11:42.440 --> 00:11:43.440]  經文很長
[00:11:43.440 --> 00:11:46.840]  我嘗試用一個表格幫大家去理解
[00:11:46.840 --> 00:11:50.440]  當中的犯罪後果是牽涉甚麼的
[00:11:50.440 --> 00:11:56.040]  原來牽涉的是關於人和上帝的關係的破裂
[00:11:56.040 --> 00:12:00.040]  第八節說到當他們吃完分別是我樹的果子
[00:12:00.040 --> 00:12:01.840]  他們聽到上帝的聲音之後
[00:12:01.840 --> 00:12:05.040]  他們第一個反應就是要躲避上帝的靈
[00:12:05.040 --> 00:12:06.440]  躲避上帝的面
[00:12:06.440 --> 00:12:08.840]  第十節他們聽到上帝的聲音
[00:12:08.840 --> 00:12:10.440]  覺得很害怕
[00:12:10.440 --> 00:12:14.840]  我們見到原來人和上帝的關係
[00:12:14.840 --> 00:12:17.240]  因著罪的緣故他們有阻隔
[00:12:17.240 --> 00:12:19.240]  關係變得疏離
[00:12:19.240 --> 00:12:20.640]  我們再看看
[00:12:20.640 --> 00:12:22.240]  當他吃了禁果
[00:12:22.240 --> 00:12:25.640]  人和人之間的關係又是怎樣
[00:12:25.640 --> 00:12:28.240]  第十二節那一人是亞當
[00:12:28.240 --> 00:12:30.240]  亞當對上帝說
[00:12:30.240 --> 00:12:32.240]  是你賜給我的那個女人
[00:12:32.240 --> 00:12:34.640]  是她把樹上的果子給我
[00:12:34.640 --> 00:12:36.040]  那我就先吃
[00:12:36.040 --> 00:12:39.440]  他見到亞當推卸責任
[00:12:39.440 --> 00:12:46.640]  甚至體會人和人之間的指責和不滿
[00:12:46.640 --> 00:12:50.840]  再加上我們見到人和自己的關係
[00:12:50.840 --> 00:12:52.640]  都有一個破裂
[00:12:52.640 --> 00:12:57.040]  因為第七節說到他們二人眼睛開了
[00:12:57.040 --> 00:12:59.240]  見到自己赤身露體的時候
[00:12:59.240 --> 00:13:01.640]  他們很想躲起來收起自己
[00:13:01.640 --> 00:13:04.840]  其實是表達一種不安對於自己
[00:13:04.840 --> 00:13:06.640]  不安、羞恥感
[00:13:06.640 --> 00:13:09.040]  不想面對自己的狀態
[00:13:10.040 --> 00:13:13.240]  如果大家熟悉《創世紀》這個故事
[00:13:13.240 --> 00:13:14.440]  在犯罪之前
[00:13:14.440 --> 00:13:18.440]  亞當和夏娃和上帝的關係完全沒有了
[00:13:18.440 --> 00:13:20.440]  他們很開心
[00:13:20.440 --> 00:13:23.640]  在伊甸園經常一起聊天
[00:13:23.640 --> 00:13:28.840]  或者在伊甸園一起遊走、一起走、一起聊天
[00:13:28.840 --> 00:13:31.640]  亞當亦稱夏娃為
[00:13:31.640 --> 00:13:33.640]  如果大家有印象
[00:13:33.640 --> 00:13:36.640]  夏娃是我骨中的骨、肉中的肉
[00:13:36.640 --> 00:13:38.840]  即是一種很親密
[00:13:38.840 --> 00:13:42.840]  是一種很親近、很親密的關係
[00:13:42.840 --> 00:13:46.440]  而亞當和夏娃在犯罪之前
[00:13:46.440 --> 00:13:48.640]  他們本身是赤身露體
[00:13:48.640 --> 00:13:50.440]  他們也不覺得羞恥
[00:13:50.440 --> 00:13:55.240]  他們可以很坦然地面對大家或者面對自己
[00:13:55.240 --> 00:13:59.040]  但我們見到原來當人犯罪之後
[00:13:59.040 --> 00:14:02.640]  這個罪的出現帶來很大的破壞性
[00:14:02.640 --> 00:14:10.240]  令到所有的關係 與人、與神、與自己的關係都由美好變成破裂
[00:14:10.240 --> 00:14:14.840]  由親密的關係變成很疏離的關係
[00:14:14.840 --> 00:14:18.440]  我想亞當和夏娃當他們犯了罪之後
[00:14:18.440 --> 00:14:21.840]  他們面對這麼即時的犯罪後果
[00:14:21.840 --> 00:14:24.840]  他們深深明白到一件很重要的事
[00:14:24.840 --> 00:14:29.840]  原來只有創造萬有的上帝才知道一切
[00:14:29.840 --> 00:14:32.640]  甚麼才是對人好的
[00:14:32.640 --> 00:14:35.640]  而不是按照自己的標準
[00:14:35.640 --> 00:14:38.240]  原來上帝去吩咐人
[00:14:38.240 --> 00:14:40.440]  吩咐亞當和夏娃不可以吃禁果
[00:14:40.440 --> 00:14:44.840]  背後正是想阻止這些罪所帶給人
[00:14:44.840 --> 00:14:49.240]  那些與人、與神、與自己關係破裂的疏離
[00:14:49.240 --> 00:14:51.440]  其實他是想阻止這些事
[00:14:51.440 --> 00:14:54.040]  我想神對人的命令
[00:14:54.040 --> 00:14:56.440]  背後是有上帝美善的心意
[00:14:56.440 --> 00:14:58.240]  是為了人的好處
[00:14:58.240 --> 00:15:03.840]  就好像在座有導師在家長或小朋友的時候
[00:15:03.840 --> 00:15:05.440]  可能家人都會跟你說
[00:15:05.440 --> 00:15:07.440]  「你不可以玩火」
[00:15:07.440 --> 00:15:10.040]  「你不可以跟陌生人說話」
[00:15:10.040 --> 00:15:11.840]  「你不可以怎樣怎樣」
[00:15:11.840 --> 00:15:16.240]  很多時候背後的心意不是想管束你
[00:15:16.240 --> 00:15:18.240]  不是想限制你的行動
[00:15:18.240 --> 00:15:23.040]  我想最後背後的目的是為了保護一個小孩子
[00:15:23.040 --> 00:15:25.640]  他的小朋友不受到傷害
[00:15:25.640 --> 00:15:30.240]  不想他們經歷到可怕的遭遇
[00:15:30.240 --> 00:15:33.840]  以下有少許情境題想大家代入一下
[00:15:33.840 --> 00:15:36.640]  想像一下一個人的生活如果是這樣
[00:15:36.640 --> 00:15:40.840]  話說他在同學或朋友的背後
[00:15:40.840 --> 00:15:43.240]  說人壞話是非
[00:15:43.240 --> 00:15:46.240]  他被人發現、被人聽到
[00:15:46.240 --> 00:15:50.240]  然後被其他人說那個人的壞話
[00:15:50.240 --> 00:15:55.840]  我想這其實是破壞了他跟他的朋友
[00:15:55.840 --> 00:15:58.840]  或同學之間的信任和關係
[00:15:58.840 --> 00:16:02.840]  又或者他一個人的時候看18+
[00:16:02.840 --> 00:16:05.240]  色情的影片和照片
[00:16:05.240 --> 00:16:08.240]  我相信他心裏會這樣
[00:16:08.240 --> 00:16:12.440]  一邊看一邊很害怕被家人撞見去看這些東西
[00:16:12.440 --> 00:16:15.840]  或者之後很害怕在某些場合被人知道他看過
[00:16:15.840 --> 00:16:17.840]  可能他某某人拿了他的電話的時候
[00:16:17.840 --> 00:16:21.440]  看到你的紀錄、你的歷史有這些東西
[00:16:21.440 --> 00:16:23.640]  他可能會很害怕被人知道
[00:16:23.640 --> 00:16:28.440]  很不安、羞恥甚至不敢去面對自己和別人
[00:16:28.440 --> 00:16:31.040]  又或者第三個情境就是這個人
[00:16:31.040 --> 00:16:32.840]  他跟家人的關係是怎樣呢?
[00:16:32.840 --> 00:16:34.640]  他遲了回家
[00:16:34.640 --> 00:16:37.240]  他又不回覆父母的訊息
[00:16:37.240 --> 00:16:39.440]  因為可能跟朋友太開心了
[00:16:39.440 --> 00:16:41.240]  回到家後父母就問
[00:16:41.240 --> 00:16:43.040]  「為什麼這麼晚才回來?」
[00:16:43.040 --> 00:16:45.640]  其實心裏是擔心他的安全
[00:16:45.640 --> 00:16:48.440]  他就說「父母很煩」
[00:16:48.440 --> 00:16:49.640]  「經常管著我」
[00:16:49.640 --> 00:16:51.440]  之後就開始有口角
[00:16:51.440 --> 00:16:53.440]  之後就開始大罵一場
[00:16:53.440 --> 00:16:56.640]  但是我估計他之後第二天見到家人
[00:16:56.640 --> 00:16:57.840]  通常都會變左了
[00:16:57.840 --> 00:16:59.640]  可能幾天、一個星期
[00:16:59.640 --> 00:17:00.440]  不知道怎樣
[00:17:00.440 --> 00:17:05.040]  其實心裏我相信他跟家人的關係的破裂
[00:17:05.040 --> 00:17:06.440]  或者那份疏離
[00:17:06.440 --> 00:17:08.040]  其實都在影響他
[00:17:08.040 --> 00:17:10.640]  回到家就會覺得又冷戰了
[00:17:10.640 --> 00:17:12.840]  心裏總是覺得刺刺的
[00:17:12.840 --> 00:17:17.040]  關係跟家人的關係都變得疏離
[00:17:17.040 --> 00:17:19.440]  或者你們想像一下
[00:17:19.440 --> 00:17:21.840]  一個人的生活如果是這樣
[00:17:21.840 --> 00:17:26.040]  他的口想說人是非的時候就說
[00:17:26.040 --> 00:17:29.440]  眼睛想看色情的東西的時候就去看
[00:17:29.440 --> 00:17:32.240]  甚至當他心裏很憤怒的時候
[00:17:32.240 --> 00:17:34.640]  就衝口而出去罵人
[00:17:34.640 --> 00:17:36.640]  去罵其他的人
[00:17:36.640 --> 00:17:40.440]  我想你都會形容這個人在他的生命、生活當中
[00:17:40.440 --> 00:17:42.840]  他很多的人際關係都出事了
[00:17:42.840 --> 00:17:44.240]  很棘手
[00:17:44.240 --> 00:17:46.240]  我想你會想像到
[00:17:46.240 --> 00:17:48.840]  他可能跟朋友的關係
[00:17:48.840 --> 00:17:50.040]  跟自己
[00:17:50.040 --> 00:17:53.440]  或者跟家人的關係都是不好
[00:17:53.440 --> 00:17:56.240]  我想罪在當中所說的
[00:17:56.240 --> 00:17:59.440]  就是這種不能夠去面對自己
[00:17:59.440 --> 00:18:01.040]  不能夠面對別人
[00:18:01.040 --> 00:18:02.840]  或者作為基督徒的我們
[00:18:02.840 --> 00:18:07.040]  我們都可能會很怕上帝不知道怎樣看我的情況
[00:18:07.040 --> 00:18:09.040]  我想很多的關係都是一個破裂
[00:18:09.040 --> 00:18:12.240]  或者疏離的情況底下
[00:18:12.240 --> 00:18:16.240]  我想聖經其實為了阻止這些關係
[00:18:16.240 --> 00:18:19.840]  不論是對人、對神、對自己關係的破裂
[00:18:19.840 --> 00:18:23.440]  其實上帝都不停在聖經當中有很多的吩咐
[00:18:23.440 --> 00:18:27.040]  給了一些界線我們去面對以上的情況
[00:18:27.040 --> 00:18:29.040]  我想你們可能熟悉經文
[00:18:29.040 --> 00:18:32.240]  或者熟悉聖經的你們會馬上想到
[00:18:32.240 --> 00:18:33.440]  上帝說過
[00:18:33.440 --> 00:18:35.040]  你不要論斷人
[00:18:35.040 --> 00:18:38.040]  免得人去論斷你們
[00:18:38.040 --> 00:18:41.040]  原來這件事是在幫助我們怎樣去學習
[00:18:41.040 --> 00:18:44.440]  去跟朋友或者其他人相處的當中
[00:18:44.440 --> 00:18:48.240]  我們要守的一個界線
[00:18:48.240 --> 00:18:50.440]  又或者上帝都說過
[00:18:50.440 --> 00:18:52.240]  我們要遠避淫行
[00:18:52.240 --> 00:18:55.840]  我們這樣是上帝所喜悅的
[00:18:55.840 --> 00:18:59.640]  不要去看一些淫亂的東西
[00:18:59.640 --> 00:19:02.040]  因為這件事會帶給你有羞恥感
[00:19:02.040 --> 00:19:04.040]  甚至說這是上帝不喜悅
[00:19:04.040 --> 00:19:07.840]  是影響你自己的健康等等
[00:19:07.840 --> 00:19:10.640]  另外就是說到跟家人的時候
