
[00:00:00.000 --> 00:00:02.480]  天主的父神,祢的話語
[00:10:29.440 --> 00:10:31.440]  可以嗎
[00:10:31.440 --> 00:10:33.440]  不單止這樣
[00:10:33.440 --> 00:10:35.440]  因為我們要
[00:10:35.440 --> 00:10:37.440]  嘗試像當時
[00:10:37.440 --> 00:10:39.440]  去體會那些
[00:10:39.440 --> 00:10:41.440]  以色列民的心情
[00:10:41.440 --> 00:10:43.440]  所以我邀請大家
[00:10:43.440 --> 00:10:45.440]  一齊站立
[00:10:45.440 --> 00:10:47.440]  去讀神的話語
[00:10:47.440 --> 00:10:49.440]  如果身體狀況不好
[00:10:49.440 --> 00:10:51.440]  可以繼續坐下
[00:10:51.440 --> 00:10:53.440]  但如果可以的話
[00:10:53.440 --> 00:10:55.440]  我邀請你們站立讀
[00:10:55.440 --> 00:10:57.440]  我需要繼續
[00:10:57.440 --> 00:10:59.440]  看圖
[00:10:59.440 --> 00:11:01.440]  繼續看螢幕
[00:11:01.440 --> 00:11:03.440]  就行了
[00:11:03.440 --> 00:11:05.440]  我們一起讀經文
[00:11:05.440 --> 00:11:07.440]  第一區開始
[00:11:07.440 --> 00:11:09.440]  一二三
[00:11:09.440 --> 00:11:11.440]  你為獨你是耶和華
[00:11:11.440 --> 00:11:13.440]  你做了天和天上的天
[00:11:13.440 --> 00:11:15.440]  以及天上的萬象
[00:11:15.440 --> 00:11:17.440]  地和地上的萬物
[00:11:17.440 --> 00:11:19.440]  海和海中所有的
[00:11:19.440 --> 00:11:21.440]  一切的生命
[00:11:21.440 --> 00:11:23.440]  全都是你賞賜的
[00:11:23.440 --> 00:11:25.440]  天君都敬拜你
[00:11:25.440 --> 00:11:27.440]  你是耶和華神
[00:11:27.440 --> 00:11:29.440]  會揀選亞伯蘭
[00:11:29.440 --> 00:11:31.440]  令他出迦勒底的吾爾
[00:11:31.440 --> 00:11:33.440]  給他改名叫亞伯拉罕
[00:11:33.440 --> 00:11:35.440]  你發現他在你面前
[00:11:35.440 --> 00:11:37.440]  心裡忠誠
[00:11:37.440 --> 00:11:39.440]  你為他做了
[00:11:39.440 --> 00:11:41.440]  天和地的天
[00:11:41.440 --> 00:11:43.440]  他在你面前心裡忠誠
[00:11:43.440 --> 00:11:45.440]  就與他納約
[00:11:45.440 --> 00:11:47.440]  要把迦南人
[00:11:47.440 --> 00:11:49.440]  赫人
[00:11:49.440 --> 00:11:51.440]  阿摩利人
[00:11:51.440 --> 00:11:53.440]  比利洗人
[00:11:53.440 --> 00:11:55.440]  耶布斯人
[00:11:55.440 --> 00:11:57.440]  及加薩人之地
[00:11:57.440 --> 00:11:59.440]  賜給他的後裔
[00:11:59.440 --> 00:12:01.440]  你曾看見我們祖先
[00:12:01.440 --> 00:12:03.440]  在埃及所受的困苦
[00:12:03.440 --> 00:12:05.440]  誰聽他們說
[00:12:05.440 --> 00:12:07.440]  我們是基督徒
[00:12:07.440 --> 00:12:09.440]  誰聽他們在海裡
[00:12:09.440 --> 00:12:11.440]  施行神蹟
[00:12:11.440 --> 00:12:13.440]  其事
[00:12:13.440 --> 00:12:15.440]  在法老和他們
[00:12:15.440 --> 00:12:17.440]  所有臣僕
[00:12:17.440 --> 00:12:19.440]  以及他國中眾百姓身上
[00:12:19.440 --> 00:12:21.440]  因為你知道
[00:12:21.440 --> 00:12:23.440]  他們向我們祖先行事狂傲
[00:12:23.440 --> 00:12:25.440]  你也得了名聲
[00:12:25.440 --> 00:12:27.440]  正如今天一樣
[00:12:27.440 --> 00:12:29.440]  你在我們祖先面前
[00:12:29.440 --> 00:12:31.440]  把海分開
[00:12:31.440 --> 00:12:33.440]  如石頭拋在大水中
[00:12:33.440 --> 00:12:35.440]  使他們走過海中乾地
[00:12:35.440 --> 00:12:37.440]  讓追趕他們的人
[00:12:37.440 --> 00:12:39.440]  拋在深海
[00:12:39.440 --> 00:12:41.440]  如石頭拋在大水中
[00:12:41.440 --> 00:12:43.440]  第三句後面
[00:12:43.440 --> 00:12:45.440]  白晝你用雲柱
[00:12:45.440 --> 00:12:47.440]  引導他們
[00:12:47.440 --> 00:12:49.440]  黑夜你用火柱
[00:12:49.440 --> 00:12:51.440]  照亮他們當行的路
[00:12:51.440 --> 00:12:53.440]  你降臨在西乃山
[00:12:53.440 --> 00:12:55.440]  從天上與他們說話
[00:12:55.440 --> 00:12:57.440]  先將他們放在
[00:12:57.440 --> 00:12:59.440]  海中乾地
[00:12:59.440 --> 00:13:01.440]  讓他們在海中
[00:13:01.440 --> 00:13:03.440]  與他們說話
[00:13:03.440 --> 00:13:05.440]  使給他們正直的典章
[00:13:05.440 --> 00:13:07.440]  真實的律法
[00:13:07.440 --> 00:13:09.440]  美好的律例與
[00:13:09.440 --> 00:13:11.440]  誡命
[00:13:11.440 --> 00:13:13.440]  又使他們知道你的聖安息日
[00:13:13.440 --> 00:13:15.440]  並使你僕人
[00:13:15.440 --> 00:13:17.440]  摩西泉給他們
[00:13:17.440 --> 00:13:19.440]  誡命律例律法
[00:13:19.440 --> 00:13:21.440]  繼續
[00:13:21.440 --> 00:13:23.440]  你從天上賜下糧食
[00:13:23.440 --> 00:13:25.440]  給他們充飢
[00:13:25.440 --> 00:13:27.440]  使水從盤石流出
[00:13:27.440 --> 00:13:29.440]  解渴
[00:13:29.440 --> 00:13:31.440]  你吩咐他們進去
[00:13:31.440 --> 00:13:33.440]  得你起誓
[00:13:33.440 --> 00:13:35.440]  應許要賜給他們的地
[00:13:35.440 --> 00:13:37.440]  第四句
[00:13:37.440 --> 00:13:39.440]  但我們的祖先
[00:13:39.440 --> 00:13:41.440]  行事狂妄
[00:13:41.440 --> 00:13:43.440]  硬著頸看不聽從你的誡命
[00:13:43.440 --> 00:13:45.440]  他們不肯
[00:13:45.440 --> 00:13:47.440]  信從也不
[00:13:47.440 --> 00:13:49.440]  紀念你在他們中間
[00:13:49.440 --> 00:13:51.440]  所行的歧視
[00:13:51.440 --> 00:13:53.440]  竟硬著頸看
[00:13:53.440 --> 00:13:55.440]  居心勃逆
[00:13:55.440 --> 00:13:57.440]  自立領袖
[00:13:57.440 --> 00:13:59.440]  你返回埃及他們
[00:13:59.440 --> 00:14:01.440]  遺牢之地
[00:14:01.440 --> 00:14:03.440]  但你是樂意揚書人
[00:14:03.440 --> 00:14:05.440]  有恩惠
[00:14:05.440 --> 00:14:07.440]  有憐憫
[00:14:07.440 --> 00:14:09.440]  不輕而發怒
[00:14:09.440 --> 00:14:11.440]  有豐盛慈愛的神
[00:14:11.440 --> 00:14:13.440]  並沒有刁棄他們
[00:14:13.440 --> 00:14:15.440]  繼續
[00:14:15.440 --> 00:14:17.440]  他們雖然為自己
[00:14:17.440 --> 00:14:19.440]  施了一頭牛毒
[00:14:19.440 --> 00:14:21.440]  說這就是
[00:14:21.440 --> 00:14:23.440]  令你出埃及的神明
[00:14:23.440 --> 00:14:25.440]  因而犯了褻瀆的大罪
[00:14:25.440 --> 00:14:27.440]  你還是有
[00:14:27.440 --> 00:14:29.440]  豐富的憐憫
[00:14:29.440 --> 00:14:31.440]  不把他們刁棄在曠野
[00:14:31.440 --> 00:14:33.440]  白晝
[00:14:33.440 --> 00:14:35.440]  雲柱不離開他們
[00:14:35.440 --> 00:14:37.440]  仍引導他們行路
[00:14:37.440 --> 00:14:39.440]  黑夜
[00:14:39.440 --> 00:14:41.440]  火柱仍照亮他們
[00:14:41.440 --> 00:14:43.440]  當行迪路
[00:14:43.440 --> 00:14:45.440]  你賜下你良善的靈
[00:14:45.440 --> 00:14:47.440]  教導他們
[00:14:47.440 --> 00:14:49.440]  沒有收回馬拿不給他們吃
[00:14:49.440 --> 00:14:51.440]  仍次水給他們解渴
[00:14:51.440 --> 00:14:53.440]  繼續
[00:14:53.440 --> 00:14:55.440]  曠野四十年
[00:14:55.440 --> 00:14:57.440]  你養育他們
[00:14:57.440 --> 00:14:59.440]  他們一無所缺
[00:14:59.440 --> 00:15:01.440]  衣服沒有穿破
[00:15:01.440 --> 00:15:03.440]  腳也沒有腫
[00:15:03.440 --> 00:15:05.440]  第二組
[00:15:05.440 --> 00:15:07.440]  你將列國和諸民族
[00:15:07.440 --> 00:15:09.440]  教給他們
[00:15:09.440 --> 00:15:11.440]  把那些國樂分給他們
[00:15:11.440 --> 00:15:13.440]  他們就得了西弘之地
[00:15:13.440 --> 00:15:15.440]  就是希實本王之地
[00:15:15.440 --> 00:15:17.440]  和巴山王岳之地
[00:15:17.440 --> 00:15:19.440]  你是他們的子孫
[00:15:19.440 --> 00:15:21.440]  多於天上的聖
[00:15:21.440 --> 00:15:23.440]  但他們對你
[00:15:23.440 --> 00:15:25.440]  他們早先說要進去
[00:15:25.440 --> 00:15:27.440]  得遺孽之地
[00:15:27.440 --> 00:15:29.440]  這樣
[00:15:29.440 --> 00:15:31.440]  這些子孫進去
[00:15:31.440 --> 00:15:33.440]  你在他們五千前
[00:15:33.440 --> 00:15:35.440]  制服那地的居民
[00:15:35.440 --> 00:15:37.440]  加南人
[00:15:37.440 --> 00:15:39.440]  繼續
[00:15:39.440 --> 00:15:41.440]  把那加南人獲取
[00:15:41.440 --> 00:15:43.440]  以及那地的民族
[00:15:43.440 --> 00:15:45.440]  都交在他們手裡
[00:15:45.440 --> 00:15:47.440]  讓他們任意處置
[00:15:47.440 --> 00:15:49.440]  他們得了堅韌的地
[00:15:49.440 --> 00:15:51.440]  他們得了堅固的城鎮
[00:15:51.440 --> 00:15:53.440]  肥沃的土地
[00:15:53.440 --> 00:15:55.440]  取了裝滿各樣美物的房屋
[00:15:55.440 --> 00:15:57.440]  挖水井
[00:15:57.440 --> 00:15:59.440]  葡萄園
[00:15:59.440 --> 00:16:01.440]  橄欖園
[00:16:01.440 --> 00:16:03.440]  以及許多果樹
[00:16:03.440 --> 00:16:05.440]  他們就吃了
[00:16:05.440 --> 00:16:07.440]  而且飽足
[00:16:07.440 --> 00:16:09.440]  身體肥胖
[00:16:09.440 --> 00:16:11.440]  因你的大恩
[00:16:11.440 --> 00:16:13.440]  活得快樂
[00:16:13.440 --> 00:16:15.440]  第三組
[00:16:15.440 --> 00:16:17.440]  然而他們不順從
[00:16:17.440 --> 00:16:19.440]  將你的律法
[00:16:19.440 --> 00:16:21.440]  丟在背後
[00:16:21.440 --> 00:16:23.440]  又殺害那些勸他們
[00:16:23.440 --> 00:16:25.440]  回轉歸向你的
[00:16:25.440 --> 00:16:27.440]  眾先知犯了
[00:16:27.440 --> 00:16:29.440]  褻瀆的大罪
[00:16:29.440 --> 00:16:31.440]  所以你將他們交在
[00:16:31.440 --> 00:16:33.440]  敵人的手中
[00:16:33.440 --> 00:16:35.440]  敵人就折磨他們
[00:16:35.440 --> 00:16:37.440]  他們遭難的時候
[00:16:37.440 --> 00:16:39.440]  哀求你
