
[00:00:00.000 --> 00:00:05.000]  頂姐妹,人生容易嗎?
[00:04:34.000 --> 00:04:40.000]  蘇羅才被迫停下追殺回去追擊非利是人
[00:04:40.000 --> 00:04:42.000]  但一追完非利是人
[00:04:42.000 --> 00:04:46.000]  他又帶著三千精兵去追殺大衛
[00:04:46.000 --> 00:04:52.000]  其實哪一樣才是以色列王被揀選的召命和職責呢
[00:04:52.000 --> 00:04:54.000]  當然是對抗外敵
[00:04:54.000 --> 00:04:57.000]  和令到以色列人脫離仇敵的手
[00:04:57.000 --> 00:05:00.000]  但蘇羅明顯已經是錯了焦點
[00:05:00.000 --> 00:05:03.000]  他對抗的不單止是自己人
[00:05:03.000 --> 00:05:07.000]  更加是神所揀選的王
[00:05:07.000 --> 00:05:09.000]  亦即是對抗神
[00:05:09.000 --> 00:05:14.000]  所以他已經失去了一個作以色列王的資格
[00:05:14.000 --> 00:05:16.000]  經文記載這一刻
[00:05:16.000 --> 00:05:18.000]  蘇羅人有三急
[00:05:18.000 --> 00:05:20.000]  他入了一個洞大解
[00:05:20.000 --> 00:05:24.000]  而大衛和他的人剛好就躲在這個洞裏
[00:05:24.000 --> 00:05:27.000]  不斷追殺自己的人
[00:05:27.000 --> 00:05:30.000]  現在就近在咫尺在自己面前
[00:05:30.000 --> 00:05:32.000]  單獨一個
[00:05:32.000 --> 00:05:34.000]  殺不殺他
[00:05:34.000 --> 00:05:39.000]  我們就問大衛殺蘇羅有沒有好處呢
[00:05:39.000 --> 00:05:41.000]  表面上是有的
[00:05:41.000 --> 00:05:45.000]  因為他可以停止蘇羅對他的追殺
[00:05:45.000 --> 00:05:51.000]  甚至會不會可以取而代之早些登基作王呢
[00:05:51.000 --> 00:05:57.000]  同時間大衛身邊的人跟隨他的人都是投票贊成的
[00:05:57.000 --> 00:05:59.000]  覺得應該殺
[00:05:59.000 --> 00:06:00.000]  大衛大衛
[00:06:00.000 --> 00:06:01.000]  漢娜這日子到了
[00:06:01.000 --> 00:06:03.000]  耶和華曾對你說
[00:06:03.000 --> 00:06:06.000]  漢娜我要將你的仇敵交在你手裏
[00:06:06.000 --> 00:06:10.000]  你可以照你看為好的對待他
[00:06:10.000 --> 00:06:12.000]  神一直都很看著大衛
[00:06:12.000 --> 00:06:14.000]  在23章裏面已經說過
[00:06:14.000 --> 00:06:17.000]  蘇羅天天尋索大衛
[00:06:17.000 --> 00:06:21.000]  神卻不將大衛交在他的手裏
[00:06:21.000 --> 00:06:23.000]  神令大衛不讓蘇羅找到
[00:06:23.000 --> 00:06:29.000]  亦有以色列人引開了蘇羅的注意力
[00:06:29.000 --> 00:06:33.000]  神明顯不斷保護大衛
[00:06:33.000 --> 00:06:35.000]  所以這一刻
[00:06:35.000 --> 00:06:40.000]  大衛的跟隨者見到有這麼一個好機會
[00:06:40.000 --> 00:06:42.000]  他們覺得應該是神給的
[00:06:42.000 --> 00:06:45.000]  他們這樣想一點都不奇怪
[00:06:45.000 --> 00:06:47.000]  身邊的人又這麼支持
[00:06:47.000 --> 00:06:50.000]  很有理由要去行動
[00:06:50.000 --> 00:06:53.000]  機會的事可以手中即逝
[00:06:53.000 --> 00:06:56.000]  蘇州過後可能沒有艇達
[00:06:56.000 --> 00:06:59.000]  而且大衛這一刻沒有時間去透過
[00:06:59.000 --> 00:07:04.000]  以忽德或先師或祭司去求問神的意思是甚麼
[00:07:04.000 --> 00:07:08.000]  電光火石即時要做出的回應
[00:07:08.000 --> 00:07:10.000]  反應是最考人
[00:07:10.000 --> 00:07:14.000]  亦是最見到內心深處的一面的時候
[00:07:14.000 --> 00:07:17.000]  是對人心的一個快策
[00:07:17.000 --> 00:07:20.000]  如果你是大衛
[00:07:20.000 --> 00:07:22.000]  你會不會出手殺蘇羅呢
[00:07:22.000 --> 00:07:24.000]  會的請舉手
[00:07:24.000 --> 00:07:26.000]  有的
[00:07:26.000 --> 00:07:28.000]  不會的請舉手
[00:07:28.000 --> 00:07:30.000]  亦都有的
[00:07:30.000 --> 00:07:32.000]  都是幾隻
[00:07:32.000 --> 00:07:33.000]  很多人都沒有舉手
[00:07:33.000 --> 00:07:35.000]  證明真的很難決定
[00:07:35.000 --> 00:07:38.000]  其實這個故事裏面
[00:07:38.000 --> 00:07:41.000]  都是還有值得思考的地方
[00:07:41.000 --> 00:07:43.000]  第一經文
[00:07:43.000 --> 00:07:47.000]  《撒慕爾記》上沒有記載過神有這樣應許過大衛
[00:07:47.000 --> 00:07:50.000]  至於他的跟隨者為何會這樣說
[00:07:50.000 --> 00:07:52.000]  可能是神確實說過
[00:07:52.000 --> 00:07:55.000]  亦可能他們聽過類似的說話
[00:07:55.000 --> 00:07:57.000]  不過真是無從稽考
[00:07:57.000 --> 00:08:00.000]  但就算神真的這樣說過
[00:08:00.000 --> 00:08:05.000]  神是否想大衛將蘇羅都定性為仇敵呢
[00:08:05.000 --> 00:08:07.000]  因為經文裏面說
[00:08:07.000 --> 00:08:10.000]  你可以照你看為好的對待他
[00:08:10.000 --> 00:08:14.000]  那個對象是你的仇敵
[00:08:14.000 --> 00:08:16.000]  說一個故事
[00:08:16.000 --> 00:08:18.000]  很多年前我在外面工作的時候
[00:08:18.000 --> 00:08:23.000]  曾經公司派我去一個外地工作一段不短的時間
[00:08:23.000 --> 00:08:25.000]  當時在當地
[00:08:25.000 --> 00:08:29.000]  我就太快開始了一段拍拖的關係
[00:08:29.000 --> 00:08:31.000]  後來發覺不適合
[00:08:31.000 --> 00:08:32.000]  想分手
[00:08:32.000 --> 00:08:35.000]  但過程弄得很複雜
[00:08:35.000 --> 00:08:38.000]  當時對我來說是一個很大的困境
[00:08:38.000 --> 00:08:40.000]  不知如何解決
[00:08:40.000 --> 00:08:43.000]  於是我就致電給當地的一個朋友
[00:08:43.000 --> 00:08:46.000]  跟他分享我的困境
[00:08:46.000 --> 00:08:49.000]  在電話裏面這個朋友就跟我說
[00:08:49.000 --> 00:08:52.000]  我黑白兩道都認識人
[00:08:52.000 --> 00:08:54.000]  有沒有需要幫忙
[00:08:54.000 --> 00:08:56.000]  嘩!太嚇人了
[00:08:56.000 --> 00:08:59.000]  這位朋友其實就像大衛身邊的人
[00:08:59.000 --> 00:09:01.000]  都是出自好心
[00:09:01.000 --> 00:09:05.000]  是想幫我去解決問題
[00:09:05.000 --> 00:09:08.000]  我有沒有接到這個朋友的建議
[00:09:08.000 --> 00:09:09.000]  沒有
[00:09:09.000 --> 00:09:11.000]  不過我會感受到
[00:09:11.000 --> 00:09:14.000]  當人在困境裏面出現了一些
[00:09:14.000 --> 00:09:17.000]  可以幫自己脫離困境的選項
[00:09:17.000 --> 00:09:20.000]  可以是一個很大的temptation
[00:09:20.000 --> 00:09:23.000]  是一個很大的誘惑
[00:09:23.000 --> 00:09:26.000]  另一個故事來自一位弟兄
[00:09:26.000 --> 00:09:29.000]  弟兄曾經失去了一份工作
[00:09:29.000 --> 00:09:31.000]  他找工作找了一段時間
[00:09:31.000 --> 00:09:34.000]  終於見到一份很吸引他的工作
[00:09:34.000 --> 00:09:36.000]  已經做好interview
[00:09:36.000 --> 00:09:39.000]  這間公司就請弟兄請舊公司
[00:09:39.000 --> 00:09:42.000]  出一封reference letter 推薦信
[00:09:42.000 --> 00:09:47.000]  加上這個程序上的推薦信就ok了
[00:09:47.000 --> 00:09:51.000]  但弟兄其實跟舊公司是不歡而散的
[00:09:51.000 --> 00:09:55.000]  所以寫推薦信只會賭米
[00:09:55.000 --> 00:09:58.000]  那怎麼辦
[00:09:58.000 --> 00:10:01.000]  弟兄身邊的人給了一個建議他
[00:10:01.000 --> 00:10:05.000]  就是可以找一位自己開公司的親戚
[00:10:05.000 --> 00:10:08.000]  幫他寫一份推薦信
[00:10:08.000 --> 00:10:11.000]  身邊的人相信這樣可以幫弟兄
[00:10:11.000 --> 00:10:15.000]  進入這間很吸引他的公司
[00:10:15.000 --> 00:10:19.000]  但弟兄其實沒有在這間親戚的公司工作過
[00:10:19.000 --> 00:10:22.000]  那寫不寫呢
[00:10:22.000 --> 00:10:26.000]  我跟弟兄這兩個經歷裏面的共通點
[00:10:26.000 --> 00:10:28.000]  就是我們都在困境裏面
[00:10:28.000 --> 00:10:33.000]  還有身邊都有人建議用一些方法去幫我們解決問題
[00:10:33.000 --> 00:10:39.000]  怎樣決定天堂與地獄可以是一臉之差
[00:10:39.000 --> 00:10:43.000]  我想這些歌詞都是剛才領事提到的
[00:10:43.000 --> 00:10:48.000]  我要保守我心勝過保守一切
[00:10:48.000 --> 00:10:50.000]  這兩個故事的處境
[00:10:50.000 --> 00:10:54.000]  慶幸都還有思考的餘地
[00:10:54.000 --> 00:10:57.000]  但在我們平時的生活的處境
[00:10:57.000 --> 00:10:59.000]  生活裏面可能是工作的處境
[00:10:59.000 --> 00:11:02.000]  可能是人際關係或者其他處境
[00:11:02.000 --> 00:11:03.000]  有時是可以思考的
[00:11:03.000 --> 00:11:06.000]  有時是需要即時去回應的
[00:11:06.000 --> 00:11:08.000]  好像大衛這一刻
[00:11:08.000 --> 00:11:11.000]  我們很需要好好預備我們的心
[00:11:11.000 --> 00:11:14.000]  去面對不同環境和處境的挑戰
[00:11:14.000 --> 00:11:17.000]  甚至是誘惑
[00:11:17.000 --> 00:11:19.000]  相信大家在生活裏面
[00:11:19.000 --> 00:11:22.000]  都真是有很多不容易的處境
[00:11:22.000 --> 00:11:26.000]  工作上有時可能會陷在一些困境裏面
[00:11:26.000 --> 00:11:29.000]  作一個假 說一個謊話
[00:11:29.000 --> 00:11:31.000]  就可以解決困局
[00:11:31.000 --> 00:11:33.000]  做還是不做
[00:11:33.000 --> 00:11:35.000]  甚至可能是你老闆叫你做的
[00:11:35.000 --> 00:11:38.000]  做還是不做呢
[00:11:38.000 --> 00:11:41.000]  人際關係上被人咄咄逼人
[00:11:41.000 --> 00:11:43.000]  逼到牆角
[00:11:43.000 --> 00:11:46.000]  應該怎樣做呢
[00:11:46.000 --> 00:11:47.000]  你選擇善良
[00:11:47.000 --> 00:11:49.000]  可能結果是吃虧了
[00:11:49.000 --> 00:11:51.000]  甚至連工作都沒有了
[00:11:51.000 --> 00:11:53.000]  你對人寬容 慣例的
[00:11:53.000 --> 00:11:54.000]  可能不是感激
[00:11:54.000 --> 00:11:56.000]  而是步步進逼
[00:11:56.000 --> 00:11:58.000]  就好像大衛
[00:11:58.000 --> 00:11:59.000]  如果他放過素羅
[00:11:59.000 --> 00:12:02.000]  素羅是會感激他
[00:12:02.000 --> 00:12:05.000]  還是轉過頭繼續追殺他呢
[00:12:05.000 --> 00:12:08.000]  在被人追殺 逼到牆角
[00:12:08.000 --> 00:12:10.000]  甚至生命受到威脅的困境裏面
[00:12:10.000 --> 00:12:12.000]  出現一個很大的機會
[00:12:12.000 --> 00:12:13.000]  很吸引
[00:12:13.000 --> 00:12:15.000]  大衛會怎樣做呢
[00:12:15.000 --> 00:12:16.000]  經文說
[00:12:16.000 --> 00:12:18.000]  大衛就起來悄悄地割下
[00:12:18.000 --> 00:12:21.000]  素羅外袍的衣角
[00:12:21.000 --> 00:12:23.000]  衣角都可以割到
[00:12:23.000 --> 00:12:25.000]  但生命真的很近距離
[00:12:25.000 --> 00:12:29.000]  並且素羅都沒有察覺到自己有這個危險
[00:12:29.000 --> 00:12:31.000]  如果大衛這一刻要殺素羅
[00:12:31.000 --> 00:12:33.000]  簡直就二過謝火
[00:12:33.000 --> 00:12:35.000]  手起刀落就搞定
[00:12:35.000 --> 00:12:37.000]  為什麼沒有手起刀落
[00:12:37.000 --> 00:12:39.000]  只是割下衣角
[00:12:39.000 --> 00:12:41.000]  而大衛對這個選擇
[00:12:41.000 --> 00:12:43.000]  之後又有後悔
[00:12:43.000 --> 00:12:45.000]  為什麼呢
[00:12:45.000 --> 00:12:47.000]  我們一起來讀
[00:12:47.000 --> 00:12:49.000]  二十四章五到七節
[00:12:49.000 --> 00:12:52.000]  隨後大衛心中自責
[00:12:52.000 --> 00:12:54.000]  割下素羅的衣角
[00:12:54.000 --> 00:12:56.000]  他對他的人說
[00:12:56.000 --> 00:12:58.000]  耶和華絕不允許我對我的王
[00:12:58.000 --> 00:13:00.000]  耶和華的受高者
[00:13:00.000 --> 00:13:01.000]  做這事
[00:13:01.000 --> 00:13:03.000]  伸手害他
[00:13:03.000 --> 00:13:05.000]  因為他是耶和華的受高者
[00:13:05.000 --> 00:13:07.000]  大衛用這話
[00:13:07.000 --> 00:13:09.000]  勸了他的人
[00:13:09.000 --> 00:13:11.000]  不許他們起來害素羅
[00:13:11.000 --> 00:13:13.000]  素羅起來
[00:13:13.000 --> 00:13:17.000]  大衛心中自責
[00:13:17.000 --> 00:13:18.000]  為什麼
[00:13:18.000 --> 00:13:21.000]  經文說因為他割下了素羅的衣角
[00:13:21.000 --> 00:13:23.000]  不知道你會不會衝口而出
[00:13:23.000 --> 00:13:25.000]  需不需要
[00:13:25.000 --> 00:13:27.000]  但這就是大衛
[00:13:27.000 --> 00:13:29.000]  大衛是否怕了素羅
[00:13:29.000 --> 00:13:31.000]  當然不是
[00:13:31.000 --> 00:13:33.000]  是有尊重的
[00:13:33.000 --> 00:13:35.000]  但大衛敬畏的是神
[00:13:35.000 --> 00:13:37.000]  所以他說
[00:13:37.000 --> 00:13:40.000]  耶和華絕不允許我對我的主
[00:13:40.000 --> 00:13:42.000]  耶和華的受高者
[00:13:42.000 --> 00:13:43.000]  做這事
[00:13:43.000 --> 00:13:44.000]  伸手害他
[00:13:44.000 --> 00:13:46.000]  因為他是耶和華的受高者
[00:13:46.000 --> 00:13:47.000]  是絕不允許
[00:13:47.000 --> 00:13:49.000]  這一刻他很肯定
[00:13:49.000 --> 00:13:54.000]  大衛根本沒有把素羅當作他的仇敵
[00:13:54.000 --> 00:13:58.000]  更加因為素羅是神的受高者
[00:13:58.000 --> 00:14:01.000]  大衛覺得曾經把刀放在他身邊
[00:14:01.000 --> 00:14:03.000]  有殺他的意圖
[00:14:03.000 --> 00:14:05.000]  哪怕只是閃過
[00:14:05.000 --> 00:14:07.000]  都冒犯了神
[00:14:07.000 --> 00:14:12.000]  可以看到大衛是以神為焦點去作決定
[00:14:12.000 --> 00:14:15.000]  是充滿了對神的敬畏
[00:14:15.000 --> 00:14:17.000]  這種敬畏並不是奴僕
[00:14:17.000 --> 00:14:19.000]  面對惡主人或犯人
[00:14:19.000 --> 00:14:22.000]  面對判官時的畏懼和害怕
[00:14:22.000 --> 00:14:26.000]  是面對神的威嚴和神聖
[00:14:26.000 --> 00:14:29.000]  存著一份尊敬仰望的心
[00:14:29.000 --> 00:14:31.000]  以神為大
[00:14:31.000 --> 00:14:33.000]  正如羅馬書八章十五節
[00:14:33.000 --> 00:14:36.000]  告訴我們我們和天父的關係
[00:14:36.000 --> 00:14:39.000]  你們所領受的不是奴僕的靈
[00:14:39.000 --> 00:14:40.000]  仍舊害怕
[00:14:40.000 --> 00:14:43.000]  所領受的是兒子名分的靈
[00:14:43.000 --> 00:14:46.000]  因此我們呼叫阿爸父
[00:14:47.000 --> 00:14:51.000]  大衛對神的敬畏和認識
[00:14:51.000 --> 00:14:54.000]  亦令他對神有對神的信心
[00:14:54.000 --> 00:14:56.000]  故事繼續下去
[00:14:56.000 --> 00:14:59.000]  大衛跟著素羅從洞裡出去
[00:14:59.000 --> 00:15:02.000]  他叫他並且和他對話時
[00:15:02.000 --> 00:15:03.000]  他這樣說
[00:15:03.000 --> 00:15:05.000]  願耶和華在你我中間判斷
[00:15:05.000 --> 00:15:08.000]  願耶和華在你身上為我伸冤
[00:15:08.000 --> 00:15:11.000]  我卻不親手加害於你
[00:15:11.000 --> 00:15:14.000]  願耶和華眾才者在你我中間判斷
[00:15:14.000 --> 00:15:16.000]  願他監察為我伸冤
[00:15:16.000 --> 00:15:19.000]  救我脫離你的手
[00:15:19.000 --> 00:15:21.000]  大衛將自己的冤屈
[00:15:21.000 --> 00:15:24.000]  自己的拯救交託在神的手裡
[00:15:24.000 --> 00:15:27.000]  他選擇以善待我
[00:15:27.000 --> 00:15:29.000]  而不是以惡待我
[00:15:29.000 --> 00:15:32.000]  因為他相信神會掌管
[00:15:32.000 --> 00:15:38.000]  這樣的信心是累積回來的
[00:15:38.000 --> 00:15:40.000]  在十五二記上十七章
[00:15:40.000 --> 00:15:43.000]  當整個以色列都沒有人敢回應
[00:15:43.000 --> 00:15:45.000]  巨人哥利亞的挑戰時
[00:15:45.000 --> 00:15:46.000]  大衛說
[00:15:46.000 --> 00:15:49.000]  耶和華救我脫離獅子和紅的爪
[00:15:49.000 --> 00:15:54.000]  他必救我脫離這非利士人的手
[00:15:54.000 --> 00:15:56.000]  他就應戰了
[00:15:56.000 --> 00:15:59.000]  而他的信心也讓他再次經歷
[00:15:59.000 --> 00:16:02.000]  神的拯救和掌管
[00:16:02.000 --> 00:16:05.000]  也加上當他再遇見困境時
[00:16:05.000 --> 00:16:10.000]  更有信心對焦神的心意作決定
[00:16:10.000 --> 00:16:14.000]  大衛也讓我們想起主耶穌基督
[00:16:14.000 --> 00:16:17.000]  他同樣甘願體貼上帝的心意
[00:16:17.000 --> 00:16:19.000]  而完全放下自我
[00:16:19.000 --> 00:16:22.000]  甚至為我們寫十字架上
[00:16:22.000 --> 00:16:24.000]  到底姐妹
[00:16:24.000 --> 00:16:25.000]  敬畏神
[00:16:25.000 --> 00:16:29.000]  對神有信心的人的心境會是怎樣呢?
[00:16:29.000 --> 00:16:31.000]  是惶惶不可終日
[00:16:31.000 --> 00:16:33.000]  還是安穩呢?
[00:16:33.000 --> 00:16:36.000]  大家知道是後者
[00:16:36.000 --> 00:16:39.000]  真正健康的敬畏和對神的認識
[00:16:39.000 --> 00:16:42.000]  是會令人有對神的信心
[00:16:42.000 --> 00:16:44.000]  因為我們知道神有多厲害
[00:16:44.000 --> 00:16:46.000]  也知道神有多愛我們
[00:16:46.000 --> 00:16:49.000]  所以大衛寫得出這樣的詩歌
[00:16:49.000 --> 00:16:51.000]  看吶 神是幫助我的
[00:16:51.000 --> 00:16:53.000]  主是扶持我盛名的
[00:16:53.000 --> 00:16:56.000]  他要報應我受的所作的我
[00:16:56.000 --> 00:17:00.000]  求你憑你的信實滅絕他們
[00:17:00.000 --> 00:17:03.000]  剛才Rex傳道一開始的時候
[00:17:03.000 --> 00:17:05.000]  讀的詩篇57篇
[00:17:05.000 --> 00:17:08.000]  也是大衛對神的呼求
[00:17:08.000 --> 00:17:14.000]  我很喜歡看一些有趣的貓貓片
[00:17:14.000 --> 00:17:16.000]  最近我看了一條片
[00:17:16.000 --> 00:17:18.000]  標題是
[00:17:18.000 --> 00:17:20.000]  I was late due to my cat
[00:17:20.000 --> 00:17:22.000]  即是因為我的貓遲到
[00:17:22.000 --> 00:17:28.000]  主人早上出門的時候
[00:17:28.000 --> 00:17:31.000]  貓貓總會跟著主人
[00:17:31.000 --> 00:17:34.000]  你看到牠是看著牠的
[00:17:34.000 --> 00:17:36.000]  很不捨的
[00:17:36.000 --> 00:17:38.000]  有時牠還會走到牠前面
[00:17:38.000 --> 00:17:40.000]  攔著牠的路
[00:17:40.000 --> 00:17:46.000]  主人應該很感受到貓貓對牠的愛和不捨
[00:17:46.000 --> 00:17:50.000]  主人其實也很疼愛貓貓
[00:17:50.000 --> 00:17:53.000]  結果他忍不住抱起牠
[00:17:53.000 --> 00:17:56.000]  送牠回到客廳
[00:17:56.000 --> 00:17:57.000]  還一直抱著牠
[00:17:57.000 --> 00:17:59.000]  一直幫貓貓按摩
[00:17:59.000 --> 00:18:02.000]  貓貓舒服到會伸爪
[00:18:02.000 --> 00:18:04.000]  原來貓舒服的時候會伸爪
[00:18:04.000 --> 00:18:08.000]  伸完右爪又伸左爪
[00:18:08.000 --> 00:18:10.000]  很過癮
[00:18:10.000 --> 00:18:13.000]  其實我相信貓貓知道這樣撒主人
[00:18:13.000 --> 00:18:16.000]  是會收到主人的派福利
[00:18:16.000 --> 00:18:19.000]  是會有抱抱和按摩
[00:18:19.000 --> 00:18:22.000]  還有會疼愛牠
[00:18:22.000 --> 00:18:27.000]  這隻貓很懂得將對主人的愛表達出來
[00:18:27.000 --> 00:18:31.000]  也很有信心知道主人會有的回應
[00:18:31.000 --> 00:18:37.000]  所以牠可以一次又一次去享受和主人的互動和關係
[00:18:37.000 --> 00:18:39.000]  弟兄姊妹
[00:18:39.000 --> 00:18:42.000]  盼望我們可以更深去認識神
[00:18:42.000 --> 00:18:47.000]  和更加懂得享受和神的關係和互動
[00:18:47.000 --> 00:18:51.000]  對神的信心有時很吊詭
[00:18:51.000 --> 00:18:54.000]  可以是貧者如貧 富者如富
[00:18:54.000 --> 00:18:55.000]  什麼意思?
[00:18:55.000 --> 00:18:57.000]  大衛對神的敬畏和信心
[00:18:57.000 --> 00:19:00.000]  令到他繼續經歷到神的保護和祝福
[00:19:00.000 --> 00:19:05.000]  除了剛才所說的憑信心戰勝巨人
[00:19:05.000 --> 00:19:07.000]  其實去到二十六章
[00:19:07.000 --> 00:19:11.000]  大衛又有第二次殺掃羅的機會
[00:19:11.000 --> 00:19:14.000]  但他第二次更加是一點猶豫都沒有
[00:19:14.000 --> 00:19:17.000]  是完全沒有想過殺掃羅
[00:19:17.000 --> 00:19:21.000]  亦再次將自己的性命和請求交給神
[00:19:21.000 --> 00:19:25.000]  信心就是這樣煉成的
[00:19:25.000 --> 00:19:27.000]  對神的敬畏和信心
[00:19:27.000 --> 00:19:30.000]  令到人以神為焦點去作決定
[00:19:30.000 --> 00:19:32.000]  經歷到生命的成長
[00:19:32.000 --> 00:19:34.000]  亦都令到信心再加增
[00:19:34.000 --> 00:19:39.000]  所以到底是大衛想多了 錯過了機會
[00:19:39.000 --> 00:19:42.000]  還是他通過了神對他的測試
[00:19:42.000 --> 00:19:47.000]  並且可以繼續享受神的祝福和保護呢?
[00:19:47.000 --> 00:19:51.000]  其實只要按著神的心意為焦點去作決定
[00:19:51.000 --> 00:19:53.000]  想多了又如何呢?
[00:19:53.000 --> 00:19:59.000]  神要成就的事又怎會因為你想多了而不成就呢?
[00:19:59.000 --> 00:20:05.000]  看似吃虧的事在神的手中又是否真的吃虧呢?
[00:20:05.000 --> 00:20:08.000]  剛才找工作的大兄
