
[00:00:00.000 --> 00:00:03.080]  今天和大家分享詩篇
[00:08:20.560 --> 00:08:22.160]  做人有些人的信念是什麼?
[00:08:22.160 --> 00:08:23.760]  不要怕吃虧
[00:08:23.760 --> 00:08:24.760]  有些信念是什麼?
[00:08:24.760 --> 00:08:27.960]  我覺得關係帶來給我太重的
[00:08:27.960 --> 00:08:30.760]  所以我寧願不進入關係
[00:08:30.760 --> 00:08:33.560]  關係對我來說太沉重了
[00:08:33.560 --> 00:08:35.760]  甚或有時候我會覺得
[00:08:35.760 --> 00:08:37.760]  我因為怕失去了關係
[00:08:37.760 --> 00:08:41.560]  所以我不會跟你去盡心發展關係
[00:08:41.560 --> 00:08:43.960]  等於這些是信念
[00:08:43.960 --> 00:08:45.560]  這些是你做人的時候
[00:08:45.560 --> 00:08:46.760]  持守的態度
[00:08:46.760 --> 00:08:48.360]  與人交往做決定
[00:08:48.360 --> 00:08:49.560]  在舊生活和團體
[00:08:49.560 --> 00:08:51.360]  等於生活相處裡面
[00:08:51.360 --> 00:08:53.160]  甚至你進入婚姻
[00:08:53.160 --> 00:08:56.560]  都會依據這些想法
[00:08:56.560 --> 00:08:59.160]  去做每個抉擇
[00:08:59.160 --> 00:09:00.160]  我重申一次
[00:09:00.160 --> 00:09:01.560]  人是要有的
[00:09:01.560 --> 00:09:02.360]  沒有你沒有東西
[00:09:02.360 --> 00:09:03.960]  你也搞不定
[00:09:03.960 --> 00:09:05.360]  但今天作為基督徒
[00:09:05.360 --> 00:09:06.960]  特別是今天這堂崇拜
[00:09:06.960 --> 00:09:07.960]  透過神的話
[00:09:07.960 --> 00:09:09.560]  我很想鼓勵和挑戰你
[00:09:09.560 --> 00:09:11.760]  包括我自己
[00:09:11.760 --> 00:09:13.560]  究竟我做決定的每一個決定
[00:09:13.560 --> 00:09:14.760]  做決擇的時候
[00:09:14.760 --> 00:09:16.560]  究竟我是否依據神的話
[00:09:16.560 --> 00:09:18.160]  這是非常重要的
[00:09:18.160 --> 00:09:23.560]  究竟聖經是否在生活上影響我?
[00:09:23.560 --> 00:09:25.960]  究竟在我生活、在我生命裡面
[00:09:25.960 --> 00:09:27.360]  究竟我今天看聖經
[00:09:27.360 --> 00:09:28.360]  回教會做基督徒
[00:09:28.360 --> 00:09:29.760]  每星期回來兩次
[00:09:29.760 --> 00:09:32.160]  星期二、三、六
[00:09:32.160 --> 00:09:33.560]  回去崇拜
[00:09:33.560 --> 00:09:35.960]  究竟神的話對我有多重要?
[00:09:35.960 --> 00:09:37.960]  要有多少依據?
[00:09:37.960 --> 00:09:40.360]  今天就和大家看看詩篇
[00:09:40.360 --> 00:09:41.760]  詩篇119
[00:09:41.760 --> 00:09:43.960]  是一篇大家都很熟悉的詩篇
[00:09:43.960 --> 00:09:44.760]  拍賣這篇詩
[00:09:44.760 --> 00:09:47.160]  讓我們透過詩人所寫下的東西
[00:09:47.160 --> 00:09:49.160]  去重新激勵我們
[00:09:49.160 --> 00:09:50.760]  或者叫刺激我們
[00:09:50.760 --> 00:09:51.360]  重新思考
[00:09:51.360 --> 00:09:54.360]  究竟我們對神的話有多認真
[00:09:54.360 --> 00:09:56.360]  對神的話有多著緊
[00:09:56.360 --> 00:09:57.560]  或者這麼說
[00:09:57.560 --> 00:10:00.960]  對神的話影響我們生命有多大
[00:10:00.960 --> 00:10:02.960]  這是今天和大家一起去認識的
[00:10:02.960 --> 00:10:04.160]  不如我們先讀一下今天的經文
[00:10:04.160 --> 00:10:04.560]  好不好?
[00:10:04.560 --> 00:10:05.360]  很簡單
[00:10:05.360 --> 00:10:06.360]  只有八節
[00:10:06.360 --> 00:10:07.160]  一起讀下去好不好?
[00:10:07.160 --> 00:10:07.760]  很簡單
[00:10:07.760 --> 00:10:08.560]  詩篇119
[00:10:08.560 --> 00:10:09.960]  105節開始
[00:10:09.960 --> 00:10:10.960]  讀到112節
[00:10:10.960 --> 00:10:11.760]  好,請
[00:10:12.360 --> 00:10:14.360]  (廣東話)
[00:10:14.360 --> 00:10:16.360]  (廣東話)
[00:10:16.360 --> 00:10:18.360]  (廣東話)
[00:10:18.360 --> 00:10:23.360]  (廣東話)
[00:10:23.360 --> 00:10:28.360]  (廣東話)
[00:10:28.360 --> 00:10:57.360]  (廣東話)
[00:10:57.360 --> 00:10:58.760]  好,一起禱告
[00:10:58.760 --> 00:11:01.960]  參加聖靈幫助我們明白自己的說話
[00:11:01.960 --> 00:11:02.760]  不單止這樣
[00:11:02.760 --> 00:11:04.160]  聖靈求你引導我們
[00:11:04.160 --> 00:11:05.560]  叫我們心歸回
[00:11:05.560 --> 00:11:08.960]  讓我們的生命能夠回應你自己的說話
[00:11:08.960 --> 00:11:10.360]  禱告逢主命求
[00:11:10.360 --> 00:11:14.960]  《詩篇119》在研究上告訴我們是一篇智慧詩
[00:11:14.960 --> 00:11:16.160]  什麼叫智慧詩?
[00:11:16.160 --> 00:11:19.160]  簡單說就是當看完的人希望多些智慧
[00:11:19.160 --> 00:11:20.960]  在解決當時的處境
[00:11:20.960 --> 00:11:22.360]  這篇詩很特別
[00:11:22.360 --> 00:11:24.760]  從聖經研究告訴我們
[00:11:24.760 --> 00:11:26.960]  這是一篇很工整的詩篇
[00:11:26.960 --> 00:11:29.160]  整首詩篇有176節
[00:11:29.160 --> 00:11:30.360]  有22段
[00:11:30.360 --> 00:11:31.760]  每段有8節
[00:11:31.760 --> 00:11:32.360]  很有趣
[00:11:32.360 --> 00:11:35.760]  希伯來文有22個字母
[00:11:35.760 --> 00:11:37.560]  這篇詩就由第一個
[00:11:37.560 --> 00:11:39.960]  好像我們英文的A開始
[00:11:39.960 --> 00:11:42.360]  每一篇就一個英文字母開始
[00:11:42.360 --> 00:11:43.760]  就是一個希伯來文開始
[00:11:43.760 --> 00:11:46.160]  就完成了22篇
[00:11:46.160 --> 00:11:48.760]  就是整個119篇的經文
[00:11:48.760 --> 00:11:50.760]  所以對讀聖經的人來說
[00:11:50.760 --> 00:11:53.760]  詩人是特別想過、度過
[00:11:53.760 --> 00:11:58.560]  如何將神的說話、這篇詩呈現給看聖經的人知道
[00:11:58.560 --> 00:12:00.160]  所以當我們看詩篇的時候
[00:12:00.160 --> 00:12:02.360]  除了我們帶著一種讀它的文字
[00:12:02.360 --> 00:12:04.760]  更加帶著一種去理解意象
[00:12:04.760 --> 00:12:06.560]  因為詩篇是很意象的
[00:12:06.560 --> 00:12:09.360]  用很多的比喻、借語、隱喻
[00:12:09.360 --> 00:12:12.560]  帶他們去認識詩篇裡面所說的東西
[00:12:12.560 --> 00:12:13.560]  特別
[00:12:13.560 --> 00:12:16.960]  詩篇119有一個詞語是非常重要
[00:12:16.960 --> 00:12:18.160]  你必須要知道的
[00:12:18.160 --> 00:12:19.960]  就是「律法」這個詞
[00:12:19.960 --> 00:12:22.760]  這個詞幾乎在每一節都會出現
[00:12:22.760 --> 00:12:25.160]  整篇裡面除了六節經文
[00:12:25.160 --> 00:12:27.360]  沒有特別說到關於「律法」這個詞
[00:12:27.360 --> 00:12:30.160]  或者與「律法」相關的詞語
[00:12:30.160 --> 00:12:31.760]  整個119裡面
[00:12:31.760 --> 00:12:34.560]  與「律法」相關的詞語有這組字
[00:12:34.560 --> 00:12:35.960]  所以當你看到這些
[00:12:35.960 --> 00:12:37.560]  譬如「神的說話」
[00:12:37.560 --> 00:12:40.760]  「話」、「律例典章命令訓詞法道」
[00:12:40.760 --> 00:12:42.360]  這一拼的詞語
[00:12:42.360 --> 00:12:45.760]  都是解造「律例」剛才那個詞的意思
[00:12:45.760 --> 00:12:46.960]  其實指向什麼?
[00:12:46.960 --> 00:12:50.160]  是指向上帝對人的指引
[00:12:50.160 --> 00:12:51.560]  是告訴人知道
[00:12:51.560 --> 00:12:54.160]  當我們要去認識「神的說話」
[00:12:54.160 --> 00:12:55.560]  「神的律例」
[00:12:55.560 --> 00:13:00.360]  讓我們在生活上引導我們走向神的心意底下
[00:13:00.360 --> 00:13:03.160]  智慧詩有人這樣記載
[00:13:03.160 --> 00:13:04.960]  有研究告訴我們
[00:13:04.960 --> 00:13:06.960]  其中一個學者這樣提出過
[00:13:06.960 --> 00:13:10.360]  他說原來智慧詩除了是告訴我們知道
[00:13:10.360 --> 00:13:12.560]  究竟詩人落下的處境之外
[00:13:12.560 --> 00:13:14.560]  是很想讓看詩篇的人
[00:13:14.560 --> 00:13:15.960]  特別看智慧詩的人
[00:13:15.960 --> 00:13:19.160]  去處理一些人生、生命或者信心裡面
[00:13:19.160 --> 00:13:21.160]  一些我們叫做「懷疑面」
[00:13:21.160 --> 00:13:21.960]  是什麼呢?
[00:13:21.960 --> 00:13:23.160]  就是當寫給那些
[00:13:23.160 --> 00:13:26.360]  你剛剛信仰上有很多困難、很多懷疑
[00:13:26.360 --> 00:13:28.560]  人生裡面很迷惑、很疑惑的時候
[00:13:28.560 --> 00:13:29.360]  這樣就對了
[00:13:29.360 --> 00:13:30.760]  就不可以看詩篇119了
[00:13:30.760 --> 00:13:31.360]  有沒有這些人?
[00:13:31.360 --> 00:13:32.160]  可不可以舉手?
[00:13:32.160 --> 00:13:34.760]  我已經說完了
[00:13:34.760 --> 00:13:35.560]  OK
[00:13:35.560 --> 00:13:36.560]  我想告訴你
[00:13:36.560 --> 00:13:39.360]  詩篇的目的就是很想呈現這件事情
[00:13:39.360 --> 00:13:40.360]  讓你知道
[00:13:40.360 --> 00:13:43.960]  他在處理生命、信心裡面的一些懷疑面
[00:13:43.960 --> 00:13:45.760]  盼望透過這首詩篇
[00:13:45.760 --> 00:13:47.160]  特別有四個分題
[00:13:47.160 --> 00:13:48.560]  跟大家一起去認識一下
[00:13:48.560 --> 00:13:49.560]  這四個分題
[00:13:49.560 --> 00:13:51.560]  希望成為我們的鼓勵
[00:13:51.560 --> 00:13:54.960]  引導我們走回神運我們預備的路上
[00:13:54.960 --> 00:13:55.960]  這個很重要
[00:13:55.960 --> 00:13:56.960]  處理懷疑面
[00:13:56.960 --> 00:13:59.160]  就是說我們走迷了、走亂了
[00:13:59.160 --> 00:14:01.560]  所以詩篇是引導我們走回神的路上
[00:14:01.560 --> 00:14:02.760]  是非常重要的
[00:14:02.760 --> 00:14:05.360]  第一個分題跟大家說的就是
[00:14:05.360 --> 00:14:07.160]  走在上帝的話語裡面
[00:14:07.160 --> 00:14:08.160]  如果有聖經的話
[00:14:08.160 --> 00:14:09.560]  可以一起看
[00:14:09.560 --> 00:14:12.560]  在105和106兩節經文裡面
[00:14:12.560 --> 00:14:13.360]  很清晰的
[00:14:13.360 --> 00:14:14.560]  這句話大家都很熟悉
[00:14:14.560 --> 00:14:15.760]  歌曲也可以唱
[00:14:15.760 --> 00:14:16.760]  詩人提到
[00:14:16.760 --> 00:14:20.760]  你的話當然是在說上帝的話
[00:14:20.760 --> 00:14:21.760]  聖經說什麼?
[00:14:21.760 --> 00:14:24.160]  他說上帝的話提到在哪裡?
[00:14:24.160 --> 00:14:27.160]  在詩人的腳和腳前
[00:14:27.160 --> 00:14:29.360]  也在詩人的路上
[00:14:29.360 --> 00:14:30.760]  成為了什麼?
[00:14:30.760 --> 00:14:32.160]  聖經說得很清楚
[00:14:32.160 --> 00:14:33.960]  是燈和光
[00:14:33.960 --> 00:14:36.160]  就是說詩人說出
[00:14:36.160 --> 00:14:40.960]  上帝的話成為了他人生路上的燈和光
[00:14:40.960 --> 00:14:43.160]  這是在詩人想表達
