
[00:00:00.000 --> 00:00:09.200]  (孫)好啊,敬拜隊帶我們去敬拜
[00:03:30.200 --> 00:03:33.400]  都可以有那份堅韌度去面對
[00:03:33.400 --> 00:03:35.200]  但亦都帶出了一樣東西
[00:03:35.200 --> 00:03:36.800]  原來是無法避開的
[00:03:36.800 --> 00:03:39.800]  大家生命裡面有沒有一些困難
[00:03:39.800 --> 00:03:41.200]  一些逆境
[00:03:41.200 --> 00:03:42.200]  無法避開的
[00:03:42.200 --> 00:03:43.200]  來到就來到
[00:03:43.200 --> 00:03:44.800]  有時候都處理不到
[00:03:44.800 --> 00:03:47.400]  人有時候很多事情都沒辦法去處理
[00:03:47.400 --> 00:03:50.800]  但究竟我們當中有什麼出路
[00:03:50.800 --> 00:03:54.200]  我們怎樣去面對這些逆境困難
[00:03:54.200 --> 00:03:56.800]  甚至是憂傷
[00:03:56.800 --> 00:03:58.200]  我們當中其實
[00:03:58.200 --> 00:04:01.600]  今日我們的經文會告訴我們這件事
[00:04:01.600 --> 00:04:06.000]  我們看的經文是傳道書
[00:04:06.000 --> 00:04:09.800]  傳道書其實是三本書都可以去看的
[00:04:09.800 --> 00:04:13.200]  就是《針研》、《傳道書》和《藥百記》
[00:04:13.200 --> 00:04:15.200]  《喬治威書》系列
[00:04:15.200 --> 00:04:18.200]  但三本書講的東西的向度是很不同的
[00:04:18.200 --> 00:04:19.600]  《針研》是怎樣的呢
[00:04:19.600 --> 00:04:21.800]  《針研》是很基本的
[00:04:21.800 --> 00:04:24.200]  就是告訴你一些很基本的原則
[00:04:24.200 --> 00:04:25.800]  中瓜就得瓜
[00:04:25.800 --> 00:04:30.400]  所以一個努力的人就可以得著回報
[00:04:30.400 --> 00:04:32.800]  一個懶的人就會沒有回報
[00:04:32.800 --> 00:04:35.800]  一個驕傲的人就沒有朋友
[00:04:35.800 --> 00:04:37.400]  當你謙卑溫柔
[00:04:37.400 --> 00:04:39.400]  你就會和大家很友好
[00:04:39.400 --> 00:04:42.600]  他講很多好像小學生老師教小學生
[00:04:42.600 --> 00:04:45.400]  一些基本原則概念
[00:04:45.400 --> 00:04:48.000]  但去到《傳道書》就很不同
[00:04:48.000 --> 00:04:49.200]  《傳道書》是怎樣的呢
[00:04:49.200 --> 00:04:50.800]  就是好像
[00:04:50.800 --> 00:04:52.200]  我不知道大家認不認識這個詞
[00:04:52.200 --> 00:04:54.200]  維園阿伯你知不知道是甚麼
[00:04:54.200 --> 00:04:56.400]  在維園看人踢球
[00:04:56.400 --> 00:04:57.400]  你坐在那裏就在那裏
[00:04:57.400 --> 00:04:58.400]  最壞就是政府
[00:04:58.400 --> 00:05:02.000]  最壞就是那些政策
[00:05:02.000 --> 00:05:04.200]  就是在那裏滲透、在那裏捱
[00:05:04.200 --> 00:05:05.800]  這個就是《傳道書》
[00:05:05.800 --> 00:05:08.000]  《傳道書》就像維園阿伯不斷說
[00:05:08.000 --> 00:05:10.000]  你中了瓜又怎樣
[00:05:10.000 --> 00:05:12.600]  你中了瓜就會懶
[00:05:12.600 --> 00:05:14.400]  中了瓜就被人搶了
[00:05:14.400 --> 00:05:17.400]  所以他有很多這些在滲透的東西
[00:05:17.400 --> 00:05:21.400]  他當中有個字叫虛空
[00:05:21.400 --> 00:05:22.400]  讓我看看
[00:05:22.400 --> 00:05:24.000]  先去那裏
[00:05:24.000 --> 00:05:28.200]  虛空就像那些水氣
[00:05:28.200 --> 00:05:30.800]  你好像捉到但又好像捉不到
[00:05:30.800 --> 00:05:33.200]  生命就好像水氣
[00:05:33.200 --> 00:05:34.400]  噴了出來
[00:05:34.400 --> 00:05:38.000]  冬天噴的氣就是那些
[00:05:38.000 --> 00:05:39.400]  你捉住好像捉到
[00:05:39.400 --> 00:05:41.200]  但其實那兩秒就沒有了
[00:05:41.200 --> 00:05:42.400]  所以《傳道書》就是在說
[00:05:42.400 --> 00:05:45.200]  生命裏面很多東西都很虛空
[00:05:45.200 --> 00:05:48.200]  而到最後就是這個
[00:05:48.200 --> 00:05:50.000]  約伯記就是其實
[00:05:50.000 --> 00:05:53.000]  當你在生命裏面連瓜都沒得剩的時候
[00:05:53.000 --> 00:05:54.600]  苦難來到了
[00:05:54.600 --> 00:05:57.000]  你怎樣去看待呢
[00:05:57.000 --> 00:06:01.000]  所以其實我們今天會主力去看《傳道書》
[00:06:01.000 --> 00:06:02.200]  《傳道書》裏面
[00:06:02.200 --> 00:06:04.600]  究竟我們生命裏面
[00:06:04.600 --> 00:06:08.000]  即是我們面對這個這麼虛空的世界裏面
[00:06:08.000 --> 00:06:09.800]  這麼多困難
[00:06:09.800 --> 00:06:11.000]  這麼多逆境裏面
[00:06:11.000 --> 00:06:13.200]  我們怎樣可以去面對到呢
[00:06:13.200 --> 00:06:15.800]  他當中就說了一樣東西就是同行
[00:06:15.800 --> 00:06:18.400]  同行就是原來你身邊有同行者
[00:06:18.400 --> 00:06:20.400]  會來得很不同
[00:06:20.400 --> 00:06:22.400]  但為什麼會有這麼大分別呢
[00:06:22.400 --> 00:06:24.600]  他今天就會告訴我們兩件事
[00:06:24.600 --> 00:06:27.600]  就是同行者帶出來的兩個好處
[00:06:27.600 --> 00:06:31.600]  以致到我們其實會渴望有這個同行者
[00:06:31.600 --> 00:06:34.200]  也會渴望成為其他人的同行者
[00:06:34.200 --> 00:06:36.800]  渴望大家可以去體會到這件事
[00:06:36.800 --> 00:06:40.000]  讓我們一開始的時候一起祈禱
[00:06:40.000 --> 00:06:41.000]  一起祈禱
[00:06:41.000 --> 00:06:43.000]  上帝天父感謝祢帶領我們
[00:06:43.000 --> 00:06:47.000]  可以在經文裏面有學習
[00:06:47.000 --> 00:06:48.200]  主一是祂幫助我們
[00:06:48.200 --> 00:06:50.200]  懷著謙卑的心我們去聆聽
[00:06:50.200 --> 00:06:53.000]  並且渴望在我們生命裏面學習
[00:06:53.000 --> 00:06:55.000]  去渴望有同行者
[00:06:55.000 --> 00:06:58.400]  並且渴望生命裏面可以成為其他人的同行者
[00:06:58.400 --> 00:06:59.200]  我們感謝祢
[00:06:59.200 --> 00:07:01.600]  其後交託奉主耶穌基督的名義祈求
[00:07:01.600 --> 00:07:02.200]  阿們
[00:07:02.200 --> 00:07:06.600]  我們今天講的經文就是《傳道書》4章9至12節
[00:07:06.600 --> 00:07:08.800]  我們頭一部分的經文
[00:07:08.800 --> 00:07:11.600]  就會告訴我們同行究竟是什麼
[00:07:11.600 --> 00:07:15.600]  原來同行是去幫助困難無助的人
[00:07:15.600 --> 00:07:21.000]  可能你身邊有人正在面對一些困難和逆境
[00:07:21.000 --> 00:07:24.000]  原來當你看到這些情景的時候
[00:07:24.000 --> 00:07:25.200]  你去扶持他
[00:07:25.200 --> 00:07:26.400]  這個就是同行
[00:07:26.400 --> 00:07:28.600]  並且他在生命裏面
[00:07:28.600 --> 00:07:30.600]  都會有一個好處在裏面
[00:07:30.600 --> 00:07:33.400]  就是他可以站起來
[00:07:33.400 --> 00:07:37.400]  並且他在裏面體會到他不是自己孤單一人
[00:07:37.400 --> 00:07:40.000]  我們一起讀這段經文
[00:07:40.000 --> 00:07:42.600]  我們一起讀9至11節
[00:07:42.600 --> 00:07:45.600]  請兩個人準備
[00:07:46.200 --> 00:07:48.200]  (字幕:陳志全)
[00:07:48.200 --> 00:08:00.800]  (陳志全:這人就有禍了)
[00:08:00.800 --> 00:08:04.400]  (陳志全:在這二人同睡就都戀和)
[00:08:04.400 --> 00:08:06.800]  (陳志全:一人獨睡怎能戀和)
[00:08:06.800 --> 00:08:12.600]  首先經文由7至8節開始去講
[00:08:12.600 --> 00:08:14.600]  其實都在講一連串的
[00:08:14.600 --> 00:08:15.600]  再前一點
[00:08:15.600 --> 00:08:17.600]  再前一點1至4節就在講
[00:08:17.600 --> 00:08:19.600]  那種虛空是怎樣呢
[00:08:19.600 --> 00:08:22.600]  就是你種到瓜又怎樣都被人搶了
[00:08:22.600 --> 00:08:24.200]  有人會欺壓你的
[00:08:24.200 --> 00:08:26.200]  而去到這裏他就講
[00:08:26.200 --> 00:08:27.800]  沒有人欺壓你
[00:08:27.800 --> 00:08:30.200]  但是你不斷自己在種瓜
[00:08:30.200 --> 00:08:33.000]  但是你只剩下自己一個時間
[00:08:33.000 --> 00:08:34.600]  你種了一些瓜都不知道留給誰
[00:08:34.600 --> 00:08:37.400]  所以又是一種虛空的狀態
[00:08:37.400 --> 00:08:39.600]  所以在這兩段經文裏面
[00:08:39.600 --> 00:08:42.200]  帶出一個重點
[00:08:42.200 --> 00:08:44.400]  就是兩個人種比一個人好
[00:08:44.400 --> 00:08:48.000]  因為他們兩個就會同得美好的補償
[00:08:48.000 --> 00:08:50.000]  留意一件事
[00:08:50.000 --> 00:08:52.600]  原文裏面是講more benefits
[00:08:52.600 --> 00:08:56.600]  就是兩個人一加一是超過二
[00:08:56.600 --> 00:08:58.600]  那你會說為甚麼
[00:08:58.600 --> 00:09:00.600]  你想想一個人工作賺一份工資
[00:09:00.600 --> 00:09:02.000]  第二個又賺一份工資
[00:09:02.000 --> 00:09:03.200]  加起來就是兩份工資
[00:09:03.200 --> 00:09:05.000]  都是給兩個人分一樣
[00:09:05.000 --> 00:09:07.200]  那為甚麼他會說特別多呢
[00:09:07.200 --> 00:09:09.200]  為甚麼兩個人特別多呢
[00:09:09.200 --> 00:09:12.800]  其實我發現他後面那三節的經文
[00:09:12.800 --> 00:09:15.200]  嘩 飛過了
[00:09:15.200 --> 00:09:18.600]  後面那三節的經文其實是在解釋這件事
[00:09:18.600 --> 00:09:21.200]  原來一加一很多時候
[00:09:21.200 --> 00:09:23.200]  正正就不是因為等於二
[00:09:23.200 --> 00:09:24.800]  一加一可能在當中
[00:09:24.800 --> 00:09:26.400]  他其中一個塌檔
[00:09:26.400 --> 00:09:29.200]  另外一個可能有些事的時間
[00:09:29.200 --> 00:09:31.400]  他就沒有辦法一加一等於二
[00:09:31.400 --> 00:09:33.400]  所以你要怎樣一加一等於二呢
[00:09:33.400 --> 00:09:36.000]  就是當你有兩個人一起的時間
[00:09:36.000 --> 00:09:40.400]  你就可以有更好的好處
[00:09:40.400 --> 00:09:43.200]  所以我們就去看這三個的好處
[00:09:43.200 --> 00:09:45.200]  究竟當中怎樣帶給我們
[00:09:45.200 --> 00:09:47.200]  頭兩個會合在一起
[00:09:47.200 --> 00:09:49.200]  因為他都很類近
[00:09:49.200 --> 00:09:52.200]  所以頭一樣東西
[00:09:52.200 --> 00:09:53.200]  我們首先要講
[00:09:53.200 --> 00:09:54.800]  如果跌倒的話
[00:09:54.800 --> 00:09:56.800]  有個人可以扶起他
[00:09:56.800 --> 00:09:59.600]  或者你都會問一樣東西
[00:09:59.600 --> 00:10:01.200]  跌低就起來
[00:10:01.200 --> 00:10:03.200]  為甚麼一定要有人扶
[00:10:03.200 --> 00:10:06.000]  你真的瘸了嗎
[00:10:06.000 --> 00:10:09.200]  當然自己跌低就自己起來
[00:10:09.200 --> 00:10:11.200]  有獨立性在裏面
[00:10:11.200 --> 00:10:13.200]  但其實他是在講
[00:10:13.200 --> 00:10:16.400]  我們很多時候用一個現代人去看
[00:10:16.400 --> 00:10:19.600]  他是用一個當時古代近東的人去看
[00:10:19.600 --> 00:10:22.400]  當時古代近東你行遠行的時候
[00:10:22.400 --> 00:10:24.000]  其實路不是那麼簡單
[00:10:24.000 --> 00:10:27.000]  可能走著走著有個洞掉下去
[00:10:27.000 --> 00:10:28.400]  你爬不出來
[00:10:28.400 --> 00:10:31.200]  要有人抽你出來才容易
[00:10:31.200 --> 00:10:32.800]  又或者可能有個山崖
[00:10:32.800 --> 00:10:35.600]  你差點掉下去有人拉著你的邊
[00:10:35.600 --> 00:10:36.600]  我都試過
[00:10:36.600 --> 00:10:37.600]  我告訴大家
[00:10:37.600 --> 00:10:40.200]  我逆鋁很久以前開始的時候
[00:10:40.200 --> 00:10:41.200]  試行
[00:10:41.200 --> 00:10:43.200]  我是一個完全未行過山的人
[00:10:43.200 --> 00:10:45.800]  跟他們行山
[00:10:45.800 --> 00:10:48.400]  我又帶著一個袋子兩公升水
[00:10:48.400 --> 00:10:49.200]  很多水
[00:10:49.200 --> 00:10:50.600]  以為要喝很多水
[00:10:50.600 --> 00:10:52.000]  誰知滑一滑一跌
[00:10:52.000 --> 00:10:53.600]  我的袋子就拉著我自己
[00:10:53.600 --> 00:10:54.800]  差點滾下山
[00:10:54.800 --> 00:10:56.800]  有人拉著我所以沒事
[00:10:56.800 --> 00:10:59.200]  所以其實原來真的
[00:10:59.200 --> 00:11:01.400]  當行山裏面
[00:11:01.400 --> 00:11:03.200]  如果有人陪伴著你
[00:11:03.200 --> 00:11:05.200]  其實會安全很多
[00:11:05.200 --> 00:11:06.800]  亦都會保護到你
[00:11:06.800 --> 00:11:10.200]  這個就是兩個人比一個人的好處
[00:11:10.200 --> 00:11:11.800]  比一個人好的好處
[00:11:11.800 --> 00:11:13.400]  如果不是我就滾下山了
[00:11:13.400 --> 00:11:16.600]  大家就不會認識這個Watchman的人
[00:11:16.600 --> 00:11:19.400]  第二段經文
[00:11:19.400 --> 00:11:21.400]  第二節就說到
[00:11:21.400 --> 00:11:23.200]  二人同睡都亂和
[00:11:23.200 --> 00:11:25.000]  一人獨睡怎能亂和
[00:11:25.000 --> 00:11:27.400]  這句很容易大家會想歪了
[00:11:27.400 --> 00:11:28.800]  不過大家就調整一下
[00:11:28.800 --> 00:11:31.400]  這個不是說一些壞話
[00:11:31.400 --> 00:11:32.800]  主要是說什麼呢
[00:11:32.800 --> 00:11:35.800]  就是說這個譬如在古代近東裏面
[00:11:35.800 --> 00:11:37.000]  冬天
[00:11:37.000 --> 00:11:38.800]  甚至都不是只說古代近東
[00:11:38.800 --> 00:11:40.800]  其實現在的中東
[00:11:40.800 --> 00:11:43.800]  冷的時間是可以很冷的
[00:11:43.800 --> 00:11:45.400]  甚至夏天
[00:11:45.400 --> 00:11:49.000]  夏天的晚上都可以跌過20度
[00:11:49.000 --> 00:11:51.000]  冬天還可以去到5度
[00:11:51.000 --> 00:11:52.400]  甚至那些山
[00:11:52.400 --> 00:11:53.400]  石安山那些
[00:11:53.400 --> 00:11:54.800]  下雪都有
[00:11:54.800 --> 00:11:57.200]  所以其實在中東的地方
[00:11:57.200 --> 00:11:58.200]  是會冷的
[00:11:58.200 --> 00:11:59.800]  並且以前沒有暖爐
[00:11:59.800 --> 00:12:02.400]  遠行又不會帶一張毯子
[00:12:02.400 --> 00:12:05.600]  所以其實你身邊有一個人陪伴著你
[00:12:05.600 --> 00:12:07.000]  你背對背
[00:12:07.000 --> 00:12:08.600]  其實會暖很多
[00:12:08.600 --> 00:12:09.800]  因為有說過
[00:12:09.800 --> 00:12:11.000]  每個人其實
[00:12:11.000 --> 00:12:13.600]  以前計算那些冷氣
[00:12:13.600 --> 00:12:14.600]  我做工程
[00:12:14.600 --> 00:12:15.600]  計算冷氣那些
[00:12:15.600 --> 00:12:18.400]  其實每個人當它是一窩的電燈泡
[00:12:18.400 --> 00:12:20.000]  就是37度的暖爐
[00:12:20.000 --> 00:12:20.800]  在你旁邊
[00:12:20.800 --> 00:12:23.200]  所以其實每個在你旁邊
[00:12:23.200 --> 00:12:25.000]  嘩 現在立刻暖著
[00:12:25.000 --> 00:12:26.800]  同性暖著
[00:12:26.800 --> 00:12:29.200]  其實你都會覺得很溫暖
[00:12:29.200 --> 00:12:30.200]  在冬天裏面
[00:12:30.200 --> 00:12:31.600]  所以呢
[00:12:31.600 --> 00:12:33.000]  這件事其實
[00:12:33.000 --> 00:12:34.800]  在說給我們聽的
[00:12:34.800 --> 00:12:38.200]  就是其實原來兩個人真的比一個人好
[00:12:38.200 --> 00:12:42.200]  但是它的終點不是只是說遠行那些
[00:12:42.200 --> 00:12:44.400]  怎樣去準備遠行
[00:12:44.400 --> 00:12:46.800]  其實譬如這句
[00:12:46.800 --> 00:12:48.800]  二人同得暖和
[00:12:48.800 --> 00:12:50.800]  其實它暗帶的
[00:12:50.800 --> 00:12:53.200]  其實都是說一個人憂傷的時間
[00:12:53.200 --> 00:12:56.400]  即是冷就是他那種冰冷無助的時間
[00:12:56.400 --> 00:12:57.800]  當一個人憂傷的時間
[00:12:57.800 --> 00:13:00.200]  如果在旁邊有人陪伴著他
[00:13:00.200 --> 00:13:01.800]  即是所謂的圍爐取暖
[00:13:01.800 --> 00:13:04.200]  其實都是暖著他的時間
[00:13:04.200 --> 00:13:07.200]  他的生命會變得溫和些
[00:13:07.200 --> 00:13:09.200]  可以有力去面對
[00:13:09.200 --> 00:13:11.200]  所以我們生命裏面
[00:13:11.200 --> 00:13:14.200]  其實有很多時候都需要有人陪伴
[00:13:14.200 --> 00:13:17.000]  以致我們可以有力去面對
[00:13:17.000 --> 00:13:19.400]  就會帶出兩個問題
[00:13:19.400 --> 00:13:20.200]  第一
[00:13:20.200 --> 00:13:22.200]  你願不願意被人同行
[00:13:22.200 --> 00:13:25.200]  第二件事就是你願不願意成為
[00:13:25.200 --> 00:13:27.200]  你旁邊的同行者
[00:13:27.200 --> 00:13:29.200]  這兩個就是問題
[00:13:29.200 --> 00:13:32.200]  這個特別重要
[00:13:32.200 --> 00:13:33.200]  我覺得這個時代
[00:13:33.200 --> 00:13:35.200]  你願不願意被人同行
[00:13:35.200 --> 00:13:36.200]  這個是數字
[00:13:36.200 --> 00:13:38.200]  現在香港其實
[00:13:38.200 --> 00:13:41.200]  2020年到現在的自殺率都沒有下降
[00:13:41.200 --> 00:13:43.200]  去到2024年還在高峰
[00:13:43.200 --> 00:13:45.200]  3.11
[00:13:45.200 --> 00:13:47.200]  每日有3.11個人自殺
[00:13:47.200 --> 00:13:48.600]  其實都是說一樣東西
[00:13:48.600 --> 00:13:50.600]  香港其實現在
[00:13:50.600 --> 00:13:53.200]  都仍然處於一個病人的狀態
[00:13:53.200 --> 00:13:55.200]  大家可能很多時候
[00:13:55.200 --> 00:13:56.600]  都會感覺到很多孤單感
[00:13:56.600 --> 00:13:58.600]  有些數字它會說到
[00:13:58.600 --> 00:14:00.600]  香港人62%
[00:14:00.600 --> 00:14:03.600]  其實笑都好像有些跌出來的狀態
[00:14:03.600 --> 00:14:05.600]  有54%的人
[00:14:05.600 --> 00:14:08.600]  其實不懂得怎樣去覺得幸福
[00:14:08.600 --> 00:14:10.600]  甚至有90%的人
[00:14:10.600 --> 00:14:12.600]  覺得很累很孤單的感覺
[00:14:12.600 --> 00:14:14.600]  誇張啊
[00:14:14.600 --> 00:14:15.600]  這些數字
[00:14:15.600 --> 00:14:17.600]  不知道你是否其中一個
[00:14:17.600 --> 00:14:19.600]  但是累啊
[00:14:19.600 --> 00:14:21.600]  我問過超多都是覺得累
[00:14:21.600 --> 00:14:24.600]  但是其實這件事都在告訴我們
[00:14:24.600 --> 00:14:27.600]  我們香港可能都真的很需要
[00:14:27.600 --> 00:14:29.600]  去學習成為其他人的同行者
[00:14:29.600 --> 00:14:31.600]  並且我們自己都要
[00:14:31.600 --> 00:14:33.600]  渴望給人去同行
[00:14:33.600 --> 00:14:34.600]  有時自接
[00:14:34.600 --> 00:14:36.600]  可能一開始你都需要
[00:14:36.600 --> 00:14:37.600]  有些時間安靜
[00:14:37.600 --> 00:14:39.600]  但不要永遠都繼續自接下去
[00:14:39.600 --> 00:14:41.600]  其實因為你身邊
[00:14:41.600 --> 00:14:44.600]  有同行者會幫到你多很多
[00:14:44.600 --> 00:14:46.600]  第二件事就是
[00:14:46.600 --> 00:14:49.600]  我們願不願意去跟其他人同行
[00:14:49.600 --> 00:14:51.600]  我們很多時候
[00:14:51.600 --> 00:14:53.600]  有些人我們
[00:14:53.600 --> 00:14:55.600]  其實未必會想跟他同行
[00:14:55.600 --> 00:14:57.600]  你想想可能有時
[00:14:57.600 --> 00:14:59.600]  你會覺得他經常都很不開心
[00:14:59.600 --> 00:15:00.600]  很累啊
[00:15:00.600 --> 00:15:02.600]  我跟他都覺得累了
[00:15:02.600 --> 00:15:03.600]  我喜歡開心
[00:15:03.600 --> 00:15:05.600]  我想找開心
[00:15:05.600 --> 00:15:06.600]  他令我不開心
[00:15:06.600 --> 00:15:07.600]  我覺得很辛苦
[00:15:07.600 --> 00:15:09.600]  所以有時我都是
[00:15:09.600 --> 00:15:11.600]  劈了一二遍這樣走出去
[00:15:11.600 --> 00:15:12.600]  又或者覺得
[00:15:12.600 --> 00:15:16.600]  這個他講話又奇奇怪怪
[00:15:16.600 --> 00:15:19.600]  其實我找朋友都不想找他
[00:15:19.600 --> 00:15:21.600]  可能跟他又會保持距離
[00:15:21.600 --> 00:15:23.600]  可能很多時候我們
[00:15:23.600 --> 00:15:25.600]  同行其實我們都是選擇過
[00:15:25.600 --> 00:15:27.600]  可能對自己有利
[00:15:27.600 --> 00:15:29.600]  我們才會選擇
[00:15:29.600 --> 00:15:31.600]  我講個逆鱗的例子給大家聽
[00:15:31.600 --> 00:15:34.600]  不知道大家有沒有聽過
[00:15:34.600 --> 00:15:35.600]  其實很久以前
[00:15:35.600 --> 00:15:38.600]  逆鱗有一次有個故事
[00:15:38.600 --> 00:15:39.600]  是這樣的
[00:15:39.600 --> 00:15:42.600]  有兩個組員去行山
[00:15:42.600 --> 00:15:43.600]  兩個女孩
[00:15:43.600 --> 00:15:45.600]  然後有個導師陪她去行
[00:15:45.600 --> 00:15:47.600]  但那兩個女孩是很競爭心
[00:15:47.600 --> 00:15:49.600]  很想跑啊那些
[00:15:49.600 --> 00:15:51.600]  很想要第一那些
[00:15:51.600 --> 00:15:53.600]  所以一開始的時候
[00:15:53.600 --> 00:15:55.600]  他們就衝了去
[00:15:55.600 --> 00:15:57.600]  導師在後面跟著跟著
[00:15:57.600 --> 00:15:58.600]  跟不到
[00:15:58.600 --> 00:16:01.600]  我們就在checkpoint那裡等
[00:16:01.600 --> 00:16:02.600]  看到那兩個女孩來到
[00:16:02.600 --> 00:16:04.600]  就很開心
[00:16:04.600 --> 00:16:06.600]  我就說你的導師去哪了
[00:16:06.600 --> 00:16:08.600]  他們就給了emoji我
[00:16:08.600 --> 00:16:10.600]  那些
[00:16:10.600 --> 00:16:11.600]  我們就很擔心
[00:16:11.600 --> 00:16:13.600]  開始那個導師去哪了
[00:16:13.600 --> 00:16:15.600]  不知道十分鐘之後
[00:16:15.600 --> 00:16:16.600]  就看到導師
