
[00:00:00.000 --> 00:00:06.000]  今日的主題是「向審判跨城」
[00:03:57.000 --> 00:04:00.000]  再一次提醒我們學習
[00:04:00.000 --> 00:04:06.000]  如何公平而不偏心地待人
[00:04:06.000 --> 00:04:12.000]  我們看看聖經的經文雅各書第二章一至十三節
[00:04:12.000 --> 00:04:18.000]  PBT導遊我們一起去重讀這十三節的經文
[00:04:18.000 --> 00:04:19.000]  請讀
[00:04:19.000 --> 00:04:21.000]  我的弟兄們
[00:04:21.000 --> 00:04:25.000]  你們信奉我們榮耀的主耶穌基督
[00:04:25.000 --> 00:04:28.000]  便不可戴外貌戴人
[00:04:28.000 --> 00:04:31.000]  若有一個人戴著金戒指
[00:04:31.000 --> 00:04:34.000]  穿著華美衣服
[00:04:34.000 --> 00:04:36.000]  進你們的會堂去
[00:04:36.000 --> 00:04:38.000]  又有一個窮人
[00:04:38.000 --> 00:04:41.000]  穿著匡裝的衣服也進去
[00:04:41.000 --> 00:04:45.000]  就看著那穿華美衣服的人
[00:04:45.000 --> 00:04:48.000]  說請坐在這好位
[00:04:48.000 --> 00:04:51.000]  又對那窮人說
[00:04:51.000 --> 00:04:53.000]  你站在那裡
[00:04:53.000 --> 00:04:56.000]  或坐在我的腳下
[00:04:56.000 --> 00:04:59.000]  這亦豈不是你們偏心待人
[00:04:59.000 --> 00:05:02.000]  用惡意斷病
[00:05:02.000 --> 00:05:05.000]  親愛的弟兄
[00:05:05.000 --> 00:05:10.000]  請神選了世上貧窮人
[00:05:10.000 --> 00:05:13.000]  叫他們在這上付足
[00:05:13.000 --> 00:05:18.000]  並承受那受英許給那些愛他之人的國嗎
[00:05:18.000 --> 00:05:21.000]  你們反倒羞辱貧窮人
[00:05:21.000 --> 00:05:25.000]  那付足人豈不是欺壓你們
[00:05:25.000 --> 00:05:28.000]  拉你們到公堂去嗎
[00:05:28.000 --> 00:05:33.000]  他們不是屬於你們所敬奉所尊榮嗎
[00:05:33.000 --> 00:05:36.000]  他們說要他們如己
[00:05:36.000 --> 00:05:41.000]  你們若全守者自尊的律法才是好的
[00:05:41.000 --> 00:05:44.000]  但你們若按外貌戴人
[00:05:44.000 --> 00:05:49.000]  便是犯罪被律法譽為有助的
[00:05:49.000 --> 00:05:52.000]  因為犯上守全律法的
[00:05:52.000 --> 00:05:54.000]  只在一條上跌倒
[00:05:54.000 --> 00:05:57.000]  他在犯律盡條
[00:05:57.000 --> 00:06:00.000]  原來那說不可姦淫的
[00:06:00.000 --> 00:06:02.000]  也說不可殺人
[00:06:02.000 --> 00:06:05.000]  你們做事不贊淫卻殺人
[00:06:05.000 --> 00:06:08.000]  仍是犯了法律的
[00:06:08.000 --> 00:06:13.000]  你們既然按指人自由的律法受審判
[00:06:13.000 --> 00:06:17.000]  就該盡律法說話行事
[00:06:17.000 --> 00:06:19.000]  因為那在憐憫人的
[00:06:19.000 --> 00:06:22.000]  也要受無憐憫的審判
[00:06:22.000 --> 00:06:26.000]  憐憫願是向審判跨城
[00:06:26.000 --> 00:06:29.000]  一起有個禱告
[00:06:29.000 --> 00:06:31.000]  願我們的主帶領我們
[00:06:31.000 --> 00:06:36.000]  藉著你自己聖經的話語幫助我們
[00:06:36.000 --> 00:06:41.000]  在一個先敬羅衣後敬人的社會裡
[00:06:41.000 --> 00:06:43.000]  我們都需要學習
[00:06:43.000 --> 00:06:47.000]  如何與不同階層的人接觸和相處
[00:06:47.000 --> 00:06:49.000]  我們求主親切的私恩
[00:06:49.000 --> 00:06:51.000]  獻上我們的禱告交託
[00:06:51.000 --> 00:06:53.000]  奉耶穌基督的聖名
[00:06:53.000 --> 00:06:56.000]  在這段經文裡
[00:06:56.000 --> 00:06:57.000]  首先我們看到
[00:06:57.000 --> 00:07:00.000]  聖經的第一節
[00:07:00.000 --> 00:07:01.000]  那裡就告訴我們
[00:07:01.000 --> 00:07:03.000]  他說我的弟兄們
[00:07:03.000 --> 00:07:07.000]  你們信奉我們榮耀的主耶穌基督
[00:07:07.000 --> 00:07:11.000]  便不可按著外貌待人
[00:07:11.000 --> 00:07:13.000]  這裡告訴我們
[00:07:13.000 --> 00:07:15.000]  原來以貌待人
[00:07:15.000 --> 00:07:19.000]  就不是信奉基督的
[00:07:19.000 --> 00:07:25.000]  如何才被視為以貌取人呢?
[00:07:25.000 --> 00:07:28.000]  如果呢
[00:07:28.000 --> 00:07:30.000]  這裡看到圖
[00:07:30.000 --> 00:07:32.000]  你坐巴士
[00:07:32.000 --> 00:07:34.000]  不過這個應該好像
[00:07:34.000 --> 00:07:36.000]  巴士還是地鐵
[00:07:36.000 --> 00:07:38.000]  都是差不多
[00:07:38.000 --> 00:07:40.000]  或者你坐地鐵
[00:07:40.000 --> 00:07:42.000]  只有兩個位
[00:07:42.000 --> 00:07:45.000]  一個就
[00:07:45.000 --> 00:07:49.000]  衣著整齊
[00:07:49.000 --> 00:07:50.000]  剛鮮
[00:07:50.000 --> 00:07:51.000]  另一個
[00:07:51.000 --> 00:07:52.000]  一看上去
[00:07:52.000 --> 00:07:56.000]  似乎滿面塵垢
[00:07:56.000 --> 00:07:58.000]  衣衫藍柳
[00:07:58.000 --> 00:07:59.000]  我想問
[00:07:59.000 --> 00:08:03.000]  你會選擇坐哪裡?
[00:08:03.000 --> 00:08:09.000]  左還是右?
[00:08:09.000 --> 00:08:10.000]  均心說
[00:08:10.000 --> 00:08:14.000]  大家心裡應該都有答案
[00:08:14.000 --> 00:08:17.000]  不要自己騙自己
[00:08:17.000 --> 00:08:21.000]  那是不是以貌取人呢?
[00:08:21.000 --> 00:08:23.000]  我先賣個關子
[00:08:23.000 --> 00:08:26.000]  先不回答
[00:08:26.000 --> 00:08:29.000]  我們等一下再看看
[00:08:29.000 --> 00:08:31.000]  但無論如何
[00:08:31.000 --> 00:08:33.000]  我相信
[00:08:33.000 --> 00:08:34.000]  人自己裡面
[00:08:34.000 --> 00:08:37.000]  都會有我們的喜和惡
[00:08:37.000 --> 00:08:41.000]  以致我們會有不同的行動
[00:08:41.000 --> 00:08:44.000]  和取態
[00:08:44.000 --> 00:08:46.000]  兄弟姐妹
[00:08:46.000 --> 00:08:51.000]  我不知道你會不會用外貌來待人呢?
[00:08:51.000 --> 00:08:54.000]  我自己不得不承認
[00:08:54.000 --> 00:08:58.000]  我都會有這方面的軟弱
[00:08:58.000 --> 00:09:02.000]  只是我們求神幫助我們
[00:09:02.000 --> 00:09:05.000]  能夠盡力去持平
[00:09:05.000 --> 00:09:12.000]  客觀一點來待人
[00:09:12.000 --> 00:09:13.000]  我相信
[00:09:13.000 --> 00:09:16.000]  上帝不會勉強我們
[00:09:16.000 --> 00:09:20.000]  做一些我們不願意做的事情
[00:09:20.000 --> 00:09:23.000]  但同時我們又要反思
[00:09:23.000 --> 00:09:26.000]  究竟我們不願意去做
[00:09:26.000 --> 00:09:30.000]  背後的原因是什麼呢?
[00:09:30.000 --> 00:09:32.000]  可能是我們自己成長
[00:09:32.000 --> 00:09:34.000]  我們的職業病
[00:09:34.000 --> 00:09:37.000]  又或者是我們過去一些
[00:09:37.000 --> 00:09:41.000]  接觸的時候不開心的經歷
[00:09:41.000 --> 00:09:48.000]  或是我們個人的價值觀念
[00:09:48.000 --> 00:09:53.000]  什麼令我們以貌取人呢?
[00:09:53.000 --> 00:09:55.000]  怎樣以貌待人呢?
[00:09:55.000 --> 00:09:59.000]  然後亞國在第二至三節
[00:09:59.000 --> 00:10:02.000]  舉出一個實例
[00:10:02.000 --> 00:10:04.000]  第二和第三節
[00:10:04.000 --> 00:10:06.000]  我們再讀一次
[00:10:06.000 --> 00:10:09.000]  若有一個人戴著金戒指
[00:10:09.000 --> 00:10:13.000]  穿著華美衣服進廟的會堂去
[00:10:13.000 --> 00:10:18.000]  又有一個人穿著匡裝的衣服也進去
[00:10:18.000 --> 00:10:22.000]  你們就當穿著華美衣服的人
[00:10:22.000 --> 00:10:25.000]  說請坐在我的位上
[00:10:25.000 --> 00:10:27.000]  又要跟人說
[00:10:27.000 --> 00:10:32.000]  你站在我位上
[00:10:32.000 --> 00:10:37.000]  這裡提到有兩類人
[00:10:37.000 --> 00:10:38.000]  這兩類人
[00:10:38.000 --> 00:10:41.000]  一個是前者
[00:10:41.000 --> 00:10:47.000]  外表高貴剛鮮的人
[00:10:47.000 --> 00:10:49.000]  而另一個就是外表
[00:10:49.000 --> 00:10:52.000]  衣著可能是衣衫男流
[00:10:52.000 --> 00:10:54.000]  怎樣看到他剛鮮呢?
[00:10:54.000 --> 00:10:56.000]  前面這個人是怎樣呢?
[00:10:56.000 --> 00:10:58.000]  他戴著金戒指
[00:10:58.000 --> 00:11:00.000]  一看就知道他很閃
[00:11:00.000 --> 00:11:02.000]  然後呢?
[00:11:02.000 --> 00:11:04.000]  他的衣著是怎樣呢?
[00:11:04.000 --> 00:11:07.000]  很美麗、很華麗
[00:11:07.000 --> 00:11:09.000]  可能在我們今天來說
[00:11:09.000 --> 00:11:11.000]  可能穿著什麼呢?
[00:11:11.000 --> 00:11:13.000]  Chanel
[00:11:13.000 --> 00:11:14.000]  還有什麼呢?
[00:11:14.000 --> 00:11:16.000]  其實我也不太懂
[00:11:16.000 --> 00:11:18.000]  (笑)
[00:11:18.000 --> 00:11:19.000]  什麼?Gucci
[00:11:19.000 --> 00:11:21.000]  這些名牌
[00:11:21.000 --> 00:11:23.000]  很難想到這些名字
[00:11:23.000 --> 00:11:25.000]  另一邊可能穿著
[00:11:25.000 --> 00:11:27.000]  不知道是不是大地牌
[00:11:27.000 --> 00:11:30.000]  或者菊花牌的背心
[00:11:30.000 --> 00:11:32.000]  進來後
[00:11:32.000 --> 00:11:34.000]  還有的嗎?
[00:11:34.000 --> 00:11:37.000]  還有的,我也在穿
[00:11:37.000 --> 00:11:38.000]  (笑)
[00:11:38.000 --> 00:11:39.000]  OK
[00:11:39.000 --> 00:11:42.000]  兩種很不同給你的觀感
[00:11:42.000 --> 00:11:44.000]  然後聖經就說
[00:11:44.000 --> 00:11:46.000]  穿著華麗衣服的人
[00:11:46.000 --> 00:11:48.000]  就看重他了
[00:11:48.000 --> 00:11:49.000]  怎樣看到看重呢?
[00:11:49.000 --> 00:11:50.000]  第一就是
[00:11:50.000 --> 00:11:51.000]  嘩,好
[00:11:51.000 --> 00:11:52.000]  對著他
[00:11:52.000 --> 00:11:55.000]  可能很開心
[00:11:55.000 --> 00:11:57.000]  彎腰
[00:11:57.000 --> 00:11:59.000]  歡迎你
[00:11:59.000 --> 00:12:01.000]  一種很尊崇的感覺
[00:12:01.000 --> 00:12:03.000]  然後叫他坐
[00:12:03.000 --> 00:12:05.000]  還不只坐
[00:12:05.000 --> 00:12:06.000]  坐什麼?
[00:12:06.000 --> 00:12:08.000]  坐個好位
[00:12:08.000 --> 00:12:10.000]  如果相對後者呢?
[00:12:10.000 --> 00:12:12.000]  後者是怎樣呢?
[00:12:12.000 --> 00:12:14.000]  那個人就是
[00:12:14.000 --> 00:12:16.000]  給人一個感覺
[00:12:16.000 --> 00:12:17.000]  很被輕視
[00:12:17.000 --> 00:12:19.000]  第一,沒有人在乎他
[00:12:19.000 --> 00:12:20.000]  就站在那裡
[00:12:20.000 --> 00:12:22.000]  你站了很久嗎?
[00:12:22.000 --> 00:12:24.000]  不好意思,不經意
[00:12:24.000 --> 00:12:25.000]  招呼到你
[00:12:25.000 --> 00:12:27.000]  然後呢
[00:12:27.000 --> 00:12:28.000]  即使可以坐
[00:12:28.000 --> 00:12:30.000]  坐哪裡?
[00:12:30.000 --> 00:12:32.000]  坐腳椅旁邊
[00:12:32.000 --> 00:12:33.000]  如果兩個對比
[00:12:33.000 --> 00:12:35.000]  一個坐高位
[00:12:35.000 --> 00:12:37.000]  一個坐低位
[00:12:37.000 --> 00:12:39.000]  然後呢
[00:12:39.000 --> 00:12:41.000]  讓我們看到
[00:12:41.000 --> 00:12:43.000]  一個有特殊的優待
[00:12:43.000 --> 00:12:47.000]  另一個就被人惡意的冷落
[00:12:47.000 --> 00:12:50.000]  因此,從兩者的外表
[00:12:50.000 --> 00:12:51.000]  身份
[00:12:51.000 --> 00:12:53.000]  來帶給他們
[00:12:53.000 --> 00:12:56.000]  有不同的待遇
[00:12:56.000 --> 00:13:00.000]  我相信今天
[00:13:00.000 --> 00:13:02.000]  如果有人進來
[00:13:02.000 --> 00:13:05.000]  頂姐妹,你會這樣做嗎?
[00:13:05.000 --> 00:13:08.000]  你會看看他的衣著
[00:13:08.000 --> 00:13:11.000]  來看看什麼等級
[00:13:11.000 --> 00:13:13.000]  用什麼待遇?
[00:13:16.000 --> 00:13:18.000]  我相信如果問我們
[00:13:18.000 --> 00:13:20.000]  應該都不會的
[00:13:20.000 --> 00:13:22.000]  不過,最近呢
[00:13:22.000 --> 00:13:24.000]  政府呢
[00:13:24.000 --> 00:13:28.000]  因為收到市民的反對
[00:13:28.000 --> 00:13:30.000]  所以拒絕了一個機構
[00:13:30.000 --> 00:13:33.000]  叫做同路社
[00:13:33.000 --> 00:13:35.000]  有沒有聽過這個新聞?
[00:13:35.000 --> 00:13:37.000]  就在四小龍附近
[00:13:37.000 --> 00:13:38.000]  這裡
[00:13:38.000 --> 00:13:42.000]  興建一個無家者的宿舍
[00:13:42.000 --> 00:13:45.000]  我相信
[00:13:45.000 --> 00:13:47.000]  大多數人呢
[00:13:47.000 --> 00:13:50.000]  其實心態都是這樣的
[00:13:50.000 --> 00:13:53.000]  我不抗拒去關心
[00:13:53.000 --> 00:13:55.000]  一些有需要
[00:13:55.000 --> 00:13:57.000]  或者貧窮的人
[00:13:57.000 --> 00:14:01.000]  但如果他們影響了我的生活
[00:14:01.000 --> 00:14:03.000]  又或者影響了我的社區
[00:14:03.000 --> 00:14:05.000]  那就不好了
[00:14:05.000 --> 00:14:07.000]  是不是?
[00:14:07.000 --> 00:14:11.000]  我相信這是不少人的心態
[00:14:11.000 --> 00:14:14.000]  意味著我們對某些人
[00:14:14.000 --> 00:14:17.000]  我們都會標籤他們
[00:14:17.000 --> 00:14:20.000]  香港是一個很小的地方
[00:14:20.000 --> 00:14:24.000]  有不同類型的教會
[00:14:24.000 --> 00:14:26.000]  但我們有聽過
[00:14:26.000 --> 00:14:30.000]  教會也會分了不同的等級
[00:14:30.000 --> 00:14:34.000]  有些教會被稱為基層教會
[00:14:34.000 --> 00:14:37.000]  其中有一間叫超窮教會
[00:14:37.000 --> 00:14:39.000]  有沒有聽過?
[00:14:39.000 --> 00:14:41.000]  我第一次聽的時候
[00:14:41.000 --> 00:14:43.000]  超級貧窮的教會
[00:14:43.000 --> 00:14:45.000]  不過後來他們解釋了
[00:14:45.000 --> 00:14:48.000]  原來是超越貧窮
[00:14:48.000 --> 00:14:52.000]  是幫助這些有基層的信徒
[00:14:52.000 --> 00:14:55.000]  是幫助他們超越貧窮
[00:14:55.000 --> 00:14:58.000]  但除了這些基層教會
[00:14:58.000 --> 00:15:00.000]  又有什麼教會?
[00:15:00.000 --> 00:15:02.000]  中產的教會
[00:15:02.000 --> 00:15:03.000]  還有呢?
[00:15:03.000 --> 00:15:07.000]  還有一些叫達官貴人的教會
[00:15:07.000 --> 00:15:08.000]  有沒有聽過?
[00:15:08.000 --> 00:15:10.000]  播道會也有一間
[00:15:10.000 --> 00:15:14.000]  讓人覺得這是達官貴人去的
[00:15:14.000 --> 00:15:16.000]  不過我又聽他們很好
[00:15:16.000 --> 00:15:18.000]  他們又解釋了
[00:15:18.000 --> 00:15:21.000]  如果別人說你是富貴教會
[00:15:21.000 --> 00:15:22.000]  你要怎樣回應呢?
[00:15:22.000 --> 00:15:23.000]  教一些頂姐妹
[00:15:23.000 --> 00:15:24.000]  他說呢
[00:15:24.000 --> 00:15:26.000]  富在心中
[00:15:26.000 --> 00:15:28.000]  貴在人格
[00:15:28.000 --> 00:15:30.000]  好不好?
[00:15:30.000 --> 00:15:32.000]  富在心中
[00:15:32.000 --> 00:15:33.000]  貴在人格
[00:15:33.000 --> 00:15:35.000]  我多怕他們
[00:15:35.000 --> 00:15:38.000]  是啊,我們真的是一間富貴的教會
[00:15:38.000 --> 00:15:44.000]  原來一些現象
[00:15:44.000 --> 00:15:49.000]  原來可能是在社會裡面
[00:15:49.000 --> 00:15:50.000]  帶進來
[00:15:50.000 --> 00:15:52.000]  將一種價值
[00:15:52.000 --> 00:15:53.000]  一種取向
[00:15:53.000 --> 00:15:56.000]  以致我們要將不同的人
[00:15:56.000 --> 00:15:59.000]  擺在不同的教會
[00:15:59.000 --> 00:16:01.000]  似乎在同一個教會裡面
[00:16:01.000 --> 00:16:04.000]  仍然是有很多張力
[00:16:04.000 --> 00:16:07.000]  彼此之間仍然有一些矛盾
[00:16:07.000 --> 00:16:12.000]  在利未記十九章第十五節
[00:16:12.000 --> 00:16:14.000]  教導我們
[00:16:14.000 --> 00:16:15.000]  聖經這樣說
[00:16:15.000 --> 00:16:18.000]  你們要施行審判
[00:16:18.000 --> 00:16:19.000]  不可行不宜
[00:16:19.000 --> 00:16:22.000]  不可偏惡窮人
[00:16:22.000 --> 00:16:26.000]  也不可來寵看有勢力的人
[00:16:26.000 --> 00:16:31.000]  只要按照公義審判你們的論社
[00:16:31.000 --> 00:16:33.000]  其實意思是什麼呢?
[00:16:33.000 --> 00:16:36.000]  我們要對不同的人都需要什麼?
[00:16:36.000 --> 00:16:38.000]  一視同仁
[00:16:38.000 --> 00:16:39.000]  不過要留意
[00:16:39.000 --> 00:16:42.000]  不是一視同仁這麼差
[00:16:42.000 --> 00:16:45.000]  也是一視同仁這麼好
[00:16:45.000 --> 00:16:46.000]  有時候你進到茶餐廳
[00:16:46.000 --> 00:16:48.000]  無論你是什麼人
[00:16:48.000 --> 00:16:52.000]  都是一視同仁這麼差
[00:16:52.000 --> 00:16:55.000]  我們要來到我們當中的時候
[00:16:55.000 --> 00:16:57.000]  我們需要一視同仁
[00:16:57.000 --> 00:17:02.000]  這樣來對待不同的人
[00:17:02.000 --> 00:17:05.000]  聖經這裡提醒我們
[00:17:05.000 --> 00:17:07.000]  聽到這裡
[00:17:07.000 --> 00:17:09.000]  我相信大家已經清楚
[00:17:09.000 --> 00:17:13.000]  什麼叫以貌取人
[00:17:13.000 --> 00:17:18.000]  亞各在這裡再進一步提醒
[00:17:18.000 --> 00:17:22.000]  第四節提到偏心待人
[00:17:22.000 --> 00:17:27.000]  以及用惡意來斷定人
[00:17:27.000 --> 00:17:31.000]  偏心就是製造差別
[00:17:31.000 --> 00:17:38.000]  惡意就是帶著不良動機和態度來待人
[00:17:38.000 --> 00:17:41.000]  因此所謂以貌取人
[00:17:41.000 --> 00:17:45.000]  就是因著別人的外表條件
[00:17:45.000 --> 00:17:48.000]  刻意地去取悅某些人
[00:17:48.000 --> 00:17:52.000]  也卻去貶低了另一類的人
[00:17:55.000 --> 00:18:01.000]  如果今天的經濟也不錯
[00:18:01.000 --> 00:18:06.000]  入息和儲蓄也不錯
[00:18:06.000 --> 00:18:10.000]  我們會否為了這一方面去感恩
[00:18:10.000 --> 00:18:14.000]  以這個作為上帝給我們的恩典
[00:18:14.000 --> 00:18:22.000]  還是將財富看成高人一等的理由
[00:18:22.000 --> 00:18:24.000]  財富是這樣
[00:18:24.000 --> 00:18:31.000]  可能學識、職業或職位
[00:18:31.000 --> 00:18:34.000]  我常常很怕
[00:18:34.000 --> 00:18:39.000]  即使恩福堂、頂姐妹、同工
[00:18:39.000 --> 00:18:41.000]  有時也會這樣說
[00:18:41.000 --> 00:18:44.000]  對著我們說你們是高層
[00:18:44.000 --> 00:18:51.000]  有時會覺得很世界
[00:18:51.000 --> 00:18:54.000]  我們只是同工
[00:18:54.000 --> 00:18:56.000]  在不同角色裡
[00:18:56.000 --> 00:18:58.000]  彼此配搭、合作
[00:18:58.000 --> 00:19:05.000]  但很多時候我們會用職位來看待一個人的身份
[00:19:05.000 --> 00:19:10.000]  這也有時是錯誤的價值觀
[00:19:10.000 --> 00:19:12.000]  所以聖經在這裡
[00:19:12.000 --> 00:19:14.000]  第一節我們看回
[00:19:14.000 --> 00:19:15.000]  第一節怎麼說
[00:19:15.000 --> 00:19:25.000]  「我的弟兄們,你們信奉我們榮耀的主耶穌基督,便不可按著外貌來待人。」
[00:19:25.000 --> 00:19:29.000]  雅各的意思其實很明顯
[00:19:29.000 --> 00:19:34.000]  他說信基督、跟隨基督的人
[00:19:34.000 --> 00:19:37.000]  就不應該以貌取人
[00:19:37.000 --> 00:19:40.000]  或者偏心待人
[00:19:40.000 --> 00:19:44.000]  基督來到這個世界上
[00:19:44.000 --> 00:19:46.000]  是我們成為了貧窮
[00:19:46.000 --> 00:19:50.000]  如果貧窮是可恥的話
[00:19:50.000 --> 00:19:54.000]  我們就是在羞辱我們的主
[00:19:54.000 --> 00:19:59.000]  耶穌基督在世上的榜樣
[00:19:59.000 --> 00:20:04.000]  他並不會看重人的身份和地位
[00:20:04.000 --> 00:20:07.000]  他傳福音給哥利留
[00:20:07.000 --> 00:20:09.000]  給尼哥底姆
[00:20:09.000 --> 00:20:11.000]  給撒該
[00:20:11.000 --> 00:20:17.000]  但他也傳福音給格拉森被鬼附的人
[00:20:17.000 --> 00:20:23.000]  傳福音給在井旁的撒瑪利亞的婦人
[00:20:23.000 --> 00:20:28.000]  他看重的是人內在生命的需要
[00:20:28.000 --> 00:20:32.000]  而不是人外表的條件
[00:20:32.000 --> 00:20:34.000]  所以這是第一方面
[00:20:34.000 --> 00:20:37.000]  跟隨基督、信耶穌的人
[00:20:37.000 --> 00:20:40.000]  我們不應該以外貌待人
[00:20:40.000 --> 00:20:43.000]  第二就是以貌待人
[00:20:43.000 --> 00:20:45.000]  不是全守律法
[00:20:45.000 --> 00:20:48.000]  在第五至第八節
[00:20:48.000 --> 00:20:49.000]  特別是第五節
[00:20:49.000 --> 00:20:50.000]  我們一起讀
[00:20:50.000 --> 00:20:53.000]  我親愛的弟兄們
[00:20:53.000 --> 00:20:54.000]  請聽
[00:20:54.000 --> 00:20:58.000]  神豈不是揀選世上貧窮的
[00:20:58.000 --> 00:21:01.000]  叫他們在信上付足
[00:21:01.000 --> 00:21:06.000]  並承受他所應許給那些他之人
[00:21:06.000 --> 00:21:09.000]  這裡一開始說
[00:21:09.000 --> 00:21:10.000]  請聽
[00:21:10.000 --> 00:21:13.000]  請聽是一個命令的句式
[00:21:13.000 --> 00:21:17.000]  告訴我們必須要聽的意思
[00:21:17.000 --> 00:21:19.000]  聽什麼呢?
[00:21:19.000 --> 00:21:24.000]  就是要聽神的心意、計劃
[00:21:24.000 --> 00:21:26.000]  在這裡告訴我們
[00:21:26.000 --> 00:21:29.000]  他揀選了貧窮人
[00:21:29.000 --> 00:21:33.000]  使他們在信上付足
[00:21:33.000 --> 00:21:35.000]  可能有些人會說
[00:21:35.000 --> 00:21:36.000]  神也很偏心
[00:21:36.000 --> 00:21:39.000]  因為他揀選貧窮人
[00:21:39.000 --> 00:21:44.000]  我們要留心這段經文的背景
[00:21:44.000 --> 00:21:46.000]  正正是說當時
[00:21:46.000 --> 00:21:50.000]  當世代的教會或信徒
[00:21:50.000 --> 00:21:53.000]  他們很重視那些尊貴人
[00:21:53.000 --> 00:21:56.000]  而蔑視了那些貧窮的人
[00:21:56.000 --> 00:22:00.000]  因此雅各在這裡強調
[00:22:00.000 --> 00:22:05.000]  他說神並沒有漠視貧窮人的需要
[00:22:05.000 --> 00:22:09.000]  福音同樣臨到他們
[00:22:09.000 --> 00:22:12.000]  並且他們生命的豐富
[00:22:12.000 --> 00:22:16.000]  並沒有因為他們經濟條件的缺乏
[00:22:16.000 --> 00:22:20.000]  而受到限制
[00:22:20.000 --> 00:22:25.000]  所以我們需要反思自己的情況
