
[00:00:00.000 --> 00:00:03.000]  今晚再一次回來大家當中
[00:07:12.000 --> 00:07:14.000]  我是耶和華你們的神
[00:07:14.000 --> 00:07:16.000]  那日我向他們起誓
[00:07:16.000 --> 00:07:18.000]  要令他們出埃及地
[00:07:18.000 --> 00:07:21.000]  到我為他們所找到的留賴與物之地
[00:07:21.000 --> 00:07:24.000]  就是全地中最美好之地
[00:07:24.000 --> 00:07:25.000]  我對他們說
[00:07:25.000 --> 00:07:28.000]  你們各人要拋棄眼中所喜愛的可憎之物
[00:07:28.000 --> 00:07:30.000]  不可用埃及的偶像玷污自己
[00:07:30.000 --> 00:07:33.000]  我是耶和華你們的神
[00:07:33.000 --> 00:07:34.000]  這個相遇的歷史
[00:07:34.000 --> 00:07:36.000]  我不知道大家試過初戀沒有
[00:07:36.000 --> 00:07:40.000]  初戀可能是人生中最美好的回憶
[00:07:40.000 --> 00:07:42.000]  回想起來都是念念不忘的
[00:07:42.000 --> 00:07:45.000]  這個剛才那首歌也有提到起初的愛
[00:07:45.000 --> 00:07:48.000]  我們看到神有這樣的感情
[00:07:48.000 --> 00:07:49.000]  他用的字眼
[00:07:49.000 --> 00:07:51.000]  有一種初戀的感覺
[00:07:51.000 --> 00:07:53.000]  他說我揀選你
[00:07:53.000 --> 00:07:55.000]  然後他說他起誓
[00:07:55.000 --> 00:07:57.000]  起誓原文是舉起手
[00:07:57.000 --> 00:07:58.000]  他起誓是甚麼呢
[00:07:58.000 --> 00:07:59.000]  是神先愛先揀你
[00:07:59.000 --> 00:08:01.000]  而神的起誓好像戀人的起誓
[00:08:01.000 --> 00:08:02.000]  有對象的
[00:08:02.000 --> 00:08:04.000]  是雅各加的後裔
[00:08:04.000 --> 00:08:07.000]  他是指著雅各加後裔以色列人起誓
[00:08:07.000 --> 00:08:08.000]  神起誓是做甚麼呢
[00:08:08.000 --> 00:08:09.000]  是把自己擺上去
[00:08:09.000 --> 00:08:11.000]  我是你們的神
[00:08:11.000 --> 00:08:13.000]  神親自宣告說我要照顧你們
[00:08:13.000 --> 00:08:15.000]  照顧以色列家
[00:08:15.000 --> 00:08:16.000]  他不單照顧以色列家
[00:08:16.000 --> 00:08:18.000]  神的起誓還有第三部分
[00:08:18.000 --> 00:08:20.000]  我要帶你們從遺老的地方
[00:08:20.000 --> 00:08:21.000]  從很辛苦的地方
[00:08:21.000 --> 00:08:22.000]  埃及地出來
[00:08:22.000 --> 00:08:24.000]  去留賴與物之地
[00:08:24.000 --> 00:08:27.000]  然後將全地中最美好的地賜給你
[00:08:27.000 --> 00:08:32.000]  神將自己的生命扣上以色列人的生命
[00:08:32.000 --> 00:08:34.000]  然後將最美好的禮物
[00:08:34.000 --> 00:08:36.000]  好像一塊最美的磚石
[00:08:36.000 --> 00:08:37.000]  全地最美的地
[00:08:37.000 --> 00:08:38.000]  送給以色列人
[00:08:38.000 --> 00:08:40.000]  這是神的初心
[00:08:40.000 --> 00:08:43.000]  神要作為人的保護者和最美的供應者
[00:08:43.000 --> 00:08:46.000]  神是這樣與以色列人扣上這個關係
[00:08:46.000 --> 00:08:48.000]  正如所有健康的關係
[00:08:48.000 --> 00:08:50.000]  都是有界限的
[00:08:50.000 --> 00:08:54.000]  如果戀人之間的關係沒有界限
[00:08:54.000 --> 00:08:58.000]  一定會很淒涼
[00:08:58.000 --> 00:09:00.000]  不要緊的,你有第三者
[00:09:00.000 --> 00:09:02.000]  不要緊的,最後一定是分手收場
[00:09:02.000 --> 00:09:04.000]  甚至可能在家庭中侍奉多一點
[00:09:04.000 --> 00:09:06.000]  如果夫妻之間沒有界限
[00:09:06.000 --> 00:09:10.000]  如果真的有第三者出現
[00:09:10.000 --> 00:09:13.000]  夫妻之間一定會充滿很多眼淚
[00:09:13.000 --> 00:09:16.000]  還有下一代會有很多艱難的傷害
[00:09:16.000 --> 00:09:19.000]  可能我們當中也有人經歷過這些難處
[00:09:19.000 --> 00:09:21.000]  活在這些家庭中
[00:09:21.000 --> 00:09:23.000]  當關係沒有界限的時候
[00:09:23.000 --> 00:09:25.000]  就帶來很多破碎
[00:09:25.000 --> 00:09:27.000]  所以神在這個美好的關係下
[00:09:27.000 --> 00:09:28.000]  也有一個界限
[00:09:28.000 --> 00:09:33.000]  祂說你們各人要拋棄眼中所喜愛的可憎之物
[00:09:33.000 --> 00:09:36.000]  不可用埃及的偶像玷污自己
[00:09:36.000 --> 00:09:38.000]  我是耶華你們的神
[00:09:38.000 --> 00:09:40.000]  埃及有很多偶像
[00:09:40.000 --> 00:09:45.000]  甚至我們看到亞倫後來在抗野派的金牛族
[00:09:45.000 --> 00:09:47.000]  也是埃及偶像的一種
[00:09:47.000 --> 00:09:50.000]  埃及有很多假神的敬拜
[00:09:50.000 --> 00:09:53.000]  以至整個勢力都走歪了路
[00:09:53.000 --> 00:09:57.000]  埃及充滿了很多奴役和不公義的事情
[00:09:57.000 --> 00:10:00.000]  甚至他們可以為了國家的穩定
[00:10:00.000 --> 00:10:04.000]  而殺死以色列的男嬰
[00:10:04.000 --> 00:10:08.000]  你想想一個國家用殺死小孩的國策去維持穩定
[00:10:08.000 --> 00:10:10.000]  是多麼可怕的一個國家
[00:10:10.000 --> 00:10:12.000]  所以神要求以色列人
[00:10:12.000 --> 00:10:14.000]  你拋棄埃及所有可憎的東西
[00:10:14.000 --> 00:10:16.000]  以及殺死埃及所有的偶像
[00:10:18.000 --> 00:10:20.000]  神開始了這段關係
[00:10:20.000 --> 00:10:23.000]  但以色列人的反應記在第八節
[00:10:23.000 --> 00:10:25.000]  第八節聖經這樣寫
[00:10:25.000 --> 00:10:28.000]  他們卻勃然不肯聽從我
[00:10:28.000 --> 00:10:30.000]  就算在埃及也不肯
[00:10:30.000 --> 00:10:33.000]  不拋棄他們眼中所喜愛的可憎之物
[00:10:33.000 --> 00:10:35.000]  不去離開埃及的偶像
[00:10:35.000 --> 00:10:38.000]  可能回想你的初戀
[00:10:38.000 --> 00:10:39.000]  可能很甜蜜
[00:10:39.000 --> 00:10:42.000]  同樣神是一位很甜蜜充滿愛的施與者
[00:10:42.000 --> 00:10:44.000]  他揀選我們相信他
[00:10:44.000 --> 00:10:46.000]  他要成為照顧我們一生的神
[00:10:46.000 --> 00:10:47.000]  他要和我們同在一起
[00:10:47.000 --> 00:10:49.000]  可能你還記得這種甜蜜
[00:10:49.000 --> 00:10:50.000]  剛才那首歌說到
[00:10:50.000 --> 00:10:52.000]  他當初救我們脫離的一切
[00:10:52.000 --> 00:10:54.000]  從來沒有放過手
[00:10:54.000 --> 00:10:55.000]  是這份甜蜜
[00:10:55.000 --> 00:10:59.000]  他甚至將永遠的生命賜給我們
[00:10:59.000 --> 00:11:02.000]  他甚至叫我們不會恐懼死亡地過一生
[00:11:02.000 --> 00:11:04.000]  不單止這樣
[00:11:04.000 --> 00:11:07.000]  他甚至將今生的豐盛願意賜給我們
[00:11:07.000 --> 00:11:10.000]  他為我們每一個人都找到最豐盛的人生
[00:11:10.000 --> 00:11:11.000]  要給過我們
[00:11:11.000 --> 00:11:13.000]  不過他也有一個界限
[00:11:13.000 --> 00:11:16.000]  神說我們都要愛他
[00:11:16.000 --> 00:11:19.000]  我們都要知道他這麼愛我們的時候
[00:11:19.000 --> 00:11:21.000]  我們是屬於他
[00:11:21.000 --> 00:11:24.000]  但是在埃及
[00:11:24.000 --> 00:11:26.000]  人已經不能夠這樣跟隨神
[00:11:26.000 --> 00:11:30.000]  他們不肯丟下自己的可憎之物
[00:11:30.000 --> 00:11:32.000]  不肯丟下自己的偶像
[00:11:32.000 --> 00:11:33.000]  結果是怎樣呢
[00:11:33.000 --> 00:11:35.000]  神的回應在第八到第九節
[00:11:35.000 --> 00:11:36.000]  他是這樣回應
[00:11:36.000 --> 00:11:37.000]  我就說在埃及地
[00:11:37.000 --> 00:11:40.000]  我要把我的憤怒傾倒在他們身上
[00:11:40.000 --> 00:11:42.000]  向他們發盡我的怒氣
[00:11:42.000 --> 00:11:43.000]  我這麼做
[00:11:43.000 --> 00:11:44.000]  用這個字
[00:11:44.000 --> 00:11:47.000]  是為了我名的緣故
[00:11:47.000 --> 00:11:49.000]  神的名要顯為聖
[00:11:49.000 --> 00:11:51.000]  神就要向他發盡怒氣
[00:11:51.000 --> 00:11:55.000]  免得我的名在他們所居住之烈國眼中被蝕獄
[00:11:55.000 --> 00:11:58.000]  神的名為聖就是
[00:11:58.000 --> 00:12:01.000]  以色列人按著神的要求
[00:12:01.000 --> 00:12:03.000]  活在神的應許的美地
[00:12:03.000 --> 00:12:05.000]  但是當他們不活在神的要求裏
[00:12:05.000 --> 00:12:07.000]  這是一個很正常的結局
[00:12:07.000 --> 00:12:09.000]  神的聖名是一個很正常的結局
[00:12:09.000 --> 00:12:11.000]  當以色列人不願意盡上他的本份的時候
[00:12:11.000 --> 00:12:15.000]  當以色列人要帶著偶像進去迦南地的時候
[00:12:15.000 --> 00:12:18.000]  就好像大家要想像在婚禮裏
[00:12:18.000 --> 00:12:22.000]  丈夫拿著前女友的照片走進來
[00:12:22.000 --> 00:12:23.000]  那你會怎樣呢
[00:12:23.000 --> 00:12:25.000]  你不會讓他進來的
[00:12:25.000 --> 00:12:28.000]  這就是一個這樣的境況
[00:12:28.000 --> 00:12:31.000]  就正如一個丈夫帶著前女友的照片走進婚禮現場
[00:12:31.000 --> 00:12:32.000]  根本不可能接受
[00:12:32.000 --> 00:12:35.000]  根本不可以令到整個婚姻成性
[00:12:35.000 --> 00:12:37.000]  事情應該到這裏結束
[00:12:37.000 --> 00:12:38.000]  在埃及就結束
[00:12:38.000 --> 00:12:39.000]  這是第一段的歷史
[00:12:39.000 --> 00:12:41.000]  但是很快
[00:12:41.000 --> 00:12:45.000]  以色列和以色列的長老回顧第二段的歷史
[00:12:45.000 --> 00:12:46.000]  第十節
[00:12:46.000 --> 00:12:48.000]  神居然做了一件事
[00:12:48.000 --> 00:12:51.000]  我領他們出埃及地
[00:12:51.000 --> 00:12:54.000]  神居然仍然帶他們出埃及地
[00:12:54.000 --> 00:12:56.000]  帶他們到曠野
[00:12:56.000 --> 00:12:58.000]  我將我的律例賜給他們
[00:12:58.000 --> 00:12:59.000]  將我的典章指示他們
[00:12:59.000 --> 00:13:01.000]  人若遵行就必因此存活
[00:13:01.000 --> 00:13:03.000]  我將我的安息日賜給他們
[00:13:03.000 --> 00:13:05.000]  在我與他們中間作記號
[00:13:05.000 --> 00:13:10.000]  讓他們知道我耶和華使他們分別為聖的
[00:13:10.000 --> 00:13:16.000]  我們居然讀到神將他們領出埃及
[00:13:16.000 --> 00:13:18.000]  神再做多一點
[00:13:18.000 --> 00:13:22.000]  神將使人活著的律例典章和安息日賜給他們
[00:13:22.000 --> 00:13:25.000]  律例原文是刻在石板上的字
[00:13:25.000 --> 00:13:26.000]  就等於今天的成文法
[00:13:26.000 --> 00:13:28.000]  典章原文是判斷
[00:13:28.000 --> 00:13:30.000]  可能就等於今天的案例
[00:13:30.000 --> 00:13:31.000]  成文法和案例
[00:13:31.000 --> 00:13:33.000]  從神而來
[00:13:33.000 --> 00:13:35.000]  使人活得豐盛和開心
[00:13:35.000 --> 00:13:36.000]  你不認識的時候
[00:13:36.000 --> 00:13:37.000]  神將這些賜給你
[00:13:37.000 --> 00:13:39.000]  然後將安息賜給你
[00:13:39.000 --> 00:13:40.000]  安息原文是眾數的
[00:13:40.000 --> 00:13:45.000]  包括安息日和所有在舊約的節期
[00:13:45.000 --> 00:13:46.000]  在他們進入迦南地之前
[00:13:46.000 --> 00:13:48.000]  神將安息賜給他們
[00:13:48.000 --> 00:13:50.000]  提醒以色列人告訴他們
[00:13:50.000 --> 00:13:52.000]  終有一天我會帶你進入迦南地
[00:13:52.000 --> 00:13:54.000]  讓你獲得一個最美的安息
[00:13:54.000 --> 00:13:57.000]  剛才阿迪說很多人很累
[00:13:57.000 --> 00:13:59.000]  我們進入一個安息
[00:13:59.000 --> 00:14:00.000]  我們每個星期休息一會
[00:14:00.000 --> 00:14:01.000]  甚或有假期
[00:14:01.000 --> 00:14:03.000]  其實提醒我們不是休息這個星期
[00:14:03.000 --> 00:14:04.000]  提醒我們終有一天
[00:14:04.000 --> 00:14:06.000]  我們會進入神最美的安息
[00:14:06.000 --> 00:14:09.000]  當時在迦南地還沒進去之前
[00:14:09.000 --> 00:14:12.000]  神用安息給以色列人告訴他們
[00:14:12.000 --> 00:14:15.000]  終有一天你會進入迦南地
[00:14:15.000 --> 00:14:17.000]  神帶著這一代人出埃及
[00:14:17.000 --> 00:14:20.000]  在曠野將活著的律法
[00:14:20.000 --> 00:14:23.000]  和美好的安息指給他們
[00:14:23.000 --> 00:14:26.000]  但是在那一代人十三節的回應是這樣的
[00:14:26.000 --> 00:14:29.000]  以色列家卻在曠野搏逆我
[00:14:29.000 --> 00:14:30.000]  這是第二段
[00:14:30.000 --> 00:14:31.000]  不順從我的律例
[00:14:31.000 --> 00:14:32.000]  厭棄我的典章
[00:14:32.000 --> 00:14:35.000]  人若遵行就必因此存活
[00:14:35.000 --> 00:14:37.000]  他們卻大大干犯我的安息日
[00:14:37.000 --> 00:14:40.000]  以色列人在曠野仍然是拜金謀族
[00:14:40.000 --> 00:14:47.000]  以色列人知道他們要進入安息地存活
[00:14:47.000 --> 00:14:48.000]  但是他們仍然搏逆
[00:14:48.000 --> 00:14:50.000]  事情也應該在這裡終結
[00:14:50.000 --> 00:14:52.000]  就如十三節後半部
[00:14:52.000 --> 00:14:54.000]  神是這樣說的
[00:14:54.000 --> 00:14:55.000]  因此我說
[00:14:55.000 --> 00:14:58.000]  我要在曠野把我的憤怒傾倒在他們身上
[00:14:58.000 --> 00:14:59.000]  滅絕他們
[00:14:59.000 --> 00:15:02.000]  我這麼做是為了我名的緣故
[00:15:02.000 --> 00:15:04.000]  免得我的名在列國中被褻瀆
[00:15:04.000 --> 00:15:06.000]  因為在這些列國眼前
[00:15:06.000 --> 00:15:08.000]  我領了他們出來
[00:15:08.000 --> 00:15:11.000]  並且我在曠野向他們起誓
[00:15:11.000 --> 00:15:14.000]  必不令他們進入我所賜的流乃與物之地
[00:15:14.000 --> 00:15:17.000]  就是全地中最美好之地
[00:15:17.000 --> 00:15:21.000]  神再一次在這裡起誓
[00:15:21.000 --> 00:15:22.000]  這次的起誓
[00:15:22.000 --> 00:15:23.000]  這次的舉手
[00:15:23.000 --> 00:15:24.000]  我不會帶他們進去
[00:15:24.000 --> 00:15:26.000]  不會把這份禮物賜給他們
[00:15:26.000 --> 00:15:27.000]  我不知道大家有沒有聽過
[00:15:27.000 --> 00:15:32.000]  孝順父母為五逆子女買房子的故事
[00:15:32.000 --> 00:15:34.000]  有些小孩很討厭媽媽
[00:15:34.000 --> 00:15:36.000]  經常想趕媽媽走
[00:15:36.000 --> 00:15:37.000]  不過他要媽媽走之前
[00:15:37.000 --> 00:15:39.000]  他先給了手旗
[00:15:39.000 --> 00:15:40.000]  我買了這間屋
[00:15:40.000 --> 00:15:42.000]  你就麻煩離開
[00:15:42.000 --> 00:15:44.000]  有時候我們見到這些孩子
[00:15:44.000 --> 00:15:46.000]  我們心裡真的很難過
[00:15:46.000 --> 00:15:48.000]  好像要把媽媽所有的錢都拿走
[00:15:48.000 --> 00:15:50.000]  然後趕媽媽走
[00:15:50.000 --> 00:15:52.000]  然後自己住在這裡
[00:15:52.000 --> 00:15:54.000]  神是否被人這樣把父母拿走
