
[00:00:00.000 --> 00:00:05.000]  我們領受訊息之前一起同心禱告
[00:06:20.000 --> 00:06:22.000]  透過這個小冊子去傳播
[00:06:22.000 --> 00:06:27.000]  耶穌說「復活在我,生命也在我,信我的人雖然死了也必復活」
[00:06:27.000 --> 00:06:28.000]  當我引用新約
[00:06:28.000 --> 00:06:34.000]  耶穌給平安是屬靈的平安訊息
[00:06:34.000 --> 00:06:38.000]  我想起舊約有一段經文
[00:06:38.000 --> 00:06:42.000]  大衛如果要立第四寶的話
[00:06:42.000 --> 00:06:44.000]  平安第四寶的話
[00:06:44.000 --> 00:06:50.000]  他一定會選擇《聶王記》上二章第三第四節
[00:06:50.000 --> 00:06:52.000]  在上一次和你分享信息裡面
[00:06:52.000 --> 00:06:54.000]  有提到大衛臨終的時候
[00:06:54.000 --> 00:06:56.000]  吩咐他的兒子所能門
[00:06:56.000 --> 00:06:58.000]  必須遵守神的道
[00:06:58.000 --> 00:07:01.000]  好讓國家長治久安
[00:07:01.000 --> 00:07:05.000]  在《聶王記》上的第二章一二節
[00:07:05.000 --> 00:07:07.000]  大衛的死期臨近了
[00:07:07.000 --> 00:07:10.000]  就祝福他兒子所能門說
[00:07:10.000 --> 00:07:13.000]  我現在要走世人必走的路
[00:07:13.000 --> 00:07:16.000]  所以你當剛強作大丈夫
[00:07:16.000 --> 00:07:18.000]  第三第四節
[00:07:18.000 --> 00:07:20.000]  就是我們說第四寶
[00:07:20.000 --> 00:07:22.000]  大衛立的第四寶
[00:07:22.000 --> 00:07:26.000]  遵守耶和華你神所吩咐的
[00:07:26.000 --> 00:07:31.000]  照著摩西律法上所寫的行主的道
[00:07:31.000 --> 00:07:33.000]  謹守他的律例
[00:07:33.000 --> 00:07:35.000]  誡命典章法道
[00:07:35.000 --> 00:07:38.000]  這樣你無論做什麼事
[00:07:38.000 --> 00:07:40.000]  不驅往何處去
[00:07:40.000 --> 00:07:42.000]  盡道行通
[00:07:42.000 --> 00:07:45.000]  而我必成就向我所應許的話說
[00:07:45.000 --> 00:07:48.000]  你的子孫若謹慎自己的行為
[00:07:48.000 --> 00:07:53.000]  盡心盡意誠誠實實地行在我面前
[00:07:53.000 --> 00:07:57.000]  就不斷人做以色列的國為
[00:07:57.000 --> 00:07:59.000]  神跟他說
[00:07:59.000 --> 00:08:04.000]  應許如果他的子孫誠誠實實地
[00:08:04.000 --> 00:08:08.000]  行耶和華所吩咐的說話主的道
[00:08:08.000 --> 00:08:12.000]  神就不會斷絕他的繼承人
[00:08:12.000 --> 00:08:17.000]  繼續大衛的國道國為
[00:08:17.000 --> 00:08:21.000]  這是大衛臨終的時候
[00:08:21.000 --> 00:08:24.000]  叮囑所羅門和他的後代
[00:08:24.000 --> 00:08:26.000]  這些吩咐
[00:08:26.000 --> 00:08:29.000]  他說神一定會成就
[00:08:29.000 --> 00:08:33.000]  因為在撒梅記下七章八召十六節
[00:08:33.000 --> 00:08:37.000]  是神應許大衛的恩典之約
[00:08:37.000 --> 00:08:39.000]  很遺憾在以色列
[00:08:39.000 --> 00:08:41.000]  北角南角猶太國
[00:08:41.000 --> 00:08:46.000]  歷代不少的君王都行耶和華眼中看為惡的事
[00:08:46.000 --> 00:08:52.000]  包括猶太國第十四王馬拿西極之邪惡
[00:08:52.000 --> 00:08:55.000]  也有約阿敬約阿根
[00:08:55.000 --> 00:09:02.000]  甚至影響西底迦最後猶太國末代的君王
[00:09:02.000 --> 00:09:08.000]  最後耶和華決意刑罰猶太國
[00:09:08.000 --> 00:09:12.000]  結果他承受了博奕的代價
[00:09:12.000 --> 00:09:14.000]  國破家亡
[00:09:14.000 --> 00:09:16.000]  但神審判過後
[00:09:16.000 --> 00:09:18.000]  仍有恩典有憐憫
[00:09:18.000 --> 00:09:20.000]  恃下盼望
[00:09:20.000 --> 00:09:21.000]  為什麼?
[00:09:21.000 --> 00:09:24.000]  為什麼上帝有這個恩典呢?
[00:09:24.000 --> 00:09:29.000]  是因為耶和華神信守承諾的上帝
[00:09:29.000 --> 00:09:32.000]  今天我們的上帝
[00:09:32.000 --> 00:09:33.000]  我們所認識
[00:09:33.000 --> 00:09:34.000]  我們所相信
[00:09:34.000 --> 00:09:36.000]  我們所經歷的
[00:09:36.000 --> 00:09:40.000]  上帝是信守承諾的上帝
[00:09:40.000 --> 00:09:42.000]  信守承諾的上帝
[00:09:42.000 --> 00:09:45.000]  表示他承諾過的
[00:09:45.000 --> 00:09:48.000]  他一定會執行
[00:09:48.000 --> 00:09:49.000]  他一定會成就
[00:09:49.000 --> 00:09:51.000]  他所說的預言
[00:09:51.000 --> 00:09:54.000]  他一定會應驗
[00:09:54.000 --> 00:10:00.000]  以下有耶利米書52章裡的記載
[00:10:00.000 --> 00:10:04.000]  正是一些很具體的事例說明
[00:10:04.000 --> 00:10:07.000]  當一個人離開了上帝
[00:10:07.000 --> 00:10:10.000]  上帝會有審判
[00:10:10.000 --> 00:10:11.000]  當審判過後
[00:10:11.000 --> 00:10:15.000]  神對人仍有恩典
[00:10:15.000 --> 00:10:16.000]  在第一方面
[00:10:16.000 --> 00:10:17.000]  和你思想的
[00:10:17.000 --> 00:10:18.000]  就是人
[00:10:18.000 --> 00:10:19.000]  活逆犯罪之後
[00:10:19.000 --> 00:10:22.000]  不能逃避神的審判
[00:10:22.000 --> 00:10:23.000]  在聖經裡
[00:10:23.000 --> 00:10:24.000]  剛才我們說了
[00:10:24.000 --> 00:10:27.000]  上帝定下的標準
[00:10:27.000 --> 00:10:29.000]  就是耶和華必成就
[00:10:29.000 --> 00:10:31.000]  向我所應許的話語
[00:10:31.000 --> 00:10:32.000]  說:
[00:10:32.000 --> 00:10:33.000]  你的子孫
[00:10:33.000 --> 00:10:36.000]  若謹慎自己的行為
[00:10:36.000 --> 00:10:37.000]  盡心盡意
[00:10:37.000 --> 00:10:40.000]  誠誠實實
[00:10:40.000 --> 00:10:42.000]  地行在我面前
[00:10:42.000 --> 00:10:43.000]  遵守主的道
[00:10:43.000 --> 00:10:45.000]  遵守神的吩咐
[00:10:45.000 --> 00:10:48.000]  盡心盡性的意思是全心全意
[00:10:48.000 --> 00:10:50.000]  當一個人全心全意
[00:10:50.000 --> 00:10:53.000]  誠誠實實的時候
[00:10:53.000 --> 00:10:54.000]  在神眼中
[00:10:54.000 --> 00:10:57.000]  他必蒙神帶領
[00:10:57.000 --> 00:10:59.000]  神恩待他
[00:10:59.000 --> 00:11:00.000]  保守他
[00:11:00.000 --> 00:11:02.000]  相反
[00:11:02.000 --> 00:11:03.000]  離開上帝
[00:11:03.000 --> 00:11:07.000]  不謹守耶和華的律法
[00:11:07.000 --> 00:11:08.000]  典章
[00:11:08.000 --> 00:11:09.000]  神的命令
[00:11:09.000 --> 00:11:11.000]  神會有管教
[00:11:11.000 --> 00:11:14.000]  有審判
[00:11:14.000 --> 00:11:15.000]  誠實
[00:11:15.000 --> 00:11:18.000]  原來希伯來文
[00:11:18.000 --> 00:11:22.000]  出現了127次
[00:11:22.000 --> 00:11:24.000]  意思有忠信
[00:11:24.000 --> 00:11:25.000]  有真實
[00:11:25.000 --> 00:11:26.000]  誠信
[00:11:26.000 --> 00:11:27.000]  忠實
[00:11:27.000 --> 00:11:29.000]  可靠
[00:11:29.000 --> 00:11:30.000]  第一次出現的
[00:11:30.000 --> 00:11:33.000]  就在《創世紀》24章27節
[00:11:33.000 --> 00:11:36.000]  神對阿伯拉罕不斷施詞愛誠實
[00:11:36.000 --> 00:11:39.000]  納約上帝和他的子民
[00:11:39.000 --> 00:11:42.000]  一開始已經很誠實
[00:11:42.000 --> 00:11:44.000]  很有忠信
[00:11:44.000 --> 00:11:45.000]  非浮的意思
[00:11:45.000 --> 00:11:47.000]  神對人的蒙約
[00:11:47.000 --> 00:11:50.000]  一直不離不棄
[00:11:50.000 --> 00:11:51.000]  無論對阿伯拉罕
[00:11:51.000 --> 00:11:53.000]  對大衛
[00:11:53.000 --> 00:11:55.000]  神對人的愛
[00:11:55.000 --> 00:11:56.000]  慈愛
[00:11:56.000 --> 00:11:57.000]  忠實可靠
[00:11:57.000 --> 00:11:59.000]  非浮
[00:11:59.000 --> 00:12:01.000]  有第二方面的意思
[00:12:01.000 --> 00:12:02.000]  誠誠實實的意思
[00:12:02.000 --> 00:12:04.000]  就是穩定持續
[00:12:04.000 --> 00:12:06.000]  是不變的
[00:12:06.000 --> 00:12:08.000]  不會說完這段說話很愛你
[00:12:08.000 --> 00:12:10.000]  轉頭就翻臉
[00:12:10.000 --> 00:12:13.000]  上帝持續愛人
[00:12:13.000 --> 00:12:15.000]  基督愛人
[00:12:15.000 --> 00:12:17.000]  昨日今日將來
[00:12:17.000 --> 00:12:19.000]  都是愛我們不變
[00:12:19.000 --> 00:12:21.000]  第三個特徵
[00:12:21.000 --> 00:12:22.000]  誠實
[00:12:22.000 --> 00:12:23.000]  是真實
[00:12:23.000 --> 00:12:24.000]  無偽
[00:12:24.000 --> 00:12:27.000]  說的話一定算數
[00:12:27.000 --> 00:12:29.000]  屢愛一致
[00:12:29.000 --> 00:12:32.000]  因為在這個世代裡
[00:12:32.000 --> 00:12:34.000]  不是很多再說
[00:12:34.000 --> 00:12:36.000]  以前我們所聽得多的
[00:12:36.000 --> 00:12:37.000]  一落千金
[00:12:37.000 --> 00:12:38.000]  一言既出
[00:12:38.000 --> 00:12:40.000]  駟馬難追
[00:12:40.000 --> 00:12:43.000]  牙齒當金洗
[00:12:43.000 --> 00:12:45.000]  以前是不是很多這些說話
[00:12:45.000 --> 00:12:47.000]  現在是不是很少聽
[00:12:47.000 --> 00:12:49.000]  原來承諾
[00:12:49.000 --> 00:12:53.000]  不是那麼容易去保存
[00:12:53.000 --> 00:12:54.000]  無論在國際
[00:12:54.000 --> 00:12:55.000]  在社會
[00:12:55.000 --> 00:12:56.000]  在家庭
[00:12:56.000 --> 00:12:58.000]  有誠信
[00:12:58.000 --> 00:12:59.000]  我們說這個誠信
[00:12:59.000 --> 00:13:01.000]  我們廣東人叫integrity
[00:13:01.000 --> 00:13:04.000]  或者是那種表達
[00:13:04.000 --> 00:13:05.000]  原來有些特質
[00:13:05.000 --> 00:13:06.000]  忠實可靠
[00:13:06.000 --> 00:13:08.000]  持續穩定
[00:13:08.000 --> 00:13:10.000]  真實不說謊
[00:13:10.000 --> 00:13:11.000]  不是很容易有
[00:13:11.000 --> 00:13:12.000]  在國際社會裡
[00:13:12.000 --> 00:13:13.000]  上個月
[00:13:13.000 --> 00:13:16.000]  法國的總統馬克龍
[00:13:16.000 --> 00:13:19.000]  對澳洲總理莫里遜
[00:13:19.000 --> 00:13:21.000]  曾經承諾過
[00:13:21.000 --> 00:13:24.000]  找他們法國做潛艇
[00:13:24.000 --> 00:13:26.000]  但轉頭
[00:13:26.000 --> 00:13:28.000]  在上個月
[00:13:28.000 --> 00:13:30.000]  莫里遜就和英國美國
[00:13:30.000 --> 00:13:34.000]  簽訂了做潛艇
[00:13:34.000 --> 00:13:36.000]  放棄了之前的承諾
[00:13:36.000 --> 00:13:38.000]  法國馬克龍
[00:13:38.000 --> 00:13:41.000]  他就訴求國際
[00:13:41.000 --> 00:13:44.000]  澳洲為什麼不守信用
[00:13:44.000 --> 00:13:47.000]  為什麼不承諾了的要去做
[00:13:47.000 --> 00:13:50.000]  於是對這三個國家
[00:13:50.000 --> 00:13:52.000]  對聯盟的信任
[00:13:52.000 --> 00:13:54.000]  他說大打折扣
[00:13:54.000 --> 00:13:56.000]  甚至法國的外長
[00:13:56.000 --> 00:13:58.000]  描述到好像被人
[00:13:58.000 --> 00:14:01.000]  盟友在背後捅了一刀
[00:14:01.000 --> 00:14:03.000]  然後馬克龍又訴求
[00:14:03.000 --> 00:14:05.000]  歐洲重新去檢視
[00:14:05.000 --> 00:14:07.000]  和澳洲
[00:14:07.000 --> 00:14:08.000]  這些國家的商貿
[00:14:08.000 --> 00:14:10.000]  是否信得過
[00:14:10.000 --> 00:14:11.000]  原來一個國家裡
[00:14:11.000 --> 00:14:14.000]  元首與國家都訴求
[00:14:14.000 --> 00:14:16.000]  說過的話要算數
[00:14:16.000 --> 00:14:18.000]  有承諾
[00:14:18.000 --> 00:14:21.000]  真實
[00:14:21.000 --> 00:14:24.000]  我們看回案例
[00:14:24.000 --> 00:14:25.000]  耶利米書52章
[00:14:25.000 --> 00:14:27.000]  是最後耶利米
[00:14:27.000 --> 00:14:29.000]  這本書最後
[00:14:29.000 --> 00:14:32.000]  說出猶太國最後一個王的結局
[00:14:32.000 --> 00:14:34.000]  我們找到的
[00:14:34.000 --> 00:14:36.000]  或者電子版的經文
[00:14:36.000 --> 00:14:38.000]  或者投影片裡的經文
[00:14:38.000 --> 00:14:40.000]  我們慢慢讀出來
[00:14:40.000 --> 00:14:42.000]  耶利米書52章
[00:14:42.000 --> 00:14:44.000]  1至11節
[00:14:44.000 --> 00:14:45.000]  預備起
[00:14:45.000 --> 00:14:47.000]  西弟加登基的時候
[00:14:47.000 --> 00:14:49.000]  年二十一歲
[00:14:49.000 --> 00:14:51.000]  在耶路撒冷作王十一年
[00:14:51.000 --> 00:14:54.000]  他母親名叫哈姆他
[00:14:54.000 --> 00:14:57.000]  是納拿人耶利米的女兒
[00:14:57.000 --> 00:15:01.000]  西弟加行耶和華眼中看為惡的事
[00:15:01.000 --> 00:15:04.000]  是照約瓦敬一切所行的
[00:15:04.000 --> 00:15:06.000]  因此耶和華的怒氣
[00:15:06.000 --> 00:15:09.000]  在耶路撒冷和猶大發作
[00:15:09.000 --> 00:15:13.000]  以致將人民從自己的面前趕出
[00:15:13.000 --> 00:15:16.000]  西弟加背叛巴比倫王
[00:15:16.000 --> 00:15:20.000]  他作王第九年十月初十日
[00:15:20.000 --> 00:15:22.000]  巴比倫王尼布甲尼撒
[00:15:22.000 --> 00:15:25.000]  率領全軍攻擊耶路撒冷
[00:15:25.000 --> 00:15:29.000]  對城安營四圍捉侶攻城
[00:15:29.000 --> 00:15:31.000]  於是城被圍困
[00:15:31.000 --> 00:15:34.000]  直到西弟加王十一年
[00:15:34.000 --> 00:15:36.000]  四月初九
[00:15:36.000 --> 00:15:38.000]  城裡有大饑荒
[00:15:38.000 --> 00:15:41.000]  甚至百姓都沒有糧食
[00:15:41.000 --> 00:15:43.000]  城被圍攻
[00:15:43.000 --> 00:15:46.000]  公婆一切冰冰就在夜間
[00:15:46.000 --> 00:15:49.000]  從靠近王源兩城中間的門
[00:15:49.000 --> 00:15:51.000]  出城淘寶
[00:15:51.000 --> 00:15:55.000]  迦勒底人正在四圍攻城
[00:15:55.000 --> 00:15:58.000]  他們就往阿拉巴陀去
[00:15:58.000 --> 00:16:01.000]  迦勒底的軍隊追趕西弟加王
[00:16:01.000 --> 00:16:04.000]  在耶利哥的平原追上
[00:16:04.000 --> 00:16:08.000]  他的全軍都離開他四散了
[00:16:08.000 --> 00:16:10.000]  迦勒底人就拿住王
[00:16:10.000 --> 00:16:16.000]  帶他在巴比倫南亞裡
[00:16:16.000 --> 00:16:19.000]  巴比倫王便審判他
[00:16:19.000 --> 00:16:23.000]  巴比倫王在西弟加眼前殺了他的眾子
[00:16:23.000 --> 00:16:28.000]  又在利比拉殺了猶大的一切首領
[00:16:28.000 --> 00:16:31.000]  並且挖了西弟加的眼睛
[00:16:31.000 --> 00:16:33.000]  用銅鏈鎖著他
[00:16:33.000 --> 00:16:36.000]  帶他去巴比倫
[00:16:36.000 --> 00:16:38.000]  將他囚在監獄
[00:16:38.000 --> 00:16:41.000]  直到他死的日子
[00:16:41.000 --> 00:16:44.000]  在這段經文裡記載了
[00:16:44.000 --> 00:16:50.000]  西弟加猶大國最後一個的君王
[00:16:50.000 --> 00:16:53.000]  西弟加二十一歲年輕的時候做王
[00:16:53.000 --> 00:16:55.000]  做了十一年
[00:16:55.000 --> 00:16:58.000]  在第二節記載他一生裡
[00:16:58.000 --> 00:17:01.000]  行耶華眼中看謎惡的事
[00:17:01.000 --> 00:17:05.000]  是照約瓦敬一切所行的
[00:17:05.000 --> 00:17:07.000]  原來有家庭影響的
[00:17:07.000 --> 00:17:10.000]  原生家庭裡約瓦敬
[00:17:10.000 --> 00:17:15.000]  他影響了後代行耶華眼中看謎惡的事
[00:17:15.000 --> 00:17:22.000]  而約瓦敬亦都行他祖先所行的惡事
[00:17:22.000 --> 00:17:25.000]  你留意一下在聖經裡描述到這個家庭
[00:17:25.000 --> 00:17:28.000]  他們有互相影響的情況
[00:17:28.000 --> 00:17:35.000]  而西弟加他一生很遺憾地
[00:17:35.000 --> 00:17:37.000]  沒有照著神的吩咐
[00:17:37.000 --> 00:17:40.000]  去做神眼中看謎正的事
[00:17:40.000 --> 00:17:43.000]  這些惡事有包括什麼呢?
[00:17:43.000 --> 00:17:45.000]  現在聖經裡你會看到
[00:17:45.000 --> 00:17:49.000]  在聶王記下23章21章
[00:17:49.000 --> 00:17:51.000]  當時他們行的惡事包括了
[00:17:51.000 --> 00:17:54.000]  在聖殿裡有設立偶像
[00:17:54.000 --> 00:17:57.000]  將人獻祭給那些偶像
[00:17:57.000 --> 00:17:59.000]  行邪迫的事
[00:17:59.000 --> 00:18:00.000]  有戀童
[00:18:00.000 --> 00:18:04.000]  在廟裡有男女的忌童
[00:18:04.000 --> 00:18:07.000]  又有行巫術
[00:18:07.000 --> 00:18:09.000]  教鬼
[00:18:09.000 --> 00:18:10.000]  觀笑
[00:18:10.000 --> 00:18:12.000]  拜一些天像
[00:18:12.000 --> 00:18:16.000]  當時的約瓦敬、馬娜西、西弟加
[00:18:16.000 --> 00:18:22.000]  這些君王都行耶華眼中看謎惡的事
[00:18:22.000 --> 00:18:27.000]  而這個惡的事導致以色列人拜偶像
[00:18:27.000 --> 00:18:31.000]  也導致上帝去審判和管教
[00:18:31.000 --> 00:18:37.000]  因為上帝是信守承諾的上帝
[00:18:37.000 --> 00:18:39.000]  而你留意聖經裡
[00:18:39.000 --> 00:18:44.000]  在耶利米書最後一章書裡
[00:18:44.000 --> 00:18:49.000]  和聶王記下24章25章所記載的相同
[00:18:49.000 --> 00:18:52.000]  而這一章聖經耶利米書52章
[00:18:52.000 --> 00:18:56.000]  是要表明耶利米先知多次多方
[00:18:56.000 --> 00:18:59.000]  講出上帝的信息預言
[00:18:59.000 --> 00:19:04.000]  提醒西弟加要接受上帝的管教
[00:19:04.000 --> 00:19:08.000]  就是巴比律王是上帝的管教工具
[00:19:08.000 --> 00:19:11.000]  請他服從
[00:19:11.000 --> 00:19:16.000]  願意被擄去70年
[00:19:16.000 --> 00:19:19.000]  上帝已經講了這些預言
[00:19:19.000 --> 00:19:23.000]  但是多次西弟加都沒有接受
[00:19:23.000 --> 00:19:25.000]  沒有去跟從
[00:19:25.000 --> 00:19:26.000]  請你留意
[00:19:26.000 --> 00:19:28.000]  有三次的內容裡
[00:19:28.000 --> 00:19:31.000]  其實很多次內容都有預言
[00:19:31.000 --> 00:19:33.000]  但是西弟加沒有跟從
[00:19:33.000 --> 00:19:34.000]  第一方面
[00:19:34.000 --> 00:19:35.000]  西弟加的敗壞
[00:19:35.000 --> 00:19:36.000]  在剛才我們所讀的
[00:19:36.000 --> 00:19:38.000]  他的結局是很慘情的
[00:19:38.000 --> 00:19:43.000]  慘情就是他逃走
[00:19:43.000 --> 00:19:45.000]  他有18個月被圍城
[00:19:45.000 --> 00:19:48.000]  在10月的時候被圍城
[00:19:48.000 --> 00:19:49.000]  圍城了18個月
[00:19:49.000 --> 00:19:50.000]  一年半
[00:19:50.000 --> 00:19:53.000]  耶路撒冷城、饑荒
[00:19:53.000 --> 00:19:55.000]  然後他逃走
[00:19:55.000 --> 00:19:58.000]  在耶利哥的地方被追捕
[00:19:58.000 --> 00:19:59.000]  追捕之後
[00:19:59.000 --> 00:20:01.000]  巴比律王去審判他
[00:20:01.000 --> 00:20:02.000]  在第十節
[00:20:02.000 --> 00:20:05.000]  在他眼前殺了他的眾子
[00:20:05.000 --> 00:20:08.000]  又殺了猶大的一切領袖
[00:20:08.000 --> 00:20:12.000]  並且挖了西弟加王的眼睛
[00:20:12.000 --> 00:20:16.000]  要他揹著銅鏈帶去巴比倫
[00:20:16.000 --> 00:20:20.000]  然後坐牢直到死
[00:20:20.000 --> 00:20:23.000]  其實結局是很慘的
