
[00:00:00.000 --> 00:00:07.400]  自從我去了職稱「老職團契服侍」的時候
[00:10:31.000 --> 00:10:33.000]  系列約書亞記的最後一講
[00:10:33.000 --> 00:10:34.000]  今天的經文
[00:10:34.000 --> 00:10:35.000]  其實就是約書亞記
[00:10:35.000 --> 00:10:38.000]  最後一章的最後一段
[00:10:38.000 --> 00:10:41.000]  不過其實教會給我們的指示
[00:10:41.000 --> 00:10:43.000]  就是24章的一到三一節
[00:10:43.000 --> 00:10:46.000]  才是這個月的講道經文
[00:10:46.000 --> 00:10:48.000]  不過因為我上個星期就講了
[00:10:48.000 --> 00:10:51.000]  我就想不如講最後那幾節
[00:10:51.000 --> 00:10:53.000]  所以如果大家有興趣
[00:10:53.000 --> 00:10:55.000]  和有時間
[00:10:55.000 --> 00:10:59.000]  可以上網聽24章之前的經文
[00:10:59.000 --> 00:11:02.000]  今天我們就看24章最後那幾節經文
[00:11:02.000 --> 00:11:06.000]  不過看之前我們又看一下經文的背景
[00:11:06.000 --> 00:11:09.000]  當時以色列人就已經大致
[00:11:09.000 --> 00:11:13.000]  在一個應許地安定下來
[00:11:13.000 --> 00:11:16.000]  主要的戰爭都打完了
[00:11:16.000 --> 00:11:19.000]  迦南地都大部分已經被攻佔了
[00:11:19.000 --> 00:11:20.000]  而攻佔的地方
[00:11:20.000 --> 00:11:23.000]  也都被分派了給十二支派
[00:11:23.000 --> 00:11:26.000]  所以去到最後的22到24節
[00:11:26.000 --> 00:11:29.000]  已經不再關於怎樣去攻打迦南地
[00:11:29.000 --> 00:11:31.000]  而是講述以色列人在迦南地
[00:11:31.000 --> 00:11:33.000]  應該怎樣去生活
[00:11:33.000 --> 00:11:37.000]  而23到24節就是約書亞的兩段
[00:11:37.000 --> 00:11:40.000]  他兩段的臨別陣言
[00:11:40.000 --> 00:11:43.000]  不過這兩段的講話
[00:11:43.000 --> 00:11:46.000]  其實都在不同的地方發生
[00:11:46.000 --> 00:11:49.000]  23章發生在視羅
[00:11:49.000 --> 00:11:52.000]  24章就發生在視劍
[00:11:52.000 --> 00:11:56.000]  約書亞是專登叫了一班人去視劍
[00:11:56.000 --> 00:12:00.000]  共勞斯動眾因為他視劍
[00:12:00.000 --> 00:12:03.000]  是一個在歷史和屬靈上
[00:12:03.000 --> 00:12:04.000]  很有象徵意義
[00:12:04.000 --> 00:12:07.000]  或者真是很有意義的一個地方
[00:12:07.000 --> 00:12:08.000]  約書亞要以色列人
[00:12:08.000 --> 00:12:11.000]  專登去一個這麼標誌性的地方
[00:12:11.000 --> 00:12:14.000]  是為了要預備他們做一個很重要的決定
[00:12:14.000 --> 00:12:17.000]  就是到底他們是侍奉耶和華
[00:12:17.000 --> 00:12:21.000]  還是選擇侍奉別的神
[00:12:21.000 --> 00:12:24.000]  而當時的以色列人的回應又很好的
[00:12:24.000 --> 00:12:26.000]  他們三番四次
[00:12:26.000 --> 00:12:29.000]  好幾次去說他們是會實牙實齒的
[00:12:29.000 --> 00:12:31.000]  說自己會侍奉耶和華
[00:12:31.000 --> 00:12:33.000]  不過在經文裏面
[00:12:33.000 --> 00:12:36.000]  其實留下了不少的伏筆
[00:12:36.000 --> 00:12:39.000]  讓我們看到其實以色列人日後的信仰光景
[00:12:39.000 --> 00:12:41.000]  其實是不樂觀的
[00:12:41.000 --> 00:12:45.000]  其中一個伏筆就是今天的經文的31節
[00:12:45.000 --> 00:12:49.000]  那裏說原來以色列人的侍奉是有限期的
[00:12:49.000 --> 00:12:50.000]  他們很願意服侍
[00:12:50.000 --> 00:12:53.000]  也細神疲軟地說要服侍主
[00:12:53.000 --> 00:12:56.000]  但是原來他們的服侍是有限期的
[00:12:56.000 --> 00:12:59.000]  就是在約書亞在生之年
[00:12:59.000 --> 00:13:02.000]  和長老在生之年
[00:13:02.000 --> 00:13:06.000]  而這個結局就鋪排了之後的士司祭
[00:13:06.000 --> 00:13:10.000]  所說的以色列人的失敗
[00:13:10.000 --> 00:13:12.000]  約書亞死了
[00:13:12.000 --> 00:13:13.000]  長老也死了
[00:13:13.000 --> 00:13:15.000]  新一代興起
[00:13:15.000 --> 00:13:18.000]  以色列人就偏離上帝了
[00:13:18.000 --> 00:13:22.000]  不過身為領袖的約書亞
[00:13:22.000 --> 00:13:26.000]  死之前他已經盡了他作為領袖的責任
[00:13:26.000 --> 00:13:27.000]  已經說了他要說的事
[00:13:27.000 --> 00:13:29.000]  做了他要做的事
[00:13:29.000 --> 00:13:32.000]  所以他已經盡力幫以色列人去承諾
[00:13:32.000 --> 00:13:35.000]  去作出承諾和去實踐承諾
[00:13:35.000 --> 00:13:37.000]  所以來到28節
[00:13:37.000 --> 00:13:39.000]  約書亞就解散以色列人
[00:13:39.000 --> 00:13:40.000]  你回家吧
[00:13:40.000 --> 00:13:42.000]  你自己去生活吧
[00:13:42.000 --> 00:13:47.000]  接著去到29節就開始說這些事以後
[00:13:47.000 --> 00:13:50.000]  這些事可以指是剛剛24章發生的事
[00:13:50.000 --> 00:13:52.000]  就是幫他們作出選擇
[00:13:52.000 --> 00:13:53.000]  他們立的約
[00:13:53.000 --> 00:13:57.000]  不過這些事也可以只是整卷
[00:13:57.000 --> 00:13:59.000]  以約書亞所記載的一切
[00:13:59.000 --> 00:14:02.000]  即是他們怎樣去應他們
[00:14:02.000 --> 00:14:04.000]  怎樣去攻佔迦南
[00:14:04.000 --> 00:14:06.000]  怎樣去分配他們
[00:14:06.000 --> 00:14:07.000]  換句話說
[00:14:07.000 --> 00:14:10.000]  約書亞已經打完仗了
[00:14:10.000 --> 00:14:12.000]  他已經做了上帝要做的事
[00:14:12.000 --> 00:14:13.000]  正如保羅所說
[00:14:13.000 --> 00:14:14.000]  已經打完他要打的仗
[00:14:14.000 --> 00:14:16.000]  已經走完他的路了
[00:14:16.000 --> 00:14:21.000]  現在就要看看他一生的總結是什麼
[00:14:21.000 --> 00:14:23.000]  讓我們一起來讀29到30節
[00:14:23.000 --> 00:14:27.000]  一起看看聖經怎樣去評價約書亞的一生
[00:14:27.000 --> 00:14:29.000]  29節
[00:14:29.000 --> 00:14:30.000]  這些事以後
[00:14:30.000 --> 00:14:35.000]  耶和華的僕人亂的兒子約書亞死了
[00:14:35.000 --> 00:14:37.000]  那時他是110歲
[00:14:37.000 --> 00:14:42.000]  以色列人把他埋葬在他自己地獄的境內
[00:14:42.000 --> 00:14:46.000]  就是在以法連山地上的庭那西拉
[00:14:46.000 --> 00:14:49.000]  在加什山的北邊
[00:14:49.000 --> 00:14:55.000]  約書亞記就記錄了約書亞一生做了很多很多事
[00:14:55.000 --> 00:14:57.000]  不過他死的時候
[00:14:57.000 --> 00:15:02.000]  聖經就沒有為他數算他的戰績
[00:15:02.000 --> 00:15:05.000]  也沒有去歌頌他的功勞
[00:15:05.000 --> 00:15:10.000]  其實就只有兩節的經文去總結
[00:15:10.000 --> 00:15:16.000]  也用了一個很簡單甚至很平凡的稱號去稱呼他
[00:15:16.000 --> 00:15:20.000]  就是耶和華的僕人
[00:15:20.000 --> 00:15:24.000]  現代的我們可能聽僕人就覺得很不起眼
[00:15:24.000 --> 00:15:27.000]  甚至覺得卑微的身份
[00:15:27.000 --> 00:15:30.000]  但是耶和華的僕人這個稱號
[00:15:30.000 --> 00:15:37.000]  其實是一個極高樹榮的稱號
[00:15:37.000 --> 00:15:40.000]  重點不是那個僕人
[00:15:40.000 --> 00:15:44.000]  重點是那個僕人服侍的主人是誰
[00:15:44.000 --> 00:15:49.000]  多卑微的人被他跟到一個超勁的大佬
[00:15:49.000 --> 00:15:51.000]  別人對他已經是另眼相看
[00:15:51.000 --> 00:15:54.000]  他的身份已經很不同了
[00:15:54.000 --> 00:15:59.000]  就是做皇室的保姆和做特首的家傭
[00:15:59.000 --> 00:16:02.000]  應該是有些分別的
[00:16:02.000 --> 00:16:06.000]  另外耶和華的僕人這個稱號特別的地方
[00:16:06.000 --> 00:16:11.000]  不單止在於僕人的主人是創天造地的耶和華
[00:16:11.000 --> 00:16:14.000]  還要是由創世紀開始直到現在
[00:16:14.000 --> 00:16:19.000]  這個稱號唯有用在摩西身上
[00:16:19.000 --> 00:16:22.000]  就是說這個不是人人都有的稱號
[00:16:22.000 --> 00:16:27.000]  而唯獨是摩西專屬的稱號
[00:16:27.000 --> 00:16:34.000]  約書亞的一開始形容約書亞只是摩西的侍從、幫手、助手
[00:16:34.000 --> 00:16:36.000]  到約書亞的最後
[00:16:36.000 --> 00:16:45.000]  上帝就將唯獨屬於摩西的稱號賜給了摩西
[00:16:45.000 --> 00:16:48.000]  約書亞不再是摩西的侍從
[00:16:48.000 --> 00:16:51.000]  他是耶和華的僕人
[00:16:51.000 --> 00:16:55.000]  為什麼他可以得到這個稱號呢?
[00:16:55.000 --> 00:17:00.000]  是因為他一生忠心遵守上帝的吩咐
[00:17:00.000 --> 00:17:02.000]  約書亞的十五節這樣說
[00:17:02.000 --> 00:17:05.000]  耶和華怎樣吩咐他的僕人摩西
[00:17:05.000 --> 00:17:07.000]  摩西就怎樣吩咐約書亞
[00:17:07.000 --> 00:17:10.000]  約書亞也照樣行了
[00:17:10.000 --> 00:17:13.000]  耶和華吩咐摩西的一切
[00:17:13.000 --> 00:17:16.000]  約書亞沒有一樣不辦妥的
[00:17:16.000 --> 00:17:21.000]  原來約書亞最大的特點不是他有多少創意
[00:17:21.000 --> 00:17:22.000]  不是有多成功
[00:17:22.000 --> 00:17:24.000]  不是有多大影響力
[00:17:24.000 --> 00:17:27.000]  而是他夠忠心
[00:17:27.000 --> 00:17:29.000]  而他最大的成就
[00:17:29.000 --> 00:17:34.000]  他最出色的地方就是他所謂的無出色
[00:17:34.000 --> 00:17:37.000]  他沒有為自己建立王國
[00:17:37.000 --> 00:17:39.000]  他沒有為自己建立新的制度
[00:17:39.000 --> 00:17:43.000]  他沒有走一條跟摩西不同的路線
[00:17:43.000 --> 00:17:46.000]  他只是忠心的照辦主管的
[00:17:46.000 --> 00:17:52.000]  去承接維繫繼續摩西的使命
[00:17:52.000 --> 00:17:58.000]  他正正就是做一開始上帝叫約書亞做的一章七節
[00:17:58.000 --> 00:18:01.000]  你只要堅強十分勇敢
[00:18:01.000 --> 00:18:05.000]  謹守遵行我僕人摩西吩咐你的一切律法
[00:18:05.000 --> 00:18:07.000]  不可偏離左右
[00:18:07.000 --> 00:18:09.000]  就因為他的忠心
[00:18:09.000 --> 00:18:13.000]  耶和華就給了他一個最高的稱號
[00:18:13.000 --> 00:18:15.000]  耶和華的僕人
[00:18:15.000 --> 00:18:16.000]  頂姐妹
[00:18:16.000 --> 00:18:21.000]  你渴望得到耶和華稱號嗎
[00:18:21.000 --> 00:18:25.000]  其實這個稱號就等於耶穌所說的
[00:18:25.000 --> 00:18:28.000]  又忠心又良善的僕人
[00:18:28.000 --> 00:18:33.000]  你想不想得到呢
[00:18:33.000 --> 00:18:35.000]  Don Carson
[00:18:35.000 --> 00:18:38.000]  他是一個國際知名的神學家
[00:18:38.000 --> 00:18:42.000]  他曾經在一個很出名的神學院做校長
[00:18:42.000 --> 00:18:44.000]  當年他來澳洲說到
[00:18:44.000 --> 00:18:48.000]  我們一群人一定要去
[00:18:48.000 --> 00:18:49.000]  捧偶像不應該
[00:18:49.000 --> 00:18:51.000]  不過真的要去聽聽
[00:18:51.000 --> 00:18:53.000]  他也出了很多書
[00:18:53.000 --> 00:18:54.000]  影響了很多人
[00:18:54.000 --> 00:18:56.000]  包括我自己在內
[00:18:56.000 --> 00:19:00.000]  原來他爸爸也是一個牧師
[00:19:00.000 --> 00:19:01.000]  也是一個牧者
[00:19:01.000 --> 00:19:05.000]  不過他爸爸完全不出名
[00:19:05.000 --> 00:19:08.000]  照世界的標準
[00:19:08.000 --> 00:19:11.000]  甚至是基督教界的標準
[00:19:11.000 --> 00:19:15.000]  其實他是一個平凡到不可以再平凡的牧師
[00:19:15.000 --> 00:19:19.000]  連當他兒子幫他寫回憶錄的時候
[00:19:19.000 --> 00:19:24.000]  書名也叫做《一個平凡牧者的回憶錄》
[00:19:24.000 --> 00:19:26.000]  他不僅是平凡
[00:19:26.000 --> 00:19:31.000]  他甚至被牧養過的人質疑他
[00:19:31.000 --> 00:19:32.000]  覺得他沒有做事
[00:19:32.000 --> 00:19:35.000]  甚至連他自己也覺得自己很失敗
[00:19:35.000 --> 00:19:37.000]  他在日記裡面
