
[00:00:00.000 --> 00:00:04.000]  如果你是家中的話,邀請你去找一個安舒的地方
[00:02:42.000 --> 00:02:45.000]  他們夫婦都是一同去見證
[00:02:45.000 --> 00:02:47.000]  你是他們生命的轉化
[00:02:47.000 --> 00:02:52.000]  也都使用James傳道,讓他繼續積著聖經的話語
[00:02:52.000 --> 00:02:54.000]  幫助我們在這個困局的
[00:02:54.000 --> 00:02:57.000]  一個充滿壓力的世界當中,如何找到出路
[00:02:57.000 --> 00:03:00.000]  主啊,但願你帶大高門來僕人的口
[00:03:00.000 --> 00:03:03.000]  就讓我們眾頂子妹來到去稱頌你
[00:03:03.000 --> 00:03:05.000]  去領受你的話
[00:03:05.000 --> 00:03:07.000]  我們來到你的面前
[00:03:07.000 --> 00:03:09.000]  縱然人生都有很多的艱難
[00:03:09.000 --> 00:03:11.000]  有很多的困難
[00:03:11.000 --> 00:03:12.000]  有很多的壓力
[00:03:12.000 --> 00:03:14.000]  但當我們避轉你的話
[00:03:14.000 --> 00:03:16.000]  去引領的時候
[00:03:16.000 --> 00:03:18.000]  你就是道路,真理和生命
[00:03:18.000 --> 00:03:20.000]  你就與他們同在
[00:03:20.000 --> 00:03:22.000]  月立我們在你面前的敬拜
[00:03:22.000 --> 00:03:25.000]  讓我們眾人如同一人,獻情美好的祭
[00:03:25.000 --> 00:03:28.000]  來到你的私恩寶座面前你就月立
[00:03:28.000 --> 00:03:30.000]  多謝你,聽我們的祈禱
[00:03:30.000 --> 00:03:32.000]  奉主耶穌基督聖名祈求
[00:03:32.000 --> 00:03:34.000]  下午
[00:03:34.000 --> 00:03:42.000]  各位大英姐妹早晨
[00:03:42.000 --> 00:03:46.000]  歡迎我們每一位來到中堂的崇拜
[00:03:46.000 --> 00:03:49.000]  我不知道你回來崇拜有多困難
[00:03:49.000 --> 00:03:52.000]  會不會要搭好久車,轉好多程車
[00:03:52.000 --> 00:03:54.000]  或者要很早起床
[00:03:54.000 --> 00:03:56.000]  但你都做到了,你已經來到
[00:03:56.000 --> 00:03:58.000]  而且沒有遲到
[00:03:58.000 --> 00:04:00.000]  這個是我們值得去學習的
[00:04:00.000 --> 00:04:02.000]  所以鼓勵你旁邊那個
[00:04:02.000 --> 00:04:05.000]  很開心我能夠和你一起準時去敬拜
[00:04:12.000 --> 00:04:15.000]  你都知道,不準時就沒有座位了
[00:04:15.000 --> 00:04:18.000]  這個誘因都很重要
[00:04:18.000 --> 00:04:20.000]  讓我們繼續帶著這份精神
[00:04:20.000 --> 00:04:22.000]  朝見我們的主
[00:04:22.000 --> 00:04:24.000]  我們一齊來的時候就是要去宣告
[00:04:24.000 --> 00:04:26.000]  主耶穌是我們的王
[00:04:26.000 --> 00:04:28.000]  主耶穌是我們的救主
[00:04:28.000 --> 00:04:30.000]  我們一起起立
[00:04:30.000 --> 00:04:33.000]  我們用詩歌去成為我們的宣告
[00:04:33.000 --> 00:04:35.000]  因為耶穌已經得勝
[00:04:35.000 --> 00:04:36.000]  他今天已經作王
[00:04:36.000 --> 00:04:38.000]  他是那位復活的主
[00:04:38.000 --> 00:04:40.000]  他是世界的真光
[00:04:40.000 --> 00:04:43.000]  他是我們這裡每一位的唯一拯救
[00:04:43.000 --> 00:04:45.000]  對不對
[00:04:45.000 --> 00:04:47.000]  所以我們用詩歌來提醒我們
[00:04:47.000 --> 00:04:49.000]  然後用我們開聲
[00:04:49.000 --> 00:04:51.000]  大聲的舉手的去讚美
[00:04:51.000 --> 00:04:53.000]  去宣告
[00:04:53.000 --> 00:04:55.000]  告訴別人耶穌是誰
[00:04:55.000 --> 00:05:01.000]  留意歌詞
[00:05:01.000 --> 00:05:03.000]  很豐富的歌詞告訴我
[00:05:03.000 --> 00:05:04.000]  主耶穌是我們的救主
[00:05:04.000 --> 00:05:06.000]  是我們的拯救
[00:05:10.000 --> 00:05:13.000]  我們一齊來的時候就是要去宣告
[00:05:13.000 --> 00:05:15.000]  我們一齊來的時候就是要去宣告
[00:05:15.000 --> 00:05:17.000]  主耶穌是我們的救主
[00:05:17.000 --> 00:05:19.000]  我們一齊來的時候就是要去宣告
[00:05:19.000 --> 00:05:21.000]  我們一齊來的時候就是要去宣告
[00:05:21.000 --> 00:05:23.000]  主耶穌是我們的救主
[00:05:23.000 --> 00:05:25.000]  我們一齊來的時候就是要去宣告
[00:05:25.000 --> 00:05:27.000]  我們一齊來的時候就是要去宣告
[00:05:27.000 --> 00:05:29.000]  我們一齊來的時候就是要去宣告
[00:05:29.000 --> 00:05:31.000]  我們一齊來的時候就是要去宣告
[00:05:31.000 --> 00:05:33.000]  我們一齊來的時候就是要去宣告
[00:05:33.000 --> 00:05:35.000]  我們一齊來的時候就是要去宣告
[00:05:35.000 --> 00:05:37.000]  我們一齊來的時候就是要去宣告
[00:05:37.000 --> 00:05:39.000]  我們一齊來的時候就是要去宣告
[00:05:39.000 --> 00:05:41.000]  我們一齊來的時候就是要去宣告
[00:05:41.000 --> 00:05:43.000]  我們一齊來的時候就是要去宣告
[00:05:43.000 --> 00:05:45.000]  我們一齊來的時候就是要去宣告
[00:05:45.000 --> 00:05:47.000]  我們一齊來的時候就是要去宣告
[00:05:47.000 --> 00:05:49.000]  我們一齊來的時候就是要去宣告
[00:05:49.000 --> 00:05:51.000]  我們一齊來的時候就是要去宣告
[00:05:51.000 --> 00:05:53.000]  我們一齊來的時候就是要去宣告
[00:05:53.000 --> 00:05:55.000]  我們一齊來的時候就是要去宣告
[00:05:55.000 --> 00:05:57.000]  我們一齊來的時候就是要去宣告
[00:05:57.000 --> 00:05:59.000]  我們一齊來的時候就是要去宣告
[00:05:59.000 --> 00:06:01.000]  我們一齊來的時候就是要去宣告
[00:06:01.000 --> 00:06:03.000]  我們一齊來的時候就是要去宣告
[00:06:03.000 --> 00:06:05.000]  我們一齊來的時候就是要去宣告
[00:06:05.000 --> 00:06:07.000]  我們一齊來的時候就是要去宣告
[00:06:07.000 --> 00:06:09.000]  我們一齊來的時候就是要去宣告
[00:06:09.000 --> 00:06:11.000]  我們一齊來的時候就是要去宣告
[00:06:11.000 --> 00:06:13.000]  我們一齊來的時候就是要去宣告
[00:06:13.000 --> 00:06:15.000]  我們一齊來的時候就是要去宣告
[00:06:15.000 --> 00:06:17.000]  我們一齊來的時候就是要去宣告
[00:06:17.000 --> 00:06:19.000]  我們一齊來的時候就是要去宣告
[00:06:19.000 --> 00:06:21.000]  我們一齊來的時候就是要去宣告
[00:06:21.000 --> 00:06:23.000]  我們一齊來的時候就是要去宣告
[00:06:23.000 --> 00:06:25.000]  我們一齊來的時候就是要去宣告
[00:06:25.000 --> 00:06:27.000]  我們一齊來的時候就是要去宣告
[00:06:27.000 --> 00:06:29.000]  我們一齊來的時候就是要去宣告
[00:06:29.000 --> 00:06:31.000]  我們一齊來的時候就是要去宣告
[00:06:31.000 --> 00:06:33.000]  我們一齊來的時候就是要去宣告
[00:06:33.000 --> 00:06:35.000]  我們一齊來的時候就是要去宣告
[00:06:35.000 --> 00:06:37.000]  我們一齊來的時候就是要去宣告
[00:06:37.000 --> 00:06:39.000]  我們一齊來的時候就是要去宣告
[00:06:39.000 --> 00:06:41.000]  我們一齊來的時候就是要去宣告
[00:06:41.000 --> 00:06:43.000]  我們一齊來的時候就是要去宣告
[00:06:43.000 --> 00:06:45.000]  我們一齊來的時候就是要去宣告
[00:06:45.000 --> 00:06:47.000]  我們一齊來的時候就是要去宣告
[00:06:47.000 --> 00:06:49.000]  我們一齊來的時候就是要去宣告
[00:06:49.000 --> 00:06:51.000]  我們一齊來的時候就是要去宣告
[00:06:51.000 --> 00:06:53.000]  我們一齊來的時候就是要去宣告
[00:06:53.000 --> 00:06:55.000]  我們一齊來的時候就是要去宣告
[00:06:55.000 --> 00:06:57.000]  我們一齊來的時候就是要去宣告
[00:06:57.000 --> 00:06:59.000]  我們一齊來的時候就是要去宣告
[00:06:59.000 --> 00:07:01.000]  我們一齊來的時候就是要去宣告
[00:07:01.000 --> 00:07:03.000]  我們一齊來的時候就是要去宣告
[00:07:03.000 --> 00:07:05.000]  我們一齊來的時候就是要去宣告
[00:07:05.000 --> 00:07:07.000]  我們一齊來的時候就是要去宣告
[00:07:07.000 --> 00:07:09.000]  我們一齊來的時候就是要去宣告
[00:07:09.000 --> 00:07:11.000]  我們一齊來的時候就是要去宣告
[00:07:11.000 --> 00:07:13.000]  我們一齊來的時候就是要去宣告
[00:07:13.000 --> 00:07:15.000]  我們一齊來的時候就是要去宣告
[00:07:15.000 --> 00:07:17.000]  我們一齊來的時候就是要去宣告
[00:07:17.000 --> 00:07:19.000]  我們一齊來的時候就是要去宣告
[00:07:19.000 --> 00:07:21.000]  我們一齊來的時候就是要去宣告
[00:07:21.000 --> 00:07:23.000]  我們一齊來的時候就是要去宣告
[00:07:23.000 --> 00:07:25.000]  我們一齊來的時候就是要去宣告
[00:07:25.000 --> 00:07:27.000]  我們一齊來的時候就是要去宣告
[00:07:27.000 --> 00:07:29.000]  我們一齊來的時候就是要去宣告
[00:07:29.000 --> 00:07:31.000]  我們一齊來的時候就是要去宣告
[00:07:31.000 --> 00:07:33.000]  我們一齊來的時候就是要去宣告
[00:07:33.000 --> 00:07:35.000]  我們一齊來的時候就是要去宣告
[00:07:35.000 --> 00:07:37.000]  我們一齊來的時候就是要去宣告
[00:07:37.000 --> 00:07:39.000]  我們一齊來的時候就是要去宣告
[00:07:39.000 --> 00:07:41.000]  我們一齊來的時候就是要去宣告
[00:07:41.000 --> 00:07:43.000]  我們一齊來的時候就是要去宣告
[00:07:43.000 --> 00:07:45.000]  我們一齊來的時候就是要去宣告
[00:07:45.000 --> 00:07:47.000]  我們一齊來的時候就是要去宣告
[00:07:47.000 --> 00:07:49.000]  我們一齊來的時候就是要去宣告
[00:07:49.000 --> 00:07:51.000]  我們一齊來的時候就是要去宣告
[00:07:51.000 --> 00:07:53.000]  我們一齊來的時候就是要去宣告
[00:07:53.000 --> 00:07:55.000]  我們一齊來的時候就是要去宣告
[00:07:55.000 --> 00:07:57.000]  我們一齊來的時候就是要去宣告
[00:07:57.000 --> 00:07:59.000]  我們一齊來的時候就是要去宣告
[00:07:59.000 --> 00:08:01.000]  我們一齊來的時候就是要去宣告
[00:08:01.000 --> 00:08:03.000]  我們一齊來的時候就是要去宣告
[00:08:03.000 --> 00:08:05.000]  我們一齊來的時候就是要去宣告
[00:08:05.000 --> 00:08:07.000]  我們一齊來的時候就是要去宣告
[00:08:07.000 --> 00:08:09.000]  我們一齊來的時候就是要去宣告
[00:08:09.000 --> 00:08:11.000]  我們一齊來的時候就是要去宣告
[00:08:11.000 --> 00:08:13.000]  我們一齊來的時候就是要去宣告
[00:08:13.000 --> 00:08:15.000]  我們一齊來的時候就是要去宣告
[00:08:15.000 --> 00:08:17.000]  我們一齊來的時候就是要去宣告
[00:08:17.000 --> 00:08:19.000]  我們一齊來的時候就是要去宣告
[00:08:19.000 --> 00:08:21.000]  我們一齊來的時候就是要去宣告
[00:08:21.000 --> 00:08:23.000]  我們一齊來的時候就是要去宣告
[00:08:23.000 --> 00:08:25.000]  我們一齊來的時候就是要去宣告
[00:08:25.000 --> 00:08:27.000]  我們一齊來的時候就是要去宣告
[00:08:27.000 --> 00:08:29.000]  我們一齊來的時候就是要去宣告
[00:08:29.000 --> 00:08:31.000]  我們一齊來的時候就是要去宣告
[00:08:31.000 --> 00:08:33.000]  我們一齊來的時候就是要去宣告
[00:08:33.000 --> 00:08:35.000]  我們一齊來的時候就是要去宣告
[00:08:35.000 --> 00:08:37.000]  我們一齊來的時候就是要去宣告
[00:08:37.000 --> 00:08:39.000]  我們一齊來的時候就是要去宣告
[00:08:39.000 --> 00:08:41.000]  我們一齊來的時候就是要去宣告
[00:08:41.000 --> 00:08:43.000]  我們一齊來的時候就是要去宣告
[00:08:43.000 --> 00:08:45.000]  我們一齊來的時候就是要去宣告
[00:08:45.000 --> 00:08:47.000]  我們一齊來的時候就是要去宣告
[00:08:47.000 --> 00:08:49.000]  我們一齊來的時候就是要去宣告
[00:08:49.000 --> 00:08:51.000]  我們一齊來的時候就是要去宣告
[00:08:51.000 --> 00:08:53.000]  我們一齊來的時候就是要去宣告
[00:08:53.000 --> 00:08:55.000]  我們一齊來的時候就是要去宣告
[00:08:55.000 --> 00:08:57.000]  我們一齊來的時候就是要去宣告
[00:08:57.000 --> 00:08:59.000]  我們一齊來的時候就是要去宣告
[00:08:59.000 --> 00:09:01.000]  我們一齊來的時候就是要去宣告
[00:09:01.000 --> 00:09:03.000]  我們一齊來的時候就是要去宣告
[00:09:03.000 --> 00:09:05.000]  我們一齊來的時候就是要去宣告
[00:09:05.000 --> 00:09:07.000]  我們一齊來的時候就是要去宣告
[00:09:07.000 --> 00:09:09.000]  我們一齊來的時候就是要去宣告
[00:09:09.000 --> 00:09:11.000]  我們一齊來的時候就是要去宣告
[00:09:11.000 --> 00:09:13.000]  我們一齊來的時候就是要去宣告
[00:09:13.000 --> 00:09:15.000]  我們一齊來的時候就是要去宣告
[00:09:15.000 --> 00:09:17.000]  我們一齊來的時候就是要去宣告
[00:09:17.000 --> 00:09:19.000]  我們一齊來的時候就是要去宣告
[00:09:19.000 --> 00:09:21.000]  我們一齊來的時候就是要去宣告
[00:09:21.000 --> 00:09:23.000]  我們一齊來的時候就是要去宣告
[00:09:23.000 --> 00:09:25.000]  我們一齊來的時候就是要去宣告
[00:09:25.000 --> 00:09:27.000]  我們一齊來的時候就是要去宣告
[00:09:27.000 --> 00:09:29.000]  我們一齊來的時候就是要去宣告
[00:09:29.000 --> 00:09:31.000]  我們一齊來的時候就是要去宣告
[00:09:31.000 --> 00:09:33.000]  我們一齊來的時候就是要去宣告
[00:09:33.000 --> 00:09:35.000]  我們一齊來的時候就是要去宣告
[00:09:35.000 --> 00:09:37.000]  我們一齊來的時候就是要去宣告
[00:09:37.000 --> 00:09:39.000]  我們一齊來的時候就是要去宣告
[00:09:39.000 --> 00:09:41.000]  我們一齊來的時候就是要去宣告
[00:09:41.000 --> 00:09:43.000]  我們一齊來的時候就是要去宣告
[00:09:43.000 --> 00:09:45.000]  我們一齊來的時候就是要去宣告
[00:09:45.000 --> 00:09:47.000]  我們一齊來的時候就是要去宣告
[00:09:47.000 --> 00:09:49.000]  我們一齊來的時候就是要去宣告
[00:09:49.000 --> 00:09:51.000]  我們一齊來的時候就是要去宣告
[00:09:51.000 --> 00:09:53.000]  我們一齊來的時候就是要去宣告
[00:09:53.000 --> 00:09:55.000]  我們一齊來的時候就是要去宣告
[00:09:55.000 --> 00:09:57.000]  我們一齊來的時候就是要去宣告
[00:09:57.000 --> 00:09:59.000]  我們一齊來的時候就是要去宣告
[00:09:59.000 --> 00:10:01.000]  我們一齊來的時候就是要去宣告
[00:10:01.000 --> 00:10:03.000]  我們一齊來的時候就是要去宣告
[00:10:03.000 --> 00:10:05.000]  我們一齊來的時候就是要去宣告
[00:10:05.000 --> 00:10:07.000]  我們一齊來的時候就是要去宣告
[00:10:07.000 --> 00:10:09.000]  我們一齊來的時候就是要去宣告
[00:10:09.000 --> 00:10:11.000]  我們一齊來的時候就是要去宣告
[00:10:11.000 --> 00:10:13.000]  我們一齊來的時候就是要去宣告
[00:10:13.000 --> 00:10:15.000]  我們一齊來的時候就是要去宣告
[00:10:15.000 --> 00:10:17.000]  我們一齊來的時候就是要去宣告
[00:10:17.000 --> 00:10:19.000]  我們一齊來的時候就是要去宣告
[00:10:19.000 --> 00:10:21.000]  我們一齊來的時候就是要去宣告
[00:10:21.000 --> 00:10:23.000]  我們一齊來的時候就是要去宣告
[00:10:23.000 --> 00:10:25.000]  我們一齊來的時候就是要去宣告
[00:10:25.000 --> 00:10:27.000]  我們一齊來的時候就是要去宣告
[00:10:27.000 --> 00:10:29.000]  我們一齊來的時候就是要去宣告
[00:10:29.000 --> 00:10:31.000]  我們一齊來的時候就是要去宣告
[00:10:31.000 --> 00:10:33.000]  我們一齊來的時候就是要去宣告
[00:10:33.000 --> 00:10:35.000]  我們一齊來的時候就是要去宣告
[00:10:35.000 --> 00:10:37.000]  我們一齊來的時候就是要去宣告
[00:10:37.000 --> 00:10:39.000]  我們一齊來的時候就是要去宣告
[00:10:39.000 --> 00:10:41.000]  我們一齊來的時候就是要去宣告
[00:10:41.000 --> 00:10:43.000]  我們一齊來的時候就是要去宣告
[00:10:43.000 --> 00:10:45.000]  我們一齊來的時候就是要去宣告
[00:10:45.000 --> 00:10:47.000]  我們一齊來的時候就是要去宣告
[00:10:47.000 --> 00:10:49.000]  我們一齊來的時候就是要去宣告
[00:10:49.000 --> 00:10:51.000]  我們一齊來的時候就是要去宣告
[00:10:51.000 --> 00:10:53.000]  我們一齊來的時候就是要去宣告
[00:10:53.000 --> 00:10:55.000]  我們一齊來的時候就是要去宣告
[00:10:55.000 --> 00:10:57.000]  我們一齊來的時候就是要去宣告
[00:10:57.000 --> 00:10:59.000]  我們一齊來的時候就是要去宣告
[00:10:59.000 --> 00:11:01.000]  我們一齊來的時候就是要去宣告
[00:11:01.000 --> 00:11:03.000]  我們一齊來的時候就是要去宣告
[00:11:03.000 --> 00:11:05.000]  我們一齊來的時候就是要去宣告
[00:11:05.000 --> 00:11:07.000]  我們一齊來的時候就是要去宣告
[00:11:07.000 --> 00:11:09.000]  我們一齊來的時候就是要去宣告
[00:11:09.000 --> 00:11:11.000]  我們一齊來的時候就是要去宣告
[00:11:11.000 --> 00:11:13.000]  我們一齊來的時候就是要去宣告
[00:11:13.000 --> 00:11:15.000]  我們一齊來的時候就是要去宣告
[00:11:15.000 --> 00:11:17.000]  我們一齊來的時候就是要去宣告
[00:11:17.000 --> 00:11:19.000]  我們一齊來的時候就是要去宣告
[00:11:19.000 --> 00:11:21.000]  我們一齊來的時候就是要去宣告
[00:11:21.000 --> 00:11:23.000]  我們一齊來的時候就是要去宣告
[00:11:23.000 --> 00:11:25.000]  我們一齊來的時候就是要去宣告
[00:11:25.000 --> 00:11:27.000]  我們一齊來的時候就是要去宣告
[00:11:27.000 --> 00:11:29.000]  我們一齊來的時候就是要去宣告
[00:11:29.000 --> 00:11:31.000]  我們一齊來的時候就是要去宣告
[00:11:31.000 --> 00:11:33.000]  我們一齊來的時候就是要去宣告
[00:11:33.000 --> 00:11:35.000]  我們一齊來的時候就是要去宣告
[00:11:35.000 --> 00:11:37.000]  我們一齊來的時候就是要去宣告
[00:11:37.000 --> 00:11:39.000]  我們一齊來的時候就是要去宣告
[00:11:39.000 --> 00:11:41.000]  我們一齊來的時候就是要去宣告
[00:11:41.000 --> 00:11:43.000]  我們一齊來的時候就是要去宣告
[00:11:43.000 --> 00:11:45.000]  我們一齊來的時候就是要去宣告
[00:11:45.000 --> 00:11:47.000]  我們一齊來的時候就是要去宣告
[00:11:47.000 --> 00:11:49.000]  我們一齊來的時候就是要去宣告
[00:11:49.000 --> 00:11:51.000]  我們一齊來的時候就是要去宣告
[00:11:51.000 --> 00:11:53.000]  我們一齊來的時候就是要去宣告
[00:11:53.000 --> 00:11:55.000]  我們一齊來的時候就是要去宣告
[00:11:55.000 --> 00:11:57.000]  我們一齊來的時候就是要去宣告
[00:11:57.000 --> 00:11:59.000]  我們一齊來的時候就是要去宣告
[00:11:59.000 --> 00:12:01.000]  我們一齊來的時候就是要去宣告
[00:12:01.000 --> 00:12:03.000]  我們一齊來的時候就是要去宣告
[00:12:03.000 --> 00:12:05.000]  我們一齊來的時候就是要去宣告
[00:12:05.000 --> 00:12:07.000]  我們一齊來的時候就是要去宣告
[00:12:07.000 --> 00:12:09.000]  我們一齊來的時候就是要去宣告
[00:12:09.000 --> 00:12:11.000]  我們一齊來的時候就是要去宣告
[00:12:11.000 --> 00:12:13.000]  我們一齊來的時候就是要去宣告
[00:12:13.000 --> 00:12:15.000]  我們一齊來的時候就是要去宣告
[00:12:15.000 --> 00:12:17.000]  我們一齊來的時候就是要去宣告
[00:12:17.000 --> 00:12:19.000]  我們一齊來的時候就是要去宣告
[00:12:19.000 --> 00:12:21.000]  我們一齊來的時候就是要去宣告
[00:12:21.000 --> 00:12:23.000]  我們一齊來的時候就是要去宣告
[00:12:23.000 --> 00:12:25.000]  我們一齊來的時候就是要去宣告
[00:12:25.000 --> 00:12:27.000]  我們一齊來的時候就是要去宣告
[00:12:27.000 --> 00:12:29.000]  我們一齊來的時候就是要去宣告
[00:12:29.000 --> 00:12:31.000]  我們一齊來的時候就是要去宣告
[00:12:31.000 --> 00:12:33.000]  我們一齊來的時候就是要去宣告
[00:12:33.000 --> 00:12:35.000]  我們一齊來的時候就是要去宣告
[00:12:35.000 --> 00:12:37.000]  我們一齊來的時候就是要去宣告
[00:12:37.000 --> 00:12:39.000]  我們一齊來的時候就是要去宣告
[00:12:39.000 --> 00:12:41.000]  我們一齊來的時候就是要去宣告
[00:12:41.000 --> 00:12:43.000]  我們一齊來的時候就是要去宣告
[00:12:43.000 --> 00:12:45.000]  我們一齊來的時候就是要去宣告
[00:12:45.000 --> 00:12:47.000]  我們一齊來的時候就是要去宣告
[00:12:47.000 --> 00:12:49.000]  我們一齊來的時候就是要去宣告
[00:12:49.000 --> 00:12:51.000]  我們一齊來的時候就是要去宣告
[00:12:51.000 --> 00:12:53.000]  我們一齊來的時候就是要去宣告
[00:12:53.000 --> 00:12:55.000]  我們一齊來的時候就是要去宣告
[00:12:55.000 --> 00:12:57.000]  我們一齊來的時候就是要去宣告
[00:12:57.000 --> 00:12:59.000]  我們一齊來的時候就是要去宣告
[00:12:59.000 --> 00:13:01.000]  我們一齊來的時候就是要去宣告
[00:13:01.000 --> 00:13:03.000]  我們一齊來的時候就是要去宣告
[00:13:03.000 --> 00:13:05.000]  我們一齊來的時候就是要去宣告
[00:13:05.000 --> 00:13:07.000]  我們一齊來的時候就是要去宣告
[00:13:07.000 --> 00:13:09.000]  我們一齊來的時候就是要去宣告
[00:13:09.000 --> 00:13:11.000]  我們一齊來的時候就是要去宣告
[00:13:11.000 --> 00:13:13.000]  我們一齊來的時候就是要去宣告
[00:13:13.000 --> 00:13:15.000]  我們一齊來的時候就是要去宣告
[00:13:15.000 --> 00:13:17.000]  我們一齊來的時候就是要去宣告
[00:13:17.000 --> 00:13:19.000]  我們一齊來的時候就是要去宣告
[00:13:19.000 --> 00:13:21.000]  我們一齊來的時候就是要去宣告
[00:13:21.000 --> 00:13:23.000]  我們一齊來的時候就是要去宣告
[00:13:23.000 --> 00:13:25.000]  我們一齊來的時候就是要去宣告
[00:13:25.000 --> 00:13:27.000]  我們一齊來的時候就是要去宣告
[00:13:27.000 --> 00:13:29.000]  我們一齊來的時候就是要去宣告
[00:13:29.000 --> 00:13:31.000]  我們一齊來的時候就是要去宣告
[00:13:31.000 --> 00:13:33.000]  我們一齊來的時候就是要去宣告
[00:13:33.000 --> 00:13:35.000]  我們一齊來的時候就是要去宣告
[00:13:35.000 --> 00:13:37.000]  我們一齊來的時候就是要去宣告
[00:13:37.000 --> 00:13:39.000]  我們一齊來的時候就是要去宣告
[00:13:39.000 --> 00:13:41.000]  我們一齊來的時候就是要去宣告
[00:13:41.000 --> 00:13:43.000]  我們一齊來的時候就是要去宣告
[00:13:43.000 --> 00:13:45.000]  我們一齊來的時候就是要去宣告
[00:13:45.000 --> 00:13:47.000]  我們一齊來的時候就是要去宣告
[00:13:47.000 --> 00:13:49.000]  我們一齊來的時候就是要去宣告
[00:13:49.000 --> 00:13:51.000]  我們一齊來的時候就是要去宣告
[00:13:51.000 --> 00:13:53.000]  我們一齊來的時候就是要去宣告
[00:13:53.000 --> 00:13:55.000]  我們一齊來的時候就是要去宣告
[00:13:55.000 --> 00:13:57.000]  我們一齊來的時候就是要去宣告
[00:13:57.000 --> 00:13:59.000]  我們一齊來的時候就是要去宣告
[00:13:59.000 --> 00:14:01.000]  我們一齊來的時候就是要去宣告
[00:14:01.000 --> 00:14:03.000]  我們一齊來的時候就是要去宣告
[00:14:03.000 --> 00:14:05.000]  我們一齊來的時候就是要去宣告
[00:14:05.000 --> 00:14:07.000]  我們一齊來的時候就是要去宣告
[00:14:07.000 --> 00:14:09.000]  我們一齊來的時候就是要去宣告
[00:14:09.000 --> 00:14:11.000]  我們一齊來的時候就是要去宣告
[00:14:11.000 --> 00:14:13.000]  我們一齊來的時候就是要去宣告
[00:14:13.000 --> 00:14:15.000]  我們一齊來的時候就是要去宣告
[00:14:15.000 --> 00:14:17.000]  我們一齊來的時候就是要去宣告
[00:14:17.000 --> 00:14:19.000]  我們一齊來的時候就是要去宣告
[00:14:19.000 --> 00:14:21.000]  我們一齊來的時候就是要去宣告
[00:14:21.000 --> 00:14:23.000]  我們一齊來的時候就是要去宣告
[00:14:23.000 --> 00:14:25.000]  我們一齊來的時候就是要去宣告
[00:14:25.000 --> 00:14:27.000]  我們一齊來的時候就是要去宣告
[00:14:27.000 --> 00:14:29.000]  我們一齊來的時候就是要去宣告
[00:14:29.000 --> 00:14:31.000]  我們一齊來的時候就是要去宣告
[00:14:31.000 --> 00:14:33.000]  我們一齊來的時候就是要去宣告
[00:14:33.000 --> 00:14:35.000]  我們一齊來的時候就是要去宣告
[00:14:35.000 --> 00:14:37.000]  我們一齊來的時候就是要去宣告
[00:14:37.000 --> 00:14:39.000]  我們一齊來的時候就是要去宣告
[00:14:39.000 --> 00:14:41.000]  我們一齊來的時候就是要去宣告
[00:14:41.000 --> 00:14:43.000]  我們一齊來的時候就是要去宣告
[00:14:43.000 --> 00:14:45.000]  我們一齊來的時候就是要去宣告
[00:14:45.000 --> 00:14:47.000]  我們一齊來的時候就是要去宣告
[00:14:47.000 --> 00:14:49.000]  我們一齊來的時候就是要去宣告
