
[00:00:00.000 --> 00:00:02.400]  好啊 我覺得很感動
[00:03:18.280 --> 00:03:19.680]  而是吃老鼠
[00:03:19.680 --> 00:03:22.680]  所以其實告訴我們的
[00:03:22.680 --> 00:03:25.280]  聽起來都挺恐怖、挺噁心的故事
[00:03:25.280 --> 00:03:29.680]  但是當中我覺得很重要的一件事就是
[00:03:29.680 --> 00:03:34.080]  這個富翁將老鼠放進一個系統裡
[00:03:34.080 --> 00:03:35.280]  一個系統
[00:03:35.280 --> 00:03:38.680]  那個系統會逼使他們互相殘殺
[00:03:38.680 --> 00:03:41.080]  會去增敬
[00:03:41.080 --> 00:03:42.080]  本身是朋友的
[00:03:42.080 --> 00:03:45.080]  但是他們最後會互相廝殺
[00:03:45.080 --> 00:03:46.280]  而到最後
[00:03:46.280 --> 00:03:49.080]  甚至連老鼠自己都認不出自己
[00:03:49.080 --> 00:03:51.680]  或者不知道大家會不會有一個感受
[00:03:51.680 --> 00:03:56.880]  就是很多時候我們在這個世界都被不斷安排在不同的系統裡
[00:03:56.880 --> 00:03:59.080]  讀書的系統
[00:03:59.080 --> 00:04:02.680]  鋼琴比賽的系統
[00:04:02.680 --> 00:04:05.680]  或者是一些運動比賽的系統
[00:04:05.680 --> 00:04:09.080]  很多的系統在我們生命裡出現
[00:04:09.080 --> 00:04:13.480]  有很多時候那些系統會不斷塑造我們怎樣想事情
[00:04:13.480 --> 00:04:19.680]  譬如你看新聞、雜誌或者看YouTube
[00:04:19.680 --> 00:04:21.680]  很多都說怎樣為之
[00:04:21.680 --> 00:04:22.880]  可能假設
[00:04:22.880 --> 00:04:23.680]  美女
[00:04:23.680 --> 00:04:24.880]  怎樣為之美女
[00:04:24.880 --> 00:04:26.280]  要很瘦要什麼什麼
[00:04:26.280 --> 00:04:29.280]  然後你就要不斷減肥
[00:04:29.280 --> 00:04:30.680]  減到好像他一樣
[00:04:30.680 --> 00:04:32.480]  減到好像Blackpink一樣
[00:04:32.480 --> 00:04:34.880]  然後你就會覺得這樣才為之好
[00:04:34.880 --> 00:04:37.280]  但是你的腦袋不斷被塑造
[00:04:37.280 --> 00:04:40.080]  曾經試過有一段時間
[00:04:40.080 --> 00:04:41.280]  有一段時間是很流行
[00:04:41.280 --> 00:04:43.280]  就是真的很瘦很瘦
[00:04:43.280 --> 00:04:45.080]  有兩個巴西的模特兒
[00:04:45.080 --> 00:04:47.480]  因為他們減肥減到一個地步
[00:04:47.480 --> 00:04:48.880]  連續兩個月什麼都不吃
[00:04:48.880 --> 00:04:51.080]  只吃spinach
[00:04:51.080 --> 00:04:52.680]  就是菜
[00:04:52.680 --> 00:04:55.680]  然後還有喝diet coke
[00:04:55.680 --> 00:04:58.880]  然後最後他們兩個就餓死了
[00:04:58.880 --> 00:05:00.280]  一個系統
[00:05:00.280 --> 00:05:02.880]  讓人會不斷去追求
[00:05:02.880 --> 00:05:05.080]  覺得這樣才為之好為之對
[00:05:05.080 --> 00:05:08.880]  但是到最後其實他發現認不到自己
[00:05:08.880 --> 00:05:11.080]  或者我們可能信仰的裡面也會的
[00:05:11.080 --> 00:05:12.080]  不知道大家會不會
[00:05:12.080 --> 00:05:14.680]  其實我們信的很簡單
[00:05:14.680 --> 00:05:16.080]  主耶穌基督拯救了我們
[00:05:16.080 --> 00:05:18.480]  我們很感動我們想回應祂
[00:05:18.480 --> 00:05:19.880]  這個信仰很簡單
[00:05:19.880 --> 00:05:22.680]  不過當我們進入一些系統裡面
[00:05:22.680 --> 00:05:23.880]  這個世界的系統
[00:05:23.880 --> 00:05:26.480]  它會扭曲我們怎麼看信仰
[00:05:26.480 --> 00:05:29.080]  我們有朋友有些青少年
[00:05:29.080 --> 00:05:32.280]  他們可能去敬拜服侍
[00:05:32.280 --> 00:05:34.680]  進到敬拜服侍的時間
[00:05:34.680 --> 00:05:36.280]  然後他們可能也會帶著一個
[00:05:36.280 --> 00:05:38.480]  糟了我彈結他如果不夠好
[00:05:38.480 --> 00:05:41.680]  下面那個他取代了我怎麼辦
[00:05:41.680 --> 00:05:43.880]  可能也會進入一個系統裡面
[00:05:43.880 --> 00:05:46.480]  原來也有一個比賽在裡面
[00:05:46.480 --> 00:05:48.080]  在教會裡面
[00:05:48.080 --> 00:05:49.480]  可能你小組
[00:05:49.480 --> 00:05:50.680]  你和你小組相處
[00:05:50.680 --> 00:05:52.080]  有一個比較受歡迎
[00:05:52.080 --> 00:05:53.080]  可能你也會說
[00:05:53.080 --> 00:05:55.280]  我是不是要好笑過他
[00:05:55.280 --> 00:05:56.880]  型過他或者這樣
[00:05:56.880 --> 00:05:59.880]  怎樣才可以去拿多些朋友
[00:05:59.880 --> 00:06:02.880]  其實可能我們也會將外間的系統
[00:06:02.880 --> 00:06:04.680]  帶入我們的教會裡面
[00:06:04.680 --> 00:06:06.280]  帶入我們的信仰裡面
[00:06:06.280 --> 00:06:08.680]  所以今天很想和大家講一件事
[00:06:08.680 --> 00:06:10.280]  我們的初心
[00:06:10.280 --> 00:06:13.480]  我們起初信仰最基本的東西
[00:06:13.480 --> 00:06:15.080]  我們怎樣可以去堅持到
[00:06:15.080 --> 00:06:18.080]  怎樣我們才可以讓我們
[00:06:18.080 --> 00:06:20.480]  不會被這個世界的系統影響
[00:06:20.480 --> 00:06:22.280]  而讓我們可以去真實地
[00:06:22.280 --> 00:06:25.080]  可以去看見耶穌有多麼好
[00:06:25.080 --> 00:06:28.080]  我們看的經文就是這個約翰福音
[00:06:28.080 --> 00:06:30.280]  約翰福音有一句就已經說了
[00:06:30.280 --> 00:06:32.080]  整章最主要是說什麼
[00:06:32.080 --> 00:06:33.880]  就是這個彈記者西斯
[00:06:33.880 --> 00:06:34.880]  很清楚是吧
[00:06:34.880 --> 00:06:36.880]  就是要叫你們信耶穌是基督
[00:06:36.880 --> 00:06:37.880]  神的兒子
[00:06:37.880 --> 00:06:39.880]  信他就可以得生命
[00:06:39.880 --> 00:06:40.680]  所以很簡單
[00:06:40.680 --> 00:06:44.480]  整本約翰福音就是想你信耶穌
[00:06:44.480 --> 00:06:45.680]  祂告訴你
[00:06:45.680 --> 00:06:49.280]  主耶穌來到就有七個神蹟走了
[00:06:49.280 --> 00:06:51.080]  並且走了七個神蹟之後
[00:06:51.080 --> 00:06:53.680]  祂就會告訴你祂是誰
[00:06:53.680 --> 00:06:54.680]  這個祂是誰
[00:06:54.680 --> 00:06:57.880]  也就是告訴你祂和你有什麼關係
[00:06:57.880 --> 00:06:59.280]  祂是生命的娘
[00:06:59.280 --> 00:07:01.080]  祂是你的羊的門
[00:07:01.080 --> 00:07:02.480]  保護好牧人
[00:07:02.480 --> 00:07:04.480]  看顧你
[00:07:04.480 --> 00:07:06.280]  所以主耶穌來到這個世界
[00:07:06.280 --> 00:07:08.880]  祂不是告訴你神就高高在上
[00:07:08.880 --> 00:07:11.880]  而祂卻是來到這個世界
[00:07:11.880 --> 00:07:13.680]  告訴你祂和你有關係
[00:07:13.680 --> 00:07:15.280]  所以我們要回應祂
[00:07:15.280 --> 00:07:18.880]  但究竟如何去回應祂就出問題了
[00:07:18.880 --> 00:07:22.080]  因為不是每個人聽到都相信祂
[00:07:22.080 --> 00:07:25.680]  或者有時候有些人信信祂
[00:07:25.680 --> 00:07:29.280]  他卻很難體會到那份好處
[00:07:29.280 --> 00:07:30.680]  那份開心
[00:07:30.680 --> 00:07:32.680]  在我們今天看的經文裡
[00:07:32.680 --> 00:07:33.880]  有一群人
[00:07:33.880 --> 00:07:36.480]  他們當主耶穌來到的時候
[00:07:36.480 --> 00:07:38.480]  他們卻是不開心的
[00:07:38.480 --> 00:07:41.080]  有些事情會卡住他們
[00:07:41.080 --> 00:07:44.880]  所以這部分的經文告訴我們
[00:07:44.880 --> 00:07:47.480]  究竟我們如何才能突破
[00:07:47.480 --> 00:07:49.680]  我們不會被那些事情影響到
[00:07:49.680 --> 00:07:51.480]  不會被那個系統影響到
[00:07:51.480 --> 00:07:53.280]  以致我們可以專心跟隨
[00:07:53.280 --> 00:07:55.680]  而第二部分就告訴我們原因
[00:07:55.680 --> 00:07:57.280]  為什麼我們要這樣做
[00:07:57.280 --> 00:07:58.680]  第一個就是這個
[00:07:58.680 --> 00:08:01.080]  我的論點希望短一點
[00:08:01.080 --> 00:08:02.680]  大家容易記一點
[00:08:02.680 --> 00:08:04.080]  原來很重要的一件事
[00:08:04.080 --> 00:08:06.480]  我們如何在侍奉的裡面
[00:08:06.480 --> 00:08:08.480]  我們不會被外面的系統影響到
[00:08:08.480 --> 00:08:11.280]  就是我們要很認定自己的召命
[00:08:11.280 --> 00:08:14.480]  召命這個字對大家可能比較難
[00:08:14.480 --> 00:08:15.680]  不過你要明白
[00:08:15.680 --> 00:08:18.280]  就是神創造你有個心意
[00:08:18.280 --> 00:08:21.080]  創造你和創造我是很不同的
[00:08:21.080 --> 00:08:22.480]  可能擺我在這裡
[00:08:22.480 --> 00:08:24.280]  可能是做青少年工作
[00:08:24.280 --> 00:08:25.280]  可能他擺你
[00:08:25.280 --> 00:08:27.280]  可能會做一個老師
[00:08:27.280 --> 00:08:29.280]  將來去照顧學生
[00:08:29.280 --> 00:08:30.280]  或者可能是
[00:08:30.280 --> 00:08:32.280]  差你出去做宣教士
[00:08:32.280 --> 00:08:34.680]  每一個人都會有獨特性
[00:08:34.680 --> 00:08:37.080]  以及每一個人都會有一個獨特的召命
[00:08:37.080 --> 00:08:38.480]  在這個世界裡面
[00:08:38.480 --> 00:08:40.480]  當我們認定的時候
[00:08:40.480 --> 00:08:41.680]  其實外面的世界
[00:08:41.680 --> 00:08:44.080]  如何說我們要增進
[00:08:44.080 --> 00:08:46.080]  如何去比較
[00:08:46.080 --> 00:08:49.080]  其實對我來說是不重要的
[00:08:49.080 --> 00:08:51.480]  因為每一個人都不同
[00:08:51.480 --> 00:08:52.680]  他彈琴厲害一點
[00:08:52.680 --> 00:08:53.880]  那跟我有什麼關係呢
[00:08:53.880 --> 00:08:56.280]  可能我將來是做醫生的
[00:08:56.280 --> 00:08:59.680]  又或者可能我是做輔導員的
[00:08:59.680 --> 00:09:00.680]  安慰人的
[00:09:00.680 --> 00:09:03.080]  召命原來是幫助我們
[00:09:03.080 --> 00:09:06.880]  可以脫離在系統裡面的增進
[00:09:06.880 --> 00:09:08.880]  我們一起去讀這段經文
[00:09:08.880 --> 00:09:10.080]  我們先讀頭一部分
[00:09:10.080 --> 00:09:11.880]  先講給我們聽背景
[00:09:11.880 --> 00:09:13.080]  預備
[00:09:13.080 --> 00:09:14.680]  「這些時候」
[00:09:14.680 --> 00:09:18.080]  「耶穌王門徒到了猶太地區」
[00:09:18.080 --> 00:09:23.080]  「在那裡他和他們同住並且私逝」
[00:09:23.080 --> 00:09:26.680]  「也在靠近撒冷的哀怨私逝」
[00:09:26.680 --> 00:09:30.680]  「因為那裡水很多都受洗」
[00:09:30.680 --> 00:09:34.680]  「那時約翰還沒有下在監裡」
[00:09:34.680 --> 00:09:37.880]  「約翰的門徒和一個猶太人」
[00:09:37.880 --> 00:09:40.080]  「辯論潔淨的禮儀」
[00:09:40.080 --> 00:09:42.680]  「就來見約翰對他說」
[00:09:42.680 --> 00:09:46.880]  「拉比從前和你在約旦河的東邊」
[00:09:46.880 --> 00:09:49.080]  「你所見證的那位」
[00:09:49.080 --> 00:09:51.280]  「你看他在私逝」
[00:09:51.280 --> 00:09:54.080]  「眾人都到他那裡去了」
[00:09:54.080 --> 00:09:57.080]  很尷尬的一件事就是
[00:09:57.080 --> 00:09:59.080]  很多人去洗禮
[00:09:59.080 --> 00:10:02.680]  施洗約翰也會幫人洗禮
[00:10:02.680 --> 00:10:04.280]  GSO也會幫人洗禮
[00:10:04.280 --> 00:10:06.680]  到時要選誰就是這個問題
[00:10:06.680 --> 00:10:09.480]  因為這裡很特別說
[00:10:09.480 --> 00:10:10.880]  「那裡水很多」
[00:10:10.880 --> 00:10:13.280]  其實你想想
[00:10:13.280 --> 00:10:15.280]  水禮一定要夠水才行
[00:10:15.280 --> 00:10:18.080]  如果少少水濕你的腳沒意思
[00:10:18.080 --> 00:10:19.680]  你一定要整個泡下去
[00:10:19.680 --> 00:10:22.880]  所以多水的地方在那裡不是太多
[00:10:22.880 --> 00:10:24.080]  只有那裡
[00:10:24.080 --> 00:10:26.080]  所以施洗約翰去那裡洗禮
[00:10:26.080 --> 00:10:27.880]  GSO去那裡洗禮
[00:10:27.880 --> 00:10:30.080]  就像你去吃飯
[00:10:30.080 --> 00:10:31.080]  這裡有譚仔
[00:10:31.080 --> 00:10:32.280]  那裡有三哥
[00:10:32.280 --> 00:10:33.880]  那裡還有一個米線陣
[00:10:33.880 --> 00:10:36.680]  好像三家在爭客
[00:10:36.680 --> 00:10:39.880]  那時候施洗約翰的門徒就有這個心態
[00:10:39.880 --> 00:10:43.480]  覺得整件事好像在爭客
[00:10:43.480 --> 00:10:46.880]  不過究竟他們的水禮有什麼不同
[00:10:46.880 --> 00:10:50.680]  其實水禮是關GSO基督的事
[00:10:50.680 --> 00:10:52.280]  同死同復活
[00:10:52.280 --> 00:10:53.880]  GSO基督還沒死
[00:10:53.880 --> 00:10:55.280]  這個水禮是做什麼的
[00:10:55.280 --> 00:10:58.480]  原來他們兩個水禮是有分別的
[00:10:58.480 --> 00:11:02.080]  其實施洗約翰很早已經說到
[00:11:02.080 --> 00:11:04.280]  他只是用水去洗禮
[00:11:04.280 --> 00:11:06.680]  但GSO基督是用聖靈去洗禮
[00:11:06.680 --> 00:11:08.880]  所以告訴我們什麼
[00:11:08.880 --> 00:11:10.880]  主耶穌那些才是真的
[00:11:10.880 --> 00:11:12.080]  那些才是好東西
[00:11:12.080 --> 00:11:13.880]  那些才是最好的東西
[00:11:13.880 --> 00:11:17.080]  但是對施洗約翰的門徒來說
[00:11:17.080 --> 00:11:19.280]  他是很難去接受
[00:11:19.280 --> 00:11:22.680]  施洗約翰看見他那些只是當時的東西
[00:11:22.680 --> 00:11:27.280]  但主耶穌那些才是將來最重要的東西
[00:11:27.280 --> 00:11:30.280]  但是施洗約翰的門徒只是覺得
[00:11:30.280 --> 00:11:35.280]  他之前還在和猶太人在爭辯
[00:11:35.280 --> 00:11:38.280]  還在爭辯說潔淨是誰比較對
[00:11:38.280 --> 00:11:39.880]  其實他們覺得自己贏了
[00:11:39.880 --> 00:11:42.280]  他們覺得自己是新一代
[00:11:42.280 --> 00:11:43.280]  我們要識體
[00:11:43.280 --> 00:11:44.280]  我們要屬靈
[00:11:44.280 --> 00:11:47.480]  你看猶太人一個個在裝模作樣
[00:11:47.480 --> 00:11:49.480]  我們才叫好
[00:11:49.480 --> 00:11:51.880]  所以他們有很強烈的優越感
[00:11:51.880 --> 00:11:52.880]  但是來到這裡
[00:11:52.880 --> 00:11:55.680]  當帶著優越感的他們
[00:11:55.680 --> 00:11:58.280]  去幫人施洗
[00:11:58.280 --> 00:12:00.080]  誰知道那些人都跑去耶穌那裡
[00:12:00.080 --> 00:12:01.280]  他們就會問一句
[00:12:01.280 --> 00:12:02.280]  那我怎麼辦
[00:12:02.280 --> 00:12:04.080]  那我們怎麼辦
[00:12:04.080 --> 00:12:05.880]  但是施洗約翰在這裡
[00:12:05.880 --> 00:12:08.080]  他卻沒有被這些東西影響
[00:12:08.080 --> 00:12:10.480]  沒有被這個比較的系統影響
[00:12:10.480 --> 00:12:11.080]  為什麼呢
[00:12:11.080 --> 00:12:13.480]  就是因為這個召命這件事
[00:12:13.480 --> 00:12:15.480]  然後我們一起去看下部分的經文
[00:12:15.480 --> 00:12:16.080]  我們一起讀
[00:12:16.080 --> 00:12:17.880]  看看施洗約翰怎麼看
[00:12:17.880 --> 00:12:19.080]  一起讀 請
[00:12:19.080 --> 00:12:23.080]  約翰回答說若不是從天上賜的
[00:12:23.080 --> 00:12:25.480]  人就不能得到什麼
[00:12:25.480 --> 00:12:28.680]  你們自己可以為我作見證
[00:12:28.680 --> 00:12:30.880]  我曾說我不是基督
[00:12:30.880 --> 00:12:35.880]  只是從差遣在他前面開路的
[00:12:35.880 --> 00:12:38.480]  娶新娘的是新郎
[00:12:38.480 --> 00:12:41.480]  新郎的朋友站在一旁聽
[00:12:41.480 --> 00:12:45.480]  一聽見新郎的聲音就歡喜快樂
[00:12:45.480 --> 00:12:48.880]  因此我這喜樂得以滿足了
[00:12:48.880 --> 00:12:52.280]  他必興旺 我必衰微
[00:12:52.280 --> 00:12:55.880]  所以在這裡施洗約翰告訴我們
[00:12:55.880 --> 00:12:57.880]  其實他很體會到一件事
[00:12:57.880 --> 00:13:00.280]  就是他在這個世界上
[00:13:00.280 --> 00:13:02.880]  有他的身份 有他的角色
[00:13:02.880 --> 00:13:04.880]  他就好像一個婚禮裡面
[00:13:04.880 --> 00:13:06.080]  他不是新郎
[00:13:06.080 --> 00:13:08.680]  他只是新郎旁邊的兄弟
[00:13:08.680 --> 00:13:10.480]  在猶太人傳統裡面
[00:13:10.480 --> 00:13:11.880]  那些婚禮很特別的
[00:13:11.880 --> 00:13:13.080]  跟我們有些不同
[00:13:13.080 --> 00:13:14.680]  就是那些兄弟
[00:13:14.680 --> 00:13:16.880]  那個叫做Best Man類似的
[00:13:16.880 --> 00:13:21.280]  他有個責任就是要把新娘帶到新郎那裡
[00:13:21.280 --> 00:13:25.080]  他特別拿了整個圖畫去做
[00:13:25.080 --> 00:13:27.480]  然後施洗約翰就真的好像
[00:13:27.480 --> 00:13:29.280]  他帶人 他預備道路
[00:13:29.280 --> 00:13:31.680]  所以就是帶人去到主耶穌那裡
[00:13:31.680 --> 00:13:33.680]  新娘是誰 就是教會
[00:13:33.680 --> 00:13:37.080]  而主耶穌就是跟教會去結連的意思
[00:13:37.080 --> 00:13:40.080]  所以其實施洗約翰就在這裡說
[00:13:40.080 --> 00:13:42.280]  我不需要做主角
[00:13:42.280 --> 00:13:44.880]  Spotlight不需要射到我那裡
[00:13:44.880 --> 00:13:46.680]  因為主耶穌才是結婚的那個
[00:13:46.680 --> 00:13:48.680]  我來幫忙 我很開心
[00:13:48.680 --> 00:13:50.280]  因為我很喜歡主耶穌
[00:13:50.280 --> 00:13:51.680]  主耶穌結婚
[00:13:51.680 --> 00:13:54.080]  就是跟人去結連 教會結連
[00:13:54.080 --> 00:13:56.080]  是一件很開心的事情
[00:13:56.080 --> 00:13:59.280]  所以其實施洗約翰在這裡
[00:13:59.280 --> 00:14:03.080]  他就可以去說到那種很有力量的一句
[00:14:03.080 --> 00:14:05.280]  他必興旺 我必衰微
[00:14:05.280 --> 00:14:08.080]  Spotlight打得他越多越好
[00:14:08.080 --> 00:14:10.480]  大家可以見得到主耶穌越多越好
[00:14:10.480 --> 00:14:12.080]  你看不到我都不要緊
[00:14:12.080 --> 00:14:13.480]  看得我越少越好
[00:14:13.480 --> 00:14:16.080]  因為最重要是大家可以認識到主耶穌
[00:14:16.080 --> 00:14:18.080]  主耶穌才是最好的那個
[00:14:18.080 --> 00:14:19.680]  弟兄姊妹
[00:14:19.680 --> 00:14:21.080]  不知道你生命裡面
[00:14:21.080 --> 00:14:24.080]  你會怎麼看自己為了什麼而活
[00:14:24.080 --> 00:14:26.080]  你不斷向上爬
[00:14:26.080 --> 00:14:28.080]  努力去追求什麼
[00:14:28.080 --> 00:14:30.080]  究竟追求那件事
[00:14:30.080 --> 00:14:33.080]  有多少部分你會留給神
[00:14:33.080 --> 00:14:36.080]  又或者他跟神有什麼關係
[00:14:36.080 --> 00:14:38.680]  這個可能其實都跟我們說
[00:14:38.680 --> 00:14:43.080]  究竟我們的生命可以怎樣去安排
[00:14:43.080 --> 00:14:47.080]  以致我們真的可以讓Spotlight打到主耶穌那裡
[00:14:47.080 --> 00:14:50.080]  如果有時候我們很想去追求自己的東西
[00:14:50.080 --> 00:14:52.080]  有時候我們會感覺到失望
[00:14:52.080 --> 00:14:53.080]  會不會啊
[00:14:53.080 --> 00:14:55.080]  你有沒有試過很想追求一件事
[00:14:55.080 --> 00:14:57.080]  很努力失敗之後很失望
[00:14:57.080 --> 00:14:59.080]  我有很多
[00:14:59.080 --> 00:15:01.080]  慢慢我就發現
[00:15:01.080 --> 00:15:03.080]  其實那個失敗可能不是失敗
[00:15:03.080 --> 00:15:05.080]  其實可能上帝告訴我的那條路
[00:15:05.080 --> 00:15:07.080]  不是他想我走的那條路
[00:15:07.080 --> 00:15:10.080]  然後我慢慢的心就開始定了
[00:15:10.080 --> 00:15:14.080]  每一個人上帝設計都有他的獨特性
[00:15:14.080 --> 00:15:16.080]  所以其實我們更加重要的
[00:15:16.080 --> 00:15:19.080]  就是我們體會究竟我是誰
[00:15:19.080 --> 00:15:22.080]  就好像一個瑜伽家具的設計師
[00:15:22.080 --> 00:15:24.080]  他設計一張枱出來
[00:15:24.080 --> 00:15:25.080]  設計一張枱出來
[00:15:25.080 --> 00:15:28.080]  假設這個正正方方長長的
[00:15:28.080 --> 00:15:30.080]  沒有人想會將
[00:15:30.080 --> 00:15:32.080]  我怎麼將它變成一輛車
[00:15:32.080 --> 00:15:34.080]  我怎麼加一些輪子
[00:15:34.080 --> 00:15:35.080]  整個引擎下去
[00:15:35.080 --> 00:15:37.080]  去推它或者去按它
[00:15:37.080 --> 00:15:38.080]  它是一張枱來的
[00:15:38.080 --> 00:15:40.080]  你減速變成一輛車
[00:15:40.080 --> 00:15:41.080]  不是不行
[00:15:41.080 --> 00:15:43.080]  不過有什麼意思呢
[00:15:43.080 --> 00:15:47.080]  所以其實正正就好像我們每一個的生命
[00:15:47.080 --> 00:15:48.080]  上帝創造我們
[00:15:48.080 --> 00:15:51.080]  可能是創造我們去做一個特別的
[00:15:51.080 --> 00:15:52.080]  可能就剛才這樣說
[00:15:52.080 --> 00:15:53.080]  做一個輔導員
[00:15:53.080 --> 00:15:54.080]  但是你減速
[00:15:54.080 --> 00:15:56.080]  你很想自己做一個醫生
[00:15:56.080 --> 00:15:58.080]  其實是很痛苦的
[00:15:58.080 --> 00:16:00.080]  還有其實你會覺得
[00:16:00.080 --> 00:16:02.080]  其實是格格不入的一件事
[00:16:02.080 --> 00:16:04.080]  與其你不開心
[00:16:04.080 --> 00:16:06.080]  不開心也是會的
